energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.83791896,1.32371429,0.01151097,0.04521059,0.27527959,0.39206658,0.04272689,0.55719616
-5.83191596,1.30514906,0.01235513,0.04566363,0.27983988,0.38634524,0.03834952,0.54999376
-5.82591296,1.28889073,0.01329136,0.04601761,0.28390511,0.38184878,0.03439542,0.54326603
-5.81990995,1.27477532,0.01433690,0.04626996,0.28747067,0.37851895,0.03086981,0.53692830
-5.81390695,1.26276224,0.01551273,0.04642434,0.29057423,0.37633917,0.02777183,0.53094509
-5.80790395,1.25294711,0.01684324,0.04649097,0.29329677,0.37533751,0.02509570,0.52533639
-5.80190095,1.24556702,0.01835577,0.04648662,0.29576179,0.37558706,0.02283183,0.52018073
-5.79589795,1.24099763,0.02008003,0.04643437,0.29813269,0.37720361,0.02096789,0.51561500
-5.78989495,1.23974176,0.02204734,0.04636310,0.30060827,0.38034055,0.01948978,0.51183078
-5.78389195,1.24240994,0.02428974,0.04630668,0.30341651,0.38518125,0.01838246,0.50906733
-5.77788894,1.24969362,0.02683907,0.04630296,0.30680677,0.39192900,0.01763059,0.50760174
-5.77188594,1.26233223,0.02972578,0.04639255,0.31104081,0.40079516,0.01721897,0.50773647
-5.76588294,1.28107569,0.03297792,0.04661736,0.31638284,0.41198590,0.01713282,0.50978505
-5.75987994,1.30664421,0.03661988,0.04701917,0.32308919,0.42568829,0.01735786,0.51405669
-5.75387694,1.33968734,0.04067138,0.04763805,0.33139791,0.44205633,0.01788027,0.52084052
-5.74787394,1.38074441,0.04514639,0.04851083,0.34151883,0.46119775,0.01868649,0.53039022
-5.74187094,1.43020830,0.05005227,0.04966965,0.35362454,0.48316220,0.01976293,0.54291000
-5.73586793,1.48829447,0.05538907,0.05114067,0.36784267,0.50793156,0.02109567,0.55854239
-5.72986493,1.55501683,0.06114906,0.05294291,0.38424971,0.53541290,0.02267010,0.57735862
-5.72386193,1.63017166,0.06731650,0.05508736,0.40286687,0.56543451,0.02447055,0.59935199
-5.71785893,1.71333053,0.07386772,0.05757634,0.42365784,0.59774538,0.02648004,0.62443446
-5.71185593,1.80384251,0.08077146,0.06040316,0.44652876,0.63201821,0.02868004,0.65243667
-5.70585293,1.90084571,0.08798945,0.06355202,0.47133021,0.66785593,0.03105032,0.68311137
-5.69984992,2.00328749,0.09547735,0.06699820,0.49786119,0.70480148,0.03356888,0.71613983
-5.69384692,2.10995249,0.10318576,0.07070860,0.52587466,0.74235057,0.03621209,0.75114111
-5.68784392,2.21949711,0.11106150,0.07464244,0.55508465,0.77996673,0.03895478,0.78768350
-5.68184092,2.33048882,0.11904892,0.07875219,0.58517422,0.81709810,0.04177054,0.82529766
-5.67583792,2.44144841,0.12709131,0.08298477,0.61580419,0.85319523,0.04463209,0.86349061
-5.66983492,2.55089340,0.13513220,0.08728279,0.64662203,0.88772898,0.04751167,0.90176020
-5.66383192,2.65738055,0.14311661,0.09158595,0.67727066,0.92020778,0.05038160,0.93960906
-5.65782891,2.75954577,0.15099213,0.09583253,0.70739667,0.95019348,0.05321472,0.97655771
-5.65182591,2.85613979,0.15870975,0.09996084,0.73665783,0.97731505,0.05598504,1.01215614
-5.64582291,2.94605829,0.16622452,0.10391071,0.76472960,1.00127960,0.05866820,1.04599364
-5.63981991,3.02836556,0.17349586,0.10762486,0.79131045,1.02188015,0.06124203,1.07770641
-5.63381691,3.10231098,0.18048768,0.11105028,0.81612602,1.03900005,0.06368705,1.10698306
-5.62781391,3.16733826,0.18716817,0.11413938,0.83893207,1.05261368,0.06598683,1.13356780
-5.62181091,3.22308748,0.19350948,0.11685105,0.85951631,1.06278378,0.06812841,1.15726167
-5.61580790,3.26939053,0.19948711,0.11915155,0.87769934,1.06965540,0.07010252,1.17792181
-5.60980490,3.30626066,0.20507929,0.12101518,0.89333472,1.07344693,0.07190375,1.19545930
-5.60380190,3.33387712,0.21026622,0.12242472,0.90630849,1.07443874,0.07353064,1.20983584
-5.59779890,3.35256611,0.21502937,0.12337175,0.91653826,1.07295999,0.07498565,1.22105960
-5.59179590,3.36277917,0.21935085,0.12385661,0.92397209,1.06937425,0.07627501,1.22918071
-5.58579290,3.36507025,0.22321287,0.12388823,0.92858733,1.06406461,0.07740858,1.23428666
-5.57978989,3.36007253,0.22659739,0.12348371,0.93038936,1.05741902,0.07839950,1.23649786
-5.57378689,3.34847603,0.22948597,0.12266772,0.92941061,1.04981633,0.07926388,1.23596360
-5.56778389,3.33100683,0.23185983,0.12147171,0.92570948,1.04161381,0.08002039,1.23285856
-5.56178089,3.30840851,0.23370018,0.11993292,0.91936949,1.03313635,0.08068984,1.22737976
-5.55577789,3.28142627,0.23498865,0.11809336,0.91049840,1.02466793,0.08129475,1.21974410
-5.54977489,3.25079388,0.23570805,0.11599864,0.89922722,1.01644549,0.08185887,1.21018627
-5.54377189,3.21722361,0.23584314,0.11369675,0.88570918,1.00865528,0.08240682,1.19895689
-5.53776888,3.18139879,0.23538166,0.11123689,0.87011830,1.00143165,0.08296358,1.18632072
-5.53176588,3.14396888,0.23431527,0.10866826,0.85264777,0.99485835,0.08355419,1.17255483
-5.52576288,3.10554644,0.23264053,0.10603895,0.83350779,0.98897170,0.08420334,1.15794628
-5.51975988,3.06670556,0.23035992,0.10339495,0.81292309,0.98376570,0.08493500,1.14278948
-5.51375688,3.02798115,0.22748252,0.10077924,0.79112990,0.97919838,0.08577211,1.12738280
-5.50775388,2.98986847,0.22402476,0.09823101,0.76837250,0.97519898,0.08673618,1.11202445
-5.50175088,2.95282228,0.22001072,0.09578506,0.74489943,0.97167559,0.08784692,1.09700764
-5.49574787,2.91725516,0.21547234,0.09347129,0.72095926,0.96852258,0.08912180,1.08261487
-5.48974487,2.88353460,0.21044918,0.09131440,0.69679630,0.96562752,0.09057553,1.06911155
-5.48374187,2.85197847,0.20498804,0.08933360,0.67264599,0.96287708,0.09221954,1.05673910
-5.47773887,2.82284892,0.19914209,0.08754258,0.64873050,0.96016170,0.09406135,1.04570759
-5.47173587,2.79634479,0.19296987,0.08594941,0.62525433,0.95737873,0.09610394,1.03618834
-5.46573287,2.77259272,0.18653393,0.08455666,0.60240028,0.95443402,0.09834501,1.02830673
-5.45972986,2.75163770,0.17989926,0.08336148,0.58032577,0.95124197,0.10077637,1.02213559
-5.45372686,2.73343361,0.17313165,0.08235586,0.55915983,0.94772421,0.10338332,1.01768951
-5.44772386,2.71783475,0.16629586,0.08152678,0.53900067,0.94380718,0.10614415,1.01492068
-5.44172086,2.70458928,0.15945388,0.08085660,0.51991409,0.93941898,0.10902987,1.01371637
-5.43571786,2.69333568,0.15266324,0.08032340,0.50193283,0.93448591,0.11200410,1.01389871
-5.42971486,2.68360322,0.14597548,0.07990145,0.48505691,0.92892925,0.11502333,1.01522687
-5.42371186,2.67481727,0.13943486,0.07956172,0.46925491,0.92266265,0.11803752,1.01740208
-5.41770885,2.66631026,0.13307743,0.07927257,0.45446640,0.91559058,0.12099099,1.02007539
-5.41170585,2.65733856,0.12693037,0.07900045,0.44060534,0.90760832,0.12382386,1.02285834
-5.40570285,2.64710545,0.12101183,0.07871079,0.42756449,0.89860356,0.12647372,1.02533634
-5.39969985,2.63478984,0.11533105,0.07836888,0.41522057,0.88845983,0.12887775,1.02708439
-5.39369685,2.61957991,0.10988898,0.07794098,0.40344026,0.87706178,0.13097508,1.02768476
-5.38769385,2.60071077,0.10467916,0.07739531,0.39208654,0.86430202,0.13270940,1.02674600
-5.38169085,2.57750441,0.09968900,0.07670318,0.38102544,0.85008933,0.13403167,1.02392247
-5.37568784,2.54941048,0.09490120,0.07584006,0.37013274,0.83435769,0.13490275,1.01893380
-5.36968484,2.51604576,0.09029536,0.07478656,0.35930043,0.81707574,0.13529599,1.01158310
-5.36368184,2.47723039,0.08584973,0.07352933,0.34844269,0.79825595,0.13519946,1.00177338
-5.35767884,2.43301897,0.08154279,0.07206177,0.33750106,0.77796303,0.13461789,0.98952110
-5.35167584,2.38372463,0.07735487,0.07038453,0.32644871,0.75632088,0.13357393,0.97496631
-5.34567284,2.32993466,0.07326950,0.06850580,0.31529344,0.73351766,0.13210903,0.95837863
-5.33966983,2.27251639,0.06927460,0.06644133,0.30407947,0.70980852,0.13028346,0.94015872
-5.33366683,2.21261282,0.06536332,0.06421414,0.29288782,0.68551569,0.12817571,0.92083500
-5.32766383,2.15162750,0.06153466,0.06185402,0.28183533,0.66102571,0.12588121,0.90105550
-5.32166083,2.09119913,0.05779368,0.05939673,0.27107231,0.63678393,0.12351028,0.88157509
-5.31565783,2.03316637,0.05415155,0.05688303,0.26077904,0.61328622,0.12118549,0.86323846
-5.30965483,1.97952416,0.05062523,0.05435747,0.25116114,0.59106830,0.11903849,0.84695922
-5.30365183,1.93237294,0.04723693,0.05186709,0.24244412,0.57069295,0.11720638,0.83369609
-5.29764882,1.89386248,0.04401346,0.04946007,0.23486725,0.55273561,0.11582771,0.82442672
-5.29164582,1.86613235,0.04098539,0.04718429,0.22867704,0.53776884,0.11503840,0.82012017
-5.28564282,1.85125095,0.03818614,0.04508608,0.22412061,0.52634625,0.11496755,0.82170890
-5.27963982,1.85115519,0.03565105,0.04320893,0.22143902,0.51898636,0.11573336,0.83006121
-5.27363682,1.86759266,0.03341643,0.04159247,0.22086099,0.51615706,0.11743933,0.84595502
-5.26763382,1.90206825,0.03151869,0.04027160,0.22259696,0.51826100,0.12017081,0.87005371
-5.26163082,1.95579659,0.02999343,0.03927591,0.22683390,0.52562247,0.12399208,0.90288488
-5.25562781,2.02966187,0.02887475,0.03862931,0.23373065,0.53847617,0.12894401,0.94482255
-5.24962481,2.12418603,0.02819444,0.03834995,0.24341421,0.55695809,0.13504239,0.99607330
-5.24362181,2.23950623,0.02798137,0.03845046,0.25597676,0.58109883,0.14227709,1.05666668
-5.23761881,2.37536215,0.02826086,0.03893838,0.27147352,0.61081960,0.15061190,1.12645029
-5.23161581,2.53109332,0.02905406,0.03981686,0.28992148,0.64593081,0.15998530,1.20508932
-5.22561281,2.70564679,0.03037742,0.04108556,0.31129883,0.68613360,0.17031193,1.29207083
-5.21960980,2.89759462,0.03224208,0.04274169,0.33554521,0.73102405,0.18148487,1.38671240
-5.21360680,3.10516098,0.03465328,0.04478118,0.36256258,0.78010017,0.19337864,1.48817495
-5.20760380,3.32625810,0.03760982,0.04719986,0.39221674,0.83277149,0.20585280,1.59547939
-5.20160080,3.55853011,0.04110346,0.04999471,0.42433944,0.88837102,0.21875601,1.70752656
-5.19559780,3.79940377,0.04511834,0.05316492,0.45873099,0.94616938,0.23193052,1.82311998
-5.18959480,4.04614475,0.04963057,0.05671298,0.49516335,1.00539077,0.24521682,1.94099070
-5.18359180,4.29591787,0.05460775,0.06064539,0.53338369,1.06523037,0.25845833,2.05982371
-5.17758879,4.54584986,0.06000873,0.06497333,0.57311832,1.12487276,0.27150596,2.17828508
-5.17158579,4.79309269,0.06578356,0.06971286,0.61407695,1.18351072,0.28422230,2.29504928
-5.16558279,5.03488579,0.07187355,0.07488496,0.65595737,1.24036415,0.29648527,2.40882577
-5.15957979,5.26861532,0.07821174,0.08051501,0.69845022,1.29469812,0.30819117,2.51838438
-5.15357679,5.49186856,0.08472356,0.08663212,0.74124409,1.34583993,0.31925678,2.62257867
-5.14757379,5.70248195,0.09132784,0.09326791,0.78403058,1.39319413,0.32962062,2.72036682
-5.14157079,5.89858109,0.09793818,0.10045498,0.82650944,1.43625543,0.33924313,2.81082942
-5.13556778,6.07861156,0.10446462,0.10822508,0.86839350,1.47461870,0.34810586,2.89318386
-5.12956478,6.24135951,0.11081558,0.11660695,0.90941329,1.50798584,0.35620964,2.96679492
-5.12356178,6.38596156,0.11690010,0.12562394,0.94932124,1.53616930,0.36357182,3.03118131
-5.11755878,6.51190370,0.12263025,0.13529146,0.98789519,1.55909203,0.37022281,3.08601821
-5.11155578,6.61900949,0.12792366,0.14561447,1.02494123,1.57678401,0.37620191,3.13113573
-5.10555278,6.70741824,0.13270603,0.15658488,1.06029545,1.58937544,0.38155288,3.16651343
-5.09954977,6.77755423,0.13691364,0.16817927,1.09382483,1.59708702,0.38631938,3.19227130
-5.09354677,6.83008846,0.14049561,0.18035679,1.12542685,1.60021762,0.39054052,3.20865739
-5.08754377,6.86589463,0.14341584,0.19305754,1.15502809,1.59913016,0.39424692,3.21603283
-5.08154077,6.88600148,0.14565466,0.20620144,1.18258162,1.59423600,0.39745739,3.21485458
-5.07553777,6.89154340,0.14720986,0.21968773,1.20806347,1.58597886,0.40017651,3.20565665
-5.06953477,6.88371170,0.14809724,0.23339524,1.23146819,1.57481875,0.40239331,3.18903057
-5.06353177,6.86370836,0.14835054,0.24718334,1.25280380,1.56121658,0.40408104,3.16560564
-5.05752876,6.83270428,0.14802070,0.26089379,1.27208640,1.54562015,0.40519812,3.13602972
-5.05152576,6.79180342,0.14717445,0.27435332,1.28933464,1.52845185,0.40569034,3.10095129
-5.04552276,6.74201419,0.14589240,0.28737704,1.30456447,1.51009856,0.40549387,3.06100316
-5.03951976,6.68422852,0.14426637,0.29977246,1.31778449,1.49090384,0.40453929,3.01678845
-5.03351676,6.61920920,0.14239648,0.31134417,1.32899201,1.47116257,0.40275606,2.96886915
-5.02751376,6.54758495,0.14038762,0.32189886,1.33817028,1.45111795,0.40007733,2.91775741
-5.02151076,6.46985290,0.13834584,0.33125066,1.34528683,1.43096066,0.39644472,2.86390972
-5.01550775,6.38638718,0.13637454,0.33922649,1.35029327,1.41082983,0.39181283,2.80772380
-5.00950475,6.29745256,0.13457069,0.34567125,1.35312627,1.39081561,0.38615300,2.74953812
-5.00350175,6.20322161,0.13302123,0.35045263,1.35370992,1.37096283,0.37945639,2.68963370
-4.99749875,6.10379382,0.13179980,0.35346542,1.35195910,1.35127534,0.37173589,2.62823774
-4.99149575,5.99921540,0.13096388,0.35463496,1.34778383,1.33172086,0.36302693,2.56552876
-4.98549275,5.88949834,0.13055253,0.35391972,1.34109422,1.31223578,0.35338707,2.50164278
-4.97948974,5.77463777,0.13058476,0.35131291,1.33180582,1.29272993,0.34289444,2.43668005
-4.97348674,5.65462687,0.13105863,0.34684290,1.31984503,1.27309107,0.33164517,2.37071196
-4.96748374,5.52946907,0.13195120,0.34057261,1.30515440,1.25318904,0.31974993,2.30378796
-4.96148074,5.39918731,0.13321916,0.33259779,1.28769739,1.23287978,0.30732982,2.23594200
-4.95547774,5.26383079,0.13480032,0.32304433,1.26746274,1.21200907,0.29451194,2.16719859
-4.94947474,5.12347957,0.13661579,0.31206465,1.24446795,1.19041632,0.28142487,2.09757825
-4.94347174,4.97824779,0.13857280,0.29983347,1.21876207,1.16793855,0.26819430,2.02710239
-4.93746873,4.82828610,0.14056810,0.28654297,1.19042770,1.14441455,0.25493908,1.95579773
-4.93146573,4.67378405,0.14249171,0.27239774,1.15958212,1.11968946,0.24176793,1.88370026
-4.92546273,4.51497297,0.14423099,0.25760957,1.12637781,1.09361977,0.22877693,1.81085885
-4.91945973,4.35212969,0.14567476,0.24239235,1.09100219,1.06607859,0.21604782,1.73733855
-4.91345673,4.18558118,0.14671737,0.22695731,1.05367686,1.03696119,0.20364726,1.66322363
-4.90745373,4.01571009,0.14726255,0.21150868,1.01465621,1.00619054,0.19162686,1.58862033
-4.90145073,3.84296063,0.14722687,0.19623990,0.97422556,0.97372256,0.18002411,1.51365924
-4.89544772,3.66784427,0.14654262,0.18133056,0.93269876,0.93955091,0.16886378,1.43849711
-4.88944472,3.49094464,0.14516015,0.16694395,0.89041531,0.90371076,0.15815993,1.36331810
-4.88344172,3.31292048,0.14304938,0.15322542,0.84773678,0.86628147,0.14791818,1.28833413
-4.87743872,3.13450621,0.14020062,0.14030127,0.80504271,0.82738781,0.13813803,1.21378425
-4.87143572,2.95650915,0.13662452,0.12827840,0.76272576,0.78719949,0.12881519,1.13993286
-4.86543272,2.77980302,0.13235138,0.11724437,0.72118612,0.74592900,0.11994369,1.06706667
-4.85942971,2.60531736,0.12742959,0.10726789,0.68082521,0.70382766,0.11151766,0.99549050
-4.85342671,2.43402301,0.12192361,0.09839961,0.64203861,0.66117999,0.10353270,0.92552173
-4.84742371,2.26691375,0.11591135,0.09067313,0.60520841,0.61829675,0.09598678,0.85748386
-4.84142071,2.10498507,0.10948125,0.08410607,0.57069501,0.57550674,0.08888071,0.79169909
-4.83541771,1.94921049,0.10272907,0.07870111,0.53882874,0.53314787,0.08221818,0.72848049
-4.82941471,1.80051696,0.09575470,0.07444704,0.50990127,0.49155788,0.07600532,0.66812395
-4.82341171,1.65976024,0.08865901,0.07131967,0.48415750,0.45106519,0.07025014,0.61090030
-4.81740870,1.52770162,0.08154091,0.06928261,0.46178788,0.41198020,0.06496154,0.55704821
-4.81140570,1.40498731,0.07449475,0.06828802,0.44292185,0.37458764,0.06014837,0.50676786
-4.80540270,1.29213152,0.06760817,0.06827721,0.42762256,0.33914002,0.05581837,0.46021621
-4.79939970,1.18950423,0.06096037,0.06918127,0.41588327,0.30585280,0.05197717,0.41750373
-4.79339670,1.09732448,0.05462105,0.07092175,0.40762578,0.27490112,0.04862747,0.37869307
-4.78739370,1.01565947,0.04864971,0.07341143,0.40270103,0.24641836,0.04576834,0.34379970
-4.78139070,0.94442983,0.04309567,0.07655524,0.40089219,0.22049659,0.04339482,0.31279447
-4.77538769,0.88342086,0.03799838,0.08025153,0.40192009,0.19718853,0.04149769,0.28560822
-4.76938469,0.83229933,0.03338838,0.08439345,0.40545116,0.17651117,0.04006356,0.26213800
-4.76338169,0.79063526,0.02928841,0.08887081,0.41110762,0.15845062,0.03907512,0.24225489
-4.75737869,0.75792771,0.02571494,0.09357208,0.41847961,0.14296796,0.03851165,0.22581299
-4.75137569,0.73363359,0.02267985,0.09838684,0.42713905,0.13000587,0.03834972,0.21265915
-4.74537269,0.71719820,0.02019216,0.10320833,0.43665456,0.11949553,0.03856390,0.20264314
-4.73936968,0.70808635,0.01825982,0.10793619,0.44660707,0.11136372,0.03912773,0.19562772
-4.73336668,0.70581261,0.01689139,0.11247940,0.45660535,0.10553962,0.04001453,0.19149814
-4.72736368,0.70996939,0.01609759,0.11675895,0.46630093,0.10196113,0.04119835,0.19017066
-4.72136068,0.72025171,0.01589255,0.12071060,0.47540163,0.10058048,0.04265475,0.19159966
-4.71535768,0.73647738,0.01629486,0.12428716,0.48368328,0.10136884,0.04436160,0.19578288
-4.70935468,0.75860162,0.01732821,0.12746052,0.49099882,0.10431982,0.04629966,0.20276446
-4.70335168,0.78672534,0.01902167,0.13022311,0.49728447,0.10945174,0.04845307,0.21263560
-4.69734867,0.82109647,0.02140955,0.13258874,0.50256258,0.11680850,0.05080969,0.22553250
-4.69134567,0.86210379,0.02453092,0.13459286,0.50694090,0.12645908,0.05336131,0.24163152
-4.68534267,0.91026352,0.02842856,0.13629206,0.51060822,0.13849557,0.05610360,0.26114170
-4.67933967,0.96619840,0.03314767,0.13776280,0.51382652,0.15302990,0.05903607,0.28429456
-4.67333667,1.03061013,0.03873412,0.13909953,0.51691982,0.17018912,0.06216170,0.31133154
-4.66733367,1.10424563,0.04523242,0.14041206,0.52026028,0.19010951,0.06548661,0.34248946
-4.66133067,1.18785840,0.05268341,0.14182236,0.52425189,0.21292965,0.06901946,0.37798449
-4.65532766,1.28216607,0.06112184,0.14346081,0.52931266,0.23878253,0.07277091,0.41799518
-4.64932466,1.38780582,0.07057378,0.14546206,0.53585593,0.26778707,0.07675280,0.46264532
-4.64332166,1.50528926,0.08105417,0.14796062,0.54427157,0.30003922,0.08097745,0.51198734
-4.63731866,1.63495871,0.09256438,0.15108626,0.55490797,0.33560299,0.08545675,0.56598717
-4.63131566,1.77694660,0.10509010,0.15495943,0.56805558,0.37450174,0.09020134,0.62451118
-4.62531266,1.93113987,0.11859955,0.15968677,0.58393257,0.41671000,0.09521967,0.68731616
-4.61930965,2.09715109,0.13304217,0.16535691,0.60267344,0.46214626,0.10051712,0.75404287
-4.61330665,2.27429776,0.14834774,0.17203664,0.62432079,0.51066700,0.10609514,0.82421378
-4.60730365,2.46159099,0.16442622,0.17976764,0.64882073,0.56206221,0.11195040,0.89723533
-4.60130065,2.65773434,0.18116807,0.18856376,0.67602196,0.61605278,0.11807405,0.97240493
-4.59529765,2.86113340,0.19844532,0.19840906,0.70567860,0.67228979,0.12445106,1.04892251
-4.58929465,3.06991584,0.21611314,0.20925668,0.73745635,0.73035595,0.13105963,1.12590646
-4.58329165,3.28196161,0.23401203,0.22102847,0.77094188,0.78976920,0.13787077,1.20241335
-4.57728864,3.49494229,0.25197039,0.23361555,0.80565473,0.84998836,0.14484807,1.27746061
-4.57128564,3.70636812,0.26980756,0.24687978,0.84106126,0.91042082,0.15194754,1.35005142
-4.56528264,3.91364118,0.28733705,0.26065605,0.87658998,0.97043197,0.15911774,1.41920058
-4.55927964,4.11411269,0.30436990,0.27475542,0.91164755,1.02935609,0.16630006,1.48396025
-4.55327664,4.30514222,0.32071812,0.28896908,0.94563478,1.08650854,0.17342922,1.54344460
-4.54727364,4.48415690,0.33619799,0.30307285,0.97796205,1.14119865,0.18043397,1.59685216
-4.54127064,4.64870842,0.35063315,0.31683236,1.00806364,1.19274310,0.18723803,1.64348491
-4.53526763,4.79652600,0.36385755,0.33000852,1.03541040,1.24047936,0.19376120,1.68276358
-4.52926463,4.92556376,0.37571794,0.34236336,1.05952068,1.28377878,0.19992072,1.71423850
-4.52326163,5.03404128,0.38607617,0.35366582,1.07996912,1.32205906,0.20563277,1.73759574
-4.51725863,5.12047643,0.39481108,0.36369753,1.09639335,1.35479575,0.21081415,1.75265878
-4.51125563,5.18371013,0.40182009,0.37225834,1.10849862,1.38153260,0.21538413,1.75938568
-4.50525263,5.22292280,0.40702055,0.37917127,1.11606061,1.40189045,0.21926636,1.75786259
-4.49924962,5.23764297,0.41035072,0.38428706,1.11892638,1.41557459,0.22239087,1.74829399
-4.49324662,5.22774837,0.41177070,0.38748783,1.11701408,1.42238047,0.22469616,1.73099066
-4.48724362,5.19346038,0.41126300,0.38868993,1.11031130,1.42219770,0.22613116,1.70635614
-4.48124062,5.13533259,0.40883299,0.38784595,1.09887271,1.41501217,0.22665722,1.67487261
-4.47523762,5.05423437,0.40450919,0.38494558,1.08281688,1.40090652,0.22624988,1.63708678
-4.46923462,4.95133026,0.39834329,0.38001566,1.06232263,1.38005872,0.22490049,1.59359669
-4.46323162,4.82805592,0.39040992,0.37311909,1.03762509,1.35273890,0.22261755,1.54503967
-4.45722861,4.68609131,0.38080615,0.36435286,1.00901131,1.31930451,0.21942770,1.49208192
-4.45122561,4.52733155,0.36965065,0.35384529,0.97681566,1.28019374,0.21537638,1.43540972
-4.44522261,4.35385580,0.35708239,0.34175241,0.94141485,1.23591749,0.21052792,1.37572228
-4.43921961,4.16789457,0.34325891,0.32825380,0.90322255,1.18704978,0.20496531,1.31372591
-4.43321661,3.97179550,0.32835421,0.31354790,0.86268359,1.13421699,0.19878931,1.25012933
-4.42721361,3.76798801,0.31255604,0.29784707,0.82026757,1.07808602,0.19211711,1.18563956
-4.42121061,3.55894694,0.29606283,0.28137241,0.77646204,1.01935160,0.18508046,1.12095801
-4.41520760,3.34715557,0.27908021,0.26434867,0.73176505,0.95872318,0.17782324,1.05677652
-4.40920460,3.13506840,0.26181717,0.24699924,0.68667731,0.89691157,0.17049866,0.99377268
-4.40320160,2.92507423,0.24448213,0.22954151,0.64169401,0.83461578,0.16326598,0.93260456
-4.39719860,2.71946021,0.22727877,0.21218263,0.59729640,0.77251043,0.15628698,0.87390440
-4.39119560,2.52037759,0.21040201,0.19511576,0.55394350,0.71123407,0.14972212,0.81827152
-4.38519260,2.32980985,0.19403417,0.17851700,0.51206401,0.65137873,0.14372669,0.76626429
-4.37918959,2.14954425,0.17834140,0.16254293,0.47204873,0.59348105,0.13844680,0.71839171
-4.37318659,1.98114743,0.16347060,0.14732888,0.43424376,0.53801521,0.13401566,0.67510466
-4.36718359,1.82594575,0.14954685,0.13298789,0.39894476,0.48538781,0.13054995,0.63678737
-4.36118059,1.68501122,0.13667152,0.11961034,0.36639230,0.43593490,0.12814659,0.60374959
-4.35517759,1.55915321,0.12492098,0.10726424,0.33676868,0.38992102,0.12688003,0.57621970
-4.34917459,1.44891638,0.11434608,0.09599604,0.31019616,0.34754026,0.12680000,0.55433955
-4.34317159,1.35458483,0.10497230,0.08583202,0.28673678,0.30891927,0.12793008,0.53816108
-4.33716858,1.27619243,0.09680057,0.07678005,0.26639371,0.27412181,0.13026684,0.52764526
-4.33116558,1.21353880,0.08980872,0.06883163,0.24911402,0.24315468,0.13377987,0.52266347
-4.32516258,1.16621053,0.08395345,0.06196418,0.23479295,0.21597477,0.13841262,0.52300151
-4.31915958,1.13360682,0.07917280,0.05614348,0.22327929,0.19249667,0.14408406,0.52836614
-4.31315658,1.11496861,0.07538897,0.05132604,0.21438191,0.17260070,0.15069104,0.53839417
-4.30715358,1.10941018,0.07251136,0.04746151,0.20787704,0.15614090,0.15811150,0.55266367
