energy_ev,total_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.80790395,1.03878459,0.38232282,0.36100072,0.01598974,0.67791888,0.03950145,0.00000000
-5.80190095,1.02406265,0.37529664,0.35743765,0.01566444,0.66928669,0.03981857,0.00000000
-5.79589795,1.00761575,0.36749469,0.35373350,0.01529767,0.65974131,0.04000871,0.00000000
-5.78989495,0.98993623,0.35910086,0.35005661,0.01489691,0.64964098,0.04008933,0.00000000
-5.78389195,0.97156764,0.35032343,0.34658247,0.01447061,0.63936870,0.04008293,0.00000000
-5.77788894,0.95309261,0.34139015,0.34348975,0.01402809,0.62932342,0.04001651,0.00000000
-5.77188594,0.93511888,0.33254252,0.34095598,0.01357928,0.61991054,0.03992084,0.00000000
-5.76588294,0.91826403,0.32402956,0.33915315,0.01313449,0.61153190,0.03982952,0.00000000
-5.75987994,0.90313937,0.31610110,0.33824327,0.01270418,0.60457574,0.03977785,0.00000000
-5.75387694,0.89033375,0.30900106,0.33837412,0.01229858,0.59940689,0.03980164,0.00000000
-5.74787394,0.88039774,0.30296084,0.33967536,0.01192749,0.59635760,0.03993593,0.00000000
-5.74187094,0.87382889,0.29819325,0.34225515,0.01159995,0.59571930,0.04021368,0.00000000
-5.73586793,0.87105877,0.29488702,0.34619740,0.01132398,0.59773567,0.04066454,0.00000000
-5.72986493,0.87244218,0.29320229,0.35155985,0.01110631,0.60259727,0.04131371,0.00000000
-5.72386193,0.87824909,0.29326722,0.35837309,0.01095226,0.61043800,0.04218097,0.00000000
-5.71785893,0.88865965,0.29517576,0.36664044,0.01086552,0.62133345,0.04327989,0.00000000
-5.71185593,0.90376249,0.29898681,0.37633891,0.01084811,0.63530135,0.04461733,0.00000000
-5.70585293,0.92355631,0.30472471,0.38742111,0.01090033,0.65230391,0.04619322,0.00000000
-5.69984992,0.94795475,0.31238093,0.39981804,0.01102085,0.67225219,0.04800054,0.00000000
-5.69384692,0.97679422,0.32191705,0.41344268,0.01120680,0.69501206,0.05002576,0.00000000
-5.68784392,1.00984438,0.33326866,0.42819426,0.01145394,0.72041157,0.05224942,0.00000000
-5.68184092,1.04682053,0.34635007,0.44396290,0.01175691,0.74824943,0.05464703,0.00000000
-5.67583792,1.08739748,0.36105957,0.46063448,0.01210949,0.77830395,0.05719019,0.00000000
-5.66983492,1.13122400,0.37728481,0.47809550,0.01250492,0.81034225,0.05984783,0.00000000
-5.66383192,1.17793718,0.39490823,0.49623763,0.01293621,0.84412904,0.06258760,0.00000000
-5.65782891,1.22717576,0.41381201,0.51496164,0.01339645,0.87943451,0.06537723,0.00000000
-5.65182591,1.27859191,0.43388236,0.53418060,0.01387914,0.91604101,0.06818593,0.00000000
-5.64582291,1.33186057,0.45501295,0.55382203,0.01437842,0.95374801,0.07098563,0.00000000
-5.63981991,1.38668601,0.47710718,0.57382886,0.01488932,0.99237507,0.07375201,0.00000000
-5.63381691,1.44280519,0.50007925,0.59415914,0.01540791,1.03176266,0.07646542,0.00000000
-5.62781391,1.49998774,0.52385400,0.61478439,0.01593139,1.07177084,0.07911137,0.00000000
-5.62181091,1.55803264,0.54836547,0.63568668,0.01645811,1.11227572,0.08168091,0.00000000
-5.61580790,1.61676186,0.57355443,0.65685460,0.01698750,1.15316409,0.08417051,0.00000000
-5.60980490,1.67601143,0.59936488,0.67827816,0.01751997,1.19432659,0.08658178,0.00000000
-5.60380190,1.73562059,0.62574010,0.69994312,0.01805670,1.23564969,0.08892083,0.00000000
-5.59779890,1.79541983,0.65261811,0.72182492,0.01859939,1.27700736,0.09119743,0.00000000
-5.59179590,1.85521861,0.67992735,0.74388258,0.01914999,1.31825276,0.09342396,0.00000000
-5.58579290,1.91479387,0.70758251,0.76605313,0.01971042,1.35921079,0.09561419,0.00000000
-5.57978989,1.97388006,0.73548112,0.78824673,0.02028222,1.39967201,0.09778205,0.00000000
-5.57378689,2.03216152,0.76350102,0.81034311,0.02086631,1.43938855,0.09994039,0.00000000
-5.56778389,2.08926804,0.79149891,0.83218941,0.02146272,1.47807235,0.10209977,0.00000000
-5.56178089,2.14477390,0.81931030,0.85359992,0.02207035,1.51539613,0.10426738,0.00000000
-5.55577789,2.19820082,0.84675066,0.87435760,0.02268691,1.55099724,0.10644621,0.00000000
-5.54977489,2.24902474,0.87361795,0.89421778,0.02330876,1.58448426,0.10863433,0.00000000
-5.54377189,2.29668635,0.89969628,0.91291360,0.02393098,1.61544627,0.11082448,0.00000000
-5.53776888,2.34060478,0.92476062,0.93016343,0.02454738,1.64346431,0.11300394,0.00000000
-5.53176588,2.38019406,0.94858210,0.94567965,0.02515073,1.66812464,0.11515458,0.00000000
-5.52576288,2.41488122,0.97093393,0.95917865,0.02573291,1.68903308,0.11725323,0.00000000
-5.51975988,2.44412552,0.99159730,0.97039150,0.02628518,1.70582976,0.11927224,0.00000000
-5.51375688,2.46743760,1.01036718,0.97907488,0.02679849,1.71820360,0.12118023,0.00000000
-5.50775388,2.48439767,1.02705766,0.98502166,0.02726380,1.72590575,0.12294302,0.00000000
-5.50175088,2.49467198,1.04150658,0.98807072,0.02767238,1.72876130,0.12452465,0.00000000
-5.49574787,2.49802668,1.05357936,0.98811547,0.02801614,1.72667885,0.12588845,0.00000000
-5.48974487,2.49433854,1.06317184,0.98511064,0.02828791,1.71965724,0.12699819,0.00000000
-5.48374187,2.48360209,1.07021214,0.97907704,0.02848165,1.70778934,0.12781921,0.00000000
-5.47773887,2.46593288,1.07466157,0.97010404,0.02859269,1.69126261,0.12831943,0.00000000
-5.47173587,2.44156693,1.07651464,0.95834955,0.02861781,1.67035651,0.12847041,0.00000000
-5.46573287,2.41085631,1.07579836,0.94403761,0.02855534,1.64543675,0.12824819,0.00000000
-5.45972986,2.37426134,1.07257086,0.92745348,0.02840515,1.61694687,0.12763408,0.00000000
-5.45372686,2.33233963,1.06691966,0.90893664,0.02816863,1.58539723,0.12661527,0.00000000
-5.44772386,2.28573255,1.05895951,0.88887178,0.02784854,1.55135217,0.12518536,0.00000000
-5.44172086,2.23514967,1.04883016,0.86767819,0.02744891,1.51541552,0.12334464,0.00000000
-5.43571786,2.18135175,1.03669390,0.84579800,0.02697483,1.47821526,0.12110030,0.00000000
-5.42971486,2.12513286,1.02273316,0.82368365,0.02643227,1.44038769,0.11846642,0.00000000
-5.42371186,2.06730211,1.00714799,0.80178505,0.02582782,1.40256165,0.11546383,0.00000000
-5.41770885,2.00866565,0.99015344,0.78053692,0.02516853,1.36534329,0.11211984,0.00000000
-5.41170585,1.95000925,0.97197689,0.76034662,0.02446167,1.32930178,0.10846775,0.00000000
-5.40570285,1.89208189,0.95285517,0.74158306,0.02371453,1.29495628,0.10454631,0.00000000
-5.39969985,1.83558078,0.93303135,0.72456680,0.02293429,1.26276453,0.10039902,0.00000000
-5.39369685,1.78113794,0.91275135,0.70956178,0.02212786,1.23311328,0.09607327,0.00000000
-5.38769385,1.72930870,0.89226023,0.69676882,0.02130178,1.20631070,0.09161950,0.00000000
-5.38169085,1.68056229,0.87179808,0.68632114,0.02046218,1.18258089,0.08709017,0.00000000
-5.37568784,1.63527459,0.85159584,0.67828178,0.01961472,1.16206064,0.08253877,0.00000000
-5.36968484,1.59372324,0.83187096,0.67264325,0.01876457,1.14479838,0.07801876,0.00000000
-5.36368184,1.55608514,0.81282304,0.66932909,0.01791651,1.13075537,0.07358254,0.00000000
-5.35767884,1.52243647,0.79462978,0.66819742,0.01707489,1.11980907,0.06928043,0.00000000
-5.35167584,1.49275513,0.77744331,0.66904632,0.01624374,1.11175853,0.06515975,0.00000000
-5.34567284,1.46692558,0.76138715,0.67162077,0.01542684,1.10633179,0.06126390,0.00000000
-5.33966983,1.44474610,0.74655403,0.67562108,0.01462778,1.10319501,0.05763168,0.00000000
-5.33366683,1.42593815,0.73300459,0.68071244,0.01385004,1.10196321,0.05429658,0.00000000
-5.32766383,1.41015776,0.72076733,0.68653533,0.01309706,1.10221231,0.05128637,0.00000000
-5.32166083,1.39700857,0.70983957,0.69271659,0.01237229,1.10349211,0.04862274,0.00000000
-5.31565783,1.38605624,0.70018969,0.69888070,0.01167922,1.10534008,0.04632112,0.00000000
-5.30965483,1.37684382,0.69176043,0.70466105,0.01102144,1.10729537,0.04439069,0.00000000
-5.30365183,1.36890750,0.68447309,0.70971085,0.01040259,1.10891275,0.04283454,0.00000000
-5.29764882,1.36179255,0.67823262,0.71371337,0.00982638,1.10977610,0.04164993,0.00000000
-5.29164582,1.35506856,0.67293313,0.71639119,0.00929657,1.10951098,0.04082877,0.00000000
-5.28564282,1.34834378,0.66846369,0.71751428,0.00881690,1.10779588,0.04035808,0.00000000
-5.27963982,1.34127794,0.66471414,0.71690649,0.00839105,1.10437191,0.04022068,0.00000000
-5.27363682,1.33359318,0.66158046,0.71445055,0.00802256,1.09905045,0.04039584,0.00000000
-5.26763382,1.32508260,0.65896967,0.71009112,0.00771476,1.09171860,0.04086000,0.00000000
-5.26163082,1.31561637,0.65680381,0.70383605,0.00747070,1.08234228,0.04158752,0.00000000
-5.25562781,1.30514503,0.65502293,0.69575576,0.00729309,1.07096688,0.04255142,0.00000000
-5.24962481,1.29370002,0.65358700,0.68598076,0.00718415,1.05771539,0.04372401,0.00000000
-5.24362181,1.28139148,0.65247664,0.67469746,0.00714562,1.04278431,0.04507759,0.00000000
-5.23761881,1.26840352,0.65169270,0.66214251,0.00717863,1.02643732,0.04658497,0.00000000
-5.23161581,1.25498720,0.65125482,0.64859577,0.00728368,1.00899717,0.04821996,0.00000000
-5.22561281,1.24145161,0.65119915,0.63437237,0.00746058,0.99083612,0.04995778,0.00000000
-5.21960980,1.22815351,0.65157539,0.61981397,0.00770840,0.97236522,0.05177535,0.00000000
-5.21360680,1.21548596,0.65244345,0.60527979,0.00802547,0.95402306,0.05365152,0.00000000
-5.20760380,1.20386652,0.65386987,0.59113741,0.00840937,0.93626421,0.05556716,0.00000000
-5.20160080,1.19372538,0.65592445,0.57775397,0.00885694,0.91954803,0.05750530,0.00000000
-5.19559780,1.18549394,0.65867712,0.56548787,0.00936434,0.90432790,0.05945106,0.00000000
-5.18959480,1.17959419,0.66219534,0.55468112,0.00992707,0.89104151,0.06139164,0.00000000
-5.18359180,1.17642909,0.66654209,0.54565269,0.01054009,0.88010214,0.06331621,0.00000000
-5.17758879,1.17637418,0.67177462,0.53869281,0.01119788,0.87189128,0.06521582,0.00000000
-5.17158579,1.17977046,0.67794378,0.53405827,0.01189459,0.86675247,0.06708323,0.00000000
-5.16558279,1.18691849,0.68509400,0.53196879,0.01262416,0.86498639,0.06891282,0.00000000
-5.15957979,1.19807356,0.69326369,0.53260420,0.01338045,0.86684706,0.07070042,0.00000000
-5.15357679,1.21344174,0.70248589,0.53610249,0.01415741,0.87253889,0.07244315,0.00000000
-5.14757379,1.23317658,0.71278899,0.54255839,0.01494924,0.88221444,0.07413928,0.00000000
-5.14157079,1.25737613,0.72419717,0.55202251,0.01575050,0.89597261,0.07578810,0.00000000
-5.13556778,1.28608021,0.73673052,0.56450073,0.01655623,0.91385697,0.07738969,0.00000000
-5.12956478,1.31926751,0.75040446,0.57995381,0.01736212,0.93585416,0.07894483,0.00000000
-5.12356178,1.35685264,0.76522845,0.59829709,0.01816450,0.96189221,0.08045475,0.00000000
-5.11755878,1.39868299,0.78120389,0.61940032,0.01896042,0.99183870,0.08192097,0.00000000
-5.11155578,1.44453558,0.79832124,0.64308751,0.01974767,1.02549891,0.08334510,0.00000000
-5.10555278,1.49411405,0.81655637,0.66913706,0.02052469,1.06261400,0.08472862,0.00000000
-5.09954977,1.54704617,0.83586652,0.69728217,0.02129048,1.10285967,0.08607267,0.00000000
-5.09354677,1.60288223,0.85618584,0.72721181,0.02204455,1.14584533,0.08737790,0.00000000
-5.08754377,1.66109480,0.87742116,0.75857233,0.02278665,1.19111444,0.08864427,0.00000000
-5.08154077,1.72108018,0.89944802,0.79097008,0.02351667,1.23814621,0.08987094,0.00000000
-5.07553777,1.78216224,0.92210755,0.82397509,0.02423437,1.28635909,0.09105622,0.00000000
-5.06953477,1.84359871,0.94520450,0.85712608,0.02493921,1.33511632,0.09219751,0.00000000
-5.06353177,1.90459044,0.96850666,0.88993678,0.02563010,1.38373388,0.09329140,0.00000000
-5.05752876,1.96429362,0.99174597,0.92190374,0.02630525,1.43149078,0.09433378,0.00000000
-5.05152576,2.02183496,1.01462162,0.95251542,0.02696199,1.47764185,0.09532008,0.00000000
-5.04552276,2.07632968,1.03680492,0.98126251,0.02759664,1.52143275,0.09624552,0.00000000
-5.03951976,2.12690187,1.05794626,1.00764927,0.02820449,1.56211692,0.09710552,0.00000000
-5.03351676,2.17270678,1.07768373,1.03120547,0.02877978,1.59897412,0.09789606,0.00000000
-5.02751376,2.21295422,1.09565330,1.05149864,0.02931577,1.63132979,0.09861425,0.00000000
-5.02151076,2.24693248,1.11150025,1.06814622,0.02980486,1.65857476,0.09925873,0.00000000
-5.01550775,2.27403173,1.12489129,1.08082706,0.03023883,1.68018456,0.09983025,0.00000000
-5.00950475,2.29376612,1.13552706,1.08929200,0.03060910,1.69573747,0.10033217,0.00000000
-5.00350175,2.30579369,1.14315442,1.09337286,0.03090701,1.70493069,0.10077088,0.00000000
-4.99749875,2.30993320,1.14757797,1.09298976,0.03112423,1.70759396,0.10115625,0.00000000
-4.99149575,2.30617719,1.14867046,1.08815615,0.03125309,1.70369993,0.10150190,0.00000000
-4.98549275,2.29470062,1.14638144,1.07898158,0.03128702,1.69337091,0.10182538,0.00000000
-4.97948974,2.27586470,1.14074384,1.06567189,0.03122088,1.67688156,0.10214824,0.00000000
-4.97348674,2.25021541,1.13187816,1.04852686,0.03105136,1.65465744,0.10249588,0.00000000
-4.96748374,2.21847679,1.11999396,1.02793534,0.03077726,1.62726916,0.10289718,0.00000000
-4.96148074,2.18153889,1.10538862,1.00436791,0.03039974,1.59542251,0.10338405,0.00000000
-4.95547774,2.14044061,1.08844318,0.97836743,0.02992249,1.55994455,0.10399058,0.00000000
-4.94947474,2.09634790,1.06961546,0.95053759,0.02935182,1.52176617,0.10475217,0.00000000
-4.94347174,2.05052774,1.04943059,0.92152989,0.02869667,1.48190165,0.10570431,0.00000000
-4.93746873,2.00431866,1.02846918,0.89202930,0.02796849,1.44142568,0.10688122,0.00000000
-4.93146573,1.95909852,1.00735358,0.86273915,0.02718105,1.40144853,0.10831441,0.00000000
-4.92546273,1.91625055,0.98673257,0.83436546,0.02635019,1.36309013,0.11003104,0.00000000
-4.91945973,1.87712851,0.96726508,0.80760131,0.02549341,1.32745376,0.11205235,0.00000000
-4.91345673,1.84302209,0.94960339,0.78311139,0.02462949,1.29560005,0.11439203,0.00000000
-4.90745373,1.81512349,0.93437645,0.76151743,0.02377801,1.26852203,0.11705474,0.00000000
-4.90145073,1.79449632,0.92217384,0.74338461,0.02295881,1.24712195,0.12003489,0.00000000
-4.89544772,1.78204773,0.91353088,0.72920933,0.02219148,1.23219047,0.12331557,0.00000000
-4.88944472,1.77850457,0.90891547,0.71940877,0.02149483,1.22438872,0.12686793,0.00000000
-4.88344172,1.78439459,0.90871702,0.71431228,0.02088638,1.22423381,0.13065096,0.00000000
-4.87743872,1.80003305,0.91323773,0.71415492,0.02038188,1.23208803,0.13461171,0.00000000
-4.87143572,1.82551527,0.92268665,0.71907328,0.01999489,1.24815201,0.13868600,0.00000000
-4.86543272,1.86071534,0.93717642,0.72910360,0.01973638,1.27246204,0.14279972,0.00000000
-4.85942971,1.90529099,0.95672280,0.74418221,0.01961447,1.30489129,0.14687049,0.00000000
-4.85342671,1.95869436,0.98124688,0.76414832,0.01963415,1.34515508,0.15080986,0.00000000
-4.84742371,2.02018822,1.01057964,0.78874886,0.01979719,1.39281967,0.15452581,0.00000000
-4.84142071,2.08886702,1.04446866,0.81764543,0.02010203,1.44731431,0.15792562,0.00000000
-4.83541771,2.16368186,1.08258654,0.85042286,0.02054382,1.50794605,0.16091876,0.00000000
-4.82941471,2.24346861,1.12454054,0.88659926,0.02111448,1.57391673,0.16341997,0.00000000
-4.82341171,2.32697790,1.16988301,0.92563726,0.02180290,1.64434160,0.16535220,0.00000000
-4.81740870,2.41290612,1.21812223,0.96695595,0.02259515,1.71826890,0.16664929,0.00000000
-4.81140570,2.49992626,1.26873314,1.00994328,0.02347479,1.79469994,0.16725842,0.00000000
-4.80540270,2.58671773,1.32116760,1.05396863,0.02442322,1.87260892,0.16714208,0.00000000
-4.79939970,2.67199419,1.37486399,1.09839508,0.02542011,1.95096226,0.16627951,0.00000000
-4.79339670,2.75452877,1.42925591,1.14259127,0.02644381,2.02873679,0.16466763,0.00000000
-4.78739370,2.83317620,1.48377986,1.18594246,0.02747187,2.10493668,0.16232138,0.00000000
-4.78139070,2.90689134,1.53788190,1.22786075,0.02848153,2.17860875,0.15927338,0.00000000
-4.77538769,2.97474419,1.59102344,1.26779416,0.02945027,2.24885611,0.15557312,0.00000000
-4.76938469,3.03593116,1.64268619,1.30523462,0.03035631,2.31485012,0.15128561,0.00000000
-4.76338169,3.08978291,1.69237660,1.33972477,0.03117912,2.37584048,0.14648954,0.00000000
-4.75737869,3.13576891,1.73962977,1.37086347,0.03189995,2.43116381,0.14127509,0.00000000
-4.75137569,3.17349909,1.78401334,1.39831022,0.03250225,2.48025052,0.13574152,0.00000000
-4.74537269,3.20272288,1.82513115,1.42178831,0.03297209,2.52263024,0.12999452,0.00000000
-4.73936968,3.22332606,1.86262707,1.44108690,0.03329850,2.55793572,0.12414346,0.00000000
-4.73336668,3.23532559,1.89618887,1.45606194,0.03347372,2.58590535,0.11829875,0.00000000
-4.72736368,3.23886277,1.92555214,1.46663609,0.03349336,2.60638427,0.11256916,0.00000000
-4.72136068,3.23419494,1.95050402,1.47279748,0.03335649,2.61932389,0.10705936,0.00000000
-4.71535768,3.22168568,1.97088674,1.47459753,0.03306558,2.62477996,0.10186764,0.00000000
-4.70935468,3.20179380,1.98660051,1.47214768,0.03262640,2.62290892,0.09708387,0.00000000
-4.70335168,3.17506099,1.99760552,1.46561509,0.03204777,2.61396249,0.09278770,0.00000000
-4.69734867,3.14209827,2.00392278,1.45521739,0.03134120,2.59828046,0.08904705,0.00000000
-4.69134567,3.10357121,2.00563360,1.44121644,0.03052052,2.57628165,0.08591694,0.00000000
-4.68534267,3.06018414,2.00287725,1.42391130,0.02960139,2.54845303,0.08343850,0.00000000
-4.67933967,3.01266348,1.99584695,1.40363032,0.02860079,2.51533723,0.08163835,0.00000000
-4.67333667,2.96174044,1.98478399,1.38072280,0.02753643,2.47751856,0.08052823,0.00000000
-4.66733367,2.90813359,1.96997015,1.35555015,0.02642626,2.43560803,0.08010492,0.00000000
-4.66133067,2.85253161,1.95171859,1.32847695,0.02528788,2.39022767,0.08035041,0.00000000
-4.65532766,2.79557696,1.93036369,1.29986212,0.02413809,2.34199473,0.08123240,0.00000000
-4.64932466,2.73785093,1.90625007,1.27005058,0.02299243,2.29150638,0.08270503,0.00000000
-4.64332166,2.67986080,1.87972160,1.23936557,0.02186481,2.23932544,0.08470989,0.00000000
-4.63731866,2.62202966,1.85111077,1.20810206,0.02076728,2.18596781,0.08717735,0.00000000
-4.63131566,2.56468950,1.82072911,1.17652141,0.01970978,2.13189217,0.09002807,0.00000000
-4.62531266,2.50807791,1.78885917,1.14484753,0.01870009,2.07749234,0.09317487,0.00000000
-4.61930965,2.45233866,1.75574860,1.11326476,0.01774381,2.02309280,0.09652472,0.00000000
-4.61330665,2.39752643,1.72160660,1.08191742,0.01684447,1.96894738,0.09998099,0.00000000
-4.60730365,2.34361526,1.68660304,1.05091110,0.01600363,1.91524138,0.10344578,0.00000000
-4.60130065,2.29051071,1.65087017,1.02031557,0.01522118,1.86209675,0.10682245,0.00000000
-4.59529765,2.23806499,1.61450700,0.99016916,0.01449552,1.80958024,0.11001802,0.00000000
-4.58929465,2.18609443,1.57758581,0.96048429,0.01382390,1.75771381,0.11294570,0.00000000
-4.58329165,2.13439844,1.54016058,0.93125384,0.01320275,1.70648690,0.11552716,0.00000000
-4.57728864,2.08277906,1.50227655,0.90245814,0.01262789,1.65586980,0.11769469,0.00000000
-4.57128564,2.03106004,1.46398054,0.87407193,0.01209493,1.60582721,0.11939305,0.00000000
-4.56528264,1.97910463,1.42533115,0.84607118,0.01159944,1.55633158,0.12058098,0.00000000
-4.55927964,1.92683112,1.38640825,0.81843933,0.01113721,1.50737523,0.12123238,0.00000000
-4.55327664,1.87422544,1.34732133,0.79117262,0.01070444,1.45898078,0.12133700,0.00000000
-4.54727364,1.82135041,1.30821593,0.76428427,0.01029782,1.41120945,0.12090064,0.00000000
-4.54127064,1.76835108,1.26927815,0.73780759,0.00991468,1.36416680,0.11994499,0.00000000
-4.53526763,1.71545627,1.23073681,0.71179757,0.00955299,1.31800590,0.11850692,0.00000000
-4.52926463,1.66297633,1.19286326,0.68633137,0.00921137,1.27292780,0.11663733,0.00000000
-4.52326163,1.61129744,1.15596912,0.66150754,0.00888907,1.22917956,0.11439969,0.00000000
-4.51725863,1.56087294,1.12040192,0.63744427,0.00858589,1.18705015,0.11186819,0.00000000
-4.51125563,1.51221226,1.08653926,0.61427679,0.00830214,1.14686449,0.10912561,0.00000000
-4.50525263,1.46586813,1.05478167,0.59215426,0.00803852,1.10897620,0.10626102,0.00000000
-4.49924962,1.42242271,1.02554468,0.57123624,0.00779604,1.07375948,0.10336735,0.00000000
-4.49324662,1.38247325,0.99925052,0.55168913,0.00757594,1.04160050,0.10053893,0.00000000
-4.48724362,1.34661788,0.97631972,0.53368251,0.00737961,1.01288873,0.09786903,0.00000000
-4.48124062,1.31544184,0.95716287,0.51738584,0.00720847,0.98800841,0.09544747,0.00000000
-4.47523762,1.28950453,0.94217277,0.50296526,0.00706397,0.96733048,0.09335842,0.00000000
-4.46923462,1.26932750,0.93171694,0.49058077,0.00694752,0.95120491,0.09167835,0.00000000
-4.46323162,1.25538337,0.92613053,0.48038361,0.00686043,0.93995350,0.09047417,0.00000000
-4.45722861,1.24808568,0.92570951,0.47251379,0.00680391,0.93386307,0.08980174,0.00000000
-4.45122561,1.24777952,0.93070397,0.46709779,0.00677904,0.93317888,0.08970448,0.00000000
-4.44522261,1.25473274,0.94131149,0.46424615,0.00678673,0.93809825,0.09021239,0.00000000
-4.43921961,1.26912780,0.95767044,0.46405097,0.00682776,0.94876418,0.09134133,0.00000000
-4.43321661,1.29105396,0.97985315,0.46658329,0.00690270,0.96525901,0.09309263,0.00000000
-4.42721361,1.32050017,1.00785904,0.47189027,0.00701195,0.98759818,0.09545292,0.00000000
-4.42121061,1.35734853,1.04160800,0.47999215,0.00715566,1.01572413,0.09839439,0.00000000
-4.41520760,1.40136894,1.08093413,0.49087930,0.00733372,1.04950079,0.10187534,0.00000000
-4.40920460,1.45221500,1.12558049,0.50450927,0.00754576,1.08870883,0.10584098,0.00000000
-4.40320160,1.50942201,1.17519514,0.52080419,0.00779105,1.13304223,0.11022463,0.00000000
-4.39719860,1.57240734,1.22932924,0.53964875,0.00806849,1.18210664,0.11494919,0.00000000
-4.39119560,1.64047380,1.28743756,0.56088894,0.00837657,1.23541982,0.11992891,0.00000000
-4.38519260,1.71281659,1.34888218,0.58433186,0.00871333,1.29241499,0.12507140,0.00000000
-4.37918959,1.78853394,1.41293949,0.60974679,0.00907633,1.35244696,0.13027984,0.00000000
-4.37318659,1.86664185,1.47881111,0.63686770,0.00946265,1.41480170,0.13545544,0.00000000
-4.36718359,1.94609278,1.54563848,0.66539726,0.00986883,1.47870909,0.14049988,0.00000000
-4.36118059,2.02579806,1.61252127,0.69501237,0.01029097,1.54335884,0.14531791,0.00000000
-4.35517759,2.10465344,1.67853893,0.72537111,0.01072469,1.60791922,0.14981978,0.00000000
-4.34917459,2.18156705,1.74277508,0.75612094,0.01116521,1.67155799,0.15392363,0.00000000
-4.34317159,2.25548881,1.80434361,0.78690774,0.01160743,1.73346481,0.15755766,0.00000000
-4.33716858,2.32543997,1.86241555,0.81738550,0.01204600,1.79287420,0.16066190,0.00000000
-4.33116558,2.39054168,1.91624553,0.84722600,0.01247541,1.84908799,0.16318979,0.00000000
-4.32516258,2.45004113,1.96519663,0.87612817,0.01289015,1.90149632,0.16510922,0.00000000
-4.31915958,2.50333397,2.00876212,0.90382652,0.01328477,1.94959588,0.16640313,0.00000000
-4.31315658,2.54998189,2.04658320,0.93009824,0.01365407,1.99300458,0.16706971,0.00000000
-4.30715358,2.58972426,2.07846146,0.95476846,0.01399319,2.03147176,0.16712204,0.00000000
