energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.74787394,3.43922825,1.83988200,0.76442461,0.00795359,0.87448647,0.01317583,1.40499354,0.81352218,0.26981572
-5.74187094,3.58456737,1.92249517,0.79538012,0.00816999,0.92401787,0.01340457,1.45215312,0.84460050,0.28445782
-5.73586793,3.73660038,2.00645967,0.82786669,0.00837773,0.97449465,0.01367294,1.50297815,0.87728601,0.29958799
-5.72986493,3.89334722,2.09060392,0.86150859,0.00857165,1.02546341,0.01397552,1.55658340,0.91103917,0.31504145
-5.72386193,4.05259791,2.17367736,0.89587666,0.00874690,1.07641768,0.01430526,1.61198279,0.94527721,0.33063519
-5.71785893,4.21195240,2.25437690,0.93049489,0.00889901,1.12680404,0.01465365,1.66811058,0.97938548,0.34617073
-5.71185593,4.36886787,2.33137555,0.96484898,0.00902404,1.17603023,0.01501111,1.72384551,1.01273007,0.36143766
-5.70585293,4.52071275,2.40335239,0.99839649,0.00911873,1.22347505,0.01536732,1.77803751,1.04467132,0.37621790
-5.69984992,4.66482651,2.46902336,1.03057858,0.00918053,1.26850013,0.01571163,1.82953628,1.07457817,0.39029055
-5.69384692,4.79858384,2.52717186,1.06083315,0.00920772,1.31046312,0.01603344,1.87722107,1.10184293,0.40343740
-5.68784392,4.91946146,2.57667859,1.08860889,0.00919942,1.34873219,0.01632263,1.92003104,1.12589628,0.41544870
-5.68184092,5.02510584,2.61654977,1.11337999,0.00915564,1.38270128,0.01656991,1.95699511,1.14622197,0.42612923
-5.67583792,5.11339950,2.64594287,1.13466103,0.00907724,1.41180574,0.01676721,1.98726056,1.16237094,0.43530436
-5.66983492,5.18252376,2.66418930,1.15202143,0.00896595,1.43553773,0.01690791,2.01011930,1.17397436,0.44282577
-5.66383192,5.23101547,2.67081318,1.16509906,0.00882429,1.45346091,0.01698714,2.02503093,1.18075505,0.44857678
-5.65782891,5.25781564,2.66554569,1.17361245,0.00865553,1.46522367,0.01700187,2.03164181,1.18253698,0.45247689
-5.65182591,5.26230780,2.64833446,1.17737101,0.00846357,1.47057061,0.01695102,2.02979909,1.17925238,0.45448531
-5.64582291,5.24434448,2.61934772,1.17628291,0.00825292,1.46935151,0.01683546,2.01955937,1.17094606,0.45460342
-5.63981991,5.20426043,2.57897289,1.17036025,0.00802851,1.46152763,0.01665791,2.00119130,1.15777674,0.45287583
-5.63381691,5.14287188,2.52780975,1.15972122,0.00779564,1.44717491,0.01642276,1.97517212,1.14001521,0.44939010
-5.62781391,5.06146159,2.46665821,1.14458913,0.00755980,1.42648395,0.01613587,1.94217792,1.11803931,0.44427499
-5.62181091,4.96175011,2.39650123,1.12528834,0.00732659,1.39975679,0.01580427,1.90306808,1.09232584,0.43769737
-5.61580790,4.84585425,2.31848325,1.10223721,0.00710152,1.36740056,0.01543583,1.85886428,1.06343954,0.42985778
-5.60980490,4.71623426,2.23388507,1.07593825,0.00688996,1.32991834,0.01503893,1.81072494,1.03201960,0.42098496
-5.60380190,4.57563174,2.14409581,1.04696595,0.00669691,1.28789745,0.01462205,1.75991581,0.99876416,0.41132946
-5.59779890,4.42700071,2.05058309,1.01595263,0.00652693,1.24199584,0.01419348,1.70777801,0.96441328,0.40115661
-5.59179590,4.27343418,1.95486234,0.98357287,0.00638399,1.19292685,0.01376098,1.65569446,0.92973100,0.39073920
-5.58579290,4.11808919,1.85846622,0.95052707,0.00627137,1.14144319,0.01333149,1.60505604,0.89548718,0.38035014
-5.57978989,3.96411268,1.76291514,0.91752460,0.00619153,1.08832044,0.01291090,1.55722838,0.86243974,0.37025528
-5.57378689,3.81457070,1.66968977,0.88526728,0.00614606,1.03434079,0.01250392,1.51352063,0.83131773,0.36070695
-5.56778389,3.67238303,1.58020611,0.85443338,0.00613560,0.98027741,0.01211397,1.47515682,0.80280598,0.35193800
-5.56178089,3.54026499,1.49579378,0.82566286,0.00615982,0.92687990,0.01174316,1.44325063,0.77753157,0.34415700
-5.55577789,3.42067760,1.41767784,0.79954392,0.00621740,0.87486119,0.01139234,1.41878421,0.75605248,0.33754433
-5.54977489,3.31578693,1.34696424,0.77660141,0.00630604,0.82488603,0.01106123,1.40259114,0.73884862,0.33224944
-5.54377189,3.22743298,1.28462888,0.75728705,0.00642256,0.77756130,0.01074855,1.39534379,0.72631539,0.32838920
-5.53776888,3.15710799,1.23151009,0.74197172,0.00656293,0.73342816,0.01045226,1.39754493,0.71875955,0.32604728
-5.53176588,3.10594360,1.18830407,0.73093973,0.00672244,0.69295606,0.01016978,1.40952345,0.71639749,0.32527446
-5.52576288,3.07470630,1.15556290,0.72438524,0.00689579,0.65653840,0.00989827,1.43143365,0.71935551,0.32608982
-5.51975988,3.06380003,1.13369453,0.72241056,0.00707731,0.62448993,0.00963480,1.46325788,0.72767193,0.32848246
-5.51375688,3.07327502,1.12296424,0.72502640,0.00726108,0.59704546,0.00937669,1.50481193,0.74130073,0.33241378
-5.50775388,3.10284172,1.12349706,0.73215385,0.00744116,0.57435991,0.00912162,1.55575274,0.76011637,0.33782005
-5.50175088,3.15188889,1.13528068,0.74362802,0.00761180,0.55650951,0.00886785,1.61558797,0.78391944,0.34461513
-5.49574787,3.21950488,1.15816853,0.75920317,0.00776755,0.54349383,0.00861433,1.68368715,0.81244297,0.35269324
-5.48974487,3.30450147,1.19188292,0.77855924,0.00790353,0.53523875,0.00836073,1.75929393,0.84535900,0.36193162
-5.48374187,3.40543959,1.23601801,0.80130954,0.00801548,0.53160006,0.00810753,1.84153935,0.88228538,0.37219312
-5.47773887,3.52065659,1.29004288,0.82700956,0.00809998,0.53236770,0.00785592,1.92945593,0.92279244,0.38332859
-5.47173587,3.64829480,1.35330477,0.85516663,0.00815445,0.53727065,0.00760774,2.02199234,0.96640961,0.39517908
-5.46573287,3.78633118,1.42503289,0.88525033,0.00817725,0.54598232,0.00736536,2.11802879,1.01263186,0.40757793
-5.45972986,3.93260797,1.50434308,0.91670338,0.00816766,0.55812646,0.00713153,2.21639290,1.06092583,0.42035268
-5.45372686,4.08486430,1.59024385,0.94895288,0.00812591,0.57328367,0.00690921,2.31587604,1.11073592,0.43332700
-5.44772386,4.24076865,1.68164402,0.98142151,0.00805301,0.59099828,0.00670139,2.41525016,1.16149012,0.44632252
-5.44172086,4.39795192,1.77736250,1.01353865,0.00795076,0.61078582,0.00651087,2.51328478,1.21260573,0.45916068
-5.43571786,4.55404099,1.87614019,1.04475092,0.00782157,0.63214080,0.00634018,2.60876414,1.26349505,0.47166471
-5.42971486,4.70669232,1.97665443,1.07453212,0.00766833,0.65454484,0.00619133,2.70050423,1.31357101,0.48366158
-5.42371186,4.85362519,2.07753569,1.10239211,0.00749424,0.67747502,0.00606578,2.78736942,1.36225290,0.49498409
-5.41770885,4.99265406,2.17738653,1.12788459,0.00730269,0.70041227,0.00596428,2.86828840,1.40897200,0.50547297
-5.41170585,5.12171954,2.27480242,1.15061349,0.00709708,0.72284973,0.00588691,2.94226920,1.45317744,0.51497901
-5.40570285,5.23891727,2.36839403,1.17023796,0.00688071,0.74430088,0.00583298,3.00841284,1.49434192,0.52336519
-5.39969985,5.34252420,2.45681032,1.18647569,0.00665664,0.76430719,0.00580114,3.06592548,1.53196761,0.53050864
-5.39369685,5.43102176,2.53876199,1.19910488,0.00642758,0.78244528,0.00578943,3.11412869,1.56559193,0.53630254
-5.38769385,5.50311549,2.61304432,1.20796458,0.00619589,0.79833326,0.00579535,3.15246774,1.59479323,0.54065776
-5.38169085,5.55775062,2.67855902,1.21295377,0.00596346,0.81163623,0.00581605,3.18051782,1.61919639,0.54350427
-5.37568784,5.59412369,2.73433406,1.21402926,0.00573176,0.82207081,0.00584842,3.19798795,1.63847807,0.54479219
-5.36968484,5.61168973,2.77954122,1.21120256,0.00550182,0.82940850,0.00588933,3.20472281,1.65237164,0.54449256
-5.36368184,5.61016532,2.81351057,1.20453609,0.00527429,0.83347799,0.00593569,3.20070240,1.66067165,0.54259767
-5.35767884,5.58952747,2.83574159,1.19413880,0.00504948,0.83416627,0.00598473,3.18603977,1.66323761,0.53912111
-5.35167584,5.55000844,2.84591061,1.18016157,0.00482743,0.83141857,0.00603403,3.16097674,1.65999708,0.53409734
-5.34567284,5.49208693,2.84387438,1.16279245,0.00460799,0.82523729,0.00608176,3.12587807,1.65094788,0.52758096
-5.33966983,5.41647569,2.82966979,1.14225202,0.00439090,0.81567978,0.00612669,3.08122397,1.63615922,0.51964567
-5.33366683,5.32410592,2.80350975,1.11878883,0.00417585,0.80285522,0.00616832,3.02760120,1.61577172,0.51038278
-5.32766383,5.21610866,2.76577547,1.09267514,0.00396257,0.78692066,0.00620686,2.96569295,1.58999612,0.49989962
-5.32166083,5.09379346,2.71700543,1.06420274,0.00375085,0.76807632,0.00624328,2.89626739,1.55911072,0.48831751
-5.31565783,4.95862453,2.65788130,1.03367910,0.00354062,0.74656023,0.00627920,2.82016522,1.52345731,0.47576963
-5.30965483,4.81219456,2.58921141,1.00142349,0.00333195,0.72264242,0.00631688,2.73828614,1.48343574,0.46239861
-5.30365183,4.65619659,2.51191199,0.96776317,0.00312509,0.69661873,0.00635903,2.65157432,1.43949709,0.44835402
-5.29764882,4.49239406,2.42698686,0.93302949,0.00292044,0.66880435,0.00640869,2.56100301,1.39213554,0.43378966
-5.29164582,4.32258955,2.33550603,0.89755381,0.00271856,0.63952724,0.00646906,2.46755845,1.34187909,0.41886080
-5.28564282,4.14859251,2.23858358,0.86166324,0.00252013,0.60912160,0.00654329,2.37222321,1.28927933,0.40372132
-5.27963982,3.97218671,2.13735558,0.82567613,0.00232593,0.57792141,0.00663432,2.27595918,1.23490049,0.38852086
-5.27363682,3.79509789,2.03295828,0.78989736,0.00213681,0.54625426,0.00674460,2.17969074,1.17930816,0.37340205
-5.26763382,3.61896246,1.92650729,0.75461360,0.00195364,0.51443551,0.00687598,2.08428821,1.12305785,0.35849781
-5.26163082,3.44529811,1.81907805,0.72008857,0.00177727,0.48276301,0.00702951,1.99055228,1.06668397,0.34392880
-5.25562781,3.27547718,1.71168807,0.68655848,0.00160851,0.45151237,0.00720528,1.89919989,1.01068936,0.32980129
-5.24962481,3.11070368,1.60528133,0.65422796,0.00144808,0.42093294,0.00740235,1.81085195,0.95553595,0.31620517
-5.24362181,2.95199492,1.50071516,0.62326663,0.00129660,0.39124462,0.00761867,1.72602360,0.90163671,0.30321255
-5.23761881,2.80016843,1.39874985,0.59380645,0.00115455,0.36263547,0.00785108,1.64511738,0.84934927,0.29087680
-5.23161581,2.65583486,1.30004115,0.56594026,0.00102229,0.33526025,0.00809534,1.56841972,0.79897137,0.27923214
-5.22561281,2.51939717,1.20513581,0.53972140,0.00090002,0.30923991,0.00834623,1.49610103,0.75073834,0.26829388
-5.21960980,2.39105640,1.11447014,0.51516472,0.00078780,0.28466189,0.00859769,1.42821960,0.70482263,0.25805924
-5.21360680,2.27082381,1.02837145,0.49224892,0.00068555,0.26158138,0.00884301,1.36472906,0.66133535,0.24850882
-5.20760380,2.15853903,0.94706222,0.47092013,0.00059306,0.24002328,0.00907504,1.30548951,0.62032978,0.23960866
-5.20160080,2.05389339,0.87066676,0.45109674,0.00051000,0.21998489,0.00928645,1.25028154,0.58180654,0.23131275
-5.19559780,1.95645760,0.79921992,0.43267511,0.00043596,0.20143917,0.00946999,1.19882288,0.54572023,0.22356605
-5.18959480,1.86571243,0.73267747,0.41553613,0.00037044,0.18433833,0.00961874,1.15078678,0.51198712,0.21630772
-5.18359180,1.78108106,0.67092769,0.39955202,0.00031287,0.16861780,0.00972643,1.10582135,0.48049362,0.20947451
-5.17758879,1.70196160,0.61380368,0.38459335,0.00026266,0.15420021,0.00978759,1.06356891,0.45110501,0.20300416
-5.17158579,1.62775823,0.56109592,0.37053562,0.00021918,0.14099935,0.00979783,1.02368446,0.42367406,0.19683858
-5.16558279,1.55790957,0.51256448,0.35726531,0.00018179,0.12892397,0.00975400,0.98585237,0.39804925,0.19092673
-5.15957979,1.49191300,0.46795074,0.34468489,0.00014987,0.11788123,0.00965427,0.94980042,0.37408212,0.18522691
-5.15357679,1.42934372,0.42698793,0.33271671,0.00012282,0.10777975,0.00949822,0.91531069,0.35163347,0.17970861
-5.14757379,1.36986803,0.38941043,0.32130533,0.00010004,0.09853216,0.00928684,0.88222658,0.33057838,0.17435344
-5.14157079,1.31325014,0.35496160,0.31041850,0.00008101,0.09005712,0.00902250,0.85045589,0.31080962,0.16915552
-5.13556778,1.25935259,0.32339992,0.30004644,0.00006521,0.08228084,0.00870884,0.81996978,0.29223967,0.16412092
-5.12956478,1.20813048,0.29450359,0.29019975,0.00005219,0.07513800,0.00835061,0.79079791,0.27480126,0.15926651
-5.12356178,1.15962016,0.26807346,0.28090593,0.00004152,0.06857218,0.00795352,0.76301999,0.25844656,0.15461807
-5.11755878,1.11392341,0.24393462,0.27220483,0.00003285,0.06253590,0.00752400,0.73675461,0.24314518,0.15020794
-5.11155578,1.07118801,0.22193671,0.26414332,0.00002585,0.05699024,0.00706898,0.71214582,0.22888131,0.14607220
-5.10555278,1.03158638,0.20195320,0.25676948,0.00002022,0.05190419,0.00659568,0.68934862,0.21565018,0.14224775
-5.09954977,0.99529347,0.18387994,0.25012669,0.00001574,0.04725380,0.00611134,0.66851403,0.20345408,0.13876925
-5.09354677,0.96246543,0.16763317,0.24424799,0.00001219,0.04302121,0.00562303,0.64977494,0.19229850,0.13566632
-5.08754377,0.93322031,0.15314731,0.23915114,0.00000939,0.03919363,0.00513744,0.63323337,0.18218827,0.13296099
-5.08154077,0.90762211,0.14037261,0.23483447,0.00000721,0.03576235,0.00466074,0.61895016,0.17312428,0.13066576
-5.07553777,0.88566896,0.12927306,0.23127399,0.00000550,0.03272186,0.00419839,0.60693743,0.16510080,0.12878210
-5.06953477,0.86728614,0.11982436,0.22842185,0.00000419,0.03006901,0.00375513,0.59715454,0.15810361,0.12729986
-5.06353177,0.85232432,0.11201242,0.22620620,0.00000317,0.02780238,0.00333481,0.58950749,0.15210892,0.12619725
-5.05752876,0.84056289,0.10583202,0.22453250,0.00000240,0.02592179,0.00294048,0.58385192,0.14708327,0.12544165
-5.05152576,0.83171828,0.10128594,0.22328625,0.00000180,0.02442787,0.00257431,0.57999944,0.14298420,0.12499113
-5.04552276,0.82545642,0.09838430,0.22233689,0.00000136,0.02332185,0.00223765,0.57772680,0.13976168,0.12479647
-5.03951976,0.82140866,0.09714405,0.22154270,0.00000102,0.02260539,0.00193114,0.57678743,0.13736013,0.12480379
-5.03351676,0.81919000,0.09758856,0.22075643,0.00000076,0.02228045,0.00165470,0.57692445,0.13572089,0.12495738
-5.02751376,0.81841850,0.09974713,0.21983133,0.00000057,0.02234922,0.00140769,0.57788450,0.13478489,0.12520275
-5.02151076,0.81873472,0.10365431,0.21862724,0.00000043,0.02281406,0.00118898,0.57943146,0.13449536,0.12548963
-5.01550775,0.81981981,0.10934888,0.21701645,0.00000032,0.02367729,0.00099706,0.58135923,0.13480036,0.12577473
-5.00950475,0.82141141,0.11687249,0.21488899,0.00000024,0.02494105,0.00083013,0.58350286,0.13565501,0.12602421
-5.00350175,0.82331622,0.12626782,0.21215708,0.00000018,0.02660697,0.00068619,0.58574731,0.13702316,0.12621552
-4.99749875,0.82541863,0.13757622,0.20875859,0.00000013,0.02867581,0.00056314,0.58803337,0.13887847,0.12633876
-4.99149575,0.82768496,0.15083497,0.20465924,0.00000010,0.03114696,0.00045885,0.59036051,0.14120487,0.12639719
-4.98549275,0.83016294,0.16607396,0.19985358,0.00000007,0.03401788,0.00037119,0.59278627,0.14399620,0.12640719
-4.97948974,0.83297670,0.18331221,0.19436469,0.00000006,0.03728352,0.00029812,0.59542247,0.14725524,0.12639735
-4.97348674,0.83631742,0.20255399,0.18824259,0.00000004,0.04093559,0.00023772,0.59842839,0.15099209,0.12640702
-4.96748374,0.84043027,0.22378494,0.18156161,0.00000003,0.04496197,0.00018819,0.60200114,0.15522197,0.12648417
-4.96148074,0.84559829,0.24696824,0.17441679,0.00000002,0.04934602,0.00014791,0.60636403,0.15996264,0.12668284
-4.95547774,0.85212416,0.27204097,0.16691953,0.00000002,0.05406607,0.00011542,0.61175327,0.16523150,0.12706024
-4.94947474,0.86031076,0.29891088,0.15919278,0.00000001,0.05909489,0.00008942,0.61840384,0.17104256,0.12767364
-4.94347174,0.87044144,0.32745376,0.15136598,0.00000001,0.06439942,0.00006878,0.62653516,0.17740351,0.12857718
-4.93746873,0.88276114,0.35751144,0.14356994,0.00000001,0.06994060,0.00005253,0.63633729,0.18431279,0.12981890
-4.93146573,0.89745906,0.38889066,0.13593206,0.00000001,0.07567334,0.00003982,0.64795825,0.19175720,0.13143786
-4.92546273,0.91465381,0.42136289,0.12857185,0.00000000,0.08154680,0.00002998,0.66149309,0.19970974,0.13346177
-4.91945973,0.93438155,0.45466511,0.12159713,0.00000000,0.08750473,0.00002240,0.67697510,0.20812809,0.13590500
-4.91345673,0.95658777,0.48850168,0.11510094,0.00000000,0.09348617,0.00001662,0.69436962,0.21695369,0.13876720
-4.90745373,0.98112291,0.52254730,0.10915927,0.00000000,0.09942620,0.00001224,0.71357063,0.22611142,0.14203250
-4.90145073,1.00774198,0.55645095,0.10382956,0.00000000,0.10525692,0.00000895,0.73440028,0.23550996,0.14566936
-4.89544772,1.03610820,0.58984092,0.09915018,0.00000001,0.11090861,0.00000650,0.75661125,0.24504288,0.14963104
-4.88944472,1.06580043,0.62233071,0.09514059,0.00000001,0.11631095,0.00000469,0.77989205,0.25459029,0.15385669
-4.88344172,1.09632415,0.65352574,0.09180232,0.00000001,0.12139433,0.00000335,0.80387480,0.26402114,0.15827305
-4.87743872,1.12712537,0.68303080,0.08912054,0.00000001,0.12609131,0.00000238,0.82814537,0.27319596,0.16279656
-4.87143572,1.15760723,0.71045802,0.08706618,0.00000002,0.13033794,0.00000168,0.85225541,0.28197018,0.16733598
-4.86543272,1.18714833,0.73543509,0.08559844,0.00000003,0.13407518,0.00000118,0.87573581,0.29019764,0.17179531
-4.85942971,1.21512237,0.75761378,0.08466758,0.00000004,0.13725022,0.00000082,0.89811125,0.29773442,0.17607686
-4.85342671,1.24091831,0.77667820,0.08421779,0.00000005,0.13981769,0.00000057,0.91891508,0.30444277,0.18008455
-4.84742371,1.26396028,0.79235290,0.08419013,0.00000007,0.14174077,0.00000039,0.93770425,0.31019500,0.18372707
-4.84142071,1.28372660,0.80441025,0.08452535,0.00000010,0.14299214,0.00000026,0.95407355,0.31487726,0.18692101
-4.83541771,1.29976720,0.81267708,0.08516649,0.00000014,0.14355469,0.00000018,0.96766871,0.31839298,0.18959369
-4.82941471,1.31171874,0.81704019,0.08606120,0.00000018,0.14342208,0.00000012,0.97819795,0.32066598,0.19168566
-4.82341171,1.31931695,0.81745057,0.08716370,0.00000025,0.14259905,0.00000008,0.98544138,0.32164301,0.19315276
-4.81740870,1.32240573,0.81392609,0.08843637,0.00000033,0.14110143,0.00000006,0.98925800,0.32129566,0.19396763
-4.81140570,1.32094241,0.80655247,0.08985084,0.00000044,0.13895594,0.00000004,0.98958989,0.31962152,0.19412066
-4.80540270,1.31499933,0.79548243,0.09138869,0.00000058,0.13619967,0.00000003,0.98646357,0.31664463,0.19362031
-4.79939970,1.30476126,0.78093297,0.09304170,0.00000076,0.13287938,0.00000002,0.97998822,0.31241500,0.19249268
-4.79339670,1.29051890,0.76318073,0.09481166,0.00000099,0.12905041,0.00000002,0.97035103,0.30700734,0.19078060
-4.78739370,1.27265872,0.74255558,0.09670984,0.00000128,0.12477550,0.00000002,0.95780961,0.30051902,0.18854195
-4.78139070,1.25164939,0.71943249,0.09875605,0.00000163,0.12012330,0.00000002,0.94268193,0.29306717,0.18584747
-4.77538769,1.22802534,0.69422206,0.10097749,0.00000208,0.11516679,0.00000003,0.92533414,0.28478524,0.18277813
-4.76938469,1.20236822,0.66735983,0.10340732,0.00000263,0.10998150,0.00000003,0.90616667,0.27581899,0.17942213
-4.76338169,1.17528680,0.63929491,0.10608309,0.00000329,0.10464374,0.00000004,0.88559937,0.26632205,0.17587153
-4.75737869,1.14739630,0.61047823,0.10904508,0.00000410,0.09922875,0.00000005,0.86405621,0.25645141,0.17221895
-4.75137569,1.11929797,0.58135079,0.11233454,0.00000506,0.09380900,0.00000006,0.84195019,0.24636277,0.16855418
-4.74537269,1.09155960,0.55233254,0.11599200,0.00000621,0.08845250,0.00000007,0.81966929,0.23620613,0.16496099
-4.73936968,1.06469806,0.52381216,0.12005562,0.00000757,0.08322132,0.00000009,0.79756384,0.22612171,0.16151426
-4.73336668,1.03916427,0.49613811,0.12455958,0.00000915,0.07817038,0.00000011,0.77593607,0.21623643,0.15827756
-4.72736368,1.01533131,0.46961143,0.12953271,0.00001099,0.07334644,0.00000013,0.75503214,0.20666097,0.15530119
-4.72136068,0.99348623,0.44448047,0.13499713,0.00001310,0.06878744,0.00000015,0.73503707,0.19748763,0.15262092
-4.71535768,0.97382549,0.42093760,0.14096717,0.00001550,0.06452213,0.00000018,0.71607268,0.18878904,0.15025733
-4.70935468,0.95645446,0.39911823,0.14744839,0.00001821,0.06057006,0.00000021,0.69819857,0.18061768,0.14821586
-4.70335168,0.94139058,0.37910188,0.15443680,0.00002124,0.05694188,0.00000025,0.68141604,0.17300624,0.14648744
-4.69734867,0.92856998,0.36091527,0.16191829,0.00002460,0.05363992,0.00000029,0.66567465,0.16596880,0.14504981
-4.69134567,0.91785718,0.34453720,0.16986823,0.00002829,0.05065906,0.00000033,0.65088093,0.15950261,0.14386932
-4.68534267,0.90905711,0.32990491,0.17825122,0.00003230,0.04798781,0.00000038,0.63690882,0.15359053,0.14290318
-4.67933967,0.90192888,0.31692154,0.18702113,0.00003661,0.04560951,0.00000043,0.62361121,0.14820377,0.14210195
-4.67333667,0.89620047,0.30546433,0.19612125,0.00004119,0.04350370,0.00000048,0.61083183,0.14330496,0.14141227
-4.66733367,0.89158361,0.29539305,0.20548475,0.00004602,0.04164742,0.00000054,0.59841695,0.13885123,0.14077958
-4.66133067,0.88778810,0.28655828,0.21503526,0.00005104,0.04001651,0.00000060,0.58622617,0.13479722,0.14015073
-4.65532766,0.88453480,0.27880921,0.22468778,0.00005621,0.03858688,0.00000066,0.57414175,0.13109786,0.13947638
-4.64932466,0.88156679,0.27200043,0.23434972,0.00006145,0.03733551,0.00000072,0.56207597,0.12771072,0.13871303
-4.64332166,0.87865823,0.26599764,0.24392226,0.00006670,0.03624128,0.00000079,0.54997623,0.12459792,0.13782462
