energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.41270635,0.63951504,0.02605781,0.09319829,0.08486057,0.52380133,0.00020023,0.02826272,0.00200247,0.01684532
-3.40670335,0.59877125,0.02730239,0.09296832,0.07824076,0.48314921,0.00018939,0.02609457,0.00184902,0.01552953
-3.40070035,0.55928050,0.02891118,0.09359212,0.07167366,0.44270195,0.00017883,0.02392659,0.00169664,0.01422231
-3.39469735,0.52179538,0.03093634,0.09522224,0.06525216,0.40302314,0.00016884,0.02178873,0.00154763,0.01294136
-3.38869435,0.48700282,0.03342873,0.09800321,0.05906041,0.36462027,0.00015967,0.01970797,0.00140408,0.01170271
-3.38269135,0.45551372,0.03643722,0.10206923,0.05317280,0.32793718,0.00015159,0.01770795,0.00126788,0.01052053
-3.37668834,0.42785624,0.04000817,0.10754235,0.04765344,0.29334967,0.00014483,0.01580864,0.00114069,0.00940695
-3.37068534,0.40447258,0.04418515,0.11453115,0.04255620,0.26116379,0.00013963,0.01402625,0.00102397,0.00837209
-3.36468234,0.38571928,0.04900891,0.12313013,0.03792518,0.23161682,0.00013619,0.01237325,0.00091895,0.00742409
-3.35867934,0.37187053,0.05451773,0.13341967,0.03379551,0.20488044,0.00013472,0.01085854,0.00082666,0.00656929
-3.35267634,0.36312432,0.06074801,0.14546677,0.03019456,0.18106566,0.00013539,0.00948772,0.00074795,0.00581246
-3.34667334,0.35961075,0.06773534,0.15932646,0.02714336,0.16022905,0.00013836,0.00826342,0.00068355,0.00515709
-3.34067034,0.36140223,0.07551592,0.17504398,0.02465813,0.14237984,0.00014379,0.00718576,0.00063403,0.00460572
-3.33466733,0.36852487,0.08412830,0.19265751,0.02275193,0.12748735,0.00015182,0.00625274,0.00059990,0.00416025
-3.32866433,0.38097059,0.09361543,0.21220159,0.02143631,0.11548839,0.00016257,0.00546073,0.00058160,0.00382236
-3.32266133,0.39870948,0.10402705,0.23371089,0.02072282,0.10629424,0.00017615,0.00480489,0.00057951,0.00359378
-3.31665833,0.42170180,0.11542204,0.25722434,0.02062445,0.09979699,0.00019267,0.00427960,0.00059401,0.00347667
-3.31065533,0.44990916,0.12787092,0.28278922,0.02115676,0.09587503,0.00021220,0.00387882,0.00062544,0.00347388
-3.30465233,0.48330442,0.14145804,0.31046516,0.02233886,0.09439749,0.00023482,0.00359641,0.00067414,0.00358917
-3.29864932,0.52187990,0.15628351,0.34032760,0.02419404,0.09522773,0.00026055,0.00342638,0.00074044,0.00382741
-3.29264632,0.56565344,0.17246445,0.37247046,0.02675003,0.09822586,0.00028942,0.00336312,0.00082463,0.00419468
-3.28664332,0.61467197,0.19013547,0.40700776,0.03003901,0.10325034,0.00032140,0.00340144,0.00092697,0.00469829
-3.28064032,0.66901235,0.20944817,0.44407376,0.03409714,0.11015884,0.00035646,0.00353672,0.00104764,0.00534676
-3.27463732,0.72877923,0.23056931,0.48382148,0.03896380,0.11880865,0.00039449,0.00376490,0.00118674,0.00614965
-3.26863432,0.79409975,0.25367772,0.52641929,0.04468039,0.12905652,0.00043535,0.00408239,0.00134423,0.00711733
-3.26263132,0.86511512,0.27895962,0.57204539,0.05128878,0.14075850,0.00047886,0.00448602,0.00151992,0.00826068
-3.25662831,0.94196915,0.30660241,0.62088027,0.05882944,0.15376964,0.00052476,0.00497290,0.00171344,0.00959070
-3.25062531,1.02479386,0.33678695,0.67309699,0.06733921,0.16794386,0.00057278,0.00554025,0.00192417,0.01111795
-3.24462231,1.11369272,0.36967841,0.72884962,0.07684882,0.18313413,0.00062254,0.00618525,0.00215125,0.01285207
-3.23861931,1.20872184,0.40541593,0.78826012,0.08738021,0.19919289,0.00067365,0.00690478,0.00239357,0.01480107
-3.23261631,1.30986989,0.44410141,0.85140400,0.09894373,0.21597287,0.00072566,0.00769530,0.00264969,0.01697075
-3.22661331,1.41703754,0.48578784,0.91829546,0.11153524,0.23332835,0.00077807,0.00855260,0.00291788,0.01936393
-3.22061031,1.53001733,0.53046765,0.98887259,0.12513341,0.25111660,0.00083036,0.00947164,0.00319613,0.02197983
-3.21460730,1.64847501,0.57806166,1.06298349,0.13969705,0.26919968,0.00088198,0.01044638,0.00348209,0.02481339
-3.20860430,1.77193340,0.62840928,1.14037396,0.15516297,0.28744636,0.00093236,0.01146967,0.00377315,0.02785474
-3.20260130,1.89975995,0.68126056,1.22067784,0.17144413,0.30573400,0.00098093,0.01253312,0.00406643,0.03108871
-3.19659830,2.03115886,0.73627065,1.30341055,0.18842855,0.32395043,0.00102717,0.01362710,0.00435882,0.03449453
-3.19059530,2.16516892,0.79299741,1.38796673,0.20597885,0.34199551,0.00107054,0.01474068,0.00464703,0.03804568
-3.18459230,2.30066756,0.85090246,1.47362244,0.22393272,0.35978242,0.00111057,0.01586175,0.00492763,0.04170996
-3.17858929,2.43638186,0.90935608,1.55954245,0.24210432,0.37723842,0.00114684,0.01697709,0.00519710,0.04544973
-3.17258629,2.57090654,0.96764622,1.64479269,0.26028658,0.39430521,0.00117899,0.01807255,0.00545193,0.04922250
-3.16658329,2.70272896,1.02499144,1.72835787,0.27825465,0.41093859,0.00120674,0.01913330,0.00568862,0.05298160
-3.16058029,2.83026059,1.08055780,1.80916393,0.29577015,0.42710765,0.00122988,0.02014410,0.00590382,0.05667718
-3.15457729,2.95187404,1.13347897,1.88610462,0.31258640,0.44279332,0.00124830,0.02108964,0.00609435,0.06025738
-3.14857429,3.06594455,1.18287931,1.95807149,0.32845429,0.45798644,0.00126196,0.02195489,0.00625731,0.06366966
-3.14257129,3.17089442,1.22789866,2.02398599,0.34312872,0.47268536,0.00127094,0.02272552,0.00639012,0.06686222
-3.13656828,3.26523847,1.26771835,2.08283259,0.35637535,0.48689314,0.00127538,0.02338825,0.00649061,0.06978551
-3.13056528,3.34762880,1.30158689,2.13369128,0.36797730,0.50061463,0.00127549,0.02393133,0.00655704,0.07239372
-3.12456228,3.41689677,1.32884461,2.17576821,0.37774172,0.51385330,0.00127158,0.02434482,0.00658821,0.07464619
-3.11855928,3.47209018,1.34894585,2.20842292,0.38550568,0.52660816,0.00126401,0.02462101,0.00658343,0.07650871
-3.11255628,3.51250412,1.36147785,2.23119091,0.39114140,0.53887094,0.00125319,0.02475464,0.00654261,0.07795456
-3.10655328,3.53770382,1.36617531,2.24380047,0.39456029,0.55062346,0.00123956,0.02474314,0.00646622,0.07896537
-3.10055028,3.54753854,1.36293003,2.24618297,0.39571582,0.56183560,0.00122360,0.02458675,0.00635534,0.07953166
-3.09454727,3.54214579,1.35179499,2.23847615,0.39460496,0.57246380,0.00120581,0.02428858,0.00621160,0.07965301
-3.08854427,3.52194581,1.33298288,2.22102029,0.39126817,0.58245034,0.00118667,0.02385457,0.00603718,0.07933799
-3.08254127,3.48762676,1.30685895,2.19434746,0.38578795,0.59172342,0.00116668,0.02329334,0.00583475,0.07860370
-3.07653827,3.44012142,1.27392868,2.15916472,0.37828588,0.60019815,0.00114630,0.02261598,0.00560743,0.07747506
-3.07053527,3.38057671,1.23482079,2.11633184,0.36891859,0.60777849,0.00112596,0.02183576,0.00535867,0.07598385
-3.06453227,3.31031783,1.19026649,2.06683504,0.35787250,0.61436002,0.00110608,0.02096782,0.00509226,0.07416745
-3.05852926,3.23080875,1.14107591,2.01175799,0.34535786,0.61983373,0.00108702,0.02002871,0.00481216,0.07206761
-3.05252626,3.14361114,1.08811285,1.95225147,0.33160226,0.62409045,0.00106910,0.01903599,0.00452244,0.06972899
-3.04652326,3.05034364,1.03226903,1.88950310,0.31684389,0.62702602,0.00105261,0.01800782,0.00422720,0.06719779
-3.04052026,2.95264320,0.97443878,1.82470854,0.30132487,0.62854681,0.00103779,0.01696250,0.00393050,0.06452040
-3.03451726,2.85213009,0.91549548,1.75904508,0.28528498,0.62857551,0.00102483,0.01591808,0.00363621,0.06174215
-3.02851426,2.75037757,0.85627041,1.69364865,0.26895589,0.62705685,0.00101392,0.01489198,0.00334803,0.05890629
-3.02251126,2.64888703,0.79753472,1.62959463,0.25255622,0.62396299,0.00100518,0.01390068,0.00306933,0.05605307
-3.01650825,2.54906880,0.73998517,1.56788284,0.23628753,0.61929822,0.00099873,0.01295944,0.00280317,0.05321912
-3.01050525,2.45222852,0.68423370,1.50942652,0.22033127,0.61310285,0.00099467,0.01208209,0.00255224,0.05043698
-3.00450225,2.35955843,0.63080097,1.45504508,0.20484673,0.60545585,0.00099306,0.01128091,0.00231880,0.04773490
-2.99849925,2.27213300,0.58011370,1.40546011,0.18997005,0.59647610,0.00099397,0.01056647,0.00210471,0.04513682
-2.99249625,2.19090764,0.53250542,1.36129383,0.17581401,0.58632219,0.00099744,0.00994765,0.00191142,0.04266243
-2.98649325,2.11671960,0.48822023,1.32306948,0.16246874,0.57519047,0.00100348,0.00943161,0.00173997,0.04032752
-2.98049025,2.05029001,0.44741891,1.29121277,0.15000293,0.56331158,0.00101210,0.00902382,0.00159098,0.03814427
-2.97448724,1.99222604,0.41018682,1.26605389,0.13846565,0.55094537,0.00102326,0.00872815,0.00146475,0.03612168
-2.96848424,1.94302259,0.37654302,1.24782947,0.12788837,0.53837448,0.00103691,0.00854691,0.00136123,0.03426599
-2.96248124,1.90306307,0.34644991,1.23668436,0.11828726,0.52589674,0.00105294,0.00848100,0.00128009,0.03258113
-2.95647824,1.87261901,0.31982295,1.23267289,0.10966541,0.51381672,0.00107118,0.00852995,0.00122076,0.03106906
-2.95047524,1.85184872,0.29654000,1.23575985,0.10201504,0.50243687,0.00109141,0.00869205,0.00118243,0.02973019
-2.94447224,1.84079532,0.27644999,1.24582132,0.09531948,0.49204845,0.00111334,0.00896444,0.00116417,0.02856361
-2.93846923,1.83938465,0.25938059,1.26264569,0.08955499,0.48292279,0.00113662,0.00934322,0.00116490,0.02756734
-2.93246623,1.84742378,0.24514486,1.28593532,0.08469219,0.47530320,0.00116081,0.00982351,0.00118347,0.02673856
-2.92646323,1.86460064,0.23354673,1.31530914,0.08069728,0.46939782,0.00118542,0.01039954,0.00121867,0.02607371
-2.92046023,1.89048559,0.22438544,1.35030666,0.07753298,0.46537381,0.00120989,0.01106475,0.00126926,0.02556863
-2.91445723,1.92453519,0.21745888,1.39039358,0.07515915,0.46335295,0.00123361,0.01181183,0.00133403,0.02521862
-2.90845423,1.96609872,0.21256614,1.43496912,0.07353326,0.46340885,0.00125593,0.01263284,0.00141178,0.02501857
-2.90245123,2.01442729,0.20950921,1.48337510,0.07261062,0.46556588,0.00127620,0.01351925,0.00150137,0.02496301
-2.89644822,2.06868563,0.20809416,1.53490648,0.07234453,0.46979972,0.00129375,0.01446204,0.00160168,0.02504618
-2.89044522,2.12796614,0.20813173,1.58882316,0.07268629,0.47603942,0.00130796,0.01545176,0.00171170,0.02526212
-2.88444222,2.19130463,0.20943772,1.64436250,0.07358520,0.48417090,0.00131826,0.01647861,0.00183046,0.02560479
-2.87843922,2.25769720,0.21183307,1.70075209,0.07498853,0.49404160,0.00132413,0.01753255,0.00195706,0.02606811
-2.87243622,2.32611766,0.21514378,1.75722229,0.07684154,0.50546607,0.00132519,0.01860334,0.00209066,0.02664605
-2.86643322,2.39553456,0.21920083,1.81301792,0.07908756,0.51823229,0.00132113,0.01968065,0.00223046,0.02733269
-2.86043022,2.46492752,0.22384009,1.86740887,0.08166817,0.53210837,0.00131179,0.02075415,0.00237573,0.02812227
-2.85442721,2.53330217,0.22890226,1.91969913,0.08452346,0.54684949,0.00129717,0.02181357,0.00252574,0.02900922
-2.84842421,2.59970355,0.23423287,1.96923426,0.08759240,0.56220481,0.00127737,0.02284883,0.00267978,0.02998809
-2.84242121,2.66322767,0.23968250,2.01540719,0.09081346,0.57792420,0.00125266,0.02385015,0.00283716,0.03105353
-2.83641821,2.72303140,0.24510710,2.05766257,0.09412520,0.59376456,0.00122344,0.02480814,0.00299716,0.03220023
-2.83041521,2.77834081,0.25036846,2.09549981,0.09746714,0.60949575,0.00119021,0.02571393,0.00315907,0.03342277
-2.82441221,2.82845825,0.25533496,2.12847536,0.10078068,0.62490586,0.00115361,0.02655933,0.00332214,0.03471553
-2.81840920,2.87276858,0.25988249,2.15620446,0.10401015,0.63980596,0.00111432,0.02733695,0.00348562,0.03607256
-2.81240620,2.91074482,0.26389555,2.17836282,0.10710394,0.65403411,0.00107311,0.02804038,0.00364871,0.03748744
-2.80640320,2.94195358,0.26726861,2.19468855,0.11001568,0.66745865,0.00103076,0.02866431,0.00381064,0.03895315
-2.80040020,2.96606041,0.26990751,2.20498459,0.11270539,0.67998078,0.00098809,0.02920468,0.00397061,0.04046204
-2.79439720,2.98283516,0.27173105,2.20912172,0.11514061,0.69153630,0.00094589,0.02965885,0.00412786,0.04200570
-2.78839420,2.99215717,0.27267255,2.20704208,0.11729745,0.70209659,0.00090490,0.03002566,0.00428164,0.04357502
-2.78239120,2.99402001,0.27268137,2.19876309,0.11916138,0.71166865,0.00086583,0.03030553,0.00443126,0.04516015
-2.77638819,2.98853537,0.27172423,2.18438129,0.12072793,0.72029426,0.00082932,0.03050050,0.00457607,0.04675063
-2.77038519,2.97593554,0.26978635,2.16407581,0.12200299,0.72804820,0.00079593,0.03061418,0.00471552,0.04833544
-2.76438219,2.95657391,0.26687215,2.13811081,0.12300289,0.73503548,0.00076614,0.03065170,0.00484913,0.04990321
-2.75837919,2.93092283,0.26300557,2.10683648,0.12375412,0.74138758,0.00074034,0.03061957,0.00497649,0.05144234
-2.75237619,2.89956852,0.25822991,2.07068810,0.12429264,0.74725780,0.00071884,0.03052546,0.00509728,0.05294123
-2.74637319,2.86320245,0.25260708,2.03018273,0.12466288,0.75281573,0.00070187,0.03037799,0.00521128,0.05438846
-2.74037019,2.82260924,0.24621638,1.98591330,0.12491638,0.75824094,0.00068956,0.03018640,0.00531829,0.05577299
-2.73436718,2.77865107,0.23915268,1.93854009,0.12511014,0.76371610,0.00068201,0.02996027,0.00541818,0.05708438
-2.72836418,2.73224895,0.23152417,1.88877971,0.12530470,0.76941976,0.00067923,0.02970910,0.00551086,0.05831294
-2.72236118,2.68436155,0.22344978,1.83739183,0.12556209,0.77551891,0.00068117,0.02944208,0.00559623,0.05944994
-2.71635818,2.63596230,0.21505620,1.78516436,0.12594362,0.78216183,0.00068773,0.02916766,0.00567418,0.06048774
-2.71035518,2.58801589,0.20647491,1.73289756,0.12650773,0.78947128,0.00069878,0.02889339,0.00574458,0.06141994
-2.70435218,2.54145523,0.19783904,1.68138799,0.12730791,0.79753853,0.00071410,0.02862562,0.00580726,0.06224154
-2.69834917,2.49716021,0.18928049,1.63141313,0.12839086,0.80641848,0.00073346,0.02836940,0.00586204,0.06294902
-2.69234617,2.45593916,0.18092724,1.58371736,0.12979480,0.81612603,0.00075657,0.02812846,0.00590869,0.06354054
-2.68634317,2.41851420,0.17290101,1.53900022,0.13154830,0.82663410,0.00078309,0.02790519,0.00594697,0.06401603
-2.68034017,2.38551126,0.16531545,1.49790741,0.13366942,0.83787336,0.00081261,0.02770081,0.00597665,0.06437734
-2.67433717,2.35745511,0.15827476,1.46102493,0.13616533,0.84973368,0.00084470,0.02751559,0.00599755,0.06462837
-2.66833417,2.33476982,0.15187287,1.42887661,0.13903245,0.86206751,0.00087887,0.02734911,0.00600960,0.06477528
-2.66233117,2.31778421,0.14619313,1.40192483,0.14225698,0.87469482,0.00091455,0.02720061,0.00601282,0.06482654
-2.65632816,2.30674194,0.14130847,1.38057420,0.14581596,0.88740968,0.00095117,0.02706938,0.00600744,0.06479309
-2.65032516,2.30181523,0.13728190,1.36517745,0.14967871,0.89998802,0.00098808,0.02695509,0.00599390,0.06468842
-2.64432216,2.30312112,0.13416728,1.35604287,0.15380856,0.91219640,0.00102464,0.02685817,0.00597291,0.06452858
-2.63831916,2.31073882,0.13201025,1.35344224,0.15816488,0.92380129,0.00106017,0.02678014,0.00594546,0.06433214
-2.63231616,2.32472671,0.13084916,1.35761839,0.16270518,0.93457850,0.00109400,0.02672378,0.00591285,0.06412007
-2.62631316,2.34513747,0.13071584,1.36879107,0.16738735,0.94432232,0.00112545,0.02669333,0.00587672,0.06391553
-2.62031016,2.37202992,0.13163615,1.38716057,0.17217171,0.95285404,0.00115393,0.02669451,0.00583900,0.06374347
-2.61430715,2.40547640,0.13363015,1.41290789,0.17702297,0.96002929,0.00117884,0.02673439,0.00580188,0.06363024
-2.60830415,2.44556469,0.13671193,1.44619128,0.18191184,0.96574413,0.00119971,0.02682127,0.00576779,0.06360296
-2.60230115,2.49239417,0.14088890,1.48713866,0.18681632,0.96993944,0.00121612,0.02696431,0.00573934,0.06368888
-2.59629815,2.54606587,0.14616078,1.53583610,0.19172256,0.97260355,0.00122777,0.02717310,0.00571919,0.06391458
-2.59029515,2.60666711,0.15251807,1.59231275,0.19662521,0.97377304,0.00123448,0.02745722,0.00571001,0.06430517
-2.58429215,2.67425131,0.15994039,1.65652315,0.20152733,0.97353172,0.00123618,0.02782562,0.00571436,0.06488336
-2.57828914,2.74881454,0.16839463,1.72832781,0.20643977,0.97200794,0.00123293,0.02828611,0.00573457,0.06566865
-2.57228614,2.83027026,0.17783310,1.80747366,0.21138020,0.96937042,0.00122491,0.02884472,0.00577268,0.06667646
-2.56628314,2.91842426,0.18819197,1.89357571,0.21637168,0.96582291,0.00121244,0.02950518,0.00583027,0.06791744
-2.56028014,3.01295189,0.19939000,1.98610174,0.22144104,0.96159796,0.00119592,0.03026852,0.00590845,0.06939682
-2.55427714,3.11337952,0.21132799,2.08436141,0.22661700,0.95695021,0.00117586,0.03113262,0.00600774,0.07111408
-2.54827414,3.21907231,0.22388886,2.18750137,0.23192833,0.95214957,0.00115284,0.03209208,0.00612803,0.07306265
-2.54227114,3.32922961,0.23693865,2.29450747,0.23740201,0.94747458,0.00112752,0.03313810,0.00626854,0.07523004
-2.53626813,3.44288958,0.25032844,2.40421490,0.24306164,0.94320635,0.00110056,0.03425858,0.00642788,0.07759811
-2.53026513,3.55894320,0.26389729,2.51532654,0.24892610,0.93962326,0.00107267,0.03543840,0.00660398,0.08014368
-2.52426213,3.67615813,0.27747601,2.62643950,0.25500862,0.93699657,0.00104456,0.03665982,0.00679423,0.08283933
-2.51825913,3.79321151,0.29089189,2.73607896,0.26131629,0.93558718,0.00101690,0.03790305,0.00699552,0.08565454
-2.51225613,3.90873056,0.30397400,2.84273836,0.26785006,0.93564330,0.00099034,0.03914695,0.00720434,0.08855694
-2.50625313,4.02133917,0.31655897,2.94492406,0.27460512,0.93739914,0.00096549,0.04036978,0.00741693,0.09151376
-2.50025013,4.12970801,0.32849694,3.04120264,0.28157185,0.94107425,0.00094289,0.04155001,0.00762936,0.09449337
-2.49424712,4.23260561,0.33965745,3.13024837,0.28873698,0.94687343,0.00092302,0.04266719,0.00783775,0.09746680
-2.48824412,4.32894739,0.34993488,3.21088855,0.29608503,0.95498679,0.00090631,0.04370268,0.00803833,0.10040923
-2.48224112,4.41783990,0.35925314,3.28214434,0.30359991,0.96558959,0.00089310,0.04464039,0.00822762,0.10330131
-2.47623812,4.49861738,0.36756950,3.34326486,0.31126644,0.97884177,0.00088369,0.04546737,0.00840254,0.10613033
-2.47023512,4.57086854,0.37487704,3.39375257,0.31907171,0.99488654,0.00087831,0.04617420,0.00856048,0.10889097
-2.46423212,4.63445156,0.38120580,3.43337883,0.32700620,1.01384813,0.00087713,0.04675528,0.00869944,0.11158583
-2.45822911,4.68949631,0.38662235,3.46218837,0.33506441,1.03582833,0.00088027,0.04720890,0.00881797,0.11422553
-2.45222611,4.73639342,0.39122788,3.48049276,0.34324511,1.06090190,0.00088782,0.04753707,0.00891529,0.11682831
-2.44622311,4.77577056,0.39515466,3.48885310,0.35155093,1.08911093,0.00089982,0.04774524,0.00899121,0.11941932
-2.44022011,4.80845727,0.39856127,3.48805287,0.35998753,1.12045825,0.00091626,0.04784180,0.00904612,0.12202947
-2.43421711,4.83544012,0.40162650,3.47906265,0.36856223,1.15490036,0.00093710,0.04783743,0.00908088,0.12469386
-2.42821411,4.85781079,0.40454244,3.46299854,0.37728221,1.19234019,0.00096228,0.04774444,0.00909677,0.12744997
-2.42221111,4.87670990,0.40750691,3.44107653,0.38615245,1.23262013,0.00099166,0.04757594,0.00909541,0.13033563
-2.41620810,4.89326995,0.41071561,3.41456546,0.39517351,1.27551609,0.00102509,0.04734506,0.00907856,0.13338678
-2.41020510,4.90856036,0.41435439,3.38474088,0.40433932,1.32073278,0.00106234,0.04706418,0.00904812,0.13663531
-2.40420210,4.92353771,0.41859197,3.35284204,0.41363519,1.36790113,0.00110315,0.04674430,0.00900593,0.14010692
-2.39819910,4.93900399,0.42357340,3.32003428,0.42303617,1.41657794,0.00114716,0.04639439,0.00895375,0.14381919
-2.39219610,4.95557475,0.42941464,3.28737814,0.43250588,1.46624835,0.00119399,0.04602105,0.00889312,0.14777999
-2.38619310,4.97365892,0.43619833,3.25580648,0.44199600,1.51633122,0.00124313,0.04562818,0.00882537,0.15198621
-2.38019010,4.99345078,0.44397116,3.22611007,0.45144649,1.56618758,0.00129403,0.04521695,0.00875154,0.15642306
-2.37418709,5.01493436,0.45274264,3.19893171,0.46078651,1.61513200,0.00134606,0.04478587,0.00867237,0.16106378
-2.36818409,5.03789922,0.46248556,3.17476827,0.46993603,1.66244661,0.00139852,0.04433103,0.00858833,0.16587002
-2.36218109,5.06196645,0.47313780,3.15397971,0.47880817,1.70739743,0.00145063,0.04384652,0.00849963,0.17079265
-2.35617809,5.08662264,0.48460565,3.13680361,0.48731206,1.74925239,0.00150157,0.04332492,0.00840629,0.17577318
-2.35017509,5.11125952,0.49676810,3.12337362,0.49535605,1.78730037,0.00155048,0.04275790,0.00830819,0.18074556
-2.34417209,5.13521651,0.50948212,3.11373988,0.50285117,1.82087057,0.00159648,0.04213684,0.00820510,0.18563844
-2.33816908,5.15782348,0.52258847,3.10788979,0.50971466,1.84935139,0.00163867,0.04145347,0.00809680,0.19037766
-2.33216608,5.17844081,0.53591772,3.10576714,0.51587317,1.87220804,0.00167620,0.04070049,0.00798310,0.19488886
-2.32616308,5.19649467,0.54929633,3.10728833,0.52126579,1.88899813,0.00170825,0.03987207,0.00786393,0.19910022
-2.32016008,5.21150514,0.56255217,3.11235446,0.52584631,1.89938460,0.00173408,0.03896435,0.00773935,0.20294495
-2.31415708,5.22310602,0.57551951,3.12085847,0.52958498,1.90314546,0.00175303,0.03797575,0.00760962,0.20636373
-2.30815408,5.23105527,0.58804312,3.13268709,0.53246939,1.90017996,0.00176459,0.03690714,0.00747518,0.20930664
-2.30215108,5.23523595,0.59998122,3.14771770,0.53450456,1.89051086,0.00176836,0.03576201,0.00733671,0.21173480
-2.29614807,5.23564813,0.61120747,3.16581077,0.53571219,1.87428288,0.00176411,0.03454631,0.00719506,0.21362141
-2.29014507,5.23239283,0.62161165,3.18679870,0.53612916,1.85175737,0.00175180,0.03326835,0.00705125,0.21495236
-2.28414207,5.22564953,0.63109940,3.21047257,0.53580545,1.82330352,0.00173154,0.03193852,0.00690645,0.21572619
-2.27813907,5.21564927,0.63959098,3.23656809,0.53480138,1.78938647,0.00170366,0.03056889,0.00676196,0.21595364
-2.27213607,5.20264564,0.64701929,3.26475251,0.53318474,1.75055300,0.00166864,0.02917281,0.00661910,0.21565665
-2.26613307,5.18688592,0.65332745,3.29461404,0.53102760,1.70741532,0.00162718,0.02776444,0.00647924,0.21486704
-2.26013007,5.16858467,0.65846618,3.32565515,0.52840326,1.66063376,0.00158010,0.02635830,0.00634373,0.21362485
-2.25412706,5.14790185,0.66239127,3.35729105,0.52538346,1.61089894,0.00152841,0.02496877,0.00621387,0.21197651
-2.24812406,5.12492710,0.66506138,3.38885408,0.52203593,1.55891429,0.00147321,0.02360970,0.00609087,0.20997296
-2.24212106,5.09967127,0.66643648,3.41960442,0.51842249,1.50537934,0.00141574,0.02229397,0.00597588,0.20766773
-2.23611806,5.07206590,0.66647701,3.44874702,0.51459776,1.45097450,0.00135729,0.02103321,0.00586993,0.20511518
-2.23011506,5.04197048,0.66514396,3.47545419,0.51060847,1.39634761,0.00129920,0.01983754,0.00577396,0.20236898
-2.22411206,5.00918689,0.66239982,3.49889278,0.50649340,1.34210267,0.00124282,0.01871536,0.00568882,0.19948070
-2.21810905,4.97347973,0.65821041,3.51825452,0.50228379,1.28879083,0.00118947,0.01767329,0.00561530,0.19649888
-2.21210605,4.93460091,0.65254739,3.53278779,0.49800424,1.23690373,0.00114044,0.01671609,0.00555411,0.19346819
-2.20610305,4.89231641,0.64539138,3.54182881,0.49367384,1.18686910,0.00109691,0.01584669,0.00550593,0.19042902
-2.20010005,4.84643300,0.63673525,3.54483036,0.48930738,1.13904839,0.00105997,0.01506629,0.00547140,0.18741716
-2.19409705,4.79682283,0.62658756,3.54138609,0.48491663,1.09373629,0.00103055,0.01437450,0.00545114,0.18446383
-2.18809405,4.74344373,0.61497558,3.53124883,0.48051126,1.05116170,0.00100946,0.01376945,0.00544573,0.18159568
-2.18209105,4.68635365,0.60194790,3.51434151,0.47609960,1.01148995,0.00099729,0.01324802,0.00545570,0.17883500
-2.17608804,4.62571800,0.58757615,3.49076001,0.47168886,0.97482596,0.00099448,0.01280601,0.00548150,0.17619988
-2.17008504,4.56180936,0.57195585,3.46076756,0.46728504,0.94121809,0.00100126,0.01243838,0.00552346,0.17370434
-2.16408204,4.49499941,0.55520617,3.42478101,0.46289233,0.91066237,0.00101767,0.01213941,0.00558175,0.17135852
-2.15807904,4.42574392,0.53746858,3.38334984,0.45851216,0.88310714,0.00104356,0.01190292,0.00565633,0.16916869
-2.15207604,4.35456183,0.51890445,3.33712908,0.45414206,0.85845793,0.00107863,0.01172250,0.00574686,0.16713734
-2.14607304,4.28201026,0.49969180,3.28684808,0.44977432,0.83658255,0.00112240,0.01159160,0.00585266,0.16526314
-2.14007004,4.20865731,0.48002115,3.23327694,0.44539482,0.81731644,0.00117427,0.01150377,0.00597269,0.16354103
-2.13406703,4.13505498,0.46009099,3.17719280,0.44098196,0.80046843,0.00123355,0.01145281,0.00610544,0.16196225
-2.12806403,4.06171426,0.44010288,3.11934810,0.43650611,0.78582674,0.00129949,0.01143286,0.00624897,0.16051459
-2.12206103,3.98908449,0.42025662,3.06044265,0.43192950,0.77316549,0.00137133,0.01143860,0.00640088,0.15918267
-2.11605803,3.91753840,0.40074561,3.00110128,0.42720682,0.76225161,0.00144834,0.01146530,0.00655830,0.15794848
-2.11005503,3.84736423,0.38175267,2.94185801,0.42228641,0.75285204,0.00152986,0.01150900,0.00671799,0.15679203
-2.10405203,3.77876523,0.36344656,2.88314769,0.41711228,0.74474116,0.00161537,0.01156653,0.00687634,0.15569222
-2.09804902,3.71186658,0.34597920,2.82530494,0.41162653,0.73770826,0.00170450,0.01163562,0.00702952,0.15462785
-2.09204602,3.64672898,0.32948375,2.76857027,0.40577251,0.73156461,0.00179713,0.01171495,0.00717356,0.15357873
-2.08604302,3.58336765,0.31407349,2.71310219,0.39949809,0.72615009,0.00189336,0.01180417,0.00730448,0.15252684
-2.08004002,3.52177501,0.29984148,2.65899423,0.39275919,0.72133867,0.00199356,0.01190389,0.00741842,0.15145747
-2.07403702,3.46194494,0.28686084,2.60629494,0.38552314,0.71704266,0.00209841,0.01201566,0.00751183,0.15036025
-2.06803402,3.40389644,0.27518564,2.55502930,0.37777169,0.71321530,0.00220886,0.01214187,0.00758152,0.14922998
-2.06203102,3.34769456,0.26485199,2.50521948,0.36950350,0.70985131,0.00232615,0.01228569,0.00762487,0.14806724
-2.05602801,3.29346655,0.25587948,2.45690330,0.36073580,0.70698534,0.00245174,0.01245089,0.00763991,0.14687860
-2.05002501,3.24141155,0.24827256,2.41014885,0.35150519,0.70468829,0.00258732,0.01264167,0.00762536,0.14567652
