energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-5.75387694,2.72692564,0.00805146,0.13283638,0.00978784,1.57768984,0.63598934,0.28374836,1.55309115,0.10810423
-5.74787394,2.63675559,0.00753405,0.13443709,0.00977072,1.51847591,0.60386062,0.27667722,1.48980420,0.10419476
-5.74187094,2.54218872,0.00701373,0.13571155,0.00973641,1.45685887,0.57127216,0.26901891,1.42421823,0.10010618
-5.73586793,2.44424122,0.00649555,0.13662986,0.00968198,1.39351915,0.53858937,0.26085448,1.35708171,0.09588429
-5.72986493,2.34387897,0.00598426,0.13716453,0.00960522,1.32910034,0.50614996,0.25226191,1.28909935,0.09157314
-5.72386193,2.24199858,0.00548425,0.13729113,0.00950453,1.26419681,0.47425713,0.24331487,1.22091893,0.08721412
-5.71785893,2.13941298,0.00499941,0.13698895,0.00937895,1.19934442,0.44317451,0.23408186,1.15312139,0.08284515
-5.71185593,2.03684192,0.00453316,0.13624156,0.00922807,1.13501423,0.41312282,0.22462572,1.08621430,0.07850009
-5.70585293,1.93490719,0.00408837,0.13503740,0.00905197,1.07160948,0.38427827,0.21500355,1.02062874,0.07420838
-5.69984992,1.83413241,0.00366733,0.13337020,0.00885118,1.00946526,0.35677266,0.20526692,0.95671920,0.06999487
-5.69384692,1.73494671,0.00327182,0.13123947,0.00862661,0.94885098,0.33069506,0.19546230,0.89476625,0.06587982
-5.68784392,1.63769200,0.00290304,0.12865071,0.00837950,0.88997483,0.30609480,0.18563174,0.83498158,0.06187911
-5.68184092,1.54263266,0.00256171,0.12561565,0.00811139,0.83299008,0.28298553,0.17581361,0.77751470,0.05800457
-5.67583792,1.44996717,0.00224804,0.12215231,0.00782406,0.77800237,0.26135023,0.16604340,0.72246098,0.05426440
-5.66983492,1.35984063,0.00196184,0.11828490,0.00751950,0.72507787,0.24114655,0.15635446,0.66987031,0.05066372
-5.66383192,1.27235745,0.00170253,0.11404362,0.00719988,0.67425136,0.22231260,0.14677871,0.61975597,0.04720511
-5.65782891,1.18759347,0.00146921,0.10946426,0.00686753,0.62553423,0.20477250,0.13734713,0.57210322,0.04388919
-5.65182591,1.10560688,0.00126072,0.10458772,0.00652492,0.57892165,0.18844176,0.12809024,0.52687720,0.04071518
-5.64582291,1.02644752,0.00107569,0.09945932,0.00617465,0.53439890,0.17323215,0.11903819,0.48402993,0.03768136
-5.63981991,0.95016412,0.00091258,0.09412808,0.00581940,0.49194652,0.15905585,0.11022092,0.44350611,0.03478555
-5.63381691,0.87680955,0.00076977,0.08864578,0.00546196,0.45154424,0.14582889,0.10166793,0.40524771,0.03202544
-5.62781391,0.80644381,0.00064557,0.08306607,0.00510519,0.41317367,0.13347380,0.09340813,0.36919733,0.02939885
-5.62181091,0.73913511,0.00053828,0.07744345,0.00475202,0.37681978,0.12192135,0.08546939,0.33530032,0.02690393
-5.61580790,0.67495926,0.00044621,0.07183233,0.00440541,0.34247151,0.11111161,0.07787823,0.30350591,0.02453921
-5.60980490,0.61399764,0.00036773,0.06628605,0.00406836,0.31012133,0.10099421,0.07065932,0.27376740,0.02230367
-5.60380190,0.55633425,0.00030129,0.06085601,0.00374391,0.27976440,0.09152807,0.06383513,0.24604177,0.02019662
-5.59779890,0.50205222,0.00024541,0.05559091,0.00343510,0.25139719,0.08268065,0.05742558,0.22028880,0.01821769
-5.59179590,0.45123026,0.00019874,0.05053614,0.00314501,0.22501612,0.07442681,0.05144786,0.19646996,0.01636667
-5.58579290,0.40393938,0.00016001,0.04573328,0.00287675,0.20061612,0.06674753,0.04591626,0.17454731,0.01464334
-5.57978989,0.36024024,0.00012811,0.04121984,0.00263347,0.17818954,0.05962848,0.04084230,0.15448252,0.01304741
-5.57378689,0.32018137,0.00010202,0.03702914,0.00241837,0.15772543,0.05305864,0.03623484,0.13623619,0.01157836
-5.56778389,0.28379848,0.00008084,0.03319039,0.00223477,0.13920927,0.04702907,0.03210049,0.11976750,0.01023532
-5.56178089,0.25111478,0.00006378,0.02972895,0.00208610,0.12262327,0.04153179,0.02844400,0.10503439,0.00901709
-5.55577789,0.22214245,0.00005017,0.02666670,0.00197592,0.10794719,0.03655899,0.02526892,0.09199401,0.00792201
-5.54977489,0.19688501,0.00003941,0.02402252,0.00190799,0.09515958,0.03210233,0.02257816,0.08060373,0.00694807
-5.54377189,0.17534050,0.00003101,0.02181288,0.00188627,0.08423954,0.02815267,0.02037474,0.07082240,0.00609289
-5.53776888,0.15750516,0.00002456,0.02005245,0.00191491,0.07516858,0.02469990,0.01866249,0.06261191,0.00535378
-5.53176588,0.14337728,0.00001971,0.01875465,0.00199827,0.06793278,0.02173303,0.01744666,0.05593883,0.00472787
-5.52576288,0.13296103,0.00001620,0.01793221,0.00214087,0.06252484,0.01924038,0.01673454,0.05077617,0.00421220
-5.51975988,0.12626986,0.00001379,0.01759759,0.00234737,0.05894597,0.01720996,0.01653590,0.04710496,0.00380379
-5.51375688,0.12332915,0.00001233,0.01776324,0.00262242,0.05720748,0.01562988,0.01686332,0.04491564,0.00349975
-5.50775388,0.12417791,0.00001168,0.01844175,0.00297063,0.05733187,0.01448872,0.01773226,0.04420910,0.00329740
-5.50175088,0.12886939,0.00001177,0.01964576,0.00339632,0.05935335,0.01377598,0.01916106,0.04499731,0.00319426
-5.49574787,0.13747018,0.00001255,0.02138772,0.00390344,0.06331765,0.01348239,0.02117060,0.04730333,0.00318813
-5.48974487,0.15005809,0.00001401,0.02367941,0.00449530,0.06928112,0.01360021,0.02378377,0.05116082,0.00327708
-5.48374187,0.16671858,0.00001619,0.02653134,0.00517438,0.07730905,0.01412339,0.02702482,0.05661288,0.00345942
-5.47773887,0.18753986,0.00001915,0.02995195,0.00594207,0.08747320,0.01504771,0.03091837,0.06371019,0.00373365
-5.47173587,0.21260698,0.00002300,0.03394674,0.00679844,0.09984868,0.01637073,0.03548841,0.07250864,0.00409840
-5.46573287,0.24199509,0.00002789,0.03851736,0.00774205,0.11451024,0.01809181,0.04075710,0.08306623,0.00455227
-5.45972986,0.27576214,0.00003401,0.04366070,0.00876971,0.13152803,0.02021204,0.04674351,0.09543965,0.00509380
-5.45372686,0.31394157,0.00004163,0.04936804,0.00987637,0.15096319,0.02273412,0.05346240,0.10968032,0.00572131
-5.44772386,0.35653537,0.00005106,0.05562436,0.01105498,0.17286332,0.02566236,0.06092303,0.12583031,0.00643280
-5.44172086,0.40350791,0.00006271,0.06240790,0.01229652,0.19725815,0.02900267,0.06912815,0.14391817,0.00722587
-5.43571786,0.45478108,0.00007707,0.06968992,0.01359005,0.22415560,0.03276269,0.07807309,0.16395489,0.00809764
-5.42971486,0.51023107,0.00009472,0.07743480,0.01492281,0.25353856,0.03695198,0.08774525,0.18593019,0.00904475
-5.42371186,0.56968724,0.00011636,0.08560055,0.01628053,0.28536247,0.04158237,0.09812378,0.20980936,0.01006335
-5.41770885,0.63293318,0.00014282,0.09413958,0.01764775,0.31955409,0.04666838,0.10917968,0.23553088,0.01114911
-5.41170585,0.69971026,0.00017506,0.10299987,0.01900821,0.35601147,0.05222780,0.12087625,0.26300493,0.01229738
-5.40570285,0.76972344,0.00021419,0.11212645,0.02034538,0.39460516,0.05828224,0.13316988,0.29211296,0.01350328
-5.39969985,0.84264940,0.00026146,0.12146312,0.02164300,0.43518089,0.06485778,0.14601125,0.32270852,0.01476188
-5.39369685,0.91814644,0.00031829,0.13095435,0.02288564,0.47756338,0.07198550,0.15934671,0.35461922,0.01606837
-5.38769385,0.99586576,0.00038624,0.14054720,0.02405932,0.52156132,0.07970189,0.17311998,0.38764994,0.01741829
-5.38169085,1.07546346,0.00046701,0.15019327,0.02515200,0.56697313,0.08804906,0.18727387,0.42158718,0.01880770
-5.37568784,1.15661246,0.00056243,0.15985038,0.02615414,0.61359332,0.09707462,0.20175210,0.45620432,0.02023341
-5.36968484,1.23901368,0.00067443,0.16948403,0.02705906,0.66121891,0.10683115,0.21650091,0.49126765,0.02169307
-5.36368184,1.32240542,0.00080497,0.17906836,0.02786325,0.70965563,0.11737524,0.23147045,0.52654287,0.02318531
-5.35767884,1.40657034,0.00095608,0.18858667,0.02856650,0.75872339,0.12876599,0.24661588,0.56180165,0.02470975
-5.35167584,1.49133929,0.00112971,0.19803125,0.02917193,0.80826061,0.14106293,0.26189786,0.59682801,0.02626696
-5.34567284,1.57659150,0.00132772,0.20740268,0.02968577,0.85812712,0.15432348,0.27728265,0.63142415,0.02785835
-5.33966983,1.66225080,0.00155179,0.21670842,0.03011708,0.90820527,0.16859984,0.29274152,0.66541525,0.02948592
-5.33366683,1.74827785,0.00180337,0.22596081,0.03047725,0.95839916,0.18393555,0.30824962,0.69865319,0.03115204
-5.32766383,1.83465869,0.00208354,0.23517461,0.03077938,1.00863196,0.20036168,0.32378435,0.73101871,0.03285904
-5.32166083,1.92139011,0.00239297,0.24436410,0.03103760,1.05884141,0.21789304,0.33932318,0.76242212,0.03460882
-5.31565783,2.00846263,0.00273183,0.25354006,0.03126623,1.10897375,0.23652445,0.35484131,0.79280229,0.03640246
-5.30965483,2.09584229,0.00309971,0.26270661,0.03147905,1.15897663,0.25622727,0.37030904,0.82212415,0.03823973
-5.30365183,2.18345239,0.00349554,0.27185834,0.03168844,1.20879127,0.27694663,0.38568935,0.85037482,0.04011875
-5.29764882,2.27115651,0.00391756,0.28097782,0.03190470,1.25834474,0.29859933,0.40093566,0.87755854,0.04203562
-5.29164582,2.35874432,0.00436327,0.29003374,0.03213540,1.30754276,0.32107284,0.41599015,0.90369096,0.04398416
-5.28564282,2.44592116,0.00482940,0.29897979,0.03238490,1.35626380,0.34422539,0.43078273,0.92879288,0.04595580
-5.27963982,2.53230273,0.00531195,0.30775453,0.03265402,1.40435497,0.36788739,0.44523091,0.95288416,0.04793956
-5.27363682,2.61741543,0.00580622,0.31628224,0.03293994,1.45163005,0.39186413,0.45924061,0.97597794,0.04992216
-5.26763382,2.70070282,0.00630683,0.32447489,0.03323620,1.49787014,0.41593978,0.47270799,0.99807574,0.05188831
-5.26163082,2.78153820,0.00680787,0.33223496,0.03353303,1.54282685,0.43988253,0.48552230,1.01916363,0.05382113
-5.25562781,2.85924274,0.00730295,0.33945937,0.03381776,1.58622795,0.46345072,0.49756961,1.03920970,0.05570263
-5.24962481,2.93310840,0.00778539,0.34604390,0.03407541,1.62778524,0.48639965,0.50873727,1.05816299,0.05751435
-5.24362181,3.00242421,0.00824833,0.35188833,0.03428942,1.66720405,0.50848874,0.51891887,1.07595380,0.05923801
-5.23761881,3.06650450,0.00868490,0.35690164,0.03444248,1.70419383,0.52948867,0.52801943,1.09249533,0.06085619
-5.23161581,3.12471715,0.00908841,0.36100720,0.03451735,1.73847892,0.54918817,0.53596048,1.10768648,0.06235297
-5.22561281,3.17651024,0.00945254,0.36414760,0.03449774,1.76980884,0.56740002,0.54268468,1.12141546,0.06371449
-5.21960980,3.22143509,0.00977145,0.36628877,0.03436908,1.79796729,0.58396598,0.54815968,1.13356393,0.06492947
-5.21360680,3.25916441,0.01003999,0.36742315,0.03411923,1.82277917,0.59876027,0.55238102,1.14401131,0.06598947
-5.20760380,3.28950408,0.01025383,0.36757178,0.03373909,1.84411503,0.61169161,0.55537368,1.15263906,0.06688911
-5.20160080,3.31239799,0.01040957,0.36678499,0.03322299,1.86189277,0.62270349,0.55719227,1.15933439,0.06762605
-5.19559780,3.32792541,0.01050481,0.36514175,0.03256897,1.87607625,0.63177287,0.55791972,1.16399349,0.06820081
-5.18959480,3.33629128,0.01053826,0.36274768,0.03177887,1.88667117,0.63890732,0.55766456,1.16652387,0.06861646
-5.18359180,3.33780996,0.01050971,0.35973169,0.03085818,1.89371839,0.64414091,0.55655683,1.16684595,0.06887813
-5.17758879,3.33288372,0.01042008,0.35624154,0.02981587,1.89728542,0.64752908,0.55474296,1.16489385,0.06899247
-5.17158579,3.32197749,0.01027133,0.35243848,0.02866391,1.89745667,0.64914286,0.55237972,1.16061554,0.06896705
-5.16558279,3.30559147,0.01006643,0.34849119,0.02741680,1.89432336,0.64906296,0.54962782,1.15397245,0.06880970
-5.15957979,3.28423375,0.00980923,0.34456953,0.02609098,1.88797402,0.64737399,0.54664518,1.14493889,0.06852794
-5.15357679,3.25839452,0.00950437,0.34083807,0.02470416,1.87848618,0.64415933,0.54358068,1.13350139,0.06812846
-5.14757379,3.22852369,0.00915714,0.33745015,0.02327469,1.86592023,0.63949686,0.54056822,1.11965831,0.06761674
-5.14157079,3.19501334,0.00877334,0.33454230,0.02182092,1.85031577,0.63345596,0.53772192,1.10341970,0.06699675
-5.13556778,3.15818578,0.00835909,0.33222965,0.02036061,1.83169088,0.62609579,0.53513219,1.08480780,0.06627088
-5.12956478,3.11828795,0.00792073,0.33060221,0.01891042,1.81004438,0.61746508,0.53286324,1.06385802,0.06543999
-5.12356178,3.07549215,0.00746462,0.32972242,0.01748552,1.78536090,0.60760318,0.53095180,1.04062046,0.06450363
-5.11755878,3.02990258,0.00699705,0.32962369,0.01609922,1.75761837,0.59654245,0.52940725,1.01516192,0.06346034
-5.11155578,2.98156700,0.00652407,0.33031029,0.01476280,1.72679734,0.58431159,0.52821286,0.98756816,0.06230818
-5.10555278,2.93049222,0.00605143,0.33175815,0.01348539,1.69289139,0.57093962,0.52732822,0.95794619,0.06104516
-5.09954977,2.87666204,0.00558444,0.33391674,0.01227397,1.65591781,0.55646037,0.52669232,0.92642639,0.05966983
-5.09354677,2.82005622,0.00512796,0.33671165,0.01113342,1.61592769,0.54091673,0.52622742,0.89316424,0.05818180
-5.08754377,2.76066882,0.00468631,0.34004781,0.01006670,1.57301468,0.52436480,0.52584301,0.85834131,0.05658224
-5.08154077,2.69852471,0.00426326,0.34381311,0.00907503,1.52732169,0.50687719,0.52544007,0.82216536,0.05487421
-5.07553777,2.63369299,0.00386206,0.34788220,0.00815812,1.47904500,0.48854552,0.52491497,0.78486948,0.05306299
-5.06953477,2.56629659,0.00348538,0.35212034,0.00731445,1.42843551,0.46948174,0.52416316,0.74671008,0.05115621
-5.06353177,2.49651756,0.00313541,0.35638720,0.00654150,1.37579699,0.44981839,0.52308235,0.70796378,0.04916385
-5.05752876,2.42459785,0.00281388,0.36054036,0.00583603,1.32148147,0.42970755,0.52157511,0.66892335,0.04709808
-5.05152576,2.35083601,0.00252210,0.36443856,0.00519427,1.26588195,0.40931869,0.51955103,0.62989270,0.04497306
-5.04552276,2.27558014,0.00226102,0.36794468,0.00461217,1.20942311,0.38883558,0.51692817,0.59118122,0.04280452
-5.03951976,2.19921804,0.00203128,0.37092828,0.00408555,1.15255045,0.36845232,0.51363425,0.55309773,0.04060933
-5.03351676,2.12216537,0.00183329,0.37326797,0.00361023,1.09571847,0.34836886,0.50960735,0.51594427,0.03840504
-5.02751376,2.04485290,0.00166727,0.37485336,0.00318216,1.03937882,0.32878615,0.50479642,0.48000993,0.03620931
-5.02151076,1.96771369,0.00153327,0.37558688,0.00279747,0.98396871,0.30990120,0.49916166,0.44556512,0.03403942
-5.01550775,1.89117116,0.00143126,0.37538528,0.00245253,0.92990048,0.29190231,0.49267476,0.41285635,0.03191182
-5.00950475,1.81562867,0.00136110,0.37418104,0.00214397,0.87755251,0.27496454,0.48531928,0.38210179,0.02984170
-5.00350175,1.74146111,0.00132256,0.37192354,0.00186869,0.82726191,0.25924577,0.47709090,0.35348764,0.02784265
-4.99749875,1.66900869,0.00131538,0.36857995,0.00162386,0.77931918,0.24488320,0.46799788,0.32716547,0.02592640
-4.99149575,1.59857303,0.00133915,0.36413606,0.00140689,0.73396484,0.23199062,0.45806127,0.30325042,0.02410270
-4.98549275,1.53041534,0.00139339,0.35859661,0.00121540,0.69138780,0.22065622,0.44731527,0.28182038,0.02237919
-4.97948974,1.46475634,0.00147745,0.35198546,0.00104725,0.65172562,0.21094116,0.43580722,0.26291587,0.02076145
-4.97348674,1.40177756,0.00159049,0.34434523,0.00090047,0.61506598,0.20287871,0.42359743,0.24654083,0.01925303
-4.96748374,1.34162350,0.00173144,0.33573655,0.00077325,0.58144947,0.19647390,0.41075864,0.23266383,0.01785565
-4.96148074,1.28440427,0.00189893,0.32623685,0.00066396,0.55087306,0.19170387,0.39737504,0.22122001,0.01656930
-4.95547774,1.23019834,0.00209131,0.31593860,0.00057114,0.52329427,0.18851851,0.38354091,0.21211338,0.01539252
-4.94947474,1.17905508,0.00230651,0.30494718,0.00049347,0.49863565,0.18684172,0.36935875,0.20521954,0.01432255
-4.94347174,1.13099708,0.00254213,0.29337824,0.00042981,0.47678945,0.18657307,0.35493708,0.20038873,0.01335562
-4.93746873,1.08602222,0.00279534,0.28135486,0.00037921,0.45762249,0.18758993,0.34038792,0.19744929,0.01248714
-4.93146573,1.04410558,0.00306296,0.26900438,0.00034089,0.44098103,0.18975006,0.32582408,0.19621135,0.01171193
-4.92546273,1.00520155,0.00334143,0.25645529,0.00031434,0.42669585,0.19289471,0.31135642,0.19647094,0.01102442
-4.91945973,0.96924638,0.00362690,0.24383405,0.00029927,0.41458743,0.19685227,0.29709127,0.19801444,0.01041884
-4.91345673,0.93616148,0.00391530,0.23126232,0.00029568,0.40447146,0.20144232,0.28312807,0.20062335,0.00988941
-4.90745373,0.90585780,0.00420242,0.21885435,0.00030386,0.39616461,0.20648030,0.26955753,0.20407938,0.00943049
-4.90145073,0.87824140,0.00448404,0.20671504,0.00032446,0.38949055,0.21178248,0.25646026,0.20816986,0.00903675
-4.89544772,0.85322044,0.00475607,0.19493844,0.00035848,0.38428634,0.21717131,0.24390615,0.21269325,0.00870332
-4.88944472,0.83071326,0.00501464,0.18360693,0.00040732,0.38040889,0.22248097,0.23195427,0.21746478,0.00842593
-4.88344172,0.81065759,0.00525629,0.17279109,0.00047278,0.37774146,0.22756292,0.22065365,0.22232184,0.00820101
-4.87743872,0.79302013,0.00547811,0.16255003,0.00055708,0.37619987,0.23229122,0.21004443,0.22712920,0.00802585
-4.87143572,0.77780633,0.00567782,0.15293246,0.00066287,0.37573805,0.23656744,0.20015969,0.23178357,0.00789864
-4.86543272,0.76506925,0.00585395,0.14397800,0.00079320,0.37635271,0.24032493,0.19102751,0.23621733,0.00781859
-4.85942971,0.75491712,0.00600587,0.13571893,0.00095149,0.37808668,0.24353209,0.18267323,0.24040134,0.00778595
-4.85342671,0.74751859,0.00613384,0.12818202,0.00114152,0.38103048,0.24619451,0.17512169,0.24434642,0.00780201
-4.84742371,0.74310500,0.00623908,0.12139038,0.00136729,0.38532190,0.24835575,0.16839918,0.24810335,0.00786908
-4.84142071,0.74196907,0.00632371,0.11536512,0.00163301,0.39114323,0.25009665,0.16253508,0.25176137,0.00799036
-4.83541771,0.74445945,0.00639065,0.11012672,0.00194291,0.39871597,0.25153296,0.15756282,0.25544494,0.00816986
-4.82941471,0.75097094,0.00644359,0.10569599,0.00230116,0.40829306,0.25281146,0.15352021,0.25930895,0.00841216
-4.82341171,0.76193033,0.00648680,0.10209446,0.00271164,0.42014848,0.25410441,0.15044898,0.26353223,0.00872220
-4.81740870,0.77777797,0.00652493,0.09934425,0.00317782,0.43456466,0.25560274,0.14839351,0.26830978,0.00910497
-4.81140570,0.79894573,0.00656287,0.09746734,0.00370251,0.45181793,0.25750789,0.14739886,0.27384374,0.00956519
-4.80540270,0.82583208,0.00660545,0.09648431,0.00428768,0.47216252,0.26002285,0.14750799,0.28033358,0.01010695
-4.79939970,0.85877512,0.00665727,0.09641257,0.00493420,0.49581374,0.26334260,0.14875856,0.28796584,0.01073335
-4.79339670,0.89802500,0.00672244,0.09726416,0.00564171,0.52293103,0.26764446,0.15117926,0.29690378,0.01144610
-4.78739370,0.94371688,0.00680438,0.09904345,0.00640834,0.55360174,0.27307857,0.15478597,0.30727753,0.01224522
-4.78139070,0.99584596,0.00690561,0.10174452,0.00723063,0.58782636,0.27975923,0.15957802,0.31917505,0.01312868
-4.77538769,1.05424587,0.00702761,0.10534881,0.00810334,0.62550604,0.28775720,0.16553464,0.33263455,0.01409216
-4.76938469,1.11857199,0.00717069,0.10982285,0.00901946,0.66643318,0.29709368,0.17261197,0.34763849,0.01512887
-4.76338169,1.18829061,0.00733395,0.11511648,0.00997011,0.71028573,0.30773595,0.18074079,0.36410979,0.01622941
-4.75737869,1.26267523,0.00751525,0.12116155,0.01094469,0.75662573,0.31959529,0.18982511,0.38191038,0.01738184
-4.75137569,1.34081046,0.00771122,0.12787138,0.01193095,0.80490249,0.33252704,0.19974184,0.40084222,0.01857171
-4.74537269,1.42160400,0.00791745,0.13514087,0.01291523,0.85446046,0.34633314,0.21034159,0.42065095,0.01978232
-4.73936968,1.50380677,0.00812854,0.14284758,0.01388274,0.90455186,0.36076695,0.22145064,0.44103210,0.02099503
-4.73336668,1.58604057,0.00833836,0.15085353,0.01481791,0.95435376,0.37554032,0.23287408,0.46163963,0.02218967
-4.72736368,1.66683278,0.00854026,0.15900788,0.01570478,1.00298905,0.39033258,0.24440008,0.48209651,0.02334507
-4.72136068,1.74465667,0.00872733,0.16715039,0.01652748,1.04955069,0.40480119,0.25580509,0.50200709,0.02443960
-4.71535768,1.81797601,0.00889266,0.17511544,0.01727067,1.09312817,0.41859361,0.26685984,0.52097053,0.02545184
-4.70935468,1.88529221,0.00902965,0.18273663,0.01792007,1.13283545,0.43135985,0.27733590,0.53859499,0.02636121
-4.70335168,1.94519197,0.00913224,0.18985158,0.01846288,1.16783892,0.44276523,0.28701250,0.55451180,0.02714862
-4.69734867,1.99639349,0.00919518,0.19630690,0.01888826,1.19738442,0.45250271,0.29568340,0.56838904,0.02779707
-4.69134567,2.03778919,0.00921421,0.20196305,0.01918766,1.22082209,0.46030434,0.30316346,0.57994398,0.02829223
-4.68534267,2.06848311,0.00918625,0.20669880,0.01935517,1.23762800,0.46595126,0.30929462,0.58895371,0.02862290
-4.67933967,2.08782107,0.00910951,0.21041514,0.01938770,1.24742156,0.46928174,0.31395099,0.59526357,0.02878141
-4.67333667,2.09541253,0.00898356,0.21303855,0.01928512,1.24997794,0.47019705,0.31704294,0.59879287,0.02876381
-4.66733367,2.09114281,0.00880931,0.21452319,0.01905025,1.24523511,0.46866469,0.31851983,0.59953767,0.02857005
-4.66133067,2.07517531,0.00858900,0.21485225,0.01868877,1.23329488,0.46471904,0.31837129,0.59757051,0.02820395
-4.65532766,2.04794350,0.00832605,0.21403808,0.01820902,1.21441828,0.45845929,0.31662710,0.59303699,0.02767299
-4.64932466,2.01013316,0.00802497,0.21212128,0.01762170,1.18901521,0.45004473,0.31335549,0.58614937,0.02698813
-4.64332166,1.96265550,0.00769113,0.20916869,0.01693950,1.15762907,0.43968784,0.30866005,0.57717755,0.02616330
