energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.30465233,2.72413608,2.27919526,0.97330952,0.00621259,0.07195215,0.22213319,1.14295865,0.01804161,0.09669069
-3.29864932,2.70522269,2.23914665,0.96900477,0.00599122,0.07225542,0.21555164,1.13801124,0.01831385,0.09636538
-3.29264632,2.68565775,2.19160531,0.96377426,0.00577479,0.07271826,0.20868437,1.13479126,0.01855584,0.09620332
-3.28664332,2.66670694,2.13760654,0.95802312,0.00556696,0.07337800,0.20168354,1.13386732,0.01877393,0.09625446
-3.28064032,2.64962568,2.07828393,0.95215626,0.00537074,0.07426889,0.19470051,1.13577949,0.01897507,0.09656778
-3.27463732,2.63560818,2.01482733,0.94656086,0.00518842,0.07542066,0.18788071,1.14101723,0.01916651,0.09718966
-3.26863432,2.62573891,1.94844070,0.94158993,0.00502157,0.07685709,0.18135880,1.14999859,0.01935544,0.09816223
-3.26263132,2.62094868,1.88030175,0.93754762,0.00487103,0.07859484,0.17525434,1.16305170,0.01954875,0.09952181
-3.25662831,2.62197740,1.81152499,0.93467713,0.00473700,0.08064243,0.16966813,1.18039928,0.01975263,0.10129756
-3.25062531,2.62934492,1.74312956,0.93315147,0.00461905,0.08299954,0.16467926,1.20214702,0.01997239,0.10351031
-3.24462231,2.64333116,1.67601297,0.93306756,0.00451625,0.08565661,0.16034309,1.22827620,0.02021216,0.10617159
-3.23861931,2.66396638,1.61093150,0.93444380,0.00442727,0.08859479,0.15669017,1.25864118,0.02047473,0.10928303
-3.23261631,2.69103171,1.54848756,0.93722109,0.00435045,0.09178617,0.15372612,1.29297158,0.02076142,0.11283600
-3.22661331,2.72406972,1.48912420,0.94126719,0.00428397,0.09519442,0.15143245,1.33087946,0.02107198,0.11681154
-3.22061031,2.76240456,1.43312629,0.94638400,0.00422593,0.09877568,0.14976823,1.37187095,0.02140462,0.12118065
-3.21460730,2.80517043,1.38062796,0.95231746,0.00417449,0.10247981,0.14867261,1.41536207,0.02175601,0.12590483
-3.20860430,2.85134723,1.33162531,0.95876951,0.00412792,0.10625180,0.14806795,1.46069814,0.02212141,0.13093691
-3.20260130,2.89980161,1.28599358,0.96541145,0.00408475,0.11003339,0.14786350,1.50717591,0.02249481,0.13622219
-3.19659830,2.94933184,1.24350750,0.97189818,0.00404379,0.11376484,0.14795941,1.55406776,0.02286913,0.14169965
-3.19059530,2.99871447,1.20386372,0.97788270,0.00400421,0.11738667,0.14825095,1.60064687,0.02323643,0.14730354
-3.18459230,3.04675100,1.16670430,0.98303015,0.00396558,0.12084151,0.14863269,1.64621250,0.02358820,0.15296497
-3.17858929,3.09231276,1.13163995,0.98703114,0.00392788,0.12407572,0.14900250,1.69011441,0.02391558,0.15861364
-3.17258629,3.13438234,1.09827223,0.98961354,0.00389150,0.12704093,0.14926531,1.73177553,0.02420970,0.16417964
-3.16658329,3.17208995,1.06621379,0.99055265,0.00385723,0.12969542,0.14933626,1.77071192,0.02446188,0.16959525
-3.16058029,3.20474375,1.03510601,0.98967930,0.00382624,0.13200512,0.14914341,1.80654950,0.02466396,0.17479665
-3.15457729,3.23185288,1.00463354,0.98688570,0.00380003,0.13394443,0.14862970,1.83903667,0.02480849,0.17972561
-3.14857429,3.25314273,0.97453550,0.98212899,0.00378036,0.13549669,0.14775422,1.86805261,0.02488901,0.18433091
-3.14257129,3.26856204,0.94461304,0.97543231,0.00376922,0.13665425,0.14649276,1.89361082,0.02490018,0.18856968
-3.13656828,3.27828174,0.91473353,0.96688373,0.00376874,0.13741837,0.14483761,1.91585794,0.02483795,0.19240843
-3.13056528,3.28268583,0.88483139,0.95663283,0.00378111,0.13779866,0.14279675,1.93506769,0.02469971,0.19582378
-3.12456228,3.28235480,0.85490592,0.94488537,0.00380852,0.13781234,0.14039243,1.95163051,0.02448431,0.19880291
-3.11855928,3.27804241,0.82501656,0.93189622,0.00385309,0.13748326,0.13765917,1.96603901,0.02419211,0.20134369
-3.11255628,3.27064671,0.79527599,0.91796077,0.00391675,0.13684071,0.13464156,1.97886990,0.02382498,0.20345437
-3.10655328,3.26117656,0.76584163,0.90340528,0.00400124,0.13591811,0.13139163,1.99076309,0.02338620,0.20515308
-3.10055028,3.25071484,0.73690607,0.88857636,0.00410798,0.13475165,0.12796620,2.00239864,0.02288042,0.20646681
-3.09454727,3.24037973,0.70868690,0.87383008,0.00423803,0.13337894,0.12442423,2.01447235,0.02231348,0.20743029
-3.08854427,3.23128533,0.68141644,0.85952096,0.00439209,0.13183766,0.12082427,2.02767086,0.02169225,0.20808447
-3.08254127,3.22450300,0.65533180,0.84599129,0.00457040,0.13016436,0.11722216,2.04264693,0.02102449,0.20847488
-3.07653827,3.22102468,0.63066567,0.83356107,0.00477272,0.12839341,0.11366903,2.05999588,0.02031858,0.20864989
-3.07053527,3.22172924,0.60763800,0.82251892,0.00499839,0.12655610,0.11020973,2.08023360,0.01958334,0.20865883
-3.06453227,3.22735290,0.58644889,0.81311422,0.00524623,0.12467999,0.10688159,2.10377706,0.01882780,0.20855021
-3.05852926,3.23846455,0.56727284,0.80555074,0.00551462,0.12278842,0.10371373,2.13092758,0.01806098,0.20837000
-3.05252626,3.25544653,0.55025420,0.79998190,0.00580150,0.12090030,0.10072671,2.16185747,0.01729168,0.20816016
-3.04652326,3.27848139,0.53550403,0.79650787,0.00610441,0.11903007,0.09793266,2.19660034,0.01652831,0.20795726
-3.04052026,3.30754480,0.52309819,0.79517442,0.00642055,0.11718782,0.09533566,2.23504526,0.01577870,0.20779156
-3.03451726,3.34240474,0.51307648,0.79597365,0.00674678,0.11537964,0.09293255,2.27693501,0.01504994,0.20768627
-3.02851426,3.38262681,0.50544278,0.79884636,0.00707977,0.11360798,0.09071385,2.32186839,0.01434833,0.20765723
-3.02251126,3.42758531,0.50016596,0.80368599,0.00741598,0.11187219,0.08866489,2.36930671,0.01367921,0.20771292
-3.01650825,3.47647988,0.49718147,0.81034390,0.00775175,0.11016903,0.08676704,2.41858410,0.01304698,0.20785475
-3.01050525,3.52835684,0.49639332,0.81863569,0.00808342,0.10849324,0.08499886,2.46892182,0.01245504,0.20807770
-3.00450225,3.58213494,0.49767650,0.82834819,0.00840732,0.10683807,0.08333737,2.51944594,0.01190579,0.20837113
-2.99849925,3.63663435,0.50087960,0.83924696,0.00871988,0.10519572,0.08175903,2.56920828,0.01140066,0.20871985
-2.99249625,3.69060851,0.50582759,0.85108380,0.00901768,0.10355783,0.08024073,2.61721007,0.01094020,0.20910521
-2.98649325,3.74277760,0.51232484,0.86360404,0.00929751,0.10191578,0.07876059,2.66242775,0.01052405,0.20950634
-2.98049025,3.79186292,0.52015813,0.87655327,0.00955642,0.10026101,0.07729854,2.70384041,0.01015114,0.20990124
-2.97448724,3.83662118,0.52909990,0.88968339,0.00979174,0.09858522,0.07583685,2.74045795,0.00981968,0.21026794
-2.96848424,3.87587768,0.53891158,0.90275762,0.01000117,0.09688059,0.07436041,2.77134931,0.00952731,0.21058536
-2.96248124,3.90855761,0.54934714,0.91555449,0.01018276,0.09513988,0.07285695,2.79566987,0.00927119,0.21083414
-2.95647824,3.93371440,0.56015675,0.92787074,0.01033497,0.09335657,0.07131710,2.81268703,0.00904808,0.21099720
-2.95047524,3.95055441,0.57109073,0.93952306,0.01045666,0.09152499,0.06973443,2.82180319,0.00885450,0.21106013
-2.94447224,3.95845726,0.58190355,0.95034894,0.01054711,0.08964041,0.06810542,2.82257518,0.00868675,0.21101133
-2.93846923,3.95699109,0.59235808,0.96020659,0.01060604,0.08769923,0.06642938,2.81472941,0.00854104,0.21084210
-2.93246623,3.94592248,0.60222983,0.96897415,0.01063355,0.08569910,0.06470838,2.79817208,0.00841360,0.21054649
-2.92646323,3.92522062,0.61131129,0.97654861,0.01063018,0.08363909,0.06294720,2.77299398,0.00830069,0.21012107
-2.92046023,3.89505584,0.61941604,0.98284431,0.01059683,0.08151993,0.06115322,2.73946959,0.00819876,0.20956476
-2.91445723,3.85579261,0.62638280,0.98779166,0.01053474,0.07934412,0.05933639,2.69805054,0.00810441,0.20887852
-2.90845423,3.80797736,0.63207909,0.99133594,0.01044548,0.07711617,0.05750917,2.64935343,0.00801454,0.20806521
-2.90245123,3.75232176,0.63640445,0.99343659,0.01033090,0.07484270,0.05568643,2.59414279,0.00792633,0.20712949
-2.89644822,3.68968220,0.63929318,0.99406706,0.01019307,0.07253259,0.05388540,2.53330951,0.00783731,0.20607779
-2.89044522,3.62103636,0.64071635,0.99321526,0.01003426,0.07019699,0.05212550,2.46784595,0.00774536,0.20491848
-2.88444222,3.54745780,0.64068316,0.99088471,0.00985687,0.06784934,0.05042814,2.39881845,0.00764879,0.20366208
-2.87843922,3.47008970,0.63924152,0.98709627,0.00966342,0.06550526,0.04881654,2.32733859,0.00754630,0.20232158
-2.87243622,3.39011849,0.63647771,0.98189039,0.00945647,0.06318242,0.04731537,2.25453426,0.00743703,0.20091281
-2.86643322,3.30874861,0.63251530,0.97532970,0.00923861,0.06090027,0.04595037,2.18152161,0.00732057,0.19945484
-2.86043022,3.22717880,0.62751312,0.96750173,0.00901243,0.05867978,0.04474795,2.10937895,0.00719696,0.19797028
-2.85442721,3.14658084,0.62166250,0.95852152,0.00878046,0.05654305,0.04373462,2.03912348,0.00706672,0.19648547
-2.84842421,3.06808093,0.61518365,0.94853382,0.00854522,0.05451291,0.04293650,1.97169141,0.00693082,0.19503056
-2.84242121,2.99274405,0.60832135,0.93771468,0.00830914,0.05261243,0.04237872,1.90792208,0.00679073,0.19363928
-2.83641821,2.92156127,0.60134007,0.92627210,0.00807460,0.05086453,0.04208486,1.84854624,0.00664838,0.19234850
-2.83041521,2.85543991,0.59451847,0.91444567,0.00784392,0.04929143,0.04207640,1.79417837,0.00650620,0.19119752
-2.82441221,2.79519618,0.58814358,0.90250481,0.00761934,0.04791416,0.04237223,1.74531311,0.00636708,0.19022707
-2.81840920,2.74155007,0.58250465,0.89074581,0.00740309,0.04675219,0.04298818,1.70232518,0.00623438,0.18947799
-2.81240620,2.69512192,0.57788696,0.87948744,0.00719731,0.04582290,0.04393677,1.66547240,0.00611193,0.18898980
-2.80640320,2.65643037,0.57456564,0.86906528,0.00700413,0.04514124,0.04522695,1.63490130,0.00600399,0.18879900
-2.80040020,2.62589137,0.57279966,0.85982500,0.00682566,0.04471942,0.04686408,1.61065456,0.00591522,0.18893739
-2.79439720,2.60381780,0.57282631,0.85211462,0.00666396,0.04456658,0.04884998,1.59267986,0.00585065,0.18943035
-2.78839420,2.59041976,0.57485612,0.84627631,0.00652106,0.04468861,0.05118319,1.58083949,0.00581564,0.19029526
-2.78239120,2.58580530,0.57906849,0.84263784,0.00639895,0.04508797,0.05385934,1.57492037,0.00581584,0.19154013
-2.77638819,2.58998170,0.58560817,0.84150412,0.00629960,0.04576368,0.05687168,1.57464398,0.00585710,0.19316252
-2.77038519,2.60285746,0.59458255,0.84314930,0.00622487,0.04671127,0.06021164,1.57967615,0.00594542,0.19514890
-2.76438219,2.62424515,0.60605998,0.84780958,0.00617656,0.04792288,0.06386953,1.58963641,0.00608689,0.19747444
-2.75837919,2.65386537,0.62006897,0.85567722,0.00615634,0.04938739,0.06783525,1.60410689,0.00628755,0.20010322
-2.75237619,2.69135190,0.63659845,0.86689580,0.00616574,0.05109066,0.07209890,1.62264082,0.00655337,0.20298904
-2.74637319,2.73625829,0.65559872,0.88155709,0.00620612,0.05301578,0.07665146,1.64477063,0.00689009,0.20607662
-2.74037019,2.78806589,0.67698331,0.89969941,0.00627858,0.05514338,0.08148515,1.67001570,0.00730312,0.20930324
-2.73436718,2.84619312,0.70063132,0.92130755,0.00638400,0.05745201,0.08659380,1.69788988,0.00779742,0.21260075
-2.72836418,2.91000593,0.72639024,0.94631408,0.00652291,0.05991850,0.09197283,1.72790867,0.00837738,0.21589781
-2.72236118,2.97882905,0.75407902,0.97460188,0.00669551,0.06251838,0.09761908,1.75959624,0.00904663,0.21912226
-2.71635818,3.05195748,0.78349118,1.00600757,0.00690156,0.06522620,0.10353033,1.79249198,0.00980790,0.22220353
-2.71035518,3.12866796,0.81439781,1.04032557,0.00714037,0.06801594,0.10970452,1.82615665,0.01066286,0.22507492
-2.70435218,3.20822954,0.84655032,1.07731241,0.00741075,0.07086133,0.11613872,1.86017780,0.01161192,0.22767566
-2.69834917,3.28991306,0.87968288,1.11669097,0.00771092,0.07373612,0.12282789,1.89417445,0.01265402,0.22995271
-2.69234617,3.37299868,0.91351435,1.15815443,0.00803852,0.07661432,0.12976343,1.92780063,0.01378651,0.23186202
-2.68634317,3.45678147,0.94774997,1.20136958,0.00839057,0.07947036,0.13693163,1.96074774,0.01500490,0.23336951
-2.68034017,3.54057441,0.98208250,1.24597942,0.00876343,0.08227924,0.14431214,1.99274554,0.01630277,0.23445137
-2.67433717,3.62370915,1.01619330,1.29160499,0.00915279,0.08501656,0.15187645,2.02356160,0.01767160,0.23509401
-2.66833417,3.70553425,1.04975321,1.33784649,0.00955375,0.08765858,0.15958665,2.05299927,0.01910071,0.23529350
-2.66233117,3.78541163,1.08242358,1.38428382,0.00996076,0.09018220,0.16739439,2.08089427,0.02057720,0.23505455
-2.65632816,3.86271134,1.11385756,1.43047679,0.01036777,0.09256497,0.17524023,2.10710983,0.02208602,0.23438923
-2.65032516,3.93680563,1.14370198,1.47596538,0.01076825,0.09478504,0.18305356,2.13153094,0.02361007,0.23331540
-2.64432216,4.00706290,1.17159984,1.52027034,0.01115534,0.09682124,0.19075290,2.15405773,0.02513037,0.23185502
-2.63831916,4.07284248,1.19719365,1.56289456,0.01152194,0.09865306,0.19824683,2.17459856,0.02662636,0.23003245
-2.63231616,4.13349089,1.22012978,1.60332560,0.01186090,0.10026080,0.20543556,2.19306318,0.02807625,0.22787278
-2.62631316,4.18834064,1.24006366,1.64103962,0.01216517,0.10162574,0.21221290,2.20935638,0.02945748,0.22540036
-2.62031016,4.23671187,1.25666601,1.67550704,0.01242796,0.10273037,0.21846886,2.22337268,0.03074723,0.22263763
-2.61430715,4.27791756,1.26962972,1.70619994,0.01264295,0.10355868,0.22409263,2.23499235,0.03192297,0.21960417
-2.60830415,4.31127241,1.27867737,1.73260128,0.01280447,0.10409654,0.22897578,2.24407916,0.03296312,0.21631620
-2.60230115,4.33610536,1.28356902,1.75421565,0.01290764,0.10433216,0.23301575,2.25048016,0.03384762,0.21278638
-2.59629815,4.35177557,1.28410991,1.77058145,0.01294856,0.10425649,0.23611928,2.25402756,0.03455861,0.20902405
-2.59029515,4.35769120,1.28015777,1.78128374,0.01292442,0.10386371,0.23820571,2.25454277,0.03508095,0.20503571
-2.58429215,4.35333024,1.27162920,1.78596752,0.01283362,0.10315171,0.23921006,2.25184257,0.03540276,0.20082586
-2.57828914,4.33826255,1.25850500,1.78435063,0.01267581,0.10212249,0.23908558,2.24574703,0.03551590,0.19639798
-2.57228614,4.31217184,1.24083383,1.77623562,0.01245193,0.10078255,0.23780588,2.23608907,0.03541619,0.19175571
-2.56628314,4.27487652,1.21873413,1.76151998,0.01216422,0.09914320,0.23536626,2.22272498,0.03510371,0.18690403
-2.56028014,4.22634834,1.19239400,1.74020409,0.01181613,0.09722074,0.23178449,2.20554564,0.03458281,0.18185040
-2.55427714,4.16672772,1.16206900,1.71239634,0.01141224,0.09503659,0.22710073,2.18448771,0.03386203,0.17660585
-2.54827414,4.09633485,1.12807791,1.67831507,0.01095817,0.09261726,0.22137671,2.15954441,0.03295390,0.17118585
-2.54227114,4.01567601,1.09079649,1.63828714,0.01046035,0.08999427,0.21469433,2.13077524,0.03187459,0.16561095
-2.53626813,3.92544459,1.05064961,1.59274305,0.00992593,0.08720393,0.20715349,2.09831429,0.03064346,0.15990720
-2.53026513,3.82651675,1.00810193,1.54220870,0.00936250,0.08428703,0.19886944,2.06237665,0.02928250,0.15410626
-2.52426213,3.71994189,0.96364764,1.48729424,0.00877796,0.08128850,0.18996979,2.02326276,0.02781571,0.14824533
-2.51825913,3.60692823,0.91779967,1.42868039,0.00818027,0.07825694,0.18059113,1.98136038,0.02626842,0.14236670
-2.51225613,3.48882436,0.87107878,1.36710286,0.00757726,0.07524416,0.17087563,1.93714419,0.02466666,0.13651726
-2.50625313,3.36709728,0.82400307,1.30333556,0.00697647,0.07230463,0.16096752,1.89117304,0.02303644,0.13074768
-2.50025013,3.24330801,0.77707822,1.23817330,0.00638500,0.06949498,0.15100985,1.84408483,0.02140314,0.12511164
-2.49424712,3.11908576,0.73078892,1.17241484,0.00580933,0.06687340,0.14114135,1.79658933,0.01979095,0.11966487
-2.48824412,2.99610125,0.68559161,1.10684669,0.00525527,0.06449900,0.13149372,1.74945901,0.01822236,0.11446427
-2.48224112,2.87604024,0.64190885,1.04222859,0.00472786,0.06243121,0.12218927,1.70351806,0.01671773,0.10956703
-2.47623812,2.76057779,0.60012530,0.97928083,0.00423134,0.06072904,0.11333904,1.65962994,0.01529502,0.10502980
-2.47023512,2.65135363,0.56058527,0.91867392,0.00376913,0.05945030,0.10504134,1.61868342,0.01396950,0.10090799
-2.46423212,2.54994894,0.52359182,0.86102072,0.00334387,0.05865074,0.09738079,1.58157746,0.01275370,0.09725512
-2.45822911,2.45786460,0.48940708,0.80687097,0.00295747,0.05838306,0.09042772,1.54920486,0.01165729,0.09412231
-2.45222611,2.37650085,0.45825361,0.75670820,0.00261111,0.05869583,0.08423803,1.52243500,0.01068715,0.09155776
-2.44622311,2.30713809,0.43031654,0.71094873,0.00230541,0.05963225,0.07885332,1.50209566,0.00984748,0.08960640
-2.44022011,2.25091864,0.40574612,0.66994234,0.00204048,0.06122887,0.07430137,1.48895409,0.00913992,0.08830946
-2.43421711,2.20882933,0.38466042,0.63397429,0.00181600,0.06351417,0.07059673,1.48369770,0.00856376,0.08770409
-2.42821411,2.18168464,0.36714792,0.60326827,0.00163135,0.06650710,0.06774161,1.48691456,0.00811614,0.08782294
-2.42221111,2.17011058,0.35326980,0.57798975,0.00148570,0.07021568,0.06572677,1.49907420,0.00779231,0.08869367
-2.41620810,2.17452937,0.34306166,0.55824944,0.00137809,0.07463556,0.06453258,1.52050922,0.00758586,0.09033840
-2.41020510,2.19514550,0.33653473,0.54410654,0.00130752,0.07974883,0.06413007,1.55139850,0.00748898,0.09277311
-2.40420210,2.23193351,0.33367645,0.53557149,0.00127303,0.08552299,0.06448204,1.59175259,0.00749268,0.09600701
-2.39819910,2.28462853,0.33445043,0.53260807,0.00127371,0.09191024,0.06554420,1.64140228,0.00758707,0.10004179
-2.39219610,2.35272026,0.33879597,0.53513497,0.00130879,0.09884719,0.06726628,1.69999101,0.00776156,0.10487096
-2.38619310,2.43545141,0.34662725,0.54302658,0.00137763,0.10625499,0.06959321,1.76697211,0.00800511,0.11047921
-2.38019010,2.53182144,0.35783225,0.55611347,0.00147972,0.11403997,0.07246624,1.84161145,0.00830643,0.11684187
-2.37418709,2.64059640,0.37227182,0.57418242,0.00161469,0.12209493,0.07582415,1.92299601,0.00865419,0.12392452
-2.36818409,2.76032541,0.38977891,0.59697652,0.00178227,0.13030086,0.07960436,2.01004879,0.00903725,0.13168279
-2.36218109,2.88936397,0.41015817,0.62419536,0.00198224,0.13852934,0.08374408,2.10154985,0.00944483,0.14006245
-2.35617809,3.02590417,0.43318624,0.65549580,0.00221438,0.14664538,0.08818143,2.19616344,0.00986666,0.14899973
-2.35017509,3.16801115,0.45861268,0.69049329,0.00247840,0.15451073,0.09285646,2.29247031,0.01029321,0.15842203
-2.34417209,3.31366496,0.48616170,0.72876417,0.00277387,0.16198747,0.09771212,2.38900442,0.01071577,0.16824883
-2.33816908,3.46080672,0.51553484,0.76984894,0.00310011,0.16894190,0.10269503,2.48429261,0.01112664,0.17839305
-2.33216608,3.60738729,0.54641447,0.81325672,0.00345613,0.17524839,0.10775620,2.57689580,0.01151914,0.18876260
-2.32616308,3.75141681,0.57846805,0.85847074,0.00384056,0.18079320,0.11285147,2.66545001,0.01188776,0.19926219
-2.32016008,3.89101303,0.61135323,0.90495503,0.00425151,0.18547797,0.11794178,2.74870540,0.01222813,0.20979533
-2.31415708,4.02444649,0.64472344,0.95216196,0.00468659,0.18922289,0.12299325,2.82556151,0.01253706,0.22026641
-2.30815408,4.15018067,0.67823389,0.99954076,0.00514278,0.19196923,0.12797697,2.89509728,0.01281247,0.23058282
-2.30215108,4.26690531,0.71154789,1.04654652,0.00561643,0.19368127,0.13286864,2.95659414,0.01305336,0.24065700
-2.29614807,4.37356164,0.74434302,1.09264959,0.00610328,0.19434738,0.13764797,3.00955148,0.01325968,0.25040831
-2.29014507,4.46935849,0.77631721,1.13734513,0.00659842,0.19398040,0.14229801,3.05369335,0.01343220,0.25976466
-2.28414207,4.55377864,0.80719435,1.18016242,0.00709638,0.19261710,0.14680432,3.08896656,0.01357242,0.26866382
-2.27813907,4.62657558,0.83672930,1.22067374,0.00759123,0.19031688,0.15115410,3.11553012,0.01368235,0.27705441
-2.27213607,4.68776096,0.86471213,1.25850252,0.00807662,0.18715971,0.15533542,3.13373664,0.01376444,0.28489636
-2.26613307,4.73758369,0.89097144,1.29333047,0.00854603,0.18324343,0.15933641,3.14410694,0.01382133,0.29216108
-2.26013007,4.77650191,0.91537673,1.32490354,0.00899282,0.17868050,0.16314469,3.14729895,0.01385582,0.29883106
-2.25412706,4.80514957,0.93783971,1.35303640,0.00941052,0.17359442,0.16674696,3.14407284,0.01387067,0.30489921
-2.24812406,4.82429916,0.95831450,1.37761537,0.00979298,0.16811580,0.17012878,3.13525387,0.01386855,0.31036777
-2.24212106,4.83482270,0.97679687,1.39859963,0.01013459,0.16237852,0.17327461,3.12169502,0.01385196,0.31524695
-2.23611806,4.83765261,0.99332244,1.41602063,0.01043047,0.15651580,0.17616804,3.10424108,0.01382320,0.31955342
-2.23011506,4.83374436,1.00796406,1.42997976,0.01067671,0.15065664,0.17879231,3.08369574,0.01378434,0.32330863
-2.22411206,4.82404223,1.02082823,1.44064407,0.01087046,0.14492253,0.18113092,3.06079328,0.01373724,0.32653718
-2.21810905,4.80944943,1.03205102,1.44824047,0.01101013,0.13942457,0.18316842,3.03617561,0.01368357,0.32926520
-2.21210605,4.79080348,1.04179329,1.45304818,0.01109545,0.13426129,0.18489119,3.01037566,0.01362486,0.33151898
-2.20610305,4.76885729,1.05023543,1.45538988,0.01112753,0.12951680,0.18628827,2.98380720,0.01356253,0.33332371
-2.20010005,4.74426606,1.05757191,1.45562176,0.01110887,0.12525976,0.18735210,2.95676125,0.01349795,0.33470257
-2.19409705,4.71758005,1.06400539,1.45412256,0.01104326,0.12154282,0.18807908,2.92940853,0.01343248,0.33567611
-2.18809405,4.68924248,1.06974095,1.45128232,0.01093575,0.11840266,0.18846994,2.90180742,0.01336749,0.33626193
-2.18209105,4.65959222,1.07498018,1.44749086,0.01079243,0.11586055,0.18852995,2.87391640,0.01330442,0.33647466
-2.17608804,4.62887042,1.07991550,1.44312660,0.01062029,0.11392336,0.18826879,2.84561007,0.01324473,0.33632626
-2.17008504,4.59723016,1.08472478,1.43854617,0.01042700,0.11258502,0.18770020,2.81669745,0.01318996,0.33582647
-2.16408204,4.56474852,1.08956636,1.43407501,0.01022063,0.11182823,0.18684150,2.78694165,0.01314166,0.33498355
-2.15807904,4.53144014,1.09457474,1.42999963,0.01000945,0.11162640,0.18571278,2.75607960,0.01310141,0.33380510
-2.15207604,4.49727173,1.09985697,1.42656163,0.00980163,0.11194581,0.18433610,2.72384121,0.01307077,0.33229894
-2.14607304,4.46217688,1.10548999,1.42395391,0.00960505,0.11274779,0.18273459,2.68996689,0.01305126,0.33047405
-2.14007004,4.42607090,1.11151906,1.42231918,0.00942705,0.11399087,0.18093157,2.65422313,0.01304435,0.32834146
-2.13406703,4.38886522,1.11795727,1.42175082,0.00927422,0.11563293,0.17894981,2.61641555,0.01305144,0.32591507
-2.12806403,4.35048119,1.12478641,1.42229618,0.00915229,0.11763309,0.17681088,2.57639932,0.01307385,0.32321236
-2.12206103,4.31086308,1.13195904,1.42396197,0.00906596,0.11995348,0.17453479,2.53408694,0.01311286,0.32025498
-2.11605803,4.26999015,1.13940175,1.42672159,0.00901884,0.12256070,0.17213979,2.48945338,0.01316969,0.31706919
-2.11005503,4.22788747,1.14701961,1.43052396,0.00901342,0.12542690,0.16964253,2.44253887,0.01324556,0.31368609
-2.10405203,4.18463549,1.15470147,1.43530333,0.00905102,0.12853062,0.16705831,2.39344950,0.01334171,0.31014178
-2.09804902,4.14037780,1.16232601,1.44098951,0.00913183,0.13185712,0.16440170,2.34235598,0.01345945,0.30647721
-2.09204602,4.09532704,1.16976809,1.44751790,0.00925498,0.13539838,0.16168720,2.28949076,0.01360016,0.30273799
-2.08604302,4.04976839,1.17690526,1.45483882,0.00941858,0.13915262,0.15893007,2.23514371,0.01376531,0.29897387
-2.08004002,4.00406037,1.18362387,1.46292529,0.00961982,0.14312352,0.15614707,2.17965668,0.01395647,0.29523820
-2.07403702,3.95863265,1.18982463,1.47177916,0.00985507,0.14731898,0.15335725,2.12341694,0.01417528,0.29158705
-2.06803402,3.91398065,1.19542719,1.48143479,0.01011999,0.15174959,0.15058252,2.06684972,0.01442336,0.28807831
-2.06203102,3.87065666,1.20037347,1.49196035,0.01040960,0.15642692,0.14784804,2.01040993,0.01470228,0.28477052
-2.05602801,3.82925785,1.20462974,1.50345639,0.01071846,0.16136157,0.14518232,1.95457311,0.01501343,0.28172160
-2.05002501,3.79041106,1.20818710,1.51605202,0.01104071,0.16656113,0.14261707,1.89982583,0.01535789,0.27898748
-2.04402201,3.75475515,1.21106057,1.52989859,0.01137023,0.17202826,0.14018673,1.84665561,0.01573630,0.27662064
-2.03801901,3.72292135,1.21328681,1.54516162,0.01170073,0.17775882,0.13792771,1.79554065,0.01614869,0.27466857
-2.03201601,3.69551264,1.21492053,1.56201120,0.01202585,0.18374028,0.13587736,1.74693955,0.01659438,0.27317238
-2.02601301,3.67308296,1.21603006,1.58061162,0.01233929,0.18995047,0.13407280,1.70128137,0.01707177,0.27216532
-2.02001001,3.65611745,1.21669222,1.60111078,0.01263491,0.19635676,0.13254956,1.65895647,0.01757831,0.27167160
-2.01400700,3.64501485,1.21698681,1.62363015,0.01290687,0.20291572,0.13134027,1.62030830,0.01811035,0.27170530
-2.00800400,3.64007281,1.21699112,1.64825583,0.01314970,0.20957333,0.13047330,1.58562675,0.01866314,0.27226967
-2.00200100,3.64147746,1.21677471,1.67503122,0.01335844,0.21626580,0.12997163,1.55514324,0.01923084,0.27335663
-1.99599800,3.64929741,1.21639483,1.70395185,0.01352878,0.22292087,0.12985182,1.52902786,0.01980657,0.27494678
-1.98999500,3.66348310,1.21589257,1.73496256,0.01365709,0.22945972,0.13012342,1.50738875,0.02038252,0.27700971
-1.98399200,3.68387130,1.21529000,1.76795723,0.01374055,0.23579931,0.13078851,1.49027389,0.02095014,0.27950480
-1.97798899,3.71019478,1.21458846,1.80278105,0.01377720,0.24185513,0.13184177,1.47767505,0.02150035,0.28238235
-1.97198599,3.74209653,1.21376784,1.83923507,0.01376603,0.24754412,0.13327074,1.46953385,0.02202380,0.28558513
-1.96598299,3.77914784,1.21278713,1.87708284,0.01370696,0.25278793,0.13505656,1.46574956,0.02251116,0.28905029
-1.95997999,3.82086916,1.21158590,1.91605854,0.01360084,0.25751593,0.13717490,1.46618814,0.02295345,0.29271141
-1.95397699,3.86675240,1.21008676,1.95587628,0.01344946,0.26166831,0.13959712,1.47069203,0.02334232,0.29650079
-1.94797399,3.91628342,1.20819865,1.99623973,0.01325548,0.26519871,0.14229163,1.47908993,0.02367037,0.30035176
-1.94197099,3.96896323,1.20582075,2.03685171,0.01302231,0.26807650,0.14522527,1.49120608,0.02393146,0.30420092
