energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.60980490,6.20043455,2.14621558,3.05771666,0.00844711,1.24293128,0.03782901,1.19752763
-5.60380190,6.46754339,2.30624335,3.16432288,0.00884845,1.32151722,0.03991862,1.21047130
-5.59779890,6.74419564,2.46505237,3.27808960,0.00925184,1.40162324,0.04186540,1.22649669
-5.59179590,7.02510010,2.62045211,3.39646783,0.00964889,1.48194871,0.04363767,1.24499870
-5.58579290,7.30488098,2.77023379,3.51683466,0.01003137,1.56115085,0.04520724,1.26539400
-5.57978989,7.57827727,2.91223760,3.63659434,0.01039145,1.63788782,0.04655038,1.28715456
-5.57378689,7.84034392,3.04442207,3.75328051,0.01072206,1.71086347,0.04764867,1.30983958
-5.56778389,8.08664568,3.16493266,3.86465475,0.01101708,1.77887177,0.04848975,1.33312411
-5.56178089,8.31343394,3.27216630,3.96879673,0.01127166,1.84083895,0.04906786,1.35682253
-5.55577789,8.51779778,3.36482871,4.06418125,0.01148243,1.89586134,0.04938419,1.38090570
-5.54977489,8.69778087,3.44198147,4.14973834,0.01164766,1.94323703,0.04944702,1.40551029
-5.54377189,8.85245762,3.50307623,4.22489289,0.01176746,1.98248968,0.04927158,1.43093954
-5.53776888,8.98196359,3.54797406,4.28958136,0.01184378,2.01338321,0.04887971,1.45765492
-5.53176588,9.08747721,3.57694849,4.34424420,0.01188043,2.03592650,0.04829924,1.48625858
-5.52576288,9.17115241,3.59067168,4.38979379,0.01188302,2.05036756,0.04756322,1.51746690
-5.51975988,9.23600408,3.59018402,4.42755889,0.01185879,2.05717741,0.04670894,1.55207602
-5.51375688,9.28575074,3.57684830,4.45920785,0.01181636,2.05702426,0.04577677,1.59092057
-5.50775388,9.32462123,3.55229043,4.48665399,0.01176549,2.05073918,0.04480894,1.63482717
-5.50175088,9.35713405,3.51832935,4.51194750,0.01171668,2.03927473,0.04384824,1.68456465
-5.49574787,9.38785972,3.47689952,4.53715904,0.01168079,2.02365883,0.04293671,1.74079338
-5.48974487,9.42117745,3.42996954,4.56426074,0.01166863,2.00494579,0.04211439,1.80401575
-5.48374187,9.46103820,3.37946099,4.59501050,0.01169049,1.98416720,0.04141809,1.87453056
-5.47773887,9.51074567,3.32717122,4.63084549,0.01175573,1.96228500,0.04088037,1.95239337
-5.47173587,9.57276635,3.27470382,4.67279019,0.01187234,1.94014897,0.04052854,2.03738519
-5.46573287,9.64857829,3.22341002,4.72138389,0.01204659,1.91846087,0.04038400,2.12899130
-5.45972986,9.73856636,3.17434356,4.77663136,0.01228267,1.89774682,0.04046167,2.22639159
-5.45372686,9.84196943,3.12823104,4.83797944,0.01258244,1.87833922,0.04076964,2.32846353
-5.44772386,9.95688247,3.08545859,4.90432085,0.01294530,1.86036890,0.04130908,2.43379813
-5.44172086,10.08031364,3.04607525,4.97402529,0.01336802,1.84376781,0.04207430,2.54072869
-5.43571786,10.20829371,3.00981213,5.04499637,0.01384482,1.82828169,0.04305308,2.64737159
-5.42971486,10.33603268,2.97611600,5.11475173,0.01436746,1.81349206,0.04422709,2.75167775
-5.42371186,10.45811593,2.94419508,5.18052249,0.01492542,1.79884593,0.04557255,2.85149287
-5.41770885,10.56873042,2.91307425,5.23936720,0.01550621,1.78369173,0.04706095,2.94462396
-5.41170585,10.66191017,2.88165654,5.28829492,0.01609571,1.76731933,0.04865997,3.02890964
-5.40570285,10.73178925,2.84878778,5.32439140,0.01667868,1.74900202,0.05033439,3.10229120
-5.39969985,10.77285047,2.81332084,5.34494265,0.01723917,1.72803828,0.05204710,3.16288136
-5.39369685,10.78015833,2.77417662,5.34754988,0.01776109,1.70379121,0.05376013,3.20902796
-5.38769385,10.74956586,2.73039888,5.33023094,0.01822873,1.67572375,0.05543571,3.23936986
-5.38169085,10.67788651,2.68120058,5.29150367,0.01862728,1.64342803,0.05703723,3.25288266
-5.37568784,10.56302409,2.62600014,5.23044770,0.01894332,1.60664760,0.05853030,3.24891258
-5.36968484,10.40405620,2.56444643,5.14674267,0.01916530,1.56529176,0.05988360,3.22719712
-5.36368184,10.20126869,2.49643205,5.04068151,0.01928388,1.51944149,0.06106975,3.18787190
-5.35767884,9.95614142,2.42209500,4.91315909,0.01929222,1.46934710,0.06206604,3.13146376
-5.35167584,9.67128769,2.34180949,4.76563757,0.01918621,1.41541803,0.06285512,3.05887069
-5.34567284,9.35035162,2.25616710,4.60009068,0.01896457,1.35820559,0.06342542,2.97132974
-5.33966983,8.99786998,2.16594971,4.41893031,0.01862882,1.29837976,0.06377160,2.87037479
-5.33366683,8.61910554,2.07209613,4.22491912,0.01818321,1.23670147,0.06389471,2.75778596
-5.32766383,8.21986066,1.97566424,4.02107362,0.01763450,1.17399177,0.06380221,2.63553324
-5.32166083,7.80627945,1.87779074,3.81056213,0.01699171,1.11109951,0.06350790,2.50571656
-5.31565783,7.38464746,1.77965021,3.59660206,0.01626576,1.04886898,0.06303152,2.37050491
-5.30965483,6.96119674,1.68241543,3.38236068,0.01546908,0.98810911,0.06239824,2.23207658
-5.30365183,6.54192385,1.58722022,3.17086313,0.01461518,0.92956533,0.06163801,2.09256287
-5.29764882,6.13242677,1.49512626,2.96491079,0.01371821,0.87389532,0.06078461,1.95399680
-5.29164582,5.73776585,1.40709473,2.76701247,0.01279253,0.82164941,0.05987468,1.81826842
-5.28564282,5.36235211,1.32396346,2.57933013,0.01185230,0.77325620,0.05894653,1.68708761
-5.27963982,5.00986526,1.24643006,2.40364009,0.01091110,0.72901381,0.05803892,1.56195518
-5.27363682,4.68320191,1.17504101,2.24131006,0.00998161,0.68908661,0.05718977,1.44414238
-5.26763382,4.38445382,1.11018693,2.09329155,0.00907536,0.65350746,0.05643485,1.33467899
-5.26163082,4.11491451,1.05210343,1.96012675,0.00820249,0.62218491,0.05580656,1.23434940
-5.25562781,3.87511175,1.00087746,1.84196841,0.00737169,0.59491480,0.05533285,1.14369639
-5.24962481,3.66486307,0.95645837,1.73861112,0.00659008,0.57139551,0.05503619,1.06303168
-5.24362181,3.48335041,0.91867328,1.64953190,0.00586325,0.55124609,0.05493290,0.99245255
-5.23761881,3.32921030,0.88724588,1.57393795,0.00519529,0.53402632,0.05503260,0.93186337
-5.23161581,3.20063527,0.86181815,1.51081959,0.00458892,0.51925777,0.05533805,0.88100139
-5.22561281,3.09548250,0.84197390,1.45900595,0.00404567,0.50644502,0.05584523,0.83946545
-5.21960980,3.01138588,0.82726367,1.41722179,0.00356599,0.49509621,0.05654372,0.80674685
-5.21360680,2.94586746,0.81722988,1.38414319,0.00314953,0.48474202,0.05741746,0.78226139
-5.20760380,2.89644495,0.81143151,1.35845068,0.00279529,0.47495258,0.05844561,0.76538140
-5.20160080,2.86073209,0.80946747,1.33887824,0.00250190,0.46535174,0.05960381,0.75546721
-5.19559780,2.83652886,0.81099775,1.32425689,0.00226774,0.45562821,0.06086547,0.75189683
-5.18959480,2.82189938,0.81576170,1.31355193,0.00209120,0.44554345,0.06220319,0.75409316
-5.18359180,2.81523531,0.82359255,1.30589295,0.00197084,0.43493607,0.06359023,0.76154798
-5.17758879,2.81530334,0.83442778,1.30059620,0.00190548,0.42372291,0.06500185,0.77384185
-5.17158579,2.82127573,0.84831462,1.29717892,0.00189438,0.41189692,0.06641657,0.79065948
-5.16558279,2.83274343,0.86541044,1.29536567,0.00193728,0.39952204,0.06781723,0.81180001
-5.15957979,2.84971191,0.88597788,1.29508677,0.00203446,0.38672557,0.06919168,0.83718182
-5.15357679,2.87258030,0.91037474,1.29646932,0.00218674,0.37368855,0.07053332,0.86684181
-5.14757379,2.90210498,0.93903889,1.29982143,0.00239548,0.36063445,0.07184120,0.90092917
-5.14157079,2.93934955,0.97246860,1.30561053,0.00266252,0.34781692,0.07311979,0.93969388
-5.13556778,2.98562321,1.01119914,1.31443663,0.00299012,0.33550712,0.07437845,0.98347046
-5.12956478,3.04241027,1.05577636,1.32700197,0.00338084,0.32398103,0.07563064,1.03265770
-5.12356178,3.11129387,1.10672838,1.34407806,0.00383745,0.31350744,0.07689279,1.08769523
-5.11755878,3.19387699,1.16453660,1.36647162,0.00436278,0.30433683,0.07818307,1.14903801
-5.11155578,3.29170417,1.22960717,1.39499077,0.00495960,0.29669175,0.07952009,1.21712996
-5.10555278,3.40618713,1.30224431,1.43041280,0.00563045,0.29075873,0.08092143,1.29237792
-5.09954977,3.53853744,1.38262651,1.47345463,0.00637757,0.28668215,0.08240241,1.37512719
-5.09354677,3.68970887,1.47078695,1.52474726,0.00720271,0.28456001,0.08397486,1.46563988
-5.08754377,3.86035173,1.56659887,1.58481493,0.00810704,0.28444166,0.08564609,1.56407694
-5.08154077,4.05078080,1.66976672,1.65405960,0.00909111,0.28632750,0.08741821,1.67048482
-5.07553777,4.26095780,1.77982351,1.73275124,0.01015470,0.29017043,0.08928761,1.78478725
-5.06953477,4.49048853,1.89613452,1.82102377,0.01129686,0.29587888,0.09124477,1.90678245
-5.06353177,4.73863422,2.01790723,1.91887644,0.01251581,0.30332114,0.09327442,2.03614562
-5.05752876,5.00433557,2.14420706,2.02618012,0.01380902,0.31233084,0.09535591,2.17243643
-5.05152576,5.28624777,2.27397825,2.14268751,0.01517317,0.32271305,0.09746383,2.31511085
-5.04552276,5.58278369,2.40606881,2.26804624,0.01660426,0.33425089,0.09956890,2.46353634
-5.03951976,5.89216258,2.53925863,2.40181366,0.01809758,0.34671227,0.10163889,2.61700942
-5.03351676,6.21246102,2.67228940,2.54347202,0.01964783,0.35985649,0.10363972,2.77477423
-5.02751376,6.54166316,2.80389511,2.69244265,0.02124915,0.37344043,0.10553657,2.93604110
-5.02151076,6.87770733,2.93283199,2.84809818,0.02289516,0.38722422,0.10729494,3.10000374
-5.01550775,7.21852662,3.05790659,3.00977162,0.02457906,0.40097611,0.10888169,3.26585419
-5.00950475,7.56208152,3.17800130,3.17676192,0.02629358,0.41447656,0.11026596,3.43279464
-5.00350175,7.90638364,3.29209639,3.34833542,0.02803108,0.42752153,0.11141995,3.60004573
-4.99749875,8.24950998,3.39928807,3.52372348,0.02978354,0.43992480,0.11231962,3.76685107
-4.99149575,8.58960855,3.49880242,3.70211674,0.03154256,0.45151970,0.11294520,3.93247825
-4.98549275,8.92489631,3.59000511,3.88265682,0.03329944,0.46216002,0.11328162,4.09621679
-4.97948974,9.25365167,3.67240719,4.06442674,0.03504521,0.47172052,0.11331880,4.25737387
-4.97348674,9.57420386,3.74566719,4.24644144,0.03677068,0.48009698,0.11305186,4.41526885
-4.96748374,9.88492200,3.80959031,4.42764006,0.03846659,0.48720611,0.11248128,4.56922775
-4.96148074,10.18420670,3.86412501,4.60688154,0.04012379,0.49298531,0.11161299,4.71857889
-4.95547774,10.47048688,3.90935779,4.78294500,0.04173343,0.49739248,0.11045845,4.86265082
-4.94947474,10.74222394,3.94550659,4.95453619,0.04328727,0.50040600,0.10903464,5.00077353
-4.94347174,10.99792491,3.97291334,5.12030085,0.04477804,0.50202481,0.10736416,5.13228360
-4.93746873,11.23616535,3.99203586,5.27884529,0.04619980,0.50226867,0.10547512,5.25653361
-4.93146573,11.45562174,4.00343943,5.42876423,0.04754837,0.50117854,0.10340119,5.37290591
-4.92546273,11.65511233,4.00778788,5.56867495,0.04882183,0.49881692,0.10118143,5.48083014
-4.91945973,11.83364442,4.00583420,5.69725675,0.05002091,0.49526820,0.09886010,5.57980377
-4.91345673,11.99046509,3.99841036,5.81329368,0.05114941,0.49063867,0.09648641,5.66941447
-4.90745373,12.12511223,3.98641613,5.91571880,0.05221455,0.48505620,0.09411403,5.74936282
-4.90145073,12.23746176,3.97080643,6.00365709,0.05322722,0.47866944,0.09180058,5.81948376
-4.89544772,12.32776739,3.95257718,6.07646498,0.05420204,0.47164628,0.08960683,5.87976513
-4.88944472,12.39668911,3.93274922,6.13376366,0.05515739,0.46417169,0.08759585,5.93036157
-4.88344172,12.44530725,3.91235034,6.17546418,0.05611513,0.45644477,0.08583188,5.97160255
-4.87743872,12.47511953,3.89239551,6.20178244,0.05710022,0.44867499,0.08437914,6.00399321
-4.87143572,12.48801972,3.87386550,6.21324266,0.05814010,0.44107782,0.08330042,6.02820730
-4.86543272,12.48625723,3.85768435,6.21066874,0.05926394,0.43386968,0.08265568,6.04507203
-4.85942971,12.47237836,3.84469626,6.19516326,0.06050168,0.42726252,0.08250051,6.05554487
-4.85342671,12.44915096,3.83564250,6.16807499,0.06188294,0.42145809,0.08288457,6.06068300
-4.84742371,12.41947531,3.83113935,6.13095587,0.06343586,0.41664223,0.08385017,6.06160662
-4.84142071,12.38628482,3.83165772,6.08550963,0.06518587,0.41297929,0.08543091,6.05945743
-4.83541771,12.35244089,3.83750530,6.03353397,0.06715449,0.41060708,0.08765037,6.05535429
-4.82941471,12.32062671,3.84881221,5.97685925,0.06935812,0.40963233,0.09052123,6.05034791
-4.82341171,12.29324478,3.86552073,5.91728627,0.07180703,0.41012715,0.09404440,6.04537679
-4.81740870,12.27232302,3.88737963,5.85652605,0.07450445,0.41212636,0.09820860,6.04122642
-4.81140570,12.25943370,3.91394380,5.79614415,0.07744585,0.41562605,0.10299020,6.03849370
-4.80540270,12.25562904,3.94457911,5.73751209,0.08061853,0.42058329,0.10835335,6.03755838
-4.79939970,12.26139640,3.97847286,5.68176760,0.08400145,0.42691708,0.11425048,6.03856265
-4.79339670,12.27663505,4.01464947,5.62978547,0.08756524,0.43451055,0.12062313,6.04140026
-4.78739370,12.30065565,4.05199135,5.58215967,0.09127268,0.44321423,0.12740302,6.04571540
-4.78139070,12.33220228,4.08926422,5.53919731,0.09507929,0.45285040,0.13451338,6.05091172
-4.77538769,12.36949627,4.12514653,5.50092413,0.09893427,0.46321833,0.14187060,6.05617098
-4.76938469,12.41029974,4.15826196,5.46710098,0.10278161,0.47410016,0.14938593,6.06048082
-4.76338169,12.45199625,4.18721438,5.43724994,0.10656141,0.48526734,0.15696740,6.06267038
-4.75737869,12.49168529,4.21062408,5.41068873,0.11021132,0.49648737,0.16452174,6.06145243
-4.75137569,12.52628669,4.22716444,5.38657146,0.11366809,0.50753055,0.17195633,6.05547035
-4.74537269,12.55265092,4.23559790,5.36393387,0.11686915,0.51817665,0.17918119,6.04334813
-4.73936968,12.56767101,4.23481017,5.34174091,0.11975415,0.52822114,0.18611075,6.02374139
-4.73336668,12.56839186,4.22384165,5.31893455,0.12226649,0.53748094,0.19266559,5.99538757
-4.72736368,12.55211287,4.20191511,5.29448000,0.12435467,0.54579931,0.19877393,5.95715331
-4.72136068,12.51648032,4.16845865,5.26740838,0.12597360,0.55304995,0.20437298,5.90807729
-4.71535768,12.45956604,4.12312327,5.23685432,0.12708559,0.55913992,0.20940992,5.84740694
-4.70935468,12.37992988,4.06579429,5.20208725,0.12766126,0.56401151,0.21384276,5.77462771
-4.70335168,12.27666373,3.99659622,5.16253526,0.12768020,0.56764285,0.21764078,5.68948381
-4.69734867,12.14941585,3.91589083,5.11780095,0.12713129,0.57004730,0.22078470,5.59198978
-4.69134567,11.99839480,3.82426829,5.06766883,0.12601295,0.57127155,0.22326658,5.48243246
-4.68534267,11.82435310,3.72253171,5.01210448,0.12433301,0.57139261,0.22508937,5.36136347
-4.67933967,11.62855161,3.61167536,4.95124550,0.12210842,0.57051369,0.22626617,5.22958246
-4.67333667,11.41270602,3.49285736,4.88538527,0.11936477,0.56875913,0.22681920,5.08811192
-4.66733367,11.17891803,3.36736764,4.81495010,0.11613551,0.56626859,0.22677860,4.93816462
-4.66133067,10.92959388,3.23659228,4.74047131,0.11246112,0.56319069,0.22618093,4.78110502
-4.65532766,10.66735376,3.10197543,4.66255330,0.10838809,0.55967630,0.22506759,4.61840611
-4.64932466,10.39493589,2.96498022,4.58183956,0.10396776,0.55587189,0.22348312,4.45160363
-4.64332166,10.11509914,2.82704990,4.49897785,0.09925511,0.55191299,0.22147350,4.28224927
-4.63731866,9.83052842,2.68957074,4.41458662,0.09430753,0.54791822,0.21908446,4.11186494
-4.63131566,9.54374657,2.55383782,4.32922392,0.08918353,0.54398408,0.21635993,3.94189965
-4.62531266,9.25703649,2.42102508,4.24336064,0.08394151,0.54018067,0.21334065,3.77369090
-4.61930965,8.97237656,2.29216046,4.15735899,0.07863857,0.53654867,0.21006303,3.60843175
-4.61330665,8.69139180,2.16810695,4.07145748,0.07332941,0.53309754,0.20655829,3.44714490
-4.60730365,8.41532258,2.04955004,3.98576301,0.06806538,0.52980523,0.20285189,3.29066447
-4.60130065,8.14501149,1.93699178,3.90025024,0.06289361,0.52661921,0.19896338,3.13962586
-4.59529765,7.88090856,1.83075145,3.81476831,0.05785635,0.52345891,0.19490647,2.99446384
-4.58929465,7.62309367,1.73097228,3.72905431,0.05299045,0.52021946,0.19068946,2.85541846
-4.58329165,7.37131441,1.63763386,3.64275276,0.04832702,0.51677642,0.18631604,2.72254800
-4.57728864,7.12503699,1.55056933,3.55543980,0.04389128,0.51299141,0.18178615,2.59574814
-4.57128564,6.88350689,1.46948620,3.46665096,0.03970257,0.50871836,0.17709713,2.47477592
-4.56528264,6.64581608,1.39399003,3.37591069,0.03577449,0.50380999,0.17224496,2.35927721
-4.55927964,6.41097295,1.32360950,3.28276222,0.03211524,0.49812435,0.16722543,2.24881615
-4.55327664,6.17797154,1.25782201,3.18679616,0.02872801,0.49153099,0.16203541,2.14290512
-4.54727364,5.94585664,1.19607848,3.08767638,0.02561151,0.48391665,0.15667386,2.04103380
-4.54127064,5.71378188,1.13782669,2.98516194,0.02276057,0.47519011,0.15114279,1.94269611
-4.53526763,5.48105852,1.08253205,2.87912415,0.02016676,0.46528609,0.14544793,1.84741404
-4.52926463,5.24719317,1.02969550,2.76955811,0.01781902,0.45416800,0.13959927,1.75475743
-4.52326163,5.01191355,0.97886788,2.65658842,0.01570432,0.44182963,0.13361122,1.66435952
-4.51725863,4.77518204,0.92966067,2.54046910,0.01380827,0.42829557,0.12750268,1.57592763
-4.51125563,4.53719745,0.88175308,2.42157812,0.01211570,0.41362056,0.12129675,1.48924940
-4.50525263,4.29838605,0.83489559,2.30040718,0.01061119,0.39788788,0.11502041,1.40419457
-4.49924962,4.05938337,0.78891030,2.17754738,0.00927950,0.38120681,0.10870388,1.32071293
-4.49324662,3.82100867,0.74368840,2.05367213,0.00810601,0.36370944,0.10238000,1.23882902
-4.48724362,3.58423406,0.69918540,1.92951791,0.00707702,0.34554702,0.09608350,1.15863421
-4.48124062,3.35015052,0.65541451,1.80586443,0.00618001,0.32688594,0.08985029,1.08027705
-4.47523762,3.11993279,0.61243878,1.68351470,0.00540389,0.30790373,0.08371668,1.00395252
-4.46923462,2.89480502,0.57036256,1.56327639,0.00473916,0.28878509,0.07771880,0.92989093
-4.46323162,2.67600898,0.52932266,1.44594482,0.00417800,0.26971814,0.07189200,0.85834710
-4.45722861,2.46477583,0.48947981,1.33228851,0.00371441,0.25089113,0.06627041,0.78959038
-4.45122561,2.26230275,0.45101061,1.22303740,0.00334427,0.23248957,0.06088664,0.72389592
-4.44522261,2.06973473,0.41410029,1.11887415,0.00306540,0.21469390,0.05577154,0.66153738
-4.43921961,1.88815194,0.37893664,1.02042842,0.00287759,0.19767778,0.05095419,0.60278144
-4.43321661,1.71856249,0.34570491,0.92827404,0.00278267,0.18160686,0.04646193,0.54788407
-4.42721361,1.56190015,0.31458400,0.84292873,0.00278451,0.16663817,0.04232051,0.49708857
-4.42121061,1.41902658,0.28574389,0.76485605,0.00288906,0.15291987,0.03855443,0.45062518
-4.41520760,1.29073695,0.25934398,0.69446899,0.00310433,0.14059148,0.03518718,0.40871219
-4.40920460,1.17776824,0.23553261,0.63213477,0.00344036,0.12978432,0.03224175,0.37155826
-4.40320160,1.08080902,0.21444720,0.57818006,0.00390918,0.12062211,0.02974096,0.33936560
-4.39719860,1.00050965,0.19621517,0.53289631,0.00452471,0.11322166,0.02770798,0.31233375
-4.39119560,0.93749172,0.18095512,0.49654440,0.00530256,0.10769345,0.02616671,0.29066365
-4.38519260,0.89235585,0.16877837,0.46935810,0.00625983,0.10414200,0.02514219,0.27456153
-4.37918959,0.86568673,0.15979032,0.45154608,0.00741482,0.10266594,0.02466093,0.26424242
-4.37318659,0.85805461,0.15409175,0.44329185,0.00878663,0.10335775,0.02475118,0.25993289
-4.36718359,0.87001270,0.15177958,0.44475154,0.01039471,0.10630300,0.02544299,0.26187267
-4.36118059,0.90208990,0.15294718,0.45604935,0.01225829,0.11157906,0.02676834,0.27031496
-4.35517759,0.95477868,0.15768393,0.47727071,0.01439575,0.11925341,0.02876091,0.28552516
-4.34917459,1.02851823,0.16607398,0.50845319,0.01682394,0.12938139,0.03145585,0.30777781
-4.34317159,1.12367309,0.17819423,0.54957570,0.01955741,0.14200359,0.03488929,0.33735170
-4.33716858,1.24050789,0.19411146,0.60054624,0.02260762,0.15714284,0.03909774,0.37452302
-4.33116558,1.37915904,0.21387860,0.66118889,0.02598212,0.17480109,0.04411722,0.41955667
-4.32516258,1.53960453,0.23753043,0.73123084,0.02968382,0.19495613,0.04998234,0.47269579
-4.31915958,1.72163302,0.26507857,0.81029011,0.03371022,0.21755851,0.05672512,0.53414969
-4.31315658,1.92481383,0.29650622,0.89786495,0.03805279,0.24252864,0.06437368,0.60408059
-4.30715358,2.14846924,0.33176269,0.99332572,0.04269647,0.26975446,0.07295085,0.68258946
