energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.49574787,1.56541665,1.00192035,0.48040091,0.04850814,0.44391343,0.00822921,0.31177505
-5.48974487,1.57063314,1.01646236,0.48126150,0.04655505,0.45313635,0.00801768,0.30594226
-5.48374187,1.57518177,1.03028263,0.48171180,0.04449573,0.46192741,0.00785190,0.30017839
-5.47773887,1.57831202,1.04277180,0.48156909,0.04234198,0.47005855,0.00772150,0.29433780
-5.47173587,1.57932400,1.05333072,0.48067322,0.04010977,0.47729988,0.00761689,0.28829851
-5.46573287,1.57758700,1.06139029,0.47889009,0.03781862,0.48342610,0.00752950,0.28196554
-5.45972986,1.57255723,1.06643114,0.47611487,0.03549083,0.48822323,0.00745195,0.27527360
-5.45372686,1.56379443,1.06800251,0.47227490,0.03315074,0.49149542,0.00737825,0.26818929
-5.44772386,1.55097705,1.06573959,0.46733242,0.03082390,0.49307144,0.00730395,0.26071261
-5.44172086,1.53391555,1.05937845,0.46128699,0.02853639,0.49281083,0.00722622,0.25287798
-5.43571786,1.51256353,1.04876825,0.45417767,0.02631412,0.49060925,0.00714403,0.24475475
-5.42971486,1.48702625,1.03387994,0.44608482,0.02418237,0.48640294,0.00705814,0.23644711
-5.42371186,1.45756620,1.01481123,0.43713147,0.02216530,0.48017203,0.00697121,0.22809355
-5.41770885,1.42460531,0.99178764,0.42748415,0.02028575,0.47194259,0.00688774,0.21986573
-5.41170585,1.38872377,0.96515949,0.41735302,0.01856503,0.46178727,0.00681410,0.21196685
-5.40570285,1.35065502,0.93539514,0.40699125,0.01702291,0.44982464,0.00675845,0.20462942
-5.39969985,1.31127703,0.90307054,0.39669346,0.01567768,0.43621706,0.00673064,0.19811251
-5.39369685,1.27159976,0.86885575,0.38679319,0.01454624,0.42116738,0.00674206,0.19269827
-5.38769385,1.23274892,0.83349872,0.37765920,0.01364427,0.40491441,0.00680553,0.18868796
-5.38169085,1.19594621,0.79780710,0.36969065,0.01298641,0.38772744,0.00693503,0.18639717
-5.37568784,1.16248632,0.76262859,0.36331099,0.01258637,0.36989999,0.00714549,0.18615044
-5.36968484,1.13371086,0.72883052,0.35896066,0.01245703,0.35174305,0.00745250,0.18827518
-5.36368184,1.11097982,0.69727914,0.35708859,0.01261046,0.33357790,0.00787198,0.19309481
-5.35767884,1.09564084,0.66881933,0.35814251,0.01305782,0.31572889,0.00841980,0.20092138
-5.35167584,1.08899688,0.64425504,0.36255830,0.01380920,0.29851630,0.00911145,0.21204739
-5.34567284,1.09227276,0.62433094,0.37074850,0.01487331,0.28224944,0.00996150,0.22673731
-5.33966983,1.10658145,0.60971563,0.38309017,0.01625704,0.26722022,0.01098321,0.24521856
-5.33366683,1.13289051,0.60098657,0.39991247,0.01796505,0.25369723,0.01218806,0.26767240
-5.32766383,1.17198981,0.59861707,0.42148420,0.01999911,0.24192048,0.01358516,0.29422488
-5.32166083,1.22446108,0.60296535,0.44800178,0.02235751,0.23209687,0.01518087,0.32493814
-5.31565783,1.29065050,0.61426587,0.47957796,0.02503444,0.22439635,0.01697824,0.35980241
-5.30965483,1.37064504,0.63262302,0.51623188,0.02801934,0.21894888,0.01897659,0.39872908
-5.30365183,1.46425373,0.65800722,0.55788075,0.03129631,0.21584222,0.02117114,0.44154517
-5.29764882,1.57099460,0.69025350,0.60433372,0.03484372,0.21512036,0.02355267,0.48798975
-5.29164582,1.69008827,0.72906262,0.65528821,0.03863382,0.21678283,0.02610730,0.53771233
-5.28564282,1.82045882,0.77400473,0.71032925,0.04263261,0.22078468,0.02881639,0.59027390
-5.27963982,1.96074252,0.82452561,0.76893181,0.04679991,0.22703724,0.03165657,0.64515056
-5.27363682,2.10930464,0.87995535,0.83046655,0.05108962,0.23540955,0.03459990,0.70173991
-5.26763382,2.26426448,0.93951959,0.89420878,0.05545028,0.24573055,0.03761418,0.75937040
-5.26163082,2.42352809,1.00235282,0.95935077,0.05982581,0.25779194,0.04066347,0.81731314
-5.25562781,2.58482835,1.06751389,1.02501689,0.06415652,0.27135166,0.04370865,0.87479633
-5.24962481,2.74577118,1.13400323,1.09028148,0.06838033,0.28613816,0.04670826,0.93102154
-5.24362181,2.90388685,1.20078145,1.15418877,0.07243415,0.30185513,0.04961935,0.98518168
-5.23761881,3.05668474,1.26678900,1.21577429,0.07625537,0.31818691,0.05239850,1.03647974
-5.23161581,3.20171004,1.33096636,1.27408708,0.07978346,0.33480432,0.05500281,1.08414795
-5.22561281,3.33660031,1.39227436,1.32821204,0.08296158,0.35137095,0.05739108,1.12746636
-5.21960980,3.45914039,1.44971405,1.37729150,0.08573809,0.36754971,0.05952481,1.16578044
-5.21360680,3.56731348,1.50234576,1.42054543,0.08806800,0.38300961,0.06136927,1.19851682
-5.20760380,3.65934713,1.54930678,1.45728964,0.08991421,0.39743247,0.06289444,1.22519677
-5.20160080,3.73375233,1.58982735,1.48695116,0.09124853,0.41051959,0.06407582,1.24544683
-5.19559780,3.78935478,1.62324455,1.50908069,0.09205244,0.42199807,0.06489511,1.25900633
-5.18959480,3.82531736,1.64901383,1.52336144,0.09231752,0.43162659,0.06534068,1.26573162
-5.18359180,3.84115338,1.66671797,1.52961442,0.09204556,0.43920067,0.06540787,1.26559687
-5.17758879,3.83673049,1.67607328,1.52780000,0.09124837,0.44455693,0.06509902,1.25869168
-5.17158579,3.81226546,1.67693301,1.51801595,0.08994727,0.44757658,0.06442342,1.24521566
-5.16558279,3.76831038,1.66928805,1.50049210,0.08817224,0.44818763,0.06339685,1.22547033
-5.15957979,3.70573120,1.65326473,1.47558202,0.08596088,0.44636612,0.06204113,1.19984881
-5.15357679,3.62567969,1.62912020,1.44375219,0.08335718,0.44213599,0.06038340,1.16882386
-5.14757379,3.52955998,1.59723519,1.40556914,0.08041004,0.43556781,0.05845525,1.13293465
-5.14157079,3.41899114,1.55810472,1.36168501,0.07717186,0.42677633,0.05629182,1.09277295
-5.13556778,3.29576720,1.51232672,1.31282226,0.07369697,0.41591692,0.05393075,1.04896922
-5.12956478,3.16181593,1.46058911,1.25975797,0.07004018,0.40318107,0.05141121,1.00217902
-5.12356178,3.01915773,1.40365552,1.20330821,0.06625537,0.38879105,0.04877277,0.95307014
-5.11755878,2.86986591,1.34235003,1.14431302,0.06239422,0.37299406,0.04605453,0.90231085
-5.11155578,2.71602926,1.27754146,1.08362237,0.05850520,0.35605589,0.04329414,0.85055946
-5.10555278,2.55971790,1.21012734,1.02208336,0.05463260,0.33825454,0.04052704,0.79845535
-5.09954977,2.40295297,1.14101823,0.96052899,0.05081593,0.31987380,0.03778575,0.74661150
-5.09354677,2.24768074,1.07112252,0.89976856,0.04708945,0.30119725,0.03509938,0.69560864
-5.08754377,2.09575123,1.00133229,0.84057978,0.04348196,0.28250266,0.03249322,0.64599082
-5.08154077,1.94890147,0.93251027,0.78370261,0.04001678,0.26405708,0.02998850,0.59826231
-5.07553777,1.80874319,0.86547844,0.72983463,0.03671187,0.24611273,0.02760234,0.55288574
-5.06953477,1.67675449,0.80100818,0.67962783,0.03358019,0.22890370,0.02534774,0.51028111
-5.06353177,1.55427516,0.73981229,0.63368652,0.03063007,0.21264362,0.02323383,0.47082559
-5.05752876,1.44250481,0.68253870,0.59256609,0.02786580,0.19752416,0.02126606,0.43485378
-5.05152576,1.34250319,0.62976607,0.55677228,0.02528812,0.18371435,0.01944665,0.40265826
-5.04552276,1.25519195,0.58200083,0.52676073,0.02289487,0.17136062,0.01777490,0.37449015
-5.03951976,1.18135699,0.53967587,0.50293624,0.02068154,0.16058751,0.01624775,0.35055955
-5.03351676,1.12165076,0.50315021,0.48565179,0.01864186,0.15149869,0.01486019,0.33103563
-5.02751376,1.07659391,0.47270980,0.47520678,0.01676832,0.14417841,0.01360572,0.31604641
-5.02151076,1.04657575,0.44856896,0.47184457,0.01505258,0.13869300,0.01247682,0.30567800
-5.01550775,1.03185345,0.43087222,0.47574919,0.01348591,0.13509235,0.01146533,0.29997343
-5.00950475,1.03254966,0.41969655,0.48704115,0.01205949,0.13341132,0.01056281,0.29893111
-5.00350175,1.04864892,0.41505356,0.50577275,0.01076464,0.13367082,0.00976082,0.30250310
-4.99749875,1.07999313,0.41689180,0.53192302,0.00959303,0.13587871,0.00905117,0.31059331
-4.99149575,1.12627672,0.42509901,0.56539257,0.00853680,0.14003023,0.00842610,0.32305584
-4.98549275,1.18704218,0.43950439,0.60599909,0.00758863,0.14610824,0.00787836,0.33969396
-4.97948974,1.26167690,0.45988092,0.65347364,0.00674178,0.15408307,0.00740129,0.36025961
-4.97348674,1.34941205,0.48594795,0.70745853,0.00599008,0.16391218,0.00698886,0.38445416
-4.96748374,1.44932453,0.51737404,0.76750710,0.00532798,0.17553972,0.00663561,0.41193023
-4.96148074,1.56034260,0.55378039,0.83308595,0.00475043,0.18889598,0.00633662,0.44229514
-4.95547774,1.68125584,0.59474470,0.90357979,0.00425293,0.20389689,0.00608748,0.47511583
-4.94947474,1.81072971,0.63980582,0.97829933,0.00383146,0.22044375,0.00588418,0.50992543
-4.94347174,1.94732491,0.68846904,1.05649200,0.00348249,0.23842306,0.00572304,0.54623146
-4.93746873,2.08952110,0.74021197,1.13735553,0.00320288,0.25770682,0.00560069,0.58352524
-4.93146573,2.23574462,0.79449110,1.22005397,0.00298998,0.27815299,0.00551396,0.62129256
-4.92546273,2.38439924,0.85074869,1.30373581,0.00284149,0.29960658,0.00545990,0.65902500
-4.91945973,2.53389898,0.90841996,1.38755333,0.00275554,0.32190087,0.00543569,0.69623160
-4.91345673,2.68270166,0.96694032,1.47068278,0.00273063,0.34485927,0.00543868,0.73245033
-4.90745373,2.82934192,1.02575246,1.55234427,0.00276562,0.36829739,0.00546635,0.76725889
-4.90145073,2.97246244,1.08431313,1.63182080,0.00285971,0.39202553,0.00551635,0.80028441
-4.89544772,3.11084199,1.14209944,1.70847563,0.00301236,0.41585137,0.00558648,0.83121154
-4.88944472,3.24341939,1.19861471,1.78176720,0.00322329,0.43958302,0.00567471,0.85978864
-4.88344172,3.36931268,1.25339360,1.85126122,0.00349236,0.46303212,0.00577919,0.88583188
-4.87743872,3.48783271,1.30600697,1.91663955,0.00381952,0.48601716,0.00589826,0.90922702
-4.87143572,3.59849141,1.35606608,1.97770556,0.00420466,0.50836680,0.00603044,0.92992904
-4.86543272,3.70100458,1.40322673,2.03438614,0.00464756,0.52992329,0.00617439,0.94795964
-4.85942971,3.79528977,1.44719317,2.08673048,0.00514769,0.55054568,0.00632893,0.96340291
-4.85342671,3.88146003,1.48772212,2.13490591,0.00570414,0.57011311,0.00649298,0.97639964
-4.84742371,3.95981418,1.52462684,2.17919140,0.00631544,0.58852775,0.00666553,0.98714040
-4.84142071,4.03082460,1.55778150,2.21996900,0.00697947,0.60571761,0.00684559,0.99585820
-4.83541771,4.09512338,1.58712563,2.25771392,0.00769332,0.62163884,0.00703215,1.00282077
-4.82941471,4.15348747,1.61266845,2.29298365,0.00845324,0.63627778,0.00722413,1.00832314
-4.82341171,4.20682344,1.63449309,2.32640650,0.00925453,0.64965230,0.00742037,1.01268056
-4.81740870,4.25615197,1.65275993,2.35866984,0.01009151,0.66181259,0.00761956,1.01622219
-4.81140570,4.30259221,1.66770889,2.39050805,0.01095760,0.67284109,0.00782029,1.01928539
-4.80540270,4.34734550,1.67966003,2.42269040,0.01184528,0.68285167,0.00802095,1.02221074
-4.79939970,4.39167810,1.68901183,2.45600837,0.01274626,0.69198773,0.00821984,1.02533762
-4.79339670,4.43690215,1.69623686,2.49126246,0.01365156,0.70041939,0.00841514,1.02900001
-4.78739370,4.48435414,1.70187413,2.52924796,0.01455174,0.70833954,0.00860497,1.03352239
-4.78139070,4.53537021,1.70651806,2.57073950,0.01543707,0.71595889,0.00878744,1.03921541
-4.77538769,4.59125775,1.71080383,2.61647413,0.01629779,0.72349995,0.00896070,1.04637092
-4.76938469,4.65326310,1.71538921,2.66713283,0.01712436,0.73119013,0.00912303,1.05525646
-4.76338169,4.72253554,1.72093332,2.72332047,0.01790770,0.73925415,0.00927290,1.06610885
-4.75737869,4.80008810,1.72807282,2.78554472,0.01863943,0.74790580,0.00940903,1.07912701
-4.75137569,4.88675639,1.73739640,2.85419429,0.01931214,0.75733951,0.00953044,1.09446421
-4.74537269,4.98315703,1.74941871,2.92951747,0.01991948,0.76772199,0.00963651,1.11222005
-4.73936968,5.08964766,1.76455480,3.01160191,0.02045641,0.77918422,0.00972700,1.13243247
-4.73336668,5.20629084,1.78309656,3.10035707,0.02091921,0.79181437,0.00980206,1.15507051
-4.72736368,5.33282456,1.80519243,3.19550048,0.02130555,0.80565176,0.00986221,1.18002829
-4.72136068,5.46864166,1.83083167,3.29654934,0.02161447,0.82068259,0.00990832,1.20712079
-4.71535768,5.61278075,1.85983439,3.40281866,0.02184628,0.83683746,0.00994155,1.23608209
-4.70935468,5.76393060,1.89184831,3.51342709,0.02200246,0.85399120,0.00996329,1.26656651
-4.70335168,5.92044938,1.92635280,3.62731119,0.02208548,0.87196510,0.00997504,1.29815302
-4.69734867,6.08039975,1.96267056,3.74324855,0.02209859,0.89053169,0.00997835,1.33035300
-4.69134567,6.24159941,1.99998690,3.85988963,0.02204565,0.90942205,0.00997468,1.36262157
-4.68534267,6.40168642,2.03737593,3.97579781,0.02193092,0.92833544,0.00996535,1.39437197
-4.67933967,6.55819716,2.07383301,4.08949637,0.02175880,0.94695109,0.00995142,1.42499283
-4.67333667,6.70865428,2.10831204,4.19952082,0.02153378,0.96494158,0.00993357,1.45386741
-4.66733367,6.85066096,2.13976600,4.30447458,0.02126018,0.98198749,0.00991214,1.48039433
-4.66133067,6.98199737,2.16718912,4.40308526,0.02094217,0.99779235,0.00988698,1.50400856
-4.65532766,7.10071487,2.18965862,4.49425925,0.02058366,1.01209765,0.00985754,1.52420195
-4.64932466,7.20522306,2.20637411,4.57713146,0.02018832,1.02469671,0.00982280,1.54054210
-4.64332166,7.29436543,2.21669282,4.65110797,0.01975963,1.03544702,0.00978139,1.55268879
-4.63731866,7.36747939,2.22015893,4.71589877,0.01930096,1.04428023,0.00973159,1.56040710
-4.63131566,7.42443721,2.21652565,4.77153892,0.01881565,1.05120923,0.00967149,1.56357654
-4.62531266,7.46566558,2.20576893,4.81839652,0.01830715,1.05633186,0.00959902,1.56219580
-4.61930965,7.49214201,2.18809222,4.85716667,0.01777914,1.05983091,0.00951214,1.55638282
-4.61330665,7.50536813,2.16392207,4.88885145,0.01723560,1.06197037,0.00940890,1.54637031
-4.60730365,7.50732049,2.13389467,4.91472632,0.01668091,1.06308790,0.00928761,1.53249686
-4.60130065,7.50038101,2.09883425,4.93629447,0.01611989,1.06358377,0.00914688,1.51519429
-4.59529765,7.48725003,2.05972410,4.95523088,0.01555782,1.06390680,0.00898578,1.49497161
-4.58929465,7.47084593,2.01767170,4.97331863,0.01500038,1.06453767,0.00880387,1.47239675
-4.58329165,7.45419570,1.97386959,4.99238021,0.01445358,1.06597054,0.00860124,1.44807665
-4.57728864,7.44032126,1.92955352,5.01420691,0.01392367,1.06869357,0.00837855,1.42263673
-4.57128564,7.43212661,1.88595983,5.04048931,0.01341691,1.07316924,0.00813700,1.39670073
-4.56528264,7.43229047,1.84428373,5.07275187,0.01293950,1.07981530,0.00787829,1.37087155
-4.55927964,7.44316865,1.80564005,5.11229428,0.01249728,1.08898713,0.00760459,1.34571407
-4.55327664,7.46671027,1.77102809,5.16014189,0.01209561,1.10096225,0.00731844,1.32174023
-4.54727364,7.50439038,1.74130150,5.21700706,0.01173915,1.11592754,0.00702266,1.29939713
-4.54127064,7.55716155,1.71714436,5.28326267,0.01143172,1.13396969,0.00672026,1.27905807
-4.53526763,7.62542545,1.69905401,5.35892855,0.01117613,1.15506928,0.00641433,1.26101692
-4.52926463,7.70902496,1.68733087,5.44367092,0.01097413,1.17909855,0.00610796,1.24548554
-4.52326163,7.80725624,1.68207555,5.53681454,0.01082634,1.20582307,0.00580414,1.23259419
-4.51725863,7.91889983,1.68319274,5.63736665,0.01073226,1.23490718,0.00550568,1.22239456
-4.51125563,8.04226864,1.69040173,5.74405152,0.01069031,1.26592285,0.00521520,1.21486511
-4.50525263,8.17527087,1.70325266,5.85535402,0.01069798,1.29836191,0.00493502,1.20991823
-4.49924962,8.31548499,1.72114793,5.96957055,0.01075191,1.33165097,0.00466725,1.20740885
-4.49324662,8.46024392,1.74336769,6.08486520,0.01084813,1.36516868,0.00441370,1.20714398
-4.48724362,8.60672541,1.76909849,6.19932944,0.01098224,1.39826477,0.00417597,1.20889276
-4.48124062,8.75204552,1.79746405,6.31104316,0.01114966,1.43028021,0.00395546,1.21239676
-4.47523762,8.89335213,1.82755703,6.41813516,0.01134582,1.46056789,0.00375345,1.21737997
-4.46923462,9.02791571,1.85847080,6.51884131,0.01156643,1.48851323,0.00357118,1.22355831
-4.46323162,9.15321455,1.88933020,6.61155864,0.01180768,1.51355398,0.00340987,1.23064839
-4.45722861,9.26701200,1.91932037,6.69489382,0.01206639,1.53519877,0.00327086,1.23837532
-4.45122561,9.36742355,1.94771269,6.76770457,0.01234017,1.55304357,0.00315561,1.24647932
-4.44522261,9.45297180,1.97388723,6.82913304,0.01262751,1.56678578,0.00306584,1.25472117
-4.43921961,9.52262789,1.99735093,6.87863007,0.01292782,1.57623527,0.00300352,1.26288626
-4.43321661,9.57583820,2.01775110,6.91596970,0.01324142,1.58132205,0.00297093,1.27078741
-4.42721361,9.61253562,2.03488393,6.94125357,0.01356949,1.58210034,0.00297068,1.27826631
-4.42121061,9.63313510,2.04869772,6.95490507,0.01391390,1.57874860,0.00300568,1.28519372
-4.41520760,9.63851371,2.05929083,6.95765338,0.01427714,1.57156568,0.00307914,1.29146853
-4.40920460,9.62997584,2.06690460,6.95050796,0.01466202,1.56096298,0.00319451,1.29701586
-4.40320160,9.60920471,2.07191138,6.93472413,0.01507150,1.54745280,0.00335537,1.30178424
-4.39719860,9.57820166,2.07479815,6.91176088,0.01550845,1.53163320,0.00356538,1.30574226
-4.39119560,9.53921516,2.07614646,6.88323213,0.01597532,1.51416973,0.00382812,1.30887477
-4.38519260,9.49466183,2.07660905,6.85085290,0.01647395,1.49577463,0.00414695,1.31117883
-4.37918959,9.44704189,2.07688423,6.81638203,0.01700533,1.47718405,0.00452485,1.31265981
-4.37318659,9.39885180,2.07768865,6.78156321,0.01756934,1.45913410,0.00496421,1.31332760
-4.36718359,9.35249671,2.07972940,6.74806615,0.01816461,1.44233635,0.00546673,1.31319325
-4.36118059,9.31020565,2.08367631,6.71742954,0.01878838,1.42745377,0.00603314,1.31226613
-4.35517759,9.27395191,2.09013527,6.69100783,0.01943640,1.41507779,0.00666308,1.31055170
-4.34917459,9.24538133,2.09962342,6.66992314,0.02010294,1.40570730,0.00735494,1.30804989
-4.34317159,9.22575055,2.11254702,6.65502409,0.02078082,1.39973037,0.00810569,1.30475412
-4.33716858,9.21587741,2.12918265,6.64685278,0.02146148,1.39740939,0.00891084,1.30065092
-4.33116558,9.21610494,2.14966228,6.64562097,0.02213513,1.39887009,0.00976432,1.29572005
-4.32516258,9.22628037,2.17396293,6.65119642,0.02279101,1.40409500,0.01065852,1.28993498
-4.31915958,9.24574978,2.20190104,6.66309988,0.02341760,1.41292162,0.01158430,1.28326372
-4.31315658,9.27336889,2.23313206,6.68051315,0.02400290,1.42504542,0.01253113,1.27566980
-4.30715358,9.30752993,2.26715518,6.70229799,0.02453481,1.44002771,0.01348721,1.26711332
