energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.50175088,1.43920445,0.02881623,0.21108068,0.75349516,0.00000000,0.36247275,0.14887968,0.60126250,0.23115421
-5.49574787,1.47726493,0.02978957,0.21841632,0.77121864,0.00000000,0.37394133,0.15219693,0.61634840,0.23817259
-5.48974487,1.51232490,0.03069627,0.22476046,0.78805094,0.00000000,0.38518739,0.15572885,0.62951227,0.24452977
-5.48374187,1.54398081,0.03152502,0.23004996,0.80379250,0.00000000,0.39613342,0.15945483,0.64060209,0.25016181
-5.47773887,1.57190072,0.03226574,0.23424668,0.81826455,0.00000000,0.40671390,0.16334825,0.64951490,0.25502321
-5.47173587,1.59583401,0.03290978,0.23733817,0.83131497,0.00000000,0.41687628,0.16737712,0.65619911,0.25908788
-5.46573287,1.61561693,0.03345016,0.23933724,0.84282224,0.00000000,0.42658081,0.17150467,0.66065455,0.26234929
-5.45972986,1.63117328,0.03388165,0.24028060,0.85269731,0.00000000,0.43579935,0.17568981,0.66293012,0.26481958
-5.45372686,1.64251047,0.03420077,0.24022636,0.86088335,0.00000000,0.44451314,0.17988746,0.66311924,0.26652782
-5.44772386,1.64971106,0.03440573,0.23925085,0.86735341,0.00000000,0.45270969,0.18404880,0.66135331,0.26751747
-5.44172086,1.65292072,0.03449633,0.23744470,0.87210630,0.00000000,0.46037901,0.18812144,0.65779363,0.26784321
-5.43571786,1.65233332,0.03447371,0.23490842,0.87516105,0.00000000,0.46750955,0.19204961,0.65262221,0.26756728
-5.42971486,1.64817448,0.03434015,0.23174795,0.87655053,0.00000000,0.47408411,0.19577435,0.64603223,0.26675570
-5.42371186,1.64068473,0.03409885,0.22807011,0.87631487,0.00000000,0.48007622,0.19923399,0.63821856,0.26547444
-5.41770885,1.63010376,0.03375363,0.22397849,0.87449525,0.00000000,0.48544716,0.20236472,0.62936909,0.26378602
-5.41170585,1.61665686,0.03330875,0.21956982,0.87112862,0.00000000,0.49014414,0.20510150,0.61965740,0.26174659
-5.40570285,1.60054466,0.03276874,0.21493111,0.86624408,0.00000000,0.49409980,0.20737934,0.60923714,0.25940376
-5.39969985,1.58193695,0.03213822,0.21013771,0.85986102,0.00000000,0.49723314,0.20913487,0.59823861,0.25679538
-5.39369685,1.56097117,0.03142187,0.20525225,0.85198955,0.00000000,0.49945212,0.21030820,0.58676756,0.25394926
-5.38769385,1.53775549,0.03062439,0.20032466,0.84263306,0.00000000,0.50065763,0.21084510,0.57490632,0.25088390
-5.38169085,1.51237649,0.02975050,0.19539305,0.83179294,0.00000000,0.50074892,0.21069935,0.56271713,0.24761022
-5.37568784,1.48491062,0.02880510,0.19048554,0.81947500,0.00000000,0.49963001,0.20983513,0.55024729,0.24413410
-5.36968484,1.45543875,0.02779326,0.18562265,0.80569735,0.00000000,0.49721681,0.20822931,0.53753581,0.24045955
-5.36368184,1.42406247,0.02672042,0.18082029,0.79049885,0.00000000,0.49344451,0.20587364,0.52462094,0.23659240
-5.35767884,1.39092102,0.02559249,0.17609297,0.77394775,0.00000000,0.48827480,0.20277647,0.51154809,0.23254405
-5.35167584,1.35620740,0.02441590,0.17145710,0.75614964,0.00000000,0.48170232,0.19896403,0.49837748,0.22833517
-5.34567284,1.32018229,0.02319775,0.16693399,0.73725405,0.00000000,0.47376007,0.19448112,0.48519086,0.22399905
-5.33966983,1.28318469,0.02194575,0.16255260,0.71745915,0.00000000,0.46452324,0.18939112,0.47209695,0.21958425
-5.33366683,1.24563810,0.02066826,0.15835151,0.69701392,0.00000000,0.45411119,0.18377516,0.45923491,0.21515640
-5.32766383,1.20805157,0.01937421,0.15438027,0.67621754,0.00000000,0.44268743,0.17773071,0.44677573,0.21079901
-5.32166083,1.17101525,0.01807295,0.15069980,0.65541573,0.00000000,0.43045736,0.17136927,0.43492112,0.20661305
-5.31565783,1.13519009,0.01677412,0.14738195,0.63499399,0.00000000,0.41766395,0.16481352,0.42390006,0.20271538
-5.30965483,1.10129223,0.01548744,0.14450805,0.61536801,0.00000000,0.40458131,0.15819382,0.41396291,0.19923598
-5.30365183,1.07007242,0.01422251,0.14216670,0.59697146,0.00000000,0.39150667,0.15164439,0.40537340,0.19631410
-5.29764882,1.04229138,0.01298856,0.14045064,0.58024185,0.00000000,0.37875076,0.14529908,0.39839885,0.19409339
-5.29164582,1.01869228,0.01179422,0.13945315,0.56560478,0.00000000,0.36662736,0.13928719,0.39329909,0.19271641
-5.28564282,0.99997156,0.01064737,0.13926389,0.55345772,0.00000000,0.35544225,0.13372927,0.39031455,0.19231855
-5.27963982,0.98674945,0.00955488,0.13996449,0.54415368,0.00000000,0.34548217,0.12873319,0.38965426,0.19302174
-5.27363682,0.97954184,0.00852254,0.14162416,0.53798592,0.00000000,0.33700427,0.12439067,0.39148424,0.19492842
-5.26763382,0.97873477,0.00755493,0.14429541,0.53517430,0.00000000,0.33022656,0.12077431,0.39591700,0.19811571
-5.26163082,0.98456295,0.00665533,0.14801026,0.53585399,0.00000000,0.32531971,0.11793542,0.40300273,0.20263051
-5.25562781,0.99709357,0.00582580,0.15277702,0.54006736,0.00000000,0.32240076,0.11590253,0.41272267,0.20848550
-5.24962481,1.01621632,0.00506711,0.15857784,0.54775931,0.00000000,0.32152877,0.11468079,0.42498511,0.21565640
-5.24362181,1.04164040,0.00437890,0.16536726,0.55877664,0.00000000,0.32270294,0.11425235,0.43962440,0.22408076
-5.23761881,1.07289893,0.00375975,0.17307182,0.57287144,0.00000000,0.32586302,0.11457743,0.45640305,0.23365828
-5.23161581,1.10936084,0.00320729,0.18159075,0.58970868,0.00000000,0.33089216,0.11559644,0.47501711,0.24425274
-5.22561281,1.15025012,0.00271842,0.19079784,0.60887773,0.00000000,0.33762210,0.11723273,0.49510460,0.25569570
-5.21960980,1.19467164,0.00228938,0.20054442,0.62990743,0.00000000,0.34584045,0.11939602,0.51625685,0.26779165
-5.21360680,1.24164288,0.00191599,0.21066332,0.65228419,0.00000000,0.35529978,0.12198640,0.53803228,0.28032452
-5.20760380,1.29013012,0.00159376,0.22097380,0.67547240,0.00000000,0.36572817,0.12489868,0.55997206,0.29306547
-5.20160080,1.33908771,0.00131804,0.23128708,0.69893626,0.00000000,0.37684069,0.12802690,0.58161716,0.30578135
-5.19559780,1.38749884,0.00108416,0.24141244,0.72216209,0.00000000,0.38835148,0.13126887,0.60252579,0.31824371
-5.18959480,1.43441569,0.00088756,0.25116349,0.74468012,0.00000000,0.39998564,0.13453051,0.62229068,0.33023784
-5.18359180,1.47899742,0.00072383,0.26036442,0.76608463,0.00000000,0.41149066,0.13772978,0.64055523,0.34157146
-5.17758879,1.52054393,0.00058884,0.26885596,0.78605158,0.00000000,0.42264668,0.14080007,0.65702782,0.35208255
-5.17158579,1.55852366,0.00047875,0.27650070,0.80435262,0.00000000,0.43327512,0.14369285,0.67149348,0.36164606
-5.16558279,1.59259414,0.00039007,0.28318762,0.82086480,0.00000000,0.44324536,0.14637942,0.68382228,0.37017893
-5.15957979,1.62261374,0.00031965,0.28883553,0.83557528,0.00000000,0.45247893,0.14885176,0.69397405,0.37764331
-5.15357679,1.64864412,0.00026473,0.29339527,0.84858080,0.00000000,0.46095113,0.15112225,0.70199895,0.38404767
-5.14757379,1.67094273,0.00022286,0.29685062,0.86008142,0.00000000,0.46868990,0.15322246,0.70803381,0.38944560
-5.14157079,1.68994562,0.00019195,0.29921772,0.87036911,0.00000000,0.47577190,0.15520086,0.71229440,0.39393248
-5.13556778,1.70624095,0.00017020,0.30054317,0.87981111,0.00000000,0.48231600,0.15711962,0.71506369,0.39763992
-5.12956478,1.72053444,0.00015609,0.30090079,0.88882906,0.00000000,0.48847441,0.15905061,0.71667686,0.40072835
-5.12356178,1.73360813,0.00014834,0.30038724,0.89787467,0.00000000,0.49442191,0.16107085,0.71750346,0.40337795
-5.11755878,1.74627440,0.00014586,0.29911661,0.90740303,0.00000000,0.50034358,0.16325744,0.71792771,0.40577838
-5.11155578,1.75932739,0.00014777,0.29721445,0.91784485,0.00000000,0.50642173,0.16568244,0.71832781,0.40811792
-5.10555278,1.77349431,0.00015331,0.29481125,0.92957904,0.00000000,0.51282268,0.16840772,0.71905532,0.41057231
-5.09954977,1.78938901,0.00016181,0.29203595,0.94290698,0.00000000,0.51968398,0.17148027,0.72041548,0.41329414
-5.09354677,1.80747025,0.00017273,0.28900963,0.95802981,0.00000000,0.52710288,0.17492803,0.72264972,0.41640309
-5.08754377,1.82800698,0.00018558,0.28583975,0.97503013,0.00000000,0.53512661,0.17875658,0.72592105,0.41997777
-5.08154077,1.85105243,0.00019988,0.28261526,0.99385891,0.00000000,0.54374506,0.18294680,0.73030313,0.42404942
-5.07553777,1.87642870,0.00021525,0.27940276,1.01432868,0.00000000,0.55288626,0.18745377,0.73577375,0.42859799
-5.06953477,1.90372266,0.00023126,0.27624392,1.03611333,0.00000000,0.56241509,0.19220683,0.74221288,0.43355073
-5.06353177,1.93229376,0.00024756,0.27315426,1.05875474,0.00000000,0.57213519,0.19711101,0.74940562,0.43878344
-5.05752876,1.96129338,0.00026375,0.27012338,1.08167613,0.00000000,0.58179423,0.20204960,0.75704987,0.44412442
-5.05152576,1.98969519,0.00027950,0.26711657,1.10420145,0.00000000,0.59109217,0.20688795,0.76476824,0.44936086
-5.04552276,2.01633481,0.00029444,0.26407761,1.12558020,0.00000000,0.59969235,0.21147821,0.77212396,0.45424742
-5.03951976,2.03995723,0.00030825,0.26093278,1.14501626,0.00000000,0.60723463,0.21566483,0.77863955,0.45851657
-5.03351676,2.05926940,0.00032062,0.25759570,1.16169963,0.00000000,0.61335023,0.21929059,0.78381783,0.46189022
-5.02751376,2.07299569,0.00033127,0.25397271,1.17483938,0.00000000,0.61767728,0.22220283,0.78716378,0.46409201
-5.02151076,2.07993322,0.00033996,0.24996861,1.18369640,0.00000000,0.61987653,0.22425960,0.78820652,0.46485963
-5.01550775,2.07900467,0.00034648,0.24549236,1.18761421,0.00000000,0.61964629,0.22533549,0.78652019,0.46395673
-5.00950475,2.06930570,0.00035068,0.24046249,1.18604648,0.00000000,0.61673593,0.22532676,0.78174269,0.46118354
-5.00350175,2.05014510,0.00035245,0.23481184,1.17858004,0.00000000,0.61095730,0.22415560,0.77359158,0.45638601
-4.99749875,2.02107551,0.00035175,0.22849161,1.16495222,0.00000000,0.60219353,0.22177340,0.76187629,0.44946289
-4.99149575,1.98191369,0.00034856,0.22147428,1.14506195,0.00000000,0.59040477,0.21816265,0.74650625,0.44037040
-4.98549275,1.93274957,0.00034297,0.21375554,1.11897420,0.00000000,0.57563080,0.21333778,0.72749460,0.42912453
-4.97948974,1.87394391,0.00033507,0.20535495,1.08691771,0.00000000,0.55799032,0.20734455,0.70495756,0.41580074
-4.97348674,1.80611527,0.00032502,0.19631554,1.04927656,0.00000000,0.53767719,0.20025836,0.67910955,0.40053130
-4.96748374,1.73011713,0.00031304,0.18670231,1.00657591,0.00000000,0.51495380,0.19218142,0.65025458,0.38350041
-4.96148074,1.64700689,0.00029936,0.17659978,0.95946316,0.00000000,0.49014217,0.18323906,0.61877441,0.36493754
-4.95547774,1.55800859,0.00028424,0.16610886,0.90868548,0.00000000,0.46361315,0.17357532,0.58511427,0.34510931
-4.94947474,1.46447135,0.00026798,0.15534308,0.85506504,0.00000000,0.43577453,0.16334818,0.54976702,0.32431046
-4.94347174,1.36782595,0.00025087,0.14442461,0.79947316,0.00000000,0.40705848,0.15272447,0.51325636,0.30285429
-4.93746873,1.26954161,0.00023322,0.13348011,0.74280488,0.00000000,0.37790919,0.14187497,0.47612025,0.28106324
-4.93146573,1.17108500,0.00021532,0.12263674,0.68595480,0.00000000,0.34877117,0.13096968,0.43889510,0.25925990
-4.92546273,1.07388326,0.00019745,0.11201852,0.62979551,0.00000000,0.32007866,0.12017365,0.40210140,0.23775883
-4.91945973,0.97929241,0.00017989,0.10174305,0.57515925,0.00000000,0.29224674,0.10964334,0.36623144,0.21685970
-4.91345673,0.88857207,0.00016289,0.09191897,0.52282329,0.00000000,0.26566422,0.09952378,0.33173944,0.19684169
-4.90745373,0.80286710,0.00014668,0.08264400,0.47349944,0.00000000,0.24068860,0.08994650,0.29903429,0.17795946
-4.90145073,0.72319618,0.00013146,0.07400364,0.42782763,0.00000000,0.21764295,0.08102825,0.26847494,0.16044066
-4.89544772,0.65044697,0.00011742,0.06607067,0.38637328,0.00000000,0.19681477,0.07287040,0.24036839,0.14448491
-4.88944472,0.58537724,0.00010474,0.05890515,0.34962805,0.00000000,0.17845647,0.06555914,0.21496996,0.13026397
-4.88344172,0.52862082,0.00009358,0.05255505,0.31801334,0.00000000,0.16278715,0.05916611,0.19248560,0.11792312
-4.87743872,0.48069734,0.00008409,0.04705731,0.29188572,0.00000000,0.14999545,0.05374950,0.17307564,0.10758327
-4.87143572,0.44202424,0.00007643,0.04243920,0.27154353,0.00000000,0.14024279,0.04935539,0.15685965,0.09934356
-4.86543272,0.41292983,0.00007079,0.03871991,0.25723372,0.00000000,0.13366683,0.04601922,0.14392189,0.09328418
-4.85942971,0.39366602,0.00006737,0.03591221,0.24915827,0.00000000,0.13038459,0.04376722,0.13431683,0.08946913
-4.85342671,0.38441959,0.00006641,0.03402408,0.24747933,0.00000000,0.13049491,0.04261761,0.12807429,0.08794857
-4.84742371,0.38532102,0.00006819,0.03306020,0.25232261,0.00000000,0.13408003,0.04258165,0.12520396,0.08876063
-4.84142071,0.39645019,0.00007307,0.03302326,0.26377858,0.00000000,0.14120595,0.04366421,0.12569893,0.09193254
-4.83541771,0.41783862,0.00008147,0.03391498,0.28190134,0.00000000,0.15192164,0.04586405,0.12953803,0.09748091
-4.82941471,0.44946801,0.00009390,0.03573688,0.30670508,0.00000000,0.16625696,0.04917363,0.13668702,0.10541120
-4.82341171,0.49126553,0.00011095,0.03849070,0.33815846,0.00000000,0.18421952,0.05357865,0.14709858,0.11571650
-4.81740870,0.54309619,0.00013332,0.04217860,0.37617715,0.00000000,0.20579060,0.05905718,0.16071125,0.12837556
-4.81140570,0.60475315,0.00016182,0.04680304,0.42061540,0.00000000,0.23092055,0.06557869,0.17744749,0.14335047
-4.80540270,0.67594700,0.00019734,0.05236652,0.47125702,0.00000000,0.25952387,0.07310296,0.19721119,0.16058408
-4.79939970,0.75629504,0.00024091,0.05887109,0.52780687,0.00000000,0.29147456,0.08157901,0.21988502,0.17999740
-4.79339670,0.84531180,0.00029362,0.06631786,0.58988362,0.00000000,0.32660212,0.09094431,0.24532771,0.20148734
-4.78739370,0.94240192,0.00035664,0.07470637,0.65701455,0.00000000,0.36468855,0.10112423,0.27337196,0.22492501
-4.78139070,1.04685651,0.00043122,0.08403403,0.72863328,0.00000000,0.40546685,0.11203198,0.30382299,0.25015479
-4.77538769,1.15785380,0.00051862,0.09429556,0.80408102,0.00000000,0.44862128,0.12356915,0.33645818,0.27699438
-4.76938469,1.27446472,0.00062011,0.10548257,0.88261173,0.00000000,0.49378955,0.13562682,0.37102797,0.30523595
-4.76338169,1.39566377,0.00073689,0.11758316,0.96340159,0.00000000,0.54056722,0.14808735,0.40725805,0.33464854
-4.75737869,1.52034504,0.00087009,0.13058157,1.04556251,0.00000000,0.58851403,0.16082683,0.44485301,0.36498152
-4.75137569,1.64734313,0.00102069,0.14445800,1.12815963,0.00000000,0.63716222,0.17371804,0.48350123,0.39596919
-4.74537269,1.77545814,0.00118946,0.15918834,1.21023207,0.00000000,0.68602644,0.18663400,0.52288090,0.42733623
-4.73936968,1.90348361,0.00137690,0.17474398,1.29081625,0.00000000,0.73461489,0.19945176,0.56266697,0.45880379
-4.73336668,2.03023625,0.00158321,0.19109146,1.36897067,0.00000000,0.78244107,0.21205634,0.60253848,0.49009597
-4.72736368,2.15458580,0.00180819,0.20819215,1.44380107,0.00000000,0.82903575,0.22434460,0.64218612,0.52094618
-4.72136068,2.27548352,0.00205123,0.22600175,1.51448471,0.00000000,0.87395847,0.23622885,0.68131947,0.55110335
-4.71535768,2.39198775,0.00231123,0.24446961,1.58029258,0.00000000,0.91680788,0.24763991,0.71967349,0.58033724
-4.70935468,2.50328492,0.00258663,0.26353799,1.64060828,0.00000000,0.95723056,0.25852940,0.75701388,0.60844298
-4.70335168,2.60870516,0.00287530,0.28314115,1.69494269,0.00000000,0.99492782,0.26887122,0.79314109,0.63524422
-4.69734867,2.70773112,0.00317465,0.30320434,1.74294355,0.00000000,1.02965998,0.27866186,0.82789244,0.66059500
-4.69134567,2.79999992,0.00348157,0.32364283,1.78439954,0.00000000,1.06124824,0.28791974,0.86114260,0.68438009
-4.68534267,2.88529779,0.00379250,0.34436088,1.81923852,0.00000000,1.08957383,0.29668322,0.89280193,0.70651392
-4.67933967,2.96354798,0.00410349,0.36525095,1.84752025,0.00000000,1.11457472,0.30500769,0.92281315,0.72693811
-4.67333667,3.03479246,0.00441029,0.38619305,1.86942388,0.00000000,1.13624009,0.31296157,0.95114627,0.74561796
-4.66733367,3.09916873,0.00470843,0.40705448,1.88523096,0.00000000,1.15460304,0.32062154,0.97779213,0.76253795
-4.66133067,3.15688296,0.00499330,0.42768991,1.89530508,0.00000000,1.16973191,0.32806722,1.00275500,0.77769678
-4.65532766,3.20818126,0.00526036,0.44794199,1.90006912,0.00000000,1.18172097,0.33537552,1.02604456,0.79110219
-4.64932466,3.25332073,0.00550517,0.46764248,1.89998148,0.00000000,1.19068081,0.34261507,1.04766784,0.80276595
-4.64332166,3.29254195,0.00572357,0.48661390,1.89551254,0.00000000,1.19672928,0.34984088,1.06762152,0.81269933
