energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.04652326,2.10231952,1.35344977,0.81074908,0.00530321,0.35613475,0.06830380,0.00384259,0.65173529
-3.04052026,2.15437316,1.38311845,0.83240467,0.00546751,0.36449896,0.07016629,0.00413196,0.66715067
-3.03451726,2.19869841,1.40746698,0.85144980,0.00560609,0.37146342,0.07224662,0.00443591,0.67994335
-3.02851426,2.23487369,1.42626918,0.86767675,0.00571713,0.37696291,0.07457349,0.00475508,0.69000751
-3.02251126,2.26260693,1.43939648,0.88091272,0.00579932,0.38095741,0.07717027,0.00509000,0.69728754
-3.01650825,2.28174615,1.44682505,0.89102519,0.00585190,0.38343383,0.08005389,0.00544112,0.70178089
-3.01050525,2.29228666,1.44864018,0.89792636,0.00587467,0.38440710,0.08323401,0.00580876,0.70353946
-3.00450225,2.29437435,1.44503756,0.90157648,0.00586808,0.38392046,0.08671236,0.00619306,0.70266947
-2.99849925,2.28830478,1.43632123,0.90198615,0.00583317,0.38204492,0.09048236,0.00659402,0.69932974
-2.99249625,2.27451820,1.42289805,0.89921710,0.00577162,0.37887788,0.09452916,0.00701151,0.69372840
-2.98649325,2.25359020,1.40526883,0.89338175,0.00568569,0.37454096,0.09882992,0.00744527,0.68611804
-2.98049025,2.22621855,1.38401611,0.88464135,0.00557820,0.36917695,0.10335454,0.00789498,0.67678950
-2.97448724,2.19320635,1.35978906,0.87320273,0.00545247,0.36294615,0.10806675,0.00836032,0.66606437
-2.96848424,2.15544207,1.33328579,0.85931396,0.00531226,0.35602203,0.11292549,0.00884109,0.65428642
-2.96248124,2.11387709,1.30523365,0.84325886,0.00516164,0.34858646,0.11788662,0.00933727,0.64181229
-2.95647824,2.06950147,1.27636819,0.82535062,0.00500495,0.34082457,0.12290490,0.00984916,0.62900167
-2.95047524,2.02331859,1.24741146,0.80592476,0.00484665,0.33291950,0.12793598,0.01037746,0.61620723
-2.94447224,1.97631954,1.21905034,0.78533158,0.00469120,0.32504713,0.13293851,0.01092338,0.60376474
-2.93846923,1.92945800,1.19191587,0.76392839,0.00454296,0.31737107,0.13787614,0.01148872,0.59198357
-2.93246623,1.88362632,1.16656404,0.74207154,0.00440606,0.31003795,0.14271928,0.01207590,0.58113797
-2.92646323,1.83963360,1.14345907,0.72010874,0.00428424,0.30317332,0.14744652,0.01268799,0.57145942
-2.92046023,1.79818620,1.12295959,0.69837149,0.00418079,0.29687823,0.15204558,0.01332861,0.56313017
-2.91445723,1.75987141,1.10530833,0.67716810,0.00409841,0.29122660,0.15651379,0.01400189,0.55627843
-2.90845423,1.72514453,1.09062578,0.65677715,0.00403913,0.28626352,0.16085786,0.01471228,0.55097508
-2.90245123,1.69431977,1.07890796,0.63744177,0.00400423,0.28200454,0.16509305,0.01546430,0.54723231
-2.89644822,1.66756514,1.07002852,0.61936458,0.00399419,0.27843588,0.16924175,0.01626233,0.54500394
-2.89044522,1.64490139,1.06374503,0.60270369,0.00400866,0.27551574,0.17333142,0.01711021,0.54418768
-2.88444222,1.62620500,1.05970924,0.58756959,0.00404647,0.27317639,0.17739199,0.01801094,0.54462897
-2.87843922,1.61121512,1.05748100,0.57402315,0.00410566,0.27132723,0.18145304,0.01896628,0.54612657
-2.87243622,1.59954415,1.05654510,0.56207484,0.00418349,0.26985852,0.18554057,0.01997636,0.54843942
-2.86643322,1.59069168,1.05633067,0.55168511,0.00427658,0.26864566,0.18967390,0.02103937,0.55129470
-2.86043022,1.58406142,1.05623216,0.54276611,0.00438095,0.26755392,0.19386266,0.02215120,0.55439676
-2.85442721,1.57898052,1.05563113,0.53518463,0.00449220,0.26644343,0.19810412,0.02330523,0.55743660
-2.84842421,1.57472087,1.05391812,0.52876643,0.00460562,0.26517411,0.20238108,0.02449218,0.56010155
-2.84242121,1.57052161,1.05051368,0.52330168,0.00471634,0.26361057,0.20666049,0.02570008,0.56208494
-2.83641821,1.56561232,1.04488779,0.51855155,0.00481951,0.26162666,0.21089284,0.02691430,0.56309527
-2.83041521,1.55923617,1.03657698,0.51425583,0.00491042,0.25910952,0.21501248,0.02811782,0.56286471
-2.82441221,1.55067232,1.02519857,0.51014114,0.00498471,0.25596301,0.21893886,0.02929150,0.56115662
-2.81840920,1.53925696,1.01046160,0.50592980,0.00503847,0.25211056,0.22257868,0.03041457,0.55777191
-2.81240620,1.52440233,0.99217411,0.50134880,0.00506838,0.24749704,0.22582889,0.03146520,0.55255398
-2.80640320,1.50561319,0.97024663,0.49613868,0.00507179,0.24208994,0.22858034,0.03242111,0.54539223
-2.80040020,1.48250017,0.94469197,0.49006199,0.00504684,0.23587973,0.23072201,0.03326032,0.53622407
-2.79439720,1.45478976,0.91562152,0.48291095,0.00499246,0.22887934,0.23214551,0.03396188,0.52503533
-2.78839420,1.42233056,0.88323817,0.47451413,0.00490840,0.22112298,0.23274971,0.03450659,0.51185931
-2.78239120,1.38509571,0.84782669,0.46474173,0.00479523,0.21266428,0.23244523,0.03487776,0.49677436
-2.77638819,1.34318156,0.80974166,0.45350939,0.00465428,0.20357395,0.23115850,0.03506179,0.47990032
-2.77038519,1.29680257,0.76939395,0.44078032,0.00448759,0.19393693,0.22883531,0.03504874,0.46139399
-2.76438219,1.24628291,0.72723610,0.42656580,0.00429777,0.18384936,0.22544361,0.03483274,0.44144361
-2.75837919,1.19204498,0.68374735,0.41092388,0.00408796,0.17341534,0.22097530,0.03441221,0.42026298
-2.75237619,1.13459548,0.63941893,0.39395656,0.00386163,0.16274369,0.21544718,0.03379005,0.39808502
-2.74637319,1.07450950,0.59474002,0.37580552,0.00362254,0.15194480,0.20890083,0.03297347,0.37515529
-2.74037019,1.01241329,0.55018499,0.35664666,0.00337453,0.14112768,0.20140143,0.03197386,0.35172557
-2.73436718,0.94896635,0.50620221,0.33668367,0.00312143,0.13039731,0.19303582,0.03080640,0.32804771
-2.72836418,0.88484356,0.46320459,0.31614100,0.00286697,0.11985233,0.18390956,0.02948951,0.30436788
-2.72236118,0.82071774,0.42156224,0.29525650,0.00261462,0.10958308,0.17414351,0.02804433,0.28092141
-2.71635818,0.75724344,0.38159710,0.27427403,0.00236757,0.09967017,0.16386983,0.02649398,0.25792837
-2.71035518,0.69504231,0.34357956,0.25343640,0.00212863,0.09018340,0.15322775,0.02486283,0.23558980
-2.70435218,0.63469037,0.30772705,0.23297872,0.00190017,0.08118106,0.14235928,0.02317583,0.21408484
-2.69834917,0.57670753,0.27420431,0.21312264,0.00168414,0.07270975,0.13140499,0.02145771,0.19356861
-2.69234617,0.52154961,0.24312517,0.19407131,0.00148200,0.06480442,0.12050013,0.01973239,0.17417093
-2.68634317,0.46960260,0.21455554,0.17600547,0.00129481,0.05748879,0.10977115,0.01802231,0.15599577
-2.68034017,0.42117954,0.18851744,0.15908045,0.00112317,0.05077601,0.09933282,0.01634799,0.13912141
-2.67433717,0.37651945,0.16499372,0.14342432,0.00096731,0.04466954,0.08928593,0.01472758,0.12360122
-2.66833417,0.33578844,0.14393311,0.12913683,0.00082712,0.03916413,0.07971570,0.01317662,0.10946495
-2.66233117,0.29908254,0.12525569,0.11628947,0.00070219,0.03424697,0.07069092,0.01170783,0.09672046
-2.65632816,0.26643204,0.10885813,0.10492606,0.00059186,0.02989879,0.06226362,0.01033111,0.08535579
-2.65032516,0.23780689,0.09461895,0.09506416,0.00049531,0.02609513,0.05446949,0.00905352,0.07534143
-2.64432216,0.21312314,0.08240337,0.08669692,0.00041155,0.02280738,0.04732876,0.00787946,0.06663278
-2.63831916,0.19224974,0.07206779,0.07979530,0.00033954,0.02000399,0.04084746,0.00681089,0.05917266
-2.63231616,0.17501583,0.06346381,0.07431061,0.00027817,0.01765144,0.03501917,0.00584757,0.05289378
-2.62631316,0.16121801,0.05644184,0.07017717,0.00022631,0.01571523,0.02982684,0.00498740,0.04772120
-2.62031016,0.15062767,0.05085412,0.06731512,0.00018290,0.01416076,0.02524489,0.00422674,0.04357471
-2.61430715,0.14299809,0.04655743,0.06563320,0.00014688,0.01295415,0.02124125,0.00356081,0.04037098
-2.60830415,0.13807133,0.04341529,0.06503163,0.00011728,0.01206294,0.01777942,0.00298396,0.03802576
-2.60230115,0.13558491,0.04129989,0.06540487,0.00009322,0.01145679,0.01482044,0.00249008,0.03645576
-2.59629815,0.13527814,0.04009373,0.06664443,0.00007389,0.01110807,0.01232471,0.00207287,0.03558052
-2.59029515,0.13689833,0.03969097,0.06864162,0.00005860,0.01099245,0.01025363,0.00172612,0.03532408
-2.58429215,0.14020659,0.03999873,0.07129025,0.00004673,0.01108942,0.00857103,0.00144397,0.03561659
-2.57828914,0.14498354,0.04093808,0.07448931,0.00003778,0.01138279,0.00724441,0.00122115,0.03639574
-2.57228614,0.15103458,0.04244504,0.07814555,0.00003133,0.01186117,0.00624598,0.00105309,0.03760808
-2.56628314,0.15819492,0.04447139,0.08217597,0.00002707,0.01251841,0.00555344,0.00093615,0.03921024
-2.56028014,0.16633411,0.04698531,0.08651014,0.00002474,0.01335399,0.00515070,0.00086764,0.04116993
-2.55427714,0.17535996,0.04997185,0.09109222,0.00002420,0.01437331,0.00502826,0.00084599,0.04346676
-2.54827414,0.18522172,0.05343318,0.09588278,0.00002536,0.01558801,0.00518352,0.00087075,0.04609284
-2.54227114,0.19591231,0.05738850,0.10086006,0.00002821,0.01701602,0.00562095,0.00094263,0.04905302
-2.53626813,0.20746937,0.06187352,0.10602079,0.00003282,0.01868161,0.00635201,0.00106349,0.05236489
-2.53026513,0.21997498,0.06693956,0.11138045,0.00003932,0.02061522,0.00739502,0.00123634,0.05605826
-2.52426213,0.23355380,0.07265205,0.11697271,0.00004789,0.02285303,0.00877479,0.00146525,0.06017428
-2.51825913,0.24836961,0.07908847,0.12284829,0.00005879,0.02543642,0.01052213,0.00175532,0.06476402
-2.51225613,0.26462002,0.08633563,0.12907291,0.00007235,0.02841114,0.01267318,0.00211251,0.06988663
-2.50625313,0.28252955,0.09448642,0.13572462,0.00008895,0.03182616,0.01526859,0.00254359,0.07560692
-2.50025013,0.30234090,0.10363586,0.14289030,0.00010902,0.03573239,0.01835243,0.00305589,0.08199249
-2.49424712,0.32430492,0.11387667,0.15066164,0.00013309,0.04018110,0.02197105,0.00365718,0.08911054
-2.48824412,0.34866928,0.12529444,0.15913056,0.00016174,0.04522211,0.02617164,0.00435543,0.09702428
-2.48224112,0.37566636,0.13796251,0.16838438,0.00019561,0.05090190,0.03100077,0.00515855,0.10578913
-2.47623812,0.40550083,0.15193678,0.17850087,0.00023543,0.05726154,0.03650269,0.00607420,0.11544895
-2.47023512,0.43833740,0.16725063,0.18954338,0.00028201,0.06433465,0.04271764,0.00710944,0.12603235
-2.46423212,0.47428929,0.18391028,0.20155632,0.00033625,0.07214545,0.04968009,0.00827054,0.13754923
-2.45822911,0.51340813,0.20189066,0.21456133,0.00039915,0.08070686,0.05741704,0.00956269,0.14998788
-2.45222611,0.55567574,0.22113230,0.22855414,0.00047180,0.09001901,0.06594637,0.01098975,0.16331271
-2.44622311,0.60099830,0.24153918,0.24350245,0.00055542,0.10006796,0.07527548,0.01255407,0.17746281
-2.44022011,0.64920344,0.26297793,0.25934507,0.00065138,0.11082497,0.08540003,0.01425625,0.19235142
-2.43421711,0.70004042,0.28527851,0.27599214,0.00076117,0.12224616,0.09630312,0.01609509,0.20786650
-2.42821411,0.75318365,0.30823635,0.29332677,0.00088645,0.13427285,0.10795475,0.01806749,0.22387244
-2.42221111,0.80823950,0.33161605,0.31120781,0.00102903,0.14683238,0.12031172,0.02016839,0.24021277
-2.41620810,0.86475611,0.35515660,0.32947380,0.00119092,0.15983950,0.13331794,0.02239089,0.25671400
-2.41020510,0.92223594,0.37857785,0.34794788,0.00137426,0.17319837,0.14690518,0.02472628,0.27319036
-2.40420210,0.98015051,0.40158816,0.36644339,0.00158140,0.18680489,0.16099410,0.02716426,0.28944925
-2.39819910,1.03795649,0.42389284,0.38476990,0.00181481,0.20054945,0.17549579,0.02969307,0.30529728
-2.39219610,1.09511252,0.44520305,0.40273945,0.00207709,0.21431990,0.19031337,0.03229975,0.32054649
-2.38619310,1.15109581,0.46524479,0.42017244,0.00237093,0.22800456,0.20534393,0.03497038,0.33502063
-2.38019010,1.20541767,0.48376759,0.43690314,0.00269901,0.24149516,0.22048042,0.03769028,0.34856104
-2.37418709,1.25763726,0.50055239,0.45278433,0.00306400,0.25468960,0.23561357,0.04044429,0.36103205
-2.36818409,1.30737270,0.51541853,0.46769090,0.00346841,0.26749424,0.25063369,0.04321689,0.37232539
-2.36218109,1.35430914,0.52822915,0.48152222,0.00391451,0.27982587,0.26543221,0.04599245,0.38236373
-2.35617809,1.39820348,0.53889514,0.49420323,0.00440423,0.29161296,0.27990305,0.04875529,0.39110284
-2.35017509,1.43888545,0.54737724,0.50568418,0.00493902,0.30279647,0.29394358,0.05148977,0.39853260
-2.34417209,1.47625542,0.55368644,0.51593916,0.00551973,0.31332994,0.30745543,0.05418036,0.40467668
-2.33816908,1.51027912,0.55788260,0.52496351,0.00614652,0.32317913,0.32034487,0.05681163,0.40959098
-2.33216608,1.54097987,0.56007151,0.53277047,0.00681871,0.33232120,0.33252309,0.05936825,0.41336101
-2.32616308,1.56842921,0.56040069,0.53938724,0.00753470,0.34074347,0.34390630,0.06183503,0.41609831
-2.32016008,1.59273645,0.55905411,0.54485085,0.00829191,0.34844216,0.35441578,0.06419691,0.41793629
-2.31415708,1.61403829,0.55624633,0.54920416,0.00908678,0.35542091,0.36397795,0.06643900,0.41902551
-2.30815408,1.63248921,0.55221625,0.55249233,0.00991469,0.36168955,0.37252457,0.06854671,0.41952892
-2.30215108,1.64825338,0.54722101,0.55475995,0.01077009,0.36726306,0.37999316,0.07050588,0.41961707
-2.29614807,1.66149863,0.54153016,0.55604918,0.01164655,0.37216089,0.38632763,0.07230300,0.41946367
-2.29014507,1.67239286,0.53542050,0.55639892,0.01253688,0.37640666,0.39147911,0.07392543,0.41924157
-2.28414207,1.68110305,0.52917163,0.55584501,0.01343336,0.38002834,0.39540708,0.07536171,0.41911931
-2.27813907,1.68779658,0.52306233,0.55442157,0.01432787,0.38305870,0.39808058,0.07660186,0.41925827
-2.27213607,1.69264465,0.51736785,0.55216312,0.01521219,0.38553620,0.39947954,0.07763773,0.41981050
-2.26613307,1.69582711,0.51235783,0.54910736,0.01607822,0.38750591,0.39959602,0.07846321,0.42091705
-2.26013007,1.69753808,0.50829481,0.54529832,0.01691824,0.38902054,0.39843535,0.07907452,0.42270682
-2.25412706,1.69799136,0.50543315,0.54078942,0.01772514,0.39014129,0.39601692,0.07947036,0.42529576
-2.24812406,1.69742510,0.50401794,0.53564633,0.01849264,0.39093835,0.39237458,0.07965196,0.42878636
-2.24212106,1.69610473,0.50428389,0.52994903,0.01921548,0.39149104,0.38755662,0.07962308,0.43326719
-2.23611806,1.69432373,0.50645383,0.52379305,0.01988956,0.39188721,0.38162511,0.07938983,0.43881257
-2.23011506,1.69240169,0.51073677,0.51728950,0.02051198,0.39222218,0.37465479,0.07896043,0.44548221
-2.22411206,1.69067970,0.51732529,0.51056397,0.02108109,0.39259684,0.36673141,0.07834491,0.45332076
-2.21810905,1.68951296,0.52639247,0.50375403,0.02159646,0.39311531,0.35794963,0.07755471,0.46235744
-2.21210605,1.68926111,0.53808823,0.49700573,0.02205874,0.39388193,0.34841059,0.07660221,0.47260565
-2.20610305,1.69027679,0.55253533,0.49046901,0.02246955,0.39499800,0.33821934,0.07550035,0.48406275
-2.20010005,1.69289319,0.56982525,0.48429252,0.02283127,0.39655831,0.32748218,0.07426218,0.49671009
-2.19409705,1.69741157,0.59001421,0.47861794,0.02314687,0.39864771,0.31630420,0.07290056,0.51051341
-2.18809405,1.70408946,0.61311957,0.47357446,0.02341961,0.40133797,0.30478705,0.07142790,0.52542365
-2.18209105,1.71313062,0.63911700,0.46927348,0.02365291,0.40468512,0.29302710,0.06985601,0.54137830
-2.17608804,1.72467734,0.66793849,0.46580418,0.02385011,0.40872743,0.28111417,0.06819611,0.55830328
-2.17008504,1.73880584,0.69947161,0.46323001,0.02401431,0.41348424,0.26913076,0.06645888,0.57611528
-2.16408204,1.75552490,0.73356000,0.46158655,0.02414826,0.41895561,0.25715176,0.06465475,0.59472459
-2.15807904,1.77477800,0.77000510,0.46088068,0.02425429,0.42512289,0.24524483,0.06279412,0.61403810
-2.15207604,1.79644864,0.80856922,0.46109133,0.02433429,0.43195020,0.23347103,0.06088774,0.63396244
-2.14607304,1.82036849,0.84897957,0.46217155,0.02438976,0.43938650,0.22188592,0.05894712,0.65440695
-2.14007004,1.84632763,0.89093330,0.46405187,0.02442187,0.44736840,0.21054075,0.05698484,0.67528625
-2.13406703,1.87408615,0.93410300,0.46664471,0.02443160,0.45582321,0.19948371,0.05501486,0.69652220
-2.12806403,1.90338613,0.97814254,0.46984946,0.02441984,0.46467219,0.18876110,0.05305273,0.71804512
-2.12206103,1.93396311,1.02269292,0.47355797,0.02438756,0.47383369,0.17841828,0.05111568,0.73979385
-2.11605803,1.96555624,1.06738774,0.47766014,0.02433594,0.48322597,0.16850023,0.04922252,0.76171497
-2.11005503,1.99791629,1.11185825,0.48204909,0.02426645,0.49276954,0.15905177,0.04739341,0.78376082
-2.10405203,2.03081111,1.15573764,0.48662579,0.02418094,0.50238890,0.15011730,0.04564951,0.80588661
-2.09804902,2.06402822,1.19866472,0.49130282,0.02408167,0.51201347,0.14174012,0.04401238,0.82804672
-2.09204602,2.09737457,1.24028689,0.49600708,0.02397124,0.52157789,0.13396133,0.04250332,0.85019051
-2.08604302,2.13067365,1.28026253,0.50068143,0.02385254,0.53102159,0.12681840,0.04114264,0.87225792
-2.08004002,2.16376058,1.31826319,0.50528512,0.02372859,0.54028785,0.12034359,0.03994874,0.89417524
-2.07403702,2.19647580,1.35397562,0.50979334,0.02360237,0.54932242,0.11456215,0.03893736,0.91585152
-2.06803402,2.22865819,1.38710405,0.51419574,0.02347660,0.55807194,0.10949059,0.03812067,0.93717592
-2.06203102,2.26013865,1.41737298,0.51849443,0.02335355,0.56648239,0.10513519,0.03750663,0.95801636
-2.05602801,2.29073485,1.44453059,0.52270150,0.02323477,0.57449783,0.10149061,0.03709828,0.97821975
-2.05002501,2.32024803,1.46835308,0.52683639,0.02312093,0.58205951,0.09853908,0.03689337,0.99761404
-2.04402201,2.34846252,1.48864973,0.53092343,0.02301166,0.58910560,0.09624987,0.03688408,1.01601194
-2.03801901,2.37514812,1.50526881,0.53498961,0.02290544,0.59557167,0.09457947,0.03705699,1.03321645
-2.03201601,2.40006568,1.51810390,0.53906290,0.02279955,0.60139186,0.09347213,0.03739325,1.04902783
-2.02601301,2.42297553,1.52710039,0.54317111,0.02269014,0.60650088,0.09286111,0.03786904,1.06325170
-2.02001001,2.44364827,1.53226167,0.54734134,0.02257233,0.61083649,0.09267029,0.03845620,1.07570786
-2.01400700,2.46187714,1.53365442,0.55159996,0.02244037,0.61434262,0.09281630,0.03912303,1.08623922
-2.00800400,2.47749109,1.53141256,0.55597303,0.02228792,0.61697263,0.09321097,0.03983530,1.09472032
-2.00200100,2.49036731,1.52573909,0.56048692,0.02210833,0.61869259,0.09376398,0.04055738,1.10106484
-1.99599800,2.50044217,1.51690554,0.56516899,0.02189495,0.61948432,0.09438565,0.04125336,1.10523144
-1.98999500,2.50771933,1.50524859,0.57004798,0.02164152,0.61934786,0.09498970,0.04188829,1.10722765
-1.98399200,2.51227423,1.49116348,0.57515404,0.02134243,0.61830309,0.09549581,0.04242929,1.10711124
-1.97798899,2.51425402,1.47509432,0.58051812,0.02099310,0.61639039,0.09583200,0.04284665,1.10498890
-1.97198599,2.51387252,1.45752142,0.58617052,0.02059017,0.61367014,0.09593657,0.04311475,1.10101226
-1.96598299,2.51140021,1.43894586,0.59213872,0.02013173,0.61022092,0.09575958,0.04321283,1.09537118
-1.95997999,2.50714938,1.41987200,0.59844434,0.01961747,0.60613654,0.09526387,0.04312550,1.08828475
-1.95397699,2.50145507,1.40078858,0.60509941,0.01904865,0.60152190,0.09442550,0.04284312,1.07999036
-1.94797399,2.49465295,1.38214924,0.61210213,0.01842814,0.59648795,0.09323365,0.04236187,1.07073138
-1.94197099,2.48705511,1.36435345,0.61943238,0.01776027,0.59114587,0.09169005,0.04168364,1.06074421
-1.93596798,2.47892559,1.34772888,0.62704739,0.01705066,0.58560098,0.08980785,0.04081563,1.05024545
-1.92996498,2.47045691,1.33251605,0.63487773,0.01630599,0.57994654,0.08761018,0.03976988,1.03941984
-1.92396198,2.46174939,1.31885629,0.64282421,0.01553373,0.57425797,0.08512842,0.03856251,1.02840974
-1.91795898,2.45279473,1.30678360,0.65075593,0.01474185,0.56858773,0.08240021,0.03721297,1.01730691
-1.91195598,2.44346508,1.29622111,0.65850976,0.01393851,0.56296135,0.07946738,0.03574311,1.00614691
-1.90595298,2.43350855,1.28698235,0.66589154,0.01313177,0.55737473,0.07637399,0.03417630,0.99490663
-1.89994997,2.42255188,1.27877750,0.67267907,0.01232934,0.55179304,0.07316433,0.03253651,0.98350511
-1.89394697,2.41011036,1.27122440,0.67862692,0.01153832,0.54615132,0.06988122,0.03084750,0.97180759
-1.88794397,2.39560468,1.26386391,0.68347301,0.01076505,0.54035672,0.06656455,0.02913204,0.95963270
-1.88194097,2.37838414,1.25617891,0.68694658,0.01001496,0.53429245,0.06325013,0.02741131,0.94676228
-1.87593797,2.35775501,1.24761614,0.68877749,0.00929251,0.52782311,0.05996883,0.02570437,0.93295341
-1.86993497,2.33301257,1.23760983,0.68870616,0.00860116,0.52080125,0.05674616,0.02402783,0.91795194
-1.86393197,2.30347534,1.22560607,0.68649381,0.00794334,0.51307470,0.05360207,0.02239562,0.90150676
-1.85792896,2.26851942,1.21108664,0.68193252,0.00732062,0.50449448,0.05055116,0.02081892,0.88338413
-1.85192596,2.22761132,1.19359142,0.67485445,0.00673368,0.49492264,0.04760303,0.01930625,0.86338119
-1.84592296,2.18033745,1.17273805,0.66513992,0.00618253,0.48423975,0.04476290,0.01786358,0.84133801
-1.83991996,2.12642870,1.14823833,0.65272373,0.00566657,0.47235161,0.04203237,0.01649459,0.81714758
-1.83391696,2.06577889,1.11991028,0.63759954,0.00518478,0.45919490,0.03941025,0.01520098,0.79076321
-1.82791396,1.99845616,1.08768577,0.61982199,0.00473582,0.44474132,0.03689336,0.01398280,0.76220309
-1.82191096,1.92470684,1.05161314,0.59950649,0.00431817,0.42900017,0.03447738,0.01283881,0.73155179
-1.81590795,1.84495170,1.01185520,0.57682664,0.00393026,0.41201933,0.03215762,0.01176683,0.69895873
-1.80990495,1.75977492,0.96868248,0.55200955,0.00357052,0.39388431,0.02992960,0.01076405,0.66463384
-1.80390195,1.66990658,0.92246258,0.52532914,0.00323755,0.37471591,0.02778963,0.00982733,0.62884067
-1.79789895,1.57619962,0.87364600,0.49709789,0.00293011,0.35466626,0.02573519,0.00895343,0.59188747
-1.79189595,1.47960265,0.82274934,0.46765746,0.00264720,0.33391371,0.02376518,0.00813924,0.55411670
-1.78589295,1.38113009,0.77033686,0.43736856,0.00238815,0.31265683,0.02188007,0.00738193,0.51589358
-1.77988994,1.28183111,0.71700109,0.40660061,0.00215260,0.29110775,0.02008201,0.00667903,0.47759433
-1.77388694,1.18275897,0.66334354,0.37572172,0.00194059,0.26948536,0.01837475,0.00602854,0.43959452
-1.76788394,1.08494215,0.60995637,0.34508929,0.00175258,0.24800854,0.01676364,0.00542897,0.40225833
-1.76188094,0.98935847,0.55740565,0.31504174,0.00158955,0.22688981,0.01525554,0.00487936,0.36592892
-1.75587794,0.89691333,0.50621685,0.28589161,0.00145298,0.20632968,0.01385879,0.00437933,0.33092033
-1.74987494,0.80842266,0.45686305,0.25792025,0.00134504,0.18651193,0.01258318,0.00392903,0.29751137
-1.74387194,0.72460115,0.40975610,0.23137428,0.00126860,0.16759983,0.01144003,0.00352926,0.26594130
-1.73786893,0.64605585,0.36524088,0.20646373,0.00122742,0.14973364,0.01044228,0.00318142,0.23640761
-1.73186593,0.57328500,0.32359255,0.18336198,0.00122621,0.13302917,0.00960469,0.00288758,0.20906574
-1.72586293,0.50668175,0.28501671,0.16220719,0.00127081,0.11757747,0.00894411,0.00265056,0.18403053
-1.71985993,0.44654209,0.24965203,0.14310513,0.00136833,0.10344564,0.00847981,0.00247400,0.16137920
-1.71385693,0.39307626,0.21757515,0.12613308,0.00152731,0.09067837,0.00823380,0.00236243,0.14115566
-1.70785393,0.34642274,0.18880715,0.11134456,0.00175782,0.07930037,0.00823126,0.00232137,0.12337562
-1.70185093,0.30666380,0.16332135,0.09877452,0.00207160,0.06931915,0.00850083,0.00235740,0.10803240
-1.69584792,0.27384159,0.14105170,0.08844471,0.00248211,0.06072826,0.00907492,0.00247825,0.09510285
-1.68984492,0.24797388,0.12190156,0.08036878,0.00300461,0.05351055,0.00998985,0.00269284,0.08455323
-1.68384192,0.22906835,0.10575218,0.07455707,0.00365604,0.04764138,0.01128592,0.00301124,0.07634462
-1.67783892,0.21713480,0.09247061,0.07102050,0.00445501,0.04309158,0.01300714,0.00344470,0.07043769
-1.67183592,0.21219438,0.08191679,0.06977357,0.00542148,0.03982993,0.01520082,0.00400545,0.06679649
-1.66583292,0.21428537,0.07394945,0.07083614,0.00657654,0.03782524,0.01791685,0.00470659,0.06539114
-1.65982991,0.22346517,0.06843072,0.07423401,0.00794192,0.03704766,0.02120658,0.00556175,0.06619938
-1.65382691,0.23980811,0.06522936,0.07999804,0.00953947,0.03746943,0.02512150,0.00658479,0.06920671
-1.64782391,0.26339930,0.06422260,0.08816198,0.01139048,0.03906491,0.02971142,0.00778932,0.07440537
-1.64182091,0.29432457,0.06529665,0.09875905,0.01351495,0.04180992,0.03502249,0.00918815,0.08179200
-1.63581791,0.33265689,0.06834587,0.11181727,0.01593065,0.04568055,0.04109476,0.01079272,0.09136430
-1.62981491,0.37844000,0.07327103,0.12735395,0.01865224,0.05065136,0.04795969,0.01261241,0.10311663
-1.62381191,0.43166993,0.07997658,0.14536942,0.02169030,0.05669329,0.05563739,0.01465379,0.11703504
-1.61780890,0.49227532,0.08836735,0.16584046,0.02505029,0.06377123,0.06413390,0.01691996,0.13309178
-1.61180590,0.56009784,0.09834490,0.18871370,0.02873171,0.07184152,0.07343852,0.01940976,0.15123971
-1.60580290,0.63487361,0.10980380,0.21389942,0.03272720,0.08084958,0.08352141,0.02211719,0.17140695
-1.59979990,0.71621702,0.12262807,0.24126616,0.03702194,0.09072769,0.09433158,0.02503083,0.19349200
-1.59379690,0.80360808,0.13668816,0.27063655,0.04159308,0.10139332,0.10579536,0.02813341,0.21735987
-1.58779390,0.89638435,0.15183856,0.30178466,0.04640962,0.11274792,0.11781566,0.03140156,0.24283921
-1.58179090,0.99373844,0.16791638,0.33443527,0.05143239,0.12467646,0.13027188,0.03480578,0.26972112
-1.57578789,1.09472171,0.18474097,0.36826524,0.05661450,0.13704785,0.14302092,0.03831066,0.29775943
-1.56978489,1.19825471,0.20211465,0.40290708,0.06190202,0.14971610,0.15589895,0.04187526,0.32667283
-1.56378189,1.30314418,0.21982473,0.43795486,0.06723502,0.16252244,0.16872434,0.04545387,0.35614890
-1.55777889,1.40810656,0.23764659,0.47297218,0.07254896,0.17529832,0.18130145,0.04899693,0.38584973
-1.55177589,1.51179714,0.25534788,0.50750211,0.07777625,0.18786905,0.19342530,0.05245219,0.41541927
-1.54577289,1.61284391,0.27269352,0.54107871,0.08284812,0.20005821,0.20488697,0.05576611,0.44449191
-1.53976988,1.70988462,0.28945145,0.57323955,0.08769654,0.21169239,0.21547956,0.05888533,0.47270205
-1.53376688,1.80160554,0.30539865,0.60353886,0.09225623,0.22260623,0.22500448,0.06175830,0.49969423
