energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.04052026,1.59051561,0.03046112,0.28039704,0.01862406,0.92367126,0.53819610,0.00555894,0.74909439
-3.03451726,1.82060530,0.03478953,0.32183885,0.02127123,1.06066874,0.61246469,0.00637066,0.86023024
-3.02851426,2.07197015,0.03946033,0.36689667,0.02412194,1.20969231,0.69443611,0.00725135,0.98119988
-3.02251126,2.34377295,0.04445271,0.41543634,0.02716035,1.37030371,0.78377879,0.00819806,1.11166436
-3.01650825,2.63470324,0.04973694,0.46723694,0.03036439,1.54177399,0.88001697,0.00920616,1.25105202
-3.01050525,2.94295513,0.05527429,0.52198738,0.03370560,1.72307085,0.98252217,0.01026925,1.39854807
-3.00450225,3.26622105,0.06101729,0.57928577,0.03714931,1.91285543,1.09050952,0.01137923,1.55309167
-2.99849925,3.60170330,0.06691033,0.63864212,0.04065497,2.10948982,1.20304005,0.01252633,1.71338147
-2.99249625,3.94614497,0.07289068,0.69948433,0.04417678,2.31105589,1.31902925,0.01369922,1.87789023
-2.98649325,4.29588039,0.07888973,0.76116779,0.04766455,2.51538571,1.43726217,0.01488526,2.04488854
-2.98049025,4.64690475,0.08483468,0.82298819,0.05106483,2.72010319,1.55641518,0.01607075,2.21247756
-2.97448724,4.99496139,0.09065041,0.88419746,0.05432223,2.92267610,1.67508368,0.01724121,2.37862989
-2.96848424,5.33564416,0.09626154,0.94402228,0.05738090,3.12047682,1.79181533,0.01838182,2.54123743
-2.96248124,5.66451161,0.10159466,1.00168446,0.06018611,3.31084988,1.90514748,0.01947777,2.69816466
-2.95647824,5.97720878,0.10658052,1.05642265,0.06268592,3.49118388,2.01364771,0.02051469,2.84730538
-2.95047524,6.26959207,0.11115621,1.10751433,0.06483281,3.65898492,2.11595592,0.02147913,2.98664067
-2.94447224,6.53785213,0.11526708,1.15429727,0.06658521,3.81194862,2.21082628,0.02235889,3.11429591
-2.93846923,6.77862991,0.11886849,1.19618963,0.06790886,3.94802793,2.29716751,0.02314348,3.22859440
-2.93246623,6.98912102,0.12192718,1.23270780,0.06877797,4.06549369,2.37407977,0.02382440,3.32810550
-2.92646323,7.16716414,0.12442231,1.26348123,0.06917610,4.16298559,2.44088668,0.02439546,3.41168524
-2.92046023,7.31130992,0.12634594,1.28826365,0.06909668,4.23955151,2.49716124,0.02485296,3.47850794
-2.91445723,7.42086768,0.12770325,1.30694031,0.06854327,4.29467352,2.54274438,0.02519581,3.52808752
-2.90845423,7.49592793,0.12851216,1.31953078,0.06752935,4.32827985,2.57775559,0.02542558,3.56028793
-2.90245123,7.53736022,0.12880261,1.32618746,0.06607784,4.34074230,2.60259491,0.02554644,3.57532233
-2.89644822,7.54678635,0.12861549,1.32718973,0.06422032,4.33285968,2.61793620,0.02556503,3.57374147
-2.89044522,7.52653017,0.12800124,1.32293407,0.06199588,4.30582786,2.62471174,0.02549026,3.55641179
-2.88444222,7.47954600,0.12701818,1.31392061,0.05944982,4.26119823,2.62408854,0.02533299,3.52448449
-2.87843922,7.40932811,0.12573074,1.30073655,0.05663219,4.20082593,2.61743686,0.02510572,3.47935677
-2.87243622,7.31980458,0.12420754,1.28403716,0.05359614,4.12681031,2.60629186,0.02482219,3.42262696
-2.86643322,7.21521898,0.12251946,1.26452504,0.05039639,4.04142964,2.59230926,0.02449693,3.35604518
-2.86043022,7.10000340,0.12073777,1.24292823,0.04708759,3.94707246,2.57721605,0.02414483,3.28146124
-2.85442721,6.97864675,0.11893226,1.21997798,0.04372287,3.84616782,2.56275766,0.02378067,3.20077147
-2.84842421,6.85556197,0.11716956,1.19638688,0.04035256,3.74111668,2.55064279,0.02341865,3.11586613
-2.84242121,6.73495577,0.11551154,1.17282782,0.03702300,3.63422631,2.54248732,0.02307199,3.02857884
-2.83641821,6.62070444,0.11401387,1.14991461,0.03377568,3.52764957,2.53975898,0.02275249,2.94063932
-2.83041521,6.51623915,0.11272476,1.12818453,0.03064654,3.42333068,2.54372429,0.02247018,2.85363066
-2.82441221,6.42444372,0.11168382,1.10808363,0.02766560,3.32295876,2.55539941,0.02223299,2.76895203
-2.81840920,6.34756810,0.11092111,1.08995480,0.02485671,3.22793019,2.57550680,0.02204653,2.68778783
-2.81240620,6.28716006,0.11045637,1.07402931,0.02223760,3.13932079,2.60443918,0.02191388,2.61108372
-2.80640320,6.24401768,0.11029841,1.06042188,0.01982010,3.05786831,2.64223258,0.02183553,2.53953034
-2.80040020,6.21816454,0.11044476,1.04912959,0.01761051,2.98396568,2.68854992,0.02180931,2.47355491
-2.79439720,6.20884927,0.11088147,1.04003464,0.01561013,2.91766518,2.74267641,0.02183051,2.41332097
-2.78839420,6.21457024,0.11158327,1.03291099,0.01381580,2.85869329,2.80352764,0.02189200,2.35873631
-2.78239120,6.23312562,0.11251394,1.02743475,0.01222064,2.80647581,2.86967099,0.02198450,2.30946889
-2.77638819,6.26168797,0.11362700,1.02319804,0.01081464,2.76017254,2.93936027,0.02209689,2.26497025
-2.77038519,6.29690185,0.11486681,1.01972586,0.00958545,2.71872031,3.01058316,0.02221660,2.22450576
-2.76438219,6.33500155,0.11616988,1.01649556,0.00851895,2.68088306,3.08112018,0.02233004,2.18719084
-2.75837919,6.37194540,0.11746660,1.01295801,0.00759991,2.64530718,3.14861355,0.02242315,2.15203175
-2.75237619,6.40356194,0.11868326,1.00855993,0.00681256,2.61058008,3.21064362,0.02248186,2.11796972
-2.74637319,6.42570277,0.11974422,1.00276637,0.00614104,2.57528998,3.26481000,0.02249262,2.08392665
-2.74037019,6.43439595,0.12057440,0.99508241,0.00556989,2.53808444,3.30881432,0.02244294,2.04885069
-2.73436718,6.42599397,0.12110177,0.98507330,0.00508433,2.49772535,3.34054127,0.02232181,2.01175996
-2.72836418,6.39731010,0.12125984,0.97238207,0.00467055,2.45313838,3.35813434,0.02212017,1.97178244
-2.72236118,6.34573724,0.12099011,0.95674385,0.00431595,2.40345455,3.36006325,0.02183117,1.92819075
-2.71635818,6.26934450,0.12024422,0.93799638,0.00400922,2.34804263,3.34517992,0.02145048,1.88043010
-2.71035518,6.16694721,0.11898585,0.91608611,0.00374047,2.28653085,3.31276068,0.02097643,1.82813847
-2.70435218,6.03814771,0.11719221,0.89106974,0.00350121,2.21881733,3.26253298,0.02041001,1.77115839
-2.69834917,5.88334549,0.11485504,0.86311129,0.00328435,2.14506907,3.19468553,0.01975486,1.70953980
-2.69234617,5.70371693,0.11198109,0.83247459,0.00308417,2.06570974,3.10986170,0.01901708,1.64353432
-2.68634317,5.50116614,0.10859212,0.79951207,0.00289618,1.98139733,3.00913691,0.01820499,1.57358138
-2.68034017,5.27825007,0.10472431,0.76465000,0.00271704,1.89299289,2.89398134,0.01732879,1.50028726
-2.67433717,5.03808200,0.10042722,0.72837137,0.00254446,1.80152237,2.76621006,0.01640020,1.42439817
-2.66833417,4.78421863,0.09576228,0.69119697,0.00237702,1.70813340,2.62792333,0.01543197,1.34676907
-2.66233117,4.52053659,0.09080098,0.65366583,0.00221408,1.61404947,2.48143991,0.01443753,1.26832978
-2.65632816,4.25110420,0.08562274,0.61631583,0.00205561,1.52052370,2.32922672,0.01343046,1.19005015
-2.65032516,3.98005463,0.08031268,0.57966543,0.00190209,1.42879436,2.17382787,0.01242410,1.11290602
-2.64432216,3.71146567,0.07495930,0.54419733,0.00175438,1.34004423,2.01779616,0.01143115,1.03784743
-2.63831916,3.44925100,0.06965222,0.51034470,0.00161359,1.25536533,1.86362950,0.01046337,0.96577046
-2.63231616,3.19706668,0.06447999,0.47848047,0.00148105,1.17573042,1.71371440,0.00953126,0.89749363
-2.62631316,2.95823540,0.05952820,0.44890998,0.00135815,1.10197197,1.57027805,0.00864387,0.83373960
-2.62031016,2.73568987,0.05487773,0.42186715,0.00124635,1.03476896,1.43534984,0.00780868,0.77512257
-2.61430715,2.53193573,0.05060333,0.39751403,0.00114707,0.97464150,1.31073252,0.00703153,0.72214117
-2.60830415,2.34903281,0.04677244,0.37594352,0.00106170,0.92195254,1.19798266,0.00631662,0.67517667
-2.60230115,2.18859290,0.04344431,0.35718480,0.00099152,0.87691598,1.09839967,0.00566655,0.63449589
-2.59629815,2.05179155,0.04066935,0.34121098,0.00093773,0.83960967,1.01302199,0.00508244,0.60025780
-2.59029515,1.93939037,0.03848864,0.32794836,0.00090141,0.80999225,0.94262907,0.00456411,0.57252305
-2.58429215,1.85176676,0.03693369,0.31728663,0.00088350,0.78792203,0.88774758,0.00411018,0.55126520
-2.57828914,1.78894732,0.03602618,0.30908921,0.00088481,0.77317651,0.84866016,0.00371831,0.53638272
-2.57228614,1.75064196,0.03577790,0.30320339,0.00090600,0.76547117,0.82541548,0.00338538,0.52771066
-2.56628314,1.73627600,0.03619063,0.29946932,0.00094758,0.76447618,0.81783832,0.00310764,0.52503123
-2.56028014,1.74501797,0.03725613,0.29772769,0.00100986,0.76983015,0.82553909,0.00288094,0.52808261
-2.55427714,1.77580215,0.03895605,0.29782557,0.00109297,0.78115017,0.84792214,0.00270083,0.53656548
-2.54827414,1.82734505,0.04126191,0.29962019,0.00119681,0.79803778,0.88419312,0.00256275,0.55014716
-2.54227114,1.89815613,0.04413515,0.30298061,0.00132106,0.82008088,0.93336564,0.00246207,0.56846340
-2.53626813,1.98654406,0.04752723,0.30778739,0.00146507,0.84685195,0.99426799,0.00239422,0.59111794
-2.53026513,2.09061968,0.05137983,0.31393032,0.00162794,0.87790306,1.06555083,0.00235477,0.61768054
-2.52426213,2.20829824,0.05562528,0.32130465,0.00180840,0.91275871,1.14569701,0.00233942,0.64768394
-2.51825913,2.33730278,0.06018716,0.32980612,0.00200485,0.95090742,1.23303458,0.00234407,0.68062053
-2.51225613,2.47517139,0.06498120,0.33932536,0.00221531,0.99179331,1.32575396,0.00236480,0.71593956
-2.50625313,2.61927032,0.06991645,0.34974212,0.00243743,1.03480878,1.42193013,0.00239793,0.75304561
-2.50025013,2.76681482,0.07489672,0.36091986,0.00266850,1.07928944,1.51955026,0.00243995,0.79129899
-2.49424712,2.91489915,0.07982237,0.37270120,0.00290548,1.12451230,1.61654687,0.00248758,0.83001880
-2.48824412,3.06053607,0.08459234,0.38490470,0.00314500,1.16969782,1.71083626,0.00253775,0.86848873
-2.48224112,3.20070603,0.08910640,0.39732323,0.00338346,1.21401651,1.80036131,0.00258757,0.90596617
-2.47623812,3.33241479,0.09326758,0.40972429,0.00361705,1.25660012,1.88313743,0.00263441,0.94169421
-2.47023512,3.45275810,0.09698461,0.42185231,0.00384189,1.29655725,1.95730028,0.00267588,0.97491656
-2.46423212,3.55899086,0.10017441,0.43343295,0.00405405,1.33299303,2.02115313,0.00270980,1.00489467
-2.45822911,3.64859803,0.10276436,0.44417927,0.00424974,1.36503197,2.07321205,0.00273433,1.03092648
-2.45222611,3.71936414,0.10469443,0.45379946,0.00442533,1.39184304,2.11224677,0.00274789,1.05236586
-2.44622311,3.76943784,0.10591887,0.46200578,0.00457753,1.41266577,2.13731530,0.00274923,1.06864200
-2.44022011,3.79738854,0.10640756,0.46852434,0.00470347,1.42683603,2.14779053,0.00273746,1.07927751
-2.43421711,3.80225201,0.10614678,0.47310498,0.00480079,1.43381025,2.14337754,0.00271205,1.08390449
-2.42821411,3.78356252,0.10513955,0.47553105,0.00486779,1.43318674,2.12412057,0.00267283,1.08227762
-2.42221111,3.74136986,0.10340532,0.47562826,0.00490345,1.42472302,2.09039933,0.00262003,1.07428366
-2.41620810,3.67624020,0.10097915,0.47327236,0.00490753,1.40834832,2.04291476,0.00255424,1.05994664
-2.41020510,3.58924061,0.09791034,0.46839511,0.00488064,1.38417057,1.98266491,0.00247643,1.03942870
-2.40420210,3.48190818,0.09426067,0.46098830,0.00482423,1.35247758,1.91091225,0.00238788,1.01302629
-2.39819910,3.35620507,0.09010223,0.45110569,0.00474067,1.31373248,1.82914377,0.00229023,0.98116209
-2.39219610,3.21446184,0.08551496,0.43886263,0.00463321,1.26856363,1.73902616,0.00218541,0.94437290
-2.38619310,3.05931194,0.08058405,0.42443361,0.00450601,1.21774979,1.64235794,0.00207559,0.90329428
-2.38019010,2.89362035,0.07539731,0.40804784,0.00436412,1.16220120,1.54102089,0.00196320,0.85864254
-2.37418709,2.72040992,0.07004253,0.38998308,0.00421345,1.10293775,1.43693294,0.00185086,0.81119504
-2.36818409,2.54278848,0.06460512,0.37055814,0.00406079,1.04106534,1.33200443,0.00174136,0.76176967
-2.36218109,2.36387991,0.05916586,0.35012444,0.00391379,0.97775149,1.22809941,0.00163768,0.71120446
-2.35617809,2.18676172,0.05379910,0.32905699,0.00378095,0.91420134,1.12700329,0.00154290,0.66033810
-2.35017509,2.01441109,0.04857122,0.30774532,0.00367160,0.85163508,1.03039749,0.00146026,0.60999214
-2.34417209,1.84966091,0.04353959,0.28658466,0.00359598,0.79126741,0.93984165,0.00139310,0.56095542
-2.33816908,1.69516622,0.03875190,0.26596767,0.00356518,0.73428961,0.85676296,0.00134492,0.51397117
-2.33216608,1.55338110,0.03424581,0.24627706,0.00359120,0.68185459,0.78245219,0.00131933,0.46972692
-2.32616308,1.42654517,0.03004911,0.22787923,0.00368694,0.63506473,0.71806531,0.00132004,0.42884729
-2.32016008,1.31667818,0.02618011,0.21111894,0.00386622,0.59496232,0.66462938,0.00135094,0.39188946
-2.31415708,1.22558096,0.02264827,0.19631507,0.00414375,0.56252210,0.62305116,0.00141597,0.35934104
-2.30815408,1.15484041,0.01945515,0.18375737,0.00453505,0.53864523,0.59412691,0.00151921,0.33161978
-2.30215108,1.10583624,0.01659537,0.17370393,0.00505638,0.52415375,0.57855148,0.00166477,0.30907478
-2.29614807,1.07974696,0.01405779,0.16637937,0.00572460,0.51978501,0.57692550,0.00185675,0.29198836
-2.29014507,1.07755325,0.01182662,0.16197323,0.00655690,0.52618488,0.58975914,0.00209917,0.28057831
-2.28414207,1.10003668,0.00988255,0.16063867,0.00757058,0.54389940,0.61747150,0.00239589,0.27499983
-2.27813907,1.14777270,0.00820381,0.16249098,0.00878266,0.57336421,0.66038516,0.00275045,0.27534671
-2.27213607,1.22111727,0.00676715,0.16760594,0.01020947,0.61489159,0.71871554,0.00316595,0.28165158
-2.26613307,1.32018703,0.00554870,0.17601783,0.01186613,0.66865510,0.79255552,0.00364492,0.29388505
-2.26013007,1.44483404,0.00452469,0.18771719,0.01376605,0.73467241,0.88185604,0.00418909,0.31195357
-2.25412706,1.59461634,0.00367204,0.20264828,0.01592027,0.81278670,0.98640374,0.00479928,0.33569648
-2.24812406,1.76876662,0.00296882,0.22070649,0.01833691,0.90264807,1.10579743,0.00547520,0.36488223
-2.24212106,1.96616149,0.00239462,0.24173587,0.02102053,1.00369587,1.23942503,0.00621527,0.39920457
-2.23611806,2.18529439,0.00193071,0.26552710,0.02397161,1.11514366,1.38644298,0.00701656,0.43827895
-2.23011506,2.42425522,0.00156025,0.29181623,0.02718604,1.23596827,1.54576045,0.00787463,0.48163992
-2.22411206,2.68071987,0.00126829,0.32028454,0.03065471,1.36490451,1.71602997,0.00878350,0.52874019
-2.21810905,2.95195229,0.00104173,0.35055976,0.03436336,1.50044713,1.89564657,0.00973568,0.57895178
-2.21210605,3.23482156,0.00086934,0.38221912,0.03829241,1.64086099,2.08275660,0.01072223,0.63156992
-2.20610305,3.52583546,0.00074158,0.41479422,0.04241720,1.78420054,2.27527738,0.01173290,0.68582007
-2.20010005,3.82119126,0.00065054,0.44777800,0.04670825,1.92833887,2.47092780,0.01275637,0.74086822
-2.19409705,4.11684350,0.00058978,0.48063383,0.05113191,2.07100645,2.66726977,0.01378050,0.79583457
-2.18809405,4.40858742,0.00055423,0.51280640,0.05565107,2.20983860,2.86175955,0.01479275,0.84981036
-2.18209105,4.69215566,0.00054009,0.54373445,0.06022623,2.34243083,3.05180722,0.01578055,0.90187748
-2.17608804,4.96332485,0.00054470,0.57286468,0.06481660,2.46640015,3.23484228,0.01673180,0.95113024
-2.17008504,5.21802811,0.00056645,0.59966655,0.06938143,2.57945008,3.40838258,0.01763532,0.99669857
-2.16408204,5.45246855,0.00060477,0.62364731,0.07388137,2.67943704,3.57010366,0.01848135,1.03777156
-2.15807904,5.66322876,0.00065998,0.64436661,0.07827983,2.76443505,3.71790526,0.01926208,1.07362065
-2.15207604,5.84737133,0.00073335,0.66145013,0.08254440,2.83279612,3.84997187,0.01997201,1.10362106
-2.14607304,6.00252538,0.00082698,0.67460140,0.08664794,2.88320338,3.96482440,0.02060837,1.12727071
-2.14007004,6.12695507,0.00094385,0.68361141,0.09056975,2.91471451,4.06136048,0.02117138,1.14420565
-2.13406703,6.21960665,0.00108770,0.68836546,0.09429625,2.92679330,4.13888140,0.02166444,1.15421121
-2.12806403,6.28013171,0.00126311,0.68884677,0.09782148,2.91932781,4.19710451,0.02209415,1.15722836
-2.12206103,6.30888582,0.00147535,0.68513679,0.10114728,2.89263410,4.23616056,0.02247021,1.15335486
-2.11605803,6.30690250,0.00173036,0.67741203,0.10428300,2.84744533,4.25657652,0.02280521,1.14284135
-2.11005503,6.27584431,0.00203470,0.66593755,0.10724491,2.78488669,4.25924483,0.02311423,1.12608229
-2.10405203,6.21793364,0.00239536,0.65105744,0.11005520,2.70643720,4.24538111,0.02341435,1.10360247
-2.09804902,6.13586703,0.00281967,0.63318261,0.11274071,2.61388032,4.21647271,0.02372396,1.07603951
-2.09204602,6.03271732,0.00331511,0.61277655,0.11533131,2.50924536,4.17422102,0.02406211,1.04412343
-2.08604302,5.91182874,0.00388907,0.59033962,0.11785807,2.39474260,4.12048058,0.02444767,1.00865403
-2.08004002,5.77670997,0.00454865,0.56639260,0.12035135,2.27269474,4.05719818,0.02489850,0.97047720
-2.07403702,5.63093005,0.00530035,0.54146025,0.12283879,2.14546774,3.98635475,0.02543066,0.93046125
-2.06803402,5.47802170,0.00614980,0.51605554,0.12534337,2.01540376,3.90991281,0.02605759,0.88947405
-2.06203102,5.32139581,0.00710144,0.49066516,0.12788163,1.88475878,3.82977145,0.02678943,0.84836203
-2.05602801,5.16426992,0.00815820,0.46573693,0.13046214,1.75564713,3.74773032,0.02763242,0.80793153
-2.05002501,5.00961276,0.00932123,0.44166951,0.13308428,1.62999465,3.66546348,0.02858845,0.76893321
-2.04402201,4.86010543,0.01058963,0.41880468,0.13573744,1.50950161,3.58450331,0.02965479,0.73204967
-2.03801901,4.71811921,0.01196019,0.39742240,0.13840068,1.39561626,3.50623378,0.03082402,0.69788651
-2.03201601,4.58570866,0.01342722,0.37773857,0.14104289,1.28951887,3.43189230,0.03208409,0.66696665
-2.02601301,4.46461822,0.01498248,0.35990552,0.14362342,1.19211617,3.36257830,0.03341868,0.63972775
-2.02001001,4.35629947,0.01661514,0.34401481,0.14609323,1.10404526,3.29926699,0.03480768,0.61652219
-2.01400700,4.26193626,0.01831181,0.33010210,0.14839642,1.02568579,3.24282599,0.03622782,0.59761939
-2.00800400,4.18247440,0.02005675,0.31815370,0.15047227,0.95717915,3.19403288,0.03765352,0.58320959
-2.00200100,4.11865276,0.02183211,0.30811415,0.15225738,0.89845296,3.15359177,0.03905772,0.57340883
-1.99599800,4.07103292,0.02361827,0.29989461,0.15368819,0.84924933,3.12214684,0.04041295,0.56826444
-1.98999500,4.04002482,0.02539428,0.29338133,0.15470347,0.80915518,3.10029172,0.04169221,0.56776063
-1.98399200,4.02590643,0.02713835,0.28844391,0.15524676,0.77763322,3.08857352,0.04286999,0.57182384
-1.97798899,4.02883623,0.02882839,0.28494286,0.15526874,0.75405213,3.08749092,0.04392316,0.58032748
-1.97198599,4.04885784,0.03044260,0.28273628,0.15472930,0.73771494,3.09748630,0.04483172,0.59309609
-1.96598299,4.08589683,0.03196001,0.28168520,0.15359917,0.72788463,3.11893219,0.04557945,0.60990868
-1.95997999,4.13975070,0.03336109,0.28165770,0.15186124,0.72380636,3.15211290,0.04615444,0.63050159
-1.95397699,4.21007319,0.03462822,0.28253154,0.14951134,0.72472608,3.19720258,0.04654928,0.65457077
-1.94797399,4.29635488,0.03574613,0.28419556,0.14655848,0.72990529,3.25424117,0.04676124,0.68177401
-1.94197099,4.39790243,0.03670231,0.28654968,0.14302460,0.73863216,3.32311000,0.04679220,0.71173313
-1.93596798,4.51381870,0.03748722,0.28950406,0.13894386,0.75022928,3.40350909,0.04664831,0.74403671
-1.92996498,4.64298652,0.03809450,0.29297730,0.13436144,0.76405866,3.49493789,0.04633969,0.77824348
-1.92396198,4.78405828,0.03852101,0.29689422,0.12933202,0.77952431,3.59668145,0.04587983,0.81388667
-1.91795898,4.93545370,0.03876675,0.30118334,0.12391792,0.79607330,3.70780372,0.04528503,0.85047948
-1.91195598,5.09536738,0.03883476,0.30577441,0.11818715,0.81319581,3.82714924,0.04457369,0.88752187
-1.90595298,5.26178735,0.03873090,0.31059627,0.11221123,0.83042479,3.95335439,0.04376560,0.92450847
-1.89994997,5.43252531,0.03846352,0.31557509,0.10606318,0.84733586,4.08486860,0.04288133,0.96093776
-1.89394697,5.60525835,0.03804314,0.32063342,0.09981546,0.86354780,4.21998568,0.04194148,0.99632204
-1.88794397,5.77758147,0.03748211,0.32568985,0.09353819,0.87872405,4.35688476,0.04096621,1.03019813
-1.88194097,5.94706936,0.03679418,0.33065956,0.08729751,0.89257524,4.49367982,0.03997463,1.06213825
-1.87593797,6.11134548,0.03599418,0.33545558,0.08115430,0.90486286,4.62847629,0.03898446,1.09176068
-1.86993497,6.26815571,0.03509761,0.33999073,0.07516317,0.91540398,4.75943286,0.03801168,1.11873988
-1.86393197,6.41544383,0.03412035,0.34418011,0.06937171,0.92407655,4.88482610,0.03707033,1.14281535
-1.85792896,6.55142544,0.03307834,0.34794398,0.06382012,0.93082506,5.00311539,0.03617236,1.16379895
-1.85192596,6.67465717,0.03198733,0.35121075,0.05854108,0.93566601,5.11300552,0.03532759,1.18158036
-1.84592296,6.78409797,0.03086264,0.35392005,0.05355986,0.93869257,5.21350417,0.03454371,1.19613010
-1.83991996,6.87915953,0.02971901,0.35602543,0.04889462,0.94007801,5.30397183,0.03382636,1.20750017
-1.83391696,6.95974335,0.02857035,0.35749675,0.04455696,0.94007718,5.38416165,0.03317927,1.21582205
-1.82791396,7.02626231,0.02742970,0.35832197,0.04055250,0.93902570,5.45424724,0.03260435,1.22130202
-1.82191096,7.07964528,0.02630904,0.35850823,0.03688155,0.93733633,5.51483681,0.03210188,1.22421407
-1.81590795,7.12132386,0.02521920,0.35808221,0.03353986,0.93549222,5.56697228,0.03167067,1.22489043
-1.80990495,7.15320107,0.02416974,0.35708967,0.03051936,0.93403706,5.61211284,0.03130825,1.22371020
-1.80390195,7.17760231,0.02316890,0.35559420,0.02780886,0.93356183,5.65210257,0.03101100,1.22108632
-1.79789895,7.19720954,0.02222348,0.35367533,0.02539473,0.93468854,5.68912247,0.03077432,1.21745147
-1.79189595,7.21498031,0.02133878,0.35142594,0.02326151,0.93805125,5.72562765,0.03059282,1.21324331
-1.78589295,7.23405358,0.02051854,0.34894924,0.02139248,0.94427471,5.76427099,0.03046045,1.20888958
-1.77988994,7.25764495,0.01976493,0.34635538,0.01977012,0.95395149,5.80781497,0.03037062,1.20479359
-1.77388694,7.28893406,0.01907848,0.34375793,0.01837652,0.96761805,5.85903386,0.03031641,1.20132061
-1.76788394,7.33094750,0.01845818,0.34127024,0.01719376,0.98573098,5.92060900,0.03029067,1.19878553
-1.76188094,7.38644087,0.01790147,0.33900214,0.01620418,1.00864402,5.99502012,0.03028617,1.19744232
-1.75587794,7.45778354,0.01740435,0.33705674,0.01539060,1.03658704,6.08443620,0.03029575,1.19747546
-1.74987494,7.54685036,0.01696151,0.33552784,0.01473656,1.06964790,6.19060958,0.03031245,1.19899389
-1.74387194,7.65492422,0.01656651,0.33449780,0.01422642,1.10775811,6.31477747,0.03032971,1.20202733
-1.73786893,7.78261352,0.01621198,0.33403606,0.01384557,1.15068316,6.45757476,0.03034141,1.20652541
-1.73186593,7.92978850,0.01588982,0.33419839,0.01358049,1.19801833,6.61896251,0.03034210,1.21235947
-1.72586293,8.09553991,0.01559148,0.33502681,0.01341895,1.24919029,6.79817593,0.03032708,1.21932712
-1.71985993,8.27816313,0.01530825,0.33655017,0.01335012,1.30346519,6.99369545,0.03029254,1.22715931
-1.71385693,8.47517004,0.01503149,0.33878546,0.01336476,1.35996301,7.20324386,0.03023565,1.23552984
-1.70785393,8.68333017,0.01475292,0.34173958,0.01345545,1.41767815,7.42381161,0.03015472,1.24406698
-1.70185093,8.89874132,0.01446491,0.34541162,0.01361682,1.47550587,7.65171137,0.03004922,1.25236685
-1.69584792,9.11692898,0.01416065,0.34979545,0.01384590,1.53227367,7.88266163,0.02991994,1.26000815
-1.68984492,9.33297208,0.01383438,0.35488240,0.01414251,1.58677678,8.11189787,0.02976897,1.26656782
-1.68384192,9.54165161,0.01348157,0.36066398,0.01450966,1.63781640,8.33430831,0.02959987,1.27163693
-1.67783892,9.73761719,0.01309902,0.36713447,0.01495413,1.68423935,8.54458982,0.02941757,1.27483650
-1.67183592,9.91556544,0.01268492,0.37429305,0.01548697,1.72497755,8.73741852,0.02922852,1.27583244
-1.66583292,10.07042307,0.01223888,0.38214557,0.01612416,1.75908565,8.90762811,0.02904059,1.27434921
-1.65982991,10.19752724,0.01176189,0.39070564,0.01688718,1.78577540,9.05038872,0.02886306,1.27018154
-1.65382691,10.29279501,0.01125630,0.39999502,0.01780368,1.80444501,9.16137819,0.02870658,1.26320384
-1.64782391,10.35287438,0.01072563,0.41004338,0.01890803,1.81470245,9.23693801,0.02858304,1.25337684
-1.64182091,10.37526977,0.01017449,0.42088717,0.02024184,1.81638137,9.27420666,0.02850541,1.24075120
-1.63581791,10.35843578,0.00960836,0.43256790,0.02185436,1.80954914,9.27122375,0.02848761,1.22546783
-1.62981491,10.30183480,0.00903345,0.44512978,0.02380269,1.79450636,9.22699998,0.02854421,1.20775500
-1.62381191,10.20595532,0.00845645,0.45861682,0.02615181,1.77177798,9.14154934,0.02869021,1.18792220
-1.61780890,10.07229022,0.00788434,0.47306962,0.02897429,1.74209624,9.01588214,0.02894070,1.16635102
-1.61180590,9.90327569,0.00732422,0.48852197,0.03234976,1.70637620,8.85195911,0.02931048,1.14348338
-1.60580290,9.70219416,0.00678308,0.50499743,0.03636400,1.66568476,8.65260904,0.02981374,1.11980753
-1.59979990,9.47304558,0.00626764,0.52250608,0.04110764,1.62120461,8.42141425,0.03046363,1.09584245
-1.59379690,9.22039350,0.00578423,0.54104156,0.04667447,1.57419428,8.16256970,0.03127185,1.07212098
-1.58779390,8.94919341,0.00533862,0.56057859,0.05315935,1.52594618,7.88072275,0.03224828,1.04917268
-1.58179090,8.66461119,0.00493595,0.58107099,0.06065572,1.47774400,7.58080157,0.03340064,1.02750665
-1.57578789,8.37184021,0.00458061,0.60245031,0.06925277,1.43082115,7.26784034,0.03473407,1.00759517
-1.56978489,8.07592509,0.00427626,0.62462507,0.07903226,1.38632179,6.94680933,0.03625096,0.98985862
-1.56378189,7.78159964,0.00402573,0.64748059,0.09006513,1.34526566,6.62245738,0.03795065,0.97465219
-1.55777889,7.49314526,0.00383103,0.67087942,0.10240796,1.30851798,6.29917326,0.03982931,0.96225464
-1.55177589,7.21427507,0.00369337,0.69466225,0.11609943,1.27676520,5.98087117,0.04187986,0.95285970
-1.54577289,6.94804724,0.00361316,0.71864924,0.13115681,1.25049736,5.67090391,0.04409194,0.94657007
-1.53976988,6.69680947,0.00359003,0.74264180,0.14757276,1.22999743,5.37200599,0.04645199,0.94339424
-1.53376688,6.46217502,0.00362289,0.76642457,0.16531243,1.21533780,5.08626677,0.04894337,0.94324620
-1.52776388,6.24502918,0.00370995,0.78976776,0.18431119,1.20638372,4.81513277,0.05154653,0.94594793
