energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.74787394,5.50327439,0.44069398,0.00000000,3.06787589,0.00000000,2.51813387,1.42593961
-5.74187094,5.41269772,0.41780221,0.00000000,3.03538027,0.00000000,2.51240882,1.39695445
-5.73586793,5.32357266,0.39605350,0.00000000,3.00418743,0.00000000,2.50099997,1.36951375
-5.72986493,5.23550834,0.37559009,0.00000000,2.97377790,0.00000000,2.48403622,1.34341943
-5.72386193,5.14800268,0.35651192,0.00000000,2.94357999,0.00000000,2.46169735,1.31842420
-5.71785893,5.06046512,0.33887825,0.00000000,2.91298681,0.00000000,2.43420375,1.29424368
-5.71185593,4.97224234,0.32271030,0.00000000,2.88137440,0.00000000,2.40180622,1.27056940
-5.70585293,4.88264609,0.30799488,0.00000000,2.84812069,0.00000000,2.36477636,1.24708223
-5.69984992,4.79098208,0.29468865,0.00000000,2.81262455,0.00000000,2.32339802,1.22346560
-5.69384692,4.69657879,0.28272281,0.00000000,2.77432433,0.00000000,2.27796023,1.19941805
-5.68784392,4.59881498,0.27200792,0.00000000,2.73271513,0.00000000,2.22875180,1.17466451
-5.68184092,4.49714467,0.26243879,0.00000000,2.68736417,0.00000000,2.17605765,1.14896601
-5.67583792,4.39111874,0.25389899,0.00000000,2.63792368,0.00000000,2.12015683,1.12212729
-5.66983492,4.28040215,0.24626517,0.00000000,2.58414077,0.00000000,2.06132204,1.09400231
-5.66383192,4.16478618,0.23941079,0.00000000,2.52586395,0.00000000,1.99982035,1.06449735
-5.65782891,4.04419547,0.23320944,0.00000000,2.46304614,0.00000000,1.93591482,1.03357186
-5.65182591,3.91868975,0.22753765,0.00000000,2.39574411,0.00000000,1.86986666,1.00123719
-5.64582291,3.78846060,0.22227716,0.00000000,2.32411469,0.00000000,1.80193757,0.96755330
-5.63981991,3.65382374,0.21731685,0.00000000,2.24840788,0.00000000,1.73239202,0.93262414
-5.63381691,3.51520772,0.21255429,0.00000000,2.16895761,0.00000000,1.66149913,0.89659165
-5.62781391,3.37313983,0.20789705,0.00000000,2.08617054,0.00000000,1.58953407,0.85962924
-5.62181091,3.22823028,0.20326381,0.00000000,2.00051374,0.00000000,1.51677881,0.82193491
-5.61580790,3.08115566,0.19858532,0.00000000,1.91250168,0.00000000,1.44352222,0.78372448
-5.60980490,2.93264258,0.19380533,0.00000000,1.82268344,0.00000000,1.37005951,0.74522534
-5.60380190,2.78345222,0.18888142,0.00000000,1.73163041,0.00000000,1.29669113,0.70667093
-5.59779890,2.63436647,0.18378577,0.00000000,1.63992507,0.00000000,1.22372116,0.66829614
-5.59179590,2.48617595,0.17850584,0.00000000,1.54815113,0.00000000,1.15145529,0.63033370
-5.58579290,2.33967008,0.17304486,0.00000000,1.45688508,0.00000000,1.08019860,0.59301155
-5.57978989,2.19562907,0.16742219,0.00000000,1.36668931,0.00000000,1.01025309,0.55655124
-5.57378689,2.05481768,0.16167330,0.00000000,1.27810658,0.00000000,0.94191506,0.52116685
-5.56778389,1.91798020,0.15584947,0.00000000,1.19165574,0.00000000,0.87547250,0.48706471
-5.56178089,1.78583634,0.15001705,0.00000000,1.10782834,0.00000000,0.81120237,0.45444316
-5.55577789,1.65907726,0.14425624,0.00000000,1.02708589,0.00000000,0.74936783,0.42349259
-5.54977489,1.53836156,0.13865944,0.00000000,0.94985747,0.00000000,0.69021553,0.39439512
-5.54377189,1.42431044,0.13332896,0.00000000,0.87653743,0.00000000,0.63397278,0.36732402
-5.53776888,1.31750203,0.12837441,0.00000000,0.80748286,0.00000000,0.58084478,0.34244254
-5.53176588,1.21846447,0.12390951,0.00000000,0.74301081,0.00000000,0.53101182,0.31990215
-5.52576288,1.12766783,0.12004861,0.00000000,0.68339515,0.00000000,0.48462657,0.29984006
-5.51975988,1.04551493,0.11690288,0.00000000,0.62886302,0.00000000,0.44181146,0.28237617
-5.51375688,0.97233134,0.11457630,0.00000000,0.57959104,0.00000000,0.40265624,0.26760943
-5.50775388,0.90835495,0.11316167,0.00000000,0.53570139,0.00000000,0.36721590,0.25561384
-5.50175088,0.85372559,0.11273660,0.00000000,0.49725800,0.00000000,0.33550887,0.24643416
-5.49574787,0.80847532,0.11335984,0.00000000,0.46426313,0.00000000,0.30751577,0.24008175
-5.48974487,0.77251986,0.11506787,0.00000000,0.43665449,0.00000000,0.28317882,0.23653057
-5.48374187,0.74565205,0.11787207,0.00000000,0.41430342,0.00000000,0.26240189,0.23571379
-5.47773887,0.72753756,0.12175655,0.00000000,0.39701414,0.00000000,0.24505135,0.23752117
-5.47173587,0.71771377,0.12667667,0.00000000,0.38452453,0.00000000,0.23095791,0.24179748
-5.46573287,0.71559203,0.13255853,0.00000000,0.37650844,0.00000000,0.21991928,0.24834213
-5.45972986,0.72046363,0.13929935,0.00000000,0.37257985,0.00000000,0.21170386,0.25691037
-5.45372686,0.73150992,0.14676882,0.00000000,0.37229884,0.00000000,0.20605540,0.26721583
-5.44772386,0.74781626,0.15481152,0.00000000,0.37517939,0.00000000,0.20269855,0.27893492
-5.44172086,0.76838999,0.16325024,0.00000000,0.38069896,0.00000000,0.20134526,0.29171256
-5.43571786,0.79218193,0.17189028,0.00000000,0.38830962,0.00000000,0.20170199,0.30516966
-5.42971486,0.81811087,0.18052449,0.00000000,0.39745051,0.00000000,0.20347737,0.31891173
-5.42371186,0.84509051,0.18893894,0.00000000,0.40756132,0.00000000,0.20639040,0.33253868
-5.41770885,0.87205796,0.19691911,0.00000000,0.41809635,0.00000000,0.21017874,0.34565538
-5.41170585,0.89800272,0.20425623,0.00000000,0.42853871,0.00000000,0.21460687,0.35788254
-5.40570285,0.92199528,0.21075367,0.00000000,0.43841410,0.00000000,0.21947398,0.36886763
-5.39969985,0.94321399,0.21623305,0.00000000,0.44730376,0.00000000,0.22462110,0.37829530
-5.39369685,0.96096932,0.22053981,0.00000000,0.45485596,0.00000000,0.22993726,0.38589687
-5.38769385,0.97472423,0.22354808,0.00000000,0.46079561,0.00000000,0.23536433,0.39145852
-5.38169085,0.98410986,0.22516456,0.00000000,0.46493150,0.00000000,0.24090032,0.39482770
-5.37568784,0.98893564,0.22533130,0.00000000,0.46716079,0.00000000,0.24660079,0.39591758
-5.36968484,0.98919328,0.22402716,0.00000000,0.46747060,0.00000000,0.25257814,0.39470914
-5.36368184,0.98505432,0.22126809,0.00000000,0.46593637,0.00000000,0.25899876,0.39125101
-5.35767884,0.97686106,0.21710592,0.00000000,0.46271712,0.00000000,0.26607782,0.38565674
-5.35167584,0.96511131,0.21162608,0.00000000,0.45804762,0.00000000,0.27407170,0.37809988
-5.34567284,0.95043714,0.20494401,0.00000000,0.45222775,0.00000000,0.28326826,0.36880686
-5.33966983,0.93357872,0.19720073,0.00000000,0.44560942,0.00000000,0.29397503,0.35804805
-5.33366683,0.91535396,0.18855757,0.00000000,0.43858150,0.00000000,0.30650566,0.34612746
-5.32766383,0.89662541,0.17919042,0.00000000,0.43155344,0.00000000,0.32116506,0.33337127
-5.32166083,0.87826542,0.16928373,0.00000000,0.42493800,0.00000000,0.33823364,0.32011602
-5.31565783,0.86112136,0.15902449,0.00000000,0.41913404,0.00000000,0.35795128,0.30669669
-5.30965483,0.84598200,0.14859646,0.00000000,0.41450994,0.00000000,0.38050170,0.29343528
-5.30365183,0.83354663,0.13817494,0.00000000,0.41138833,0.00000000,0.40599781,0.28063036
-5.29764882,0.82439815,0.12792216,0.00000000,0.41003278,0.00000000,0.43446890,0.26854796
-5.29164582,0.81898134,0.11798349,0.00000000,0.41063718,0.00000000,0.46585017,0.25741418
-5.28564282,0.81758710,0.10848469,0.00000000,0.41331797,0.00000000,0.49997545,0.24740982
-5.27963982,0.82034356,0.09952998,0.00000000,0.41810997,0.00000000,0.53657352,0.23866708
-5.27363682,0.82721428,0.09120128,0.00000000,0.42496569,0.00000000,0.57526848,0.23126854
-5.26763382,0.83800375,0.08355831,0.00000000,0.43375846,0.00000000,0.61558461,0.22524833
-5.26163082,0.85237011,0.07663959,0.00000000,0.44428909,0.00000000,0.65695559,0.22059537
-5.25562781,0.86984434,0.07046424,0.00000000,0.45629604,0.00000000,0.69873817,0.21725855
-5.24962481,0.88985543,0.06503440,0.00000000,0.46946855,0.00000000,0.74022994,0.21515347
-5.24362181,0.91176034,0.06033815,0.00000000,0.48346223,0.00000000,0.78069063,0.21417053
-5.23761881,0.93487747,0.05635272,0.00000000,0.49791660,0.00000000,0.81936619,0.21418383
-5.23161581,0.95852227,0.05304792,0.00000000,0.51247360,0.00000000,0.85551488,0.21506059
-5.22561281,0.98204338,0.05038949,0.00000000,0.52679644,0.00000000,0.88843410,0.21667064
-5.21960980,1.00485765,0.04834238,0.00000000,0.54058788,0.00000000,0.91748703,0.21889545
-5.21360680,1.02648243,0.04687367,0.00000000,0.55360697,0.00000000,0.94212774,0.22163638
-5.20760380,1.04656361,0.04595517,0.00000000,0.56568357,0.00000000,0.96192365,0.22482167
-5.20160080,1.06489792,0.04556545,0.00000000,0.57672985,0.00000000,0.97657429,0.22841198
-5.19559780,1.08144852,0.04569133,0.00000000,0.58674808,0.00000000,0.98592542,0.23240406
-5.18959480,1.09635274,0.04632877,0.00000000,0.59583427,0.00000000,0.98997772,0.23683234
-5.18359180,1.10992161,0.04748311,0.00000000,0.60417745,0.00000000,0.98888973,0.24176859
-5.17758879,1.12263098,0.04916871,0.00000000,0.61205427,0.00000000,0.98297467,0.24731924
-5.17158579,1.13510435,0.05140788,0.00000000,0.61981929,0.00000000,0.97269136,0.25362079
-5.16558279,1.14808822,0.05422944,0.00000000,0.62789112,0.00000000,0.95862960,0.26083335
-5.15957979,1.16242079,0.05766666,0.00000000,0.63673499,0.00000000,0.94149069,0.26913250
-5.15357679,1.17899545,0.06175487,0.00000000,0.64684260,0.00000000,0.92206398,0.27870010
-5.14757379,1.19872078,0.06652888,0.00000000,0.65870995,0.00000000,0.90120050,0.28971420
-5.14157079,1.22247876,0.07202020,0.00000000,0.67281440,0.00000000,0.87978503,0.30233870
-5.13556778,1.25108335,0.07825435,0.00000000,0.68959184,0.00000000,0.85870762,0.31671332
-5.12956478,1.28524135,0.08524828,0.00000000,0.70941528,0.00000000,0.83883608,0.33294432
-5.12356178,1.32551761,0.09300822,0.00000000,0.73257576,0.00000000,0.82099044,0.35109645
-5.11755878,1.37230624,0.10152785,0.00000000,0.75926671,0.00000000,0.80592037,0.37118683
-5.11155578,1.42580942,0.11078720,0.00000000,0.78957252,0.00000000,0.79428658,0.39318081
-5.10555278,1.48602496,0.12075213,0.00000000,0.82346193,0.00000000,0.78664646,0.41699043
-5.09954977,1.55274327,0.13137458,0.00000000,0.86078672,0.00000000,0.78344460,0.44247541
-5.09354677,1.62555393,0.14259364,0.00000000,0.90128575,0.00000000,0.78500799,0.46944683
-5.08754377,1.70386179,0.15433729,0.00000000,0.94459429,0.00000000,0.79154592,0.49767337
-5.08154077,1.78691155,0.16652492,0.00000000,0.99025803,0.00000000,0.80315387,0.52688982
-5.07553777,1.87381980,0.17907037,0.00000000,1.03775141,0.00000000,0.81982114,0.55680746
-5.06953477,1.96361276,0.19188547,0.00000000,1.08649897,0.00000000,0.84144109,0.58712589
-5.06353177,2.05526789,0.20488383,0.00000000,1.13589899,0.00000000,0.86782347,0.61754560
-5.05752876,2.14775705,0.21798465,0.00000000,1.18534797,0.00000000,0.89870776,0.64778067
-5.05152576,2.24008913,0.23111640,0.00000000,1.23426491,0.00000000,0.93377690,0.67757092
-5.04552276,2.33134991,0.24422017,0.00000000,1.28211400,0.00000000,0.97267052,0.70669289
-5.03951976,2.42073723,0.25725233,0.00000000,1.32842474,0.00000000,1.01499721,0.73496895
-5.03351676,2.50758959,0.27018655,0.00000000,1.37280850,0.00000000,1.06034534,0.76227421
-5.02751376,2.59140722,0.28301485,0.00000000,1.41497080,0.00000000,1.10829225,0.78854066
-5.02151076,2.67186445,0.29574776,0.00000000,1.45471881,0.00000000,1.15841162,0.81375858
-5.01550775,2.74881338,0.30841345,0.00000000,1.49196398,0.00000000,1.21027933,0.83797496
-5.00950475,2.82227887,0.32105594,0.00000000,1.52671976,0.00000000,1.26347781,0.86128927
-5.00350175,2.89244564,0.33373248,0.00000000,1.55909494,0.00000000,1.31759943,0.88384668
-4.99749875,2.95963856,0.34651029,0.00000000,1.58928307,0.00000000,1.37224910,0.90582935
-4.99149575,3.02429759,0.35946278,0.00000000,1.61754880,0.00000000,1.42704666,0.92744615
-4.98549275,3.08694895,0.37266559,0.00000000,1.64421199,0.00000000,1.48162924,0.94892161
-4.97948974,3.14817438,0.38619259,0.00000000,1.66963058,0.00000000,1.53565388,0.97048447
-4.97348674,3.20858004,0.40011219,0.00000000,1.69418306,0.00000000,1.58880057,0.99235670
-4.96748374,3.26876666,0.41448404,0.00000000,1.71825150,0.00000000,1.64077562,1.01474335
-4.96148074,3.32930225,0.42935640,0.00000000,1.74220565,0.00000000,1.69131531,1.03782371
-4.95547774,3.39069831,0.44476427,0.00000000,1.76638889,0.00000000,1.74018945,1.06174417
-4.94947474,3.45339030,0.46072829,0.00000000,1.79110626,0.00000000,1.78720459,1.08661285
-4.94347174,3.51772248,0.47725447,0.00000000,1.81661467,0.00000000,1.83220648,1.11249619
-4.93746873,3.58393724,0.49433463,0.00000000,1.84311557,0.00000000,1.87508129,1.13941735
-4.93146573,3.65216868,0.51194740,0.00000000,1.87074966,0.00000000,1.91575544,1.16735622
-4.92546273,3.72243967,0.53005971,0.00000000,1.89959362,0.00000000,1.95419358,1.19625084
-4.91945973,3.79466219,0.54862842,0.00000000,1.92965850,0.00000000,1.99039483,1.22599986
-4.91345673,3.86863993,0.56760198,0.00000000,1.96088950,0.00000000,2.02438720,1.25646580
-4.90745373,3.94407281,0.58692191,0.00000000,1.99316697,0.00000000,2.05622047,1.28747872
-4.90145073,4.02056283,0.60652387,0.00000000,2.02630825,0.00000000,2.08595798,1.31884001
-4.89544772,4.09762092,0.62633822,0.00000000,2.06007044,0.00000000,2.11366779,1.35032626
-4.88944472,4.17467461,0.64629003,0.00000000,2.09415396,0.00000000,2.13941387,1.38169288
-4.88344172,4.25107650,0.66629845,0.00000000,2.12820694,0.00000000,2.16324797,1.41267759
-4.87743872,4.32611373,0.68627561,0.00000000,2.16183059,0.00000000,2.18520291,1.44300370
-4.87143572,4.39901847,0.70612508,0.00000000,2.19458564,0.00000000,2.20528769,1.47238333
-4.86543272,4.46898000,0.72574020,0.00000000,2.22599998,0.00000000,2.22348509,1.50052074
-4.85942971,4.53515829,0.74500241,0.00000000,2.25557766,0.00000000,2.23975188,1.52711588
-4.85342671,4.59669959,0.76377993,0.00000000,2.28280911,0.00000000,2.25402181,1.55186829
-4.84742371,4.65275394,0.78192711,0.00000000,2.30718276,0.00000000,2.26621118,1.57448165
-4.84142071,4.70249453,0.79928460,0.00000000,2.32819771,0.00000000,2.27622674,1.59466889
-4.83541771,4.74513888,0.81568077,0.00000000,2.34537720,0.00000000,2.28397544,1.61215804
-4.82941471,4.77997122,0.83093446,0.00000000,2.35828272,0.00000000,2.28937520,1.62669876
-4.82341171,4.80636581,0.84485925,0.00000000,2.36652803,0.00000000,2.29236627,1.63806943
-4.81740870,4.82381034,0.85726919,0.00000000,2.36979279,0.00000000,2.29292218,1.64608470
-4.81140570,4.83192874,0.86798612,0.00000000,2.36783525,0.00000000,2.29105975,1.65060324
-4.80540270,4.83050265,0.87684824,0.00000000,2.36050344,0.00000000,2.28684738,1.65153542
-4.79939970,4.81949068,0.88371969,0.00000000,2.34774440,0.00000000,2.28041120,1.64885061
-4.79339670,4.79904456,0.88850085,0.00000000,2.32961100,0.00000000,2.27193876,1.64258381
-4.78739370,4.76952165,0.89113886,0.00000000,2.30626613,0.00000000,2.26167998,1.63284118
-4.78139070,4.73149288,0.89163780,0.00000000,2.27798385,0.00000000,2.24994542,1.61980428
-4.77538769,4.68574567,0.89006792,0.00000000,2.24514752,0.00000000,2.23710209,1.60373245
-4.76938469,4.63328131,0.88657348,0.00000000,2.20824478,0.00000000,2.22356687,1.58496345
-4.76338169,4.57530643,0.88137844,0.00000000,2.16785961,0.00000000,2.20979817,1.56391168
-4.75737869,4.51321832,0.87478953,0.00000000,2.12466136,0.00000000,2.19628598,1.54106421
-4.75137569,4.44858402,0.86719623,0.00000000,2.07939134,0.00000000,2.18354097,1.51697420
-4.74537269,4.38311312,0.85906731,0.00000000,2.03284702,0.00000000,2.17208276,1.49225196
-4.73936968,4.31862464,0.85094360,0.00000000,1.98586429,0.00000000,2.16242796,1.46755343
-4.73336668,4.25700817,0.84342704,0.00000000,1.93929820,0.00000000,2.15507803,1.44356641
-4.72736368,4.20017998,0.83716597,0.00000000,1.89400263,0.00000000,2.15050714,1.42099478
-4.72136068,4.15003473,0.83283702,0.00000000,1.85080933,0.00000000,2.14915025,1.40054083
-4.71535768,4.10839390,0.83112395,0.00000000,1.81050674,0.00000000,2.15139139,1.38288638
-4.70935468,4.07695215,0.83269418,0.00000000,1.77381933,0.00000000,2.15755209,1.36867300
-4.70335168,4.05722294,0.83817362,0.00000000,1.74138783,0.00000000,2.16788014,1.35848205
-4.69734867,4.05048533,0.84812087,0.00000000,1.71375086,0.00000000,2.18253882,1.35281513
-4.69134567,4.05773367,0.86300173,0.00000000,1.69132882,0.00000000,2.20159651,1.35207567
-4.68534267,4.07963226,0.88316510,0.00000000,1.67441026,0.00000000,2.22501745,1.35655251
-4.67933967,4.11647708,0.90882137,0.00000000,1.66314161,0.00000000,2.25265353,1.36640602
-4.67333667,4.16816669,0.94002443,0.00000000,1.65752048,0.00000000,2.28423813,1.38165771
-4.66733367,4.23418406,0.97665819,0.00000000,1.65739334,0.00000000,2.31938222,1.40218379
-4.66133067,4.31359128,1.01842860,0.00000000,1.66245758,0.00000000,2.35757364,1.42771337
-4.65532766,4.40503809,1.06486173,0.00000000,1.67226838,0.00000000,2.39817998,1.45783152
-4.64932466,4.50678532,1.11530844,0.00000000,1.68625045,0.00000000,2.44045575,1.49198755
-4.64332166,4.61674318,1.16895575,0.00000000,1.70371431,0.00000000,2.48355422,1.52950843
-4.63731866,4.73252395,1.22484490,0.00000000,1.72387702,0.00000000,2.52654405,1.56961693
-4.63131566,4.85150790,1.28189565,0.00000000,1.74588663,0.00000000,2.56843069,1.61145433
-4.62531266,4.97092025,1.33893600,0.00000000,1.76884957,0.00000000,2.60818228,1.65410652
-4.61930965,5.08791676,1.39473651,0.00000000,1.79186014,0.00000000,2.64475914,1.69663291
-4.61330665,5.19967441,1.44804783,0.00000000,1.81403088,0.00000000,2.67714613,1.73809672
-4.60730365,5.30348380,1.49764012,0.00000000,1.83452265,0.00000000,2.70438649,1.77759557
-4.60130065,5.39683901,1.54234255,0.00000000,1.85257311,0.00000000,2.72561566,1.81429092
-4.59529765,5.47752125,1.58108156,0.00000000,1.86752244,0.00000000,2.74009369,1.84743515
-4.58929465,5.54367226,1.61291603,0.00000000,1.87883516,0.00000000,2.74723450,1.87639499
-4.58329165,5.59385431,1.63706788,0.00000000,1.88611696,0.00000000,2.74663044,1.90067023
-4.57728864,5.62709393,1.65294697,0.00000000,1.88912597,0.00000000,2.73807103,1.91990706
-4.57128564,5.64290754,1.66016903,0.00000000,1.88777792,0.00000000,2.72155450,1.93390522
-4.56528264,5.64130786,1.65856605,0.00000000,1.88214499,0.00000000,2.69729177,1.94261900
-4.55927964,5.62279128,1.64818871,0.00000000,1.87244860,0.00000000,2.66570225,1.94615213
-4.55327664,5.58830688,1.62930088,0.00000000,1.85904651,0.00000000,2.62740185,1.94474691
-4.54727364,5.53920926,1.60236654,0.00000000,1.84241504,0.00000000,2.58318348,1.93876845
-4.54127064,5.47719758,1.56802998,0.00000000,1.82312727,0.00000000,2.53399123,1.92868488
-4.53526763,5.40424423,1.52709011,0.00000000,1.80182844,0.00000000,2.48088919,1.91504473
-4.52926463,5.32251666,1.48047032,0.00000000,1.77920968,0.00000000,2.42502660,1.89845267
-4.52326163,5.23429618,1.42918524,0.00000000,1.75598131,0.00000000,2.36760076,1.87954489
-4.51725863,5.14189745,1.37430593,0.00000000,1.73284685,0.00000000,2.30981942,1.85896521
-4.51125563,5.04759189,1.31692491,0.00000000,1.71047876,0.00000000,2.25286420,1.83734307
-4.50525263,4.95353814,1.25812247,0.00000000,1.68949688,0.00000000,2.19785646,1.81527406
-4.49924962,4.86172167,1.19893561,0.00000000,1.67044999,0.00000000,2.14582672,1.79330374
-4.49324662,4.77390527,1.14033044,0.00000000,1.65380119,0.00000000,2.09768880,1.77191509
-4.48724362,4.69159127,1.08317899,0.00000000,1.63991702,0.00000000,2.05421902,1.75151958
-4.48124062,4.61599576,1.02824090,0.00000000,1.62906065,0.00000000,2.01604111,1.73245189
-4.47523762,4.54803440,0.97615024,0.00000000,1.62138860,0.00000000,1.98361674,1.71496790
-4.46923462,4.48831911,0.92740757,0.00000000,1.61695104,0.00000000,1.95724155,1.69924556
-4.46323162,4.43716431,0.88237688,0.00000000,1.61569501,0.00000000,1.93704647,1.68538817
-4.45722861,4.39460143,0.84128724,0.00000000,1.61747029,0.00000000,1.92300364,1.67342943
-4.45122561,4.36040012,0.80423840,0.00000000,1.62203740,0.00000000,1.91493661,1.66333993
-4.44522261,4.33409477,0.77120997,0.00000000,1.62907724,0.00000000,1.91253396,1.65503437
-4.43921961,4.31501488,0.74207338,0.00000000,1.63820216,0.00000000,1.91536579,1.64837938
-4.43321661,4.30231810,0.71660590,0.00000000,1.64896791,0.00000000,1.92290252,1.64320146
-4.42721361,4.29502490,0.69450624,0.00000000,1.66088626,0.00000000,1.93453513,1.63929494
-4.42121061,4.29205383,0.67541088,0.00000000,1.67343800,0.00000000,1.94959639,1.63642973
-4.41520760,4.29225671,0.65891082,0.00000000,1.68608619,0.00000000,1.96738242,1.63435889
-4.40920460,4.29445295,0.64456792,0.00000000,1.69828915,0.00000000,1.98717386,1.63282580
-4.40320160,4.29746239,0.63193080,0.00000000,1.70951332,0.00000000,2.00825624,1.63157100
-4.39719860,4.30013593,0.62054947,0.00000000,1.71924537,0.00000000,2.02993871,1.63033863
-4.39119560,4.30138341,0.60998884,0.00000000,1.72700360,0.00000000,2.05157077,1.62888218
-4.38519260,4.30019809,0.59984045,0.00000000,1.73234817,0.00000000,2.07255634,1.62696975
-4.37918959,4.29567696,0.58973252,0.00000000,1.73488995,0.00000000,2.09236470,1.62438827
-4.37318659,4.28703654,0.57933807,0.00000000,1.73429778,0.00000000,2.11053803,1.62094688
-4.36718359,4.27362355,0.56838095,0.00000000,1.73030375,0.00000000,2.12669512,1.61647906
-4.36118059,4.25492024,0.55663991,0.00000000,1.72270663,0.00000000,2.14053137,1.61084353
-4.35517759,4.23054434,0.54395057,0.00000000,1.71137308,0.00000000,2.15181501,1.60392378
-4.34917459,4.20024369,0.53020551,0.00000000,1.69623682,0.00000000,2.16037997,1.59562635
-4.34317159,4.16388619,0.51535252,0.00000000,1.67729588,0.00000000,2.16611576,1.58587787
-4.33716858,4.12144564,0.49939119,0.00000000,1.65460800,0.00000000,2.16895520,1.57462114
-4.33116558,4.07298456,0.48236821,0.00000000,1.62828468,0.00000000,2.16886073,1.56181060
-4.32516258,4.01863522,0.46437142,0.00000000,1.59848412,0.00000000,2.16581030,1.54740742
-4.31915958,3.95858000,0.44552324,0.00000000,1.56540354,0.00000000,2.15978379,1.53137487
-4.31315658,3.89303279,0.42597343,0.00000000,1.52927127,0.00000000,2.15075101,1.51367424
-4.30715358,3.82222236,0.40589186,0.00000000,1.49033915,0.00000000,2.13866222,1.49426180
