energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.92796398,2.29540821,-2.57194463,0.45997407,-0.53238264,1.53645644,-1.64608856,0.00070774,-0.00087810,0.20534052,-0.25990611,0.32485747,-0.40602810,0.29800553,-0.37672094,0.12898002,-0.15687371,0.00000000,-0.00000000
-5.92196098,2.20985761,-2.47179215,0.43442185,-0.50358422,1.49766618,-1.60556955,0.00067493,-0.00081681,0.19161465,-0.24155095,0.30274096,-0.37703302,0.27620428,-0.34848014,0.11975260,-0.14542200,0.00000000,-0.00000000
-5.91595798,2.12891197,-2.37502543,0.41016420,-0.47581811,1.45977728,-1.56546661,0.00064983,-0.00076500,0.17911027,-0.22410096,0.28260777,-0.34938382,0.25631207,-0.32176714,0.11129378,-0.13475749,0.00000000,-0.00000000
-5.90995498,2.05287439,-2.28196292,0.38723379,-0.44916373,1.42284966,-1.52581101,0.00063241,-0.00072234,0.16793626,-0.20767980,0.26467643,-0.32331856,0.23845511,-0.29673967,0.10359481,-0.12488177,0.00000000,-0.00000000
-5.90395198,1.98208981,-2.19295081,0.36565797,-0.42368913,1.38698615,-1.48666922,0.00062284,-0.00068860,0.15819693,-0.19240727,0.24915490,-0.29906950,0.22275284,-0.27354559,0.09664839,-0.11579333,0.00000000,-0.00000000
-5.89794897,1.91695043,-2.10837271,0.34546290,-0.39945415,1.35233788,-1.44815003,0.00062147,-0.00066372,0.14999066,-0.17839899,0.23623734,-0.27686136,0.20931752,-0.25232357,0.09045007,-0.10748940,0.00000000,-0.00000000
-5.89194597,1.85789807,-2.02865736,0.32667739,-0.37651382,1.31910765,-1.41040997,0.00062887,-0.00064782,0.14340816,-0.16576590,0.22610056,-0.25690953,0.19825368,-0.23320382,0.08499936,-0.09996769,0.00000000,-0.00000000
-5.88594297,1.80542279,-1.95428367,0.30933627,-0.35492177,1.28755074,-1.37365700,0.00064581,-0.00064123,0.13853062,-0.15461368,0.21890040,-0.23941824,0.18965707,-0.21630859,0.08030068,-0.09322782,0.00000000,-0.00000000
-5.87993997,1.76005761,-1.88578277,0.29348285,-0.33473336,1.25797330,-1.33815197,0.00067323,-0.00064445,0.13542759,-0.14504194,0.21476778,-0.22457853,0.18361325,-0.20175249,0.07636384,-0.08727267,0.00000000,-0.00000000
-5.87393697,1.72236916,-1.82373648,0.27917053,-0.31600826,1.23072793,-1.30420782,0.00071228,-0.00065822,0.13415455,-0.13714323,0.21380461,-0.21256614,0.18019564,-0.18964252,0.07320420,-0.08210920,0.00000000,-0.00000000
-5.86793397,1.69294412,-1.76877196,0.26646316,-0.29881240,1.20620665,-1.27218623,0.00076425,-0.00068345,0.13475054,-0.13100177,0.21607963,-0.20353901,0.17946317,-0.18007752,0.07084238,-0.07774909,0.00000000,-0.00000000
-5.86193097,1.67237186,-1.72155236,0.25543418,-0.28321893,1.18483128,-1.24249189,0.00083054,-0.00072127,0.13723548,-0.12669196,0.22162416,-0.19763455,0.18145743,-0.17314727,0.06930358,-0.07420892,0.00000000,-0.00000000
-5.85592796,1.66122352,-1.68276336,0.24616452,-0.26930820,1.16704158,-1.21556435,0.00091267,-0.00077295,0.14160759,-0.12427644,0.23042801,-0.19496646,0.18619947,-0.16893091,0.06861647,-0.07150985,0.00000000,-0.00000000
-5.84992496,1.66002831,-1.65309584,0.23873922,-0.25716660,1.15328133,-1.19186756,0.00101215,-0.00083988,0.14784092,-0.12380408,0.24243562,-0.19562125,0.19368634,-0.16749472,0.06881159,-0.06967703,0.00000000,-0.00000000
-5.84392196,1.66924761,-1.63322489,0.23324313,-0.24688424,1.14398293,-1.17187747,0.00113050,-0.00092355,0.15588306,-0.12530748,0.25754274,-0.19965429,0.20388744,-0.16888938,0.06991954,-0.06873842,0.00000000,-0.00000000
-5.83791896,1.68924812,-1.62378573,0.22975552,-0.23855168,1.13955089,-1.15606790,0.00126915,-0.00102550,0.16565322,-0.12880044,0.27559372,-0.20708569,0.21674097,-0.17314658,0.07196875,-0.06872336,0.00000000,-0.00000000
-5.83191596,1.72027486,-1.62534719,0.22834424,-0.23225556,1.14034485,-1.14489511,0.00142937,-0.00114723,0.17704094,-0.13427518,0.29637983,-0.21789595,0.23215067,-0.18027521,0.07498305,-0.06966069,0.00000000,-0.00000000
-5.82591296,1.76242545,-1.63838360,0.22905946,-0.22807364,1.14666265,-1.13878143,0.00161222,-0.00129016,0.18990529,-0.14169967,0.31963877,-0.23202167,0.24998297,-0.19025723,0.07897917,-0.07157658,0.00000000,-0.00000000
-5.81990995,1.81562674,-1.66324615,0.23192742,-0.22606918,1.15872416,-1.13809866,0.00181846,-0.00145556,0.20407511,-0.15101503,0.34505553,-0.24935157,0.27006496,-0.20304346,0.08396420,-0.07449225,0.00000000,-0.00000000
-5.81390695,1.87961513,-1.70013479,0.23694451,-0.22628514,1.17665645,-1.14315143,0.00204845,-0.00164446,0.21934998,-0.16213329,0.37226493,-0.26972298,0.29218327,-0.21854941,0.08993313,-0.07842143,0.00000000,-0.00000000
-5.80790395,1.95392168,-1.74907207,0.24407206,-0.22873849,1.20048089,-1.15416151,0.00230216,-0.00185759,0.23550242,-0.17493562,0.40085589,-0.29291927,0.31608422,-0.23665166,0.09686671,-0.08336798,0.00000000,-0.00000000
-5.80190095,2.03786308,-1.80988003,0.25323210,-0.23341478,1.23010297,-1.17125331,0.00257903,-0.00209529,0.25228098,-0.18927133,0.43037749,-0.31866842,0.34147520,-0.25718482,0.10472960,-0.08932347,0.00000000,-0.00000000
-5.79589795,2.13053933,-1.88216164,0.26430442,-0.24026354,1.26530509,-1.19444137,0.00287797,-0.00235746,0.26941448,-0.20495759,0.46034683,-0.34664305,0.36802766,-0.27993953,0.11346908,-0.09626518,0.00000000,-0.00000000
-5.78989495,2.23083877,-1.96528785,0.27712509,-0.24919454,1.30574301,-1.22362044,0.00319732,-0.00264349,0.28661732,-0.22178035,0.49025850,-0.37646224,0.39538152,-0.30466173,0.12301425,-0.10415427,0.00000000,-0.00000000
-5.78389195,2.33745083,-2.05839152,0.29148674,-0.26007541,1.35094634,-1.25855857,0.00353484,-0.00295220,0.30359550,-0.23949626,0.51959557,-0.40769519,0.42315111,-0.33105338,0.13327598,-0.11293462,0.00000000,-0.00000000
-5.77788894,2.44888647,-2.16036894,0.30714059,-0.27273067,1.40032308,-1.29889379,0.00388769,-0.00328184,0.32005346,-0.25783590,0.54784157,-0.43986706,0.45093253,-0.35877497,0.14414754,-0.12253213,0.00000000,-0.00000000
-5.77188594,2.56350603,-2.26988978,0.32380026,-0.28694243,1.45316864,-1.34413490,0.00425251,-0.00363005,0.33570139,-0.27650814,0.57449325,-0.47246678,0.47831219,-0.38744963,0.15550596,-0.13285469,0.00000000,-0.00000000
-5.76588294,2.67955381,-2.38541558,0.34114728,-0.30245273,1.50867887,-1.39366631,0.00462542,-0.00399386,0.35026262,-0.29520572,0.59907354,-0.50495683,0.50487621,-0.41666921,0.16721413,-0.14379294,0.00000000,-0.00000000
-5.75987994,2.79519837,-2.50522680,0.35883828,-0.31896768,1.56596727,-1.44675747,0.00500214,-0.00436977,0.36348104,-0.31361184,0.62114422,-0.53678487,0.53022053,-0.44600192,0.17912354,-0.15522165,0.00000000,-0.00000000
-5.75387694,2.90857727,-2.62745793,0.37651338,-0.33616319,1.62408554,-1.50257655,0.00537804,-0.00475376,0.37512800,-0.33140757,0.64031774,-0.56739659,0.55396111,-0.47500154,0.19107764,-0.16700186,0.00000000,-0.00000000
-5.74787394,3.01784452,-2.75013965,0.39380568,-0.35369221,1.68204716,-1.56020819,0.00574832,-0.00514137,0.38500856,-0.34827988,0.65626773,-0.59624968,0.57574398,-0.50321783,0.20291558,-0.17898371,0.00000000,-0.00000000
-5.74187094,3.12121920,-2.87124690,0.41035146,-0.37119321,1.73885302,-1.61867497,0.00610807,-0.00552785,0.39296665,-0.36392988,0.66873765,-0.62282812,0.59525464,-0.53020779,0.21447640,-0.19100976,0.00000000,-0.00000000
-5.73586793,3.21703316,-2.98875100,0.42580058,-0.38829965,1.79351831,-1.67696186,0.00645246,-0.00590819,0.39888911,-0.37808102,0.67754725,-0.64665637,0.61222633,-0.55554732,0.22560316,-0.20291880,0.00000000,-0.00000000
-5.72986493,3.30377603,-3.10067403,0.43982678,-0.40465004,1.84509960,-1.73404297,0.00677684,-0.00627736,0.40270822,-0.39048684,0.68259654,-0.66731269,0.62644704,-0.57884276,0.23614725,-0.21454995,0.00000000,-0.00000000
-5.72386193,3.38013573,-3.20514326,0.45213740,-0.41989819,1.89272124,-1.78890940,0.00707693,-0.00663037,0.40440270,-0.40093799,0.68386701,-0.68444115,0.63776457,-0.59974189,0.24597230,-0.22574688,0.00000000,-0.00000000
-5.71785893,3.44503289,-3.30044341,0.46248218,-0.43372328,1.93559975,-1.84059748,0.00734890,-0.00696244,0.40399722,-0.40926804,0.68142026,-0.69776165,0.64608981,-0.61794379,0.25495785,-0.23636196,0.00000000,-0.00000000
-5.71185593,3.49764783,-3.38506457,0.47066068,-0.44583939,1.97306568,-1.88821601,0.00758950,-0.00726916,0.40156026,-0.41535802,0.67539385,-0.70707752,0.65139784,-0.63320712,0.26300238,-0.24626022,0.00000000,-0.00000000
-5.70585293,3.53743916,-3.45774388,0.47652821,-0.45600390,2.00458173,-1.93097161,0.00779618,-0.00754662,0.39720073,-0.41913929,0.66599489,-0.71228039,0.65372688,-0.64535656,0.27002578,-0.25532288,0.00000000,-0.00000000
-5.69984992,3.56415349,-3.51749913,0.47999987,-0.46402473,2.02975677,-1.96819104,0.00796713,-0.00779148,0.39106315,-0.42059472,0.65349153,-0.71335197,0.65317530,-0.65428687,0.27597106,-0.26345035,0.00000000,-0.00000000
-5.69384692,3.57782607,-3.56365307,0.48105272,-0.46976584,2.04835515,-1.99933976,0.00810131,-0.00800115,0.38332206,-0.41975811,0.63820281,-0.71036289,0.64989664,-0.65996469,0.28080526,-0.27056456,0.00000000,-0.00000000
-5.68784392,3.57877266,-3.59584752,0.47972596,-0.47315102,2.06030118,-2.02403596,0.00819850,-0.00817378,0.37417558,-0.41671184,0.62048744,-0.70346846,0.64409305,-0.66242773,0.28451960,-0.27661059,0.00000000,-0.00000000
-5.68184092,3.56757345,-3.61404702,0.47611923,-0.47416572,2.06567878,-2.04205963,0.00825923,-0.00830833,0.36383859,-0.41158299,0.60073196,-0.69290180,0.63600746,-0.66178165,0.28712894,-0.28155747,0.00000000,-0.00000000
-5.67583792,3.54504992,-3.61853213,0.47038918,-0.47285694,2.06472649,-2.05335653,0.00828476,-0.00840459,0.35253588,-0.40453802,0.57933888,-0.67896453,0.62591484,-0.65819468,0.28867054,-0.28539825,0.00000000,-0.00000000
-5.66983492,3.51223609,-3.60988311,0.46274441,-0.46933130,2.05782834,-2.05803693,0.00827700,-0.00846313,0.34049545,-0.39577639,0.55671530,-0.66201563,0.61411286,-0.65189031,0.28920220,-0.28814933,0.00000000,-0.00000000
-5.66383192,3.47034548,-3.58895506,0.45343921,-0.46375131,2.04550112,-2.05636970,0.00823839,-0.00848527,0.32794222,-0.38552337,0.53326233,-0.64245904,0.60091257,-0.64313842,0.28880005,-0.28984912,0.00000000,-0.00000000
-5.65782891,3.42073546,-3.55684605,0.44276627,-0.45633019,2.02837873,-2.04877184,0.00817179,-0.00847298,0.31509253,-0.37402238,0.50936596,-0.62073039,0.58662928,-0.63224535,0.28755598,-0.29055614,0.00000000,-0.00000000
-5.65182591,3.36487033,-3.51485980,0.43104874,-0.44732543,2.00719432,-2.03579451,0.00808035,-0.00842878,0.30214939,-0.36152726,0.48538928,-0.59728382,0.57157398,-0.61954326,0.28557483,-0.29034675,0.00000000,-0.00000000
-5.64582291,3.30428458,-3.46446488,0.41863182,-0.43703141,1.98276105,-2.01810598,0.00796738,-0.00835561,0.28929870,-0.34829473,0.46166646,-0.57257905,0.55604583,-0.60537935,0.28297157,-0.28931249,0.00000000,-0.00000000
-5.63981991,3.24054740,-3.40725204,0.40587442,-0.42577136,1.95595195,-1.99647247,0.00783623,-0.00825673,0.27670653,-0.33457739,0.43849848,-0.54706950,0.54032554,-0.59010542,0.27986848,-0.28755731,0.00000000,-0.00000000
-5.63381691,3.17522936,-3.34489147,0.39314078,-0.41388904,1.92767961,-1.97173761,0.00769014,-0.00813553,0.26451726,-0.32061746,0.41615046,-0.52119169,0.52467013,-0.57406798,0.27639240,-0.28519476,0.00000000,-0.00000000
-5.62781391,3.10987182,-3.27909137,0.38079255,-0.40174028,1.89887613,-1.94480121,0.00753216,-0.00799547,0.25285279,-0.30664143,0.39485055,-0.49535632,0.50930893,-0.55759948,0.27267215,-0.28234512,0.00000000,-0.00000000
-5.62181091,3.04595933,-3.21155891,0.36918127,-0.38968481,1.87047351,-1.91659803,0.00736504,-0.00783987,0.24181240,-0.29285580,0.37479004,-0.46994106,0.49444084,-0.54101076,0.26883612,-0.27913279,0.00000000,-0.00000000
-5.61580790,2.98489515,-3.14396454,0.35864144,-0.37807835,1.84338488,-1.88807689,0.00719118,-0.00767188,0.23147347,-0.27944388,0.35612460,-0.44528520,0.48023284,-0.52458487,0.26501000,-0.27568370,0.00000000,-0.00000000
-5.60980490,2.92797957,-3.07790997,0.34948415,-0.36726521,1.81848653,-1.86018060,0.00701256,-0.00749434,0.22189257,-0.26656369,0.33897609,-0.42168616,0.46681954,-0.50857248,0.26131471,-0.27212300,0.00000000,-0.00000000
-5.60380190,2.87639082,-3.01489996,0.34199129,-0.35757150,1.79660069,-1.83382672,0.00683077,-0.00730975,0.21310704,-0.25434683,0.32343492,-0.39939744,0.45430372,-0.49318863,0.25786439,-0.26857284,0.00000000,-0.00000000
-5.59779890,2.83116807,-2.95631795,0.33641040,-0.34929888,1.77847919,-1.80988945,0.00664697,-0.00712019,0.20513673,-0.24289830,0.30956247,-0.37862821,0.44275757,-0.47861100,0.25476456,-0.26515038,0.00000000,-0.00000000
-5.59179590,2.79319623,-2.90340505,0.33294994,-0.34271893,1.76478782,-1.78918235,0.00646196,-0.00692734,0.19798583,-0.23229707,0.29739345,-0.35954377,0.43222450,-0.46497940,0.25211023,-0.26196586,0.00000000,-0.00000000
-5.58579290,2.76319214,-2.85724201,0.33177516,-0.33806811,1.75609143,-1.77244214,0.00627619,-0.00673246,0.19164474,-0.22259717,0.28693803,-0.34226709,0.42272139,-0.45239626,0.24998414,-0.25912077,0.00000000,-0.00000000
-5.57978989,2.74169210,-2.81873378,0.33300446,-0.33554317,1.75284001,-1.76031330,0.00608985,-0.00653647,0.18609173,-0.21382937,0.27818355,-0.32688075,0.41424104,-0.44092818,0.24845504,-0.25670607,0.00000000,-0.00000000
-5.57378689,2.72904072,-2.78859622,0.33670623,-0.33529714,1.75535570,-1.75333356,0.00590293,-0.00633992,0.18129453,-0.20600304,0.27109588,-0.31342932,0.40675475,-0.43060801,0.24757595,-0.25480044,0.00000000,-0.00000000
-5.56778389,2.72538143,-2.76734477,0.34289635,-0.33743584,1.76382131,-1.75192043,0.00571533,-0.00614313,0.17721170,-0.19910821,0.26562033,-0.30192177,0.40021491,-0.42143756,0.24738265,-0.25346858,0.00000000,-0.00000000
-5.56178089,2.73064902,-2.75528501,0.35153640,-0.34201482,1.77827075,-1.75635889,0.00552692,-0.00594625,0.17379384,-0.19311774,0.26168236,-0.29233395,0.39455757,-0.41339051,0.24789227,-0.25275952,0.00000000,-0.00000000
-5.55577789,2.74456513,-2.75250532,0.36253263,-0.34903703,1.79858188,-1.76679064,0.00533761,-0.00574931,0.17098465,-0.18798938,0.25918809,-0.28461095,0.38970490,-0.40641568,0.24910222,-0.25270514,0.00000000,-0.00000000
-5.54977489,2.76663725,-2.75887213,0.37573609,-0.35845118,1.82447250,-1.78320544,0.00514749,-0.00555233,0.16872188,-0.18366785,0.25802482,-0.27866935,0.38556759,-0.40044021,0.25098943,-0.25331879,0.00000000,-0.00000000
-5.54377189,2.79616237,-2.77402817,0.39094383,-0.37015090,1.85550025,-1.80543500,0.00495680,-0.00535542,0.16693828,-0.18008684,0.25806181,-0.27439942,0.38204722,-0.39537296,0.25351017,-0.25459423,0.00000000,-0.00000000
-5.53776888,2.83223605,-2.79739479,0.40790154,-0.38397504,1.89106691,-1.83315018,0.00476607,-0.00515881,0.16556251,-0.17717085,0.25915140,-0.27166744,0.37903855,-0.39110773,0.25660037,-0.25650498,0.00000000,-0.00000000
-5.53176588,2.87376777,-2.82817889,0.42630771,-0.39970916,1.93042785,-1.86586223,0.00457612,-0.00496294,0.16452018,-0.17483706,0.26113072,-0.27031801,0.37643195,-0.38752655,0.26017672,-0.25900415,0.00000000,-0.00000000
-5.52576288,2.91950304,-2.86538545,0.44581944,-0.41708840,1.97270690,-1.90292855,0.00438809,-0.00476854,0.16373498,-0.17299717,0.26382401,-0.27017685,0.37411579,-0.38450292,0.26413848,-0.26202489,0.00000000,-0.00000000
-5.51975988,2.96805268,-2.90783637,0.46605990,-0.43580195,2.01691694,-1.94356367,0.00420343,-0.00457658,0.16312995,-0.17155914,0.26704573,-0.27105380,0.37197903,-0.38190507,0.26837003,-0.26548154,0.00000000,-0.00000000
-5.51375688,3.01792906,-2.95419596,0.48662741,-0.45549915,2.06198604,-1.98685570,0.00402391,-0.00438837,0.16262897,-0.17042912,0.27060445,-0.27274647,0.36991388,-0.37959927,0.27274432,-0.26927157,0.00000000,-0.00000000
-5.50775388,3.06758879,-3.00300334,0.50710604,-0.47579725,2.10678868,-2.03178845,0.00385157,-0.00420553,0.16215833,-0.16951332,0.27430732,-0.27504434,0.36781863,-0.37745310,0.27712686,-0.27327827,0.00000000,-0.00000000
-5.50175088,3.11548091,-3.05271162,0.52707740,-0.49629081,2.15018148,-2.07726891,0.00368869,-0.00402995,0.16164850,-0.16872001,0.27796528,-0.27773345,0.36560055,-0.37533891,0.28138049,-0.27737424,0.00000000,-0.00000000
-5.49574787,3.16009910,-3.10173299,0.54613339,-0.51656252,2.19104210,-2.12215982,0.00353772,-0.00386377,0.16103593,-0.16796152,0.28139856,-0.28060159,0.36317886,-0.37313715,0.28537050,-0.28142558,0.00000000,-0.00000000
-5.48974487,3.20003593,-3.14848882,0.56388930,-0.53619530,2.22831008,-2.16531617,0.00340123,-0.00370933,0.16026486,-0.16715632,0.28444246,-0.28344384,0.36048760,-0.37073981,0.28897001,-0.28529669,0.00000000,-0.00000000
-5.48374187,3.23403715,-3.19146309,0.57999696,-0.55478508,2.26102781,-2.20562474,0.00328179,-0.00356910,0.15928914,-0.16623101,0.28695293,-0.28606840,0.35747835,-0.36805376,0.29206544,-0.28885544,0.00000000,-0.00000000
-5.47773887,3.26105332,-3.22925730,0.59415713,-0.57195409,2.28837994,-2.24204501,0.00318189,-0.00344557,0.15807375,-0.16512234,0.28881196,-0.28830235,0.35412271,-0.36500385,0.29456166,-0.29197867,0.00000000,-0.00000000
-5.47173587,3.28028637,-3.26064448,0.60613078,-0.58736391,2.30972914,-2.27364987,0.00310388,-0.00334123,0.15659622,-0.16377891,0.28993215,-0.28999725,0.35041422,-0.36153584,0.29638676,-0.29455756,0.00000000,-0.00000000
-5.46573287,3.29122844,-3.28461989,0.61574848,-0.60072784,2.32464635,-2.29966409,0.00304983,-0.00325838,0.15484759,-0.16216284,0.29026056,-0.29103422,0.34636980,-0.35761886,0.29749591,-0.29650285,0.00000000,-0.00000000
-5.45972986,3.29369075,-3.30044594,0.62291750,-0.61182183,2.33293379,-2.31949882,0.00302147,-0.00319913,0.15283305,-0.16025090,0.28978125,-0.29132826,0.34203033,-0.35324733,0.29787439,-0.29774943,0.00000000,-0.00000000
-5.45372686,3.28782036,-3.30768863,0.62762606,-0.62049368,2.33463918,-2.33278009,0.00302008,-0.00316521,0.15057200,-0.15803545,0.28851660,-0.29083158,0.33746044,-0.34844219,0.29753937,-0.29826019,0.00000000,-0.00000000
-5.44772386,3.27410358,-3.30624353,0.62994458,-0.62666963,2.33006000,-2.33936964,0.00304641,-0.00315795,0.14809770,-0.15552478,0.28652711,-0.28953575,0.33274733,-0.34325134,0.29654031,-0.29802885,0.00000000,-0.00000000
-5.44172086,3.25335480,-3.29634927,0.63002349,-0.63035823,2.31973720,-2.33937676,0.00310063,-0.00317815,0.14545626,-0.15274301,0.28390977,-0.28747246,0.32799856,-0.33774914,0.29495799,-0.29708157,0.00000000,-0.00000000
-5.43571786,3.22669099,-3.27858726,0.62808776,-0.63165095,2.30443802,-2.33315994,0.00318228,-0.00322604,0.14270523,-0.14972940,0.28079482,-0.28471276,0.32333879,-0.33203488,0.29290216,-0.29547720,0.00000000,-0.00000000
-5.42971486,3.19549210,-3.25386695,0.62442822,-0.63071945,2.28512853,-2.32131791,0.00329019,-0.00330119,0.13991155,-0.14653718,0.27734126,-0.28136491,0.31890569,-0.32623030,0.29050768,-0.29330609,0.00000000,-0.00000000
-5.42371186,3.16134896,-3.22339665,0.61939002,-0.62780957,2.26293670,-2.30467002,0.00342253,-0.00340250,0.13714924,-0.14323173,0.27373104,-0.27757065,0.31484486,-0.32047602,0.28792957,-0.29068754,0.00000000,-0.00000000
-5.41770885,3.12600074,-3.18864063,0.61335858,-0.62323203,2.23910757,-2.28422635,0.00357679,-0.00352816,0.13449661,-0.13988845,0.27016232,-0.27350018,0.31130419,-0.31492700,0.28533695,-0.28776576,0.00000000,-0.00000000
-5.41170585,3.09126457,-3.15126410,0.60674382,-0.61735035,2.21495244,-2.26114887,0.00374980,-0.00367569,0.13203338,-0.13659004,0.26684204,-0.26934598,0.30842780,-0.30974721,0.28290622,-0.28470468,0.00000000,-0.00000000
-5.40570285,3.05896067,-3.11306817,0.59996323,-0.61056634,2.19179443,-2.23670500,0.00393781,-0.00384193,0.12983764,-0.13342361,0.26397807,-0.26531566,0.30634977,-0.30510367,0.28081380,-0.28168176,0.00000000,-0.00000000
-5.39969985,3.03083642,-3.07591766,0.59342462,-0.60330393,2.17091300,-2.21221582,0.00413657,-0.00402314,0.12798291,-0.13047748,0.26177140,-0.26162420,0.30518805,-0.30115998,0.27922878,-0.27888101,0.00000000,-0.00000000
-5.39369685,3.00849313,-3.04166505,0.58750937,-0.59599189,2.15349007,-2.18900111,0.00434142,-0.00421505,0.12653536,-0.12783802,0.26040860,-0.25848591,0.30503884,-0.29806979,0.27830575,-0.27648555,0.00000000,-0.00000000
-5.38769385,2.99331898,-3.01207402,0.58255701,-0.58904637,2.14056042,-2.16832405,0.00454743,-0.00441298,0.12555139,-0.12558649,0.26005495,-0.25610638,0.30597176,-0.29597031,0.27817831,-0.27467015,0.00000000,-0.00000000
-5.38169085,2.98643156,-2.98874628,0.57885167,-0.58285398,2.13296868,-2.15133795,0.00474953,-0.00461198,0.12507566,-0.12379611,0.26084852,-0.25467483,0.30802607,-0.29497638,0.27895337,-0.27359397,0.00000000,-0.00000000
-5.37568784,2.98863268,-2.97305522,0.57661134,-0.57775631,2.13133518,-2.13903787,0.00494264,-0.00480693,0.12513960,-0.12252948,0.26289538,-0.25435712,0.31120817,-0.29517521,0.28070673,-0.27339388,0.00000000,-0.00000000
-5.36968484,3.00037772,-2.96608961,0.57598012,-0.57403647,2.13603211,-2.13221932,0.00512186,-0.00499273,0.12576066,-0.12183647,0.26626626,-0.25528983,0.31549062,-0.29662222,0.28348001,-0.27417878,0.00000000,-0.00000000
-5.36368184,3.02176088,-2.96860999,0.57702397,-0.57190838,2.14717108,-2.13144610,0.00528261,-0.00516444,0.12694199,-0.12175262,0.27099461,-0.25757547,0.32081269,-0.29933811,0.28727907,-0.27602504,0.00000000,-0.00000000
-5.35767884,3.05251680,-2.98101996,0.57973008,-0.57150926,2.16460265,-2.13702879,0.00542074,-0.00531745,0.12867298,-0.12229820,0.27707619,-0.26127917,0.32708252,-0.30330742,0.29207408,-0.27897335,0.00000000,-0.00000000
-5.35167584,3.09203819,-3.00335346,0.58400966,-0.57289561,2.18792744,-2.14901481,0.00553273,-0.00544761,0.13093017,-0.12347789,0.28447010,-0.26642683,0.33418074,-0.30847869,0.29780105,-0.28302716,0.00000000,-0.00000000
-5.34567284,3.13940825,-3.03527871,0.58970415,-0.57604284,2.21651813,-2.16719047,0.00561574,-0.00555137,0.13367883,-0.12528119,0.29310123,-0.27300486,0.34196548,-0.31476612,0.30436489,-0.28815266,0.00000000,-0.00000000
