energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,1.35799548,-1.03609747,0.00145995,-0.00061781,0.05079764,-0.04040811,0.86875781,-0.66564802,0.40456586,-0.29111777,0.78998666,-0.60795361,0.00000000,-0.00000000
-5.93396698,1.42638016,-1.11181302,0.00167553,-0.00068950,0.05410859,-0.04420444,0.92279620,-0.71998783,0.42602794,-0.31322620,0.82989567,-0.65185994,0.00000000,-0.00000000
-5.92796398,1.49204605,-1.18747509,0.00192130,-0.00077246,0.05740941,-0.04812803,0.97622934,-0.77551453,0.44674514,-0.33539751,0.86822783,-0.69569898,0.00000000,-0.00000000
-5.92196098,1.55451177,-1.26242512,0.00220008,-0.00086885,0.06067773,-0.05215313,1.02862010,-0.83183747,0.46656169,-0.35744001,0.90469341,-0.73908869,0.00000000,-0.00000000
-5.91595798,1.61334853,-1.33600511,0.00251449,-0.00098111,0.06389133,-0.05625171,1.07952700,-0.88853202,0.48533791,-0.37916155,0.93903092,-0.78164627,0.00000000,-0.00000000
-5.90995498,1.66818593,-1.40757032,0.00286683,-0.00111196,0.06702841,-0.06039384,1.12850984,-0.94514299,0.50295289,-0.40037408,0.97101047,-0.82299505,0.00000000,-0.00000000
-5.90395198,1.71871622,-1.47650240,0.00325898,-0.00126434,0.07006806,-0.06454830,1.17513572,-1.00118949,0.51930677,-0.42089823,1.00043634,-0.86277159,0.00000000,-0.00000000
-5.89794897,1.76469711,-1.54222253,0.00369220,-0.00144138,0.07299060,-0.06868315,1.21898530,-1.05617105,0.53432243,-0.44056811,1.02714862,-0.90063287,0.00000000,-0.00000000
-5.89194597,1.80595290,-1.60420417,0.00416705,-0.00164634,0.07577813,-0.07276647,1.25965919,-1.10957507,0.54794664,-0.45923592,1.05102403,-0.93626325,0.00000000,-0.00000000
-5.88594297,1.84237419,-1.66198499,0.00468321,-0.00188251,0.07841493,-0.07676719,1.29678431,-1.16088534,0.56015058,-0.47677627,1.07197586,-0.96938102,0.00000000,-0.00000000
-5.87993997,1.87391600,-1.71517747,0.00523939,-0.00215315,0.08088808,-0.08065592,1.33002005,-1.20959160,0.57092965,-0.49308998,1.08995303,-0.99974428,0.00000000,-0.00000000
-5.87393697,1.90059465,-1.76347778,0.00583319,-0.00246132,0.08318792,-0.08440585,1.35906411,-1.25519972,0.58030279,-0.50810728,1.10493841,-1.02715593,0.00000000,-0.00000000
-5.86793397,1.92248344,-1.80667257,0.00646103,-0.00280977,0.08530861,-0.08799361,1.38365775,-1.29724225,0.58831101,-0.52179004,1.11694650,-1.05146753,0.00000000,-0.00000000
-5.86193097,1.93970738,-1.84464327,0.00711813,-0.00320081,0.08724859,-0.09140015,1.40359044,-1.33528899,0.59501550,-0.53413306,1.12602051,-1.07258191,0.00000000,-0.00000000
-5.85592796,1.95243717,-1.87736753,0.00779849,-0.00363613,0.08901105,-0.09461148,1.41870365,-1.36895707,0.60049519,-0.54516416,1.13222909,-1.09045424,0.00000000,-0.00000000
-5.84992496,1.96088258,-1.90491783,0.00849493,-0.00411664,0.09060422,-0.09761936,1.42889376,-1.39792018,0.60484394,-0.55494309,1.13566272,-1.10509160,0.00000000,-0.00000000
-5.84392196,1.96528565,-1.92745689,0.00919918,-0.00464234,0.09204158,-0.10042173,1.43411394,-1.42191657,0.60816738,-0.56355919,1.13643009,-1.11655093,0.00000000,-0.00000000
-5.83791896,1.96591367,-1.94523004,0.00990205,-0.00521218,0.09334191,-0.10302302,1.43437495,-1.44075524,0.61057963,-0.57112772,1.13465441,-1.12493534,0.00000000,-0.00000000
-5.83191596,1.96305233,-1.95855468,0.01059358,-0.00582390,0.09452907,-0.10543419,1.42974489,-1.45432034,0.61219987,-0.57778513,1.13046996,-1.13038891,0.00000000,-0.00000000
-5.82591296,1.95699912,-1.96780705,0.01126331,-0.00647397,0.09563169,-0.10767246,1.42034780,-1.46257313,0.61314897,-0.58368320,1.12401891,-1.13309019,0.00000000,-0.00000000
-5.81990995,1.94805705,-1.97340680,0.01190056,-0.00715755,0.09668243,-0.10976078,1.40636124,-1.46555174,0.61354619,-0.58898249,1.11544850,-1.13324445,0.00000000,-0.00000000
-5.81390695,1.93652898,-1.97579982,0.01249471,-0.00786842,0.09771716,-0.11172700,1.38801282,-1.46336847,0.61350614,-0.59384503,1.10490875,-1.13107525,0.00000000,-0.00000000
-5.80790395,1.92271238,-1.97544000,0.01303558,-0.00859907,0.09877382,-0.11360272,1.36557584,-1.45620481,0.61313595,-0.59842683,1.09255053,-1.12681537,0.00000000,-0.00000000
-5.80190095,1.90689478,-1.97277074,0.01351369,-0.00934075,0.09989101,-0.11542186,1.33936404,-1.44430441,0.61253281,-0.60287045,1.07852420,-1.12069771,0.00000000,-0.00000000
-5.79589795,1.88934972,-1.96820687,0.01392068,-0.01008366,0.10110650,-0.11721907,1.30972572,-1.42796430,0.61178187,-0.60729783,1.06297871,-1.11294655,0.00000000,-0.00000000
-5.78989495,1.87033346,-1.96211790,0.01424955,-0.01081710,0.10245551,-0.11902788,1.27703729,-1.40752480,0.61095453,-0.61180393,1.04606106,-1.10376943,0.00000000,-0.00000000
-5.78389195,1.85008215,-1.95481341,0.01449494,-0.01152976,0.10396903,-0.12087890,1.24169631,-1.38335857,0.61010719,-0.61645144,1.02791609,-1.09335023,0.00000000,-0.00000000
-5.77788894,1.82880971,-1.94653123,0.01465342,-0.01221000,0.10567208,-0.12279797,1.20411446,-1.35585936,0.60928039,-0.62126677,1.00868659,-1.08184361,0.00000000,-0.00000000
-5.77188594,1.80670631,-1.93742920,0.01472355,-0.01284621,0.10758219,-0.12480438,1.16471036,-1.32543094,0.60849852,-0.62623770,0.98851342,-1.06937129,0.00000000,-0.00000000
-5.76588294,1.78393751,-1.92758089,0.01470609,-0.01342712,0.10970800,-0.12690952,1.12390252,-1.29247674,0.60776986,-0.63131285,0.96753584,-1.05602013,0.00000000,-0.00000000
-5.75987994,1.76064414,-1.91697567,0.01460394,-0.01394221,0.11204834,-0.12911565,1.08210264,-1.25739070,0.60708731,-0.63640300,0.94589167,-1.04184237,0.00000000,-0.00000000
-5.75387694,1.73694284,-1.90552330,0.01442211,-0.01438207,0.11459156,-0.13141534,1.03970944,-1.22054961,0.60642945,-0.64138439,0.92371749,-1.02685774,0.00000000,-0.00000000
-5.74787394,1.71292753,-1.89306295,0.01416762,-0.01473872,0.11731556,-0.13379132,0.99710309,-1.18230724,0.60576224,-0.64610392,0.90114852,-1.01105758,0.00000000,-0.00000000
-5.74187094,1.68867171,-1.87937636,0.01384926,-0.01500595,0.12018826,-0.13621697,0.95464052,-1.14299059,0.60504124,-0.65038607,0.87831847,-0.99441061,0.00000000,-0.00000000
-5.73586793,1.66423158,-1.86420467,0.01347732,-0.01517955,0.12316875,-0.13865752,0.91265163,-1.10289800,0.60421433,-0.65404135,0.85535908,-0.97687012,0.00000000,-0.00000000
-5.72986493,1.63965015,-1.84726817,0.01306331,-0.01525753,0.12620904,-0.14107181,0.87143653,-1.06229934,0.60322494,-0.65687596,0.83239942,-0.95838213,0.00000000,-0.00000000
-5.72386193,1.61496207,-1.82828824,0.01261954,-0.01524021,0.12925646,-0.14341474,0.83126387,-1.02143801,0.60201573,-0.65870227,0.80956504,-0.93889410,0.00000000,-0.00000000
-5.71785893,1.59019925,-1.80701038,0.01215878,-0.01513032,0.13225653,-0.14564021,0.79237017,-0.98053434,0.60053264,-0.65934969,0.78697688,-0.91836384,0.00000000,-0.00000000
-5.71185593,1.56539697,-1.78322733,0.01169380,-0.01493288,0.13515633,-0.14770457,0.75496020,-0.93979029,0.59872919,-0.65867550,0.76475003,-0.89676788,0.00000000,-0.00000000
-5.70585293,1.54060027,-1.75680110,0.01123701,-0.01465515,0.13790821,-0.14957028,0.71920829,-0.89939482,0.59657090,-0.65657516,0.74299232,-0.87410913,0.00000000,-0.00000000
-5.69984992,1.51587043,-1.72768288,0.01080004,-0.01430639,0.14047357,-0.15120980,0.68526035,-0.85952967,0.59403969,-0.65299157,0.72180285,-0.85042316,0.00000000,-0.00000000
-5.69384692,1.49129106,-1.69592982,0.01039341,-0.01389760,0.14282675,-0.15260935,0.65323659,-0.82037491,0.59113796,-0.64792286,0.70127039,-0.82578286,0.00000000,-0.00000000
-5.68784392,1.46697357,-1.66171762,0.01002620,-0.01344116,0.14495865,-0.15377242,0.62323456,-0.78211408,0.58789234,-0.64142837,0.68147191,-0.80030118,0.00000000,-0.00000000
-5.68184092,1.44306159,-1.62534834,0.00970581,-0.01295050,0.14687989,-0.15472287,0.59533251,-0.74493828,0.58435665,-0.63363235,0.66247102,-0.77413174,0.00000000,-0.00000000
-5.67583792,1.41973412,-1.58725268,0.00943775,-0.01243963,0.14862348,-0.15550726,0.56959263,-0.70904916,0.58061411,-0.62472523,0.64431660,-0.74746723,0.00000000,-0.00000000
-5.66983492,1.39720697,-1.54798662,0.00922555,-0.01192274,0.15024663,-0.15619647,0.54606423,-0.67466027,0.57677846,-0.61496221,0.62704168,-0.72053560,0.00000000,-0.00000000
-5.66383192,1.37573238,-1.50822203,0.00907066,-0.01141375,0.15183160,-0.15688619,0.52478644,-0.64199689,0.57299385,-0.60465910,0.61066247,-0.69359427,0.00000000,-0.00000000
-5.65782891,1.35559667,-1.46873165,0.00897253,-0.01092589,0.15348554,-0.15769638,0.50579047,-0.61129407,0.56943345,-0.59418549,0.59517790,-0.66692246,0.00000000,-0.00000000
-5.65182591,1.33711583,-1.43036865,0.00892863,-0.01047135,0.15533907,-0.15876947,0.48910118,-0.58279301,0.56629672,-0.58395533,0.58056952,-0.64081213,0.00000000,-0.00000000
-5.64582291,1.32062898,-1.39404162,0.00893468,-0.01006084,0.15754372,-0.16026738,0.47473802,-0.55673592,0.56380516,-0.57441519,0.56680195,-0.61555783,0.00000000,-0.00000000
-5.63981991,1.30649012,-1.36068556,0.00898482,-0.00970339,0.16026812,-0.16236727,0.46271519,-0.53335944,0.56219682,-0.56603050,0.55382395,-0.59144591,0.00000000,-0.00000000
-5.63381691,1.29505805,-1.33123014,0.00907185,-0.00940604,0.16369305,-0.16525625,0.45304113,-0.51288711,0.56171949,-0.55927030,0.54157007,-0.56874375,0.00000000,-0.00000000
-5.62781391,1.28668497,-1.30656639,0.00918757,-0.00917372,0.16800546,-0.16912497,0.44571731,-0.49552097,0.56262285,-0.55459081,0.52996299,-0.54768938,0.00000000,-0.00000000
-5.62181091,1.28170410,-1.28751290,0.00932307,-0.00900912,0.17339160,-0.17416049,0.44073654,-0.48143300,0.56514967,-0.55241862,0.51891645,-0.52848202,0.00000000,-0.00000000
-5.61580790,1.28041668,-1.27478311,0.00946908,-0.00891268,0.18002954,-0.18053854,0.43808076,-0.47075649,0.56952653,-0.55313389,0.50833873,-0.51127409,0.00000000,-0.00000000
-5.60980490,1.28307886,-1.26895492,0.00961628,-0.00888260,0.18808124,-0.18841545,0.43771861,-0.46357801,0.57595407,-0.55705439,0.49813659,-0.49616503,0.00000000,-0.00000000
-5.60380190,1.28988906,-1.27044390,0.00975560,-0.00891501,0.19768465,-0.19792012,0.43960289,-0.45993038,0.58459747,-0.56442079,0.48821953,-0.48319720,0.00000000,-0.00000000
-5.59779890,1.30097616,-1.27948126,0.00987857,-0.00900411,0.20894593,-0.20914633,0.44366809,-0.45978689,0.59557724,-0.57538405,0.47850417,-0.47235430,0.00000000,-0.00000000
-5.59179590,1.31638925,-1.29609781,0.00997751,-0.00914237,0.22193233,-0.22214572,0.44982824,-0.46305734,0.60896087,-0.58999526,0.46891861,-0.46356212,0.00000000,-0.00000000
-5.58579290,1.33608926,-1.32011445,0.01004577,-0.00932087,0.23666605,-0.23692191,0.45797521,-0.46958606,0.62475575,-0.60819858,0.45940656,-0.45669194,0.00000000,-0.00000000
-5.57978989,1.35994322,-1.35114016,0.01007790,-0.00952955,0.25311934,-0.25342595,0.46797777,-0.47915226,0.64290362,-0.62982766,0.44993105,-0.45156618,0.00000000,-0.00000000
-5.57378689,1.38772127,-1.38857760,0.01006972,-0.00975760,0.27121117,-0.27155347,0.47968140,-0.49147273,0.66327708,-0.65460581,0.44047743,-0.44796631,0.00000000,-0.00000000
-5.56778389,1.41909714,-1.43163651,0.01001845,-0.00999377,0.29080587,-0.29114387,0.49290919,-0.50620707,0.68567828,-0.68215008,0.43105575,-0.44564248,0.00000000,-0.00000000
-5.56178089,1.45365212,-1.47935470,0.00992262,-0.01022677,0.31171368,-0.31198155,0.50746384,-0.52296538,0.70984023,-0.71197945,0.42170211,-0.44432466,0.00000000,-0.00000000
-5.55577789,1.49088280,-1.53062604,0.00978209,-0.01044559,0.33369360,-0.33379955,0.52313075,-0.54131818,0.73543078,-0.74352680,0.41247913,-0.44373458,0.00000000,-0.00000000
-5.54977489,1.53021267,-1.58423471,0.00959792,-0.01063983,0.35645838,-0.35628535,0.53968239,-0.56080840,0.76205928,-0.77615447,0.40347532,-0.44359807,0.00000000,-0.00000000
-5.54377189,1.57100717,-1.63889451,0.00937229,-0.01080000,0.37968172,-0.37908892,0.55688369,-0.58096503,0.78928605,-0.80917310,0.39480354,-0.44365728,0.00000000,-0.00000000
-5.53776888,1.61259220,-1.69329198,0.00910828,-0.01091780,0.40300736,-0.40183280,0.57449847,-0.60131798,0.81663422,-0.84186289,0.38659842,-0.44368213,0.00000000,-0.00000000
-5.53176588,1.65427524,-1.74613163,0.00880977,-0.01098632,0.42605995,-0.42412382,0.59229654,-0.62141365,0.84360386,-0.87349688,0.37901297,-0.44348047,0.00000000,-0.00000000
-5.52576288,1.69536864,-1.79618173,0.00848119,-0.01100021,0.44845718,-0.44556617,0.61006139,-0.64083056,0.86968774,-0.90336514,0.37221443,-0.44290664,0.00000000,-0.00000000
-5.51975988,1.73521402,-1.84231880,0.00812740,-0.01095575,0.46982284,-0.46577523,0.62759801,-0.65919449,0.89438833,-0.93079913,0.36637948,-0.44186790,0.00000000,-0.00000000
-5.51375688,1.77320686,-1.88356887,0.00775347,-0.01085093,0.48980017,-0.48439170,0.64474053,-0.67619245,0.91723525,-0.95519520,0.36168909,-0.44032853,0.00000000,-0.00000000
-5.50775388,1.80882028,-1.91914413,0.00736454,-0.01068545,0.50806510,-0.50109541,0.66135931,-0.69158485,0.93780257,-0.97603631,0.35832300,-0.43831133,0.00000000,-0.00000000
-5.50175088,1.84162672,-1.94847294,0.00696567,-0.01046062,0.52433860,-0.51561805,0.67736704,-0.70521533,0.95572508,-0.99291104,0.35645426,-0.43589667,0.00000000,-0.00000000
-5.49574787,1.87131671,-1.97122235,0.00656173,-0.01017924,0.53839780,-0.52775458,0.69272365,-0.71701782,0.97071289,-1.00552904,0.35624368,-0.43321886,0.00000000,-0.00000000
-5.48974487,1.89771349,-1.98731174,0.00615733,-0.00984548,0.55008520,-0.53737235,0.70743946,-0.72702030,0.98256368,-1.01373230,0.35783475,-0.43046024,0.00000000,-0.00000000
-5.48374187,1.92078303,-1.99691708,0.00575671,-0.00946465,0.55931568,-0.54441787,0.72157668,-0.73534520,0.99117194,-1.01750172,0.36134884,-0.42784321,0.00000000,-0.00000000
-5.47773887,1.94063859,-2.00046562,0.00536372,-0.00904300,0.56608086,-0.54892061,0.73524881,-0.74220621,0.99653481,-1.01695862,0.36688117,-0.42562049,0.00000000,-0.00000000
-5.47173587,1.95753975,-1.99862100,0.00498183,-0.00858746,0.57045067,-0.55099373,0.74861816,-0.74790159,0.99875426,-1.01236113,0.37449738,-0.42406414,0.00000000,-0.00000000
-5.46573287,1.97188579,-1.99225953,0.00461410,-0.00810545,0.57257196,-0.55083164,0.76189132,-0.75280425,0.99803536,-1.00409566,0.38423119,-0.42345383,0.00000000,-0.00000000
-5.45972986,1.98420379,-1.98243862,0.00426320,-0.00760457,0.57266434,-0.54870450,0.77531296,-0.75734884,0.99468086,-0.99266370,0.39608290,-0.42406481,0.00000000,-0.00000000
-5.45372686,1.99513188,-1.97035863,0.00393150,-0.00709244,0.57101321,-0.54494973,0.78915805,-0.76201647,0.98908230,-0.97866464,0.41001917,-0.42615623,0.00000000,-0.00000000
-5.44772386,2.00539858,-1.95731982,0.00362104,-0.00657646,0.56796048,-0.53996103,0.80372294,-0.76731757,0.98170788,-0.96277527,0.42597385,-0.42996020,0.00000000,-0.00000000
-5.44172086,2.01579899,-1.94467620,0.00333363,-0.00606365,0.56389321,-0.53417525,0.81931560,-0.77377365,0.97308796,-0.94572682,0.44385000,-0.43567223,0.00000000,-0.00000000
-5.43571786,2.02716911,-1.93378830,0.00307090,-0.00556049,0.55923070,-0.52805769,0.83624542,-0.78189864,0.96379844,-0.92828062,0.46352313,-0.44344323,0.00000000,-0.00000000
-5.42971486,2.04035909,-1.92597656,0.00283433,-0.00507286,0.55441048,-0.52208633,0.85481305,-0.79218047,0.95444302,-0.91120319,0.48484535,-0.45337366,0.00000000,-0.00000000
-5.42371186,2.05620672,-1.92247747,0.00262531,-0.00460589,0.54987387,-0.51673574,0.87530045,-0.80506377,0.94563487,-0.89524190,0.50765052,-0.46550983,0.00000000,-0.00000000
-5.41770885,2.07551188,-1.92440388,0.00244518,-0.00416400,0.54605143,-0.51246111,0.89796172,-0.82093420,0.93797836,-0.88110200,0.53176003,-0.47984267,0.00000000,-0.00000000
-5.41170585,2.09901289,-1.93271091,0.00229529,-0.00375084,0.54334895,-0.50968317,0.92301468,-0.84010495,0.93205161,-0.86942591,0.55698896,-0.49630887,0.00000000,-0.00000000
-5.40570285,2.12736530,-1.94816859,0.00217696,-0.00336934,0.54213439,-0.50877428,0.95063364,-0.86280592,0.92839025,-0.86077528,0.58315243,-0.51479426,0.00000000,-0.00000000
-5.39969985,2.16112344,-1.97134194,0.00209155,-0.00302179,0.54272619,-0.51004634,0.98094327,-0.88917595,0.92747278,-0.85561654,0.61007167,-0.53513940,0.00000000,-0.00000000
-5.39369685,2.20072519,-2.00257877,0.00204043,-0.00270988,0.54538319,-0.51374078,1.01401376,-0.91925802,0.92970803,-0.85431011,0.63757959,-0.55714684,0.00000000,-0.00000000
-5.38769385,2.24647974,-2.04200522,0.00202496,-0.00243478,0.55029658,-0.52002096,1.04985720,-0.95299785,0.93542467,-0.85710339,0.66552540,-0.58058980,0.00000000,-0.00000000
-5.38169085,2.29855852,-2.08952871,0.00204647,-0.00219730,0.55758384,-0.52896705,1.08842518,-0.99024546,0.94486314,-0.86412775,0.69377817,-0.60522187,0.00000000,-0.00000000
-5.37568784,2.35698902,-2.14484780,0.00210619,-0.00199793,0.56728505,-0.54057362,1.12960754,-1.03075973,0.95816980,-0.87539905,0.72222886,-0.63078704,0.00000000,-0.00000000
-5.36968484,2.42165133,-2.20746785,0.00220521,-0.00183697,0.57936137,-0.55474986,1.17323232,-1.07421567,0.97539344,-0.89082168,0.75079096,-0.65702975,0.00000000,-0.00000000
-5.36368184,2.49227741,-2.27672175,0.00234441,-0.00171463,0.59369590,-0.57132233,1.21906677,-1.12021387,0.99648401,-0.91019563,0.77939936,-0.68370436,0.00000000,-0.00000000
-5.35767884,2.56845274,-2.35179454,0.00252435,-0.00163109,0.61009666,-0.59004022,1.26681942,-1.16829200,1.02129354,-0.93322611,0.80800773,-0.71058360,0.00000000,-0.00000000
-5.35167584,2.64962048,-2.43175070,0.00274518,-0.00158656,0.62830182,-0.61058281,1.31614340,-1.21793768,1.04957914,-0.95953533,0.83658452,-0.73746566,0.00000000,-0.00000000
-5.34567284,2.73508817,-2.51556315,0.00300657,-0.00158135,0.64798682,-0.63256892,1.36664083,-1.26860241,1.08100798,-0.98867597,0.86510762,-0.76417947,0.00000000,-0.00000000
-5.33966983,2.82403698,-2.60214282,0.00330760,-0.00161586,0.66877338,-0.65556811,1.41786842,-1.31971610,1.11516420,-1.02014570,0.89355837,-0.79058818,0.00000000,-0.00000000
-5.33366683,2.91553374,-2.69036799,0.00364664,-0.00169056,0.69023995,-0.67911322,1.46934441,-1.37070174,1.15155775,-1.05340241,0.92191491,-0.81659044,0.00000000,-0.00000000
-5.32766383,3.00854587,-2.77911240,0.00402132,-0.00180599,0.71193363,-0.70271391,1.52055668,-1.42098976,1.18963491,-1.08787968,0.95014564,-0.84211975,0.00000000,-0.00000000
-5.32166083,3.10195919,-2.86727163,0.00442845,-0.00196271,0.73338298,-0.72587095,1.57097218,-1.47003189,1.22879048,-1.12300205,0.97820308,-0.86714184,0.00000000,-0.00000000
-5.31565783,3.19459883,-2.95378716,0.00486396,-0.00216117,0.75411157,-0.74809061,1.62004748,-1.51731383,1.26838150,-1.15819975,1.00601856,-0.89165034,0.00000000,-0.00000000
-5.30965483,3.28525283,-3.03766768,0.00532294,-0.00240166,0.77365175,-0.76889894,1.66724033,-1.56236683,1.30774225,-1.19292254,1.03349818,-0.91566102,0.00000000,-0.00000000
-5.30365183,3.37269838,-3.11800734,0.00579961,-0.00268416,0.79155837,-0.78785545,1.71202198,-1.60477762,1.34620021,-1.22665239,1.06052027,-0.93920501,0.00000000,-0.00000000
-5.29764882,3.45572996,-3.19400095,0.00628744,-0.00300829,0.80742199,-0.80456578,1.75388990,-1.64419656,1.38309276,-1.25891477,1.08693471,-0.96232135,0.00000000,-0.00000000
-5.29164582,3.53318885,-3.26495576,0.00677920,-0.00337308,0.82088111,-0.81869296,1.79238061,-1.68034387,1.41778409,-1.28928829,1.11256396,-0.98504940,0.00000000,-0.00000000
-5.28564282,3.60399309,-3.33030007,0.00726713,-0.00377697,0.83163315,-0.82996695,1.82708201,-1.71301387,1.44968186,-1.31741256,1.13720602,-1.00742138,0.00000000,-0.00000000
-5.27963982,3.66716683,-3.38958861,0.00774309,-0.00421760,0.83944370,-0.83819218,1.85764490,-1.74207702,1.47825321,-1.34299423,1.16063903,-1.02945565,0.00000000,-0.00000000
-5.27363682,3.72186804,-3.44250486,0.00819878,-0.00469179,0.84415376,-0.84325281,1.88379305,-1.76747987,1.50303940,-1.36581103,1.18262729,-1.05115093,0.00000000,-0.00000000
-5.26763382,3.76741338,-3.48886055,0.00862594,-0.00519549,0.84568477,-0.84511556,1.90533150,-1.78924303,1.52366871,-1.38571386,1.20292838,-1.07248174,0.00000000,-0.00000000
-5.26163082,3.80329914,-3.52859236,0.00901662,-0.00572368,0.84404121,-0.84383017,1.92215253,-1.80745717,1.53986698,-1.40262700,1.22130095,-1.09339543,0.00000000,-0.00000000
-5.25562781,3.82921737,-3.56175638,0.00936339,-0.00627047,0.83931066,-0.83952731,1.93423907,-1.82227728,1.55146554,-1.41654647,1.23751276,-1.11381066,0.00000000,-0.00000000
-5.24962481,3.84506617,-3.58852035,0.00965961,-0.00682910,0.83166143,-0.83241424,1.94166540,-1.83391542,1.55840596,-1.42753679,1.25134850,-1.13361758,0.00000000,-0.00000000
-5.24362181,3.85095386,-3.60915412,0.00989960,-0.00739204,0.82133774,-0.82276831,1.94459484,-1.84263227,1.56074164,-1.43572614,1.26261700,-1.15267956,0.00000000,-0.00000000
-5.23761881,3.84719646,-3.62401862,0.01007890,-0.00795114,0.80865278,-0.81092861,1.94327470,-1.84872771,1.55863604,-1.44130043,1.27115745,-1.17083627,0.00000000,-0.00000000
-5.23161581,3.83430867,-3.63355361,0.01019435,-0.00849784,0.79397977,-0.79728610,1.93802855,-1.85253079,1.55235754,-1.44449614,1.27684440,-1.18790801,0.00000000,-0.00000000
-5.22561281,3.81298862,-3.63826459,0.01024425,-0.00902329,0.77774150,-0.78227251,1.92924613,-1.85438940,1.54227135,-1.44559260,1.27959119,-1.20370098,0.00000000,-0.00000000
-5.21960980,3.78409690,-3.63870901,0.01022839,-0.00951868,0.76039863,-0.76634850,1.91737137,-1.85465999,1.52882850,-1.44490352,1.27935203,-1.21801322,0.00000000,-0.00000000
-5.21360680,3.74863083,-3.63548219,0.01014808,-0.00997544,0.74243714,-0.74999141,1.90288890,-1.85369750,1.51255259,-1.44276844,1.27612243,-1.23064089,0.00000000,-0.00000000
-5.20760380,3.70769490,-3.62920306,0.01000605,-0.01038554,0.72435545,-0.73368286,1.88630973,-1.85184597,1.49402456,-1.43954385,1.26993826,-1.24138471,0.00000000,-0.00000000
-5.20160080,3.66246867,-3.62049995,0.00980638,-0.01074167,0.70665146,-0.71789676,1.86815657,-1.84942979,1.47386628,-1.43559455,1.26087372,-1.25005616,0.00000000,-0.00000000
-5.19559780,3.61417315,-3.60999652,0.00955436,-0.01103756,0.68980995,-0.70308778,1.84894934,-1.84674589,1.45272325,-1.43128507,1.24903820,-1.25648332,0.00000000,-0.00000000
-5.18959480,3.56403710,-3.59829812,0.00925625,-0.01126815,0.67429061,-0.68968059,1.82919143,-1.84405704,1.43124719,-1.42697144,1.23457260,-1.26051607,0.00000000,-0.00000000
-5.18359180,3.51326421,-3.58597843,0.00891907,-0.01142972,0.66051703,-0.67806014,1.80935712,-1.84158611,1.41007893,-1.42299320,1.21764524,-1.26203064,0.00000000,-0.00000000
-5.17758879,3.46300225,-3.57356684,0.00855038,-0.01152008,0.64886671,-0.66856297,1.78988039,-1.83951159,1.38983203,-1.41966592,1.19844765,-1.26093327,0.00000000,-0.00000000
-5.17158579,3.41431501,-3.56153628,0.00815800,-0.01153857,0.63966244,-0.66146971,1.77114556,-1.83796410,1.37107758,-1.41727396,1.17719050,-1.25716304,0.00000000,-0.00000000
-5.16558279,3.36815768,-3.55029206,0.00774977,-0.01148613,0.63316498,-0.65699884,1.75347979,-1.83702418,1.35433049,-1.41606373,1.15409982,-1.25069385,0.00000000,-0.00000000
