energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.70585293,0.76099153,0.12145968,0.00000000,0.39181163,0.23983169,0.40943872,0.00000000
-5.69984992,0.72782171,0.11447870,0.00000000,0.38217829,0.22748902,0.39353397,0.00000000
-5.69384692,0.69711159,0.10765361,0.00000000,0.37398071,0.21639655,0.37886324,0.00000000
-5.68784392,0.66934546,0.10105721,0.00000000,0.36743295,0.20671812,0.36570846,0.00000000
-5.68184092,0.64495264,0.09475864,0.00000000,0.36272476,0.19858661,0.35432413,0.00000000
-5.67583792,0.62430074,0.08882308,0.00000000,0.36001488,0.19210262,0.34493227,0.00000000
-5.66983492,0.60768999,0.08331162,0.00000000,0.35942488,0.18733363,0.33771794,0.00000000
-5.66383192,0.59534888,0.07828107,0.00000000,0.36103394,0.18431389,0.33282554,0.00000000
-5.65782891,0.58743109,0.07378376,0.00000000,0.36487473,0.18304490,0.33035594,0.00000000
-5.65182591,0.58401394,0.06986738,0.00000000,0.37093068,0.18349649,0.33036460,0.00000000
-5.64582291,0.58509844,0.06657482,0.00000000,0.37913468,0.18560846,0.33286067,0.00000000
-5.63981991,0.59061099,0.06394400,0.00000000,0.38936960,0.18929289,0.33780722,0.00000000
-5.63381691,0.60040695,0.06200778,0.00000000,0.40147047,0.19443698,0.34512259,0.00000000
-5.62781391,0.61427585,0.06079382,0.00000000,0.41522853,0.20090644,0.35468294,0.00000000
-5.62181091,0.63194849,0.06032461,0.00000000,0.43039703,0.20854950,0.36632584,0.00000000
-5.61580790,0.65310544,0.06061742,0.00000000,0.44669856,0.21720124,0.37985504,0.00000000
-5.60980490,0.67738717,0.06168437,0.00000000,0.46383386,0.22668843,0.39504603,0.00000000
-5.60380190,0.70440506,0.06353252,0.00000000,0.48149166,0.23683453,0.41165251,0.00000000
-5.59779890,0.73375338,0.06616401,0.00000000,0.49935922,0.24746498,0.42941334,0.00000000
-5.59179590,0.76502158,0.06957623,0.00000000,0.51713319,0.25841225,0.44805993,0.00000000
-5.58579290,0.79780656,0.07376196,0.00000000,0.53453037,0.26952093,0.46732368,0.00000000
-5.57978989,0.83172448,0.07870960,0.00000000,0.55129779,0.28065230,0.48694334,0.00000000
-5.57378689,0.86642170,0.08440333,0.00000000,0.56722183,0.29168839,0.50667194,0.00000000
-5.56778389,0.90158441,0.09082327,0.00000000,0.58213594,0.30253539,0.52628319,0.00000000
-5.56178089,0.93694664,0.09794559,0.00000000,0.59592647,0.31312613,0.54557695,0.00000000
-5.55577789,0.97229626,0.10574263,0.00000000,0.60853672,0.32342161,0.56438381,0.00000000
-5.54977489,1.00747896,0.11418291,0.00000000,0.61996858,0.33341149,0.58256851,0.00000000
-5.54377189,1.04239979,0.12323108,0.00000000,0.63028205,0.34311342,0.60003213,0.00000000
-5.53776888,1.07702241,0.13284789,0.00000000,0.63959255,0.35257129,0.61671300,0.00000000
-5.53176588,1.11136594,0.14298995,0.00000000,0.64806597,0.36185240,0.63258639,0.00000000
-5.52576288,1.14549955,0.15360957,0.00000000,0.65591198,0.37104361,0.64766283,0.00000000
-5.51975988,1.17953492,0.16465444,0.00000000,0.66337556,0.38024661,0.66198532,0.00000000
-5.51375688,1.21361683,0.17606725,0.00000000,0.67072723,0.38957249,0.67562533,0.00000000
-5.50775388,1.24791206,0.18778540,0.00000000,0.67825229,0.39913574,0.68867783,0.00000000
-5.50175088,1.28259704,0.19974051,0.00000000,0.68623948,0.40904792,0.70125548,0.00000000
-5.49574787,1.31784454,0.21185814,0.00000000,0.69496939,0.41941119,0.71348202,0.00000000
-5.48974487,1.35380991,0.22405741,0.00000000,0.70470306,0.43031204,0.72548522,0.00000000
-5.48374187,1.39061720,0.23625084,0.00000000,0.71567110,0.44181526,0.73738942,0.00000000
-5.47773887,1.42834577,0.24834429,0.00000000,0.72806367,0.45395861,0.74930807,0.00000000
-5.47173587,1.46701794,0.26023710,0.00000000,0.74202168,0.46674827,0.76133639,0.00000000
-5.46573287,1.50658803,0.27182249,0.00000000,0.75762940,0.48015528,0.77354447,0.00000000
-5.45972986,1.54693355,0.28298830,0.00000000,0.77490886,0.49411328,0.78597111,0.00000000
-5.45372686,1.58784891,0.29361801,0.00000000,0.79381608,0.50851749,0.79861867,0.00000000
-5.44772386,1.62904223,0.30359216,0.00000000,0.81423951,0.52322526,0.81144922,0.00000000
-5.44172086,1.67013551,0.31279015,0.00000000,0.83600052,0.53805810,0.82438227,0.00000000
-5.43571786,1.71066859,0.32109234,0.00000000,0.85885636,0.55280523,0.83729423,0.00000000
-5.42971486,1.75010704,0.32838257,0.00000000,0.88250532,0.56722871,0.85001990,0.00000000
-5.42371186,1.78785394,0.33455089,0.00000000,0.90659412,0.58106982,0.86235595,0.00000000
-5.41770885,1.82326543,0.33949652,0.00000000,0.93072761,0.59405673,0.87406647,0.00000000
-5.41170585,1.85566967,0.34313091,0.00000000,0.95448020,0.60591315,0.88489053,0.00000000
-5.40570285,1.88438871,0.34538078,0.00000000,0.97740921,0.61636757,0.89455148,0.00000000
-5.39969985,1.90876249,0.34619107,0.00000000,0.99906934,0.62516296,0.90276774,0.00000000
-5.39369685,1.92817405,0.34552762,0.00000000,1.01902816,0.63206633,0.90926476,0.00000000
-5.38769385,1.94207510,0.34337945,0.00000000,1.03688196,0.63687799,0.91378751,0.00000000
-5.38169085,1.95001069,0.33976059,0.00000000,1.05227135,0.63943989,0.91611309,0.00000000
-5.37568784,1.95164190,0.33471128,0.00000000,1.06489616,0.63964285,0.91606289,0.00000000
-5.36968484,1.94676547,0.32829846,0.00000000,1.07452883,0.63743227,0.91351359,0.00000000
-5.36368184,1.93532936,0.32061559,0.00000000,1.08102583,0.63281204,0.90840655,0.00000000
-5.35767884,1.91744330,0.31178157,0.00000000,1.08433640,0.62584642,0.90075501,0.00000000
-5.35167584,1.89338366,0.30193901,0.00000000,1.08450820,0.61665981,0.89064868,0.00000000
-5.34567284,1.86359228,0.29125163,0.00000000,1.08168941,0.60543436,0.87825538,0.00000000
-5.33966983,1.82866891,0.27990103,0.00000000,1.07612699,0.59240547,0.86381956,0.00000000
-5.33366683,1.78935755,0.26808278,0.00000000,1.06816105,0.57785538,0.84765761,0.00000000
-5.32766383,1.74652689,0.25600207,0.00000000,1.05821521,0.56210499,0.83015007,0.00000000
-5.32166083,1.70114567,0.24386889,0.00000000,1.04678335,0.54550440,0.81173096,0.00000000
-5.31565783,1.65425378,0.23189304,0.00000000,1.03441302,0.52842241,0.79287466,0.00000000
-5.30965483,1.60693014,0.22027903,0.00000000,1.02168597,0.51123541,0.77408076,0.00000000
-5.30365183,1.56025878,0.20922098,0.00000000,1.00919683,0.49431626,0.75585756,0.00000000
-5.29764882,1.51529427,0.19889779,0.00000000,0.99753032,0.47802332,0.73870473,0.00000000
-5.29164582,1.47302802,0.18946870,0.00000000,0.98723822,0.46269034,0.72309608,0.00000000
-5.28564282,1.43435662,0.18106929,0.00000000,0.97881700,0.44861734,0.70946288,0.00000000
-5.27963982,1.40005367,0.17380812,0.00000000,0.97268688,0.43606292,0.69817855,0.00000000
-5.27363682,1.37074591,0.16776415,0.00000000,0.96917353,0.42523823,0.68954534,0.00000000
-5.26763382,1.34689479,0.16298494,0.00000000,0.96849297,0.41630265,0.68378349,0.00000000
-5.26163082,1.32878400,0.15948574,0.00000000,0.97074063,0.40936140,0.68102326,0.00000000
-5.25562781,1.31651343,0.15724954,0.00000000,0.97588491,0.40446501,0.68130026,0.00000000
-5.24962481,1.30999957,0.15622805,0.00000000,0.98376576,0.40161053,0.68455414,0.00000000
-5.24362181,1.30898251,0.15634358,0.00000000,0.99409837,0.40074435,0.69063065,0.00000000
-5.23761881,1.31303883,0.15749183,0.00000000,1.00648188,0.40176654,0.69928707,0.00000000
-5.23161581,1.32160008,0.15954543,0.00000000,1.02041287,0.40453629,0.71020071,0.00000000
-5.22561281,1.33397583,0.16235832,0.00000000,1.03530310,0.40887827,0.72298004,0.00000000
-5.21960980,1.34938048,0.16577048,0.00000000,1.05050082,0.41458977,0.73717813,0.00000000
-5.21360680,1.36696271,0.16961332,0.00000000,1.06531473,0.42144798,0.75230782,0.00000000
-5.20760380,1.38583642,0.17371509,0.00000000,1.07903971,0.42921763,0.76785790,0.00000000
-5.20160080,1.40511195,0.17790653,0.00000000,1.09098314,0.43765830,0.78330987,0.00000000
-5.19559780,1.42392659,0.18202626,0.00000000,1.10049075,0.44653147,0.79815453,0.00000000
-5.18959480,1.44147307,0.18592589,0.00000000,1.10697103,0.45560710,0.81190785,0.00000000
-5.18359180,1.45702528,0.18947463,0.00000000,1.10991694,0.46466944,0.82412546,0.00000000
-5.17758879,1.46996018,0.19256313,0.00000000,1.10892432,0.47352214,0.83441551,0.00000000
-5.17158579,1.47977538,0.19510660,0.00000000,1.10370604,0.48199249,0.84244916,0.00000000
-5.16558279,1.48610181,0.19704688,0.00000000,1.09410149,0.48993470,0.84796873,0.00000000
-5.15957979,1.48871112,0.19835352,0.00000000,1.08008103,0.49723231,0.85079311,0.00000000
-5.15357679,1.48751782,0.19902382,0.00000000,1.06174533,0.50379960,0.85082030,0.00000000
-5.14757379,1.48257613,0.19908171,0.00000000,1.03931968,0.50958196,0.84802731,0.00000000
-5.14157079,1.47407182,0.19857570,0.00000000,1.01314373,0.51455541,0.84246735,0.00000000
-5.13556778,1.46230943,0.19757585,0.00000000,0.98365705,0.51872511,0.83426450,0.00000000
-5.12956478,1.44769548,0.19616993,0.00000000,0.95138140,0.52212292,0.82360631,0.00000000
-5.12356178,1.43071828,0.19445893,0.00000000,0.91690033,0.52480415,0.81073447,0.00000000
-5.11755878,1.41192517,0.19255210,0.00000000,0.88083720,0.52684346,0.79593412,0.00000000
-5.11155578,1.39189802,0.19056173,0.00000000,0.84383248,0.52833007,0.77952203,0.00000000
-5.10555278,1.37122777,0.18859784,0.00000000,0.80652120,0.52936231,0.76183427,0.00000000
-5.09954977,1.35048923,0.18676311,0.00000000,0.76951160,0.53004180,0.74321372,0.00000000
-5.09354677,1.33021665,0.18514811,0.00000000,0.73336560,0.53046736,0.72399781,0.00000000
-5.08754377,1.31088131,0.18382711,0.00000000,0.69858190,0.53072882,0.70450701,0.00000000
-5.08154077,1.29287170,0.18285463,0.00000000,0.66558220,0.53090113,0.68503439,0.00000000
-5.07553777,1.27647720,0.18226288,0.00000000,0.63470086,0.53103892,0.66583654,0.00000000
-5.06953477,1.26187585,0.18206015,0.00000000,0.60617843,0.53117181,0.64712625,0.00000000
-5.06353177,1.24912663,0.18223026,0.00000000,0.58015885,0.53130078,0.62906709,0.00000000
-5.05752876,1.23816672,0.18273305,0.00000000,0.55669047,0.53139577,0.61177003,0.00000000
-5.05152576,1.22881384,0.18350594,0.00000000,0.53573051,0.53139481,0.59529235,0.00000000
-5.04552276,1.22077363,0.18446646,0.00000000,0.51715273,0.53120468,0.57963860,0.00000000
-5.03951976,1.21365178,0.18551559,0.00000000,0.50075773,0.53070331,0.56476374,0.00000000
-5.03351676,1.20697054,0.18654188,0.00000000,0.48628547,0.52974376,0.55057819,0.00000000
-5.02751376,1.20018887,0.18742603,0.00000000,0.47342932,0.52815975,0.53695463,0.00000000
-5.02151076,1.19272548,0.18804589,0.00000000,0.46185109,0.52577246,0.52373616,0.00000000
-5.01550775,1.18398362,0.18828146,0.00000000,0.45119636,0.52239836,0.51074547,0.00000000
-5.00950475,1.17337677,0.18801988,0.00000000,0.44110954,0.51785768,0.49779471,0.00000000
-5.00350175,1.16035391,0.18716004,0.00000000,0.43124807,0.51198311,0.48469545,0.00000000
-4.99749875,1.14442329,0.18561668,0.00000000,0.42129525,0.50462825,0.47126840,0.00000000
-4.99149575,1.12517371,0.18332380,0.00000000,0.41097130,0.49567545,0.45735246,0.00000000
-4.98549275,1.10229233,0.18023724,0.00000000,0.40004233,0.48504255,0.44281266,0.00000000
-4.97948974,1.07557826,0.17633637,0.00000000,0.38832699,0.47268821,0.42754668,0.00000000
-4.97348674,1.04495139,0.17162478,0.00000000,0.37570065,0.45861560,0.41148979,0.00000000
-4.96748374,1.01045630,0.16613004,0.00000000,0.36209727,0.44287418,0.39461791,0.00000000
-4.96148074,0.97226099,0.15990257,0.00000000,0.34750886,0.42555953,0.37694885,0.00000000
-4.95547774,0.93065101,0.15301370,0.00000000,0.33198302,0.40681140,0.35854179,0.00000000
-4.94947474,0.88601918,0.14555308,0.00000000,0.31561857,0.38680994,0.33949502,0.00000000
-4.94347174,0.83885180,0.13762555,0.00000000,0.29855988,0.36577046,0.31994226,0.00000000
-4.93746873,0.78971210,0.12934773,0.00000000,0.28099019,0.34393706,0.30004795,0.00000000
-4.93146573,0.73922199,0.12084446,0.00000000,0.26312438,0.32157549,0.28000154,0.00000000
-4.92546273,0.68804303,0.11224530,0.00000000,0.24520154,0.29896558,0.26001153,0.00000000
-4.91945973,0.63685766,0.10368128,0.00000000,0.22747789,0.27639376,0.24029933,0.00000000
-4.91345673,0.58635161,0.09528195,0.00000000,0.21022018,0.25414598,0.22109343,0.00000000
-4.90745373,0.53719828,0.08717301,0.00000000,0.19370006,0.23250140,0.20262411,0.00000000
-4.90145073,0.49004564,0.07947445,0.00000000,0.17818938,0.21172710,0.18511897,0.00000000
-4.89544772,0.44550615,0.07229931,0.00000000,0.16395671,0.19207404,0.16879944,0.00000000
-4.88944472,0.40414992,0.06575306,0.00000000,0.15126494,0.17377434,0.15387828,0.00000000
-4.88344172,0.36650096,0.05993353,0.00000000,0.14036998,0.15703994,0.14055822,0.00000000
-4.87743872,0.33303650,0.05493139,0.00000000,0.13152032,0.14206253,0.12903150,0.00000000
-4.87143572,0.30418889,0.05083093,0.00000000,0.12495725,0.12901464,0.11948029,0.00000000
-4.86543272,0.28034949,0.04771122,0.00000000,0.12091545,0.11805168,0.11207773,0.00000000
-4.85942971,0.26187406,0.04564730,0.00000000,0.11962356,0.10931466,0.10698931,0.00000000
-4.85342671,0.24908886,0.04471147,0.00000000,0.12130461,0.10293327,0.10437450,0.00000000
-4.84742371,0.24229668,0.04497431,0.00000000,0.12617568,0.09902913,0.10438804,0.00000000
-4.84142071,0.24178225,0.04650549,0.00000000,0.13444684,0.09771879,0.10718096,0.00000000
-4.83541771,0.24781626,0.04937415,0.00000000,0.14631890,0.09911617,0.11290086,0.00000000
-4.82941471,0.26065752,0.05364876,0.00000000,0.16197995,0.10333442,0.12169135,0.00000000
-4.82341171,0.28055286,0.05939644,0.00000000,0.18160063,0.11048666,0.13369056,0.00000000
-4.81740870,0.30773450,0.06668166,0.00000000,0.20532816,0.12068575,0.14902847,0.00000000
-4.81140570,0.34241476,0.07556433,0.00000000,0.23327923,0.13404278,0.16782334,0.00000000
-4.80540270,0.38477831,0.08609738,0.00000000,0.26553211,0.15066444,0.19017699,0.00000000
-4.79939970,0.43497204,0.09832374,0.00000000,0.30211821,0.17064912,0.21616941,0.00000000
-4.79339670,0.49309309,0.11227306,0.00000000,0.34301367,0.19408203,0.24585261,0.00000000
-4.78739370,0.55917551,0.12795810,0.00000000,0.38813133,0.22102938,0.27924421,0.00000000
-4.78139070,0.63317624,0.14537102,0.00000000,0.43731361,0.25153189,0.31632094,0.00000000
-4.77538769,0.71496113,0.16447984,0.00000000,0.49032699,0.28559792,0.35701246,0.00000000
-4.76938469,0.80429176,0.18522508,0.00000000,0.54685838,0.32319646,0.40119586,0.00000000
-4.76338169,0.90081392,0.20751694,0.00000000,0.60651397,0.36425043,0.44869110,0.00000000
-4.75737869,1.00404846,0.23123316,0.00000000,0.66882075,0.40863046,0.49925788,0.00000000
-4.75137569,1.11338520,0.25621760,0.00000000,0.73323108,0.45614971,0.55259393,0.00000000
-4.74537269,1.22808050,0.28227993,0.00000000,0.79913020,0.50655982,0.60833532,0.00000000
-4.73936968,1.34725896,0.30919627,0.00000000,0.86584675,0.55954849,0.66605850,0.00000000
-4.73336668,1.46991946,0.33671109,0.00000000,0.93266586,0.61473878,0.72528447,0.00000000
-4.72736368,1.59494565,0.36454020,0.00000000,0.99884448,0.67169043,0.78548482,0.00000000
-4.72136068,1.72112079,0.39237490,0.00000000,1.06362844,0.72990318,0.84608967,0.00000000
-4.71535768,1.84714662,0.41988716,0.00000000,1.12627033,0.78882232,0.90649711,0.00000000
-4.70935468,1.97166571,0.44673580,0.00000000,1.18604771,0.84784621,0.96608400,0.00000000
-4.70335168,2.09328670,0.47257334,0.00000000,1.24228063,0.90633579,1.02421778,0.00000000
-4.69734867,2.21061154,0.49705339,0.00000000,1.29434777,0.96362575,1.08026872,0.00000000
-4.69134567,2.32226387,0.51983840,0.00000000,1.34170050,1.01903713,1.13362243,0.00000000
-4.68534267,2.42691755,0.54060734,0.00000000,1.38387415,1.07189098,1.18369191,0.00000000
-4.67933967,2.52332429,0.55906325,0.00000000,1.42049611,1.12152255,1.22992907,0.00000000
-4.67333667,2.61033960,0.57494026,0.00000000,1.45129042,1.16729576,1.27183501,0.00000000
-4.66733367,2.68694602,0.58800979,0.00000000,1.47607880,1.20861718,1.30896900,0.00000000
-4.66133067,2.75227291,0.59808597,0.00000000,1.49477814,1.24494936,1.34095572,0.00000000
-4.65532766,2.80561229,0.60502977,0.00000000,1.50739492,1.27582281,1.36749071,0.00000000
-4.64932466,2.84643029,0.60875198,0.00000000,1.51401679,1.30084634,1.38834394,0.00000000
-4.64332166,2.87437383,0.60921482,0.00000000,1.51480216,1.31971544,1.40336135,0.00000000
-4.63731866,2.88927281,0.60643216,0.00000000,1.50996833,1.33221832,1.41246467,0.00000000
-4.63131566,2.89113758,0.60046846,0.00000000,1.49977901,1.33823960,1.41564947,0.00000000
-4.62531266,2.88015242,0.59143639,0.00000000,1.48453184,1.33776141,1.41298171,0.00000000
-4.61930965,2.85666517,0.57949331,0.00000000,1.46454679,1.33086207,1.40459311,0.00000000
-4.61330665,2.82117382,0.56483676,0.00000000,1.44015576,1.31771235,1.39067545,0.00000000
-4.60730365,2.77431055,0.54769913,0.00000000,1.41169407,1.29856957,1.37147433,0.00000000
-4.60130065,2.71682405,0.52834166,0.00000000,1.37949397,1.27376984,1.34728237,0.00000000
-4.59529765,2.64956073,0.50704808,0.00000000,1.34388034,1.24371861,1.31843231,0.00000000
-4.58929465,2.57344543,0.48411800,0.00000000,1.30516853,1.20888020,1.28529024,0.00000000
-4.58329165,2.48946234,0.45986028,0.00000000,1.26366410,1.16976634,1.24824894,0.00000000
-4.57728864,2.39863638,0.43458661,0.00000000,1.21966420,1.12692436,1.20772162,0.00000000
-4.57128564,2.30201573,0.40860541,0.00000000,1.17346011,1.08092532,1.16413614,0.00000000
-4.56528264,2.20065552,0.38221620,0.00000000,1.12534034,1.03235233,1.11792962,0.00000000
-4.55927964,2.09560300,0.35570457,0.00000000,1.07559412,0.98178953,1.06954351,0.00000000
-4.55327664,1.98788418,0.32933787,0.00000000,1.02451440,0.92981180,1.01941906,0.00000000
-4.54727364,1.87849206,0.30336157,0.00000000,0.97240020,0.87697544,0.96799316,0.00000000
-4.54127064,1.76837623,0.27799647,0.00000000,0.91955797,0.82381006,0.91569439,0.00000000
-4.53526763,1.65843396,0.25343662,0.00000000,0.86630160,0.77081156,0.86293930,0.00000000
-4.52926463,1.54950250,0.22984808,0.00000000,0.81295113,0.71843643,0.81012884,0.00000000
-4.52326163,1.44235253,0.20736832,0.00000000,0.75983008,0.66709723,0.75764489,0.00000000
-4.51725863,1.33768286,0.18610639,0.00000000,0.70726159,0.61715934,0.70584691,0.00000000
-4.51125563,1.23611607,0.16614362,0.00000000,0.65556361,0.56893882,0.65506875,0.00000000
-4.50525263,1.13819526,0.14753491,0.00000000,0.60504333,0.52270134,0.60561559,0.00000000
-4.49924962,1.04438191,0.13031045,0.00000000,0.55599138,0.47866219,0.55776123,0.00000000
-4.49324662,0.95505475,0.11447783,0.00000000,0.50867603,0.43698713,0.51174568,0.00000000
-4.48724362,0.87050994,0.10002437,0.00000000,0.46333775,0.39779416,0.46777327,0.00000000
-4.48124062,0.79096233,0.08691978,0.00000000,0.42018457,0.36115596,0.42601132,0.00000000
-4.47523762,0.71654810,0.07511874,0.00000000,0.37938837,0.32710307,0.38658944,0.00000000
-4.46923462,0.64732854,0.06456376,0.00000000,0.34108245,0.29562757,0.34959958,0.00000000
-4.46323162,0.58329517,0.05518776,0.00000000,0.30536034,0.26668728,0.31509686,0.00000000
-4.45722861,0.52437600,0.04691679,0.00000000,0.27227612,0.24021029,0.28310120,0.00000000
-4.45122561,0.47044275,0.03967251,0.00000000,0.24184599,0.21609980,0.25359961,0.00000000
-4.44522261,0.42131913,0.03337451,0.00000000,0.21405120,0.19423908,0.22654926,0.00000000
-4.43921961,0.37678965,0.02794244,0.00000000,0.18884207,0.17449647,0.20188114,0.00000000
-4.43321661,0.33660898,0.02329803,0.00000000,0.16614295,0.15673038,0.17950414,0.00000000
-4.42721361,0.30051151,0.01936677,0.00000000,0.14585803,0.14079409,0.15930951,0.00000000
-4.42121061,0.26822092,0.01607947,0.00000000,0.12787751,0.12654028,0.14117553,0.00000000
-4.41520760,0.23945944,0.01337369,0.00000000,0.11208425,0.11382525,0.12497217,0.00000000
-4.40920460,0.21395673,0.01119486,0.00000000,0.09836045,0.10251277,0.11056576,0.00000000
-4.40320160,0.19145806,0.00949740,0.00000000,0.08659430,0.09247742,0.09782333,0.00000000
-4.39719860,0.17173179,0.00824568,0.00000000,0.07668645,0.08360747,0.08661670,0.00000000
-4.39119560,0.15457589,0.00741486,0.00000000,0.06855615,0.07580734,0.07682615,0.00000000
-4.38519260,0.13982366,0.00699168,0.00000000,0.06214701,0.06899947,0.06834364,0.00000000
-4.37918959,0.12734839,0.00697520,0.00000000,0.05743217,0.06312583,0.06107549,0.00000000
-4.37318659,0.11706716,0.00737741,0.00000000,0.05441906,0.05814890,0.05494461,0.00000000
-4.36718359,0.10894366,0.00822389,0.00000000,0.05315341,0.05405231,0.04989216,0.00000000
-4.36118059,0.10299014,0.00955420,0.00000000,0.05372259,0.05084114,0.04587878,0.00000000
-4.35517759,0.09926845,0.01142231,0.00000000,0.05625817,0.04854176,0.04288530,0.00000000
-4.34917459,0.09789013,0.01389671,0.00000000,0.06093753,0.04720144,0.04091296,0.00000000
-4.34317159,0.09901566,0.01706030,0.00000000,0.06798441,0.04688762,0.03998328,0.00000000
-4.33716858,0.10285261,0.02101003,0.00000000,0.07766828,0.04768677,0.04013741,0.00000000
-4.33116558,0.10965270,0.02585603,0.00000000,0.09030219,0.04970297,0.04143502,0.00000000
-4.32516258,0.11970770,0.03172036,0.00000000,0.10623912,0.05305598,0.04395282,0.00000000
-4.31915958,0.13334395,0.03873509,0.00000000,0.12586643,0.05787897,0.04778250,0.00000000
-4.31315658,0.15091542,0.04703984,0.00000000,0.14959839,0.06431558,0.05302825,0.00000000
-4.30715358,0.17279517,0.05677868,0.00000000,0.17786660,0.07251659,0.05980369,0.00000000
