energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.52076038,1.37607280,0.72611792,0.10322321,0.00114147,0.22176824,0.00589475,0.86202486,0.38373189,0.16974166
-3.51475738,1.37772490,0.70401455,0.10138803,0.00121088,0.21829680,0.00655882,0.86665379,0.38936498,0.17234511
-3.50875438,1.38414994,0.67944160,0.09973666,0.00129572,0.21426505,0.00734307,0.87505060,0.39608030,0.17599498
-3.50275138,1.39540458,0.65287536,0.09829325,0.00139784,0.20975397,0.00825781,0.88718979,0.40380102,0.18068902
-3.49674837,1.41146440,0.62480627,0.09707852,0.00151898,0.20484381,0.00931269,0.90298995,0.41244140,0.18640908
-3.49074537,1.43222918,0.59572460,0.09610941,0.00166071,0.19961167,0.01051643,0.92231986,0.42191097,0.19312199
-3.48474237,1.45752960,0.56610686,0.09539883,0.00182436,0.19412937,0.01187641,0.94500507,0.43211874,0.20078076
-3.47873937,1.48713468,0.53640372,0.09495547,0.00201102,0.18846188,0.01339836,0.97083478,0.44297686,0.20932581
-3.47273637,1.52075960,0.50702968,0.09478374,0.00222146,0.18266617,0.01508588,0.99956842,0.45440390,0.21868626
-3.46673337,1.55807340,0.47835473,0.09488372,0.00245608,0.17679064,0.01694014,1.03094170,0.46632711,0.22878120
-3.46073037,1.59870593,0.45069828,0.09525119,0.00271491,0.17087499,0.01895943,1.06467156,0.47868388,0.23952083
-3.45472736,1.64225386,0.42432535,0.09587772,0.00299753,0.16495063,0.02113888,1.10045998,0.49142202,0.25080745
-3.44872436,1.68828534,0.39944480,0.09675079,0.00330310,0.15904142,0.02347012,1.13799636,0.50449890,0.26253633
-3.44272136,1.73634326,0.37620973,0.09785387,0.00363033,0.15316472,0.02594109,1.17695855,0.51787955,0.27459639
-3.43671836,1.78594706,0.35471945,0.09916654,0.00397745,0.14733266,0.02853589,1.21701253,0.53153375,0.28687072
-3.43071536,1.83659341,0.33502297,0.10066463,0.00434226,0.14155347,0.03123474,1.25781117,0.54543230,0.29923710
-3.42471236,1.88775605,0.31712367,0.10232032,0.00472214,0.13583286,0.03401409,1.29899226,0.55954286,0.31156844
-3.41870935,1.93888523,0.30098465,0.10410226,0.00511406,0.13017522,0.03684679,1.34017637,0.57382553,0.32373325
-3.41270635,1.98940746,0.28653467,0.10597576,0.00551463,0.12458476,0.03970242,1.38096511,0.58822870,0.33559633
-3.40670335,2.03872604,0.27367428,0.10790296,0.00592016,0.11906638,0.04254779,1.42094017,0.60268534,0.34701965
-3.40070035,2.08622312,0.26228193,0.10984320,0.00632670,0.11362630,0.04534746,1.45966382,0.61711035,0.35786352
-3.39469735,2.13126372,0.25221991,0.11175330,0.00673009,0.10827245,0.04806446,1.49668117,0.63139898,0.36798810
-3.38869435,2.17320218,0.24333987,0.11358821,0.00712604,0.10301464,0.05066104,1.53152464,0.64542676,0.37725532
-3.38269135,2.21139113,0.23548795,0.11530159,0.00751018,0.09786446,0.05309955,1.56372057,0.65905105,0.38553116
-3.37668834,2.24519324,0.22850939,0.11684664,0.00787814,0.09283507,0.05534329,1.59279821,0.67211408,0.39268825
-3.37068534,2.27399515,0.22225253,0.11817706,0.00822559,0.08794075,0.05735743,1.61830064,0.68444757,0.39860878
-3.36468234,2.29722345,0.21657234,0.11924812,0.00854834,0.08319649,0.05910993,1.63979730,0.69587852,0.40318750
-3.35867934,2.31436183,0.21133330,0.12001780,0.00884238,0.07861742,0.06057229,1.65689751,0.70623604,0.40633482
-3.35267634,2.32496850,0.20641179,0.12044803,0.00910392,0.07421829,0.06172040,1.66926434,0.71535857,0.40797982
-3.34667334,2.32869308,0.20169790,0.12050585,0.00932951,0.07001298,0.06253516,1.67662782,0.72310119,0.40807288
-3.34067034,2.32529171,0.19709680,0.12016458,0.00951604,0.06601400,0.06300299,1.67879689,0.72934244,0.40658797
-3.33466733,2.31463947,0.19252953,0.11940481,0.00966081,0.06223216,0.06311621,1.67566905,0.73399015,0.40352436
-3.32866433,2.29673922,0.18793333,0.11821525,0.00976162,0.05867622,0.06287327,1.66723715,0.73698595,0.39890758
-3.32266133,2.27172609,0.18326163,0.11659330,0.00981676,0.05535269,0.06227877,1.65359268,0.73830786,0.39278962
-3.31665833,2.23986707,0.17848342,0.11454539,0.00982507,0.05226563,0.06134329,1.63492525,0.73797114,0.38524830
-3.31065533,2.20155571,0.17358243,0.11208698,0.00978601,0.04941664,0.06008316,1.61151800,0.73602685,0.37638576
-3.30465233,2.15730178,0.16855588,0.10924231,0.00969965,0.04680480,0.05851991,1.58373933,0.73255852,0.36632616
-3.29864932,2.10771651,0.16341292,0.10604376,0.00956672,0.04442669,0.05667974,1.55203098,0.72767706,0.35521269
-3.29264632,2.05349410,0.15817298,0.10253099,0.00938859,0.04227652,0.05459276,1.51689340,0.72151407,0.34320395
-3.28664332,1.99539038,0.15286383,0.09874985,0.00916729,0.04034627,0.05229220,1.47886902,0.71421431,0.33046992
-3.28064032,1.93419993,0.14751976,0.09475107,0.00890546,0.03862582,0.04981352,1.43852441,0.70592762,0.31718774
-3.27463732,1.87073276,0.14217964,0.09058888,0.00860636,0.03710324,0.04719358,1.39643236,0.69680094,0.30353742
-3.26863432,1.80579196,0.13688517,0.08631949,0.00827378,0.03576500,0.04446968,1.35315491,0.68697110,0.28969769
-3.26263132,1.74015338,0.13167932,0.08199972,0.00791198,0.03459634,0.04167874,1.30922823,0.67655872,0.27584233
-3.25662831,1.67454859,0.12660499,0.07768561,0.00752562,0.03358161,0.03885650,1.26515023,0.66566381,0.26213684
-3.25062531,1.60965166,0.12170392,0.07343118,0.00711969,0.03270467,0.03603680,1.22137147,0.65436332,0.24873592
-3.24462231,1.54607058,0.11701602,0.06928745,0.00669936,0.03194933,0.03325100,1.17828975,0.64271082,0.23578160
-3.23861931,1.48434329,0.11257891,0.06530158,0.00626990,0.03129986,0.03052746,1.13624858,0.63073835,0.22340210
-3.23261631,1.42493839,0.10842782,0.06151631,0.00583658,0.03074143,0.02789119,1.09553933,0.61846029,0.21171156
-3.22661331,1.36826000,0.10459571,0.05796960,0.00540457,0.03026063,0.02536362,1.05640664,0.60587898,0.20081032
-3.22061031,1.31465617,0.10111362,0.05469449,0.00497879,0.02984594,0.02296249,1.01905667,0.59299164,0.19078592
-3.21460730,1.26442988,0.09801117,0.05171911,0.00456390,0.02948814,0.02070189,0.98366720,0.57979818,0.18171448
-3.20860430,1.21785156,0.09531707,0.04906695,0.00416418,0.02918068,0.01859233,0.95039886,0.56630925,0.17366242
-3.20260130,1.17517218,0.09305972,0.04675707,0.00378346,0.02891998,0.01664102,0.91940656,0.55255406,0.16668834
-3.19659830,1.13663563,0.09126760,0.04480453,0.00342510,0.02870561,0.01485209,0.89085016,0.53858731,0.16084485
-3.19059530,1.10248945,0.08996965,0.04322073,0.00309200,0.02854036,0.01322703,0.86490367,0.52449483,0.15618025
-3.18459230,1.07299324,0.08919533,0.04201379,0.00278651,0.02843019,0.01176501,0.84176217,0.51039759,0.15273990
-3.17858929,1.04842377,0.08897454,0.04118883,0.00251054,0.02838406,0.01046333,0.82164612,0.49645360,0.15056716
-3.17258629,1.02907676,0.08933725,0.04074823,0.00226550,0.02841364,0.00931782,0.80480257,0.48285777,0.14970388
-3.16658329,1.01526494,0.09031293,0.04069176,0.00205242,0.02853290,0.00832323,0.79150330,0.46983959,0.15019030
-3.16058029,1.00731255,0.09192971,0.04101659,0.00187194,0.02875755,0.00747364,0.78204000,0.45765876,0.15206455
-3.15457729,1.00554664,0.09421338,0.04171736,0.00172440,0.02910454,0.00676276,0.77671654,0.44659898,0.15536151
-3.14857429,1.01028559,0.09718623,0.04278600,0.00160988,0.02959129,0.00618425,0.77583913,0.43696018,0.16011131
-3.14257129,1.02182556,0.10086584,0.04421160,0.00152826,0.03023507,0.00573191,0.77970456,0.42904962,0.16633749
-3.13656828,1.04042552,0.10526375,0.04598029,0.00147928,0.03105224,0.00539992,0.78858723,0.42317221,0.17405481
-3.13056528,1.06629156,0.11038426,0.04807508,0.00146257,0.03205755,0.00518289,0.80272574,0.41962040,0.18326700
-3.12456228,1.09956139,0.11622318,0.05047569,0.00147769,0.03326347,0.00507598,0.82230934,0.41866421,0.19396438
-3.11855928,1.14028949,0.12276679,0.05315851,0.00152414,0.03467949,0.00507486,0.84746510,0.42054155,0.20612156
-3.11255628,1.18843363,0.12999089,0.05609660,0.00160140,0.03631162,0.00517565,0.87824609,0.42544935,0.21969528
-3.10655328,1.24384318,0.13786007,0.05925972,0.00170886,0.03816182,0.00537487,0.91462109,0.43353555,0.23462250
-3.10055028,1.30624976,0.14632710,0.06261451,0.00184584,0.04022763,0.00566923,0.95646607,0.44489234,0.25081882
-3.09454727,1.37526024,0.15533266,0.06612472,0.00201155,0.04250180,0.00605549,1.00355781,0.45955064,0.26817727
-3.08854427,1.45035266,0.16480519,0.06975150,0.00220504,0.04497213,0.00653026,1.05556966,0.47747607,0.28656756
-3.08254127,1.53087489,0.17466103,0.07345382,0.00242514,0.04762131,0.00708974,1.11206973,0.49856625,0.30583587
-3.07653827,1.61604638,0.18480482,0.07718887,0.00267038,0.05042698,0.00772953,1.17252146,0.52264971,0.32580519
-3.07053527,1.70496291,0.19513015,0.08091254,0.00293899,0.05336183,0.00844443,1.23628670,0.54948624,0.34627624
-3.06453227,1.79660444,0.20552049,0.08458001,0.00322878,0.05639386,0.00922817,1.30263119,0.57876870,0.36702907
-3.05852926,1.88984608,0.21585040,0.08814624,0.00353713,0.05948676,0.01007337,1.37073269,0.61012635,0.38782527
-3.05252626,1.98347222,0.22598713,0.09156661,0.00386094,0.06260045,0.01097130,1.43969139,0.64312965,0.40841090
-3.04652326,2.07619363,0.23579243,0.09479748,0.00419661,0.06569170,0.01191192,1.50854292,0.67729650,0.42852006
-3.04052026,2.16666762,0.24512471,0.09779685,0.00454006,0.06871489,0.01288385,1.57627363,0.71209982,0.44787911
-3.03451726,2.25352095,0.25384160,0.10052497,0.00488674,0.07162291,0.01387446,1.64183802,0.74697663,0.46621141
-3.02851426,2.33537520,0.26180264,0.10294502,0.00523170,0.07436811,0.01487005,1.70417826,0.78133822,0.48324272
-3.02251126,2.41087435,0.26887230,0.10502379,0.00556965,0.07690337,0.01585609,1.76224524,0.81458155,0.49870681
-3.01650825,2.47871376,0.27492316,0.10673233,0.00589507,0.07918320,0.01681752,1.81502102,0.84610159,0.51235150
-3.01050525,2.53767016,0.27983916,0.10804664,0.00620232,0.08116487,0.01773917,1.86154185,0.87530435,0.52394471
-3.00450225,2.58663170,0.28351884,0.10894834,0.00648582,0.08280956,0.01860618,1.90092153,0.90162031,0.53328046
-2.99849925,2.62462706,0.28587845,0.10942533,0.00674014,0.08408336,0.01940447,1.93237402,0.92451802,0.54018455
-2.99249625,2.65085291,0.28685480,0.10947239,0.00696022,0.08495831,0.02012127,1.95523495,0.94351726,0.54451981
-2.98649325,2.66469841,0.28640779,0.10909171,0.00714150,0.08541324,0.02074559,1.96898088,0.95820157,0.54619064
-2.98049025,2.66576596,0.28452239,0.10829332,0.00728008,0.08543444,0.02126868,1.97324589,0.96822957,0.54514659
-2.97448724,2.65388725,0.28121006,0.10709551,0.00737283,0.08501618,0.02168448,1.96783459,0.97334470,0.54138505
-2.96848424,2.62913373,0.27650951,0.10552494,0.00741755,0.08416102,0.02198992,1.95273095,0.97338299,0.53495262
-2.96248124,2.59182110,0.27048672,0.10361682,0.00741301,0.08287981,0.02218517,1.92810262,0.96827848,0.52594531
-2.95647824,2.54250732,0.26323430,0.10141471,0.00735901,0.08119159,0.02227381,1.89430030,0.95806604,0.51450746
-2.95047524,2.48198403,0.25487004,0.09897035,0.00725643,0.07912311,0.02226281,1.85185207,0.94288148,0.50082939
-2.94447224,2.41126173,0.24553486,0.09634318,0.00710717,0.07670832,0.02216239,1.80145283,0.92295875,0.48514386
-2.93846923,2.33154890,0.23539021,0.09359978,0.00691414,0.07398748,0.02198585,1.74394911,0.89862444,0.46772146
-2.93246623,2.24422597,0.22461497,0.09081313,0.00668113,0.07100625,0.02174910,1.68031974,0.87028961,0.44886514
-2.92646323,2.15081499,0.21340205,0.08806177,0.00641271,0.06781462,0.02147024,1.61165308,0.83843933,0.42890407
-2.92046023,2.05294607,0.20195484,0.08542882,0.00611412,0.06446574,0.02116896,1.53912161,0.80362028,0.40818693
-2.91445723,1.95232175,0.19048357,0.08300098,0.00579108,0.06101475,0.02086590,1.46395477,0.76642679,0.38707507
-2.90845423,1.85068068,0.17920186,0.08086744,0.00544966,0.05751761,0.02058192,1.38741108,0.72748605,0.36593560
-2.90245123,1.74976175,0.16832347,0.07911885,0.00509607,0.05402993,0.02033741,1.31075046,0.68744281,0.34513471
-2.89644822,1.65126985,0.15805936,0.07784619,0.00473657,0.05060596,0.02015158,1.23520770,0.64694429,0.32503130
-2.89044522,1.55684430,0.14861521,0.07713978,0.00437727,0.04729761,0.02004178,1.16196796,0.60662578,0.30597122
-2.88444222,1.46803083,0.14018927,0.07708824,0.00402402,0.04415364,0.02002292,1.09214493,0.56709741,0.28828208
-2.87843922,1.38625763,0.13297074,0.07777760,0.00368230,0.04121896,0.02010696,1.02676242,0.52893254,0.27226879
-2.87243622,1.31281604,0.12713844,0.07929035,0.00335714,0.03853413,0.02030250,0.96673948,0.49265806,0.25820977
-2.86643322,1.24884584,0.12285979,0.08170452,0.00305304,0.03613488,0.02061455,0.91287954,0.45874685,0.24635388
-2.86043022,1.19532519,0.12029003,0.08509288,0.00277396,0.03405190,0.02104436,0.86586341,0.42761244,0.23691795
-2.85442721,1.15306487,0.11957150,0.08952191,0.00252329,0.03231067,0.02158948,0.82624605,0.39960595,0.23008484
-2.84842421,1.12270628,0.12083283,0.09505090,0.00230384,0.03093139,0.02224389,0.79445681,0.37501515,0.22600196
-2.84242121,1.10472271,0.12418803,0.10173082,0.00211790,0.02992899,0.02299830,0.77080258,0.35406543,0.22478011
-2.83641821,1.09942309,0.12973528,0.10960315,0.00196721,0.02931323,0.02384053,0.75547352,0.33692242,0.22649259
-2.83041521,1.10695745,0.13755538,0.11869853,0.00185305,0.02908883,0.02475605,0.74855048,0.32369586,0.23117436
-2.82441221,1.12732346,0.14770976,0.12903528,0.00177625,0.02925560,0.02572851,0.75001368,0.31444442,0.23882147
-2.81840920,1.16037342,0.16023823,0.14061782,0.00173724,0.02980860,0.02674042,0.75975196,0.30918105,0.24939041
-2.81240620,1.20582097,0.17515616,0.15343493,0.00173605,0.03073831,0.02777372,0.77757198,0.30787837,0.26279764
-2.80640320,1.26324746,0.19245165,0.16745811,0.00177240,0.03203082,0.02881049,0.80320685,0.31047395,0.27891932
-2.80040020,1.33210746,0.21208237,0.18263981,0.00184567,0.03366795,0.02983351,0.83632395,0.31687501,0.29759120
-2.79439720,1.41173360,0.23397258,0.19891200,0.00195491,0.03562748,0.03082681,0.87653139,0.32696232,0.31860895
-2.78839420,1.50134076,0.25801041,0.21618486,0.00209890,0.03788330,0.03177611,0.92338329,0.34059327,0.34172901
-2.78239120,1.60003003,0.28404558,0.23434593,0.00227607,0.04040569,0.03266924,0.97638352,0.35760384,0.36667010
-2.77638819,1.70679282,0.31188798,0.25325986,0.00248455,0.04316149,0.03349633,1.03498841,0.37780963,0.39311558
-2.77038519,1.82051570,0.34130708,0.27276867,0.00272215,0.04611452,0.03424996,1.09860829,0.40100596,0.42071672
-2.76438219,1.93998651,0.37203266,0.29269288,0.00298635,0.04922590,0.03492524,1.16660853,0.42696721,0.44909711
-2.75837919,2.06390246,0.40375676,0.31283351,0.00327431,0.05245448,0.03551965,1.23831026,0.45544559,0.47785811
-2.75237619,2.19088057,0.43613717,0.33297492,0.00358288,0.05575744,0.03603294,1.31299139,0.48616973,0.50658539
-2.74637319,2.31947101,0.46880227,0.35288860,0.00390858,0.05909084,0.03646681,1.38988824,0.51884316,0.53485656
-2.74037019,2.44817352,0.50135747,0.37233786,0.00424771,0.06241029,0.03682461,1.46819834,0.55314323,0.56224965
-2.73436718,2.57545705,0.53339282,0.39108323,0.00459628,0.06567171,0.03711104,1.54708472,0.58872056,0.58835226
-2.72836418,2.69978239,0.56449185,0.40888864,0.00495015,0.06883209,0.03733166,1.62568195,0.62519943,0.61277122
-2.72236118,2.81962763,0.59424122,0.42552792,0.00530506,0.07185031,0.03749265,1.70310415,0.66217924,0.63514225
-2.71635818,2.93351565,0.62224099,0.44079169,0.00565668,0.07468790,0.03760035,1.77845501,0.69923719,0.65513954
-2.71035518,3.04004307,0.64811500,0.45449414,0.00600073,0.07730983,0.03766100,1.85083972,0.73593242,0.67248460
-2.70435218,3.13790978,0.67152122,0.46647965,0.00633304,0.07968527,0.03768049,1.91937855,0.77181137,0.68695435
-2.69834917,3.22594793,0.69216143,0.47662882,0.00664960,0.08178817,0.03766412,1.98322188,0.80641451,0.69838781
-2.69234617,3.30314948,0.70979008,0.48486380,0.00694673,0.08359784,0.03761647,2.04156600,0.83928416,0.70669136
-2.68634317,3.36869119,0.72422199,0.49115257,0.00722108,0.08509940,0.03754137,2.09366933,0.86997328,0.71184219
-2.68034017,3.42195618,0.73533853,0.49551213,0.00746973,0.08628405,0.03744180,2.13886840,0.89805477,0.71388987
-2.67433717,3.46255108,0.74309224,0.49801036,0.00769028,0.08714925,0.03732002,2.17659296,0.92313119,0.71295595
-2.66833417,3.49031824,0.74750969,0.49876647,0.00788087,0.08769876,0.03717761,2.20637958,0.94484429,0.70923154
-2.66233117,3.50534236,0.74869255,0.49795010,0.00804023,0.08794255,0.03701556,2.22788331,0.96288414,0.70297306
-2.65632816,3.50795138,0.74681696,0.49577900,0.00816775,0.08789652,0.03683449,2.24088675,0.97699744,0.69449628
-2.65032516,3.49871143,0.74213120,0.49251540,0.00826342,0.08758226,0.03663475,2.24530624,0.98699463,0.68416880
-2.64432216,3.47841606,0.73495191,0.48846120,0.00832793,0.08702654,0.03641658,2.24119483,0.99275552,0.67240137
-2.63831916,3.44807008,0.72565896,0.48395210,0.00836257,0.08626089,0.03618031,2.22874197,0.99423321,0.65963822
-2.63231616,3.40886840,0.71468914,0.47935082,0.00836927,0.08532099,0.03592643,2.20826978,0.99145611,0.64634677
-2.62631316,3.36217063,0.70252894,0.47503963,0.00835054,0.08424614,0.03565579,2.18022613,0.98452794,0.63300704
-2.62031016,3.30947205,0.68970653,0.47141237,0.00830943,0.08307862,0.03536961,2.14517464,0.97362573,0.62010096
-2.61430715,3.25237171,0.67678314,0.46886609,0.00824948,0.08186310,0.03506960,2.10378203,0.95899580,0.60810193
-2.60830415,3.19253866,0.66434392,0.46779253,0.00817463,0.08064600,0.03475798,2.05680317,0.94094801,0.59746482
-2.60230115,3.13167679,0.65298845,0.46856962,0.00808915,0.07947490,0.03443749,2.00506434,0.91984823,0.58861658
-2.59629815,3.07148942,0.64332092,0.47155316,0.00799757,0.07839793,0.03411134,1.94944519,0.89610952,0.58194759
-2.59029515,3.01364420,0.63594003,0.47706874,0.00790455,0.07746314,0.03378319,1.89085990,0.87018218,0.57780400
-2.58429215,2.95973909,0.63142879,0.48540430,0.00781481,0.07671796,0.03345707,1.83023813,0.84254300,0.57648092
-2.57828914,2.91127016,0.63034410,0.49680316,0.00773300,0.07620852,0.03313725,1.76850621,0.81368406,0.57821679
-2.57228614,2.86960189,0.63320631,0.51145803,0.00766359,0.07597906,0.03282818,1.70656910,0.78410148,0.58318879
-2.56628314,2.83594042,0.64048883,0.52950592,0.00761076,0.07607133,0.03253432,1.64529344,0.75428426,0.59150946
-2.56028014,2.81131063,0.65260792,0.55102425,0.00757831,0.07652395,0.03225999,1.58549217,0.72470376,0.60322455
-2.55427714,2.79653727,0.66991284,0.57602829,0.00756952,0.07737175,0.03200928,1.52791098,0.69580380,0.61831217
-2.54827414,2.79223088,0.69267658,0.60447017,0.00758710,0.07864520,0.03178591,1.47321690,0.66799193,0.63668325
-2.54227114,2.79877878,0.72108752,0.63623944,0.00763308,0.08036977,0.03159305,1.42198907,0.64163178,0.65818343
-2.53626813,2.81634152,0.75524210,0.67116549,0.00770875,0.08256542,0.03143331,1.37471210,0.61703682,0.68259637
-2.53026513,2.84485498,0.79513907,0.70902173,0.00781463,0.08524609,0.03130856,1.33177182,0.59446565,0.70964845
-2.52426213,2.88403832,0.84067544,0.74953165,0.00795043,0.08841929,0.03121994,1.29345359,0.57411868,0.73901495
-2.51825913,2.93340744,0.89164450,0.79237654,0.00811509,0.09208585,0.03116782,1.25994312,0.55613655,0.77032753
-2.51225613,2.99229408,0.94773621,0.83720487,0.00830673,0.09623973,0.03115178,1.23132960,0.54060002,0.80318299
-2.50625313,3.05986978,1.00854006,0.88364296,0.00852277,0.10086804,0.03117070,1.20761119,0.52753139,0.83715301
-2.50025013,3.13517418,1.07355063,0.93130669,0.00875996,0.10595116,0.03122282,1.18870234,0.51689742,0.87179481
-2.49424712,3.21714686,1.14217585,0.97981377,0.00901447,0.11146314,0.03130582,1.17444300,0.50861348,0.90666234
-2.48824412,3.30466164,1.21374791,1.02879615,0.00928201,0.11737212,0.03141702,1.16460925,0.50254895,0.94131762
-2.48224112,3.39656221,1.28753661,1.07791202,0.00955793,0.12364103,0.03155348,1.15892494,0.49853369,0.97534206
-2.47623812,3.49169780,1.36276491,1.12685683,0.00983735,0.13022839,0.03171221,1.15707417,0.49636516,1.00834714
-2.47023512,3.58895770,1.43862628,1.17537289,0.01011530,0.13708920,0.03189031,1.15871405,0.49581630,1.03998421
-2.46423212,3.68730320,1.51430336,1.22325690,0.01038686,0.14417592,0.03208521,1.16348737,0.49664370,1.06995303
-2.45822911,3.78579590,1.58898730,1.27036513,0.01064726,0.15143954,0.03229477,1.17103492,0.49859589,1.09800864
-2.45222611,3.88362119,1.66189726,1.31661581,0.01089202,0.15883056,0.03251749,1.18100695,0.50142150,1.12396643
-2.44622311,3.98010619,1.73229926,1.36198853,0.01111708,0.16629996,0.03275260,1.19307354,0.50487703,1.14770499
-2.44022011,4.07473126,1.79952385,1.40652069,0.01131884,0.17380011,0.03300015,1.20693355,0.50873401,1.16916685
-2.43421711,4.16713509,1.86298185,1.45030086,0.01149431,0.18128552,0.03326111,1.22232198,0.51278525,1.18835700
-2.42821411,4.25711290,1.92217751,1.49345949,0.01164112,0.18871342,0.03353738,1.23901553,0.51685012,1.20533916
-2.42221111,4.34460824,1.97671883,1.53615727,0.01175758,0.19604415,0.03383174,1.25683620,0.52077859,1.22023021
-2.41620810,4.42969873,2.02632426,1.57857157,0.01184272,0.20324144,0.03414787,1.27565302,0.52445393,1.23319274
-2.41020510,4.51257654,2.07082581,1.62088179,0.01189625,0.21027235,0.03449017,1.29538176,0.52779398,1.24442629
-2.40420210,4.59352451,2.11016836,1.66325401,0.01191861,0.21710715,0.03486372,1.31598281,0.53075110,1.25415750
-2.39819910,4.67288894,2.14440507,1.70582600,0.01191088,0.22371900,0.03527404,1.33745718,0.53331063,1.26262962
-2.39219610,4.75105035,2.17368930,1.74869309,0.01187476,0.23008345,0.03572694,1.35984102,0.53548808,1.27009180
-2.38619310,4.82839330,2.19826308,1.79189571,0.01181248,0.23617792,0.03622832,1.38319853,0.53732520,1.27678862
-2.38019010,4.90527653,2.21844291,1.83540914,0.01172675,0.24198113,0.03678386,1.40761376,0.53888500,1.28295011
-2.37418709,4.98200455,2.23460324,1.87913604,0.01162066,0.24747243,0.03739884,1.43318137,0.54024612,1.28878279
-2.36818409,5.05880168,2.24715834,1.92290215,0.01149758,0.25263135,0.03807782,1.45999679,0.54149656,1.29446181
-2.36218109,5.13578939,2.25654340,1.96645525,0.01136104,0.25743704,0.03882441,1.48814587,0.54272737,1.30012461
-2.35617809,5.21296780,2.26319544,2.00946750,0.01121464,0.26186802,0.03964100,1.51769465,0.54402628,1.30586613
-2.35017509,5.29020171,2.26753495,2.05154109,0.01106196,0.26590194,0.04052849,1.54867927,0.54547171,1.31173566
-2.34417209,5.36721167,2.26994885,2.09221687,0.01090640,0.26951559,0.04148609,1.58109672,0.54712741,1.31773545
-2.33816908,5.44357033,2.27077550,2.13098547,0.01075115,0.27268507,0.04251113,1.61489651,0.54903793,1.32382094
-2.33216608,5.51870405,2.27029227,2.16730068,0.01059903,0.27538609,0.04359891,1.64997384,0.55122512,1.32990257
-2.32616308,5.59189978,2.26870617,2.20059415,0.01045249,0.27759448,0.04474261,1.68616459,0.55368582,1.33584902
-2.32016008,5.66231706,2.26614786,2.23029113,0.01031345,0.27928679,0.04593327,1.72324241,0.55639085,1.34149173
-2.31415708,5.72900482,2.26266920,2.25582644,0.01018335,0.28044103,0.04715983,1.76091821,0.55928531,1.34663057
-2.30815408,5.79092258,2.25824439,2.27666016,0.01006304,0.28103743,0.04840925,1.79884232,0.56229014,1.35104030
-2.30215108,5.84696561,2.25277471,2.29229244,0.00995281,0.28105928,0.04966670,1.83660940,0.56530497,1.35447779
-2.29614807,5.89599346,2.24609649,2.30227715,0.00985240,0.28049369,0.05091589,1.87376613,0.56821198,1.35668963
-2.29014507,5.93686122,2.23799201,2.30623378,0.00976100,0.27933238,0.05213935,1.90982162,0.57088072,1.35742007
-2.28414207,5.96845263,2.22820289,2.30385754,0.00967733,0.27757233,0.05331893,1.94426025,0.57317357,1.35641891
-2.27813907,5.98971429,2.21644533,2.29492725,0.00959968,0.27521633,0.05443626,1.97655662,0.57495170,1.35344921
-2.27213607,5.99968989,2.20242666,2.27931126,0.00952600,0.27227344,0.05547324,2.00619208,0.57608113,1.34829462
-2.26613307,5.99755343,2.18586231,2.25697097,0.00945399,0.26875920,0.05641265,2.03267223,0.57643872,1.34076613
-2.26013007,5.98264032,2.16649263,2.22796241,0.00938118,0.26469579,0.05723864,2.05554472,0.57591783,1.33070805
-2.25412706,5.95447516,2.14409878,2.19243566,0.00930506,0.26011191,0.05793726,2.07441645,0.57443324,1.31800296
-2.24812406,5.91279503,2.11851699,2.15063243,0.00922320,0.25504254,0.05849697,2.08896943,0.57192534,1.30257572
-2.24212106,5.85756734,2.08965045,2.10288185,0.00913330,0.24952857,0.05890900,2.09897451,0.56836318,1.28439616
-2.23611806,5.78900109,2.05747851,2.04959467,0.00903330,0.24361611,0.05916768,2.10430208,0.56374636,1.26348052
-2.23011506,5.70755091,2.02206251,1.99125604,0.00892151,0.23735585,0.05927064,2.10492924,0.55810564,1.23989163
-2.22411206,5.61391336,1.98354815,1.92841710,0.00879661,0.23080211,0.05921886,2.10094284,0.55150219,1.21373766
-2.21810905,5.50901516,1.94216412,1.86168551,0.00865775,0.22401188,0.05901667,2.09253805,0.54402554,1.18516968
-2.21210605,5.39399361,1.89821721,1.79171515,0.00850456,0.21704369,0.05867151,2.08001238,0.53579031,1.15437803
-2.20610305,5.27016950,1.85208389,1.71919527,0.00833717,0.20995649,0.05819363,2.06375525,0.52693178,1.12158763
-2.20010005,5.13901357,1.80419897,1.64483933,0.00815619,0.20280843,0.05759569,2.04423334,0.51760064,1.08705245
-2.19409705,5.00210747,1.75504169,1.56937366,0.00796271,0.19565566,0.05689219,2.02197250,0.50795694,1.05104928
-2.18809405,4.86110090,1.70512009,1.49352648,0.00775826,0.18855118,0.05609891,1.99753681,0.49816367,1.01387118
-2.18209105,4.71766641,1.65495412,1.41801731,0.00754472,0.18154374,0.05523226,1.97150578,0.48838023,0.97582066
-2.17608804,4.57345406,1.60505868,1.34354718,0.00732431,0.17467688,0.05430859,1.94445082,0.47875598,0.93720298
-2.17008504,4.43004744,1.55592705,1.27078991,0.00709947,0.16798805,0.05334357,1.91691200,0.46942432,0.89831974
-2.16408204,4.28892339,1.50801577,1.20038462,0.00687282,0.16150803,0.05235160,1.88937638,0.46049743,0.85946299
-2.15807904,4.15141671,1.46173155,1.13292971,0.00664710,0.15526043,0.05134526,1.86225879,0.45206201,0.82091005
