energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.78389195,7.95402762,0.76734562,0.00000000,2.41991209,3.69124141,0.11753722,3.80974354
-5.77788894,7.86124743,0.76977181,0.00000000,2.40435061,3.63965025,0.11518248,3.76048113
-5.77188594,7.75089751,0.77117873,0.00000000,2.38414903,3.58035212,0.11239778,3.70235865
-5.76588294,7.62410563,0.77156562,0.00000000,2.35946288,3.51393657,0.10924604,3.63587599
-5.75987994,7.48238783,0.77094604,0.00000000,2.33054218,3.44116368,0.10579819,3.56172455
-5.75387694,7.32762614,0.76934758,0.00000000,2.29773072,3.36295340,0.10213137,3.48078008
-5.74787394,7.16203648,0.76681136,0.00000000,2.26146278,3.28037079,0.09832705,3.39409032
-5.74187094,6.98812696,0.76339128,0.00000000,2.22225727,3.19460700,0.09446896,3.30285761
-5.73586793,6.80864729,0.75915306,0.00000000,2.18070920,3.10695647,0.09064112,3.20841669
-5.72986493,6.62653046,0.75417311,0.00000000,2.13747866,3.01879059,0.08692590,3.11220780
-5.72386193,6.44482768,0.74853716,0.00000000,2.09327748,2.93152841,0.08340211,3.01574582
-5.71785893,6.26663832,0.74233880,0.00000000,2.04885376,2.84660495,0.08014327,2.92058602
-5.71185593,6.09503642,0.73567776,0.00000000,2.00497483,2.76543779,0.07721606,2.82828732
-5.70585293,5.93299563,0.72865818,0.00000000,1.96240902,2.68939287,0.07467896,2.74037400
-5.69984992,5.78331474,0.72138663,0.00000000,1.92190667,2.61975017,0.07258105,2.65829697
-5.69384692,5.64854567,0.71397016,0.00000000,1.88418122,2.55767043,0.07096120,2.58339579
-5.68784392,5.53092623,0.70651419,0.00000000,1.84989062,2.50416375,0.06984731,2.51686266
-5.68184092,5.43231959,0.69912038,0.00000000,1.81962002,2.46006103,0.06925593,2.45970947
-5.67583792,5.35416239,0.69188454,0.00000000,1.79386603,2.42598933,0.06919212,2.41273913
-5.66983492,5.29742335,0.68489448,0.00000000,1.77302327,2.40235187,0.06964947,2.37652227
-5.66383192,5.26257373,0.67822809,0.00000000,1.75737368,2.38931360,0.07061045,2.35137991
-5.65782891,5.24957096,0.67195153,0.00000000,1.74707881,2.38679282,0.07204692,2.33737317
-5.65182591,5.25785611,0.66611764,0.00000000,1.74217561,2.39445954,0.07392090,2.33430015
-5.64582291,5.28636557,0.66076473,0.00000000,1.74257572,2.41174056,0.07618547,2.34170033
-5.63981991,5.33355698,0.65591578,0.00000000,1.74806843,2.43783157,0.07878591,2.35886647
-5.63381691,5.39744846,0.65157797,0.00000000,1.75832705,2.47171593,0.08166096,2.38486350
-5.62781391,5.47567042,0.64774288,0.00000000,1.77291867,2.51218958,0.08474418,2.41855409
-5.62181091,5.56552809,0.64438703,0.00000000,1.79131669,2.55789159,0.08796545,2.45862971
-5.61580790,5.66407298,0.64147304,0.00000000,1.81291597,2.60733922,0.09125252,2.50364647
-5.60980490,5.76818077,0.63895116,0.00000000,1.83704971,2.65896650,0.09453257,2.55206430
-5.60380190,5.87463320,0.63676120,0.00000000,1.86300763,2.71116493,0.09773379,2.60228815
-5.59779890,5.98020111,0.63483480,0.00000000,1.89005470,2.76232508,0.10078693,2.65270999
-5.59179590,6.08172593,0.63309772,0.00000000,1.91744973,2.81087756,0.10362670,2.70175002
-5.58579290,6.17619694,0.63147233,0.00000000,1.94446321,2.85533204,0.10619317,2.74789579
-5.57978989,6.26082173,0.62987986,0.00000000,1.97039376,2.89431302,0.10843293,2.78973811
-5.57378689,6.33308796,0.62824249,0.00000000,1.99458273,2.92659129,0.11030010,2.82600263
-5.56778389,6.39081449,0.62648518,0.00000000,2.01642659,2.95110996,0.11175719,2.85557619
-5.56178089,6.43219080,0.62453699,0.00000000,2.03538680,2.96700466,0.11277569,2.87752748
-5.55577789,6.45580392,0.62233214,0.00000000,2.05099709,2.97361716,0.11333643,2.89112152
-5.54977489,6.46065286,0.61981055,0.00000000,2.06286827,2.97050266,0.11342975,2.89582797
-5.54377189,6.44615085,0.61691811,0.00000000,2.07069057,2.95743048,0.11305538,2.89132341
-5.53776888,6.41211625,0.61360668,0.00000000,2.07423392,2.93437895,0.11222215,2.87748786
-5.53176588,6.35875354,0.60983387,0.00000000,2.07334650,2.90152479,0.11094749,2.85439634
-5.52576288,6.28662585,0.60556293,0.00000000,2.06795191,2.85922808,0.10925669,2.82230601
-5.51975988,6.19662091,0.60076260,0.00000000,2.05804545,2.80801346,0.10718206,2.78163973
-5.51375688,6.08991238,0.59540724,0.00000000,2.04368990,2.74854879,0.10476197,2.73296703
-5.50775388,5.96791822,0.58947731,0.00000000,2.02501114,2.68162215,0.10203977,2.67698328
-5.50175088,5.83225817,0.58296016,0.00000000,2.00219390,2.60811816,0.09906266,2.61448793
-5.49574787,5.68471166,0.57585117,0.00000000,1.97547785,2.52899447,0.09588060,2.54636259
-5.48974487,5.52717746,0.56815532,0.00000000,1.94515411,2.44525928,0.09254516,2.47354968
-5.48374187,5.36163620,0.55988890,0.00000000,1.91156216,2.35795025,0.08910848,2.39703202
-5.47773887,5.19011619,0.55108142,0.00000000,1.87508703,2.26811547,0.08562231,2.31781403
-5.47173587,5.01466305,0.54177748,0.00000000,1.83615665,2.17679653,0.08213711,2.23690458
-5.46573287,4.83731296,0.53203838,0.00000000,1.79523895,2.08501399,0.07870135,2.15530168
-5.45972986,4.66006959,0.52194333,0.00000000,1.75283864,1.99375499,0.07536086,2.07397920
-5.45372686,4.48488400,0.51159011,0.00000000,1.70949322,1.90396306,0.07215841,1.99387529
-5.44772386,4.31363719,0.50109491,0.00000000,1.66576803,1.81652969,0.06913332,1.91588258
-5.44172086,4.14812458,0.49059138,0.00000000,1.62225007,1.73228751,0.06632134,1.84083983
-5.43571786,3.99004186,0.48022866,0.00000000,1.57954063,1.65200477,0.06375450,1.76952493
-5.42971486,3.84097170,0.47016850,0.00000000,1.53824643,1.57638064,0.06146115,1.70264883
-5.42371186,3.70237083,0.46058145,0.00000000,1.49896954,1.50604134,0.05946608,1.64085052
-5.41770885,3.57555732,0.45164225,0.00000000,1.46229611,1.44153664,0.05779065,1.58469256
-5.41170585,3.46169781,0.44352459,0.00000000,1.42878430,1.38333669,0.05645297,1.53465725
-5.40570285,3.36179481,0.43639537,0.00000000,1.39895159,1.33182910,0.05546806,1.49114333
-5.39969985,3.27667436,0.43040881,0.00000000,1.37326204,1.28731624,0.05484804,1.45446311
-5.39369685,3.20697420,0.42570063,0.00000000,1.35211384,1.25001286,0.05460222,1.42484023
-5.38769385,3.15313321,0.42238250,0.00000000,1.33582780,1.22004406,0.05473717,1.40240793
-5.38169085,3.11538242,0.42053713,0.00000000,1.32463709,1.19744393,0.05525674,1.38720818
-5.37568784,3.09373840,0.42021416,0.00000000,1.31867878,1.18215489,0.05616196,1.37919157
-5.36968484,3.08799956,0.42142709,0.00000000,1.31798770,1.17402812,0.05745091,1.37821839
-5.36368184,3.09774595,0.42415139,0.00000000,1.32249274,1.17282514,0.05911857,1.38406078
-5.35767884,3.12234310,0.42832388,0.00000000,1.33201608,1.17822087,0.06115654,1.39640637
-5.35167584,3.16095026,0.43384353,0.00000000,1.34627536,1.18980820,0.06355285,1.41486324
-5.34567284,3.21253325,0.44057350,0.00000000,1.36488892,1.20710428,0.06629170,1.43896654
-5.33966983,3.27588208,0.44834453,0.00000000,1.38738402,1.22955850,0.06935324,1.46818653
-5.33366683,3.34963317,0.45695948,0.00000000,1.41320787,1.25656218,0.07271349,1.50193813
-5.32766383,3.43229573,0.46619886,0.00000000,1.44174120,1.28745976,0.07634425,1.53959187
-5.32166083,3.52228195,0.47582716,0.00000000,1.47231399,1.32156140,0.08021319,1.58048589
-5.31565783,3.61794012,0.48559981,0.00000000,1.50422285,1.35815659,0.08428402,1.62393884
-5.30965483,3.71758980,0.49527038,0.00000000,1.53674962,1.39652854,0.08851688,1.66926336
-5.30365183,3.81955803,0.50459795,0.00000000,1.56918042,1.43596875,0.09286875,1.71577967
-5.29764882,3.92221531,0.51335421,0.00000000,1.60082479,1.47579144,0.09729413,1.76282889
-5.29164582,4.02401030,0.52133014,0.00000000,1.63103397,1.51534736,0.10174580,1.80978566
-5.28564282,4.12350186,0.52834200,0.00000000,1.65921799,1.55403629,0.10617562,1.85606968
-5.27963982,4.21938742,0.53423648,0.00000000,1.68486084,1.59131805,0.11053555,1.90115562
-5.27363682,4.31052657,0.53889474,0.00000000,1.70753327,1.62672141,0.11477854,1.94458124
-5.26763382,4.39595912,0.54223525,0.00000000,1.72690268,1.65985062,0.11885962,1.98595329
-5.26163082,4.47491696,0.54421542,0.00000000,1.74274002,1.69038941,0.12273678,2.02495109
-5.25562781,4.54682934,0.54483186,0.00000000,1.75492314,1.71810227,0.12637191,2.06132758
-5.24962481,4.61132168,0.54411935,0.00000000,1.76343681,1.74283303,0.12973154,2.09490807
-5.24362181,4.66820791,0.54214858,0.00000000,1.76836922,1.76450096,0.13278750,2.12558653
-5.23761881,4.71747703,0.53902275,0.00000000,1.76990531,1.78309453,0.13551735,2.15331986
-5.23161581,4.75927456,0.53487322,0.00000000,1.76831694,1.79866336,0.13790470,2.17812037
-5.22561281,4.79387988,0.52985425,0.00000000,1.76395058,1.81130860,0.13993927,2.20004673
-5.21960980,4.82168047,0.52413730,0.00000000,1.75721273,1.82117252,0.14161674,2.21919407
-5.21360680,4.84314440,0.51790479,0.00000000,1.74855368,1.82842751,0.14293849,2.23568339
-5.20760380,4.85879210,0.51134379,0.00000000,1.73845021,1.83326537,0.14391105,2.24965098
-5.20160080,4.86916866,0.50463979,0.00000000,1.72738777,1.83588707,0.14454551,2.26123802
-5.19559780,4.87481774,0.49797071,0.00000000,1.71584266,1.83649361,0.14485672,2.27058103
-5.18959480,4.87625793,0.49150133,0.00000000,1.70426497,1.83527819,0.14486244,2.27780329
-5.18359180,4.87396226,0.48537847,0.00000000,1.69306249,1.83242001,0.14458245,2.28300755
-5.17758879,4.86834158,0.47972678,0.00000000,1.68258645,1.82807981,0.14403766,2.28627033
-5.17158579,4.85973185,0.47464549,0.00000000,1.67311916,1.82239706,0.14324917,2.28763777
-5.16558279,4.84838583,0.47020599,0.00000000,1.66486417,1.81548898,0.14223753,2.28712334
-5.15957979,4.83446883,0.46645045,0.00000000,1.65793906,1.80745089,0.14102197,2.28470711
-5.15357679,4.81805861,0.46339127,0.00000000,1.65237123,1.79835802,0.13961983,2.28033689
-5.14757379,4.79914907,0.46101160,0.00000000,1.64809671,1.78826817,0.13804616,2.27393089
-5.14157079,4.77765739,0.45926660,0.00000000,1.64496219,1.77722525,0.13631337,2.26538193
-5.13556778,4.75343425,0.45808569,0.00000000,1.64273016,1.76526318,0.13443122,2.25456307
-5.12956478,4.72627673,0.45737541,0.00000000,1.64108714,1.75240995,0.13240683,2.24133439
-5.12356178,4.69594345,0.45702303,0.00000000,1.63965484,1.73869172,0.13024494,2.22555090
-5.11755878,4.66217145,0.45690077,0.00000000,1.63800397,1.72413652,0.12794827,2.20707120
-5.11155578,4.62469447,0.45687043,0.00000000,1.63567036,1.70877766,0.12551810,2.18576683
-5.10555278,4.58326195,0.45678842,0.00000000,1.63217291,1.69265661,0.12295482,2.16153180
-5.09954977,4.53765847,0.45651105,0.00000000,1.62703296,1.67582528,0.12025864,2.13429230
-5.09354677,4.48772281,0.45589990,0.00000000,1.61979435,1.65834774,0.11743032,2.10401599
-5.08754377,4.43336642,0.45482722,0.00000000,1.61004357,1.64030146,0.11447187,2.07072069
-5.08154077,4.37459026,0.45318115,0.00000000,1.59742922,1.62177786,0.11138728,2.03448206
-5.07553777,4.31149982,0.45087053,0.00000000,1.58168012,1.60288258,0.10818305,1.99543992
-5.06953477,4.24431742,0.44782937,0.00000000,1.56262131,1.58373522,0.10486880,1.95380282
-5.06353177,4.17339140,0.44402057,0.00000000,1.54018721,1.56446875,0.10145755,1.90985072
-5.05752876,4.09920156,0.43943894,0.00000000,1.51443139,1.54522873,0.09796602,1.86393534
-5.05152576,4.02236063,0.43411324,0.00000000,1.48553244,1.52617220,0.09441467,1.81647818
-5.04552276,3.94361132,0.42810730,0.00000000,1.45379554,1.50746640,0.09082756,1.76796610
-5.03951976,3.86381889,0.42151990,0.00000000,1.41964962,1.48928747,0.08723212,1.71894443
-5.03351676,3.78395934,0.41448364,0.00000000,1.38363991,1.47181881,0.08365872,1.67000788
-5.02751376,3.70510328,0.40716255,0.00000000,1.34641628,1.45524953,0.08014005,1.62178935
-5.02151076,3.62839594,0.39974867,0.00000000,1.30871749,1.43977260,0.07671047,1.57494708
-5.01550775,3.55503382,0.39245744,0.00000000,1.27135196,1.42558290,0.07340523,1.53015044
-5.00950475,3.48623857,0.38552226,0.00000000,1.23517560,1.41287510,0.07025962,1.48806493
-5.00350175,3.42322877,0.37918820,0.00000000,1.20106762,1.40184117,0.06730810,1.44933674
-4.99749875,3.36719047,0.37370511,0.00000000,1.16990492,1.39266763,0.06458348,1.41457748
-4.99149575,3.31924720,0.36932022,0.00000000,1.14253605,1.38553241,0.06211604,1.38434937
-4.98549275,3.28043021,0.36627067,0.00000000,1.11975559,1.38060120,0.05993285,1.35915151
-4.97948974,3.25164977,0.36477597,0.00000000,1.10227970,1.37802334,0.05805700,1.33940733
-4.97348674,3.23366812,0.36503073,0.00000000,1.09072368,1.37792722,0.05650711,1.32545375
-4.96748374,3.22707471,0.36719785,0.00000000,1.08558218,1.38041513,0.05529682,1.31753203
-4.96148074,3.23226442,0.37140247,0.00000000,1.08721257,1.38555778,0.05443445,1.31578064
-4.95547774,3.24941913,0.37772671,0.00000000,1.09582201,1.39338855,0.05392278,1.32023002
-4.94947474,3.27849320,0.38620551,0.00000000,1.11145847,1.40389755,0.05375894,1.33079955
-4.94347174,3.31920330,0.39682366,0.00000000,1.13400598,1.41702603,0.05393440,1.34729636
-4.93746873,3.37102294,0.40951415,0.00000000,1.16318410,1.43266108,0.05443509,1.36941635
-4.93146573,3.43318213,0.42415789,0.00000000,1.19855171,1.45063130,0.05524160,1.39674705
-4.92546273,3.50467240,0.44058490,0.00000000,1.23951491,1.47070356,0.05632950,1.42877258
-4.91945973,3.58425752,0.45857692,0.00000000,1.28533894,1.49258128,0.05766967,1.46488051
-4.91345673,3.67049005,0.47787141,0.00000000,1.33516365,1.51590465,0.05922882,1.50437068
-4.90745373,3.76173373,0.49816696,0.00000000,1.38802235,1.54025292,0.06097002,1.54646600
-4.90145073,3.85619159,0.51912982,0.00000000,1.44286350,1.56514906,0.06285328,1.59032506
-4.89544772,3.95193955,0.54040157,0.00000000,1.49857467,1.59006683,0.06483624,1.63505662
-4.88944472,4.04696487,0.56160757,0.00000000,1.55400828,1.61444026,0.06687493,1.67973571
-4.88344172,4.13920877,0.58236611,0.00000000,1.60800849,1.63767535,0.06892451,1.72342125
-4.87743872,4.22661211,0.60229778,0.00000000,1.65943836,1.65916369,0.07094016,1.76517470
-4.87143572,4.30716302,0.62103505,0.00000000,1.70720681,1.67829767,0.07287786,1.80407964
-4.86543272,4.37894498,0.63823139,0.00000000,1.75029438,1.69448652,0.07469531,1.83926145
-4.85942971,4.44018369,0.65357003,0.00000000,1.78777713,1.70717285,0.07635275,1.86990690
-4.85342671,4.48929132,0.66677164,0.00000000,1.81884796,1.71584877,0.07781377,1.89528268
-4.84742371,4.52490623,0.67760100,0.00000000,1.84283461,1.72007102,0.07904607,1.91475249
-4.84142071,4.54592679,0.68587222,0.00000000,1.85921384,1.71947443,0.08002215,1.92779199
-4.83541771,4.55153788,0.69145237,0.00000000,1.86762117,1.71378308,0.08071983,1.93400091
-4.82941471,4.54122902,0.69426342,0.00000000,1.86785605,1.70281865,0.08112270,1.93311193
-4.82341171,4.51480334,0.69428247,0.00000000,1.85988215,1.68650568,0.08122042,1.92499594
-4.81740870,4.47237712,0.69154017,0.00000000,1.84382295,1.66487332,0.08100884,1.90966337
-4.81140570,4.41436994,0.68611758,0.00000000,1.81995270,1.63805382,0.08048997,1.88726156
-4.80540270,4.34148599,0.67814153,0.00000000,1.78868334,1.60627756,0.07967181,1.85806833
-4.79939970,4.25468740,0.66777880,0.00000000,1.75054785,1.56986517,0.07856802,1.82248192
-4.79339670,4.15516104,0.65522931,0.00000000,1.70618074,1.52921700,0.07719746,1.78100787
-4.78739370,4.04428008,0.64071872,0.00000000,1.65629661,1.48480049,0.07558367,1.73424341
-4.78139070,3.92356225,0.62449075,0.00000000,1.60166762,1.43713619,0.07375415,1.68285990
-4.77538769,3.79462657,0.60679951,0.00000000,1.54310066,1.38678287,0.07173974,1.62758429
-4.76938469,3.65915025,0.58790225,0.00000000,1.48141533,1.33432256,0.06957382,1.56918015
-4.76338169,3.51882741,0.56805268,0.00000000,1.41742328,1.28034595,0.06729164,1.50842911
-4.75737869,3.37533120,0.54749519,0.00000000,1.35190971,1.22543894,0.06492954,1.44611322
-4.75137569,3.23028022,0.52646012,0.00000000,1.28561755,1.17017047,0.06252433,1.38299902
-4.74537269,3.08521020,0.50516005,0.00000000,1.21923465,1.11508220,0.06011257,1.31982332
-4.73936968,2.94155138,0.48378741,0.00000000,1.15338420,1.06068015,0.05773010,1.25728141
-4.73336668,2.80061164,0.46251302,0.00000000,1.08861834,1.00742833,0.05541140,1.19601741
-4.72736368,2.66356518,0.44148580,0.00000000,1.02541497,0.95574445,0.05318922,1.13661706
-4.72136068,2.53144640,0.42083335,0.00000000,0.96417728,0.90599744,0.05109412,1.07960263
-4.71535768,2.40514816,0.40066318,0.00000000,0.90523580,0.85850665,0.04915414,1.02542985
-4.70935468,2.28542384,0.38106455,0.00000000,0.84885246,0.81354251,0.04739446,0.97448647
-4.70335168,2.17289220,0.36211063,0.00000000,0.79522616,0.77132832,0.04583714,0.92709244
-4.69734867,2.06804453,0.34386082,0.00000000,0.74449940,0.73204288,0.04450093,0.88350102
-4.69134567,1.97125306,0.32636300,0.00000000,0.69676553,0.69582380,0.04340102,0.84390099
-4.68534267,1.88278034,0.30965571,0.00000000,0.65207613,0.66277117,0.04254896,0.80841949
-4.67933967,1.80278909,0.29377002,0.00000000,0.61044825,0.63295153,0.04195258,0.77712540
-4.67333667,1.73135217,0.27873110,0.00000000,0.57187126,0.60640191,0.04161592,0.75003328
-4.66733367,1.66846264,0.26455936,0.00000000,0.53631304,0.58313396,0.04153938,0.72710773
-4.66133067,1.61404383,0.25127136,0.00000000,0.50372543,0.56313798,0.04171980,0.70826817
-4.65532766,1.56795948,0.23888025,0.00000000,0.47404903,0.54638703,0.04215075,0.69339410
-4.64932466,1.53002397,0.22739607,0.00000000,0.44721706,0.53284089,0.04282282,0.68233091
-4.64332166,1.50001282,0.21682571,0.00000000,0.42315863,0.52244995,0.04372411,0.67489603
-4.63731866,1.47767317,0.20717286,0.00000000,0.40180132,0.51515899,0.04484067,0.67088564
-4.63131566,1.46273434,0.19843778,0.00000000,0.38307315,0.51091061,0.04615717,0.67008160
-4.62531266,1.45491816,0.19061717,0.00000000,0.36690410,0.50964845,0.04765746,0.67225854
-4.61930965,1.45394867,0.18370402,0.00000000,0.35322713,0.51131978,0.04932526,0.67719089
-4.61330665,1.45956072,0.17768757,0.00000000,0.34197882,0.51587746,0.05114479,0.68465952
-4.60730365,1.47150707,0.17255340,0.00000000,0.33309959,0.52328095,0.05310135,0.69445767
-4.60130065,1.48956323,0.16828358,0.00000000,0.32653353,0.53349636,0.05518184,0.70639591
-4.59529765,1.51352969,0.16485689,0.00000000,0.32222787,0.54649515,0.05737514,0.72030569
-4.58929465,1.54323103,0.16224920,0.00000000,0.32013195,0.56225154,0.05967233,0.73604127
-4.58329165,1.57851159,0.16043377,0.00000000,0.32019587,0.58073863,0.06206680,0.75347988
-4.57728864,1.61922766,0.15938156,0.00000000,0.32236866,0.60192300,0.06455403,0.77251983
-4.57128564,1.66523626,0.15906154,0.00000000,0.32659602,0.62575838,0.06713139,0.79307676
-4.56528264,1.71638104,0.15944083,0.00000000,0.33281786,0.65217820,0.06979757,0.81507801
-4.55927964,1.77247574,0.16048484,0.00000000,0.34096545,0.68108773,0.07255192,0.83845545
-4.55327664,1.83328639,0.16215724,0.00000000,0.35095858,0.71235610,0.07539370,0.86313711
-4.54727364,1.89851308,0.16441985,0.00000000,0.36270264,0.74580869,0.07832118,0.88903820
-4.54127064,1.96777282,0.16723242,0.00000000,0.37608604,0.78122065,0.08133074,0.91605192
-4.53526763,2.04058458,0.17055249,0.00000000,0.39097788,0.81831191,0.08441595,0.94404082
-4.52926463,2.11635800,0.17433507,0.00000000,0.40722632,0.85674434,0.08756676,0.97282933
-4.52326163,2.19438680,0.17853256,0.00000000,0.42465767,0.89612151,0.09076882,1.00219796
-4.51725863,2.27384799,0.18309464,0.00000000,0.44307640,0.93599144,0.09400294,1.03187982
-4.51125563,2.35380756,0.18796844,0.00000000,0.46226618,0.97585239,0.09724483,1.06155979
-4.50525263,2.43323296,0.19309877,0.00000000,0.48199199,1.01516195,0.10046505,1.09087663
-4.49924962,2.51101242,0.19842873,0.00000000,0.50200344,1.05334907,0.10362925,1.11942816
-4.49324662,2.58598051,0.20390045,0.00000000,0.52203901,1.08982883,0.10669873,1.14677942
-4.48724362,2.65694933,0.20945615,0.00000000,0.54183136,1.12401931,0.10963118,1.17247359
-4.48124062,2.72274386,0.21503936,0.00000000,0.56111341,1.15535986,0.11238178,1.19604525
-4.47523762,2.78224019,0.22059643,0.00000000,0.57962497,1.18333010,0.11490445,1.21703536
-4.46923462,2.83440464,0.22607805,0.00000000,0.59711977,1.20746856,0.11715324,1.23500742
-4.46323162,2.87833219,0.23144100,0.00000000,0.61337248,1.22739013,0.11908388,1.24956394
-4.45722861,2.91328209,0.23664977,0.00000000,0.62818559,1.24280139,0.12065534,1.26036255
-4.45122561,2.93870903,0.24167819,0.00000000,0.64139569,1.25351307,0.12183137,1.26713082
-4.44522261,2.95428826,0.24651091,0.00000000,0.65287909,1.25944877,0.12258194,1.26967928
-4.43921961,2.95993322,0.25114466,0.00000000,0.66255633,1.26064965,0.12288450,1.26791178
-4.43321661,2.95580502,0.25558915,0.00000000,0.67039557,1.25727462,0.12272509,1.26183292
-4.42721361,2.94231296,0.25986776,0.00000000,0.67641455,1.24959597,0.12209912,1.25155199
-4.42121061,2.92010612,0.26401769,0.00000000,0.68068120,1.23799072,0.12101186,1.23728337
-4.41520760,2.89005644,0.26808978,0.00000000,0.68331267,1.22292786,0.11947867,1.21934325
-4.40920460,2.85323382,0.27214779,0.00000000,0.68447291,1.20495224,0.11752482,1.19814292
-4.40320160,2.81087457,0.27626729,0.00000000,0.68436891,1.18466581,0.11518505,1.17417885
-4.39719860,2.76434443,0.28053403,0.00000000,0.68324550,1.16270697,0.11250280,1.14802001
-4.39119560,2.71509777,0.28504196,0.00000000,0.68137916,1.13972922,0.10952914,1.12029299
-4.38519260,2.66463488,0.28989073,0.00000000,0.67907078,1.11637984,0.10632154,1.09166542
-4.37918959,2.61445872,0.29518301,0.00000000,0.67663766,1.09327967,0.10294241,1.06282855
-4.37318659,2.56603325,0.30102137,0.00000000,0.67440507,1.07100483,0.09945756,1.03447933
-4.36718359,2.52074447,0.30750513,0.00000000,0.67269750,1.05007114,0.09593450,1.00730298
-4.36118059,2.47986581,0.31472701,0.00000000,0.67182990,1.03092169,0.09244090,0.98195634
-4.35517759,2.44452881,0.32276984,0.00000000,0.67209914,1.01391811,0.08904295,0.95905265
-4.34917459,2.41569981,0.33170338,0.00000000,0.67377599,0.99933562,0.08580394,0.93914815
-4.34317159,2.39416325,0.34158144,0.00000000,0.67709778,0.98736192,0.08278289,0.92273077
-4.33716858,2.38051167,0.35243929,0.00000000,0.68226199,0.97809958,0.08003341,0.91021120
-4.33116558,2.37514223,0.36429164,0.00000000,0.68942093,0.97157182,0.07760282,0.90191627
-4.32516258,2.37825940,0.37713117,0.00000000,0.69867779,0.96773085,0.07553136,0.89808482
-4.31915958,2.38988327,0.39092781,0.00000000,0.71008395,0.96646852,0.07385173,0.89886583
-4.31315658,2.40986253,0.40562872,0.00000000,0.72363796,0.96762827,0.07258877,0.90431873
-4.30715358,2.43789143,0.42115918,0.00000000,0.73928595,0.97101799,0.07175942,0.91441560
