energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-6.00000000,16.16496236,5.01057640,12.00804757,0.04104846,0.58236929,0.04128771,2.56251101
-5.99399700,16.10481009,5.04705811,11.95244856,0.04019633,0.56791360,0.04078226,2.56937611
-5.98799400,16.03976808,5.07835804,11.89484360,0.03935349,0.55347023,0.04025712,2.57379873
-5.98199100,15.96852892,5.10335073,11.83454397,0.03852455,0.53908493,0.03971234,2.57525667
-5.97598799,15.88953868,5.12084339,11.77068093,0.03771194,0.52478961,0.03914715,2.57320766
-5.96998499,15.80108521,5.12962392,11.70226304,0.03691603,0.51060284,0.03856015,2.56711130
-5.96398199,15.70140038,5.12851519,11.62824282,0.03613546,0.49653121,0.03794961,2.55645277
-5.95797899,15.58877049,5.11643275,11.54758888,0.03536748,0.48257153,0.03731372,2.54076707
-5.95197599,15.46164827,5.09244292,11.45935914,0.03460840,0.46871352,0.03665091,2.51966260
-5.94597299,15.31876019,5.05581806,11.36277081,0.03385405,0.45494296,0.03596008,2.49284281
-5.93996998,15.15920252,5.00608594,11.25726279,0.03310022,0.44124507,0.03524083,2.46012480
-5.93396698,14.98252075,4.94307068,11.14254688,0.03234314,0.42760787,0.03449369,2.42145381
-5.92796398,14.78876787,4.86692285,11.01864459,0.03157987,0.41402531,0.03372012,2.37691310
-5.92196098,14.57853791,4.77813727,10.88590751,0.03080860,0.40050007,0.03292269,2.32672838
-5.91595798,14.35297338,4.67755760,10.74501987,0.03002892,0.38704584,0.03210493,2.27126691
-5.90995498,14.11374588,4.56636733,10.59698338,0.02924197,0.37368886,0.03127133,2.21103117
-5.90395198,13.86301148,4.44606800,10.44308514,0.02845049,0.36046885,0.03042717,2.14664758
-5.89794897,13.60334335,4.31844545,10.28485055,0.02765879,0.34743915,0.02957833,2.07885081
-5.89194597,13.33764559,4.18552602,10.12398408,0.02687263,0.33466611,0.02873106,2.00846448
-5.88594297,13.06905290,4.04952459,9.96230108,0.02609902,0.32222782,0.02789177,1.93637919
-5.87993997,12.80082157,3.91278688,9.80165467,0.02534597,0.31021222,0.02706677,1.86352901
-5.87393697,12.53621726,3.77772823,9.64386148,0.02462220,0.29871475,0.02626205,1.79086712
-5.86793397,12.27840506,3.64677137,9.49063033,0.02393678,0.28783550,0.02548306,1.71934195
-5.86193097,12.03034685,3.52228518,9.34349715,0.02329879,0.27767625,0.02473454,1.64987431
-5.85592796,11.79471024,3.40652623,9.20376952,0.02271701,0.26833720,0.02402039,1.58333641
-5.84992496,11.57379240,3.30158487,9.07248297,0.02219952,0.25991376,0.02334355,1.52053322
-5.84392196,11.36946116,3.20933661,8.95037070,0.02175347,0.25249335,0.02270599,1.46218653
-5.83791896,11.18311460,3.13139990,8.83784748,0.02138474,0.24615235,0.02210863,1.40892186
-5.83191596,11.01565910,3.06910057,8.73500766,0.02109773,0.24095325,0.02155143,1.36125820
-5.82591296,10.86750520,3.02344317,8.64163630,0.02089516,0.23694211,0.02103342,1.31960063
-5.81990995,10.73857938,2.99508912,8.55723200,0.02077796,0.23414626,0.02055280,1.28423537
-5.81390695,10.62834957,2.98434174,8.48103932,0.02074513,0.23257247,0.02010703,1.25532727
-5.80790395,10.53586165,2.99113785,8.41208828,0.02079370,0.23220545,0.01969297,1.23291926
-5.80190095,10.45978412,3.01504585,8.34923844,0.02091878,0.23300684,0.01930699,1.21693375
-5.79589795,10.39845794,3.05527026,8.29122488,0.02111360,0.23491468,0.01894512,1.20717564
-5.78989495,10.34994923,3.11066273,8.23670368,0.02136961,0.23784348,0.01860314,1.20333676
-5.78389195,10.31210243,3.17973949,8.18429482,0.02167667,0.24168476,0.01827672,1.20500197
-5.77788894,10.28259225,3.26070546,8.13262072,0.02202324,0.24630832,0.01796154,1.21165654
-5.77188594,10.25897340,3.35148498,8.08033936,0.02239665,0.25156406,0.01765334,1.22269513
-5.76588294,10.23872723,3.44975921,8.02617124,0.02278340,0.25728450,0.01734805,1.23743230
-5.75987994,10.21930529,3.55300993,7.96892011,0.02316946,0.26328787,0.01704181,1.25511464
-5.75387694,10.19816991,3.65856944,7.90748772,0.02354069,0.26938184,0.01673109,1.27493451
-5.74787394,10.17283246,3.76367573,7.84088335,0.02388315,0.27536775,0.01641271,1.29604529
-5.74187094,10.14088960,3.86553217,7.76822913,0.02418356,0.28104517,0.01608387,1.31757814
-5.73586793,10.10005850,3.96137025,7.68876224,0.02442962,0.28621686,0.01574223,1.33865992
-5.72986493,10.04821121,4.04851389,7.60183530,0.02461045,0.29069377,0.01538594,1.35843193
-5.72386193,9.98340873,4.12444362,7.50691598,0.02471691,0.29430003,0.01501365,1.37606910
-5.71785893,9.90393458,4.18685856,7.40358691,0.02474193,0.29687769,0.01462456,1.39079909
-5.71185593,9.80832774,4.23373424,7.29154661,0.02468081,0.29829105,0.01421845,1.40192069
-5.70585293,9.69541436,4.26337429,7.17061199,0.02453138,0.29843040,0.01379569,1.40882097
-5.69984992,9.56433733,4.27445404,7.04072260,0.02429423,0.29721501,0.01335729,1.41099048
-5.69384692,9.41458283,4.26605456,6.90194661,0.02397274,0.29459527,0.01290487,1.40803603
-5.68784392,9.24600275,4.23768560,6.75448828,0.02357314,0.29055383,0.01244071,1.39969048
-5.68184092,9.05883188,4.18929665,6.59869647,0.02310439,0.28510575,0.01196771,1.38581914
-5.67583792,8.85369899,4.12127568,6.43507359,0.02257809,0.27829767,0.01148940,1.36642247
-5.66983492,8.63163102,4.03443534,6.26428445,0.02200820,0.27020598,0.01100991,1.34163509
-5.66383192,8.39404999,3.92998730,6.08716445,0.02141082,0.26093413,0.01053391,1.31172084
-5.65782891,8.14276246,3.80950557,5.90472650,0.02080374,0.25060918,0.01006656,1.27706433
-5.65182591,7.87994168,3.67488006,5.71816631,0.02020610,0.23937779,0.00961347,1.23815903
-5.64582291,7.60810313,3.52826214,5.52886567,0.01963787,0.22740170,0.00918059,1.19559257
-5.63981991,7.33007404,3.37200411,5.33839363,0.01911935,0.21485314,0.00877412,1.15002958
-5.63381691,7.04895799,3.20859468,5.14850533,0.01867062,0.20191003,0.00840040,1.10219282
-5.62781391,6.76809577,3.04059263,4.96113837,0.01831100,0.18875142,0.00806583,1.05284318
-5.62181091,6.49102342,2.87056095,4.77840680,0.01805847,0.17555318,0.00777674,1.00275929
-5.61580790,6.22142870,2.70100345,4.60259249,0.01792914,0.16248416,0.00753925,0.95271746
-5.60980490,5.96310690,2.53430581,4.43613372,0.01793670,0.14970286,0.00735921,0.90347245
-5.60380190,5.71991646,2.37268280,4.28161083,0.01809198,0.13735471,0.00724205,0.85573982
-5.59779890,5.49573511,2.21813305,4.14172830,0.01840253,0.12556996,0.00719273,0.81018023
-5.59179590,5.29441634,2.07240245,4.01929309,0.01887226,0.11446230,0.00721560,0.76738622
-5.58579290,5.11974640,1.93695692,3.91718839,0.01950118,0.10412802,0.00731442,0.72787160
-5.57978989,4.97540110,1.81296488,3.83834234,0.02028532,0.09464575,0.00749222,0.69206376
-5.57378689,4.86490218,1.70128953,3.78569119,0.02121662,0.08607666,0.00775135,0.66029899
-5.56778389,4.79157230,1.60249038,3.76213622,0.02228307,0.07846518,0.00809344,0.63282056
-5.56178089,4.75848841,1.51683375,3.77049447,0.02346890,0.07183982,0.00851940,0.60977967
-5.55577789,4.76843259,1.44431085,3.81344293,0.02475494,0.06621443,0.00902943,0.59123885
-5.54977489,4.82384046,1.38466276,3.89345681,0.02611906,0.06158936,0.00962310,0.57717750
-5.54377189,4.92674688,1.33741064,4.01274236,0.02753674,0.05795286,0.01029933,0.56749935
-5.53776888,5.07872968,1.30188985,4.17316560,0.02898172,0.05528232,0.01105647,0.56204115
-5.53176588,5.28085204,1.27728658,4.37617850,0.03042669,0.05354554,0.01189228,0.56058243
-5.52576288,5.53360503,1.26267529,4.62274463,0.03184411,0.05270177,0.01280400,0.56285563
-5.51975988,5.83685205,1.25705575,4.91326695,0.03320693,0.05270281,0.01378833,0.56855637
-5.51375688,6.18977745,1.25938814,5.24752028,0.03448934,0.05349387,0.01484142,0.57735337
-5.50775388,6.59084179,1.26862534,5.62459180,0.03566753,0.05501440,0.01595884,0.58889762
-5.50175088,7.03774672,1.28374122,6.04283247,0.03672025,0.05719882,0.01713552,0.60283074
-5.49574787,7.52741208,1.30375440,6.49982269,0.03762938,0.05997728,0.01836572,0.61879203
-5.48974487,8.05596829,1.32774697,6.99235499,0.03838029,0.06327637,0.01964290,0.63642433
-5.48374187,8.61876638,1.35487806,7.51643631,0.03896217,0.06701988,0.02095970,0.65537858
-5.47773887,9.21040788,1.38439225,8.06731190,0.03936807,0.07112967,0.02230781,0.67531700
-5.47173587,9.82479608,1.41562321,8.63951205,0.03959491,0.07552658,0.02367795,0.69591527
-5.46573287,10.45520933,1.44799303,9.22692218,0.03964333,0.08013150,0.02505982,0.71686351
-5.45972986,11.09439643,1.48100795,9.82287583,0.03951736,0.08486641,0.02644212,0.73786666
-5.45372686,11.73469283,1.51425118,10.42026908,0.03922405,0.08965566,0.02781257,0.75864423
-5.44772386,12.36815570,1.54737375,11.01169400,0.03877301,0.09442722,0.02915803,0.77892976
-5.44172086,12.98671471,1.58008417,11.58958773,0.03817587,0.09911385,0.03046465,0.79847028
-5.43571786,13.58233455,1.61213765,12.14639303,0.03744573,0.10365445,0.03171807,0.81702590
-5.42971486,14.14718438,1.64332566,12.67472527,0.03659667,0.10799508,0.03290371,0.83436978
-5.42371186,14.67380883,1.67346638,13.16754048,0.03564318,0.11209004,0.03400708,0.85028854
-5.41770885,15.15529479,1.70239647,13.61829871,0.03459980,0.11590263,0.03501411,0.86458322
-5.41170585,15.58542797,1.72996449,14.02111686,0.03348064,0.11940573,0.03591154,0.87707078
-5.40570285,15.95883373,1.75602606,14.37090556,0.03229918,0.12258210,0.03668731,0.88758604
-5.39969985,16.27109667,1.78044088,14.66348492,0.03106801,0.12542443,0.03733092,0.89598401
-5.39369685,16.51885447,1.80307127,14.89567497,0.02979871,0.12793499,0.03783377,0.90214247
-5.38769385,16.69986256,1.82378238,15.06535748,0.02850181,0.13012509,0.03818948,0.90596445
-5.38169085,16.81302695,1.84244340,15.17150689,0.02718684,0.13201421,0.03839410,0.90738070
-5.37568784,16.85840435,1.85892976,15.21418968,0.02586236,0.13362888,0.03844630,0.90635174
-5.36968484,16.83716983,1.87312594,15.19453246,0.02453612,0.13500136,0.03834742,0.90286930
-5.36368184,16.75155363,1.88492846,15.11466068,0.02321519,0.13616816,0.03810146,0.89695727
-5.35767884,16.60475035,1.89424896,14.97761098,0.02190609,0.13716850,0.03771504,0.88867167
-5.35167584,16.40080454,1.90101704,14.78722124,0.02061496,0.13804262,0.03719713,0.87809995
-5.34567284,16.14447802,1.90518273,14.54800353,0.01934769,0.13883023,0.03655886,0.86535937
-5.33966983,15.84110474,1.90671845,14.26500540,0.01810998,0.13956894,0.03581318,0.85059461
-5.33366683,15.49643944,1.90562031,13.94366573,0.01690747,0.14029284,0.03497450,0.83397473
-5.32766383,15.11650642,1.90190892,13.58967094,0.01574574,0.14103123,0.03405829,0.81568949
-5.32166083,14.70745459,1.89562942,13.20881764,0.01463031,0.14180759,0.03308069,0.79594530
-5.31565783,14.27542410,1.88685095,12.80688657,0.01356668,0.14263870,0.03205808,0.77496094
-5.30965483,13.82642930,1.87566557,12.38953242,0.01256020,0.14353408,0.03100673,0.75296323
-5.30365183,13.36626161,1.86218664,11.96219284,0.01161611,0.14449561,0.02994245,0.73018273
-5.29764882,12.90041441,1.84654675,11.53001862,0.01073936,0.14551751,0.02888028,0.70684982
-5.29164582,12.43403115,1.82889540,11.09782605,0.00993464,0.14658645,0.02783427,0.68319109
-5.28564282,11.97187608,1.80939634,10.67007099,0.00920621,0.14768205,0.02681728,0.65942622
-5.27963982,11.51832618,1.78822494,10.25084294,0.00855788,0.14877751,0.02584085,0.63576542
-5.27363682,11.07738128,1.76556543,9.84387638,0.00799293,0.14984050,0.02491512,0.61240743
-5.26763382,10.65268875,1.74160844,9.45257590,0.00751403,0.15083422,0.02404883,0.58953804
-5.26163082,10.24757840,1.71654866,9.08005056,0.00712323,0.15171870,0.02324932,0.56732913
-5.25562781,9.86510254,1.69058295,8.72915304,0.00682185,0.15245211,0.02252257,0.54593810
-5.24962481,9.50807654,1.66390882,8.40251885,0.00661050,0.15299228,0.02187329,0.52550765
-5.24362181,9.17911500,1.63672333,8.10260088,0.00648901,0.15329817,0.02130500,0.50616579
-5.23761881,8.88065941,1.60922238,7.83169556,0.00645642,0.15333141,0.02082010,0.48802585
-5.23161581,8.61499378,1.58160035,7.59195720,0.00651093,0.15305777,0.02041996,0.47118663
-5.22561281,8.38424584,1.55404980,7.38539825,0.00664988,0.15244849,0.02010499,0.45573231
-5.21960980,8.19037247,1.52676130,7.21387435,0.00686975,0.15148145,0.01987466,0.44173226
-5.21360680,8.03512915,1.49992282,7.07905413,0.00716609,0.15014219,0.01972760,0.42924058
-5.20760380,7.92002471,1.47371884,6.98237490,0.00753357,0.14842457,0.01966151,0.41829536
-5.20160080,7.84626347,1.44832863,6.92498661,0.00796592,0.14633120,0.01967326,0.40891775
-5.19559780,7.81467831,1.42392376,6.90768737,0.00845599,0.14387350,0.01975878,0.40111074
