energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,Te_p_up,Te_d_up
-5.83791896,6.29693999,0.02133658,0.42564540,1.04816145,4.34676237,0.24266800,1.98082900,0.00000000
-5.83191596,6.27053044,0.02189313,0.40693483,1.04382166,4.34556275,0.24100825,1.98071821,0.00000000
-5.82591296,6.24767184,0.02244713,0.38859441,1.04061091,4.34364156,0.23926324,1.98451514,0.00000000
-5.81990995,6.22681365,0.02299039,0.37076341,1.03802199,4.33990338,0.23735382,1.99160850,0.00000000
-5.81390695,6.20661778,0.02351710,0.35357102,1.03558585,4.33342257,0.23520824,2.00145801,0.00000000
-5.80790395,6.18601362,0.02402423,0.33713405,1.03288720,4.32348325,0.23276538,2.01361441,0.00000000
-5.80190095,6.16423869,0.02451183,0.32155523,1.02957743,4.30960938,0.22997763,2.02773312,0.00000000
-5.79589795,6.14086272,0.02498321,0.30692189,1.02538443,4.29158317,0.22681342,2.04358087,0.00000000
-5.78989495,6.11579382,0.02544495,0.29330519,1.02011881,4.26945093,0.22325902,2.06103490,0.00000000
-5.78389195,6.08926608,0.02590676,0.28075981,1.01367637,4.24351547,0.21931973,2.08007480,0.00000000
-5.77788894,6.06180912,0.02638114,0.26932390,1.00603681,4.21431553,0.21502025,2.10076735,0.00000000
-5.77188594,6.03420074,0.02688296,0.25901940,0.99725869,4.18259274,0.21040424,2.12324514,0.00000000
-5.76588294,6.00740517,0.02742887,0.24985246,0.98747112,4.14924785,0.20553309,2.14768022,0.00000000
-5.75987994,5.98249987,0.02803656,0.24181406,0.97686242,4.11528820,0.20048386,2.17425404,0.00000000
-5.75387694,5.96059489,0.02872397,0.23488059,0.96566655,4.08176926,0.19534665,2.20312555,0.00000000
-5.74787394,5.94274910,0.02950849,0.22901457,0.95414791,4.04973315,0.19022123,2.23439920,0.00000000
-5.74187094,5.92988809,0.03040605,0.22416526,0.94258524,4.02014777,0.18521350,2.26809477,0.00000000
-5.73586793,5.92272839,0.03143035,0.22026941,0.93125561,3.99384966,0.18043148,2.30412089,0.00000000
-5.72986493,5.92171259,0.03259205,0.21725197,0.92041907,3.97149415,0.17598144,2.34225398,0.00000000
-5.72386193,5.92695940,0.03389817,0.21502695,0.91030491,3.95351560,0.17196403,2.38212407,0.00000000
-5.71785893,5.93823190,0.03535153,0.21349846,0.90110002,3.94010031,0.16847077,2.42320863,0.00000000
-5.71185593,5.95492625,0.03695045,0.21256192,0.89294002,3.93117378,0.16558098,2.46483510,0.00000000
-5.70585293,5.97608202,0.03868852,0.21210552,0.88590335,3.92640341,0.16335924,2.50619243,0.00000000
-5.69984992,6.00041408,0.04055470,0.21201198,0.88000868,3.92521660,0.16185348,2.54635131,0.00000000
-5.69384692,6.02636467,0.04253345,0.21216060,0.87521551,3.92683357,0.16109382,2.58429230,0.00000000
-5.68784392,6.05217301,0.04460515,0.21242954,0.87142776,3.93031306,0.16109194,2.61894083,0.00000000
-5.68184092,6.07595887,0.04674665,0.21269831,0.86850018,3.93460844,0.16184124,2.64920712,0.00000000
-5.67583792,6.09581551,0.04893188,0.21285047,0.86624679,3.93863110,0.16331745,2.67402934,0.00000000
-5.66983492,6.10990675,0.05113262,0.21277623,0.86445108,3.94131730,0.16547975,2.69241765,0.00000000
-5.66383192,6.11656276,0.05331929,0.21237515,0.86287701,3.94169468,0.16827226,2.70349693,0.00000000
-5.65782891,6.11436894,0.05546177,0.21155857,0.86128035,3.93894432,0.17162576,2.70654584,0.00000000
-5.65182591,6.10224292,0.05753014,0.21025171,0.85941962,3.93245469,0.17545962,2.70103026,0.00000000
-5.64582291,6.07949499,0.05949539,0.20839547,0.85706604,3.92186410,0.17968365,2.68662925,0.00000000
-5.63981991,6.04586858,0.06133009,0.20594766,0.85401206,3.90708893,0.18420006,2.66325219,0.00000000
-5.63381691,6.00155840,0.06300884,0.20288372,0.85007814,3.88833596,0.18890527,2.63104611,0.00000000
-5.62781391,5.94720509,0.06450869,0.19919682,0.84511756,3.86609768,0.19369161,2.59039302,0.00000000
-5.62181091,5.88386682,0.06580941,0.19489737,0.83901919,3.84113093,0.19844898,2.54189726,0.00000000
-5.61580790,5.81296946,0.06689367,0.19001203,0.83170851,3.81441974,0.20306634,2.48636374,0.00000000
-5.60980490,5.73623832,0.06774704,0.18458213,0.82314687,3.78712467,0.20743320,2.42476833,0.00000000
-5.60380190,5.65561529,0.06835806,0.17866174,0.81332953,3.76052130,0.21144108,2.35822188,0.00000000
-5.59779890,5.57316643,0.06871810,0.17231541,0.80228275,3.73593158,0.21498501,2.28793002,0.00000000
-5.59179590,5.49098499,0.06882133,0.16561571,0.79006043,3.71465175,0.21796509,2.21515085,0.00000000
-5.58579290,5.41109554,0.06866459,0.15864078,0.77674059,3.69788111,0.22028812,2.14115254,0.00000000
-5.57978989,5.33536445,0.06824733,0.15147184,0.76242223,3.68665564,0.22186932,2.06717322,0.00000000
-5.57378689,5.26542132,0.06757155,0.14419098,0.74722255,3.68179011,0.22263414,1.99438478,0.00000000
-5.56778389,5.20259569,0.06664178,0.13687919,0.73127502,3.68383185,0.22252001,1.92386239,0.00000000
-5.56178089,5.14787172,0.06546515,0.12961477,0.71472806,3.69302881,0.22147813,1.85656073,0.00000000
-5.55577789,5.10186291,0.06405137,0.12247209,0.69774449,3.70931325,0.21947500,1.79329776,0.00000000
-5.54977489,5.06480738,0.06241284,0.11552091,0.68050143,3.73230184,0.21649384,1.73474628,0.00000000
-5.54377189,5.03658307,0.06056469,0.10882596,0.66319052,3.76131188,0.21253556,1.68143292,0.00000000
-5.53776888,5.01674119,0.05852481,0.10244712,0.64601815,3.79539226,0.20761942,1.63374404,0.00000000
-5.53176588,5.00455495,0.05631385,0.09643977,0.62920533,3.83336728,0.20178308,1.59193745,0.00000000
-5.52576288,4.99908014,0.05395511,0.09085550,0.61298696,3.87389041,0.19508218,1.55615854,0.00000000
-5.51975988,4.99922349,0.05147439,0.08574307,0.59761023,3.91550491,0.18758932,1.52645952,0.00000000
-5.51375688,5.00381418,0.04889977,0.08114934,0.58333193,3.95670769,0.17939245,1.50282001,0.00000000
-5.50775388,5.01167449,0.04626121,0.07712029,0.57041461,3.99601300,0.17059279,1.48516749,0.00000000
-5.50175088,5.02168523,0.04359015,0.07370198,0.55912161,4.03201241,0.16130223,1.47339634,0.00000000
-5.49574787,5.03284268,0.04091902,0.07094128,0.54971099,4.06342822,0.15164045,1.46738403,0.00000000
-5.48974487,5.04430418,0.03828060,0.06888639,0.54242872,4.08915777,0.14173170,1.46700383,0.00000000
-5.48374187,5.05542038,0.03570750,0.06758706,0.53750126,4.10830682,0.13170161,1.47213333,0.00000000
-5.47773887,5.06575345,0.03323147,0.06709457,0.53512811,4.12021115,0.12167396,1.48265855,0.00000000
-5.47173587,5.07508106,0.03088280,0.06746122,0.53547460,4.12444581,0.11176759,1.49847391,0.00000000
-5.46573287,5.08338715,0.02868975,0.06873964,0.53866540,4.12082287,0.10209371,1.51947841,0.00000000
-5.45972986,5.09084124,0.02667806,0.07098174,0.54477929,4.10937853,0.09275354,1.54556875,0.00000000
-5.45372686,5.09776856,0.02487045,0.07423737,0.55384535,4.09035151,0.08383644,1.57663044,0.00000000
-5.44772386,5.10461382,0.02328635,0.07855283,0.56584110,4.06415470,0.07541857,1.61252780,0.00000000
-5.44172086,5.11190158,0.02194160,0.08396922,0.58069268,4.03134250,0.06756216,1.65309403,0.00000000
-5.43571786,5.12019622,0.02084840,0.09052080,0.59827713,3.99257621,0.06031529,1.69812240,0.00000000
-5.42971486,5.13006413,0.02001524,0.09823326,0.61842693,3.94858980,0.05371217,1.74735933,0.00000000
-5.42371186,5.14204062,0.01944704,0.10712225,0.64093633,3.90015795,0.04777401,1.80050029,0.00000000
-5.41770885,5.15660319,0.01914531,0.11719194,0.66556957,3.84806817,0.04251015,1.85718873,0.00000000
-5.41170585,5.17415222,0.01910842,0.12843397,0.69207023,3.79309793,0.03791963,1.91701840,0.00000000
-5.40570285,5.19499972,0.01933198,0.14082652,0.72017147,3.73599761,0.03399290,1.97953878,0.00000000
-5.39969985,5.21936553,0.01980916,0.15433383,0.74960655,3.67747917,0.03071377,2.04426343,0.00000000
-5.39369685,5.24738037,0.02053114,0.16890596,0.78011894,3.61821040,0.02806129,2.11068031,0.00000000
-5.38769385,5.27909405,0.02148748,0.18447888,0.81147160,3.55881361,0.02601165,2.17826359,0.00000000
-5.38169085,5.31448730,0.02266656,0.20097482,0.84345474,3.49986792,0.02453998,2.24648570,0.00000000
-5.37568784,5.35348489,0.02405587,0.21830285,0.87589161,3.44191364,0.02362186,2.31482879,0.00000000
-5.36968484,5.39596832,0.02564238,0.23635963,0.90864196,3.38545744,0.02323468,2.38279460,0.00000000
-5.36368184,5.44178597,0.02741272,0.25503028,0.94160284,3.33097684,0.02335859,2.44991196,0.00000000
-5.35767884,5.49075923,0.02935335,0.27418932,0.97470662,3.27892299,0.02397721,2.51574116,0.00000000
-5.35167584,5.54268353,0.03145065,0.29370155,1.00791639,3.22972065,0.02507793,2.57987498,0.00000000
-5.34567284,5.59732356,0.03369090,0.31342299,1.04121868,3.18376491,0.02665182,2.64193623,0.00000000
-5.33966983,5.65440288,0.03606016,0.33320170,1.07461414,3.14141441,0.02869321,2.70157189,0.00000000
-5.33366683,5.71358851,0.03854410,0.35287857,1.10810645,3.10298112,0.03119891,2.75844466,0.00000000
-5.32766383,5.77447159,0.04112778,0.37228813,1.14169023,3.06871745,0.03416716,2.81222233,0.00000000
-5.32166083,5.83654607,0.04379534,0.39125938,1.17533855,3.03880140,0.03759620,2.86256639,0.00000000
-5.31565783,5.89918734,0.04652970,0.40961667,1.20899085,3.01332093,0.04148278,2.90912060,0.00000000
-5.30965483,5.96163302,0.04931223,0.42718084,1.24254206,2.99225899,0.04582043,2.95150110,0.00000000
-5.30365183,6.02296855,0.05212250,0.44377054,1.27583354,2.97548045,0.05059770,2.98928892,0.00000000
-5.29764882,6.08211940,0.05493803,0.45920391,1.30864671,2.96272246,0.05579648,3.02202614,0.00000000
-5.29164582,6.13785222,0.05773413,0.47330069,1.34069970,2.95358948,0.06139040,3.04921639,0.00000000
-5.28564282,6.18878602,0.06048392,0.48588466,1.37164753,2.94755406,0.06734350,3.07033038,0.00000000
-5.27963982,6.23341456,0.06315836,0.49678659,1.40108608,2.94396412,0.07360924,3.08481648,0.00000000
-5.27363682,6.27014006,0.06572653,0.50584753,1.42855975,2.94205727,0.08012987,3.09211649,0.00000000
-5.26763382,6.29731770,0.06815602,0.51292242,1.45357283,2.94098204,0.08683638,3.09168584,0.00000000
-5.26163082,6.31330981,0.07041344,0.51788395,1.47560404,2.93982596,0.09364889,3.08301754,0.00000000
-5.25562781,6.31654793,0.07246513,0.52062641,1.49412382,2.93764934,0.10047770,3.06566870,0.00000000
-5.24962481,6.30560011,0.07427796,0.52106948,1.50861363,2.93352398,0.10722491,3.03928835,0.00000000
-5.24362181,6.27924076,0.07582025,0.51916171,1.51858646,2.92657504,0.11378653,3.00364496,0.00000000
-5.23761881,6.23651972,0.07706270,0.51488353,1.52360762,2.91602450,0.12005511,2.95865217,0.00000000
-5.23161581,6.17682713,0.07797943,0.50824954,1.52331489,2.90123415,0.12592283,2.90439127,0.00000000
-5.22561281,6.09995084,0.07854888,0.49931001,1.51743711,2.88174610,0.13128477,2.84112896,0.00000000
-5.21960980,6.00612317,0.07875479,0.48815144,1.50581029,2.85731871,0.13604243,2.76932934,0.00000000
-5.21360680,5.89605409,0.07858692,0.47489601,1.48839048,2.82795599,0.14010710,2.68965911,0.00000000
-5.20760380,5.77094871,0.07804172,0.45970001,1.46526272,2.79392863,0.14340324,2.60298555,0.00000000
-5.20160080,5.63250712,0.07712276,0.44275117,1.43664565,2.75578507,0.14587134,2.51036688,0.00000000
-5.19559780,5.48290578,0.07584095,0.42426501,1.40289133,2.71435158,0.14747040,2.41303525,0.00000000
-5.18959480,5.32476005,0.07421450,0.40448029,1.36448039,2.67072044,0.14817973,2.31237274,0.00000000
-5.18359180,5.16106840,0.07226869,0.38365381,1.32201234,2.62622589,0.14800006,2.20988114,0.00000000
-5.17758879,4.99513964,0.07003533,0.36205457,1.27619162,2.58240827,0.14695382,2.10714649,0.00000000
-5.17158579,4.83050501,0.06755200,0.33995773,1.22780967,2.54096687,0.14508461,2.00579963,0.00000000
-5.16558279,4.67081792,0.06486113,0.31763843,1.17772369,2.50370286,0.14245578,1.90747412,0.00000000
-5.15957979,4.51974453,0.06200886,0.29536577,1.12683302,2.47245405,0.13914833,1.81376290,0.00000000
-5.15357679,4.38084871,0.05904379,0.27339712,1.07605378,2.44902365,0.13525807,1.72617525,0.00000000
-5.14757379,4.25747557,0.05601564,0.25197300,1.02629290,2.43510570,0.13089220,1.64609544,0.00000000
-5.14157079,4.15263768,0.05297390,0.23131261,0.97842237,2.43220994,0.12616554,1.57474448,0.00000000
-5.13556778,4.06890809,0.04996648,0.21161015,0.93325461,2.44158938,0.12119645,1.51314610,0.00000000
-5.12956478,4.00832463,0.04703846,0.19303210,0.89152004,2.46417347,0.11610272,1.46209832,0.00000000
-5.12356178,3.97230890,0.04423090,0.17571528,0.85384726,2.50051027,0.11099759,1.42215117,0.00000000
-5.11755878,3.96160381,0.04157994,0.15976594,0.82074692,2.55072018,0.10598599,1.39359164,0.00000000
-5.11155578,3.97623228,0.03911593,0.14525961,0.79259940,2.61446397,0.10116135,1.37643609,0.00000000
-5.10555278,4.01547932,0.03686290,0.13224180,0.76964699,2.69092703,0.09660279,1.37043052,0.00000000
-5.09954977,4.07789886,0.03483821,0.12072934,0.75199046,2.77882136,0.09237315,1.37505869,0.00000000
-5.09354677,4.16134566,0.03305246,0.11071237,0.73959020,2.87640587,0.08851765,1.38955786,0.00000000
-5.08754377,4.26303165,0.03150956,0.10215670,0.73227182,2.98152504,0.08506332,1.41294162,0.00000000
-5.08154077,4.37960526,0.03020715,0.09500658,0.72973558,3.09166485,0.08201920,1.44402916,0.00000000
-5.07553777,4.50725093,0.02913704,0.08918768,0.73156958,3.20402440,0.07937726,1.48148002,0.00000000
-5.06953477,4.64180542,0.02828594,0.08461012,0.73726584,3.31560057,0.07711389,1.52383308,0.00000000
-5.06353177,4.77888658,0.02763625,0.08117156,0.74623864,3.42328253,0.07519205,1.56954861,0.00000000
-5.05752876,4.91402966,0.02716694,0.07876025,0.75784450,3.52395228,0.07356369,1.61705181,0.00000000
-5.05152576,5.04282591,0.02685448,0.07725784,0.77140285,3.61458717,0.07217262,1.66477638,0.00000000
-5.04552276,5.16105798,0.02667378,0.07654214,0.78621675,3.69235996,0.07095747,1.71120671,0.00000000
-5.03951976,5.26482676,0.02659910,0.07648953,0.80159291,3.75473223,0.06985463,1.75491708,0.00000000
-5.03351676,5.35066481,0.02660485,0.07697725,0.81686028,3.79953711,0.06880122,1.79460662,0.00000000
-5.02751376,5.41563210,0.02666635,0.07788538,0.83138675,3.82504787,0.06773771,1.82912905,0.00000000
-5.02151076,5.45739049,0.02676046,0.07909858,0.84459351,3.83002952,0.06661030,1.85751615,0.00000000
-5.01550775,5.47425489,0.02686608,0.08050769,0.85596666,3.81377149,0.06537289,1.87899446,0.00000000
-5.00950475,5.46521954,0.02696451,0.08201098,0.86506608,3.77610039,0.06398861,1.89299509,0.00000000
-5.00350175,5.42995981,0.02703965,0.08351537,0.87153139,3.71737274,0.06243081,1.89915656,0.00000000
-4.99749875,5.36881042,0.02707816,0.08493733,0.87508522,3.63844877,0.06068365,1.89732115,0.00000000
-4.99149575,5.28272255,0.02706944,0.08620372,0.87553398,3.54064894,0.05874214,1.88752556,0.00000000
-4.98549275,5.17320295,0.02700549,0.08725246,0.87276641,3.42569601,0.05661180,1.86998658,0.00000000
-4.97948974,5.04223899,0.02688080,0.08803308,0.86675040,3.29564573,0.05430784,1.84508305,0.00000000
-4.97348674,4.89221391,0.02669204,0.08850711,0.85752846,3.15280992,0.05185412,1.81333528,0.00000000
-4.96748374,4.72581687,0.02643791,0.08864841,0.84521224,2.99967555,0.04928179,1.77538300,0.00000000
-4.96148074,4.54595204,0.02611879,0.08844336,0.82997655,2.83882371,0.04662779,1.73196310,0.00000000
-4.95547774,4.35565082,0.02573649,0.08789094,0.81205336,2.67285194,0.04393324,1.68388818,0.00000000
-4.94947474,4.15799066,0.02529407,0.08700270,0.79172584,2.50430287,0.04124178,1.63202659,0.00000000
-4.94347174,3.95602310,0.02479555,0.08580258,0.76932293,2.33560172,0.03859801,1.57728468,0.00000000
-4.93746873,3.75271291,0.02424580,0.08432671,0.74521442,2.16900439,0.03604600,1.52059166,0.00000000
-4.93146573,3.55088941,0.02365036,0.08262296,0.71980660,2.00655734,0.03362789,1.46288696,0.00000000
-4.92546273,3.35321006,0.02301534,0.08075048,0.69353854,1.85006933,0.03138277,1.40511022,0.00000000
-4.91945973,3.16213574,0.02234732,0.07877901,0.66687878,1.70109509,0.02934565,1.34819343,0.00000000
-4.91345673,2.97991641,0.02165329,0.07678818,0.64032225,1.56092971,0.02754667,1.29305478,0.00000000
-4.90745373,2.80858562,0.02094057,0.07486654,0.61438736,1.43061255,0.02601053,1.24059374,0.00000000
-4.90145073,2.64996157,0.02021671,0.07311057,0.58961275,1.31093905,0.02475606,1.19168661,0.00000000
-4.89544772,2.50565284,0.01948946,0.07162343,0.56655364,1.20247845,0.02379599,1.14718209,0.00000000
-4.88944472,2.37706641,0.01876662,0.07051359,0.54577744,1.10559555,0.02313691,1.10789620,0.00000000
-4.88344172,2.26541621,0.01805591,0.06989331,0.52785839,1.02047474,0.02277930,1.07460615,0.00000000
-4.87743872,2.17173046,0.01736489,0.06987683,0.51337101,0.94714454,0.02271772,1.04804287,0.00000000
-4.87143572,2.09685647,0.01670075,0.07057845,0.50288223,0.88550117,0.02294113,1.02888192,0.00000000
-4.86543272,2.04146211,0.01607018,0.07211028,0.49694215,0.83533021,0.02343326,1.01773285,0.00000000
-4.85942971,2.00603353,0.01547921,0.07457985,0.49607334,0.79632528,0.02417311,1.01512708,0.00000000
-4.85342671,1.99086898,0.01493307,0.07808741,0.50075884,0.76810349,0.02513549,1.02150453,0.00000000
-4.84742371,1.99606940,0.01443610,0.08272309,0.51142892,0.75021736,0.02629167,1.03719955,0.00000000
-4.84142071,2.02152623,0.01399166,0.08856383,0.52844708,0.74216334,0.02761007,1.06242640,0.00000000
-4.83541771,2.06690771,0.01360208,0.09567024,0.55209540,0.74338729,0.02905707,1.09726516,0.00000000
-4.82941471,2.13164485,0.01326875,0.10408342,0.58255991,0.75328751,0.03059780,1.14164859,0.00000000
-4.82341171,2.21491843,0.01299214,0.11382178,0.61991657,0.77121582,0.03219707,1.19535062,0.00000000
-4.81740870,2.31564865,0.01277200,0.12487820,0.66411835,0.79647762,0.03382030,1.25797742,0.00000000
-4.81140570,2.43248886,0.01260756,0.13721738,0.71498434,0.82833162,0.03543446,1.32896157,0.00000000
-4.80540270,2.56382487,0.01249776,0.15077381,0.77219151,0.86599002,0.03700904,1.40756022,0.00000000
-4.79939970,2.70778115,0.01244161,0.16545035,0.83526998,0.90861980,0.03851703,1.49285777,0.00000000
-4.79339670,2.86223505,0.01243845,0.18111773,0.90360239,0.95534590,0.03993580,1.58377369,0.00000000
-4.78739370,3.02483993,0.01248840,0.19761490,0.97642806,1.00525652,0.04124794,1.67907590,0.00000000
-4.78139070,3.19305759,0.01259263,0.21475061,1.05285241,1.05741123,0.04244204,1.77739988,0.00000000
-4.77538769,3.36420022,0.01275375,0.23230615,1.13186177,1.11085168,0.04351329,1.87727347,0.00000000
-4.76938469,3.53548132,0.01297608,0.25003920,1.21234371,1.16461515,0.04446394,1.97714723,0.00000000
-4.76338169,3.70407478,0.01326592,0.26768903,1.29311247,1.21775072,0.04530362,2.07542968,0.00000000
-4.75737869,3.86718067,0.01363168,0.28498261,1.37293905,1.26933742,0.04604943,2.17052664,0.00000000
-4.75137569,4.02209563,0.01408401,0.30164178,1.45058484,1.31850396,0.04672587,2.26088341,0.00000000
-4.74537269,4.16628553,0.01463570,0.31739097,1.52483786,1.36444923,0.04736446,2.34502844,0.00000000
-4.73936968,4.29745751,0.01530160,0.33196540,1.59454988,1.40646250,0.04800319,2.42161686,0.00000000
-4.73336668,4.41362813,0.01609829,0.34511933,1.65867308,1.44394256,0.04868577,2.48947183,0.00000000
-4.72736368,4.51318450,0.01704369,0.35663392,1.71629427,1.47641442,0.04946055,2.54762202,0.00000000
-4.72136068,4.59493506,0.01815649,0.36632454,1.76666515,1.50354292,0.05037932,2.59533317,0.00000000
-4.71535768,4.65814704,0.01945549,0.37404689,1.80922685,1.52514189,0.05149584,2.63213204,0.00000000
-4.70935468,4.70256812,0.02095884,0.37970188,1.84362738,1.54117840,0.05286421,2.65782126,0.00000000
-4.70335168,4.72843031,0.02268308,0.38323882,1.86973089,1.55177132,0.05453713,2.67248392,0.00000000
-4.69734867,4.73643513,0.02464228,0.38465679,1.88761812,1.55718402,0.05656398,2.67647727,0.00000000
-4.69134567,4.72771978,0.02684697,0.38400410,1.89757760,1.55781101,0.05898892,2.67041539,0.00000000
-4.68534267,4.70380545,0.02930325,0.38137587,1.90008809,1.55415915,0.06184895,2.65514141,0.00000000
-4.67933967,4.66652947,0.03201176,0.37690973,1.89579295,1.54682384,0.06517203,2.63169015,0.00000000
-4.67333667,4.61796438,0.03496693,0.37077997,1.88546759,1.53646140,0.06897544,2.60124302,0.00000000
-4.66733367,4.56032760,0.03815630,0.36319036,1.86998187,1.52375873,0.07326426,2.56507720,0.00000000
-4.66133067,4.49588617,0.04155996,0.35436604,1.85025922,1.50940187,0.07803025,2.52451149,0.00000000
-4.65532766,4.42686128,0.04515042,0.34454483,1.82723486,1.49404510,0.08325110,2.48085188,0.00000000
-4.64932466,4.35533784,0.04889257,0.33396850,1.80181521,1.47828202,0.08889019,2.43533926,0.00000000
-4.64332166,4.28318345,0.05274408,0.32287432,1.77484088,1.46262046,0.09489686,2.38910236,0.00000000
-4.63731866,4.21198161,0.05665606,0.31148746,1.74705499,1.44746245,0.10120735,2.34311813,0.00000000
-4.63131566,4.14298233,0.06057407,0.30001435,1.71907869,1.43309053,0.10774627,2.29818184,0.00000000
-4.62531266,4.07707305,0.06443943,0.28863762,1.69139502,1.41966111,0.11442884,2.25488820,0.00000000
-4.61930965,4.01477122,0.06819084,0.27751244,1.66434174,1.40720541,0.12116361,2.21362456,0.00000000
-4.61330665,3.95623875,0.07176614,0.26676470,1.63811349,1.39563791,0.12785579,2.17457633,0.00000000
-4.60730365,3.90131736,0.07510434,0.25649080,1.61277260,1.38477193,0.13441104,2.13774390,0.00000000
-4.60130065,3.84958239,0.07814765,0.24675905,1.58826792,1.37434142,0.14073954,2.10297018,0.00000000
-4.59529765,3.80041192,0.08084355,0.23761248,1.56446004,1.36402783,0.14676029,2.06997660,0.00000000
-4.58929465,3.75306676,0.08314673,0.22907276,1.54115131,1.35349037,0.15240531,2.03840550,0.00000000
-4.58329165,3.70677655,0.08502086,0.22114498,1.51811848,1.34239820,0.15762376,2.00786618,0.00000000
-4.57728864,3.66082677,0.08644008,0.21382290,1.49514599,1.33046241,0.16238549,1.97798166,0.00000000
-4.57128564,3.61464140,0.08739013,0.20709431,1.47205765,1.31746615,0.16668418,1.94843351,0.00000000
-4.56528264,3.56785624,0.08786905,0.20094611,1.44874474,1.30329114,0.17053949,1.91900189,0.00000000
-4.55927964,3.52037875,0.08788744,0.19536895,1.42518881,1.28793891,0.17399839,1.88959843,0.00000000
-4.55327664,3.47243047,0.08746819,0.19036095,1.40147781,1.27154569,0.17713536,1.86029007,0.00000000
-4.54727364,3.42456988,0.08664583,0.18593038,1.37781449,1.25438988,0.18005142,1.83131244,0.00000000
-4.54127064,3.37769397,0.08546531,0.18209722,1.35451669,1.23689175,0.18287196,1.80307189,0.00000000
-4.53526763,3.33301838,0.08398046,0.17889344,1.33200947,1.21960520,0.18574340,1.77613624,0.00000000
-4.52926463,3.29203709,0.08225206,0.17636205,1.31080952,1.20320193,0.18882869,1.75121454,0.00000000
-4.52326163,3.25646368,0.08034572,0.17455501,1.29150282,1.18844875,0.19230189,1.72912708,0.00000000
-4.51725863,3.22815719,0.07832955,0.17353009,1.27471678,1.17617920,0.19634183,1.71076715,0.00000000
-4.51125563,3.20903632,0.07627184,0.17334699,1.26108846,1.16726064,0.20112533,1.69705668,0.00000000
-4.50525263,3.20098654,0.07423879,0.17406279,1.25123056,1.16255865,0.20681990,1.68889811,0.00000000
-4.49924962,3.20576469,0.07229235,0.17572722,1.24569712,1.16290027,0.21357659,1.68712489,0.00000000
-4.49324662,3.22490596,0.07048844,0.17837778,1.24495075,1.16903791,0.22152286,1.69245331,0.00000000
