energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.71185593,2.12351402,-0.31225398,0.02398742,-0.00768443,0.19886829,-0.01110498,0.29556503,-0.07262317,0.64681207,-0.08554897,0.60741442,-0.04927031,1.08385760,-0.20149368,0.00000000,-0.00000000
-5.70585293,2.14256432,-0.33541166,0.02425683,-0.00785397,0.19841578,-0.01255540,0.28586059,-0.07288655,0.65693605,-0.09472365,0.60724781,-0.05056063,1.09936405,-0.21709242,0.00000000,-0.00000000
-5.69984992,2.15541717,-0.36545164,0.02446292,-0.00814075,0.19731683,-0.01429007,0.27497001,-0.07453504,0.66602661,-0.10597724,0.60537089,-0.05293077,1.11168953,-0.23713294,0.00000000,-0.00000000
-5.69384692,2.16288353,-0.40258440,0.02459900,-0.00854825,0.19572488,-0.01632226,0.26308198,-0.07763561,0.67435135,-0.11941189,0.60223566,-0.05639570,1.12106765,-0.26174533,0.00000000,-0.00000000
-5.68784392,2.16589480,-0.44692331,0.02465897,-0.00907753,0.19381439,-0.01866168,0.25039898,-0.08223657,0.68219901,-0.13510295,0.59834343,-0.06095695,1.12778000,-0.29099621,0.00000000,-0.00000000
-5.68184092,2.16546931,-0.49847079,0.02463752,-0.00972703,0.19177639,-0.02131358,0.23713219,-0.08836554,0.68986866,-0.15309331,0.59422948,-0.06660153,1.13214303,-0.32487966,0.00000000,-0.00000000
-5.67583792,2.16267600,-0.55710447,0.02453042,-0.01049248,0.18981345,-0.02427803,0.22349646,-0.09602731,0.69765851,-0.17338771,0.59044634,-0.07330070,1.13449391,-0.36330831,0.00000000,-0.00000000
-5.66983492,2.15859679,-0.62256423,0.02433463,-0.01136682,0.18813428,-0.02754902,0.20970536,-0.10520177,0.70585497,-0.19594720,0.58754623,-0.08100872,1.13517618,-0.40610501,0.00000000,-0.00000000
-5.66383192,2.15428924,-0.69444115,0.02404852,-0.01234020,0.18694799,-0.03111385,0.19596669,-0.11584184,0.71472240,-0.22068418,0.58606349,-0.08966176,1.13452569,-0.45299580,0.00000000,-0.00000000
-5.65782891,2.15075085,-0.77216913,0.02367195,-0.01339998,0.18645834,-0.03495244,0.18247842,-0.12787165,0.72449395,-0.24745828,0.58649729,-0.09917694,1.13285770,-0.50360470,0.00000000,-0.00000000
-5.65182591,2.14888641,-0.85502042,0.02320633,-0.01453091,0.18685792,-0.03903701,0.16942525,-0.14118519,0.73536385,-0.27607358,0.58929546,-0.10945188,1.13045554,-0.55745110,0.00000000,-0.00000000
-5.64582291,2.14947944,-0.94210583,0.02265464,-0.01571530,0.18832266,-0.04333190,0.15697577,-0.15564552,0.74748157,-0.30627739,0.59483976,-0.12036458,1.12756138,-0.61395017,0.00000000,-0.00000000
-5.63981991,2.15316872,-1.03238052,0.02202138,-0.01693332,0.19100644,-0.04779363,0.14528040,-0.17108478,0.76094775,-0.33776097,0.60343312,-0.13177408,1.12436945,-0.67241699,0.00000000,-0.00000000
-5.63381691,2.16043047,-1.12465592,0.02131248,-0.01816335,0.19503631,-0.05237141,0.13446986,-0.18730513,0.77581229,-0.37016256,0.61528908,-0.14352175,1.12102197,-0.73207467,0.00000000,-0.00000000
-5.62781391,2.17156653,-1.21761822,0.02053513,-0.01938248,0.20050813,-0.05700782,0.12465434,-0.20408082,0.79207426,-0.40307267,0.63052380,-0.15543334,1.11760772,-0.79206662,0.00000000,-0.00000000
-5.62181091,2.18669871,-1.30985320,0.01969767,-0.02056699,0.20748281,-0.06163997,0.11592307,-0.22116137,0.80968382,-0.43604189,0.64915070,-0.16732196,1.11416334,-0.85147307,0.00000000,-0.00000000
-5.61580790,2.20576902,-1.39987742,0.01880931,-0.02169299,0.21598332,-0.06620092,0.10834440,-0.23827597,0.82854557,-0.46859112,0.67107796,-0.17899171,1.11067698,-0.90933144,0.00000000,-0.00000000
-5.60980490,2.22854556,-1.48617473,0.01787994,-0.02273698,0.22599243,-0.07062144,0.10196614,-0.25513907,0.84852337,-0.50022404,0.69610877,-0.19024212,1.10709407,-0.96466025,0.00000000,-0.00000000
-5.60380190,2.25463345,-1.56723723,0.01691988,-0.02367658,0.23745145,-0.07483200,0.09681613,-0.27145701,0.86944610,-0.53044139,0.72394436,-0.20087313,1.10332468,-1.01648571,0.00000000,-0.00000000
-5.59779890,2.28349012,-1.64160925,0.01593958,-0.02449110,0.25025973,-0.07876501,0.09290288,-0.28693545,0.89111398,-0.55875685,0.75418972,-0.21069063,1.09925204,-1.06387019,0.00000000,-0.00000000
-5.59179590,2.31444423,-1.70793269,0.01494946,-0.02516222,0.26427540,-0.08235708,0.09021634,-0.30128756,0.91330522,-0.58471372,0.78636188,-0.21951207,1.09474165,-1.10594139,0.00000000,-0.00000000
-5.58579290,2.34671742,-1.76499186,0.01395957,-0.02567447,0.27931707,-0.08555145,0.08872860,-0.31424239,0.93578251,-0.60790190,0.81990049,-0.22717229,1.08965046,-1.14192113,0.00000000,-0.00000000
-5.57978989,2.37944804,-1.81175604,0.01297944,-0.02601579,0.29516665,-0.08830021,0.08839463,-0.32555328,0.95829910,-0.62797442,0.85418058,-0.23352893,1.08383558,-1.17115241,0.00000000,-0.00000000
-5.57378689,2.41171616,-1.84741760,0.01201788,-0.02617783,0.31157337,-0.09056638,0.08915295,-0.33500585,0.98060426,-0.64466273,0.88852718,-0.23846760,1.07716209,-1.19312366,0.00000000,-0.00000000
-5.56778389,2.44256903,-1.87142417,0.01108280,-0.02615624,0.32825882,-0.09232581,0.09092643,-0.34242524,1.00244784,-0.65779017,0.92223147,-0.24190612,1.06950965,-1.20748885,0.00000000,-0.00000000
-5.56178089,2.47104642,-1.88350309,0.01018111,-0.02595077,0.34492307,-0.09356856,0.09362304,-0.34768212,1.02358391,-0.66728278,0.95456814,-0.24379804,1.06077753,-1.21408270,0.00000000,-0.00000000
-5.55577789,2.49620517,-1.88367698,0.00931859,-0.02556522,0.36125166,-0.09429995,0.09713684,-0.35069736,1.04377350,-0.67317699,0.98481351,-0.24413502,1.05088807,-1.21293003,0.00000000,-0.00000000
-5.54977489,2.51714257,-1.87226954,0.00849992,-0.02500731,0.37692340,-0.09454106,0.10134913,-0.35144491,1.06278638,-0.67562365,1.01226407,-0.24294793,1.03978841,-1.20424883,0.00000000,-0.00000000
-5.54377189,2.53301793,-1.84990120,0.00772860,-0.02428837,0.39161860,-0.09432867,0.10612989,-0.34995285,1.08040211,-0.67488815,1.03625477,-0.24030680,1.02745068,-1.18844682,0.00000000,-0.00000000
-5.53776888,2.54307222,-1.81747452,0.00700702,-0.02342291,0.40502772,-0.09371469,0.11133954,-0.34630244,1.09641057,-0.67134647,1.05617674,-0.23631938,1.01387078,-1.16611146,0.00000000,-0.00000000
-5.53176588,2.54664536,-1.77615005,0.00633648,-0.02242811,0.41685987,-0.09276498,0.11683109,-0.34062522,1.11061210,-0.66547707,1.07149380,-0.23112851,0.99906603,-1.13799396,0.00000000,-0.00000000
-5.52576288,2.54319088,-1.72731330,0.00571729,-0.02132327,0.42685109,-0.09155763,0.12245261,-0.33309825,1.12281751,-0.65784903,1.08175724,-0.22490829,0.98307209,-1.10498764,0.00000000,-0.00000000
-5.51975988,2.53228794,-1.67253430,0.00514889,-0.02012911,0.43477200,-0.09018084,0.12805010,-0.32393775,1.13284834,-0.64910649,1.08661843,-0.21785928,0.96593941,-1.06810175,0.00000000,-0.00000000
-5.51375688,2.51365038,-1.61352124,0.00462994,-0.01886719,0.44043448,-0.08873035,0.13347066,-0.31339133,1.14053737,-0.63995019,1.08583877,-0.21020285,0.94772960,-1.02843161,0.00000000,-0.00000000
-5.50775388,2.48713293,-1.55206996,0.00415846,-0.01755919,0.44369716,-0.08730654,0.13856587,-0.30172920,1.14572972,-0.63111653,1.07929657,-0.20217494,0.92851213,-0.98712629,0.00000000,-0.00000000
-5.50175088,2.45273429,-1.49001125,0.00373196,-0.01622635,0.44446951,-0.08601134,0.14319531,-0.28923484,1.14828452,-0.62335485,1.06699066,-0.19401947,0.90836156,-0.94535506,0.00000000,-0.00000000
-5.49574787,2.41059739,-1.42915772,0.00334759,-0.01488889,0.44271428,-0.08494508,0.14723004,-0.27619542,1.14807743,-0.61740384,1.04904056,-0.18598159,0.88735562,-0.90427374,0.00000000,-0.00000000
-5.48974487,2.36100659,-1.37125235,0.00300222,-0.01356557,0.43844827,-0.08420325,0.15055600,-0.26289239,1.14500365,-0.61396770,1.02568313,-0.17830104,0.86557415,-0.86499227,0.00000000,-0.00000000
-5.48374187,2.30438224,-1.31792010,0.00269260,-0.01227323,0.43174136,-0.08387348,0.15307705,-0.24959282,1.13898167,-0.61369292,0.99726584,-0.17120587,0.84309906,-0.82854433,0.00000000,-0.00000000
-5.47773887,2.24127252,-1.27062432,0.00241543,-0.01102656,0.42271393,-0.08403271,0.15471763,-0.23654161,1.12995740,-0.61714644,0.96423691,-0.16490662,0.82001527,-0.79586015,0.00000000,-0.00000000
-5.47173587,2.17234289,-1.23062904,0.00216750,-0.00983788,0.41153261,-0.08474465,0.15542481,-0.22395501,1.11790854,-0.62479594,0.92713276,-0.15959127,0.79641243,-0.76774309,0.00000000,-0.00000000
-5.46573287,2.09836347,-1.19896824,0.00194568,-0.00871705,0.39840490,-0.08605769,0.15516973,-0.21201561,1.10284893,-0.63699274,0.88656312,-0.15542094,0.77238723,-0.74485065,0.00000000,-0.00000000
-5.45972986,2.02019454,-1.17642257,0.00174706,-0.00767148,0.38357253,-0.08800330,0.15394823,-0.20086902,1.08483255,-0.65395804,0.84319451,-0.15252658,0.74804613,-0.72768027,0.00000000,-0.00000000
-5.45372686,1.93877054,-1.16350421,0.00156895,-0.00670620,0.36730420,-0.09059495,0.15178070,-0.19062216,1.06395703,-0.67577284,0.79773265,-0.15100662,0.72350808,-0.71656004,0.00000000,-0.00000000
-5.44772386,1.85508299,-1.16044960,0.00140889,-0.00582399,0.34988777,-0.09382763,0.14871117,-0.18134323,1.04036615,-0.70237193,0.75090447,-0.15092560,0.69890696,-0.71164450,0.00000000,-0.00000000
-5.44172086,1.77016249,-1.16722032,0.00126471,-0.00502563,0.33162237,-0.09767793,0.14480560,-0.17306325,1.01425135,-0.73354212,0.70344040,-0.15231391,0.67439353,-0.71291528,0.00000000,-0.00000000
-5.43571786,1.68506041,-1.18351146,0.00113450,-0.00431013,0.31281076,-0.10210483,0.14014940,-0.16577895,0.98585178,-0.76892488,0.65605747,-0.15516842,0.65013642,-0.72018638,0.00000000,-0.00000000
-5.42971486,1.60083033,-1.20876714,0.00101660,-0.00367497,0.29375204,-0.10705090,0.13484449,-0.15945677,0.95545289,-0.80802330,0.60944385,-0.15945410,0.62632201,-0.73311382,0.00000000,-0.00000000
-5.42371186,1.51850976,-1.24220241,0.00090961,-0.00311643,0.27473520,-0.11244428,0.12900570,-0.15403776,0.92338345,-0.85021327,0.56424516,-0.16510642,0.60315309,-0.75120903,0.00000000,-0.00000000
-5.41770885,1.43910224,-1.28283073,0.00081232,-0.00262983,0.25603351,-0.11820095,0.12275702,-0.14944303,0.89001094,-0.89475858,0.52105295,-0.17203452,0.58084608,-0.77385569,0.00000000,-0.00000000
-5.41170585,1.36356023,-1.32949608,0.00072373,-0.00220981,0.23789993,-0.12422756,0.11622748,-0.14557948,0.85573536,-0.94082956,0.48039559,-0.18012498,0.55962687,-0.80032928,0.00000000,-0.00000000
-5.40570285,1.29276891,-1.38090871,0.00064303,-0.00185060,0.22056370,-0.13042448,0.10954720,-0.14234544,0.82098167,-0.98752469,0.44273153,-0.18924604,0.53972527,-0.82981890,0.00000000,-0.00000000
-5.39969985,1.22753115,-1.43568338,0.00056951,-0.00154621,0.20422789,-0.13668916,0.10284337,-0.13963605,0.78619099,-1.03389465,0.40844510,-0.19925215,0.52136840,-0.86145049,0.00000000,-0.00000000
-5.39369685,1.16855394,-1.49237905,0.00050260,-0.00129063,0.18906821,-0.14291952,0.09623670,-0.13734815,0.75181086,-1.07896793,0.37784452,-0.20998862,0.50477305,-0.89431110,0.00000000,-0.00000000
-5.38769385,1.11643634,-1.54953870,0.00044181,-0.00107797,0.17523260,-0.14901729,0.08983810,-0.13538432,0.71828496,-1.12177744,0.35116215,-0.22129628,0.49013742,-0.92747324,0.00000000,-0.00000000
-5.38169085,1.07165933,-1.60572824,0.00038671,-0.00090264,0.16284183,-0.15489120,0.08374596,-0.13365617,0.68604248,-1.16138693,0.32855654,-0.23301592,0.47763273,-0.96001890,0.00000000,-0.00000000
-5.37568784,1.03457766,-1.65957340,0.00033693,-0.00075937,0.15199069,-0.16045989,0.07804391,-0.13208664,0.65548771,-1.19691672,0.31011607,-0.24499235,0.46739482,-0.99106240,0.00000000,-0.00000000
-5.36968484,1.00541400,-1.70979339,0.00029214,-0.00064332,0.14274978,-0.16565424,0.07279927,-0.13061135,0.62699020,-1.22756757,0.29586384,-0.25707795,0.45951646,-1.01977169,0.00000000,-0.00000000
-5.36368184,0.98425556,-1.75523049,0.00025200,-0.00055010,0.13516769,-0.17041933,0.06806203,-0.12917905,0.60087575,-1.25264203,0.28576356,-0.26913555,0.45404065,-1.04538727,0.00000000,-0.00000000
-5.35767884,0.97105344,-1.79487479,0.00021621,-0.00047580,0.12927331,-0.17471561,0.06386455,-0.12775121,0.57741875,-1.27156256,0.27972596,-0.28104063,0.45095532,-1.06723852,0.00000000,-0.00000000
-5.35167584,0.96562468,-1.82788333,0.00018447,-0.00041698,0.12507829,-0.17851942,0.06022174,-0.12630088,0.55683600,-1.28388567,0.27761565,-0.29268258,0.45018978,-1.08475696,0.00000000,-0.00000000
-5.34567284,0.96765739,-1.85359326,0.00015649,-0.00037067,0.12257935,-0.18182280,0.05713186,-0.12481105,0.53928241,-1.28931177,0.27925802,-0.30396523,0.45161326,-1.09748603,0.00000000,-0.00000000
-5.33966983,0.97671862,-1.87152896,0.00013197,-0.00033430,0.12176038,-0.18463250,0.05457776,-0.12327258,0.52484851,-1.28769035,0.28444601,-0.31480654,0.45503569,-1.10508749,0.00000000,-0.00000000
-5.33366683,0.99226516,-1.88140301,0.00011062,-0.00030573,0.12259431,-0.18696839,0.05252849,-0.12168197,0.51356007,-1.27902045,0.29294658,-0.32513750,0.46021076,-1.10734423,0.00000000,-0.00000000
-5.32766383,1.01365687,-1.88311141,0.00009216,-0.00028316,0.12504453,-0.18886128,0.05094132,-0.12003909,0.50537953,-1.26344650,0.30450665,-0.33490053,0.46684131,-1.10415962,0.00000000,-0.00000000
-5.32166083,1.04017236,-1.87672363,0.00007629,-0.00026512,0.12906594,-0.19035019,0.04976387,-0.11834509,0.50020943,-1.24124978,0.31885853,-0.34404730,0.47458694,-1.09555371,0.00000000,-0.00000000
-5.31565783,1.07102637,-1.86246822,0.00006276,-0.00025042,0.13460555,-0.19147943,0.04893649,-0.11660060,0.49789740,-1.21283616,0.33572455,-0.35253639,0.48307344,-1.08165652,0.00000000,-0.00000000
-5.30965483,1.10538864,-1.84071493,0.00005129,-0.00023812,0.14160265,-0.19229549,0.04839462,-0.11480431,0.49824249,-1.17872047,0.35482106,-0.36033084,0.49190387,-1.06269888,0.00000000,-0.00000000
-5.30365183,1.14240324,-1.81195434,0.00004166,-0.00022747,0.14998860,-0.19284401,0.04807119,-0.11295211,0.50100271,-1.13950846,0.37586159,-0.36739600,0.50067062,-1.03900140,0.00000000,-0.00000000
-5.29764882,1.18120817,-1.77677612,0.00003362,-0.00021792,0.15968632,-0.19316701,0.04789890,-0.11103665,0.50590321,-1.09587716,0.39855928,-0.37369768,0.50896825,-1.01096193,0.00000000,-0.00000000
-5.29164582,1.22095416,-1.73584714,0.00002696,-0.00020902,0.17060954,-0.19330058,0.04781235,-0.10904750,0.51264495,-1.04855431,0.42262867,-0.37920098,0.51640621,-0.97904230,0.00000000,-0.00000000
-5.28564282,1.26082245,-1.68989019,0.00002150,-0.00020049,0.18266195,-0.19327315,0.04774993,-0.10697172,0.52091342,-0.99829796,0.44778681,-0.38386993,0.52262117,-0.94375460,0.00000000,-0.00000000
-5.27963982,1.30004067,-1.63966450,0.00001705,-0.00019210,0.19573637,-0.19310453,0.04765552,-0.10479489,0.53038723,-0.94587678,0.47375400,-0.38766793,0.52728823,-0.90564776,0.00000000,-0.00000000
-5.27363682,1.33789677,-1.58594851,0.00001347,-0.00018372,0.20971422,-0.19280578,0.04747978,-0.10250239,0.54074630,-0.89205202,0.50025426,-0.39055928,0.53013075,-0.86529467,0.00000000,-0.00000000
-5.26763382,1.37375052,-1.52952569,0.00001062,-0.00017527,0.22446524,-0.19237985,0.04718123,-0.10008093,0.55167950,-0.83756140,0.52701566,-0.39251156,0.53092808,-0.82328017,0.00000000,-0.00000000
-5.26163082,1.40704261,-1.47117341,0.00000838,-0.00016670,0.23984789,-0.19182323,0.04672691,-0.09752007,0.56289166,-0.78310558,0.55377096,-0.39349888,0.52952126,-0.78019037,0.00000000,-0.00000000
