energy_ev,total_up,Ga_p_up,Ga_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.10555278,9.19950193,0.26099376,0.00000000,4.94881403,4.12202538,0.15849828,4.66651671
-5.09954977,9.20478674,0.26292448,0.00000000,4.93398222,4.10929336,0.16087987,4.65211067
-5.09354677,9.17746696,0.26398142,0.00000000,4.89824276,4.08253091,0.16308959,4.62079077
-5.08754377,9.11846390,0.26420946,0.00000000,4.84229777,4.04227286,0.16515183,4.57323053
-5.08154077,9.02928741,0.26366882,0.00000000,4.76724901,3.98931209,0.16709049,4.51040602
-5.07553777,8.91196579,0.26243208,0.00000000,4.67455683,3.92466528,0.16892728,4.43355610
-5.06953477,8.76895962,0.26058071,0.00000000,4.56598727,3.84953138,0.17068013,4.34413402
-5.06353177,8.60306405,0.25820139,0.00000000,4.44354984,3.76524508,0.17236167,4.24375298
-5.05752876,8.41730488,0.25538225,0.00000000,4.30942923,3.67322788,0.17397801,4.13412854
-5.05152576,8.21483376,0.25220919,0.00000000,4.16591449,3.57493926,0.17552775,4.01702093
-5.04552276,7.99882784,0.24876264,0.00000000,4.01532883,3.47183036,0.17700144,3.89418000
-5.03951976,7.77239844,0.24511470,0.00000000,3.85996337,3.36530254,0.17838156,3.76729553
-5.03351676,7.53851293,0.24132698,0.00000000,3.70201761,3.25667248,0.17964284,3.63795508
-5.02751376,7.29993266,0.23744920,0.00000000,3.54354885,3.14714517,0.18075329,3.50761088
-5.02151076,7.05916891,0.23351848,0.00000000,3.38643218,3.03779575,0.18167554,3.37755688
-5.01550775,6.81845749,0.22955951,0.00000000,3.23233187,2.92956017,0.18236880,3.24891626
-5.00950475,6.57975155,0.22558542,0.00000000,3.08268442,2.82323460,0.18279104,3.12263900
-5.00350175,6.34473081,0.22159926,0.00000000,2.93869274,2.71948247,0.18290153,2.99950883
-4.99749875,6.11482488,0.21759608,0.00000000,2.80133031,2.61884812,0.18266346,2.88015785
-4.99149575,5.89124724,0.21356527,0.00000000,2.67135384,2.52177523,0.18204656,2.76508729
-4.98549275,5.67503613,0.20949317,0.00000000,2.54932244,2.42862848,0.18102963,2.65469226
-4.97948974,5.46709851,0.20536564,0.00000000,2.43562129,2.33971621,0.17960269,2.54928824
-4.97348674,5.26825325,0.20117048,0.00000000,2.33048771,2.25531257,0.17776874,2.44913747
-4.96748374,5.07926984,0.19689954,0.00000000,2.23403757,2.17567731,0.17554500,2.35447310
-4.96148074,4.90090000,0.19255044,0.00000000,2.14629046,2.10107189,0.17296348,2.26551960
-4.95547774,4.73389970,0.18812773,0.00000000,2.06719215,2.03177074,0.17007095,2.18250813
-4.94947474,4.57904043,0.18364347,0.00000000,1.99663336,1.96806719,0.16692810,2.10568623
-4.94347174,4.43710913,0.17911734,0.00000000,1.93446443,1.91027371,0.16360816,2.03532132
-4.93746873,4.30889722,0.17457617,0.00000000,1.88050561,1.85871665,0.16019481,1.97169827
-4.93146573,4.19518008,0.17005298,0.00000000,1.83455343,1.81372606,0.15677959,1.91511160
-4.92546273,4.09668860,0.16558573,0.00000000,1.79638363,1.77562144,0.15345894,1.86585317
-4.91945973,4.01407560,0.16121577,0.00000000,1.76575164,1.74469463,0.15033093,1.82419664
-4.91345673,3.94787948,0.15698624,0.00000000,1.74239148,1.72119104,0.14749186,1.79037996
-4.90745373,3.89848834,0.15294042,0.00000000,1.72601424,1.70529057,0.14503294,1.76458747
-4.90145073,3.86610712,0.14912022,0.00000000,1.71630712,1.69708980,0.14303709,1.74693295
-4.89544772,3.85073050,0.14556495,0.00000000,1.71293390,1.69658638,0.14157615,1.73744500
-4.88944472,3.85212363,0.14231031,0.00000000,1.71553760,1.70366705,0.14070839,1.73605576
-4.88344172,3.86981236,0.13938781,0.00000000,1.72374559,1.71809983,0.14047673,1.74259403
-4.87743872,3.90308389,0.13682451,0.00000000,1.73717757,1.73953126,0.14090735,1.75678313
-4.87143572,3.95099821,0.13464320,0.00000000,1.75545592,1.76748872,0.14200911,1.77824389
-4.86543272,4.01240994,0.13286277,0.00000000,1.77821839,1.80138792,0.14377350,1.80650254
-4.85942971,4.08599955,0.13149899,0.00000000,1.80513205,1.84054525,0.14617517,1.84100321
-4.85342671,4.17031239,0.13056533,0.00000000,1.83590787,1.88419433,0.14917310,1.88112421
-4.84742371,4.26380340,0.13007398,0.00000000,1.87031478,1.93150595,0.15271219,1.92619721
-4.84142071,4.36488523,0.13003670,0.00000000,1.90819200,1.98161046,0.15672523,1.97552827
-4.83541771,4.47197705,0.13046566,0.00000000,1.94945863,2.03362141,0.16113513,2.02841937
-4.82941471,4.58355150,0.13137400,0.00000000,1.99411932,2.08665943,0.16585742,2.08418938
-4.82341171,4.69817728,0.13277604,0.00000000,2.04226506,2.13987507,0.17080272,2.14219322
-4.81740870,4.81455512,0.13468715,0.00000000,2.09406848,2.19246968,0.17587921,2.20183810
-4.81140570,4.93154533,0.13712324,0.00000000,2.14977312,2.24371339,0.18099501,2.26259611
-4.80540270,5.04818560,0.14009973,0.00000000,2.20967659,2.29295954,0.18606034,2.32401250
-4.79939970,5.16369835,0.14363020,0.00000000,2.27410792,2.33965500,0.19098948,2.38570923
-4.79339670,5.27748757,0.14772463,0.00000000,2.34339964,2.38334625,0.19570241,2.44738392
-4.78739370,5.38912568,0.15238740,0.00000000,2.41785575,2.42368114,0.20012619,2.50880425
-4.78139070,5.49833149,0.15761510,0.00000000,2.49771674,2.46040667,0.20419598,2.56979855
-4.77538769,5.60494108,0.16339429,0.00000000,2.58312354,2.49336314,0.20785591,2.63024325
-4.76938469,5.70887359,0.16969940,0.00000000,2.67408210,2.52247546,0.21105950,2.69004812
-4.76338169,5.81009429,0.17649080,0.00000000,2.77043062,2.54774210,0.21377005,2.74914056
-4.75737869,5.90857744,0.18371332,0.00000000,2.87181156,2.56922276,0.21596064,2.80744984
-4.75137569,6.00427138,0.19129530,0.00000000,2.97765023,2.58702537,0.21761411,2.86489264
-4.74537269,6.09706808,0.19914825,0.00000000,3.08714169,2.60129329,0.21872284,2.92136066
-4.73936968,6.18677908,0.20716727,0.00000000,3.19924728,2.61219328,0.21928840,2.97671134
-4.73336668,6.27311921,0.21523224,0.00000000,3.31270180,2.61990490,0.21932117,3.03076200
-4.72736368,6.35569893,0.22320981,0.00000000,3.42603164,2.62461164,0.21883976,3.08328806
-4.72136068,6.43402566,0.23095619,0.00000000,3.53758363,2.62649399,0.21787049,3.13402496
-4.71535768,6.50751361,0.23832057,0.00000000,3.64556402,2.62572450,0.21644663,3.18267388
-4.70935468,6.57550124,0.24514917,0.00000000,3.74808611,2.62246485,0.21460770,3.22891042
-4.70335168,6.63727498,0.25128970,0.00000000,3.84322458,2.61686438,0.21239849,3.27239563
-4.69734867,6.69209729,0.25659600,0.00000000,3.92907450,2.60906015,0.20986816,3.31278845
-4.69134567,6.73923699,0.26093279,0.00000000,4.00381209,2.59917781,0.20706909,3.34975846
-4.68534267,6.77799984,0.26418013,0.00000000,4.06575470,2.58733302,0.20405571,3.38299803
-4.67933967,6.80775711,0.26623761,0.00000000,4.11341705,2.57363303,0.20088324,3.41223275
-4.67333667,6.82797039,0.26702782,0.00000000,4.14556130,2.55817799,0.19760634,3.43722958
-4.66733367,6.83821097,0.26649912,0.00000000,4.16123843,2.54106184,0.19427773,3.45780189
-4.66133067,6.83817295,0.26462752,0.00000000,4.15981921,2.52237255,0.19094692,3.47381121
-4.65532766,6.82767924,0.26141756,0.00000000,4.14101343,2.50219167,0.18765884,3.48516561
-4.64932466,6.80668068,0.25690219,0.00000000,4.10487665,2.48059324,0.18445274,3.49181498
-4.64332166,6.77524881,0.25114161,0.00000000,4.05180444,2.45764226,0.18136115,3.49374377
-4.63731866,6.73356310,0.24422126,0.00000000,3.98251483,2.43339287,0.17840908,3.49096194
-4.63131566,6.68189440,0.23624888,0.00000000,3.89802008,2.40788659,0.17561345,3.48349499
-4.62531266,6.62058598,0.22735096,0.00000000,3.79958950,2.38115099,0.17298288,3.47137435
-4.61930965,6.55003424,0.21766867,0.00000000,3.68870546,2.35319894,0.17051765,3.45462884
-4.61330665,6.47067065,0.20735349,0.00000000,3.56701491,2.32402891,0.16821010,3.43327843
-4.60730365,6.38294678,0.19656268,0.00000000,3.43627879,2.29362644,0.16604527,3.40733106
-4.60130065,6.28732353,0.18545491,0.00000000,3.29832181,2.26196696,0.16400184,3.37678296
-4.59529765,6.18426568,0.17418606,0.00000000,3.15498467,2.22901989,0.16205334,3.34162286
-4.58929465,6.07424200,0.16290555,0.00000000,3.00808069,2.19475411,0.16016955,3.30184013
-4.58329165,5.95773093,0.15175303,0.00000000,2.85935822,2.15914445,0.15831805,3.25743615
-4.57728864,5.83523121,0.14085588,0.00000000,2.71046994,2.12217892,0.15646586,3.20843870
-4.57128564,5.70727639,0.13032721,0.00000000,2.56294945,2.08386632,0.15458107,3.15491793
-4.56528264,5.57445163,0.12026463,0.00000000,2.41819528,2.04424376,0.15263442,3.09700305
-4.55927964,5.43741129,0.11074966,0.00000000,2.27746198,2.00338351,0.15060075,3.03489845
-4.55327664,5.29689518,0.10184769,0.00000000,2.14185741,1.96139876,0.14846022,2.96889771
-4.54727364,5.15374178,0.09360852,0.00000000,2.01234528,1.91844773,0.14619926,2.89939450
-4.54127064,5.00889663,0.08606729,0.00000000,1.88975176,1.87473580,0.14381128,2.82688918
-4.53526763,4.86341456,0.07924580,0.00000000,1.77477472,1.83051533,0.14129700,2.75199015
-4.52926463,4.71845452,0.07315394,0.00000000,1.66799448,1.78608289,0.13866441,2.67540959
-4.52326163,4.57526675,0.06779136,0.00000000,1.56988467,1.74177401,0.13592846,2.59795318
-4.51725863,4.43517187,0.06314907,0.00000000,1.48082230,1.69795544,0.13311037,2.52050404
-4.51125563,4.29953269,0.05921105,0.00000000,1.40109617,1.65501512,0.13023666,2.44400130
-4.50525263,4.16971945,0.05595567,0.00000000,1.33091303,1.61335042,0.12733800,2.36941422
-4.49924962,4.04706996,0.05335698,0.00000000,1.27040118,1.57335485,0.12444782,2.29771274
-4.49324662,3.93284645,0.05138576,0.00000000,1.21961158,1.53540406,0.12160081,2.22983594
-4.48724362,3.82819092,0.05001033,0.00000000,1.17851651,1.49984154,0.11883140,2.16665970
-4.48124062,3.73408134,0.04919721,0.00000000,1.14700646,1.46696484,0.11617227,2.10896501
-4.47523762,3.65129056,0.04891142,0.00000000,1.12488556,1.43701272,0.11365290,2.05740853
-4.46923462,3.58035030,0.04911678,0.00000000,1.11186674,1.41015400,0.11129829,2.01249653
-4.46323162,3.52152179,0.04977593,0.00000000,1.10756698,1.38647855,0.10912790,1.97456371
-4.45722861,3.47477488,0.05085031,0.00000000,1.11150397,1.36599077,0.10715475,1.94375760
-4.45122561,3.43977677,0.05230008,0.00000000,1.12309474,1.34860607,0.10538485,1.92002961
-4.44522261,3.41589132,0.05408406,0.00000000,1.14165718,1.33415039,0.10381686,1.90313301
-4.43921961,3.40218942,0.05615973,0.00000000,1.16641507,1.32236300,0.10244209,1.89262825
-4.43321661,3.39747042,0.05848332,0.00000000,1.19650713,1.31290244,0.10124472,1.88789545
-4.42721361,3.40029427,0.06101006,0.00000000,1.23100036,1.30535561,0.10020233,1.88815383
-4.42121061,3.40902353,0.06369463,0.00000000,1.26890783,1.29924965,0.09928666,1.89248740
-4.41520760,3.42187403,0.06649173,0.00000000,1.30921045,1.29406633,0.09846461,1.89987613
-4.40920460,3.43697248,0.06935694,0.00000000,1.35088268,1.28925845,0.09769938,1.90923159
-4.40320160,3.45241922,0.07224772,0.00000000,1.39292101,1.28426777,0.09695181,1.91943563
-4.39719860,3.46635371,0.07512455,0.00000000,1.43437451,1.27854384,0.09618175,1.92938088
-4.39119560,3.47702035,0.07795218,0.00000000,1.47437625,1.27156296,0.09534953,1.93801141
-4.38519260,3.48283212,0.08070099,0.00000000,1.51217399,1.26284676,0.09441739,1.94436206
-4.37918959,3.48242928,0.08334824,0.00000000,1.54715896,1.25197949,0.09335085,1.94759475
-4.37318659,3.47473063,0.08587929,0.00000000,1.57889089,1.23862335,0.09211998,1.94703033
-4.36718359,3.45897501,0.08828854,0.00000000,1.60711806,1.22253127,0.09070049,1.94217443
-4.36118059,3.43475087,0.09058018,0.00000000,1.63179072,1.20355645,0.08907466,1.93273627
-4.35517759,3.40201242,0.09276853,0.00000000,1.65306688,1.18165819,0.08723192,1.91863923
-4.34917459,3.36108097,0.09487792,0.00000000,1.67130945,1.15690372,0.08516932,1.90002268
-4.34317159,3.31263122,0.09694215,0.00000000,1.68707418,1.12946576,0.08289152,1.87723471
-4.33716858,3.25766245,0.09900337,0.00000000,1.70108836,1.09961584,0.08041067,1.85081582
-4.33116558,3.19745541,0.10111047,0.00000000,1.71422040,1.06771363,0.07774583,1.82147408
-4.32516258,3.13351660,0.10331700,0.00000000,1.72744134,1.03419253,0.07492226,1.79005267
-4.31915958,3.06751190,0.10567857,0.00000000,1.74177930,0.99954216,0.07197037,1.75749102
-4.31315658,3.00119237,0.10824997,0.00000000,1.75826879,0.96428856,0.06892455,1.72478123
-4.30715358,2.93631533,0.11108205,0.00000000,1.77789679,0.92897273,0.06582182,1.69292159
