energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-6.00000000,1.11525638,0.00594759,0.07554510,0.63652566,0.00000000,0.13542656,0.11727456
-5.99399700,1.10617785,0.00562750,0.07454677,0.63289715,0.00000000,0.13680917,0.11533464
-5.98799400,1.09745235,0.00529496,0.07346455,0.62977454,0.00000000,0.13850483,0.11335769
-5.98199100,1.08955998,0.00495483,0.07234324,0.62739576,0.00000000,0.14053644,0.11140486
-5.97598799,1.08288220,0.00461186,0.07122262,0.62593733,0.00000000,0.14290947,0.10952865
-5.96998499,1.07768261,0.00427053,0.07013584,0.62550429,0.00000000,0.14561039,0.10777075
-5.96398199,1.07409315,0.00393498,0.06910811,0.62612329,0.00000000,0.14860572,0.10616036
-5.95797899,1.07210666,0.00360890,0.06815585,0.62773937,0.00000000,0.15184212,0.10471319
-5.95197599,1.07157612,0.00329545,0.06728632,0.63021655,0.00000000,0.15524728,0.10343105
-5.94597299,1.07222087,0.00299723,0.06649760,0.63334247,0.00000000,0.15873176,0.10230218
-5.93996998,1.07363942,0.00271626,0.06577922,0.63683673,0.00000000,0.16219176,0.10130222
-5.93396698,1.07532831,0.00245399,0.06511304,0.64036268,0.00000000,0.16551258,0.10039578
-5.92796398,1.07670599,0.00221128,0.06447461,0.64354210,0.00000000,0.16857280,0.09953855
-5.92196098,1.07714057,0.00198851,0.06383474,0.64597193,0.00000000,0.17124880,0.09867982
-5.91595798,1.07597998,0.00178558,0.06316131,0.64724239,0.00000000,0.17341964,0.09776520
-5.90995498,1.07258298,0.00160199,0.06242120,0.64695538,0.00000000,0.17497183,0.09673958
-5.90395198,1.06634952,0.00143694,0.06158211,0.64474240,0.00000000,0.17580397,0.09554995
-5.89794897,1.05674889,0.00128937,0.06061445,0.64028113,0.00000000,0.17583094,0.09414818
-5.89194597,1.04334432,0.00115809,0.05949291,0.63330967,0.00000000,0.17498738,0.09249336
-5.88594297,1.02581303,0.00104179,0.05819785,0.62363803,0.00000000,0.17323049,0.09055389
-5.87993997,1.00396072,0.00093917,0.05671639,0.61115627,0.00000000,0.17054185,0.08830898
-5.87393697,0.97773012,0.00084895,0.05504310,0.59583902,0.00000000,0.16692827,0.08574970
-5.86793397,0.94720338,0.00076997,0.05318042,0.57774620,0.00000000,0.16242168,0.08287946
-5.86193097,0.91259851,0.00070121,0.05113868,0.55702026,0.00000000,0.15707807,0.07971389
-5.85592796,0.87426022,0.00064185,0.04893581,0.53388001,0.00000000,0.15097551,0.07628035
-5.84992496,0.83264608,0.00059126,0.04659679,0.50861163,0.00000000,0.14421148,0.07261691
-5.84392196,0.78830880,0.00054904,0.04415284,0.48155735,0.00000000,0.13689963,0.06877097
-5.83791896,0.74187570,0.00051506,0.04164043,0.45310259,0.00000000,0.12916607,0.06479774
-5.83191596,0.69402668,0.00048943,0.03910023,0.42366204,0.00000000,0.12114555,0.06075840
-5.82591296,0.64547161,0.00047251,0.03657597,0.39366569,0.00000000,0.11297750,0.05671828
-5.81990995,0.59692837,0.00046491,0.03411330,0.36354511,0.00000000,0.10480229,0.05274508
-5.81390695,0.54910239,0.00046749,0.03175874,0.33372089,0.00000000,0.09675774,0.04890715
-5.80790395,0.50266846,0.00048137,0.02955866,0.30459144,0.00000000,0.08897605,0.04527190
-5.80190095,0.45825545,0.00050785,0.02755841,0.27652375,0.00000000,0.08158124,0.04190454
-5.79589795,0.41643414,0.00054847,0.02580161,0.24984607,0.00000000,0.07468708,0.03886686
-5.78989495,0.37770844,0.00060494,0.02432945,0.22484290,0.00000000,0.06839565,0.03621640
-5.78389195,0.34250981,0.00067914,0.02318023,0.20175197,0.00000000,0.06279631,0.03400576
-5.77788894,0.31119481,0.00077305,0.02238891,0.18076329,0.00000000,0.05796529,0.03228212
-5.77188594,0.28404522,0.00088879,0.02198678,0.16201998,0.00000000,0.05396561,0.03108694
-5.76588294,0.26127047,0.00102848,0.02200114,0.14562056,0.00000000,0.05084735,0.03045576
-5.75987994,0.24301184,0.00119431,0.02245505,0.13162253,0.00000000,0.04864819,0.03041809
-5.75387694,0.22934783,0.00138837,0.02336705,0.12004675,0.00000000,0.04739418,0.03099741
-5.74787394,0.22030048,0.00161272,0.02475093,0.11088243,0.00000000,0.04710049,0.03221114
-5.74187094,0.21584205,0.00186925,0.02661542,0.10409249,0.00000000,0.04777236,0.03407066
-5.73586793,0.21590185,0.00215971,0.02896397,0.09961897,0.00000000,0.04940599,0.03658138
-5.72986493,0.22037308,0.00248559,0.03179452,0.09738830,0.00000000,0.05198942,0.03974282
-5.72386193,0.22911938,0.00284819,0.03509927,0.09731643,0.00000000,0.05550352,0.04354868
-5.71785893,0.24198133,0.00324852,0.03886462,0.09931369,0.00000000,0.05992285,0.04798718
-5.71185593,0.25878276,0.00368737,0.04307114,0.10328921,0.00000000,0.06521670,0.05304126
-5.70585293,0.27933692,0.00416528,0.04769374,0.10915519,0.00000000,0.07135012,0.05868919
-5.69984992,0.30345285,0.00468260,0.05270197,0.11683070,0.00000000,0.07828507,0.06490514
-5.69384692,0.33094175,0.00523957,0.05806057,0.12624536,0.00000000,0.08598173,0.07166010
-5.68784392,0.36162353,0.00583639,0.06373012,0.13734265,0.00000000,0.09439990,0.07892290
-5.68184092,0.39533356,0.00647329,0.06966801,0.15008298,0.00000000,0.10350049,0.08666143
-5.67583792,0.43192941,0.00715071,0.07582948,0.16444652,0.00000000,0.11324714,0.09484406
-5.66983492,0.47129740,0.00786935,0.08216881,0.18043561,0.00000000,0.12360779,0.10344108
-5.66383192,0.51335874,0.00863032,0.08864063,0.19807673,0.00000000,0.13455622,0.11242617
-5.65782891,0.55807485,0.00943524,0.09520118,0.21742195,0.00000000,0.14607346,0.12177783
-5.65182591,0.60545148,0.01028636,0.10180955,0.23854953,0.00000000,0.15814880,0.13148060
-5.64582291,0.65554116,0.01118657,0.10842872,0.26156376,0.00000000,0.17078057,0.14152601
-5.63981991,0.70844355,0.01213946,0.11502647,0.28659365,0.00000000,0.18397629,0.15191322
-5.63381691,0.76430345,0.01314927,0.12157589,0.31379052,0.00000000,0.19775238,0.16264906
-5.62781391,0.82330593,0.01422083,0.12805562,0.34332421,0.00000000,0.21213304,0.17374774
-5.62181091,0.88566867,0.01535941,0.13444972,0.37537798,0.00000000,0.22714865,0.18522978
-5.61580790,0.95163133,0.01657053,0.14074712,0.41014201,0.00000000,0.24283336,0.19712057
-5.60980490,1.02144217,0.01785970,0.14694075,0.44780568,0.00000000,0.25922215,0.20944825
-5.60380190,1.09534224,0.01923207,0.15302637,0.48854857,0.00000000,0.27634731,0.22224119
-5.59779890,1.17354761,0.02069213,0.15900108,0.53253066,0.00000000,0.29423459,0.23552505
-5.59179590,1.25623042,0.02224329,0.16486181,0.57988183,0.00000000,0.31289917,0.24931962
-5.58579290,1.34349937,0.02388743,0.17060366,0.63069103,0.00000000,0.33234155,0.26363559
-5.57978989,1.43538068,0.02562454,0.17621838,0.68499569,0.00000000,0.35254374,0.27847132
-5.57378689,1.53180042,0.02745230,0.18169309,0.74277157,0.00000000,0.37346590,0.29381000
-5.56778389,1.63256912,0.02936571,0.18700920,0.80392370,0.00000000,0.39504352,0.30961713
-5.56178089,1.73736953,0.03135680,0.19214182,0.86827879,0.00000000,0.41718560,0.32583866
-5.55577789,1.84574838,0.03341443,0.19705965,0.93557949,0.00000000,0.43977369,0.34239979
-5.54977489,1.95711272,0.03552411,0.20172533,1.00548097,0.00000000,0.46266211,0.35920464
-5.54377189,2.07073117,0.03766808,0.20609632,1.07755000,0.00000000,0.48567927,0.37613682
-5.53776888,2.18574062,0.03982534,0.21012634,1.15126690,0.00000000,0.50863014,0.39306083
-5.53176588,2.30115796,0.04197196,0.21376714,1.22603034,0.00000000,0.53129985,0.40982438
-5.52576288,2.41589702,0.04408144,0.21697068,1.30116510,0.00000000,0.55345820,0.42626151
-5.51975988,2.52878993,0.04612521,0.21969153,1.37593260,0.00000000,0.57486504,0.44219641
-5.51375688,2.63861248,0.04807329,0.22188935,1.44954413,0.00000000,0.59527624,0.45744778
-5.50775388,2.74411246,0.04989496,0.22353132,1.52117626,0.00000000,0.61445006,0.47183359
-5.50175088,2.84404018,0.05155965,0.22459439,1.58998816,0.00000000,0.63215369,0.48517603
-5.49574787,2.93717985,0.05303775,0.22506723,1.65514026,0.00000000,0.64816970,0.49730647
-5.48974487,3.02238089,0.05430149,0.22495170,1.71581360,0.00000000,0.66230214,0.50807024
-5.48374187,3.09858798,0.05532584,0.22426382,1.77122939,0.00000000,0.67438218,0.51733102
-5.47773887,3.16486855,0.05608932,0.22303411,1.82066794,0.00000000,0.68427294,0.52497468
-5.47173587,3.22043706,0.05657476,0.22130737,1.86348647,0.00000000,0.69187345,0.53091239
-5.46573287,3.26467472,0.05676990,0.21914166,1.89913497,0.00000000,0.69712159,0.53508301
-5.45972986,3.29714437,0.05666789,0.21660685,1.92716980,0.00000000,0.69999592,0.53745445
-5.45372686,3.31759965,0.05626765,0.21378249,1.94726426,0.00000000,0.70051635,0.53802412
-5.44772386,3.32598836,0.05557393,0.21075525,1.95921602,0.00000000,0.69874363,0.53681850
-5.44172086,3.32244984,0.05459735,0.20761599,1.96295085,0.00000000,0.69477770,0.53389159
-5.43571786,3.30730661,0.05335407,0.20445659,1.95852290,0.00000000,0.68875494,0.52932271
-5.42971486,3.28105068,0.05186544,0.20136668,1.94611118,0.00000000,0.68084444,0.52321335
-5.42371186,3.24432504,0.05015734,0.19843039,1.92601275,0.00000000,0.67124337,0.51568350
-5.41770885,3.19790141,0.04825949,0.19572328,1.89863268,0.00000000,0.66017161,0.50686750
-5.41170585,3.14265488,0.04620454,0.19330956,1.86447144,0.00000000,0.64786581,0.49690957
-5.40570285,3.07953692,0.04402720,0.19123972,1.82411005,0.00000000,0.63457301,0.48595930
-5.39969985,3.00954746,0.04176322,0.18954874,1.77819383,0.00000000,0.62054413,0.47416719
-5.39369685,2.93370760,0.03944842,0.18825478,1.72741519,0.00000000,0.60602728,0.46168057
-5.38769385,2.85303368,0.03711773,0.18735861,1.67249632,0.00000000,0.59126140,0.44863984
-5.38169085,2.76851381,0.03480431,0.18684366,1.61417223,0.00000000,0.57647012,0.43517546
-5.37568784,2.68108776,0.03253877,0.18667675,1.55317492,0.00000000,0.56185630,0.42140560
-5.36968484,2.59163055,0.03034852,0.18680943,1.49021899,0.00000000,0.54759716,0.40743449
-5.36368184,2.50094033,0.02825719,0.18717996,1.42598914,0.00000000,0.53384036,0.39335172
-5.35767884,2.40973066,0.02628430,0.18771571,1.36112993,0.00000000,0.52070109,0.37923227
-5.35167584,2.31862699,0.02444502,0.18833599,1.29623768,0.00000000,0.50826023,0.36513723
-5.34567284,2.22816716,0.02275008,0.18895519,1.23185483,0.00000000,0.49656370,0.35111523
-5.33966983,2.13880539,0.02120587,0.18948604,1.16846645,0.00000000,0.48562310,0.33720433
-5.33366683,2.05091914,0.01981460,0.18984293,1.10649871,0.00000000,0.47541751,0.32343434
-5.32766383,1.96481812,0.01857464,0.18994514,1.04631923,0.00000000,0.46589651,0.30982922
-5.32166083,1.88075474,0.01748090,0.18971984,0.98823876,0.00000000,0.45698430,0.29640960
-5.31565783,1.79893511,0.01652533,0.18910486,0.93251401,0.00000000,0.44858490,0.28319517
-5.30965483,1.71953014,0.01569741,0.18805097,0.87935122,0.00000000,0.44058806,0.27020681
-5.30365183,1.64268589,0.01498476,0.18652382,0.82891025,0.00000000,0.43287600,0.25746827
-5.29764882,1.56853285,0.01437362,0.18450525,0.78130882,0.00000000,0.42533048,0.24500757
-5.29164582,1.49719377,0.01384949,0.18199423,0.73662673,0.00000000,0.41784016,0.23285773
-5.28564282,1.42878986,0.01339764,0.17900720,0.69490995,0.00000000,0.41030794,0.22105715
-5.27963982,1.36344533,0.01300355,0.17557791,0.65617448,0.00000000,0.40265792,0.20964944
-5.27363682,1.30129030,0.01265346,0.17175690,0.62040989,0.00000000,0.39484198,0.19868291
-5.26763382,1.24246237,0.01233467,0.16761049,0.58758261,0.00000000,0.38684541,0.18820965
-5.26163082,1.18710696,0.01203592,0.16321945,0.55763905,0.00000000,0.37869165,0.17828446
-5.25562781,1.13537684,0.01174762,0.15867740,0.53050853,0.00000000,0.37044574,0.16896360
-5.24962481,1.08743096,0.01146207,0.15408901,0.50610619,0.00000000,0.36221637,0.16030349
-5.24362181,1.04343303,0.01117354,0.14956796,0.48433582,0.00000000,0.35415644,0.15235952
-5.23761881,1.00354986,0.01087835,0.14523482,0.46509279,0.00000000,0.34646195,0.14518485
-5.23161581,0.96794960,0.01057480,0.14121484,0.44826700,0.00000000,0.33936920,0.13882954
-5.22561281,0.93679996,0.01026313,0.13763565,0.43374575,0.00000000,0.33315028,0.13333970
-5.21960980,0.91026626,0.00994533,0.13462485,0.42141662,0.00000000,0.32810695,0.12875689
-5.21360680,0.88850924,0.00962496,0.13230766,0.41117009,0.00000000,0.32456281,0.12511766
-5.20760380,0.87168231,0.00930689,0.13080437,0.40290192,0.00000000,0.32285420,0.12245320
-5.20160080,0.85992813,0.00899700,0.13022780,0.39651492,0.00000000,0.32331964,0.12078901
-5.19559780,0.85337425,0.00870189,0.13068073,0.39192020,0.00000000,0.32628840,0.12014456
-5.18959480,0.85212768,0.00842854,0.13225318,0.38903765,0.00000000,0.33206821,0.12053293
-5.18359180,0.85626820,0.00818397,0.13501978,0.38779548,0.00000000,0.34093267,0.12196028
-5.17758879,0.86584053,0.00797489,0.13903710,0.38812896,0.00000000,0.35310851,0.12442521
-5.17158579,0.88084552,0.00780741,0.14434108,0.38997815,0.00000000,0.36876332,0.12791794
-5.16558279,0.90123058,0.00768673,0.15094470,0.39328485,0.00000000,0.38799416,0.13241944
-5.15957979,0.92687986,0.00761688,0.15883589,0.39798893,0.00000000,0.41081746,0.13790044
-5.15357679,0.95760476,0.00760052,0.16797584,0.40402405,0.00000000,0.43716076,0.14432042
-5.14757379,0.99313545,0.00763877,0.17829791,0.41131338,0.00000000,0.46685674,0.15162674
-5.14157079,1.03311408,0.00773107,0.18970720,0.41976528,0.00000000,0.49964003,0.15975395
-5.13556778,1.07709057,0.00787521,0.20208083,0.42926964,0.00000000,0.53514709,0.16862341
-5.12956478,1.12452156,0.00806725,0.21526921,0.43969491,0.00000000,0.57291947,0.17814331
-5.12356178,1.17477310,0.00830167,0.22909822,0.45088638,0.00000000,0.61241069,0.18820922
-5.11755878,1.22712764,0.00857149,0.24337224,0.46266585,0.00000000,0.65299655,0.19870513
-5.11155578,1.28079527,0.00886843,0.25787829,0.47483292,0.00000000,0.69398905,0.20950515
-5.10555278,1.33492938,0.00918319,0.27239084,0.48716800,0.00000000,0.73465326,0.22047570
-5.09954977,1.38864618,0.00950572,0.28667740,0.49943700,0.00000000,0.77422693,0.23147826
-5.09354677,1.44104756,0.00982551,0.30050463,0.51139764,0.00000000,0.81194206,0.24237249
-5.08754377,1.49124628,0.01013198,0.31364461,0.52280696,0.00000000,0.84704764,0.25301964
-5.08154077,1.53839249,0.01041473,0.32588126,0.53342985,0.00000000,0.87883272,0.26328607
-5.07553777,1.58170014,0.01066396,0.33701633,0.54304805,0.00000000,0.90664884,0.27304668
-5.06953477,1.62047202,0.01087071,0.34687493,0.55146909,0.00000000,0.92993081,0.28218807
-5.06353177,1.65412204,0.01102719,0.35531023,0.55853465,0.00000000,0.94821491,0.29061130
-5.05752876,1.68219353,0.01112697,0.36220701,0.56412784,0.00000000,0.96115370,0.29823396
-5.05152576,1.70437235,0.01116519,0.36748416,0.56817880,0.00000000,0.96852669,0.30499166
-5.04552276,1.72049427,0.01113871,0.37109573,0.57066834,0.00000000,0.97024636,0.31083854
-5.03951976,1.73054582,0.01104608,0.37303068,0.57162910,0.00000000,0.96635929,0.31574712
-5.03351676,1.73465878,0.01088766,0.37331129,0.57114427,0.00000000,0.95704226,0.31970726
-5.02751376,1.73309842,0.01066544,0.37199043,0.56934373,0.00000000,0.94259358,0.32272441
-5.02151076,1.72624607,0.01038300,0.36914781,0.56639771,0.00000000,0.92342007,0.32481730
-5.01550775,1.71457715,0.01004529,0.36488534,0.56250829,0.00000000,0.90002030,0.32601518
-5.00950475,1.69863566,0.00965842,0.35932218,0.55789915,0.00000000,0.87296502,0.32635484
-5.00350175,1.67900674,0.00922943,0.35258939,0.55280413,0.00000000,0.84287550,0.32587757
-4.99749875,1.65628852,0.00876600,0.34482473,0.54745504,0.00000000,0.81040112,0.32462628
-4.99149575,1.63106511,0.00827620,0.33616776,0.54206962,0.00000000,0.77619696,0.32264303
-4.98549275,1.60388178,0.00776821,0.32675552,0.53684012,0.00000000,0.74090249,0.31996691
-4.97948974,1.57522385,0.00725008,0.31671891,0.53192319,0.00000000,0.70512230,0.31663269
-4.97348674,1.54550009,0.00672949,0.30617995,0.52743161,0.00000000,0.66940953,0.31267000
-4.96748374,1.51503141,0.00621356,0.29524994,0.52342838,0.00000000,0.63425261,0.30810324
-4.96148074,1.48404527,0.00570873,0.28402855,0.51992337,0.00000000,0.60006576,0.30295218
-4.95547774,1.45267573,0.00522061,0.27260374,0.51687280,0.00000000,0.56718324,0.29723309
-4.94947474,1.42096899,0.00475393,0.26105250,0.51418160,0.00000000,0.53585760,0.29096035
-4.94347174,1.38889377,0.00431253,0.24944211,0.51170834,0.00000000,0.50626152,0.28414845
-4.93746873,1.35635590,0.00389936,0.23783199,0.50927266,0.00000000,0.47849289,0.27681411
-4.93146573,1.32321591,0.00351654,0.22627574,0.50666473,0.00000000,0.45258281,0.26897854
-4.92546273,1.28930881,0.00316542,0.21482336,0.50365612,0.00000000,0.42850573,0.26066951
-4.91945973,1.25446474,0.00284672,0.20352342,0.50001168,0.00000000,0.40619119,0.25192327
-4.91345673,1.21852946,0.00256058,0.19242515,0.49550178,0.00000000,0.38553655,0.24278611
-4.90745373,1.18138365,0.00230678,0.18158018,0.48991418,0.00000000,0.36641997,0.23331550
-4.90145073,1.14296012,0.00208475,0.17104403,0.48306515,0.00000000,0.34871319,0.22358078
-4.89544772,1.10325817,0.00189381,0.16087720,0.47480920,0.00000000,0.33229340,0.21366340
-4.88944472,1.06235451,0.00173319,0.15114587,0.46504698,0.00000000,0.31705401,0.20365656
-4.88344172,1.02041049,0.00160216,0.14192224,0.45373120,0.00000000,0.30291374,0.19366452
-4.87743872,0.97767528,0.00150012,0.13328445,0.44087016,0.00000000,0.28982400,0.18380139
-4.87143572,0.93448531,0.00142664,0.12531622,0.42652902,0.00000000,0.27777419,0.17418955
-4.86543272,0.89125986,0.00138150,0.11810613,0.41082861,0.00000000,0.26679516,0.16495781
-4.85942971,0.84849336,0.00136472,0.11174668,0.39394233,0.00000000,0.25696053,0.15623922
-4.85342671,0.80674472,0.00137651,0.10633309,0.37609089,0.00000000,0.24838624,0.14816875
-4.84742371,0.76662432,0.00141730,0.10196184,0.35753573,0.00000000,0.24122827,0.14088074
-4.84142071,0.72877909,0.00148761,0.09872915,0.33857102,0.00000000,0.23567887,0.13450638
-4.83541771,0.69387644,0.00158806,0.09672913,0.31951509,0.00000000,0.23196136,0.12917100
-4.82941471,0.66258741,0.00171924,0.09605193,0.30070125,0.00000000,0.23032395,0.12499146
-4.82341171,0.63556983,0.00188163,0.09678166,0.28246873,0.00000000,0.23103245,0.12207358
-4.81740870,0.61345172,0.00207546,0.09899430,0.26515387,0.00000000,0.23436252,0.12050958
-4.81140570,0.59681554,0.00230067,0.10275541,0.24908191,0.00000000,0.24059131,0.12037577
-4.80540270,0.58618359,0.00255677,0.10811798,0.23455953,0.00000000,0.24998889,0.12173034
-4.79939970,0.58200479,0.00284272,0.11512014,0.22186834,0.00000000,0.26280960,0.12461147
-4.79339670,0.58464318,0.00315690,0.12378309,0.21125943,0.00000000,0.27928351,0.12903563
-4.78739370,0.59436812,0.00349699,0.13410907,0.20294880,0.00000000,0.29960805,0.13499636
-4.78139070,0.61134654,0.00385997,0.14607960,0.19711392,0.00000000,0.32394014,0.14246338
-4.77538769,0.63563699,0.00424208,0.15965404,0.19389106,0.00000000,0.35238875,0.15138215
-4.76938469,0.66718577,0.00463884,0.17476848,0.19337352,0.00000000,0.38500815,0.16167400
-4.76338169,0.70582499,0.00504509,0.19133507,0.19561054,0.00000000,0.42179193,0.17323671
-4.75737869,0.75127256,0.00545505,0.20924180,0.20060675,0.00000000,0.46266788,0.18594568
-4.75137569,0.80313399,0.00586247,0.22835289,0.20832227,0.00000000,0.50749388,0.19965558
-4.74537269,0.86090615,0.00626073,0.24850959,0.21867319,0.00000000,0.55605495,0.21420262
-4.73936968,0.92398255,0.00664302,0.26953157,0.23153245,0.00000000,0.60806140,0.22940708
-4.73336668,0.99166047,0.00700251,0.29121880,0.24673130,0.00000000,0.66314842,0.24507648
-4.72736368,1.06314952,0.00733256,0.31335390,0.26406108,0.00000000,0.72087701,0.26100878
-4.72136068,1.13758171,0.00762688,0.33570487,0.28327562,0.00000000,0.78073643,0.27699605
-4.71535768,1.21402289,0.00787978,0.35802815,0.30409411,0.00000000,0.84214828,0.29282800
-4.70935468,1.29148538,0.00808629,0.38007200,0.32620469,0.00000000,0.90447211,0.30829571
-4.70335168,1.36894181,0.00824239,0.40158003,0.34926864,0.00000000,0.96701282,0.32319505
-4.69734867,1.44533984,0.00834506,0.42229485,0.37292531,0.00000000,1.02902963,0.33733006
-4.69134567,1.51961781,0.00839242,0.44196182,0.39679771,0.00000000,1.08974676,0.35051595
-4.68534267,1.59072098,0.00838381,0.46033280,0.42049871,0.00000000,1.14836562,0.36258175
-4.67933967,1.65761819,0.00831974,0.47716989,0.44363791,0.00000000,1.20407841,0.37337264
-4.67333667,1.71931887,0.00820190,0.49224905,0.46582878,0.00000000,1.25608296,0.38275181
-4.66733367,1.77488981,0.00803311,0.50536372,0.48669619,0.00000000,1.30359849,0.39060196
-4.66133067,1.82347179,0.00781715,0.51632824,0.50588391,0.00000000,1.34588199,0.39682643
-4.65532766,1.86429542,0.00755868,0.52498112,0.52306200,0.00000000,1.38224480,0.40134994
-4.64932466,1.89669595,0.00726305,0.53118819,0.53793374,0.00000000,1.41206894,0.40411905
-4.64332166,1.92012676,0.00693612,0.53484533,0.55024195,0.00000000,1.43482274,0.40510237
-4.63731866,1.93417094,0.00658408,0.53588110,0.55977442,0.00000000,1.45007508,0.40429050
-4.63131566,1.93855078,0.00621324,0.53425874,0.56636830,0.00000000,1.45750786,0.40169576
-4.62531266,1.93313469,0.00582988,0.52997785,0.56991322,0.00000000,1.45692616,0.39735186
-4.61930965,1.91794119,0.00544006,0.52307543,0.57035311,0.00000000,1.44826548,0.39131323
-4.61330665,1.89313992,0.00504952,0.51362620,0.56768659,0.00000000,1.43159580,0.38365433
-4.60730365,1.85904925,0.00466348,0.50174227,0.56196598,0.00000000,1.40712218,0.37446875
-4.60130065,1.81613063,0.00428668,0.48757189,0.55329498,0.00000000,1.37518155,0.36386808
-4.59529765,1.76497962,0.00392319,0.47129743,0.54182505,0.00000000,1.33623596,0.35198067
-4.58929465,1.70631386,0.00357651,0.45313245,0.52775077,0.00000000,1.29086214,0.33895012
-4.58329165,1.64095824,0.00324950,0.43331806,0.51130432,0.00000000,1.23973788,0.32493364
-4.57728864,1.56982772,0.00294442,0.41211842,0.49274920,0.00000000,1.18362554,0.31010019
-4.57128564,1.49390833,0.00266304,0.38981574,0.47237363,0.00000000,1.12335336,0.29462839
-4.56528264,1.41423700,0.00240663,0.36670478,0.45048368,0.00000000,1.05979515,0.27870441
-4.55927964,1.33188077,0.00217614,0.34308710,0.42739648,0.00000000,0.99384924,0.26251968
-4.55327664,1.24791625,0.00197223,0.31926525,0.40343365,0.00000000,0.92641729,0.24626859
-4.54727364,1.16340980,0.00179537,0.29553706,0.37891520,0.00000000,0.85838392,0.23014621
-4.54127064,1.07939912,0.00164597,0.27219031,0.35415403,0.00000000,0.79059769,0.21434606
-4.53526763,0.99687688,0.00152446,0.24949791,0.32945109,0.00000000,0.72385425,0.19905804
-4.52926463,0.91677656,0.00143134,0.22771370,0.30509143,0.00000000,0.65888201,0.18446645
-4.52326163,0.83996104,0.00136726,0.20706910,0.28134097,0.00000000,0.59633077,0.17074831
-4.51725863,0.76721384,0.00133308,0.18777051,0.25844417,0.00000000,0.53676354,0.15807177
-4.51125563,0.69923326,0.00132987,0.16999762,0.23662243,0.00000000,0.48065165,0.14659473
-4.50525263,0.63662899,0.00135893,0.15390252,0.21607329,0.00000000,0.42837289,0.13646371
-4.49924962,0.57992112,0.00142178,0.13960958,0.19697019,0.00000000,0.38021270,0.12781267
-4.49324662,0.52954116,0.00152009,0.12721589,0.17946272,0.00000000,0.33636786,0.12076207
-4.48724362,0.48583453,0.00165565,0.11679230,0.16367733,0.00000000,0.29695241,0.11541785
-4.48124062,0.44906415,0.00183029,0.10838476,0.14971828,0.00000000,0.26200525,0.11187035
-4.47523762,0.41941463,0.00204574,0.10201592,0.13766864,0.00000000,0.23149885,0.11019321
-4.46923462,0.39699657,0.00230355,0.09768674,0.12759138,0.00000000,0.20534878,0.11044209
-4.46323162,0.38185066,0.00260493,0.09537810,0.11953033,0.00000000,0.18342336,0.11265332
-4.45722861,0.37395126,0.00295066,0.09505233,0.11351095,0.00000000,0.16555322,0.11684235
-4.45122561,0.37320920,0.00334087,0.09665443,0.10954084,0.00000000,0.15154026,0.12300224
-4.44522261,0.37947384,0.00377500,0.10011319,0.10760999,0.00000000,0.14116592,0.13110206
