energy_ev,total_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.39369685,2.58170065,0.80149658,0.60871499,0.14070507,0.84787807,0.21459376,0.00000000
-5.38769385,2.46459583,0.76082320,0.58736057,0.13433063,0.81058983,0.20331832,0.00000000
-5.38169085,2.35273326,0.72183491,0.56704520,0.12820942,0.77363469,0.19254429,0.00000000
-5.37568784,2.24698561,0.68484943,0.54787564,0.12238250,0.73748844,0.18236383,0.00000000
-5.36968484,2.14813285,0.65015064,0.52993909,0.11688421,0.70259480,0.17286055,0.00000000
-5.36368184,2.05685055,0.61798439,0.51330231,0.11174208,0.66935631,0.16410865,0.00000000
-5.35767884,1.97370175,0.58855552,0.49801136,0.10697683,0.63812731,0.15617240,0.00000000
-5.35167584,1.89913249,0.56202633,0.48409216,0.10260273,0.60920955,0.14910594,0.00000000
-5.34567284,1.83347136,0.53851642,0.47155174,0.09862816,0.58285031,0.14295343,0.00000000
-5.33966983,1.77693282,0.51810391,0.46038020,0.09505630,0.55924292,0.13774950,0.00000000
-5.33366683,1.72962395,0.50082794,0.45055320,0.09188606,0.53852955,0.13351993,0.00000000
-5.32766383,1.69155414,0.48669213,0.44203492,0.08911299,0.52080580,0.13028266,0.00000000
-5.32166083,1.66264682,0.47566889,0.43478117,0.08673031,0.50612676,0.12804868,0.00000000
-5.31565783,1.64275254,0.46770413,0.42874264,0.08472989,0.49451390,0.12682323,0.00000000
-5.30965483,1.63166248,0.46272216,0.42386796,0.08310312,0.48596236,0.12660664,0.00000000
-5.30365183,1.62912135,0.46063038,0.42010650,0.08184163,0.48044806,0.12739528,0.00000000
-5.29764882,1.63483912,0.46132349,0.41741061,0.08093794,0.47793416,0.12918205,0.00000000
-5.29164582,1.64850061,0.46468703,0.41573740,0.08038571,0.47837633,0.13195668,0.00000000
-5.28564282,1.66977260,0.47059993,0.41504973,0.08017996,0.48172672,0.13570563,0.00000000
-5.27963982,1.69830783,0.47893601,0.41531656,0.08031694,0.48793604,0.14041158,0.00000000
-5.27363682,1.73374592,0.48956447,0.41651249,0.08079377,0.49695404,0.14605260,0.00000000
-5.26763382,1.77571122,0.50234916,0.41861669,0.08160800,0.50872795,0.15260088,0.00000000
-5.26163082,1.82380763,0.51714699,0.42161109,0.08275689,0.52319939,0.16002120,0.00000000
-5.25562781,1.87761121,0.53380553,0.42547818,0.08423666,0.54029972,0.16826925,0.00000000
-5.24962481,1.93666082,0.55215997,0.43019828,0.08604163,0.55994437,0.17728974,0.00000000
-5.24362181,2.00044807,0.57203000,0.43574670,0.08816342,0.58202638,0.18701468,0.00000000
-5.23761881,2.06840706,0.59321659,0.44209075,0.09059021,0.60640992,0.19736173,0.00000000
-5.23161581,2.13990536,0.61549932,0.44918701,0.09330609,0.63292405,0.20823296,0.00000000
-5.22561281,2.21423699,0.63863447,0.45697880,0.09629064,0.66135753,0.21951410,0.00000000
-5.21960980,2.29061855,0.66235411,0.46539430,0.09951876,0.69145500,0.23107437,0.00000000
-5.21360680,2.36818940,0.68636671,0.47434527,0.10296073,0.72291513,0.24276708,0.00000000
-5.20760380,2.44601658,0.71035916,0.48372669,0.10658261,0.75539108,0.25443102,0.00000000
-5.20160080,2.52310500,0.73400063,0.49341732,0.11034693,0.78849351,0.26589275,0.00000000
-5.19559780,2.59841298,0.75694798,0.50328124,0.11421371,0.82179628,0.27696966,0.00000000
-5.18959480,2.67087323,0.77885289,0.51317047,0.11814170,0.85484476,0.28747385,0.00000000
-5.18359180,2.73941837,0.79937029,0.52292852,0.12208991,0.88716657,0.29721673,0.00000000
-5.17758879,2.80301049,0.81816792,0.53239480,0.12601920,0.91828433,0.30601404,0.00000000
-5.17158579,2.86067320,0.83493650,0.54140965,0.12989407,0.94772987,0.31369127,0.00000000
-5.16558279,2.91152484,0.84940006,0.54981987,0.13368430,0.97505927,0.32008909,0.00000000
-5.15957979,2.95481096,0.86132583,0.55748437,0.13736654,0.99986791,0.32506868,0.00000000
-5.15357679,2.98993434,0.87053325,0.56427955,0.14092568,1.02180474,0.32851657,0.00000000
-5.14757379,3.01648054,0.87690131,0.57010439,0.14435578,1.04058494,0.33034882,0.00000000
-5.14157079,3.03423733,0.88037403,0.57488449,0.14766071,1.05600022,0.33051433,0.00000000
-5.13556778,3.04320642,0.88096332,0.57857516,0.15085418,1.06792605,0.32899699,0.00000000
-5.12956478,3.04360648,0.87874922,0.58116312,0.15395929,1.07632532,0.32581668,0.00000000
-5.12356178,3.03586652,0.87387718,0.58266663,0.15700743,1.08124820,0.32102891,0.00000000
-5.11755878,3.02060981,0.86655247,0.58313414,0.16003669,1.08282789,0.31472321,0.00000000
-5.11155578,2.99862842,0.85703188,0.58264119,0.16308971,1.08127264,0.30702020,0.00000000
-5.10555278,2.97084960,0.84561302,0.58128602,0.16621105,1.07685418,0.29806766,0.00000000
-5.09954977,2.93829545,0.83262177,0.57918381,0.16944437,1.06989330,0.28803551,0.00000000
-5.09354677,2.90203777,0.81839837,0.57645995,0.17282925,1.06074327,0.27711021,0.00000000
-5.08754377,2.86315050,0.80328307,0.57324284,0.17639810,1.04977198,0.26548863,0.00000000
-5.08154077,2.82266225,0.78760179,0.56965637,0.18017324,1.03734390,0.25337176,0.00000000
-5.07553777,2.78151137,0.77165278,0.56581281,0.18416421,1.02380272,0.24095858,0.00000000
-5.06953477,2.74050620,0.75569492,0.56180629,0.18836568,1.00945575,0.22844024,0.00000000
-5.06353177,2.70029253,0.73993823,0.55770745,0.19275596,0.99456098,0.21599488,0.00000000
-5.05752876,2.66133013,0.72453709,0.55355952,0.19729628,0.97931728,0.20378328,0.00000000
-5.05152576,2.62387961,0.70958665,0.54937603,0.20193100,0.96385863,0.19194540,0.00000000
-5.04552276,2.58800025,0.69512240,0.54514040,0.20658858,0.94825223,0.18059807,0.00000000
-5.03951976,2.55355887,0.68112302,0.54080740,0.21118357,0.93250095,0.16983366,0.00000000
-5.03351676,2.52024915,0.66751630,0.53630631,0.21561935,0.91654950,0.15971990,0.00000000
-5.02751376,2.48762016,0.65418773,0.53154579,0.21979159,0.90029417,0.15030061,0.00000000
-5.02151076,2.45511244,0.64099123,0.52641994,0.22359234,0.88359544,0.14159736,0.00000000
-5.01550775,2.42209957,0.62776157,0.52081543,0.22691440,0.86629254,0.13361189,0.00000000
-5.00950475,2.38793288,0.61432754,0.51461901,0.22965599,0.84821926,0.12632900,0.00000000
-5.00350175,2.35198682,0.60052537,0.50772528,0.23172530,0.82921997,0.11971991,0.00000000
-4.99749875,2.31370257,0.58621162,0.50004403,0.23304482,0.80916500,0.11374577,0.00000000
-4.99149575,2.27262780,0.57127481,0.49150690,0.23355520,0.78796451,0.10836126,0.00000000
-4.98549275,2.22845042,0.55564545,0.48207295,0.23321848,0.76558013,0.10351800,0.00000000
-4.97948974,2.18102502,0.53930372,0.47173288,0.23202052,0.74203389,0.09916775,0.00000000
-4.97348674,2.13039080,0.52228472,0.46051178,0.22997257,0.71741390,0.09526522,0.00000000
-4.96748374,2.07678042,0.50468106,0.44847021,0.22711183,0.69187679,0.09177050,0.00000000
-4.96148074,2.02061975,0.48664261,0.43570369,0.22350110,0.66564662,0.08865091,0.00000000
-4.95547774,1.96251886,0.46837371,0.42234065,0.21922746,0.63901076,0.08588245,0.00000000
-4.94947474,1.90325493,0.45012792,0.40853906,0.21440001,0.61231274,0.08345064,0.00000000
-4.94347174,1.84374833,0.43220068,0.39448185,0.20914699,0.58594276,0.08135090,0.00000000
-4.93746873,1.78503303,0.41492012,0.38037145,0.20361207,0.56032610,0.07958849,0.00000000
-4.93146573,1.72822283,0.39863673,0.36642373,0.19795027,0.53591031,0.07817796,0.00000000
-4.92546273,1.67447502,0.38371193,0.35286158,0.19232348,0.51315147,0.07714226,0.00000000
-4.91945973,1.62495278,0.37050638,0.33990842,0.18689576,0.49250022,0.07651147,0.00000000
-4.91345673,1.58078777,0.35936813,0.32778189,0.18182868,0.47438808,0.07632126,0.00000000
-4.90745373,1.54304418,0.35062118,0.31668788,0.17727668,0.45921445,0.07661114,0.00000000
-4.90145073,1.51268536,0.34455474,0.30681511,0.17338272,0.44733468,0.07742241,0.00000000
-4.89544772,1.49054370,0.34141345,0.29833041,0.17027431,0.43904962,0.07879608,0.00000000
-4.88944472,1.47729486,0.34138885,0.29137468,0.16805993,0.43459667,0.08077063,0.00000000
-4.88344172,1.47343644,0.34461229,0.28605973,0.16682603,0.43414276,0.08337974,0.00000000
-4.87743872,1.47927197,0.35114943,0.28246583,0.16663468,0.43777915,0.08665005,0.00000000
-4.87143572,1.49490009,0.36099645,0.28064024,0.16752188,0.44551826,0.09059903,0.00000000
-4.86543272,1.52020925,0.37407812,0.28059637,0.16949653,0.45729237,0.09523299,0.00000000
-4.85942971,1.55487803,0.39024764,0.28231382,0.17254025,0.47295442,0.10054530,0.00000000
-4.85342671,1.59838083,0.40928844,0.28573914,0.17660788,0.49228058,0.10651499,0.00000000
-4.84742371,1.64999893,0.43091784,0.29078722,0.18162878,0.51497477,0.11310569,0.00000000
-4.84142071,1.70883653,0.45479246,0.29734341,0.18750879,0.54067482,0.12026502,0.00000000
-4.83541771,1.77384153,0.48051542,0.30526609,0.19413294,0.56896026,0.12792454,0.00000000
-4.82941471,1.84383029,0.50764505,0.31438993,0.20136871,0.59936144,0.13600019,0.00000000
-4.82341171,1.91751601,0.53570495,0.32452945,0.20906980,0.63136994,0.14439342,0.00000000
-4.81740870,1.99353976,0.56419524,0.33548308,0.21708028,0.66444979,0.15299277,0.00000000
-4.81140570,2.07050339,0.59260450,0.34703739,0.22523901,0.69804946,0.16167613,0.00000000
-4.80540270,2.14700333,0.62042223,0.35897165,0.23338412,0.73161409,0.17031342,0.00000000
-4.79939970,2.22166433,0.64715139,0.37106240,0.24135742,0.76459767,0.17876983,0.00000000
-4.79339670,2.29317198,0.67232062,0.38308801,0.24900863,0.79647501,0.18690923,0.00000000
-4.78739370,2.36030321,0.69549571,0.39483320,0.25619918,0.82675283,0.19459797,0.00000000
-4.78139070,2.42195382,0.71629005,0.40609327,0.26280546,0.85497996,0.20170869,0.00000000
-4.77538769,2.47716210,0.73437365,0.41667809,0.26872155,0.88075622,0.20812407,0.00000000
-4.76938469,2.52512835,0.74948040,0.42641571,0.27386116,0.90373980,0.21374046,0.00000000
-4.76338169,2.56522945,0.76141356,0.43515548,0.27815879,0.92365305,0.21847114,0.00000000
-4.75737869,2.59702876,0.77004910,0.44277080,0.28157028,0.94028645,0.22224915,0.00000000
-4.75137569,2.62028105,0.77533711,0.44916126,0.28407253,0.95350100,0.22502961,0.00000000
-4.74537269,2.63493294,0.77730109,0.45425439,0.28566263,0.96322891,0.22679137,0.00000000
-4.73936968,2.64111921,0.77603552,0.45800681,0.28635645,0.96947279,0.22753806,0.00000000
-4.73336668,2.63915548,0.77170163,0.46040498,0.28618690,0.97230354,0.22729835,0.00000000
-4.72736368,2.62952783,0.76452189,0.46146543,0.28520183,0.97185710,0.22612559,0.00000000
-4.72136068,2.61288010,0.75477324,0.46123461,0.28346184,0.96833026,0.22409673,0.00000000
-4.71535768,2.58999923,0.74277957,0.45978821,0.28103810,0.96197577,0.22131066,0.00000000
-4.70935468,2.56179919,0.72890361,0.45723010,0.27801030,0.95309686,0.21788591,0.00000000
-4.70335168,2.52930375,0.71353844,0.45369078,0.27446468,0.94204123,0.21395791,0.00000000
-4.69734867,2.49362830,0.69709900,0.44932535,0.27049238,0.92919475,0.20967584,0.00000000
-4.69134567,2.45596061,0.68001350,0.44431095,0.26618798,0.91497460,0.20519912,0.00000000
-4.68534267,2.41754052,0.66271506,0.43884361,0.26164824,0.89982206,0.20069367,0.00000000
-4.67933967,2.37963835,0.64563355,0.43313446,0.25697098,0.88419478,0.19632802,0.00000000
-4.67333667,2.34353173,0.62918758,0.42740544,0.25225411,0.86855843,0.19226932,0.00000000
-4.66733367,2.31048077,0.61377680,0.42188423,0.24759456,0.85337775,0.18867936,0.00000000
-4.66133067,2.28170154,0.59977437,0.41679869,0.24308719,0.83910693,0.18571067,0.00000000
-4.65532766,2.25833798,0.58751971,0.41237078,0.23882359,0.82617941,0.18350275,0.00000000
-4.64932466,2.24143255,0.57731151,0.40881011,0.23489055,0.81499720,0.18217857,0.00000000
-4.64332166,2.23189645,0.56940116,0.40630730,0.23136849,0.80591995,0.18184137,0.00000000
-4.63731866,2.23048010,0.56398668,0.40502735,0.22832957,0.79925409,0.18257188,0.00000000
-4.63131566,2.23774528,0.56120735,0.40510335,0.22583573,0.79524243,0.18442603,0.00000000
-4.62531266,2.25404009,0.56113929,0.40663077,0.22393663,0.79405471,0.18743325,0.00000000
-4.61930965,2.27947829,0.56379229,0.40966262,0.22266772,0.79577959,0.19159551,0.00000000
-4.61330665,2.31392459,0.56910809,0.41420584,0.22204847,0.80041864,0.19688696,0.00000000
-4.60730365,2.35698702,0.57696033,0.42021905,0.22208095,0.80788273,0.20325459,0.00000000
-4.60130065,2.40801783,0.58715659,0.42761208,0.22274895,0.81799137,0.21061955,0.00000000
-4.59529765,2.46612350,0.59944240,0.43624721,0.22401767,0.83047521,0.21887940,0.00000000
-4.58929465,2.53018436,0.61350744,0.44594233,0.22583416,0.84498187,0.22791117,0.00000000
-4.58329165,2.59888369,0.62899386,0.45647588,0.22812849,0.86108516,0.23757513,0.00000000
-4.57728864,2.67074546,0.64550648,0.46759353,0.23081577,0.87829750,0.24771918,0.00000000
-4.57128564,2.74417976,0.66262458,0.47901627,0.23379883,0.89608503,0.25818366,0.00000000
-4.56528264,2.81753388,0.67991502,0.49044969,0.23697157,0.91388513,0.26880650,0.00000000
-4.55927964,2.88914716,0.69694592,0.50159393,0.24022288,0.93112542,0.27942830,0.00000000
-4.55327664,2.95740698,0.71330054,0.51215398,0.24344081,0.94724363,0.28989731,0.00000000
-4.54727364,3.02080338,0.72859074,0.52184982,0.24651690,0.96170739,0.30007390,0.00000000
-4.54127064,3.07797967,0.74246925,0.53042582,0.24935043,0.97403308,0.30983443,0.00000000
-4.53526763,3.12777671,0.75464043,0.53765923,0.25185233,0.98380301,0.31907420,0.00000000
-4.52926463,3.16926869,0.76486882,0.54336708,0.25394867,0.99068009,0.32770948,0.00000000
-4.52326163,3.20178888,0.77298523,0.54741148,0.25558339,0.99441951,0.33567836,0.00000000
-4.51725863,3.22494432,0.77889023,0.54970292,0.25672023,0.99487688,0.34294053,0.00000000
-4.51125563,3.23861911,0.78255469,0.55020165,0.25734390,0.99201276,0.34947589,0.00000000
-4.50525263,3.24296651,0.78401776,0.54891705,0.25746020,0.98589336,0.35528227,0.00000000
-4.49924962,3.23839083,0.78338232,0.54590526,0.25709532,0.97668774,0.36037222,0.00000000
-4.49324662,3.22552054,0.78080830,0.54126514,0.25629442,0.96466168,0.36476927,0.00000000
-4.48724362,3.20517445,0.77650444,0.53513303,0.25511934,0.95016878,0.36850374,0.00000000
-4.48124062,3.17832316,0.77071876,0.52767654,0.25364598,0.93363930,0.37160862,0.00000000
-4.47523762,3.14604806,0.76372863,0.51908781,0.25196114,0.91556725,0.37411554,0.00000000
-4.46923462,3.10949999,0.75583065,0.50957653,0.25015926,0.89649654,0.37605124,0.00000000
-4.46323162,3.06985986,0.74733101,0.49936316,0.24833906,0.87700648,0.37743478,0.00000000
-4.45722861,3.02830259,0.73853670,0.48867254,0.24660029,0.85769737,0.37827564,0.00000000
-4.45122561,2.98596597,0.72974783,0.47772815,0.24504074,0.83917635,0.37857275,0.00000000
-4.44522261,2.94392496,0.72125119,0.46674715,0.24375345,0.82204396,0.37831464,0.00000000
-4.43921961,2.90317188,0.71331520,0.45593628,0.24282436,0.80688148,0.37748061,0.00000000
-4.43321661,2.86460218,0.70618608,0.44548855,0.24233029,0.79423911,0.37604272,0.00000000
-4.42721361,2.82900533,0.70008513,0.43558070,0.24233724,0.78462504,0.37396871,0.00000000
-4.42121061,2.79705975,0.69520687,0.42637137,0.24289904,0.77849524,0.37122528,0.00000000
-4.41520760,2.76933079,0.69171772,0.41799967,0.24405623,0.77624402,0.36778182,0.00000000
-4.40920460,2.74627060,0.68975503,0.41058412,0.24583523,0.77819507,0.36361407,0.00000000
-4.40320160,2.72821875,0.68942608,0.40422182,0.24824763,0.78459324,0.35870762,0.00000000
-4.39719860,2.71540275,0.69080699,0.39898768,0.25128963,0.79559682,0.35306090,0.00000000
-4.39119560,2.70793773,0.69394130,0.39493362,0.25494167,0.81127065,0.34668750,0.00000000
-4.38519260,2.70582519,0.69883833,0.39208778,0.25916816,0.83158010,0.33961769,0.00000000
-4.37918959,2.70895059,0.70547120,0.39045373,0.26391747,0.85638643,0.33189897,0.00000000
-4.37318659,2.71708042,0.71377491,0.39000972,0.26912202,0.88544370,0.32359571,0.00000000
-4.36718359,2.72985927,0.72364457,0.39070813,0.27469885,0.91839770,0.31478781,0.00000000
-4.36118059,2.74680795,0.73493411,0.39247519,0.28055038,0.95478743,0.30556860,0.00000000
-4.35517759,2.76732351,0.74745584,0.39521122,0.28656574,0.99404922,0.29604197,0.00000000
-4.34917459,2.79068234,0.76098114,0.39879137,0.29262242,1.03552411,0.28631913,0.00000000
-4.34317159,2.81604719,0.77524253,0.40306722,0.29858854,1.07846837,0.27651491,0.00000000
-4.33716858,2.84247883,0.78993745,0.40786907,0.30432556,1.12206740,0.26674415,0.00000000
-4.33116558,2.86895286,0.80473365,0.41300911,0.30969143,1.16545272,0.25711814,0.00000000
-4.32516258,2.89438148,0.81927641,0.41828548,0.31454415,1.20772181,0.24774145,0.00000000
-4.31915958,2.91764027,0.83319731,0.42348701,0.31874561,1.24796017,0.23870927,0.00000000
-4.31315658,2.93759889,0.84612438,0.42839866,0.32216559,1.28526509,0.23010538,0.00000000
-4.30715358,2.95315494,0.85769322,0.43280735,0.32468577,1.31877017,0.22200088,0.00000000
