energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.99849925,2.13295509,0.04828194,0.15574997,0.73440045,1.12468271,0.03205630,0.53922988,0.27323082,0.00500404
-2.99249625,2.37672628,0.05499718,0.17315143,0.81513623,1.25133910,0.03607427,0.60291826,0.30280025,0.00558893
-2.98649325,2.63140846,0.06232153,0.19125139,0.89875579,1.38312775,0.04033356,0.67016553,0.33324428,0.00620705
-2.98049025,2.89456361,0.07024965,0.20985232,0.98434585,1.51868356,0.04480058,0.74046728,0.36419855,0.00685306
-2.97448724,3.16339588,0.07876716,0.22873200,1.07088071,1.65645101,0.04943432,0.81323514,0.39525458,0.00752084
-2.96848424,3.43479368,0.08784994,0.24764718,1.15724104,1.79470897,0.05418673,0.88780382,0.42596750,0.00820357
-2.96248124,3.70538788,0.09746346,0.26633869,1.24223801,1.93160417,0.05900327,0.96344173,0.45586576,0.00889383
-2.95647824,3.97162491,0.10756252,0.28453761,1.32464240,2.06519249,0.06382380,1.03936523,0.48446275,0.00958373
-2.95047524,4.22985231,0.11809114,0.30197246,1.40321741,2.19348686,0.06858384,1.11475584,0.51126974,0.01026512
-2.94447224,4.47641393,0.12898274,0.31837711,1.47675430,2.31450998,0.07321599,1.18877998,0.53580983,0.01092975
-2.93846923,4.70775105,0.14016070,0.33349899,1.54410920,2.42634993,0.07765158,1.26061041,0.55763226,0.01156953
-2.93246623,4.92050545,0.15153908,0.34710741,1.60423956,2.52721642,0.08182256,1.32944865,0.57632649,0.01217673
-2.92646323,5.11162003,0.16302372,0.35900152,1.65623884,2.61549512,0.08566337,1.39454730,0.59153548,0.01274427
-2.92046023,5.27843269,0.17451360,0.36901748,1.69936764,2.68979800,0.08911290,1.45523156,0.60296753,0.01326590
-2.91445723,5.41875936,0.18590235,0.37703464,1.73307988,2.74900716,0.09211637,1.51091892,0.61040606,0.01373647
-2.90845423,5.53096249,0.19708011,0.38298025,1.75704297,2.79231038,0.09462705,1.56113625,0.61371705,0.01415205
-2.90245123,5.61400213,0.20793544,0.38683266,1.77115066,2.81922676,0.09660778,1.60553365,0.61285357,0.01451013
-2.89644822,5.66746722,0.21835738,0.38862261,1.77552831,2.82962139,0.09803222,1.64389444,0.60785732,0.01480973
-2.89044522,5.69158618,0.22823755,0.38843266,1.77053001,2.82370852,0.09888576,1.67614101,0.59885711,0.01505143
-2.88444222,5.68721642,0.23747229,0.38639483,1.75672784,2.80204323,0.09916608,1.70233629,0.58606424,0.01523741
-2.87843922,5.65581367,0.24596469,0.38268637,1.73489377,2.76550231,0.09888331,1.72268090,0.56976519,0.01537141
-2.87243622,5.59938290,0.25362648,0.37752398,1.70597486,2.71525534,0.09805980,1.73750617,0.55031183,0.01545865
-2.86643322,5.52041347,0.26037985,0.37115671,1.67106314,2.65272767,0.09672958,1.74726343,0.52810971,0.01550567
-2.86043022,5.42180157,0.26615886,0.36385785,1.63136125,2.57955707,0.09493738,1.75251001,0.50360490,0.01552021
-2.85442721,5.30676369,0.27091076,0.35591611,1.58814555,2.49754629,0.09273747,1.75389259,0.47727010,0.01551100
-2.84842421,5.17874501,0.27459686,0.34762661,1.54272807,2.40861354,0.09019217,1.75212855,0.44959053,0.01548750
-2.84242121,5.04132635,0.27719315,0.33928183,1.49641889,2.31474319,0.08737024,1.74798604,0.42105014,0.01545969
-2.83641821,4.89813328,0.27869051,0.33116307,1.45049042,2.21793844,0.08434515,1.74226335,0.39211888,0.01543779
-2.83041521,4.75275057,0.27909464,0.32353265,1.40614470,2.12017776,0.08119325,1.73576832,0.36324124,0.01543202
-2.82441221,4.60864440,0.27842558,0.31662700,1.36448482,2.02337626,0.07799202,1.72929828,0.33482655,0.01545234
-2.81840920,4.46909435,0.27671696,0.31065101,1.32649128,1.92935284,0.07481828,1.72362106,0.30724130,0.01550821
-2.81240620,4.33713612,0.27401494,0.30577368,1.29300363,1.83980368,0.07174662,1.71945738,0.28080352,0.01560832
-2.80640320,4.21551569,0.27037691,0.30212511,1.26470787,1.75628188,0.06884783,1.71746499,0.25577929,0.01576044
-2.80040020,4.10665461,0.26586999,0.29979480,1.24212924,1.68018297,0.06618759,1.71822479,0.23238125,0.01597117
-2.79439720,4.01262585,0.26056938,0.29883136,1.22563051,1.61273569,0.06382526,1.72222899,0.21076905,0.01624580
-2.78839420,3.93513900,0.25455658,0.29924335,1.21541501,1.55499693,0.06181286,1.72987149,0.19105131,0.01658818
-2.78239120,3.87553368,0.24791763,0.30100116,1.21153393,1.50785012,0.06019426,1.74144042,0.17328897,0.01700056
-2.77638819,3.83477949,0.24074131,0.30403991,1.21389720,1.47200573,0.05900450,1.75711299,0.15749963,0.01748359
-2.77038519,3.81348136,0.23311736,0.30826295,1.22228711,1.44800317,0.05826931,1.77695251,0.14366257,0.01803618
-2.76438219,3.81188876,0.22513490,0.31354608,1.23637389,1.43621310,0.05800479,1.80090767,0.13172415,0.01865553
-2.75837919,3.82990798,0.21688090,0.31974204,1.25573256,1.43683967,0.05821726,1.82881405,0.12160336,0.01933716
-2.75237619,3.86711665,0.20843882,0.32668537,1.27986023,1.44992231,0.05890329,1.86039781,0.11319721,0.02007492
-2.74637319,3.92278004,0.19988747,0.33419735,1.30819332,1.47533698,0.06004987,1.89528157,0.10638581,0.02086113
-2.74037019,3.99586918,0.19130005,0.34209089,1.34012406,1.51279712,0.06163476,1.93299241,0.10103707,0.02168665
-2.73436718,4.08508079,0.18274340,0.35017543,1.37501597,1.56185465,0.06362705,1.97297201,0.09701084,0.02254110
-2.72836418,4.18885949,0.17427745,0.35826152,1.41221785,1.62190170,0.06598784,2.01458868,0.09416253,0.02341303
-2.72236118,4.30542255,0.16595488,0.36616521,1.45107619,1.69217363,0.06867109,2.05715113,0.09234620,0.02429014
-2.71635818,4.43278787,0.15782096,0.37371205,1.49094576,1.77175431,0.07162467,2.09992390,0.09141711,0.02515957
-2.71035518,4.56880524,0.14991357,0.38074067,1.53119848,1.85958405,0.07479151,2.14214392,0.09123388,0.02600814
-2.70435218,4.71119134,0.14226336,0.38710593,1.57123053,1.95447111,0.07811087,2.18303798,0.09166032,0.02682268
-2.69834917,4.85756821,0.13489404,0.39268150,1.61046786,2.05510683,0.08151970,2.22184060,0.09256686,0.02759032
-2.69234617,5.00550500,0.12782283,0.39736194,1.64837020,2.16008486,0.08495408,2.25781192,0.09383185,0.02829878
-2.68634317,5.15256224,0.12106090,0.40106408,1.68443390,2.26792419,0.08835064,2.29025487,0.09534274,0.02893667
-2.68034017,5.29633785,0.11461396,0.40372790,1.71819368,2.37709575,0.09164795,2.31853143,0.09699699,0.02949375
-2.67433717,5.43451367,0.10848287,0.40531671,1.74922361,2.48605181,0.09478782,2.34207720,0.09870307,0.02996114
-2.66833417,5.56490113,0.10266427,0.40581669,1.77713756,2.59325748,0.09771651,2.36041389,0.10038118,0.03033158
-2.66233117,5.68548473,0.09715121,0.40523594,1.80158931,2.69722315,0.10038581,2.37315952,0.10196406,0.03059952
-2.65632816,5.79446181,0.09193383,0.40360291,1.82227250,2.79653670,0.10275381,2.38003577,0.10339744,0.03076123
-2.65032516,5.89027721,0.08699994,0.40096434,1.83892072,2.88989429,0.10478564,2.38087248,0.10464054,0.03081486
-2.64432216,5.97165167,0.08233568,0.39738291,1.85130772,2.97612861,0.10645383,2.37560921,0.10566615,0.03076046
-2.63831916,6.03760295,0.07792608,0.39293455,1.85924793,3.05423321,0.10773856,2.36429376,0.10646058,0.03059986
-2.63231616,6.08745893,0.07375559,0.38770552,1.86259741,3.12338228,0.10862766,2.34707810,0.10702326,0.03033660
-2.62631316,6.12086245,0.06980863,0.38178957,1.86125499,3.18294488,0.10911642,2.32421161,0.10736598,0.02997580
-2.62031016,6.13776768,0.06607004,0.37528499,1.85516390,3.23249327,0.10920722,2.29603226,0.10751192,0.02952395
-2.61430715,6.13842850,0.06252550,0.36829193,1.84431347,3.27180499,0.10890906,2.26295601,0.10749417,0.02898871
-2.60830415,6.12337933,0.05916192,0.36090989,1.82874095,3.30085886,0.10823695,2.22546476,0.10735415,0.02837870
-2.60230115,6.09340943,0.05596780,0.35323557,1.80853320,3.31982513,0.10721127,2.18409352,0.10713964,0.02770324
-2.59629815,6.04953161,0.05293346,0.34536099,1.78382807,3.32905028,0.10585700,2.13941700,0.10690271,0.02697214
-2.59029515,5.99294665,0.05005132,0.33737207,1.75481518,3.32903738,0.10420304,2.09203610,0.10669745,0.02619546
-2.58429215,5.92500471,0.04731610,0.32934755,1.72173601,3.32042269,0.10228149,2.04256467,0.10657779,0.02538328
-2.57828914,5.84716498,0.04472491,0.32135822,1.68488289,3.30394968,0.10012691,1.99161687,0.10659528,0.02454553
-2.57228614,5.76095510,0.04227734,0.31346657,1.64459694,3.28044145,0.09777566,1.93979532,0.10679703,0.02369177
-2.56628314,5.66793118,0.03997550,0.30572660,1.60126470,3.25077253,0.09526528,1.88768022,0.10722395,0.02283109
-2.56028014,5.56964002,0.03782399,0.29818393,1.55531344,3.21584119,0.09263389,1.83581979,0.10790915,0.02197191
-2.55427714,5.46758404,0.03582976,0.29087600,1.50720512,3.17654312,0.08991962,1.78472195,0.10887682,0.02112192
-2.54827414,5.36319013,0.03400205,0.28383246,1.45742921,3.13374726,0.08716012,1.73484742,0.11014138,0.02028799
-2.54227114,5.25778280,0.03235209,0.27707558,1.40649439,3.08827443,0.08439207,1.68660436,0.11170708,0.01947612
-2.53626813,5.15256221,0.03089292,0.27062072,1.35491946,3.04087943,0.08165074,1.64034445,0.11356797,0.01869137
-2.53026513,5.04858733,0.02963899,0.26447676,1.30322371,2.99223668,0.07896955,1.59636054,0.11570824,0.01793789
-2.52426213,4.94676436,0.02860583,0.25864669,1.25191709,2.94292988,0.07637978,1.55488577,0.11810290,0.01721893
-2.51825913,4.84784021,0.02780959,0.25312799,1.20149047,2.89344549,0.07391013,1.51609402,0.12071872,0.01653682
-2.51225613,4.75240086,0.02726652,0.24791322,1.15240635,2.84417004,0.07158646,1.48010175,0.12351542,0.01589308
-2.50625313,4.66087406,0.02699240,0.24299053,1.10509031,2.79539096,0.06943155,1.44697080,0.12644699,0.01528843
-2.50025013,4.57353589,0.02700197,0.23834415,1.05992339,2.74730056,0.06746479,1.41671215,0.12946316,0.01472291
-2.49424712,4.49052038,0.02730816,0.23395502,1.01723571,2.70000276,0.06570202,1.38929031,0.13251078,0.01419590
-2.48824412,4.41183151,0.02792147,0.22980136,0.97730132,2.65352200,0.06415534,1.36462795,0.13553532,0.01370627
-2.48224112,4.33735665,0.02884920,0.22585926,0.94033438,2.60781374,0.06283300,1.34261072,0.13848217,0.01325242
-2.47623812,4.26688089,0.03009468,0.22210324,0.90648672,2.56277615,0.06173921,1.32309173,0.14129788,0.01283239
-2.47023512,4.20010130,0.03165657,0.21850688,0.87584667,2.51826222,0.06087414,1.30589562,0.14393122,0.01244395
-2.46423212,4.13664079,0.03352816,0.21504330,0.84843908,2.47409203,0.06023376,1.29082200,0.14633404,0.01208465
-2.45822911,4.07606100,0.03569679,0.21168564,0.82422648,2.43006464,0.05980990,1.27764813,0.14846205,0.01175190
-2.45222611,4.01787406,0.03814332,0.20840745,0.80311126,2.38596932,0.05959018,1.26613092,0.15027528,0.01144303
-2.44622311,3.96155329,0.04084183,0.20518302,0.78493878,2.34159595,0.05955813,1.25600820,0.15173851,0.01115531
-2.44022011,3.90654299,0.04375943,0.20198761,0.76950134,2.29674449,0.05969323,1.24699967,0.15282144,0.01088599
-2.43421711,3.85226772,0.04685635,0.19879768,0.75654304,2.25123342,0.05997115,1.23880759,0.15349883,0.01063234
-2.42821411,3.79814162,0.05008628,0.19559103,0.74576546,2.20490751,0.06036400,1.23111772,0.15375046,0.01039164
-2.42221111,3.74357838,0.05339688,0.19234702,0.73683421,2.15764475,0.06084070,1.22360075,0.15356112,0.01016120
-2.41620810,3.68800244,0.05673072,0.18904677,0.72938626,2.10936298,0.06136747,1.21591469,0.15292046,0.00993834
-2.41020510,3.63086190,0.06002631,0.18567347,0.72303821,2.06002622,0.06190843,1.20770835,0.15182294,0.00972045
-2.40420210,3.57164360,0.06321956,0.18221280,0.71739521,2.00965088,0.06242630,1.19862643,0.15026769,0.00950496
-2.39819910,3.50989034,0.06624525,0.17865344,0.71206069,1.95831206,0.06288329,1.18831590,0.14825845,0.00928937
-2.39219610,3.44522022,0.06903884,0.17498780,0.70664650,1.90614992,0.06324193,1.17643409,0.14580354,0.00907131
-2.38619310,3.37734746,0.07153824,0.17121274,0.70078337,1.85337588,0.06346613,1.16265792,0.14291581,0.00884853
-2.38019010,3.30610403,0.07368567,0.16733052,0.69413132,1.80027852,0.06352216,1.14669412,0.13961264,0.00861897
-2.37418709,3.23146092,0.07542945,0.16334967,0.68638975,1.74722875,0.06337967,1.12829002,0.13591597,0.00838081
-2.36818409,3.15354772,0.07672567,0.15928589,0.67730665,1.69468372,0.06301262,1.10724411,0.13185223,0.00813253
-2.36218109,3.07266908,0.07753958,0.15516285,0.66668671,1.64318884,0.06240018,1.08341601,0.12745232,0.00787295
-2.35617809,2.98931640,0.07784676,0.15101277,0.65439770,1.59337731,0.06152741,1.05673491,0.12275144,0.00760129
-2.35017509,2.90417342,0.07763397,0.14687670,0.64037499,1.54596646,0.06038583,1.02720617,0.11778883,0.00731719
-2.34417209,2.81811426,0.07689953,0.14280453,0.62462371,1.50175026,0.05897367,0.99491523,0.11260750,0.00702079
-2.33816908,2.73219306,0.07565334,0.13885445,0.60721841,1.46158750,0.05729606,0.96002864,0.10725366,0.00671267
-2.33216608,2.64762447,0.07391655,0.13509203,0.58830018,1.42638540,0.05536475,0.92279187,0.10177614,0.00639393
-2.32616308,2.56575491,0.07172072,0.13158877,0.56807119,1.39707840,0.05319784,0.88352382,0.09622564,0.00606608
-2.32016008,2.48802505,0.06910672,0.12842017,0.54678678,1.37460236,0.05081906,0.84260818,0.09065385,0.00573107
-2.31415708,2.41592425,0.06612330,0.12566331,0.52474552,1.35986464,0.04825699,0.80048196,0.08511246,0.00539120
-2.30815408,2.35093856,0.06282542,0.12339410,0.50227752,1.35371074,0.04554411,0.75762163,0.07965217,0.00504903
-2.30215108,2.29449410,0.05927245,0.12168425,0.47973151,1.35688859,0.04271567,0.71452755,0.07432154,0.00470736
-2.29614807,2.24789817,0.05552624,0.12059799,0.45746133,1.37001187,0.03980856,0.67170733,0.06916604,0.00436904
-2.29014507,2.21228066,0.05164930,0.12018891,0.43581228,1.39352383,0.03686019,0.62965898,0.06422703,0.00403696
-2.28414207,2.18853845,0.04770297,0.12049682,0.41510809,1.42766343,0.03390731,0.58885455,0.05954087,0.00371393
-2.27813907,2.17728575,0.04374583,0.12154497,0.39563897,1.47243557,0.03098503,0.54972508,0.05513828,0.00340254
-2.27213607,2.17881290,0.03983224,0.12333773,0.37765130,1.52758726,0.02812593,0.51264745,0.05104381,0.00310517
-2.26613307,2.19305607,0.03601120,0.12585885,0.36133940,1.59259147,0.02535927,0.47793376,0.04727558,0.00282384
-2.26013007,2.21957991,0.03232549,0.12907048,0.34683968,1.66664016,0.02271047,0.44582350,0.04384528,0.00256023
-2.25412706,2.25757474,0.02881111,0.13291299,0.33422741,1.74864777,0.02020069,0.41647899,0.04075841,0.00231559
-2.24812406,2.30586895,0.02549693,0.13730572,0.32351621,1.83726591,0.01784670,0.38998399,0.03801487,0.00209074
-2.24212106,2.36295721,0.02240476,0.14214862,0.31466022,1.93090981,0.01566082,0.36634543,0.03560967,0.00188610
-2.23611806,2.42704372,0.01954954,0.14732480,0.30755878,2.02779606,0.01365109,0.34549821,0.03353405,0.00170164
-2.23011506,2.49609950,0.01693982,0.15270395,0.30206349,2.12599128,0.01182156,0.32731254,0.03177663,0.00153699
-2.22411206,2.56793187,0.01457835,0.15814649,0.29798709,2.22347012,0.01017269,0.31160353,0.03032489,0.00139144
-2.21810905,2.64026362,0.01246286,0.16350827,0.29511401,2.31818095,0.00870187,0.29814247,0.02916663,0.00126396
-2.21210605,2.71081884,0.01058685,0.16864579,0.29321196,2.40811683,0.00740393,0.28666920,0.02829157,0.00115335
-2.20610305,2.77741211,0.00894043,0.17342161,0.29204409,2.49138913,0.00627172,0.27690522,0.02769296,0.00105821
-2.20010005,2.83803740,0.00751125,0.17770970,0.29138127,2.56630067,0.00529670,0.26856667,0.02736907,0.00097705
-2.19409705,2.89095284,0.00628524,0.18140069,0.29101401,2.63141541,0.00446946,0.26137696,0.02732462,0.00090834
-2.18809405,2.93475785,0.00524741,0.18440661,0.29076342,2.68562145,0.00378026,0.25507845,0.02757201,0.00085057
-2.18209105,2.96845901,0.00438255,0.18666498,0.29049105,2.72818441,0.00321946,0.24944277,0.02813227,0.00080231
-2.17608804,2.99152191,0.00367578,0.18814204,0.29010692,2.75878840,0.00277793,0.24427960,0.02903578,0.00076222
-2.17008504,3.00390629,0.00311305,0.18883503,0.28957582,2.77756267,0.00244738,0.23944349,0.03032255,0.00072913
-2.16408204,3.00608274,0.00268157,0.18877333,0.28892128,2.78509193,0.00222056,0.23483876,0.03204212,0.00070205
-2.15807904,2.99903003,0.00237005,0.18801839,0.28822744,2.78240967,0.00209148,0.23042229,0.03425301,0.00068017
-2.15207604,2.98421260,0.00216889,0.18666244,0.28763847,2.77097414,0.00205550,0.22620431,0.03702169,0.00066290
-2.14607304,2.96353901,0.00207035,0.18482611,0.28735575,2.75262743,0.00210933,0.22224714,0.04042099,0.00064983
-2.14007004,2.93930255,0.00206849,0.18265476,0.28763281,2.72953907,0.00225101,0.21866220,0.04452805,0.00064077
-2.13406703,2.91410621,0.00215920,0.18031404,0.28876825,2.70413591,0.00247984,0.21560537,0.04942175,0.00063570
-2.12806403,2.89077463,0.00234005,0.17798440,0.29109681,2.67902093,0.00279618,0.21327080,0.05517966,0.00063476
-2.12206103,2.87225636,0.00261015,0.17585514,0.29497892,2.65688392,0.00320131,0.21188374,0.06187457,0.00063823
-2.11605803,2.86151993,0.00296992,0.17411789,0.30078895,2.64040747,0.00369716,0.21169227,0.06957077,0.00064649
-2.11005503,2.86144758,0.00342088,0.17296002,0.30890266,2.63217162,0.00428601,0.21295843,0.07831999,0.00065998
-2.10405203,2.87473058,0.00396534,0.17255803,0.31968408,2.63456109,0.00497027,0.21594896,0.08815741,0.00067918
-2.09804902,2.90376972,0.00460609,0.17307117,0.33347219,2.64967827,0.00575210,0.22092574,0.09909764,0.00070459
-2.09204602,2.95058464,0.00534611,0.17463567,0.35056794,2.67926526,0.00663311,0.22813635,0.11113102,0.00073666
-2.08604302,3.01673515,0.00618817,0.17735959,0.37122181,2.72463798,0.00761402,0.23780492,0.12422039,0.00077576
-2.08004002,3.10325708,0.00713453,0.18131854,0.39562241,2.78663440,0.00869438,0.25012325,0.13829846,0.00082219
-2.07403702,3.21061487,0.00818657,0.18655248,0.42388634,2.86557893,0.00987223,0.26524278,0.15326612,0.00087612
-2.06803402,3.33867235,0.00934445,0.19306357,0.45604978,2.96126385,0.01114388,0.28326715,0.16899165,0.00093756
-2.06203102,3.48668255,0.01060677,0.20081528,0.49206201,3.07294852,0.01250368,0.30424591,0.18531124,0.00100638
-2.05602801,3.65329671,0.01197033,0.20973268,0.53178110,3.19937595,0.01394386,0.32816921,0.20203061,0.00108227
-2.05002501,3.83659200,0.01342986,0.21970400,0.57497204,3.33880613,0.01545444,0.35496384,0.21892811,0.00116473
-2.04402201,4.03411696,0.01497779,0.23058326,0.62130743,3.48906457,0.01702320,0.38449073,0.23575903,0.00125309
-2.03801901,4.24295296,0.01660421,0.24219411,0.67037073,3.64760429,0.01863574,0.41654396,0.25226123,0.00134652
-2.03201601,4.45978965,0.01829676,0.25433449,0.72166234,3.81157892,0.02027567,0.45085152,0.26816178,0.00144401
-2.02601301,4.68101207,0.02004070,0.26678220,0.77460813,3.97792431,0.02192477,0.48707783,0.28318461,0.00154441
-2.02001001,4.90279647,0.02181905,0.27930105,0.82857061,4.14344586,0.02356338,0.52482819,0.29705872,0.00164645
-2.01400700,5.12121212,0.02361283,0.29164747,0.88286226,4.30490881,0.02517078,0.56365511,0.30952677,0.00174880
-2.00800400,5.33232615,0.02540140,0.30357734,0.93676104,4.45912847,0.02672565,0.60306651,0.32035362,0.00185002
-2.00200100,5.53230822,0.02716288,0.31485293,0.98952743,4.60305778,0.02820665,0.64253582,0.32933461,0.00194869
-1.99599800,5.71753244,0.02887470,0.32524954,1.04042280,4.73386981,0.02959296,0.68151363,0.33630297,0.00204340
-1.98999500,5.88467364,0.03051421,0.33456189,1.08872848,4.84903284,0.03086494,0.71944086,0.34113631,0.00213277
-1.98399200,6.03079556,0.03205926,0.34260995,1.13376514,4.94637614,0.03200475,0.75576305,0.34376177,0.00221556
-1.97798899,6.15342886,0.03348897,0.34924402,1.17491171,5.02414524,0.03299694,0.78994536,0.34415952,0.00229064
-1.97198599,6.25063689,0.03478436,0.35434899,1.21162346,5.08104518,0.03382903,0.82148795,0.34236461,0.00235706
-1.96598299,6.32106792,0.03592903,0.35784777,1.24344843,5.11627133,0.03449209,0.84994106,0.33846703,0.00241408
-1.95997999,6.36399236,0.03690980,0.35970349,1.27004175,5.12952725,0.03498108,0.87491940,0.33260986,0.00246120
-1.95397699,6.37932426,0.03771717,0.35992085,1.29117727,5.12102950,0.03529528,0.89611518,0.32498576,0.00249819
-1.94797399,6.36762657,0.03834580,0.35854620,1.30675597,5.09149981,0.03543845,0.91330927,0.31583190,0.00252511
-1.94197099,6.33009986,0.03879473,0.35566665,1.31681068,5.04214485,0.03541896,0.92637986,0.30542341,0.00254228
-1.93596798,6.26855483,0.03906752,0.35140800,1.32150694,4.97462451,0.03524969,0.93530831,0.29406576,0.00255034
-1.92996498,6.18536894,0.03917220,0.34593177,1.32113964,4.89100948,0.03494785,0.94018163,0.28208640,0.00255020
-1.92396198,6.08342816,0.03912100,0.33943117,1.31612546,4.79372924,0.03453462,0.94119143,0.26982570,0.00254304
-1.91795898,5.96605493,0.03892998,0.33212627,1.30699123,4.68551159,0.03403464,0.93862922,0.25762782,0.00253028
-1.91195598,5.83692403,0.03861845,0.32425837,1.29435828,4.56931535,0.03347536,0.93287797,0.24583158,0.00251351
-1.90595298,5.69996822,0.03820823,0.31608375,1.27892349,4.44825746,0.03288632,0.92440026,0.23476165,0.00249452
-1.89994997,5.55927606,0.03772285,0.30786688,1.26143729,4.32553639,0.03229823,0.91372328,0.22472038,0.00247516
-1.89394697,5.41898442,0.03718666,0.29987333,1.24267956,4.20435372,0.03174214,0.90142119,0.21598026,0.00245732
-1.88794397,5.28316884,0.03662380,0.29236248,1.22343412,4.08783569,0.03124838,0.88809553,0.20877741,0.00244289
-1.88194097,5.15573479,0.03605736,0.28558019,1.20446281,3.97895707,0.03084566,0.87435440,0.20330599,0.00243364
-1.87593797,5.04031326,0.03550839,0.27975179,1.18648012,3.88046921,0.03056009,0.86079122,0.19971382,0.00243118
-1.86993497,4.94016415,0.03499514,0.27507534,1.17012936,3.79483472,0.03041432,0.84796405,0.19809901,0.00243691
-1.86393197,4.85809064,0.03453233,0.27171572,1.15596139,3.72417054,0.03042677,0.83637624,0.19850797,0.00245194
-1.85792896,4.79636781,0.03413065,0.26979937,1.14441675,3.67020163,0.03061100,0.82645927,0.20093450,0.00247701
-1.85192596,4.75668819,0.03379638,0.26941024,1.13581196,3.63422654,0.03097522,0.81855862,0.20532017,0.00251254
-1.84592296,4.74012637,0.03353125,0.27058696,1.13033073,3.61709650,0.03152209,0.81292314,0.21155591,0.00255849
-1.83991996,4.74712427,0.03333251,0.27332136,1.12802024,3.61920849,0.03224859,0.80969853,0.21948480,0.00261444
-1.83391696,4.77749779,0.03319312,0.27755858,1.12879291,3.64051277,0.03314627,0.80892511,0.22890606,0.00267952
-1.82791396,4.83046459,0.03310226,0.28319871,1.13243345,3.68053443,0.03420160,0.81054000,0.23958015,0.00275247
-1.82191096,4.90469197,0.03304589,0.29010009,1.13861087,3.73840799,0.03539664,0.81438356,0.25123494,0.00283167
-1.81590795,4.99836284,0.03300751,0.29808408,1.14689499,3.81292346,0.03670988,0.82020973,0.26357278,0.00291518
-1.80990495,5.10925685,0.03296895,0.30694125,1.15677659,3.90258176,0.03811725,0.82769987,0.27627848,0.00300079
-1.80390195,5.23484295,0.03291135,0.31643872,1.16769022,4.00565677,0.03959327,0.83647922,0.28902773,0.00308612
-1.79789895,5.37237934,0.03281600,0.32632851,1.17903877,4.12026118,0.04111233,0.84613534,0.30149614,0.00316870
-1.79189595,5.51901598,0.03266527,0.33635639,1.19021840,4.24441279,0.04264994,0.85623758,0.31336821,0.00324603
-1.78589295,5.67189509,0.03244343,0.34627103,1.20064296,4.37609825,0.04418403,0.86635668,0.32434634,0.00331572
-1.77988994,5.82824496,0.03213739,0.35583295,1.20976650,4.51333115,0.04569613,0.87608358,0.33415923,0.00337554
-1.77388694,5.98546282,0.03173731,0.36482292,1.21710314,4.65420183,0.04717239,0.88504663,0.34256965,0.00342349
-1.76788394,6.14118343,0.03123710,0.37304949,1.22224335,4.79691689,0.04860445,0.89292644,0.34938111,0.00345794
-1.76188094,6.29333052,0.03063467,0.38035512,1.22486605,4.93982693,0.04998997,0.89946789,0.35444323,0.00347761
-1.75587794,6.44014963,0.02993215,0.38662095,1.22474617,5.08144196,0.05133297,0.90448869,0.35765551,0.00348169
-1.74987494,6.58022177,0.02913585,0.39176964,1.22175760,5.22043468,0.05264376,0.90788456,0.35896953,0.00346979
-1.74387194,6.71245877,0.02825607,0.39576646,1.21587171,5.35563271,0.05393859,0.90963074,0.35838923,0.00344202
-1.73786893,6.83608192,0.02730688,0.39861850,1.20715162,5.48600150,0.05523894,0.90978018,0.35596946,0.00339896
-1.73186593,6.95058696,0.02630566,0.40037208,1.19574320,5.61062041,0.05657054,0.90845869,0.35181283,0.00334161
-1.72586293,7.05569878,0.02527261,0.40110856,1.18186318,5.72865489,0.05796210,0.90585745,0.34606491,0.00327138
-1.71985993,7.15132009,0.02423020,0.40093885,1.16578550,5.83932767,0.05944384,0.90222365,0.33890815,0.00319004
-1.71385693,7.23747827,0.02320258,0.39999690,1.14782665,5.94189233,0.06104588,0.89784964,0.33055476,0.00309962
-1.70785393,7.31427478,0.02221491,0.39843256,1.12833107,6.03561188,0.06279661,0.89306150,0.32123880,0.00300237
-1.70185093,7.38184071,0.02129280,0.39640434,1.10765722,6.11974493,0.06472105,0.88820746,0.31120797,0.00290069
-1.69584792,7.44030195,0.02046168,0.39407222,1.08616525,6.19354103,0.06683933,0.88364681,0.30071540,0.00279702
-1.68984492,7.48975589,0.01974624,0.39159116,1.06420665,6.25624619,0.06916538,0.87973974,0.29001176,0.00269380
-1.68384192,7.53026112,0.01916990,0.38910549,1.04211626,6.30711857,0.07170596,0.87683842,0.27933803,0.00259336
-1.67783892,7.56184006,0.01875436,0.38674437,1.02020678,6.34545360,0.07445991,0.87527959,0.26891922,0.00249791
-1.67183592,7.58449360,0.01851913,0.38461877,0.99876579,6.37061660,0.07741790,0.87537857,0.25895925,0.00240946
-1.66583292,7.59822560,0.01848118,0.38281967,0.97805485,6.38208068,0.08056251,0.87742481,0.24963692,0.00232977
-1.65982991,7.60307458,0.01865460,0.38141777,0.95831049,6.37946693,0.08386880,0.88167859,0.24110339,0.00226033
-1.65382691,7.59914905,0.01905026,0.38046452,0.93974638,6.36258360,0.08730519,0.88836880,0.23348074,0.00220234
-1.64782391,7.58666278,0.01967560,0.37999417,0.92255622,6.33146094,0.09083476,0.89769134,0.22686183,0.00215670
-1.64182091,7.56596641,0.02053439,0.38002671,0.90691675,6.28637879,0.09441679,0.90980794,0.22131116,0.00212399
-1.63581791,7.53757187,0.02162650,0.38057141,0.89299019,6.22788396,0.09800854,0.92484491,0.21686653,0.00210451
