energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.74787394,0.68241903,0.01986303,0.00458904,0.27186929,0.21213067,0.47317310,0.00000000,0.30874206,0.06853620
-5.74187094,0.67442596,0.02055841,0.00396459,0.27115221,0.21169075,0.46815867,0.00000000,0.31402008,0.06604175
-5.73586793,0.66832709,0.02122598,0.00342812,0.27066869,0.21202691,0.46427770,0.00000000,0.31933875,0.06384682
-5.72986493,0.66358448,0.02185111,0.00297262,0.27019775,0.21296336,0.46115847,0.00000000,0.32447228,0.06189289
-5.72386193,0.65970042,0.02242062,0.00259152,0.26954694,0.21433356,0.45846057,0.00000000,0.32921521,0.06012625
-5.71785893,0.65622993,0.02292297,0.00227879,0.26855745,0.21598358,0.45588363,0.00000000,0.33338620,0.05849974
-5.71185593,0.65279106,0.02334847,0.00202916,0.26710788,0.21777496,0.45317447,0.00000000,0.33683089,0.05697411
-5.70585293,0.64907250,0.02368927,0.00183818,0.26511674,0.21958692,0.45013225,0.00000000,0.33942386,0.05551903
-5.69984992,0.64483868,0.02393947,0.00170235,0.26254363,0.22131802,0.44661177,0.00000000,0.34106962,0.05411381
-5.69384692,0.63993210,0.02409501,0.00161917,0.25938893,0.22288719,0.44252468,0.00000000,0.34170260,0.05274763
-5.68784392,0.63427330,0.02415360,0.00158714,0.25569231,0.22423439,0.43783898,0.00000000,0.34128637,0.05141954
-5.68184092,0.62785852,0.02411456,0.00160579,0.25153005,0.22532077,0.43257671,0.00000000,0.33981215,0.05013801
-5.67583792,0.62075545,0.02397871,0.00167566,0.24701126,0.22612858,0.42681034,0.00000000,0.33729674,0.04892025
-5.66983492,0.61309740,0.02374811,0.00179818,0.24227333,0.22666070,0.42065782,0.00000000,0.33378006,0.04779126
-5.66383192,0.60507623,0.02342595,0.00197567,0.23747666,0.22694014,0.41427681,0.00000000,0.32932248,0.04678266
-5.65782891,0.59693445,0.02301634,0.00221114,0.23279898,0.22700921,0.40785820,0.00000000,0.32400203,0.04593133
-5.65182591,0.58895657,0.02252415,0.00250822,0.22842935,0.22692867,0.40161921,0.00000000,0.31791170,0.04527796
-5.64582291,0.58146025,0.02195489,0.00287095,0.22456203,0.22677664,0.39579624,0.00000000,0.31115676,0.04486551
-5.63981991,0.57478715,0.02131459,0.00330362,0.22139052,0.22664730,0.39063770,0.00000000,0.30385234,0.04473766
-5.63381691,0.56929378,0.02060969,0.00381054,0.21910161,0.22664939,0.38639684,0.00000000,0.29612107,0.04493716
-5.62781391,0.56534227,0.01984700,0.00439587,0.21786989,0.22690430,0.38332480,0.00000000,0.28809096,0.04550437
-5.62181091,0.56329130,0.01903363,0.00506334,0.21785257,0.22754385,0.38166380,0.00000000,0.27989337,0.04647574
-5.61580790,0.56348700,0.01817693,0.00581606,0.21918479,0.22870747,0.38164066,0.00000000,0.27166097,0.04788240
-5.60980490,0.56625397,0.01728450,0.00665628,0.22197556,0.23053907,0.38346058,0.00000000,0.26352578,0.04974896
-5.60380190,0.57188644,0.01636410,0.00758517,0.22630422,0.23318319,0.38730131,0.00000000,0.25561709,0.05209231
-5.59779890,0.58063966,0.01542363,0.00860267,0.23221773,0.23678086,0.39330779,0.00000000,0.24805936,0.05492072
-5.59179590,0.59272170,0.01447108,0.00970729,0.23972862,0.24146488,0.40158727,0.00000000,0.24096999,0.05823308
-5.58579290,0.60828578,0.01351444,0.01089603,0.24881389,0.24735494,0.41220513,0.00000000,0.23445702,0.06201834
-5.57978989,0.62742344,0.01256163,0.01216430,0.25941472,0.25455254,0.42518157,0.00000000,0.22861687,0.06625529
-5.57378689,0.65015891,0.01162041,0.01350591,0.27143726,0.26313599,0.44048918,0.00000000,0.22353211,0.07091252
-5.56778389,0.67644484,0.01069825,0.01491310,0.28475435,0.27315571,0.45805180,0.00000000,0.21926941,0.07594872
-5.56178089,0.70615987,0.00980228,0.01637671,0.29920827,0.28463008,0.47774455,0.00000000,0.21587780,0.08131330
-5.55577789,0.73910818,0.00893914,0.01788629,0.31461458,0.29754207,0.49939541,0.00000000,0.21338734,0.08694729
-5.54977489,0.77502143,0.00811489,0.01943038,0.33076680,0.31183688,0.52278828,0.00000000,0.21180824,0.09278452
-5.54377189,0.81356301,0.00733496,0.02099680,0.34744199,0.32742081,0.54766754,0.00000000,0.21113072,0.09875313
-5.53776888,0.85433481,0.00660400,0.02257296,0.36440705,0.34416152,0.57374415,0.00000000,0.21132538,0.10477733
-5.53176588,0.89688629,0.00592593,0.02414622,0.38142543,0.36188970,0.60070299,0.00000000,0.21234433,0.11077924
-5.52576288,0.94072566,0.00530383,0.02570429,0.39826413,0.38040222,0.62821133,0.00000000,0.21412302,0.11668100
-5.51975988,0.98533277,0.00473996,0.02723558,0.41470059,0.39946679,0.65592806,0.00000000,0.21658257,0.12240687
-5.51375688,1.03017318,0.00423579,0.02872958,0.43052931,0.41882775,0.68351328,0.00000000,0.21963270,0.12788525
-5.50775388,1.07471283,0.00379199,0.03017710,0.44556770,0.43821302,0.71063783,0.00000000,0.22317490,0.13305070
-5.50175088,1.11843257,0.00340851,0.03157058,0.45966100,0.45734181,0.73699231,0.00000000,0.22710594,0.13784564
-5.49574787,1.16084195,0.00308465,0.03290426,0.47268602,0.47593276,0.76229512,0.00000000,0.23132123,0.14222186
-5.48974487,1.20149145,0.00281908,0.03417422,0.48455331,0.49371221,0.78629905,0.00000000,0.23571812,0.14614158
-5.48374187,1.23998257,0.00260997,0.03537845,0.49520785,0.51042214,0.80879622,0.00000000,0.24019883,0.14957819
-5.47773887,1.27597543,0.00245506,0.03651669,0.50462801,0.52582748,0.82962084,0.00000000,0.24467286,0.15251650
-5.47173587,1.30919324,0.00235169,0.03759031,0.51282298,0.53972249,0.84865000,0.00000000,0.24905889,0.15495253
-5.46573287,1.33942377,0.00229698,0.03860202,0.51982863,0.55193584,0.86580216,0.00000000,0.25328590,0.15689287
-5.45972986,1.36651770,0.00228781,0.03955555,0.52570218,0.56233435,0.88103372,0.00000000,0.25729373,0.15835364
-5.45372686,1.39038420,0.00232097,0.04045533,0.53051593,0.57082516,0.89433380,0.00000000,0.26103297,0.15935912
-5.44772386,1.41098413,0.00239320,0.04130608,0.53435042,0.57735632,0.90571774,0.00000000,0.26446427,0.15994012
-5.44172086,1.42832157,0.00250130,0.04211249,0.53728750,0.58191609,0.91521977,0.00000000,0.26755726,0.16013217
-5.43571786,1.44243434,0.00264220,0.04287884,0.53940367,0.58453074,0.92288539,0.00000000,0.27028924,0.15997372
-5.42971486,1.45338447,0.00281306,0.04360878,0.54076425,0.58526149,0.92876416,0.00000000,0.27264372,0.15950433
-5.42371186,1.46124927,0.00301133,0.04430512,0.54141863,0.58420057,0.93290340,0.00000000,0.27460913,0.15876314
-5.41770885,1.46611389,0.00323491,0.04496974,0.54139708,0.58146685,0.93534332,0.00000000,0.27617773,0.15778743
-5.41170585,1.46806600,0.00348221,0.04560359,0.54070923,0.57720135,0.93611400,0.00000000,0.27734501,0.15661170
-5.40570285,1.46719301,0.00375225,0.04620682,0.53934444,0.57156282,0.93523453,0.00000000,0.27810951,0.15526701
-5.39969985,1.46358200,0.00404478,0.04677893,0.53727402,0.56472371,0.93271441,0.00000000,0.27847327,0.15378074
-5.39369685,1.45732255,0.00436036,0.04731909,0.53445514,0.55686661,0.92855701,0.00000000,0.27844280,0.15217678
-5.38769385,1.44851199,0.00470041,0.04782643,0.53083629,0.54818136,0.92276509,0.00000000,0.27803050,0.15047604
-5.38169085,1.43726263,0.00506731,0.04830040,0.52636387,0.53886269,0.91534776,0.00000000,0.27725652,0.14869727
-5.37568784,1.42371034,0.00546436,0.04874108,0.52098950,0.52910839,0.90632842,0.00000000,0.27615075,0.14685805
-5.36968484,1.40802360,0.00589578,0.04914949,0.51467761,0.51911782,0.89575311,0.00000000,0.27475483,0.14497596
-5.36368184,1.39041198,0.00636665,0.04952779,0.50741274,0.50909070,0.88369846,0.00000000,0.27312392,0.14306968
-5.35767884,1.37113329,0.00688277,0.04987939,0.49920611,0.49922570,0.87027867,0.00000000,0.27132805,0.14116007
-5.35167584,1.35049851,0.00745049,0.05020894,0.49010107,0.48971891,0.85565084,0.00000000,0.26945280,0.13927105
-5.34567284,1.32887370,0.00807645,0.05052220,0.48017692,0.48076176,0.84001822,0.00000000,0.26759919,0.13743019
-5.33966983,1.30667856,0.00876732,0.05082579,0.46955101,0.47253843,0.82363090,0.00000000,0.26588260,0.13566904
-5.33366683,1.28438129,0.00952944,0.05112679,0.45837883,0.46522256,0.80678379,0.00000000,0.26443081,0.13402315
-5.32766383,1.26248990,0.01036847,0.05143229,0.44685217,0.45897336,0.78981199,0.00000000,0.26338094,0.13253177
-5.32166083,1.24154021,0.01128894,0.05174887,0.43519540,0.45393120,0.77308357,0.00000000,0.26287566,0.13123717
-5.31565783,1.22208124,0.01229390,0.05208206,0.42366004,0.45021288,0.75699021,0.00000000,0.26305856,0.13018390
-5.30965483,1.20465871,0.01338447,0.05243581,0.41251810,0.44790689,0.74193630,0.00000000,0.26406913,0.12941767
-5.30365183,1.18979767,0.01455954,0.05281205,0.40205434,0.44706894,0.72832688,0.00000000,0.26603746,0.12898434
-5.29764882,1.17798539,0.01581541,0.05321039,0.39255809,0.44771816,0.71655543,0.00000000,0.26907898,0.12892872
-5.29164582,1.16965530,0.01714564,0.05362789,0.38431489,0.44983425,0.70699191,0.00000000,0.27328965,0.12929356
-5.28564282,1.16517330,0.01854086,0.05405905,0.37759854,0.45335612,0.69997191,0.00000000,0.27874170,0.13011857
-5.27963982,1.16482700,0.01998880,0.05449601,0.37266377,0.45818197,0.69578736,0.00000000,0.28548035,0.13143964
-5.27363682,1.16881859,0.02147443,0.05492890,0.36973996,0.46417126,0.69467933,0.00000000,0.29352164,0.13328827
-5.26763382,1.17726166,0.02298018,0.05534639,0.36902603,0.47114855,0.69683310,0.00000000,0.30285148,0.13569114
-5.26163082,1.19018204,0.02448637,0.05573639,0.37068671,0.47890908,0.70237570,0.00000000,0.31342606,0.13866988
-5.25562781,1.20752243,0.02597170,0.05608688,0.37485010,0.48722602,0.71137585,0.00000000,0.32517351,0.14224093
-5.24962481,1.22915030,0.02741387,0.05638679,0.38160653,0.49585912,0.72384596,0.00000000,0.33799677,0.14641557
-5.24362181,1.25486846,0.02879031,0.05662695,0.39100849,0.50456419,0.73974601,0.00000000,0.35177750,0.15119990
-5.23761881,1.28442730,0.03007891,0.05680101,0.40307147,0.51310313,0.75898865,0.00000000,0.36638062,0.15659483
-5.23161581,1.31753782,0.03125881,0.05690625,0.41777542,0.52125390,0.78144512,0.00000000,0.38165946,0.16259604
-5.22561281,1.35388457,0.03231116,0.05694435,0.43506649,0.52881990,0.80695138,0.00000000,0.39746095,0.16919382
-5.21960980,1.39313738,0.03321980,0.05692190,0.45485891,0.53563818,0.83531397,0.00000000,0.41363061,0.17637286
-5.21360680,1.43496142,0.03397191,0.05685087,0.47703664,0.54158610,0.86631505,0.00000000,0.43001708,0.18411194
-5.20760380,1.47902475,0.03455843,0.05674879,0.50145471,0.54658611,0.89971644,0.00000000,0.44647586,0.19238361
-5.20160080,1.52500308,0.03497445,0.05663871,0.52794007,0.55060817,0.93526229,0.00000000,0.46287198,0.20115387
-5.19559780,1.57258181,0.03521930,0.05654909,0.55629203,0.55366989,0.97268046,0.00000000,0.47908167,0.21038200
-5.18959480,1.62145520,0.03529653,0.05651335,0.58628217,0.55583430,1.01168252,0.00000000,0.49499275,0.22002047
-5.18359180,1.67132328,0.03521373,0.05656938,0.61765407,0.55720535,1.05196281,0.00000000,0.51050392,0.23001513
-5.17758879,1.72188692,0.03498207,0.05675882,0.65012284,0.55792147,1.09319663,0.00000000,0.52552300,0.24030573
-5.17158579,1.77284186,0.03461578,0.05712631,0.68337493,0.55814753,1.13503829,0.00000000,0.53996443,0.25082669
-5.16558279,1.82387233,0.03413147,0.05771852,0.71706826,0.55806563,1.17711916,0.00000000,0.55374614,0.26150825
-5.15957979,1.87464517,0.03354736,0.05858323,0.75083320,0.55786527,1.21904647,0.00000000,0.56678623,0.27227797
-5.15357679,1.92480510,0.03288246,0.05976825,0.78427446,0.55773339,1.26040316,0.00000000,0.57899973,0.28306238
-5.14757379,1.97397177,0.03215574,0.06132034,0.81697429,0.55784484,1.30074915,0.00000000,0.59029580,0.29378898
-5.14157079,2.02173910,0.03138535,0.06328406,0.84849696,0.55835373,1.33962441,0.00000000,0.60057559,0.30438811
-5.13556778,2.06767711,0.03058790,0.06570055,0.87839479,0.55938608,1.37655384,0.00000000,0.60973118,0.31479492
-5.12956478,2.11133642,0.02977787,0.06860639,0.90621560,0.56103410,1.41105411,0.00000000,0.61764556,0.32495105
-5.12356178,2.15225527,0.02896717,0.07203227,0.93151147,0.56335235,1.44264226,0.00000000,0.62419397,0.33480604
-5.11755878,2.18996874,0.02816480,0.07600178,0.95384862,0.56635592,1.47084579,0.00000000,0.62924642,0.34431827
-5.11155578,2.22401984,0.02737677,0.08053020,0.97281808,0.57002055,1.49521401,0.00000000,0.63267146,0.35345541
-5.10555278,2.25397186,0.02660611,0.08562329,0.98804683,0.57428475,1.51532998,0.00000000,0.63434095,0.36219433
-5.09954977,2.27942142,0.02585308,0.09127619,0.99920884,0.57905365,1.53082279,0.00000000,0.63413561,0.37052046
-5.09354677,2.30001155,0.02511553,0.09747257,1.00603573,0.58420441,1.54137938,0.00000000,0.63195105,0.37842662
-5.08754377,2.31544431,0.02438930,0.10418383,1.00832643,0.58959280,1.54675559,0.00000000,0.62770395,0.38591154
-5.08154077,2.32549233,0.02366883,0.11136874,1.00595536,0.59506069,1.54678579,0.00000000,0.62133806,0.39297801
-5.07553777,2.33000887,0.02294765,0.11897336,0.99887895,0.60044411,1.54139077,0.00000000,0.61282960,0.39963105
-5.06953477,2.32893599,0.02221908,0.12693133,0.98713988,0.60558141,1.53058348,0.00000000,0.60219183,0.40587606
-5.06353177,2.32231072,0.02147670,0.13516470,0.97086900,0.61032130,1.51447237,0.00000000,0.58947842,0.41171733
-5.05752876,2.31026893,0.02071493,0.14358520,0.95028473,0.61453033,1.49326231,0.00000000,0.57478559,0.41715688
-5.05152576,2.29304699,0.01992948,0.15209604,0.92568988,0.61809966,1.46725284,0.00000000,0.55825264,0.42219392
-5.04552276,2.27098111,0.01911764,0.16059408,0.89746605,0.62095065,1.43683404,0.00000000,0.54006105,0.42682489
-5.03951976,2.24450455,0.01827858,0.16897258,0.86606568,0.62303931,1.40248013,0.00000000,0.52043205,0.43104421
-5.03351676,2.21414265,0.01741343,0.17712413,0.83200223,0.62435921,1.36474084,0.00000000,0.49962283,0.43484562
-5.02751376,2.18050597,0.01652529,0.18494391,0.79583866,0.62494295,1.32423118,0.00000000,0.47792148,0.43822403
-5.02151076,2.14428141,0.01561915,0.19233298,0.75817471,0.62486191,1.28161960,0.00000000,0.45564101,0.44117779
-5.01550775,2.10622166,0.01470169,0.19920154,0.71963345,0.62422448,1.23761516,0.00000000,0.43311250,0.44371115
-5.00950475,2.06713291,0.01378103,0.20547198,0.68084758,0.62317265,1.19295384,0.00000000,0.41067794,0.44583664
-5.00350175,2.02786091,0.01286637,0.21108147,0.64244585,0.62187718,1.14838451,0.00000000,0.38868268,0.44757721
-4.99749875,1.98927567,0.01196766,0.21598420,0.60504004,0.62053134,1.10465478,0.00000000,0.36746807,0.44896791
-4.99149575,1.95225476,0.01109524,0.22015276,0.56921289,0.61934365,1.06249703,0.00000000,0.34736429,0.45005682
-4.98549275,1.91766562,0.01025942,0.22357896,0.53550729,0.61852972,1.02261496,0.00000000,0.32868365,0.45090517
-4.97948974,1.88634696,0.00947018,0.22627378,0.50441681,0.61830346,0.98567076,0.00000000,0.31171451,0.45158657
-4.97348674,1.85908979,0.00873680,0.22826653,0.47637790,0.61886819,0.95227327,0.00000000,0.29671588,0.45218517
-4.96748374,1.83661842,0.00806759,0.22960331,0.45176360,0.62040781,0.92296717,0.00000000,0.28391279,0.45279304
-4.96148074,1.81957200,0.00746968,0.23034466,0.43087897,0.62307857,0.89822337,0.00000000,0.27349243,0.45350671
-4.95547774,1.80848711,0.00694881,0.23056284,0.41395803,0.62700171,0.87843081,0.00000000,0.26560106,0.45442300
-4.94947474,1.80378210,0.00650917,0.23033854,0.40116215,0.63225738,0.86388970,0.00000000,0.26034173,0.45563469
-4.94347174,1.80574378,0.00615339,0.22975745,0.39257966,0.63888016,0.85480627,0.00000000,0.25777261,0.45722586
-4.93746873,1.81451699,0.00588240,0.22890673,0.38822680,0.64685643,0.85128925,0.00000000,0.25790609,0.45926755
-4.93146573,1.83009766,0.00569553,0.22787166,0.38804942,0.65612369,0.85334799,0.00000000,0.26070851,0.46181378
-4.92546273,1.85232982,0.00559048,0.22673258,0.39192578,0.66657209,0.86089231,0.00000000,0.26610056,0.46489835
-4.91945973,1.88090674,0.00556342,0.22556219,0.39966994,0.67804803,0.87373422,0.00000000,0.27395833,0.46853243
-4.91345673,1.91537647,0.00560907,0.22442356,0.41103587,0.69035964,0.89159140,0.00000000,0.28411501,0.47270329
-4.90745373,1.95515175,0.00572086,0.22336862,0.42572225,0.70328421,0.91409249,0.00000000,0.29636334,0.47737411
-4.90145073,1.99952397,0.00589106,0.22243737,0.44337772,0.71657692,0.94078417,0.00000000,0.31045881,0.48248497
-4.89544772,2.04768099,0.00611094,0.22165770,0.46360692,0.72998072,0.97113997,0.00000000,0.32612363,0.48795486
-4.88944472,2.09872805,0.00637097,0.22104583,0.48597696,0.74323675,1.00457062,0.00000000,0.34305149,0.49368467
-4.88344172,2.15171132,0.00666103,0.22060719,0.51002468,0.75609497,1.04043602,0.00000000,0.36091319,0.49956093
-4.87743872,2.20564311,0.00697062,0.22033770,0.53526442,0.76832434,1.07805837,0.00000000,0.37936293,0.50546013
-4.87143572,2.25952796,0.00728908,0.22022534,0.56119652,0.77972211,1.11673643,0.00000000,0.39804543,0.51125331
-4.86543272,2.31238867,0.00760587,0.22025175,0.58731625,0.79012192,1.15576056,0.00000000,0.41660352,0.51681070
-4.85942971,2.36329138,0.00791074,0.22039393,0.61312332,0.79940002,1.19442818,0.00000000,0.43468611,0.52200612
-4.85342671,2.41136880,0.00819406,0.22062570,0.63813161,0.80747967,1.23205928,0.00000000,0.45195648,0.52672110
-4.84742371,2.45584085,0.00844696,0.22091903,0.66187898,0.81433328,1.26801157,0.00000000,0.46810034,0.53084823
-4.84142071,2.49603192,0.00866162,0.22124504,0.68393696,0.81998226,1.30169488,0.00000000,0.48283366,0.53429388
-4.83541771,2.53138440,0.00883140,0.22157470,0.70391995,0.82449467,1.33258412,0.00000000,0.49590974,0.53698011
-4.82941471,2.56146788,0.00895104,0.22187922,0.72149360,0.82798080,1.36023072,0.00000000,0.50712544,0.53884568
-4.82341171,2.58598391,0.00901677,0.22213018,0.73638210,0.83058680,1.38427171,0.00000000,0.51632609,0.53984629
-4.81740870,2.60476633,0.00902641,0.22229933,0.74837406,0.83248690,1.40443645,0.00000000,0.52340900,0.53995403
-4.81140570,2.61777718,0.00897939,0.22235839,0.75732658,0.83387436,1.42055043,0.00000000,0.52832525,0.53915626
-4.80540270,2.62509863,0.00887675,0.22227863,0.76316750,0.83495189,1.43253611,0.00000000,0.53107976,0.53745391
-4.79939970,2.62692135,0.00872109,0.22203057,0.76589543,0.83592168,1.44041074,0.00000000,0.53172956,0.53485952
-4.79339670,2.62352995,0.00851647,0.22158375,0.76557769,0.83697582,1.44428114,0.00000000,0.53038024,0.53139503
-4.78739370,2.61528622,0.00826824,0.22090670,0.76234615,0.83828734,1.44433570,0.00000000,0.52718084,0.52708962
-4.78139070,2.60261088,0.00798292,0.21996711,0.75639104,0.84000231,1.44083395,0.00000000,0.52231732,0.52197771
-4.77538769,2.58596489,0.00766791,0.21873233,0.74795305,0.84223350,1.43409416,0.00000000,0.51600487,0.51609714
-4.76938469,2.56583085,0.00733135,0.21717012,0.73731403,0.84505556,1.42447944,0.00000000,0.50847951,0.50948780
-4.76338169,2.54269562,0.00698178,0.21524968,0.72478667,0.84850217,1.41238313,0.00000000,0.49998920,0.50219066
-4.75737869,2.51703451,0.00662795,0.21294293,0.71070355,0.85256510,1.39821395,0.00000000,0.49078507,0.49424727
-4.75137569,2.48929789,0.00627856,0.21022591,0.69540615,0.85719511,1.38238168,0.00000000,0.48111285,0.48569972
-4.74537269,2.45990053,0.00594201,0.20708035,0.67923415,0.86230469,1.36528393,0.00000000,0.47120518,0.47659099
-4.73936968,2.42921393,0.00562616,0.20349514,0.66251544,0.86777238,1.34729447,0.00000000,0.46127481,0.46696573
-4.73336668,2.39756169,0.00533816,0.19946784,0.64555729,0.87344838,1.32875360,0.00000000,0.45150912,0.45687119
-4.72736368,2.36521794,0.00508424,0.19500587,0.62863891,0.87916111,1.30996080,0.00000000,0.44206602,0.44635842
-4.72136068,2.33240831,0.00486959,0.19012757,0.61200554,0.88472446,1.29116966,0.00000000,0.43307133,0.43548340
-4.71535768,2.29931334,0.00469824,0.18486283,0.59586426,0.88994522,1.27258530,0.00000000,0.42461759,0.42430816
-4.70935468,2.26607351,0.00457295,0.17925337,0.58038147,0.89463044,1.25436393,0.00000000,0.41676434,0.41290164
-4.70335168,2.23279556,0.00449518,0.17335261,0.56568199,0.89859425,1.23661433,0.00000000,0.40953953,0.40134027
-4.69734867,2.19955927,0.00446510,0.16722506,0.55184963,0.90166406,1.21940097,0.00000000,0.40294206,0.38970818
-4.69134567,2.16642427,0.00448155,0.16094537,0.53892895,0.90368562,1.20274824,0.00000000,0.39694511,0.37809686
-4.68534267,2.13343631,0.00454214,0.15459684,0.52692815,0.90452706,1.18664552,0.00000000,0.39150000,0.36660444
-4.67933967,2.10063251,0.00464329,0.14826972,0.51582262,0.90408163,1.17105257,0.00000000,0.38654046,0.35533439
-4.67333667,2.06804544,0.00478034,0.14205911,0.50555913,0.90226923,1.15590492,0.00000000,0.38198694,0.34439374
-4.66733367,2.03570560,0.00494773,0.13606263,0.49606017,0.89903673,1.14111904,0.00000000,0.37775090,0.33389089
-4.66133067,2.00364262,0.00513907,0.13037800,0.48722858,0.89435730,1.12659700,0.00000000,0.37373874,0.32393302
-4.65532766,1.97188486,0.00534741,0.12510040,0.47895201,0.88822872,1.11223054,0.00000000,0.36985553,0.31462320
-4.64932466,1.94045799,0.00556534,0.12031997,0.47110725,0.88067111,1.09790456,0.00000000,0.36600814,0.30605740
-4.64332166,1.90938262,0.00578527,0.11611925,0.46356438,0.87172408,1.08349997,0.00000000,0.36210795,0.29832133
