energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.75387694,5.86430581,0.11619501,0.80431996,0.01317046,0.00000000,1.92938064,1.86142849,0.08912713,1.75100196
-5.74787394,5.99604334,0.11932183,0.81132127,0.01314433,0.00000000,1.98018202,1.89313164,0.09064943,1.80928649
-5.74187094,6.11685688,0.12203475,0.81661062,0.01308662,0.00000000,2.02716298,1.92023876,0.09208565,1.86486631
-5.73586793,6.22534242,0.12429636,0.82009291,0.01299897,0.00000000,2.06981048,1.94243290,0.09343271,1.91716387
-5.72986493,6.32020075,0.12607502,0.82169458,0.01288335,0.00000000,2.10767925,1.95944678,0.09468475,1.96562060
-5.72386193,6.40028630,0.12734583,0.82136886,0.01274204,0.00000000,2.14040620,1.97107743,0.09583360,2.00971362
-5.71785893,6.46466010,0.12809165,0.81910092,0.01257761,0.00000000,2.16772444,1.97720131,0.09686943,2.04897455
-5.71185593,6.51264507,0.12830392,0.81491286,0.01239302,0.00000000,2.18947689,1.97778941,0.09778170,2.08301016
-5.70585293,6.54388161,0.12798333,0.80886816,0.01219158,0.00000000,2.20562923,1.97292152,0.09856033,2.11152393
-5.69984992,6.55838084,0.12714023,0.80107561,0.01197699,0.00000000,2.21628178,1.96279867,0.09919701,2.13433779
-5.69384692,6.55657288,0.12579486,0.79169213,0.01175339,0.00000000,2.22168011,1.94775316,0.09968665,2.15141300
-5.68784392,6.53934696,0.12397721,0.78092459,0.01152539,0.00000000,2.22222358,1.92825514,0.10002876,2.16286892
-5.68184092,6.50808052,0.12172670,0.76903016,0.01129807,0.00000000,2.21847142,1.90491502,0.10022879,2.16899854
-5.67583792,6.46465429,0.11909146,0.75631513,0.01107699,0.00000000,2.21114552,1.87848121,0.10029930,2.17027942
-5.66983492,6.41145072,0.11612736,0.74313200,0.01086820,0.00000000,2.20112915,1.84983254,0.10026078,2.16737895
-5.66383192,6.35133368,0.11289683,0.72987471,0.01067821,0.00000000,2.18946095,1.81996515,0.10014223,2.16115282
-5.65782891,6.28760774,0.10946731,0.71697196,0.01051389,0.00000000,2.17732340,1.78997376,0.09998127,2.15263592
-5.65182591,6.22395648,0.10590959,0.70487868,0.01038246,0.00000000,2.16602529,1.76102756,0.09982377,2.14302517
-5.64582291,6.16435974,0.10229600,0.69406564,0.01029129,0.00000000,2.15697772,1.73434095,0.09972306,2.13365399
-5.63981991,6.11299112,0.09869844,0.68500747,0.01024779,0.00000000,2.15166363,1.71114002,0.09973857,2.12595870
-5.63381691,6.07409788,0.09518644,0.67816929,0.01025926,0.00000000,2.15160102,1.69262560,0.09993415,2.12143754
-5.62781391,6.05186652,0.09182520,0.67399225,0.01033259,0.00000000,2.15830047,1.67993397,0.10037583,2.12160323
-5.62181091,6.05027817,0.08867375,0.67287855,0.01047413,0.00000000,2.17321802,1.67409669,0.10112936,2.12793065
-5.61580790,6.07295912,0.08578332,0.67517632,0.01068935,0.00000000,2.19770461,1.67600107,0.10225746,2.14180157
-5.60980490,6.12303217,0.08319584,0.68116490,0.01098265,0.00000000,2.23295409,1.68635274,0.10381700,2.16444839
-5.60380190,6.20297519,0.08094285,0.69104133,0.01135707,0.00000000,2.27995159,1.70564216,0.10585613,2.19689948
-5.59779890,6.31449339,0.07904460,0.70490848,0.01181407,0.00000000,2.33942468,1.73411661,0.10841161,2.23992848
-5.59179590,6.45841172,0.07750965,0.72276550,0.01235335,0.00000000,2.41179973,1.77175914,0.11150637,2.29401012
-5.58579290,6.63459328,0.07633478,0.74450126,0.01297264,0.00000000,2.49716560,1.81827593,0.11514752,2.35928480
-5.57978989,6.84188900,0.07550534,0.76989117,0.01366761,0.00000000,2.59524727,1.87309289,0.11932483,2.43553408
-5.57378689,7.07812255,0.07499597,0.79859782,0.01443186,0.00000000,2.70539089,1.93536250,0.12400986,2.52216867
-5.56778389,7.34011303,0.07477171,0.83017570,0.01525692,0.00000000,2.82656208,2.00398092,0.12915576,2.61823014
-5.56178089,7.62373666,0.07478948,0.86408005,0.01613236,0.00000000,2.95735816,2.07761537,0.13469777,2.72240678
-5.55577789,7.92402636,0.07499971,0.89967978,0.01704596,0.00000000,3.09603476,2.15474112,0.14055450,2.83306358
-5.54977489,8.23530683,0.07534840,0.93627409,0.01798402,0.00000000,3.24054627,2.23368703,0.14662981,2.94828559
-5.54377189,8.55136059,0.07577912,0.97311233,0.01893166,0.00000000,3.38859910,2.31268805,0.15281544,3.06593301
-5.53776888,8.86561889,0.07623519,1.00941644,0.01987322,0.00000000,3.53771584,2.38994271,0.15899407,3.18370615
-5.53176588,9.17137007,0.07666178,1.04440508,0.02079268,0.00000000,3.68530800,2.46367355,0.16504286,3.29921760
-5.52576288,9.46197687,0.07700797,1.07731856,0.02167415,0.00000000,3.82875434,2.53218775,0.17083724,3.41006846
-5.51975988,9.73109356,0.07722849,1.10744348,0.02250234,0.00000000,3.96548151,2.59393571,0.17625478,3.51392576
-5.51375688,9.97287372,0.07728534,1.13413609,0.02326301,0.00000000,4.09304372,2.64756486,0.18117905,3.60859743
-5.50775388,10.18215974,0.07714901,1.15684336,0.02394342,0.00000000,4.20919790,2.69196645,0.18550321,3.69210187
-5.50175088,10.35464609,0.07679929,1.17512074,0.02453270,0.00000000,4.31197131,2.72631334,0.18913328,3.76272913
-5.49574787,10.48700953,0.07622583,1.18864604,0.02502217,0.00000000,4.39971875,2.75008700,0.19199086,3.81909126
-5.48974487,10.57700126,0.07542812,1.19722859,0.02540561,0.00000000,4.47116724,2.76309279,0.19401525,3.86016002
-5.48374187,10.62349781,0.07441520,1.20081353,0.02567936,0.00000000,4.52544667,2.76546266,0.19516491,3.88529072
-5.47773887,10.62650947,0.07320493,1.19948087,0.02584244,0.00000000,4.56210551,2.75764558,0.19541814,3.89423157
-5.47173587,10.58714734,0.07182297,1.19343968,0.02589650,0.00000000,4.58111176,2.74038599,0.19477311,3.88711907
-5.46573287,10.50755174,0.07030144,1.18301747,0.02584569,0.00000000,4.58283962,2.71469154,0.19324711,3.86446005
-5.45972986,10.39078681,0.06867741,1.16864558,0.02569650,0.00000000,4.56804347,2.68179165,0.19087524,3.82710205
-5.45372686,10.24070708,0.06699123,1.15084103,0.02545749,0.00000000,4.53782088,2.64308885,0.18770849,3.77619399
-5.44772386,10.06180332,0.06528479,1.13018597,0.02513897,0.00000000,4.49356695,2.60010512,0.18381146,3.71313946
-5.44172086,9.85903504,0.06359979,1.10730544,0.02475268,0.00000000,4.43692252,2.55442555,0.17925974,3.63954500
-5.43571786,9.63765736,0.06197611,1.08284453,0.02431138,0.00000000,4.36971863,2.50764182,0.17413711,3.55716605
-5.42971486,9.40304970,0.06045023,1.05744589,0.02382854,0.00000000,4.29391969,2.46129764,0.16853270,3.46785274
-5.42371186,9.16055273,0.05905400,1.03172844,0.02331790,0.00000000,4.21156749,2.41683822,0.16253823,3.37349770
-5.41770885,8.91531935,0.05781346,1.00626807,0.02279321,0.00000000,4.12472774,2.37556576,0.15624546,3.27598751
-5.41170585,8.67218384,0.05674806,0.98158103,0.02226781,0.00000000,4.03544053,2.33860201,0.14974381,3.17715910
-5.40570285,8.43555249,0.05587010,0.95811036,0.02175445,0.00000000,3.94567566,2.30685925,0.14311844,3.07876193
-5.39969985,8.20931703,0.05518451,0.93621586,0.02126495,0.00000000,3.85729319,2.28102004,0.13644855,2.98242622
-5.39369685,7.99679154,0.05468881,0.91616763,0.02081007,0.00000000,3.77200948,2.26152599,0.12980620,2.88963733
-5.38769385,7.80067186,0.05437347,0.89814309,0.02039926,0.00000000,3.69136847,2.24857543,0.12325543,2.80171575
-5.38169085,7.62301606,0.05422246,0.88222764,0.02004061,0.00000000,3.61671796,2.24212917,0.11685174,2.71980241
-5.37568784,7.46524353,0.05421395,0.86841823,0.01974067,0.00000000,3.54919034,2.24192384,0.11064200,2.64484824
-5.36968484,7.32815014,0.05432136,0.85662988,0.01950442,0.00000000,3.48968756,2.24749148,0.10466446,2.57760761
-5.36368184,7.21193651,0.05451431,0.84670449,0.01933520,0.00000000,3.43886988,2.25818430,0.09894923,2.51863475
-5.35767884,7.11624684,0.05475991,0.83842145,0.01923471,0.00000000,3.39714838,2.27320337,0.09351872,2.46828262
-5.35167584,7.04021549,0.05502388,0.83150962,0.01920297,0.00000000,3.36468116,2.29162989,0.08838841,2.42670411
-5.34567284,6.98251959,0.05527185,0.82566015,0.01923836,0.00000000,3.34137348,2.31245780,0.08356758,2.39385502
-5.33966983,6.94143551,0.05547047,0.82053961,0.01933767,0.00000000,3.32688207,2.33462655,0.07906014,2.36949931
-5.33366683,6.91489827,0.05558852,0.81580302,0.01949613,0.00000000,3.32062411,2.35705322,0.07486554,2.35321636
-5.32766383,6.90056286,0.05559790,0.81110633,0.01970754,0.00000000,3.32179116,2.37866280,0.07097956,2.34441099
-5.32166083,6.89586678,0.05547445,0.80611804,0.01996436,0.00000000,3.32936831,2.39841621,0.06739514,2.34232624
-5.31565783,6.89809372,0.05519860,0.80052961,0.02025787,0.00000000,3.34215882,2.41533552,0.06410318,2.34605951
-5.30965483,6.90443779,0.05475583,0.79406447,0.02057834,0.00000000,3.35881393,2.42852586,0.06109324,2.35458215
-5.30365183,6.91206826,0.05413701,0.78648536,0.02091525,0.00000000,3.37786767,2.43719404,0.05835420,2.36676271
-5.29764882,6.91819429,0.05333841,0.77760011,0.02125750,0.00000000,3.39777588,2.44066374,0.05587483,2.38139365
-5.29164582,6.92012899,0.05236168,0.76726543,0.02159369,0.00000000,3.41695851,2.43838725,0.05364429,2.39722119
-5.28564282,6.91535209,0.05121354,0.75538915,0.02191241,0.00000000,3.43384391,2.42995403,0.05165256,2.41297780
-5.27963982,6.90157001,0.04990545,0.74193063,0.02220247,0.00000000,3.44691380,2.41509608,0.04989072,2.42741630
-5.27363682,6.87677198,0.04845300,0.72689958,0.02245329,0.00000000,3.45474720,2.39369050,0.04835125,2.43934473
-5.26763382,6.83928072,0.04687537,0.71035347,0.02265509,0.00000000,3.45606182,2.36575919,0.04702809,2.44766061
-5.26163082,6.78779594,0.04519461,0.69239365,0.02279923,0.00000000,3.44975123,2.33146603,0.04591670,2.45138344
-5.25562781,6.72142906,0.04343495,0.67316041,0.02287843,0.00000000,3.43491647,2.29111163,0.04501403,2.44968394
-5.24962481,6.63972762,0.04162207,0.65282723,0.02288698,0.00000000,3.41089078,2.24512569,0.04431832,2.44190895
-5.24362181,6.54268798,0.03978239,0.63159436,0.02282089,0.00000000,3.37725665,2.19405713,0.04382885,2.42760073
-5.23761881,6.43075530,0.03794240,0.60968219,0.02267802,0.00000000,3.33385433,2.13856210,0.04354568,2.40650975
-5.23161581,6.30481036,0.03612808,0.58732433,0.02245812,0.00000000,3.28078193,2.07938991,0.04346921,2.37860036
-5.22561281,6.16614310,0.03436427,0.56476093,0.02216284,0.00000000,3.21838681,2.01736720,0.04359975,2.34404899
-5.21960980,6.01641327,0.03267426,0.54223216,0.02179561,0.00000000,3.14724909,1.95338029,0.04393712,2.30323485
-5.21360680,5.85759955,0.03107929,0.51997222,0.02136153,0.00000000,3.06815784,1.88835642,0.04448011,2.25672349
-5.20760380,5.69193847,0.02959828,0.49820390,0.02086720,0.00000000,2.98208109,1.82324387,0.04522607,2.20524394
-5.20160080,5.52185546,0.02824749,0.47713387,0.02032043,0.00000000,2.89013096,1.75899174,0.04617047,2.14966039
-5.19559780,5.34989046,0.02704034,0.45694871,0.01973000,0.00000000,2.79352527,1.69652980,0.04730657,2.09093955
-5.18959480,5.17862094,0.02598721,0.43781179,0.01910533,0.00000000,2.69354713,1.63674912,0.04862511,2.03011529
-5.18359180,5.01058531,0.02509537,0.41986100,0.01845617,0.00000000,2.59150409,1.58048405,0.05011414,1.96825189
-5.17758879,4.84820962,0.02436888,0.40320730,0.01779227,0.00000000,2.48868821,1.52849624,0.05175894,1.90640762
-5.17158579,4.69374043,0.02380862,0.38793415,0.01712306,0.00000000,2.38633858,1.48146136,0.05354203,1.84559991
-5.16558279,4.54918639,0.02341229,0.37409769,0.01645735,0.00000000,2.28560724,1.43995882,0.05544335,1.78677379
-5.15957979,4.41627045,0.02317449,0.36172769,0.01580312,0.00000000,2.18752990,1.40446511,0.05744053,1.73077446
-5.15357679,4.29639443,0.02308684,0.35082911,0.01516726,0.00000000,2.09300193,1.37535072,0.05950923,1.67832510
-5.14757379,4.19061676,0.02313818,0.34138437,0.01455544,0.00000000,2.00276044,1.35288075,0.06162364,1.63001057
-5.14157079,4.09964374,0.02331472,0.33335599,0.01397200,0.00000000,1.91737279,1.33721909,0.06375702,1.58626719
-5.13556778,4.02383379,0.02360039,0.32668971,0.01341991,0.00000000,1.83723148,1.32843560,0.06588226,1.54737872
-5.12956478,3.96321397,0.02397711,0.32131793,0.01290080,0.00000000,1.76255547,1.32651590,0.06797255,1.51347836
-5.12356178,3.91750698,0.02442516,0.31716323,0.01241503,0.00000000,1.69339752,1.33137298,0.07000195,1.48455606
-5.11755878,3.88616694,0.02492363,0.31414207,0.01196179,0.00000000,1.62965693,1.34285989,0.07194596,1.46047057
-5.11155578,3.86842147,0.02545083,0.31216836,0.01153930,0.00000000,1.57109706,1.36078271,0.07378208,1.44096520
-5.10555278,3.86331797,0.02598484,0.31115688,0.01114496,0.00000000,1.51736668,1.38491305,0.07549023,1.42568648
-5.09954977,3.86977156,0.02650397,0.31102641,0.01077563,0.00000000,1.46802422,1.41499927,0.07705304,1.41420446
-5.09354677,3.88661251,0.02698734,0.31170256,0.01042779,0.00000000,1.42256385,1.45077616,0.07845610,1.40603384
-5.08754377,3.91263133,0.02741535,0.31312004,0.01009779,0.00000000,1.38044238,1.49197244,0.07968806,1.40065496
-5.08154077,3.94661987,0.02777026,0.31522455,0.00978210,0.00000000,1.34110597,1.53831618,0.08074052,1.39753370
-5.07553777,3.98740749,0.02803659,0.31797407,0.00947746,0.00000000,1.30401565,1.58953819,0.08160794,1.39614000
-5.06953477,4.03389172,0.02820159,0.32133969,0.00918107,0.00000000,1.26867092,1.64537370,0.08228735,1.39596413
-5.06353177,4.08506326,0.02825559,0.32530591,0.00889073,0.00000000,1.23463063,1.70556283,0.08277803,1.39653082
-5.05752876,4.14002575,0.02819229,0.32987059,0.00860494,0.00000000,1.20153076,1.76985061,0.08308109,1.39741089
-5.05152576,4.19801110,0.02800893,0.33504446,0.00832298,0.00000000,1.16909868,1.83798717,0.08319912,1.39823067
-5.04552276,4.25839120,0.02770643,0.34085043,0.00804494,0.00000000,1.13716373,1.90972888,0.08313578,1.39867925
-5.03951976,4.32068723,0.02728934,0.34732271,0.00777171,0.00000000,1.10566430,1.98484107,0.08289542,1.39851400
-5.03351676,4.38457754,0.02676574,0.35450588,0.00750497,0.00000000,1.07465138,2.06310287,0.08248286,1.39756451
-5.02751376,4.44990508,0.02614706,0.36245393,0.00724714,0.00000000,1.04428912,2.14431435,0.08190318,1.39573557
-5.02151076,4.51668487,0.02544774,0.37122938,0.00700128,0.00000000,1.01485265,2.22830602,0.08116167,1.39300916
-5.01550775,4.58511195,0.02468484,0.38090255,0.00677105,0.00000000,0.98672371,2.31495035,0.08026385,1.38944592
-5.00950475,4.65556943,0.02387760,0.39155084,0.00656059,0.00000000,0.96038455,2.40417481,0.07921568,1.38518608
-5.00350175,4.72863630,0.02304688,0.40325821,0.00637443,0.00000000,0.93641059,2.49597544,0.07802376,1.38044978
-4.99749875,4.80509384,0.02221461,0.41611467,0.00621737,0.00000000,0.91546212,2.59043002,0.07669569,1.37553687
-4.99149575,4.88592945,0.02140321,0.43021580,0.00609443,0.00000000,0.89827555,2.68770965,0.07524046,1.37082554
-4.98549275,4.97233650,0.02063496,0.44566226,0.00601070,0.00000000,0.88565417,2.78808744,0.07366881,1.36676988
-4.97948974,5.06570866,0.01993142,0.46255912,0.00597126,0.00000000,0.87845867,2.89194340,0.07199365,1.36389555
-4.97348674,5.16762728,0.01931283,0.48101518,0.00598112,0.00000000,0.87759731,2.99976440,0.07023029,1.36279343
-4.96748374,5.27984096,0.01879765,0.50114207,0.00604508,0.00000000,0.88401563,3.11213870,0.06839671,1.36411071
-4.96148074,5.40423628,0.01840197,0.52305324,0.00616766,0.00000000,0.89868538,3.22974478,0.06651358,1.36853916
-4.95547774,5.54279989,0.01813920,0.54686286,0.00635302,0.00000000,0.92259250,3.35333449,0.06460421,1.37680038
-4.94947474,5.69757206,0.01801963,0.57268473,0.00660481,0.00000000,0.95672369,3.48371125,0.06269429,1.38962808
-4.94347174,5.87059292,0.01805022,0.60063114,0.00692614,0.00000000,1.00205135,3.62170401,0.06081145,1.40774745
-4.93746873,6.06384285,0.01823434,0.63081197,0.00731941,0.00000000,1.05951655,3.76813844,0.05898471,1.43185212
-4.93146573,6.27917914,0.01857174,0.66333395,0.00778622,0.00000000,1.13000983,3.92380675,0.05724373,1.46257924
-4.92546273,6.51827125,0.01905846,0.69830012,0.00832729,0.00000000,1.21434979,4.08943775,0.05561799,1.50048347
-4.91945973,6.78253730,0.01968692,0.73580963,0.00894228,0.00000000,1.31325950,4.26566867,0.05413585,1.54601091
-4.91345673,7.07308444,0.02044607,0.77595765,0.00962980,0.00000000,1.42734091,4.45302029,0.05282358,1.59947392
-4.90745373,7.39065542,0.02132159,0.81883536,0.01038719,0.00000000,1.55704775,4.65187642,0.05170445,1.66102816
-4.90145073,7.73558363,0.02229625,0.86452991,0.01121058,0.00000000,1.70265745,4.86246847,0.05079783,1.73065282
-4.89544772,8.10775816,0.02335021,0.91312390,0.01209472,0.00000000,1.86424294,5.08486553,0.05011839,1.80813540
-4.88944472,8.50659998,0.02446154,0.96469433,0.01303306,0.00000000,2.04164519,5.31896965,0.04967549,1.89306186
-4.88344172,8.93104988,0.02560668,1.01931059,0.01401771,0.00000000,2.23444775,5.56451578,0.04947268,1.98481306
-4.87743872,9.37956798,0.02676101,1.07703124,0.01503951,0.00000000,2.44195434,5.82107544,0.04950749,2.08256816
-4.87143572,9.85014424,0.02789941,1.13789929,0.01608811,0.00000000,2.66317105,6.08806262,0.04977139,2.18531519
-4.86543272,10.34031893,0.02899692,1.20193597,0.01715214,0.00000000,2.89679418,6.36474073,0.05024999,2.29186902
-4.85942971,10.84721179,0.03002932,1.26913277,0.01821934,0.00000000,3.14120525,6.65022901,0.05092345,2.40089618
-4.85342671,11.36755822,0.03097380,1.33944191,0.01927685,0.00000000,3.39447416,6.94350713,0.05176717,2.51094627
-4.84742371,11.89775108,0.03180951,1.41276565,0.02031140,0.00000000,3.65437151,7.24341714,0.05275259,2.62048868
-4.84142071,12.43388665,0.03251814,1.48894463,0.02130967,0.00000000,3.91839074,7.54866215,0.05384819,2.72795368
-4.83541771,12.97181356,0.03308445,1.56774600,0.02225854,0.00000000,4.18378048,7.85780176,0.05502060,2.83177632
-4.82941471,13.50718373,0.03349666,1.64885202,0.02314547,0.00000000,4.44758695,8.16924479,0.05623579,2.93044157
-4.82341171,14.03550486,0.03374688,1.73185000,0.02395880,0.00000000,4.70670598,8.48124041,0.05746030,3.02252891
-4.81740870,14.55219403,0.03383127,1.81622435,0.02468807,0.00000000,4.95794360,8.79186925,0.05866242,3.10675470
-4.81140570,15.05263264,0.03375028,1.90135181,0.02532437,0.00000000,5.19808385,9.09903642,0.05981330,3.18201053
-4.80540270,15.53222261,0.03350863,1.98650043,0.02586052,0.00000000,5.42396181,9.40046855,0.06088803,3.24739606
-4.79939970,15.98644419,0.03311522,2.07083316,0.02629137,0.00000000,5.63253969,9.69371710,0.06186646,3.30224491
-4.79339670,16.41091554,0.03258297,2.15341641,0.02661392,0.00000000,5.82098326,9.97616978,0.06273391,3.34614246
-4.78739370,16.80145391,0.03192843,2.23323381,0.02682743,0.00000000,5.98673591,10.24507193,0.06348163,3.37893487
-4.78139070,17.15413815,0.03117141,2.30920508,0.02693344,0.00000000,6.12758747,10.49755864,0.06410705,3.40072895
-4.77538769,17.46537176,0.03033441,2.38020970,0.02693574,0.00000000,6.24173496,10.73069822,0.06461377,3.41188260
-4.76938469,17.73194526,0.02944201,2.44511456,0.02684025,0.00000000,6.32783255,10.94154647,0.06501134,3.41298661
-4.76338169,17.95109626,0.02852020,2.50280472,0.02665480,0.00000000,6.38502868,11.12721052,0.06531477,3.40483809
-4.75737869,18.12056532,0.02759562,2.55221607,0.02638891,0.00000000,6.41298825,11.28492029,0.06554381,3.38840707
-4.75137569,18.23864514,0.02669483,2.59236840,0.02605347,0.00000000,6.41189897,11.41210459,0.06572212,3.36479732
-4.74537269,18.30422082,0.02584350,2.62239750,0.02566035,0.00000000,6.38246108,11.50646881,0.06587617,3.33520314
-4.73936968,18.31679880,0.02506573,2.64158474,0.02522205,0.00000000,6.32586073,11.56607029,0.06603410,3.30086388
-4.73336668,18.27652229,0.02438330,2.64938268,0.02475126,0.00000000,6.24372798,11.58938761,0.06622444,3.26301802
-4.72736368,18.18417148,0.02381505,2.64543550,0.02426048,0.00000000,6.13808087,11.57538013,0.06647488,3.22285856
-4.72136068,18.04114758,0.02337635,2.62959315,0.02376160,0.00000000,6.01125808,11.52353440,0.06681095,3.18149164
-4.71535768,17.84944018,0.02307862,2.60191860,0.02326552,0.00000000,5.86584260,11.43389471,0.06725487,3.13989980
-4.70935468,17.61157853,0.02292903,2.56268767,0.02278189,0.00000000,5.70458003,11.30707585,0.06782443,3.09891137
-4.70335168,17.33056815,0.02293033,2.51238163,0.02231876,0.00000000,5.53029453,11.14425707,0.06853211,3.05917716
-4.69734867,17.00981510,0.02308078,2.45167272,0.02188245,0.00000000,5.34580622,10.94715726,0.06938432,3.02115502
-4.69134567,16.65304079,0.02337424,2.38140349,0.02147737,0.00000000,5.15385315,10.71799248,0.07038094,2.98510301
-4.68534267,16.26419117,0.02380044,2.30256083,0.02110602,0.00000000,4.95702115,10.45941766,0.07151508,2.95108109
-4.67933967,15.84734417,0.02434535,2.21624604,0.02076897,0.00000000,4.75768397,10.17445552,0.07277312,2.91896122
-4.67333667,15.40661956,0.02499166,2.12364225,0.02046500,0.00000000,4.55795595,9.86641592,0.07413504,2.88844517
-4.66733367,14.94609527,0.02571945,2.02598071,0.02019125,0.00000000,4.35965856,9.53880979,0.07557502,2.85908926
-4.66133067,14.46973367,0.02650681,1.92450742,0.01994348,0.00000000,4.16430133,9.19526128,0.07706225,2.83033481
-4.65532766,13.98132062,0.02733066,1.82045142,0.01971635,0.00000000,3.97307735,8.83942234,0.07856208,2.80154283
-4.64932466,13.48441935,0.02816753,1.71499597,0.01950374,0.00000000,3.78687226,8.47489298,0.08003717,2.77203157
-4.64332166,12.98234006,0.02899432,1.60925360,0.01929912,0.00000000,3.60628546,8.10515027,0.08144896,2.74111497
