energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.87993997,3.31573169,1.34727085,1.47532512,0.01918515,1.81574898,0.10862899,0.00028639
-5.87393697,3.52742050,1.43838533,1.56716128,0.02065477,1.93415605,0.11511849,0.00030155
-5.86793397,3.74018488,1.52962928,1.65937986,0.02213817,2.05350485,0.12169738,0.00031651
-5.86193097,3.95189081,1.61999477,1.75117390,0.02362183,2.17263045,0.12827972,0.00033111
-5.85592796,4.16033113,1.70845448,1.84170890,0.02509156,2.29032335,0.13477583,0.00034521
-5.84992496,4.36327387,1.79398652,1.93013906,0.02653278,2.40535599,0.14109475,0.00035866
-5.84392196,4.55851349,1.87560022,2.01562478,0.02793079,2.51651088,0.14714690,0.00037132
-5.83791896,4.74392362,1.95236187,2.09735111,0.02927111,2.62260957,0.15284670,0.00038308
-5.83191596,4.91750905,2.02341919,2.17454638,0.03053972,2.72254126,0.15811520,0.00039381
-5.82591296,5.07745522,2.08802360,2.24650037,0.03172344,2.81528989,0.16288241,0.00040343
-5.81990995,5.22217314,2.14554918,2.31258130,0.03281013,2.89995877,0.16708945,0.00041187
-5.81390695,5.35033777,2.19550745,2.37225096,0.03378899,2.97579155,0.17069026,0.00041907
-5.80790395,5.46091848,2.23755727,2.42507720,0.03465078,3.04218870,0.17365286,0.00042499
-5.80190095,5.55320004,2.27150933,2.47074338,0.03538801,3.09871880,0.17596008,0.00042961
-5.79589795,5.62679342,2.29732516,2.50905420,0.03599509,3.14512426,0.17760974,0.00043295
-5.78989495,5.68163598,2.31511062,2.53993769,0.03646838,3.18132115,0.17861429,0.00043501
-5.78389195,5.71798114,2.32510428,2.56344323,0.03680635,3.20739336,0.17899980,0.00043584
-5.77788894,5.73637823,2.32766146,2.57973579,0.03700947,3.22358151,0.17880461,0.00043549
-5.77188594,5.73764355,2.32323464,2.58908656,0.03708028,3.23026721,0.17807737,0.00043401
-5.76588294,5.72282427,2.31235162,2.59186054,0.03702323,3.22795361,0.17687489,0.00043149
-5.75987994,5.69315702,2.29559223,2.58850175,0.03684462,3.21724335,0.17525968,0.00042801
-5.75387694,5.65002321,2.27356523,2.57951669,0.03655243,3.19881499,0.17329741,0.00042365
-5.74787394,5.59490320,2.24688634,2.56545702,0.03615616,3.17339927,0.17105438,0.00041853
-5.74187094,5.52933153,2.21615856,2.54690215,0.03566661,3.14175608,0.16859515,0.00041273
-5.73586793,5.45485490,2.18195572,2.52444267,0.03509566,3.10465354,0.16598036,0.00040635
-5.72986493,5.37299467,2.14480983,2.49866515,0.03445602,3.06284957,0.16326495,0.00039951
-5.72386193,5.28521501,2.10520266,2.47013904,0.03376099,3.01707694,0.16049675,0.00039230
-5.71785893,5.19289735,2.06356162,2.43940593,0.03302416,2.96803182,0.15771547,0.00038482
-5.71185593,5.09732158,2.02025977,2.40697143,0.03225915,2.91636607,0.15495220,0.00037718
-5.70585293,4.99965372,1.97561943,2.37329973,0.03147931,2.86268295,0.15222933,0.00036946
-5.69984992,4.90093945,1.92991876,2.33881052,0.03069742,2.80753591,0.14956087,0.00036176
-5.69384692,4.80210278,1.88340045,2.30387816,0.02992543,2.75142972,0.14695309,0.00035415
-5.68784392,4.70394854,1.83628160,2.26883247,0.02917415,2.69482338,0.14440546,0.00034674
-5.68184092,4.60716762,1.78876381,2.23396084,0.02845299,2.63813387,0.14191176,0.00033957
-5.67583792,4.51234363,1.74104260,2.19951085,0.02776975,2.58174017,0.13946132,0.00033272
-5.66983492,4.41995998,1.69331535,2.16569319,0.02713037,2.52598668,0.13704023,0.00032624
-5.66383192,4.33040637,1.64578714,2.13268428,0.02653883,2.47118567,0.13463255,0.00032018
-5.65782891,4.24398410,1.59867399,2.10062816,0.02599698,2.41761839,0.13222137,0.00031455
-5.65182591,4.16090979,1.55220346,2.06963773,0.02550452,2.36553450,0.12978978,0.00030939
-5.64582291,4.08131745,1.50661238,2.03979485,0.02505902,2.31515009,0.12732162,0.00030468
-5.63981991,4.00525922,1.46214217,2.01114980,0.02465602,2.26664433,0.12480203,0.00030042
-5.63381691,3.93270508,1.41903195,1.98371984,0.02428917,2.22015519,0.12221788,0.00029658
-5.62781391,3.86354232,1.37751021,1.95748750,0.02395047,2.17577471,0.11955802,0.00029311
-5.62181091,3.79757533,1.33778548,1.93239877,0.02363061,2.13354433,0.11681337,0.00028995
-5.61580790,3.73452667,1.30003683,1.90836156,0.02331927,2.09345094,0.11397696,0.00028703
-5.60980490,3.67403985,1.26440493,1.88524495,0.02300555,2.05542409,0.11104392,0.00028427
-5.60380190,3.61568456,1.23098417,1.86287946,0.02267841,2.01933498,0.10801138,0.00028159
-5.59779890,3.55896465,1.19981661,1.84105864,0.02232710,1.98499738,0.10487844,0.00027889
-5.59179590,3.50332902,1.17088801,1.81954229,0.02194157,1.95217093,0.10164609,0.00027607
-5.58579290,3.44818537,1.14412642,1.79806128,0.02151293,1.92056673,0.09831723,0.00027304
-5.57978989,3.39291645,1.11940325,1.77632401,0.02103373,1.88985529,0.09489664,0.00026972
-5.57378689,3.33689845,1.09653712,1.75402441,0.02049836,1.85967643,0.09139107,0.00026604
-5.56778389,3.27952072,1.07529998,1.73085118,0.01990315,1.82965099,0.08780922,0.00026193
-5.56178089,3.22020617,1.05542551,1.70649802,0.01924662,1.79939371,0.08416182,0.00025735
-5.55577789,3.15843133,1.03661915,1.68067440,0.01852946,1.76852685,0.08046167,0.00025227
-5.54977489,3.09374548,1.01856949,1.65311643,0.01775450,1.73669397,0.07672358,0.00024668
-5.54377189,3.02578772,1.00096027,1.62359741,0.01692660,1.70357320,0.07296433,0.00024059
-5.53776888,2.95430150,0.98348261,1.59193750,0.01605244,1.66888949,0.06920254,0.00023403
-5.53176588,2.87914577,0.96584678,1.55801215,0.01514026,1.63242536,0.06545844,0.00022706
-5.52576288,2.80030251,0.94779301,1.52175888,0.01419954,1.59402955,0.06175365,0.00021973
-5.51975988,2.71788006,0.92910103,1.48318203,0.01324066,1.55362337,0.05811083,0.00021213
-5.51375688,2.63211245,0.90959770,1.44235535,0.01227457,1.51120444,0.05455329,0.00020434
-5.50775388,2.54335448,0.88916268,1.39942213,0.01131241,1.46684771,0.05110458,0.00019648
-5.50175088,2.45207295,0.86773189,1.35459308,0.01036523,1.42070364,0.04778804,0.00018864
-5.49574787,2.35883444,0.84529863,1.30814178,0.00944364,1.37299392,0.04462636,0.00018093
-5.48974487,2.26429007,0.82191257,1.26039808,0.00855768,1.32400464,0.04164113,0.00017345
-5.48374187,2.16915797,0.79767660,1.21173963,0.00771653,1.27407751,0.03885247,0.00016631
-5.47773887,2.07420410,0.77274194,1.16258197,0.00692848,1.22359939,0.03627862,0.00015960
-5.47173587,1.98022237,0.74730169,1.11336759,0.00620085,1.17299065,0.03393568,0.00015341
-5.46573287,1.88801461,0.72158341,1.06455438,0.00553998,1.12269290,0.03183734,0.00014780
-5.45972986,1.79837145,0.69584085,1.01660415,0.00495132,1.07315670,0.02999480,0.00014284
-5.45372686,1.71205469,0.67034558,0.96997154,0.00443952,1.02482956,0.02841664,0.00013858
-5.44772386,1.62978179,0.64537867,0.92509378,0.00400859,0.97814500,0.02710889,0.00013505
-5.44172086,1.55221309,0.62122294,0.88238194,0.00366201,0.93351286,0.02607515,0.00013228
-5.43571786,1.47994219,0.59815608,0.84221366,0.00340294,0.89131135,0.02531678,0.00013028
-5.42971486,1.41348949,0.57644472,0.80492783,0.00323437,0.85188099,0.02483324,0.00012906
-5.42371186,1.35329920,0.55633990,0.77082123,0.00315924,0.81552058,0.02462242,0.00012861
-5.41770885,1.29973941,0.53807367,0.74014709,0.00318054,0.78248521,0.02468112,0.00012893
-5.41170585,1.25310504,0.52185704,0.71311553,0.00330140,0.75298611,0.02500555,0.00013000
-5.40570285,1.21362314,0.50787896,0.68989549,0.00352506,0.72719225,0.02559185,0.00013181
-5.39969985,1.18145974,0.49630630,0.67061792,0.00385485,0.70523310,0.02643667,0.00013435
-5.39369685,1.15672780,0.48728447,0.65537972,0.00429405,0.68720237,0.02753775,0.00013760
-5.38769385,1.13949506,0.48093837,0.64424802,0.00484576,0.67316212,0.02889439,0.00014156
-5.38169085,1.12979137,0.47737348,0.63726422,0.00551262,0.66314678,0.03050803,0.00014623
-5.37568784,1.12761441,0.47667660,0.63444744,0.00629658,0.65716667,0.03238262,0.00015160
-5.36968484,1.13293344,0.47891623,0.63579680,0.00719857,0.65521054,0.03452494,0.00015767
-5.36368184,1.14569037,0.48414216,0.64129245,0.00821816,0.65724688,0.03694488,0.00016447
-5.35767884,1.16579802,0.49238428,0.65089485,0.00935326,0.66322371,0.03965546,0.00017199
-5.35167584,1.19313551,0.50365051,0.66454247,0.01059972,0.67306685,0.04267284,0.00018026
-5.34567284,1.22754097,0.51792407,0.68214790,0.01195114,0.68667675,0.04601613,0.00018926
-5.33966983,1.26880214,0.53515998,0.70359270,0.01339855,0.70392411,0.04970702,0.00019902
-5.33366683,1.31664558,0.55528142,0.72872120,0.01493031,0.72464457,0.05376938,0.00020952
-5.32766383,1.37072543,0.57817591,0.75733410,0.01653204,0.74863312,0.05822862,0.00022076
-5.32166083,1.43061276,0.60369204,0.78918213,0.01818667,0.77563881,0.06311105,0.00023269
-5.31565783,1.49578689,0.63163693,0.82396081,0.01987463,0.80536018,0.06844309,0.00024529
-5.30965483,1.56562962,0.66177497,0.86130674,0.02157413,0.83744242,0.07425043,0.00025849
-5.30365183,1.63942360,0.69382815,0.90079617,0.02326164,0.87147658,0.08055723,0.00027223
-5.29764882,1.71635570,0.72747835,0.94194651,0.02491240,0.90700144,0.08738520,0.00028641
-5.29164582,1.79552599,0.76237166,0.98422091,0.02650108,0.94350846,0.09475284,0.00030094
-5.28564282,1.87596273,0.79812502,1.02703652,0.02800254,0.98044996,0.10267468,0.00031571
-5.27963982,1.95664317,0.83433492,1.06977607,0.02939260,1.01725048,0.11116054,0.00033060
-5.27363682,2.03651969,0.87058805,1.11180274,0.03064885,1.05332118,0.12021500,0.00034551
-5.26763382,2.11455050,0.90647354,1.15247785,0.03175141,1.08807665,0.12983693,0.00036033
-5.26163082,2.18973347,0.94159625,1.19118054,0.03268372,1.12095362,0.14001916,0.00037496
-5.25562781,2.26114156,0.97559057,1.22732866,0.03343312,1.15143063,0.15074829,0.00038932
-5.24962481,2.32795804,1.00813400,1.26039988,0.03399141,1.17904762,0.16200462,0.00040337
-5.24362181,2.38950950,1.03895975,1.28995164,0.03435514,1.20342442,0.17376227,0.00041709
-5.23761881,2.44529468,1.06786769,1.31563915,0.03452588,1.22427708,0.18598933,0.00043048
-5.23161581,2.49500718,1.09473297,1.33723006,0.03451011,1.24143089,0.19864826,0.00044359
-5.22561281,2.53855054,1.11951156,1.35461491,0.03431907,1.25482931,0.21169620,0.00045651
-5.21960980,2.57604422,1.14224237,1.36781261,0.03396834,1.26453793,0.22508548,0.00046935
-5.21360680,2.60781972,1.16304554,1.37697037,0.03347727,1.27074317,0.23876410,0.00048227
-5.20760380,2.63440644,1.18211674,1.38235781,0.03286824,1.27374524,0.25267619,0.00049542
-5.20160080,2.65650747,1.19971757,1.38435531,0.03216582,1.27394574,0.26676239,0.00050901
-5.19559780,2.67496599,1.21616228,1.38343694,0.03139583,1.27182997,0.28096022,0.00052322
-5.18959480,2.69072368,1.23180118,1.38014871,0.03058442,1.26794502,0.29520428,0.00053824
-5.18359180,2.70477281,1.24700158,1.37508301,0.02975704,1.26287415,0.30942628,0.00055423
-5.17758879,2.71810415,1.26212686,1.36885043,0.02893755,1.25720905,0.32355496,0.00057133
-5.17158579,2.73165330,1.27751468,1.36205038,0.02814741,1.25152096,0.33751585,0.00058963
-5.16558279,2.74624789,1.29345539,1.35524179,0.02740493,1.24633226,0.35123086,0.00060917
-5.15957979,2.76255841,1.31017161,1.34891551,0.02672471,1.24208992,0.36461779,0.00062991
-5.15357679,2.78105524,1.32780016,1.34346967,0.02611727,1.23914203,0.37758986,0.00065177
-5.14757379,2.80197407,1.34637711,1.33918930,0.02558880,1.23771885,0.39005515,0.00067456
-5.14157079,2.82529179,1.36582715,1.33623129,0.02514114,1.23791913,0.40191631,0.00069804
-5.13556778,2.85071418,1.38595764,1.33461541,0.02477193,1.23970261,0.41307040,0.00072189
-5.12956478,2.87767637,1.40645809,1.33422189,0.02447492,1.24288917,0.42340909,0.00074570
-5.12356178,2.90535634,1.42690525,1.33479580,0.02424045,1.24716453,0.43281933,0.00076904
-5.11755878,2.93270103,1.44677382,1.33595785,0.02405599,1.25209248,0.44118442,0.00079140
-5.11155578,2.95846418,1.46545245,1.33722131,0.02390684,1.25713303,0.44838572,0.00081227
-5.10555278,2.98125422,1.48226460,1.33801412,0.02377686,1.26166552,0.45430496,0.00083110
-5.09954977,2.99959011,1.49649334,1.33770512,0.02364924,1.26501583,0.45882703,0.00084737
-5.09354677,3.01196280,1.50740919,1.33563322,0.02350722,1.26648613,0.46184338,0.00086056
-5.08754377,3.01689927,1.51429965,1.33113803,0.02333487,1.26538591,0.46325579,0.00087023
-5.08154077,3.01302647,1.51649935,1.32359059,0.02311768,1.26106291,0.46298048,0.00087597
-5.07553777,2.99913216,1.51341927,1.31242269,0.02284316,1.25293226,0.46095226,0.00087745
-5.06953477,2.97421988,1.50457371,1.29715355,0.02250135,1.24050274,0.45712873,0.00087446
-5.06353177,2.93755576,1.48960399,1.27741263,0.02208510,1.22339900,0.45149403,0.00086686
-5.05752876,2.88870497,1.46829755,1.25295762,0.02159036,1.20137857,0.44406227,0.00085464
-5.05152576,2.82755651,1.44060169,1.22368700,0.02101625,1.17434338,0.43488016,0.00083788
-5.04552276,2.75433541,1.40663151,1.18964663,0.02036511,1.14234510,0.42402880,0.00081678
-5.03951976,2.66960196,1.36667140,1.15103050,0.01964232,1.10558447,0.41162448,0.00079166
-5.03351676,2.57423852,1.32117049,1.10817548,0.01885616,1.06440480,0.39781831,0.00076291
-5.02751376,2.46942460,1.27073194,1.06155095,0.01801744,1.01928009,0.38279481,0.00073102
-5.02151076,2.35660179,1.21609698,1.01174359,0.01713923,0.97079866,0.36676923,0.00069654
-5.01550775,2.23743034,1.15812418,0.95943846,0.01623641,0.91964308,0.34998385,0.00066009
-5.00950475,2.11373931,1.09776505,0.90539715,0.01532526,0.86656748,0.33270327,0.00062231
-5.00350175,1.98747275,1.03603702,0.85043421,0.01442305,0.81237335,0.31520889,0.00058387
-4.99749875,1.86063401,0.97399484,0.79539266,0.01354758,0.75788480,0.29779268,0.00054545
-4.99149575,1.73523032,0.91270153,0.74111984,0.01271678,0.70392443,0.28075048,0.00050770
-4.98549275,1.61321972,0.85319983,0.68844412,0.01194834,0.65129055,0.26437510,0.00047125
-4.97948974,1.49646182,0.79648521,0.63815348,0.01125931,0.60073651,0.24894932,0.00043668
-4.97348674,1.38667382,0.74348102,0.59097644,0.01066581,0.55295278,0.23473899,0.00040453
-4.96748374,1.28539263,0.69501644,0.54756559,0.01018270,0.50855203,0.22198658,0.00037527
-4.96148074,1.19394383,0.65180782,0.50848421,0.00982332,0.46805741,0.21090511,0.00034927
-4.95547774,1.11341750,0.61444333,0.47419587,0.00959927,0.43189416,0.20167278,0.00032687
-4.94947474,1.04465104,0.58337146,0.44505697,0.00952014,0.40038429,0.19442832,0.00030830
-4.94347174,0.98821870,0.55889306,0.42131228,0.00959335,0.37374421,0.18926729,0.00029369
-4.93746873,0.94442729,0.54115709,0.40309292,0.00982390,0.35208493,0.18623924,0.00028313
-4.93146573,0.91331774,0.53015975,0.39041698,0.01021428,0.33541463,0.18534595,0.00027660
-4.92546273,0.89467181,0.52574704,0.38319216,0.01076423,0.32364311,0.18654074,0.00027399
-4.91945973,0.88802362,0.52762042,0.38122044,0.01147067,0.31658796,0.18972895,0.00027515
-4.91345673,0.89267545,0.53534549,0.38420454,0.01232756,0.31398198,0.19476948,0.00027982
-4.90745373,0.90771747,0.54836353,0.39175603,0.01332590,0.31548189,0.20147765,0.00028770
-4.90145073,0.93205118,0.56600565,0.40340492,0.01445367,0.32067792,0.20962911,0.00029843
-4.89544772,0.96441610,0.58750939,0.41861074,0.01569596,0.32910422,0.21896493,0.00031158
-4.88944472,1.00341973,0.61203764,0.43677504,0.01703510,0.34025007,0.22919778,0.00032671
-4.88344172,1.04757026,0.63869941,0.45725502,0.01845089,0.35357167,0.24001900,0.00034332
-4.87743872,1.09531177,0.66657219,0.47937852,0.01992097,0.36850451,0.25110659,0.00036091
-4.87143572,1.14506144,0.69472553,0.50245981,0.02142127,0.38447608,0.26213370,0.00037896
-4.86543272,1.19524812,0.72224510,0.52581625,0.02292650,0.40091898,0.27277764,0.00039696
-4.85942971,1.24435139,0.74825681,0.54878521,0.02441083,0.41728395,0.28272892,0.00041441
-4.85342671,1.29094034,0.77195017,0.57074114,0.02584858,0.43305272,0.29170018,0.00043084
-4.84742371,1.33371081,0.79260017,0.59111207,0.02721494,0.44775038,0.29943462,0.00044582
-4.84142071,1.37151987,0.80958697,0.60939508,0.02848679,0.46095676,0.30571367,0.00045897
-4.83541771,1.40341657,0.82241259,0.62517028,0.02964342,0.47231663,0.31036354,0.00046999
-4.82941471,1.42866738,0.83071396,0.63811260,0.03066728,0.48154817,0.31326043,0.00047861
-4.82341171,1.44677551,0.83427181,0.64800093,0.03154461,0.48844939,0.31433424,0.00048468
-4.81740870,1.45749305,0.83301493,0.65472418,0.03226597,0.49290229,0.31357040,0.00048811
-4.81140570,1.46082518,0.82701953,0.65828376,0.03282661,0.49487426,0.31101007,0.00048889
-4.80540270,1.45702615,0.81650384,0.65879252,0.03322670,0.49441683,0.30674846,0.00048712
-4.79939970,1.44658700,0.80181787,0.65646975,0.03347137,0.49166151,0.30093131,0.00048294
-4.79339670,1.43021515,0.78342897,0.65163259,0.03357048,0.48681292,0.29375000,0.00047660
-4.78739370,1.40880675,0.76190357,0.64468395,0.03353831,0.48013940,0.28543508,0.00046840
-4.78139070,1.38341264,0.73788600,0.63609746,0.03339294,0.47196127,0.27624889,0.00045870
-4.77538769,1.35519925,0.71207512,0.62639995,0.03315558,0.46263744,0.26647727,0.00044788
-4.76938469,1.32540613,0.68519983,0.61615211,0.03284963,0.45255061,0.25642098,0.00043640
-4.76338169,1.29530148,0.65799438,0.60592820,0.03249978,0.44209184,0.24638691,0.00042467
-4.75737869,1.26613781,0.63117448,0.59629552,0.03213093,0.43164507,0.23667963,0.00041316
-4.75137569,1.23910922,0.60541509,0.58779450,0.03176716,0.42157222,0.22759338,0.00040230
-4.74537269,1.21531199,0.58133074,0.58092015,0.03143073,0.41219943,0.21940495,0.00039249
-4.73936968,1.19571005,0.55945891,0.57610571,0.03114115,0.40380514,0.21236740,0.00038410
-4.73336668,1.18110642,0.54024717,0.57370882,0.03091440,0.39661041,0.20670491,0.00037745
-4.72736368,1.17212153,0.52404419,0.57400105,0.03076227,0.39077180,0.20260879,0.00037281
-4.72136068,1.16917907,0.51109485,0.57716071,0.03069195,0.38637727,0.20023460,0.00037040
-4.71535768,1.17249954,0.50153936,0.58326946,0.03070580,0.38344499,0.19970031,0.00037034
-4.70935468,1.18210134,0.49541615,0.59231235,0.03080131,0.38192522,0.20108547,0.00037272
-4.70335168,1.19780905,0.49266822,0.60418140,0.03097138,0.38170511,0.20443119,0.00037755
-4.69734867,1.21926810,0.49315242,0.61868228,0.03120469,0.38261603,0.20974083,0.00038480
-4.69134567,1.24596489,0.49665102,0.63554362,0.03148632,0.38444321,0.21698124,0.00039434
-4.68534267,1.27725123,0.50288511,0.65442857,0.03179853,0.38693708,0.22608433,0.00040605
-4.67933967,1.31237192,0.51152903,0.67494789,0.03212162,0.38982595,0.23694903,0.00041972
-4.67333667,1.35049416,0.52222521,0.69667406,0.03243490,0.39282917,0.24944345,0.00043512
-4.66733367,1.39073755,0.53459887,0.71915577,0.03271762,0.39567052,0.26340713,0.00045200
-4.66133067,1.43220358,0.54827202,0.74193229,0.03294999,0.39809097,0.27865350,0.00047010
-4.65532766,1.47400350,0.56287620,0.76454716,0.03311406,0.39986043,0.29497257,0.00048913
-4.64932466,1.51528390,0.57806371,0.78656080,0.03319451,0.40078791,0.31213372,0.00050882
-4.64332166,1.55524904,0.59351684,0.80756170,0.03317930,0.40072981,0.32988885,0.00052888
-4.63731866,1.59317977,0.60895519,0.82717602,0.03306027,0.39959592,0.34797589,0.00054906
-4.63131566,1.62844852,0.62414064,0.84507531,0.03283337,0.39735309,0.36612256,0.00056911
-4.62531266,1.66053042,0.63888030,0.86098246,0.03249893,0.39402632,0.38405073,0.00058881
-4.61930965,1.68901038,0.65302718,0.87467573,0.03206156,0.38969744,0.40148102,0.00060796
-4.61330665,1.71358655,0.66647904,0.88599106,0.03153000,0.38450144,0.41813782,0.00062639
-4.60730365,1.73407016,0.67917528,0.89482269,0.03091677,0.37862075,0.43375460,0.00064395
-4.60130065,1.75038219,0.69109244,0.90112221,0.03023768,0.37227758,0.44807931,0.00066054
-4.59529765,1.76254710,0.70223835,0.90489630,0.02951125,0.36572497,0.46087973,0.00067607
-4.58929465,1.77068409,0.71264528,0.90620314,0.02875800,0.35923663,0.47194860,0.00069049
-4.58329165,1.77499609,0.72236249,0.90514779,0.02799976,0.35309617,0.48110832,0.00070375
-4.57728864,1.77575698,0.73144843,0.90187657,0.02725889,0.34758612,0.48821493,0.00071586
-4.57128564,1.77329721,0.73996284,0.89657068,0.02655748,0.34297699,0.49316126,0.00072680
-4.56528264,1.76798834,0.74795926,0.88943905,0.02591670,0.33951691,0.49587903,0.00073661
-4.55927964,1.76022682,0.75547803,0.88071074,0.02535599,0.33742210,0.49633984,0.00074530
-4.55327664,1.75041733,0.76254024,0.87062695,0.02489252,0.33686845,0.49455494,0.00075291
-4.54727364,1.73895625,0.76914269,0.85943281,0.02454061,0.33798443,0.49057372,0.00075945
-4.54127064,1.72621569,0.77525435,0.84736922,0.02431123,0.34084565,0.48448121,0.00076495
-4.53526763,1.71252857,0.78081418,0.83466500,0.02421168,0.34547100,0.47639442,0.00076941
-4.52926463,1.69817529,0.78573072,0.82152949,0.02424530,0.35182066,0.46645797,0.00077282
-4.52326163,1.68337265,0.78988327,0.80814597,0.02441134,0.35979592,0.45483906,0.00077515
-4.51725863,1.66826529,0.79312486,0.79466619,0.02470491,0.36924082,0.44172207,0.00077635
-4.51125563,1.65292036,0.79528681,0.78120617,0.02511708,0.37994560,0.42730313,0.00077636
-4.50525263,1.63732555,0.79618472,0.76784348,0.02563506,0.39165181,0.41178479,0.00077509
-4.49924962,1.62139087,0.79562577,0.75461635,0.02624249,0.40405901,0.39537108,0.00077244
-4.49324662,1.60495416,0.79341693,0.74152445,0.02691991,0.41683285,0.37826314,0.00076830
-4.48724362,1.58779015,0.78937381,0.72853154,0.02764519,0.42961430,0.36065555,0.00076255
-4.48124062,1.56962296,0.78332973,0.71556978,0.02839419,0.44202975,0.34273343,0.00075507
-4.47523762,1.55014138,0.77514451,0.70254571,0.02914137,0.45370170,0.32467034,0.00074575
-4.46923462,1.52901630,0.76471279,0.68934737,0.02986057,0.46425978,0.30662698,0.00073450
-4.46323162,1.50591960,0.75197119,0.67585256,0.03052569,0.47335155,0.28875062,0.00072122
-4.45722861,1.48054345,0.73690412,0.66193749,0.03111152,0.48065296,0.27117502,0.00070588
-4.45122561,1.45261920,0.71954799,0.64748564,0.03159443,0.48587790,0.25402094,0.00068845
-4.44522261,1.42193480,0.69999330,0.63239631,0.03195311,0.48878667,0.23739686,0.00066895
-4.43921961,1.38834992,0.67838487,0.61659225,0.03216918,0.48919289,0.22139992,0.00064744
-4.43321661,1.35180791,0.65491976,0.60002622,0.03222774,0.48696875,0.20611682,0.00062400
-4.42721361,1.31234404,0.62984326,0.58268593,0.03211781,0.48204836,0.19162465,0.00059879
-4.42121061,1.27008950,0.60344285,0.56459713,0.03183262,0.47442894,0.17799155,0.00057197
-4.41520760,1.22527093,0.57604054,0.54582473,0.03136978,0.46417009,0.16527699,0.00054377
-4.40920460,1.17820554,0.54798378,0.52647180,0.03073124,0.45139089,0.15353193,0.00051441
-4.40320160,1.12929195,0.51963537,0.50667659,0.02992322,0.43626522,0.14279851,0.00048418
-4.39719860,1.07899728,0.49136274,0.48660760,0.02895589,0.41901536,0.13310958,0.00045335
-4.39119560,1.02784109,0.46352708,0.46645709,0.02784295,0.39990418,0.12448801,0.00042221
-4.38519260,0.97637692,0.43647272,0.44643322,0.02660116,0.37922631,0.11694584,0.00039106
-4.37918959,0.92517244,0.41051707,0.42675135,0.02524970,0.35729865,0.11048337,0.00036019
-4.37318659,0.87478902,0.38594176,0.40762491,0.02380950,0.33445056,0.10508834,0.00032987
-4.36718359,0.82576174,0.36298491,0.38925624,0.02230263,0.31101421,0.10073521,0.00030035
-4.36118059,0.77858082,0.34183523,0.37182791,0.02075152,0.28731534,0.09738467,0.00027188
-4.35517759,0.73367519,0.32262771,0.35549500,0.01917835,0.26366493,0.09498346,0.00024464
-4.34917459,0.69139894,0.30544134,0.34037861,0.01760445,0.24035183,0.09346457,0.00021880
-4.34317159,0.65202123,0.29029872,0.32656093,0.01604973,0.21763675,0.09274781,0.00019451
-4.33716858,0.61571986,0.27716757,0.31408214,0.01453226,0.19574765,0.09274088,0.00017185
-4.33116558,0.58257888,0.26596402,0.30293920,0.01306793,0.17487657,0.09334077,0.00015089
-4.32516258,0.55258997,0.25655753,0.29308656,0.01167018,0.15517799,0.09443571,0.00013166
-4.31915958,0.52565757,0.24877716,0.28443877,0.01034989,0.13676853,0.09590735,0.00011415
-4.31315658,0.50160721,0.24241895,0.27687468,0.00911535,0.11972793,0.09763338,0.00009835
-4.30715358,0.48019663,0.23725415,0.27024321,0.00797226,0.10410109,0.09949029,0.00008419
