energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.98049025,0.42536649,0.10036719,0.12587577,0.14443400,0.12511995,0.00064389,0.03947958,0.00504026,0.14060687
-2.97448724,0.44339107,0.10784703,0.12670479,0.14701111,0.13384833,0.00069883,0.04179872,0.00567019,0.14808322
-2.96848424,0.46625090,0.11755001,0.12867478,0.15044950,0.14432146,0.00076652,0.04449001,0.00638833,0.15707794
-2.96248124,0.49423679,0.12955755,0.13188148,0.15485278,0.15662465,0.00084650,0.04757994,0.00719509,0.16766897
-2.95647824,0.52757418,0.14393735,0.13640584,0.16030298,0.17082154,0.00093821,0.05108789,0.00808951,0.17990906
-2.95047524,0.56641410,0.16074224,0.14231198,0.16685714,0.18695072,0.00104093,0.05502516,0.00906923,0.19382257
-2.94447224,0.61082624,0.18000881,0.14964573,0.17454501,0.20502294,0.00115381,0.05939423,0.01013043,0.20940324
-2.93846923,0.66079450,0.20175605,0.15843371,0.18336792,0.22501904,0.00127583,0.06418839,0.01126782,0.22661301
-2.93246623,0.71621525,0.22598392,0.16868310,0.19329898,0.24688863,0.00140581,0.06939170,0.01247478,0.24538207
-2.92646323,0.77689837,0.25267206,0.18038191,0.20428453,0.27054975,0.00154241,0.07497935,0.01374340,0.26561013
-2.92046023,0.84257117,0.28177859,0.19349990,0.21624681,0.29588937,0.00168420,0.08091828,0.01506474,0.28716894
-2.91445723,0.91288501,0.31323912,0.20799001,0.22908782,0.32276492,0.00182961,0.08716822,0.01642902,0.30990599
-2.90845423,0.98742429,0.34696607,0.22379020,0.24269402,0.35100668,0.00197704,0.09368298,0.01782591,0.33364919
-2.90245123,1.06571749,0.38284827,0.24082559,0.25694181,0.38042104,0.00212489,0.10041194,0.01924488,0.35821235
-2.89644822,1.14724968,0.42075092,0.25901082,0.27170346,0.41079442,0.00227160,0.10730168,0.02067552,0.38340128
-2.89044522,1.23147589,0.46051586,0.27825240,0.28685308,0.44189784,0.00241573,0.11429772,0.02210789,0.40902008
-2.88444222,1.31783468,0.50196223,0.29845100,0.30227245,0.47349181,0.00255599,0.12134616,0.02353287,0.43487734
-2.87843922,1.40576117,0.54488739,0.31950339,0.31785629,0.50533146,0.00269135,0.12839524,0.02494245,0.46079199
-2.87243622,1.49469886,0.58906818,0.34130413,0.33351662,0.53717157,0.00282105,0.13539664,0.02633002,0.48659830
-2.86643322,1.58410971,0.63426239,0.36374666,0.34918605,0.56877148,0.00294466,0.14230653,0.02769052,0.51214992
-2.86043022,1.67348180,0.68021039,0.38672388,0.36481958,0.59989950,0.00306214,0.14908627,0.02902056,0.53732253
-2.85442721,1.76233437,0.72663696,0.41012810,0.38039493,0.63033676,0.00317383,0.15570267,0.03031845,0.56201515
-2.84842421,1.85021999,0.77325314,0.43385052,0.39591124,0.65988033,0.00328050,0.16212792,0.03158410,0.58614973
-2.84242121,1.93672380,0.81975827,0.45778005,0.41138613,0.68834555,0.00338333,0.16833903,0.03281886,0.60966938
-2.83641821,2.02146009,0.86584190,0.48180184,0.42685130,0.71556745,0.00348387,0.17431705,0.03402522,0.63253505
-2.83041521,2.10406659,0.91118590,0.50579548,0.44234685,0.74140133,0.00358407,0.18004588,0.03520650,0.65472102
-2.82441221,2.18419701,0.95546648,0.52963310,0.45791464,0.76572253,0.00368620,0.18551092,0.03636643,0.67620955
-2.81840920,2.26151257,0.99835635,0.55317763,0.47359099,0.78842544,0.00379279,0.19069766,0.03750874,0.69698488
-2.81240620,2.33567322,1.03952696,0.57628133,0.48939927,0.80942193,0.00390661,0.19559019,0.03863667,0.71702716
-2.80640320,2.40632958,1.07865088,0.59878492,0.50534276,0.82863940,0.00403059,0.20016992,0.03975259,0.73630670
-2.80040020,2.47311621,1.11540443,0.62051728,0.52139829,0.84601852,0.00416774,0.20441447,0.04085759,0.75477894
-2.79439720,2.53564718,1.14947061,0.64129619,0.53751107,0.86151098,0.00432112,0.20829691,0.04195119,0.77238057
-2.78839420,2.59351453,1.18054235,0.66092998,0.55359110,0.87507743,0.00449377,0.21178541,0.04303115,0.78902716
-2.78239120,2.64629003,1.20832625,0.67922014,0.56951154,0.88668577,0.00468866,0.21484331,0.04409332,0.80461251
-2.77638819,2.69353069,1.23254677,0.69596514,0.58510921,0.89631001,0.00490860,0.21742972,0.04513173,0.81900980
-2.77038519,2.73478789,1.25295090,0.71096502,0.60018726,0.90392972,0.00515627,0.21950054,0.04613872,0.83207473
-2.76438219,2.76962006,1.26931328,0.72402694,0.61452010,0.90953045,0.00543410,0.22100991,0.04710519,0.84365038
-2.75837919,2.79760842,1.28144180,0.73497122,0.62786041,0.91310475,0.00574430,0.22191201,0.04802105,0.85357361
-2.75237619,2.81837495,1.28918343,0.74363785,0.63994778,0.91465415,0.00608876,0.22216318,0.04887566,0.86168269
-2.74637319,2.83160204,1.29243018,0.74989289,0.65051888,0.91419181,0.00646903,0.22172407,0.04965843,0.86782579
-2.74037019,2.83705237,1.29112497,0.75363476,0.65931843,0.91174572,0.00688631,0.22056190,0.05035934,0.87186969
-2.73436718,2.83458820,1.28526713,0.75479978,0.66611057,0.90736237,0.00734132,0.21865253,0.05096963,0.87370836
-2.72836418,2.82418875,1.27491722,0.75336683,0.67068997,0.90111049,0.00783433,0.21598237,0.05148229,0.87327080
-2.72236118,2.80596459,1.26020078,0.74936076,0.67289218,0.89308465,0.00836503,0.21254986,0.05189262,0.87052765
-2.71635818,2.78016796,1.24131078,0.74285438,0.67260263,0.88340846,0.00893252,0.20836654,0.05219862,0.86549628
-2.71035518,2.74719826,1.21850836,0.73396870,0.66976380,0.87223696,0.00953520,0.20345757,0.05240130,0.85824378
-2.70435218,2.70760194,1.19212165,0.72287153,0.66438022,0.85975802,0.01017075,0.19786174,0.05250483,0.84888796
-2.69834917,2.66206655,1.16254234,0.70977427,0.65652095,0.84619234,0.01083607,0.19163090,0.05251658,0.83759587
-2.69234617,2.61140884,1.13022001,0.69492700,0.64631947,0.83179201,0.01152725,0.18482883,0.05244692,0.82458027
-2.68634317,2.55655700,1.09565414,0.67861206,0.63397091,0.81683741,0.01223955,0.17752965,0.05230896,0.81009387
-2.68034017,2.49852787,1.05938387,0.66113632,0.61972676,0.80163235,0.01296743,0.16981585,0.05211811,0.79442176
-2.67433717,2.43839950,1.02197574,0.64282248,0.60388728,0.78649765,0.01370456,0.16177597,0.05189149,0.77787232
-2.66833417,2.37728046,0.98400981,0.62399963,0.58679193,0.77176309,0.01444394,0.15350212,0.05164727,0.76076715
-2.66233117,2.31627689,0.94606453,0.60499363,0.56880836,0.75775816,0.01517797,0.14508746,0.05140398,0.74343023
-2.65632816,2.25645861,0.90870093,0.58611749,0.55032023,0.74480176,0.01589858,0.13662365,0.05117967,0.72617714
-2.65032516,2.19882572,0.87244681,0.56766231,0.53171465,0.73319138,0.01659742,0.12819851,0.05099117,0.70930447
-2.64432216,2.14427709,0.83778140,0.54988901,0.51336948,0.72319213,0.01726603,0.11989394,0.05085336,0.69308009
-2.63831916,2.09358182,0.80512139,0.53302118,0.49564126,0.71502609,0.01789604,0.11178410,0.05077844,0.67773465
-2.63231616,2.04735507,0.77480875,0.51723937,0.47885402,0.70886254,0.01847935,0.10393408,0.05077540,0.66345445
-2.62631316,2.00603890,0.74710091,0.50267690,0.46328948,0.70480946,0.01900836,0.09639883,0.05084947,0.65037617
-2.62031016,1.96988925,0.72216394,0.48941739,0.44917899,0.70290685,0.01947613,0.08922267,0.05100187,0.63858339
-2.61430715,1.93896911,0.70006882,0.47749402,0.43669732,0.70312214,0.01987657,0.08243907,0.05122954,0.62810513
-2.60830415,1.91314843,0.68079115,0.46689051,0.42595860,0.70534803,0.02020457,0.07607090,0.05152520,0.61891626
-2.60230115,1.89211062,0.66421431,0.45754374,0.41701440,0.70940298,0.02045609,0.07013095,0.05187741,0.61093988
-2.59629815,1.87536533,0.65013592,0.44934781,0.40985393,0.71503440,0.02062823,0.06462276,0.05227092,0.60405127
-2.59029515,1.86226701,0.63827733,0.44215943,0.40440636,0.72192450,0.02071929,0.05954164,0.05268709,0.59808343
-2.58429215,1.85203858,0.62829585,0.43580433,0.40054490,0.72969869,0.02072871,0.05487581,0.05310446,0.59283382
-2.57828914,1.84379918,0.61979897,0.43008450,0.39809274,0.73793626,0.02065706,0.05060767,0.05349944,0.58807217
-2.57228614,1.83659512,0.61236018,0.42478592,0.39683024,0.74618287,0.02050596,0.04671506,0.05384707,0.58354889
-2.56628314,1.82943280,0.60553563,0.41968652,0.39650337,0.75396458,0.02027797,0.04317252,0.05412186,0.57900394
-2.56028014,1.82131239,0.59888088,0.41456416,0.39683294,0.76080275,0.01997649,0.03995240,0.05429859,0.57417580
-2.55427714,1.81126124,0.59196715,0.40920420,0.39752433,0.76622922,0.01960561,0.03702600,0.05435324,0.56881025
-2.54827414,1.79836563,0.58439633,0.40340658,0.39827737,0.76980138,0.01917003,0.03436450,0.05426370,0.56266875
-2.54227114,1.78179996,0.57581429,0.39699214,0.39879616,0.77111625,0.01867489,0.03193976,0.05401059,0.55553605
-2.53626813,1.76085241,0.56592185,0.38980795,0.39879833,0.76982331,0.01812565,0.02972498,0.05357785,0.54722695
-2.53026513,1.73494612,0.55448327,0.38173155,0.39802369,0.76563543,0.01752804,0.02769530,0.05295334,0.53759199
-2.52426213,1.70365546,0.54133180,0.37267402,0.39624182,0.75833749,0.01688792,0.02582818,0.05212919,0.52652189
-2.51825913,1.66671685,0.52637244,0.36258179,0.39325856,0.74779253,0.01621122,0.02410367,0.05110208,0.51395062
-2.51225613,1.62403388,0.50958170,0.35143723,0.38892107,0.73394503,0.01550387,0.02250468,0.04987333,0.49985720
-2.50625313,1.57567697,0.49100484,0.33925798,0.38312152,0.71682147,0.01477180,0.02101702,0.04844888,0.48426600
-2.50025013,1.52187754,0.47075054,0.32609521,0.37579913,0.69652808,0.01402081,0.01962949,0.04683904,0.46724578
-2.49424712,1.46301727,0.44898367,0.31203088,0.36694084,0.67324595,0.01325665,0.01833384,0.04505820,0.44890746
-2.48824412,1.39961315,0.42591645,0.29717412,0.35658028,0.64722390,0.01248491,0.01712471,0.04312436,0.42940073
-2.48224112,1.33229881,0.40179850,0.28165697,0.34479551,0.61876935,0.01171100,0.01599957,0.04105857,0.40890977
-2.47623812,1.26180337,0.37690629,0.26562965,0.33170537,0.58823764,0.01094020,0.01495857,0.03888428,0.38764815
-2.47023512,1.18892830,0.35153254,0.24925558,0.31746481,0.55602036,0.01017755,0.01400442,0.03662670,0.36585320
-2.46423212,1.11452369,0.32597588,0.23270628,0.30225932,0.52253310,0.00942783,0.01314228,0.03431207,0.34378001
-2.45822911,1.03946444,0.30053133,0.21615645,0.28629874,0.48820314,0.00869559,0.01237955,0.03196698,0.32169537
-2.45222611,0.96462748,0.27548173,0.19977934,0.26981061,0.45345756,0.00798504,0.01172576,0.02961768,0.29987174
-2.44622311,0.89087062,0.25109060,0.18374250,0.25303347,0.41871217,0.00730005,0.01119237,0.02728950,0.27858148
-2.44022011,0.81901367,0.22759632,0.16820413,0.23621011,0.38436161,0.00664412,0.01079258,0.02500630,0.25809147
-2.43421711,0.74982226,0.20520793,0.15331002,0.21958119,0.35077091,0.00602035,0.01054110,0.02278999,0.23865831
-2.42821411,0.68399462,0.18410236,0.13919118,0.20337933,0.31826868,0.00543138,0.01045394,0.02066019,0.22052401
-2.42221111,0.62215149,0.16442320,0.12596214,0.18782375,0.28714203,0.00487940,0.01054806,0.01863396,0.20391234
-2.41620810,0.56482898,0.14628065,0.11371983,0.17311568,0.25763327,0.00436616,0.01084108,0.01672565,0.18902578
-2.41020510,0.51247440,0.12975264,0.10254314,0.15943458,0.22993829,0.00389292,0.01135087,0.01494680,0.17604300
-2.40420210,0.46544451,0.11488684,0.09249296,0.14693506,0.20420653,0.00346047,0.01209509,0.01330617,0.16511687
-2.39819910,0.42400605,0.10170333,0.08361258,0.13574476,0.18054232,0.00306916,0.01309063,0.01180984,0.15637282
-2.39219610,0.38833794,0.09019773,0.07592848,0.12596288,0.15900743,0.00271893,0.01435308,0.01046134,0.14990758
-2.38619310,0.35853479,0.08034452,0.06945133,0.11765948,0.13962450,0.00240931,0.01589606,0.00926187,0.14578808
-2.38019010,0.33461129,0.07210047,0.06417704,0.11087542,0.12238122,0.00213946,0.01773047,0.00821050,0.14405057
-2.37418709,0.31650703,0.06540785,0.06008795,0.10562286,0.10723489,0.00190823,0.01986381,0.00730445,0.14469977
-2.36818409,0.30409157,0.06019746,0.05715386,0.10188619,0.09411718,0.00171414,0.02229938,0.00653928,0.14770823
-2.36218109,0.29716930,0.05639131,0.05533307,0.09962345,0.08293896,0.00155551,0.02503558,0.00590921,0.15301563
-2.35617809,0.29548424,0.05390492,0.05457324,0.09876806,0.07359487,0.00143041,0.02806517,0.00540730,0.16052837
-2.35017509,0.29872446,0.05264917,0.05481214,0.09923080,0.06596761,0.00133670,0.03137468,0.00502565,0.17011932
-2.34417209,0.30652639,0.05253185,0.05597834,0.10090211,0.05993190,0.00127213,0.03494389,0.00475561,0.18162789
-2.33816908,0.31847900,0.05345882,0.05799170,0.10365458,0.05535788,0.00123427,0.03874550,0.00458790,0.19486067
-2.33216608,0.33412814,0.05533493,0.06076399,0.10734563,0.05211409,0.00122059,0.04274500,0.00451279,0.20959251
-2.32616308,0.35298113,0.05806471,0.06419942,0.11182045,0.05006997,0.00122847,0.04690071,0.00452014,0.22556845
-2.32016008,0.37451203,0.06155298,0.06819527,0.11691503,0.04909789,0.00125521,0.05116412,0.00459957,0.24250642
-2.31415708,0.39816753,0.06570537,0.07264276,0.12245943,0.04907483,0.00129802,0.05548053,0.00474048,0.26010092
-2.30815408,0.42337386,0.07042889,0.07742800,0.12828113,0.04988364,0.00135411,0.05978987,0.00493217,0.27802755
-2.30215108,0.44954469,0.07563256,0.08243327,0.13420848,0.05141408,0.00142062,0.06402786,0.00516388,0.29594862
-2.29614807,0.47609003,0.08122811,0.08753851,0.14007421,0.05356358,0.00149472,0.06812740,0.00542493,0.31351951
-2.29014507,0.50242615,0.08713078,0.09262310,0.14571888,0.05623781,0.00157359,0.07202018,0.00570478,0.33039583
-2.28414207,0.52798612,0.09326021,0.09756788,0.15099426,0.05935112,0.00165447,0.07563840,0.00599312,0.34624116
-2.27813907,0.55223097,0.09954132,0.10225732,0.15576642,0.06282680,0.00173470,0.07891666,0.00628006,0.36073504
-2.27213607,0.57466091,0.10590524,0.10658191,0.15991862,0.06659726,0.00181172,0.08179383,0.00655619,0.37358110
-2.26613307,0.59482623,0.11229006,0.11044051,0.16335372,0.07060403,0.00188317,0.08421495,0.00681275,0.38451478
-2.26013007,0.61233752,0.11864150,0.11374273,0.16599612,0.07479769,0.00194688,0.08613293,0.00704179,0.39331062
-2.25412706,0.62687465,0.12491327,0.11641108,0.16779319,0.07913763,0.00200094,0.08751012,0.00723627,0.39978855
-2.24812406,0.63819413,0.13106720,0.11838299,0.16871597,0.08359171,0.00204370,0.08831964,0.00739019,0.40381904
-2.24212106,0.64613456,0.13707300,0.11961233,0.16875932,0.08813575,0.00207386,0.08854631,0.00749873,0.40532688
-2.23611806,0.65061971,0.14290762,0.12007066,0.16794134,0.09275290,0.00209044,0.08818734,0.00755830,0.40429327
-2.23011506,0.65165925,0.14855434,0.11974787,0.16630222,0.09743303,0.00209280,0.08725255,0.00756661,0.40075635
-2.22411206,0.64934704,0.15400151,0.11865234,0.16390245,0.10217191,0.00208070,0.08576423,0.00752268,0.39480989
-2.21810905,0.64385693,0.15924103,0.11681056,0.16082060,0.10697055,0.00205423,0.08375663,0.00742686,0.38660038
-2.21210605,0.63543650,0.16426667,0.11426614,0.15715066,0.11183460,0.00201383,0.08127503,0.00728072,0.37632257
-2.20610305,0.62439895,0.16907247,0.11107841,0.15299919,0.11677384,0.00196026,0.07837457,0.00708699,0.36421370
-2.20010005,0.61111351,0.17365107,0.10732052,0.14848223,0.12180201,0.00189455,0.07511879,0.00684944,0.35054662
-2.19409705,0.59599498,0.17799238,0.10307719,0.14372239,0.12693685,0.00181801,0.07157792,0.00657270,0.33562221
-2.18809405,0.57949288,0.18208265,0.09844227,0.13884588,0.13220061,0.00173210,0.06782714,0.00626213,0.31976130
-2.18209105,0.56208058,0.18590387,0.09351602,0.13397997,0.13762086,0.00163845,0.06394473,0.00592359,0.30329661
-2.17608804,0.54424512,0.18943384,0.08840253,0.12925064,0.14323166,0.00153877,0.06001021,0.00556326,0.28656478
-2.17008504,0.52647793,0.19264680,0.08320700,0.12478079,0.14907517,0.00143480,0.05610269,0.00518744,0.26989902
-2.16408204,0.50926679,0.19551463,0.07803339,0.12068877,0.15520342,0.00132827,0.05229923,0.00480236,0.25362249
-2.15807904,0.49308929,0.19800868,0.07298217,0.11708744,0.16168027,0.00122082,0.04867346,0.00441401,0.23804261
-2.15207604,0.47840773,0.20010196,0.06814845,0.11408365,0.16858327,0.00111402,0.04529440,0.00402801,0.22344645
-2.14607304,0.46566553,0.20177174,0.06362043,0.11177807,0.17600541,0.00100926,0.04222557,0.00364945,0.21009724
-2.14007004,0.45528478,0.20300234,0.05947826,0.11026535,0.18405636,0.00090779,0.03952423,0.00328282,0.19823199
-2.13406703,0.44766489,0.20378781,0.05579323,0.10963447,0.19286306,0.00081066,0.03724097,0.00293193,0.18806013
-2.12806403,0.44318176,0.20413452,0.05262733,0.10996921,0.20256953,0.00071873,0.03541945,0.00259987,0.17976311
-2.12206103,0.44218729,0.20406321,0.05003313,0.11134861,0.21333560,0.00063265,0.03409634,0.00228903,0.17349468
-2.11605803,0.44500868,0.20361056,0.04805391,0.11384732,0.22533443,0.00055288,0.03330141,0.00200109,0.16938185
-2.11005503,0.45194726,0.20282997,0.04672402,0.11753577,0.23874888,0.00047970,0.03305771,0.00173706,0.16752614
-2.10405203,0.46327652,0.20179145,0.04606938,0.12248005,0.25376652,0.00041322,0.03338189,0.00149735,0.16800510
-2.09804902,0.47923913,0.20058068,0.04610802,0.12874142,0.27057350,0.00035339,0.03428444,0.00128183,0.17087378
-2.09204602,0.50004289,0.19929707,0.04685071,0.13637554,0.28934733,0.00030006,0.03577002,0.00108990,0.17616609
-2.08604302,0.52585555,0.19805097,0.04830154,0.14543123,0.31024894,0.00025296,0.03783777,0.00092062,0.18389592
-2.08004002,0.55679869,0.19696014,0.05045843,0.15594894,0.33341419,0.00021172,0.04048148,0.00077270,0.19405782
-2.07403702,0.59294093,0.19614557,0.05331357,0.16795884,0.35894536,0.00017594,0.04368982,0.00064469,0.20662740
-2.06803402,0.63429082,0.19572688,0.05685367,0.18147867,0.38690291,0.00014517,0.04744637,0.00053496,0.22156118
-2.06203102,0.68078982,0.19581752,0.06106024,0.19651144,0.41729815,0.00011894,0.05172975,0.00044184,0.23879619
-2.05602801,0.73230595,0.19652009,0.06590963,0.21304302,0.45008711,0.00009678,0.05651350,0.00036363,0.25824917
-2.05002501,0.78862850,0.19792180,0.07137304,0.23103979,0.48516621,0.00007822,0.06176612,0.00029867,0.27981558
-2.04402201,0.84946450,0.20009061,0.07741645,0.25044643,0.52236998,0.00006283,0.06745092,0.00024536,0.30336851
-2.03801901,0.91443730,0.20307201,0.08400060,0.27118400,0.56147123,0.00005018,0.07352603,0.00020224,0.32875770
-2.03201601,0.98308765,0.20688678,0.09108084,0.29314851,0.60218384,0.00003991,0.07994433,0.00016793,0.35580869
-2.02601301,1.05487769,0.21152973,0.09860721,0.31620993,0.64416824,0.00003169,0.08665355,0.00014124,0.38432240
-2.02001001,1.12919795,0.21696967,0.10652452,0.34021199,0.68703949,0.00002521,0.09359641,0.00012111,0.41407531
-2.01400700,1.20537736,0.22315046,0.11477261,0.36497268,0.73037780,0.00002024,0.10071093,0.00010663,0.44482022
-2.00800400,1.28269626,0.22999320,0.12328678,0.39028569,0.77374118,0.00001658,0.10793090,0.00009707,0.47628793
-2.00200100,1.36040202,0.23739949,0.13199848,0.41592273,0.81667958,0.00001407,0.11518653,0.00009186,0.50818977
-1.99599800,1.43772682,0.24525560,0.14083613,0.44163685,0.85875014,0.00001261,0.12240525,0.00009055,0.54022118
-1.98999500,1.51390719,0.25343728,0.14972620,0.46716670,0.89953281,0.00001215,0.12951279,0.00009289,0.57206620
-1.98399200,1.58820429,0.26181516,0.15859455,0.49224169,0.93864550,0.00001268,0.13643439,0.00009875,0.60340290
-1.97798899,1.65992455,0.27026027,0.16736780,0.51658796,0.97575832,0.00001425,0.14309615,0.00010816,0.63390964
-1.97198599,1.72843939,0.27864971,0.17597493,0.53993504,1.01060599,0.00001695,0.14942656,0.00012131,0.66327191
-1.96598299,1.79320355,0.28687183,0.18434887,0.56202290,1.04299785,0.00002094,0.15535808,0.00013851,0.69118967
-1.95997999,1.85377094,0.29483103,0.19242811,0.58260932,1.07282506,0.00002645,0.16082878,0.00016026,0.71738472
-1.95397699,1.90980734,0.30245167,0.20015815,0.60147716,1.10006453,0.00003375,0.16578384,0.00018717,0.74160791
-1.94797399,1.96109939,0.30968115,0.20749276,0.61844138,1.12477936,0.00004321,0.17017709,0.00022006,0.76364585
-1.94197099,2.00755930,0.31649172,0.21439509,0.63335538,1.14711584,0.00005525,0.17397224,0.00025985,0.78332671
-1.93596798,2.04922498,0.32288123,0.22083823,0.64611649,1.16729709,0.00007040,0.17714392,0.00030767,0.80052491
-1.92996498,2.08625565,0.32887255,0.22680558,0.65667032,1.18561363,0.00008926,0.17967839,0.00036477,0.81516425
-1.92396198,2.11892294,0.33451181,0.23229067,0.66501368,1.20241148,0.00011252,0.18157390,0.00043261,0.82721951
-1.91795898,2.14759792,0.33986555,0.23729661,0.67119600,1.21807819,0.00014097,0.18284066,0.00051275,0.83671618
-1.91195598,2.17273463,0.34501686,0.24183508,0.67531906,1.23302773,0.00017548,0.18350041,0.00060693,0.84372836
-1.90595298,2.19485088,0.35006076,0.24592501,0.67753510,1.24768465,0.00021703,0.18358557,0.00071701,0.84837500
-1.89994997,2.21450710,0.35509896,0.24959089,0.67804319,1.26246863,0.00026666,0.18313805,0.00084495,0.85081441
-1.89394697,2.23228432,0.36023442,0.25286093,0.67708420,1.27777969,0.00032549,0.18220770,0.00099279,0.85123749
-1.88794397,2.24876220,0.36556582,0.25576512,0.67493431,1.29398503,0.00039470,0.18085052,0.00116264,0.84985996
-1.88194097,2.26449799,0.37118217,0.25833324,0.67189747,1.31140770,0.00047550,0.17912667,0.00135658,0.84691387
-1.87593797,2.28000736,0.37715801,0.26059306,0.66829691,1.33031760,0.00056910,0.17709838,0.00157666,0.84263892
-1.86993497,2.29574775,0.38354920,0.26256877,0.66446626,1.35092489,0.00067671,0.17482787,0.00182480,0.83727396
-1.86393197,2.31210471,0.39038951,0.26427963,0.66074018,1.37337593,0.00079944,0.17237525,0.00210275,0.83104897
-1.85792896,2.32938163,0.39768830,0.26573914,0.65744518,1.39775141,0.00093833,0.16979675,0.00241203,0.82417802
-1.85192596,2.34779288,0.40542903,0.26695448,0.65489061,1.42406671,0.00109428,0.16714298,0.00275379,0.81685333
-1.84592296,2.36746035,0.41356903,0.26792651,0.65336023,1.45227376,0.00126798,0.16445761,0.00312881,0.80924068
-1.83991996,2.38841300,0.42204013,0.26865002,0.65310445,1.48226435,0.00145990,0.16177633,0.00353738,0.80147624
-1.83391696,2.41058919,0.43075035,0.26911449,0.65433337,1.51387415,0.00167021,0.15912616,0.00397920,0.79366490
-1.82791396,2.43384111,0.43958642,0.26930497,0.65721095,1.54688720,0.00189878,0.15652513,0.00445339,0.78587986
-1.82191096,2.45794099,0.44841696,0.26920331,0.66185005,1.58104050,0.00214512,0.15398230,0.00495837,0.77816356
-1.81590795,2.48258843,0.45709644,0.26878937,0.66830877,1.61602837,0.00240833,0.15149814,0.00549186,0.77052957
-1.80990495,2.50741853,0.46546938,0.26804233,0.67658790,1.65150655,0.00268716,0.14906518,0.00605085,0.76296533
-1.80390195,2.53201047,0.47337507,0.26694187,0.68662960,1.68709591,0.00297992,0.14666893,0.00663164,0.75543546
-1.79789895,2.55589626,0.48065233,0.26546927,0.69831736,1.72238591,0.00328457,0.14428899,0.00722983,0.74788544
-1.79189595,2.57856970,0.48714450,0.26360830,0.71147732,1.75693809,0.00359872,0.14190038,0.00784044,0.74024553
-1.78589295,2.59949547,0.49270428,0.26134592,0.72588081,1.79028964,0.00391965,0.13947486,0.00845802,0.73243464
-1.77988994,2.61811855,0.49719855,0.25867275,0.74124846,1.82195764,0.00424446,0.13698247,0.00907674,0.72436419
-1.77388694,2.63387410,0.50051299,0.25558335,0.75725548,1.85144400,0.00457008,0.13439290,0.00969061,0.71594180
-1.76788394,2.64619805,0.50255640,0.25207638,0.77353851,1.87824161,0.00489343,0.13167695,0.01029366,0.70707481
-1.76188094,2.65453848,0.50326473,0.24815462,0.78970362,1.90184171,0.00521149,0.12880786,0.01088017,0.69767363
-1.75587794,2.65836788,0.50260466,0.24382489,0.80533561,1.92174265,0.00552148,0.12576249,0.01144491,0.68765490
-1.74987494,2.65719628,0.50057667,0.23909801,0.82000832,1.93745993,0.00582096,0.12252239,0.01198340,0.67694454
-1.74387194,2.65058508,0.49721749,0.23398876,0.83329571,1.94853746,0.00610799,0.11907466,0.01249214,0.66548060
-1.73786893,2.63816107,0.49260179,0.22851585,0.84478348,1.95455948,0.00638124,0.11541261,0.01296886,0.65321603
-1.73186593,2.61963041,0.48684309,0.22270202,0.85408082,1.95516297,0.00664011,0.11153614,0.01341276,0.64012112
-1.72586293,2.59479176,0.48009357,0.21657415,0.86083191,1.95004975,0.00688484,0.10745201,0.01382460,0.62618578
-1.71985993,2.56354790,0.47254287,0.21016336,0.86472670,1.93899779,0.00711657,0.10317370,0.01420691,0.61142139
-1.71385693,2.52591513,0.46441565,0.20350517,0.86551060,1.92187108,0.00733740,0.09872113,0.01456401,0.59586219
-1.70785393,2.48202976,0.45596784,0.19663958,0.86299258,1.89862742,0.00755033,0.09412018,0.01490198,0.57956601
-1.70185093,2.43215091,0.44748157,0.18961101,0.85705134,1.86932364,0.00775928,0.08940190,0.01522859,0.56261427
-1.69584792,2.37665923,0.43925880,0.18246810,0.84763924,1.83411774,0.00796897,0.08460161,0.01555310,0.54511119
-1.68984492,2.31605115,0.43161366,0.17526333,0.83478375,1.79326778,0.00818477,0.07975789,0.01588600,0.52718199
-1.68384192,2.25092857,0.42486359,0.16805231,0.81858630,1.74712727,0.00841254,0.07491136,0.01623867,0.50897017
-1.67783892,2.18198408,0.41931963,0.16089294,0.79921866,1.69613732,0.00865838,0.07010350,0.01662292,0.49063385
-1.67183592,2.10998227,0.41527591,0.15384418,0.77691676,1.64081553,0.00892835,0.06537542,0.01705051,0.47234124
-1.66583292,2.03573749,0.41299882,0.14696472,0.75197247,1.58174239,0.00922824,0.06076667,0.01753261,0.45426538
-1.65982991,1.96008926,0.41271614,0.14031134,0.72472350,1.51954542,0.00956320,0.05631413,0.01807922,0.43657831
-1.65382691,1.88387610,0.41460662,0.13393724,0.69554200,1.45488201,0.00993745,0.05205099,0.01869860,0.41944502
-1.64782391,1.80790908,0.41879042,0.12789031,0.66482231,1.38842151,0.01035397,0.04800595,0.01939669,0.40301728
-1.64182091,1.73294627,0.42532088,0.12221143,0.63296849,1.32082754,0.01081427,0.04420253,0.02017665,0.38742781
-1.63581791,1.65966933,0.43417809,0.11693292,0.60038206,1.25274119,0.01131807,0.04065863,0.02103838,0.37278499
-1.62981491,1.58866320,0.44526460,0.11207723,0.56745059,1.18476575,0.01186321,0.03738626,0.02197824,0.35916839
-1.62381191,1.52040008,0.45840370,0.10765598,0.53453753,1.11745376,0.01244548,0.03439149,0.02298881,0.34662546
-1.61780890,1.45522820,0.47334051,0.10366931,0.50197367,1.05129670,0.01305864,0.03167459,0.02405888,0.33516943
