energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.50875438,1.20135379,0.28164283,0.20565856,0.00090677,0.24408807,0.03778204,0.44936443,0.49956788,0.05850546
-3.50275138,1.17214704,0.27849117,0.19975308,0.00089570,0.24091017,0.03667407,0.43683409,0.49116866,0.05459443
-3.49674837,1.13981214,0.27405998,0.19342460,0.00088138,0.23667188,0.03548592,0.42345110,0.48096505,0.05091306
-3.49074537,1.10423112,0.26833699,0.18665717,0.00086345,0.23136709,0.03421675,0.40913500,0.46890501,0.04744002
-3.48474237,1.06538395,0.26134028,0.17944820,0.00084172,0.22501396,0.03286770,0.39384436,0.45498829,0.04415475
-3.47873937,1.02335346,0.25311851,0.17180972,0.00081615,0.21765519,0.03144220,0.37757861,0.43926716,0.04103828
-3.47273637,0.97832532,0.24374976,0.16376878,0.00078690,0.20935742,0.02994602,0.36037803,0.42184506,0.03807385
-3.46673337,0.93058308,0.23333930,0.15536705,0.00075420,0.20020940,0.02838732,0.34232176,0.40287295,0.03524736
-3.46073037,0.88049871,0.22201614,0.14665965,0.00071845,0.19031934,0.02677643,0.32352423,0.38254384,0.03254760
-3.45472736,0.82851923,0.20992876,0.13771333,0.00068008,0.17981146,0.02512560,0.30413005,0.36108565,0.02996627
-3.44872436,0.77515036,0.19724014,0.12860408,0.00063962,0.16882192,0.02344861,0.28430780,0.33875291,0.02749788
-3.44272136,0.72093808,0.18412238,0.11941440,0.00059763,0.15749446,0.02176029,0.26424307,0.31581771,0.02513940
-3.43671836,0.66644917,0.17075119,0.11023029,0.00055469,0.14597576,0.02007606,0.24413108,0.29256034,0.02288993
-3.43071536,0.61225171,0.15730053,0.10113827,0.00051137,0.13441105,0.01841134,0.22416938,0.26926009,0.02075021
-3.42471236,0.55889659,0.14393757,0.09222244,0.00046823,0.12293985,0.01678110,0.20455079,0.24618665,0.01872208
-3.41870935,0.50690074,0.13081824,0.08356182,0.00042580,0.11169228,0.01519939,0.18545714,0.22359242,0.01680804
-3.41270635,0.45673281,0.11808347,0.07522806,0.00038454,0.10078588,0.01367893,0.16705377,0.20170602,0.01501071
-3.40670335,0.40880186,0.10585634,0.06728360,0.00034487,0.09032320,0.01223075,0.14948528,0.18072724,0.01333247
-3.40070035,0.36344916,0.09424006,0.05978032,0.00030715,0.08039007,0.01086404,0.13287231,0.16082347,0.01177505
-3.39469735,0.32094333,0.08331685,0.05275872,0.00027164,0.07105466,0.00958590,0.11730965,0.14212763,0.01033933
-3.38869435,0.28147869,0.07314773,0.04624760,0.00023857,0.06236725,0.00840139,0.10286548,0.12473766,0.00902512
-3.38269135,0.24517656,0.06377304,0.04026424,0.00020807,0.05436065,0.00731347,0.08958173,0.10871725,0.00783112
-3.37668834,0.21208911,0.05521368,0.03481494,0.00018022,0.04705126,0.00632316,0.07747536,0.09409777,0.00675491
-3.37068534,0.18220535,0.04747292,0.02989599,0.00015504,0.04044045,0.00542970,0.06654042,0.08088119,0.00579304
-3.36468234,0.15545870,0.04053853,0.02549481,0.00013251,0.03451644,0.00463075,0.05675072,0.06904360,0.00494115
-3.35867934,0.13173573,0.03438534,0.02159131,0.00011258,0.02925634,0.00392263,0.04806290,0.05853935,0.00419424
-3.35267634,0.11088537,0.02897777,0.01815937,0.00009514,0.02462828,0.00330061,0.04041968,0.04930537,0.00354683
-3.34667334,0.09272836,0.02427256,0.01516832,0.00008010,0.02059362,0.00275916,0.03375323,0.04126548,0.00299324
-3.34067034,0.07706638,0.02022127,0.01258433,0.00006735,0.01710901,0.00229224,0.02798831,0.03433468,0.00252793
-3.33466733,0.06369062,0.01677272,0.01037181,0.00005680,0.01412841,0.00189348,0.02304532,0.02842310,0.00214568
-3.32866433,0.05238951,0.01387519,0.00849459,0.00004839,0.01160480,0.00155648,0.01884298,0.02343958,0.00184191
-3.32266133,0.04295553,0.01147829,0.00691695,0.00004209,0.00949173,0.00127496,0.01530063,0.01929481,0.00161296
-3.31665833,0.03519087,0.00953465,0.00560454,0.00003797,0.00774462,0.00104293,0.01234019,0.01590396,0.00145628
-3.31065533,0.02891206,0.00800122,0.00452507,0.00003614,0.00632178,0.00085481,0.00988764,0.01318883,0.00137066
-3.30465233,0.02395357,0.00684034,0.00364879,0.00003686,0.00518522,0.00070554,0.00787418,0.01107948,0.00135646
-3.29864932,0.02017031,0.00602054,0.00294897,0.00004053,0.00430120,0.00059067,0.00623699,0.00951543,0.00141571
-3.29264632,0.01743941,0.00551705,0.00240203,0.00004773,0.00364060,0.00050634,0.00491974,0.00844639,0.00155228
-3.28664332,0.01566106,0.00531211,0.00198775,0.00005925,0.00317914,0.00044935,0.00387273,0.00783263,0.00177196
-3.28064032,0.01475877,0.00539504,0.00168923,0.00007620,0.00289742,0.00041714,0.00305288,0.00764502,0.00208249
-3.27463732,0.01467909,0.00576220,0.00149292,0.00010000,0.00278085,0.00040776,0.00242360,0.00786474,0.00249360
-3.26863432,0.01539079,0.00641671,0.00138846,0.00013250,0.00281948,0.00041984,0.00195444,0.00848271,0.00301696
-3.26263132,0.01688379,0.00736802,0.00136858,0.00017603,0.00300780,0.00045255,0.00162075,0.00949884,0.00366603
-3.25662831,0.01916769,0.00863140,0.00142896,0.00023353,0.00334443,0.00050551,0.00140327,0.01092107,0.00445594
-3.25062531,0.02227011,0.01022724,0.00156805,0.00030861,0.00383183,0.00057876,0.00128771,0.01276415,0.00540324
-3.24462231,0.02623480,0.01218023,0.00178692,0.00040566,0.00447589,0.00067266,0.00126436,0.01504830,0.00652561
-3.23861931,0.03111965,0.01451847,0.00208913,0.00052998,0.00528562,0.00078780,0.00132772,0.01779779,0.00784146
-3.23261631,0.03699447,0.01727238,0.00248053,0.00068788,0.00627276,0.00092497,0.00147620,0.02103925,0.00936954
-3.22661331,0.04393871,0.02047366,0.00296918,0.00088678,0.00745131,0.00108500,0.00171177,0.02480002,0.01112842
-3.22061031,0.05203908,0.02415399,0.00356513,0.00113527,0.00883724,0.00126874,0.00203978,0.02910633,0.01313598
-3.21460730,0.06138712,0.02834389,0.00428036,0.00144323,0.01044799,0.00147694,0.00246868,0.03398155,0.01540886
-3.20860430,0.07207674,0.03307137,0.00512856,0.00182185,0.01230210,0.00171017,0.00300987,0.03944439,0.01796190
-3.20260130,0.08420178,0.03836075,0.00612497,0.00228359,0.01441882,0.00196878,0.00367746,0.04550725,0.02080765
-3.19659830,0.09785364,0.04423148,0.00728619,0.00284220,0.01681765,0.00225281,0.00448811,0.05217472,0.02395588
-3.19059530,0.11311907,0.05069708,0.00862994,0.00351254,0.01951804,0.00256196,0.00546076,0.05944227,0.02741325
-3.18459230,0.13007814,0.05776428,0.01017476,0.00431047,0.02253893,0.00289558,0.00661641,0.06729533,0.03118303
-3.17858929,0.14880242,0.06543236,0.01193971,0.00525253,0.02589847,0.00325261,0.00797777,0.07570870,0.03526507
-3.17258629,0.16935351,0.07369272,0.01394398,0.00635566,0.02961365,0.00363164,0.00956891,0.08464638,0.03965584
-3.16658329,0.19178188,0.08252879,0.01620649,0.00763673,0.03370003,0.00403095,0.01141477,0.09406194,0.04434878
-3.16058029,0.21612609,0.09191626,0.01874536,0.00911210,0.03817145,0.00444853,0.01354069,0.10389934,0.04933478
-3.15457729,0.24241238,0.10182354,0.02157743,0.01079702,0.04303983,0.00488220,0.01597180,0.11409435,0.05460283
-3.14857429,0.27065463,0.11221269,0.02471768,0.01270500,0.04831492,0.00532969,0.01873236,0.12457634,0.06014098
-3.14257129,0.30085460,0.12304045,0.02817866,0.01484715,0.05400414,0.00578876,0.02184510,0.13527062,0.06593726
-3.13656828,0.33300252,0.13425968,0.03196986,0.01723150,0.06011242,0.00625732,0.02533043,0.14610101,0.07198087
-3.13056528,0.36707781,0.14582087,0.03609721,0.01986233,0.06664204,0.00673357,0.02920578,0.15699274,0.07826325
-3.12456228,0.40304990,0.15767373,0.04056247,0.02273954,0.07359244,0.00721610,0.03348486,0.16787535,0.08477921
-3.11855928,0.44087908,0.16976887,0.04536278,0.02585813,0.08096015,0.00770398,0.03817705,0.17868561,0.09152787
-3.11255628,0.48051717,0.18205930,0.05049028,0.02920774,0.08873853,0.00819687,0.04328682,0.18937010,0.09851343
-3.10655328,0.52190808,0.19450176,0.05593185,0.03277240,0.09691766,0.00869508,0.04881335,0.19988755,0.10574563
-3.10055028,0.56498790,0.20705778,0.06166895,0.03653045,0.10548412,0.00919952,0.05475025,0.21021044,0.11323980
-3.09454727,0.60968478,0.21969439,0.06767766,0.04045464,0.11442080,0.00971176,0.06108548,0.22032613,0.12101656
-3.08854427,0.65591824,0.23238433,0.07392888,0.04451251,0.12370666,0.01023390,0.06780150,0.23023701,0.12910098
-3.08254127,0.70359815,0.24510587,0.08038870,0.04866688,0.13331654,0.01076848,0.07487562,0.23995995,0.13752127
-3.07653827,0.75262320,0.25784214,0.08701895,0.05287673,0.14322099,0.01131834,0.08228052,0.24952485,0.14630704
-3.07053527,0.80287916,0.27057994,0.09377791,0.05709813,0.15338607,0.01188646,0.08998500,0.25897234,0.15548707
-3.06453227,0.85423674,0.28330823,0.10062117,0.06128542,0.16377330,0.01247573,0.09795495,0.26835079,0.16508676
-3.05852926,0.90654954,0.29601625,0.10750266,0.06539249,0.17433963,0.01308876,0.10615433,0.27771268,0.17512534
-3.05252626,0.95965195,0.30869138,0.11437563,0.06937413,0.18503755,0.01372769,0.11454637,0.28711059,0.18561297
-3.04652326,1.01335743,0.32131700,0.12119386,0.07318740,0.19581531,0.01439400,0.12309470,0.29659291,0.19654789
-3.04052026,1.06745721,0.33387026,0.12791270,0.07679289,0.20661730,0.01508833,0.13176451,0.30619960,0.20791380
-3.03451726,1.12171972,0.34632019,0.13449015,0.08015596,0.21738464,0.01581040,0.14052358,0.31595822,0.21967764
-3.02851426,1.17589086,0.35862603,0.14088786,0.08324768,0.22805582,0.01655893,0.14934318,0.32588040,0.23178789
-3.02251126,1.22969533,0.37073607,0.14707191,0.08604561,0.23856769,0.01733164,0.15819870,0.33595905,0.24417372
-3.01650825,1.28283898,0.38258711,0.15301349,0.08853427,0.24885647,0.01812528,0.16707009,0.34616638,0.25674477
-3.01050525,1.33501238,0.39410448,0.15868931,0.09070531,0.25885896,0.01893580,0.17594195,0.35645304,0.26939206
-3.00450225,1.38589545,0.40520289,0.16408188,0.09255732,0.26851386,0.01975846,0.18480326,0.36674818,0.28198970
-2.99849925,1.43516300,0.41578788,0.16917939,0.09409539,0.27776317,0.02058806,0.19364683,0.37696077,0.29439761
-2.99249625,1.48249117,0.42575799,0.17397552,0.09533035,0.28655353,0.02141918,0.20246841,0.38698185,0.30646509
-2.98649325,1.52756429,0.43500750,0.17846889,0.09627775,0.29483759,0.02224642,0.21126545,0.39668774,0.31803506
-2.98049025,1.57008193,0.44342964,0.18266237,0.09695667,0.30257517,0.02306468,0.22003570,0.40594409,0.32894897
-2.97448724,1.60976580,0.45092006,0.18656216,0.09738840,0.30973435,0.02386935,0.22877554,0.41461039,0.33905187
-2.96848424,1.64636610,0.45738049,0.19017677,0.09759509,0.31629217,0.02465650,0.23747822,0.42254488,0.34819775
-2.96248124,1.67966690,0.46272227,0.19351590,0.09759839,0.32223509,0.02542305,0.24613213,0.42960950,0.35625453
-2.95647824,1.70949024,0.46686963,0.19658924,0.09741820,0.32755908,0.02616679,0.25471906,0.43567467,0.36310873
-2.95047524,1.73569882,0.46976253,0.19940532,0.09707167,0.33226933,0.02688643,0.26321274,0.44062364,0.36866937
-2.94447224,1.75819682,0.47135892,0.20197044,0.09657232,0.33637951,0.02758149,0.27157755,0.44435623,0.37287100
-2.93846923,1.77692910,0.47163616,0.20428764,0.09592952,0.33991076,0.02825217,0.27976769,0.44679178,0.37567567
-2.93246623,1.79187857,0.47059181,0.20635595,0.09514821,0.34289020,0.02889916,0.28772673,0.44787121,0.37707379
-2.92646323,1.80306213,0.46824341,0.20816983,0.09422900,0.34534932,0.02952340,0.29538771,0.44755813,0.37708367
-2.92046023,1.81052530,0.46462754,0.20971881,0.09316852,0.34732207,0.03012577,0.30267381,0.44583906,0.37575004
-2.91445723,1.81433610,0.45979814,0.21098750,0.09196004,0.34884293,0.03070688,0.30949952,0.44272278,0.37314142
-2.90845423,1.81457854,0.45382417,0.21195587,0.09059442,0.34994505,0.03126674,0.31577250,0.43823887,0.36934664
-2.90245123,1.81134633,0.44678679,0.21259987,0.08906109,0.35065852,0.03180461,0.32139584,0.43243579,0.36447068
-2.89644822,1.80473736,0.43877634,0.21289232,0.08734926,0.35100894,0.03231879,0.32627087,0.42537844,0.35863007
-2.89044522,1.79484934,0.42988910,0.21280412,0.08544912,0.35101648,0.03280654,0.33030039,0.41714551,0.35194814
-2.88444222,1.78177718,0.42022425,0.21230566,0.08335306,0.35069539,0.03326412,0.33339206,0.40782688,0.34455043
-2.87843922,1.76561241,0.40988107,0.21136851,0.08105674,0.35005416,0.03368689,0.33546205,0.39752102,0.33656044
-2.87243622,1.74644474,0.39895662,0.20996712,0.07856003,0.34909626,0.03406946,0.33643863,0.38633277,0.32809600
-2.86643322,1.72436593,0.38754389,0.20808072,0.07586775,0.34782159,0.03440608,0.33626568,0.37437145,0.31926644
-2.86043022,1.69947580,0.37573067,0.20569510,0.07299017,0.34622850,0.03469091,0.33490588,0.36174942,0.31017064
-2.85442721,1.67189007,0.36359906,0.20280434,0.06994325,0.34431636,0.03491855,0.33234351,0.34858114,0.30089612
-2.84842421,1.64174960,0.35122559,0.19941238,0.06674857,0.34208851,0.03508448,0.32858667,0.33498260,0.29151905
-2.84242121,1.60923053,0.33868198,0.19553430,0.06343304,0.33955555,0.03518555,0.32366893,0.32107131,0.28210518
-2.83641821,1.57455455,0.32603634,0.19119732,0.06002836,0.33673859,0.03522051,0.31765019,0.30696645,0.27271158
-2.83041521,1.53799867,0.31335472,0.18644139,0.05657021,0.33367249,0.03519037,0.31061685,0.29278937,0.26338902
-2.82441221,1.49990368,0.30070288,0.18131938,0.05309736,0.33040864,0.03509885,0.30268106,0.27866417,0.25418475
-2.81840920,1.46068061,0.28814806,0.17589681,0.04965057,0.32701728,0.03495259,0.29397931,0.26471830,0.24514553
-2.81240620,1.42081457,0.27576064,0.17025113,0.04627148,0.32358896,0.03476131,0.28467017,0.25108311,0.23632068
-2.80640320,1.38086539,0.26361547,0.16447055,0.04300143,0.32023512,0.03453785,0.27493138,0.23789415,0.22776484
-2.80040020,1.34146467,0.25179282,0.15865237,0.03988033,0.31708746,0.03429796,0.26495624,0.22529137,0.21954045
-2.79439720,1.30330902,0.24037881,0.15290098,0.03694560,0.31429626,0.03406007,0.25494960,0.21341887,0.21171957
-2.78839420,1.26714947,0.22946523,0.14732551,0.03423117,0.31202731,0.03384480,0.24512328,0.20242450,0.20438515
-2.78239120,1.23377712,0.21914874,0.14203717,0.03176667,0.31045770,0.03367437,0.23569128,0.19245900,0.19763145
-2.77638819,1.20400548,0.20952948,0.13714634,0.02957673,0.30977041,0.03357189,0.22686479,0.18367496,0.19156379
-2.77038519,1.17864992,0.20070910,0.13275967,0.02768048,0.31014799,0.03356053,0.21884716,0.17622542,0.18629750
-2.76438219,1.15850498,0.19278830,0.12897701,0.02609116,0.31176533,0.03366262,0.21182889,0.17026226,0.18195623
-2.75837919,1.14432031,0.18586404,0.12588846,0.02481597,0.31478202,0.03389873,0.20598288,0.16593437,0.17866960
-2.75237619,1.13677615,0.18002639,0.12357157,0.02385605,0.31933448,0.03428676,0.20145996,0.16338568,0.17657043
-2.74637319,1.13645931,0.17535543,0.12208878,0.02320659,0.32552824,0.03484098,0.19838487,0.16275304,0.17579157
-2.74037019,1.14384066,0.17191804,0.12148514,0.02285713,0.33343073,0.03557129,0.19685272,0.16416404,0.17646249
-2.73436718,1.15925495,0.16976495,0.12178655,0.02279195,0.34306499,0.03648249,0.19692610,0.16773467,0.17870575
-2.72836418,1.18288398,0.16892817,0.12299836,0.02299059,0.35440459,0.03757376,0.19863293,0.17356703,0.18263354
-2.72236118,1.21474368,0.16941875,0.12510453,0.02342843,0.36737009,0.03883825,0.20196501,0.18174687,0.18834423
-2.71635818,1.25467584,0.17122519,0.12806741,0.02407742,0.38182734,0.04026302,0.20687749,0.19234115,0.19591914
-2.71035518,1.30234474,0.17431244,0.13182810,0.02490673,0.39758773,0.04182902,0.21328912,0.20539551,0.20541957
-2.70435218,1.35723906,0.17862161,0.13630739,0.02588362,0.41441052,0.04351144,0.22108347,0.22093171,0.21688400
-2.69834917,1.41867881,0.18407032,0.14140729,0.02697417,0.43200728,0.04528022,0.23011097,0.23894497,0.23032569
-2.69234617,1.48582734,0.19055381,0.14701321,0.02814410,0.45004831,0.04710077,0.24019186,0.25940141,0.24573050
-2.68634317,1.55770775,0.19794668,0.15299653,0.02935953,0.46817085,0.04893490,0.25111995,0.28223542,0.26305498
-2.68034017,1.63322334,0.20610522,0.15921770,0.03058772,0.48598882,0.05074190,0.26266703,0.30734717,0.28222488
-2.67433717,1.71118117,0.21487029,0.16552965,0.03179772,0.50310375,0.05247970,0.27458803,0.33460042,0.30313386
-2.66833417,1.79031808,0.22407060,0.17178145,0.03296097,0.51911639,0.05410616,0.28662656,0.36382047,0.32564264
-2.66233117,1.86932822,0.23352637,0.17782213,0.03405178,0.53363869,0.05558036,0.29852086,0.39479282,0.34957854
-2.65632816,1.94689112,0.24305310,0.18350445,0.03504772,0.54630552,0.05686379,0.31000998,0.42726230,0.37473550
-2.65032516,2.02169963,0.25246559,0.18868868,0.03592986,0.55678578,0.05792160,0.32083981,0.46093315,0.40087471
-2.64432216,2.09248677,0.26158186,0.19324599,0.03668291,0.56479234,0.05872360,0.33076914,0.49547006,0.42772595
-2.63831916,2.15805094,0.27022700,0.19706163,0.03729524,0.57009057,0.05924515,0.33957523,0.53050046,0.45498971
-2.63231616,2.21727885,0.27823688,0.20003766,0.03775876,0.57250496,0.05946787,0.34705891,0.56561813,0.48234026
-2.62631316,2.26916586,0.28546153,0.20209507,0.03806872,0.57192380,0.05938011,0.35304904,0.60038831,0.50942974
-2.62031016,2.31283331,0.29176825,0.20317543,0.03822343,0.56830159,0.05897716,0.35740613,0.63435424,0.53589331
-2.61430715,2.34754287,0.29704437,0.20324187,0.03822388,0.56165930,0.05826129,0.36002514,0.66704533,0.56135544
-2.60830415,2.37270771,0.30119953,0.20227945,0.03807339,0.55208249,0.05724153,0.36083724,0.69798661,0.58543715
-2.60230115,2.38790065,0.30416760,0.20029495,0.03777716,0.53971737,0.05593319,0.35981064,0.72670943,0.60776432
-2.59629815,2.39285938,0.30590807,0.19731596,0.03734186,0.52476522,0.05435732,0.35695043,0.75276315,0.62797662
-2.59029515,2.38748879,0.30640706,0.19338963,0.03677532,0.50747528,0.05253992,0.35229749,0.77572728,0.64573702
-2.58429215,2.37186073,0.30567777,0.18858077,0.03608613,0.48813664,0.05051104,0.34592643,0.79522389,0.66074139
-2.57828914,2.34621113,0.30376050,0.18296975,0.03528343,0.46706927,0.04830386,0.33794290,0.81092952,0.67272798
-2.57228614,2.31093479,0.30072223,0.17664996,0.03437668,0.44461492,0.04595373,0.32848011,0.82258632,0.68148621
-2.56628314,2.26657777,0.29665567,0.16972522,0.03337550,0.42112784,0.04349712,0.31769488,0.83001166,0.68686444
-2.56028014,2.21382750,0.29167790,0.16230705,0.03228967,0.39696607,0.04097075,0.30576327,0.83310596,0.68877627
-2.55427714,2.15350079,0.28592862,0.15451188,0.03112905,0.37248324,0.03841069,0.29287604,0.83185804,0.68720504
-2.54827414,2.08652960,0.27956796,0.14645851,0.02990362,0.34802140,0.03585160,0.27923394,0.82634780,0.68220621
-2.54227114,2.01394492,0.27277397,0.13826553,0.02862353,0.32390484,0.03332604,0.26504310,0.81674600,0.67390731
-2.53626813,1.93685881,0.26573984,0.13004916,0.02729920,0.30043522,0.03086396,0.25051059,0.80331094,0.66250556
-2.53026513,1.85644488,0.25867083,0.12192123,0.02594134,0.27788787,0.02849228,0.23584025,0.78638221,0.64826296
-2.52426213,1.77391760,0.25178112,0.11398749,0.02456103,0.25650936,0.02623464,0.22122893,0.76637159,0.63149919
-2.51825913,1.69051080,0.24529048,0.10634632,0.02316974,0.23651628,0.02411121,0.20686320,0.74375154,0.61258237
-2.51225613,1.60745591,0.23942107,0.09908767,0.02177934,0.21809512,0.02213871,0.19291652,0.71904171,0.59191826
-2.50625313,1.52596050,0.23439416,0.09229239,0.02040207,0.20140301,0.02033043,0.17954700,0.69279402,0.56993820
-2.50025013,1.44718760,0.23042709,0.08603182,0.01905047,0.18656933,0.01869643,0.16689571,0.66557695,0.54708645
-2.49424712,1.37223652,0.22773037,0.08036769,0.01773735,0.17369784,0.01724377,0.15508551,0.63795972,0.52380730
-2.48824412,1.30212561,0.22650497,0.07535222,0.01647562,0.16286917,0.01597675,0.14422044,0.61049699,0.50053272
-2.48224112,1.23777734,0.22693987,0.07102841,0.01527826,0.15414356,0.01489731,0.13438554,0.58371463,0.47767084
-2.47623812,1.18000617,0.22920975,0.06743049,0.01415817,0.14756349,0.01400530,0.12564710,0.55809720,0.45559592
-2.47023512,1.12950927,0.23347281,0.06458443,0.01312808,0.14315621,0.01329889,0.11805328,0.53407740,0.43463992
-2.46423212,1.08686005,0.23986875,0.06250848,0.01220051,0.14093580,0.01277482,0.11163493,0.51202787,0.41508621
-2.45822911,1.05250461,0.24851660,0.06121367,0.01138763,0.14090482,0.01242880,0.10640669,0.49225540,0.39716530
-2.45222611,1.02676050,0.25951255,0.06070430,0.01070129,0.14305528,0.01225568,0.10236810,0.47499763,0.38105268
-2.44622311,1.00981766,0.27292751,0.06097824,0.01015295,0.14736898,0.01224977,0.09950482,0.46042203,0.36686874
-2.44022011,1.00174092,0.28880452,0.06202713,0.00975366,0.15381710,0.01240491,0.09778975,0.44862700,0.35468048
-2.43421711,1.00247359,0.30715570,0.06383644,0.00951401,0.16235911,0.01271465,0.09718408,0.43964465,0.34450473
-2.42821411,1.01184169,0.32795911,0.06638530,0.00944414,0.17294104,0.01317224,0.09763822,0.43344507,0.33631257
-2.42221111,1.02955829,0.35115531,0.06964627,0.00955361,0.18549325,0.01377067,0.09909256,0.42994155,0.33003457
-2.41620810,1.05522776,0.37664382,0.07358492,0.00985134,0.19992772,0.01450255,0.10147808,0.42899639,0.32556657
-2.41020510,1.08834983,0.40427978,0.07815931,0.01034545,0.21613525,0.01536004,0.10471680,0.43042712,0.32277545
-2.40420210,1.12832319,0.43387089,0.08331952,0.01104303,0.23398262,0.01633466,0.10872224,0.43401254,0.32150486
-2.39819910,1.17444918,0.46517508,0.08900716,0.01194989,0.25331004,0.01741714,0.11339967,0.43949879,0.32158056
-2.39219610,1.22593561,0.49789914,0.09515499,0.01307021,0.27392913,0.01859722,0.11864655,0.44660493,0.32281511
-2.38619310,1.28190132,0.53169860,0.10168672,0.01440618,0.29562164,0.01986348,0.12435294,0.45502829,0.32501207
-2.38019010,1.34138203,0.56617935,0.10851714,0.01595758,0.31813925,0.02120317,0.13040222,0.46444946,0.32796953
-2.37418709,1.40333793,0.60090101,0.11555244,0.01772128,0.34120441,0.02260213,0.13667192,0.47453709,0.33148306
-2.36818409,1.46666376,0.63538247,0.12269106,0.01969087,0.36451274,0.02404470,0.14303494,0.48495258,0.33534821
-2.36218109,1.53020156,0.66910951,0.12982479,0.02185621,0.38773662,0.02551378,0.14936108,0.49535483,0.33936272
-2.35617809,1.59275659,0.70154457,0.13684041,0.02420304,0.41053040,0.02699089,0.15551890,0.50540509,0.34332849
-2.35017509,1.65311637,0.73213847,0.14362166,0.02671280,0.43253680,0.02845638,0.16137798,0.51477215,0.34705353
-2.34417209,1.71007277,0.76034375,0.15005159,0.02936242,0.45339458,0.02988972,0.16681138,0.52313774,0.35035407
-2.33816908,1.76244664,0.78562934,0.15601524,0.03212440,0.47274717,0.03126986,0.17169844,0.53020226,0.35305667
-2.33216608,1.80911441,0.80749579,0.16140247,0.03496697,0.49025193,0.03257566,0.17592766,0.53569064,0.35500073
-2.32616308,1.84903581,0.82549074,0.16611096,0.03785454,0.50558966,0.03378646,0.17939957,0.53935826,0.35604099
-2.32016008,1.88128159,0.83922364,0.17004913,0.04074829,0.51847413,0.03488262,0.18202961,0.54099666,0.35605033
-2.31415708,1.90506017,0.84837938,0.17313898,0.04360701,0.52866101,0.03584610,0.18375069,0.54043891,0.35492246
-2.30815408,1.91974204,0.85272991,0.17531861,0.04638811,0.53595591,0.03666113,0.18451541,0.53756424,0.35257464
-2.30215108,1.92488068,0.85214340,0.17654442,0.04904882,0.54022125,0.03731475,0.18429788,0.53230178,0.34895004
-2.29614807,1.92022907,0.84659043,0.17679277,0.05154755,0.54138144,0.03779737,0.18309487,0.52463311,0.34401972
-2.29014507,1.90575078,0.83614695,0.17606107,0.05384522,0.53942632,0.03810327,0.18092639,0.51459350,0.33778411
-2.28414207,1.88162516,0.82099371,0.17436833,0.05590679,0.53441254,0.03823098,0.17783555,0.50227165,0.33027365
-2.27813907,1.84824612,0.80141222,0.17175494,0.05770262,0.52646293,0.03818351,0.17388779,0.48780792,0.32154883
-2.27213607,1.80621446,0.77777739,0.16828189,0.05920980,0.51576383,0.03796856,0.16916931,0.47139103,0.31169916
-2.26613307,1.75632389,0.75054720,0.16402928,0.06041330,0.50256038,0.03759849,0.16378496,0.45325342,0.30084148
-2.26013007,1.69954135,0.72024966,0.15909433,0.06130687,0.48715011,0.03709016,0.15785556,0.43366525,0.28911723
-2.25412706,1.63698207,0.68746790,0.15358882,0.06189366,0.46987502,0.03646467,0.15151477,0.41292755,0.27668911
-2.24812406,1.56988053,0.65282371,0.14763614,0.06218659,0.45111237,0.03574687,0.14490552,0.39136457,0.26373702
-2.24212106,1.49955812,0.61696040,0.14136804,0.06220820,0.43126463,0.03496478,0.13817632,0.36931569,0.25045340
-2.23611806,1.42738877,0.58052548,0.13492117,0.06199029,0.41074881,0.03414892,0.13147743,0.34712732,0.23703836
-2.23011506,1.35476358,0.54415390,0.12843350,0.06157303,0.38998568,0.03333142,0.12495697,0.32514490,0.22369451
-2.22411206,1.28305557,0.50845226,0.12204081,0.06100386,0.36938906,0.03254515,0.11875724,0.30370545,0.21062181
-2.21810905,1.21358571,0.47398458,0.11587323,0.06033593,0.34935555,0.03182272,0.11301119,0.28313077,0.19801256
-2.21210605,1.14759092,0.44125997,0.11005206,0.05962632,0.33025498,0.03119550,0.10783923,0.26372159,0.18604677
-2.20610305,1.08619516,0.41072238,0.10468682,0.05893405,0.31242183,0.03069257,0.10334639,0.24575267,0.17488787
-2.20010005,1.03038407,0.38274270,0.09987269,0.05831796,0.29614773,0.03033980,0.09961994,0.22946900,0.16467906
-2.19409705,0.98098376,0.35761324,0.09568833,0.05783448,0.28167528,0.03015883,0.09672743,0.21508310,0.15554029
-2.18809405,0.93864420,0.33554453,0.09219423,0.05753549,0.26919324,0.03016634,0.09471528,0.20277330,0.14756589
-2.18209105,0.90382744,0.31666444,0.08943143,0.05746626,0.25883323,0.03037331,0.09360789,0.19268300,0.14082306
-2.17608804,0.87680081,0.30101942,0.08742087,0.05766359,0.25066784,0.03078446,0.09340724,0.18492070,0.13535101
-2.17008504,0.85763518,0.28857770,0.08616320,0.05815428,0.24471041,0.03139789,0.09409309,0.17956073,0.13116088
-2.16408204,0.84620819,0.27923420,0.08563911,0.05895387,0.24091618,0.03220497,0.09562369,0.17664439,0.12823644
-2.15807904,0.84221232,0.27281712,0.08581018,0.06006585,0.23918496,0.03319032,0.09793699,0.17618156,0.12653541
-2.15207604,0.84516756,0.26909566,0.08662030,0.06148124,0.23936525,0.03433213,0.10095237,0.17815232,0.12599142
-2.14607304,0.85443834,0.26778902,0.08799743,0.06317869,0.24125963,0.03560268,0.10457285,0.18250879,0.12651658
