energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.83191596,5.63078897,0.21262695,0.04778132,0.08282494,0.34662867,0.66447152,4.00264242
-5.82591296,5.79625273,0.22040337,0.04928415,0.08699423,0.36081677,0.68634114,4.10513049
-5.81990995,5.94956462,0.22729873,0.05058093,0.09112264,0.37389605,0.70542515,4.20058120
-5.81390695,6.08659267,0.23320362,0.05165296,0.09513104,0.38566488,0.72140971,4.28585101
-5.80790395,6.20366571,0.23802360,0.05248527,0.09894094,0.39594147,0.73403285,4.35815877
-5.80190095,6.29762091,0.24168123,0.05306677,0.10247613,0.40456742,0.74308959,4.41511624
-5.79589795,6.36584134,0.24411764,0.05339040,0.10566429,0.41141092,0.74843555,4.45475136
-5.78989495,6.40628293,0.24529363,0.05345315,0.10843850,0.41636919,0.74998892,4.47552371
-5.78389195,6.41749049,0.24519026,0.05325593,0.11073880,0.41937037,0.74773105,4.47633194
-5.77788894,6.39860245,0.24380894,0.05280350,0.11251356,0.42037481,0.74170539,4.45651325
-5.77188594,6.34934482,0.24117113,0.05210421,0.11372067,0.41937575,0.73201534,4.41583493
-5.76588294,6.27001481,0.23731749,0.05116977,0.11432859,0.41639945,0.71882075,4.35447855
-5.75987994,6.16145472,0.23230665,0.05001500,0.11431714,0.41150482,0.70233366,4.27301722
-5.75387694,6.02501721,0.22621370,0.04865742,0.11367799,0.40478267,0.68281314,4.17238678
-5.74787394,5.86252291,0.21912829,0.04711707,0.11241492,0.39635452,0.66055966,4.05385159
-5.74187094,5.67621160,0.21115247,0.04541605,0.11054371,0.38637113,0.63590911,3.91896584
-5.73586793,5.46868828,0.20239845,0.04357830,0.10809179,0.37501090,0.60922662,3.76953148
-5.72986493,5.24286528,0.19298611,0.04162924,0.10509756,0.36247791,0.58090041,3.60755349
-5.72386193,5.00190204,0.18304053,0.03959552,0.10160941,0.34900003,0.55133585,3.43519381
-5.71785893,4.74914360,0.17268945,0.03750469,0.09768452,0.33482681,0.52094972,3.25472468
-5.71185593,4.48805932,0.16206087,0.03538497,0.09338745,0.32022739,0.49016494,3.06848253
-5.70585293,4.22218292,0.15128069,0.03326503,0.08878858,0.30548836,0.45940570,2.87882326
-5.69984992,3.95505500,0.14047054,0.03117374,0.08396237,0.29091152,0.42909322,2.68807992
-5.69384692,3.69016904,0.12974583,0.02913998,0.07898567,0.27681164,0.39964189,2.49852337
-5.68784392,3.43092166,0.11921403,0.02719250,0.07393596,0.26351404,0.37145608,2.31232678
-5.68184092,3.18056765,0.10897323,0.02535968,0.06888964,0.25135202,0.34492735,2.13153428
-5.67583792,2.94218036,0.09911108,0.02366946,0.06392049,0.24066409,0.32043213,1.95803438
-5.66983492,2.71861733,0.08970390,0.02214918,0.05909818,0.23179080,0.29832970,1.79353806
-5.66383192,2.51249124,0.08081626,0.02082543,0.05448702,0.22507122,0.27896036,1.63956183
-5.65782891,2.32614583,0.07250082,0.01972393,0.05014489,0.22083890,0.26264372,1.49741541
-5.65182591,2.16163635,0.06479841,0.01886941,0.04612238,0.21941724,0.24967684,1.36819388
-5.64582291,2.02071386,0.05773854,0.01828540,0.04246211,0.22111432,0.24033216,1.25277385
-5.63981991,1.90481285,0.05133996,0.01799411,0.03919834,0.22621697,0.23485510,1.15181312
-5.63381691,1.81504151,0.04561160,0.01801612,0.03635668,0.23498432,0.23346107,1.06575337
-5.62781391,1.75217394,0.04055355,0.01837018,0.03395405,0.24764074,0.23633202,0.99482528
-5.62181091,1.71664416,0.03615823,0.01907282,0.03199878,0.26436833,0.24361224,0.93905561
-5.61580790,1.70854145,0.03241161,0.02013801,0.03049088,0.28529921,0.25540373,0.89827574
-5.60980490,1.72760719,0.02929443,0.02157667,0.02942235,0.31050776,0.27176097,0.87213143
-5.60380190,1.77323348,0.02678350,0.02339620,0.02877774,0.34000322,0.29268535,0.86009347
-5.59779890,1.84446402,0.02485282,0.02559990,0.02853462,0.37372281,0.31811966,0.86146929
-5.59179590,1.93999802,0.02347475,0.02818646,0.02866433,0.41152607,0.34794255,0.87541529
-5.58579290,2.05819803,0.02262103,0.03114930,0.02913262,0.45319042,0.38196380,0.90095029
-5.57978989,2.19710270,0.02226361,0.03447605,0.02990047,0.49840869,0.41992035,0.93697012
-5.57378689,2.35444530,0.02237546,0.03814804,0.03092492,0.54678870,0.46147377,0.98226352
-5.56778389,2.52767890,0.02293114,0.04213987,0.03215997,0.59785538,0.50620948,1.03552966
-5.56178089,2.71400870,0.02390727,0.04641911,0.03355748,0.65105542,0.55363800,1.09539728
-5.55577789,2.91043169,0.02528275,0.05094614,0.03506817,0.70576481,0.60319863,1.16044551
-5.54977489,3.11378360,0.02703893,0.05567422,0.03664259,0.76129892,0.65426566,1.22922624
-5.54377189,3.32079230,0.02915953,0.06054975,0.03823215,0.81692526,0.70615718,1.30028774
-5.53776888,3.52813669,0.03163042,0.06551276,0.03979001,0.87187837,0.75814647,1.37219905
-5.53176588,3.73250941,0.03443929,0.07049770,0.04127213,0.92537657,0.80947576,1.44357467
-5.52576288,3.93068162,0.03757504,0.07543446,0.04263805,0.97663987,0.85937190,1.51309861
-5.51975988,4.11956742,0.04102722,0.08024958,0.04385173,1.02490856,0.90706369,1.57954719
-5.51375688,4.29628578,0.04478521,0.08486781,0.04488217,1.06946166,0.95180000,1.64180970
-5.50775388,4.45821748,0.04883731,0.08921372,0.04570398,1.10963459,0.99286823,1.69890601
-5.50175088,4.60305489,0.05316989,0.09321352,0.04629775,1.14483533,1.02961226,1.75000052
-5.49574787,4.72884267,0.05776630,0.09679695,0.04665019,1.17455850,1.06144924,1.79441189
-5.48974487,4.83400785,0.06260602,0.09989914,0.04675424,1.19839673,1.08788446,1.83161799
-5.48374187,4.91737833,0.06766363,0.10246247,0.04660886,1.21604910,1.10852368,1.86125619
-5.47773887,4.97818946,0.07290808,0.10443822,0.04621873,1.22732615,1.12308249,1.88311881
-5.47173587,5.01607875,0.07830202,0.10578812,0.04559382,1.23215165,1.13139219,1.89714428
-5.46573287,5.03106977,0.08380132,0.10648551,0.04474879,1.23056099,1.13340212,1.90340451
-5.45972986,5.02354639,0.08935491,0.10651629,0.04370233,1.22269651,1.12917831,1.90208924
-5.45372686,4.99421931,0.09490487,0.10587944,0.04247646,1.20880022,1.11889869,1.89348834
-5.44772386,4.94408696,0.10038691,0.10458720,0.04109575,1.18920423,1.10284506,1.87797310
-5.44172086,4.87439304,0.10573107,0.10266482,0.03958667,1.16431951,1.08139236,1.85597739
-5.43571786,4.78658305,0.11086292,0.10014997,0.03797685,1.13462369,1.05499582,1.82797997
-5.42971486,4.68226200,0.11570500,0.09709182,0.03629454,1.10064824,1.02417651,1.79448846
-5.42371186,4.56315512,0.12017857,0.09354973,0.03456812,1.06296590,0.98950619,1.75602600
-5.41770885,4.43107328,0.12420559,0.08959176,0.03282571,1.02217854,0.95159193,1.71312088
-5.41170585,4.28788398,0.12771094,0.08529302,0.03109494,0.97890616,0.91106128,1.66629947
-5.40570285,4.13548857,0.13062461,0.08073387,0.02940286,0.93377707,0.86854850,1.61608244
-5.39969985,3.97580586,0.13288402,0.07599809,0.02777593,0.88741962,0.82468233,1.56298407
-5.39369685,3.81076142,0.13443609,0.07117112,0.02624014,0.84045549,0.78007557,1.50751413
-5.38769385,3.64228201,0.13523922,0.06633836,0.02482117,0.79349443,0.73531677,1.45018183
-5.38169085,3.47229375,0.13526488,0.06158369,0.02354470,0.74713044,0.69096400,1.39150100
-5.37568784,3.30272259,0.13449890,0.05698815,0.02243661,0.70193911,0.64754067,1.33199572
-5.36968484,3.13549574,0.13294218,0.05262880,0.02152332,0.65847577,0.60553323,1.27220568
-5.36368184,2.97254219,0.13061105,0.04857793,0.02083191,0.61727429,0.56539039,1.21269030
-5.35767884,2.81579103,0.12753703,0.04490240,0.02039037,0.57884602,0.52752368,1.15403120
-5.35167584,2.66716633,0.12376602,0.04166321,0.02022755,0.54367874,0.49230879,1.09683221
-5.34567284,2.52857740,0.11935717,0.03891528,0.02037310,0.51223515,0.46008744,1.04171681
-5.33966983,2.40190393,0.11438114,0.03670738,0.02085724,0.48495076,0.43116933,0.98932257
-5.33366683,2.28897569,0.10891811,0.03508209,0.02171031,0.46223097,0.40583393,0.94029285
-5.32766383,2.19154692,0.10305551,0.03407591,0.02296226,0.44444728,0.38433175,0.89526570
-5.32166083,2.11126592,0.09688556,0.03371937,0.02464190,0.43193259,0.36688508,0.85486060
-5.31565783,2.04964093,0.09050277,0.03403705,0.02677605,0.42497565,0.35368794,0.81966343
-5.30965483,2.00800349,0.08400151,0.03504769,0.02938860,0.42381495,0.34490530,0.79021028
-5.30365183,1.98747093,0.07747370,0.03676414,0.03249951,0.42863222,0.34067184,0.76697110
-5.29764882,1.98890999,0.07100675,0.03919338,0.03612377,0.43954596,0.34109006,0.75033376
-5.29164582,2.01290351,0.06468184,0.04233635,0.04027046,0.45660543,0.34622843,0.74058950
-5.28564282,2.05972227,0.05857254,0.04618797,0.04494190,0.47978554,0.35611937,0.73792059
-5.27963982,2.12930419,0.05274381,0.05073697,0.05013299,0.50898322,0.37075783,0.74239094
-5.27363682,2.22124261,0.04725147,0.05596595,0.05583082,0.54401561,0.39010035,0.75394029
-5.26763382,2.33478540,0.04214200,0.06185137,0.06201453,0.58462067,0.41406513,0.77238257
-5.26163082,2.46884583,0.03745276,0.06836380,0.06865558,0.63046043,0.44253317,0.79740874
-5.25562781,2.62202612,0.03321250,0.07546821,0.07571838,0.68112712,0.47535059,0.82859427
-5.24962481,2.79265332,0.02944215,0.08312447,0.08316127,0.73615230,0.51233227,0.86541121
-5.24362181,2.97882707,0.02615581,0.09128791,0.09093793,0.79501882,0.55326650,0.90724442
-5.23761881,3.17847751,0.02336184,0.09991018,0.09899902,0.85717527,0.59792067,0.95341162
-5.23161581,3.38943126,0.02106405,0.10894000,0.10729417,0.92205244,0.64604751,1.00318623
-5.22561281,3.60948252,0.01926286,0.11832414,0.11577405,0.98908113,0.69739158,1.05582220
-5.21960980,3.83646590,0.01795633,0.12800826,0.12439247,1.05771024,0.75169555,1.11057958
-5.21360680,4.06832706,0.01714113,0.13793779,0.13310846,1.12742446,0.80870575,1.16674955
-5.20760380,4.30318726,0.01681328,0.14805854,0.14188801,1.19776025,0.86817654,1.22367772
-5.20160080,4.53939798,0.01696872,0.15831728,0.15070550,1.26831925,0.92987316,1.28078421
-5.19559780,4.77558188,0.01760363,0.16866192,0.15954462,1.33877814,0.99357252,1.33757957
-5.18959480,5.01065760,0.01871450,0.17904149,0.16839867,1.40889420,1.05906211,1.39367542
-5.18359180,5.24384599,0.02029801,0.18940588,0.17727020,1.47850605,1.12613669,1.44878914
-5.17758879,5.47465728,0.02235069,0.19970519,0.18616993,1.54752935,1.19459310,1.50274227
-5.17158579,5.70285930,0.02486841,0.20988904,0.19511506,1.61594757,1.26422357,1.55545262
-5.16558279,5.92842848,0.02784569,0.21990557,0.20412683,1.68379832,1.33480806,1.60692041
-5.15957979,6.15148665,0.03127498,0.22970051,0.21322771,1.75115602,1.40610629,1.65720939
-5.15357679,6.37222745,0.03514586,0.23921623,0.22243811,1.81811210,1.47785038,1.70642394
-5.14757379,6.59083756,0.03944428,0.24839102,0.23177308,1.88475400,1.54973890,1.75468374
-5.14157079,6.80741801,0.04415181,0.25715863,0.24123889,1.95114448,1.62143313,1.80209747
-5.13556778,7.02191145,0.04924508,0.26544819,0.25083006,2.01730290,1.69255641,1.84873755
-5.12956478,7.23404078,0.05469528,0.27318466,0.26052674,2.08318980,1.76269701,1.89461745
-5.12356178,7.44326406,0.06046796,0.28028972,0.27029287,2.14869611,1.83141501,1.93967332
-5.11755878,7.64874956,0.06652295,0.28668326,0.28007516,2.21363800,1.89825304,1.98375114
-5.11155578,7.84937338,0.07281453,0.29228537,0.28980304,2.27775790,1.96275079,2.02660060
-5.10555278,8.04374066,0.07929188,0.29701876,0.29938965,2.34073178,2.02446261,2.06787601
-5.09954977,8.23022961,0.08589969,0.30081151,0.30873376,2.40218248,2.08297727,2.10714451
-5.09354677,8.40705574,0.09257898,0.30360004,0.31772271,2.46169807,2.13793860,2.14390107
-5.08754377,8.57235255,0.09926808,0.30533212,0.32623610,2.51885405,2.18906582,2.17758934
-5.08154077,8.72426295,0.10590372,0.30596964,0.33415002,2.57323785,2.23617181,2.20762717
-5.07553777,8.86103554,0.11242223,0.30549119,0.34134174,2.62447357,2.27917791,2.23343497
-5.06953477,8.98111869,0.11876066,0.30389397,0.34769446,2.67224526,2.31812386,2.25446520
-5.06353177,9.08324578,0.12485800,0.30119521,0.35310184,2.71631663,2.35317159,2.27023098
-5.05752876,9.16650539,0.13065618,0.29743266,0.35747218,2.75654554,2.38460202,2.28033194
-5.05152576,9.23039096,0.13610102,0.29266435,0.36073192,2.79289199,2.41280453,2.28447569
-5.04552276,9.27482631,0.14114302,0.28696746,0.36282827,2.82541849,2.43825886,2.28249340
-5.03951976,9.30016451,0.14573797,0.28043630,0.36373089,2.85428266,2.46151019,2.27434868
-5.03351676,9.30715990,0.14984731,0.27317959,0.36343251,2.87972199,2.48313832,2.26013907
-5.02751376,9.29691481,0.15343838,0.26531707,0.36194846,2.90203185,2.50372237,2.24009031
-5.02151076,9.27080424,0.15648447,0.25697568,0.35931529,2.92153774,2.52380290,2.21454371
-5.01550775,9.23038353,0.15896469,0.24828534,0.35558841,2.93856384,2.54384366,2.18393766
-5.00950475,9.17728510,0.16086375,0.23937483,0.35083913,2.95339983,2.56419503,2.14878452
-5.00350175,9.11311127,0.16217166,0.23036761,0.34515108,2.96626836,2.58506165,2.10964455
-4.99749875,9.03933035,0.16288337,0.22137806,0.33861648,2.97729547,2.60647627,2.06709842
-4.99149575,8.95718317,0.16299840,0.21250822,0.33133233,2.98648629,2.62828167,2.02172037
-4.98549275,8.86760612,0.16252055,0.20384515,0.32339673,2.99370782,2.65012216,1.97405336
-4.97948974,8.77117627,0.16145756,0.19545901,0.31490571,2.99868037,2.67144553,1.92458793
-4.97348674,8.66808196,0.15982096,0.18740205,0.30595046,3.00097859,2.69151572,1.87374582
-4.96748374,8.55812104,0.15762592,0.17970832,0.29661540,3.00004245,2.70943617,1.82186924
-4.96148074,8.44072685,0.15489120,0.17239430,0.28697682,2.99519782,2.72418260,1.76921611
-4.95547774,8.31502035,0.15163918,0.16546014,0.27710237,2.98568579,2.73464406,1.71596129
-4.94947474,8.17988487,0.14789596,0.15889171,0.26705124,2.97069916,2.73967012,1.66220351
-4.94347174,8.03405899,0.14369137,0.15266298,0.25687496,2.94942420,2.73812182,1.60797701
-4.93746873,7.87624133,0.13905914,0.14673890,0.24661870,2.92108529,2.72892402,1.55326711
-4.93146573,7.70520106,0.13403685,0.14107844,0.23632300,2.88498992,2.71111622,1.49802833
-4.92546273,7.51988709,0.12866597,0.13563763,0.22602560,2.84057163,2.68389948,1.44220372
-4.91945973,7.31952947,0.12299166,0.13037262,0.21576344,2.78742824,2.64667691,1.38574416
-4.91345673,7.10372700,0.11706255,0.12524237,0.20557444,2.72535342,2.59908588,1.32862625
-4.90745373,6.87251609,0.11093038,0.12021109,0.19549912,2.65435969,2.54102020,1.27086780
-4.90145073,6.62641706,0.10464946,0.11525023,0.18558175,2.57469174,2.47264155,1.21253992
-4.89544772,6.36645565,0.09827604,0.11033992,0.17587117,2.48682923,2.39437947,1.15377514
-4.88944472,6.09415886,0.09186764,0.10547001,0.16642102,2.39147914,2.30692039,1.09477126
-4.88344172,5.81152587,0.08548217,0.10064049,0.15728952,2.28955800,2.21118622,1.03579085
-4.87743872,5.52097621,0.07917715,0.09586145,0.14853873,2.18216514,2.10830392,0.97715659
-4.87143572,5.22527831,0.07300878,0.09115264,0.14023341,2.07054836,1.99956776,0.91924303
-4.86543272,4.92746283,0.06703120,0.08654259,0.13243954,1.95606389,1.88639612,0.86246526
-4.85942971,4.63072558,0.06129561,0.08206747,0.12522253,1.84013265,1.77028513,0.80726547
-4.85342671,4.33832517,0.05584967,0.07776972,0.11864537,1.72419507,1.65276125,0.75409808
-4.84742371,4.05348072,0.05073684,0.07369657,0.11276669,1.60966644,1.53533506,0.70341448
-4.84142071,3.77927432,0.04599598,0.06989850,0.10763899,1.49789499,1.41945804,0.65564808
-4.83541771,3.51856275,0.04166100,0.06642769,0.10330696,1.39012435,1.30648416,0.61120058
-4.82941471,3.27390185,0.03776061,0.06333660,0.09980620,1.28746177,1.19763749,0.57042988
-4.82341171,3.04748626,0.03431831,0.06067666,0.09716218,1.19085338,1.09398680,0.53364030
-4.81740870,2.84110616,0.03135233,0.05849709,0.09538969,1.10106688,0.99642763,0.50107525
-4.81140570,2.65612159,0.02887572,0.05684393,0.09449260,1.01868206,0.90567194,0.47291258
-4.80540270,2.49345399,0.02689650,0.05575914,0.09446412,0.94408896,0.82224511,0.44926252
-4.79939970,2.35359378,0.02541777,0.05527995,0.09528734,0.87749308,0.74648960,0.43016803
-4.79339670,2.23662209,0.02443794,0.05543818,0.09693612,0.81892696,0.67857450,0.41560725
-4.78739370,2.14224398,0.02395077,0.05625978,0.09937624,0.76826680,0.61850986,0.40549777
-4.78139070,2.06983048,0.02394556,0.05776424,0.10256666,0.72525326,0.56616473,0.39970206
-4.77538769,2.01846635,0.02440721,0.05996407,0.10646088,0.68951476,0.52128757,0.39803383
-4.76938469,1.98700047,0.02531626,0.06286428,0.11100827,0.66059228,0.48352795,0.40026472
-4.76338169,1.97409631,0.02664897,0.06646169,0.11615526,0.63796412,0.45245853,0.40613099
-4.75737869,1.97827981,0.02837732,0.07074428,0.12184643,0.62106970,0.42759611,0.41533989
-4.75137569,1.99798276,0.03046913,0.07569041,0.12802525,0.60933127,0.40842127,0.42757532
-4.74537269,2.03158035,0.03288816,0.08126810,0.13463467,0.60217289,0.39439581,0.44250288
-4.73936968,2.07742183,0.03559433,0.08743429,0.14161733,0.59903592,0.38497762,0.45977399
-4.73336668,2.13385421,0.03854407,0.09413424,0.14891559,0.59939102,0.37963288,0.47902923
-4.72736368,2.19923911,0.04169068,0.10130105,0.15647124,0.60274629,0.37784539,0.49990112
-4.72136068,2.27196358,0.04498500,0.10885547,0.16422510,0.60865179,0.37912327,0.52201625
-4.71535768,2.35044597,0.04837607,0.11670610,0.17211653,0.61670085,0.38300332,0.54499727
-4.70935468,2.43313830,0.05181196,0.12474987,0.18008283,0.62652847,0.38905320,0.56846474
-4.70335168,2.51852645,0.05524078,0.13287309,0.18805878,0.63780755,0.39687200,0.59203926
-4.69734867,2.60513000,0.05861167,0.14095298,0.19597635,0.65024351,0.40608959,0.61534390
-4.69134567,2.69150276,0.06187589,0.14885969,0.20376457,0.66356804,0.41636505,0.63800730
-4.68534267,2.77623556,0.06498791,0.15645882,0.21134972,0.67753267,0.42738480,0.65966729
-4.67933967,2.85796189,0.06790643,0.16361438,0.21865590,0.69190266,0.43886050,0.67997524
-4.67333667,2.93536707,0.07059531,0.17019211,0.22560586,0.70645195,0.45052728,0.69860103
-4.66733367,3.00720118,0.07302441,0.17606301,0.23212225,0.72095936,0.46214222,0.71523843
-4.66133067,3.07229527,0.07517017,0.18110699,0.23812917,0.73520650,0.47348352,0.72961082
-4.65532766,3.12958058,0.07701604,0.18521645,0.24355397,0.74897750,0.48435013,0.74147686
-4.64932466,3.17810967,0.07855271,0.18829969,0.24832919,0.76206051,0.49456209,0.75063607
-4.64332166,3.21707838,0.07977804,0.19028382,0.25239471,0.77425096,0.50396136,0.75693368
-4.63731866,3.24584748,0.08069686,0.19111729,0.25569979,0.78535625,0.51241306,0.76026488
-4.63131566,3.26396258,0.08132049,0.19077169,0.25820503,0.79520161,0.51980715,0.76057786
-4.62531266,3.27117114,0.08166616,0.18924276,0.25988413,0.80363668,0.52606007,0.75787566
-4.61930965,3.26743521,0.08175626,0.18655070,0.26072537,0.81054236,0.53111660,0.75221666
-4.61330665,3.25293927,0.08161746,0.18273954,0.26073262,0.81583743,0.53495136,0.74371348
-4.60730365,3.22809202,0.08127992,0.17787580,0.25992595,0.81948454,0.53757007,0.73253050
-4.60130065,3.19352188,0.08077626,0.17204631,0.25834174,0.82149498,0.53901031,0.71887989
-4.59529765,3.15006595,0.08014080,0.16535549,0.25603221,0.82193198,0.53934161,0.70301634
-4.58929465,3.09875237,0.07940861,0.15792200,0.25306443,0.82091203,0.53866489,0.68523063
-4.58329165,3.04077656,0.07861481,0.14987517,0.24951884,0.81860416,0.53711095,0.66584232
-4.57728864,2.97747179,0.07779382,0.14135110,0.24548718,0.81522689,0.53483815,0.64519165
-4.57128564,2.91027496,0.07697870,0.13248882,0.24107010,0.81104284,0.53202914,0.62363111
-4.56528264,2.84068848,0.07620064,0.12342655,0.23637429,0.80635111,0.52888665,0.60151671
-4.55927964,2.77023954,0.07548835,0.11429831,0.23150941,0.80147761,0.52562845,0.57919941
-4.55327664,2.70043780,0.07486762,0.10523086,0.22658482,0.79676360,0.52248157,0.55701678
-4.54727364,2.63273317,0.07436087,0.09634128,0.22170618,0.79255291,0.51967586,0.53528527
-4.54127064,2.56847484,0.07398675,0.08773502,0.21697221,0.78917835,0.51743728,0.51429313
-4.53526763,2.50887322,0.07375971,0.07950473,0.21247154,0.78694786,0.51598105,0.49429434
-4.52926463,2.45496610,0.07368972,0.07172961,0.20827987,0.78613113,0.51550502,0.47550356
-4.52326163,2.40759061,0.07378196,0.06447551,0.20445759,0.78694728,0.51618362,0.45809236
-4.51725863,2.36736208,0.07403667,0.05779554,0.20104789,0.78955439,0.51816287,0.44218675
-4.51125563,2.33466108,0.07444908,0.05173125,0.19807553,0.79404135,0.52155660,0.42786617
-4.50525263,2.30962943,0.07500951,0.04631426,0.19554629,0.80042282,0.52644449,0.41516395
-4.49924962,2.29217590,0.07570364,0.04156821,0.19344722,0.80863755,0.53287202,0.40406927
-4.49324662,2.28199157,0.07651301,0.03751100,0.19174761,0.81855045,0.54085269,0.39453058
-4.48724362,2.27857504,0.07741570,0.03415718,0.19040074,0.82995850,0.55037251,0.38646044
-4.48124062,2.28126645,0.07838730,0.03152040,0.18934638,0.84260039,0.56139685,0.37974155
-4.47523762,2.28928945,0.07940199,0.02961578,0.18851388,0.85616964,0.57387940,0.37423392
-4.46923462,2.30179950,0.08043390,0.02846218,0.18782571,0.87033064,0.58777292,0.36978279
-4.46323162,2.31793643,0.08145853,0.02808429,0.18720139,0.88473693,0.60304139,0.36622714
-4.45722861,2.33687894,0.08245425,0.02851433,0.18656160,0.89905079,0.61967298,0.36340833
-4.45122561,2.35789860,0.08340380,0.02979349,0.18583213,0.91296322,0.63769296,0.36117860
-4.44522261,2.38041040,0.08429572,0.03197288,0.18494772,0.92621317,0.65717606,0.35940904
-4.43921961,2.40401742,0.08512559,0.03511413,0.18385537,0.93860500,0.67825726,0.35799661
-4.43321661,2.42854697,0.08589697,0.03928936,0.18251708,0.95002303,0.70114033,0.35686995
-4.42721361,2.45407614,0.08662216,0.04458074,0.18091176,0.96044248,0.72610340,0.35599362
-4.42121061,2.48094502,0.08732241,0.05107952,0.17903637,0.96993583,0.75350096,0.35537061
-4.41520760,2.50975652,0.08802782,0.05888451,0.17690600,0.97867430,0.78376183,0.35504289
-4.40920460,2.54136247,0.08877682,0.06810007,0.17455307,0.98692415,0.81738303,0.35509012
-4.40320160,2.57683616,0.08961516,0.07883372,0.17202567,0.99503784,0.85491920,0.35562633
-4.39719860,2.61743250,0.09059457,0.09119318,0.16938494,1.00344048,0.89696820,0.35679493
-4.39119560,2.66453743,0.09177110,0.10528322,0.16670193,1.01261212,0.94415291,0.35876216
-4.38519260,2.71960892,0.09320311,0.12120215,0.16405390,1.02306682,0.99710014,0.36170940
-4.37918959,2.78411221,0.09494924,0.13903811,0.16152029,1.03532949,1.05641732,0.36582452
-4.37318659,2.85945247,0.09706618,0.15886527,0.15917872,1.04991171,1.12266784,0.37129295
-4.36718359,2.94690779,0.09960655,0.18074003,0.15710103,1.06728774,1.19634605,0.37828862
-4.36118059,3.04756575,0.10261683,0.20469726,0.15534977,1.08787191,1.27785291,0.38696536
-4.35517759,3.16226624,0.10613559,0.23074677,0.15397517,1.11199844,1.36747316,0.39744907
-4.34917459,3.29155292,0.11019193,0.25886997,0.15301282,1.13990472,1.46535485,0.40983096
-4.34317159,3.43563519,0.11480426,0.28901698,0.15248218,1.17171859,1.57149202,0.42416208
-4.33716858,3.59436184,0.11997943,0.32110401,0.15238586,1.20745017,1.68571091,0.44044946
-4.33116558,3.76720705,0.12571227,0.35501145,0.15270985,1.24698845,1.80766018,0.45865365
-4.32516258,3.95326849,0.13198539,0.39058228,0.15342448,1.29010241,1.93680536,0.47868797
-4.31915958,4.15127705,0.13876936,0.42762132,0.15448612,1.33644646,2.07242745,0.50041914
-4.31315658,4.35961699,0.14602316,0.46589502,0.15583952,1.38556957,2.21362567,0.52366934
-4.30715358,4.57635502,0.15369480,0.50513204,0.15742047,1.43692742,2.35932421,0.54821930
