energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.06453227,2.03798083,0.87135524,1.22701956,0.00142573,0.12453280,0.06401714,0.04091450,0.88438237
-3.05852926,2.06983469,0.89567875,1.26378965,0.00157587,0.11996058,0.07166324,0.04220555,0.88181279
-3.05252626,2.11043803,0.92065126,1.30452624,0.00174606,0.11608216,0.08042804,0.04358115,0.88358674
-3.04652326,2.16035737,0.94622538,1.34929372,0.00193710,0.11302228,0.09036223,0.04504602,0.89003996
-3.04052026,2.21998618,0.97233736,1.39811315,0.00214939,0.11088352,0.10149510,0.04660299,0.90140917
-3.03451726,2.28952233,0.99890777,1.45095620,0.00238285,0.10974333,0.11383061,0.04825277,0.91782026
-3.02851426,2.36894815,1.02584178,1.50773803,0.00263691,0.10965184,0.12734381,0.04999380,0.93927891
-3.02251126,2.45801333,1.05302894,1.56830871,0.00291039,0.11063038,0.14197780,0.05182202,0.96566392
-3.01650825,2.55622149,1.08034200,1.63244372,0.00320154,0.11267076,0.15764161,0.05373067,0.99672358
-3.01050525,2.66282104,1.10763503,1.69983386,0.00350796,0.11573542,0.17420892,0.05571009,1.03207518
-3.00450225,2.77680137,1.13474077,1.77007530,0.00382665,0.11975837,0.19151801,0.05774755,1.07120821
-2.99849925,2.89689533,1.16146752,1.84266061,0.00415402,0.12464695,0.20937300,0.05982708,1.11349106
-2.99249625,3.02158903,1.18759617,1.91697190,0.00448594,0.13028430,0.22754647,0.06192946,1.15818179
-2.98649325,3.14913993,1.21287754,1.99227706,0.00481786,0.13653267,0.24578349,0.06403216,1.20444273
-2.98049025,3.27760384,1.23703103,2.06773028,0.00514487,0.14323734,0.26380700,0.06610956,1.25135903
-2.97448724,3.40487139,1.25974477,2.14237774,0.00546186,0.15023114,0.28132456,0.06813321,1.29796091
-2.96848424,3.52871386,1.28067804,2.21516917,0.00576367,0.15733947,0.29803610,0.07007226,1.34324927
-2.96248124,3.64683782,1.29946619,2.28497588,0.00604526,0.16438570,0.31364258,0.07189416,1.38622406
-2.95647824,3.75694748,1.31572839,2.35061500,0.00630190,0.17119675,0.32785514,0.07356539,1.42591468
-2.95047524,3.85681307,1.32907808,2.41087983,0.00652932,0.17760876,0.34040450,0.07505248,1.46141147
-2.94447224,3.94434295,1.33913612,2.46457522,0.00672393,0.18347260,0.35105012,0.07632302,1.49189723
-2.93846923,4.01765679,1.34554593,2.51055681,0.00688298,0.18865907,0.35958873,0.07734695,1.51667747
-2.93246623,4.07515656,1.34799017,2.54777236,0.00700469,0.19306360,0.36586192,0.07809766,1.53520828
-2.92646323,4.11559231,1.34620805,2.57530340,0.00708838,0.19661026,0.36976235,0.07855327,1.54712037
-2.92046023,4.13811921,1.34001223,2.59240484,0.00713459,0.19925483,0.37123833,0.07869776,1.55223830
-2.91445723,4.14234303,1.32930449,2.59854054,0.00714508,0.20098704,0.37029653,0.07852187,1.55059377
-2.90845423,4.12835109,1.31408890,2.59341275,0.00712288,0.20183149,0.36700259,0.07802400,1.54243210
-2.90245123,4.09672691,1.29448186,2.57698347,0.00707224,0.20184760,0.36147977,0.07721061,1.52821147
-2.89644822,4.04854691,1.27071794,2.54948654,0.00699854,0.20112818,0.35390546,0.07609658,1.50859461
-2.89044522,3.98535885,1.24315115,2.51142919,0.00690818,0.19979693,0.34450584,0.07470503,1.48443303
-2.88444222,3.90914222,1.21225127,2.46358285,0.00680843,0.19800481,0.33354885,0.07306694,1.45674420
-2.87843922,3.82225191,1.17859512,2.40696324,0.00670720,0.19592540,0.32133579,0.07122044,1.42668245
-2.87243622,3.72734713,1.14285306,2.34280056,0.00661283,0.19374944,0.30819186,0.06920972,1.39550454
-2.86643322,3.62730848,1.10577126,2.27250096,0.00653383,0.19167870,0.29445612,0.06708375,1.36453122
-2.86043022,3.52514642,1.06815029,2.19760109,0.00647864,0.18991944,0.28047111,0.06489478,1.33510620
-2.85442721,3.42390494,1.03082115,2.11971770,0.00645531,0.18867567,0.26657274,0.06269665,1.30855392
-2.84842421,3.32656428,0.99461970,2.04049472,0.00647129,0.18814244,0.25308059,0.06054310,1.28613788
-2.84242121,3.23594665,0.96036054,1.96155003,0.00653314,0.18849938,0.24028919,0.05848597,1.26902087
-2.83641821,3.15462859,0.92881155,1.88442440,0.00664630,0.18990479,0.22846034,0.05657357,1.25822861
-2.83041521,3.08486325,0.90067021,1.81053464,0.00681487,0.19249039,0.21781689,0.05484909,1.25461793
-2.82441221,3.02851531,0.87654241,1.74113281,0.00704148,0.19635694,0.20853795,0.05334931,1.25885070
-2.81840920,2.98701075,0.85692490,1.67727312,0.00732712,0.20157084,0.20075573,0.05210345,1.27137405
-2.81240620,2.96130262,0.84219159,1.61978730,0.00767107,0.20816191,0.19455404,0.05113239,1.29240762
-2.80640320,2.95185369,0.83258442,1.56926931,0.00807087,0.21612222,0.18996829,0.05044810,1.32193796
-2.80040020,2.95863570,0.82820874,1.52606925,0.00852234,0.22540616,0.18698702,0.05005350,1.35972002
-2.79439720,2.98114460,0.82903329,1.49029641,0.00901968,0.23593159,0.18555474,0.04994255,1.40528554
-2.78839420,3.01843032,0.83489443,1.46183054,0.00955553,0.24758207,0.18557596,0.05010067,1.45795774
-2.78239120,3.06913934,0.84550432,1.44034050,0.01012122,0.26021002,0.18692008,0.05050541,1.51687160
-2.77638819,3.13156774,0.86046240,1.42530902,0.01070694,0.27364073,0.18942716,0.05112742,1.58099887
-2.77038519,3.20372248,0.87926969,1.41606220,0.01130204,0.28767694,0.19291400,0.05193151,1.64917682
-2.76438219,3.28338822,0.90134502,1.41180224,0.01189526,0.30210397,0.19718066,0.05287793,1.72013966
-2.75837919,3.36819729,0.92604272,1.41164220,0.01247509,0.31669510,0.20201693,0.05392371,1.79255155
-2.75237619,3.45570037,0.95267097,1.41464119,0.01303006,0.33121711,0.20720869,0.05502405,1.86504022
-2.74637319,3.54343578,0.98051022,1.41983901,0.01354905,0.34543573,0.21254388,0.05613368,1.93623013
-2.74037019,3.62899545,1.00883124,1.42628909,0.01402158,0.35912091,0.21781805,0.05720821,2.00477435
-2.73436718,3.71008607,1.03691222,1.43308897,0.01443814,0.37205181,0.22283925,0.05820530,2.06938452
-2.72836418,3.78458428,1.06405481,1.43940764,0.01479037,0.38402136,0.22743218,0.05908579,2.12885805
-2.72236118,3.85058495,1.08959861,1.44450932,0.01507129,0.39484030,0.23144160,0.05981465,2.18210244
-2.71635818,3.90644219,1.11293426,1.44777343,0.01527546,0.40434078,0.23473494,0.06036167,2.22815618
-2.71035518,3.95080275,1.13351480,1.44871055,0.01539908,0.41237940,0.23720406,0.06070214,2.26620623
-2.70435218,3.98263185,1.15086553,1.44697438,0.01544005,0.41883967,0.23876627,0.06081718,2.29560196
-2.69834917,4.00123162,1.16459226,1.44236987,0.01539795,0.42363402,0.23936463,0.06069396,2.31586569
-2.69234617,4.00625229,1.17438802,1.43485739,0.01527402,0.42670528,0.23896754,0.06032579,2.32669985
-2.68634317,3.99769657,1.18003827,1.42455328,0.01507104,0.42802773,0.23756786,0.05971197,2.32799094
-2.68034017,3.97591730,1.18142465,1.41172683,0.01479322,0.42760760,0.23518147,0.05885758,2.31981037
-2.67433717,3.94160876,1.17852716,1.39679373,0.01444601,0.42548319,0.23184549,0.05777311,2.30241237
-2.66833417,3.89579162,1.17142481,1.38030616,0.01403595,0.42172451,0.22761617,0.05647403,2.27622888
-2.66233117,3.83979177,1.16029449,1.36293967,0.01357046,0.41643240,0.22256662,0.05498024,2.24186168
-2.65632816,3.77521296,1.14540818,1.34547680,0.01305759,0.40973714,0.21678435,0.05331554,2.20007146
-2.65032516,3.70390348,1.12712810,1.32878770,0.01250589,0.40179652,0.21036871,0.05150699,2.15176411
-2.64432216,3.62791685,1.10589998,1.31380790,0.01192415,0.39279328,0.20342838,0.04958429,2.09797408
-2.63831916,3.54946707,1.08224420,1.30151352,0.01132123,0.38293195,0.19607879,0.04757916,2.03984490
-2.63231616,3.47087867,1.05674499,1.29289439,0.01070590,0.37243510,0.18843955,0.04552471,1.97860704
-2.62631316,3.39453257,1.03003764,1.28892550,0.01008667,0.36153899,0.18063204,0.04345481,1.91555339
-2.62031016,3.32280864,1.00279413,1.29053767,0.00947168,0.35048859,0.17277700,0.04140353,1.85201267
-2.61430715,3.25802648,0.97570738,1.29858803,0.00886856,0.33953230,0.16499224,0.03940454,1.78932143
-2.60830415,3.20238597,0.94947454,1.31383162,0.00828438,0.32891625,0.15739048,0.03749063,1.72879523
-2.60230115,3.15790968,0.92478003,1.33689491,0.00772554,0.31887845,0.15007742,0.03569323,1.67169991
-2.59629815,3.12638908,0.90227871,1.36825252,0.00719777,0.30964302,0.14314988,0.03404196,1.61922379
-2.59029515,3.10933683,0.88257996,1.40820835,0.00670606,0.30141460,0.13669431,0.03256432,1.57245178
-2.58429215,3.10794728,0.86623326,1.45688207,0.00625467,0.29437326,0.13078546,0.03128535,1.53234237
-2.57828914,3.12306706,0.85371592,1.51420196,0.00584714,0.28867009,0.12548545,0.03022743,1.49970845
-2.57228614,3.15517725,0.84542339,1.57990490,0.00548630,0.28442356,0.12084308,0.02941014,1.47520258
-2.56628314,3.20438851,0.84166261,1.65354375,0.00517431,0.28171705,0.11689360,0.02885017,1.45930753
-2.56028014,3.27044942,0.84264871,1.73450237,0.00491270,0.28059737,0.11365870,0.02856135,1.45233222
-2.55427714,3.35276802,0.84850501,1.82201788,0.00470240,0.28107460,0.11114698,0.02855469,1.45441333
-2.54827414,3.45044579,0.85926635,1.91520930,0.00454386,0.28312312,0.10935464,0.02883851,1.46552227
-2.54227114,3.56232232,0.87488535,2.01311174,0.00443703,0.28668374,0.10826651,0.02941865,1.48547714
-2.53626813,3.68702879,0.89524129,2.11471429,0.00438151,0.29166696,0.10785723,0.03029859,1.51395892
-2.53026513,3.82304723,0.92015090,2.21900001,0.00437653,0.29795713,0.10809268,0.03147974,1.55053083
-2.52426213,3.96877278,0.94938039,2.32498601,0.00442106,0.30541718,0.10893135,0.03296159,1.59465994
-2.51825913,4.12257536,0.98265807,2.43176134,0.00451386,0.31389393,0.11032581,0.03474185,1.64573961
-2.51225613,4.28285758,1.01968662,2.53852087,0.00465348,0.32322349,0.11222404,0.03681658,1.70311170
-2.50625313,4.44810580,1.06015440,2.64459296,0.00483834,0.33323661,0.11457066,0.03918024,1.76608723
-2.50025013,4.61693144,1.10374508,2.74945954,0.00506669,0.34376371,0.11730789,0.04182557,1.83396451
-2.49424712,4.78810063,1.15014519,2.85276713,0.00533667,0.35463936,0.12037635,0.04474353,1.90604389
-2.48824412,4.96055058,1.19904903,2.95432828,0.00564623,0.36570605,0.12371557,0.04792303,1.98163860
-2.48224112,5.13339231,1.25016089,3.05411300,0.00599316,0.37681703,0.12726432,0.05135060,2.06008124
-2.47623812,5.30589970,1.30319466,3.15223075,0.00637501,0.38783834,0.13096066,0.05501009,2.14072607
-2.47023512,5.47748638,1.35787077,3.24890367,0.00678906,0.39864980,0.13474194,0.05888217,2.22294739
-2.46423212,5.64767189,1.41391112,3.34443277,0.00723226,0.40914511,0.13854464,0.06294400,2.30613442
-2.45822911,5.81604009,1.47103233,3.43915863,0.00770117,0.41923121,0.14230426,0.06716878,2.38968376
-2.45222611,5.98219239,1.52893794,3.53341893,0.00819195,0.42882686,0.14595526,0.07152545,2.47299014
-2.44622311,6.14569940,1.58731039,3.62750513,0.00870025,0.43786079,0.14943115,0.07597848,2.55543663
-2.44022011,6.30605417,1.64580334,3.72162057,0.00922125,0.44626956,0.15266476,0.08048776,2.63638546
-2.43421711,6.46263010,1.70403503,3.81584244,0.00974963,0.45399521,0.15558886,0.08500873,2.71517025
-2.42821411,6.61464669,1.76158350,3.91008944,0.01027958,0.46098313,0.15813689,0.08949263,2.79109079
-2.42221111,6.76114506,1.81798392,4.00409710,0.01080485,0.46718002,0.16024416,0.09388701,2.86341094
-2.41620810,6.90097525,1.87272873,4.09740197,0.01131882,0.47253242,0.16184913,0.09813648,2.93136021
-2.41020510,7.03279621,1.92527063,4.18933545,0.01181459,0.47698559,0.16289497,0.10218355,2.99413920
-2.40420210,7.15508879,1.97502873,4.27902786,0.01228510,0.48048308,0.16333124,0.10596980,3.05092910
-2.39819910,7.26618129,2.02139771,4.36542247,0.01272331,0.48296689,0.16311555,0.10943711,3.10090469
-2.39219610,7.36428661,2.06375985,4.44729899,0.01312231,0.48437812,0.16221521,0.11252903,3.14325075
-2.38619310,7.44754933,2.10149971,4.52330574,0.01347552,0.48465835,0.16060867,0.11519221,3.17718094
-2.38019010,7.51410078,2.13402087,4.59199903,0.01377689,0.48375127,0.15828674,0.11737786,3.20195856
-2.37418709,7.56211966,2.16076442,4.65188842,0.01402108,0.48160484,0.15525337,0.11904312,3.21691830
-2.36818409,7.58989589,2.18122834,4.70148616,0.01420360,0.47817359,0.15152610,0.12015238,3.22148793
-2.36218109,7.59589486,2.19498744,4.73935892,0.01432102,0.47342106,0.14713602,0.12067839,3.21520927
-2.35617809,7.57881991,2.20171281,4.76418011,0.01437111,0.46732216,0.14212722,0.12060320,3.19775739
-2.35017509,7.53767031,2.20119027,4.77478088,0.01435293,0.45986550,0.13655583,0.11991880,3.16895730
-2.34417209,7.47179284,2.19333706,4.77019805,0.01426692,0.45105530,0.13048856,0.11862756,3.12879749
-2.33816908,7.38092488,2.17821595,4.74971721,0.01411495,0.44091306,0.12400092,0.11674231,3.07743974
-2.33216608,7.26522748,2.15604613,4.71290960,0.01390036,0.42947869,0.11717515,0.11428614,3.01522472
-2.32616308,7.12530697,2.12721026,4.65966113,0.01362785,0.41681128,0.11009794,0.11129192,2.94267318
-2.32016008,6.96222432,2.09225703,4.59019248,0.01330348,0.40298914,0.10285804,0.10780152,2.86048249
-2.31415708,6.77749145,2.05189879,4.50506933,0.01293450,0.38810951,0.09554395,0.10386480,2.76951855
-2.30815408,6.57305430,2.00700395,4.40520183,0.01252921,0.37228753,0.08824165,0.09953835,2.67080323
-2.30215108,6.35126286,1.95858379,4.29183306,0.01209678,0.35565486,0.08103258,0.09488415,2.56549757
-2.29614807,6.11482856,1.90777388,4.16651637,0.01164700,0.33835775,0.07399187,0.08996800,2.45488107
-2.29014507,5.86677004,1.85581011,4.03108188,0.01119008,0.32055471,0.06718691,0.08485798,2.34032774
-2.28414207,5.61034857,1.80399978,3.88759296,0.01073633,0.30241388,0.06067630,0.07962286,2.22327935
-2.27813907,5.34899494,1.75368848,3.73829371,0.01029594,0.28411015,0.05450914,0.07433056,2.10521673
-2.27213607,5.08622971,1.70622347,3.58554900,0.00987869,0.26582212,0.04872475,0.06904666,1.98762982
-2.26613307,4.82557948,1.66291476,3.43177908,0.00949365,0.24772901,0.04335269,0.06383316,1.87198740
-2.26013007,4.57049159,1.62499509,3.27939080,0.00914900,0.23000756,0.03841313,0.05874725,1.75970735
-2.25412706,4.32425015,1.59358031,3.13070805,0.00885172,0.21282913,0.03391748,0.05384037,1.65212820
-2.24812406,4.08989624,1.56963160,2.98790392,0.00860745,0.19635693,0.02986925,0.04915751,1.55048306
-2.24212106,3.87015501,1.55392114,2.85293726,0.00842029,0.18074351,0.02626501,0.04473664,1.45587640
-2.23611806,3.66737234,1.54700283,2.72749617,0.00829271,0.16612860,0.02309554,0.04060844,1.36926455
-2.23011506,3.48346321,1.54918932,2.61295074,0.00822545,0.15263726,0.02034692,0.03679621,1.29144033
-2.22411206,3.31987369,1.56053670,2.51031692,0.00821749,0.14037836,0.01800168,0.03331604,1.22302223
-2.21810905,3.17755782,1.58083783,2.42023330,0.00826613,0.12944345,0.01603990,0.03017705,1.16444822
-2.21210605,3.05697007,1.60962486,2.34295149,0.00836702,0.11990592,0.01444014,0.02738194,1.11597434
-2.20610305,2.95807340,1.64618120,2.27834074,0.00851434,0.11182051,0.01318034,0.02492752,1.07767773
-2.20010005,2.88036233,1.68956283,2.22590645,0.00870094,0.10522297,0.01223852,0.02280541,1.04946383
-2.19409705,2.82289983,1.73862830,2.18482176,0.00891863,0.10013002,0.01159338,0.02100284,1.03107721
-2.18809405,2.78436607,1.79207640,2.15397077,0.00915837,0.09653943,0.01122467,0.01950335,1.02211548
-2.18209105,2.76311697,1.84849005,2.13200137,0.00941061,0.09443028,0.01111347,0.01828764,1.02204538
-2.17608804,2.75724975,1.90638470,2.11738539,0.00966558,0.09376322,0.01124228,0.01733425,1.03022067
-2.17008504,2.76467267,1.96425923,2.10848333,0.00991361,0.09448091,0.01159496,0.01662033,1.04590068
-2.16408204,2.78317620,2.02064723,2.10361078,0.01014543,0.09650848,0.01215659,0.01612220,1.06826919
-2.15807904,2.81050265,2.07416644,2.10110373,0.01035244,0.09975420,0.01291320,0.01581596,1.09645287
-2.15207604,2.84441180,2.12356428,2.09938003,0.01052700,0.10411013,0.01385137,0.01567787,1.12953882
-2.14607304,2.88274035,2.16775755,2.09699450,0.01066263,0.10945311,0.01495784,0.01568479,1.16659097
-2.14007004,2.92345335,2.20586478,2.09268572,0.01075415,0.11564587,0.01621909,0.01581439,1.20666502
-2.13406703,2.96468656,2.23722989,2.08541283,0.01079789,0.12253851,0.01762082,0.01604537,1.24882197
-2.12806403,3.00477896,2.26143654,2.07438141,0.01079165,0.12997023,0.01914758,0.01635757,1.29214023
-2.12206103,3.04229554,2.27831286,2.05905800,0.01073477,0.13777150,0.02078238,0.01673204,1.33572654
-2.11605803,3.07604050,2.28792680,2.03917342,0.01062808,0.14576659,0.02250637,0.01715104,1.37872597
-2.11005503,3.10506219,2.29057280,2.01471556,0.01047377,0.15377641,0.02429870,0.01759802,1.42033120
-2.10405203,3.12865059,2.28675095,1.98591299,0.01027530,0.16162182,0.02613642,0.01805766,1.45979146
-2.09804902,3.14632920,2.27714010,1.95321080,0.01003718,0.16912711,0.02799456,0.01851577,1.49642124
-2.09204602,3.15784272,2.26256659,1.91724064,0.00976482,0.17612378,0.02984639,0.01895936,1.52960914
-2.08604302,3.16314212,2.24397042,1.87878689,0.00946430,0.18245431,0.03166374,0.01937661,1.55882671
-2.08004002,3.16236873,2.22237077,1.83875109,0.00914216,0.18797595,0.03341755,0.01975697,1.58363733
-2.07403702,3.15583830,2.19883253,1.79811640,0.00880521,0.19256433,0.03507852,0.02009121,1.60370506
-2.06803402,3.14402626,2.17443529,1.75791393,0.00846033,0.19611672,0.03661783,0.02037154,1.61880302
-2.06203102,3.12755456,2.15024624,1.71919233,0.00811432,0.19855483,0.03800798,0.02059174,1.62882096
-2.05602801,3.10718041,2.12729766,1.68299161,0.00777377,0.19982696,0.03922363,0.02074730,1.63377174
-2.05002501,3.08378668,2.10656961,1.65032194,0.00744491,0.19990953,0.04024245,0.02083556,1.63379594
-2.04402201,3.05837375,2.08897790,1.62214763,0.00713359,0.19880771,0.04104590,0.02085581,1.62916444
-2.03801901,3.03205179,2.07536713,1.59937613,0.00684520,0.19655530,0.04161999,0.02080941,1.62027821
-2.03201601,3.00603291,2.06650822,1.58285160,0.00658462,0.19321369,0.04195581,0.02069981,1.60766509
-2.02601301,2.98162186,2.06309951,1.57335227,0.00635625,0.18887001,0.04204994,0.02053253,1.59197330
-2.02001001,2.96020469,2.06577047,1.57159047,0.00616399,0.18363457,0.04190470,0.02031506,1.57396129
-2.01400700,2.94323407,2.07508679,1.57821436,0.00601125,0.17763752,0.04152816,0.02005672,1.55448410
-2.00800400,2.93221077,2.09155568,1.59381013,0.00590098,0.17102503,0.04093391,0.01976841,1.53447629
-2.00200100,2.92866064,2.11563020,1.61890345,0.00583563,0.16395508,0.04014067,0.01946229,1.51493152
-1.99599800,2.93410684,2.14771160,1.65395925,0.00581717,0.15659292,0.03917166,0.01915139,1.49687940
-1.98999500,2.95003731,2.18814882,1.69937897,0.00584709,0.14910647,0.03805382,0.01884918,1.48135991
-1.98399200,2.97786778,2.23723453,1.75549467,0.00592635,0.14166178,0.03681687,0.01856906,1.46939613
-1.97798899,3.01890114,2.29519743,1.82255960,0.00605532,0.13441868,0.03549232,0.01832389,1.46196585
-1.97198599,3.07428380,2.36219075,1.90073543,0.00623376,0.12752674,0.03411234,0.01812546,1.45997293
-1.96598299,3.14496064,2.43827727,1.99007619,0.00646077,0.12112164,0.03270873,0.01798401,1.46421908
-1.95997999,3.23162970,2.52341152,2.09050964,0.00673469,0.11532217,0.03131181,0.01790777,1.47537699
-1.95397699,3.33469848,2.61741990,2.20181697,0.00705306,0.11022763,0.02994950,0.01790261,1.49396555
-1.94797399,3.45424352,2.71998005,2.32361181,0.00741260,0.10591601,0.02864646,0.01797170,1.52032796
-1.94197099,3.58997520,2.83060061,2.45531998,0.00780917,0.10244271,0.02742340,0.01811534,1.55461350
-1.93596798,3.74120954,2.94860295,2.59616126,0.00823772,0.09983989,0.02629659,0.01833085,1.59676368
-1.92996498,3.90684879,3.07310626,2.74513472,0.00869238,0.09811647,0.02527750,0.01861258,1.64650338
-1.92396198,4.08537245,3.20301756,2.90100906,0.00916645,0.09725870,0.02437272,0.01895207,1.70333739
-1.91795898,4.27484000,3.33702787,3.06231922,0.00965252,0.09723119,0.02358399,0.01933828,1.76655297
-1.91195598,4.47290638,3.47361587,3.22737044,0.01014253,0.09797849,0.02290850,0.01975793,1.83522846
-1.90595298,4.67685093,3.61105971,3.39425067,0.01062798,0.09942712,0.02233926,0.02019594,1.90824821
-1.89994997,4.88361979,3.74745777,3.56085191,0.01110004,0.10148785,0.02186566,0.02063597,1.98432354
-1.89394697,5.08988161,3.88075829,3.72490062,0.01154978,0.10405838,0.02147417,0.02106093,2.06201972
-1.88794397,5.29209552,4.00879783,3.88399712,0.01196837,0.10702627,0.02114901,0.02145358,2.13978812
-1.88194097,5.48659009,4.12934767,4.03566308,0.01234729,0.11027195,0.02087294,0.02179715,2.21600318
-1.87593797,5.66965112,4.24016717,4.17739641,0.01267856,0.11367192,0.02062806,0.02207585,2.28900304
-1.86993497,5.83761613,4.33906241,4.30673160,0.01295497,0.11710198,0.02039651,0.02227541,2.35713283
-1.86393197,5.98697239,4.42394832,4.42130414,0.01317025,0.12044042,0.02016122,0.02238359,2.41878942
-1.85792896,6.11445553,4.49291206,4.51891645,0.01331930,0.12357113,0.01990648,0.02239046,2.47246620
-1.85192596,6.21714531,4.54427536,4.59760322,0.01339828,0.12638650,0.01961849,0.02228878,2.51679650
-1.84592296,6.29255510,4.57665327,4.65569363,0.01340478,0.12879019,0.01928573,0.02207413,2.55059417
-1.83991996,6.33871174,4.58900701,4.69186781,0.01333785,0.13069954,0.01889932,0.02174499,2.57288995
-1.83391696,6.35422262,4.58068854,4.70520526,0.01319805,0.13204757,0.01845309,0.02130272,2.58296227
-1.82791396,6.33832723,4.55147484,4.69522310,0.01298746,0.13278476,0.01794372,0.02075145,2.58036137
-1.82191096,6.29093090,4.50159024,4.66190213,0.01270956,0.13288014,0.01737061,0.02009784,2.56492579
-1.81590795,6.21261916,4.43171543,4.60569936,0.01236918,0.13232213,0.01673578,0.01935079,2.53679049
-1.80990495,6.10465161,4.34298245,4.52754610,0.01197233,0.13111871,0.01604354,0.01852109,2.49638631
-1.80390195,5.96893525,4.23695539,4.42883120,0.01152604,0.12929716,0.01530026,0.01762104,2.44443055
-1.79789895,5.80797779,4.11559714,4.31136961,0.01103816,0.12690331,0.01451395,0.01666398,2.38190901
-1.79189595,5.62482231,3.98122290,4.17735718,0.01051710,0.12400023,0.01369388,0.01566391,2.31004994
-1.78589295,5.42296532,3.83644198,4.02931290,0.00997165,0.12066654,0.01285015,0.01463504,2.23029083
-1.77988994,5.20626097,3.68408962,3.87001070,0.00941071,0.11699430,0.01199331,0.01359137,2.14423897
-1.77388694,4.97881450,3.52715101,3.70240293,0.00884305,0.11308654,0.01113399,0.01254638,2.05362721
-1.76788394,4.74486876,3.36867997,3.52953832,0.00827712,0.10905450,0.01028247,0.01151265,1.96026629
-1.76188094,4.50868738,3.21171507,3.35447722,0.00772080,0.10501466,0.00944846,0.01050164,1.86599524
-1.75587794,4.27443876,3.05919581,3.18020729,0.00718127,0.10108564,0.00864078,0.00952350,1.77263152
-1.74987494,4.04608459,2.91388179,3.00956234,0.00666482,0.09738503,0.00786720,0.00858687,1.68192236
-1.74387194,3.82727658,2.77827728,2.84514751,0.00617677,0.09402622,0.00713427,0.00769887,1.59549876
-1.73786893,3.62126467,2.65456387,2.68927304,0.00572137,0.09111532,0.00644722,0.00686500,1.51483364
-1.73186593,3.43081950,2.54454316,2.54389900,0.00530173,0.08874828,0.00580999,0.00608925,1.44120512
-1.72586293,3.25817152,2.44959136,2.41059273,0.00491989,0.08700816,0.00522518,0.00537409,1.37566607
-1.71985993,3.10496814,2.37062723,2.29050024,0.00457677,0.08596281,0.00469417,0.00472064,1.31902062
-1.71385693,2.97225002,2.30809413,2.18433213,0.00427226,0.08566285,0.00421720,0.00412878,1.27180822
-1.70785393,2.86044685,2.26195693,2.09236444,0.00400531,0.08614004,0.00379351,0.00359731,1.23429558
-1.70185093,2.76939198,2.23171344,2.01445368,0.00377404,0.08740625,0.00342151,0.00312414,1.20647641
-1.69584792,2.69835514,2.21642008,1.95006534,0.00357588,0.08945278,0.00309896,0.00270644,1.18807905
-1.68984492,2.64609151,2.21473082,1.89831428,0.00340768,0.09225040,0.00282313,0.00234085,1.17858143
-1.68384192,2.61090504,2.22494781,1.85801521,0.00326590,0.09574988,0.00259101,0.00202362,1.17723286
-1.67783892,2.59072351,2.24508217,1.82774105,0.00314675,0.09988313,0.00239951,0.00175080,1.18308191
-1.67183592,2.58318242,2.27292263,1.80588673,0.00304634,0.10456494,0.00224560,0.00151837,1.19500946
-1.66583292,2.58571468,2.30610967,1.79073584,0.00296083,0.10969527,0.00212651,0.00132236,1.21176581
-1.65982991,2.59564272,2.34221265,1.78052760,0.00288654,0.11516208,0.00203984,0.00115899,1.23201073
-1.65382691,2.61026997,2.37880717,1.77352146,0.00282012,0.12084458,0.00198373,0.00102473,1.25435520
-1.64782391,2.62696839,2.41355002,1.76805708,0.00275859,0.12661687,0.00195694,0.00091641,1.27740345
-1.64182091,2.64325928,2.44424911,1.76260751,0.00269944,0.13235182,0.00195892,0.00083124,1.29979402
-1.63581791,2.65688465,2.46892604,1.75582383,0.00264071,0.13792508,0.00198990,0.00076686,1.32023860
-1.62981491,2.66586701,2.48586916,1.74656988,0.00258095,0.14321902,0.00205089,0.00072138,1.33755729
-1.62381191,2.66855589,2.49367545,1.73394617,0.00251933,0.14812659,0.00214369,0.00069333,1.35070932
-1.61780890,2.66365988,2.49128007,1.71730270,0.00245553,0.15255471,0.00227087,0.00068174,1.35881819
-1.61180590,2.65026376,2.47797273,1.69624052,0.00238977,0.15642735,0.00243572,0.00068602,1.36119052
-1.60580290,2.62783068,2.45340084,1.67060299,0.00232275,0.15968782,0.00264215,0.00070600,1.35732821
-1.59979990,2.59619015,2.41755977,1.64045740,0.00225556,0.16230047,0.00289461,0.00074187,1.34693352
-1.59379690,2.55551306,2.37077120,1.60606865,0.00218966,0.16425152,0.00319791,0.00079409,1.32990727
-1.58779390,2.50627546,2.31365101,1.56786652,0.00212675,0.16554898,0.00355712,0.00086339,1.30634044
-1.58179090,2.44921335,2.24706851,1.52640861,0.00206873,0.16622183,0.00397734,0.00095065,1.27649971
-1.57578789,2.38527085,2.17209915,1.48234082,0.00201755,0.16631822,0.00446352,0.00105686,1.24080795
-1.56978489,2.31554441,2.08997314,1.43635759,0.00197523,0.16590303,0.00502023,0.00118304,1.19982043
-1.56378189,2.24122585,2.00202234,1.38916368,0.00194367,0.16505467,0.00565146,0.00133014,1.15419820
-1.55777889,2.16354672,1.90962781,1.34143942,0.00192467,0.16386145,0.00636035,0.00149898,1.10467966
-1.55177589,2.08372642,1.81417028,1.29381064,0.00191980,0.16241756,0.00714897,0.00169014,1.05205174
