energy_ev,total_up,Ga_p_up,Ga_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.72986493,3.17152210,0.19723265,0.00000000,0.67856503,0.84544545,0.08021750,0.38145545
-5.72386193,3.33976128,0.20744370,0.00000000,0.71092832,0.89059334,0.08637664,0.40680260
-5.71785893,3.50959860,0.21690997,0.00000000,0.74302437,0.94074554,0.09311470,0.43557460
-5.71185593,3.67919696,0.22549302,0.00000000,0.77445502,0.99557605,0.10031867,0.46754147
-5.70585293,3.84669547,0.23306653,0.00000000,0.80484105,1.05467703,0.10786384,0.50242503
-5.69984992,4.01023098,0.23951944,0.00000000,0.83382858,1.11755375,0.11561547,0.53989665
-5.69384692,4.16795992,0.24475871,0.00000000,0.86109457,1.18362207,0.12343096,0.57957649
-5.68784392,4.31808034,0.24871147,0.00000000,0.88635137,1.25220896,0.13116252,0.62103424
-5.68184092,4.45885387,0.25132668,0.00000000,0.90935017,1.32255653,0.13866027,0.66379180
-5.67583792,4.58862766,0.25257601,0.00000000,0.92988335,1.39382953,0.14577562,0.70732788
-5.66983492,4.70585577,0.25245417,0.00000000,0.94778560,1.46512651,0.15236492,0.75108456
-5.66383192,4.80912012,0.25097849,0.00000000,0.96293403,1.53549434,0.15829310,0.79447581
-5.65782891,4.89715036,0.24818796,0.00000000,0.97524709,1.60394582,0.16343727,0.83689763
-5.65182591,4.96884264,0.24414166,0.00000000,0.98468264,1.66947972,0.16769007,0.87773968
-5.64582291,5.02327653,0.23891673,0.00000000,0.99123508,1.73110262,0.17096264,0.91639785
-5.63981991,5.05972986,0.23260594,0.00000000,0.99493186,1.78785168,0.17318702,0.95228749
-5.63381691,5.07769090,0.22531506,0.00000000,0.99582942,1.83881756,0.17431798,0.98485662
-5.62781391,5.07686736,0.21715992,0.00000000,0.99400880,1.88316643,0.17433403,1.01359881
-5.62181091,5.05719178,0.20826354,0.00000000,0.98957104,1.92016034,0.17323776,1.03806495
-5.61580790,5.01882288,0.19875318,0.00000000,0.98263252,1.94917497,0.17105525,1.05787376
-5.60980490,4.96214264,0.18875757,0.00000000,0.97332054,1.96971428,0.16783483,1.07272036
-5.60380190,4.88774892,0.17840429,0.00000000,0.96176909,1.98142132,0.16364505,1.08238272
-5.59779890,4.79644365,0.16781739,0.00000000,0.94811510,1.98408498,0.15857207,1.08672571
-5.59179590,4.68921679,0.15711532,0.00000000,0.93249523,1.97764246,0.15271651,1.08570270
-5.58579290,4.56722647,0.14640917,0.00000000,0.91504325,1.96217753,0.14619006,1.07935462
-5.57978989,4.43177575,0.13580120,0.00000000,0.89588814,1.93791474,0.13911176,1.06780670
-5.57378689,4.28428695,0.12538378,0.00000000,0.87515294,1.90521010,0.13160434,1.05126297
-5.56778389,4.12627397,0.11523858,0.00000000,0.85295428,1.86453856,0.12379064,1.02999897
-5.56178089,3.95931394,0.10543612,0.00000000,0.82940262,1.81647913,0.11579032,1.00435287
-5.55577789,3.78501871,0.09603558,0.00000000,0.80460318,1.76169816,0.10771690,0.97471553
-5.54977489,3.60500724,0.08708487,0.00000000,0.77865733,1.70093157,0.09967529,0.94151980
-5.54377189,3.42087979,0.07862095,0.00000000,0.75166452,1.63496672,0.09175985,0.90522956
-5.53776888,3.23419430,0.07067036,0.00000000,0.72372441,1.56462451,0.08405299,0.86632886
-5.53176588,3.04644588,0.06324984,0.00000000,0.69493917,1.49074236,0.07662431,0.82531145
-5.52576288,2.85904948,0.05636714,0.00000000,0.66541581,1.41415840,0.06953034,0.78267107
-5.51975988,2.67332624,0.05002195,0.00000000,0.63526830,1.33569745,0.06281469,0.73889273
-5.51375688,2.49049339,0.04420683,0.00000000,0.60461940,1.25615885,0.05650868,0.69444502
-5.50775388,2.31165775,0.03890821,0.00000000,0.57360204,1.17630638,0.05063222,0.64977378
-5.50175088,2.13781261,0.03410742,0.00000000,0.54236027,1.09686033,0.04519509,0.60529699
-5.49574787,1.96983772,0.02978166,0.00000000,0.51104957,1.01849175,0.04019828,0.56140090
-5.48974487,1.80850196,0.02590496,0.00000000,0.47983663,0.94181864,0.03563547,0.51843752
-5.48374187,1.65446847,0.02244909,0.00000000,0.44889853,0.86740418,0.03149457,0.47672318
-5.47773887,1.50830166,0.01938440,0.00000000,0.41842155,0.79575664,0.02775913,0.43653820
-5.47173587,1.37047590,0.01668057,0.00000000,0.38859939,0.72733079,0.02440982,0.39812750
-5.46573287,1.24138534,0.01430725,0.00000000,0.35963131,0.66253084,0.02142561,0.36170207
-5.45972986,1.12135468,0.01223466,0.00000000,0.33171995,0.60171429,0.01878502,0.32744112
-5.45372686,1.01065048,0.01043406,0.00000000,0.30506921,0.54519690,0.01646700,0.29549483
-5.44772386,0.90949268,0.00887813,0.00000000,0.27988217,0.49325821,0.01445185,0.26598751
-5.44172086,0.81806619,0.00754125,0.00000000,0.25635919,0.44614755,0.01272191,0.23902117
-5.43571786,0.73653206,0.00639973,0.00000000,0.23469630,0.40409027,0.01126204,0.21467913
-5.42971486,0.66503805,0.00543196,0.00000000,0.21508383,0.36729387,0.01006017,0.19302984
-5.42371186,0.60372823,0.00461844,0.00000000,0.19770530,0.33595376,0.00910752,0.17413054
-5.41770885,0.55275119,0.00394181,0.00000000,0.18273664,0.31025842,0.00839891,0.15803069
-5.41170585,0.51226658,0.00338681,0.00000000,0.17034537,0.29039359,0.00793282,0.14477513
-5.40570285,0.48244953,0.00294021,0.00000000,0.16069002,0.27654522,0.00771150,0.13440658
-5.39969985,0.46349249,0.00259066,0.00000000,0.15391926,0.26890090,0.00774088,0.12696771
-5.39369685,0.45560426,0.00232859,0.00000000,0.15017089,0.26764948,0.00803046,0.12250227
-5.38769385,0.45900576,0.00214604,0.00000000,0.14957035,0.27297872,0.00859312,0.12105542
-5.38169085,0.47392247,0.00203644,0.00000000,0.15222876,0.28507083,0.00944471,0.12267316
-5.37568784,0.50057320,0.00199449,0.00000000,0.15824033,0.30409574,0.01060370,0.12740063
-5.36968484,0.53915552,0.00201590,0.00000000,0.16767906,0.33020229,0.01209052,0.13527947
-5.36368184,0.58982775,0.00209726,0.00000000,0.18059477,0.36350738,0.01392692,0.14634413
-5.35767884,0.65268823,0.00223574,0.00000000,0.19700862,0.40408348,0.01613511,0.16061732
-5.35167584,0.72775217,0.00242900,0.00000000,0.21690798,0.45194473,0.01873679,0.17810459
-5.34567284,0.81492718,0.00267488,0.00000000,0.24024119,0.50703236,0.02175208,0.19878843
-5.33966983,0.91398823,0.00297130,0.00000000,0.26691217,0.56919995,0.02519830,0.22262189
-5.33366683,1.02455334,0.00331602,0.00000000,0.29677535,0.63819927,0.02908877,0.24952224
-5.32766383,1.14606121,0.00370649,0.00000000,0.32963117,0.71366752,0.03343141,0.27936480
-5.32166083,1.27775206,0.00413971,0.00000000,0.36522253,0.79511676,0.03822754,0.31197743
-5.31565783,1.41865309,0.00461206,0.00000000,0.40323254,0.88192634,0.04347059,0.34713593
-5.30965483,1.56756970,0.00511924,0.00000000,0.44328391,0.97333896,0.04914497,0.38456077
-5.30365183,1.72308359,0.00565621,0.00000000,0.48494015,1.06846117,0.05522518,0.42391535
-5.29764882,1.88355862,0.00621709,0.00000000,0.52770889,1.16626860,0.06167502,0.46480621
-5.29164582,2.04715487,0.00679523,0.00000000,0.57104745,1.26561626,0.06844723,0.50678532
-5.28564282,2.21185136,0.00738320,0.00000000,0.61437056,1.36525402,0.07548337,0.54935444
-5.27963982,2.37547703,0.00797294,0.00000000,0.65706024,1.46384706,0.08271413,0.59197185
-5.27363682,2.53574953,0.00855580,0.00000000,0.69847762,1.56000084,0.09006004,0.63406109
-5.26763382,2.69032098,0.00912276,0.00000000,0.73797634,1.65228999,0.09743257,0.67502175
-5.26163082,2.83682908,0.00966461,0.00000000,0.77491722,1.73929025,0.10473564,0.71424182
-5.25562781,2.97295229,0.01017213,0.00000000,0.80868361,1.81961234,0.11186754,0.75111145
-5.24962481,3.09646686,0.01063639,0.00000000,0.83869689,1.89193665,0.11872313,0.78503746
-5.24362181,3.20530380,0.01104891,0.00000000,0.86443165,1.95504739,0.12519632,0.81545818
-5.23761881,3.29760360,0.01140196,0.00000000,0.88542979,2.00786499,0.13118275,0.84185807
-5.23161581,3.37176655,0.01168879,0.00000000,0.90131306,2.04947537,0.13658252,0.86378154
-5.22561281,3.42649669,0.01190377,0.00000000,0.91179360,2.07915504,0.14130295,0.88084539
-5.21960980,3.46083756,0.01204266,0.00000000,0.91668185,2.09639091,0.14526115,0.89274944
-5.21360680,3.47419846,0.01210265,0.00000000,0.91589174,2.10089413,0.14838648,0.89928486
-5.20760380,3.46636995,0.01208251,0.00000000,0.90944271,2.09260736,0.15062255,0.90033990
-5.20160080,3.43752818,0.01198261,0.00000000,0.89745865,2.07170513,0.15192891,0.89590274
-5.19559780,3.38822780,0.01180490,0.00000000,0.88016373,2.03858749,0.15228228,0.88606140
-5.18959480,3.31938386,0.01155286,0.00000000,0.85787530,1.99386707,0.15167714,0.87100068
-5.18359180,3.23224333,0.01123136,0.00000000,0.83099411,1.93835017,0.15012591,0.85099636
-5.17758879,3.12834770,0.01084653,0.00000000,0.79999244,1.87301273,0.14765851,0.82640671
-5.17158579,3.00948794,0.01040555,0.00000000,0.76540032,1.79897205,0.14432139,0.79766189
-5.16558279,2.87765374,0.00991641,0.00000000,0.72779068,1.71745545,0.14017607,0.76525154
-5.15957979,2.73497896,0.00938772,0.00000000,0.68776377,1.62976709,0.13529729,0.72971104
-5.15357679,2.58368534,0.00882838,0.00000000,0.64593158,1.53725401,0.12977079,0.69160708
-5.14757379,2.42602650,0.00824744,0.00000000,0.60290269,1.44127286,0.12369082,0.65152289
-5.14157079,2.26423404,0.00765374,0.00000000,0.55926814,1.34315809,0.11715753,0.61004386
-5.13556778,2.10046757,0.00705579,0.00000000,0.51558872,1.24419285,0.11027427,0.56774385
-5.12956478,1.93677005,0.00646154,0.00000000,0.47238402,1.14558331,0.10314494,0.52517269
-5.12356178,1.77502963,0.00587822,0.00000000,0.43012345,1.04843697,0.09587152,0.48284525
-5.11755878,1.61694875,0.00531221,0.00000000,0.38921951,0.95374547,0.08855174,0.44123225
-5.11155578,1.46402109,0.00476898,0.00000000,0.35002325,0.86237214,0.08127708,0.40075312
-5.10555278,1.31751630,0.00425304,0.00000000,0.31282191,0.77504417,0.07413110,0.36177080
-5.09954977,1.17847263,0.00376788,0.00000000,0.27783865,0.69234945,0.06718812,0.32458872
-5.09354677,1.04769672,0.00331605,0.00000000,0.24523417,0.61473760,0.06051233,0.28944966
-5.08754377,0.92577003,0.00289917,0.00000000,0.21510991,0.54252481,0.05415723,0.25653652
-5.08154077,0.81306100,0.00251803,0.00000000,0.18751268,0.47590198,0.04816552,0.22597459
-5.07553777,0.70974199,0.00217263,0.00000000,0.16244028,0.41494553,0.04256924,0.19783537
-5.06953477,0.61580985,0.00186235,0.00000000,0.13984785,0.35963026,0.03739034,0.17214135
-5.06353177,0.53110923,0.00158598,0.00000000,0.11965471,0.30984368,0.03264140,0.14887170
-5.05752876,0.45535744,0.00134190,0.00000000,0.10175127,0.26540108,0.02832668,0.12796853
-5.05152576,0.38817005,0.00112816,0.00000000,0.08600596,0.22606101,0.02444324,0.10934336
-5.04552276,0.32908632,0.00094257,0.00000000,0.07227179,0.19154054,0.02098224,0.09288375
-5.03951976,0.27759375,0.00078282,0.00000000,0.06039246,0.16152987,0.01793028,0.07845969
-5.03351676,0.23315124,0.00064656,0.00000000,0.05020789,0.13570623,0.01527081,0.06592973
-5.02751376,0.19521043,0.00053146,0.00000000,0.04155915,0.11374644,0.01298542,0.05514658
-5.02151076,0.16323481,0.00043530,0.00000000,0.03429255,0.09533841,0.01105524,0.04596227
-5.01550775,0.13671666,0.00035601,0.00000000,0.02826319,0.08019116,0.00946209,0.03823251
-5.00950475,0.11519152,0.00029174,0.00000000,0.02333769,0.06804347,0.00818972,0.03182061
-5.00350175,0.09825036,0.00024086,0.00000000,0.01939635,0.05867121,0.00722478,0.02660058
-4.99749875,0.08554945,0.00020202,0.00000000,0.01633463,0.05189325,0.00655777,0.02245967
-4.99149575,0.07681806,0.00017418,0.00000000,0.01406424,0.04757614,0.00618377,0.01930029
-4.98549275,0.07186404,0.00015662,0.00000000,0.01251358,0.04563746,0.00610309,0.01704132
-4.97948974,0.07057746,0.00014899,0.00000000,0.01162793,0.04604803,0.00632172,0.01561897
-4.97348674,0.07293224,0.00015133,0.00000000,0.01136915,0.04883273,0.00685161,0.01498702
-4.96748374,0.07898594,0.00016408,0.00000000,0.01171517,0.05407020,0.00771073,0.01511673
-4.96148074,0.08887756,0.00018817,0.00000000,0.01265909,0.06189108,0.00892298,0.01599624
-4.95547774,0.10282337,0.00022503,0.00000000,0.01420811,0.07247495,0.01051780,0.01762955
-4.94947474,0.12111069,0.00027662,0.00000000,0.01638211,0.08604567,0.01252961,0.02003519
-4.94347174,0.14408943,0.00034555,0.00000000,0.01921207,0.10286515,0.01499690,0.02324433
-4.93746873,0.17216145,0.00043511,0.00000000,0.02273814,0.12322544,0.01796109,0.02729870
-4.93146573,0.20576763,0.00054935,0.00000000,0.02700759,0.14743906,0.02146516,0.03224798
-4.92546273,0.24537262,0.00069314,0.00000000,0.03207240,0.17582767,0.02555192,0.03814694
-4.91945973,0.29144756,0.00087232,0.00000000,0.03798671,0.20870900,0.03026206,0.04505215
-4.91345673,0.34445080,0.00109373,0.00000000,0.04480410,0.24638247,0.03563202,0.05301852
-4.90745373,0.40480718,0.00136532,0.00000000,0.05257467,0.28911356,0.04169167,0.06209552
-4.90145073,0.47288641,0.00169629,0.00000000,0.06134210,0.33711753,0.04846186,0.07232338
-4.89544772,0.54898107,0.00209710,0.00000000,0.07114078,0.39054283,0.05595201,0.08372917
-4.88944472,0.63328532,0.00257965,0.00000000,0.08199300,0.44945505,0.06415776,0.09632310
-4.88344172,0.72587505,0.00315730,0.00000000,0.09390641,0.51382194,0.07305889,0.11009504
-4.87743872,0.82669069,0.00384497,0.00000000,0.10687190,0.58350040,0.08261747,0.12501149
-4.87143572,0.93552368,0.00465925,0.00000000,0.12086200,0.65822623,0.09277655,0.14101314
-4.86543272,1.05200755,0.00561841,0.00000000,0.13582986,0.73760731,0.10345936,0.15801327
-4.85942971,1.17561476,0.00674245,0.00000000,0.15170910,0.82112108,0.11456923,0.17589699
-4.85342671,1.30565985,0.00805321,0.00000000,0.16841439,0.90811675,0.12599023,0.19452154
-4.84742371,1.44130947,0.00957431,0.00000000,0.18584311,0.99782264,0.13758862,0.21371772
-4.84142071,1.58159964,0.01133124,0.00000000,0.20387777,1.08935891,0.14921511,0.23329249
-4.83541771,1.72545979,0.01335130,0.00000000,0.22238944,1.18175543,0.16070792,0.25303266
-4.82941471,1.87174330,0.01566362,0.00000000,0.24124203,1.27397452,0.17189656,0.27270961
-4.82341171,2.01926344,0.01829908,0.00000000,0.26029716,1.36493782,0.18260623,0.29208502
-4.81740870,2.16683331,0.02129023,0.00000000,0.27941961,1.45355638,0.19266264,0.31091715
-4.81140570,2.31330824,0.02467112,0.00000000,0.29848307,1.53876279,0.20189710,0.32896770
-4.80540270,2.45762853,0.02847717,0.00000000,0.31737586,1.61954397,0.21015175,0.34600878
-4.79939970,2.59886045,0.03274479,0.00000000,0.33600642,1.69497317,0.21728450,0.36182971
-4.79339670,2.73623330,0.03751106,0.00000000,0.35430816,1.76423965,0.22317367,0.37624346
-4.78739370,2.86917037,0.04281323,0.00000000,0.37224357,1.82667466,0.22772193,0.38909217
-4.78139070,2.99731179,0.04868803,0.00000000,0.38980709,1.88177233,0.23085955,0.40025178
-4.77538769,3.12052782,0.05517093,0.00000000,0.40702670,1.92920449,0.23254657,0.40963532
-4.76938469,3.23892127,0.06229515,0.00000000,0.42396395,1.96882853,0.23277398,0.41719481
-4.76338169,3.35281840,0.07009051,0.00000000,0.44071242,2.00068809,0.23156375,0.42292166
-4.75737869,3.46274853,0.07858220,0.00000000,0.45739446,2.02500639,0.22896777,0.42684560
-4.75137569,3.56941259,0.08778926,0.00000000,0.47415643,2.04217256,0.22506565,0.42903220
-4.74537269,3.67364227,0.09772302,0.00000000,0.49116248,2.05272193,0.21996167,0.42957910
-4.73936968,3.77635129,0.10838547,0.00000000,0.50858712,2.05731111,0.21378091,0.42861133
-4.73336668,3.87848123,0.11976757,0.00000000,0.52660691,2.05668938,0.20666474,0.42627579
-4.72736368,3.98094467,0.13184759,0.00000000,0.54539156,2.05166788,0.19876602,0.42273539
-4.72136068,4.08456841,0.14458964,0.00000000,0.56509497,2.04308813,0.19024409,0.41816312
-4.71535768,4.19003989,0.15794233,0.00000000,0.58584641,2.03179167,0.18125992,0.41273631
-4.70935468,4.29785949,0.17183780,0.00000000,0.60774252,2.01859214,0.17197148,0.40663145
-4.70335168,4.40830149,0.18619111,0.00000000,0.63084023,2.00425115,0.16252968,0.40001978
-4.69734867,4.52138560,0.20090009,0.00000000,0.65515118,1.98945898,0.15307485,0.39306389
-4.69134567,4.63686086,0.21584576,0.00000000,0.68063783,1.97482075,0.14373407,0.38591534
-4.68534267,4.75420257,0.23089334,0.00000000,0.70721139,1.96084842,0.13461922,0.37871334
-4.67933967,4.87262275,0.24589380,0.00000000,0.73473177,1.94795852,0.12582587,0.37158464
-4.67333667,4.99109332,0.26068612,0.00000000,0.76300956,1.93647526,0.11743298,0.36464419
-4.66733367,5.10838103,0.27510004,0.00000000,0.79180990,1.92663835,0.10950325,0.35799673
-4.66133067,5.22309229,0.28895938,0.00000000,0.82085811,1.91861445,0.10208426,0.35173879
-4.65532766,5.33372553,0.30208569,0.00000000,0.84984683,1.91251134,0.09520994,0.34596111
-4.64932466,5.43872859,0.31430231,0.00000000,0.87844439,1.90839346,0.08890252,0.34075104
-4.64332166,5.53655821,0.32543852,0.00000000,0.90630393,1.90629759,0.08317479,0.33619477
-4.63731866,5.62573880,0.33533372,0.00000000,0.93307304,1.90624769,0.07803236,0.33237913
-4.63131566,5.70491778,0.34384151,0.00000000,0.95840345,1.90826770,0.07347600,0.32939277
-4.62531266,5.77291501,0.35083342,0.00000000,0.98196036,1.91239166,0.06950390,0.32732657
-4.61930965,5.82876433,0.35620228,0.00000000,1.00343120,1.91867055,0.06611368,0.32627328
-4.61330665,5.87174548,0.35986505,0.00000000,1.02253334,1.92717546,0.06330418,0.32632625
-4.60730365,5.90140565,0.36176491,0.00000000,1.03902065,1.93799716,0.06107690,0.32757740
-4.60130065,5.91756993,0.36187274,0.00000000,1.05268870,1.95124224,0.05943717,0.33011448
-4.59529765,5.92034092,0.36018781,0.00000000,1.06337848,1.96702620,0.05839485,0.33401775
-4.58929465,5.91008807,0.35673769,0.00000000,1.07097860,1.98546410,0.05796471,0.33935624
-4.58329165,5.88742769,0.35157743,0.00000000,1.07542604,2.00665953,0.05816642,0.34618394
-4.57728864,5.85319511,0.34478800,0.00000000,1.07670546,2.03069260,0.05902414,0.35453594
-4.57128564,5.80841050,0.33647418,0.00000000,1.07484732,2.05760789,0.06056582,0.36442484
-4.56528264,5.75424012,0.32676181,0.00000000,1.06992479,2.08740289,0.06282205,0.37583765
-4.55927964,5.69195478,0.31579468,0.00000000,1.06204991,2.12001798,0.06582470,0.38873330
-4.55327664,5.62288734,0.30373103,0.00000000,1.05136894,2.15532818,0.06960519,0.40304102
-4.54727364,5.54839072,0.29073986,0.00000000,1.03805728,2.19313741,0.07419256,0.41865949
-4.54127064,5.46979801,0.27699714,0.00000000,1.02231418,2.23317541,0.07961133,0.43545707
-4.53526763,5.38838599,0.26268203,0.00000000,1.00435735,2.27509759,0.08587919,0.45327304
-4.52926463,5.30534299,0.24797320,0.00000000,0.98441774,2.31848781,0.09300466,0.47191968
-4.52326163,5.22174197,0.23304536,0.00000000,0.96273460,2.36286398,0.10098472,0.49118547
-4.51725863,5.13851946,0.21806608,0.00000000,0.93955104,2.40768634,0.10980257,0.51083891
-4.51125563,5.05646066,0.20319298,0.00000000,0.91511009,2.45236804,0.11942556,0.53063322
-4.50525263,4.97619100,0.18857132,0.00000000,0.88965146,2.49628770,0.12980353,0.55031143
-4.49924962,4.89817396,0.17433204,0.00000000,0.86340897,2.53880360,0.14086742,0.56961202
-4.49324662,4.82271517,0.16059028,0.00000000,0.83660869,2.57926888,0.15252859,0.58827461
-4.48724362,4.74997217,0.14744441,0.00000000,0.80946776,2.61704748,0.16467859,0.60604581
-4.48124062,4.67996957,0.13497551,0.00000000,0.78219392,2.65153020,0.17718975,0.62268487
-4.47523762,4.61261863,0.12324740,0.00000000,0.75498553,2.68215047,0.18991649,0.63796902
-4.46923462,4.54774059,0.11230699,0.00000000,0.72803211,2.70839930,0.20269734,0.65169839
-4.46323162,4.48509268,0.10218510,0.00000000,0.70151519,2.72983905,0.21535776,0.66370035
-4.45722861,4.42439570,0.09289765,0.00000000,0.67560937,2.74611545,0.22771368,0.67383304
-4.45122561,4.36536190,0.08444701,0.00000000,0.65048343,2.75696758,0.23957558,0.68198819
-4.44522261,4.30772201,0.07682365,0.00000000,0.62630130,2.76223530,0.25075306,0.68809301
-4.43921961,4.25124998,0.07000790,0.00000000,0.60322274,2.76186395,0.26105981,0.69211114
-4.43321661,4.19578426,0.06397171,0.00000000,0.58140368,2.75590580,0.27031858,0.69404258
-4.42721361,4.14124453,0.05868050,0.00000000,0.56099589,2.74451836,0.27836621,0.69392273
-4.42121061,4.08764275,0.05409476,0.00000000,0.54214622,2.72795921,0.28505831,0.69182037
-4.41520760,4.03508802,0.05017171,0.00000000,0.52499495,2.70657743,0.29027353,0.68783482
-4.40920460,3.98378452,0.04686658,0.00000000,0.50967359,2.68080189,0.29391713,0.68209217
-4.40320160,3.93402280,0.04413382,0.00000000,0.49630200,2.65112655,0.29592374,0.67474086
-4.39719860,3.88616428,0.04192799,0.00000000,0.48498491,2.61809328,0.29625929,0.66594670
-4.39119560,3.84062001,0.04020443,0.00000000,0.47580804,2.58227288,0.29492177,0.65588739
-4.38519260,3.79782447,0.03891970,0.00000000,0.46883392,2.54424490,0.29194109,0.64474687
-4.37918959,3.75820586,0.03803186,0.00000000,0.46409776,2.50457722,0.28737783,0.63270971
-4.37318659,3.72215463,0.03750046,0.00000000,0.46160337,2.46380626,0.28132108,0.61995562
-4.36718359,3.68999196,0.03728657,0.00000000,0.46131973,2.42241887,0.27388539,0.60665445
-4.36118059,3.66194023,0.03735260,0.00000000,0.46317808,2.38083668,0.26520701,0.59296185
-4.35517759,3.63809743,0.03766213,0.00000000,0.46707014,2.33940400,0.25543963,0.57901577
-4.34917459,3.61841715,0.03817978,0.00000000,0.47284746,2.29837978,0.24474973,0.56493395
-4.34317159,3.60269594,0.03887111,0.00000000,0.48032207,2.25793435,0.23331178,0.55081255
-4.33716858,3.59056888,0.03970262,0.00000000,0.48926873,2.21815116,0.22130349,0.53672596
-4.33116558,3.58151432,0.04064186,0.00000000,0.49942859,2.17903358,0.20890129,0.52272784
-4.32516258,3.57486787,0.04165766,0.00000000,0.51051442,2.14051652,0.19627614,0.50885317
-4.31915958,3.56984525,0.04272048,0.00000000,0.52221714,2.10248232,0.18358998,0.49512143
-4.31315658,3.56557315,0.04380286,0.00000000,0.53421365,2.06478014,0.17099261,0.48154048
-4.30715358,3.56112661,0.04487996,0.00000000,0.54617541,2.02724777,0.15861938,0.46811111
