energy_ev,total_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.56778389,2.15070175,0.88431951,0.88257605,0.03545524,0.88078941,0.23038778,0.00000000
-5.56178089,2.11932440,0.86619613,0.87926522,0.03556554,0.85777376,0.23494417,0.00000000
-5.55577789,2.09350470,0.85074163,0.87841752,0.03571883,0.83665764,0.24051895,0.00000000
-5.54977489,2.07341823,0.83791922,0.88007402,0.03591671,0.81748948,0.24712459,0.00000000
-5.54377189,2.05910684,0.82765919,0.88421869,0.03615911,0.80026731,0.25476142,0.00000000
-5.53776888,2.05048267,0.81986308,0.89077946,0.03644436,0.78494326,0.26341592,0.00000000
-5.53176588,2.04733539,0.81440823,0.89963061,0.03676932,0.77142956,0.27305906,0.00000000
-5.52576288,2.04934202,0.81115229,0.91059632,0.03712949,0.75960529,0.28364480,0.00000000
-5.51975988,2.05607854,0.80993760,0.92345510,0.03751915,0.74932362,0.29510887,0.00000000
-5.51375688,2.06703286,0.81059515,0.93794488,0.03793152,0.74041908,0.30736788,0.00000000
-5.50775388,2.08161845,0.81294802,0.95376859,0.03835884,0.73271439,0.32031883,0.00000000
-5.50175088,2.09918837,0.81681423,0.97060017,0.03879257,0.72602676,0.33383926,0.00000000
-5.49574787,2.11904951,0.82200917,0.98809094,0.03922350,0.72017324,0.34778801,0.00000000
-5.48974487,2.14047676,0.82834751,1.00587618,0.03964192,0.71497515,0.36200676,0.00000000
-5.48374187,2.16272729,0.83564483,1.02358200,0.04003777,0.71026159,0.37632233,0.00000000
-5.47773887,2.18505479,0.84371920,1.04083261,0.04040086,0.70587197,0.39054987,0.00000000
-5.47173587,2.20672381,0.85239274,1.05725767,0.04072102,0.70165777,0.40449675,0.00000000
-5.46573287,2.22702426,0.86149341,1.07250000,0.04098839,0.69748369,0.41796719,0.00000000
-5.45972986,2.24528587,0.87085711,1.08622338,0.04119361,0.69322828,0.43076749,0.00000000
-5.45372686,2.26089253,0.88033012,1.09812039,0.04132805,0.68878439,0.44271156,0.00000000
-5.44772386,2.27329630,0.88977190,1.10792006,0.04138410,0.68405934,0.45362667,0.00000000
-5.44172086,2.28203054,0.89905813,1.11539506,0.04135536,0.67897520,0.46335904,0.00000000
-5.43571786,2.28672185,0.90808389,1.12036829,0.04123685,0.67346899,0.47177914,0.00000000
-5.42971486,2.28710020,0.91676668,1.12271840,0.04102517,0.66749308,0.47878626,0.00000000
-5.42371186,2.28300668,0.92504920,1.12238403,0.04071862,0.66101547,0.48431224,0.00000000
-5.41770885,2.27439846,0.93290145,1.11936658,0.04031725,0.65402017,0.48832408,0.00000000
-5.41170585,2.26135042,0.94032213,1.11373105,0.03982286,0.64650747,0.49082534,0.00000000
-5.40570285,2.24405321,0.94733901,1.10560512,0.03923892,0.63849392,0.49185614,0.00000000
-5.39969985,2.22280769,0.95400815,1.09517617,0.03857045,0.63001214,0.49149179,0.00000000
-5.39369685,2.19801576,0.96041204,1.08268637,0.03782384,0.62111024,0.48984018,0.00000000
-5.38769385,2.17016792,0.96665654,1.06842608,0.03700663,0.61185080,0.48703791,0.00000000
-5.38169085,2.13982808,0.97286695,1.05272571,0.03612723,0.60230959,0.48324546,0.00000000
-5.37568784,2.10761627,0.97918319,1.03594637,0.03519472,0.59257374,0.47864164,0.00000000
-5.36968484,2.07419012,0.98575459,1.01846988,0.03421856,0.58273983,0.47341760,0.00000000
-5.36368184,2.04022583,0.99273450,1.00068838,0.03320834,0.57291152,0.46777062,0.00000000
-5.35767884,2.00639971,1.00027506,0.98299414,0.03217361,0.56319734,0.46189819,0.00000000
-5.35167584,1.97337099,1.00852256,0.96576991,0.03112367,0.55370826,0.45599238,0.00000000
-5.34567284,1.94176669,1.01761352,0.94938026,0.03006750,0.54455556,0.45023500,0.00000000
-5.33966983,1.91216902,1.02767192,0.93416414,0.02901361,0.53584877,0.44479363,0.00000000
-5.33366683,1.88510579,1.03880751,0.92042896,0.02797007,0.52769395,0.43981856,0.00000000
-5.32766383,1.86104390,1.05111539,0.90844617,0.02694445,0.52019228,0.43544094,0.00000000
-5.32166083,1.84038583,1.06467673,0.89844849,0.02594384,0.51343895,0.43177182,0.00000000
-5.31565783,1.82346897,1.07956043,0.89062859,0.02497489,0.50752226,0.42890223,0.00000000
-5.30965483,1.81056726,1.09582559,0.88513913,0.02404379,0.50252310,0.42690414,0.00000000
-5.30365183,1.80189467,1.11352428,0.88209386,0.02315631,0.49851443,0.42583193,0.00000000
-5.29764882,1.79760991,1.13270446,0.88156963,0.02231778,0.49556101,0.42572444,0.00000000
-5.29164582,1.79782171,1.15341256,0.88360891,0.02153300,0.49371906,0.42660714,0.00000000
-5.28564282,1.80259425,1.17569546,0.88822262,0.02080622,0.49303592,0.42849436,0.00000000
-5.27963982,1.81195208,1.19960161,0.89539314,0.02014099,0.49354974,0.43139133,0.00000000
-5.27363682,1.82588439,1.22518101,0.90507711,0.01954007,0.49528905,0.43529584,0.00000000
-5.26763382,1.84434823,1.25248411,0.91720816,0.01900526,0.49827232,0.44019953,0.00000000
-5.26163082,1.86727082,1.28155958,0.93169933,0.01853729,0.50250757,0.44608862,0.00000000
-5.25562781,1.89455095,1.31245109,0.94844525,0.01813567,0.50799209,0.45294416,0.00000000
-5.24962481,1.92605975,1.34519332,0.96732424,0.01779861,0.51471227,0.46074186,0.00000000
-5.24362181,1.96164107,1.37980767,0.98820023,0.01752296,0.52264374,0.46945153,0.00000000
-5.23761881,2.00111190,1.41629780,1.01092477,0.01730420,0.53175173,0.47903641,0.00000000
-5.23161581,2.04426321,1.45464562,1.03533927,0.01713647,0.54199190,0.48945239,0.00000000
-5.22561281,2.09086144,1.49480797,1.06127739,0.01701274,0.55331137,0.50064737,0.00000000
-5.21960980,2.14065102,1.53671445,1.08856784,0.01692492,0.56565024,0.51256095,0.00000000
-5.21360680,2.19335800,1.58026656,1.11703758,0.01686412,0.57894327,0.52512458,0.00000000
-5.20760380,2.24869473,1.62533832,1.14651529,0.01682095,0.59312181,0.53826217,0.00000000
-5.20160080,2.30636576,1.67177847,1.17683516,0.01678578,0.60811575,0.55189145,0.00000000
-5.19559780,2.36607434,1.71941418,1.20784087,0.01674911,0.62385545,0.56592587,0.00000000
-5.18959480,2.42752954,1.76805593,1.23938950,0.01670190,0.64027341,0.58027710,0.00000000
-5.18359180,2.49045336,1.81750343,1.27135529,0.01663587,0.65730557,0.59485807,0.00000000
-5.17758879,2.55458747,1.86755208,1.30363303,0.01654380,0.67489218,0.60958635,0.00000000
-5.17158579,2.61969908,1.91799960,1.33614079,0.01641974,0.69297806,0.62438768,0.00000000
-5.16558279,2.68558554,1.96865228,1.36882193,0.01625924,0.71151228,0.63919948,0.00000000
-5.15957979,2.75207739,2.01933061,1.40164615,0.01605942,0.73044722,0.65397416,0.00000000
-5.15357679,2.81903943,2.06987364,1.43460952,0.01581904,0.74973706,0.66868190,0.00000000
-5.14757379,2.88636997,2.12014209,1.46773341,0.01553845,0.76933585,0.68331276,0.00000000
-5.14157079,2.95399795,2.17001975,1.50106229,0.01521952,0.78919529,0.69787798,0.00000000
-5.13556778,3.02187845,2.21941326,1.53466057,0.01486546,0.80926232,0.71241026,0.00000000
-5.12956478,3.08998646,2.26825035,1.56860839,0.01448064,0.82947690,0.72696304,0.00000000
-5.12356178,3.15830962,2.31647656,1.60299667,0.01407034,0.84976999,0.74160856,0.00000000
-5.11755878,3.22684011,2.36405086,1.63792160,0.01364052,0.87006203,0.75643502,0.00000000
-5.11155578,3.29556627,2.41094042,1.67347857,0.01319752,0.89026205,0.77154266,0.00000000
-5.10555278,3.36446442,2.45711502,1.70975603,0.01274783,0.91026756,0.78703903,0.00000000
-5.09954977,3.43349119,2.50254136,1.74682929,0.01229783,0.92996520,0.80303361,0.00000000
-5.09354677,3.50257691,2.54717779,1.78475456,0.01185361,0.94923225,0.81963206,0.00000000
-5.08754377,3.57162020,2.59096979,1.82356339,0.01142078,0.96793884,0.83693017,0.00000000
-5.08154077,3.64048403,2.63384643,1.86325774,0.01100434,0.98595088,0.85500804,0.00000000
-5.07553777,3.70899342,2.67571811,1.90380577,0.01060862,1.00313339,0.87392454,0.00000000
-5.06953477,3.77693477,2.71647564,1.94513858,0.01023719,1.01935417,0.89371243,0.00000000
-5.06353177,3.84405686,2.75599080,1.98714795,0.00989293,1.03448746,0.91437430,0.00000000
-5.05752876,3.91007336,2.79411822,2.02968533,0.00957797,1.04841753,0.93587964,0.00000000
-5.05152576,3.97466699,2.83069865,2.07256206,0.00929386,1.06104191,0.95816310,0.00000000
-5.04552276,4.03749487,2.86556330,2.11555094,0.00904157,1.07227405,0.98112423,0.00000000
-5.03951976,4.09819530,2.89853912,2.15838928,0.00882163,1.08204541,1.00462850,0.00000000
-5.03351676,4.15639558,2.92945481,2.20078341,0.00863425,1.09030684,1.02850994,0.00000000
-5.02751376,4.21172087,2.95814722,2.24241461,0.00847937,1.09702917,1.05257505,0.00000000
-5.02151076,4.26380385,2.98446795,2.28294642,0.00835686,1.10220323,1.07660803,0.00000000
-5.01550775,4.31229504,3.00828978,2.32203322,0.00826652,1.10583915,1.10037711,0.00000000
-5.00950475,4.35687353,3.02951274,2.35932983,0.00820823,1.10796523,1.12364170,0.00000000
-5.00350175,4.39725782,3.04806953,2.39450177,0.00818200,1.10862640,1.14616006,0.00000000
-4.99749875,4.43321635,3.06392994,2.42723606,0.00818798,1.10788249,1.16769731,0.00000000
-4.99149575,4.46457743,3.07710425,2.45725179,0.00822657,1.10580639,1.18803317,0.00000000
-4.98549275,4.49123803,3.08764521,2.48431032,0.00829835,1.10248219,1.20696933,0.00000000
-4.97948974,4.51317093,3.09564853,2.50822442,0.00840413,1.09800343,1.22433599,0.00000000
-4.97348674,4.53042984,3.10125187,2.52886591,0.00854490,1.09247158,1.23999726,0.00000000
-4.96748374,4.54315202,3.10463215,2.54617145,0.00872182,1.08599454,1.25385526,0.00000000
-4.96148074,4.55155807,3.10600141,2.56014603,0.00893613,1.07868544,1.26585265,0.00000000
-4.95547774,4.55594868,3.10560112,2.57086398,0.00918910,1.07066148,1.27597361,0.00000000
-4.94947474,4.55669832,3.10369553,2.57846731,0.00948198,1.06204293,1.28424310,0.00000000
-4.94347174,4.55424599,3.10056388,2.58316152,0.00981585,1.05295203,1.29072475,0.00000000
-4.93746873,4.54908330,3.09649233,2.58520894,0.01019163,1.04351204,1.29551724,0.00000000
-4.93146573,4.54174046,3.09176560,2.58492004,0.01060989,1.03384606,1.29874968,0.00000000
-4.92546273,4.53277069,3.08665905,2.58264309,0.01107084,1.02407587,1.30057617,0.00000000
-4.91945973,4.52273391,3.08143137,2.57875263,0.01157419,1.01432055,1.30116980,0.00000000
-4.91345673,4.51218039,3.07631848,2.57363757,0.01211911,1.00469516,1.30071658,0.00000000
-4.90745373,4.50163525,3.07152874,2.56768922,0.01270416,0.99530916,1.29940950,0.00000000
-4.90145073,4.49158444,3.06723977,2.56129008,0.01332721,0.98626495,1.29744304,0.00000000
-4.89544772,4.48246287,3.06359702,2.55480367,0.01398547,0.97765631,1.29500829,0.00000000
-4.88944472,4.47464506,3.06071382,2.54856593,0.01467542,0.96956691,1.29228895,0.00000000
-4.88344172,4.46843863,3.05867312,2.54287833,0.01539283,0.96206896,1.28945805,0.00000000
-4.87743872,4.46408062,3.05753026,2.53800292,0.01613281,0.95522192,1.28667567,0.00000000
-4.87143572,4.46173653,3.05731675,2.53415911,0.01688985,0.94907137,1.28408722,0.00000000
-4.86543272,4.46150166,3.05804445,2.53152227,0.01765786,0.94364806,1.28182251,0.00000000
-4.85942971,4.46340456,3.05970992,2.53022368,0.01843031,0.93896714,1.27999516,0.00000000
-4.85342671,4.46741170,3.06229840,2.53035163,0.01920027,0.93502758,1.27870228,0.00000000
-4.84742371,4.47343326,3.06578723,2.53195334,0.01996056,0.93181180,1.27802424,0.00000000
-4.84142071,4.48132916,3.07014850,2.53503739,0.02070389,0.92928551,1.27802441,0.00000000
-4.83541771,4.49091529,3.07535067,2.53957626,0.02142291,0.92739776,1.27874871,0.00000000
-4.82941471,4.50196942,3.08135945,2.54550901,0.02211043,0.92608137,1.28022505,0.00000000
-4.82341171,4.51423683,3.08813782,2.55274381,0.02275949,0.92525362,1.28246259,0.00000000
-4.81740870,4.52743567,3.09564562,2.56116038,0.02336353,0.92481726,1.28545098,0.00000000
-4.81140570,4.54126216,3.10383897,2.57061252,0.02391647,0.92466212,1.28915978,0.00000000
-4.80540270,4.55539610,3.11266983,2.58093071,0.02441287,0.92466699,1.29353811,0.00000000
-4.79939970,4.56950676,3.12208613,2.59192522,0.02484800,0.92470224,1.29851486,0.00000000
-4.79339670,4.58325972,3.13203275,2.60338973,0.02521797,0.92463273,1.30399956,0.00000000
-4.78739370,4.59632480,3.14245356,2.61510587,0.02551982,0.92432146,1.30988418,0.00000000
-4.78139070,4.60838526,3.15329461,2.62684866,0.02575157,0.92363351,1.31604575,0.00000000
-4.77538769,4.61914831,3.16450842,2.63839300,0.02591232,0.92244045,1.32235005,0.00000000
-4.76938469,4.62835669,3.17605922,2.64952113,0.02600227,0.92062490,1.32865617,0.00000000
-4.76338169,4.63580086,3.18792872,2.66003075,0.02602275,0.91808521,1.33482178,0.00000000
-4.75737869,4.64133142,3.20012203,2.66974380,0.02597625,0.91473994,1.34070896,0.00000000
-4.75137569,4.64487074,3.21267309,2.67851502,0.02586638,0.91053197,1.34619022,0.00000000
-4.74537269,4.64642318,3.22564907,2.68624026,0.02569785,0.90543192,1.35115434,0.00000000
-4.73936968,4.64608286,3.23915316,2.69286355,0.02547636,0.89944082,1.35551174,0.00000000
-4.73336668,4.64403813,3.25332514,2.69838275,0.02520855,0.89259153,1.35919886,0.00000000
-4.72736368,4.64057203,3.26833937,2.70285293,0.02490183,0.88494900,1.36218137,0.00000000
-4.72136068,4.63605811,3.28439996,2.70638724,0.02456424,0.87660915,1.36445579,0.00000000
-4.71535768,4.63095131,3.30173293,2.70915492,0.02420425,0.86769627,1.36604939,0.00000000
-4.70935468,4.62577383,3.32057561,2.71137628,0.02383059,0.85835903,1.36701831,0.00000000
-4.70335168,4.62109633,3.34116355,2.71331466,0.02345199,0.84876525,1.36744389,0.00000000
-4.69734867,4.61751505,3.36371558,2.71526573,0.02307697,0.83909549,1.36742733,0.00000000
-4.69134567,4.61562583,3.38841758,2.71754442,0.02271363,0.82953588,1.36708310,0.00000000
-4.68534267,4.61599618,3.41540609,2.72047015,0.02236940,0.82027042,1.36653122,0.00000000
-4.67933967,4.61913683,3.44475242,2.72435115,0.02205086,0.81147317,1.36588908,0.00000000
-4.67333667,4.62547431,3.47644847,2.72946856,0.02176355,0.80330068,1.36526324,0.00000000
-4.66733367,4.63532606,3.51039519,2.73606139,0.02151186,0.79588509,1.36474161,0.00000000
-4.66133067,4.64887965,3.54639438,2.74431301,0.02129890,0.78932828,1.36438665,0.00000000
-4.65532766,4.66617722,3.58414480,2.75434015,0.02112644,0.78369731,1.36423004,0.00000000
-4.64932466,4.68710651,3.62324295,2.76618503,0.02099495,0.77902149,1.36426907,0.00000000
-4.64332166,4.71139888,3.66318891,2.77981103,0.02090357,0.77529113,1.36446520,0.00000000
-4.63731866,4.73863498,3.70339724,2.79510254,0.02085024,0.77245822,1.36474484,0.00000000
-4.63131566,4.76825773,3.74321286,2.81186868,0.02083182,0.77043871,1.36500241,0.00000000
-4.62531266,4.79959252,3.78193131,2.82985121,0.02084421,0.76911653,1.36510558,0.00000000
-4.61930965,4.83187340,3.81882288,2.84873588,0.02088253,0.76834899,1.36490251,0.00000000
-4.61330665,4.86427445,3.85315958,2.86816704,0.02094137,0.76797327,1.36423060,0.00000000
-4.60730365,4.89594465,3.88424394,2.88776453,0.02101492,0.76781364,1.36292656,0.00000000
-4.60130065,4.92604471,3.91143853,2.90714217,0.02109719,0.76768907,1.36083698,0.00000000
-4.59529765,4.95378414,3.93419488,2.92592686,0.02118221,0.76742081,1.35782918,0.00000000
-4.58929465,4.97845666,3.95208055,2.94377728,0.02126420,0.76683958,1.35380143,0.00000000
-4.58329165,4.99947248,3.96480312,2.96040134,0.02133770,0.76579202,1.34869235,0.00000000
-4.57728864,5.01638570,3.97222989,2.97557148,0.02139767,0.76414611,1.34248860,0.00000000
-4.57128564,5.02891567,3.97440232,2.98913688,0.02143964,0.76179547,1.33523078,0.00000000
-4.56528264,5.03696115,3.97154432,3.00103218,0.02145971,0.75866222,1.32701691,0.00000000
-4.55927964,5.04060671,3.96406361,3.01128201,0.02145464,0.75469854,1.31800335,0.00000000
-4.55327664,5.04012084,3.95254591,3.02000122,0.02142182,0.74988685,1.30840306,0.00000000
-4.54727364,5.03594590,3.93774161,3.02739053,0.02135931,0.74423871,1.29848108,0.00000000
-4.54127064,5.02868013,3.92054504,3.03372788,0.02126576,0.73779265,1.28854740,0.00000000
-4.53526763,5.01905244,3.90196688,3.03935568,0.02114046,0.73061106,1.27894738,0.00000000
-4.52926463,5.00789093,3.88310020,3.04466441,0.02098320,0.72277640,1.27005015,0.00000000
-4.52326163,4.99608638,3.86508128,3.05007335,0.02079432,0.71438690,1.26223523,0.00000000
-4.51725863,4.98455211,3.84904639,3.05600910,0.02057460,0.70555205,1.25587806,0.00000000
-4.51125563,4.97418188,3.83608604,3.06288286,0.02032526,0.69638796,1.25133488,0.00000000
-4.50525263,4.96580754,3.82719854,3.07106746,0.02004785,0.68701298,1.24892760,0.00000000
-4.49924962,4.96015828,3.82324468,3.08087517,0.01974426,0.67754354,1.24892932,0.00000000
-4.49324662,4.95782318,3.82490549,3.09253736,0.01941662,0.66809043,1.25155109,0.00000000
-4.48724362,4.95921887,3.83264529,3.10618706,0.01906731,0.65875569,1.25693060,0.00000000
-4.48124062,4.96456396,3.84668164,3.12184529,0.01869882,0.64963002,1.26512316,0.00000000
-4.47523762,4.97386142,3.86696434,3.13941207,0.01831377,0.64079102,1.27609575,0.00000000
-4.46923462,4.98689029,3.89316460,3.15866273,0.01791480,0.63230197,1.28972426,0.00000000
-4.46323162,5.00320730,3.92467578,3.17925002,0.01750457,0.62421153,1.30579426,0.00000000
-4.45722861,5.02215878,3.96062624,3.20071215,0.01708565,0.61655399,1.32400547,0.00000000
-4.45122561,5.04290293,3.99990429,3.22248676,0.01666051,0.60935041,1.34397989,0.00000000
-4.44522261,5.06444169,4.04119513,3.24393045,0.01623149,0.60261024,1.36527322,0.00000000
-4.43921961,5.08566130,4.08302827,3.26434327,0.01580076,0.59633368,1.38738951,0.00000000
-4.43321661,5.10537992,4.12383413,3.28299707,0.01537031,0.59051441,1.40979813,0.00000000
-4.42721361,5.12240046,4.16200742,3.29916680,0.01494196,0.58514282,1.43195283,0.00000000
-4.42121061,5.13556620,4.19597464,3.31216315,0.01451740,0.58020928,1.45331167,0.00000000
-4.41520760,5.14381673,4.22426276,3.32136510,0.01409820,0.57570766,1.47335734,0.00000000
-4.40920460,5.14624138,4.24556572,3.32625078,0.01368583,0.57163848,1.49161668,0.00000000
-4.40320160,5.14212753,4.25880562,3.32642504,0.01328177,0.56801190,1.50767867,0.00000000
-4.39719860,5.13100120,4.26318538,3.32164224,0.01288751,0.56484999,1.52120997,0.00000000
-4.39119560,5.11265762,4.25823001,3.31182299,0.01250465,0.56218834,1.53196721,0.00000000
-4.38519260,5.08717988,4.24381425,3.29706375,0.01213485,0.56007672,1.53980549,0.00000000
-4.37918959,5.05494459,4.22017489,3.27763869,0.01177996,0.55857864,1.54468258,0.00000000
-4.37318659,5.01661360,4.18790660,3.25399345,0.01144194,0.55776993,1.54665863,0.00000000
-4.36718359,4.97311210,4.14794135,3.22673081,0.01112289,0.55773601,1.54589129,0.00000000
-4.36118059,4.92559375,4.10151199,3.19658906,0.01082497,0.55856825,1.54262654,0.00000000
-4.35517759,4.87539437,4.05010155,3.16441367,0.01055040,0.56035929,1.53718560,0.00000000
-4.34917459,4.82397629,3.99538050,3.13112383,0.01030130,0.56319770,1.52994860,0.00000000
-4.34317159,4.77286603,3.93913486,3.09767530,0.01007965,0.56716211,1.52133577,0.00000000
-4.33716858,4.72358841,3.88318872,3.06502139,0.00988719,0.57231525,1.51178708,0.00000000
-4.33116558,4.67760016,3.82932464,3.03407402,0.00972528,0.57869813,1.50174139,0.00000000
-4.32516258,4.63622659,3.77920602,3.00566664,0.00959483,0.58632483,1.49161603,0.00000000
-4.31915958,4.60060430,3.73430489,2.98052111,0.00949624,0.59517813,1.48178799,0.00000000
-4.31315658,4.57163279,3.69583882,2.95921971,0.00942931,0.60520644,1.47257735,0.00000000
-4.30715358,4.54993743,3.66471967,2.94218405,0.00939328,0.61632212,1.46423403,0.00000000
