energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.34067034,3.57435514,0.00602632,0.06604767,0.49629469,0.46733294,0.23606701,1.43048843,0.06451148,1.63042933
-3.33466733,3.53752313,0.00612163,0.06279376,0.51363599,0.45488778,0.23620350,1.37266965,0.06574933,1.65861370
-3.32866433,3.51138070,0.00620684,0.05998203,0.53298250,0.44456659,0.23691889,1.31949417,0.06673221,1.69110695
-3.32266133,3.49568710,0.00627715,0.05762650,0.55418837,0.43634408,0.23819509,1.27128784,0.06742875,1.72741012
-3.31665833,3.48996723,0.00632828,0.05573607,0.57705305,0.43016349,0.24000145,1.22826454,0.06781260,1.76692086
-3.31065533,3.49352555,0.00635654,0.05431365,0.60132265,0.42593879,0.24229391,1.19053179,0.06786348,1.80893930
-3.30465233,3.50546882,0.00635901,0.05335535,0.62669343,0.42355777,0.24501504,1.15810062,0.06756793,1.85267785
-3.29864932,3.52473630,0.00633356,0.05285008,0.65281726,0.42288569,0.24809477,1.13089908,0.06691996,1.89727483
-3.29264632,3.55013607,0.00627897,0.05277940,0.67930885,0.42376945,0.25145189,1.10878812,0.06592141,1.94181142
-3.28664332,3.58038537,0.00619494,0.05311764,0.70575475,0.42604202,0.25499623,1.09157901,0.06458211,1.98533134
-3.28064032,3.61415344,0.00608212,0.05383231,0.73172360,0.42952695,0.25863136,1.07905101,0.06291964,2.02686291
-3.27463732,3.65010476,0.00594205,0.05488477,0.75677753,0.43404285,0.26225780,1.07096827,0.06095894,2.06544261
-3.26863432,3.68694111,0.00577712,0.05623117,0.78048415,0.43940763,0.26577646,1.06709497,0.05873154,2.10013958
-3.26263132,3.72344083,0.00559049,0.05782358,0.80242891,0.44544246,0.26909230,1.06720787,0.05627465,2.13008040
-3.25662831,3.75849388,0.00538594,0.05961128,0.82222722,0.45197534,0.27211787,1.07110558,0.05363000,2.15447329
-3.25062531,3.79113166,0.00516776,0.06154220,0.83953607,0.45884422,0.27477687,1.07861414,0.05084254,2.17263123
-3.24462231,3.82055081,0.00494060,0.06356444,0.85406466,0.46589964,0.27700726,1.08958878,0.04795908,2.18399317
-3.23861931,3.84613045,0.00470927,0.06562784,0.86558365,0.47300697,0.27876403,1.10391195,0.04502691,2.18814276
-3.23261631,3.86744274,0.00447865,0.06768554,0.87393267,0.48004808,0.28002150,1.12148780,0.04209240,2.18482406
-3.22661331,3.88425687,0.00425344,0.06969543,0.87902594,0.48692272,0.28077499,1.14223390,0.03919977,2.17395361
-3.22061031,3.89653678,0.00403811,0.07162155,0.88085559,0.49354937,0.28104188,1.16607076,0.03638993,2.15562853
-3.21460730,3.90443335,0.00383671,0.07343529,0.87949278,0.49986591,0.28086205,1.19291010,0.03369956,2.13013028
-3.20860430,3.90827176,0.00365284,0.07511637,0.87508640,0.50582981,0.28029768,1.22264287,0.03116036,2.09792384
-3.20260130,3.90853498,0.00348951,0.07665363,0.86785955,0.51141825,0.27943242,1.25512796,0.02879851,2.05965224
-3.19659830,3.90584434,0.00334914,0.07804545,0.85810379,0.51662782,0.27837007,1.29018265,0.02663446,2.01612643
-3.19059530,3.90093822,0.00323353,0.07929999,0.84617159,0.52147416,0.27723265,1.32757557,0.02468283,1.96831068
-3.18459230,3.89464970,0.00314389,0.08043497,0.83246703,0.52599131,0.27615816,1.36702282,0.02295258,1.91730373
-3.17858929,3.88788398,0.00308085,0.08147725,0.81743518,0.53023087,0.27529785,1.40818791,0.02144738,1.86431607
-3.17258629,3.88159626,0.00304454,0.08246203,0.80155058,0.53426087,0.27481327,1.45068546,0.02016610,1.81064393
-3.16658329,3.87677029,0.00303466,0.08343177,0.78530504,0.53816443,0.27487298,1.49408875,0.01910343,1.75764040
-3.16058029,3.87439793,0.00305058,0.08443482,0.76919522,0.54203799,0.27564913,1.53794072,0.01825059,1.70668439
-3.15457729,3.87545961,0.00309141,0.08552379,0.75371020,0.54598923,0.27731377,1.58176778,0.01759606,1.65914809
-3.14857429,3.88090535,0.00315611,0.08675376,0.73931956,0.55013443,0.28003504,1.62509558,0.01712633,1.61636366
-3.14257129,3.89163615,0.00324358,0.08818032,0.72646192,0.55459544,0.28397324,1.66746567,0.01682662,1.57958982
-3.13656828,3.90848514,0.00335274,0.08985747,0.71553446,0.55949598,0.28927675,1.70845200,0.01668151,1.54997924
-3.13056528,3.93219811,0.00348258,0.09183553,0.70688333,0.56495752,0.29607786,1.74767608,0.01667549,1.52854728
-3.12456228,3.96341332,0.00363226,0.09415905,0.70079540,0.57109455,0.30448864,1.78481975,0.01679344,1.51614301
-3.11855928,4.00264023,0.00380109,0.09686487,0.69749113,0.57800950,0.31459673,1.81963463,0.01702094,1.51342326
-3.11255628,4.05023757,0.00398856,0.09998027,0.69711897,0.58578734,0.32646140,1.85194765,0.01734450,1.52083031
-3.10655328,4.10639128,0.00419437,0.10352146,0.69975124,0.59449008,0.34010979,1.88166222,0.01775168,1.53857420
-3.10055028,4.17109315,0.00441836,0.10749231,0.70538159,0.60415146,0.35553351,1.90875509,0.01823108,1.56662011
-3.09454727,4.24412150,0.00466048,0.11188347,0.71392427,0.61477202,0.37268596,1.93326907,0.01877227,1.60468165
-3.08854427,4.32502521,0.00492078,0.11667201,0.72521510,0.62631497,0.39148028,1.95530233,0.01936561,1.65222051
-3.08254127,4.41311301,0.00519929,0.12182139,0.73901437,0.63870311,0.41178829,1.97499519,0.02000209,1.70845281
-3.07653827,4.50744943,0.00549601,0.12728207,0.75501168,0.65181715,0.43344049,1.99251529,0.02067306,1.77236263
-3.07053527,4.60685904,0.00581079,0.13299256,0.77283267,0.66549570,0.45622737,2.00804261,0.02137010,1.84272236
-3.06453227,4.70994017,0.00614332,0.13888095,0.79204768,0.67953711,0.47990193,2.02175528,0.02208472,1.91812004
-3.05852926,4.81508883,0.00649303,0.14486696,0.81218207,0.69370329,0.50418361,2.03381743,0.02280830,1.99699285
-3.05252626,4.92053286,0.00685904,0.15086429,0.83272819,0.70772556,0.52876349,2.04436987,0.02353195,2.07766601
-3.04652326,5.02437587,0.00724016,0.15678337,0.85315843,0.72131228,0.55331068,2.05352432,0.02424648,2.15839616
-3.04052026,5.12464956,0.00763482,0.16253414,0.87293927,0.73415821,0.57747972,2.06136138,0.02494246,2.23741749
-3.03451726,5.21937241,0.00804106,0.16802907,0.89154565,0.74595501,0.60091865,2.06793224,0.02561029,2.31298937
-3.02851426,5.30661221,0.00845654,0.17318598,0.90847517,0.75640255,0.62327760,2.07326360,0.02624039,2.38344346
-3.02251126,5.38454926,0.00887856,0.17793069,0.92326173,0.76522042,0.64421739,2.07736528,0.02682339,2.44722869
-3.01650825,5.45153687,0.00930402,0.18219933,0.93548789,0.77215906,0.66341789,2.08023927,0.02735038,2.50295213
-3.01050525,5.50615597,0.00972951,0.18594019,0.94479554,0.77700976,0.68058573,2.08188928,0.02781311,2.54941429
-3.00450225,5.54726052,0.01015130,0.18911504,0.95089445,0.77961318,0.69546104,2.08232967,0.02820431,2.58563737
-2.99849925,5.57401116,0.01056541,0.19169979,0.95356832,0.77986562,0.70782308,2.08159250,0.02851784,2.61088533
-2.99249625,5.58589520,0.01096763,0.19368459,0.95267806,0.77772290,0.71749429,2.07973194,0.02874890,2.62467521
-2.98649325,5.58273177,0.01135356,0.19507325,0.94816247,0.77320136,0.72434301,2.07682548,0.02889415,2.62677937
-2.98049025,5.56466202,0.01171872,0.19588213,0.94003601,0.76637615,0.72828449,2.07297143,0.02895179,2.61721902
-2.97448724,5.53212533,0.01205854,0.19613856,0.92838424,0.75737673,0.72928057,2.06828310,0.02892155,2.59624952
-2.96848424,5.48582329,0.01236848,0.19587881,0.91335704,0.74637994,0.72733793,2.06287994,0.02880466,2.56433874
-2.96248124,5.42667409,0.01264405,0.19514598,0.89516010,0.73360108,0.72250528,2.05687657,0.02860376,2.52213966
-2.95647824,5.35576061,0.01288095,0.19398769,0.87404525,0.71928353,0.71486964,2.05037080,0.02832273,2.47045910
-2.95047524,5.27427578,0.01307509,0.19245393,0.85030014,0.70368760,0.70455208,2.04343191,0.02796654,2.41022403
-2.94447224,5.18346910,0.01322274,0.19059513,0.82423779,0.68707932,0.69170313,2.03609049,0.02754106,2.34244753
-2.93846923,5.08459768,0.01332056,0.18846060,0.79618653,0.66971971,0.67649814,2.02833133,0.02705290,2.26819576
-2.93246623,4.97888509,0.01336572,0.18609735,0.76648084,0.65185543,0.65913281,2.02009020,0.02650921,2.18855757
-2.92646323,4.86749038,0.01335601,0.18354960,0.73545333,0.63371105,0.63981913,2.01125557,0.02591755,2.10461788
-2.92046023,4.75148881,0.01328989,0.18085862,0.70342814,0.61548355,0.61878165,2.00167561,0.02528580,2.01743555
-2.91445723,4.63186508,0.01316657,0.17806329,0.67071597,0.59733920,0.59625436,1.99117050,0.02462210,1.92802631
-2.90845423,4.50951846,0.01298608,0.17520099,0.63761053,0.57941282,0.57247801,1.97954961,0.02393476,1.83735074
-2.90245123,4.38527877,0.01274932,0.17230889,0.60438659,0.56180946,0.54769788,1.96663268,0.02323237,1.74630709
-2.89644822,4.25993092,0.01245803,0.16942548,0.57129925,0.54460803,0.52216180,1.95227363,0.02252374,1.65572839
-2.89044522,4.13424528,0.01211487,0.16659219,0.53858420,0.52786669,0.49611852,1.93638563,0.02181802,1.56638303
-2.88444222,4.00901073,0.01172331,0.16385489,0.50645886,0.51162922,0.46981601,1.91896533,0.02112474,1.47897795
-2.87843922,3.88506697,0.01128759,0.16126517,0.47512387,0.49593210,0.44349980,1.90011473,0.02045384,1.39416339
-2.87243622,3.76333275,0.01081269,0.15888122,0.44476478,0.48081137,0.41741114,1.88005865,0.01981574,1.31253831
-2.86643322,3.64482717,0.01030415,0.15676821,0.41555374,0.46630898,0.39178497,1.85915634,0.01922130,1.23465551
-2.86043022,3.53068136,0.00976801,0.15499805,0.38765081,0.45247801,0.36684759,1.83790590,0.01868180,1.16102577
-2.85442721,3.42213906,0.00921061,0.15364841,0.36120491,0.43938623,0.34281417,1.81694062,0.01820880,1.09212035
-2.84842421,3.32054483,0.00863850,0.15280115,0.33635419,0.42711796,0.31988599,1.79701688,0.01781400,1.02837162
-2.84242121,3.22731998,0.00805824,0.15254001,0.31322587,0.41577389,0.29824761,1.77899361,0.01750902,0.97017156
-2.83641821,3.14392691,0.00747626,0.15294777,0.29193558,0.40546887,0.27806395,1.76380411,0.01730511,0.91786830
-2.83041521,3.07182332,0.00689873,0.15410286,0.27258614,0.39632788,0.25947760,1.75242112,0.01721283,0.87176078
-2.82441221,3.01240861,0.00633141,0.15607569,0.25526606,0.38848044,0.24260622,1.74581676,0.01724169,0.83209212
-2.81840920,2.96696506,0.00577955,0.15892482,0.24004771,0.38205372,0.22754042,1.74491922,0.01739979,0.79904200
-2.81240620,2.93659703,0.00524779,0.16269316,0.22698548,0.37716483,0.21434194,1.75056814,0.01769336,0.77271880
-2.80640320,2.92217125,0.00474010,0.16740435,0.21611380,0.37391291,0.20304259,1.76347092,0.01812645,0.75315199
-2.80040020,2.92426153,0.00425971,0.17305968,0.20744543,0.37237127,0.19364361,1.78416216,0.01870055,0.74028530
-2.79439720,2.94310089,0.00380911,0.17963551,0.20096992,0.37258027,0.18611583,1.81296809,0.01941426,0.73397140
-2.78839420,2.97854369,0.00339008,0.18708151,0.19665238,0.37454127,0.18040046,1.84997793,0.02026309,0.73396828
-2.78239120,3.03003989,0.00300364,0.19531982,0.19443270,0.37821207,0.17641050,1.89502355,0.02123925,0.73993794
-2.77638819,3.09662312,0.00265017,0.20424513,0.19422516,0.38350403,0.17403283,1.94766849,0.02233162,0.75144748
-2.77038519,3.17691326,0.00232944,0.21372587,0.19591852,0.39028119,0.17313082,2.00720699,0.02352576,0.76797279
-2.76438219,3.26913403,0.00204068,0.22360634,0.19937662,0.39836131,0.17354740,2.07267319,0.02480405,0.78890487
-2.75837919,3.37114488,0.00178266,0.23370992,0.20443945,0.40751893,0.17510859,2.14286023,0.02614594,0.81355864
-2.75237619,3.48048639,0.00155377,0.24384311,0.21092474,0.41749027,0.17762720,2.21634854,0.02752830,0.84118421
-2.74637319,3.59443755,0.00135213,0.25380033,0.21863000,0.42797976,0.18090685,2.29154229,0.02892589,0.87098015
-2.74037019,3.71008284,0.00117565,0.26336934,0.22733509,0.43866792,0.18474599,2.36671252,0.03031189,0.90210860
-2.73436718,3.82438685,0.00102212,0.27233704,0.23680523,0.44922030,0.18894191,2.44004552,0.03165852,0.93371173
-2.72836418,3.93427380,0.00088927,0.28049543,0.24679449,0.45929712,0.19329475,2.50969443,0.03293773,0.96492918
-2.72236118,4.03670928,0.00077483,0.28764760,0.25704969,0.46856312,0.19761123,2.57383242,0.03412189,0.99491609
-2.71635818,4.12878150,0.00067662,0.29361336,0.26731470,0.47669743,0.20170821,2.63070541,0.03518454,1.02286105
-2.71035518,4.20777942,0.00059256,0.29823449,0.27733508,0.48340297,0.20541591,2.67868263,0.03610106,1.04800386
-2.70435218,4.27126524,0.00052068,0.30137930,0.28686303,0.48841505,0.20858083,2.71630336,0.03684937,1.06965231
-2.69834917,4.31713921,0.00045921,0.30294632,0.29566251,0.49150905,0.21106818,2.74231823,0.03741055,1.08719779
-2.69234617,4.34369475,0.00040655,0.30286712,0.30351443,0.49250672,0.21276399,2.75572403,0.03776930,1.10012929
-2.68634317,4.34966245,0.00036127,0.30110800,0.31022182,0.49128115,0.21357671,2.75579089,0.03791443,1.10804534
-2.68034017,4.33424187,0.00032214,0.29767071,0.31561483,0.48776017,0.21343835,2.74208130,0.03783911,1.11066375
-2.67433717,4.29712040,0.00028809,0.29259197,0.31955532,0.48192816,0.21230511,2.71446038,0.03754103,1.10782880
-2.66833417,4.23847897,0.00025824,0.28594201,0.32194102,0.47382631,0.21015755,2.67309753,0.03702247,1.09951571
-2.66233117,4.15898477,0.00023186,0.27782209,0.32270894,0.46355134,0.20700028,2.61845949,0.03629015,1.08583230
-2.65632816,4.05977158,0.00020833,0.26836129,0.32183800,0.45125283,0.20286116,2.55129540,0.03535497,1.06701777
-2.65032516,3.94240850,0.00018718,0.25771239,0.31935063,0.43712928,0.19779002,2.47261451,0.03423170,1.04343859
-2.64432216,3.80885839,0.00016804,0.24604742,0.31531339,0.42142304,0.19185698,2.38365746,0.03293845,1.01558163
-2.63831916,3.66142755,0.00015062,0.23355263,0.30983629,0.40441438,0.18515041,2.28586225,0.03149613,0.98404469
-2.63231616,3.50270807,0.00013469,0.22042349,0.30307106,0.38641484,0.17777450,2.18082605,0.02992779,0.94952457
-2.62631316,3.33551496,0.00012009,0.20685948,0.29520808,0.36776002,0.16984656,2.07026416,0.02825800,0.91280304
-2.62031016,3.16281963,0.00010670,0.19305916,0.28647229,0.34880216,0.16149413,1.95596736,0.02651210,0.87473090
-2.61430715,2.98768160,0.00009443,0.17921551,0.27711790,0.32990252,0.15285190,1.83975897,0.02471558,0.83621053
-2.60830415,2.81318028,0.00008320,0.16551174,0.26742232,0.31142381,0.14405860,1.72345276,0.02289339,0.79817727
-2.60230115,2.64234830,0.00007297,0.15211756,0.25767916,0.29372282,0.13525384,1.60881281,0.02106940,0.76157996
-2.59629815,2.47810788,0.00006369,0.13918617,0.24819069,0.27714339,0.12657508,1.49751626,0.01926583,0.72736091
-2.59029515,2.32321143,0.00005532,0.12685186,0.23925996,0.26200964,0.11815469,1.39111974,0.01750288,0.69643583
-2.58429215,2.18018739,0.00004782,0.11522826,0.23118265,0.24861985,0.11011723,1.29103011,0.01579837,0.66967383
-2.57828914,2.05129208,0.00004115,0.10440732,0.22423898,0.23724073,0.10257704,1.19847988,0.01416753,0.64787786
-2.57228614,1.93846820,0.00003529,0.09445889,0.21868593,0.22810232,0.09563602,1.11450767,0.01262288,0.63176600
-2.56628314,1.84331031,0.00003020,0.08543091,0.21474985,0.22139349,0.08938188,1.03994380,0.01117416,0.62195377
-2.56028014,1.76703767,0.00002585,0.07735014,0.21261975,0.21725814,0.08388664,0.97540101,0.00982849,0.61893783
-2.55427714,1.71047456,0.00002221,0.07022329,0.21244150,0.21579203,0.07920559,0.92127018,0.00859043,0.62308138
-2.54827414,1.67403822,0.00001927,0.06403859,0.21431297,0.21704046,0.07537657,0.87772096,0.00746224,0.63460167
-2.54227114,1.65773468,0.00001703,0.05876762,0.21828042,0.22099668,0.07241970,0.84470692,0.00644415,0.65355992
-2.53626813,1.66116234,0.00001550,0.05436738,0.22433609,0.22760137,0.07033745,0.82197518,0.00553465,0.67985410
-2.53026513,1.68352364,0.00001471,0.05078253,0.23241738,0.23674301,0.06911508,0.80907995,0.00473084,0.71321497
-2.52426213,1.72364481,0.00001471,0.04794769,0.24240733,0.24825943,0.06872147,0.80539994,0.00402879,0.75320580
-2.51825913,1.78000374,0.00001558,0.04578974,0.25413682,0.26194054,0.06911030,0.81015912,0.00342386,0.79922610
-2.51225613,1.85076601,0.00001745,0.04423023,0.26738820,0.27753239,0.07022153,0.82245065,0.00291105,0.85051969
-2.50625313,1.93382876,0.00002048,0.04318755,0.28190055,0.29474247,0.07198326,0.84126339,0.00248528,0.90618734
-2.50025013,2.02687213,0.00002487,0.04257918,0.29737632,0.31324643,0.07431379,0.86551074,0.00214172,0.96520392
-2.49424712,2.12741737,0.00003088,0.04232368,0.31348930,0.33269603,0.07712403,0.89406114,0.00187602,1.02644016
-2.48824412,2.23289090,0.00003885,0.04234258,0.32989374,0.35272820,0.08032007,0.92576963,0.00168450,1.08868849
-2.48224112,2.34069266,0.00004916,0.04256209,0.34623423,0.37297515,0.08380592,0.95950992,0.00156432,1.15069259
-2.47623812,2.44826714,0.00006230,0.04291458,0.36215629,0.39307507,0.08748639,0.99420582,0.00151362,1.21117981
-2.47023512,2.55317515,0.00007882,0.04333984,0.37731705,0.41268333,0.09126997,1.02886152,0.00153160,1.26889553
-2.46423212,2.65316365,0.00009937,0.04378606,0.39139582,0.43148346,0.09507165,1.06258944,0.00161852,1.32263832
-2.45822911,2.74623143,0.00012471,0.04421058,0.40410401,0.44919788,0.09881562,1.09463485,0.00177569,1.37129458
-2.45222611,2.83068781,0.00015570,0.04458034,0.41519415,0.46559749,0.10243773,1.12439623,0.00200544,1.41387131
-2.44622311,2.90520173,0.00019328,0.04487198,0.42446743,0.48051000,0.10588755,1.15144044,0.00231096,1.44952561
-2.44022011,2.96883905,0.00023854,0.04507171,0.43177958,0.49382639,0.10913004,1.17551198,0.00269618,1.47758960
-2.43421711,3.02108586,0.00029262,0.04517489,0.43704469,0.50550506,0.11214669,1.19653565,0.00316557,1.49758954
-2.42821411,3.06185629,0.00035678,0.04518520,0.44023684,0.51557359,0.11493607,1.21461239,0.00372386,1.50925820
-2.42221111,3.09148408,0.00043236,0.04511375,0.44138930,0.52412767,0.11751364,1.23000804,0.00437584,1.51253989
-2.41620810,3.11069752,0.00052074,0.04497778,0.44059153,0.53132719,0.11991102,1.24313534,0.00512597,1.50758768
-2.41020510,3.12057854,0.00062336,0.04479932,0.43798386,0.53738967,0.12217448,1.25452971,0.00597813,1.49475290
-2.40420210,3.12250728,0.00074163,0.04460358,0.43375014,0.54258101,0.12436283,1.26481954,0.00693521,1.47456733
-2.39819910,3.11809433,0.00087697,0.04441742,0.42810882,0.54720402,0.12654469,1.27469229,0.00799880,1.44771894
-2.39219610,3.10910334,0.00103069,0.04426766,0.42130265,0.55158515,0.12879536,1.28485758,0.00916885,1.41502216
-2.38619310,3.09736758,0.00120400,0.04417955,0.41358767,0.55605995,0.13119319,1.29600906,0.01044336,1.37738412
-2.38019010,3.08470396,0.00139792,0.04417527,0.40522192,0.56095785,0.13381582,1.30878652,0.01181809,1.33576850
-2.37418709,3.07282854,0.00161326,0.04427267,0.39645445,0.56658705,0.13673634,1.32374021,0.01328633,1.29115862
-2.36818409,3.06327744,0.00185054,0.04448423,0.38751505,0.57321998,0.14001946,1.34129872,0.01483878,1.24452154
-2.36218109,3.05733665,0.00210992,0.04481617,0.37860540,0.58108027,0.14371801,1.36174227,0.01646345,1.19677466
-2.35617809,3.05598422,0.00239117,0.04526808,0.36989180,0.59033154,0.14786980,1.38518251,0.01814566,1.14875644
-2.35017509,3.05984716,0.00269364,0.04583262,0.36149993,0.60106872,0.15249507,1.41154986,0.01986820,1.10120239
-2.34417209,3.06917516,0.00301616,0.04649573,0.35351184,0.61331223,0.15759450,1.44058911,0.02161148,1.05472711
-2.33816908,3.08383216,0.00335703,0.04723708,0.34596521,0.62700521,0.16314811,1.47186354,0.02335391,1.00981311
-2.33216608,3.10330579,0.00371405,0.04803076,0.33885484,0.64201409,0.16911483,1.50476736,0.02507227,0.96680641
-2.32616308,3.12673419,0.00408444,0.04884633,0.33213633,0.65813232,0.17543299,1.53854606,0.02674224,0.92591891
-2.32016008,3.15294866,0.00446489,0.04964997,0.32573146,0.67508716,0.18202159,1.57232372,0.02833892,0.88723676
-2.31415708,3.18052984,0.00485157,0.05040584,0.31953517,0.69254931,0.18878238,1.60513596,0.02983752,0.85073423
-2.30815408,3.20787472,0.00524021,0.05107754,0.31342357,0.71014487,0.19560259,1.63596733,0.03121396,0.81629177
-2.30215108,3.23327119,0.00562615,0.05162953,0.30726260,0.72746924,0.20235833,1.66379117,0.03244555,0.78371714
-2.29614807,3.25497683,0.00600440,0.05202855,0.30091677,0.74410242,0.20891845,1.68761039,0.03351165,0.75276849
-2.29014507,3.27129814,0.00636977,0.05224498,0.29425767,0.75962505,0.21514872,1.70649741,0.03439424,0.72317777
-2.28414207,3.28066709,0.00671701,0.05225397,0.28717176,0.77363474,0.22091625,1.71963141,0.03507845,0.69467364
-2.27813907,3.28171170,0.00704088,0.05203642,0.27956707,0.78576203,0.22609395,1.72633163,0.03555303,0.66700247
-2.27213607,3.27331802,0.00733633,0.05157976,0.27137853,0.79568544,0.23056493,1.72608513,0.03581067,0.63994673
-2.26613307,3.25468120,0.00759862,0.05087839,0.26257183,0.80314523,0.23422655,1.71856825,0.03584822,0.61333991
-2.26013007,3.22534412,0.00782348,0.04993398,0.25314559,0.80795534,0.23699422,1.70366092,0.03566674,0.58707773
-2.25412706,3.18522250,0.00800720,0.04875540,0.24313191,0.81001317,0.23880465,1.68145343,0.03527153,0.56112508
-2.24812406,3.13461607,0.00814681,0.04735847,0.23259535,0.80930698,0.23961853,1.65224575,0.03467190,0.53551909
-2.24212106,3.07420597,0.00824011,0.04576551,0.22163051,0.80592064,0.23942245,1.61653949,0.03388092,0.51036810
-2.23611806,3.00503897,0.00828579,0.04400466,0.21035842,0.80003558,0.23823020,1.57502318,0.03291500,0.48584732
-2.23011506,2.92849970,0.00828350,0.04210907,0.19892197,0.79192990,0.23608323,1.52855167,0.03179344,0.46219128
-2.22411206,2.84627213,0.00823383,0.04011598,0.18748066,0.78197453,0.23305023,1.47812047,0.03053786,0.43968394
-2.21810905,2.76029207,0.00813835,0.03806578,0.17620503,0.77062657,0.22922601,1.42483634,0.02917160,0.41864693
-2.21210605,2.67269255,0.00799954,0.03600102,0.16527085,0.75841982,0.22472954,1.36988510,0.02771911,0.39942658
-2.20610305,2.58574370,0.00782076,0.03396538,0.15485356,0.74595262,0.21970117,1.31449806,0.02620532,0.38238042
-2.20010005,2.50178927,0.00760616,0.03200282,0.14512299,0.73387327,0.21429925,1.25991806,0.02465503,0.36786351
-2.19409705,2.42318141,0.00736051,0.03015667,0.13623854,0.72286319,0.20869604,1.20736625,0.02309232,0.35621527
-2.18809405,2.35221551,0.00708913,0.02846889,0.12834502,0.71361816,0.20307311,1.15801074,0.02154005,0.34774711
-2.18209105,2.29106662,0.00679771,0.02697939,0.12156913,0.70682804,0.19761632,1.11293769,0.02001935,0.34273107
-2.17608804,2.24172898,0.00649214,0.02572547,0.11601671,0.70315538,0.19251043,1.07312579,0.01854929,0.34138996
-2.17008504,2.20595999,0.00617836,0.02474135,0.11177059,0.70321346,0.18793366,1.03942459,0.01714652,0.34388876
-2.16408204,2.18522970,0.00586218,0.02405776,0.10888918,0.70754434,0.18405209,1.01253698,0.01582505,0.35032773
-2.15807904,2.18067720,0.00554913,0.02370165,0.10740559,0.71659764,0.18101435,0.99300620,0.01459609,0.36073708
-2.15207604,2.19307453,0.00524431,0.02369587,0.10732736,0.73071063,0.17894646,0.98120738,0.01346803,0.37507320
-2.14607304,2.22279932,0.00495225,0.02405900,0.10863659,0.75009055,0.17794730,0.97734361,0.01244637,0.39321660
-2.14007004,2.26981669,0.00467683,0.02480509,0.11129048,0.77479974,0.17808464,0.98144628,0.01153385,0.41497133
-2.13406703,2.33367109,0.00442118,0.02594348,0.11522226,0.80474442,0.17939202,0.99337962,0.01073057,0.44006610
-2.12806403,2.41348856,0.00418763,0.02747858,0.12034239,0.83966776,0.18186654,1.01284888,0.01003419,0.46815691
-2.12206103,2.50798955,0.00397766,0.02940970,0.12654010,0.87914778,0.18546774,1.03941182,0.00944016,0.49883128
-2.11605803,2.61551241,0.00379195,0.03173079,0.13368513,0.92260058,0.19011768,1.07249305,0.00894200,0.53161407
-2.11005503,2.73404724,0.00363037,0.03443031,0.14162991,0.96928904,0.19570220,1.11140060,0.00853163,0.56597477
-2.10405203,2.86127949,0.00349204,0.03749100,0.15021188,1.01833719,0.20207339,1.15534432,0.00819966,0.60133639
-2.09804902,2.99464252,0.00337541,0.04088980,0.15925621,1.06874992,0.20905333,1.20345533,0.00793577,0.63708569
-2.09204602,3.13137785,0.00327837,0.04459773,0.16857883,1.11943767,0.21643887,1.25480623,0.00772902,0.67258472
-2.08604302,3.26860156,0.00319833,0.04857999,0.17798972,1.16924546,0.22400747,1.30843139,0.00756819,0.70718353
-2.08004002,3.40337513,0.00313236,0.05279602,0.18729655,1.21698524,0.23152378,1.36334684,0.00744212,0.74023367
-2.07403702,3.53277856,0.00307731,0.05719983,0.19630843,1.26147058,0.23874685,1.41856948,0.00734000,0.77110234
-2.06803402,3.65398358,0.00302996,0.06174039,0.20483995,1.30155230,0.24543761,1.47313502,0.00725163,0.79918676
-2.06203102,3.76432468,0.00298708,0.06636225,0.21271517,1.33615383,0.25136649,1.52611465,0.00716767,0.82392834
-2.05602801,3.86136568,0.00294560,0.07100628,0.21977162,1.36430470,0.25632065,1.57662985,0.00707984,0.84482619
-2.05002501,3.94295955,0.00290271,0.07561062,0.22586410,1.38517096,0.26011082,1.62386561,0.00698107,0.86144968
-2.04402201,4.00729950,0.00285591,0.08011175,0.23086810,1.39808122,0.26257722,1.66708151,0.00686559,0.87344929
-2.03801901,4.05295982,0.00280310,0.08444572,0.23468288,1.40254716,0.26359447,1.70562105,0.00672903,0.88056559
-2.03201601,4.07892491,0.00274261,0.08854949,0.23723377,1.39827776,0.26307528,1.73891887,0.00656841,0.88263585
-2.02601301,4.08460582,0.00267328,0.09236225,0.23847392,1.38518665,0.26097271,1.76650615,0.00638209,0.87959792
-2.02001001,4.06984396,0.00259441,0.09582688,0.23838512,1.36339236,0.25728097,1.78801413,0.00616976,0.87149135
-2.01400700,4.03490195,0.00250576,0.09889127,0.23697780,1.33321156,0.25203482,1.80317587,0.00593228,0.85845540
-2.00800400,3.98044257,0.00240756,0.10150960,0.23429017,1.29514569,0.24530745,1.81182624,0.00567160,0.84072421
-2.00200100,3.90749673,0.00230042,0.10364347,0.23038640,1.24986181,0.23720722,1.81390050,0.00539054,0.81861910
-1.99599800,3.81742215,0.00218533,0.10526283,0.22535410,1.19816848,0.22787319,1.80943122,0.00509273,0.79253841
-1.98999500,3.71185468,0.00206354,0.10634672,0.21930104,1.14098800,0.21746985,1.79854406,0.00478232,0.76294520
-1.98399200,3.59265438,0.00193653,0.10688370,0.21235134,1.07932625,0.20618124,1.78145219,0.00446394,0.73035330
-1.97798899,3.46184870,0.00180595,0.10687207,0.20464127,1.01424151,0.19420469,1.75844987,0.00414245,0.69531231
