energy_ev,total_up,Cd_p_up,Cd_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.13556778,1.46594441,1.65261223,0.13194883,0.55047710,0.00118573,0.40899318,0.00000000
-5.12956478,1.36022957,1.52488347,0.12407637,0.49521709,0.00110104,0.38989733,0.00000000
-5.12356178,1.26543254,1.40763535,0.11714876,0.44328766,0.00102998,0.37519403,0.00000000
-5.11755878,1.18231839,1.30198747,0.11123032,0.39503710,0.00097289,0.36505444,0.00000000
-5.11155578,1.11139186,1.20877371,0.10636455,0.35071070,0.00092979,0.35956680,0.00000000
-5.10555278,1.05290444,1.12854629,0.10257412,0.31045647,0.00090052,0.35873768,0.00000000
-5.09954977,1.00686566,1.06158534,0.09986134,0.27433280,0.00088465,0.36249430,0.00000000
-5.09354677,0.97305783,1.00791283,0.09820872,0.24231779,0.00088160,0.37068751,0.00000000
-5.08754377,0.95105338,0.96731002,0.09757998,0.21431940,0.00089055,0.38309557,0.00000000
-5.08154077,0.94023434,0.93933740,0.09792112,0.19018611,0.00091057,0.39942857,0.00000000
-5.07553777,0.93981350,0.92335661,0.09916183,0.16971757,0.00094055,0.41933361,0.00000000
-5.06953477,0.94885670,0.91855352,0.10121710,0.15267481,0.00097930,0.44240075,0.00000000
-5.06353177,0.96630615,0.92396224,0.10398899,0.13878988,0.00102550,0.46816980,0.00000000
-5.05752876,0.99100446,0.93848968,0.10736867,0.12777457,0.00107777,0.49613791,0.00000000
-5.05152576,1.02171926,0.96094048,0.11123861,0.11932827,0.00113466,0.52576824,0.00000000
-5.04552276,1.05716820,0.99004232,0.11547494,0.11314477,0.00119472,0.55649934,0.00000000
-5.03951976,1.09604425,1.02447138,0.11995001,0.10891811,0.00125645,0.58775553,0.00000000
-5.03351676,1.13704093,1.06287790,0.12453491,0.10634759,0.00131840,0.61895789,0.00000000
-5.02751376,1.17887737,1.10391184,0.12910225,0.10514194,0.00137915,0.64953587,0.00000000
-5.02151076,1.22032262,1.14624813,0.13352876,0.10502279,0.00143732,0.67893907,0.00000000
-5.01550775,1.26021893,1.18861149,0.13769794,0.10572759,0.00149165,0.70664907,0.00000000
-5.00950475,1.29750346,1.22980009,0.14150252,0.10701197,0.00154099,0.73219071,0.00000000
-5.00350175,1.33122771,1.26870775,0.14484671,0.10865177,0.00158430,0.75514263,0.00000000
-4.99749875,1.36057430,1.30434396,0.14764822,0.11044461,0.00162070,0.77514648,0.00000000
-4.99149575,1.38487036,1.33585109,0.14983984,0.11221118,0.00164949,0.79191454,0.00000000
-4.98549275,1.40359706,1.36251815,0.15137067,0.11379617,0.00167015,0.80523521,0.00000000
-4.97948974,1.41639489,1.38379056,0.15220687,0.11506885,0.00168232,0.81497631,0.00000000
-4.97348674,1.42306442,1.39927544,0.15233188,0.11592332,0.00168587,0.82108567,0.00000000
-4.96748374,1.42356232,1.40874205,0.15174616,0.11627836,0.00168083,0.82358924,0.00000000
-4.96148074,1.41799285,1.41211743,0.15046641,0.11607679,0.00166743,0.82258654,0.00000000
-4.95547774,1.40659504,1.40947711,0.14852433,0.11528458,0.00164604,0.81824361,0.00000000
-4.94947474,1.38972607,1.40103149,0.14596494,0.11388933,0.00161720,0.81078388,0.00000000
-4.94347174,1.36784158,1.38710819,0.14284455,0.11189851,0.00158159,0.80047720,0.00000000
-4.93746873,1.34147365,1.36813148,0.13922846,0.10933725,0.00153995,0.78762772,0.00000000
-4.93146573,1.31120757,1.34459941,0.13518853,0.10624585,0.00149314,0.77256097,0.00000000
-4.92546273,1.27765830,1.31705997,0.13080066,0.10267704,0.00144205,0.75561095,0.00000000
-4.91945973,1.24144776,1.28608727,0.12614232,0.09869314,0.00138759,0.73710776,0.00000000
-4.91345673,1.20318387,1.25225883,0.12129026,0.09436314,0.00133065,0.71736635,0.00000000
-4.90745373,1.16344227,1.21613517,0.11631843,0.08975986,0.00127213,0.69667692,0.00000000
-4.90145073,1.12275134,1.17824231,0.11129627,0.08495722,0.00121283,0.67529735,0.00000000
-4.89544772,1.08158118,1.13905809,0.10628729,0.08002787,0.00115352,0.65344799,0.00000000
-4.88944472,1.04033659,1.09900262,0.10134817,0.07504098,0.00109488,0.63130896,0.00000000
-4.88344172,0.99935428,1.05843295,0.09652815,0.07006056,0.00103749,0.60901978,0.00000000
-4.87743872,0.95890389,1.01764208,0.09186887,0.06514406,0.00098185,0.58668148,0.00000000
-4.87143572,0.91919252,0.97686168,0.08740458,0.06034151,0.00092838,0.56436055,0.00000000
-4.86543272,0.88037201,0.93626811,0.08316257,0.05569502,0.00087739,0.54209463,0.00000000
-4.85942971,0.84254833,0.89599105,0.07916391,0.05123865,0.00082913,0.51989930,0.00000000
-4.85342671,0.80579204,0.85612363,0.07542420,0.04699868,0.00078377,0.49777543,0.00000000
-4.84742371,0.77014918,0.81673348,0.07195450,0.04299417,0.00074142,0.47571668,0.00000000
-4.84142071,0.73565161,0.77787361,0.06876218,0.03923774,0.00070216,0.45371659,0.00000000
-4.83541771,0.70232615,0.73959243,0.06585164,0.03573650,0.00066601,0.43177476,0.00000000
-4.82941471,0.67020191,0.70194212,0.06322495,0.03249307,0.00063296,0.40990186,0.00000000
-4.82341171,0.63931548,0.66498509,0.06088225,0.02950674,0.00060300,0.38812319,0.00000000
-4.81740870,0.60971369,0.62879793,0.05882198,0.02677442,0.00057607,0.36648062,0.00000000
-4.81140570,0.58145403,0.59347304,0.05704094,0.02429172,0.00055211,0.34503296,0.00000000
-4.80540270,0.55460283,0.55911778,0.05553407,0.02205377,0.00053106,0.32385483,0.00000000
-4.79939970,0.52923165,0.52585162,0.05429421,0.02005600,0.00051284,0.30303417,0.00000000
-4.79339670,0.50541224,0.49380152,0.05331174,0.01829473,0.00049734,0.28266880,0.00000000
-4.78739370,0.48321071,0.46309618,0.05257414,0.01676761,0.00048447,0.26286219,0.00000000
-4.78139070,0.46268150,0.43385954,0.05206565,0.01547388,0.00047408,0.24371887,0.00000000
-4.77538769,0.44386163,0.40620434,0.05176700,0.01441451,0.00046605,0.22533979,0.00000000
-4.76938469,0.42676594,0.38022600,0.05165531,0.01359218,0.00046020,0.20781806,0.00000000
-4.76338169,0.41138352,0.35599742,0.05170412,0.01301105,0.00045638,0.19123512,0.00000000
-4.75737869,0.39767583,0.33356506,0.05188370,0.01267655,0.00045439,0.17565780,0.00000000
-4.75137569,0.38557659,0.31294644,0.05216158,0.01259492,0.00045405,0.16113619,0.00000000
-4.74537269,0.37499348,0.29412929,0.05250323,0.01277269,0.00045516,0.14770263,0.00000000
-4.73936968,0.36581152,0.27707220,0.05287302,0.01321617,0.00045756,0.13537156,0.00000000
-4.73336668,0.35789793,0.26170682,0.05323525,0.01393072,0.00046107,0.12414038,0.00000000
-4.72736368,0.35110808,0.24794122,0.05355533,0.01492012,0.00046558,0.11399101,0.00000000
-4.72136068,0.34529210,0.23566425,0.05380097,0.01618579,0.00047099,0.10489218,0.00000000
-4.71535768,0.34030177,0.22475053,0.05394333,0.01772617,0.00047725,0.09680209,0.00000000
-4.70935468,0.33599712,0.21506571,0.05395809,0.01953596,0.00048439,0.08967126,0.00000000
-4.70335168,0.33225240,0.20647172,0.05382631,0.02160556,0.00049247,0.08344551,0.00000000
-4.69734867,0.32896094,0.19883167,0.05353517,0.02392052,0.00050162,0.07806865,0.00000000
-4.69134567,0.32603868,0.19201418,0.05307829,0.02646120,0.00051204,0.07348495,0.00000000
-4.68534267,0.32342617,0.18589695,0.05245594,0.02920257,0.00052397,0.06964106,0.00000000
-4.67933967,0.32108886,0.18036946,0.05167486,0.03211418,0.00053770,0.06648744,0.00000000
-4.67333667,0.31901583,0.17533478,0.05074777,0.03516044,0.00055356,0.06397917,0.00000000
-4.66733367,0.31721699,0.17071047,0.04969268,0.03830109,0.00057187,0.06207620,0.00000000
-4.66133067,0.31571910,0.16642878,0.04853197,0.04149198,0.00059297,0.06074302,0.00000000
-4.65532766,0.31456070,0.16243608,0.04729126,0.04468614,0.00061718,0.05994780,0.00000000
-4.64932466,0.31378660,0.15869188,0.04599814,0.04783505,0.00064474,0.05966123,0.00000000
-4.64332166,0.31344210,0.15516760,0.04468099,0.05089021,0.00067586,0.05985505,0.00000000
-4.63731866,0.31356742,0.15184506,0.04336765,0.05380490,0.00071064,0.06050036,0.00000000
-4.63131566,0.31419273,0.14871522,0.04208425,0.05653602,0.00074908,0.06156609,0.00000000
-4.62531266,0.31533416,0.14577696,0.04085423,0.05904617,0.00079107,0.06301743,0.00000000
-4.61930965,0.31699094,0.14303629,0.03969743,0.06130554,0.00083636,0.06481464,0.00000000
-4.61330665,0.31914398,0.14050586,0.03862952,0.06329392,0.00088457,0.06691209,0.00000000
-4.60730365,0.32175601,0.13820496,0.03766162,0.06500246,0.00093521,0.06925785,0.00000000
-4.60130065,0.32477312,0.13615982,0.03680016,0.06643523,0.00098765,0.07179363,0.00000000
-4.59529765,0.32812790,0.13440437,0.03604707,0.06761047,0.00104119,0.07445532,0.00000000
-4.58929465,0.33174370,0.13298116,0.03540012,0.06856147,0.00109502,0.07717391,0.00000000
-4.58329165,0.33553997,0.13194242,0.03485351,0.06933702,0.00114830,0.07987700,0.00000000
-4.57728864,0.33943824,0.13135115,0.03439861,0.07000136,0.00120015,0.08249049,0.00000000
-4.57128564,0.34336843,0.13128202,0.03402483,0.07063361,0.00124974,0.08494075,0.00000000
-4.56528264,0.34727507,0.13182192,0.03372052,0.07132673,0.00129625,0.08715683,0.00000000
-4.55927964,0.35112292,0.13307012,0.03347388,0.07218585,0.00133898,0.08907282,0.00000000
-4.55327664,0.35490181,0.13513777,0.03327387,0.07332618,0.00137732,0.09063007,0.00000000
-4.54727364,0.35863020,0.13814678,0.03311098,0.07487041,0.00141083,0.09177931,0.00000000
-4.54127064,0.36235715,0.14222790,0.03297787,0.07694565,0.00143921,0.09248240,0.00000000
-4.53526763,0.36616262,0.14751804,0.03286983,0.07968007,0.00146237,0.09271376,0.00000000
-4.52926463,0.37015591,0.15415686,0.03278511,0.08319925,0.00148039,0.09246128,0.00000000
-4.52326163,0.37447223,0.16228265,0.03272494,0.08762237,0.00149356,0.09172683,0.00000000
-4.51725863,0.37926755,0.17202768,0.03269346,0.09305824,0.00150232,0.09052611,0.00000000
-4.51125563,0.38471187,0.18351307,0.03269739,0.09960155,0.00150729,0.08888814,0.00000000
-4.50525263,0.39098132,0.19684352,0.03274556,0.10732911,0.00150923,0.08685420,0.00000000
-4.49924962,0.39824935,0.21210204,0.03284829,0.11629654,0.00150899,0.08447641,0.00000000
-4.49324662,0.40667758,0.22934491,0.03301669,0.12653530,0.00150748,0.08181594,0.00000000
-4.48724362,0.41640671,0.24859722,0.03326192,0.13805033,0.00150568,0.07894108,0.00000000
-4.48124062,0.42754803,0.26984918,0.03359440,0.15081832,0.00150449,0.07592519,0.00000000
-4.47523762,0.44017605,0.29305343,0.03402309,0.16478675,0.00150482,0.07284456,0.00000000
-4.46923462,0.45432257,0.31812354,0.03455487,0.17987382,0.00150746,0.06977652,0.00000000
-4.46323162,0.46997266,0.34493399,0.03519398,0.19596918,0.00151308,0.06679763,0.00000000
-4.45722861,0.48706273,0.37332145,0.03594166,0.21293563,0.00152221,0.06398219,0.00000000
-4.45122561,0.50548092,0.40308760,0.03679589,0.23061171,0.00153521,0.06140105,0.00000000
-4.44522261,0.52506971,0.43400342,0.03775137,0.24881501,0.00155226,0.05912077,0.00000000
-4.43921961,0.54563073,0.46581463,0.03879961,0.26734637,0.00157336,0.05720313,0.00000000
-4.43321661,0.56693155,0.49824830,0.03992922,0.28599452,0.00159832,0.05570497,0.00000000
-4.42721361,0.58871399,0.53102021,0.04112632,0.30454130,0.00162680,0.05467828,0.00000000
-4.42121061,0.61070370,0.56384269,0.04237505,0.32276703,0.00165828,0.05417048,0.00000000
-4.41520760,0.63262029,0.59643257,0.04365817,0.34045603,0.00169212,0.05422492,0.00000000
-4.40920460,0.65418772,0.62851887,0.04495776,0.35740197,0.00172758,0.05488128,0.00000000
-4.40320160,0.67514428,0.65984993,0.04625578,0.37341287,0.00176383,0.05617603,0.00000000
-4.39719860,0.69525160,0.69019948,0.04753478,0.38831568,0.00179998,0.05814266,0.00000000
-4.39119560,0.71430244,0.71937153,0.04877843,0.40196016,0.00183515,0.06081172,0.00000000
-4.38519260,0.73212678,0.74720387,0.04997199,0.41422196,0.00186842,0.06421055,0.00000000
-4.37918959,0.74859588,0.77356980,0.05110270,0.42500497,0.00189895,0.06836271,0.00000000
-4.37318659,0.76362445,0.79837839,0.05216005,0.43424270,0.00192592,0.07328699,0.00000000
-4.36718359,0.77717052,0.82157297,0.05313587,0.44189883,0.00194859,0.07899617,0.00000000
-4.36118059,0.78923353,0.84312827,0.05402438,0.44796697,0.00196634,0.08549542,0.00000000
-4.35517759,0.79985051,0.86304618,0.05482207,0.45246955,0.00197864,0.09278048,0.00000000
-4.34917459,0.80909088,0.88135061,0.05552751,0.45545624,0.00198506,0.10083577,0.00000000
-4.34317159,0.81705006,0.89808157,0.05614108,0.45700169,0.00198532,0.10963241,0.00000000
-4.33716858,0.82384254,0.91328909,0.05666462,0.45720293,0.00197926,0.11912650,0.00000000
-4.33116558,0.82959457,0.92702715,0.05710112,0.45617650,0.00196684,0.12925754,0.00000000
-4.32516258,0.83443709,0.93934808,0.05745428,0.45405533,0.00194814,0.13994745,0.00000000
-4.31915958,0.83849921,0.95029775,0.05772826,0.45098570,0.00192338,0.15110002,0.00000000
-4.31315658,0.84190259,0.95991189,0.05792728,0.44712402,0.00189286,0.16260120,0.00000000
-4.30715358,0.84475697,0.96821362,0.05805543,0.44263383,0.00185701,0.17432010,0.00000000
