energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.88594297,3.36379992,0.00778345,0.47867427,3.14905524,1.56165991,0.38208413,0.06431301,0.97092994,0.00000000
-5.87993997,3.36937488,0.00744829,0.47831981,3.07354520,1.56320142,0.39371658,0.06506790,0.98689532,0.00000000
-5.87393697,3.39216718,0.00717620,0.47868578,3.00549460,1.57521089,0.40852723,0.06611024,1.00822200,0.00000000
-5.86793397,3.42981176,0.00696309,0.47943101,2.94362577,1.59640847,0.42629510,0.06741627,1.03430288,0.00000000
-5.86193097,3.47984290,0.00680391,0.48023457,2.88673468,1.62542608,0.44674625,0.06896445,1.06449156,0.00000000
-5.85592796,3.53972672,0.00669286,0.48079927,2.83369682,1.66082771,0.46955912,0.07073574,1.09810957,0.00000000
-5.84992496,3.60689668,0.00662346,0.48085475,2.78346952,1.70113210,0.49437166,0.07271393,1.13445520,0.00000000
-5.84392196,3.67879244,0.00658875,0.48016024,2.73509233,1.74483764,0.52079007,0.07488587,1.17281398,0.00000000
-5.83791896,3.75290201,0.00658147,0.47850708,2.68768663,1.79044928,0.54839896,0.07724171,1.21247106,0.00000000
-5.83191596,3.82680649,0.00659424,0.47572102,2.64045559,1.83650705,0.57677263,0.07977514,1.25272491,0.00000000
-5.82591296,3.89822659,0.00661974,0.47166420,2.59268536,1.88161530,0.60548700,0.08248355,1.29290234,0.00000000
-5.81990995,3.96506925,0.00665096,0.46623678,2.54374786,1.92447211,0.63413192,0.08536810,1.33237388,0.00000000
-5.81390695,4.02547282,0.00668134,0.45937819,2.49310525,1.96389752,0.66232313,0.08843373,1.37056922,0.00000000
-5.80790395,4.07784862,0.00670497,0.45106769,2.44031588,1.99885974,0.68971352,0.09168891,1.40699159,0.00000000
-5.80190095,4.12091695,0.00671674,0.44132443,2.38504109,2.02849815,0.71600316,0.09514530,1.44123040,0.00000000
-5.79589795,4.15373546,0.00671250,0.43020654,2.32705218,2.05214192,0.74094744,0.09881708,1.47297143,0.00000000
-5.78989495,4.17571798,0.00668914,0.41780951,2.26623675,2.06932342,0.76436321,0.10272007,1.50200354,0.00000000
-5.78389195,4.18664261,0.00664470,0.40426361,2.20260323,2.07978564,0.78613227,0.10687057,1.52822167,0.00000000
-5.77788894,4.18664786,0.00657844,0.38973039,2.13628311,2.08348300,0.80620217,0.11128393,1.55162543,0.00000000
-5.77188594,4.17621662,0.00649081,0.37439840,2.06752992,2.08057545,0.82458424,0.11597290,1.57231332,0.00000000
-5.76588294,4.15614808,0.00638351,0.35847815,1.99671452,2.07141591,0.84134877,0.12094585,1.59047256,0.00000000
-5.75987994,4.12751873,0.00625942,0.34219649,1.92431649,2.05653138,0.85661772,0.12620488,1.60636494,0.00000000
-5.75387694,4.09163366,0.00612253,0.32579057,1.85091162,2.03659860,0.87055515,0.13174390,1.62030934,0.00000000
-5.74787394,4.04997041,0.00597792,0.30950168,1.77715574,2.01241513,0.88335591,0.13754695,1.63266169,0.00000000
-5.74187094,4.00411781,0.00583157,0.29356904,1.70376551,1.98486712,0.89523315,0.14358668,1.64379348,0.00000000
-5.73586793,3.95571250,0.00569031,0.27822387,1.63149674,1.95489511,0.90640524,0.14982328,1.65406984,0.00000000
-5.72986493,3.90637603,0.00556166,0.26368393,1.56112138,1.92345939,0.91708282,0.15620381,1.66382858,0.00000000
-5.72386193,3.85765534,0.00545366,0.25014867,1.49340382,1.89150624,0.92745656,0.16266223,1.67336108,0.00000000
-5.71785893,3.81096923,0.00537475,0.23779515,1.42907780,1.85993652,0.93768625,0.16911998,1.68289631,0.00000000
-5.71185593,3.76756295,0.00533359,0.22677482,1.36882466,1.82957777,0.94789180,0.17548734,1.69258862,0.00000000
-5.70585293,3.72847277,0.00533887,0.21721130,1.31325395,1.80116085,0.95814643,0.18166543,1.70251020,0.00000000
-5.69984992,3.69450154,0.00539920,0.20919905,1.26288701,1.77530176,0.96847239,0.18754885,1.71264822,0.00000000
-5.69384692,3.66620596,0.00552289,0.20280301,1.21814422,1.75248927,0.97883937,0.19302888,1.72290706,0.00000000
-5.68784392,3.64389539,0.00571781,0.19805919,1.17933624,1.73307835,0.98916542,0.19799718,1.73311517,0.00000000
-5.68184092,3.62764161,0.00599122,0.19497599,1.14665953,1.71728940,0.99932036,0.20234963,1.74303617,0.00000000
-5.67583792,3.61729849,0.00634961,0.19353639,1.12019615,1.70521296,1.00913142,0.20599042,1.75238344,0.00000000
-5.66983492,3.61253004,0.00679855,0.19370074,1.09991785,1.69681919,1.01839053,0.20883594,1.76083738,0.00000000
-5.66383192,3.61284513,0.00734254,0.19541007,1.08569417,1.69197163,1.02686312,0.21081840,1.76806428,0.00000000
-5.65782891,3.61763693,0.00798489,0.19858991,1.07730421,1.69044417,1.03429773,0.21188904,1.77373587,0.00000000
-5.65182591,3.62622532,0.00872759,0.20315446,1.07445174,1.69194063,1.04043621,0.21202066,1.77754854,0.00000000
-5.64582291,3.63790021,0.00957121,0.20901098,1.07678309,1.69611582,1.04502385,0.21120942,1.77924135,0.00000000
-5.63981991,3.65196440,0.01051482,0.21606433,1.08390741,1.70259744,1.04781937,0.20947579,1.77861214,0.00000000
-5.63381691,3.66777431,0.01155591,0.22422158,1.09541853,1.71100784,1.04860421,0.20686469,1.77553120,0.00000000
-5.62781391,3.68477739,0.01269039,0.23339646,1.11091799,1.72098507,1.04719113,0.20344470,1.76995203,0.00000000
-5.62181091,3.70254540,0.01391255,0.24351366,1.13003845,1.73220248,1.04343186,0.19930649,1.76191917,0.00000000
-5.61580790,3.72080261,0.01521509,0.25451273,1.15246672,1.74438636,1.03722370,0.19456059,1.75157298,0.00000000
-5.60980490,3.73944849,0.01658925,0.26635139,1.17796578,1.75733103,1.02851514,0.18933450,1.73915155,0.00000000
-5.60380190,3.75857430,0.01802480,0.27900825,1.20639475,1.77091106,1.01731037,0.18376940,1.72498991,0.00000000
-5.59779890,3.77847344,0.01951029,0.29248456,1.23772616,1.78509021,1.00367276,0.17801663,1.70951686,0.00000000
-5.59179590,3.79964507,0.02103316,0.30680488,1.27205948,1.79992672,0.98772728,0.17223399,1.69324973,0.00000000
-5.58579290,3.82279093,0.02258001,0.32201665,1.30963012,1.81557481,0.96966179,0.16658211,1.67678728,0.00000000
-5.57978989,3.84880512,0.02413681,0.33818835,1.35081312,1.83228210,0.94972723,0.16122099,1.66080099,0.00000000
-5.57378689,3.87875685,0.02568921,0.35540623,1.39612076,1.85038302,0.92823660,0.15630683,1.64602490,0.00000000
-5.56778389,3.91386601,0.02722285,0.37376972,1.44619368,1.87028811,0.90556267,0.15198912,1.63324416,0.00000000
-5.56178089,3.95547195,0.02872367,0.39338533,1.50178502,1.89246952,0.88213426,0.14840827,1.62328225,0.00000000
-5.55577789,4.00499579,0.03017827,0.41435943,1.56373774,1.91744293,0.85843118,0.14569344,1.61698699,0.00000000
-5.54977489,4.06389694,0.03157425,0.43678998,1.63295518,1.94574650,0.83497759,0.14396092,1.61521529,0.00000000
-5.54377189,4.13362487,0.03290053,0.46075754,1.71036564,1.97791749,0.81233388,0.14331276,1.61881680,0.00000000
-5.53776888,4.21556744,0.03414765,0.48631599,1.79688190,2.01446734,0.79108719,0.14383567,1.62861646,0.00000000
-5.53176588,4.31099730,0.03530811,0.51348342,1.89335696,2.05585636,0.77184049,0.14560024,1.64539622,0.00000000
-5.52576288,4.42101850,0.03637657,0.54223358,2.00053776,2.10246893,0.75520062,0.14866024,1.66987619,0.00000000
-5.51975988,4.54651514,0.03735009,0.57248860,2.11901862,2.15459050,0.74176534,0.15305216,1.70269563,0.00000000
-5.51375688,4.68810451,0.03822826,0.60411326,2.24919676,2.21238746,0.73210996,0.15879471,1.74439427,0.00000000
-5.50775388,4.84609679,0.03901333,0.63691151,2.39123180,2.27589098,0.72677355,0.16588858,1.79539453,0.00000000
-5.50175088,5.02046335,0.03971022,0.67062538,2.54501165,2.34498577,0.72624549,0.17431618,1.85598521,0.00000000
-5.49574787,5.21081560,0.04032650,0.70493681,2.71012661,2.41940437,0.73095244,0.18404152,1.92630737,0.00000000
-5.48974487,5.41639547,0.04087234,0.73947237,2.88585346,2.49872759,0.74124629,0.19501028,2.00634294,0.00000000
-5.48374187,5.63607869,0.04136027,0.77381095,3.07115100,2.58239115,0.75739334,0.20715008,2.09590661,0.00000000
-5.47773887,5.86839078,0.04180504,0.80749427,3.26466753,2.66969834,0.77956510,0.22037093,2.19464141,0.00000000
-5.47173587,6.11153554,0.04222331,0.84003973,3.46476091,2.75983833,0.80783082,0.23456604,2.30201832,0.00000000
-5.46573287,6.36343486,0.04263328,0.87095541,3.66953047,2.85190911,0.84215208,0.24961294,2.41733992,0.00000000
-5.45972986,6.62177819,0.04305437,0.89975625,3.87685991,2.94494428,0.88237937,0.26537490,2.53974813,0.00000000
-5.45372686,6.88407937,0.04350670,0.92598094,4.08446961,3.03794210,0.92825090,0.28170269,2.66823568,0.00000000
-5.44772386,7.14773833,0.04401065,0.94920861,4.28997603,3.12989565,0.97939347,0.29843669,2.80166104,0.00000000
-5.44172086,7.41010475,0.04458632,0.96907445,4.49095569,3.21982262,1.03532546,0.31540916,2.93876611,0.00000000
-5.43571786,7.66854073,0.04525298,0.98528365,4.68501101,3.30679315,1.09546183,0.33244677,3.07819627,0.00000000
-5.42971486,7.92047990,0.04602847,0.99762273,4.86983475,3.38995482,1.15912102,0.34937328,3.21852188,0.00000000
-5.42371186,8.16348037,0.04692865,1.00596771,5.04327041,3.46855344,1.22553368,0.36601214,3.35826077,0.00000000
-5.41770885,8.39526981,0.04796673,1.01028882,5.20336577,3.54194914,1.29385318,0.38218912,3.49590102,0.00000000
-5.41170585,8.61378116,0.04915275,1.01065129,5.34841736,3.60962721,1.36316768,0.39773480,3.62992350,0.00000000
-5.40570285,8.81717845,0.05049297,1.00721225,5.47700411,3.67120372,1.43251392,0.41248682,3.75882384,0.00000000
-5.39969985,9.00387296,0.05198940,1.00021398,5.58800909,3.72642615,1.50089234,0.42629198,3.88113352,0.00000000
-5.39369685,9.17253020,0.05363931,0.98997368,5.68062904,3.77516960,1.56728369,0.43900799,3.99543997,0.00000000
-5.38769385,9.32206942,0.05543489,0.97687059,5.75437188,3.81742942,1.63066685,0.45050502,4.10040567,0.00000000
-5.38169085,9.45165718,0.05736305,0.96133086,5.80904335,3.85331131,1.69003772,0.46066697,4.19478635,0.00000000
-5.37568784,9.56069725,0.05940524,0.94381119,5.84472428,3.88301992,1.74442891,0.46939258,4.27744837,0.00000000
-5.36968484,9.64881890,0.06153757,0.92478200,5.86174050,3.90684698,1.79292990,0.47659629,4.34738542,0.00000000
-5.36368184,9.71586563,0.06373100,0.90471104,5.86062786,3.92516009,1.83470722,0.48220908,4.40373466,0.00000000
-5.35767884,9.76188591,0.06595179,0.88404826,5.84209464,3.93839277,1.86902416,0.48617917,4.44579209,0.00000000
-5.35167584,9.78712735,0.06816209,0.86321256,5.80698389,3.94703643,1.89525943,0.48847264,4.47302719,0.00000000
-5.34567284,9.79203458,0.07032076,0.84258118,5.75623790,3.95163445,1.91292406,0.48907413,4.48509636,0.00000000
-5.33966983,9.77725098,0.07238432,0.82248193,5.69086643,3.95277833,1.92167588,0.48798734,4.48185469,0.00000000
-5.33366683,9.74362331,0.07430812,0.80318863,5.61192034,3.95110539,1.92133090,0.48523555,4.46336550,0.00000000
-5.32766383,9.69220796,0.07604757,0.78491960,5.52047117,3.94729754,1.91187097,0.48086199,4.42990684,0.00000000
-5.32166083,9.62427684,0.07755950,0.76783924,5.41759702,3.94208008,1.89344707,0.47492999,4.38197425,0.00000000
-5.31565783,9.54132078,0.07880349,0.75206210,5.30437444,3.93621967,1.86637805,0.46752286,4.32027901,0.00000000
-5.30965483,9.44504808,0.07974326,0.73765908,5.18187556,3.93052024,1.83114426,0.45874341,4.24574122,0.00000000
-5.30365183,9.33737596,0.08034792,0.72466519,5.05116918,3.92581607,1.78837639,0.44871305,4.15947719,0.00000000
-5.29764882,9.22041320,0.08059308,0.71308804,4.91332465,3.92296112,1.73883945,0.43757040,4.06278101,0.00000000
-5.29164582,9.09643236,0.08046183,0.70291661,4.76941673,3.92281411,1.68341250,0.42546934,3.95710024,0.00000000
-5.28564282,8.96783127,0.07994543,0.69412949,4.62053026,3.92621911,1.62306470,0.41257662,3.84400607,0.00000000
-5.27963982,8.83708376,0.07904375,0.68670213,4.46776298,3.93398199,1.55882859,0.39906888,3.72515877,0.00000000
-5.27363682,8.70668082,0.07776539,0.68061270,4.31222567,3.94684309,1.49177158,0.38512935,3.60226932,0.00000000
-5.26763382,8.57906415,0.07612756,0.67584612,4.15503885,3.96544742,1.42296682,0.37094412,3.47705861,0.00000000
-5.26163082,8.45655480,0.07415556,0.67239629,3.99732556,3.99031357,1.35346460,0.35669833,3.35121573,0.00000000
-5.25562781,8.34128017,0.07188203,0.67026643,3.84020048,4.02180310,1.28426547,0.34257222,3.22635696,0.00000000
-5.24962481,8.23510345,0.06934597,0.66946770,3.68475587,4.06009228,1.21629615,0.32873735,3.10398726,0.00000000
-5.24362181,8.13955910,0.06659146,0.67001639,3.53204491,4.10514817,1.15038919,0.31535313,2.98546587,0.00000000
-5.23761881,8.05579861,0.06366630,0.67193016,3.38306378,4.15671092,1.08726709,0.30256372,2.87197757,0.00000000
-5.23161581,7.98454996,0.06062050,0.67522357,3.23873353,4.21428395,1.02753151,0.29049557,2.76451086,0.00000000
-5.22561281,7.92609369,0.05750481,0.67990363,3.09988296,4.27713354,0.97165772,0.27925560,2.66384397,0.00000000
-5.21960980,7.88025783,0.05436917,0.68596557,2.96723390,4.34429865,0.91999434,0.26893013,2.57053936,0.00000000
-5.21360680,7.84643282,0.05126131,0.69338954,2.84138976,4.41461152,0.87276817,0.25958463,2.48494675,0.00000000
-5.20760380,7.82360635,0.04822553,0.70213826,2.72282825,4.48672875,0.83009341,0.25126417,2.40721444,0.00000000
-5.20160080,7.81041718,0.04530157,0.71215609,2.61189875,4.55917221,0.79198483,0.24399462,2.33730815,0.00000000
-5.19559780,7.80522549,0.04252379,0.72336951,2.50882460,4.63037834,0.75837373,0.23778440,2.27503639,0.00000000
-5.18959480,7.80619679,0.03992056,0.73568905,2.41371008,4.69875385,0.72912592,0.23262681,2.22008077,0.00000000
-5.18359180,7.81139509,0.03751389,0.74901244,2.32655160,4.76273562,0.70406057,0.22850261,2.17202974,0.00000000
-5.17758879,7.81888072,0.03531938,0.76322881,2.24725243,4.82085179,0.68296885,0.22538276,2.13041389,0.00000000
-5.17158579,7.82680783,0.03334630,0.77822357,2.17563993,4.87178147,0.66563155,0.22323126,2.09474083,0.00000000
-5.16558279,7.83351647,0.03159799,0.79388351,2.11148423,4.91440976,0.65183462,0.22200769,2.06452807,0.00000000
-5.15957979,7.83761425,0.03007242,0.81010174,2.05451711,4.94787570,0.64138199,0.22166960,2.03933211,0.00000000
-5.15357679,7.83804362,0.02876284,0.82678199,2.00445003,4.97161026,0.63410525,0.22217437,2.01877228,0.00000000
-5.14757379,7.83413086,0.02765862,0.84384190,1.96099022,4.98536265,0.62986963,0.22348062,2.00254847,0.00000000
-5.14157079,7.82561460,0.02674611,0.86121482,1.92385398,4.98921337,0.62857633,0.22554908,1.99045176,0.00000000
-5.13556778,7.81265224,0.02600948,0.87885016,1.89277655,4.98357316,0.63016126,0.22834291,1.98236792,0.00000000
-5.12956478,7.79580423,0.02543164,0.89671185,1.86751830,4.96916798,0.63459045,0.23182750,1.97827376,0.00000000
-5.12356178,7.77599727,0.02499500,0.91477511,1.84786696,4.94701036,0.64185256,0.23596986,1.97822693,0.00000000
-5.11755878,7.75446855,0.02468221,0.93302158,1.83363638,4.91835887,0.65194915,0.24073760,1.98234995,0.00000000
-5.11155578,7.73269455,0.02447677,0.95143316,1.82466206,4.88466734,0.66488344,0.24609784,1.99080995,0.00000000
-5.10555278,7.71230816,0.02436349,0.96998484,1.82079436,4.84752652,0.68064815,0.25201592,2.00379529,0.00000000
-5.09954977,7.69500920,0.02432885,0.98863704,1.82189000,4.80860097,0.69921352,0.25845432,2.02149082,0.00000000
-5.09354677,7.68247321,0.02436120,1.00732809,1.82780320,4.76956440,0.72051604,0.26537175,2.04405343,0.00000000
-5.08754377,7.67626361,0.02445084,1.02596729,1.83837702,4.73203636,0.74444867,0.27272265,2.07158947,0.00000000
-5.08154077,7.67775224,0.02458997,1.04442923,1.85343625,4.69752365,0.77085332,0.28045721,2.10413556,0.00000000
-5.07553777,7.68805254,0.02477251,1.06254985,1.87278236,4.66736893,0.79951595,0.28852186,2.14164399,0.00000000
-5.06953477,7.70796903,0.02499391,1.08012471,1.89619147,4.64270899,0.83016479,0.29686047,2.18397376,0.00000000
-5.06353177,7.73796559,0.02525079,1.09690979,1.92341550,4.62444454,0.86247172,0.30541604,2.23088785,0.00000000
-5.05752876,7.77815428,0.02554064,1.11262502,1.95418691,4.61322247,0.89605716,0.31413303,2.28205685,0.00000000
-5.05152576,7.82830487,0.02586146,1.12696056,1.98822675,4.60943128,0.93049799,0.32295997,2.33706901,0.00000000
-5.04552276,7.88787413,0.02621139,1.13958567,2.02525566,4.61320919,0.96533847,0.33185252,2.39544585,0.00000000
-5.03951976,7.95605309,0.02658844,1.15015986,2.06500732,4.62446425,1.00010363,0.34077645,2.45666271,0.00000000
-5.03351676,8.03182881,0.02699017,1.15834586,2.10724322,4.64290457,1.03431456,0.34971067,2.52017277,0.00000000
-5.02751376,8.11405704,0.02741352,1.16382380,2.15176789,4.66807685,1.06750494,0.35864980,2.58543325,0.00000000
-5.02151076,8.20154089,0.02785464,1.16630577,2.19844337,4.69941042,1.09923807,0.36760623,2.65193204,0.00000000
-5.01550775,8.29311074,0.02830887,1.16555021,2.24720170,4.73626420,1.12912365,0.37661144,2.71921311,0.00000000
-5.00950475,8.38770020,0.02877073,1.16137511,2.29805438,4.77797344,1.15683348,0.38571623,2.78689916,0.00000000
-5.00350175,8.48441342,0.02923398,1.15366936,2.35109770,4.82389358,1.18211534,0.39499004,2.85470988,0.00000000
-4.99749875,8.58257934,0.02969180,1.14240163,2.40651320,4.87343853,1.20480453,0.40451899,2.92247455,0.00000000
-4.99149575,8.68178950,0.03013695,1.12762612,2.46456270,4.92611102,1.22483225,0.41440270,2.99013819,0.00000000
-4.98549275,8.78191679,0.03056204,1.10948481,2.52557778,4.98152345,1.24223061,0.42475006,3.05776048,0.00000000
-4.97948974,8.88311392,0.03095972,1.08820605,2.58994372,5.03940801,1.25713393,0.43567401,3.12550746,0.00000000
-4.97348674,8.98579145,0.03132298,1.06409949,2.65807857,5.09961571,1.26977614,0.44728541,3.19363626,0.00000000
-4.96748374,9.09057672,0.03164538,1.03754744,2.73040808,5.16210463,1.28048443,0.45968655,3.26247351,0.00000000
-4.96148074,9.19825618,0.03192126,1.00899314,2.80733775,5.22691833,1.28966938,0.47296435,3.33238881,0.00000000
-4.95547774,9.30970453,0.03214591,0.97892653,2.88922335,5.29415631,1.29781184,0.48718380,3.40376439,0.00000000
-4.94947474,9.42580534,0.03231575,0.94786808,2.97634154,5.36393843,1.30544725,0.50238188,3.47696307,0.00000000
-4.94347174,9.54736813,0.03242838,0.91635153,3.06886216,5.43636625,1.31314782,0.51856243,3.55229610,0.00000000
-4.93746873,9.67504719,0.03248265,0.88490641,3.16682389,5.51148402,1.32150355,0.53569230,3.62999309,0.00000000
-4.93146573,9.80926779,0.03247860,0.85404101,3.27011464,5.58924237,1.33110251,0.55369894,3.71017557,0.00000000
-4.92546273,9.95016430,0.03241746,0.82422672,3.37845802,5.66946750,1.34251152,0.57246986,3.79283619,0.00000000
-4.91945973,10.09753492,0.03230152,0.79588430,3.49140666,5.75183843,1.35625760,0.59185384,3.87782456,0.00000000
-4.91345673,10.25081593,0.03213402,0.76937266,3.60834296,5.83587436,1.37281116,0.61166409,3.96484087,0.00000000
-4.90745373,10.40907768,0.03191900,0.74498046,3.72848735,5.92093348,1.39257135,0.63168318,4.05343773,0.00000000
-4.90145073,10.57104295,0.03166116,0.72292088,3.85091371,6.00622389,1.41585414,0.65166959,4.14303011,0.00000000
-4.89544772,10.73512695,0.03136572,0.70332941,3.97457111,6.09082651,1.44288343,0.67136551,4.23291296,0.00000000
-4.88944472,10.89949680,0.03103828,0.68626476,4.09831083,6.17372890,1.47378535,0.69050560,4.32228539,0.00000000
-4.88344172,11.06214720,0.03068473,0.67171238,4.22091721,6.25386830,1.50858600,0.70882627,4.41028011,0.00000000
-4.87743872,11.22098776,0.03031114,0.65959043,4.34114068,6.33018141,1.54721233,0.72607491,4.49599633,0.00000000
-4.87143572,11.37393698,0.02992370,0.64975756,4.45773138,6.40165797,1.58949612,0.74201875,4.57853424,0.00000000
-4.86543272,11.51901713,0.02952874,0.64202218,4.56947172,6.46739485,1.63518076,0.75645277,4.65702904,0.00000000
-4.85942971,11.65444456,0.02913265,0.63615245,4.67520631,6.52664716,1.68393035,0.76920637,4.73068271,0.00000000
-4.85342671,11.77870996,0.02874196,0.63188670,4.77386820,6.57887315,1.73534079,0.78014836,4.79879168,0.00000000
-4.84742371,11.89064405,0.02836333,0.62894369,4.86450036,6.62376978,1.78895225,0.78919022,4.86076906,0.00000000
-4.84142071,11.98946482,0.02800356,0.62703242,4.94627198,6.66129649,1.84426272,0.79628735,4.91616035,0.00000000
-4.83541771,12.07480390,0.02766963,0.62586100,5.01848935,6.69168532,1.90074195,0.80143840,4.96465215,0.00000000
-4.82941471,12.14671064,0.02736871,0.62514457,5.08060158,6.71543647,1.95784548,0.80468278,5.00607366,0.00000000
-4.82341171,12.20563418,0.02710809,0.62461200,5.13220169,6.73329894,2.01502824,0.80609658,5.04039139,0.00000000
-4.81740870,12.25238479,0.02689518,0.62401132,5.17302372,6.74623714,2.07175755,0.80578716,5.06769788,0.00000000
-4.81140570,12.28807718,0.02673738,0.62311399,5.20293696,6.75538503,2.12752489,0.80388679,5.08819544,0.00000000
-4.80540270,12.31405939,0.02664196,0.62171794,5.22193812,6.76199002,2.18185662,0.80054572,5.10217644,0.00000000
-4.79939970,12.33183149,0.02661594,0.61964960,5.23014244,6.76734961,2.23432313,0.79592511,5.11000140,0.00000000
-4.79339670,12.34295898,0.02666587,0.61676507,5.22777458,6.77274411,2.28454640,0.79019022,5.11207667,0.00000000
-4.78739370,12.34898566,0.02679763,0.61295041,5.21515982,6.77936889,2.33220594,0.78350409,5.10883284,0.00000000
-4.78139070,12.35135073,0.02701622,0.60812137,5.19271607,6.78826979,2.37704295,0.77602218,5.10070530,0.00000000
-4.77538769,12.35131421,0.02732556,0.60222256,5.16094665,6.80028493,2.41886269,0.76788797,5.08811769,0.00000000
-4.76938469,12.34989436,0.02772827,0.59522625,5.12043385,6.81599607,2.45753505,0.75922982,5.07146915,0.00000000
-4.76338169,12.34781964,0.02822547,0.58713078,5.07183288,6.83569156,2.49299331,0.75015898,5.05112537,0.00000000
-4.75737869,12.34549691,0.02881668,0.57795867,5.01586565,6.85934304,2.52523109,0.74076884,5.02741350,0.00000000
-4.75137569,12.34299662,0.02949968,0.56775455,4.95331391,6.88659659,2.55429753,0.73113517,5.00062070,0.00000000
-4.74537269,12.34005466,0.03027049,0.55658284,4.88501112,6.91677866,2.58029080,0.72131731,4.97099547,0.00000000
-4.73936968,12.33608977,0.03112337,0.54452521,4.81183249,6.94891631,2.60334996,0.71135997,4.93875121,0.00000000
-4.73336668,12.33023469,0.03205087,0.53167792,4.73468297,6.98177059,2.62364540,0.70129556,4.90407109,0.00000000
-4.72736368,12.32137854,0.03304398,0.51814899,4.65448293,7.01388119,2.64136804,0.69114668,4.86711327,0.00000000
-4.72136068,12.30821785,0.03409233,0.50405530,4.57215167,7.04362018,2.65671752,0.68092864,4.82801592,0.00000000
-4.71535768,12.28931317,0.03518439,0.48951961,4.48858909,7.06925226,2.66988987,0.67065182,4.78690113,0.00000000
-4.70935468,12.26314838,0.03630776,0.47466766,4.40465610,7.08899869,2.68106490,0.66032374,4.74387739,0.00000000
-4.70335168,12.22819010,0.03744950,0.45962525,4.32115455,7.10110225,2.69039390,0.64995071,4.69904051,0.00000000
-4.69734867,12.18294462,0.03859640,0.44451559,4.23880758,7.10389027,2.69798819,0.63953905,4.65247272,0.00000000
-4.69134567,12.12601041,0.03973534,0.42945682,4.15824141,7.09583341,2.70390901,0.62909586,4.60424049,0.00000000
-4.68534267,12.05612469,0.04085361,0.41455987,4.07996954,7.07559797,2.70815935,0.61862946,4.55439113,0.00000000
-4.67933967,11.97220270,0.04193916,0.39992663,4.00438032,7.04208987,2.71067821,0.60814945,4.50294906,0.00000000
-4.67333667,11.87336931,0.04298088,0.38564863,3.93172856,6.99448891,2.71133774,0.59766657,4.44991209,0.00000000
-4.66733367,11.75898231,0.04396880,0.37180601,3.86213190,6.93227253,2.70994362,0.58719246,4.39524849,0.00000000
-4.66133067,11.62864771,0.04489422,0.35846704,3.79557214,6.85522849,2.70623885,0.57673936,4.33889545,0.00000000
-4.65532766,11.48222723,0.04574981,0.34568803,3.73190156,6.76345655,2.69991094,0.56631992,4.28075931,0.00000000
-4.64932466,11.31983839,0.04652960,0.33351355,3.67085415,6.65735955,2.69060250,0.55594710,4.22071808,0.00000000
-4.64332166,11.14184806,0.04722899,0.32197709,3.61206116,6.53762478,2.67792464,0.54563421,4.15862621,0.00000000
