energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-6.00000000,3.33876833,2.10862284,0.63057417,0.00413204,0.52185941,0.82584300,0.52023991,0.00524561,1.51943374
-5.99399700,3.33976006,2.12298635,0.63103489,0.00416980,0.52952162,0.82473640,0.51797724,0.00520797,1.51413981
-5.98799400,3.33222383,2.12889174,0.63007703,0.00421039,0.53602089,0.82129626,0.51516959,0.00517044,1.50462373
-5.98199100,3.31684720,2.12652035,0.62787764,0.00425215,0.54145189,0.81570163,0.51196201,0.00513472,1.49118365
-5.97598799,3.29462696,2.11627260,0.62466764,0.00429399,0.54595389,0.80821121,0.50854722,0.00510279,1.47426425
-5.96998499,3.26684630,2.09875665,0.62072641,0.00433535,0.54970764,0.79915816,0.50516144,0.00507696,1.45444666
-5.96398199,3.23504077,2.07476972,0.61637442,0.00437619,0.55293074,0.78894184,0.50207819,0.00505982,1.43243304
-5.95797899,3.20095455,2.04527302,0.61196421,0.00441688,0.55587184,0.77801703,0.49960056,0.00505420,1.40902630
-5.95197599,3.16648859,2.01136119,0.60787018,0.00445820,0.55880371,0.76688076,0.49805203,0.00506315,1.38510589
-5.94597299,3.13364283,1.97422766,0.60447751,0.00450117,0.56201559,0.75605749,0.49776635,0.00508986,1.36160053
-5.93996998,3.10445476,1.93512724,0.60217061,0.00454702,0.56580501,0.74608311,0.49907674,0.00513762,1.33945905
-5.93396698,3.08093655,1.89533758,0.60132161,0.00459705,0.57046936,0.73748842,0.50230498,0.00520974,1.31962059
-5.92796398,3.06501319,1.85612088,0.60227912,0.00465259,0.57629743,0.73078265,0.50775061,0.00530952,1.30298508
-5.92196098,3.05846370,1.81868724,0.60535780,0.00471485,0.58356118,0.72643773,0.51568081,0.00544014,1.29038538
-5.91595798,3.06286726,1.78416111,0.61082878,0.00478490,0.59250790,0.72487380,0.52632113,0.00560465,1.28256184
-5.90995498,3.07955601,1.75355158,0.61891146,0.00486356,0.60335290,0.72644640,0.53984756,0.00580592,1.28014025
-5.90395198,3.10957551,1.72772770,0.62976655,0.00495139,0.61627284,0.73143577,0.55637992,0.00604657,1.28361371
-5.89794897,3.15365390,1.70739905,0.64349073,0.00504860,0.63139996,0.74003855,0.57597697,0.00632896,1.29332898
-5.89194597,3.21218019,1.69310217,0.66011277,0.00515511,0.64881700,0.75236195,0.59863316,0.00665515,1.30947740
-5.88594297,3.28519172,1.68519266,0.67959135,0.00527045,0.66855319,0.76842059,0.62427711,0.00702686,1.33209059
-5.87993997,3.37237089,1.68384297,0.70181436,0.00539384,0.69058121,0.78813581,0.65277174,0.00744545,1.36104058
-5.87393697,3.47305053,1.68904531,0.72659986,0.00552419,0.71481528,0.81133745,0.68391602,0.00791190,1.39604427
-5.86793397,3.58622747,1.70061935,0.75369852,0.00566010,0.74111042,0.83776790,0.71744809,0.00842675,1.43667171
-5.86193097,3.71058370,1.71822394,0.78279753,0.00579996,0.76926301,0.86708808,0.75304973,0.00899007,1.48235767
-5.85592796,3.84451420,1.74137222,0.81352604,0.00594191,0.79901279,0.89888523,0.79035183,0.00960142,1.53241608
-5.84992496,3.98616071,1.76944935,0.84546186,0.00608397,0.83004627,0.93268211,0.82894086,0.01025980,1.58605665
-5.84392196,4.13345069,1.80173223,0.87813955,0.00622401,0.86200172,0.96794738,0.86836606,0.01096356,1.64240325
-5.83791896,4.28414054,1.83741050,0.91105970,0.00635984,0.89447562,1.00410688,0.90814715,0.01171037,1.70051343
-5.83191596,4.43586230,1.87560821,0.94369924,0.00648922,0.92703073,1.04055559,0.94778257,0.01249716,1.75939871
-5.82591296,4.58617295,1.91540575,0.97552271,0.00660993,0.95920551,1.07666993,0.98675793,0.01332007,1.81804515
-5.81990995,4.73260555,1.95586146,1.00599420,0.00671977,0.99052474,1.11182037,1.02455474,0.01417441,1.87543396
-5.81390695,4.87272106,1.99603269,1.03458964,0.00681661,1.02051116,1.14538393,1.06065920,0.01505465,1.93056169
-5.80790395,5.00416018,2.03499586,1.06080929,0.00689842,1.04869778,1.17675658,1.09457098,0.01595441,1.98245983
-5.80190095,5.12469382,2.07186547,1.08418994,0.00696329,1.07464033,1.20536528,1.12581205,0.01686653,2.03021352
-5.79589795,5.23227137,2.10581163,1.10431646,0.00700944,1.09792965,1.23067934,1.15393515,0.01778310,2.07297911
-5.78989495,5.32506540,2.13607608,1.12083236,0.00703530,1.11820330,1.25222125,1.17853210,0.01869561,2.11000038
-5.78389195,5.40151178,2.16198645,1.13344889,0.00703947,1.13515604,1.26957635,1.19924170,0.01959504,2.14062304
-5.77788894,5.46034400,2.18296856,1.14195243,0.00702080,1.14854875,1.28240149,1.21575695,0.02047204,2.16430735
-5.77188594,5.50062058,2.19855666,1.14620976,0.00697839,1.15821527,1.29043227,1.22783164,0.02131716,2.18063855
-5.76588294,5.52174482,2.20840143,1.14617101,0.00691163,1.16406697,1.29348874,1.23528596,0.02212100,2.18933479
-5.75987994,5.52347600,2.21227551,1.14187019,0.00682021,1.16609472,1.29147931,1.23801105,0.02287449,2.19025235
-5.75387694,5.50593167,2.21007662,1.13342321,0.00670418,1.16436827,1.28440285,1.23597217,0.02356908,2.18338797
-5.74787394,5.46958085,2.20182800,1.12102347,0.00656390,1.15903301,1.27234864,1.22921052,0.02419695,2.16887809
-5.74187094,5.41522831,2.18767630,1.10493518,0.00640014,1.15030430,1.25549436,1.21784340,0.02475120,2.14699494
-5.73586793,5.34399048,2.16788693,1.08548479,0.00621400,1.13845969,1.23410193,1.20206269,0.02522604,2.11813960
-5.72986493,5.25726380,2.14283688,1.06305080,0.00600697,1.12382930,1.20851141,1.18213165,0.02561685,2.08283211
-5.72386193,5.15668675,2.11300538,1.03805238,0.00578086,1.10678506,1.17913302,1.15837999,0.02592031,2.04169884
-5.71785893,5.04409689,2.07896251,1.01093743,0.00553782,1.08772904,1.14643751,1.13119736,0.02613441,1.99545760
-5.71185593,4.92148452,2.04135608,0.98217040,0.00528029,1.06708169,1.11094528,1.10102541,0.02625843,1.94490094
-5.70585293,4.79094471,2.00089722,0.95222052,0.00501094,1.04527030,1.07321433,1.06834859,0.02629291,1.89087806
-5.69984992,4.65462927,1.95834498,0.92155071,0.00473263,1.02271822,1.03382778,1.03368407,0.02623950,1.83427609
-5.69384692,4.51470037,1.91449034,0.89060774,0.00444835,0.99983528,0.99338097,0.99757097,0.02610090,1.77600124
-5.68784392,4.37328713,1.87014002,0.85981377,0.00416117,0.97700958,0.95246886,0.96055936,0.02588066,1.71696047
-5.68184092,4.23244643,1.82610036,0.82955960,0.00387416,0.95460090,0.91167383,0.92319928,0.02558305,1.65804412
-5.67583792,4.09412869,1.78316168,0.80019952,0.00359032,0.93293575,0.87155446,0.88603017,0.02521292,1.60011018
-5.66983492,3.96014925,1.74208319,0.77204803,0.00331255,0.91230401,0.83263541,0.84957099,0.02477552,1.54397030
-5.66383192,3.83216545,1.70357880,0.74537797,0.00304358,0.89295700,0.79539869,0.81431131,0.02427637,1.49037794
-5.65782891,3.71165924,1.66830380,0.72042019,0.00278594,0.87510668,0.76027640,0.78070352,0.02372115,1.44001879
-5.65182591,3.59992502,1.63684260,0.69736420,0.00254189,0.85892575,0.72764518,0.74915639,0.02311565,1.39350328
-5.64582291,3.49806180,1.60969754,0.67635979,0.00231345,0.84454832,0.69782214,0.72002993,0.02246561,1.35136128
-5.63981991,3.40696914,1.58727875,0.65751906,0.00210231,0.83207076,0.67106239,0.69363169,0.02177678,1.31403860
-5.63381691,3.32734582,1.56989530,0.64091871,0.00190990,0.82155259,0.64755806,0.67021433,0.02105482,1.28189510
-5.62781391,3.25969053,1.55774749,0.62660229,0.00173733,0.81301708,0.62743848,0.64997443,0.02030530,1.25520404
-5.62181091,3.20430370,1.55092053,0.61458217,0.00158544,0.80645148,0.61077157,0.63305236,0.01953372,1.23415247
-5.61580790,3.16129018,1.54937981,0.60484118,0.00145479,0.80180683,0.59756608,0.61953309,0.01874549,1.21884221
-5.60980490,3.13056212,1.55296783,0.59733373,0.00134566,0.79899749,0.58777466,0.60944780,0.01794590,1.20929131
-5.60380190,3.11184223,1.56140326,0.59198658,0.00125812,0.79790041,0.58129740,0.60277598,0.01714016,1.20543586
-5.59779890,3.10466745,1.57428221,0.58869916,0.00119198,0.79835448,0.57798588,0.59944816,0.01633330,1.20713194
-5.59179590,3.10839349,1.59108215,0.58734385,0.00114687,0.80016025,0.57764752,0.59934882,0.01553019,1.21415794
-5.58579290,3.12220077,1.61116868,0.58776614,0.00112220,0.80308022,0.58005020,0.60231978,0.01473549,1.22621713
-5.57978989,3.14510243,1.63380545,0.58978507,0.00111720,0.80684022,0.58492707,0.60816364,0.01395356,1.24294082
-5.57378689,3.17595514,1.65816714,0.59319416,0.00113093,0.81113198,0.59198154,0.61664760,0.01318844,1.26389233
-5.56778389,3.21347336,1.68335583,0.59776297,0.00116227,0.81561715,0.60089246,0.62750741,0.01244375,1.28857180
-5.56178089,3.25624757,1.70842022,0.60323945,0.00120992,0.81993299,0.61131954,0.64045167,0.01172267,1.31642238
-5.55577789,3.30276679,1.73237773,0.60935337,0.00127243,0.82369962,0.62290889,0.65516641,0.01102789,1.34683769
-5.54977489,3.35144540,1.75423872,0.61582062,0.00134815,0.82652883,0.63529881,0.67131994,0.01036155,1.37917085
-5.54377189,3.40065404,1.77303236,0.62234848,0.00143529,0.82803415,0.64812578,0.68856812,0.00972528,1.41274504
-5.53776888,3.44875401,1.78783318,0.62864186,0.00153191,0.82784184,0.66103055,0.70655997,0.00912017,1.44686552
-5.53176588,3.49413438,1.79778749,0.63441002,0.00163589,0.82560247,0.67366432,0.72494355,0.00854681,1.48083295
-5.52576288,3.53525050,1.80213862,0.63937391,0.00174503,0.82100243,0.68569495,0.74337205,0.00800537,1.51395771
-5.51975988,3.57066272,1.80025000,0.64327351,0.00185699,0.81377490,0.69681294,0.76151012,0.00749564,1.54557490
-5.51375688,3.59907391,1.79162504,0.64587505,0.00196938,0.80370974,0.70673720,0.77904008,0.00701713,1.57505941
-5.50775388,3.61936405,1.77592303,0.64697774,0.00207976,0.79066175,0.71522040,0.79566807,0.00656918,1.60184079
-5.50175088,3.63062075,1.75297024,0.64641964,0.00218571,0.77455686,0.72205364,0.81112986,0.00615107,1.62541719
-5.49574787,3.63216404,1.72276574,0.64408244,0.00228488,0.75539588,0.72707049,0.82519610,0.00576212,1.64536788
-5.48974487,3.62356473,1.68548165,0.63989496,0.00237501,0.73325559,0.73015002,0.83767697,0.00540181,1.66136399
-5.48374187,3.60465509,1.64145775,0.63383507,0.00245403,0.70828715,0.73121893,0.84842588,0.00506987,1.67317682
-5.47773887,3.57553178,1.59119070,0.62593012,0.00252007,0.68071173,0.73025249,0.85734225,0.00476637,1.68068348
-5.47173587,3.53655050,1.53531828,0.61625563,0.00257154,0.65081366,0.72727428,0.86437306,0.00449177,1.68386961
-5.46573287,3.48831282,1.47459938,0.60493254,0.00260715,0.61893147,0.72235485,0.86951326,0.00424699,1.68282893
-5.45972986,3.43164558,1.40989055,0.59212290,0.00262597,0.58544710,0.71560907,0.87280481,0.00403342,1.67775964
-5.45372686,3.36757361,1.34212016,0.57802444,0.00262743,0.55077385,0.70719239,0.87433449,0.00385289,1.66895772
-5.44772386,3.29728693,1.27226106,0.56286396,0.00261134,0.51534364,0.69729602,0.87423044,0.00370769,1.65680725
-5.44172086,3.22210355,1.20130302,0.54689004,0.00257794,0.47959415,0.68614120,0.87265745,0.00360044,1.64176818
-5.43571786,3.14342917,1.13022574,0.53036522,0.00252779,0.44395624,0.67397267,0.86981132,0.00353409,1.62436166
-5.42971486,3.06271521,1.05997355,0.51355800,0.00246185,0.40884233,0.66105147,0.86591213,0.00351172,1.60515357
-5.42371186,2.98141647,0.99143243,0.49673489,0.00238137,0.37463601,0.64764740,0.86119697,0.00353648,1.58473675
-5.41770885,2.90094975,0.92541003,0.48015277,0.00228790,0.34168326,0.63403114,0.85591204,0.00361139,1.56371226
-5.41170585,2.82265463,0.86261921,0.46405185,0.00218321,0.31028552,0.62046649,0.85030456,0.00373922,1.54267050
-5.40570285,2.74775749,0.80366520,0.44864932,0.00206922,0.28069465,0.60720272,0.84461467,0.00392228,1.52217259
-5.39969985,2.67733970,0.74903673,0.43413399,0.00194797,0.25310990,0.59446736,0.83906763,0.00416226,1.50273264
-5.39369685,2.61231074,0.69910081,0.42066191,0.00182154,0.22767679,0.58245968,0.83386643,0.00446002,1.48480152
-5.38769385,2.55338690,0.65410118,0.40835309,0.00169198,0.20448766,0.57134494,0.82918535,0.00481550,1.46875260
-5.38169085,2.50107595,0.61416009,0.39728944,0.00156129,0.18358388,0.56124974,0.82516441,0.00522747,1.45486989
-5.37568784,2.45566814,0.57928299,0.38751380,0.00143133,0.16495929,0.55225844,0.82190507,0.00569348,1.44333915
-5.36968484,2.41723356,0.54936592,0.37903022,0.00130380,0.14856467,0.54441101,0.81946724,0.00620973,1.43424211
-5.36368184,2.38562589,0.52420493,0.37180525,0.00118020,0.13431304,0.53770217,0.81786788,0.00677100,1.42755417
-5.35767884,2.36049235,0.50350742,0.36577031,0.00106180,0.12208540,0.53208204,0.81708101,0.00737067,1.42314559
-5.35167584,2.34128946,0.48690475,0.36082497,0.00094966,0.11173676,0.52745823,0.81703931,0.00800076,1.42078631
-5.34567284,2.32730405,0.47396590,0.35684105,0.00084458,0.10310224,0.52369933,0.81763714,0.00865198,1.42015418
-5.33966983,2.31767908,0.46421176,0.35366740,0.00074711,0.09600297,0.52063973,0.81873500,0.00931393,1.42084632
-5.33366683,2.31144322,0.45712973,0.35113520,0.00065761,0.09025181,0.51808559,0.82016504,0.00997526,1.42239338
-5.32766383,2.30754338,0.45218838,0.34906361,0.00057621,0.08565856,0.51582177,0.82173759,0.01062397,1.42427607
-5.32166083,2.30487927,0.44885176,0.34726564,0.00050285,0.08203474,0.51361956,0.82324837,0.01124764,1.42594346
-5.31565783,2.30233869,0.44659321,0.34555396,0.00043733,0.07919789,0.51124477,0.82448607,0.01183382,1.42683233
-5.30965483,2.29883258,0.44490829,0.34374663,0.00037930,0.07697519,0.50846608,0.82524007,0.01237035,1.42638691
-5.30365183,2.29332860,0.44332659,0.34167240,0.00032832,0.07520652,0.50506318,0.82530794,0.01284573,1.42407821
-5.29764882,2.28488219,0.44142227,0.33917555,0.00028387,0.07374701,0.50083453,0.82450251,0.01324946,1.41942232
-5.29164582,2.27266409,0.43882296,0.33612007,0.00024538,0.07246883,0.49560434,0.82265821,0.01357239,1.41199687
-5.28564282,2.25598350,0.43521687,0.33239310,0.00021225,0.07126257,0.48922856,0.81963648,0.01380700,1.40145514
-5.27963982,2.23430611,0.43035802,0.32790742,0.00018389,0.07003795,0.48159970,0.81533017,0.01394764,1.38753741
-5.27363682,2.20726660,0.42406939,0.32260317,0.00015971,0.06872406,0.47265021,0.80966668,0.01399075,1.37007894
-5.26763382,2.17467532,0.41624400,0.31644852,0.00013915,0.06726909,0.46235449,0.80261001,0.01393491,1.34901466
-5.26163082,2.13651913,0.40684393,0.30943945,0.00012169,0.06563957,0.45072924,0.79416152,0.01378092,1.32438034
-5.25562781,2.09295660,0.39589723,0.30159869,0.00010687,0.06381929,0.43783247,0.78435957,0.01353175,1.29631030
-5.24962481,2.04430801,0.38349320,0.29297386,0.00009424,0.06180776,0.42376105,0.77327814,0.01319242,1.26503201
-5.24362181,1.99104073,0.36977582,0.28363491,0.00008344,0.05961845,0.40864697,0.76102445,0.01276980,1.23085781
-5.23761881,1.93375076,0.35493596,0.27367108,0.00007416,0.05727681,0.39265262,0.74773589,0.01227237,1.19417425
-5.23161581,1.87314120,0.33920252,0.26318736,0.00006611,0.05481802,0.37596523,0.73357616,0.01170993,1.15542955
-5.22561281,1.80999864,0.32283287,0.25230079,0.00005906,0.05228479,0.35879065,0.71873104,0.01109326,1.11511964
-5.21960980,1.74516827,0.30610291,0.24113658,0.00005285,0.04972501,0.34134691,0.70340366,0.01043376,1.07377347
-5.21360680,1.67952866,0.28929720,0.22982431,0.00004731,0.04718952,0.32385767,0.68780952,0.00974312,1.03193806
-5.20760380,1.61396697,0.27269944,0.21849422,0.00004233,0.04472998,0.30654578,0.67217142,0.00903295,0.99016368
-5.20160080,1.54935529,0.25658356,0.20727384,0.00003783,0.04239678,0.28962735,0.65671415,0.00831447,0.94898981
-5.19559780,1.48652867,0.24120576,0.19628482,0.00003373,0.04023736,0.27330619,0.64165931,0.00759822,0.90893210
-5.18959480,1.42626545,0.22679771,0.18564028,0.00002999,0.03829458,0.25776918,0.62722008,0.00689384,0.87047062
-5.18359180,1.36927006,0.21356100,0.17544253,0.00002657,0.03660545,0.24318222,0.61359622,0.00620986,0.83403973
-5.17758879,1.31615874,0.20166298,0.16578119,0.00002344,0.03520018,0.22968717,0.60096924,0.00555359,0.80001969
-5.17158579,1.26744822,0.19123405,0.15673182,0.00002058,0.03410142,0.21739970,0.58949790,0.00493102,0.76873005
-5.16558279,1.22354761,0.18236640,0.14835497,0.00001797,0.03332393,0.20640798,0.57931423,0.00434681,0.74042501
-5.15957979,1.18475327,0.17511404,0.14069562,0.00001562,0.03287446,0.19677224,0.57052003,0.00380431,0.71529063
-5.15357679,1.15124702,0.16949420,0.13378300,0.00001349,0.03275190,0.18852522,0.56318415,0.00330560,0.69344396
-5.14757379,1.12309726,0.16548982,0.12763080,0.00001158,0.03294777,0.18167330,0.55734068,0.00285165,0.67493400
-5.14157079,1.10026310,0.16305301,0.12223767,0.00000988,0.03344685,0.17619832,0.55298801,0.00244237,0.65974441
-5.13556778,1.08260136,0.16210936,0.11758804,0.00000837,0.03422805,0.17206002,0.55008909,0.00207681,0.64779791
-5.12956478,1.06987603,0.16256287,0.11365318,0.00000705,0.03526545,0.16919886,0.54857285,0.00175329,0.63896212
-5.12356178,1.06177015,0.16430123,0.11039253,0.00000590,0.03652945,0.16753930,0.54833679,0.00146953,0.63305677
-5.11755878,1.05789959,0.16720137,0.10775525,0.00000490,0.03798803,0.16699328,0.54925075,0.00122286,0.62986203
-5.11155578,1.05782837,0.17113494,0.10568189,0.00000404,0.03960796,0.16746385,0.55116178,0.00101028,0.62912758
-5.10555278,1.06108508,0.17597364,0.10410621,0.00000331,0.04135612,0.16884878,0.55389987,0.00082866,0.63058234
-5.09954977,1.06717968,0.18159403,0.10295720,0.00000269,0.04320069,0.17104409,0.55728440,0.00067481,0.63394434
-5.09354677,1.07562027,0.18788187,0.10216100,0.00000218,0.04511223,0.17394730,0.56113102,0.00054558,0.63893038
-5.08754377,1.08592901,0.19473558,0.10164294,0.00000175,0.04706464,0.17746038,0.56525858,0.00043793,0.64526524
-5.08154077,1.09765667,0.20206886,0.10132947,0.00000139,0.04903595,0.18149218,0.56949592,0.00034900,0.65268993
-5.07553777,1.11039517,0.20981231,0.10115001,0.00000110,0.05100881,0.18596031,0.57368796,0.00027613,0.66096866
-5.06953477,1.12378757,0.21791394,0.10103858,0.00000086,0.05297083,0.19079250,0.57770102,0.00021690,0.66989430
-5.06353177,1.13753508,0.22633863,0.10093534,0.00000067,0.05491459,0.19592715,0.58142696,0.00016916,0.67929203
-5.05752876,1.15140081,0.23506655,0.10078768,0.00000052,0.05683742,0.20131329,0.58478587,0.00013098,0.68902105
-5.05152576,1.16521019,0.24409056,0.10055120,0.00000040,0.05874091,0.20690989,0.58772736,0.00010068,0.69897433
-5.04552276,1.17884802,0.25341277,0.10019023,0.00000031,0.06063015,0.21268449,0.59023027,0.00007684,0.70907643
-5.03951976,1.19225243,0.26304047,0.09967810,0.00000023,0.06251287,0.21861141,0.59230079,0.00005822,0.71927956
-5.03351676,1.20540624,0.27298159,0.09899707,0.00000017,0.06439827,0.22466947,0.59396938,0.00004380,0.72955813
-5.02751376,1.21832616,0.28323988,0.09813792,0.00000013,0.06629590,0.23083949,0.59528634,0.00003271,0.73990226
-5.02151076,1.23105063,0.29381022,0.09709930,0.00000010,0.06821440,0.23710170,0.59631671,0.00002426,0.75031050
-5.01550775,1.24362699,0.30467426,0.09588692,0.00000007,0.07016030,0.24343321,0.59713450,0.00001786,0.76078238
-5.00950475,1.25609893,0.31579651,0.09451243,0.00000005,0.07213689,0.24980569,0.59781681,0.00001305,0.77131126
-5.00350175,1.26849484,0.32712142,0.09299237,0.00000004,0.07414328,0.25618346,0.59843820,0.00000947,0.78187783
-4.99749875,1.28081787,0.33857134,0.09134691,0.00000003,0.07617364,0.26252213,0.59906546,0.00000682,0.79244486
-4.99149575,1.29303837,0.35004572,0.08959879,0.00000002,0.07821673,0.26876783,0.59975342,0.00000488,0.80295345
-4.98549275,1.30508906,0.36142154,0.08777212,0.00000001,0.08025563,0.27485717,0.60054159,0.00000347,0.81332099
-4.97948974,1.31686317,0.37255504,0.08589153,0.00000001,0.08226794,0.28071796,0.60145219,0.00000244,0.82344104
-4.97348674,1.32821580,0.38328471,0.08398125,0.00000001,0.08422612,0.28627052,0.60248938,0.00000171,0.83318518
-4.96748374,1.33896808,0.39343539,0.08206452,0.00000001,0.08609822,0.29142982,0.60363970,0.00000119,0.84240648
-4.96148074,1.34891404,0.40282336,0.08016308,0.00000001,0.08784888,0.29610798,0.60487365,0.00000082,0.85094466
-4.95547774,1.35782956,0.41126215,0.07829688,0.00000001,0.08944051,0.30021731,0.60614824,0.00000056,0.85863239
-4.94947474,1.36548272,0.41856886,0.07648389,0.00000001,0.09083462,0.30367354,0.60741013,0.00000038,0.86530234
-4.94347174,1.37164492,0.42457060,0.07474008,0.00000001,0.09199333,0.30639910,0.60859924,0.00000026,0.87079458
-4.93746873,1.37610199,0.42911082,0.07307948,0.00000001,0.09288079,0.30832627,0.60965239,0.00000017,0.87496380
-4.93146573,1.37866450,0.43205519,0.07151424,0.00000002,0.09346464,0.30940007,0.61050678,0.00000012,0.87768586
-4.92546273,1.37917664,0.43329679,0.07005488,0.00000003,0.09371731,0.30958062,0.61110297,0.00000008,0.87886334
-4.91945973,1.37752305,0.43276023,0.06871031,0.00000004,0.09361714,0.30884493,0.61138724,0.00000005,0.87842956
-4.91345673,1.37363340,0.43040466,0.06748806,0.00000006,0.09314928,0.30718797,0.61131311,0.00000004,0.87635115
-4.90745373,1.36748423,0.42622553,0.06639432,0.00000009,0.09230627,0.30462299,0.61084199,0.00000003,0.87262862
-4.90145073,1.35909826,0.42025485,0.06543402,0.00000012,0.09108843,0.30118105,0.60994304,0.00000002,0.86729534
-4.89544772,1.34854120,0.41256021,0.06461084,0.00000017,0.08950380,0.29690984,0.60859221,0.00000002,0.86041482
-4.88944472,1.33591650,0.40324244,0.06392731,0.00000024,0.08756787,0.29187185,0.60677070,0.00000002,0.85207651
-4.88344172,1.32135843,0.39243217,0.06338476,0.00000033,0.08530307,0.28614193,0.60446315,0.00000003,0.84239063
-4.87743872,1.30502425,0.38028544,0.06298344,0.00000045,0.08273790,0.27980454,0.60165553,0.00000003,0.83148219
-4.87143572,1.28708583,0.36697859,0.06272265,0.00000061,0.07990600,0.27295072,0.59833332,0.00000004,0.81948486
-4.86543272,1.26772176,0.35270273,0.06260098,0.00000082,0.07684500,0.26567504,0.59447996,0.00000006,0.80653494
-4.85942971,1.24711019,0.33765805,0.06261659,0.00000109,0.07359536,0.25807256,0.59007597,0.00000008,0.79276592
-4.85342671,1.22542316,0.32204824,0.06276772,0.00000145,0.07019915,0.25023617,0.58509872,0.00000010,0.77830401
-4.84742371,1.20282269,0.30607521,0.06305324,0.00000191,0.06669886,0.24225425,0.57952311,0.00000013,0.76326484
-4.84142071,1.17945888,0.28993447,0.06347335,0.00000250,0.06313639,0.23420885,0.57332306,0.00000018,0.74775149
-4.83541771,1.15547009,0.27381119,0.06403034,0.00000324,0.05955207,0.22617438,0.56647376,0.00000023,0.73185400
-4.82941471,1.13098499,0.25787702,0.06472943,0.00000419,0.05598387,0.21821686,0.55895460,0.00000030,0.71565019
-4.82341171,1.10612627,0.24228794,0.06557959,0.00000536,0.05246683,0.21039380,0.55075244,0.00000038,0.69920763
-4.81740870,1.08101551,0.22718288,0.06659436,0.00000681,0.04903260,0.20275444,0.54186518,0.00000048,0.68258662
-4.81140570,1.05577869,0.21268317,0.06779247,0.00000860,0.04570920,0.19534050,0.53230508,0.00000061,0.66584368
-4.80540270,1.03055175,0.19889273,0.06919836,0.00001078,0.04252097,0.18818714,0.52210176,0.00000076,0.64903534
-4.79939970,1.00548550,0.18589881,0.07084237,0.00001342,0.03948853,0.18132412,0.51130449,0.00000095,0.63222172
-4.79339670,0.98074948,0.17377314,0.07276072,0.00001657,0.03662899,0.17477701,0.49998353,0.00000117,0.61546967
-4.78739370,0.95653397,0.16257328,0.07499499,0.00002033,0.03395613,0.16856826,0.48823043,0.00000143,0.59885502
-4.78139070,0.93305011,0.15234412,0.07759129,0.00002475,0.03148067,0.16271818,0.47615696,0.00000174,0.58246375
-4.77538769,0.91052761,0.14311918,0.08059900,0.00002992,0.02921054,0.15724553,0.46389297,0.00000211,0.56639200
-4.76938469,0.88921006,0.13492182,0.08406902,0.00003591,0.02715110,0.15216786,0.45158281,0.00000253,0.55074468
-4.76338169,0.86934804,0.12776605,0.08805167,0.00004280,0.02530537,0.14750143,0.43938086,0.00000302,0.53563282
-4.75737869,0.85119009,0.12165701,0.09259420,0.00005063,0.02367422,0.14326083,0.42744597,0.00000357,0.52116983
-4.75137569,0.83497216,0.11659112,0.09773805,0.00005947,0.02225642,0.13945826,0.41593539,0.00000419,0.50746676
-4.74537269,0.82090589,0.11255582,0.10351588,0.00006935,0.02104873,0.13610250,0.40499829,0.00000489,0.49462693
-4.73936968,0.80916656,0.10952906,0.10994861,0.00008029,0.02004593,0.13319782,0.39476926,0.00000566,0.48274026
-4.73336668,0.79988118,0.10747863,0.11704246,0.00009229,0.01924077,0.13074266,0.38536215,0.00000651,0.47187760
-4.72736368,0.79311761,0.10636133,0.12478628,0.00010532,0.01862395,0.12872852,0.37686455,0.00000742,0.46208555
-4.72136068,0.78887531,0.10612227,0.13314920,0.00011933,0.01818411,0.12713881,0.36933318,0.00000841,0.45338192
-4.71535768,0.78707835,0.10669428,0.14207895,0.00013424,0.01790779,0.12594807,0.36279049,0.00000946,0.44575237
-4.70935468,0.78757126,0.10799769,0.15150070,0.00014991,0.01777953,0.12512149,0.35722261,0.00001057,0.43914827
-4.70335168,0.79011795,0.10994045,0.16131686,0.00016622,0.01778191,0.12461475,0.35257885,0.00001172,0.43348612
-4.69734867,0.79440420,0.11241878,0.17140772,0.00018298,0.01789577,0.12437443,0.34877271,0.00001290,0.42864849
-4.69134567,0.80004357,0.11531832,0.18163311,0.00019998,0.01810044,0.12433879,0.34568441,0.00001410,0.42448662
-4.68534267,0.80658670,0.11851589,0.19183495,0.00021700,0.01837408,0.12443905,0.34316491,0.00001531,0.42082449
-4.67933967,0.81353377,0.12188174,0.20184094,0.00023377,0.01869407,0.12460104,0.34104117,0.00001650,0.41746431
-4.67333667,0.82034965,0.12528234,0.21146893,0.00025003,0.01903747,0.12474734,0.33912248,0.00001765,0.41419310
-4.66733367,0.82648108,0.12858345,0.22053216,0.00026551,0.01938158,0.12479949,0.33720753,0.00001875,0.41079011
-4.66133067,0.83137534,0.13165364,0.22884508,0.00027992,0.01970442,0.12468059,0.33509198,0.00001978,0.40703486
-4.65532766,0.83449946,0.13436778,0.23622940,0.00029301,0.01998531,0.12431784,0.33257624,0.00002072,0.40271515
-4.64932466,0.83535928,0.13661061,0.24252041,0.00030451,0.02020539,0.12364506,0.32947292,0.00002156,0.39763506
-4.64332166,0.83351743,0.13828008,0.24757302,0.00031420,0.02034813,0.12260505,0.32561389,0.00002227,0.39162218
-4.63731866,0.82860946,0.13929039,0.25126747,0.00032188,0.02039971,0.12115164,0.32085649,0.00002285,0.38453411
