energy_ev,total_up,total_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-6.00000000,1.29043077,-1.29043077,0.02202998,-0.02202998,0.00000000,-0.00000000,0.67724681,-0.67724680,0.33878240,-0.33878240,0.02054589,-0.02054589,0.82333607,-0.82333607
-5.99399700,1.21525101,-1.21525100,0.02031095,-0.02031095,0.00000000,-0.00000000,0.62467865,-0.62467864,0.32701692,-0.32701692,0.01982319,-0.01982319,0.77244367,-0.77244366
-5.98799400,1.14480910,-1.14480910,0.01864410,-0.01864410,0.00000000,-0.00000000,0.57436198,-0.57436197,0.31648282,-0.31648282,0.01916697,-0.01916697,0.72455551,-0.72455551
-5.98199100,1.07959548,-1.07959548,0.01704509,-0.01704509,0.00000000,-0.00000000,0.52665559,-0.52665558,0.30724333,-0.30724333,0.01858152,-0.01858152,0.68000615,-0.68000615
-5.97598799,1.01991972,-1.01991972,0.01552670,-0.01552670,0.00000000,-0.00000000,0.48183314,-0.48183313,0.29931239,-0.29931240,0.01806835,-0.01806835,0.63901481,-0.63901480
-5.96998499,0.96591214,-0.96591214,0.01409873,-0.01409873,0.00000000,-0.00000000,0.44008316,-0.44008315,0.29265536,-0.29265536,0.01762612,-0.01762612,0.60168654,-0.60168654
-5.96398199,0.91753198,-0.91753198,0.01276811,-0.01276811,0.00000000,-0.00000000,0.40151186,-0.40151186,0.28719167,-0.28719167,0.01725084,-0.01725084,0.56801752,-0.56801752
-5.95797899,0.87458147,-0.87458147,0.01153903,-0.01153903,0.00000000,-0.00000000,0.36614850,-0.36614850,0.28279937,-0.28279937,0.01693604,-0.01693604,0.53790389,-0.53790389
-5.95197599,0.83672482,-0.83672482,0.01041317,-0.01041317,0.00000000,-0.00000000,0.33395274,-0.33395274,0.27932125,-0.27932126,0.01667317,-0.01667317,0.51115377,-0.51115376
-5.94597299,0.80351123,-0.80351123,0.00939000,-0.00939000,0.00000000,-0.00000000,0.30482365,-0.30482365,0.27657223,-0.27657223,0.01645196,-0.01645196,0.48750159,-0.48750159
-5.93996998,0.77440067,-0.77440067,0.00846713,-0.00846713,0.00000000,-0.00000000,0.27860981,-0.27860981,0.27434770,-0.27434770,0.01626093,-0.01626093,0.46662422,-0.46662422
-5.93396698,0.74879142,-0.74879142,0.00764065,-0.00764065,0.00000000,-0.00000000,0.25512002,-0.25512001,0.27243248,-0.27243248,0.01608789,-0.01608789,0.44815796,-0.44815796
-5.92796398,0.72604810,-0.72604810,0.00690556,-0.00690556,0.00000000,-0.00000000,0.23413422,-0.23413421,0.27060996,-0.27060996,0.01592049,-0.01592049,0.43171589,-0.43171589
-5.92196098,0.70552924,-0.70552924,0.00625608,-0.00625608,0.00000000,-0.00000000,0.21541416,-0.21541416,0.26867101,-0.26867101,0.01574670,-0.01574670,0.41690480,-0.41690480
-5.91595798,0.68661318,-0.68661318,0.00568612,-0.00568612,0.00000000,-0.00000000,0.19871346,-0.19871346,0.26642245,-0.26642245,0.01555531,-0.01555531,0.40334112,-0.40334112
-5.90995498,0.66872171,-0.66872171,0.00518952,-0.00518952,0.00000000,-0.00000000,0.18378677,-0.18378677,0.26369458,-0.26369458,0.01533641,-0.01533641,0.39066527,-0.39066527
-5.90395198,0.65134046,-0.65134046,0.00476045,-0.00476045,0.00000000,-0.00000000,0.17039773,-0.17039773,0.26034762,-0.26034762,0.01508168,-0.01508168,0.37855412,-0.37855412
-5.89794897,0.63403571,-0.63403571,0.00439366,-0.00439366,0.00000000,-0.00000000,0.15832573,-0.15832573,0.25627679,-0.25627679,0.01478476,-0.01478476,0.36673116,-0.36673116
-5.89194597,0.61646711,-0.61646710,0.00408469,-0.00408469,0.00000000,-0.00000000,0.14737116,-0.14737116,0.25141600,-0.25141600,0.01444139,-0.01444139,0.35497421,-0.35497421
-5.88594297,0.59839620,-0.59839620,0.00383009,-0.00383009,0.00000000,-0.00000000,0.13735926,-0.13735926,0.24573988,-0.24573988,0.01404956,-0.01404956,0.34312052,-0.34312052
-5.87993997,0.57969078,-0.57969078,0.00362754,-0.00362754,0.00000000,-0.00000000,0.12814260,-0.12814260,0.23926436,-0.23926436,0.01360953,-0.01360953,0.33106945,-0.33106944
-5.87393697,0.56032516,-0.56032515,0.00347598,-0.00347598,0.00000000,-0.00000000,0.11960221,-0.11960221,0.23204574,-0.23204574,0.01312373,-0.01312373,0.31878263,-0.31878263
-5.86793397,0.54037674,-0.54037673,0.00337561,-0.00337561,0.00000000,-0.00000000,0.11164754,-0.11164753,0.22417843,-0.22417843,0.01259667,-0.01259667,0.30628199,-0.30628199
-5.86193097,0.52001927,-0.52001927,0.00332795,-0.00332795,0.00000000,-0.00000000,0.10421538,-0.10421538,0.21579150,-0.21579150,0.01203471,-0.01203471,0.29364585,-0.29364584
-5.85592796,0.49951333,-0.49951332,0.00333576,-0.00333576,0.00000000,-0.00000000,0.09726799,-0.09726799,0.20704428,-0.20704428,0.01144579,-0.01144579,0.28100333,-0.28100332
-5.84992496,0.47919453,-0.47919452,0.00340303,-0.00340303,0.00000000,-0.00000000,0.09079056,-0.09079056,0.19812126,-0.19812126,0.01083918,-0.01083918,0.26852764,-0.26852764
-5.84392196,0.45946018,-0.45946017,0.00353483,-0.00353483,0.00000000,-0.00000000,0.08478818,-0.08478817,0.18922643,-0.18922643,0.01022512,-0.01022512,0.25642839,-0.25642838
-5.83791896,0.44075482,-0.44075482,0.00373719,-0.00373719,0.00000000,-0.00000000,0.07928264,-0.07928263,0.18057748,-0.18057747,0.00961455,-0.00961455,0.24494332,-0.24494332
-5.83191596,0.42355530,-0.42355529,0.00401696,-0.00401696,0.00000000,-0.00000000,0.07430908,-0.07430908,0.17239982,-0.17239982,0.00901876,-0.00901876,0.23432995,-0.23432995
-5.82591296,0.40835581,-0.40835580,0.00438162,-0.00438162,0.00000000,-0.00000000,0.06991271,-0.06991270,0.16492093,-0.16492093,0.00844911,-0.00844911,0.22485718,-0.22485718
-5.81990995,0.39565345,-0.39565344,0.00483906,-0.00483906,0.00000000,-0.00000000,0.06614566,-0.06614566,0.15836488,-0.15836488,0.00791677,-0.00791677,0.21679727,-0.21679726
-5.81390695,0.38593447,-0.38593447,0.00539737,-0.00539737,0.00000000,-0.00000000,0.06306419,-0.06306419,0.15294738,-0.15294738,0.00743248,-0.00743248,0.21041831,-0.21041831
-5.80790395,0.37966167,-0.37966167,0.00606461,-0.00606461,0.00000000,-0.00000000,0.06072608,-0.06072607,0.14887135,-0.14887135,0.00700635,-0.00700635,0.20597741,-0.20597741
-5.80190095,0.37726302,-0.37726302,0.00684853,-0.00684853,0.00000000,-0.00000000,0.05918849,-0.05918849,0.14632303,-0.14632303,0.00664770,-0.00664770,0.20371453,-0.20371453
-5.79589795,0.37912170,-0.37912170,0.00775637,-0.00775637,0.00000000,-0.00000000,0.05850615,-0.05850615,0.14546873,-0.14546873,0.00636493,-0.00636493,0.20384720,-0.20384719
-5.78989495,0.38556762,-0.38556763,0.00879454,-0.00879454,0.00000000,-0.00000000,0.05872982,-0.05872982,0.14645214,-0.14645214,0.00616543,-0.00616543,0.20656598,-0.20656598
-5.78389195,0.39687049,-0.39687049,0.00996843,-0.00996843,0.00000000,-0.00000000,0.05990518,-0.05990518,0.14939219,-0.14939220,0.00605550,-0.00605550,0.21203078,-0.21203078
-5.77788894,0.41323425,-0.41323426,0.01128212,-0.01128213,0.00000000,-0.00000000,0.06207195,-0.06207195,0.15438148,-0.15438149,0.00604028,-0.00604028,0.22036784,-0.22036785
-5.77188594,0.43479316,-0.43479317,0.01273821,-0.01273821,0.00000000,-0.00000000,0.06526325,-0.06526325,0.16148511,-0.16148511,0.00612372,-0.00612372,0.23166752,-0.23166753
-5.76588294,0.46160914,-0.46160915,0.01433755,-0.01433755,0.00000000,-0.00000000,0.06950513,-0.06950514,0.17073996,-0.17073996,0.00630857,-0.00630857,0.24598266,-0.24598266
-5.75987994,0.49367063,-0.49367065,0.01607913,-0.01607914,0.00000000,-0.00000000,0.07481634,-0.07481634,0.18215439,-0.18215440,0.00659631,-0.00659631,0.26332759,-0.26332759
-5.75387694,0.53089271,-0.53089272,0.01795996,-0.01795996,0.00000000,-0.00000000,0.08120811,-0.08120812,0.19570828,-0.19570829,0.00698712,-0.00698712,0.28367777,-0.28367777
-5.74787394,0.57311854,-0.57311856,0.01997491,-0.01997491,0.00000000,-0.00000000,0.08868411,-0.08868411,0.21135337,-0.21135337,0.00747987,-0.00747987,0.30696994,-0.30696995
-5.74187094,0.62012214,-0.62012216,0.02211673,-0.02211673,0.00000000,-0.00000000,0.09724041,-0.09724041,0.22901395,-0.22901396,0.00807209,-0.00807209,0.33310287,-0.33310288
-5.73586793,0.67161228,-0.67161230,0.02437607,-0.02437607,0.00000000,-0.00000000,0.10686556,-0.10686556,0.24858798,-0.24858799,0.00875990,-0.00875990,0.36193863,-0.36193864
-5.72986493,0.72723769,-0.72723772,0.02674149,-0.02674150,0.00000000,-0.00000000,0.11754067,-0.11754068,0.26994839,-0.26994839,0.00953805,-0.00953805,0.39330451,-0.39330452
-5.72386193,0.78659338,-0.78659340,0.02919967,-0.02919968,0.00000000,-0.00000000,0.12923958,-0.12923959,0.29294484,-0.29294484,0.01039984,-0.01039984,0.42699545,-0.42699546
-5.71785893,0.84922801,-0.84922803,0.03173553,-0.03173553,0.00000000,-0.00000000,0.14192907,-0.14192907,0.31740586,-0.31740587,0.01133719,-0.01133719,0.46277717,-0.46277718
-5.71185593,0.91465233,-0.91465235,0.03433248,-0.03433248,0.00000000,-0.00000000,0.15556913,-0.15556913,0.34314130,-0.34314131,0.01234065,-0.01234065,0.50038982,-0.50038983
-5.70585293,0.98234848,-0.98234850,0.03697275,-0.03697275,0.00000000,-0.00000000,0.17011334,-0.17011335,0.36994518,-0.36994519,0.01339947,-0.01339947,0.53955228,-0.53955230
-5.69984992,1.05178004,-1.05178006,0.03963769,-0.03963769,0.00000000,-0.00000000,0.18550931,-0.18550931,0.39759887,-0.39759888,0.01450170,-0.01450170,0.57996703,-0.57996705
-5.69384692,1.12240266,-1.12240269,0.04230821,-0.04230821,0.00000000,-0.00000000,0.20169917,-0.20169917,0.42587457,-0.42587458,0.01563435,-0.01563435,0.62132549,-0.62132551
-5.68784392,1.19367505,-1.19367508,0.04496514,-0.04496514,0.00000000,-0.00000000,0.21862022,-0.21862022,0.45453904,-0.45453905,0.01678360,-0.01678360,0.66331383,-0.66331384
-5.68184092,1.26507006,-1.26507009,0.04758970,-0.04758970,0.00000000,-0.00000000,0.23620562,-0.23620563,0.48335751,-0.48335752,0.01793499,-0.01793499,0.70561904,-0.70561905
-5.67583792,1.33608565,-1.33608567,0.05016397,-0.05016397,0.00000000,-0.00000000,0.25438515,-0.25438515,0.51209763,-0.51209764,0.01907371,-0.01907371,0.74793522,-0.74793523
-5.66983492,1.40625535,-1.40625537,0.05267136,-0.05267136,0.00000000,-0.00000000,0.27308602,-0.27308603,0.54053343,-0.54053344,0.02018492,-0.02018492,0.78996983,-0.78996985
-5.66383192,1.47515803,-1.47515805,0.05509699,-0.05509699,0.00000000,-0.00000000,0.29223379,-0.29223380,0.56844910,-0.56844911,0.02125405,-0.02125405,0.83144976,-0.83144977
-5.65782891,1.54242652,-1.54242654,0.05742821,-0.05742821,0.00000000,-0.00000000,0.31175320,-0.31175321,0.59564257,-0.59564258,0.02226712,-0.02226712,0.87212698,-0.87212700
-5.65182591,1.60775487,-1.60775489,0.05965489,-0.05965489,0.00000000,-0.00000000,0.33156913,-0.33156913,0.62192869,-0.62192870,0.02321113,-0.02321113,0.91178364,-0.91178365
-5.64582291,1.67090395,-1.67090397,0.06176978,-0.06176978,0.00000000,-0.00000000,0.35160738,-0.35160739,0.64714191,-0.64714192,0.02407431,-0.02407431,0.95023625,-0.95023627
-5.63981991,1.73170503,-1.73170505,0.06376871,-0.06376871,0.00000000,-0.00000000,0.37179558,-0.37179559,0.67113844,-0.67113845,0.02484643,-0.02484643,0.98733898,-0.98733899
-5.63381691,1.79006128,-1.79006130,0.06565078,-0.06565078,0.00000000,-0.00000000,0.39206384,-0.39206385,0.69379781,-0.69379782,0.02551904,-0.02551904,1.02298564,-1.02298565
-5.62781391,1.84594681,-1.84594683,0.06741835,-0.06741835,0.00000000,-0.00000000,0.41234541,-0.41234542,0.71502370,-0.71502371,0.02608567,-0.02608567,1.05711042,-1.05711043
-5.62181091,1.89940333,-1.89940335,0.06907697,-0.06907697,0.00000000,-0.00000000,0.43257715,-0.43257716,0.73474412,-0.73474413,0.02654195,-0.02654195,1.08968720,-1.08968721
-5.61580790,1.95053427,-1.95053428,0.07063517,-0.07063517,0.00000000,-0.00000000,0.45269988,-0.45269989,0.75291090,-0.75291091,0.02688562,-0.02688562,1.12072735,-1.12072736
-5.60980490,1.99949647,-1.99949648,0.07210407,-0.07210407,0.00000000,-0.00000000,0.47265849,-0.47265850,0.76949854,-0.76949855,0.02711659,-0.02711659,1.15027612,-1.15027613
-5.60380190,2.04648955,-2.04648956,0.07349696,-0.07349696,0.00000000,-0.00000000,0.49240191,-0.49240191,0.78450244,-0.78450244,0.02723680,-0.02723680,1.17840761,-1.17840761
-5.59779890,2.09174318,-2.09174319,0.07482861,-0.07482861,0.00000000,-0.00000000,0.51188276,-0.51188277,0.79793660,-0.79793660,0.02725006,-0.02725006,1.20521844,-1.20521844
-5.59179590,2.13550259,-2.13550261,0.07611461,-0.07611461,0.00000000,-0.00000000,0.53105690,-0.53105691,0.80983090,-0.80983090,0.02716188,-0.02716188,1.23082041,-1.23082041
-5.58579290,2.17801277,-2.17801278,0.07737049,-0.07737049,0.00000000,-0.00000000,0.54988262,-0.54988262,0.82022798,-0.82022798,0.02697920,-0.02697920,1.25533221,-1.25533222
-5.57978989,2.21950172,-2.21950173,0.07861089,-0.07861089,0.00000000,-0.00000000,0.56831967,-0.56831967,0.82917988,-0.82917988,0.02671007,-0.02671007,1.27887067,-1.27887067
-5.57378689,2.26016355,-2.26016356,0.07984862,-0.07984862,0.00000000,-0.00000000,0.58632812,-0.58632813,0.83674453,-0.83674453,0.02636337,-0.02636337,1.30154162,-1.30154163
-5.56778389,2.30014187,-2.30014188,0.08109373,-0.08109373,0.00000000,-0.00000000,0.60386702,-0.60386703,0.84298215,-0.84298215,0.02594846,-0.02594846,1.32343103,-1.32343103
-5.56178089,2.33951430,-2.33951431,0.08235267,-0.08235267,0.00000000,-0.00000000,0.62089303,-0.62089303,0.84795173,-0.84795173,0.02547490,-0.02547490,1.34459646,-1.34459647
-5.55577789,2.37827869,-2.37827870,0.08362756,-0.08362756,0.00000000,-0.00000000,0.63735898,-0.63735898,0.85170763,-0.85170764,0.02495211,-0.02495211,1.36505953,-1.36505953
-5.54977489,2.41634192,-2.41634194,0.08491551,-0.08491551,0.00000000,-0.00000000,0.65321262,-0.65321262,0.85429646,-0.85429646,0.02438913,-0.02438913,1.38479946,-1.38479946
-5.54377189,2.45351180,-2.45351181,0.08620821,-0.08620821,0.00000000,-0.00000000,0.66839551,-0.66839552,0.85575425,-0.85575425,0.02379440,-0.02379440,1.40374834,-1.40374835
-5.53776888,2.48949274,-2.48949275,0.08749173,-0.08749173,0.00000000,-0.00000000,0.68284231,-0.68284231,0.85610420,-0.85610420,0.02317555,-0.02317555,1.42178817,-1.42178817
-5.53176588,2.52388572,-2.52388573,0.08874654,-0.08874654,0.00000000,-0.00000000,0.69648041,-0.69648042,0.85535488,-0.85535488,0.02253927,-0.02253927,1.43875009,-1.43875009
-5.52576288,2.55619291,-2.55619292,0.08994780,-0.08994780,0.00000000,-0.00000000,0.70923028,-0.70923028,0.85349920,-0.85349920,0.02189124,-0.02189124,1.45441592,-1.45441593
-5.51975988,2.58582704,-2.58582705,0.09106594,-0.09106594,0.00000000,-0.00000000,0.72100631,-0.72100632,0.85051407,-0.85051407,0.02123608,-0.02123608,1.46852216,-1.46852216
-5.51375688,2.61212560,-2.61212561,0.09206754,-0.09206754,0.00000000,-0.00000000,0.73171848,-0.73171848,0.84636096,-0.84636096,0.02057736,-0.02057736,1.48076633,-1.48076633
-5.50775388,2.63436962,-2.63436963,0.09291637,-0.09291637,0.00000000,-0.00000000,0.74127467,-0.74127467,0.84098731,-0.84098731,0.01991763,-0.01991763,1.49081569,-1.49081569
-5.50175088,2.65180647,-2.65180648,0.09357471,-0.09357471,0.00000000,-0.00000000,0.74958374,-0.74958375,0.83432890,-0.83432890,0.01925855,-0.01925855,1.49831806,-1.49831806
-5.49574787,2.66367607,-2.66367607,0.09400480,-0.09400480,0.00000000,-0.00000000,0.75655916,-0.75655916,0.82631306,-0.82631306,0.01860097,-0.01860097,1.50291440,-1.50291440
-5.48974487,2.66923950,-2.66923950,0.09417043,-0.09417043,0.00000000,-0.00000000,0.76212315,-0.76212315,0.81686278,-0.81686278,0.01794507,-0.01794507,1.50425269,-1.50425269
-5.48374187,2.66780904,-2.66780904,0.09403848,-0.09403848,0.00000000,-0.00000000,0.76621114,-0.76621114,0.80590146,-0.80590146,0.01729054,-0.01729054,1.50200273,-1.50200272
-5.47773887,2.65877817,-2.65877817,0.09358051,-0.09358051,0.00000000,-0.00000000,0.76877623,-0.76877623,0.79335825,-0.79335824,0.01663670,-0.01663670,1.49587102,-1.49587101
-5.47173587,2.64165046,-2.64165045,0.09277419,-0.09277419,0.00000000,-0.00000000,0.76979361,-0.76979360,0.77917370,-0.77917370,0.01598270,-0.01598270,1.48561539,-1.48561538
-5.46573287,2.61606584,-2.61606583,0.09160454,-0.09160454,0.00000000,-0.00000000,0.76926433,-0.76926432,0.76330554,-0.76330553,0.01532765,-0.01532765,1.47105841,-1.47105840
-5.45972986,2.58182310,-2.58182309,0.09006492,-0.09006492,0.00000000,-0.00000000,0.76721858,-0.76721857,0.74573417,-0.74573416,0.01467076,-0.01467076,1.45209918,-1.45209917
-5.45372686,2.53889735,-2.53889733,0.08815779,-0.08815779,0.00000000,-0.00000000,0.76371784,-0.76371784,0.72646776,-0.72646775,0.01401151,-0.01401151,1.42872276,-1.42872274
-5.44772386,2.48745165,-2.48745163,0.08589502,-0.08589502,0.00000000,-0.00000000,0.75885599,-0.75885598,0.70554650,-0.70554649,0.01334969,-0.01334969,1.40100685,-1.40100683
-5.44172086,2.42784203,-2.42784201,0.08329795,-0.08329795,0.00000000,-0.00000000,0.75275904,-0.75275903,0.68304592,-0.68304591,0.01268555,-0.01268555,1.36912529,-1.36912527
-5.43571786,2.36061562,-2.36061559,0.08039700,-0.08039700,0.00000000,-0.00000000,0.74558350,-0.74558350,0.65907888,-0.65907887,0.01201980,-0.01201980,1.33334810,-1.33334809
-5.42971486,2.28650174,-2.28650171,0.07723101,-0.07723101,0.00000000,-0.00000000,0.73751342,-0.73751341,0.63379626,-0.63379625,0.01135368,-0.01135368,1.29403811,-1.29403810
-5.42371186,2.20639642,-2.20639639,0.07384618,-0.07384618,0.00000000,-0.00000000,0.72875595,-0.72875595,0.60738613,-0.60738612,0.01068890,-0.01068890,1.25164408,-1.25164406
-5.41770885,2.12134078,-2.12134074,0.07029482,-0.07029482,0.00000000,-0.00000000,0.71953594,-0.71953593,0.58007150,-0.58007149,0.01002769,-0.01002769,1.20669074,-1.20669072
-5.41170585,2.03249434,-2.03249430,0.06663380,-0.06663380,0.00000000,-0.00000000,0.71008936,-0.71008935,0.55210667,-0.55210666,0.00937270,-0.00937270,1.15976607,-1.15976605
-5.40570285,1.94110437,-1.94110433,0.06292292,-0.06292292,0.00000000,-0.00000000,0.70065617,-0.70065616,0.52377234,-0.52377233,0.00872691,-0.00872691,1.11150634,-1.11150632
-5.39969985,1.84847252,-1.84847248,0.05922314,-0.05922314,0.00000000,-0.00000000,0.69147273,-0.69147272,0.49536980,-0.49536979,0.00809359,-0.00809359,1.06257955,-1.06257953
-5.39369685,1.75592023,-1.75592019,0.05559479,-0.05559479,0.00000000,-0.00000000,0.68276415,-0.68276414,0.46721427,-0.46721426,0.00747618,-0.00747618,1.01366803,-1.01366801
-5.38769385,1.66475436,-1.66475432,0.05209591,-0.05209591,0.00000000,-0.00000000,0.67473688,-0.67473687,0.43962794,-0.43962793,0.00687816,-0.00687816,0.96545080,-0.96545079
-5.38169085,1.57623433,-1.57623429,0.04878061,-0.04878061,0.00000000,-0.00000000,0.66757192,-0.66757191,0.41293287,-0.41293286,0.00630298,-0.00630298,0.91858654,-0.91858652
-5.37568784,1.49154207,-1.49154204,0.04569766,-0.04569766,0.00000000,-0.00000000,0.66141879,-0.66141879,0.38744405,-0.38744405,0.00575391,-0.00575391,0.87369772,-0.87369770
-5.36968484,1.41175590,-1.41175587,0.04288924,-0.04288923,0.00000000,-0.00000000,0.65639072,-0.65639071,0.36346314,-0.36346313,0.00523401,-0.00523401,0.83135655,-0.83135653
-5.36368184,1.33782906,-1.33782903,0.04039001,-0.04039001,0.00000000,-0.00000000,0.65256099,-0.65256098,0.34127274,-0.34127273,0.00474599,-0.00474599,0.79207321,-0.79207320
-5.35767884,1.27057353,-1.27057350,0.03822640,-0.03822640,0.00000000,-0.00000000,0.64996079,-0.64996079,0.32113181,-0.32113180,0.00429215,-0.00429215,0.75628670,-0.75628669
-5.35167584,1.21064950,-1.21064948,0.03641617,-0.03641617,0.00000000,-0.00000000,0.64857857,-0.64857856,0.30327203,-0.30327203,0.00387438,-0.00387438,0.72435849,-0.72435848
-5.34567284,1.15856050,-1.15856048,0.03496831,-0.03496831,0.00000000,-0.00000000,0.64836080,-0.64836080,0.28789538,-0.28789538,0.00349410,-0.00349410,0.69656919,-0.69656918
-5.33966983,1.11465393,-1.11465392,0.03388315,-0.03388315,0.00000000,-0.00000000,0.64921435,-0.64921435,0.27517276,-0.27517276,0.00315223,-0.00315223,0.67311807,-0.67311806
-5.33366683,1.07912674,-1.07912673,0.03315277,-0.03315277,0.00000000,-0.00000000,0.65101012,-0.65101012,0.26524374,-0.26524374,0.00284925,-0.00284925,0.65412523,-0.65412522
-5.32766383,1.05203549,-1.05203548,0.03276164,-0.03276164,0.00000000,-0.00000000,0.65358798,-0.65358798,0.25821722,-0.25821722,0.00258521,-0.00258521,0.63963634,-0.63963634
-5.32166083,1.03331017,-1.03331016,0.03268744,-0.03268744,0.00000000,-0.00000000,0.65676275,-0.65676275,0.25417287,-0.25417287,0.00235976,-0.00235976,0.62962934,-0.62962934
-5.31565783,1.02277086,-1.02277086,0.03290210,-0.03290210,0.00000000,-0.00000000,0.66033106,-0.66033106,0.25316313,-0.25316313,0.00217221,-0.00217221,0.62402284,-0.62402284
-5.30965483,1.02014636,-1.02014637,0.03337294,-0.03337294,0.00000000,-0.00000000,0.66407876,-0.66407876,0.25521568,-0.25521569,0.00202160,-0.00202160,0.62268569,-0.62268569
-5.30365183,1.02509385,-1.02509385,0.03406389,-0.03406389,0.00000000,-0.00000000,0.66778874,-0.66778874,0.26033599,-0.26033599,0.00190675,-0.00190675,0.62544719,-0.62544720
-5.29764882,1.03721857,-1.03721858,0.03493682,-0.03493682,0.00000000,-0.00000000,0.67124878,-0.67124878,0.26850993,-0.26850994,0.00182634,-0.00182634,0.63210758,-0.63210758
-5.29164582,1.05609286,-1.05609287,0.03595282,-0.03595282,0.00000000,-0.00000000,0.67425923,-0.67425924,0.27970619,-0.27970619,0.00177894,-0.00177894,0.64244808,-0.64244809
-5.28564282,1.08127345,-1.08127347,0.03707347,-0.03707347,0.00000000,-0.00000000,0.67664016,-0.67664017,0.29387832,-0.29387833,0.00176308,-0.00176308,0.65624033,-0.65624034
-5.27963982,1.11231658,-1.11231659,0.03826201,-0.03826201,0.00000000,-0.00000000,0.67823777,-0.67823777,0.31096642,-0.31096643,0.00177728,-0.00177728,0.67325458,-0.67325459
-5.27363682,1.14879016,-1.14879018,0.03948443,-0.03948443,0.00000000,-0.00000000,0.67892975,-0.67892976,0.33089820,-0.33089821,0.00182008,-0.00182008,0.69326648,-0.69326649
-5.26763382,1.19028268,-1.19028271,0.04071035,-0.04071035,0.00000000,-0.00000000,0.67862951,-0.67862952,0.35358950,-0.35358951,0.00189005,-0.00189005,0.71606205,-0.71606207
-5.26163082,1.23640849,-1.23640851,0.04191371,-0.04191371,0.00000000,-0.00000000,0.67728886,-0.67728886,0.37894432,-0.37894433,0.00198578,-0.00198578,0.74144090,-0.74144091
-5.25562781,1.28680934,-1.28680936,0.04307328,-0.04307328,0.00000000,-0.00000000,0.67489927,-0.67489928,0.40685418,-0.40685419,0.00210589,-0.00210589,0.76921727,-0.76921729
-5.24962481,1.34115239,-1.34115242,0.04417292,-0.04417292,0.00000000,-0.00000000,0.67149154,-0.67149154,0.43719708,-0.43719709,0.00224896,-0.00224896,0.79921935,-0.79921937
-5.24362181,1.39912480,-1.39912483,0.04520154,-0.04520154,0.00000000,-0.00000000,0.66713380,-0.66713381,0.46983607,-0.46983609,0.00241351,-0.00241351,0.83128657,-0.83128658
-5.23761881,1.46042534,-1.46042537,0.04615290,-0.04615290,0.00000000,-0.00000000,0.66192814,-0.66192815,0.50461756,-0.50461758,0.00259798,-0.00259798,0.86526538,-0.86526540
-5.23161581,1.52475381,-1.52475384,0.04702515,-0.04702515,0.00000000,-0.00000000,0.65600581,-0.65600581,0.54136945,-0.54136947,0.00280062,-0.00280062,0.90100380,-0.90100382
-5.22561281,1.59179878,-1.59179882,0.04782014,-0.04782014,0.00000000,-0.00000000,0.64952128,-0.64952128,0.57989944,-0.57989946,0.00301952,-0.00301952,0.93834489,-0.93834491
-5.21960980,1.66122471,-1.66122475,0.04854262,-0.04854262,0.00000000,-0.00000000,0.64264554,-0.64264555,0.61999346,-0.61999348,0.00325246,-0.00325246,0.97711995,-0.97711997
-5.21360680,1.73265924,-1.73265928,0.04919929,-0.04919929,0.00000000,-0.00000000,0.63555879,-0.63555879,0.66141454,-0.66141456,0.00349699,-0.00349699,1.01714168,-1.01714170
-5.20760380,1.80568176,-1.80568180,0.04979781,-0.04979781,0.00000000,-0.00000000,0.62844295,-0.62844295,0.70390229,-0.70390231,0.00375029,-0.00375029,1.05819788,-1.05819790
-5.20160080,1.87981404,-1.87981408,0.05034577,-0.05034577,0.00000000,-0.00000000,0.62147436,-0.62147436,0.74717311,-0.74717313,0.00400925,-0.00400925,1.10004622,-1.10004624
-5.19559780,1.95451393,-1.95451397,0.05084974,-0.05084974,0.00000000,-0.00000000,0.61481699,-0.61481699,0.79092125,-0.79092127,0.00427043,-0.00427043,1.14241057,-1.14241059
-5.18959480,2.02917265,-2.02917269,0.05131444,-0.05131444,0.00000000,-0.00000000,0.60861644,-0.60861645,0.83482091,-0.83482093,0.00453009,-0.00453009,1.18497905,-1.18497908
-5.18359180,2.10311634,-2.10311638,0.05174199,-0.05174199,0.00000000,-0.00000000,0.60299503,-0.60299503,0.87852931,-0.87852933,0.00478426,-0.00478426,1.22740443,-1.22740445
-5.17758879,2.17561205,-2.17561208,0.05213146,-0.05213146,0.00000000,-0.00000000,0.59804811,-0.59804811,0.92169081,-0.92169083,0.00502877,-0.00502877,1.26930662,-1.26930664
-5.17158579,2.24587815,-2.24587818,0.05247854,-0.05247854,0.00000000,-0.00000000,0.59384178,-0.59384178,0.96394200,-0.96394203,0.00525938,-0.00525938,1.31027764,-1.31027766
-5.16558279,2.31309899,-2.31309902,0.05277552,-0.05277552,0.00000000,-0.00000000,0.59041199,-0.59041199,1.00491762,-1.00491764,0.00547187,-0.00547187,1.34988867,-1.34988869
-5.15957979,2.37644312,-2.37644316,0.05301150,-0.05301150,0.00000000,-0.00000000,0.58776494,-0.58776494,1.04425703,-1.04425705,0.00566211,-0.00566211,1.38769899,-1.38769900
