energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-4.30115058,5.42817338,0.80965572,4.24711754,0.44988520,0.00783132,0.66809514,0.00000000
-4.29514757,5.53307154,0.76863630,4.36943340,0.46196423,0.00804622,0.64839133,0.00000000
-4.28914457,5.63953303,0.73090225,4.49106450,0.47445805,0.00825608,0.63071983,0.00000000
-4.28314157,5.74367436,0.69627210,4.60871699,0.48705308,0.00845583,0.61471038,0.00000000
-4.27713857,5.84162406,0.66453664,4.71911216,0.49942930,0.00864042,0.59999429,0.00000000
-4.27113557,5.92962901,0.63546872,4.81907500,0.51127011,0.00880492,0.58621182,0.00000000
-4.26513257,6.00416446,0.60883367,4.90562580,0.52227306,0.00894460,0.57302008,0.00000000
-4.25912956,6.06204328,0.58440017,4.97607092,0.53216103,0.00905514,0.56010107,0.00000000
-4.25312656,6.10052004,0.56195100,5.02808925,0.54069333,0.00913267,0.54716966,0.00000000
-4.24712356,6.11738525,0.54129325,5.05981030,0.54767627,0.00917398,0.53398103,0.00000000
-4.24112056,6.11104537,0.52226753,5.06988052,0.55297267,0.00917655,0.52033735,0.00000000
-4.23511756,6.08058481,0.50475574,5.05751439,0.55650989,0.00913871,0.50609326,0.00000000
-4.22911456,6.02580667,0.48868709,5.02252789,0.55828578,0.00905966,0.49116010,0.00000000
-4.22311156,5.94724990,0.47404200,4.96535231,0.55837243,0.00893955,0.47550841,0.00000000
-4.21710855,5.84618175,0.46085369,4.88702746,0.55691718,0.00877946,0.45916884,0.00000000
-4.21110555,5.72456517,0.44920738,4.78917412,0.55414088,0.00858142,0.44223126,0.00000000
-4.20510255,5.58500244,0.43923706,4.67394677,0.55033343,0.00834833,0.42484215,0.00000000
-4.19909955,5.43065673,0.43111985,4.54396813,0.54584635,0.00808391,0.40720041,0.00000000
-4.19309655,5.26515504,0.42506833,4.40224842,0.54108301,0.00779255,0.38955173,0.00000000
-4.18709355,5.09247616,0.42132088,4.25209240,0.53648642,0.00747921,0.37218166,0.00000000
-4.18109055,4.91682808,0.42013058,4.09699802,0.53252535,0.00714928,0.35540789,0.00000000
-4.17508754,4.74251997,0.42175307,3.94055080,0.52967896,0.00680839,0.33957165,0.00000000
-4.16908454,4.57383326,0.42643374,3.78631813,0.52842075,0.00646228,0.32502881,0.00000000
-4.16308154,4.41489696,0.43439490,3.63774728,0.52920222,0.00611660,0.31214077,0.00000000
-4.15707854,4.26957143,0.44582335,3.49807108,0.53243700,0.00577679,0.30126543,0.00000000
-4.15107554,4.14134444,0.46085888,3.37022415,0.53848592,0.00544793,0.29274836,0.00000000
-4.14507254,4.03324267,0.47958408,3.25677232,0.54764358,0.00513461,0.28691441,0.00000000
-4.13906953,3.94776077,0.50201603,3.15985699,0.56012697,0.00484084,0.28405978,0.00000000
-4.13306653,3.88680940,0.52809994,3.08115531,0.57606639,0.00456997,0.28444469,0.00000000
-4.12706353,3.85168263,0.55770522,3.02185654,0.59549913,0.00432465,0.28828658,0.00000000
-4.12106053,3.84304432,0.59062396,2.98265389,0.61836597,0.00410680,0.29575406,0.00000000
-4.11505753,3.86093231,0.62657192,2.96375084,0.64451067,0.00391762,0.30696136,0.00000000
-4.10905453,3.90477866,0.66519188,2.96488029,0.67368235,0.00375759,0.32196358,0.00000000
-4.10305153,3.97344385,0.70605943,2.98533439,0.70554070,0.00362654,0.34075253,0.00000000
-4.09704852,4.06526236,0.74869057,3.02400298,0.73966373,0.00352371,0.36325348,0.00000000
-4.09104552,4.17809712,0.79255122,3.07941831,0.77555784,0.00344778,0.38932267,0.00000000
-4.08504252,4.30940032,0.83706795,3.14980383,0.81266973,0.00339696,0.41874590,0.00000000
-4.07903952,4.45627829,0.88163974,3.23312502,0.85039981,0.00336910,0.45123822,0.00000000
-4.07303652,4.61555833,0.92565019,3.32714065,0.88811668,0.00336173,0.48644500,0.00000000
-4.06703352,4.78385586,0.96848001,3.42945302,0.92517214,0.00337213,0.52394446,0.00000000
-4.06103052,4.95764064,1.00951911,3.53755625,0.96091633,0.00339746,0.56325178,0.00000000
-4.05502751,5.13330112,1.04817825,3.64888205,0.99471262,0.00343474,0.60382510,0.00000000
-4.04902451,5.30720636,1.08389981,3.76084262,1.02595174,0.00348099,0.64507329,0.00000000
-4.04302151,5.47576529,1.11616751,3.87087088,1.05406495,0.00353324,0.68636551,0.00000000
-4.03701851,5.63548330,1.14451498,3.97645803,1.07853581,0.00358857,0.72704265,0.00000000
-4.03101551,5.78301613,1.16853307,4.07518901,1.09891052,0.00364419,0.76643031,0.00000000
-4.02501251,5.91522123,1.18787588,4.16477611,1.11480643,0.00369744,0.80385320,0.00000000
-4.01900950,6.02920664,1.20226557,4.24309107,1.12591887,0.00374583,0.83865046,0.00000000
-4.01300650,6.12237712,1.21149607,4.30819589,1.13202605,0.00378707,0.87019173,0.00000000
-4.00700350,6.19247740,1.21543561,4.35837227,1.13299221,0.00381911,0.89789318,0.00000000
-4.00100050,6.23763201,1.21402841,4.39214961,1.12876892,0.00384014,0.92123328,0.00000000
-3.99499750,6.25638081,1.20729546,4.40833095,1.11939476,0.00384861,0.93976747,0.00000000
-3.98899450,6.24770950,1.19533442,4.40601629,1.10499347,0.00384329,0.95314140,0.00000000
-3.98299150,6.21107397,1.17831893,4.38462261,1.08577064,0.00382322,0.96110214,0.00000000
-3.97698849,6.14641739,1.15649708,4.34389933,1.06200923,0.00378777,0.96350688,0.00000000
-3.97098549,6.05417899,1.13018924,4.28393868,1.03406397,0.00373664,0.96032887,0.00000000
-3.96498249,5.93529365,1.09978505,4.20517979,1.00235482,0.00366984,0.95166013,0.00000000
-3.95897949,5.79118141,1.06573973,4.10840582,0.96735981,0.00358771,0.93771105,0.00000000
-3.95297649,5.62372661,1.02856946,3.99473365,0.92960711,0.00349090,0.91880660,0.00000000
-3.94697349,5.43524655,0.98884589,3.86559576,0.88966678,0.00338037,0.89537949,0.00000000
-3.94097049,5.22844983,0.94718976,3.72271438,0.84814212,0.00325734,0.86796030,0.00000000
-3.93496748,5.00638538,0.90426354,3.56806826,0.80566085,0.00312328,0.83716503,0.00000000
-3.92896448,4.77238298,0.86076308,3.40385280,0.76286615,0.00297989,0.80368049,0.00000000
-3.92296148,4.52998699,0.81740851,3.23243453,0.72040776,0.00282902,0.76824793,0.00000000
-3.91695848,4.28288492,0.77493415,3.05630133,0.67893305,0.00267266,0.73164553,0.00000000
-3.91095548,4.03483298,0.73407783,2.87800973,0.63907830,0.00251289,0.69467025,0.00000000
-3.90495248,3.78958051,0.69556957,2.70013114,0.60146022,0.00235182,0.65811953,0.00000000
-3.89894947,3.55079565,0.66011992,2.52519850,0.56666763,0.00219156,0.62277349,0.00000000
-3.89294647,3.32199422,0.62840799,2.35565519,0.53525357,0.00203418,0.58937790,0.00000000
-3.88694347,3.10647366,0.60106952,2.19380755,0.50772774,0.00188163,0.55862846,0.00000000
-3.88094047,2.90725386,0.57868519,2.04178256,0.48454934,0.00173576,0.53115673,0.00000000
-3.87493747,2.72702605,0.56176923,1.90149163,0.46612042,0.00159826,0.50751787,0.00000000
-3.86893447,2.56811093,0.55075883,1.77460144,0.45277980,0.00147064,0.48818047,0.00000000
-3.86293147,2.43242671,0.54600430,1.66251234,0.44479750,0.00135421,0.47351857,0.00000000
-3.85692846,2.32146730,0.54776045,1.56634445,0.44236998,0.00125010,0.46380598,0.00000000
-3.85092546,2.23629070,0.55617920,1.48693148,0.44561607,0.00115920,0.45921277,0.00000000
-3.84492246,2.17751733,0.57130383,1.42482194,0.45457381,0.00108224,0.45980417,0.00000000
-3.83891946,2.14533756,0.59306495,1.38028701,0.46919818,0.00101973,0.46554152,0.00000000
-3.83291646,2.13952783,0.62127837,1.35333436,0.48936007,0.00097200,0.47628530,0.00000000
-3.82691346,2.15947425,0.65564524,1.34372711,0.51484626,0.00093925,0.49180026,0.00000000
-3.82091046,2.20420270,0.69575424,1.35100665,0.54536076,0.00092148,0.51176218,0.00000000
-3.81490745,2.27241416,0.74108636,1.37451845,0.58052759,0.00091863,0.53576635,0.00000000
-3.80890445,2.36252419,0.79102190,1.41343973,0.61989485,0.00093047,0.56333750,0.00000000
-3.80290145,2.47270517,0.84485004,1.46680781,0.66294045,0.00095672,0.59394093,0.00000000
-3.79689845,2.60093045,0.90178061,1.53354842,0.70907916,0.00099701,0.62699456,0.00000000
-3.79089545,2.74501894,0.96095815,1.61250288,0.75767126,0.00105091,0.66188179,0.00000000
-3.78489245,2.90267935,1.02147790,1.70245351,0.80803248,0.00111794,0.69796471,0.00000000
-3.77888944,3.07155318,1.08240345,1.80214671,0.85944524,0.00119756,0.73459751,0.00000000
-3.77288644,3.24925546,1.14278566,1.91031325,0.91117097,0.00128918,0.77113968,0.00000000
-3.76688344,3.43341288,1.20168246,2.02568558,0.96246322,0.00139219,0.80696883,0.00000000
-3.76088044,3.62169850,1.25817891,2.14701198,1.01258143,0.00150591,0.84149275,0.00000000
-3.75487744,3.81186296,1.31140712,2.27306783,1.06080488,0.00162960,0.87416048,0.00000000
-3.74887444,4.00176177,1.36056526,2.40266403,1.10644666,0.00176247,0.90447218,0.00000000
-3.74287144,4.18937872,1.40493530,2.53465311,1.14886703,0.00190367,0.93198767,0.00000000
-3.73686843,4.37284551,1.44389870,2.66793338,1.18748608,0.00205228,0.95633329,0.00000000
-3.73086543,4.55045753,1.47694972,2.80145180,1.22179506,0.00220730,0.97720732,0.00000000
-3.72486243,4.72068634,1.50370572,2.93420588,1.25136613,0.00236766,0.99438351,0.00000000
-3.71885943,4.88218888,1.52391421,3.06524543,1.27586021,0.00253223,1.00771310,0.00000000
-3.71285643,5.03381380,1.53745626,3.19367447,1.29503259,0.00269980,1.01712507,0.00000000
-3.70685343,5.17460518,1.54434630,3.31865369,1.30873603,0.00286913,1.02262483,0.00000000
-3.70085043,5.30380401,1.54472809,3.43940384,1.31692137,0.00303891,1.02429154,0.00000000
-3.69484742,5.42084742,1.53886711,3.55521014,1.31963544,0.00320784,1.02227393,0.00000000
-3.68884442,5.52536608,1.52713969,3.66542773,1.31701639,0.00337458,1.01678505,0.00000000
-3.68284142,5.61717988,1.51001915,3.76948801,1.30928663,0.00353784,1.00809596,0.00000000
-3.67683842,5.69629179,1.48805958,3.86690573,1.29674354,0.00369634,0.99652857,0.00000000
-3.67083542,5.76288035,1.46187787,3.95728634,1.27974843,0.00384889,0.98244778,0.00000000
-3.66483242,5.81729061,1.43213467,4.04033340,1.25871413,0.00399437,0.96625321,0.00000000
-3.65882941,5.86002385,1.39951507,4.11585548,1.23409166,0.00413177,0.94837058,0.00000000
-3.65282641,5.89172613,1.36470966,4.18377232,1.20635670,0.00426022,0.92924302,0.00000000
-3.64682341,5.91317600,1.32839681,4.24411964,1.17599621,0.00437898,0.90932242,0.00000000
-3.64082041,5.92527149,1.29122670,4.29705265,1.14349590,0.00448746,0.88906106,0.00000000
-3.63481741,5.92901684,1.25380772,4.34284767,1.10932896,0.00458527,0.86890365,0.00000000
-3.62881441,5.92550897,1.21669554,4.38190202,1.07394648,0.00467218,0.84927989,0.00000000
-3.62281141,5.91592427,1.18038522,4.41473200,1.03776984,0.00474812,0.83059768,0.00000000
-3.61680840,5.90150561,1.14530633,4.44196890,1.00118530,0.00481323,0.81323713,0.00000000
-3.61080540,5.88354978,1.11182098,4.46435315,0.96454074,0.00486779,0.79754529,0.00000000
-3.60480240,5.86339536,1.08022459,4.48272669,0.92814464,0.00491226,0.78383177,0.00000000
-3.59879940,5.84241077,1.05074892,4.49802350,0.89226684,0.00494726,0.77236507,0.00000000
-3.59279640,5.82198239,1.02356682,4.51125835,0.85714100,0.00497355,0.76336974,0.00000000
-3.58679340,5.80350213,0.99879832,4.52351383,0.82296819,0.00499200,0.75702415,0.00000000
-3.58079040,5.78835418,0.97651713,4.53592545,0.78992128,0.00500362,0.75345892,0.00000000
-3.57478739,5.77790043,0.95675734,4.54966499,0.75814955,0.00500949,0.75275573,0.00000000
-3.56878439,5.77346397,0.93951954,4.56592173,0.72778316,0.00501079,0.75494669,0.00000000
-3.56278139,5.77631050,0.92477599,4.58588191,0.69893702,0.00500872,0.76001394,0.00000000
-3.55677839,5.78762729,0.91247466,4.61070607,0.67171377,0.00500456,0.76788962,0.00000000
-3.55077539,5.80849981,0.90254187,4.64150473,0.64620567,0.00499955,0.77845612,0.00000000
-3.54477239,5.83988620,0.89488354,4.67931255,0.62249522,0.00499498,0.79154667,0.00000000
-3.53876938,5.88259021,0.88938527,4.72506128,0.60065455,0.00499206,0.80694639,0.00000000
-3.53276638,5.93723324,0.88591146,4.77955226,0.58074375,0.00499196,0.82439382,0.00000000
-3.52676338,6.00422667,0.88430381,4.84342908,0.56280828,0.00499578,0.84358315,0.00000000
-3.52076038,6.08374560,0.88437968,4.91715123,0.54687576,0.00500451,0.86416725,0.00000000
-3.51475738,6.17570535,0.88593072,5.00096965,0.53295250,0.00501902,0.88576163,0.00000000
-3.50875438,6.27974197,0.88872218,5.09490529,0.52102010,0.00504002,0.90794953,0.00000000
-3.50275138,6.39519830,0.89249329,5.19873143,0.51103250,0.00506808,0.93028802,0.00000000
-3.49674837,6.52111637,0.89695893,5.31196093,0.50291373,0.00510358,0.95231535,0.00000000
-3.49074537,6.65623744,0.90181289,5.43383900,0.49655671,0.00514667,0.97355932,0.00000000
-3.48474237,6.79900994,0.90673250,5.56334225,0.49182319,0.00519735,0.99354659,0.00000000
-3.47873937,6.94760592,0.91138476,5.69918452,0.48854499,0.00525535,1.01181273,0.00000000
-3.47273637,7.09994580,0.91543370,5.83982967,0.48652653,0.00532020,1.02791266,0.00000000
-3.46673337,7.25373107,0.91854847,5.98351139,0.48554854,0.00539122,1.04143116,0.00000000
-3.46073037,7.40648434,0.92041208,6.12825993,0.48537293,0.00546748,1.05199314,0.00000000
-3.45472736,7.55559566,0.92073000,6.27193537,0.48574844,0.00554786,1.05927305,0.00000000
-3.44872436,7.69837418,0.91923842,6.41226674,0.48641695,0.00563105,1.06300329,0.00000000
-3.44272136,7.83210372,0.91571168,6.54689656,0.48712008,0.00571555,1.06298100,0.00000000
-3.43671836,7.95410104,0.90996833,6.67342971,0.48760594,0.00579973,1.05907314,0.00000000
-3.43071536,8.06177540,0.90187586,6.78948592,0.48763555,0.00588185,1.05121952,0.00000000
-3.42471236,8.15268817,0.89135354,6.89275466,0.48698887,0.00596006,1.03943367,0.00000000
-3.41870935,8.22461118,0.87837358,6.98105141,0.48547017,0.00603251,1.02380154,0.00000000
-3.41270635,8.27558266,0.86296044,7.05237420,0.48291248,0.00609737,1.00447819,0.00000000
-3.40670335,8.30395958,0.84518853,7.10495888,0.47918119,0.00615285,0.98168253,0.00000000
-3.40070035,8.30846543,0.82517850,7.13733211,0.47417656,0.00619732,0.95569054,0.00000000
-3.39469735,8.28823213,0.80309227,7.14836042,0.46783526,0.00622931,0.92682719,0.00000000
-3.38869435,8.24283538,0.77912727,7.13729391,0.46013078,0.00624761,0.89545750,0.00000000
-3.38269135,8.17232206,0.75351020,7.10380319,0.45107298,0.00625131,0.86197726,0.00000000
-3.37668834,8.07722887,0.72649043,7.04800803,0.44070669,0.00623984,0.82680356,0.00000000
-3.37068534,7.95859124,0.69833367,6.97049625,0.42910948,0.00621302,0.79036572,0.00000000
-3.36468234,7.81794135,0.66931575,6.87233168,0.41638876,0.00617112,0.75309679,0.00000000
-3.35867934,7.65729481,0.63971706,6.75505003,0.40267830,0.00611485,0.71542592,0.00000000
-3.35267634,7.47912513,0.60981749,6.62064194,0.38813422,0.00604537,0.67777169,0.00000000
-3.34667334,7.28632581,0.57989204,6.47152272,0.37293062,0.00596432,0.64053650,0.00000000
-3.34067034,7.08216003,0.55020716,6.31048875,0.35725498,0.00587376,0.60410205,0.00000000
-3.33466733,6.87019829,0.52101766,6.14066108,0.34130335,0.00577614,0.56882574,0.00000000
-3.32866433,6.65424496,0.49256420,5.96541705,0.32527549,0.00567427,0.53503794,0.00000000
-3.32266133,6.43825505,0.46507124,5.78831150,0.30937014,0.00557121,0.50304001,0.00000000
-3.31665833,6.22624304,0.43874543,5.61298943,0.29378030,0.00547021,0.47310274,0.00000000
-3.31065533,6.02218600,0.41377433,5.44309260,0.27868899,0.00537461,0.44546526,0.00000000
-3.30465233,5.82992380,0.39032540,5.28216276,0.26426520,0.00528773,0.42033417,0.00000000
-3.29864932,5.65305941,0.36854530,5.13354456,0.25066047,0.00521278,0.39788273,0.00000000
-3.29264632,5.49486239,0.34855951,5.00029140,0.23800602,0.00515273,0.37825026,0.00000000
-3.28664332,5.35817915,0.33047221,4.88507752,0.22641061,0.00511019,0.36154154,0.00000000
-3.28064032,5.24535303,0.31436664,4.79011933,0.21595913,0.00508737,0.34782633,0.00000000
-3.27463732,5.15815749,0.30030586,4.71710927,0.20671210,0.00508593,0.33713917,0.00000000
-3.26863432,5.09774506,0.28833399,4.66716445,0.19870598,0.00510695,0.32947951,0.00000000
-3.26263132,5.06461451,0.27847810,4.64079259,0.19195440,0.00515087,0.32481219,0.00000000
-3.25662831,5.05859777,0.27075053,4.63787668,0.18645021,0.00521745,0.32306869,0.00000000
-3.25062531,5.07886788,0.26515181,4.65767936,0.18216831,0.00530578,0.32414893,0.00000000
-3.24462231,5.12396794,0.26167402,4.69886734,0.17906910,0.00541430,0.32792393,0.00000000
-3.23861931,5.19186079,0.26030447,4.75955531,0.17710248,0.00554082,0.33423929,0.00000000
-3.23261631,5.27999767,0.26102950,4.83736810,0.17621212,0.00568260,0.34291941,0.00000000
-3.22661331,5.38540391,0.26383830,4.92951915,0.17633985,0.00583645,0.35377243,0.00000000
-3.22061031,5.50477837,0.26872627,5.03290241,0.17742994,0.00599882,0.36659570,0.00000000
-3.21460730,5.63460299,0.27569795,5.14419459,0.17943297,0.00616590,0.38118152,0.00000000
-3.20860430,5.77125820,0.28476896,5.25996364,0.18230918,0.00633378,0.39732301,0.00000000
-3.20260130,5.91113951,0.29596687,5.37677948,0.18603093,0.00649855,0.41481962,0.00000000
-3.19659830,6.05077039,0.30933077,5.49132246,0.19058419,0.00665646,0.43348210,0.00000000
-3.19059530,6.18690677,0.32490920,5.60048516,0.19596892,0.00680400,0.45313658,0.00000000
-3.18459230,6.31662856,0.34275659,5.70146334,0.20219819,0.00693802,0.47362744,0.00000000
-3.17858929,6.43741432,0.36292804,5.79183229,0.20929608,0.00705583,0.49481877,0.00000000
-3.17258629,6.54719584,0.38547257,5.86960538,0.21729435,0.00715528,0.51659429,0.00000000
-3.16658329,6.64439045,0.41042507,5.93327249,0.22622805,0.00723476,0.53885565,0.00000000
-3.16058029,6.72790986,0.43779725,5.98181693,0.23613027,0.00729324,0.56151911,0.00000000
-3.15457729,6.79714571,0.46756800,6.01471056,0.24702614,0.00733030,0.58451084,0.00000000
-3.14857429,6.85193312,0.49967362,6.03188772,0.25892663,0.00734602,0.60776109,0.00000000
-3.14257129,6.89249473,0.53399861,6.03370009,0.27182225,0.00734099,0.63119754,0.00000000
-3.13656828,6.91936894,0.57036736,6.02085503,0.28567721,0.00731622,0.65473833,0.00000000
-3.13056528,6.93332668,0.60853769,5.99434138,0.30042432,0.00727304,0.67828519,0.00000000
-3.12456228,6.93528183,0.64819645,5.95534690,0.31596097,0.00721303,0.70171729,0.00000000
-3.11855928,6.92620083,0.68895793,5.90517213,0.33214660,0.00713789,0.72488619,0.00000000
-3.11255628,6.90701667,0.73036538,5.84514556,0.34880185,0.00704939,0.74761245,0.00000000
-3.10655328,6.87855246,0.77189583,5.77654488,0.36570957,0.00694922,0.76968410,0.00000000
-3.10055028,6.84145898,0.81296841,5.70052828,0.38261784,0.00683898,0.79085744,0.00000000
-3.09454727,6.79616952,0.85295599,5.61807971,0.39924493,0.00672009,0.81086012,0.00000000
-3.08854427,6.74287455,0.89119984,5.52997036,0.41528606,0.00659373,0.82939647,0.00000000
-3.08254127,6.68151709,0.92702694,5.43673808,0.43042186,0.00646085,0.84615507,0.00000000
-3.07653827,6.61180862,0.95976915,5.33868517,0.44432805,0.00632217,0.86081800,0.00000000
-3.07053527,6.53326383,0.98878361,5.23589377,0.45668611,0.00617815,0.87307155,0.00000000
-3.06453227,6.44525165,1.01347335,5.12825702,0.46719428,0.00602907,0.88261768,0.00000000
-3.05852926,6.34705876,1.03330736,5.01552349,0.47557861,0.00587504,0.88918571,0.00000000
-3.05252626,6.23796128,1.04783899,4.89735128,0.48160337,0.00571606,0.89254360,0.00000000
-3.04652326,6.11729985,1.05672196,4.77336813,0.48508047,0.00555207,0.89250824,0.00000000
-3.04052026,5.98455336,1.05972317,4.64323334,0.48587737,0.00538301,0.88895408,0.00000000
-3.03451726,5.83940668,1.05673169,4.50669760,0.48392306,0.00520886,0.88181983,0.00000000
-3.02851426,5.68180845,1.04776344,4.36365707,0.47921196,0.00502970,0.87111267,0.00000000
-3.02251126,5.51201549,1.03296155,4.21419844,0.47180549,0.00484572,0.85690997,0.00000000
-3.01650825,5.33062176,1.01259210,4.05863276,0.46183113,0.00465725,0.83935828,0.00000000
-3.01050525,5.13857021,0.98703577,3.89751612,0.44947931,0.00446479,0.81866984,0.00000000
-3.00450225,4.93714758,0.95677566,3.73165663,0.43499790,0.00426898,0.79511674,0.00000000
-2.99849925,4.72796263,0.92238187,3.56210761,0.41868493,0.00407064,0.76902306,0.00000000
-2.99249625,4.51290962,0.88449367,3.39014798,0.40087958,0.00387067,0.74075553,0.00000000
-2.98649325,4.29411925,0.84380003,3.21725121,0.38195205,0.00367010,0.71071303,0.00000000
-2.98049025,4.07389994,0.80101936,3.04504497,0.36229257,0.00347002,0.67931563,0.00000000
-2.97448724,3.85467277,0.75687930,2.87526388,0.34230014,0.00327156,0.64699350,0.00000000
-2.96848424,3.63890314,0.71209737,2.70969793,0.32237131,0.00307586,0.61417628,0.00000000
-2.96248124,3.42903253,0.66736313,2.55013913,0.30288946,0.00288403,0.58128324,0.00000000
-2.95647824,3.22741314,0.62332245,2.39832897,0.28421495,0.00269711,0.54871458,0.00000000
-2.95047524,3.03624794,0.58056434,2.25590883,0.26667640,0.00251609,0.51684415,0.00000000
-2.94447224,2.85753821,0.53961044,2.12437533,0.25056332,0.00234183,0.48601359,0.00000000
-2.93846923,2.69303998,0.50090758,2.00504202,0.23612025,0.00217513,0.45652811,0.00000000
-2.93246623,2.54423035,0.46482306,1.89900858,0.22354254,0.00201663,0.42865378,0.00000000
-2.92646323,2.41228406,0.43164275,1.80713808,0.21297369,0.00186688,0.40261621,0.00000000
-2.92046023,2.29806047,0.40157171,1.73004274,0.20450433,0.00172631,0.37860060,0.00000000
-2.91445723,2.20210025,0.37473698,1.66807788,0.19817266,0.00159524,0.35675277,0.00000000
-2.90845423,2.12463138,0.35119221,1.62134394,0.19396630,0.00147391,0.33718116,0.00000000
-2.90245123,2.06558331,0.33092389,1.58969574,0.19182530,0.00136244,0.31995950,0.00000000
-2.89644822,2.02460831,0.31385859,1.57275834,0.19164633,0.00126090,0.30512993,0.00000000
-2.89044522,2.00110878,0.29987111,1.56994857,0.19328764,0.00116927,0.29270646,0.00000000
-2.88444222,1.99426939,0.28879312,1.58050115,0.19657478,0.00108751,0.28267852,0.00000000
-2.87843922,2.00309268,0.28042199,1.60349846,0.20130685,0.00101550,0.27501459,0.00000000
-2.87243622,2.02643716,0.27452969,1.63790278,0.20726308,0.00095310,0.26966563,0.00000000
-2.86643322,2.06305642,0.27087151,1.68259009,0.21420963,0.00090015,0.26656839,0.00000000
-2.86043022,2.11163848,0.26919443,1.73638413,0.22190628,0.00085647,0.26564845,0.00000000
-2.85442721,2.17084395,0.26924504,1.79808997,0.23011317,0.00082186,0.26682292,0.00000000
-2.84842421,2.23934228,0.27077695,1.86652585,0.23859700,0.00079610,0.27000281,0.00000000
-2.84242121,2.31584496,0.27355745,1.94055258,0.24713701,0.00077900,0.27509513,0.00000000
-2.83641821,2.39913489,0.27737352,2.01909958,0.25553026,0.00077036,0.28200447,0.00000000
-2.83041521,2.48809117,0.28203695,2.10118674,0.26359622,0.00076997,0.29063439,0.00000000
-2.82441221,2.58170866,0.28738861,2.18594176,0.27118065,0.00077763,0.30088839,0.00000000
-2.81840920,2.67911203,0.29330174,2.27261225,0.27815856,0.00079316,0.31267055,0.00000000
-2.81240620,2.77956376,0.29968421,2.36057255,0.28443630,0.00081638,0.32588598,0.00000000
-2.80640320,2.88246627,0.30647974,2.44932503,0.28995267,0.00084710,0.34044101,0.00000000
-2.80040020,2.98735829,0.31366802,2.53849607,0.29467917,0.00088515,0.35624318,0.00000000
-2.79439720,3.09390568,0.32126372,2.62782705,0.29861931,0.00093034,0.37320124,0.00000000
-2.78839420,3.20188736,0.32931449,2.71716071,0.30180715,0.00098248,0.39122496,0.00000000
-2.78239120,3.31117712,0.33789791,2.80642374,0.30430502,0.00104135,0.41022512,0.00000000
-2.77638819,3.42172199,0.34711748,2.89560610,0.30620077,0.00110672,0.43011345,0.00000000
-2.77038519,3.53351835,0.35709793,2.98473836,0.30760439,0.00117831,0.45080279,0.00000000
-2.76438219,3.64658665,0.36797976,3.07386761,0.30864438,0.00125579,0.47220729,0.00000000
-2.75837919,3.76094592,0.37991336,3.16303331,0.30946390,0.00133879,0.49424284,0.00000000
-2.75237619,3.87658910,0.39305284,3.25224391,0.31021682,0.00142684,0.51682761,0.00000000
-2.74637319,3.99346020,0.40754978,3.34145529,0.31106388,0.00151944,0.53988272,0.00000000
-2.74037019,4.11143432,0.42354712,3.43055199,0.31216898,0.00161597,0.56333296,0.00000000
-2.73436718,4.23030128,0.44117344,3.51933199,0.31369569,0.00171573,0.58710755,0.00000000
-2.72836418,4.34975369,0.46053768,3.60749599,0.31580413,0.00181795,0.61114090,0.00000000
-2.72236118,4.46937999,0.48172469,3.69464151,0.31864809,0.00192176,0.63537319,0.00000000
-2.71635818,4.58866291,0.50479154,3.78026258,0.32237251,0.00202623,0.65975082,0.00000000
-2.71035518,4.70698361,0.52976479,3.86375506,0.32711120,0.00213034,0.68422672,0.00000000
-2.70435218,4.82363151,0.55663882,3.94442784,0.33298491,0.00223307,0.70876025,0.00000000
-2.69834917,4.93781957,0.58537504,4.02151961,0.34009939,0.00233333,0.73331691,0.00000000
-2.69234617,5.04870480,0.61590217,4.09422103,0.34854376,0.00243008,0.75786767,0.00000000
-2.68634317,5.15541310,0.64811734,4.16170143,0.35838878,0.00252229,0.78238796,0.00000000
-2.68034017,5.25706766,0.68188791,4.22313945,0.36968517,0.00260902,0.80685627,0.00000000
-2.67433717,5.35281980,0.71705391,4.27775616,0.38246184,0.00268944,0.83125250,0.00000000
-2.66833417,5.44188084,0.75343088,4.32484961,0.39672415,0.00276286,0.85555584,0.00000000
-2.66233117,5.52355353,0.79081290,4.36382912,0.41245199,0.00282879,0.87974249,0.00000000
-2.65632816,5.59726154,0.82897564,4.39424767,0.42959802,0.00288693,0.90378300,0.00000000
-2.65032516,5.66257516,0.86767938,4.41583077,0.44808587,0.00293722,0.92763947,0.00000000
-2.64432216,5.71923196,0.90667163,4.42850004,0.46780866,0.00297987,0.95126258,0.00000000
-2.63831916,5.76715073,0.94568953,4.43239002,0.48862780,0.00301533,0.97458867,0.00000000
-2.63231616,5.80643781,0.98446178,4.42785686,0.51037231,0.00304432,0.99753676,0.00000000
-2.62631316,5.83738486,1.02271022,4.41547798,0.53283883,0.00306781,1.02000592,0.00000000
-2.62031016,5.86045782,1.06015105,4.39604201,0.55579240,0.00308697,1.04187297,0.00000000
-2.61430715,5.87627721,1.09649586,4.37052902,0.57896824,0.00310316,1.06299068,0.00000000
-2.60830415,5.88559031,1.13145251,4.34008149,0.60207454,0.00311785,1.08318679,0.00000000
-2.60230115,5.88923658,1.16472611,4.30596687,0.62479633,0.00313261,1.10226387,0.00000000
