energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.83191596,1.63106429,0.20660040,0.00532863,0.77645838,0.57901676,0.88924102,0.00000000
-5.82591296,1.64969942,0.21180941,0.00564425,0.78648298,0.56787513,0.89425189,0.00000000
-5.81990995,1.68066237,0.21870949,0.00600012,0.80252998,0.56189766,0.90521675,0.00000000
-5.81390695,1.72342330,0.22725124,0.00639277,0.82429201,0.56107808,0.92181703,0.00000000
-5.80790395,1.77709956,0.23734033,0.00681746,0.85129273,0.56527259,0.94354783,0.00000000
-5.80190095,1.84047676,0.24883929,0.00726828,0.88289581,0.57420527,0.96973410,0.00000000
-5.79589795,1.91204004,0.26157028,0.00773819,0.91831946,0.58747688,0.99955219,0.00000000
-5.78989495,1.99001455,0.27531906,0.00821917,0.95665601,0.60457673,1.03205582,0.00000000
-5.78389195,2.07241367,0.28983963,0.00870241,0.99689581,0.62489733,1.06620569,0.00000000
-5.77788894,2.15709343,0.30485985,0.00917853,1.03795467,0.64775113,1.10090161,0.00000000
-5.77188594,2.24181145,0.32008756,0.00963780,1.07870399,0.67238924,1.13501606,0.00000000
-5.76588294,2.32428856,0.33521730,0.01007046,1.11800250,0.69802130,1.16742799,0.00000000
-5.75987994,2.40227113,0.34993736,0.01046693,1.15472858,0.72383622,1.19705588,0.00000000
-5.75387694,2.47359231,0.36393699,0.01081816,1.18781206,0.74902323,1.22288889,0.00000000
-5.74787394,2.53623024,0.37691379,0.01111585,1.21626445,0.77279263,1.24401510,0.00000000
-5.74187094,2.58836148,0.38858079,0.01135275,1.23920649,0.79439585,1.25964603,0.00000000
-5.73586793,2.62840804,0.39867337,0.01152284,1.25589216,0.81314413,1.26913676,0.00000000
-5.72986493,2.65507666,0.40695564,0.01162156,1.26572833,0.82842548,1.27200096,0.00000000
-5.72386193,2.66738915,0.41322618,0.01164590,1.26828928,0.83971941,1.26792066,0.00000000
-5.71785893,2.66470313,0.41732299,0.01159450,1.26332585,0.84660890,1.25675047,0.00000000
-5.71185593,2.64672248,0.41912747,0.01146770,1.25076884,0.84878947,1.23851644,0.00000000
-5.70585293,2.61349774,0.41856735,0.01126746,1.23072672,0.84607507,1.21340975,0.00000000
-5.69984992,2.56541645,0.41561846,0.01099735,1.20347788,0.83840051,1.18177577,0.00000000
-5.69384692,2.50318436,0.41030530,0.01066233,1.16945795,0.82582067,1.14409899,0.00000000
-5.68784392,2.42779834,0.40270032,0.01026865,1.12924270,0.80850644,1.10098478,0.00000000
-5.68184092,2.34051238,0.39292211,0.00982356,1.08352749,0.78673763,1.05313863,0.00000000
-5.67583792,2.24279817,0.38113242,0.00933517,1.03310419,0.76089339,1.00134395,0.00000000
-5.66983492,2.13630198,0.36753212,0.00881211,0.97883648,0.73144037,0.94643922,0.00000000
-5.66383192,2.02279953,0.35235645,0.00826332,0.92163470,0.69891928,0.88929553,0.00000000
-5.65782891,1.90415077,0.33586951,0.00769780,0.86243114,0.66393043,0.83079516,0.00000000
-5.65182591,1.78225594,0.31835837,0.00712436,0.80215683,0.62711884,0.77181210,0.00000000
-5.64582291,1.65901481,0.30012694,0.00655144,0.74172042,0.58915948,0.71319495,0.00000000
-5.63981991,1.53629000,0.28148986,0.00598690,0.68199004,0.55074320,0.65575269,0.00000000
-5.63381691,1.41587551,0.26276663,0.00543791,0.62377835,0.51256386,0.60024355,0.00000000
-5.62781391,1.29947122,0.24427614,0.00491083,0.56783130,0.47530689,0.54736711,0.00000000
-5.62181091,1.18866334,0.22633168,0.00441115,0.51482035,0.43963971,0.49775948,0.00000000
-5.61580790,1.08491108,0.20923676,0.00394346,0.46533835,0.40620386,0.45199133,0.00000000
-5.60980490,0.98953883,0.19328147,0.00351146,0.41989857,0.37560906,0.41056839,0.00000000
-5.60380190,0.90373346,0.17873966,0.00311798,0.37893650,0.34842886,0.37393394,0.00000000
-5.59779890,0.82854540,0.16586665,0.00276504,0.34281385,0.32519761,0.34247267,0.00000000
-5.59179590,0.76489276,0.15489763,0.00245393,0.31182423,0.30640842,0.31651530,0.00000000
-5.58579290,0.71356686,0.14604628,0.00218529,0.28619964,0.29251166,0.29634328,0.00000000
-5.57978989,0.67523822,0.13950379,0.00195921,0.26611740,0.28391340,0.28219307,0.00000000
-5.57378689,0.65046149,0.13543777,0.00177530,0.25170664,0.28097353,0.27425930,0.00000000
-5.56778389,0.63967852,0.13399123,0.00163275,0.24305407,0.28400291,0.27269642,0.00000000
-5.56178089,0.64321855,0.13528115,0.00153047,0.24020840,0.29325940,0.27761860,0.00000000
-5.55577789,0.66129497,0.13939676,0.00146707,0.24318331,0.30894249,0.28909751,0.00000000
-5.54977489,0.69399852,0.14639741,0.00144096,0.25195870,0.33118639,0.30715815,0.00000000
-5.54377189,0.74128706,0.15630997,0.00145034,0.26648031,0.36005189,0.33177279,0.00000000
-5.53776888,0.80297237,0.16912599,0.00149325,0.28665780,0.39551709,0.36285347,0.00000000
-5.53176588,0.87870489,0.18479854,0.00156754,0.31236163,0.43746758,0.40024334,0.00000000
-5.52576288,0.96795771,0.20323920,0.00167087,0.34341912,0.48568664,0.44370777,0.00000000
-5.51975988,1.07001117,0.22431525,0.00180071,0.37961018,0.53984619,0.49292570,0.00000000
-5.51375688,1.18393962,0.24784735,0.00195433,0.42066318,0.59949945,0.54748228,0.00000000
-5.50775388,1.30860229,0.27360827,0.00212875,0.46625160,0.66407591,0.60686335,0.00000000
-5.50175088,1.44263948,0.30132257,0.00232076,0.51599195,0.73287972,0.67045279,0.00000000
-5.49574787,1.58447590,0.33066791,0.00252692,0.56944326,0.80509203,0.73753326,0.00000000
-5.48974487,1.73233198,0.36127785,0.00274356,0.62610877,0.87977796,0.80729087,0.00000000
-5.48374187,1.88424401,0.39274648,0.00296682,0.68543967,0.95589852,0.87882417,0.00000000
-5.47773887,2.03809332,0.42463489,0.00319265,0.74684126,1.03232756,0.95115748,0.00000000
-5.47173587,2.19164410,0.45647931,0.00341694,0.80968123,1.10787368,1.02325851,0.00000000
-5.46573287,2.34258917,0.48780078,0.00363553,0.87329983,1.18130648,1.09405967,0.00000000
-5.45972986,2.48860206,0.51811618,0.00384430,0.93702165,1.25138644,1.16248253,0.00000000
-5.45372686,2.62739364,0.54694997,0.00403928,1.00016829,1.31689745,1.22746452,0.00000000
-5.44772386,2.75677111,0.57384645,0.00421673,1.06207154,1.37668058,1.28798669,0.00000000
-5.44172086,2.87469665,0.59838185,0.00437326,1.12208625,1.42966783,1.34310149,0.00000000
-5.43571786,2.97934333,0.62017575,0.00450588,1.17960252,1.47491440,1.39195921,0.00000000
-5.42971486,3.06914563,0.63890142,0.00461213,1.23405645,1.51162786,1.43383193,0.00000000
-5.42371186,3.14284235,0.65429449,0.00469012,1.28493925,1.53919308,1.46813395,0.00000000
-5.41770885,3.19951001,0.66615959,0.00473863,1.33180422,1.55719170,1.49443771,0.00000000
-5.41170585,3.23858528,0.67437479,0.00475708,1.37427172,1.56541522,1.51248456,0.00000000
-5.40570285,3.25987577,0.67889358,0.00474560,1.41203198,1.56387122,1.52219004,0.00000000
-5.39969985,3.26355885,0.67974439,0.00470501,1.44484609,1.55278248,1.52364353,0.00000000
-5.39369685,3.25016918,0.67702783,0.00463680,1.47254544,1.53257918,1.51710250,0.00000000
-5.38769385,3.22057582,0.67091182,0.00454306,1.49503020,1.50388471,1.50298185,0.00000000
-5.38169085,3.17595060,0.66162503,0.00442647,1.51226705,1.46749578,1.48183905,0.00000000
-5.37568784,3.11772964,0.64944889,0.00429014,1.52428693,1.42435810,1.45435595,0.00000000
-5.36968484,3.04757007,0.63470887,0.00413761,1.53118292,1.37553865,1.42131831,0.00000000
-5.36368184,2.96730428,0.61776528,0.00397271,1.53310882,1.32219598,1.38359401,0.00000000
-5.35767884,2.87889366,0.59900415,0.00379946,1.53027832,1.26554981,1.34211089,0.00000000
-5.35167584,2.78438371,0.57882864,0.00362200,1.52296482,1.20685110,1.29783520,0.00000000
-5.34567284,2.68586209,0.55765110,0.00344449,1.51150175,1.14735376,1.25175125,0.00000000
-5.33966983,2.58542062,0.53588629,0.00327103,1.49628280,1.08828877,1.20484276,0.00000000
-5.33366683,2.48512179,0.51394569,0.00310557,1.47776184,1.03084134,1.15807640,0.00000000
-5.32766383,2.38697007,0.49223293,0.00295188,1.45645163,0.97613152,1.11238730,0.00000000
-5.32166083,2.29288778,0.47114044,0.00281346,1.43292097,0.92519827,1.06866679,0.00000000
-5.31565783,2.20469482,0.45104698,0.00269353,1.40778953,0.87898698,1.02775181,0.00000000
-5.30965483,2.12409162,0.43231598,0.00259500,1.38172007,0.83834012,0.99041597,0.00000000
-5.30365183,2.05264448,0.41529440,0.00252041,1.35540764,0.80399053,0.95736163,0.00000000
-5.29764882,1.99177224,0.40031180,0.00247195,1.32956573,0.77655690,0.92921287,0.00000000
-5.29164582,1.94273366,0.38767955,0.00245143,1.30490964,0.75654110,0.90650891,0.00000000
-5.28564282,1.90661507,0.37768968,0.00246030,1.28213739,0.74432654,0.88969781,0.00000000
-5.27963982,1.88431768,0.37061348,0.00249959,1.26190889,0.74017760,0.87913050,0.00000000
-5.27363682,1.87654497,0.36669951,0.00256999,1.24482431,0.74423952,0.87505510,0.00000000
-5.26763382,1.88379007,0.36617107,0.00267177,1.23140266,0.75653889,0.87761177,0.00000000
-5.26163082,1.90632403,0.36922310,0.00280485,1.22206165,0.77698447,0.88682845,0.00000000
-5.25562781,1.94418548,0.37601849,0.00296876,1.21710014,0.80536875,0.90261783,0.00000000
-5.24962481,1.99717268,0.38668400,0.00316267,1.21668409,0.84137012,0.92477610,0.00000000
-5.24362181,2.06483890,0.40130589,0.00338541,1.22083700,0.88455630,0.95298377,0.00000000
-5.23761881,2.14649194,0.41992539,0.00363545,1.22943557,0.93438889,0.98680902,0.00000000
-5.23161581,2.24119857,0.44253425,0.00391096,1.24221101,0.99022977,1.02571394,0.00000000
-5.22561281,2.34779444,0.46907066,0.00420980,1.25875610,1.05134922,1.06906357,0.00000000
-5.21960980,2.46489975,0.49941552,0.00452957,1.27853782,1.11693606,1.11613809,0.00000000
-5.21360680,2.59094064,0.53338964,0.00486761,1.30091506,1.18610998,1.16614762,0.00000000
-5.20760380,2.72417614,0.57075173,0.00522109,1.32516066,1.25793577,1.21824957,0.00000000
-5.20160080,2.86273008,0.61119762,0.00558699,1.35048669,1.33143945,1.27156793,0.00000000
-5.19559780,3.00462717,0.65436082,0.00596216,1.37607184,1.40562600,1.32521395,0.00000000
-5.18959480,3.14783239,0.69981459,0.00634335,1.40108970,1.47949822,1.37830742,0.00000000
-5.18359180,3.29029247,0.74707563,0.00672728,1.42473649,1.55207640,1.42999798,0.00000000
-5.17758879,3.42997845,0.79560957,0.00711066,1.44625726,1.62241816,1.47948554,0.00000000
-5.17158579,3.56492803,0.84483821,0.00749021,1.46496927,1.68963801,1.52603928,0.00000000
-5.16558279,3.69328670,0.89414847,0.00786272,1.48028174,1.75292601,1.56901443,0.00000000
-5.15957979,3.81334644,0.94290319,0.00822512,1.49171149,1.81156507,1.60786647,0.00000000
-5.15357679,3.92358122,0.99045324,0.00857446,1.49889373,1.86494630,1.64216225,0.00000000
-5.14757379,4.02267831,1.03615112,0.00890798,1.50158833,1.91258201,1.67158782,0.00000000
-5.14157079,4.10956481,1.07936535,0.00922317,1.49968130,1.95411596,1.69595286,0.00000000
-5.13556778,4.18342874,1.11949554,0.00951778,1.49318214,1.98933053,1.71519166,0.00000000
-5.12956478,4.24373432,1.15598745,0.00978986,1.48221744,2.01815057,1.72936087,0.00000000
-5.12356178,4.29023112,1.18834768,0.01003785,1.46702145,2.04064381,1.73863423,0.00000000
-5.11755878,4.32295677,1.21615739,0.01026055,1.44792430,2.05701772,1.74329450,0.00000000
-5.11155578,4.34223317,1.23908441,0.01045721,1.42533872,2.06761284,1.74372307,0.00000000
-5.10555278,4.34865640,1.25689340,0.01062755,1.39974590,2.07289280,1.74038760,0.00000000
-5.09954977,4.34308015,1.26945340,0.01077177,1.37168110,2.07343110,1.73382802,0.00000000
-5.09354677,4.32659324,1.27674253,0.01089057,1.34171964,2.06989510,1.72464150,0.00000000
-5.08754377,4.30049163,1.27884949,0.01098515,1.31046354,2.06302759,1.71346655,0.00000000
-5.08154077,4.26624535,1.27597173,0.01105719,1.27852924,2.05362644,1.70096683,0.00000000
-5.07553777,4.22546144,1.26841039,0.01110885,1.24653640,2.04252286,1.68781499,0.00000000
-5.06953477,4.17984352,1.25656190,0.01114266,1.21509791,2.03055902,1.67467678,0.00000000
-5.06353177,4.13114934,1.24090692,0.01116153,1.18481100,2.01856569,1.66219601,0.00000000
-5.05752876,4.08114740,1.22199666,0.01116860,1.15624947,2.00734054,1.65098040,0.00000000
-5.05152576,4.03157394,1.20043736,0.01116720,1.12995667,1.99762791,1.64158881,0.00000000
-5.04552276,3.98409172,1.17687337,0.01116073,1.10643935,1.99010067,1.63452001,0.00000000
-5.03951976,3.94025176,1.15196964,0.01115252,1.08616199,1.98534482,1.63020330,0.00000000
-5.03351676,3.90145942,1.12639404,0.01114579,1.06954175,1.98384722,1.62899111,0.00000000
-5.02751376,3.86894579,1.10080033,0.01114349,1.05694376,1.98598705,1.63115379,0.00000000
-5.02151076,3.84374521,1.07581225,0.01114826,1.04867688,1.99203103,1.63687660,0.00000000
-5.01550775,3.82667976,1.05200916,0.01116231,1.04498986,2.00213264,1.64625908,0.00000000
-5.00950475,3.81835079,1.02991375,0.01118743,1.04606804,2.01633519,1.65931656,0.00000000
-5.00350175,3.81913761,1.00998187,0.01122493,1.05203058,2.03457847,1.67598395,0.00000000
-4.99749875,3.82920325,0.99259476,0.01127563,1.06292846,2.05670874,1.69612139,0.00000000
-4.99149575,3.84850634,0.97805372,0.01133997,1.07874322,2.08249130,1.71952170,0.00000000
-4.98549275,3.87681871,0.96657700,0.01141799,1.09938664,2.11162524,1.74591926,0.00000000
-4.97948974,3.91374741,0.95829901,0.01150945,1.12470144,2.14375945,1.77499995,0.00000000
-4.97348674,3.95876008,0.95327132,0.01161394,1.15446309,2.17850934,1.80641187,0.00000000
-4.96748374,4.01121245,0.95146559,0.01173099,1.18838277,2.21547333,1.83977631,0.00000000
-4.96148074,4.07037669,0.95277785,0.01186016,1.22611150,2.25424844,1.87469881,0.00000000
-4.95547774,4.13546936,0.95703403,0.01200124,1.26724554,2.29444445,1.91077968,0.00000000
-4.94947474,4.20567789,0.96399660,0.01215427,1.31133295,2.33569581,1.94762391,0.00000000
-4.94347174,4.28018471,0.97337184,0.01231967,1.35788123,2.37767114,1.98485010,0.00000000
-4.93746873,4.35818814,0.98481788,0.01249830,1.40636613,2.42007975,2.02209817,0.00000000
-4.93146573,4.43891962,0.99795314,0.01269151,1.45624126,2.46267532,2.05903586,0.00000000
-4.92546273,4.52165692,1.01236515,0.01290110,1.50694863,2.50525648,2.09536381,0.00000000
-4.91945973,4.60573328,1.02761957,0.01312927,1.55792964,2.54766463,2.13081938,0.00000000
-4.91345673,4.69054249,1.04326938,0.01337860,1.60863654,2.58977918,2.16517915,0.00000000
-4.90745373,4.77554040,1.05886402,0.01365185,1.65854399,2.63151081,2.19826034,0.00000000
-4.90145073,4.86024313,1.07395849,0.01395189,1.70716038,2.67279295,2.22992121,0.00000000
-4.89544772,4.94422266,1.08812215,0.01428144,1.75403872,2.71357242,2.26006071,0.00000000
-4.88944472,5.02710038,1.10094705,0.01464294,1.79878674,2.75379950,2.28861742,0.00000000
-4.88344172,5.10853934,1.11205580,0.01503831,1.84107583,2.79341836,2.31556812,0.00000000
-4.87743872,5.18823577,1.12110857,0.01546877,1.88064861,2.83235812,2.34092589,0.00000000
-4.87143572,5.26591070,1.12780922,0.01593461,1.91732482,2.87052529,2.36473811,0.00000000
-4.86543272,5.34130200,1.13191028,0.01643509,1.95100531,2.90779790,2.38708410,0.00000000
-4.85942971,5.41415759,1.13321686,0.01696823,1.98167400,2.94402174,2.40807265,0.00000000
-4.85342671,5.48423001,1.13158912,0.01753077,2.00939773,2.97900874,2.42783925,0.00000000
-4.84742371,5.55127271,1.12694348,0.01811813,2.03432392,3.01253777,2.44654299,0.00000000
-4.84142071,5.61503819,1.11925256,0.01872436,2.05667619,3.04435769,2.46436298,0.00000000
-4.83541771,5.67527798,1.10854378,0.01934228,2.07674808,3.07419247,2.48149424,0.00000000
-4.82941471,5.73174444,1.09489691,0.01996354,2.09489489,3.10174812,2.49814298,0.00000000
-4.82341171,5.78419401,1.07844056,0.02057883,2.11152417,3.12672110,2.51452108,0.00000000
-4.81740870,5.83239194,1.05934795,0.02117809,2.12708496,3.14880766,2.53083992,0.00000000
-4.81140570,5.87611782,1.03783200,0.02175077,2.14205615,3.16771384,2.54730357,0.00000000
-4.80540270,5.91517186,1.01414013,0.02228612,2.15693435,3.18316546,2.56410143,0.00000000
-4.79939970,5.94938138,0.98854877,0.02277349,2.17222155,3.19491774,2.58140064,0.00000000
-4.79339670,5.97860724,0.96135795,0.02320266,2.18841295,3.20276427,2.59933852,0.00000000
-4.78739370,6.00274992,0.93288594,0.02356417,2.20598526,3.20654479,2.61801546,0.00000000
-4.78139070,6.02175508,0.90346425,0.02384958,2.22538581,3.20615168,2.63748868,0.00000000
-4.77538769,6.03561837,0.87343295,0.02405175,2.24702266,3.20153508,2.65776730,0.00000000
-4.76938469,6.04438949,0.84313634,0.02416507,2.27125599,3.19270637,2.67880928,0.00000000
-4.76338169,6.04817541,0.81291911,0.02418567,2.29839096,3.17974018,2.70052050,0.00000000
-4.75737869,6.04714280,0.78312289,0.02411147,2.32867215,3.16277500,2.72275632,0.00000000
-4.75137569,6.04151972,0.75408319,0.02394235,2.36227972,3.14201247,2.74532585,0.00000000
-4.74537269,6.03159655,0.72612665,0.02368008,2.39932721,3.11771541,2.76799894,0.00000000
-4.73936968,6.01772602,0.69956864,0.02332829,2.43986110,3.09020487,2.79051560,0.00000000
-4.73336668,6.00032245,0.67471102,0.02289240,2.48386182,3.05985613,2.81259760,0.00000000
-4.72736368,5.97985973,0.65184011,0.02237940,2.53124630,3.02709383,2.83396167,0.00000000
-4.72136068,5.95686801,0.63122472,0.02179770,2.58187162,2.99238612,2.85433352,0.00000000
-4.71535768,5.93192851,0.61311430,0.02115685,2.63553950,2.95623780,2.87346179,0.00000000
-4.70935468,5.90566632,0.59773698,0.02046730,2.69200157,2.91918246,2.89113117,0.00000000
-4.70335168,5.87874060,0.58529769,0.01974010,2.75096467,2.88177344,2.90717352,0.00000000
-4.69734867,5.85183208,0.57597608,0.01898658,2.81209636,2.84457352,2.92147626,0.00000000
-4.69134567,5.82562749,0.56992438,0.01821810,2.87502993,2.80814338,2.93398732,0.00000000
-4.68534267,5.80080126,0.56726518,0.01744572,2.93936903,2.77302894,2.94471597,0.00000000
-4.67933967,5.77799448,0.56808904,0.01667997,3.00469169,2.73974758,2.95372948,0.00000000
-4.67333667,5.75779195,0.57245209,0.01593061,3.07055364,2.70877371,2.96114552,0.00000000
-4.66733367,5.74069805,0.58037356,0.01520641,3.13649134,2.68052409,2.96712071,0.00000000
-4.66133067,5.72711268,0.59183352,0.01451501,3.20202455,2.65534351,2.97183613,0.00000000
-4.65532766,5.71730871,0.60677076,0.01386282,3.26665927,2.63349147,2.97548058,0.00000000
-4.64932466,5.71141241,0.62508109,0.01325490,3.32989101,2.61513073,2.97823300,0.00000000
-4.64332166,5.70938865,0.64661624,0.01269502,3.39120923,2.60031851,2.98024530,0.00000000
-4.63731866,5.71103230,0.67118353,0.01218563,3.45010323,2.58900125,2.98162701,0.00000000
-4.63131566,5.71596744,0.69854658,0.01172795,3.50606988,2.58101343,2.98243316,0.00000000
-4.62531266,5.72365524,0.72842721,0.01132212,3.55862362,2.57608128,2.98265649,0.00000000
-4.61930965,5.73341134,0.76050871,0.01096727,3.60730872,2.57383162,2.98222503,0.00000000
-4.61330665,5.74443276,0.79444060,0.01066177,3.65171381,2.57380584,2.98100545,0.00000000
-4.60730365,5.75583389,0.82984504,0.01040337,3.69148823,2.57547906,2.97881257,0.00000000
-4.60130065,5.76669048,0.86632469,0.01018944,3.72635990,2.57828373,2.97542458,0.00000000
-4.59529765,5.77608987,0.90347200,0.01001712,3.75615353,2.58163702,2.97060335,0.00000000
-4.58929465,5.78318524,0.94087978,0.00988354,3.78080851,2.58497082,2.96411872,0.00000000
-4.58329165,5.78725118,0.97815249,0.00978599,3.80039504,2.58776312,2.95577531,0.00000000
-4.57728864,5.78773762,1.01491806,0.00972205,3.81512745,2.58956908,2.94544011,0.00000000
-4.57128564,5.78431893,1.05083957,0.00968971,3.82537322,2.59005044,2.93306912,0.00000000
-4.56528264,5.77693521,1.08562631,0.00968745,3.83165679,2.58900148,2.91873094,0.00000000
-4.55927964,5.76582289,1.11904349,0.00971427,3.83465693,2.58637011,2.90262583,0.00000000
-4.55327664,5.75153233,1.15092018,0.00976970,3.83519706,2.58227265,2.88509839,0.00000000
-4.54727364,5.73493053,1.18115479,0.00985376,3.83422823,2.57700135,2.86664289,0.00000000
-4.54127064,5.71718793,1.20971763,0.00996686,3.83280465,2.57102371,2.84790023,0.00000000
-4.53526763,5.69974909,1.23665031,0.01010974,3.83205240,2.56497331,2.82964631,0.00000000
-4.52926463,5.68428772,1.26206172,0.01028334,3.83313220,2.55963212,2.81277187,0.00000000
-4.52326163,5.67264755,1.28612051,0.01048863,3.83719762,2.55590468,2.79825458,0.00000000
-4.51725863,5.66677126,1.30904451,0.01072649,3.84535046,2.55478502,2.78712433,0.00000000
-4.51125563,5.66862041,1.33108715,0.01099757,3.85859543,2.55731746,2.78042337,0.00000000
-4.50525263,5.68008980,1.35252174,0.01130213,3.87779616,2.56455289,2.77916303,0.00000000
-4.49924962,5.70292007,1.37362414,0.01163994,3.90363503,2.57750218,2.78427922,0.00000000
-4.49324662,5.73861274,1.39465491,0.01201017,3.93657890,2.59708882,2.79658875,0.00000000
-4.48724362,5.78835151,1.41584162,0.01241132,3.97685283,2.62410281,2.81674859,0.00000000
-4.48124062,5.85293387,1.43736258,0.01284121,4.02442346,2.65915772,2.84522033,0.00000000
-4.47523762,5.93271630,1.45933270,0.01329691,4.07899332,2.70265312,2.88224132,0.00000000
-4.46923462,6.02757599,1.48179255,0.01377484,4.14000681,2.75474400,2.92780425,0.00000000
-4.46323162,6.13689119,1.50470122,0.01427077,4.20666803,2.81531878,2.98164605,0.00000000
-4.45722861,6.25954155,1.52793353,0.01477992,4.27797005,2.88398711,3.04324692,0.00000000
-4.45122561,6.39392891,1.55128198,0.01529711,4.35273442,2.96007826,3.11183959,0.00000000
-4.44522261,6.53801800,1.57446332,0.01581681,4.42965951,3.04265057,3.18642852,0.00000000
-4.43921961,6.68939569,1.59712972,0.01633339,4.50737546,3.13051177,3.26581839,0.00000000
-4.43321661,6.84534667,1.61888392,0.01684116,4.58450327,3.22224970,3.34865069,0.00000000
-4.42721361,7.00294251,1.63929773,0.01733462,4.65971524,3.31627256,3.43344700,0.00000000
-4.42121061,7.15914057,1.65793284,0.01780856,4.73179398,3.41085714,3.51865717,0.00000000
-4.41520760,7.31088883,1.67436301,0.01825819,4.79968700,3.50420340,3.60271053,0.00000000
-4.40920460,7.45523228,1.68819645,0.01867931,4.86255427,3.59449334,3.68406809,0.00000000
-4.40320160,7.58941664,1.69909705,0.01906836,4.91980637,3.67995191,3.76127370,0.00000000
-4.39719860,7.71098509,1.70680347,0.01942252,4.97113128,3.75890766,3.83300227,0.00000000
-4.39119560,7.81786430,1.71114501,0.01973977,5.01650839,3.82985067,3.89810320,0.00000000
-4.38519260,7.90843608,1.71205328,0.02001889,5.05620898,3.89148555,3.95563747,0.00000000
-4.37918959,7.98159211,1.70956916,0.02025948,5.09078310,3.94277740,4.00490714,0.00000000
-4.37318659,8.03676957,1.70384447,0.02046189,5.12103327,3.98298894,4.04547624,0.00000000
-4.36718359,8.07396644,1.69513841,0.02062722,5.14797629,4.01170723,4.07718241,0.00000000
-4.36118059,8.09373613,1.68380870,0.02075716,5.17279496,4.02885908,4.10013910,0.00000000
-4.35517759,8.09716195,1.67029811,0.02085398,5.19678178,4.03471451,4.11472830,0.00000000
-4.34917459,8.08581261,1.65511682,0.02092035,5.22127753,4.02987804,4.12158431,0.00000000
-4.34317159,8.06168082,1.63882168,0.02095927,5.24760732,4.01526834,4.12156915,0.00000000
-4.33716858,8.02710770,1.62199326,0.02097389,5.27701724,3.99208697,4.11574065,0.00000000
-4.33116558,7.98469604,1.60521202,0.02096745,5.31061453,3.96177742,4.10531450,0.00000000
-4.32516258,7.93721592,1.58903468,0.02094312,5.34931377,3.92597617,4.09162148,0.00000000
-4.31915958,7.88750650,1.57397194,0.02090394,5.39379172,3.88645753,4.07606144,0.00000000
-4.31315658,7.83837749,1.56046868,0.02085265,5.44445246,3.84507446,4.06005568,0.00000000
-4.30715358,7.79251417,1.54888767,0.02079171,5.50140452,3.80369758,4.04499922,0.00000000
