energy_ev,total_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Sn_p_up,Sn_d_up
-5.53776888,1.65258392,0.00076722,1.08750982,0.99781373,0.39490653,0.13233186,0.00027531
-5.53176588,1.65929977,0.00078888,1.09447611,0.99475260,0.40125223,0.13041546,0.00027317
-5.52576288,1.66305014,0.00081238,1.09950438,0.99026705,0.40668956,0.12824022,0.00027086
-5.51975988,1.66459340,0.00083810,1.10303228,0.98498695,0.41133576,0.12591799,0.00026857
-5.51375688,1.66484665,0.00086640,1.10560032,0.97963238,0.41534943,0.12357284,0.00026647
-5.50775388,1.66487587,0.00089758,1.10784682,0.97500430,0.41892878,0.12133891,0.00026477
-5.50175088,1.66588040,0.00093186,1.11049913,0.97197224,0.42230827,0.11935782,0.00026371
-5.49574787,1.66917182,0.00096936,1.11436122,0.97145917,0.42575390,0.11777577,0.00026352
-5.48974487,1.67614757,0.00101011,1.12029772,0.97442350,0.42955706,0.11674033,0.00026446
-5.48374187,1.68825990,0.00105404,1.12921491,0.98183887,0.43402738,0.11639700,0.00026677
-5.47773887,1.70698081,0.00110099,1.14203909,0.99467176,0.43948441,0.11688555,0.00027073
-5.47173587,1.73376383,0.00115071,1.15969275,1.01385760,0.44624879,0.11833624,0.00027658
-5.46573287,1.77000367,0.00120286,1.18306940,1.04027577,0.45463286,0.12086598,0.00028459
-5.45972986,1.81699470,0.00125707,1.21300760,1.07472408,0.46493112,0.12457455,0.00029498
-5.45372686,1.87588955,0.00131292,1.25026485,1.11789342,0.47741086,0.12954085,0.00030798
-5.44772386,1.94765892,0.00136999,1.29549234,1.17034321,0.49230316,0.13581944,0.00032377
-5.44172086,2.03305383,0.00142787,1.34921103,1.23247839,0.50979453,0.14343744,0.00034252
-5.43571786,2.13257169,0.00148617,1.41179006,1.30452881,0.53001954,0.15239182,0.00036435
-5.42971486,2.24642723,0.00154457,1.48342803,1.38653177,0.55305458,0.16264734,0.00038932
-5.42371186,2.37452956,0.00160281,1.56413803,1.47831853,0.57891306,0.17413520,0.00041749
-5.41770885,2.51646657,0.00166068,1.65373699,1.57950559,0.60754212,0.18675254,0.00044881
-5.41170585,2.67149741,0.00171808,1.75183990,1.68949135,0.63882116,0.20036291,0.00048321
-5.40570285,2.83855409,0.00177495,1.85785956,1.80745888,0.67256228,0.21479776,0.00052056
-5.39969985,3.01625261,0.00183129,1.97101203,1.93238507,0.70851257,0.22985904,0.00056065
-5.39369685,3.20291397,0.00188717,2.09032802,2.06305646,0.74635857,0.24532291,0.00060323
-5.38769385,3.39659495,0.00194264,2.21467038,2.19809156,0.78573254,0.26094451,0.00064798
-5.38169085,3.59512827,0.00199776,2.34275720,2.33596948,0.82622078,0.27646370,0.00069455
-5.37568784,3.79617126,0.00205258,2.47319025,2.47506401,0.86737351,0.29161166,0.00074251
-5.36968484,3.99726172,0.00210706,2.60448807,2.61368231,0.90871633,0.30611810,0.00079142
-5.36368184,4.19587941,0.00216112,2.73512254,2.75010698,0.94976278,0.31971885,0.00084078
-5.35767884,4.38951104,0.00221453,2.86355800,2.88263980,0.99002767,0.33216359,0.00089011
-5.35167584,4.57571668,0.00226701,2.98829153,3.00964579,1.02904068,0.34322338,0.00093889
-5.34567284,4.75219493,0.00231810,3.10789278,3.12959557,1.06635991,0.35269766,0.00098659
-5.33966983,4.91684455,0.00236728,3.22104203,3.24110441,1.10158460,0.36042049,0.00103272
-5.33366683,5.06782004,0.00241389,3.32656500,3.34296627,1.13436687,0.36626561,0.00107680
-5.32766383,5.20357916,0.00245718,3.42346292,3.43418148,1.16442173,0.37015029,0.00111838
-5.32166083,5.32292030,0.00249636,3.51093691,3.51397693,1.19153517,0.37203762,0.00115706
-5.31565783,5.42500871,0.00253059,3.58840562,3.58181800,1.21556992,0.37193720,0.00119247
-5.30965483,5.50939046,0.00255903,3.65551579,3.63741206,1.23646881,0.36990420,0.00122432
-5.30365183,5.57599410,0.00258090,3.71214528,3.68070361,1.25425546,0.36603690,0.00125234
-5.29764882,5.62512037,0.00259546,3.75839900,3.71186174,1.26903255,0.36047267,0.00127635
-5.29164582,5.65742089,0.00260214,3.79459811,3.73126099,1.28097772,0.35338277,0.00129622
-5.28564282,5.67386735,0.00260048,3.82126335,3.73945681,1.29033740,0.34496615,0.00131186
-5.27963982,5.67571288,0.00259021,3.83909369,3.73715746,1.29741887,0.33544248,0.00132327
-5.27363682,5.66444790,0.00257127,3.84894134,3.72519384,1.30258114,0.32504482,0.00133046
-5.26763382,5.64175253,0.00254378,3.85178460,3.70448905,1.30622482,0.31401221,0.00133350
-5.26163082,5.60944769,0.00250809,3.84869977,3.67602931,1.30878173,0.30258243,0.00133252
-5.25562781,5.56944699,0.00246478,3.84083328,3.64083753,1.31070436,0.29098538,0.00132766
-5.24962481,5.52371097,0.00241456,3.82937500,3.59995058,1.31245574,0.27943702,0.00131910
-5.24362181,5.47420511,0.00235837,3.81553361,3.55440094,1.31450000,0.26813438,0.00130706
-5.23761881,5.42286239,0.00229723,3.80051428,3.50520301,1.31729359,0.25725145,0.00129176
-5.23161581,5.37155083,0.00223229,3.78549910,3.45334381,1.32127750,0.24693628,0.00127347
-5.22561281,5.32204604,0.00216474,3.77162992,3.39977775,1.32687037,0.23730906,0.00125248
-5.21960980,5.27600853,0.00209578,3.75999363,3.34542457,1.33446241,0.22846128,0.00122907
-5.21360680,5.23496489,0.00202658,3.75160913,3.29116939,1.34441001,0.22045586,0.00120357
-5.20760380,5.20029235,0.00195823,3.74741577,3.23786397,1.35703098,0.21332811,0.00117631
-5.20160080,5.17320576,0.00189171,3.74826246,3.18632781,1.37260002,0.20708730,0.00114764
-5.19559780,5.15474626,0.00182787,3.75489724,3.13734826,1.39134459,0.20171895,0.00111792
-5.18959480,5.14577092,0.00176736,3.76795679,3.09167880,1.41344075,0.19718735,0.00108751
-5.18359180,5.14694313,0.00171067,3.78795579,3.05003478,1.43900920,0.19343856,0.00105678
-5.17758879,5.15872346,0.00165807,3.81527624,3.01308647,1.46811122,0.19040339,0.00102609
-5.17158579,5.18136113,0.00160964,3.85015681,2.98144936,1.50074493,0.18800064,0.00099581
-5.16558279,5.21488643,0.00156528,3.89268272,2.95567197,1.53684168,0.18614018,0.00096625
-5.15957979,5.25910475,0.00152470,3.94277668,2.93622178,1.57626295,0.18472608,0.00093775
-5.15357679,5.31359269,0.00148744,4.00019156,2.92347002,1.61879798,0.18365958,0.00091056
-5.14757379,5.37769717,0.00145295,4.06450528,2.91767609,1.66416218,0.18284189,0.00088494
-5.14157079,5.45053810,0.00142055,4.13511882,2.91897277,1.71199685,0.18217684,0.00086108
-5.13556778,5.53101522,0.00138952,4.21125754,2.92735290,1.76187010,0.18157328,0.00083911
-5.12956478,5.61781952,0.00135910,4.29197663,2.94265863,1.81327941,0.18094723,0.00081913
-5.12356178,5.70944943,0.00132855,4.37617045,2.96457389,1.86565582,0.18022377,0.00080116
-5.11755878,5.80423185,0.00129717,4.46258633,2.99262064,1.91836974,0.17933850,0.00078518
-5.11155578,5.90034751,0.00126433,4.54984218,3.02615949,1.97073862,0.17823879,0.00077111
-5.10555278,5.99586057,0.00122949,4.63644814,3.06439473,2.02203617,0.17688453,0.00075882
-5.09954977,6.08875158,0.00119225,4.72083142,3.10638409,2.07150314,0.17524844,0.00074814
-5.09354677,6.17695315,0.00115231,4.80136400,3.15105292,2.11835949,0.17331608,0.00073884
-5.08754377,6.25838766,0.00110954,4.87639264,3.19721272,2.16181774,0.17108530,0.00073070
-5.08154077,6.33100602,0.00106393,4.94427037,3.24358363,2.20109719,0.16856536,0.00072343
-5.07553777,6.39282691,0.00101561,5.00338901,3.28882041,2.23543882,0.16577566,0.00071677
-5.06953477,6.44197567,0.00096483,5.05221191,3.33154143,2.26412066,0.16274420,0.00071043
-5.06353177,6.47672214,0.00091197,5.08930652,3.37036007,2.28647301,0.15950576,0.00070415
-5.05752876,6.49551708,0.00085749,5.11337595,3.40391779,2.30189366,0.15609999,0.00069766
-5.05152576,6.49702632,0.00080190,5.12328918,3.43091828,2.30986225,0.15256949,0.00069072
-5.04552276,6.48016240,0.00074578,5.11810928,3.45016171,2.30995394,0.14895785,0.00068313
-5.03951976,6.44411301,0.00068975,5.09711905,3.46057847,2.30185156,0.14530797,0.00067471
-5.03351676,6.38836574,0.00063441,5.05984356,3.46126119,2.28535622,0.14166059,0.00066532
-5.02751376,6.31272857,0.00058036,5.00606906,3.45149440,2.26039585,0.13805309,0.00065487
-5.02151076,6.21734547,0.00052815,4.93585750,3.43078062,2.22703139,0.13451879,0.00064330
-5.01550775,6.10270643,0.00047830,4.84955622,3.39886209,2.18546029,0.13108648,0.00063059
-5.00950475,5.96965123,0.00043127,4.74780217,3.35573704,2.13601705,0.12778049,0.00061679
-5.00350175,5.81936644,0.00038745,4.63152006,3.30166986,2.07917064,0.12462100,0.00060195
-4.99749875,5.65337482,0.00034717,4.50191416,3.23719428,2.01551863,0.12162476,0.00058620
-4.99149575,5.47351697,0.00031067,4.36045333,3.16310914,1.94577804,0.11880592,0.00056967
-4.98549275,5.28192475,0.00027814,4.20884909,3.08046638,1.87077296,0.11617710,0.00055256
-4.97948974,5.08098656,0.00024969,4.04902702,2.99055118,1.79141915,0.11375038,0.00053506
-4.97348674,4.87330471,0.00022537,3.88309158,2.89485447,1.70870601,0.11153833,0.00051742
-4.96748374,4.66164551,0.00020518,3.71328508,2.79503837,1.62367623,0.10955473,0.00049988
-4.96148074,4.44888290,0.00018907,3.54194147,2.69289527,1.53740369,0.10781513,0.00048272
-4.95547774,4.23793691,0.00017695,3.37143620,2.59030171,1.45097033,0.10633700,0.00046620
-4.94947474,4.03170847,0.00016868,3.20413329,2.48916835,1.36544253,0.10513962,0.00045061
-4.94347174,3.83301237,0.00016409,3.04233114,2.39138761,1.28184771,0.10424341,0.00043620
-4.93746873,3.64451025,0.00016300,2.88820870,2.29878058,1.20115205,0.10366906,0.00042324
-4.93146573,3.46864577,0.00016518,2.74377354,2.21304507,1.12423973,0.10343624,0.00041194
-4.92546273,3.30758414,0.00017039,2.61081361,2.13570653,1.05189455,0.10356207,0.00040253
-4.91945973,3.16315782,0.00017836,2.49085419,2.06807356,0.98478439,0.10405944,0.00039516
-4.91345673,3.03682054,0.00018882,2.38512141,2.01119959,0.92344897,0.10493529,0.00038997
-4.90745373,2.92961118,0.00020145,2.29451371,1.96585211,0.86829117,0.10618899,0.00038704
-4.90145073,2.84212875,0.00021593,2.21958209,1.93249063,0.81957223,0.10781080,0.00038640
-4.89544772,2.77451961,0.00023193,2.16051984,1.91125407,0.77741083,0.10978080,0.00038804
-4.88944472,2.72647736,0.00024908,2.11716220,1.90195816,0.74178588,0.11206811,0.00039187
-4.88344172,2.69725541,0.00026701,2.08899574,1.90410283,0.71254301,0.11463064,0.00039778
-4.87743872,2.68569200,0.00028535,2.07517737,1.91688935,0.68940429,0.11741536,0.00040559
-4.87143572,2.69024668,0.00030370,2.07456206,1.93924659,0.67198079,0.12035914,0.00041506
-4.86543272,2.70904710,0.00032169,2.08573844,1.96986538,0.65978757,0.12339011,0.00042594
-4.85942971,2.73994444,0.00033894,2.10707106,2.00723966,0.65226046,0.12642949,0.00043792
-4.85342671,2.78057560,0.00035510,2.13674768,2.04971290,0.64877404,0.12939393,0.00045066
-4.84742371,2.82842997,0.00036984,2.17283025,2.09552819,0.64866032,0.13219798,0.00046381
-4.84142071,2.88091864,0.00038285,2.21330775,2.14287997,0.65122742,0.13475694,0.00047702
-4.83541771,2.93544362,0.00039388,2.25614918,2.18996589,0.65577778,0.13698961,0.00048992
-4.82941471,2.98946508,0.00040270,2.29935526,2.23503675,0.66162534,0.13882105,0.00050216
-4.82341171,3.04056434,0.00040916,2.34100712,2.27644313,0.66811130,0.14018507,0.00051340
-4.81740870,3.08650094,0.00041316,2.37931077,2.31267711,0.67461807,0.14102642,0.00052334
-4.81140570,3.12526225,0.00041464,2.41263619,2.34240808,0.68058116,0.14130253,0.00053172
-4.80540270,3.15510445,0.00041362,2.43955016,2.36451162,0.68549883,0.14098475,0.00053829
-4.79939970,3.17458410,0.00041018,2.45884226,2.37809098,0.68893932,0.14005905,0.00054287
-4.79339670,3.18257991,0.00040443,2.46954365,2.38249094,0.69054583,0.13852614,0.00054532
-4.78739370,3.17830471,0.00039656,2.47093857,2.37730402,0.69003915,0.13640113,0.00054556
-4.78139070,3.16130781,0.00038679,2.46256879,2.36236950,0.68721816,0.13371253,0.00054356
-4.77538769,3.13146861,0.00037538,2.44423131,2.33776578,0.68195834,0.13050105,0.00053933
-4.76938469,3.08898202,0.00036261,2.41596984,2.30379682,0.67420863,0.12681783,0.00053293
-4.76338169,3.03433698,0.00034879,2.37806088,2.26097365,0.66398673,0.12272264,0.00052447
-4.75737869,2.96828900,0.00033425,2.33099502,2.20999174,0.65137329,0.11828172,0.00051411
-4.75137569,2.89182812,0.00031930,2.27545433,2.15170548,0.63650507,0.11356582,0.00050202
-4.74537269,2.80614329,0.00030427,2.21228672,2.08710036,0.61956750,0.10864807,0.00048843
-4.73936968,2.71258445,0.00028946,2.14247796,2.01726408,0.60078679,0.10360209,0.00047358
-4.73336668,2.61262321,0.00027516,2.06712225,1.94335705,0.58042179,0.09850032,0.00045771
-4.72736368,2.50781322,0.00026165,1.98739194,1.86658321,0.55875580,0.09341249,0.00044111
-4.72136068,2.39975098,0.00024916,1.90450705,1.78816140,0.53608854,0.08840441,0.00042405
-4.71535768,2.29003769,0.00023792,1.81970529,1.70929808,0.51272828,0.08353705,0.00040680
-4.70935468,2.18024298,0.00022810,1.73421285,1.63116142,0.48898436,0.07886586,0.00038964
-4.70335168,2.07187080,0.00021987,1.64921670,1.55485719,0.46516015,0.07444034,0.00037281
-4.69734867,1.96632810,0.00021335,1.56583861,1.48140670,0.44154646,0.07030384,0.00035657
-4.69134567,1.86489654,0.00020865,1.48511140,1.41172694,0.41841556,0.06649358,0.00034112
-4.68534267,1.76870785,0.00020584,1.40795778,1.34661322,0.39601585,0.06304084,0.00032666
-4.67933967,1.67872293,0.00020496,1.33517215,1.28672444,0.37456719,0.05997122,0.00031334
-4.67333667,1.59571524,0.00020604,1.26740573,1.23257137,0.35425700,0.05730508,0.00030129
-4.66733367,1.52025879,0.00020908,1.20515521,1.18450816,0.33523726,0.05505804,0.00029059
-4.66133067,1.45272094,0.00021406,1.14875550,1.14272737,0.31762234,0.05324154,0.00028129
-4.65532766,1.39326032,0.00022097,1.09837644,1.10725877,0.30148779,0.05186344,0.00027340
-4.64932466,1.34183003,0.00022974,1.05402397,1.07797211,0.28687017,0.05092866,0.00026689
-4.64332166,1.29818618,0.00024035,1.01554560,1.05458405,0.27376785,0.05043981,0.00026169
-4.63731866,1.26190155,0.00025271,0.98264017,1.03666920,0.26214282,0.05039787,0.00025769
-4.63131566,1.23238437,0.00026679,0.95487181,1.02367516,0.25192358,0.05080280,0.00025475
-4.62531266,1.20890140,0.00028251,0.93168755,1.01494129,0.24300875,0.05165406,0.00025270
-4.61930965,1.19060502,0.00029982,0.91243835,1.00972072,0.23527169,0.05295117,0.00025137
-4.61330665,1.17656331,0.00031868,0.89640262,1.00720498,0.22856564,0.05469399,0.00025053
-4.60730365,1.16579213,0.00033904,0.88281173,1.00655046,0.22272939,0.05688300,0.00024999
-4.60130065,1.15728815,0.00036088,0.87087645,1.00690572,0.21759322,0.05951926,0.00024951
-4.59529765,1.15006163,0.00038418,0.85981345,1.00743873,0.21298496,0.06260419,0.00024888
-4.58929465,1.14316759,0.00040892,0.84887089,1.00736289,0.20873578,0.06613914,0.00024791
-4.58329165,1.13573436,0.00043511,0.83735215,1.00596080,0.20468570,0.07012458,0.00024641
-4.57728864,1.12698828,0.00046272,0.82463678,1.00260489,0.20068842,0.07455917,0.00024421
-4.57128564,1.11627369,0.00049177,0.81019800,0.99677401,0.19661538,0.07943842,0.00024119
-4.56528264,1.10306746,0.00052221,0.79361599,0.98806536,0.19235898,0.08475330,0.00023724
-4.55927964,1.08698767,0.00055400,0.77458675,0.97620136,0.18783467,0.09048859,0.00023231
-4.55327664,1.06779626,0.00058708,0.75292609,0.96103130,0.18298206,0.09662127,0.00022636
-4.54727364,1.04539575,0.00062131,0.72856901,0.94252783,0.17776489,0.10311891,0.00021939
-4.54127064,1.01982060,0.00065654,0.70156449,0.92077877,0.17217011,0.10993821,0.00021145
-4.53526763,0.99122370,0.00069254,0.67206627,0.89597473,0.16620600,0.11702389,0.00020261
-4.52926463,0.95985912,0.00072904,0.64032019,0.86839340,0.15989952,0.12430790,0.00019297
-4.52326163,0.92606205,0.00076568,0.60664878,0.83838142,0.15329320,0.13170926,0.00018263
-4.51725863,0.89022712,0.00080204,0.57143402,0.80633485,0.14644159,0.13913434,0.00017175
-4.51125563,0.85278632,0.00083766,0.53509911,0.77267939,0.13940752,0.14647795,0.00016046
-4.50525263,0.81418756,0.00087200,0.49809010,0.73785115,0.13225847,0.15362502,0.00014892
-4.49924962,0.77487493,0.00090449,0.46085820,0.70227905,0.12506314,0.16045301,0.00013728
-4.49324662,0.73527157,0.00093454,0.42384349,0.66636951,0.11788828,0.16683483,0.00012569
-4.48724362,0.69576552,0.00096152,0.38746063,0.63049398,0.11079617,0.17264244,0.00011429
-4.48124062,0.65669931,0.00098482,0.35208696,0.59497966,0.10384250,0.17775062,0.00010321
-4.47523762,0.61836305,0.00100389,0.31805335,0.56010360,0.09707499,0.18204111,0.00009255
-4.46923462,0.58099128,0.00101817,0.28563776,0.52609005,0.09053249,0.18540670,0.00008241
-4.46323162,0.54476302,0.00102723,0.25506171,0.49311075,0.08424475,0.18775511,0.00007287
-4.45722861,0.50980477,0.00103070,0.22648920,0.46128786,0.07823266,0.18901255,0.00006398
-4.45122561,0.47619578,0.00102831,0.20002813,0.43069898,0.07250884,0.18912666,0.00005578
-4.44522261,0.44397496,0.00101992,0.17573354,0.40138360,0.06707868,0.18806877,0.00004828
-4.43921961,0.41314882,0.00100553,0.15361247,0.37335046,0.06194149,0.18583523,0.00004150
-4.43321661,0.38369966,0.00098524,0.13362995,0.34658523,0.05709179,0.18244794,0.00003541
-4.42721361,0.35559364,0.00095930,0.11571571,0.32105793,0.05252065,0.17795380,0.00003000
-4.42121061,0.32878807,0.00092807,0.09977109,0.29672973,0.04821686,0.17242329,0.00002524
-4.41520760,0.30323759,0.00089203,0.08567607,0.27355870,0.04416810,0.16594819,0.00002108
-4.40920460,0.27889913,0.00085175,0.07329578,0.25150445,0.04036177,0.15863851,0.00001748
-4.40320160,0.25573532,0.00080787,0.06248655,0.23053136,0.03678580,0.15061890,0.00001439
-4.39719860,0.23371656,0.00076110,0.05310123,0.21061056,0.03342905,0.14202455,0.00001177
-4.39119560,0.21282171,0.00071218,0.04499356,0.19172070,0.03028163,0.13299693,0.00000955
-4.38519260,0.19303768,0.00066185,0.03802187,0.17384763,0.02733498,0.12367947,0.00000769
-4.37918959,0.17435807,0.00061084,0.03205175,0.15698329,0.02458182,0.11421341,0.00000616
-4.37318659,0.15678119,0.00055986,0.02695801,0.14112398,0.02201596,0.10473400,0.00000489
-4.36718359,0.14030775,0.00050957,0.02262592,0.12626828,0.01963206,0.09536710,0.00000386
-4.36118059,0.12493833,0.00046055,0.01895183,0.11241487,0.01742526,0.08622642,0.00000302
-4.35517759,0.11067110,0.00041333,0.01584321,0.09956044,0.01539096,0.07741140,0.00000235
-4.34917459,0.09749967,0.00036835,0.01321845,0.08769777,0.01352444,0.06900574,0.00000181
-4.34317159,0.08541153,0.00032594,0.01100619,0.07681435,0.01182070,0.06107663,0.00000139
-4.33716858,0.07438685,0.00028638,0.00914460,0.06689126,0.01027418,0.05367465,0.00000106
-4.33116558,0.06439788,0.00024984,0.00758045,0.05790264,0.00887872,0.04683420,0.00000080
-4.32516258,0.05540889,0.00021641,0.00626818,0.04981562,0.00762744,0.04057445,0.00000060
-4.31915958,0.04737655,0.00018612,0.00516895,0.04259058,0.00651278,0.03490074,0.00000044
-4.31315658,0.04025067,0.00015893,0.00424976,0.03618194,0.00552654,0.02980615,0.00000033
-4.30715358,0.03397538,0.00013475,0.00348264,0.03053904,0.00466002,0.02527343,0.00000024
