energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.23261631,6.05047846,0.11325506,0.26233829,1.12851545,3.81414028,0.69298664,0.49092919,0.03984049,1.54468168
-3.22661331,6.18117381,0.11522780,0.27154159,1.14706108,3.90197785,0.70235474,0.50412149,0.04040026,1.57484764
-3.22061031,6.28912900,0.11656229,0.28018256,1.16207472,3.97551080,0.70961588,0.51561782,0.04080625,1.59873142
-3.21460730,6.37281345,0.11723058,0.28819249,1.17344188,4.03368028,0.71469753,0.52522574,0.04105058,1.61599879
-3.20860430,6.43109287,0.11721677,0.29551741,1.18111522,4.07567256,0.71755606,0.53278238,0.04112802,1.62642400
-3.20260130,6.46326068,0.11651774,0.30211994,1.18511829,4.10093895,0.71817880,0.53815806,0.04103624,1.62989860
-3.19659830,6.46906091,0.11514341,0.30798074,1.18554798,4.10921077,0.71658576,0.54125917,0.04077589,1.62643770
-3.19059530,6.44870196,0.11311672,0.31309955,1.18257530,4.10050895,0.71283100,0.54203040,0.04035066,1.61618360
-3.18459230,6.40286059,0.11047312,0.31749586,1.17644447,4.07514798,0.70700335,0.54045611,0.03976732,1.59940619
-3.17858929,6.33267589,0.10725969,0.32120887,1.16746993,4.03373434,0.69922676,0.53656099,0.03903563,1.57650017
-3.17258629,6.23973317,0.10353402,0.32429707,1.15603140,3.97715913,0.68965978,0.53040983,0.03816818,1.54797892
-3.16658329,6.12603777,0.09936258,0.32683707,1.14256672,3.90658516,0.67849445,0.52210642,0.03718026,1.51446504
-3.16058029,5.99397944,0.09481906,0.32892195,1.12756267,3.82342874,0.66595435,0.51179163,0.03608950,1.47667774
-3.15457729,5.84628783,0.08998237,0.33065901,1.11154385,3.72933621,0.65229189,0.49964074,0.03491560,1.43541740
-3.14857429,5.68598007,0.08493464,0.33216707,1.09505992,3.62615592,0.63778476,0.48585989,0.03367998,1.39154766
-3.14257129,5.51630164,0.07975913,0.33357325,1.07867149,3.51590596,0.62273182,0.47068191,0.03240526,1.34597558
-3.13656828,5.34066200,0.07453817,0.33500957,1.06293516,3.40073829,0.60744811,0.45436160,0.03111492,1.29963052
-3.13056528,5.16256626,0.06935133,0.33660920,1.04838816,3.28289990,0.59225954,0.43717040,0.02983275,1.25344226
-3.12456228,4.98554489,0.06427357,0.33850266,1.03553312,3.16469178,0.57749693,0.41939082,0.02858240,1.20831921
-3.11855928,4.81308273,0.05937381,0.34081414,1.02482364,3.04842638,0.56348989,0.40131061,0.02738688,1.16512724
-3.11255628,4.64854930,0.05471358,0.34365784,1.01665096,2.93638448,0.55056047,0.38321684,0.02626811,1.12466995
-3.10655328,4.49513172,0.05034609,0.34713466,1.01133255,2.83077213,0.53901673,0.36539008,0.02524647,1.08767072
-3.10055028,4.35577187,0.04631542,0.35132923,1.00910268,2.73367857,0.52914648,0.34809880,0.02434038,1.05475728
-3.09454727,4.23310905,0.04265619,0.35630740,1.01010566,2.64703590,0.52121116,0.33159414,0.02356593,1.02644902
-3.08854427,4.12942924,0.03939330,0.36211423,1.01439168,2.57258128,0.51544014,0.31610511,0.02293657,1.00314747
-3.08254127,4.04662195,0.03654203,0.36877251,1.02191560,2.51182233,0.51202537,0.30183449,0.02246282,0.98512998
-3.07653827,3.98614554,0.03410836,0.37628185,1.03253854,2.46600657,0.51111673,0.28895530,0.02215206,0.97254678
-3.07053527,3.94900141,0.03208939,0.38461838,1.04603225,2.43609546,0.51281790,0.27760813,0.02200840,0.96542128
-3.06453227,3.93571776,0.03047402,0.39373489,1.06208609,2.42274378,0.51718312,0.26789919,0.02203258,0.96365359
-3.05852926,3.94634299,0.02924371,0.40356159,1.08031624,2.42628478,0.52421470,0.25989930,0.02222195,0.96702690
-3.05252626,3.98044908,0.02837331,0.41400731,1.10027694,2.44672176,0.53386163,0.25364368,0.02257054,0.97521667
-3.04652326,4.03714483,0.02783206,0.42496113,1.12147324,2.48372643,0.54601907,0.24913257,0.02306919,0.98780202
-3.04052026,4.11509891,0.02758452,0.43629441,1.14337502,2.53664439,0.56052910,0.24633276,0.02370572,1.00427923
-3.03451726,4.21257236,0.02759165,0.44786321,1.16543171,2.60450787,0.57718258,0.24517976,0.02446527,1.02407683
-3.02851426,4.32746009,0.02781182,0.45951095,1.18708736,2.68605583,0.59572224,0.24558083,0.02533056,1.04657193
-3.02251126,4.45734071,0.02820188,0.47107143,1.20779569,2.77976122,0.61584700,0.24741852,0.02628234,1.07110735
-3.01650825,4.59953376,0.02871819,0.48237198,1.22703474,2.88386500,0.63721749,0.25055479,0.02729987,1.09700910
-3.01050525,4.75116318,0.02931763,0.49323689,1.24432074,2.99641636,0.65946262,0.25483555,0.02836134,1.12360399
-3.00450225,4.90922567,0.02995855,0.50349089,1.25922087,3.11531821,0.68218726,0.26009539,0.02944449,1.15023661
-2.99849925,5.07066232,0.03060172,0.51296275,1.27136471,3.23837704,0.70498061,0.26616257,0.03052711,1.17628554
-2.99249625,5.23243167,0.03121108,0.52148892,1.28045396,3.36335557,0.72742525,0.27286387,0.03158761,1.20117833
-2.98649325,5.39158212,0.03175453,0.52891711,1.28627040,3.48802707,0.74910655,0.28002931,0.03260554,1.22440470
-2.98049025,5.54532180,0.03220454,0.53510966,1.28868171,3.61022942,0.76962211,0.28749649,0.03356209,1.24552785
-2.97448724,5.69108350,0.03253859,0.53994683,1.28764507,3.72791746,0.78859097,0.29511452,0.03444051,1.26419334
-2.96848424,5.82658283,0.03273957,0.54332969,1.28320842,3.83921178,0.80566232,0.30274719,0.03522652,1.28013542
-2.96248124,5.94986753,0.03279590,0.54518261,1.27550930,3.94244235,0.82052332,0.31027554,0.03590855,1.29318061
-2.95647824,6.05935626,0.03270160,0.54545529,1.26477114,4.03618559,0.83290586,0.31759951,0.03647798,1.30324831
-2.95047524,6.15386561,0.03245612,0.54412423,1.25129718,4.11929343,0.84259196,0.32463875,0.03692917,1.31034857
-2.94447224,6.23262427,0.03206404,0.54119346,1.23546200,4.19091339,0.84941767,0.33133259,0.03725950,1.31457698
-2.93846923,6.29527384,0.03153465,0.53669469,1.21770083,4.25049903,0.85327535,0.33763908,0.03746924,1.31610695
-2.93246623,6.34185645,0.03088134,0.53068659,1.19849689,4.29781040,0.85411424,0.34353339,0.03756135,1.31517956
-2.92646323,6.37278952,0.03012094,0.52325344,1.17836705,4.33290442,0.85193942,0.34900541,0.03754120,1.31209140
-2.92046023,6.38882877,0.02927294,0.51450293,1.15784611,4.35611582,0.84680917,0.35405694,0.03741619,1.30718078
-2.91445723,6.39102101,0.02835869,0.50456336,1.13747021,4.36802936,0.83883092,0.35869853,0.03719541,1.30081294
-2.90845423,6.38064857,0.02740056,0.49358015,1.11775977,4.36944448,0.82815601,0.36294616,0.03688911,1.29336458
-2.90245123,6.35916773,0.02642110,0.48171188,1.09920257,4.36133396,0.81497344,0.36681796,0.03650838,1.28520847
-2.89644822,6.32814352,0.02544230,0.46912590,1.08223740,4.34479829,0.79950301,0.37033125,0.03606459,1.27669864
-2.89044522,6.28918383,0.02448479,0.45599373,1.06723888,4.32101770,0.78198804,0.37349991,0.03556907,1.26815663
-2.88444222,6.24387533,0.02356731,0.44248634,1.05450411,4.29120387,0.76268797,0.37633246,0.03503265,1.25985944
-2.87843922,6.19372400,0.02270611,0.42876952,1.04424147,4.25655342,0.74187120,0.37883069,0.03446543,1.25202944
-2.87243622,6.14010268,0.02191457,0.41499956,1.03656225,4.21820513,0.71980838,0.38098920,0.03387645,1.24482685
-2.86643322,6.08420795,0.02120298,0.40131927,1.03147533,4.17720273,0.69676641,0.38279564,0.03327353,1.23834487
-2.86043022,6.02702788,0.02057833,0.38785470,1.02888540,4.13446475,0.67300321,0.38423175,0.03266316,1.23260770
-2.85442721,5.96932215,0.02004434,0.37471245,1.02859475,4.09076280,0.64876361,0.38527518,0.03205045,1.22757159
-2.84842421,5.91161525,0.01960158,0.36197795,1.03030885,4.04670898,0.62427621,0.38590178,0.03143917,1.22312879
-2.84242121,5.85420264,0.01924768,0.34971448,1.03364550,4.00275289,0.59975132,0.38608843,0.03083181,1.21911420
-2.83641821,5.79716969,0.01897763,0.33796325,1.03814748,3.95918807,0.57538004,0.38581611,0.03022978,1.21531463
-2.83041521,5.74042198,0.01878419,0.32674429,1.04329820,3.91616739,0.55133413,0.38507300,0.02963355,1.21148003
-2.82441221,5.68372535,0.01865833,0.31605830,1.04853989,3.87372631,0.52776684,0.38385752,0.02904293,1.20733643
-2.81840920,5.62675348,0.01858973,0.30588915,1.05329368,3.83181251,0.50481437,0.38218100,0.02845725,1.20259990
-2.81240620,5.56914029,0.01856723,0.29620708,1.05698081,3.79032017,0.48259772,0.38006983,0.02787568,1.19699093
-2.80640320,5.51053428,0.01857935,0.28697234,1.05904409,3.74912678,0.46122493,0.37756702,0.02729743,1.19024873
-2.80040020,5.45065178,0.01861474,0.27813909,1.05896884,3.70813034,0.44079329,0.37473296,0.02672201,1.18214461
-2.79439720,5.38932598,0.01866258,0.26965937,1.05630234,3.66728465,0.42139151,0.37164528,0.02614939,1.17249396
-2.78839420,5.32654917,0.01871298,0.26148698,1.05067099,3.62663062,0.40310158,0.36839791,0.02558019,1.16116624
-2.78239120,5.26250538,0.01875720,0.25358093,1.04179448,3.58632166,0.38600020,0.36509929,0.02501578,1.14809256
-2.77638819,5.19759181,0.01878792,0.24590854,1.02949629,3.54664159,0.37015973,0.36186971,0.02445832,1.13327041
-2.77038519,5.13242749,0.01879936,0.23844772,1.01371022,3.50801400,0.35564857,0.35883803,0.02391080,1.11676549
-2.76438219,5.06784864,0.01878729,0.23118868,0.99448242,3.47100218,0.34253096,0.35613776,0.02337692,1.09871039
-2.75837919,5.00489076,0.01874905,0.22413470,0.97196927,3.43629983,0.33086622,0.35390287,0.02286107,1.07930035
-2.75237619,4.94475826,0.01868341,0.21730213,0.94643082,3.40471262,0.32070760,0.35226320,0.02236810,1.05878630
-2.74637319,4.88878329,0.01859046,0.21071961,0.91822053,3.37713177,0.31210065,0.35134003,0.02190319,1.03746546
-2.74037019,4.83837562,0.01847134,0.20442651,0.88777160,3.35450086,0.30508152,0.35124164,0.02147158,1.01567013
-2.73436718,4.79496627,0.01832807,0.19847079,0.85558067,3.33777766,0.29967502,0.35205933,0.02107836,0.99375508
-2.72836418,4.75994783,0.01816326,0.19290636,0.82218965,3.32789295,0.29589292,0.35386385,0.02072825,0.97208425
-2.72236118,4.73461422,0.01797983,0.18779017,0.78816648,3.32570843,0.29373235,0.35670252,0.02042530,0.95101736
-2.71635818,4.72010317,0.01778082,0.18317901,0.75408581,3.33197584,0.29317467,0.36059707,0.02017272,0.93089704
-2.71035518,4.71734395,0.01756911,0.17912649,0.72051024,3.34729938,0.29418475,0.36554229,0.01997271,0.91203698
-2.70435218,4.72701297,0.01734726,0.17568003,0.68797303,3.37210310,0.29671081,0.37150561,0.01982623,0.89471172
-2.69834917,4.74949904,0.01711738,0.17287826,0.65696276,3.40660500,0.30068495,0.37842749,0.01973298,0.87914829
-2.69234617,4.78487994,0.01688097,0.17074876,0.62791068,3.45079865,0.30602412,0.38622273,0.01969129,0.86552009
-2.68634317,4.83291088,0.01663896,0.16930638,0.60118077,3.50444336,0.31263184,0.39478259,0.01969813,0.85394313
-2.68034017,4.89302524,0.01639161,0.16855212,0.57706305,3.56706304,0.32040026,0.40397759,0.01974916,0.84447452
-2.67433717,4.96434719,0.01613864,0.16847252,0.55576987,3.63795357,0.32921271,0.41366099,0.01983883,0.83711336
-2.66833417,5.04571527,0.01587923,0.16903978,0.53743531,3.71619839,0.33894648,0.42367282,0.01996048,0.83180365
-2.66233117,5.13571553,0.01561218,0.17021235,0.52211726,3.80069124,0.34947576,0.43384418,0.02010657,0.82843899
-2.65632816,5.23272283,0.01533601,0.17193607,0.50980205,3.89016514,0.36067456,0.44400186,0.02026884,0.82686882
-2.65032516,5.33494807,0.01504912,0.17414579,0.50041098,3.98322631,0.37241948,0.45397300,0.02043853,0.82690582
-2.64432216,5.44048963,0.01474987,0.17676730,0.49380857,4.07839147,0.38459225,0.46358969,0.02060668,0.82833401
-2.63831916,5.54738678,0.01443678,0.17971960,0.48981187,4.17412746,0.39708191,0.47269334,0.02076425,0.83091732
-2.63231616,5.65367334,0.01410859,0.18291736,0.48820045,4.26889130,0.40978655,0.48113870,0.02090247,0.83440819
-2.62631316,5.75742952,0.01376439,0.18627339,0.48872661,4.36116982,0.42261463,0.48879745,0.02101297,0.83855595
-2.62031016,5.85683066,0.01340365,0.18970124,0.49112550,4.44951729,0.43548583,0.49556111,0.02108800,0.84311465
-2.61430715,5.95019125,0.01302630,0.19311762,0.49512463,4.53259020,0.44833148,0.50134343,0.02112059,0.84785021
-2.60830415,6.03600328,0.01263274,0.19644471,0.50045274,4.60917814,0.46109455,0.50608194,0.02110472,0.85254656
-2.60230115,6.11296802,0.01222382,0.19961219,0.50684754,4.67823013,0.47372942,0.50973885,0.02103538,0.85701084
-2.59629815,6.18002069,0.01180082,0.20255902,0.51406239,4.73887569,0.48620127,0.51230112,0.02090867,0.86107737
-2.59029515,6.23634752,0.01136540,0.20523484,0.52187159,4.79044042,0.49848542,0.51377984,0.02072187,0.86461053
-2.58429215,6.28139531,0.01091956,0.20760096,0.53007442,4.83245567,0.51056644,0.51420889,0.02047337,0.86750632
-2.57828914,6.31487318,0.01046556,0.20963098,0.53849778,4.86466224,0.52243728,0.51364302,0.02016277,0.86969283
-2.57228614,6.33674715,0.01000585,0.21131091,0.54699747,4.88700826,0.53409833,0.51215530,0.01979076,0.87112956
-2.56628314,6.34722765,0.00954300,0.21263891,0.55545830,4.89964144,0.54555644,0.50983423,0.01935908,0.87180561
-2.56028014,6.34675072,0.00907963,0.21362453,0.56379292,4.90289588,0.55682395,0.50678042,0.01887048,0.87173697
-2.55427714,6.33595356,0.00861834,0.21428759,0.57193972,4.89727430,0.56791772,0.50310311,0.01832859,0.87096300
-2.54827414,6.31564541,0.00816167,0.21465675,0.57985985,4.88342606,0.57885797,0.49891659,0.01773782,0.86954212
-2.54227114,6.28677470,0.00771207,0.21476772,0.58753349,4.86212189,0.58966719,0.49433663,0.01710330,0.86754712
-2.53626813,6.25039368,0.00727181,0.21466126,0.59495577,4.83422625,0.60036884,0.48947703,0.01643070,0.86506012
-2.53026513,6.20762175,0.00684299,0.21438108,0.60213233,4.80066825,0.61098593,0.48444649,0.01572616,0.86216735
-2.52426213,6.15960872,0.00642750,0.21397169,0.60907491,4.76241226,0.62153955,0.47934572,0.01499617,0.85895420
-2.51825913,6.10749935,0.00602703,0.21347628,0.61579715,4.72042908,0.63204727,0.47426500,0.01424743,0.85550045
-2.51225613,6.05240025,0.00564304,0.21293476,0.62231071,4.67566880,0.64252150,0.46928221,0.01348674,0.85187612
-2.50625313,5.99535038,0.00527675,0.21238206,0.62862201,4.62903626,0.65296794,0.46446136,0.01272090,0.84813799
-2.50025013,5.93729583,0.00492917,0.21184667,0.63472973,4.58136959,0.66338409,0.45985167,0.01195661,0.84432699
-2.49424712,5.87906979,0.00460108,0.21134960,0.64062303,4.53342274,0.67375800,0.45548710,0.01120036,0.84046650
-2.48824412,5.82137793,0.00429305,0.21090378,0.64628072,4.48585205,0.68406730,0.45138644,0.01045830,0.83656168
-2.48224112,5.76478938,0.00400545,0.21051377,0.65167127,4.43920715,0.69427861,0.44755389,0.00973624,0.83259985
-2.47623812,5.70973317,0.00373844,0.21017600,0.65675366,4.39392593,0.70434743,0.44397994,0.00903949,0.82855170
-2.47023512,5.65649966,0.00349205,0.20987938,0.66147895,4.35033350,0.71421839,0.44064276,0.00837283,0.82437349
-2.46423212,5.60524642,0.00326611,0.20960620,0.66579244,4.30864437,0.72382613,0.43750964,0.00774046,0.82000981
-2.45822911,5.55600763,0.00306035,0.20933342,0.66963626,4.26896759,0.73309654,0.43453889,0.00714596,0.81539700
-2.45222611,5.50870628,0.00287439,0.20903409,0.67295219,4.23131393,0.74194843,0.43168159,0.00659223,0.81046679
-2.44622311,5.46316822,0.00270775,0.20867896,0.67568461,4.19560476,0.75029555,0.42888361,0.00608151,0.80515010
-2.44022011,5.41913718,0.00255994,0.20823814,0.67778325,4.16168180,0.75804882,0.42608741,0.00561537,0.79938081
-2.43421711,5.37629036,0.00243042,0.20768271,0.67920575,4.12931757,0.76511868,0.42323395,0.00519469,0.79309919
-2.42821411,5.33425375,0.00231871,0.20698631,0.67991987,4.09822603,0.77141750,0.42026433,0.00481974,0.78625506
-2.42221111,5.29261715,0.00222437,0.20612654,0.67990519,4.06807343,0.77686177,0.41712136,0.00449017,0.77881040
-2.41620810,5.25094880,0.00214707,0.20508617,0.67915442,4.03848935,0.78137423,0.41375099,0.00420508,0.77074141
-2.41020510,5.20880967,0.00208660,0.20385421,0.67767423,4.00907814,0.78488565,0.41010352,0.00396309,0.76204009
-2.40420210,5.16576770,0.00204297,0.20242666,0.67548567,3.97943089,0.78733635,0.40613476,0.00376242,0.75271525
-2.39819910,5.12141242,0.00201637,0.20080718,0.67262431,3.94913839,0.78867741,0.40180702,0.00360095,0.74279308
-2.39219610,5.07537019,0.00200725,0.19900739,0.66914009,3.91780521,0.78887154,0.39709002,0.00347633,0.73231736
-2.38619310,5.02732042,0.00201637,0.19704709,0.66509709,3.88506513,0.78789377,0.39196179,0.00338605,0.72134940
-2.38019010,4.97701282,0.00204478,0.19495430,0.66057327,3.85059785,0.78573192,0.38640946,0.00332761,0.70996775
-2.37418709,4.92428561,0.00209385,0.19276508,0.65566014,3.81414682,0.78238689,0.38043010,0.00329854,0.69826789
-2.36818409,4.86908424,0.00216530,0.19052324,0.65046258,3.77553775,0.77787300,0.37403148,0.00329654,0.68636174
-2.36218109,4.81148013,0.00226121,0.18827993,0.64509862,3.73469710,0.77221829,0.36723286,0.00331959,0.67437721
-2.35617809,4.75168827,0.00238396,0.18609306,0.63969925,3.69166973,0.76546490,0.36006569,0.00336602,0.66245762
-2.35017509,4.69008267,0.00253626,0.18402653,0.63440812,3.64663446,0.75766951,0.35257417,0.00343456,0.65076104
-2.34417209,4.62720831,0.00272105,0.18214936,0.62938094,3.59991659,0.74890386,0.34481570,0.00352448,0.63945932
-2.33816908,4.56378815,0.00294151,0.18053454,0.62478458,3.55199596,0.73925527,0.33686112,0.00363554,0.62873689
-2.33216608,4.50072379,0.00320092,0.17925771,0.62079561,3.50350948,0.72882715,0.32879458,0.00376808,0.61878893
-2.32616308,4.43908876,0.00350262,0.17839558,0.61759810,3.45524717,0.71773926,0.32071312,0.00392299,0.60981911
-2.32016008,4.38011321,0.00384983,0.17802409,0.61538069,3.40814081,0.70612769,0.31272575,0.00410169,0.60203648
-2.31415708,4.32515974,0.00424560,0.17821636,0.61433272,3.36324496,0.69414445,0.30495211,0.00430610,0.59565163
-2.30815408,4.27569010,0.00469261,0.17904035,0.61463949,3.32171028,0.68195638,0.29752058,0.00453853,0.59087202
-2.30215108,4.23322319,0.00519304,0.18055643,0.61647666,3.28474945,0.66974339,0.29056586,0.00480160,0.58789651
-2.29614807,4.19928559,0.00574842,0.18281474,0.62000393,3.25359688,0.65769590,0.28422604,0.00509810,0.58690916
-2.29014507,4.17535591,0.00635946,0.18585264,0.62535821,3.22946329,0.64601139,0.27863929,0.00543090,0.58807256
-2.28414207,4.16280529,0.00702591,0.18969213,0.63264649,3.21348704,0.63489008,0.27394005,0.00580273,0.59152073
-2.27813907,4.16283642,0.00774644,0.19433753,0.64193895,3.20668433,0.62452987,0.27025511,0.00621609,0.59735208
-2.27213607,4.17642401,0.00851852,0.19977357,0.65326237,3.20990056,0.61512052,0.26769941,0.00667306,0.60562267
-2.26613307,4.20425975,0.00933837,0.20596382,0.66659463,3.22376525,0.60683742,0.26637207,0.00717515,0.61634010
-2.26013007,4.24670471,0.01020090,0.21284987,0.68186033,3.24865310,0.59983511,0.26635243,0.00772321,0.62945852
-2.25412706,4.30375218,0.01109973,0.22035113,0.69892821,3.28465332,0.59424082,0.26769671,0.00831730,0.64487501
-2.24812406,4.37500332,0.01202725,0.22836550,0.71761050,3.33154930,0.59014851,0.27043507,0.00895664,0.66242776
-2.24212106,4.45965790,0.01297472,0.23677092,0.73766452,3.38881030,0.58761357,0.27456953,0.00963954,0.68189626
-2.23611806,4.55652126,0.01393244,0.24542772,0.75879661,3.45559594,0.58664858,0.28007274,0.01036347,0.70300369
-2.23011506,4.66402823,0.01488995,0.25418198,0.78066846,3.53077426,0.58722048,0.28688770,0.01112504,0.72542166
-2.22411206,4.78028387,0.01583626,0.26286947,0.80290564,3.61295293,0.58924939,0.29492865,0.01192017,0.74877720
-2.21810905,4.90311974,0.01676015,0.27132042,0.82510818,3.70052280,0.59260911,0.30408285,0.01274415,0.77266183
-2.21210605,5.03016392,0.01765049,0.27936471,0.84686271,3.79171219,0.59712962,0.31421359,0.01359187,0.79664266
-2.20610305,5.15892204,0.01849649,0.28683733,0.86775579,3.88464982,0.60260138,0.32516395,0.01445794,0.82027478
-2.20010005,5.28686581,0.01928807,0.29358396,0.88738775,3.97743368,0.60878143,0.33676145,0.01533699,0.84311480
-2.19409705,5.41152526,0.02001612,0.29946632,0.90538658,4.06820281,0.61540102,0.34882324,0.01622379,0.86473479
-2.18809405,5.53058052,0.02067280,0.30436713,0.92142097,4.15520865,0.62217448,0.36116173,0.01711353,0.88473611
-2.18209105,5.64194864,0.02125172,0.30819442,0.93521221,4.23688273,0.62880898,0.37359017,0.01800196,0.90276244
-2.17608804,5.74386149,0.02174815,0.31088498,0.94654405,4.31189732,0.63501472,0.38592826,0.01888555,0.91851148
-2.17008504,5.83493072,0.02215911,0.31240672,0.95527022,4.37921613,0.64051506,0.39800719,0.01976165,0.93174471
-2.16408204,5.91419673,0.02248347,0.31275996,0.96131916,4.43813253,0.64505624,0.40967411,0.02062849,0.94229474
-2.15807904,5.98115895,0.02272183,0.31197742,0.96469577,4.48829328,0.64841607,0.42079571,0.02148521,0.95007000
-2.15207604,6.03578601,0.02287656,0.31012299,0.96547998,4.52970668,0.65041134,0.43126076,0.02233183,0.95505631
-2.14607304,6.07850505,0.02295157,0.30728936,0.96382229,4.56273437,0.65090361,0.44098160,0.02316910,0.95731557
-2.14007004,6.11017074,0.02295215,0.30359442,0.95993651,4.58806732,0.64980307,0.44989444,0.02399834,0.95698127
-2.13406703,6.13201542,0.02288471,0.29917689,0.95408995,4.60668700,0.64707045,0.45795862,0.02482124,0.95425143
-2.12806403,6.14558282,0.02275653,0.29419108,0.94659168,4.61981361,0.64271692,0.46515483,0.02563957,0.94937902
-2.12206103,6.15264857,0.02257546,0.28880125,0.93777929,4.62884382,0.63680201,0.47148258,0.02645495,0.94266055
-2.11605803,6.15513165,0.02234962,0.28317564,0.92800499,4.63528112,0.62942994,0.47695701,0.02726852,0.93442327
-2.11005503,6.15500085,0.02208710,0.27748058,0.91762146,4.64066212,0.62074432,0.48160549,0.02808067,0.92501171
-2.10405203,6.15418128,0.02179573,0.27187480,0.90696839,4.64648249,0.61092191,0.48546393,0.02889081,0.91477421
-2.09804902,6.15446530,0.02148281,0.26650434,0.89636011,4.65412607,0.60016554,0.48857352,0.02969716,0.90405000
-2.09204602,6.15743236,0.02115497,0.26149807,0.88607505,4.66480078,0.58869668,0.49097772,0.03049659,0.89315754
-2.08604302,6.16438171,0.02081795,0.25696419,0.87634734,4.67948431,0.57674814,0.49271997,0.03128454,0.88238456
-2.08004002,6.17628115,0.02047659,0.25298770,0.86736096,4.69888235,0.56455704,0.49384213,0.03205506,0.87198030
-2.07403702,6.19373418,0.02013477,0.24962899,0.85924666,4.72340129,0.55235848,0.49438382,0.03280087,0.86215005
-2.06803402,6.21696711,0.01979541,0.24692345,0.85208157,4.75313671,0.54038014,0.49438255,0.03351359,0.85305230
-2.06203102,6.24583632,0.01946060,0.24488233,0.84589157,4.78787803,0.52883778,0.49387472,0.03418395,0.84479845
-2.05602801,6.27985504,0.01913164,0.24349441,0.84065610,4.82712909,0.51793193,0.49289726,0.03480220,0.83745486
-2.05002501,6.31823798,0.01880929,0.24272869,0.83631506,4.87014336,0.50784551,0.49148970,0.03535847,0.83104698
-2.04402201,6.35996109,0.01849388,0.24253772,0.83277736,4.91597182,0.49874247,0.48969656,0.03584325,0.82556528
-2.03801901,6.40383307,0.01818552,0.24286144,0.82993057,4.96352109,0.49076714,0.48756973,0.03624784,0.82097233
-2.03201601,6.44857456,0.01788435,0.24363141,0.82765115,5.01161846,0.48404419,0.48517050,0.03656488,0.81721075
-2.02601301,6.49290071,0.01759071,0.24477501,0.82581461,5.05908056,0.47867899,0.48257123,0.03678876,0.81421120
-2.02001001,6.53560241,0.01730532,0.24621965,0.82430508,5.10478182,0.47475807,0.47985618,0.03691604,0.81190027
-2.01400700,6.57562192,0.01702946,0.24789652,0.82302367,5.14771926,0.47234956,0.47712153,0.03694580,0.81020744
-2.00800400,6.61211872,0.01676507,0.24974395,0.82189536,5.18707002,0.47150351,0.47447443,0.03687989,0.80907095
-2.00200100,6.64452201,0.01651490,0.25171000,0.82087388,5.22223874,0.47225180,0.47203102,0.03672306,0.80844220
-1.99599800,6.67256719,0.01628246,0.25375439,0.81994448,5.25289216,0.47460779,0.46991355,0.03648300,0.80828855
-1.98999500,6.69631436,0.01607211,0.25584949,0.81912441,5.27897926,0.47856566,0.46824661,0.03617022,0.80859426
-1.98399200,6.71614802,0.01588895,0.25798049,0.81846121,5.30073581,0.48409944,0.46715276,0.03579786,0.80935992
-1.97798899,6.73275803,0.01573873,0.26014479,0.81802890,5.31867325,0.49116194,0.46674767,0.03538129,0.81060013
-1.97198599,6.74710306,0.01562771,0.26235050,0.81792236,5.33355242,0.49968364,0.46713513,0.03493772,0.81234008
-1.96598299,6.76035857,0.01556250,0.26461439,0.81825033,5.34634373,0.50957189,0.46840215,0.03448558,0.81461092
-1.95997999,6.77385217,0.01554981,0.26695927,0.81912728,5.35817573,0.52071031,0.47061445,0.03404396,0.81744458
-1.95397699,6.78898989,0.01559625,0.26941098,0.82066489,5.37027483,0.53295886,0.47381256,0.03363193,0.82086825
-1.94797399,6.80717719,0.01570803,0.27199530,0.82296337,5.38389943,0.54615447,0.47800882,0.03326781,0.82489900
-1.94197099,6.82973885,0.01589074,0.27473478,0.82610334,5.40027161,0.56011246,0.48318538,0.03296857,0.82953875
-1.93596798,6.85784184,0.01614910,0.27764585,0.83013853,5.42050988,0.57462879,0.48929331,0.03274912,0.83476998
-1.92996498,6.89242485,0.01648667,0.28073616,0.83508982,5.44556632,0.58948295,0.49625298,0.03262178,0.84055247
-1.92396198,6.93413788,0.01690566,0.28400259,0.84094078,5.47617099,0.60444179,0.50395557,0.03259577,0.84682112
-1.91795898,6.98329474,0.01740672,0.28742971,0.84763508,5.51278620,0.61926370,0.51226568,0.03267682,0.85348495
-1.91195598,7.03984031,0.01798880,0.29098904,0.85507570,5.55557264,0.63370342,0.52102492,0.03286697,0.86042749
-1.90595298,7.10333397,0.01864903,0.29463899,0.86312607,5.60436859,0.64751702,0.53005640,0.03316438,0.86750822
-1.89994997,7.17294952,0.01938261,0.29832545,0.87161299,5.65868313,0.66046694,0.53916968,0.03356338,0.87456519
-1.89394697,7.24749130,0.02018289,0.30198316,0.88033110,5.71770308,0.67232696,0.54816628,0.03405466,0.88141855
-1.88794397,7.32542540,0.02104129,0.30553762,0.88904880,5.78031331,0.68288675,0.55684520,0.03462551,0.88787484
-1.88194097,7.40492432,0.02194750,0.30890745,0.89751506,5.84512902,0.69195600,0.56500856,0.03526025,0.89373182
-1.87593797,7.48392285,0.02288955,0.31200714,0.90546713,5.91053863,0.69936790,0.57246680,0.03594076,0.89878367
-1.86993497,7.56018262,0.02385407,0.31475004,0.91263842,5.97475494,0.70498196,0.57904363,0.03664708,0.90282628
