energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.86793397,4.40644398,0.03682396,0.22791086,0.54732815,1.08406145,2.67174274,1.49298370,0.00000000
-5.86193097,4.44931027,0.03717398,0.22512476,0.54688259,1.09203719,2.71581217,1.49379564,0.00000000
-5.85592796,4.47202022,0.03731823,0.22121074,0.54362615,1.09421734,2.74856752,1.48717079,0.00000000
-5.84992496,4.47458780,0.03725774,0.21623679,0.53759092,1.09070765,2.76961522,1.47343596,0.00000000
-5.84392196,4.45746439,0.03699794,0.21029600,0.52887305,1.08174266,2.77880304,1.45308446,0.00000000
-5.83791896,4.42151842,0.03654841,0.20350321,0.51762864,1.06767819,2.77622132,1.42675874,0.00000000
-5.83191596,4.36800398,0.03592239,0.19599115,0.50406777,1.04898046,2.76219836,1.39522867,0.00000000
-5.82591296,4.29851992,0.03513627,0.18790609,0.48844692,1.02621213,2.73729019,1.35936661,0.00000000
-5.81990995,4.21496105,0.03420894,0.17940323,0.47106017,1.00001597,2.70226512,1.32012017,0.00000000
-5.81390695,4.11946321,0.03316109,0.17064211,0.45222961,0.97109675,2.65808337,1.27848382,0.00000000
-5.80790395,4.01434438,0.03201448,0.16178213,0.43229525,0.94020206,2.60587244,1.23547046,0.00000000
-5.80190095,3.90204343,0.03079121,0.15297836,0.41160496,0.90810287,2.54689876,1.19208405,0.00000000
-5.79589795,3.78505866,0.02951301,0.14437783,0.39050474,0.87557438,2.48253636,1.14929410,0.00000000
-5.78989495,3.66588773,0.02820061,0.13611631,0.36932981,0.84337790,2.41423323,1.10801302,0.00000000
-5.78389195,3.54697050,0.02687319,0.12831577,0.34839659,0.81224418,2.34347620,1.06907668,0.00000000
-5.77788894,3.43063617,0.02554792,0.12108239,0.32799612,0.78285878,2.27175514,1.03322881,0.00000000
-5.77188594,3.31905564,0.02423963,0.11450532,0.30838877,0.75584954,2.20052737,1.00110927,0.00000000
-5.76588294,3.21420009,0.02296062,0.10865593,0.28980046,0.73177646,2.13118310,0.97324630,0.00000000
-5.75987994,3.11780605,0.02172055,0.10358773,0.27242049,0.71112400,2.06501276,0.95005246,0.00000000
-5.75387694,3.03134751,0.02052650,0.09933666,0.25640060,0.69429555,2.00317704,0.93182399,0.00000000
-5.74787394,2.95601498,0.01938306,0.09592180,0.24185541,0.68161013,1.94668045,0.91874305,0.00000000
-5.74187094,2.89270146,0.01829265,0.09334638,0.22886395,0.67330076,1.89634906,0.91088238,0.00000000
-5.73586793,2.84199504,0.01725570,0.09159900,0.21747192,0.66951442,1.85281304,0.90821164,0.00000000
-5.72986493,2.80417780,0.01627110,0.09065487,0.20769467,0.67031310,1.81649443,0.91060510,0.00000000
-5.72386193,2.77923058,0.01533652,0.09047718,0.19952047,0.67567581,1.78760058,0.91784988,0.00000000
-5.71785893,2.76684305,0.01444877,0.09101839,0.19291389,0.68550109,1.76612333,0.92965446,0.00000000
-5.71185593,2.76642873,0.01360422,0.09222147,0.18781920,0.69961001,1.75184402,0.94565708,0.00000000
-5.70585293,2.77714447,0.01279906,0.09402105,0.18416342,0.71774950,1.74434411,0.96543376,0.00000000
-5.69984992,2.79791384,0.01202961,0.09634449,0.18185913,0.73959591,1.74302121,0.98850596,0.00000000
-5.69384692,2.82745417,0.01129257,0.09911292,0.18080687,0.76475906,1.74710984,1.01434771,0.00000000
-5.68784392,2.86430673,0.01058514,0.10224214,0.18089713,0.79278675,1.75570650,1.04239261,0.00000000
-5.68184092,2.90686981,0.00990517,0.10564364,0.18201204,0.82317004,1.76779817,1.07204068,0.00000000
-5.67583792,2.95343415,0.00925117,0.10922560,0.18402674,0.85534953,1.78229341,1.10266541,0.00000000
-5.66983492,3.00222039,0.00862237,0.11289397,0.18681064,0.88872285,1.79805515,1.13362135,0.00000000
-5.66383192,3.05141813,0.00801863,0.11655369,0.19022862,0.92265349,1.81393420,1.16425240,0.00000000
-5.65782891,3.09922584,0.00744042,0.12011006,0.19414231,0.95648126,1.82880243,1.19390097,0.00000000
-5.65182591,3.14389114,0.00688869,0.12347022,0.19841158,0.98953414,1.84158475,1.22191825,0.00000000
-5.64582291,3.18375066,0.00636477,0.12654479,0.20289628,1.02114174,1.85128886,1.24767543,0.00000000
-5.63981991,3.21726846,0.00587033,0.12924963,0.20745834,1.05064986,1.85703204,1.27057576,0.00000000
-5.63381691,3.24307236,0.00540724,0.13150769,0.21196409,1.07743599,1.85806406,1.29006735,0.00000000
-5.62781391,3.25998686,0.00497748,0.13325075,0.21628701,1.10092521,1.85378585,1.30565601,0.00000000
-5.62181091,3.26706198,0.00458315,0.13442126,0.22031054,1.12060590,1.84376320,1.31691804,0.00000000
-5.61580790,3.26359672,0.00422637,0.13497390,0.22393113,1.13604467,1.82773539,1.32351210,0.00000000
-5.60980490,3.24915656,0.00390929,0.13487694,0.22706109,1.14689989,1.80561844,1.32518980,0.00000000
-5.60380190,3.22358411,0.00363409,0.13411337,0.22963135,1.15293309,1.77750319,1.32180433,0.00000000
-5.59779890,3.18700233,0.00340298,0.13268149,0.23159372,1.15401764,1.74364824,1.31331668,0.00000000
-5.59179590,3.13981017,0.00321823,0.13059526,0.23292270,1.15014434,1.70446826,1.29979901,0.00000000
-5.58579290,3.08267049,0.00308219,0.12788404,0.23361652,1.14142339,1.66051802,1.28143481,0.00000000
-5.57978989,3.01649053,0.00299729,0.12459193,0.23369740,1.12808266,1.61247294,1.25851574,0.00000000
-5.57378689,2.94239538,0.00296608,0.12077661,0.23321094,1.11046208,1.56110669,1.23143511,0.00000000
-5.56778389,2.86169544,0.00299119,0.11650774,0.23222454,1.08900439,1.50726674,1.20067811,0.00000000
-5.56178089,2.77584866,0.00307533,0.11186504,0.23082501,1.06424257,1.45184871,1.16680919,0.00000000
-5.55577789,2.68641897,0.00322120,0.10693595,0.22911528,1.03678420,1.39577018,1.13045682,0.00000000
-5.54977489,2.59503215,0.00343144,0.10181319,0.22721043,1.00729359,1.33994492,1.09229639,0.00000000
-5.54377189,2.50333059,0.00370856,0.09659208,0.22523320,0.97647214,1.28525822,1.05303178,0.00000000
-5.53776888,2.41292848,0.00405473,0.09136791,0.22330902,0.94503781,1.23254402,1.01337616,0.00000000
-5.53176588,2.32536866,0.00447173,0.08623336,0.22156105,0.91370427,1.18256434,0.97403294,0.00000000
-5.52576288,2.24208263,0.00496075,0.08127597,0.22010510,0.88316069,1.13599158,0.93567726,0.00000000
-5.51975988,2.16435476,0.00552224,0.07657604,0.21904493,0.85405266,1.09339404,0.89893889,0.00000000
-5.51375688,2.09329164,0.00615576,0.07220462,0.21846798,0.82696499,1.05522478,0.86438682,0.00000000
-5.50775388,2.02979742,0.00685982,0.06822199,0.21844175,0.80240684,1.02181414,0.83251622,0.00000000
-5.50175088,1.97455562,0.00763178,0.06467645,0.21901101,0.78079954,0.99336577,0.80373791,0.00000000
-5.49574787,1.92801769,0.00846771,0.06160355,0.22019581,0.76246756,0.96995615,0.77837067,0.00000000
-5.48974487,1.89039839,0.00936239,0.05902566,0.22199062,0.74763254,0.95153751,0.75663643,0.00000000
-5.48374187,1.86167788,0.01030924,0.05695205,0.22436429,0.73641062,0.93794375,0.73865843,0.00000000
-5.47773887,1.84161012,0.01130037,0.05537914,0.22726108,0.72881293,0.92889924,0.72446207,0.00000000
-5.47173587,1.82973714,0.01232668,0.05429131,0.23060261,0.72474903,0.92402997,0.71397852,0.00000000
-5.46573287,1.82540843,0.01337796,0.05366177,0.23429050,0.72403306,0.92287682,0.70705058,0.00000000
-5.45972986,1.82780480,0.01444308,0.05345385,0.23820979,0.72639230,0.92491047,0.70344059,0.00000000
-5.45372686,1.83596581,0.01551023,0.05362240,0.24223287,0.73147779,0.92954752,0.70284014,0.00000000
-5.44772386,1.84881984,0.01656714,0.05411532,0.24622367,0.73887637,0.93616740,0.70488098,0.00000000
-5.44172086,1.86521592,0.01760140,0.05487522,0.25004214,0.74812410,0.94412971,0.70914689,0.00000000
-5.43571786,1.88395643,0.01860069,0.05584110,0.25354867,0.75872017,0.95279140,0.71518621,0.00000000
-5.42971486,1.90382963,0.01955313,0.05695003,0.25660831,0.77014119,0.96152364,0.72252443,0.00000000
-5.42371186,1.92364137,0.02044753,0.05813879,0.25909478,0.78185536,0.96972769,0.73067671,0.00000000
-5.41770885,1.94224502,0.02127362,0.05934539,0.26089397,0.79333601,0.97684965,0.73915996,0.00000000
-5.41170585,1.95856899,0.02202227,0.06051056,0.26190688,0.80407441,0.98239367,0.74750417,0.00000000
-5.40570285,1.97164121,0.02268567,0.06157899,0.26205202,0.81359137,0.98593329,0.75526283,0.00000000
-5.39969985,1.98061012,0.02325744,0.06250045,0.26126712,0.82144748,0.98712068,0.76202216,0.00000000
-5.39369685,1.98476174,0.02373268,0.06323072,0.25951015,0.82725180,0.98569371,0.76740914,0.00000000
-5.38769385,1.98353253,0.02410801,0.06373233,0.25675974,0.83066892,0.98148046,0.77109812,0.00000000
-5.38169085,1.97651797,0.02438149,0.06397507,0.25301495,0.83142427,0.97440139,0.77281594,0.00000000
-5.37568784,1.96347688,0.02455260,0.06393632,0.24829451,0.82930767,0.96446894,0.77234574,0.00000000
-5.36968484,1.94433140,0.02462210,0.06360113,0.24263557,0.82417521,0.95178477,0.76952913,0.00000000
-5.36368184,1.91916309,0.02459190,0.06296219,0.23609207,0.81594948,0.93653470,0.76426709,0.00000000
-5.35767884,1.88820527,0.02446495,0.06201952,0.22873278,0.80461829,0.91898163,0.75651947,0.00000000
-5.35167584,1.85183204,0.02424510,0.06078013,0.22063915,0.79023201,0.89945659,0.74630324,0.00000000
-5.34567284,1.81054452,0.02393696,0.05925737,0.21190303,0.77289967,0.87834843,0.73368963,0.00000000
-5.33966983,1.76495473,0.02354577,0.05747036,0.20262429,0.75278403,0.85609226,0.71880026,0.00000000
-5.33366683,1.71576769,0.02307737,0.05544315,0.19290859,0.73009579,0.83315727,0.70180240,0.00000000
-5.32766383,1.66376229,0.02253806,0.05320396,0.18286500,0.70508707,0.81003407,0.68290357,0.00000000
-5.32166083,1.60977147,0.02193461,0.05078426,0.17260401,0.67804451,0.78722223,0.66234556,0.00000000
-5.31565783,1.55466237,0.02127417,0.04821795,0.16223545,0.64928198,0.76521800,0.64039815,0.00000000
-5.30965483,1.49931669,0.02056427,0.04554046,0.15186672,0.61913325,0.74450294,0.61735262,0.00000000
-5.30365183,1.44461199,0.01981280,0.04278790,0.14160119,0.58794466,0.72553345,0.59351518,0.00000000
-5.29764882,1.39140417,0.01902795,0.03999631,0.13153677,0.55606805,0.70873151,0.56920062,0.00000000
-5.29164582,1.34051146,0.01821821,0.03720090,0.12176468,0.52385410,0.69447683,0.54472620,0.00000000
-5.28564282,1.29270020,0.01739226,0.03443542,0.11236842,0.49164610,0.68310051,0.52040589,0.00000000
-5.27963982,1.24867267,0.01655890,0.03173161,0.10342292,0.45977441,0.67488015,0.49654518,0.00000000
-5.27363682,1.20905690,0.01572695,0.02911868,0.09499383,0.42855157,0.67003659,0.47343642,0.00000000
-5.26763382,1.17439867,0.01490509,0.02662301,0.08713706,0.39826815,0.66873203,0.45135483,0.00000000
-5.26163082,1.14515558,0.01410170,0.02426782,0.07989842,0.36918947,0.67106956,0.43055504,0.00000000
-5.25562781,1.12169322,0.01332472,0.02207300,0.07331339,0.34155308,0.67709394,0.41126841,0.00000000
-5.24962481,1.10428316,0.01258140,0.02005502,0.06740712,0.31556695,0.68679349,0.39370083,0.00000000
-5.24362181,1.09310276,0.01187815,0.01822691,0.06219452,0.29140850,0.70010291,0.37803112,0.00000000
-5.23761881,1.08823652,0.01122040,0.01659830,0.05768046,0.26922427,0.71690692,0.36440990,0.00000000
-5.23161581,1.08967879,0.01061237,0.01517553,0.05386019,0.24913008,0.73704450,0.35295882,0.00000000
-5.22561281,1.09733765,0.01005703,0.01396180,0.05071982,0.23121186,0.76031357,0.34377018,0.00000000
-5.21960980,1.11103970,0.00955595,0.01295741,0.04823692,0.21552673,0.78647597,0.33690675,0.00000000
-5.21360680,1.13053552,0.00910931,0.01215990,0.04638129,0.20210449,0.81526255,0.33240173,0.00000000
-5.20760380,1.15550575,0.00871590,0.01156439,0.04511581,0.19094927,0.84637821,0.33025898,0.00000000
-5.20160080,1.18556735,0.00837317,0.01116373,0.04439732,0.18204143,0.87950677,0.33045325,0.00000000
-5.19559780,1.22028014,0.00807737,0.01094886,0.04417772,0.17533941,0.91431547,0.33293057,0.00000000
-5.18959480,1.25915330,0.00782368,0.01090899,0.04440505,0.17078179,0.95045902,0.33760884,0.00000000
-5.18359180,1.30165178,0.00760643,0.01103195,0.04502459,0.16828926,0.98758310,0.34437855,0.00000000
-5.17758879,1.34720265,0.00741930,0.01130436,0.04598009,0.16776664,1.02532721,0.35310377,0.00000000
-5.17158579,1.39520115,0.00725560,0.01171196,0.04721495,0.16910494,1.06332688,0.36362349,0.00000000
-5.16558279,1.44501670,0.00710849,0.01223987,0.04867339,0.17218332,1.10121520,0.37575330,0.00000000
-5.15957979,1.49599872,0.00697126,0.01287281,0.05030157,0.17687119,1.13862382,0.38928757,0.00000000
-5.15357679,1.54748239,0.00683756,0.01359541,0.05204866,0.18303022,1.17518348,0.40400210,0.00000000
-5.14757379,1.59879452,0.00670158,0.01439243,0.05386779,0.19051640,1.21052427,0.41965725,0.00000000
-5.14157079,1.64925956,0.00655831,0.01524902,0.05571686,0.19918200,1.24427586,0.43600163,0.00000000
-5.13556778,1.69820576,0.00640359,0.01615095,0.05755921,0.20887761,1.27606790,0.45277614,0.00000000
-5.12956478,1.74497189,0.00623430,0.01708484,0.05936407,0.21945390,1.30553086,0.46971847,0.00000000
-5.12356178,1.78891419,0.00604838,0.01803830,0.06110681,0.23076341,1.33229767,0.48656776,0.00000000
-5.11755878,1.82941381,0.00584482,0.01900014,0.06276901,0.24266195,1.35600616,0.50306939,0.00000000
-5.11155578,1.86588472,0.00562368,0.01996041,0.06433824,0.25500992,1.37630269,0.51897968,0.00000000
-5.10555278,1.89778185,0.00538601,0.02091051,0.06580762,0.26767315,1.39284693,0.53407035,0.00000000
-5.09954977,1.92460946,0.00513374,0.02184317,0.06717525,0.28052351,1.40531777,0.54813254,0.00000000
-5.09354677,1.94592940,0.00486958,0.02275238,0.06844332,0.29343908,1.41342040,0.56098027,0.00000000
-5.08754377,1.96136920,0.00459689,0.02363333,0.06961721,0.30630409,1.41689410,0.57245319,0.00000000
-5.08154077,1.97062948,0.00431951,0.02448223,0.07070438,0.31900845,1.41552068,0.58241852,0.00000000
-5.07553777,1.97349059,0.00404165,0.02529612,0.07171325,0.33144716,1.40913302,0.59077219,0.00000000
-5.06953477,1.96981798,0.00376775,0.02607269,0.07265210,0.34351950,1.39762324,0.59743911,0.00000000
-5.06353177,1.95956625,0.00350233,0.02681003,0.07352799,0.35512836,1.38095021,0.60237269,0.00000000
-5.05752876,1.94278146,0.00324993,0.02750643,0.07434588,0.36617958,1.35914559,0.60555371,0.00000000
-5.05152576,1.91960165,0.00301500,0.02816020,0.07510782,0.37658164,1.33231831,0.60698861,0.00000000
-5.04552276,1.89025541,0.00280182,0.02876951,0.07581248,0.38624566,1.30065681,0.60670742,0.00000000
-5.03951976,1.85505855,0.00261450,0.02933232,0.07645486,0.39508598,1.26442899,0.60476153,0.00000000
-5.03351676,1.81440881,0.00245693,0.02984633,0.07702630,0.40302117,1.22397953,0.60122135,0.00000000
-5.02751376,1.76877887,0.00233277,0.03030905,0.07751480,0.40997563,1.17972473,0.59617410,0.00000000
-5.02151076,1.71870772,0.00224546,0.03071786,0.07790551,0.41588170,1.13214480,0.58972176,0.00000000
-5.01550775,1.66479069,0.00219820,0.03107023,0.07818158,0.42068208,1.08177399,0.58197928,0.00000000
-5.00950475,1.60766839,0.00219399,0.03136390,0.07832512,0.42433263,1.02918880,0.57307308,0.00000000
-5.00350175,1.54801481,0.00223560,0.03159711,0.07831824,0.42680503,0.97499479,0.56313968,0.00000000
-4.99749875,1.48652477,0.00232558,0.03176891,0.07814425,0.42808945,0.91981249,0.55232452,0.00000000
-4.99149575,1.42390121,0.00246618,0.03187930,0.07778876,0.42819660,0.86426289,0.54078072,0.00000000
-4.98549275,1.36084223,0.00265935,0.03192950,0.07724068,0.42715930,0.80895310,0.52866775,0.00000000
-4.97948974,1.29802842,0.00290664,0.03192206,0.07649314,0.42503302,0.75446278,0.51614973,0.00000000
-4.97348674,1.23611041,0.00320911,0.03186087,0.07554410,0.42189550,0.70133155,0.50339344,0.00000000
-4.96748374,1.17569706,0.00356724,0.03175117,0.07439670,0.41784511,0.65004815,0.49056564,0.00000000
-4.96148074,1.11734436,0.00398078,0.03159937,0.07305941,0.41299816,0.60104123,0.47783005,0.00000000
-4.95547774,1.06154523,0.00444864,0.03141282,0.07154574,0.40748500,0.55467238,0.46534361,0.00000000
-4.94947474,1.00872048,0.00496878,0.03119949,0.06987380,0.40144517,0.51123120,0.45325240,0.00000000
-4.94347174,0.95921122,0.00553805,0.03096755,0.06806550,0.39502179,0.47093270,0.44168727,0.00000000
-4.93746873,0.91327271,0.00615212,0.03072493,0.06614562,0.38835545,0.43391673,0.43075931,0.00000000
-4.93146573,0.87107022,0.00680541,0.03047886,0.06414063,0.38157800,0.40024953,0.42055557,0.00000000
-4.92546273,0.83267679,0.00749105,0.03023539,0.06207761,0.37480655,0.36992715,0.41113517,0.00000000
-4.91945973,0.79807336,0.00820093,0.02999900,0.05998294,0.36813799,0.34288045,0.40252619,0.00000000
-4.91345673,0.76715125,0.00892571,0.02977223,0.05788126,0.36164456,0.31898155,0.39472358,0.00000000
-4.90745373,0.73971709,0.00965500,0.02955548,0.05579441,0.35537050,0.29805142,0.38768824,0.00000000
-4.90145073,0.71550031,0.01037749,0.02934682,0.05374069,0.34933030,0.27986828,0.38134757,0.00000000
-4.89544772,0.69416286,0.01108125,0.02914206,0.05173425,0.34350840,0.26417660,0.37559752,0.00000000
-4.88944472,0.67531119,0.01175393,0.02893486,0.04978479,0.33786059,0.25069646,0.37030602,0.00000000
-4.88344172,0.65850997,0.01238315,0.02871700,0.04789749,0.33231693,0.23913285,0.36531796,0.00000000
-4.87743872,0.64329718,0.01295682,0.02847879,0.04607326,0.32678616,0.22918489,0.36046126,0.00000000
-4.87143572,0.62920008,0.01346348,0.02820953,0.04430914,0.32116113,0.22055450,0.35555389,0.00000000
-4.86543272,0.61575136,0.01389270,0.02789808,0.04259893,0.31532522,0.21295448,0.35041154,0.00000000
-4.85942971,0.60250496,0.01423540,0.02753347,0.04093400,0.30915914,0.20611573,0.34485544,0.00000000
-4.85342671,0.58905085,0.01448415,0.02710543,0.03930411,0.30254789,0.19979349,0.33872007,0.00000000
-4.84742371,0.57502822,0.01463343,0.02660502,0.03769837,0.29538736,0.19377241,0.33186028,0.00000000
-4.84142071,0.56013647,0.01467983,0.02602509,0.03610603,0.28759035,0.18787045,0.32415746,0.00000000
-4.83541771,0.54414372,0.01462216,0.02536073,0.03451736,0.27909156,0.18194148,0.31552450,0.00000000
-4.82941471,0.52689236,0.01446151,0.02460950,0.03292430,0.26985140,0.17587664,0.30590931,0.00000000
-4.82341171,0.50830169,0.01420117,0.02377167,0.03132096,0.25985844,0.16960440,0.29529668,0.00000000
-4.81740870,0.48836741,0.01384659,0.02285023,0.02970409,0.24913035,0.16308955,0.28370859,0.00000000
-4.81140570,0.46715833,0.01340510,0.02185083,0.02807314,0.23771346,0.15633110,0.27120275,0.00000000
-4.80540270,0.44481047,0.01288574,0.02078152,0.02643037,0.22568092,0.14935923,0.25786985,0.00000000
-4.79939970,0.42151893,0.01229887,0.01965253,0.02478068,0.21312972,0.14223167,0.24382939,0.00000000
-4.79339670,0.39752808,0.01165590,0.01847577,0.02313128,0.20017674,0.13502944,0.22922460,0.00000000
-4.78739370,0.37312069,0.01096891,0.01726446,0.02149135,0.18695405,0.12785232,0.21421664,0.00000000
-4.78139070,0.34860636,0.01025025,0.01603262,0.01987151,0.17360394,0.12081425,0.19897846,0.00000000
-4.77538769,0.32431013,0.00951219,0.01479453,0.01828335,0.16027364,0.11403880,0.18368859,0.00000000
-4.76938469,0.30056151,0.00876664,0.01356432,0.01673887,0.14711039,0.10765488,0.16852532,0.00000000
-4.76338169,0.27768461,0.00802478,0.01235549,0.01524996,0.13425678,0.10179300,0.15366128,0.00000000
-4.75737869,0.25598970,0.00729686,0.01118057,0.01382796,0.12184678,0.09658191,0.13925896,0.00000000
-4.75137569,0.23576637,0.00659201,0.01005073,0.01248323,0.11000242,0.09214604,0.12546706,0.00000000
-4.74537269,0.21727864,0.00591806,0.00897565,0.01122489,0.09883147,0.08860353,0.11241794,0.00000000
-4.73936968,0.20076195,0.00528151,0.00796330,0.01006051,0.08842588,0.08606503,0.10022616,0.00000000
-4.73336668,0.18642209,0.00468749,0.00701991,0.00899605,0.07886120,0.08463310,0.08898804,0.00000000
-4.72736368,0.17443579,0.00413977,0.00614997,0.00803578,0.07019674,0.08440229,0.07878223,0.00000000
-4.72136068,0.16495289,0.00364087,0.00535631,0.00718230,0.06247657,0.08545973,0.06967117,0.00000000
-4.71535768,0.15809976,0.00319215,0.00464022,0.00643667,0.05573100,0.08788611,0.06170317,0.00000000
-4.70935468,0.15398360,0.00279396,0.00400167,0.00579854,0.04997865,0.09175697,0.05491511,0.00000000
-4.70335168,0.15269735,0.00244583,0.00343946,0.00526634,0.04522873,0.09714406,0.04933543,0.00000000
-4.69734867,0.15432468,0.00214658,0.00295149,0.00483749,0.04148351,0.10411678,0.04498726,0.00000000
-4.69134567,0.15894496,0.00189459,0.00253501,0.00450867,0.03874080,0.11274332,0.04189149,0.00000000
-4.68534267,0.16663754,0.00168791,0.00218678,0.00427593,0.03699624,0.12309158,0.04006966,0.00000000
-4.67933967,0.17748538,0.00152450,0.00190334,0.00413499,0.03624543,0.13522958,0.03954640,0.00000000
-4.67333667,0.19157748,0.00140236,0.00168117,0.00408133,0.03648560,0.14922533,0.04035143,0.00000000
-4.66733367,0.20901008,0.00131968,0.00151686,0.00411036,0.03771694,0.16514607,0.04252092,0.00000000
-4.66133067,0.22988641,0.00127503,0.00140723,0.00421751,0.03994336,0.18305680,0.04609810,0.00000000
-4.65532766,0.25431492,0.00126742,0.00134943,0.00439829,0.04317285,0.20301811,0.05113320,0.00000000
-4.64932466,0.28240604,0.00129647,0.00134102,0.00464827,0.04741723,0.22508339,0.05768261,0.00000000
-4.64332166,0.31426744,0.00136245,0.00137993,0.00496313,0.05269147,0.24929533,0.06580722,0.00000000
-4.63731866,0.34999799,0.00146639,0.00146455,0.00533857,0.05901248,0.27568208,0.07557017,0.00000000
-4.63131566,0.38968058,0.00161013,0.00159363,0.00577027,0.06639755,0.30425295,0.08703379,0.00000000
-4.62531266,0.43337408,0.00179633,0.00176624,0.00625379,0.07486246,0.33499397,0.10025612,0.00000000
-4.61930965,0.48110474,0.00202851,0.00198175,0.00678451,0.08441922,0.36786353,0.11528689,0.00000000
-4.61330665,0.53285737,0.00231100,0.00223964,0.00735753,0.09507375,0.40278821,0.13216328,0.00000000
-4.60730365,0.58856665,0.00264896,0.00253952,0.00796762,0.10682341,0.43965914,0.15090539,0.00000000
-4.60130065,0.64810907,0.00304822,0.00288093,0.00860912,0.11965460,0.47832899,0.17151189,0.00000000
-4.59529765,0.71129569,0.00351525,0.00326331,0.00927597,0.13354037,0.51860986,0.19395577,0.00000000
-4.58929465,0.77786632,0.00405696,0.00368586,0.00996161,0.14843841,0.56027223,0.21818049,0.00000000
-4.58329165,0.84748527,0.00468051,0.00414746,0.01065910,0.16428918,0.60304505,0.24409669,0.00000000
-4.57728864,0.91973908,0.00539308,0.00464659,0.01136108,0.18101460,0.64661711,0.27157972,0.00000000
-4.57128564,0.99413645,0.00620159,0.00518132,0.01205992,0.19851706,0.69063974,0.30046796,0.00000000
-4.56528264,1.07011052,0.00711235,0.00574917,0.01274776,0.21667910,0.73473075,0.33056222,0.00000000
-4.55927964,1.14702360,0.00813074,0.00634719,0.01341667,0.23536359,0.77847970,0.36162634,0.00000000
-4.55327664,1.22417444,0.00926078,0.00697193,0.01405881,0.25441462,0.82145433,0.39338889,0.00000000
-4.54727364,1.30080795,0.01050476,0.00761945,0.01466653,0.27365899,0.86320798,0.42554619,0.00000000
-4.54127064,1.37612724,0.01186283,0.00828544,0.01523260,0.29290833,0.90328801,0.45776650,0.00000000
-4.53526763,1.44930774,0.01333259,0.00896527,0.01575031,0.31196189,0.94124485,0.48969542,0.00000000
-4.52926463,1.51951331,0.01490880,0.00965411,0.01621371,0.33060992,0.97664163,0.52096225,0.00000000
-4.52326163,1.58591374,0.01658307,0.01034714,0.01661764,0.34863754,1.00906416,0.55118740,0.00000000
-4.51725863,1.64770345,0.01834363,0.01103962,0.01695798,0.36582913,1.03813092,0.57999034,0.00000000
-4.51125563,1.70412085,0.02017530,0.01172717,0.01723168,0.38197299,1.06350307,0.60699823,0.00000000
-4.50525263,1.75446783,0.02205949,0.01240595,0.01743688,0.39686640,1.08489396,0.63185470,0.00000000
-4.49924962,1.79812897,0.02397432,0.01307285,0.01757295,0.41032064,1.10207819,0.65422864,0.00000000
-4.49324662,1.83458979,0.02589498,0.01372577,0.01764054,0.42216610,1.11489966,0.67382274,0.00000000
