energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.89794897,2.95707015,0.00587983,0.53928286,0.74232386,0.36931642,0.97299926,1.13485021,0.00668822,0.97607471
-5.89194597,2.99315326,0.00578798,0.55026930,0.74874969,0.36796457,0.99175916,1.15884137,0.00672440,0.97852504
-5.88594297,3.03860291,0.00570567,0.56227979,0.75727985,0.36877029,1.01343480,1.18474166,0.00679809,0.98531821
-5.87993997,3.09232997,0.00562884,0.57509713,0.76772698,0.37156264,1.03767953,1.21208023,0.00690838,0.99615255
-5.87393697,3.15310307,0.00555388,0.58848111,0.77988067,0.37614355,1.06409656,1.24034283,0.00705448,1.01067646
-5.86793397,3.21958954,0.00547778,0.60217653,0.79351562,0.38229447,1.09225105,1.26898817,0.00723581,1.02850098
-5.86193097,3.29039611,0.00539819,0.61592155,0.80839902,0.38978282,1.12168271,1.29746471,0.00745204,1.04921178
-5.85592796,3.36410836,0.00531349,0.62945601,0.82429687,0.39836828,1.15191841,1.32522718,0.00770310,1.07237995
-5.84992496,3.43932770,0.00522286,0.64252943,0.84097923,0.40780868,1.18248463,1.35175244,0.00798923,1.09757162
-5.84392196,3.51470502,0.00512617,0.65490853,0.85822420,0.41786541,1.21291944,1.37655395,0.00831085,1.12435617
-5.83791896,3.58897047,0.00502402,0.66638382,0.87582079,0.42830839,1.24278373,1.39919457,0.00866859,1.15231311
-5.83191596,3.66095857,0.00491762,0.67677525,0.89357077,0.43892041,1.27167138,1.41929724,0.00906312,1.18103766
-5.82591296,3.72962851,0.00480869,0.68593655,0.91128956,0.44950090,1.29921830,1.43655322,0.00949502,1.21014509
-5.81990995,3.79407942,0.00469936,0.69375828,0.92880650,0.45986908,1.32510990,1.45072766,0.00996470,1.23927416
-5.81390695,3.85356041,0.00459204,0.70016939,0.94596455,0.46986642,1.34908709,1.46166255,0.01047218,1.26808956
-5.80790395,3.90747579,0.00448926,0.70513733,0.96261976,0.47935853,1.37095044,1.46927683,0.01101695,1.29628384
-5.80190095,3.95538550,0.00439354,0.70866679,0.97864064,0.48823634,1.39056260,1.47356397,0.01159784,1.32357877
-5.79589795,3.99700136,0.00430732,0.71079699,0.99390757,0.49641663,1.40784887,1.47458721,0.01221286,1.34972642
-5.78989495,4.03217956,0.00423275,0.71159799,1.00831252,0.50384205,1.42279601,1.47247274,0.01285909,1.37451002
-5.78389195,4.06091022,0.00417166,0.71116593,1.02175902,0.51048050,1.43544940,1.46740122,0.01353258,1.39774484
-5.77788894,4.08330466,0.00412545,0.70961761,1.03416259,0.51632408,1.44590874,1.45959825,0.01422835,1.41927897
-5.77188594,4.09958123,0.00409503,0.70708476,1.04545156,0.52138756,1.45432253,1.44932414,0.01494039,1.43899427
-5.76588294,4.11005060,0.00408078,0.70370815,1.05556831,0.52570662,1.46088165,1.43686359,0.01566169,1.45680732
-5.75987994,4.11510109,0.00408255,0.69963191,1.06447090,0.52933575,1.46581225,1.42251583,0.01638435,1.47267047
-5.75387694,4.11518497,0.00409962,0.69499842,1.07213496,0.53234604,1.46936835,1.40658552,0.01709979,1.48657286
-5.74787394,4.11080607,0.00413081,0.68994384,1.07855571,0.53482291,1.47182449,1.38937493,0.01779890,1.49854140
-5.74187094,4.10250913,0.00417445,0.68459456,1.08375001,0.53686386,1.47346842,1.37117757,0.01847233,1.50864148
-5.73586793,4.09087097,0.00422851,0.67906469,1.08775822,0.53857616,1.47459437,1.35227349,0.01911072,1.51697726
-5.72986493,4.07649341,0.00429062,0.67345451,1.09064566,0.54007475,1.47549667,1.33292617,0.01970504,1.52369151
-5.72386193,4.05999762,0.00435823,0.66785001,1.09250354,0.54148010,1.47646392,1.31338098,0.02024688,1.52896450
-5.71785893,4.04201924,0.00442865,0.66232320,1.09344903,0.54291613,1.47777372,1.29386488,0.02072869,1.53301198
-5.71185593,4.02320373,0.00449919,0.65693321,1.09362438,0.54450813,1.47968753,1.27458715,0.02114410,1.53608191
-5.70585293,4.00420105,0.00456723,0.65172779,1.09319489,0.54638060,1.48244597,1.25574068,0.02148811,1.53844980
-5.69984992,3.98565896,0.00463033,0.64674508,1.09234559,0.54865496,1.48626392,1.23750333,0.02175722,1.54041250
-5.69384692,3.96821418,0.00468629,0.64201530,1.09127659,0.55144704,1.49132561,1.22003911,0.02194963,1.54228042
-5.68784392,3.95248095,0.00473326,0.63756225,1.09019712,0.55486440,1.49777948,1.20349869,0.02206518,1.54436820
-5.68184092,3.93903668,0.00476972,0.63340429,1.08931833,0.55900336,1.50573267,1.18801888,0.02210535,1.54698402
-5.67583792,3.92840470,0.00479457,0.62955478,1.08884505,0.56394584,1.51524550,1.17372110,0.02207317,1.55041772
-5.66983492,3.92103466,0.00480712,0.62602180,1.08896683,0.56975612,1.52632584,1.16070860,0.02197305,1.55492823
-5.66383192,3.91728110,0.00480708,0.62280733,1.08984854,0.57647752,1.53892390,1.14906258,0.02181051,1.56073084
-5.65782891,3.91738160,0.00479451,0.61990578,1.09162114,0.58412931,1.55292768,1.13883748,0.02159198,1.56798475
-5.65182591,3.92143565,0.00476984,0.61730221,1.09437293,0.59270389,1.56815973,1.13005575,0.02132447,1.57678179
-5.64582291,3.92938598,0.00473375,0.61497035,1.09814197,0.60216457,1.58437555,1.12270256,0.02101529,1.58713689
-5.63981991,3.94100390,0.00468715,0.61287071,1.10291008,0.61244409,1.60126435,1.11672104,0.02067171,1.59898109
-5.63381691,3.95588040,0.00463108,0.61094907,1.10859904,0.62344414,1.61845244,1.11200846,0.02030077,1.61215753
-5.62781391,3.97342425,0.00456666,0.60913558,1.11506922,0.63503599,1.63550973,1.10841404,0.01990895,1.62642129
-5.62181091,3.99286842,0.00449502,0.60734472,1.12212112,0.64706233,1.65195948,1.10573874,0.01950205,1.64144300
-5.61580790,4.01328534,0.00441723,0.60547631,1.12949983,0.65934048,1.66729133,1.10373742,0.01908505,1.65681680
-5.60980490,4.03361112,0.00433429,0.60341764,1.13690255,0.67166679,1.68097739,1.10212357,0.01866199,1.67207224
-5.60380190,4.05267859,0.00424704,0.60104674,1.14398878,0.68382229,1.69249095,1.10057664,0.01823605,1.68669009
-5.59779890,4.06925780,0.00415618,0.59823678,1.15039315,0.69557922,1.70132726,1.09875195,0.01780953,1.70012128
-5.59179590,4.08210281,0.00406227,0.59486137,1.15574001,0.70670838,1.70702546,1.09629260,0.01738397,1.71180842
-5.58579290,4.09000245,0.00396571,0.59080052,1.15965946,0.71698687,1.70919069,1.09284321,0.01696032,1.72120887
-5.57978989,4.09183310,0.00386676,0.58594699,1.16180388,0.72620593,1.70751543,1.08806462,0.01653911,1.72781832
-5.57378689,4.08661052,0.00376563,0.58021275,1.16186423,0.73417852,1.70179891,1.08164907,0.01612063,1.73119379
-5.56778389,4.07353850,0.00366243,0.57353500,1.15958533,0.74074629,1.69196346,1.07333481,0.01570514,1.73097499
-5.56178089,4.05205166,0.00355729,0.56588153,1.15477927,0.74578570,1.67806708,1.06291962,0.01529308,1.72690288
-5.55577789,4.02185020,0.00345035,0.55725514,1.14733639,0.74921290,1.66031125,1.05027241,0.01488521,1.71883469
-5.54977489,3.98292494,0.00334183,0.54769661,1.13723319,0.75098734,1.63904349,1.03534218,0.01448278,1.70675455
-5.54377189,3.93557114,0.00323204,0.53728626,1.12453675,0.75111386,1.61475440,1.01816402,0.01408763,1.69077937
-5.53776888,3.88039057,0.00312143,0.52614383,1.10940557,0.74964336,1.58806907,0.99886157,0.01370225,1.67115962
-5.53176588,3.81828169,0.00301058,0.51442661,1.09208669,0.74667197,1.55973310,0.97764597,0.01332980,1.64827509
-5.52576288,3.75041831,0.00290021,0.50232607,1.07290933,0.74233893,1.53059369,0.95481121,0.01297409,1.62262588
-5.51975988,3.67821787,0.00279119,0.49006284,1.05227528,0.73682322,1.50157654,0.93072609,0.01263951,1.59481903
-5.51375688,3.60330075,0.00268450,0.47788050,1.03064670,0.73033928,1.47365938,0.90582315,0.01233095,1.56555150
-5.50775388,3.52744242,0.00258120,0.46603829,1.00853162,0.72313189,1.44784306,0.88058513,0.01205364,1.53559023
-5.50175088,3.45252048,0.00248243,0.45480314,0.98646812,0.71547047,1.42512150,0.85552941,0.01181300,1.50575001
-5.49574787,3.38045871,0.00238932,0.44444130,0.96500758,0.70764300,1.40645134,0.83119130,0.01161451,1.47687023
-5.48974487,3.31317018,0.00230298,0.43520999,0.94469784,0.69994964,1.39272253,0.80810672,0.01146346,1.44979111
-5.48374187,3.25250156,0.00222447,0.42734926,0.92606677,0.69269633,1.38473077,0.78679503,0.01136484,1.42533028
-5.47773887,3.20018023,0.00215472,0.42107452,0.90960697,0.68618822,1.38315285,0.76774271,0.01132309,1.40426046
-5.47173587,3.15776598,0.00209450,0.41656989,0.89576183,0.68072323,1.38852540,0.75138837,0.01134202,1.38728863
-5.46573287,3.12660829,0.00204444,0.41398266,0.88491358,0.67658567,1.40122805,0.73810972,0.01142458,1.37503736
-5.45972986,3.10781048,0.00200492,0.41341892,0.87737334,0.67403994,1.42147112,0.72821278,0.01157277,1.36802852
-5.45372686,3.10220120,0.00197613,0.41494066,0.87337363,0.67332441,1.44928850,0.72192372,0.01178750,1.36666984
-5.44772386,3.11031396,0.00195800,0.41856412,0.87306322,0.67464553,1.48453564,0.71938349,0.01206853,1.37124426
-5.44172086,3.13237473,0.00195026,0.42425974,0.87650439,0.67817229,1.52689292,0.72064528,0.01241441,1.38190260
-5.43571786,3.16829795,0.00195239,0.43195332,0.88367273,0.68403103,1.57587413,0.72567479,0.01282242,1.39865927
-5.42971486,3.21769068,0.00196369,0.44152863,0.89445919,0.69230093,1.63084002,0.73435333,0.01328857,1.42139144
-5.42371186,3.27986476,0.00198325,0.45283112,0.90867445,0.70301022,1.69101630,0.74648332,0.01380765,1.44984152
-5.41770885,3.35385660,0.00201003,0.46567274,0.92605536,0.71613343,1.75551591,0.76179620,0.01437328,1.48362302
-5.41170585,3.43845417,0.00204288,0.47983763,0.94627332,0.73158970,1.82336468,0.77996223,0.01497798,1.52222973
-5.40570285,3.53223046,0.00208056,0.49508854,0.96894445,0.74924261,1.89352980,0.80060196,0.01561330,1.56504813
-5.39969985,3.63358274,0.00212184,0.51117371,0.99364122,0.76890136,1.96495016,0.82329890,0.01626997,1.61137284
-5.39369685,3.74077643,0.00216547,0.52783409,1.01990529,0.79032365,2.03656763,0.84761292,0.01693808,1.66042476
-5.38769385,3.85199271,0.00221028,0.54481055,1.04726125,0.81322023,2.10735826,0.87309417,0.01760728,1.71137152
-5.38169085,3.96537824,0.00225522,0.56185102,1.07523084,0.83726098,2.17636220,0.89929669,0.01826700,1.76334977
-5.37568784,4.07909574,0.00229937,0.57871717,1.10334723,0.86208254,2.24271140,0.92579162,0.01890667,1.81548849
-5.36968484,4.19137359,0.00234202,0.59519046,1.13116883,0.88729721,2.30565378,0.95217939,0.01951601,1.86693282
-5.36368184,4.30055292,0.00238264,0.61107749,1.15829223,0.91250281,2.36457304,0.97810046,0.02008524,1.91686732
-5.35767884,4.40513041,0.00242098,0.62621423,1.18436359,0.93729323,2.41900312,1.00324434,0.02060534,1.96453798
-5.35167584,4.50379514,0.00245698,0.64046919,1.20908813,0.96126923,2.46863658,1.02735658,0.02106829,2.00927201
-5.34567284,4.59545810,0.00249087,0.65374533,1.23223715,0.98404907,2.51332642,1.05024334,0.02146724,2.05049459
-5.33966983,4.67927298,0.00252308,0.66598066,1.25365225,1.00527854,2.55308120,1.07177352,0.02179672,2.08774188
-5.33366683,4.75464751,0.00255428,0.67714748,1.27324646,1.02464001,2.58805338,1.09187841,0.02205276,2.12066956
-5.32766383,4.82124460,0.00258529,0.68725035,1.29100208,1.04186013,2.61852134,1.11054868,0.02223298,2.14905667
-5.32166083,4.87897333,0.00261708,0.69632282,1.30696527,1.05671577,2.64486585,1.12782911,0.02233666,2.17280439
-5.31565783,4.92797016,0.00265068,0.70442310,1.32123758,1.06903823,2.66754180,1.14381103,0.02236469,2.19192982
-5.30965483,4.96857112,0.00268715,0.71162885,1.33396469,1.07871524,2.68704666,1.15862302,0.02231957,2.20655515
-5.30365183,5.00127635,0.00272751,0.71803125,1.34532293,1.08569099,2.70388700,1.17242011,0.02220527,2.21689258
-5.29764882,5.02670863,0.00277265,0.72372871,1.35550414,1.08996413,2.71854477,1.18537207,0.02202707,2.22322585
-5.29164582,5.04556798,0.00282332,0.72882045,1.36469979,1.09158387,2.73144495,1.19765123,0.02179143,2.22588936
-5.28564282,5.05858449,0.00287998,0.73340016,1.37308502,1.09064446,2.74292634,1.20942045,0.02150574,2.22524578
-5.27963982,5.06647181,0.00294284,0.73755019,1.38080363,1.08727842,2.75321697,1.22082177,0.02117806,2.22166354
-5.27363682,5.06988364,0.00301178,0.74133639,1.38795485,1.08164871,2.76241554,1.23196623,0.02081694,2.21549530
-5.26763382,5.06937530,0.00308631,0.74480391,1.39458271,1.07394043,2.77047990,1.24292539,0.02043110,2.20705842
-5.26163082,5.06537257,0.00316558,0.74797414,1.40066862,1.06435241,2.77722341,1.25372494,0.02002924,2.19661877
-5.25562781,5.05814910,0.00324836,0.75084288,1.40612783,1.05308897,2.78231938,1.26434067,0.01961979,2.18437836
-5.24962481,5.04781376,0.00333310,0.75337989,1.41080993,1.04035246,2.78531356,1.27469702,0.01921071,2.17046781
-5.24362181,5.03430823,0.00341792,0.75552985,1.41450363,1.02633674,2.78564419,1.28466823,0.01880933,2.15494371
-5.23761881,5.01741513,0.00350072,0.75721451,1.41694554,1.01122192,2.78266844,1.29408214,0.01842218,2.13779115
-5.23161581,4.99677586,0.00357919,0.75833614,1.41783266,0.99517053,2.77569418,1.30272624,0.01805491,2.11893115
-5.22561281,4.97191728,0.00365095,0.75878191,1.41683787,0.97832530,2.76401529,1.31035593,0.01771218,2.09823242
-5.21960980,4.94228540,0.00371357,0.75842913,1.41362772,0.96080841,2.74694870,1.31670427,0.01739766,2.07552686
-5.21360680,4.90728444,0.00376472,0.75715096,1.40788143,0.94272228,2.72387121,1.32149309,0.01711396,2.05062758
-5.20760380,4.86631864,0.00380222,0.75482239,1.39931019,0.92415162,2.69425430,1.32444463,0.01686271,2.02334859
-5.20160080,4.81883489,0.00382414,0.75132618,1.38767559,0.90516655,2.65769496,1.32529332,0.01664450,1.99352478
-5.19559780,4.76436343,0.00382887,0.74655848,1.37280614,0.88582654,2.61394100,1.32379710,0.01645900,1.96103099
-5.18959480,4.70255473,0.00381520,0.74043393,1.35461103,0.86618479,2.56290977,1.31974785,0.01630500,1.92579906
-5.18359180,4.63321048,0.00378232,0.73288994,1.33309019,0.84629262,2.50469919,1.31298040,0.01618044,1.88783186
-5.17758879,4.55630707,0.00372991,0.72389010,1.30834019,0.82620384,2.43959080,1.30337989,0.01608253,1.84721339
-5.17158579,4.47201070,0.00365812,0.71342652,1.28055559,0.80597836,2.36804491,1.29088707,0.01600781,1.80411446
-5.16558279,4.38068328,0.00356755,0.70152114,1.25002560,0.78568522,2.29068806,1.27550167,0.01595224,1.75879351
-5.15957979,4.28287920,0.00345925,0.68822592,1.21712622,0.76540451,2.20829400,1.25728346,0.01591128,1.71159268
-5.15357679,4.17933335,0.00333467,0.67362209,1.18230834,0.74522820,2.12175894,1.23635139,0.01587998,1.66292930
-5.14757379,4.07094127,0.00319560,0.65781842,1.14608230,0.72525991,2.03207277,1.21288073,0.01585310,1.61328321
-5.14157079,3.95873265,0.00304411,0.64094872,1.10899974,0.70561342,1.94028768,1.18709861,0.01582521,1.56318089
-5.13556778,3.84383969,0.00288248,0.62316877,1.07163372,0.68641023,1.84748570,1.15927807,0.01579082,1.51317692
-5.12956478,3.72746197,0.00271311,0.60465265,1.03455799,0.66777627,1.75474669,1.12973102,0.01574448,1.46383411
-5.12356178,3.61082967,0.00253845,0.58558886,0.99832646,0.64983787,1.66311826,1.09880044,0.01568090,1.41570304
-5.11755878,3.49516668,0.00236093,0.56617611,0.96345385,0.63271741,1.57358855,1.06685196,0.01559512,1.36930232
-5.11155578,3.38165525,0.00218290,0.54661915,0.93039831,0.61652875,1.48706307,1.03426535,0.01548262,1.32510025
-5.10555278,3.27140353,0.00200654,0.52712458,0.89954685,0.60137275,1.40434585,1.00142587,0.01533944,1.28349887
-5.09954977,3.16541709,0.00183384,0.50789677,0.87120399,0.58733321,1.32612555,0.96871596,0.01516228,1.24482107
-5.09354677,3.06457525,0.00166656,0.48913393,0.84558419,0.57447326,1.25296636,0.93650724,0.01494862,1.20930117
-5.08754377,2.96961271,0.00150618,0.47102443,0.82280812,0.56283260,1.18530352,0.90515310,0.01469679,1.17707932
-5.08154077,2.88110683,0.00135391,0.45374338,0.80290281,0.55242551,1.12344316,0.87498185,0.01440601,1.14819986
-5.07553777,2.79947041,0.00121071,0.43744938,0.78580549,0.54323989,1.06756581,0.84629065,0.01407640,1.12261336
-5.06953477,2.72494994,0.00107721,0.42228175,0.77137079,0.53523725,1.01773293,0.81934017,0.01370902,1.10018236
-5.06353177,2.65762870,0.00095384,0.40835797,0.75938081,0.52835373,0.97389594,0.79435015,0.01330579,1.08069011
-5.05752876,2.59743445,0.00084076,0.39577150,0.74955754,0.52250199,0.93590695,0.77149576,0.01286940,1.06385204
-5.05152576,2.54415087,0.00073794,0.38459013,0.74157687,0.51757403,0.90353059,0.75090497,0.01240330,1.04932919
-5.04552276,2.49743222,0.00064515,0.37485465,0.73508366,0.51344471,0.87645653,0.73265681,0.01191148,1.03674309
-5.03951976,2.45682063,0.00056204,0.36657818,0.72970714,0.50997584,0.85431214,0.71678073,0.01139843,1.02569139
-5.03351676,2.42176517,0.00048812,0.35974594,0.72507601,0.50702080,0.83667496,0.70325688,0.01086891,1.01576358
-5.02751376,2.39164226,0.00042282,0.35431573,0.72083260,0.50442943,0.82308484,0.69201747,0.01032788,1.00655633
-5.02151076,2.36577673,0.00036552,0.35021896,0.71664578,0.50205304,0.81305549,0.68294917,0.00978031,0.99768782
-5.01550775,2.34346305,0.00031556,0.34736240,0.71222195,0.49974942,0.80608530,0.67589647,0.00923104,0.98881066
-5.00950475,2.32398617,0.00027226,0.34563042,0.70731404,0.49738772,0.80166757,0.67066597,0.00868468,0.97962302
-5.00350175,2.30664153,0.00023495,0.34488798,0.70172821,0.49485291,0.79929991,0.66703152,0.00814551,0.96987776
-4.99749875,2.29075384,0.00020298,0.34498404,0.69532808,0.49204991,0.79849293,0.66474009,0.00761736,0.95938928
-4.99149575,2.27569409,0.00017573,0.34575538,0.68803672,0.48890701,0.79877817,0.66351822,0.00710358,0.94803797
-4.98549275,2.26089468,0.00015262,0.34703084,0.67983625,0.48537868,0.79971516,0.66307885,0.00660700,0.93577236
-4.97948974,2.24586207,0.00013309,0.34863567,0.67076534,0.48144749,0.80089777,0.66312847,0.00612989,0.92260888
-4.97348674,2.23018682,0.00011666,0.35039598,0.66091483,0.47712519,0.80195947,0.66337422,0.00567401,0.90862927
-4.96748374,2.21355072,0.00010288,0.35214305,0.65042166,0.47245278,0.80257774,0.66353088,0.00524058,0.89397600
-4.96148074,2.19573087,0.00009134,0.35371748,0.63946156,0.46749956,0.80247736,0.66332749,0.00483037,0.87884565
-4.95547774,2.17660049,0.00008169,0.35497292,0.62824060,0.46236115,0.80143256,0.66251346,0.00444369,0.86348065
-4.94947474,2.15612655,0.00007361,0.35577928,0.61698620,0.45715649,0.79926798,0.66086391,0.00408052,0.84815950
-4.94347174,2.13436427,0.00006682,0.35602543,0.60593760,0.45202386,0.79585841,0.65818424,0.00374049,0.83318591
-4.93746873,2.11144854,0.00006110,0.35562116,0.59533644,0.44711598,0.79112729,0.65431365,0.00342300,0.81887708
-4.93146573,2.08758263,0.00005623,0.35449844,0.58541742,0.44259435,0.78504407,0.64912767,0.00312725,0.80555153
-4.92546273,2.06302464,0.00005205,0.35261192,0.57639957,0.43862307,0.77762046,0.64253955,0.00285232,0.79351679
-4.91945973,2.03807193,0.00004841,0.34993876,0.56847818,0.43536212,0.76890576,0.63450056,0.00259717,0.78305741
-4.91345673,2.01304447,0.00004520,0.34647763,0.56181779,0.43296063,0.75898134,0.62499923,0.00236074,0.77442360
-4.90745373,1.98826732,0.00004230,0.34224728,0.55654625,0.43155013,0.74795464,0.61405947,0.00214194,0.76782098
-4.90145073,1.96405344,0.00003966,0.33728433,0.55275012,0.43123829,0.73595277,0.60173787,0.00193970,0.76340172
-4.89544772,1.94068703,0.00003720,0.33164082,0.55047154,0.43210321,0.72311601,0.58812018,0.00175300,0.76125741
-4.88944472,1.91840860,0.00003487,0.32538135,0.54970657,0.43418866,0.70959149,0.57331707,0.00158083,0.76141408
-4.88344172,1.89740202,0.00003265,0.31858000,0.55040513,0.43750050,0.69552723,0.55745949,0.00142227,0.76382935
-4.87743872,1.87778438,0.00003051,0.31131725,0.55247245,0.44200437,0.68106680,0.54069377,0.00127644,0.76839214
-4.87143572,1.85959908,0.00002844,0.30367698,0.55577205,0.44762494,0.66634471,0.52317651,0.00114253,0.77492471
-4.86543272,1.84281231,0.00002642,0.29574355,0.56013008,0.45424663,0.65148285,0.50506965,0.00101979,0.78318721
-4.85942971,1.82731334,0.00002445,0.28759930,0.56534091,0.46171597,0.63658776,0.48653585,0.00090751,0.79288446
-4.85342671,1.81291826,0.00002253,0.27932230,0.57117367,0.46984540,0.62174909,0.46773418,0.00080503,0.80367472
-4.84742371,1.79937733,0.00002068,0.27098466,0.57737963,0.47841848,0.60703907,0.44881647,0.00071173,0.81518011
-4.84142071,1.78638523,0.00001888,0.26265119,0.58369998,0.48719617,0.59251293,0.42992434,0.00062703,0.82699834
-4.83541771,1.77359392,0.00001716,0.25437869,0.58987379,0.49592410,0.57821021,0.41118692,0.00055037,0.83871505
-4.82941471,1.76062732,0.00001551,0.24621563,0.59564584,0.50434032,0.56415681,0.39271938,0.00048122,0.84991645
-4.82341171,1.74709722,0.00001395,0.23820234,0.60077389,0.51218340,0.55036762,0.37462227,0.00041907,0.86020164
-4.81740870,1.73261956,0.00001248,0.23037161,0.60503531,0.51920034,0.53684953,0.35698156,0.00036342,0.86919407
-4.81140570,1.71683032,0.00001110,0.22274972,0.60823263,0.52515408,0.52360468,0.33986943,0.00031380,0.87655169
-4.80540270,1.69940042,0.00000983,0.21535768,0.61019787,0.52983038,0.51063380,0.32334564,0.00026975,0.88197556
-4.79939970,1.68004902,0.00000867,0.20821278,0.61079565,0.53304354,0.49793945,0.30745941,0.00023081,0.88521633
-4.79339670,1.65855466,0.00000761,0.20133029,0.60992479,0.53464106,0.48552914,0.29225178,0.00019657,0.88607871
-4.78739370,1.63476402,0.00000667,0.19472526,0.60751871,0.53450693,0.47341818,0.27775817,0.00016659,0.88442371
-4.78139070,1.60859815,0.00000584,0.18841442,0.60354442,0.53256354,0.46163229,0.26401121,0.00014050,0.88016881
-4.77538769,1.58005616,0.00000513,0.18241802,0.59800056,0.52877217,0.45021003,0.25104369,0.00011789,0.87328610
-4.76938469,1.54921658,0.00000454,0.17676169,0.59091443,0.52313224,0.43920488,0.23889148,0.00009842,0.86379882
-4.76338169,1.51623665,0.00000406,0.17147823,0.58233852,0.51567941,0.42868728,0.22759643,0.00008175,0.85177655
-4.75737869,1.48134988,0.00000372,0.16660932,0.57234659,0.50648260,0.41874652,0.21720916,0.00006757,0.83732946
-4.75137569,1.44486245,0.00000351,0.16220709,0.56102972,0.49564041,0.40949253,0.20779163,0.00005557,0.82060205
-4.74537269,1.40714871,0.00000344,0.15833554,0.54849251,0.48327687,0.40105769,0.19941952,0.00004549,0.80176674
-4.73936968,1.36864619,0.00000353,0.15507180,0.53484971,0.46953704,0.39359854,0.19218432,0.00003709,0.78101768
-4.73336668,1.32985052,0.00000379,0.15250714,0.52022333,0.45458246,0.38729734,0.18619504,0.00003014,0.75856515
-4.72736368,1.29131029,0.00000425,0.15074766,0.50474044,0.43858678,0.38236342,0.18157950,0.00002445,0.73463066
-4.72136068,1.25362196,0.00000493,0.14991461,0.48853165,0.42173168,0.37903412,0.17848509,0.00001984,0.70944290
-4.71535768,1.21742476,0.00000587,0.15014421,0.47173022,0.40420315,0.37757504,0.17707894,0.00001615,0.68323469
-4.70935468,1.18339528,0.00000710,0.15158695,0.45447177,0.38618829,0.37827948,0.17754731,0.00001326,0.65624069
-4.70335168,1.15224144,0.00000868,0.15440616,0.43689431,0.36787256,0.38146664,0.18009423,0.00001106,0.62869594
-4.69734867,1.12469552,0.00001066,0.15877585,0.41913857,0.34943749,0.38747849,0.18493907,0.00000944,0.60083485
-4.69134567,1.10150575,0.00001310,0.16487767,0.40134836,0.33105878,0.39667490,0.19231317,0.00000832,0.57289054
-4.68534267,1.08342601,0.00001607,0.17289700,0.38367066,0.31290476,0.40942703,0.20245537,0.00000765,0.54509426
-4.67933967,1.07120352,0.00001966,0.18301813,0.36625549,0.29513504,0.42610865,0.21560627,0.00000737,0.51767456
-4.67333667,1.06556410,0.00002395,0.19541854,0.34925512,0.27789929,0.44708567,0.23200158,0.00000743,0.49085621
-4.66733367,1.06719519,0.00002903,0.21026243,0.33282273,0.26133611,0.47270375,0.25186429,0.00000782,0.46485841
-4.66133067,1.07672660,0.00003500,0.22769358,0.31711041,0.24557183,0.50327441,0.27539599,0.00000850,0.43989250
-4.65532766,1.09470958,0.00004196,0.24782780,0.30226647,0.23071931,0.53906000,0.30276760,0.00000947,0.41615896
-4.64932466,1.12159469,0.00005002,0.27074522,0.28843209,0.21687662,0.58025800,0.33410963,0.00001070,0.39384378
-4.64332166,1.15770935,0.00005926,0.29648267,0.27573764,0.20412571,0.62698538,0.36950249,0.00001221,0.37311442
