energy_ev,total_up,N_s_up,N_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.14157079,4.35588131,0.02958595,0.55778034,2.72897267,1.34690440,1.98389084,0.00000000
-5.13556778,4.25072635,0.03131650,0.52695582,2.61180929,1.31996109,1.94407022,0.00000000
-5.12956478,4.14725904,0.03318959,0.49761694,2.49916520,1.29186311,1.90484120,0.00000000
-5.12356178,4.04615148,0.03518818,0.46988087,2.39202903,1.26287472,1.86644754,0.00000000
-5.11755878,3.94789186,0.03729072,0.44383794,2.29115925,1.23321599,1.82905650,0.00000000
-5.11155578,3.85275977,0.03947136,0.41954642,2.19705954,1.20305558,1.79274904,0.00000000
-5.10555278,3.76081470,0.04170015,0.39702934,2.10996757,1.17250724,1.75751533,0.00000000
-5.09954977,3.67189773,0.04394365,0.37627322,2.02985713,1.14163020,1.72325572,0.00000000
-5.09354677,3.58564600,0.04616543,0.35722874,1.95645283,1.11043310,1.68978701,0.00000000
-5.08754377,3.50151864,0.04832701,0.33981324,1.88925615,1.07888108,1.65685350,0.00000000
-5.08154077,3.41883244,0.05038866,0.32391473,1.82758084,1.04690553,1.62414219,0.00000000
-5.07553777,3.33680511,0.05231051,0.30939721,1.77059545,1.01441564,1.59130130,0.00000000
-5.06953477,3.25460362,0.05405362,0.29610684,1.71737063,0.98131114,1.55796112,0.00000000
-5.06353177,3.17139502,0.05558111,0.28387880,1.66692843,0.94749530,1.52375607,0.00000000
-5.05752876,3.08639714,0.05685928,0.27254422,1.61829126,0.91288747,1.48834712,0.00000000
-5.05152576,2.99892673,0.05785870,0.26193718,1.57052806,0.87743447,1.45144327,0.00000000
-5.04552276,2.90844270,0.05855514,0.25190116,1.52279576,0.84112018,1.41282125,0.00000000
-5.03951976,2.81458265,0.05893045,0.24229493,1.47437428,0.80397286,1.37234264,0.00000000
-5.03351676,2.71719110,0.05897317,0.23299742,1.42469388,0.76606997,1.32996746,0.00000000
-5.02751376,2.61633835,0.05867906,0.22391174,1.37335410,0.72754013,1.28576392,0.00000000
-5.02151076,2.51232949,0.05805126,0.21496787,1.32013400,0.68856246,1.23991370,0.00000000
-5.01550775,2.40570319,0.05710030,0.20612427,1.26499376,0.64936324,1.19271275,0.00000000
-5.00950475,2.29722080,0.05584389,0.19736830,1.20806833,0.61021026,1.14456747,0.00000000
-5.00350175,2.18784633,0.05430638,0.18871539,1.14965378,0.57140524,1.09598647,0.00000000
-4.99749875,2.07871841,0.05251809,0.18020730,1.09018769,0.53327468,1.04756826,0.00000000
-4.99149575,1.97111556,0.05051438,0.17190931,1.03022481,0.49615975,0.99998533,0.00000000
-4.98549275,1.86641620,0.04833462,0.16390673,0.97040932,0.46040559,0.95396526,0.00000000
-4.97948974,1.76605520,0.04602104,0.15630069,0.91144525,0.42635064,0.91026944,0.00000000
-4.97348674,1.67147851,0.04361744,0.14920351,0.85406643,0.39431635,0.86967034,0.00000000
-4.96748374,1.58409756,0.04116796,0.14273383,0.79900713,0.36459771,0.83292798,0.00000000
-4.96148074,1.50524509,0.03871588,0.13701155,0.74697463,0.33745484,0.80076645,0.00000000
-4.95547774,1.43613368,0.03630240,0.13215285,0.69862456,0.31310606,0.77385123,0.00000000
-4.94947474,1.37781842,0.03396564,0.12826545,0.65453980,0.29172237,0.75276816,0.00000000
-4.94347174,1.33116460,0.03173972,0.12544416,0.61521330,0.27342355,0.73800447,0.00000000
-4.93746873,1.29682139,0.02965406,0.12376685,0.58103522,0.25827590,0.72993273,0.00000000
-4.93146573,1.27520209,0.02773281,0.12329107,0.55228447,0.24629158,0.72879803,0.00000000
-4.92546273,1.26647133,0.02599456,0.12405119,0.52912439,0.23742933,0.73470875,0.00000000
-4.91945973,1.27053944,0.02445220,0.12605631,0.51160265,0.23159666,0.74763136,0.00000000
-4.91345673,1.28706399,0.02311296,0.12928891,0.49965467,0.22865320,0.76738918,0.00000000
-4.90745373,1.31545835,0.02197870,0.13370422,0.49311044,0.22841510,0.79366528,0.00000000
-4.90145073,1.35490686,0.02104632,0.13923048,0.49170404,0.23066041,0.82600936,0.00000000
-4.89544772,1.40438615,0.02030825,0.14576994,0.49508549,0.23513515,0.86384842,0.00000000
-4.88944472,1.46269198,0.01975318,0.15320067,0.50283435,0.24155997,0.90650095,0.00000000
-4.88344172,1.52847075,0.01936670,0.16137911,0.51447453,0.24963730,0.95319412,0.00000000
-4.87743872,1.60025492,0.01913214,0.17014337,0.52948987,0.25905879,1.00308355,0.00000000
-4.87143572,1.67650122,0.01903130,0.17931711,0.54734008,0.26951289,1.05527504,0.00000000
-4.86543272,1.75563068,0.01904527,0.18871404,0.56747643,0.28069250,1.10884756,0.00000000
-4.85942971,1.83606934,0.01915513,0.19814276,0.58935701,0.29230242,1.16287686,0.00000000
-4.85342671,1.91628858,0.01934263,0.20741198,0.61246113,0.30406663,1.21645899,0.00000000
-4.84742371,1.99484380,0.01959079,0.21633589,0.63630253,0.31573505,1.26873297,0.00000000
-4.84142071,2.07041056,0.01988443,0.22473951,0.66044123,0.32708980,1.31890201,0.00000000
-4.83541771,2.14181707,0.02021057,0.23246382,0.68449373,0.33795068,1.36625259,0.00000000
-4.82941471,2.20807220,0.02055872,0.23937063,0.70814144,0.34817987,1.41017100,0.00000000
-4.82341171,2.26838823,0.02092116,0.24534686,0.73113724,0.35768553,1.45015678,0.00000000
-4.81740870,2.32219783,0.02129297,0.25030814,0.75330997,0.36642436,1.48583277,0.00000000
-4.81140570,2.36916466,0.02167214,0.25420162,0.77456691,0.37440283,1.51695165,0.00000000
-4.80540270,2.40918767,0.02205942,0.25700779,0.79489416,0.38167718,1.54339878,0.00000000
-4.79939970,2.44239862,0.02245825,0.25874129,0.81435485,0.38835192,1.56519138,0.00000000
-4.79339670,2.46915324,0.02287448,0.25945058,0.83308534,0.39457700,1.58247418,0.00000000
-4.78739370,2.49001605,0.02331613,0.25921655,0.85128922,0.40054338,1.59551167,0.00000000
-4.78139070,2.50573928,0.02379300,0.25814996,0.86922938,0.40647733,1.60467727,0.00000000
-4.77538769,2.51723631,0.02431632,0.25638794,0.88721798,0.41263322,1.61043961,0.00000000
-4.76938469,2.52555022,0.02489828,0.25408942,0.90560461,0.41928509,1.61334637,0.00000000
-4.76338169,2.53181810,0.02555155,0.25142987,0.92476268,0.42671709,1.61400584,0.00000000
-4.75737869,2.53723196,0.02628873,0.24859528,0.94507424,0.43521290,1.61306683,0.00000000
-4.75137569,2.54299691,0.02712184,0.24577576,0.96691349,0.44504453,1.61119714,0.00000000
-4.74537269,2.55028787,0.02806169,0.24315887,0.99062937,0.45646062,1.60906114,0.00000000
-4.73936968,2.56020568,0.02911734,0.24092286,1.01652764,0.46967473,1.60729695,0.00000000
-4.73336668,2.57373396,0.03029547,0.23923023,1.04485303,0.48485390,1.60649381,0.00000000
-4.72736368,2.59169803,0.03159985,0.23822162,1.07577204,0.50210803,1.60717018,0.00000000
-4.72136068,2.61472740,0.03303081,0.23801044,1.10935724,0.52148046,1.60975345,0.00000000
-4.71535768,2.64322327,0.03458480,0.23867835,1.14557373,0.54294021,1.61456185,0.00000000
-4.70935468,2.67733271,0.03625400,0.24027183,1.18426872,0.56637645,1.62178941,0.00000000
-4.70335168,2.71693084,0.03802614,0.24279997,1.22516487,0.59159560,1.63149480,0.00000000
-4.69734867,2.76161254,0.03988437,0.24623363,1.26785835,0.61832133,1.64359471,0.00000000
-4.69134567,2.81069468,0.04180733,0.25050604,1.31182191,0.64619789,1.65786252,0.00000000
-4.68534267,2.86322971,0.04376948,0.25551485,1.35641373,0.67479680,1.67393262,0.00000000
-4.67933967,2.91803081,0.04574147,0.26112565,1.40089188,0.70362709,1.69131081,0.00000000
-4.67333667,2.97370863,0.04769085,0.26717679,1.44443460,0.73214866,1.70939063,0.00000000
-4.66733367,3.02871867,0.04958290,0.27348539,1.48616565,0.75978878,1.72747555,0.00000000
-4.66133067,3.08141799,0.05138159,0.27985438,1.52518431,0.78596099,1.74480614,0.00000000
-4.65532766,3.13012934,0.05305073,0.28608023,1.56059871,0.81008587,1.76059156,0.00000000
-4.64932466,3.17321021,0.05455516,0.29196105,1.59156138,0.83161282,1.77404399,0.00000000
-4.64332166,3.20912381,0.05586199,0.29730482,1.61730532,0.85004213,1.78441455,0.00000000
-4.63731866,3.23650891,0.05694182,0.30193730,1.63717901,0.86494608,1.79102905,0.00000000
-4.63131566,3.25424508,0.05776985,0.30570931,1.65067864,0.87598845,1.79332187,0.00000000
-4.62531266,3.26151009,0.05832691,0.30850300,1.65747577,0.88294128,1.79086610,0.00000000
-4.61930965,3.25782648,0.05860019,0.31023689,1.65743908,0.88569809,1.78339842,0.00000000
-4.61330665,3.24309462,0.05858385,0.31086934,1.65064873,0.88428300,1.77083725,0.00000000
-4.60730365,3.21761035,0.05827930,0.31040032,1.63740249,0.87885497,1.75329301,0.00000000
-4.60130065,3.18206596,0.05769514,0.30887141,1.61821310,0.86970713,1.73106993,0.00000000
-4.59529765,3.13753406,0.05684691,0.30636393,1.59379656,0.85726099,1.70465892,0.00000000
-4.58929465,3.08543482,0.05575644,0.30299543,1.56505180,0.84205570,1.67472194,0.00000000
-4.58329165,3.02748804,0.05445105,0.29891453,1.53303244,0.82473275,1.64206834,0.00000000
-4.57728864,2.96565194,0.05296246,0.29429450,1.49891172,0.80601686,1.60762448,0.00000000
-4.57128564,2.90205179,0.05132553,0.28932588,1.46394205,0.78669365,1.57239788,0.00000000
-4.56528264,2.83890145,0.04957698,0.28420836,1.42941107,0.76758515,1.53743794,0.00000000
-4.55927964,2.77842182,0.04775396,0.27914254,1.39659579,0.74952419,1.50379507,0.00000000
-4.55327664,2.72275982,0.04589275,0.27432180,1.36671721,0.73332863,1.47248023,0.00000000
-4.54727364,2.67391180,0.04402749,0.26992474,1.34089688,0.71977667,1.44442705,0.00000000
-4.54127064,2.63365495,0.04218909,0.26610853,1.32011768,0.70958405,1.42045827,0.00000000
-4.53526763,2.60348979,0.04040433,0.26300351,1.30519006,0.70338425,1.40125816,0.00000000
-4.52926463,2.58459625,0.03869520,0.26070923,1.29672541,0.70171232,1.38735223,0.00000000
-4.52326163,2.57780516,0.03707849,0.25929213,1.29511739,0.70499301,1.37909497,0.00000000
-4.51725863,2.58358619,0.03556562,0.25878491,1.30053202,0.71353362,1.37666628,0.00000000
-4.51125563,2.60205246,0.03416276,0.25918762,1.31290679,0.72752179,1.38007634,0.00000000
-4.50525263,2.63298110,0.03287116,0.26047030,1.33195881,0.74702811,1.38917859,0.00000000
-4.49924962,2.67584850,0.03168770,0.26257710,1.35720133,0.77201345,1.40368983,0.00000000
-4.49324662,2.72987801,0.03060553,0.26543149,1.38796820,0.80234046,1.42321628,0.00000000
-4.48724362,2.79409753,0.02961494,0.26894241,1.42344486,0.83778863,1.44728400,0.00000000
-4.48124062,2.86740360,0.02870418,0.27301091,1.46270464,0.87807211,1.47537185,0.00000000
-4.47523762,2.94862877,0.02786038,0.27753695,1.50474888,0.92285922,1.50694523,0.00000000
-4.46923462,3.03660840,0.02707037,0.28242601,1.54854895,0.97179273,1.54148859,0.00000000
-4.46323162,3.13024348,0.02632148,0.28759504,1.59308862,1.02450965,1.57853490,0.00000000
-4.45722861,3.22855589,0.02560219,0.29297763,1.63740483,1.08065947,1.61769049,0.00000000
-4.45122561,3.33073327,0.02490272,0.29852786,1.68062519,1.13991975,1.65865374,0.00000000
-4.44522261,3.43616088,0.02421533,0.30422279,1.72200065,1.20200820,1.70122665,0.00000000
-4.43921961,3.54443876,0.02353466,0.31006340,1.76093193,1.26669026,1.74531856,0.00000000
-4.43321661,3.65538307,0.02285773,0.31607381,1.79698859,1.33378188,1.79094172,0.00000000
-4.42721361,3.76901143,0.02218395,0.32229895,1.82992013,1.40314709,1.83819901,0.00000000
-4.42121061,3.88551303,0.02151491,0.32880064,1.85965846,1.47469043,1.88726435,0.00000000
-4.41520760,4.00520504,0.02085409,0.33565235,1.88631202,1.54834456,1.93835690,0.00000000
-4.40920460,4.12847762,0.02020655,0.34293285,1.91015168,1.62405384,1.99171047,0.00000000
-4.40320160,4.25573080,0.01957851,0.35071912,1.93158945,1.70175470,2.04753993,0.00000000
-4.39719860,4.38730656,0.01897692,0.35907890,1.95115076,1.78135413,2.10600643,0.00000000
-4.39119560,4.52342031,0.01840908,0.36806318,1.96944216,1.86270760,2.16718360,0.00000000
-4.38519260,4.66409572,0.01788225,0.37769920,1.98711555,1.94559792,2.23102670,0.00000000
-4.37918959,4.80910697,0.01740330,0.38798430,2.00483107,2.02971651,2.29734663,0.00000000
-4.37318659,4.95793188,0.01697845,0.39888097,2.02322020,2.11464854,2.36579046,0.00000000
-4.36718359,5.10971931,0.01661306,0.41031341,2.04285081,2.19986292,2.43582990,0.00000000
-4.36118059,5.26327273,0.01631149,0.42216597,2.06419573,2.28470841,2.50675850,0.00000000
-4.35517759,5.41705179,0.01607700,0.43428347,2.08760621,2.36841603,2.57769806,0.00000000
-4.34917459,5.56919199,0.01591176,0.44647351,2.11329122,2.45010830,2.64761426,0.00000000
-4.34317159,5.71754199,0.01581684,0.45851074,2.14130334,2.52881494,2.71534080,0.00000000
-4.33716858,5.85971703,0.01579227,0.47014298,2.17153167,2.60349441,2.77961109,0.00000000
-4.33116558,5.99316585,0.01583713,0.48109875,2.20370164,2.67306047,2.83909603,0.00000000
-4.32516258,6.11524793,0.01594961,0.49109616,2.23738156,2.73641239,2.89244598,0.00000000
-4.31915958,6.22331749,0.01612708,0.49985246,2.27199523,2.79246737,2.93833519,0.00000000
-4.31315658,6.31481001,0.01636613,0.50709401,2.30683980,2.84019376,2.97550623,0.00000000
-4.30715358,6.38732728,0.01666265,0.51256617,2.34110799,2.87864324,3.00281270,0.00000000
