energy_ev,total_up,As_p_up,As_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.47773887,3.89589212,0.65936411,0.00000000,2.05167227,1.88426924,1.70448253,0.00000000
-5.47173587,3.76577806,0.63050937,0.00000000,2.01398927,1.80708119,1.66381598,0.00000000
-5.46573287,3.63436057,0.60223385,0.00000000,1.97644306,1.72975152,1.62162009,0.00000000
-5.45972986,3.50211799,0.57462329,0.00000000,1.93884303,1.65264314,1.57795094,0.00000000
-5.45372686,3.36954068,0.54775740,0.00000000,1.90097158,1.57613038,1.53288327,0.00000000
-5.44772386,3.23713905,0.52171093,0.00000000,1.86259700,1.50060102,1.48651650,0.00000000
-5.44172086,3.10545100,0.49655467,0.00000000,1.82348787,1.42645718,1.43898014,0.00000000
-5.43571786,2.97504862,0.47235647,0.00000000,1.78342845,1.35411547,1.39043866,0.00000000
-5.42971486,2.84654358,0.44918231,0.00000000,1.74223430,1.28400618,1.34109527,0.00000000
-5.42371186,2.72059130,0.42709737,0.00000000,1.69976765,1.21657174,1.29119479,0.00000000
-5.41770885,2.59789350,0.40616705,0.00000000,1.65595153,1.15226444,1.24102510,0.00000000
-5.41170585,2.47919907,0.38645797,0.00000000,1.61078224,1.09154369,1.19091750,0.00000000
-5.40570285,2.36530324,0.36803891,0.00000000,1.56433928,1.03487284,1.14124554,0.00000000
-5.39969985,2.25704482,0.35098156,0.00000000,1.51679245,0.98271571,1.09242270,0.00000000
-5.39369685,2.15530172,0.33536111,0.00000000,1.46840556,0.93553294,1.04489872,0.00000000
-5.38769385,2.06098465,0.32125667,0.00000000,1.41953660,0.89377814,0.99915479,0.00000000
-5.38169085,1.97502900,0.30875129,0.00000000,1.37063432,0.85789405,0.95569775,0.00000000
-5.37568784,1.89838510,0.29793172,0.00000000,1.32223119,0.82830835,0.91505335,0.00000000
-5.36968484,1.83200669,0.28888778,0.00000000,1.27493310,0.80542943,0.87775879,0.00000000
-5.36368184,1.77683792,0.28171131,0.00000000,1.22940608,0.78964170,0.84435470,0.00000000
-5.35767884,1.73379877,0.27649474,0.00000000,1.18636055,0.78130053,0.81537659,0.00000000
-5.35167584,1.70376900,0.27332917,0.00000000,1.14653371,0.78072665,0.79134602,0.00000000
-5.34567284,1.68757091,0.27230209,0.00000000,1.11067054,0.78819984,0.77276158,0.00000000
-5.33966983,1.68595091,0.27349476,0.00000000,1.07950430,0.80395208,0.76008969,0.00000000
-5.33366683,1.69956035,0.27697920,0.00000000,1.05373687,0.82815987,0.75375548,0.00000000
-5.32766383,1.72893579,0.28281504,0.00000000,1.03401981,0.86093620,0.75413372,0.00000000
-5.32166083,1.77447926,0.29104619,0.00000000,1.02093658,0.90232196,0.76154003,0.00000000
-5.31565783,1.83643907,0.30169750,0.00000000,1.01498644,0.95227747,0.77622245,0.00000000
-5.30965483,1.91489167,0.31477158,0.00000000,1.01657055,1.01067412,0.79835357,0.00000000
-5.30365183,2.00972550,0.33024587,0.00000000,1.02598054,1.07728693,0.82802333,0.00000000
-5.29764882,2.12062736,0.34807013,0.00000000,1.04338989,1.15178823,0.86523284,0.00000000
-5.29164582,2.24707230,0.36816449,0.00000000,1.06884827,1.23374309,0.90988934,0.00000000
-5.28564282,2.38831753,0.39041822,0.00000000,1.10227903,1.32260709,0.96180260,0.00000000
-5.27963982,2.54340135,0.41468927,0.00000000,1.14347970,1.41772675,1.02068295,0.00000000
-5.27363682,2.71114724,0.44080478,0.00000000,1.19212555,1.51834293,1.08614117,0.00000000
-5.26763382,2.89017387,0.46856247,0.00000000,1.24777602,1.62359772,1.15769044,0.00000000
-5.26163082,3.07891083,0.49773307,0.00000000,1.30988374,1.73254458,1.23475046,0.00000000
-5.25562781,3.27562025,0.52806363,0.00000000,1.37780581,1.84416190,1.31665378,0.00000000
-5.24962481,3.47842369,0.55928176,0.00000000,1.45081705,1.95736955,1.40265424,0.00000000
-5.24362181,3.68533396,0.59110060,0.00000000,1.52812470,2.07104824,1.49193760,0.00000000
-5.23761881,3.89429067,0.62322437,0.00000000,1.60888409,2.18406082,1.58363397,0.00000000
-5.23161581,4.10319877,0.65535437,0.00000000,1.69221486,2.29527512,1.67683176,0.00000000
-5.22561281,4.30996860,0.68719516,0.00000000,1.77721720,2.40358724,1.77059297,0.00000000
-5.21960980,4.51255618,0.71846072,0.00000000,1.86298764,2.50794475,1.86396912,0.00000000
-5.21360680,4.70900244,0.74888035,0.00000000,1.94863399,2.60736861,1.95601762,0.00000000
-5.20760380,4.89746998,0.77820406,0.00000000,2.03328903,2.70097330,2.04581791,0.00000000
-5.20160080,5.07627614,0.80620730,0.00000000,2.11612271,2.78798417,2.13248700,0.00000000
-5.19559780,5.24392131,0.83269477,0.00000000,2.19635267,2.86775149,2.21519389,0.00000000
-5.18959480,5.39911164,0.85750322,0.00000000,2.27325284,2.93976074,2.29317256,0.00000000
-5.18359180,5.54077548,0.88050311,0.00000000,2.34616023,3.00363870,2.36573306,0.00000000
-5.17758879,5.66807322,0.90159910,0.00000000,2.41447995,3.05915532,2.43227059,0.00000000
-5.17158579,5.78040048,0.92072932,0.00000000,2.47768842,3.10622139,2.49227226,0.00000000
-5.16558279,5.87738482,0.93786347,0.00000000,2.53533513,3.14488209,2.54532152,0.00000000
-5.15957979,5.95887632,0.95299995,0.00000000,2.58704304,3.17530699,2.59110029,0.00000000
-5.15357679,6.02493283,0.96616197,0.00000000,2.63250781,3.19777686,2.62938873,0.00000000
-5.14757379,6.07580061,0.97739299,0.00000000,2.67149607,3.21266790,2.66006298,0.00000000
-5.14157079,6.11189133,0.98675161,0.00000000,2.70384301,3.22043423,2.68309098,0.00000000
-5.13556778,6.13375655,0.99430618,0.00000000,2.72944930,3.22158913,2.69852661,0.00000000
-5.12956478,6.14206069,1.00012940,0.00000000,2.74827752,3.21668605,2.70650261,0.00000000
-5.12356178,6.13755366,1.00429309,0.00000000,2.76034830,3.20629996,2.70722236,0.00000000
-5.11755878,6.12104415,1.00686352,0.00000000,2.76573605,3.19100981,2.70095109,0.00000000
-5.11155578,6.09337468,1.00789735,0.00000000,2.76456453,3.17138270,2.68800674,0.00000000
-5.10555278,6.05539909,1.00743856,0.00000000,2.75700221,3.14796034,2.66875078,0.00000000
-5.09954977,6.00796340,1.00551638,0.00000000,2.74325754,3.12124818,2.64357935,0.00000000
-5.09354677,5.95189043,1.00214447,0.00000000,2.72357419,3.09170752,2.61291495,0.00000000
-5.08754377,5.88796867,0.99732126,0.00000000,2.69822633,3.05975076,2.57719895,0.00000000
-5.08154077,5.81694541,0.99103154,0.00000000,2.66751420,3.02573974,2.53688502,0.00000000
-5.07553777,5.73952426,0.98324924,0.00000000,2.63175995,2.98998709,2.49243372,0.00000000
-5.06953477,5.65636652,0.97394117,0.00000000,2.59130399,2.95276019,2.44430820,0.00000000
-5.06353177,5.56809621,0.96307161,0.00000000,2.54650195,2.91428734,2.39297101,0.00000000
-5.05752876,5.47530782,0.95060746,0.00000000,2.49772236,2.87476570,2.33888208,0.00000000
-5.05152576,5.37857613,0.93652367,0.00000000,2.44534519,2.83437013,2.28249757,0.00000000
-5.04552276,5.27846710,0.92080868,0.00000000,2.38976113,2.79326246,2.22426951,0.00000000
-5.03951976,5.17554888,0.90346952,0.00000000,2.33137172,2.75160050,2.16464596,0.00000000
-5.03351676,5.07040201,0.88453622,0.00000000,2.27059019,2.70954594,2.10407150,0.00000000
-5.02751376,4.96362779,0.86406543,0.00000000,2.20784276,2.66727084,2.04298771,0.00000000
-5.02151076,4.85585427,0.84214275,0.00000000,2.14357038,2.62496207,1.98183347,0.00000000
-5.01550775,4.74773908,0.81888390,0.00000000,2.07823046,2.58282350,1.92104481,0.00000000
-5.00950475,4.63996890,0.79443437,0.00000000,2.01229846,2.54107574,1.86105426,0.00000000
-5.00350175,4.53325547,0.76896775,0.00000000,1.94626903,2.49995354,1.80228938,0.00000000
-4.99749875,4.42832829,0.74268265,0.00000000,1.88065640,2.45970114,1.74517074,0.00000000
-4.99149575,4.32592445,0.71579839,0.00000000,1.81599390,2.42056576,1.69010906,0.00000000
-4.98549275,4.22677631,0.68854975,0.00000000,1.75283232,2.38279006,1.63750190,0.00000000
-4.97948974,4.13159771,0.66118091,0.00000000,1.69173708,2.34660385,1.58772986,0.00000000
-4.97348674,4.04106975,0.63393897,0.00000000,1.63328418,2.31221606,1.54115258,0.00000000
-4.96748374,3.95582687,0.60706732,0.00000000,1.57805479,2.27980724,1.49810468,0.00000000
-4.96148074,3.87644427,0.58079917,0.00000000,1.52662867,2.24952347,1.45889189,0.00000000
-4.95547774,3.80342716,0.55535162,0.00000000,1.47957648,2.22147192,1.42378747,0.00000000
-4.94947474,3.73720242,0.53092035,0.00000000,1.43745101,2.19571845,1.39302908,0.00000000
-4.94347174,3.67811294,0.50767535,0.00000000,1.40077762,2.17228728,1.36681608,0.00000000
-4.93746873,3.62641447,0.48575763,0.00000000,1.37004388,2.15116273,1.34530731,0.00000000
-4.93146573,3.58227485,0.46527710,0.00000000,1.34568864,2.13229267,1.32861919,0.00000000
-4.92546273,3.54577496,0.44631159,0.00000000,1.32809075,2.11559336,1.31682404,0.00000000
-4.91945973,3.51691091,0.42890697,0.00000000,1.31755750,2.10095498,1.30994843,0.00000000
-4.91345673,3.49559650,0.41307818,0.00000000,1.31431300,2.08824740,1.30797135,0.00000000
-4.90745373,3.48166536,0.39881120,0.00000000,1.31848689,2.07732555,1.31082212,0.00000000
-4.90145073,3.47487214,0.38606551,0.00000000,1.33010343,2.06803369,1.31837787,0.00000000
-4.89544772,3.47489228,0.37477715,0.00000000,1.34907163,2.06020842,1.33046061,0.00000000
-4.88944472,3.48132009,0.36486192,0.00000000,1.37517648,2.05367992,1.34683401,0.00000000
-4.88344172,3.49366548,0.35621877,0.00000000,1.40807218,2.04827146,1.36720008,0.00000000
-4.87743872,3.51134957,0.34873308,0.00000000,1.44727747,2.04379729,1.39119607,0.00000000
-4.87143572,3.53370016,0.34227989,0.00000000,1.49217397,2.04005939,1.41839210,0.00000000
-4.86543272,3.55994785,0.33672675,0.00000000,1.54200791,2.03684332,1.44828992,0.00000000
-4.85942971,3.58922419,0.33193653,0.00000000,1.59589573,2.03391426,1.48032350,0.00000000
-4.85342671,3.62056304,0.32776981,0.00000000,1.65283401,2.03101356,1.51386185,0.00000000
-4.84742371,3.65290632,0.32408714,0.00000000,1.71171399,2.02785693,1.54821468,0.00000000
-4.84142071,3.68511522,0.32075114,0.00000000,1.77134075,2.02413477,1.58264111,0.00000000
-4.83541771,3.71598755,0.31762844,0.00000000,1.83045677,2.01951522,1.61636186,0.00000000
-4.82941471,3.74428144,0.31459157,0.00000000,1.88776970,2.01365034,1.64857459,0.00000000
-4.82341171,3.76874539,0.31152086,0.00000000,1.94198344,2.00618553,1.67847244,0.00000000
-4.81740870,3.78815374,0.30830625,0.00000000,1.99183167,1.99677192,1.70526511,0.00000000
-4.81140570,3.80134636,0.30484916,0.00000000,2.03611277,1.98508141,1.72820177,0.00000000
-4.80540270,3.80727096,0.30106430,0.00000000,2.07372463,1.97082340,1.74659485,0.00000000
-4.79939970,3.80502570,0.29688128,0.00000000,2.10369803,1.95376253,1.75984372,0.00000000
-4.79339670,3.79389987,0.29224620,0.00000000,2.12522700,1.93373600,1.76745690,0.00000000
-4.78739370,3.77341010,0.28712283,0.00000000,2.13769480,1.91066943,1.76907166,0.00000000
-4.78139070,3.74332973,0.28149348,0.00000000,2.14069413,1.88458996,1.76446988,0.00000000
-4.77538769,3.70370915,0.27535943,0.00000000,2.13404054,1.85563546,1.75358912,0.00000000
-4.76938469,3.65488535,0.26874077,0.00000000,2.11777820,1.82405889,1.73652808,0.00000000
-4.76338169,3.59747962,0.26167573,0.00000000,2.09217763,1.79022713,1.71354593,0.00000000
-4.75737869,3.53238265,0.25421933,0.00000000,2.05772537,1.75461401,1.68505541,0.00000000
-4.75137569,3.46072747,0.24644148,0.00000000,2.01510584,1.71778730,1.65160964,0.00000000
-4.74537269,3.38385101,0.23842449,0.00000000,1.96517629,1.68039038,1.61388338,0.00000000
-4.73936968,3.30324603,0.23026017,0.00000000,1.90893591,1.64311906,1.57264945,0.00000000
-4.73336668,3.22050554,0.22204648,0.00000000,1.84749041,1.60669475,1.52875135,0.00000000
-4.72736368,3.13726272,0.21388410,0.00000000,1.78201393,1.57183542,1.48307362,0.00000000
-4.72136068,3.05512903,0.20587282,0.00000000,1.71370979,1.53922566,1.43651113,0.00000000
-4.71535768,2.97563405,0.19810818,0.00000000,1.64377203,1.50948767,1.38993914,0.00000000
-4.70935468,2.90017002,0.19067829,0.00000000,1.57334944,1.48315473,1.34418526,0.00000000
-4.70335168,2.82994392,0.18366114,0.00000000,1.50351350,1.46064861,1.30000498,0.00000000
-4.69734867,2.76593974,0.17712253,0.00000000,1.43523166,1.44226226,1.25806162,0.00000000
-4.69134567,2.70889254,0.17111456,0.00000000,1.36934684,1.42814884,1.21891182,0.00000000
-4.68534267,2.65927578,0.16567499,0.00000000,1.30656378,1.41831768,1.18299690,0.00000000
-4.67933967,2.61730213,0.16082729,0.00000000,1.24744247,1.41263744,1.15064039,0.00000000
-4.67333667,2.58293763,0.15658145,0.00000000,1.19239849,1.41084650,1.12205162,0.00000000
-4.66733367,2.55592797,0.15293547,0.00000000,1.14170974,1.41256978,1.09733472,0.00000000
-4.66133067,2.53583533,0.14987748,0.00000000,1.09552875,1.41734138,1.07650243,0.00000000
-4.65532766,2.52208331,0.14738827,0.00000000,1.05389951,1.42463162,1.05949356,0.00000000
-4.64932466,2.51400747,0.14544414,0.00000000,1.01677750,1.43387715,1.04619300,0.00000000
-4.64332166,2.51090829,0.14401987,0.00000000,0.98405172,1.44451238,1.03645288,0.00000000
-4.63731866,2.51210368,0.14309170,0.00000000,0.95556709,1.45600066,1.03011367,0.00000000
-4.63131566,2.51697795,0.14264002,0.00000000,0.93114630,1.46786349,1.02702384,0.00000000
-4.62531266,2.52502461,0.14265172,0.00000000,0.91060947,1.47970614,1.02705701,0.00000000
-4.61930965,2.53588059,0.14312201,0.00000000,0.89379108,1.49123832,1.03012555,0.00000000
-4.61330665,2.54935014,0.14405562,0.00000000,0.88055299,1.50228891,1.03619007,0.00000000
-4.60730365,2.56541706,0.14546731,0.00000000,0.87079341,1.51281376,1.04526401,0.00000000
-4.60130065,2.58424485,0.14738153,0.00000000,0.86445127,1.52289634,1.05741356,0.00000000
-4.59529765,2.60616471,0.14983147,0.00000000,0.86150621,1.53274105,1.07275259,0.00000000
-4.58929465,2.63165227,0.15285727,0.00000000,0.86197436,1.54265964,1.09143330,0.00000000
-4.58329165,2.66129422,0.15650369,0.00000000,0.86590052,1.55305140,1.11363300,0.00000000
-4.57728864,2.69574697,0.16081714,0.00000000,0.87334722,1.56437814,1.13953785,0.00000000
-4.57128564,2.73568930,0.16584243,0.00000000,0.88438166,1.57713528,1.16932459,0.00000000
-4.56528264,2.78177182,0.17161919,0.00000000,0.89906130,1.59182059,1.20314131,0.00000000
-4.55927964,2.83456578,0.17817827,0.00000000,0.91741909,1.60890210,1.24108825,0.00000000
-4.55327664,2.89451407,0.18553826,0.00000000,0.93944920,1.62878691,1.28319980,0.00000000
-4.54727364,2.96188685,0.19370230,0.00000000,0.96509411,1.65179249,1.32942872,0.00000000
-4.54127064,3.03674429,0.20265533,0.00000000,0.99423383,1.67812189,1.37963337,0.00000000
-4.53526763,3.11890820,0.21236198,0.00000000,1.02667777,1.70784422,1.43356862,0.00000000
-4.52926463,3.20794409,0.22276518,0.00000000,1.06215978,1.74088124,1.49088115,0.00000000
-4.52326163,3.30315463,0.23378561,0.00000000,1.10033662,1.77700084,1.55110909,0.00000000
-4.51725863,3.40358471,0.24532197,0.00000000,1.14078985,1.81581770,1.61368643,0.00000000
-4.51125563,3.50803802,0.25725228,0.00000000,1.18303118,1.85680100,1.67795167,0.00000000
-4.50525263,3.61510427,0.26943585,0.00000000,1.22651091,1.89928885,1.74316058,0.00000000
-4.49924962,3.72319578,0.28171629,0.00000000,1.27062913,1.94250868,1.80850247,0.00000000
-4.49324662,3.83059174,0.29392501,0.00000000,1.31474913,1.98560253,1.87311915,0.00000000
-4.48724362,3.93548811,0.30588546,0.00000000,1.35821240,2.02765605,1.93612595,0.00000000
-4.48124062,4.03605091,0.31741766,0.00000000,1.40035474,2.06772972,1.99663377,0.00000000
-4.47523762,4.13047058,0.32834307,0.00000000,1.44052252,2.10489100,2.05377149,0.00000000
-4.46923462,4.21701518,0.33848945,0.00000000,1.47808884,2.13824570,2.10670770,0.00000000
-4.46323162,4.29408037,0.34769559,0.00000000,1.51246863,2.16696748,2.15467123,0.00000000
-4.45722861,4.36023412,0.35581574,0.00000000,1.54313254,2.19032406,2.19696958,0.00000000
-4.45122561,4.41425498,0.36272361,0.00000000,1.56961895,2.20769927,2.23300500,0.00000000
-4.44522261,4.45516258,0.36831569,0.00000000,1.59154397,2.21861013,2.26228768,0.00000000
-4.43921961,4.48223980,0.37251389,0.00000000,1.60860920,2.22271867,2.28444598,0.00000000
-4.43321661,4.49504643,0.37526742,0.00000000,1.62060718,2.21983823,2.29923352,0.00000000
-4.42721361,4.49342449,0.37655382,0.00000000,1.62742453,2.20993438,2.30653336,0.00000000
-4.42121061,4.47749583,0.37637917,0.00000000,1.62904298,2.19312103,2.30635930,0.00000000
-4.41520760,4.44765274,0.37477756,0.00000000,1.62553839,2.16965222,2.29885469,0.00000000
-4.40920460,4.40454288,0.37180973,0.00000000,1.61707796,2.13991036,2.28428900,0.00000000
-4.40320160,4.34904945,0.36756122,0.00000000,1.60391589,2.10439196,2.26305248,0.00000000
-4.39719860,4.28226795,0.36213981,0.00000000,1.58638781,2.06369161,2.23564916,0.00000000
-4.39119560,4.20548072,0.35567268,0.00000000,1.56490395,2.01848520,2.20268862,0.00000000
-4.38519260,4.12013010,0.34830312,0.00000000,1.53994146,1.96951309,2.16487655,0.00000000
-4.37918959,4.02779118,0.34018715,0.00000000,1.51203588,1.91756399,2.12300428,0.00000000
-4.37318659,3.93014465,0.33148990,0.00000000,1.48177192,1.86346005,2.07793743,0.00000000
-4.36718359,3.82895014,0.32238210,0.00000000,1.44977354,1.80804339,2.03060363,0.00000000
-4.36118059,3.72602022,0.31303650,0.00000000,1.41669345,1.75216426,1.98197926,0.00000000
-4.35517759,3.62319493,0.30362453,0.00000000,1.38320198,1.69667083,1.93307514,0.00000000
-4.34917459,3.52231672,0.29431302,0.00000000,1.34997544,1.64240031,1.88492122,0.00000000
-4.34317159,3.42520552,0.28526119,0.00000000,1.31768395,1.59017118,1.83855013,0.00000000
-4.33716858,3.33363363,0.27661785,0.00000000,1.28697888,1.54077608,1.79497970,0.00000000
-4.33116558,3.24930020,0.26851887,0.00000000,1.25848004,1.49497495,1.75519458,0.00000000
-4.32516258,3.17380516,0.26108494,0.00000000,1.23276281,1.45348805,1.72012709,0.00000000
-4.31915958,3.10862260,0.25441963,0.00000000,1.21034547,1.41698855,1.69063767,0.00000000
-4.31315658,3.05507386,0.24860778,0.00000000,1.19167711,1.38609428,1.66749539,0.00000000
-4.30715358,3.01430065,0.24371430,0.00000000,1.17712630,1.36135876,1.65135891,0.00000000
