energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.63381691,3.56753693,0.01192968,0.22865499,0.22166092,0.00000000,2.07570359,1.61138909,0.00538371,1.91419982
-5.62781391,3.52905108,0.01148061,0.23704257,0.21080559,0.00000000,1.99733593,1.62348928,0.00537855,1.86907219
-5.62181091,3.52081388,0.01115789,0.24784665,0.20127558,0.00000000,1.93414891,1.65004968,0.00549337,1.83888193
-5.61580790,3.54413647,0.01096418,0.26117601,0.19314110,0.00000000,1.88688108,1.69174648,0.00573143,1.82428011
-5.60980490,3.59983772,0.01090276,0.27710819,0.18645034,0.00000000,1.85603082,1.74900958,0.00609688,1.82565524
-5.60380190,3.68822883,0.01097753,0.29568809,0.18122947,0.00000000,1.84185670,1.82200897,0.00659492,1.84312622
-5.59779890,3.80910940,0.01119315,0.31692743,0.17748312,0.00000000,1.84438279,1.91064740,0.00723191,1.87654137
-5.59179590,3.96177632,0.01155507,0.34080498,0.17519531,0.00000000,1.86340911,2.01456015,0.00801546,1.92548414
-5.58579290,4.14504614,0.01206961,0.36726768,0.17433103,0.00000000,1.89852715,2.13312263,0.00895443,1.98928590
-5.57978989,4.35729092,0.01274407,0.39623243,0.17483816,0.00000000,1.94914035,2.26546584,0.01005893,2.06704615
-5.57378689,4.59648718,0.01358677,0.42758848,0.17664989,0.00000000,2.01448898,2.41049979,0.01134021,2.15765984
-5.56778389,4.86027625,0.01460708,0.46120027,0.17968749,0.00000000,2.09367847,2.56694397,0.01281051,2.25985119
-5.56178089,5.14603398,0.01581538,0.49691042,0.18386329,0.00000000,2.18571014,2.73336417,0.01448278,2.37221307
-5.55577789,5.45094688,0.01722301,0.53454264,0.18908361,0.00000000,2.28951291,2.90821386,0.01637036,2.49325044
-5.54977489,5.77209109,0.01884205,0.57390441,0.19525178,0.00000000,2.40397443,3.08987853,0.01848651,2.62142603
-5.54377189,6.10651046,0.02068502,0.61478900,0.20227072,0.00000000,2.52796989,3.27672079,0.02084387,2.75520626
-5.53776888,6.45128951,0.02276452,0.65697693,0.21004523,0.00000000,2.66038701,3.46712401,0.02345380,2.89310520
-5.53176588,6.80361761,0.02509266,0.70023640,0.21848360,0.00000000,2.80014572,3.65953233,0.02632564,3.03372425
-5.52576288,7.16084067,0.02768042,0.74432301,0.22749870,0.00000000,2.94621130,3.85248475,0.02946596,3.17578544
-5.51975988,7.52049770,0.03053687,0.78897859,0.23700823,0.00000000,3.09760033,4.04464169,0.03287766,3.31815657
-5.51375688,7.88034017,0.03366836,0.83392941,0.24693431,0.00000000,3.25337903,4.23480244,0.03655914,3.45986665
-5.50775388,8.23833359,0.03707755,0.87888402,0.25720241,0.00000000,3.41265429,4.42191280,0.04050349,3.60011073
-5.50175088,8.59264138,0.04076253,0.92353105,0.26773961,0.00000000,3.57455830,4.60506248,0.04469771,3.73824387
-5.49574787,8.94159296,0.04471588,0.96753745,0.27847253,0.00000000,3.73822787,4.78347282,0.04912209,3.87376452
-5.48974487,9.28363863,0.04892382,1.01054745,0.28932497,0.00000000,3.90278047,4.95647584,0.05374972,4.00628836
-5.48374187,9.61729509,0.05336560,1.05218294,0.30021555,0.00000000,4.06728903,5.12348618,0.05854626,4.13551427
-5.47773887,9.94108612,0.05801291,1.09204536,0.31105550,0.00000000,4.23075782,5.28396826,0.06346989,4.26118464
-5.47173587,10.25348347,0.06282966,1.12971966,0.32174701,0.00000000,4.39210194,5.43740107,0.06847160,4.38304256
-5.46573287,10.55285318,0.06777203,1.16478038,0.33218211,0.00000000,4.55013256,5.58324338,0.07349575,4.50078898
-5.45972986,10.83741213,0.07278877,1.19679994,0.34224245,0.00000000,4.70355002,5.72090214,0.07848092,4.61404258
-5.45372686,11.10519935,0.07782190,1.22535899,0.35179997,0.00000000,4.85094619,5.84970670,0.08336111,4.72230549
-5.44772386,11.35406542,0.08280771,1.25005858,0.36071862,0.00000000,4.99081714,5.96889115,0.08806713,4.82493727
-5.44172086,11.58168241,0.08767811,1.27053368,0.36885700,0.00000000,5.12158630,6.07758655,0.09252830,4.92113942
-5.43571786,11.78557514,0.09236219,1.28646737,0.37607199,0.00000000,5.24163764,6.17482418,0.09667427,5.00995189
-5.42971486,11.96317358,0.09678810,1.29760513,0.38222309,0.00000000,5.34935777,6.25955037,0.10043696,5.09026239
-5.42371186,12.11188417,0.10088503,1.30376831,0.38717731,0.00000000,5.44318501,6.33065259,0.10375252,5.16082859
-5.41770885,12.22917715,0.10458525,1.30486610,0.39081435,0.00000000,5.52166324,6.38699562,0.10656326,5.22031245
-5.41170585,12.31268526,0.10782621,1.30090509,0.39303185,0.00000000,5.58349748,6.42746635,0.10881942,5.26732514
-5.40570285,12.36030890,0.11055245,1.29199590,0.39375032,0.00000000,5.62760844,6.45102464,0.11048068,5.30048036
-5.39969985,12.37032160,0.11271744,1.27835609,0.39291748,0.00000000,5.65318286,6.45675762,0.11151752,5.31845349
-5.39369685,12.34147019,0.11428500,1.26030923,0.39051186,0.00000000,5.65971670,6.44393434,0.11191206,5.32004321
-5.38769385,12.27306355,0.11523057,1.23827970,0.38654524,0.00000000,5.64704877,6.41205761,0.11165867,5.30423262
-5.38169085,12.16504484,0.11554189,1.21278336,0.38106400,0.00000000,5.61538243,6.36090998,0.11076404,5.27024632
-5.37568784,12.01804261,0.11521945,1.18441432,0.37414909,0.00000000,5.56529418,6.29059100,0.10924698,5.21760048
-5.36968484,11.83339741,0.11427640,1.15382818,0.36591471,0.00000000,5.49772807,6.20154342,0.10713772,5.14614310
-5.36368184,11.61316173,0.11273805,1.12172245,0.35650564,0.00000000,5.41397597,6.09456647,0.10447688,5.05608227
-5.35767884,11.36007245,0.11064097,1.08881491,0.34609348,0.00000000,5.31564439,5.97081504,0.10131417,4.94800073
-5.35167584,11.07749637,0.10803181,1.05582073,0.33487178,0.00000000,5.20460893,5.83178437,0.09770682,4.82285606
-5.34567284,10.76935071,0.10496570,1.02342942,0.32305042,0.00000000,5.08295855,5.67928042,0.09371780,4.68196598
-5.33966983,10.44000180,0.10150455,0.99228242,0.31084937,0.00000000,4.95293166,5.51537707,0.08941405,4.52697967
-5.33366683,10.09414587,0.09771510,0.96295241,0.29849213,0.00000000,4.81684710,5.34236179,0.08486454,4.35983613
-5.32766383,9.73667716,0.09366699,0.93592512,0.28619920,0.00000000,4.67703254,5.16267188,0.08013855,4.18271155
-5.32166083,9.37254854,0.08943071,0.91158436,0.27418167,0.00000000,4.53575352,4.97882421,0.07530391,3.99795782
-5.31565783,9.00663053,0.08507578,0.89020096,0.26263522,0.00000000,4.39514576,4.79334129,0.07042548,3.80803514
-5.30965483,8.64357437,0.08066892,0.87192584,0.25173487,0.00000000,4.25715356,4.60867673,0.06556389,3.61544132
-5.30365183,8.28768448,0.07627251,0.85678775,0.24163043,0.00000000,4.12347641,4.42714351,0.06077439,3.42264083
-5.29764882,7.94280529,0.07194325,0.84469530,0.23244292,0.00000000,3.99552580,4.25084766,0.05610607,3.23199641
-5.29164582,7.61222651,0.06773103,0.83544363,0.22426201,0.00000000,3.87439366,4.08163032,0.05160126,3.04570594
-5.28564282,7.29861009,0.06367818,0.82872486,0.21714451,0.00000000,3.76083322,3.92102022,0.04729526,2.86574675
-5.27963982,7.00394114,0.05981891,0.82414228,0.21111393,0.00000000,3.65525269,3.77019843,0.04321620,2.69382933
-5.27363682,6.72950403,0.05617912,0.82122736,0.20616110,0.00000000,3.55772160,3.62997646,0.03938516,2.53136185
-5.26763382,6.47588366,0.05277639,0.81945896,0.20224569,0.00000000,3.46798911,3.50078832,0.03581652,2.37942642
-5.26163082,6.24299110,0.04962030,0.81828393,0.19929873,0.00000000,3.38551310,3.38269631,0.03251836,2.23876735
-5.25562781,6.03011156,0.04671292,0.81713827,0.19722578,0.00000000,3.30949864,3.27541011,0.02949305,2.10979142
-5.24962481,5.83597213,0.04404956,0.81546792,0.19591086,0.00000000,3.23894388,3.17831772,0.02673788,1.99257943
-5.24362181,5.65882580,0.04161957,0.81274855,0.19522078,0.00000000,3.17269139,3.09052672,0.02424578,1.88690807
-5.23761881,5.49654781,0.03940736,0.80850349,0.19500989,0.00000000,3.10948282,3.01091383,0.02200604,1.79228072
-5.23161581,5.34674034,0.03739347,0.80231923,0.19512501,0.00000000,3.04801452,2.93818049,0.02000506,1.70796545
-5.22561281,5.20684098,0.03555568,0.79385803,0.19541041,0.00000000,2.98699213,2.87091198,0.01822706,1.63303853
-5.21960980,5.07423104,0.03387009,0.78286723,0.19571266,0.00000000,2.92518210,2.80763785,0.01665479,1.56643132
-5.21360680,4.94633947,0.03231221,0.76918524,0.19588530,0.00000000,2.86145833,2.74689116,0.01527020,1.50697881
-5.20760380,4.82073918,0.03085796,0.75274398,0.19579308,0.00000000,2.79484259,2.68726452,0.01405499,1.45346777
-5.20160080,4.69523252,0.02948462,0.73356808,0.19531576,0.00000000,2.72453749,2.62746099,0.01299125,1.40468286
-5.19559780,4.56792378,0.02817156,0.71177102,0.19435131,0.00000000,2.64995131,2.56633847,0.01206187,1.35944915
-5.18959480,4.43727700,0.02690091,0.68754868,0.19281851,0.00000000,2.57071438,2.50294628,0.01125100,1.31666989
-5.18359180,4.30215813,0.02565809,0.66117072,0.19065887,0.00000000,2.48668692,2.43655328,0.01054443,1.27535834
-5.17758879,4.16186145,0.02443210,0.63297031,0.18783777,0.00000000,2.39795881,2.36666716,0.00992988,1.23466321
-5.17158579,4.01612047,0.02321574,0.60333291,0.18434504,0.00000000,2.30484186,2.29304494,0.00939726,1.19388729
-5.16558279,3.86510436,0.02200565,0.57268449,0.18019472,0.00000000,2.20785550,2.21569498,0.00893883,1.15249907
-5.15957979,3.70940125,0.02080221,0.54147977,0.17542427,0.00000000,2.10770698,2.13487117,0.00854936,1.11013776
-5.15357679,3.54999015,0.01960932,0.51019101,0.17009324,0.00000000,2.00526720,2.05106004,0.00822619,1.06661207
-5.14757379,3.38820332,0.01843414,0.47929750,0.16428136,0.00000000,1.90154339,1.96496192,0.00796927,1.02189335
-5.14157079,3.22568114,0.01728670,0.44927628,0.15808628,0.00000000,1.79764982,1.87746706,0.00778110,0.97610396
-5.13556778,3.06432145,0.01617951,0.42059399,0.15162101,0.00000000,1.69477751,1.78962786,0.00766667,0.92950172
-5.12956478,2.90622509,0.01512710,0.39370002,0.14501102,0.00000000,1.59416403,1.70262830,0.00763331,0.88246133
-5.12356178,2.75363940,0.01414562,0.36902093,0.13839133,0.00000000,1.49706404,1.61775143,0.00769050,0.83545378
-5.11755878,2.60890109,0.01325241,0.34695587,0.13190336,0.00000000,1.40472124,1.53634596,0.00784962,0.78902452
-5.11155578,2.47437948,0.01246560,0.32787295,0.12569189,0.00000000,1.31834211,1.45979255,0.00812363,0.74377129
-5.10555278,2.35242125,0.01180381,0.31210622,0.11990202,0.00000000,1.23907173,1.38947055,0.00852671,0.70032220
-5.09954977,2.24529717,0.01128575,0.29995306,0.11467614,0.00000000,1.16797183,1.32672570,0.00907383,0.65931478
-5.09354677,2.15515139,0.01092999,0.29167170,0.11015112,0.00000000,1.10600106,1.27283906,0.00978024,0.62137635
-5.08754377,2.08395365,0.01075466,0.28747872,0.10645558,0.00000000,1.05399742,1.22899779,0.01066095,0.58710603
-5.08154077,2.03345464,0.01077723,0.28754629,0.10370737,0.00000000,1.01266287,1.19626777,0.01173008,0.55705876
-5.07553777,2.00514493,0.01101422,0.29199925,0.10201117,0.00000000,0.98254996,1.17556856,0.01300027,0.53173123
-5.06953477,2.00021756,0.01148093,0.30091175,0.10145634,0.00000000,0.96405061,1.16765084,0.01448199,0.51155002
-5.06353177,2.01953497,0.01219114,0.31430386,0.10211506,0.00000000,0.95738688,1.17307657,0.01618282,0.49686170
-5.05752876,2.06360061,0.01315680,0.33213807,0.10404060,0.00000000,0.96260410,1.19220240,0.01810689,0.48792504
-5.05152576,2.13253589,0.01438757,0.35431606,0.10726600,0.00000000,0.97956640,1.22516640,0.02025413,0.48490521
-5.04552276,2.22606335,0.01589048,0.38067595,0.11180304,0.00000000,1.00795492,1.27187867,0.02261982,0.48786982
-5.03951976,2.34349667,0.01766938,0.41099043,0.11764160,0.00000000,1.04726909,1.33201617,0.02519406,0.49678694
-5.03351676,2.48373847,0.01972447,0.44496605,0.12474944,0.00000000,1.09683127,1.40502209,0.02796151,0.51152494
-5.02751376,2.64528663,0.02205182,0.48224400,0.13307241,0.00000000,1.15579492,1.49011015,0.03090117,0.53185417
-5.02151076,2.82624967,0.02464283,0.52240269,0.14253521,0.00000000,1.22315671,1.58627397,0.03398641,0.55745050
-5.01550775,3.02437172,0.02748380,0.56496221,0.15304263,0.00000000,1.29777255,1.69230175,0.03718521,0.58790066
-5.00950475,3.23706706,0.03055558,0.60939093,0.16448122,0.00000000,1.37837744,1.80679610,0.04046059,0.62270948
-5.00350175,3.46146402,0.03383330,0.65511407,0.17672161,0.00000000,1.46360911,1.92819883,0.04377126,0.66130886
-4.99749875,3.69445758,0.03728628,0.70152419,0.18962108,0.00000000,1.55203473,2.05482033,0.04707247,0.70306837
-4.99149575,3.93276954,0.04087811,0.74799334,0.20302665,0.00000000,1.64218039,2.18487283,0.05031707,0.74730754
-4.98549275,4.17301481,0.04456692,0.79388638,0.21677833,0.00000000,1.73256222,2.31650675,0.05345675,0.79330926
-4.97948974,4.41177193,0.04830595,0.83857517,0.23071259,0.00000000,1.82171845,2.44784911,0.05644332,0.84033446
-4.97348674,4.64565563,0.05204425,0.88145291,0.24466587,0.00000000,1.90824105,2.57704290,0.05923011,0.88763730
-4.96748374,4.87138910,0.05572770,0.92194815,0.25847789,0.00000000,1.99080609,2.70228618,0.06177343,0.93448072
-4.96148074,5.08587359,0.05930022,0.95953778,0.27199488,0.00000000,2.06820142,2.82186958,0.06403388,0.98015190
-4.95547774,5.28625278,0.06270515,0.99375850,0.28507229,0.00000000,2.13935083,2.93421112,0.06597761,1.02397699
-4.94947474,5.46997000,0.06588684,1.02421625,0.29757715,0.00000000,2.20333361,3.03788711,0.06757745,1.06533486
-4.94347174,5.63481610,0.06879225,1.05059320,0.30938982,0.00000000,2.25939891,3.13165825,0.06881375,1.10366931
-4.93746873,5.77896678,0.07137264,1.07265199,0.32040524,0.00000000,2.30697442,3.21449021,0.06967507,1.13849935
-4.93146573,5.90100832,0.07358528,1.09023729,0.33053357,0.00000000,2.34566926,3.28556811,0.07015847,1.16942737
-4.92546273,5.99995119,0.07539493,1.10327445,0.33970024,0.00000000,2.37527111,3.34430479,0.07026964,1.19614481
-4.91945973,6.07523191,0.07677528,1.11176573,0.34784564,0.00000000,2.39573820,3.39034283,0.07002261,1.21843542
-4.91345673,6.12670368,0.07771008,1.11578417,0.35492439,0.00000000,2.40718668,3.42355074,0.06943929,1.23617594
-4.90745373,6.15461693,0.07819401,1.11546585,0.36090440,0.00000000,2.40987452,3.44401373,0.06854872,1.24933449
-4.90145073,6.15959147,0.07823320,1.11100079,0.36576583,0.00000000,2.40418270,3.45201989,0.06738608,1.25796674
-4.89544772,6.14258186,0.07784543,1.10262328,0.36950007,0.00000000,2.39059520,3.44804263,0.06599159,1.26221025
-4.88944472,6.10483796,0.07705987,1.09060208,0.37210901,0.00000000,2.36967859,3.43272018,0.06440927,1.26227731
-4.88344172,6.04786273,0.07591653,1.07523112,0.37360439,0.00000000,2.34206250,3.40683329,0.06268570,1.25844670
-4.87743872,5.97336885,0.07446529,1.05682110,0.37400766,0.00000000,2.30842179,3.37128186,0.06086870,1.25105470
-4.87143572,5.88323606,0.07276464,1.03569235,0.37335010,0.00000000,2.26946113,3.32706128,0.05900615,1.24048585
-4.86543272,5.77947020,0.07088010,1.01216929,0.37167331,0.00000000,2.22590232,3.27523939,0.05714487,1.22716365
-4.85942971,5.66416526,0.06888244,0.98657641,0.36902998,0.00000000,2.17847477,3.21693435,0.05532960,1.21154166
-4.85342671,5.53946876,0.06684578,0.95923593,0.36548481,0.00000000,2.12790884,3.15329390,0.05360220,1.19409512
-4.84742371,5.40755092,0.06484548,0.93046685,0.36111554,0.00000000,2.07493180,3.08547632,0.05200098,1.17531315
-4.84142071,5.27057766,0.06295611,0.90058530,0.35601378,0.00000000,2.02026600,3.01463323,0.05056018,1.15569187
-4.83541771,5.13068694,0.06124944,0.86990572,0.35028565,0.00000000,1.96462844,2.94189404,0.04930966,1.13572819
-4.82941471,4.98996828,0.05979246,0.83874266,0.34405199,0.00000000,1.90873129,2.86835238,0.04827467,1.11591435
-4.82341171,4.85044494,0.05864560,0.80741275,0.33744801,0.00000000,1.85328243,2.79505409,0.04747582,1.09673316
-4.81740870,4.71405816,0.05786116,0.77623651,0.33062237,0.00000000,1.79898549,2.72298687,0.04692907,1.07865386
-4.81140570,4.58265315,0.05748197,0.74553980,0.32373552,0.00000000,1.74653892,2.65307147,0.04664584,1.06212839
-4.80540270,4.45796645,0.05754024,0.71565454,0.31695737,0.00000000,1.69663359,2.58615430,0.04663320,1.04758816
-4.79939970,4.34161449,0.05805677,0.68691857,0.31046436,0.00000000,1.64994887,2.52300151,0.04689401,1.03544111
-4.79339670,4.23508321,0.05904045,0.65967468,0.30443591,0.00000000,1.60714709,2.46429440,0.04742712,1.02606915
-4.78739370,4.13971890,0.06048799,0.63426864,0.29905054,0.00000000,1.56886652,2.41062634,0.04822762,1.01982580
-4.78139070,4.05672020,0.06238406,0.61104635,0.29448165,0.00000000,1.53571334,2.36250096,0.04928698,1.01703411
-4.77538769,3.98713155,0.06470160,0.59035022,0.29089331,0.00000000,1.50825269,2.32033186,0.05059331,1.01798487
-4.76938469,3.93183807,0.06740257,0.57251483,0.28843604,0.00000000,1.48699960,2.28444346,0.05213157,1.02293502
-4.76338169,3.89156207,0.07043883,0.55786210,0.28724302,0.00000000,1.47240989,2.25507320,0.05388374,1.03210622
-4.75737869,3.86686092,0.07375338,0.54669603,0.28742659,0.00000000,1.46487182,2.23237468,0.05582917,1.04568359
-4.75137569,3.85812629,0.07728180,0.53929712,0.28907538,0.00000000,1.46469843,2.21642152,0.05794475,1.06381445
-4.74537269,3.86558424,0.08095384,0.53591666,0.29225209,0.00000000,1.47212105,2.20721184,0.06020530,1.08660694
-4.73936968,3.88929581,0.08469527,0.53677081,0.29699191,0.00000000,1.48728399,2.20467269,0.06258394,1.11412842
-4.73336668,3.92915748,0.08842977,0.54203468,0.30330161,0.00000000,1.51024026,2.20866435,0.06505241,1.14640331
-4.72736368,3.98490093,0.09208088,0.55183638,0.31115930,0.00000000,1.54094839,2.21898393,0.06758157,1.18341050
-4.72136068,4.05609158,0.09557399,0.56625101,0.32051474,0.00000000,1.57926984,2.23536805,0.07014182,1.22507979
-4.71535768,4.14212537,0.09883827,0.58529483,0.33129008,0.00000000,1.62496709,2.25749431,0.07270354,1.27128771
-4.70935468,4.24222365,0.10180841,0.60891951,0.34338108,0.00000000,1.67770186,2.28498138,0.07523756,1.32185234
-4.70335168,4.35542622,0.10442625,0.63700680,0.35665844,0.00000000,1.73703348,2.31738775,0.07771553,1.37652745
-4.69734867,4.48058267,0.10664212,0.66936359,0.37096951,0.00000000,1.80241732,2.35420916,0.08011029,1.43499614
-4.69134567,4.61634304,0.10841589,0.70571784,0.38613995,0.00000000,1.87320323,2.39487526,0.08239614,1.49686425
-4.68534267,4.76114860,0.10971772,0.74571544,0.40197561,0.00000000,1.94863447,2.43874569,0.08454907,1.56165418
-4.67933967,4.91322436,0.11052836,0.78891861,0.41826447,0.00000000,2.02784726,2.48510641,0.08654686,1.62879950
-4.67333667,5.07057473,0.11083922,0.83480595,0.43477872,0.00000000,2.10987172,2.53316696,0.08836910,1.69764122
-4.66733367,5.23098437,0.11065198,0.88277468,0.45127705,0.00000000,2.19363477,2.58205945,0.08999719,1.76742641
-4.66133067,5.39202582,0.10997794,0.93214535,0.46750720,0.00000000,2.27796571,2.63084004,0.09141421,1.83730970
-4.65532766,5.55107576,0.10883702,0.98216925,0.48320891,0.00000000,2.36160521,2.67849382,0.09260476,1.90635859
-4.64932466,5.70534112,0.10725665,1.03203872,0.49811728,0.00000000,2.44321835,2.72394360,0.09355488,1.97356288
-4.64332166,5.85189609,0.10527037,1.08090042,0.51196671,0.00000000,2.52141220,2.76606309,0.09425185,2.03784867
