energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-2.86643322,1.48765197,0.00128256,0.01913959,0.04547817,0.70129445,0.23097742,0.79878701,0.00829787,0.04216852
-2.86043022,1.48908268,0.00134868,0.01801941,0.04808153,0.69503898,0.23211154,0.80537529,0.00840610,0.04069765
-2.85442721,1.49869720,0.00142216,0.01696638,0.05095482,0.68978028,0.23531799,0.81917519,0.00857991,0.03939274
-2.84842421,1.51656422,0.00150203,0.01599313,0.05407887,0.68562867,0.24057113,0.84019871,0.00881634,0.03826694
-2.84242121,1.54257346,0.00158706,0.01511075,0.05742867,0.68265084,0.24780409,0.86832374,0.00911082,0.03733095
-2.83641821,1.57643824,0.00167580,0.01432873,0.06097384,0.68086878,0.25691041,0.90329593,0.00945728,0.03659280
-2.83041521,1.61770249,0.00176663,0.01365484,0.06467919,0.68026029,0.26774663,0.94473320,0.00984836,0.03605769
-2.82441221,1.66575165,0.00185777,0.01309513,0.06850558,0.68076112,0.28013547,0.99213264,0.01027558,0.03572800
-2.81840920,1.71982755,0.00194739,0.01265385,0.07241089,0.68226842,0.29386988,1.04487986,0.01072964,0.03560327
-2.81240620,1.77904656,0.00203359,0.01233352,0.07635111,0.68464562,0.30871753,1.10226054,0.01120061,0.03568035
-2.80640320,1.84242078,0.00211451,0.01213489,0.08028157,0.68772823,0.32442581,1.16347409,0.01167823,0.03595355
-2.80040020,1.90888157,0.00218838,0.01205697,0.08415814,0.69133051,0.34072724,1.22764924,0.01215219,0.03641493
-2.79439720,1.97730498,0.00225354,0.01209711,0.08793842,0.69525272,0.35734499,1.29386134,0.01261235,0.03705465
-2.78839420,2.04653837,0.00230853,0.01225101,0.09158283,0.69928849,0.37399867,1.36115097,0.01304903,0.03786129
-2.78239120,2.11542741,0.00235210,0.01251279,0.09505556,0.70323226,0.39041004,1.42854360,0.01345319,0.03882235
-2.77638819,2.18284291,0.00238327,0.01287510,0.09832541,0.70688633,0.40630865,1.49506985,0.01381671,0.03992467
-2.77038519,2.24770661,0.00240132,0.01332914,0.10136629,0.71006734,0.42143717,1.55978581,0.01413248,0.04115489
-2.76438219,2.30901516,0.00240585,0.01386487,0.10415758,0.71261191,0.43555653,1.62179283,0.01439459,0.04249985
-2.75837919,2.36586174,0.00239673,0.01447108,0.10668424,0.71438135,0.44845041,1.68025637,0.01459843,0.04394700
-2.75237619,2.41745446,0.00237414,0.01513558,0.10893662,0.71526516,0.45992934,1.73442310,0.01474072,0.04548473
-2.74637319,2.46313117,0.00233852,0.01584545,0.11091014,0.71518343,0.46983406,1.78363583,0.01481958,0.04710249
-2.74037019,2.50237019,0.00229059,0.01658721,0.11260469,0.71408796,0.47803816,1.82734563,0.01483447,0.04879098
-2.73436718,2.53479667,0.00223125,0.01734715,0.11402397,0.71196225,0.48445002,1.86512083,0.01478616,0.05054211
-2.72836418,2.56018456,0.00216161,0.01811162,0.11517470,0.70882055,0.48901381,1.89665241,0.01467667,0.05234879
-2.72236118,2.57845426,0.00208292,0.01886739,0.11606576,0.70470587,0.49170979,1.92175575,0.01450909,0.05420478
-2.71635818,2.58966624,0.00199651,0.01960198,0.11670737,0.69968746,0.49255374,1.94036872,0.01428752,0.05610420
-2.71035518,2.59401111,0.00190380,0.02030409,0.11711038,0.69385778,0.49159564,1.95254614,0.01401685,0.05804119
-2.70435218,2.59179690,0.00180621,0.02096399,0.11728555,0.68732933,0.48891768,1.95845116,0.01370262,0.06000934
-2.69834917,2.58343418,0.00170517,0.02157390,0.11724309,0.68023155,0.48463170,1.95834395,0.01335084,0.06200126
-2.69234617,2.56942005,0.00160205,0.02212838,0.11699231,0.67270796,0.47887613,1.95256844,0.01296783,0.06400807
-2.68634317,2.55032192,0.00149816,0.02262473,0.11654145,0.66491391,0.47181260,1.94153782,0.01256000,0.06601901
-2.68034017,2.52676194,0.00139470,0.02306328,0.11589773,0.65701488,0.46362245,1.92571963,0.01213376,0.06802126
-2.67433717,2.49940284,0.00129279,0.02344766,0.11506751,0.64918565,0.45450304,1.90562131,0.01169533,0.06999972
-2.66833417,2.46893612,0.00119342,0.02378505,0.11405669,0.64161014,0.44466429,1.88177692,0.01125066,0.07193722
-2.66233117,2.43607270,0.00109748,0.02408628,0.11287115,0.63448197,0.43432536,1.85473565,0.01080531,0.07381471
-2.65632816,2.40153653,0.00100572,0.02436588,0.11151733,0.62800562,0.42371154,1.82505262,0.01036439,0.07561185
-2.65032516,2.36606096,0.00091878,0.02464208,0.11000277,0.62239792,0.41305160,1.79328232,0.00993252,0.07730763
-2.64432216,2.33038761,0.00083721,0.02493658,0.10833672,0.61788948,0.40257538,1.75997453,0.00951382,0.07888127
-2.63831916,2.29526704,0.00076144,0.02527432,0.10653067,0.61472597,0.39251170,1.72567271,0.00911192,0.08031319
-2.63231616,2.26146044,0.00069180,0.02568311,0.10459873,0.61316858,0.38308649,1.69091434,0.00872996,0.08158606
-2.62631316,2.22974124,0.00062854,0.02619307,0.10255793,0.61349352,0.37452113,1.65623259,0.00837066,0.08268586
-2.62031016,2.20089567,0.00057185,0.02683603,0.10042833,0.61598996,0.36703069,1.62215858,0.00803636,0.08360281
-2.61430715,2.17572095,0.00052183,0.02764476,0.09823292,0.62095636,0.36082211,1.58922341,0.00772907,0.08433228
-2.60830415,2.15502020,0.00047852,0.02865213,0.09599733,0.62869473,0.35609210,1.55795900,0.00745052,0.08487538
-2.60230115,2.13959322,0.00044190,0.02989011,0.09374933,0.63950286,0.35302464,1.52889716,0.00720222,0.08523930
-2.59629815,2.13022259,0.00041191,0.03138875,0.09151816,0.65366448,0.35178806,1.50256593,0.00698546,0.08543739
-2.59029515,2.12765476,0.00038840,0.03317508,0.08933365,0.67143750,0.35253148,1.47948308,0.00680135,0.08548890
-2.58429215,2.13257663,0.00037120,0.03527194,0.08722522,0.69304075,0.35538096,1.46014634,0.00665081,0.08541827
-2.57828914,2.14558798,0.00036008,0.03769682,0.08522084,0.71863956,0.36043501,1.44502056,0.00653456,0.08525426
-2.57228614,2.16717099,0.00035476,0.04046082,0.08334591,0.74833100,0.36775992,1.43452221,0.00645306,0.08502866
-2.56628314,2.19765834,0.00035488,0.04356756,0.08162216,0.78212932,0.37738503,1.42900187,0.00640648,0.08477482
-2.56028014,2.23720158,0.00036007,0.04701229,0.08006671,0.81995265,0.38929809,1.42872565,0.00639464,0.08452601
-2.55427714,2.28574189,0.00036986,0.05078115,0.07869114,0.86161163,0.40344114,1.43385676,0.00641691,0.08431373
-2.54827414,2.34298530,0.00038377,0.05485070,0.07750092,0.90680093,0.41970716,1.44443840,0.00647219,0.08416599
-2.54227114,2.40838440,0.00040126,0.05918760,0.07649498,0.95509451,0.43793782,1.46037930,0.00655881,0.08410576
-2.53626813,2.48112852,0.00042173,0.06374871,0.07566563,1.00594521,0.45792269,1.48144326,0.00667451,0.08414959
-2.53026513,2.56014388,0.00044457,0.06848143,0.07499871,1.05868920,0.47940005,1.50724372,0.00681639,0.08430652
-2.52426213,2.64410484,0.00046913,0.07332444,0.07447417,1.11255565,0.50205973,1.53724425,0.00698093,0.08457739
-2.51825913,2.73145691,0.00049476,0.07820877,0.07406686,1.16668166,0.52554781,1.57076567,0.00716401,0.08495445
-2.51225613,2.82045134,0.00052081,0.08305922,0.07374767,1.22013215,0.54947346,1.60699992,0.00736098,0.08542154
-2.50625313,2.90919083,0.00054663,0.08779608,0.07348488,1.27192437,0.57341773,1.64503063,0.00756675,0.08595457
-2.50025013,2.99568476,0.00057163,0.09233714,0.07324572,1.32105610,0.59694406,1.68385985,0.00777588,0.08652245
-2.49424712,3.07791229,0.00059524,0.09659990,0.07299805,1.36653671,0.61961031,1.72244001,0.00798282,0.08708848
-2.48824412,3.15389063,0.00061699,0.10050396,0.07271210,1.40741982,0.64098189,1.75970989,0.00818199,0.08761190
-2.48224112,3.22174592,0.00063646,0.10397339,0.07236215,1.44283616,0.66064541,1.79463307,0.00836805,0.08804980
-2.47623812,3.27978331,0.00065337,0.10693912,0.07192819,1.47202535,0.67822253,1.82623720,0.00853604,0.08835906
-2.47023512,3.32655330,0.00066753,0.10934122,0.07139730,1.49436508,0.69338314,1.85365211,0.00868166,0.08849849
-2.46423212,3.36091111,0.00067886,0.11113087,0.07076482,1.50939640,0.70585761,1.87614514,0.00880137,0.08843076
-2.45822911,3.38206623,0.00068743,0.11227213,0.07003526,1.51684382,0.71544731,1.89315181,0.00889265,0.08812430
-2.45222611,3.38961960,0.00069346,0.11274319,0.06922276,1.51662939,0.72203299,1.90430036,0.00895410,0.08755497
-2.44622311,3.38358666,0.00069726,0.11253729,0.06835120,1.50887971,0.72558064,1.90942881,0.00898555,0.08670734
-2.44022011,3.36440467,0.00069929,0.11166306,0.06745395,1.49392581,0.72614432,1.90859377,0.00898812,0.08557579
-2.43421711,3.33292409,0.00070013,0.11014436,0.06657312,1.47229537,0.72386605,1.90207034,0.00896428,0.08416502
-2.42821411,3.29038381,0.00070046,0.10801961,0.06575843,1.44469779,0.71897237,1.89034312,0.00891774,0.08249033
-2.42221111,3.23837132,0.00070101,0.10534065,0.06506583,1.41200245,0.71176783,1.87408855,0.00885343,0.08057739
-2.41620810,3.17876940,0.00070262,0.10217108,0.06455559,1.37521114,0.70262561,1.85414957,0.00877732,0.07846161
-2.41020510,3.11369142,0.00070615,0.09858428,0.06429032,1.33542553,0.69197543,1.83150340,0.00869627,0.07618726
-2.40420210,3.04540808,0.00071246,0.09466112,0.06433268,1.29381117,0.68028940,1.80722424,0.00861775,0.07380617
-2.39819910,2.97626847,0.00072241,0.09048741,0.06474300,1.25155937,0.66806618,1.78244227,0.00854964,0.07137627
-2.39219610,2.90861901,0.00073683,0.08615130,0.06557690,1.20984844,0.65581417,1.75830100,0.00849991,0.06895992
-2.38619310,2.84472330,0.00075649,0.08174066,0.06688293,1.16980582,0.64403423,1.73591475,0.00847637,0.06662219
-2.38019010,2.78668647,0.00078210,0.07734055,0.06870034,1.13247268,0.63320281,1.71632812,0.00848634,0.06442910
-2.37418709,2.73638679,0.00081425,0.07303087,0.07105719,1.09877212,0.62375588,1.70047917,0.00853640,0.06244594
-2.36818409,2.69541747,0.00085348,0.06888433,0.07396866,1.06948240,0.61607448,1.68916797,0.00863213,0.06073568
-2.36218109,2.66504061,0.00090018,0.06496468,0.07743586,1.04521605,0.61047236,1.68303149,0.00877792,0.05935766
-2.35617809,2.64615518,0.00095468,0.06132543,0.08144507,1.02640551,0.60718604,1.68252602,0.00897678,0.05836642
-2.35017509,2.63927993,0.00101721,0.05800893,0.08596753,1.01329596,0.60636799,1.68791757,0.00923023,0.05781086
-2.34417209,2.64455159,0.00108793,0.05504591,0.09095974,1.00594527,0.60808271,1.69928045,0.00953828,0.05773365
-2.33816908,2.66173820,0.00116693,0.05245544,0.09636442,1.00423113,0.61230630,1.71650378,0.00989940,0.05817096
-2.33216608,2.69026661,0.00125429,0.05024533,0.10211195,1.00786477,0.61892916,1.73930562,0.01031062,0.05915241
-2.32616308,2.72926256,0.00135004,0.04841287,0.10812239,1.01641074,0.62776186,1.76725350,0.01076768,0.06070133
-2.32016008,2.77760155,0.00145427,0.04694592,0.11430791,1.02931177,0.63854399,1.79979060,0.01126516,0.06283511
-2.31415708,2.83396779,0.00156707,0.04582423,0.12057567,1.04591758,0.65095540,1.83626599,0.01179680,0.06556576
-2.30815408,2.89691873,0.00168858,0.04502095,0.12683085,1.06551632,0.66462971,1.87596744,0.01235569,0.06890051
-2.30215108,2.96495200,0.00181902,0.04450432,0.13297998,1.08736740,0.67916920,1.91815543,0.01293458,0.07284237
-2.29614807,3.03657189,0.00195865,0.04423928,0.13893407,1.11073415,0.69416083,1.96209652,0.01352619,0.07739068
-2.29014507,3.11035233,0.00210782,0.04418917,0.14461177,1.13491489,0.70919248,2.00709478,0.01412344,0.08254144
-2.28414207,3.18499359,0.00226688,0.04431728,0.14994205,1.15927121,0.72386901,2.05251977,0.01471978,0.08828750
-2.27813907,3.25937039,0.00243622,0.04458819,0.15486662,1.18325205,0.73782727,2.09782998,0.01530932,0.09461847
-2.27213607,3.33256918,0.00261617,0.04496904,0.15934166,1.20641281,0.75074970,2.14259073,0.01588704,0.10152040
-2.26613307,3.40391346,0.00280701,0.04543039,0.16333897,1.22842841,0.76237589,2.18648592,0.01644888,0.10897516
-2.26013007,3.47297594,0.00300887,0.04594696,0.16684635,1.24910018,0.77251159,2.22932331,0.01699179,0.11695964
-2.25412706,3.53957757,0.00322167,0.04649796,0.16986738,1.26835606,0.78103500,2.27103325,0.01751367,0.12544464
-2.24812406,3.60377379,0.00344511,0.04706728,0.17242031,1.28624447,0.78789998,2.31166128,0.01801330,0.13439382
-2.24212106,3.66582901,0.00367853,0.04764327,0.17453640,1.30292220,0.79313614,2.35135507,0.01849020,0.14376242
-2.23611806,3.72618115,0.00392093,0.04821842,0.17625773,1.31863709,0.79684596,2.39034668,0.01894442,0.15349622
-2.23011506,3.78539808,0.00417087,0.04878877,0.17763442,1.33370649,0.79919887,2.42893108,0.01937629,0.16353058
-2.22411206,3.84412874,0.00442652,0.04935318,0.17872171,1.34849268,0.80042290,2.46744227,0.01978623,0.17378990
-2.21810905,3.90305133,0.00468556,0.04991256,0.17957680,1.36337664,0.80079400,2.50622818,0.02017448,0.18418739
-2.21210605,3.96282166,0.00494528,0.05046896,0.18025582,1.37873149,0.80062381,2.54562565,0.02054088,0.19462546
-2.20610305,4.02402399,0.00520258,0.05102482,0.18081087,1.39489702,0.80024611,2.58593678,0.02088469,0.20499661
-2.20010005,4.08712715,0.00545404,0.05158213,0.18128759,1.41215664,0.80000287,2.62740757,0.02120445,0.21518501
-2.19409705,4.15244780,0.00569598,0.05214181,0.18172300,1.43071792,0.80023019,2.67021001,0.02149792,0.22506868
-2.18809405,4.22012255,0.00592463,0.05270321,0.18214412,1.45069754,0.80124490,2.71442794,0.02176205,0.23452225
-2.18209105,4.29009013,0.00613616,0.05326374,0.18256702,1.47211154,0.80333222,2.76004746,0.02199305,0.24342027
-2.17608804,4.36208398,0.00632687,0.05381875,0.18299668,1.49487110,0.80673495,2.80695179,0.02218655,0.25164084
-2.17008504,4.43563538,0.00649330,0.05436156,0.18342737,1.51878402,0.81164466,2.85492067,0.02233771,0.25906955
-2.16408204,4.51008648,0.00663238,0.05488364,0.18384368,1.54356171,0.81819496,2.90363396,0.02244156,0.26560343
-2.15807904,4.58461228,0.00674149,0.05537503,0.18422199,1.56883124,0.82645719,2.95267896,0.02249318,0.27115479
-2.15207604,4.65825002,0.00681864,0.05582481,0.18453237,1.59415170,0.83643853,3.00156099,0.02248804,0.27565476
-2.14607304,4.72993440,0.00686251,0.05622168,0.18474071,1.61903389,0.84808245,3.04971643,0.02242229,0.27905625
-2.14007004,4.79853675,0.00687250,0.05655461,0.18481097,1.64296252,0.86127149,3.09652768,0.02229302,0.28133630
-2.13406703,4.86290624,0.00684879,0.05681348,0.18470749,1.66541951,0.87583211,3.14133940,0.02209851,0.28249757
-2.12806403,4.92191121,0.00679232,0.05698968,0.18439712,1.68590737,0.89154134,3.18347531,0.02183841,0.28256897
-2.12206103,4.97447908,0.00670477,0.05707666,0.18385111,1.70397152,0.90813498,3.22225534,0.02151392,0.28160523
-2.11605803,5.01963313,0.00658849,0.05707035,0.18304676,1.71922053,0.92531692,3.25701240,0.02112784,0.27968563
-2.11005503,5.05652501,0.00644644,0.05696946,0.18196860,1.73134327,0.94276931,3.28710873,0.02068454,0.27691170
-2.10405203,5.08446199,0.00628207,0.05677564,0.18060922,1.74012234,0.96016316,3.31195152,0.02018996,0.27340421
-2.09804902,5.10292827,0.00609924,0.05649347,0.17896966,1.74544319,0.97716900,3.33100758,0.01965146,0.26929937
-2.09204602,5.11159991,0.00590206,0.05613029,0.17705936,1.74729858,0.99346718,3.34381696,0.01907760,0.26474454
-2.08604302,5.11035327,0.00569478,0.05569590,0.17489574,1.74578832,1.00875762,3.35000537,0.01847795,0.25989366
-2.08004002,5.09926689,0.00548170,0.05520214,0.17250351,1.74111438,1.02276856,3.34929526,0.01786279,0.25490245
-2.07403702,5.07861726,0.00526701,0.05466234,0.16991359,1.73357162,1.03526406,3.34151517,0.01724284,0.24992373
-2.06803402,5.04886861,0.00505471,0.05409073,0.16716194,1.72353474,1.04605011,3.32660731,0.01662893,0.24510299
-2.06203102,5.01065746,0.00484856,0.05350178,0.16428822,1.71144193,1.05497901,3.30463289,0.01603169,0.24057428
-2.05602801,4.96477233,0.00465194,0.05290953,0.16133437,1.69777622,1.06195204,3.27577483,0.01546129,0.23645682
-2.05002501,4.91212939,0.00446787,0.05232702,0.15834325,1.68304510,1.06692028,3.24033758,0.01492714,0.23285209
-2.04402201,4.85374477,0.00429892,0.05176568,0.15535731,1.66775961,1.06988352,3.19874367,0.01443765,0.22984175
-2.03801901,4.79070435,0.00414723,0.05123488,0.15241733,1.65241354,1.07088752,3.15152671,0.01400005,0.22748635
-2.03201601,4.72413183,0.00401448,0.05074155,0.14956145,1.63746386,1.07001946,3.09932082,0.01362023,0.22582472
-2.02601301,4.65515615,0.00390190,0.05028998,0.14682418,1.62331300,1.06740208,3.04284635,0.01330262,0.22487415
-2.02001001,4.58487903,0.00381028,0.04988174,0.14423577,1.61029394,1.06318653,2.98289223,0.01305015,0.22463126
-2.01400700,4.51434391,0.00373998,0.04951568,0.14182168,1.59865849,1.05754441,2.92029535,0.01286427,0.22507344
-2.00800400,4.44450706,0.00369095,0.04918821,0.13960228,1.58856937,1.05065930,2.85591748,0.01274494,0.22616087
-2.00200100,4.37621210,0.00366276,0.04889357,0.13759277,1.58009634,1.04271811,2.79062079,0.01269077,0.22783883
-1.99599800,4.31016878,0.00365462,0.04862433,0.13580319,1.57321652,1.03390275,2.72524263,0.01269918,0.23004044
-1.98999500,4.24693688,0.00366539,0.04837188,0.13423871,1.56781876,1.02438251,2.66057089,0.01276652,0.23268955
-1.98399200,4.18691605,0.00369363,0.04812709,0.13289998,1.56371195,1.01430740,2.59732107,0.01288835,0.23570370
-1.97798899,4.13034198,0.00373759,0.04788094,0.13178367,1.56063673,1.00380291,2.53611597,0.01305966,0.23899719
-1.97198599,4.07728928,0.00379527,0.04762514,0.13088305,1.55828018,0.99296630,2.47746930,0.01327515,0.24248394
-1.96598299,4.02768099,0.00386442,0.04735284,0.13018873,1.55629261,0.98186476,2.42177389,0.01352948,0.24608035
-1.95997999,3.98130437,0.00394262,0.04705910,0.12968944,1.55430595,0.97053534,2.36929517,0.01381757,0.24970785
-1.95397699,3.93783249,0.00402728,0.04674144,0.12937282,1.55195254,0.95898670,2.32017033,0.01413485,0.25329520
-1.94797399,3.89685041,0.00411573,0.04640020,0.12922627,1.54888384,0.94720261,2.27441320,0.01447752,0.25678054
-1.94197099,3.85788506,0.00420523,0.04603875,0.12923779,1.54478790,0.93514684,2.23192456,0.01484272,0.26011299
-1.93596798,3.82043712,0.00429309,0.04566360,0.12939671,1.53940492,0.92276928,2.19250730,0.01522873,0.26325390
-1.92996498,3.78401353,0.00437668,0.04528432,0.12969448,1.53254027,0.91001283,2.15588567,0.01563503,0.26617772
-1.92396198,3.74815894,0.00445353,0.04491327,0.13012518,1.52407425,0.89682070,2.12172747,0.01606238,0.26887232
-1.91795898,3.71248448,0.00452141,0.04456525,0.13068608,1.51396831,0.88314368,2.08966796,0.01651275,0.27133893
-1.91195598,3.67669245,0.00457836,0.04425693,0.13137794,1.50226737,0.86894695,2.05933432,0.01698928,0.27359157
-1.90595298,3.64059577,0.00462277,0.04400617,0.13220516,1.48909837,0.85421610,2.03036911,0.01749605,0.27565607
-1.89994997,3.60413107,0.00465345,0.04383129,0.13317571,1.47466498,0.83896197,2.00245180,0.01803787,0.27756856
-1.89394697,3.56736506,0.00466964,0.04375015,0.13430095,1.45923903,0.82322413,1.97531714,0.01862002,0.27937369
-1.88794397,3.53049380,0.00467106,0.04377933,0.13559516,1.44314892,0.80707278,1.94876953,0.01924788,0.28112241
-1.88194097,3.49383531,0.00465792,0.04393325,0.13707496,1.42676586,0.79060900,1.92269291,0.01992658,0.28286954
-1.87593797,3.45781584,0.00463091,0.04422328,0.13875849,1.41048858,0.77396350,1.89705580,0.02066065,0.28467113
-1.86993497,3.42295097,0.00459118,0.04465705,0.14066460,1.39472723,0.75729379,1.87191143,0.02145365,0.28658182
-1.86393197,3.38982259,0.00454033,0.04523779,0.14281179,1.37988744,0.74078006,1.84739336,0.02230782,0.28865218
-1.85792896,3.35905310,0.00448030,0.04596384,0.14521721,1.36635517,0.72462002,1.82370683,0.02322384,0.29092627
-1.85192596,3.33127838,0.00441338,0.04682840,0.14789566,1.35448315,0.70902293,1.80111679,0.02420058,0.29343943
-1.84592296,3.30712078,0.00434210,0.04781942,0.15085857,1.34457936,0.69420313,1.77993308,0.02523499,0.29621657
-1.83991996,3.28716356,0.00426911,0.04891971,0.15411312,1.33689815,0.68037333,1.76049387,0.02632202,0.29927078
-1.83391696,3.27192778,0.00419717,0.05010732,0.15766146,1.33163411,0.66773802,1.74314805,0.02745473,0.30260264
-1.82791396,3.26185250,0.00412900,0.05135609,0.16150011,1.32891883,0.65648707,1.72823744,0.02862439,0.30619998
-1.82191096,3.25727880,0.00406721,0.05263635,0.16561951,1.32882044,0.64678991,1.71607948,0.02982073,0.31003834
-1.81590795,3.25843791,0.00401422,0.05391586,0.17000370,1.33134573,0.63879025,1.70695112,0.03103225,0.31408187
-1.80990495,3.26544334,0.00397218,0.05516083,0.17463029,1.33644436,0.63260162,1.70107420,0.03224662,0.31828478
-1.80390195,3.27828675,0.00394291,0.05633699,0.17947051,1.34401471,0.62830365,1.69860293,0.03345103,0.32259320
-1.79789895,3.29683706,0.00392782,0.05741074,0.18448940,1.35391085,0.62593921,1.69961339,0.03463271,0.32694724
-1.79189595,3.32084226,0.00392790,0.05835025,0.18964624,1.36594995,0.62551240,1.70409550,0.03577923,0.33128331
-1.78589295,3.34993317,0.00394367,0.05912646,0.19489492,1.37991970,0.62698739,1.71194733,0.03687902,0.33553634
-1.77988994,3.38362882,0.00397514,0.05971405,0.20018459,1.39558515,0.63028805,1.72297189,0.03792156,0.33964193
-1.77388694,3.42134269,0.00402188,0.06009213,0.20546020,1.41269464,0.63529843,1.73687628,0.03889773,0.34353829
-1.76788394,3.46238967,0.00408297,0.06024486,0.21066321,1.43098450,0.64186409,1.75327345,0.03979996,0.34716776
-1.76188094,3.50599360,0.00415702,0.06016178,0.21573232,1.45018246,0.64979412,1.77168625,0.04062222,0.35047798
-1.75587794,3.55129524,0.00424227,0.05983799,0.22060422,1.47000966,0.65886405,1.79155404,0.04136011,0.35342257
-1.74987494,3.59736113,0.00433658,0.05927402,0.22521436,1.49018153,0.66881949,1.81224177,0.04201063,0.35596133
-1.74387194,3.64319333,0.00443749,0.05847562,0.22949785,1.51040769,0.67938055,1.83305137,0.04257206,0.35806011
-1.73786893,3.68774077,0.00454232,0.05745325,0.23339034,1.53039124,0.69024692,1.85323559,0.04304364,0.35969016
-1.73186593,3.72991219,0.00464823,0.05622153,0.23682894,1.54982786,0.70110360,1.87201390,0.04342533,0.36082734
-1.72586293,3.76859135,0.00475225,0.05479849,0.23975330,1.56840510,0.71162722,1.88859035,0.04371745,0.36145102
-1.71985993,3.80265440,0.00485142,0.05320482,0.24210662,1.58580225,0.72149268,1.90217288,0.04392043,0.36154302
-1.71385693,3.83098965,0.00494282,0.05146305,0.24383674,1.60169122,0.73038010,1.91199376,0.04403451,0.36108652
-1.70785393,3.85251938,0.00502366,0.04959675,0.24489731,1.61573859,0.73798189,1.91733036,0.04405954,0.36006517
-1.70185093,3.86622333,0.00509135,0.04762978,0.24524888,1.62760915,0.74400955,1.91752573,0.04399490,0.35846241
-1.69584792,3.87116336,0.00514354,0.04558562,0.24485997,1.63697084,0.74820034,1.91200819,0.04383939,0.35626113
-1.68984492,3.86650831,0.00517822,0.04348680,0.24370804,1.64350113,0.75032323,1.90030912,0.04359132,0.35344367
-1.68384192,3.85155810,0.00519371,0.04135446,0.24178042,1.64689463,0.75018423,1.88207819,0.04324863,0.34999223
-1.67783892,3.82576629,0.00518873,0.03920796,0.23907492,1.64687168,0.74763077,1.85709547,0.04280912,0.34588959
-1.67183592,3.78875960,0.00516241,0.03706472,0.23560038,1.64318739,0.74255507,1.82527962,0.04227066,0.34112018
-1.66583292,3.74035386,0.00511430,0.03494008,0.23137688,1.63564087,0.73489630,1.78669198,0.04163159,0.33567142
-1.65982991,3.68056506,0.00504437,0.03284733,0.22643571,1.62408402,0.72464156,1.74153608,0.04089097,0.32953517
-1.65382691,3.60961510,0.00495300,0.03079773,0.22081897,1.60842936,0.71182564,1.69015271,0.04004897,0.32270931
-1.64782391,3.52793152,0.00484097,0.02880072,0.21457901,1.58865651,0.69652952,1.63301060,0.03910709,0.31519923
-1.64182091,3.43614114,0.00470940,0.02686405,0.20777744,1.56481680,0.67887774,1.57069310,0.03806846,0.30701923
-1.63581791,3.33505754,0.00455974,0.02499399,0.20048390,1.53703564,0.65903476,1.50388143,0.03693795,0.29819360
-1.62981491,3.22566274,0.00439370,0.02319554,0.19277464,1.50551248,0.63720034,1.43333521,0.03572229,0.28875749
-1.62381191,3.10908367,0.00421324,0.02147265,0.18473082,1.47051812,0.61360419,1.35987093,0.03443001,0.27875724
-1.61780890,2.98656442,0.00402048,0.01982834,0.17643675,1.43238952,0.58850006,1.28433953,0.03307134,0.26825042
-1.61180590,2.85943498,0.00381764,0.01826489,0.16797799,1.39152213,0.56215938,1.20760364,0.03165798,0.25730529
-1.60580290,2.72907807,0.00360705,0.01678394,0.15943946,1.34836013,0.53486480,1.13051565,0.03020282,0.24599988
-1.59979990,2.59689503,0.00339102,0.01538652,0.15090367,1.30338487,0.50690355,1.05389722,0.02871961,0.23442069
-1.59379690,2.46427227,0.00317185,0.01407317,0.14244898,1.25710218,0.47856119,0.97852104,0.02722247,0.22266093
-1.58779390,2.33254949,0.00295178,0.01284391,0.13414810,1.21002899,0.45011553,0.90509533,0.02572556,0.21081860
-1.58179090,2.20299081,0.00273291,0.01169827,0.12606690,1.16267997,0.42183116,0.83425155,0.02424258,0.19899431
-1.57578789,2.07675997,0.00251721,0.01063525,0.11826341,1.11555473,0.39395466,0.76653554,0.02278637,0.18728905
-1.56978489,1.95490028,0.00230650,0.00965336,0.11078719,1.06912623,0.36671048,0.70240221,0.02136858,0.17580198
-1.56378189,1.83831996,0.00210238,0.00875056,0.10367904,1.02383093,0.34029777,0.64221368,0.01999933,0.16462835
-1.55777889,1.72778323,0.00190626,0.00792433,0.09697107,0.98006095,0.31488808,0.58624064,0.01868698,0.15385761
-1.55177589,1.62390711,0.00171936,0.00717163,0.09068705,0.93815870,0.29062405,0.53466666,0.01743801,0.14357187
-1.54577289,1.52716376,0.00154265,0.00648895,0.08484306,0.89841398,0.26761899,0.48759500,0.01625694,0.13384460
-1.53976988,1.43788784,0.00137693,0.00587241,0.07944846,0.86106357,0.24595733,0.44505738,0.01514634,0.12473982
-1.53376688,1.35628825,0.00122278,0.00531774,0.07450695,0.82629320,0.22569596,0.40702420,0.01410696,0.11631160
-1.52776388,1.28246332,0.00108061,0.00482047,0.07001785,0.79424154,0.20686623,0.37341567,0.01313791,0.10860397
-1.52176088,1.21641839,0.00095067,0.00437593,0.06597742,0.76500586,0.18947657,0.34411324,0.01223688,0.10165115
-1.51575788,1.15808491,0.00083308,0.00397940,0.06238019,0.73864883,0.17351547,0.31897085,0.01140038,0.09547804
-1.50975488,1.10733980,0.00072784,0.00362620,0.05922022,0.71520605,0.15895489,0.29782556,0.01062412,0.09010099
-1.50375188,1.06402412,0.00063490,0.00331179,0.05649222,0.69469370,0.14575373,0.28050712,0.00990322,0.08552864
