energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.71785893,1.26540305,0.00001792,0.40540741,0.49953467,0.59850711,0.01760555,0.15515555
-5.71185593,1.24967079,0.00001543,0.39813184,0.48015828,0.59220309,0.01790981,0.15721778
-5.70585293,1.23886552,0.00001374,0.39247466,0.46273889,0.58857957,0.01823800,0.16009947
-5.69984992,1.23441236,0.00001274,0.38890114,0.44784203,0.58834466,0.01860362,0.16398222
-5.69384692,1.23765409,0.00001230,0.38784742,0.43598341,0.59216598,0.01902037,0.16903885
-5.68784392,1.24980716,0.00001235,0.38970656,0.42761580,0.60064873,0.01950151,0.17542706
-5.68184092,1.27191929,0.00001281,0.39481535,0.42311754,0.61431432,0.02005900,0.18328320
-5.67583792,1.30482976,0.00001362,0.40344194,0.42278264,0.63358007,0.02070288,0.19271619
-5.66983492,1.34913358,0.00001472,0.41577482,0.42681295,0.65874074,0.02144057,0.20380186
-5.66383192,1.40515077,0.00001609,0.43191336,0.43531212,0.68995249,0.02227627,0.21657797
-5.65782891,1.47290188,0.00001767,0.45186044,0.44828176,0.72721964,0.02321049,0.23104003
-5.65182591,1.55209082,0.00001943,0.47551721,0.46561964,0.77038524,0.02423972,0.24713822
-5.64582291,1.64209600,0.00002135,0.50268058,0.48712017,0.81912551,0.02535627,0.26477551
-5.63981991,1.74197044,0.00002340,0.53304341,0.51247703,0.87294899,0.02654821,0.28380712
-5.63381691,1.85045150,0.00002556,0.56619777,0.54128813,0.93120053,0.02779959,0.30404152
-5.62781391,1.96598039,0.00002780,0.60164126,0.57306284,0.99307038,0.02909074,0.32524290
-5.62181091,2.08673155,0.00003012,0.63878640,0.60723136,1.05760848,0.03039879,0.34713516
-5.61580790,2.21065129,0.00003250,0.67697306,0.64315631,1.12374379,0.03169830,0.36940743
-5.60980490,2.33550512,0.00003494,0.71548358,0.68014626,1.19030823,0.03296206,0.39172087
-5.60380190,2.45893244,0.00003745,0.75356033,0.71747094,1.25606486,0.03416191,0.41371670
-5.59779890,2.57850721,0.00004004,0.79042517,0.75437801,1.31973938,0.03526968,0.43502518
-5.59179590,2.69180277,0.00004274,0.82530030,0.79011085,1.38005410,0.03625807,0.45527526
-5.58579290,2.79645862,0.00004561,0.85742975,0.82392700,1.43576336,0.03710161,0.47410466
-5.57978989,2.89024715,0.00004872,0.88610089,0.85511675,1.48568900,0.03777746,0.49116997
-5.57378689,2.97113785,0.00005214,0.91066513,0.88302146,1.52875491,0.03826617,0.50615651
-5.56778389,3.03735678,0.00005602,0.93055707,0.90705082,1.56401919,0.03855230,0.51878755
-5.56178089,3.08743920,0.00006048,0.94531140,0.92669883,1.59070280,0.03862488,0.52883262
-5.55577789,3.12027338,0.00006570,0.95457696,0.94155766,1.60821364,0.03847771,0.53611462
-5.54977489,3.13513417,0.00007191,0.95812736,0.95132922,1.61616518,0.03810954,0.54051547
-5.54377189,3.13170493,0.00007934,0.95586784,0.95583383,1.61438886,0.03752395,0.54198012
-5.53776888,3.11008739,0.00008827,0.94783809,0.95501579,1.60294000,0.03672923,0.54051874
-5.53176588,3.07079897,0.00009903,0.93421109,0.94894569,1.58209682,0.03573795,0.53620712
-5.52576288,3.01475800,0.00011196,0.91528786,0.93781925,1.55235300,0.03456653,0.52918513
-5.51975988,2.94325742,0.00012742,0.89148863,0.92195290,1.51440387,0.03323459,0.51965344
-5.51375688,2.85792827,0.00014583,0.86334068,0.90177607,1.46912699,0.03176435,0.50786850
-5.50775388,2.76069430,0.00016760,0.83146345,0.87782064,1.41755801,0.03017984,0.49413595
-5.50175088,2.65371954,0.00019314,0.79655144,0.85070770,1.36086256,0.02850626,0.47880282
-5.49574787,2.53935069,0.00022286,0.75935569,0.82113223,1.30030545,0.02676918,0.46224851
-5.48974487,2.42005646,0.00025718,0.72066442,0.78984605,1.23721815,0.02499390,0.44487510
-5.48374187,2.29836570,0.00029644,0.68128350,0.75763969,1.17296567,0.02320484,0.42709705
-5.47773887,2.17680622,0.00034097,0.64201735,0.72532354,1.10891388,0.02142498,0.40933080
-5.47173587,2.05784613,0.00039101,0.60365083,0.69370901,1.04639813,0.01967541,0.39198433
-5.46573287,1.94383911,0.00044675,0.56693253,0.66359006,0.98669405,0.01797498,0.37544730
-5.45972986,1.83697476,0.00050824,0.53255983,0.63572562,0.93099095,0.01634003,0.36008163
-5.45372686,1.73923518,0.00057546,0.50116591,0.61082334,0.88036863,0.01478425,0.34621317
-5.44772386,1.65235831,0.00064824,0.47330890,0.58952494,0.83577747,0.01331863,0.33412436
-5.44172086,1.57780847,0.00072629,0.44946323,0.57239354,0.79802245,0.01195141,0.32404829
-5.43571786,1.51675439,0.00080916,0.43001308,0.55990316,0.76775070,0.01068827,0.31616412
-5.42971486,1.47005454,0.00089630,0.41524795,0.55243052,0.74544292,0.00953241,0.31059410
-5.42371186,1.43824975,0.00098697,0.40536019,0.55024922,0.73140829,0.00848479,0.30740209
-5.41770885,1.42156269,0.00108036,0.40044439,0.55352637,0.72578282,0.00754434,0.30659376
-5.41170585,1.41990393,0.00117549,0.40049836,0.56232164,0.72853106,0.00670829,0.30811826
-5.40570285,1.43288390,0.00127132,0.40542585,0.57658852,0.73945075,0.00597236,0.31187142
-5.39969985,1.45983051,0.00136673,0.41504056,0.59617792,0.75818043,0.00533113,0.31770018
-5.39369685,1.49981162,0.00146056,0.42907161,0.62084359,0.78420976,0.00477824,0.32540831
-5.38769385,1.55166192,0.00155164,0.44717015,0.65024953,0.81689225,0.00430668,0.33476300
-5.38169085,1.61401352,0.00163880,0.46891724,0.68397882,0.85546045,0.00390907,0.34550223
-5.37568784,1.68532969,0.00172095,0.49383268,0.72154382,0.89904306,0.00357780,0.35734267
-5.36968484,1.76394095,0.00179710,0.52138487,0.76239747,0.94668397,0.00330529,0.36998776
-5.36368184,1.84808287,0.00186634,0.55100148,0.80594519,0.99736276,0.00308413,0.38313592
-5.35767884,1.93593475,0.00192794,0.58208074,0.85155742,1.05001638,0.00290722,0.39648837
-5.35167584,2.02565852,0.00198136,0.61400334,0.89858226,1.10356157,0.00276789,0.40975662
-5.34567284,2.11543691,0.00202622,0.64614450,0.94635811,1.15691757,0.00265998,0.42266922
-5.33966983,2.20351025,0.00206239,0.67788614,0.99422603,1.20902858,0.00257792,0.43497777
-5.33366683,2.28821105,0.00208994,0.70862882,1.04154167,1.25888556,0.00251674,0.44646195
-5.32766383,2.36799572,0.00210917,0.73780325,1.08768656,1.30554670,0.00247217,0.45693354
-5.32166083,2.44147287,0.00212062,0.76488098,1.13207871,1.34815614,0.00244059,0.46623950
-5.31565783,2.50742757,0.00212504,0.78938417,1.17418247,1.38596051,0.00241908,0.47426385
-5.30965483,2.56484131,0.00212340,0.81089416,1.21351750,1.41832276,0.00240541,0.48092875
-5.30365183,2.61290731,0.00211684,0.82905866,1.24966693,1.44473317,0.00239803,0.48619459
-5.29764882,2.65104124,0.00210672,0.84359739,1.28228474,1.46481713,0.00239607,0.49005931
-5.29164582,2.67888710,0.00209452,0.85430618,1.31110223,1.47833966,0.00239935,0.49255697
-5.28564282,2.69631861,0.00208187,0.86105942,1.33593357,1.48520676,0.00240837,0.49375591
-5.27963982,2.70343616,0.00207052,0.86381091,1.35668049,1.48546346,0.00242428,0.49375625
-5.27363682,2.70055972,0.00206225,0.86259310,1.37333587,1.47928896,0.00244892,0.49268718
-5.26763382,2.68821778,0.00205895,0.85751493,1.38598606,1.46698900,0.00248481,0.49070387
-5.26163082,2.66713293,0.00206247,0.84875821,1.39481185,1.44898571,0.00253511,0.48798418
-5.25562781,2.63820407,0.00207466,0.83657285,1.40008777,1.42580539,0.00260366,0.48472508
-5.24962481,2.60248580,0.00209730,0.82127085,1.40217939,1.39806449,0.00269490,0.48113897
-5.24362181,2.56116500,0.00213205,0.80321936,1.40153848,1.36645410,0.00281392,0.47744962
-5.23761881,2.51553512,0.00218042,0.78283279,1.39869569,1.33172335,0.00296631,0.47388801
-5.23161581,2.46696821,0.00224372,0.76056419,1.39425064,1.29466205,0.00315817,0.47068778
-5.22561281,2.41688501,0.00232300,0.73689590,1.38885920,1.25608277,0.00339597,0.46808047
-5.21960980,2.36672361,0.00241899,0.71232964,1.38321814,1.21680283,0.00368644,0.46629046
-5.21360680,2.31790685,0.00253208,0.68737614,1.37804721,1.17762631,0.00403642,0.46552971
-5.20760380,2.27180905,0.00266226,0.66254447,1.37406890,1.13932655,0.00445267,0.46599231
-5.20160080,2.22972275,0.00280907,0.63833113,1.37198660,1.10262921,0.00494163,0.46784897
-5.19559780,2.19282604,0.00297160,0.61520919,1.37246155,1.06819653,0.00550924,0.47124164
-5.18959480,2.16215149,0.00314846,0.59361767,1.37608950,1.03661278,0.00616064,0.47627839
-5.18359180,2.13855743,0.00333776,0.57395128,1.38337796,1.00837148,0.00689988,0.48302871
-5.17758879,2.12270267,0.00353718,0.55655100,1.39472511,0.98386461,0.00772970,0.49151953
-5.17158579,2.11502571,0.00374393,0.54169561,1.41040120,0.96337421,0.00865119,0.50173222
-5.16558279,2.11572924,0.00395489,0.52959453,1.43053369,0.94706667,0.00966356,0.51360061
-5.15957979,2.12477110,0.00416660,0.52038231,1.45509679,0.93498998,0.01076395,0.52701041
-5.15357679,2.14186215,0.00437540,0.51411494,1.48390644,0.92707414,0.01194722,0.54180015
-5.14757379,2.16647195,0.00457755,0.51076835,1.51662118,0.92313496,0.01320581,0.55776366
-5.14157079,2.19784217,0.00476929,0.51023910,1.55274932,0.92288119,0.01452977,0.57465435
-5.13556778,2.23500819,0.00494705,0.51234756,1.59166251,0.92592496,0.01590673,0.59219100
-5.12956478,2.27682817,0.00510751,0.51684345,1.63261563,0.93179536,0.01732206,0.61006532
-5.12356178,2.32201929,0.00524778,0.52341375,1.67477232,0.93995482,0.01875910,0.62795080
-5.11755878,2.36920003,0.00536553,0.53169282,1.71723560,0.94981782,0.02019945,0.64551283
-5.11155578,2.41693718,0.00545904,0.54127434,1.75908229,0.96077146,0.02162340,0.66241971
-5.10555278,2.46379615,0.00552739,0.55172487,1.79940017,0.97219713,0.02301043,0.67835420
-5.09954977,2.50839257,0.00557046,0.56259846,1.83732617,0.98349256,0.02433972,0.69302510
-5.09354677,2.54944346,0.00558899,0.57345176,1.87208414,0.99409350,0.02559077,0.70617859
-5.08754377,2.58581565,0.00558460,0.58385924,1.90302038,1.00349410,0.02674404,0.71760863
-5.08154077,2.61656958,0.00555979,0.59342767,1.92963534,1.01126532,0.02778156,0.72716608
-5.07553777,2.64099643,0.00551782,0.60180942,1.95160983,1.01707044,0.02868748,0.73476601
-5.06953477,2.65864680,0.00546269,0.60871404,1.96882439,1.02067708,0.02944868,0.74039285
-5.06353177,2.66934948,0.00539900,0.61391752,1.98137054,1.02196517,0.03005519,0.74410291
-5.05752876,2.67321922,0.00533178,0.61726881,1.98955320,1.02093046,0.03050056,0.74602419
-5.05152576,2.67065270,0.00526635,0.61869345,1.99388364,1.01768321,0.03078205,0.74635315
-5.04552276,2.66231272,0.00520812,0.61819392,1.99506296,1.01244228,0.03090080,0.74534855
-5.03951976,2.64910071,0.00516238,0.61584684,1.99395646,1.00552451,0.03086176,0.74332243
-5.03351676,2.63211875,0.00513413,0.61179707,1.99155964,0.99732996,0.03067348,0.74062839
-5.02751376,2.61262225,0.00512787,0.60624900,1.98895719,0.98832356,0.03034782,0.73764784
-5.02151076,2.59196538,0.00514740,0.59945538,1.98727634,0.97901380,0.02989951,0.73477434
-5.01550775,2.57154146,0.00519569,0.59170426,1.98763685,0.96992956,0.02934559,0.73239702
-5.00950475,2.55272086,0.00527470,0.58330468,1.99109952,0.96159592,0.02870477,0.73088358
-5.00350175,2.53678946,0.00538531,0.57457168,1.99861574,0.95451019,0.02799679,0.73056377
-4.99749875,2.52489017,0.00552723,0.56581143,2.01098045,0.94911911,0.02724172,0.73171397
-4.99149575,2.51797051,0.00569897,0.55730720,2.02879070,0.94579831,0.02645922,0.73454382
-4.98549275,2.51673878,0.00589786,0.54930671,2.05241215,0.94483514,0.02566796,0.73918543
-4.97948974,2.52163077,0.00612011,0.54201159,2.08195499,0.94641538,0.02488500,0.74568581
-4.97348674,2.53278892,0.00636091,0.53556929,2.11726104,0.95061472,0.02412531,0.75400305
-4.96748374,2.55005481,0.00661457,0.53006788,2.15790250,0.95739533,0.02340137,0.76400631
-4.96148074,2.57297543,0.00687468,0.52553389,2.20319301,0.96660751,0.02272295,0.77547990
-4.95547774,2.60082301,0.00713432,0.52193318,2.25221044,0.97799652,0.02209696,0.78813122
-4.94947474,2.63262727,0.00738632,0.51917477,2.30383068,0.99121414,0.02152740,0.80160221
-4.94347174,2.66721860,0.00762343,0.51711735,2.35677079,1.00583420,0.02101556,0.81548383
-4.93746873,2.70327990,0.00783864,0.51557800,2.40963967,1.02137153,0.02056013,0.82933292
-4.93146573,2.73940436,0.00802535,0.51434262,2.46099365,1.03730307,0.02015761,0.84269049
-4.92546273,2.77415650,0.00817765,0.51317755,2.50939449,1.05309029,0.01980259,0.85510069
-4.91945973,2.80613300,0.00829046,0.51184162,2.55346676,1.06820162,0.01948825,0.86612947
-4.91345673,2.83402071,0.00835973,0.51009805,2.59195191,1.08213379,0.01920674,0.87538197
-4.90745373,2.85664869,0.00838258,0.50772563,2.62375640,1.09443121,0.01894967,0.88251786
-4.90145073,2.87303204,0.00835731,0.50452855,2.64799141,1.10470221,0.01870849,0.88726394
-4.89544772,2.88240551,0.00828354,0.50034451,2.66400246,1.11263178,0.01847492,0.88942335
-4.88944472,2.88424554,0.00816208,0.49505073,2.67138758,1.11798999,0.01824121,0.88888110
-4.88344172,2.87828019,0.00799498,0.48856765,2.67000337,1.12063610,0.01800049,0.88560576
-4.87743872,2.86448695,0.00778533,0.48086038,2.65995910,1.12051829,0.01774693,0.87964738
-4.87143572,2.84307918,0.00753721,0.47193775,2.64159938,1.11766934,0.01747587,0.87113188
-4.86543272,2.81448247,0.00725544,0.46184939,2.61547689,1.11219856,0.01718391,0.86025240
-4.85942971,2.77930294,0.00694546,0.45068099,2.58231694,1.10428097,0.01686892,0.84725830
-4.85342671,2.73828949,0.00661309,0.43854816,2.54297612,1.09414414,0.01652999,0.83244232
-4.84742371,2.69229260,0.00626433,0.42558936,2.49839749,1.08205395,0.01616737,0.81612699
-4.84142071,2.64222210,0.00590519,0.41195832,2.44956504,1.06829982,0.01578234,0.79865081
-4.83541771,2.58900637,0.00554147,0.39781642,2.39745981,1.05318048,0.01537716,0.78035511
-4.82941471,2.53355511,0.00517865,0.38332545,2.34302003,1.03699095,0.01495484,0.76157223
-4.82341171,2.47672739,0.00482168,0.36864110,2.28710730,1.02001139,0.01451913,0.74261556
-4.81740870,2.41930647,0.00447500,0.35390748,2.23048024,1.00249819,0.01407431,0.72377184
-4.81140570,2.36198203,0.00414234,0.33925291,2.17377656,0.98467768,0.01362515,0.70529591
-4.80540270,2.30534015,0.00382679,0.32478699,2.11750397,0.96674245,0.01317682,0.68740803
-4.79939970,2.24986079,0.00353076,0.31059908,2.06203973,0.94885019,0.01273478,0.67029359
-4.79339670,2.19592201,0.00325600,0.29675804,2.00763821,0.93112483,0.01230477,0.65410494
-4.78739370,2.14380982,0.00300367,0.28331320,1.95444518,0.91365951,0.01189274,0.63896500
-4.78139070,2.09373229,0.00277441,0.27029615,1.90251733,0.89652099,0.01150479,0.62497206
-4.77538769,2.04583628,0.00256844,0.25772343,1.85184549,0.87975486,0.01114714,0.61220534
-4.76938469,2.00022530,0.00238562,0.24559956,1.80237931,0.86339114,0.01082607,0.60073068
-4.76338169,1.95697671,0.00222559,0.23392039,1.75405199,0.84744962,0.01054783,0.59060584
-4.75737869,1.91615718,0.00208783,0.22267631,1.70680301,0.83194471,0.01031857,0.58188497
-4.75137569,1.87783501,0.00197176,0.21185537,1.66059766,0.81688922,0.01014425,0.57462180
-4.74537269,1.84208869,0.00187682,0.20144592,1.61544207,0.80229712,0.01003046,0.56887138
-4.73936968,1.80901108,0.00180251,0.19143872,1.57139316,0.78818493,0.00998230,0.56469012
-4.73336668,1.77870932,0.00174843,0.18182853,1.52856297,0.77457198,0.01000421,0.56213416
-4.72736368,1.75130055,0.00171428,0.17261499,1.48711759,0.76147956,0.01009979,0.56125617
-4.72136068,1.72690409,0.00169990,0.16380306,1.44727101,0.74892913,0.01027164,0.56210090
-4.71535768,1.70563096,0.00170524,0.15540280,1.40927470,0.73694005,0.01052114,0.56469961
-4.70935468,1.68757164,0.00173029,0.14742879,1.37340388,0.72552698,0.01084832,0.56906399
-4.70335168,1.67278329,0.00177506,0.13989926,1.33994164,0.71469742,0.01125172,0.57517995
-4.69734867,1.66127754,0.00183954,0.13283502,1.30916229,0.70444963,0.01172825,0.58300175
-4.69134567,1.65300995,0.00192362,0.12625832,1.28131497,0.69477118,0.01227321,0.59244689
-4.68534267,1.64787213,0.00202700,0.12019176,1.25660889,0.68563848,0.01288022,0.60339245
-4.67933967,1.64568729,0.00214921,0.11465740,1.23520119,0.67701731,0.01354129,0.61567284
-4.67333667,1.64620974,0.00228948,0.10967606,1.21718810,0.66886434,0.01424698,0.62907969
-4.66733367,1.64912878,0.00244673,0.10526687,1.20260004,0.66112987,0.01498656,0.64336374
-4.66133067,1.65407675,0.00261955,0.10144718,1.19140097,0.65376134,0.01574826,0.65823902
-4.65532766,1.66064117,0.00280619,0.09823263,1.18349185,0.64670767,0.01651964,0.67338905
-4.64932466,1.66838039,0.00300456,0.09563761,1.17871796,0.63992402,0.01728786,0.68847516
-4.64332166,1.67684184,0.00321227,0.09367571,1.17687957,0.63337674,0.01804018,0.70314638
-4.63731866,1.68558209,0.00342667,0.09236040,1.17774500,0.62704815,0.01876430,0.71705064
-4.63131566,1.69418751,0.00364488,0.09170566,1.18106544,0.62094084,0.01944884,0.72984677
-4.62531266,1.70229427,0.00386395,0.09172644,1.18659018,0.61508106,0.02008371,0.74121670
-4.61930965,1.70960664,0.00408084,0.09243903,1.19408131,0.60952102,0.02066046,0.75087734
-4.61330665,1.71591228,0.00429259,0.09386108,1.20332695,0.60433979,0.02117264,0.75859145
-4.60730365,1.72109353,0.00449639,0.09601131,1.21415180,0.59964256,0.02161600,0.76417707
-4.60130065,1.72513395,0.00468964,0.09890878,1.22642452,0.59555827,0.02198860,0.76751483
-4.59529765,1.72811934,0.00487009,0.10257182,1.24006113,0.59223543,0.02229092,0.76855282
-4.58929465,1.73023305,0.00503584,0.10701656,1.25502434,0.58983635,0.02252574,0.76730870
-4.58329165,1.73174563,0.00518545,0.11225506,1.27131857,0.58852987,0.02269799,0.76386884
-4.57728864,1.73299902,0.00531791,0.11829330,1.28898113,0.58848287,0.02281447,0.75838447
-4.57128564,1.73438611,0.00543271,0.12512898,1.30806997,0.58985091,0.02288350,0.75106501
-4.56528264,1.73632660,0.00552976,0.13274929,1.32864893,0.59276850,0.02291448,0.74216878
-4.55927964,1.73924038,0.00560941,0.14112893,1.35077139,0.59733936,0.02291740,0.73199161
-4.55327664,1.74351994,0.00567236,0.15022832,1.37446368,0.60362737,0.02290237,0.72085380
-4.54727364,1.74950336,0.00571961,0.15999246,1.39970923,0.61164861,0.02287904,0.70908615
-4.54127064,1.75744946,0.00575235,0.17035025,1.42643500,0.62136504,0.02285619,0.69701561
-4.53526763,1.76751670,0.00577191,0.18121465,1.45450104,0.63268039,0.02284127,0.68495149
-4.52926463,1.77974710,0.00577962,0.19248367,1.48369433,0.64543847,0.02284004,0.67317265
-4.52326163,1.79405644,0.00577678,0.20404216,1.51372749,0.65942439,0.02285633,0.66191657
-4.51725863,1.81023142,0.00576456,0.21576453,1.54424271,0.67436862,0.02289191,0.65137057
-4.51125563,1.82793431,0.00574393,0.22751824,1.57482101,0.68995409,0.02294643,0.64166592
-4.50525263,1.84671489,0.00571565,0.23916793,1.60499641,0.70582603,0.02301755,0.63287474
-4.49924962,1.86602942,0.00568023,0.25058005,1.63427435,0.72160427,0.02310112,0.62501014
-4.49324662,1.88526568,0.00563793,0.26162784,1.66215327,0.73689760,0.02319155,0.61802935
-4.48724362,1.90377290,0.00558882,0.27219624,1.68814817,0.75131951,0.02328216,0.61183965
-4.48124062,1.92089491,0.00553275,0.28218666,1.71181467,0.76450458,0.02336568,0.60630678
-4.47523762,1.93600490,0.00546948,0.29152125,1.73277203,0.77612491,0.02343477,0.60126538
-4.46923462,1.94853991,0.00539870,0.30014635,1.75072371,0.78590558,0.02348251,0.59653076
-4.46323162,1.95803297,0.00532013,0.30803512,1.76547406,0.79363847,0.02350295,0.59191145
-4.45722861,1.96414138,0.00523359,0.31518884,1.77694004,0.79919377,0.02349155,0.58722189
-4.45122561,1.96666934,0.00513906,0.32163717,1.78515714,0.80252832,0.02344558,0.58229449
-4.44522261,1.96558377,0.00503675,0.32743689,1.79027903,0.80369054,0.02336445,0.57699054
-4.43921961,1.96102221,0.00492715,0.33266948,1.79257082,0.80282135,0.02324985,0.57120940
-4.43321661,1.95329257,0.00481108,0.33743743,1.79239624,0.80015121,0.02310591,0.56489551
-4.42721361,1.94286430,0.00468966,0.34185949,1.79019946,0.79599295,0.02293906,0.55804292
-4.42121061,1.93035156,0.00456433,0.34606501,1.78648238,0.79073093,0.02275794,0.55069711
-4.41520760,1.91648897,0.00443683,0.35018777,1.78177878,0.78480672,0.02257305,0.54295413
-4.40920460,1.90210113,0.00430914,0.35435937,1.77662657,0.77870198,0.02239641,0.53495699
-4.40320160,1.88806723,0.00418342,0.35870265,1.77153968,0.77291915,0.02224099,0.52688962
-4.39719860,1.87528239,0.00406195,0.36332533,1.76698110,0.76796080,0.02212023,0.51896863
-4.39119560,1.86461739,0.00394701,0.36831423,1.76333822,0.76430845,0.02204740,0.51143336
-4.38519260,1.85687873,0.00384081,0.37373027,1.76090195,0.76240189,0.02203500,0.50453457
-4.37918959,1.85277063,0.00374542,0.37960449,1.75985032,0.76261965,0.02209413,0.49852240
-4.37318659,1.85286067,0.00366265,0.38593527,1.76023745,0.76526165,0.02223394,0.49363409
-4.36718359,1.85755061,0.00359398,0.39268681,1.76198826,0.77053464,0.02246110,0.49008204
-4.36118059,1.86705354,0.00354050,0.39978904,1.76489897,0.77854119,0.02277941,0.48804273
-4.35517759,1.88137850,0.00350285,0.40713884,1.76864341,0.78927249,0.02318945,0.48764701
-4.34917459,1.90032299,0.00348118,0.41460257,1.77278457,0.80260558,0.02368840,0.48897213
-4.34317159,1.92347400,0.00347516,0.42201985,1.77679101,0.81830487,0.02426999,0.49203601
-4.33716858,1.95021739,0.00348393,0.42920841,1.78005705,0.83602815,0.02492459,0.49679386
-4.33116558,1.97975534,0.00350619,0.43596976,1.78192614,0.85533675,0.02563939,0.50313743
-4.32516258,2.01113135,0.00354016,0.44209559,1.78171621,0.87570959,0.02639879,0.51089692
-4.31915958,2.04326174,0.00358371,0.44737463,1.77874606,0.89656047,0.02718486,0.51984558
-4.31315658,2.07497260,0.00363439,0.45159962,1.77236178,0.91725815,0.02797794,0.52970673
-4.30715358,2.10504075,0.00368952,0.45457430,1.76196208,0.93714822,0.02875727,0.54016310
