energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.86793397,1.68249905,0.06396504,0.00149713,0.01173895,1.05787487,0.37396153,0.67360114
-5.86193097,1.63130353,0.06285858,0.00144805,0.01133371,1.02196578,0.35978771,0.65674810
-5.85592796,1.58523977,0.06189833,0.00140206,0.01098134,0.98953146,0.34774427,0.64180980
-5.84992496,1.54473059,0.06109935,0.00135917,0.01068441,0.96085446,0.33801037,0.62893601
-5.84392196,1.51011617,0.06047467,0.00131939,0.01044492,0.93615654,0.33073919,0.61825134
-5.83791896,1.48166894,0.06003553,0.00128270,0.01026439,0.91560881,0.32606076,0.60986203
-5.83191596,1.45960704,0.05979159,0.00124910,0.01014399,0.89934124,0.32408436,0.60386195
-5.82591296,1.44410493,0.05975093,0.00121865,0.01008459,0.88745081,0.32490010,0.60033715
-5.81990995,1.43530023,0.05991990,0.00119144,0.01008674,0.88000757,0.32857951,0.59936874
-5.81390695,1.43329603,0.06030289,0.00116760,0.01015070,0.87705791,0.33517495,0.60103349
-5.80790395,1.43815845,0.06090189,0.00114733,0.01027637,0.87862503,0.34471774,0.60540224
-5.80190095,1.44990968,0.06171595,0.00113087,0.01046317,0.88470636,0.35721512,0.61253602
-5.79589795,1.46851701,0.06274060,0.00111847,0.01070994,0.89526838,0.37264622,0.62248022
-5.78989495,1.49387885,0.06396718,0.00111040,0.01101476,0.91023924,0.39095734,0.63525706
-5.78389195,1.52580889,0.06538229,0.00110691,0.01137486,0.92949972,0.41205681,0.65085703
-5.77788894,1.56401988,0.06696730,0.00110821,0.01178642,0.95287366,0.43580993,0.66922971
-5.77188594,1.60810844,0.06869805,0.00111444,0.01224449,0.98011834,0.46203449,0.69027489
-5.76588294,1.65754244,0.07054467,0.00112565,0.01274289,1.01091607,0.49049711,0.71383439
-5.75987994,1.71165223,0.07247180,0.00114177,0.01327420,1.04486763,0.52091109,0.73968555
-5.75387694,1.76962702,0.07443893,0.00116262,0.01382975,1.08148844,0.55293595,0.76753665
-5.74787394,1.83051701,0.07640113,0.00118784,0.01439969,1.12020803,0.58617893,0.79702507
-5.74187094,1.89324210,0.07830999,0.00121697,0.01497318,1.16037334,0.62019880,0.82771833
-5.73586793,1.95660706,0.08011485,0.00124934,0.01553855,1.20125585,0.65451180,0.85911836
-5.72986493,2.01932315,0.08176416,0.00128419,0.01608356,1.24206291,0.68859980,0.89066884
-5.72386193,2.08003539,0.08320701,0.00132062,0.01659574,1.28195264,0.72192043,0.92176583
-5.71785893,2.13735470,0.08439478,0.00135759,0.01706267,1.32005227,0.75391889,0.95177099
-5.71185593,2.18989352,0.08528266,0.00139404,0.01747239,1.35547913,0.78404094,0.98002724
-5.70585293,2.23630368,0.08583121,0.00142883,0.01781374,1.38736355,0.81174675,1.00587619
-5.69984992,2.27531474,0.08600771,0.00146080,0.01807670,1.41487273,0.83652489,1.02867662
-5.69384692,2.30577132,0.08578727,0.00148884,0.01825274,1.43723465,0.85790604,1.04782331
-5.68784392,2.32666780,0.08515369,0.00151189,0.01833510,1.45376098,0.87547572,1.06276543
-5.68184092,2.33717882,0.08410003,0.00152899,0.01831902,1.46386808,0.88888573,1.07302377
-5.67583792,2.33668457,0.08262880,0.00153932,0.01820188,1.46709506,0.89786367,1.07820594
-5.66983492,2.32478947,0.08075186,0.00154218,0.01798334,1.46311839,0.90222021,1.07801910
-5.66383192,2.30133391,0.07848994,0.00153710,0.01766532,1.45176216,0.90185397,1.07227945
-5.65782891,2.26639831,0.07587191,0.00152378,0.01725196,1.43300382,0.89675374,1.06091833
-5.65182591,2.22029976,0.07293376,0.00150212,0.01674952,1.40697504,0.88699810,1.04398449
-5.64582291,2.16358123,0.06971742,0.00147225,0.01616616,1.37395772,0.87275246,1.02164260
-5.63981991,2.09699412,0.06626937,0.00143447,0.01551171,1.33437549,0.85426382,0.99416796
-5.63381691,2.02147496,0.06263922,0.00138928,0.01479738,1.28878084,0.83185342,0.96193787
-5.62781391,1.93811725,0.05887828,0.00133737,0.01403548,1.23783877,0.80590770,0.92541984
-5.62181091,1.84813977,0.05503810,0.00127955,0.01323904,1.18230744,0.77686796,0.88515733
-5.61580790,1.75285255,0.05116918,0.00121676,0.01242149,1.12301672,0.74521911,0.84175361
-5.60980490,1.65362195,0.04731978,0.00115002,0.01159638,1.06084552,0.71147800,0.79585434
-5.60380190,1.55183600,0.04353489,0.00108041,0.01077700,0.99669877,0.67618158,0.74812967
-5.59779890,1.44887131,0.03985544,0.00100905,0.00997617,0.93148478,0.63987545,0.69925651
-5.59179590,1.34606248,0.03631766,0.00093703,0.00920597,0.86609395,0.60310293,0.64990161
-5.58579290,1.24467491,0.03295265,0.00086542,0.00847753,0.80137933,0.56639501,0.60070603
-5.57978989,1.14588168,0.02978618,0.00079522,0.00780089,0.73813967,0.53026130,0.55227151
-5.57378689,1.05074487,0.02683866,0.00072736,0.00718486,0.67710525,0.49518220,0.50514901
-5.56778389,0.96020146,0.02412523,0.00066266,0.00663697,0.61892690,0.46160224,0.45982977
-5.56178089,0.87505406,0.02165599,0.00060185,0.00616340,0.56416815,0.42992466,0.41673897
-5.55577789,0.79596597,0.01943639,0.00054550,0.00576897,0.51330057,0.40050733,0.37623195
-5.54977489,0.72346049,0.01746760,0.00049411,0.00545714,0.46670214,0.37365972,0.33859298
-5.54377189,0.65792397,0.01574700,0.00044802,0.00523008,0.42465837,0.34964106,0.30403623
-5.53776888,0.59961209,0.01426865,0.00040747,0.00508866,0.38736587,0.32865960,0.27270894
-5.53176588,0.54865881,0.01302378,0.00037258,0.00503254,0.35493801,0.31087277,0.24469615
-5.52576288,0.50508745,0.01200129,0.00034337,0.00506021,0.32741227,0.29638826,0.22002696
-5.51975988,0.46882343,0.01118821,0.00031977,0.00516907,0.30475891,0.28526599,0.19868177
-5.51375688,0.43970803,0.01057009,0.00030163,0.00535549,0.28689049,0.27752075,0.18060021
-5.50775388,0.41751282,0.01013149,0.00028875,0.00561490,0.27367201,0.27312567,0.16568948
-5.50175088,0.40195434,0.00985630,0.00028084,0.00594183,0.26493129,0.27201619,0.15383272
-5.49574787,0.39270866,0.00972812,0.00027761,0.00633000,0.26046922,0.27409472,0.14489725
-5.48974487,0.38942545,0.00973061,0.00027873,0.00677243,0.26006980,0.27923567,0.13874232
-5.48374187,0.39174147,0.00984779,0.00028384,0.00726150,0.26350952,0.28729083,0.13522625
-5.47773887,0.39929300,0.01006440,0.00029260,0.00778907,0.27056606,0.29809507,0.13421287
-5.47173587,0.41172710,0.01036616,0.00030467,0.00834655,0.28102602,0.31147190,0.13557684
-5.46573287,0.42871148,0.01074008,0.00031971,0.00892506,0.29469146,0.32723905,0.13920815
-5.45972986,0.44994271,0.01117471,0.00033741,0.00951553,0.31138521,0.34521365,0.14501526
-5.45372686,0.47515255,0.01166042,0.00035750,0.01010882,0.33095467,0.36521680,0.15292717
-5.44772386,0.50411216,0.01218961,0.00037974,0.01069584,0.35327398,0.38707745,0.16289413
-5.44172086,0.53663418,0.01275684,0.00040392,0.01126772,0.37824449,0.41063524,0.17488701
-5.43571786,0.57257217,0.01335903,0.00042988,0.01181587,0.40579341,0.43574220,0.18889540
-5.42971486,0.61181780,0.01399545,0.00045749,0.01233217,0.43587057,0.46226325,0.20492437
-5.42371186,0.65429529,0.01466769,0.00048666,0.01280903,0.46844338,0.49007525,0.22298993
-5.41770885,0.69995353,0.01537961,0.00051735,0.01323951,0.50349005,0.51906474,0.24311341
-5.41170585,0.74875588,0.01613706,0.00054955,0.01361740,0.54099125,0.54912447,0.26531485
-5.40570285,0.80066801,0.01694762,0.00058326,0.01393732,0.58092045,0.58014871,0.28960551
-5.39969985,0.85564417,0.01782019,0.00061851,0.01419473,0.62323340,0.61202769,0.31597999
-5.39369685,0.91361245,0.01876448,0.00065535,0.01438604,0.66785702,0.64464147,0.34440807
-5.38769385,0.97445967,0.01979046,0.00069382,0.01450857,0.71467837,0.67785357,0.37482670
-5.38169085,1.03801658,0.02090773,0.00073394,0.01456063,0.76353419,0.71150477,0.40713255
-5.37568784,1.10404414,0.02212483,0.00077574,0.01454150,0.81420156,0.74540743,0.44117547
-5.36968484,1.17222174,0.02344859,0.00081917,0.01445140,0.86639037,0.77934095,0.47675333
-5.36368184,1.24213804,0.02488340,0.00086418,0.01429151,0.91973804,0.81304854,0.51360851
-5.35767884,1.31328507,0.02643068,0.00091064,0.01406394,0.97380703,0.84623577,0.55142649
-5.35167584,1.38505632,0.02808824,0.00095837,0.01377164,1.02808559,0.87857110,0.58983662
-5.34567284,1.45674912,0.02984992,0.00100712,0.01341840,1.08199180,0.90968865,0.62841548
-5.33966983,1.52757158,0.03170525,0.00105656,0.01300876,1.13488123,0.93919315,0.66669260
-5.33366683,1.59665417,0.03363930,0.00110627,0.01254793,1.18605801,0.96666707,0.70415871
-5.32766383,1.66306568,0.03563278,0.00115580,0.01204173,1.23478906,0.99167976,0.74027623
-5.32166083,1.72583321,0.03766218,0.00120458,0.01149645,1.28032111,1.01379823,0.77449166
-5.31565783,1.78396552,0.03970026,0.00125202,0.01091877,1.32189996,1.03259923,0.80624959
-5.30965483,1.83647902,0.04171659,0.00129746,0.01031563,1.35879114,1.04768212,0.83500763
-5.30365183,1.88242534,0.04367837,0.00134020,0.00969409,1.39030126,1.05868192,0.86025187
-5.29764882,1.92091940,0.04555133,0.00137955,0.00906124,1.41579920,1.06528211,0.88151207
-5.29164582,1.95116702,0.04730074,0.00141479,0.00842407,1.43473611,1.06722635,0.89837615
-5.28564282,1.97249079,0.04889257,0.00144525,0.00778930,1.44666351,1.06432886,0.91050312
-5.27963982,1.98435312,0.05029462,0.00147031,0.00716332,1.45124868,1.05648269,0.91763416
-5.27363682,1.98637578,0.05147771,0.00148939,0.00655208,1.44828657,1.04366576,0.91960119
-5.26763382,1.97835477,0.05241675,0.00150205,0.00596100,1.43770786,1.02594410,0.91633266
-5.26163082,1.96027028,0.05309179,0.00150793,0.00539492,1.41958282,1.00347235,0.90785637
-5.25562781,1.93229113,0.05348894,0.00150681,0.00485804,1.39412068,0.97649142,0.89429909
-5.24962481,1.89477373,0.05360109,0.00149862,0.00435394,1.36166484,0.94532332,0.87588326
-5.24362181,1.84825561,0.05342845,0.00148346,0.00388555,1.32268394,0.91036358,0.85292072
-5.23761881,1.79344389,0.05297895,0.00146159,0.00345519,1.27775934,0.87207145,0.82580398
-5.23161581,1.73119913,0.05226834,0.00143344,0.00306464,1.22756958,0.83095833,0.79499536
-5.22561281,1.66251549,0.05132010,0.00139961,0.00271517,1.17287244,0.78757501,0.76101441
-5.21960980,1.58849776,0.05016519,0.00136087,0.00240765,1.11448543,0.74249815,0.72442436
-5.21360680,1.51033632,0.04884149,0.00131814,0.00214263,1.05326545,0.69631666,0.68581788
-5.20760380,1.42928097,0.04739313,0.00127246,0.00192040,0.99008842,0.64961832,0.64580300
-5.20160080,1.34661428,0.04586967,0.00122503,0.00174112,0.92582962,0.60297729,0.60498933
-5.19559780,1.26362564,0.04432500,0.00117710,0.00160486,0.86134531,0.55694282,0.56397542
-5.18959480,1.18158642,0.04281632,0.00113002,0.00151171,0.79745635,0.51202951,0.52333726
-5.18359180,1.10172698,0.04140283,0.00108518,0.00146180,0.73493402,0.46870932,0.48361848
-5.17758879,1.02521599,0.04014447,0.00104398,0.00145533,0.67448853,0.42740552,0.44532222
-5.17158579,0.95314226,0.03910054,0.00100780,0.00149258,0.61676025,0.38848861,0.40890493
-5.16558279,0.88649946,0.03832833,0.00097797,0.00157394,0.56231370,0.35227407,0.37477199
-5.15957979,0.82617351,0.03788173,0.00095576,0.00169980,0.51163432,0.31902200,0.34327506
-5.15357679,0.77293281,0.03780982,0.00094229,0.00187055,0.46512770,0.28893830,0.31471120
-5.14757379,0.72742112,0.03815553,0.00093857,0.00208644,0.42312105,0.26217727,0.28932327
-5.14157079,0.69015280,0.03895438,0.00094542,0.00234755,0.38586657,0.23884531,0.26730167
-5.13556778,0.66151044,0.04023324,0.00096346,0.00265362,0.35354641,0.21900549,0.24878706
-5.12956478,0.64174453,0.04200931,0.00099309,0.00300395,0.32627878,0.20268275,0.23387372
-5.12356178,0.63097495,0.04428917,0.00103448,0.00339730,0.30412476,0.18986940,0.22261350
-5.11755878,0.62919439,0.04706813,0.00108750,0.00383177,0.28709558,0.18053077,0.21501997
-5.11155578,0.63627331,0.05032973,0.00115180,0.00430468,0.27515991,0.17461070,0.21107270
-5.10555278,0.65196653,0.05404561,0.00122672,0.00481255,0.26825090,0.17203682,0.21072135
-5.09954977,0.67592133,0.05817566,0.00131135,0.00535102,0.26627268,0.17272537,0.21388955
-5.09354677,0.70768702,0.06266853,0.00140450,0.00591487,0.26910605,0.17658546,0.22047838
-5.08754377,0.74672586,0.06746253,0.00150477,0.00649803,0.27661323,0.18352268,0.23036938
-5.08154077,0.79242526,0.07248694,0.00161054,0.00709369,0.28864160,0.19344199,0.24342702
-5.07553777,0.84411095,0.07766360,0.00172000,0.00769437,0.30502610,0.20624980,0.25950052
-5.06953477,0.90106100,0.08290893,0.00183124,0.00829216,0.32559054,0.22185513,0.27842517
-5.06353177,0.96252030,0.08813622,0.00194224,0.00887883,0.35014758,0.24017000,0.30002293
-5.05752876,1.02771501,0.09325810,0.00205099,0.00944614,0.37849763,0.26110879,0.32410249
-5.05152576,1.09586662,0.09818916,0.00215548,0.00998602,0.41042657,0.28458672,0.35045879
-5.04552276,1.16620505,0.10284860,0.00225383,0.01049085,0.44570268,0.31051750,0.37887206
-5.03951976,1.23798028,0.10716275,0.00234427,0.01095374,0.48407272,0.33880998,0.40910650
-5.03351676,1.31047207,0.11106741,0.00242527,0.01136871,0.52525767,0.36936420,0.44090879
-5.02751376,1.38299739,0.11450985,0.00249553,0.01173092,0.56894822,0.40206672,0.47400643
-5.02151076,1.45491513,0.11745034,0.00255402,0.01203683,0.61480052,0.43678550,0.50810636
-5.01550775,1.52562814,0.11986319,0.00260006,0.01228432,0.66243242,0.47336453,0.54289377
-5.00950475,1.59458259,0.12173721,0.00263327,0.01247272,0.71142061,0.51161848,0.57803157
-5.00350175,1.66126470,0.12307552,0.00265359,0.01260279,0.76129909,0.55132773,0.61316061
-4.99749875,1.72519553,0.12389470,0.00266128,0.01267668,0.81155925,0.59223388,0.64790086
-4.99149575,1.78592412,0.12422347,0.00265691,0.01269775,0.86165180,0.63403641,0.68185374
-4.98549275,1.84301985,0.12410075,0.00264127,0.01267043,0.91099087,0.67639053,0.71460573
-4.97948974,1.89606477,0.12357334,0.00261536,0.01259990,0.95896032,0.71890670,0.74573336
-4.97348674,1.94464667,0.12269327,0.00258035,0.01249192,1.00492229,0.76115201,0.77480941
-4.96748374,1.98835372,0.12151508,0.00253749,0.01235249,1.04822792,0.80265361,0.80141046
-4.96148074,2.02677136,0.12009302,0.00248808,0.01218755,1.08822986,0.84290437,0.82512540
-4.95547774,2.05948201,0.11847843,0.00243339,0.01200276,1.12429642,0.88137068,0.84556480
-4.94947474,2.08606796,0.11671743,0.00237464,0.01180322,1.15582667,0.91750234,0.86237070
-4.94347174,2.10611752,0.11484899,0.00231291,0.01159329,1.18226611,0.95074432,0.87522650
-4.93746873,2.11923435,0.11290353,0.00224916,0.01137643,1.20312214,0.98055003,0.88386641
-4.93146573,2.12504964,0.11090210,0.00218416,0.01115509,1.21797875,1.00639568,0.88808422
-4.92546273,2.12323642,0.10885612,0.00211851,0.01093074,1.22650977,1.02779518,0.88774076
-4.91945973,2.11352534,0.10676779,0.00205263,0.01070386,1.22848998,1.04431502,0.88276967
-4.91345673,2.09572099,0.10463095,0.00198673,0.01047403,1.22380368,1.05558854,0.87318139
-4.90745373,2.06971760,0.10243248,0.00192091,0.01024009,1.21245018,1.06132880,0.85906473
-4.90145073,2.03551333,0.10015406,0.00185511,0.01000031,1.19454598,1.06133978,0.84058630
-4.89544772,1.99322202,0.09777413,0.00178919,0.00975260,1.17032344,1.05552499,0.81798739
-4.88944472,1.94308170,0.09527004,0.00172292,0.00949472,1.14012602,1.04389349,0.79157872
-4.88344172,1.88545906,0.09262011,0.00165607,0.00922452,1.10440028,1.02656260,0.76173295
-4.87743872,1.82084968,0.08980566,0.00158840,0.00894014,1.06368486,1.00375756,0.72887553
-4.87143572,1.74987359,0.08681266,0.00151972,0.00864021,1.01859707,0.97580779,0.69347400
-4.86543272,1.67326646,0.08363319,0.00144989,0.00832398,0.96981753,0.94314012,0.65602643
-4.85942971,1.59186669,0.08026636,0.00137887,0.00799145,0.91807357,0.90626925,0.61704930
-4.85342671,1.50659887,0.07671895,0.00130669,0.00764347,0.86412206,0.86578574,0.57706532
-4.84742371,1.41845462,0.07300549,0.00123352,0.00728174,0.80873230,0.82234229,0.53659178
-4.84142071,1.32847134,0.06914796,0.00115960,0.00690882,0.75266968,0.77663875,0.49612972
-4.83541771,1.23771022,0.06517519,0.00108528,0.00652809,0.69668068,0.72940650,0.45615431
-4.82941471,1.14723419,0.06112183,0.00101098,0.00614364,0.64147968,0.68139297,0.41710684
-4.82341171,1.05808691,0.05702717,0.00093718,0.00576025,0.58773791,0.63334681,0.37938833
-4.81740870,0.97127359,0.05293377,0.00086444,0.00538318,0.53607485,0.58600423,0.34335508
-4.81140570,0.88774425,0.04888604,0.00079330,0.00501815,0.48705218,0.54007699,0.30931594
-4.80540270,0.80838007,0.04492879,0.00072434,0.00467112,0.44117014,0.49624238,0.27753146
-4.79939970,0.73398297,0.04110592,0.00065809,0.00434825,0.39886633,0.45513523,0.24821461
-4.79339670,0.66526856,0.03745918,0.00059507,0.00405577,0.36051651,0.41734214,0.22153293
-4.78739370,0.60286236,0.03402718,0.00053576,0.00379989,0.32643710,0.38339773,0.19761177
-4.78139070,0.54729885,0.03084453,0.00048054,0.00358670,0.29688906,0.35378267,0.17653845
-4.77538769,0.49902310,0.02794127,0.00042977,0.00342216,0.27208248,0.32892324,0.15836689
-4.76938469,0.45839417,0.02534244,0.00038370,0.00331200,0.25218159,0.30919197,0.14312249
-4.76338169,0.42568975,0.02306793,0.00034252,0.00326171,0.23730966,0.29490887,0.13080694
-4.75737869,0.40111143,0.02113239,0.00030635,0.00327651,0.22755334,0.28634294,0.12140264
-4.75137569,0.38478979,0.01954540,0.00027523,0.00336129,0.22296618,0.28371335,0.11487665
-4.74537269,0.37678898,0.01831165,0.00024914,0.00352060,0.22357096,0.28719016,0.11118380
-4.73936968,0.37711013,0.01743124,0.00022800,0.00375859,0.22936076,0.29689404,0.11026906
-4.73336668,0.38569348,0.01689995,0.00021169,0.00407897,0.24029868,0.31289507,0.11206895
-4.72736368,0.40241893,0.01670965,0.00020001,0.00448494,0.25631622,0.33521039,0.11651201
-4.72136068,0.42710521,0.01684853,0.00019277,0.00497912,0.27731057,0.36380087,0.12351853
-4.71535768,0.45950763,0.01730143,0.00018971,0.00556343,0.30314102,0.39856698,0.13299947
-4.70935468,0.49931502,0.01805010,0.00019056,0.00623902,0.33362477,0.43934413,0.14485479
-4.70335168,0.54614612,0.01907343,0.00019503,0.00700614,0.36853272,0.48589792,0.15897151
-4.69734867,0.59954601,0.02034766,0.00020279,0.00786400,0.40758547,0.53791971,0.17522139
-4.69134567,0.65898324,0.02184659,0.00021352,0.00881072,0.45045013,0.59502307,0.19345887
-4.68534267,0.72384821,0.02354178,0.00022687,0.00984314,0.49673833,0.65674149,0.21351913
-4.67933967,0.79345337,0.02540281,0.00024248,0.01095677,0.54600578,0.72252792,0.23521664
-4.67333667,0.86703575,0.02739750,0.00025999,0.01214571,0.59775379,0.79175645,0.25834453
-4.66733367,0.94376216,0.02949230,0.00027901,0.01340258,0.65143283,0.86372645,0.28267454
-4.66133067,1.02273731,0.03165256,0.00029917,0.01471852,0.70644848,0.93766940,0.30795818
-4.65532766,1.10301494,0.03384307,0.00032008,0.01608317,0.76216950,1.01275842,0.33392871
-4.64932466,1.18361182,0.03602844,0.00034134,0.01748477,0.81793810,1.08812042,0.36030420
-4.64332166,1.26352438,0.03817371,0.00036258,0.01891025,0.87308208,1.16285073,0.38679165
-4.63731866,1.34174749,0.04024485,0.00038341,0.02034536,0.92692851,1.23602980,0.41309190
-4.63131566,1.41729488,0.04220941,0.00040347,0.02177488,0.97881848,1.30674158,0.43890537
-4.62531266,1.48922043,0.04403709,0.00042241,0.02318289,1.02812240,1.37409304,0.46393832
-4.61930965,1.55663965,0.04570028,0.00043990,0.02455299,1.07425531,1.43723417,0.48790949
-4.61330665,1.61875049,0.04717469,0.00045565,0.02586871,1.11669160,1.49537792,0.51055678
-4.60730365,1.67485265,0.04843973,0.00046939,0.02711379,1.15497849,1.54781937,0.53164381
-4.60130065,1.72436477,0.04947903,0.00048089,0.02827263,1.18874787,1.59395346,0.55096599
-4.59529765,1.76683861,0.05028069,0.00048998,0.02933063,1.21772586,1.63329076,0.56835594
-4.58929465,1.80196983,0.05083757,0.00049652,0.03027461,1.24173985,1.66547064,0.58368791
-4.58329165,1.82960482,0.05114741,0.00050042,0.03109320,1.26072260,1.69027153,0.59688110
-4.57728864,1.84974334,0.05121285,0.00050166,0.03177720,1.27471330,1.70761769,0.60790165
-4.57128564,1.86253689,0.05104134,0.00050025,0.03231988,1.28385559,1.71758238,0.61676329
-4.56528264,1.86828278,0.05064499,0.00049628,0.03271730,1.28839245,1.72038726,0.62352644
-4.55927964,1.86741419,0.05004025,0.00048985,0.03296843,1.28865832,1.71639785,0.62829593
-4.55327664,1.86048652,0.04924759,0.00048116,0.03307533,1.28506867,1.70611532,0.63121737
-4.54727364,1.84816063,0.04829097,0.00047042,0.03304319,1.27810738,1.69016458,0.63247223
-4.54127064,1.83118346,0.04719739,0.00045788,0.03288023,1.26831251,1.66927915,0.63227194
-4.53526763,1.81036678,0.04599626,0.00044384,0.03259755,1.25626077,1.64428309,0.63085112
-4.52926463,1.78656482,0.04471879,0.00042861,0.03220890,1.24255149,1.61607052,0.62846030
-4.52326163,1.76065148,0.04339733,0.00041254,0.03173031,1.22779037,1.58558327,0.62535836
-4.51725863,1.73349794,0.04206468,0.00039598,0.03117966,1.21257380,1.55378735,0.62180503
-4.51125563,1.70595135,0.04075338,0.00037928,0.03057615,1.19747406,1.52164889,0.61805364
-4.50525263,1.67881520,0.03949509,0.00036281,0.02993978,1.18302594,1.49011021,0.61434453
-4.49924962,1.65283203,0.03831988,0.00034690,0.02929071,1.16971515,1.46006683,0.61089928
-4.49324662,1.62866891,0.03725568,0.00033190,0.02864866,1.15796883,1.43234609,0.60791587
-4.48724362,1.60690601,0.03632765,0.00031812,0.02803227,1.14814837,1.40768805,0.60556517
-4.48124062,1.58802851,0.03555778,0.00030585,0.02745855,1.14054468,1.38672916,0.60398856
-4.47523762,1.57242202,0.03496445,0.00029535,0.02694232,1.13537600,1.36998949,0.60329688
-4.46923462,1.56037142,0.03456214,0.00028684,0.02649574,1.13278812,1.35786359,0.60357074
-4.46323162,1.55206308,0.03436129,0.00028051,0.02612795,1.13285701,1.35061548,0.60486194
-4.45722861,1.54759012,0.03436816,0.00027652,0.02584476,1.13559357,1.34837788,0.60719602
-4.45122561,1.54696050,0.03458500,0.00027500,0.02564854,1.14095023,1.35115553,0.61057569
-4.44522261,1.55010746,0.03501014,0.00027603,0.02553816,1.14882923,1.35883260,0.61498505
-4.43921961,1.55690171,0.03563833,0.00027967,0.02550905,1.15909198,1.37118375,0.62039416
-4.43321661,1.56716507,0.03646115,0.00028593,0.02555345,1.17156925,1.38788835,0.62676393
-4.42721361,1.58068462,0.03746749,0.00029483,0.02566073,1.18607172,1.40854731,0.63405092
-4.42121061,1.59722697,0.03864412,0.00030633,0.02581778,1.20240033,1.43270168,0.64221190
-4.41520760,1.61655187,0.03997628,0.00032039,0.02600952,1.22035612,1.45985233,0.65120772
-4.40920460,1.63842452,0.04144828,0.00033696,0.02621952,1.23974898,1.48947971,0.66100660
-4.40320160,1.66262597,0.04304412,0.00035596,0.02643054,1.26040489,1.52106283,0.67158624
-4.39719860,1.68896103,0.04474799,0.00037730,0.02662522,1.28217134,1.55409658,0.68293486
-4.39119560,1.71726325,0.04654469,0.00040091,0.02678666,1.30492054,1.58810666,0.69505100
-4.38519260,1.74739655,0.04842004,0.00042667,0.02689906,1.32855020,1.62266125,0.70794193
-4.37918959,1.77925338,0.05036096,0.00045450,0.02694818,1.35298174,1.65737907,0.72162075
-4.37318659,1.81274926,0.05235563,0.00048428,0.02692186,1.37815598,1.69193331,0.73610220
-4.36718359,1.84781391,0.05439326,0.00051590,0.02681035,1.40402630,1.72605144,0.75139742
-4.36118059,1.88437942,0.05646392,0.00054923,0.02660660,1.43054973,1.75951082,0.76750772
-4.35517759,1.92236587,0.05855808,0.00058414,0.02630637,1.45767621,1.79213067,0.78441781
-4.34917459,1.96166530,0.06066613,0.00062048,0.02590828,1.48533668,1.82376072,0.80208873
-4.34317159,2.00212496,0.06277778,0.00065807,0.02541376,1.51343066,1.85426759,0.82045088
-4.33716858,2.04353091,0.06488146,0.00069673,0.02482683,1.54181409,1.88351960,0.83939770
-4.33116558,2.08559311,0.06696371,0.00073624,0.02415384,1.57028820,1.91137136,0.85878030
-4.32516258,2.12793331,0.06900867,0.00077639,0.02340315,1.59859034,1.93764906,0.87840356
-4.31915958,2.17007665,0.07099767,0.00081691,0.02258472,1.62638756,1.96213777,0.89802416
-4.31315658,2.21144816,0.07290898,0.00085753,0.02170968,1.65327361,1.98457167,0.91735068
-4.30715358,2.25137492,0.07471781,0.00089798,0.02078991,1.67876990,2.00462829,0.93604624
