energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.17758879,1.82417398,0.21212847,0.00000000,0.62207062,1.05666110,0.03732639,0.70774997
-5.17158579,1.79958142,0.21998181,0.00000000,0.62011793,1.04509001,0.03696523,0.69272047
-5.16558279,1.78100698,0.22883972,0.00000000,0.62166501,1.03669200,0.03668768,0.67965449
-5.15957979,1.76860848,0.23866566,0.00000000,0.62688796,1.03152186,0.03649149,0.66865623
-5.15357679,1.76243907,0.24940457,0.00000000,0.63591110,1.02957791,0.03637170,0.65979970
-5.14757379,1.76244844,0.26098227,0.00000000,0.64880012,1.03080392,0.03632098,0.65312948
-5.14157079,1.76848777,0.27330538,0.00000000,0.66555699,1.03509293,0.03632992,0.64866273
-5.13556778,1.78031823,0.28626186,0.00000000,0.68611674,1.04229309,0.03638750,0.64639237
-5.12956478,1.79762250,0.29972216,0.00000000,0.71034627,1.05221499,0.03648163,0.64629112
-5.12356178,1.82001879,0.31354103,0.00000000,0.73804534,1.06464040,0.03659963,0.64831625
-5.11755878,1.84707678,0.32755992,0.00000000,0.76894971,1.07933184,0.03672886,0.65241460
-5.11155578,1.87833449,0.34160994,0.00000000,0.80273635,1.09604254,0.03685727,0.65852759
-5.10555278,1.91331550,0.35551531,0.00000000,0.83903053,1.11452636,0.03697386,0.66659593
-5.09954977,1.95154547,0.36909719,0.00000000,0.87741471,1.13454717,0.03706919,0.67656362
-5.09354677,1.99256744,0.38217785,0.00000000,0.91743863,1.15588715,0.03713575,0.68838106
-5.08754377,2.03595490,0.39458490,0.00000000,0.95863059,1.17835378,0.03716819,0.70200697
-5.08154077,2.08132240,0.40615557,0.00000000,1.00050923,1.20178495,0.03716357,0.71740913
-5.07553777,2.12833295,0.41674089,0.00000000,1.04259545,1.22605215,0.03712137,0.73456361
-5.06953477,2.17670206,0.42620940,0.00000000,1.08442408,1.25106146,0.03704346,0.75345281
-5.06353177,2.22619831,0.43445060,0.00000000,1.12555473,1.27675244,0.03693397,0.77406218
-5.05752876,2.27664043,0.44137763,0.00000000,1.16558150,1.30309476,0.03679899,0.79637583
-5.05152576,2.32789126,0.44692933,0.00000000,1.20414104,1.33008308,0.03664626,0.82037141
-5.04552276,2.37984874,0.45107148,0.00000000,1.24091878,1.35773017,0.03648478,0.84601439
-5.03951976,2.43243482,0.45379710,0.00000000,1.27565311,1.38605882,0.03632428,0.87325209
-5.03351676,2.48558261,0.45512598,0.00000000,1.30813722,1.41509292,0.03617475,0.90200797
-5.02751376,2.53922272,0.45510327,0.00000000,1.33821892,1.44484821,0.03604594,0.93217639
-5.02151076,2.59326966,0.45379724,0.00000000,1.36579819,1.47532323,0.03594679,0.96361826
-5.01550775,2.64760884,0.45129645,0.00000000,1.39082308,1.50649095,0.03588499,0.99615788
-5.00950475,2.70208531,0.44770620,0.00000000,1.41328387,1.53829154,0.03586655,1.02958128
-5.00350175,2.75649467,0.44314468,0.00000000,1.43320632,1.57062682,0.03589542,1.06363615
-4.99749875,2.81057689,0.43773884,0.00000000,1.45064407,1.60335650,0.03597320,1.09803364
-4.99149575,2.86401350,0.43162022,0.00000000,1.46567091,1.63629671,0.03609901,1.13245189
-4.98549275,2.91642829,0.42492086,0.00000000,1.47837331,1.66922068,0.03626940,1.16654134
-4.97948974,2.96739169,0.41776959,0.00000000,1.48884359,1.70186178,0.03647844,1.19993160
-4.97348674,3.01642867,0.41028867,0.00000000,1.49717407,1.73391863,0.03671788,1.23223965
-4.96748374,3.06302974,0.40259106,0.00000000,1.50345254,1.76506215,0.03697745,1.26307906
-4.96148074,3.10666456,0.39477824,0.00000000,1.50775913,1.79494405,0.03724530,1.29206978
-4.95547774,3.14679760,0.38693873,0.00000000,1.51016457,1.82320657,0.03750843,1.31884820
-4.94947474,3.18290476,0.37914734,0.00000000,1.51073000,1.84949270,0.03775332,1.34307694
-4.94347174,3.21449041,0.37146494,0.00000000,1.50950785,1.87345660,0.03796649,1.36445395
-4.93746873,3.24110384,0.36393889,0.00000000,1.50654393,1.89477363,0.03813515,1.38272062
-4.93146573,3.26235430,0.35660392,0.00000000,1.50188018,1.91314957,0.03824780,1.39766841
-4.92546273,3.27792397,0.34948345,0.00000000,1.49555790,1.92832853,0.03829477,1.40914388
-4.91945973,3.28757827,0.34259109,0.00000000,1.48762117,1.94009947,0.03826875,1.41705186
-4.91345673,3.29117311,0.33593242,0.00000000,1.47812027,1.94830091,0.03816513,1.42135667
-4.90745373,3.28865889,0.32950683,0.00000000,1.46711465,1.95282388,0.03798230,1.42208144
-4.90145073,3.28008117,0.32330933,0.00000000,1.45467560,1.95361304,0.03772177,1.41930566
-4.89544772,3.26557825,0.31733233,0.00000000,1.44088831,1.95066618,0.03738810,1.41316106
-4.88944472,3.24537599,0.31156731,0.00000000,1.42585333,1.94403224,0.03698881,1.40382615
-4.88344172,3.21978027,0.30600634,0.00000000,1.40968754,1.93380814,0.03653399,1.39151976
-4.87743872,3.18916767,0.30064350,0.00000000,1.39252461,1.92013470,0.03603591,1.37649379
-4.87143572,3.15397503,0.29547607,0.00000000,1.37451510,1.90319197,0.03550844,1.35902563
-4.86543272,3.11468838,0.29050569,0.00000000,1.35582623,1.88319437,0.03496643,1.33941060
-4.85942971,3.07183191,0.28573936,0.00000000,1.33664159,1.86038574,0.03442500,1.31795450
-4.85342671,3.02595740,0.28119029,0.00000000,1.31716070,1.83503470,0.03389889,1.29496688
-4.84742371,2.97763459,0.27687874,0.00000000,1.29759857,1.80743039,0.03340174,1.27075485
-4.84142071,2.92744277,0.27283273,0.00000000,1.27818524,1.77787883,0.03294546,1.24561788
-4.83541771,2.87596370,0.26908868,0.00000000,1.25916542,1.74669974,0.03253970,1.21984348
-4.82941471,2.82377602,0.26569198,0.00000000,1.24079788,1.71422412,0.03219142,1.19370388
-4.82341171,2.77145111,0.26269738,0.00000000,1.22335487,1.68079223,0.03190457,1.16745362
-4.81740870,2.71955020,0.26016937,0.00000000,1.20712116,1.64675209,0.03167991,1.14132804
-4.81140570,2.66862260,0.25818226,0.00000000,1.19239280,1.61245837,0.03151504,1.11554250
-4.80540270,2.61920469,0.25682019,0.00000000,1.17947524,1.57827134,0.03140454,1.09029223
-4.79939970,2.57181946,0.25617676,0.00000000,1.16868096,1.54455597,0.03134019,1.06575262
-4.79339670,2.52697621,0.25635450,0.00000000,1.16032627,1.51168084,0.03131145,1.04207996
-4.78739370,2.48517003,0.25746387,0.00000000,1.15472726,1.48001684,0.03130591,1.01941216
-4.78139070,2.44688079,0.25962196,0.00000000,1.15219500,1.44993527,0.03130986,0.99786972
-4.77538769,2.41257124,0.26295074,0.00000000,1.15302960,1.42180551,0.03130896,0.97755644
-4.76938469,2.38268393,0.26757477,0.00000000,1.15751362,1.39599182,0.03128881,0.95856006
-4.76338169,2.35763681,0.27361847,0.00000000,1.16590439,1.37284936,0.03123561,0.94095256
-4.75737869,2.33781720,0.28120288,0.00000000,1.17842581,1.35271920,0.03113667,0.92479020
-4.75137569,2.32357406,0.29044182,0.00000000,1.19525938,1.33592233,0.03098095,0.91011322
-4.74537269,2.31520869,0.30143770,0.00000000,1.21653497,1.32275277,0.03075940,0.89694511
-4.73936968,2.31296384,0.31427679,0.00000000,1.24232140,1.31346961,0.03046527,0.88529173
-4.73336668,2.31701164,0.32902427,0.00000000,1.27261727,1.30828833,0.03009429,0.87514012
-4.72736368,2.32744056,0.34571909,0.00000000,1.30734230,1.30737154,0.02964466,0.86645719
-4.72136068,2.34424224,0.36436876,0.00000000,1.34632964,1.31081948,0.02911705,0.85918845
-4.71535768,2.36729852,0.38494449,0.00000000,1.38931963,1.31866058,0.02851441,0.85325682
-4.70935468,2.39636976,0.40737663,0.00000000,1.43595531,1.33084269,0.02784171,0.84856186
-4.70335168,2.43108507,0.43155095,0.00000000,1.48578027,1.34722547,0.02710562,0.84497935
-4.69734867,2.47093550,0.45730581,0.00000000,1.53823916,1.36757441,0.02631418,0.84236158
-4.69134567,2.51527096,0.48443066,0.00000000,1.59268119,1.39155721,0.02547641,0.84053839
-4.68534267,2.56330159,0.51266591,0.00000000,1.64836694,1.41874291,0.02460192,0.83931914
-4.67933967,2.61410445,0.54170460,0.00000000,1.70447849,1.44860436,0.02370057,0.83849564
-4.67333667,2.66663564,0.57119576,0.00000000,1.76013303,1.48052433,0.02278218,0.83784607
-4.66733367,2.71974828,0.60074968,0.00000000,1.81439962,1.51380539,0.02185622,0.83713996
-4.66133067,2.77221613,0.62994504,0.00000000,1.86631886,1.54768373,0.02093166,0.83614403
-4.65532766,2.82276240,0.65833767,0.00000000,1.91492504,1.58134659,0.02001681,0.83462880
-4.64932466,2.87009313,0.68547092,0.00000000,1.95926993,1.61395298,0.01911928,0.83237581
-4.64332166,2.91293385,0.71088706,0.00000000,1.99844761,1.64465705,0.01824596,0.82918514
-4.63731866,2.95006845,0.73413960,0.00000000,2.03161943,1.67263325,0.01740307,0.82488292
-4.63131566,2.98037856,0.75480582,0.00000000,2.05803802,1.69710250,0.01659625,0.81932857
-4.62531266,3.00288185,0.77249923,0.00000000,2.07706957,1.71735799,0.01583071,0.81242146
-4.61930965,3.01676743,0.78688125,0.00000000,2.08821328,1.73278976,0.01511133,0.80410644
-4.61330665,3.02142685,0.79767178,0.00000000,2.09111732,1.74290675,0.01444281,0.79437829
-4.60730365,3.01647892,0.80465798,0.00000000,2.08559036,1.74735531,0.01382980,0.78328445
-4.60130065,3.00178730,0.80770113,0.00000000,2.07160827,1.74593318,0.01327700,0.77092610
-4.59529765,2.97746961,0.80674099,0.00000000,2.04931560,1.73859830,0.01278923,0.75745726
-4.58929465,2.94389763,0.80179766,0.00000000,2.01902171,1.72547180,0.01237147,0.74308194
-4.58329165,2.90168824,0.79297072,0.00000000,1.98119162,1.70683498,0.01202884,0.72804932
-4.57728864,2.85168539,0.78043578,0.00000000,1.93643193,1.68312038,0.01176653,0.71264710
-4.57128564,2.79493361,0.76443856,0.00000000,1.88547241,1.65489716,0.01158974,0.69719312
-4.56528264,2.73264430,0.74528676,0.00000000,1.82914392,1.62285143,0.01150348,0.68202566
-4.55927964,2.66615587,0.72334014,0.00000000,1.76835348,1.58776235,0.01151249,0.66749262
-4.55327664,2.59688971,0.69899918,0.00000000,1.70405765,1.55047514,0.01162095,0.65394003
-4.54727364,2.52630341,0.67269289,0.00000000,1.63723509,1.51187189,0.01183235,0.64170033
-4.54127064,2.45584350,0.64486628,0.00000000,1.56885940,1.47284172,0.01214921,0.63108080
-4.53526763,2.38689937,0.61596783,0.00000000,1.49987324,1.43425132,0.01257294,0.62235262
-4.52926463,2.32076028,0.58643773,0.00000000,1.43116469,1.39691712,0.01310355,0.61574100
-4.52326163,2.25857701,0.55669703,0.00000000,1.36354649,1.36158017,0.01373958,0.61141672
-4.51725863,2.20132965,0.52713822,0.00000000,1.29773902,1.32888466,0.01447788,0.60948943
-4.51125563,2.14980239,0.49811746,0.00000000,1.23435725,1.29936076,0.01531357,0.61000300
-4.50525263,2.10456632,0.46994854,0.00000000,1.17390209,1.27341227,0.01623992,0.61293301
-4.49924962,2.06597034,0.44289889,0.00000000,1.11675614,1.25130944,0.01724841,0.61818671
-4.49324662,2.03414036,0.41718730,0.00000000,1.06318377,1.23318685,0.01832875,0.62560512
-4.48724362,2.00898643,0.39298354,0.00000000,1.01333526,1.21904629,0.01946898,0.63496757
-4.48124062,1.99021724,0.37040960,0.00000000,0.96725453,1.20876418,0.02065562,0.64599828
-4.47523762,1.97736096,0.34954228,0.00000000,0.92488998,1.20210308,0.02187392,0.65837479
-4.46923462,1.96979155,0.33041704,0.00000000,0.88610785,1.19872653,0.02310808,0.67173804
-4.46323162,1.96675911,0.31303267,0.00000000,0.85070726,1.19821656,0.02434156,0.68570363
-4.45722861,1.96742312,0.29735657,0.00000000,0.81843641,1.20009300,0.02555743,0.69987393
-4.45122561,1.97088713,0.28333039,0.00000000,0.78900904,1.20383385,0.02673870,0.71385062
-4.44522261,1.97623356,0.27087572,0.00000000,0.76212073,1.20889584,0.02786874,0.72724711
-4.43921961,1.98255749,0.25989963,0.00000000,0.73746412,1.21473453,0.02893165,0.73970061
-4.43321661,1.98899815,0.25029987,0.00000000,0.71474276,1.22082321,0.02991260,0.75088321
-4.42721361,1.99476721,0.24196961,0.00000000,0.69368314,1.22667012,0.03079829,0.76051180
-4.42121061,1.99917311,0.23480148,0.00000000,0.67404438,1.23183340,0.03157720,0.76835634
-4.41520760,2.00164066,0.22869106,0.00000000,0.65562557,1.23593352,0.03223990,0.77424631
-4.40920460,2.00172568,0.22353959,0.00000000,0.63827063,1.23866295,0.03277935,0.77807511
-4.40320160,1.99912431,0.21925603,0.00000000,0.62187061,1.23979292,0.03319103,0.77980227
-4.39719860,1.99367711,0.21575840,0.00000000,0.60636363,1.23917716,0.03347307,0.77945345
-4.39119560,1.98536801,0.21297466,0.00000000,0.59173265,1.23675298,0.03362631,0.77711826
-4.38519260,1.97431855,0.21084294,0.00000000,0.57800134,1.23253956,0.03365426,0.77294601
-4.37918959,1.96077784,0.20931148,0.00000000,0.56522839,1.22663390,0.03356298,0.76713962
-4.37318659,1.94510891,0.20833816,0.00000000,0.55350077,1.21920470,0.03336091,0.75994780
-4.36718359,1.92777210,0.20788993,0.00000000,0.54292607,1.21048450,0.03305859,0.75165602
-4.36118059,1.90930629,0.20794210,0.00000000,0.53362472,1.20076050,0.03266839,0.74257646
-4.35517759,1.89030878,0.20847755,0.00000000,0.52572209,1.19036452,0.03220409,0.73303734
-4.34917459,1.87141461,0.20948616,0.00000000,0.51934120,1.17966228,0.03168051,0.72337208
-4.34317159,1.85327600,0.21096422,0.00000000,0.51459613,1.16904273,0.03111306,0.71390865
-4.33716858,1.83654271,0.21291406,0.00000000,0.51158643,1.15890736,0.03051734,0.70495942
-4.33116558,1.82184380,0.21534387,0.00000000,0.51039285,1.14966007,0.02990866,0.69681192
-4.32516258,1.80977137,0.21826763,0.00000000,0.51107434,1.14169772,0.02930171,0.68972078
-4.31915958,1.80086651,0.22170518,0.00000000,0.51366648,1.13540140,0.02871014,0.68390113
-4.31315658,1.79560776,0.22568239,0.00000000,0.51818127,1.13112873,0.02814627,0.67952344
-4.30715358,1.79440208,0.23023119,0.00000000,0.52460806,1.12920703,0.02762087,0.67671021
