energy_ev,total_up,Ga_p_up,Ga_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.81990995,2.89794158,0.28084584,0.00000000,1.78904894,1.17296098,1.94070437,0.00000000
-5.81390695,2.81708341,0.27146203,0.00000000,1.75021592,1.13771583,1.88298941,0.00000000
-5.80790395,2.72407674,0.26090014,0.00000000,1.70580659,1.09702501,1.81649003,0.00000000
-5.80190095,2.62055720,0.24928389,0.00000000,1.65677104,1.05156820,1.74231008,0.00000000
-5.79589795,2.50835941,0.23676041,0.00000000,1.60415503,1.00211299,1.66169755,0.00000000
-5.78989495,2.38945505,0.22349558,0.00000000,1.54906085,0.94948982,1.57600364,0.00000000
-5.78389195,2.26588738,0.20966883,0.00000000,1.49260630,0.89456559,1.48663948,0.00000000
-5.77788894,2.13970563,0.19546750,0.00000000,1.43588386,0.83821701,1.39503238,0.00000000
-5.77188594,2.01290228,0.18108117,0.00000000,1.37992226,0.78130506,1.30258385,0.00000000
-5.76588294,1.88735622,0.16669624,0.00000000,1.32565232,0.72465170,1.21063121,0.00000000
-5.75987994,1.76478419,0.15249092,0.00000000,1.27387884,0.66901959,1.12041430,0.00000000
-5.75387694,1.64670232,0.13863091,0.00000000,1.22525988,0.61509578,1.03304866,0.00000000
-5.74787394,1.53439931,0.12526589,0.00000000,1.18029424,0.56347973,0.94950591,0.00000000
-5.74187094,1.42892147,0.11252693,0.00000000,1.13931762,0.51467593,0.87060178,0.00000000
-5.73586793,1.33106991,0.10052484,0.00000000,1.10250735,0.46909105,0.79699176,0.00000000
-5.72986493,1.24140886,0.08934954,0.00000000,1.06989519,0.42703545,0.72917388,0.00000000
-5.72386193,1.16028409,0.07907018,0.00000000,1.04138712,0.38872850,0.66749795,0.00000000
-5.71785893,1.08784950,0.06973617,0.00000000,1.01678877,0.35430708,0.61218005,0.00000000
-5.71185593,1.02409988,0.06137872,0.00000000,0.99583492,0.32383657,0.56332118,0.00000000
-5.70585293,0.96890756,0.05401301,0.00000000,0.97822116,0.29732342,0.52092844,0.00000000
-5.69984992,0.92206052,0.04764052,0.00000000,0.96363571,0.27472858,0.48493757,0.00000000
-5.69384692,0.88329966,0.04225159,0.00000000,0.95178973,0.25598075,0.45523516,0.00000000
-5.68784392,0.85235318,0.03782796,0.00000000,0.94244411,0.24098897,0.43167949,0.00000000
-5.68184092,0.82896601,0.03434513,0.00000000,0.93543131,0.22965363,0.41411872,0.00000000
-5.67583792,0.81292299,0.03177445,0.00000000,0.93067096,0.22187557,0.40240551,0.00000000
-5.66983492,0.80406457,0.03008486,0.00000000,0.92817844,0.21756278,0.39640757,0.00000000
-5.66383192,0.80229448,0.02924420,0.00000000,0.92806571,0.21663447,0.39601355,0.00000000
-5.65782891,0.80757926,0.02922005,0.00000000,0.93053470,0.21902248,0.40113427,0.00000000
-5.65182591,0.81993986,0.02998010,0.00000000,0.93586330,0.22467016,0.41169952,0.00000000
-5.64582291,0.83943625,0.03149218,0.00000000,0.94438495,0.23352880,0.42765065,0.00000000
-5.63981991,0.86614601,0.03372379,0.00000000,0.95646295,0.24555215,0.44892987,0.00000000
-5.63381691,0.90013860,0.03664142,0.00000000,0.97246090,0.26068938,0.47546684,0.00000000
-5.62781391,0.94144684,0.04020962,0.00000000,0.99271100,0.27887704,0.50716377,0.00000000
-5.62181091,0.99003765,0.04439000,0.00000000,1.01748205,0.30003071,0.54387995,0.00000000
-5.61580790,1.04578395,0.04914017,0.00000000,1.04694904,0.32403680,0.58541688,0.00000000
-5.60980490,1.10843951,0.05441281,0.00000000,1.08116613,0.35074528,0.63150516,0.00000000
-5.60380190,1.17761871,0.06015493,0.00000000,1.12004477,0.37996370,0.68179404,0.00000000
-5.59779890,1.25278249,0.06630740,0.00000000,1.16333832,0.41145324,0.73584467,0.00000000
-5.59179590,1.33323189,0.07280482,0.00000000,1.21063438,0.44492689,0.79312754,0.00000000
-5.58579290,1.41810970,0.07957582,0.00000000,1.26135545,0.48005019,0.85302476,0.00000000
-5.57978989,1.50641079,0.08654370,0.00000000,1.31476843,0.51644466,0.91483724,0.00000000
-5.57378689,1.59700079,0.09362749,0.00000000,1.37000251,0.55369370,0.97779675,0.00000000
-5.56778389,1.68864253,0.10074339,0.00000000,1.42607512,0.59135098,1.04108251,0.00000000
-5.56178089,1.78002922,0.10780653,0.00000000,1.48192471,0.62895078,1.10384153,0.00000000
-5.55577789,1.86982277,0.11473287,0.00000000,1.53644900,0.66601997,1.16521199,0.00000000
-5.54977489,1.95669550,0.12144131,0.00000000,1.58854693,0.70209096,1.22434847,0.00000000
-5.54377189,2.03937323,0.12785573,0.00000000,1.63716238,0.73671502,1.28044780,0.00000000
-5.53776888,2.11667751,0.13390702,0.00000000,1.68132746,0.76947530,1.33277436,0.00000000
-5.53176588,2.18756503,0.13953477,0.00000000,1.72020344,0.79999884,1.38068342,0.00000000
-5.52576288,2.25116211,0.14468872,0.00000000,1.75311709,0.82796704,1.42364139,0.00000000
-5.51975988,2.30679252,0.14932980,0.00000000,1.77959092,0.85312399,1.46124205,0.00000000
-5.51375688,2.35399747,0.15343067,0.00000000,1.79936556,0.87528235,1.49321780,0.00000000
-5.50775388,2.39254659,0.15697575,0.00000000,1.81241340,0.89432638,1.51944547,0.00000000
-5.50175088,2.42243966,0.15996084,0.00000000,1.81894268,0.91021219,1.53994652,0.00000000
-5.49574787,2.44389913,0.16239218,0.00000000,1.81939198,0.92296519,1.55488162,0.00000000
-5.48974487,2.45735388,0.16428511,0.00000000,1.81441530,0.93267496,1.56454000,0.00000000
-5.48374187,2.46341535,0.16566249,0.00000000,1.80485841,0.93948793,1.56932435,0.00000000
-5.47773887,2.46284741,0.16655276,0.00000000,1.79172782,0.94359828,1.56973192,0.00000000
-5.47173587,2.45653154,0.16698802,0.00000000,1.77615352,0.94523774,1.56633311,0.00000000
-5.46573287,2.44542921,0.16700203,0.00000000,1.75934747,0.94466471,1.55974845,0.00000000
-5.45972986,2.43054333,0.16662837,0.00000000,1.74255944,0.94215335,1.55062525,0.00000000
-5.45372686,2.41288048,0.16589881,0.00000000,1.72703227,0.93798318,1.53961501,0.00000000
-5.44772386,2.39341569,0.16484200,0.00000000,1.71395827,0.93242964,1.52735241,0.00000000
-5.44172086,2.37306108,0.16348249,0.00000000,1.70443851,0.92575598,1.51443688,0.00000000
-5.43571786,2.35263944,0.16184017,0.00000000,1.69944642,0.91820671,1.50141718,0.00000000
-5.42971486,2.33286347,0.15993011,0.00000000,1.69979702,0.91000272,1.48877936,0.00000000
-5.42371186,2.31432105,0.15776278,0.00000000,1.70612257,0.90133816,1.47693836,0.00000000
-5.41770885,2.29746660,0.15534463,0.00000000,1.71885534,0.89237886,1.46623296,0.00000000
-5.41170585,2.28261814,0.15267885,0.00000000,1.73821762,0.88326223,1.45692403,0.00000000
-5.40570285,2.26995957,0.14976649,0.00000000,1.76421903,0.87409824,1.44919544,0.00000000
-5.39969985,2.25954743,0.14660754,0.00000000,1.79666068,0.86497130,1.44315732,0.00000000
-5.39369685,2.25132120,0.14320213,0.00000000,1.83514574,0.85594271,1.43885099,0.00000000
-5.38769385,2.24511629,0.13955165,0.00000000,1.87909545,0.84705334,1.43625501,0.00000000
-5.38169085,2.24067874,0.13565977,0.00000000,1.92776988,0.83832637,1.43529186,0.00000000
-5.37568784,2.23768088,0.13153328,0.00000000,1.98029223,0.82976975,1.43583483,0.00000000
-5.36968484,2.23573712,0.12718266,0.00000000,2.03567584,0.82137844,1.43771469,0.00000000
-5.36368184,2.23441933,0.12262252,0.00000000,2.09285263,0.81313609,1.44072603,0.00000000
-5.35767884,2.23327129,0.11787168,0.00000000,2.15070233,0.80501646,1.44463300,0.00000000
-5.35167584,2.23182204,0.11295305,0.00000000,2.20808120,0.79698435,1.44917462,0.00000000
-5.34567284,2.22959783,0.10789330,0.00000000,2.26384984,0.78899625,1.45406955,0.00000000
-5.33966983,2.22613266,0.10272236,0.00000000,2.31689909,0.78100085,1.45902054,0.00000000
-5.33366683,2.22097752,0.09747267,0.00000000,2.36617361,0.77293949,1.46371872,0.00000000
-5.32766383,2.21370833,0.09217846,0.00000000,2.41069279,0.76474671,1.46784786,0.00000000
-5.32166083,2.20393278,0.08687485,0.00000000,2.44956841,0.75635096,1.47108881,0.00000000
-5.31565783,2.19129613,0.08159700,0.00000000,2.48201920,0.74767560,1.47312405,0.00000000
-5.30965483,2.17548616,0.07637926,0.00000000,2.50738186,0.73864029,1.47364267,0.00000000
-5.30365183,2.15623726,0.07125439,0.00000000,2.52511888,0.72916259,1.47234547,0.00000000
-5.29764882,2.13333384,0.06625282,0.00000000,2.53482293,0.71915999,1.46895036,0.00000000
-5.29164582,2.10661289,0.06140210,0.00000000,2.53621821,0.70855210,1.46319767,0.00000000
-5.28564282,2.07596578,0.05672637,0.00000000,2.52915883,0.69726299,1.45485546,0.00000000
-5.27963982,2.04133923,0.05224607,0.00000000,2.51362458,0.68522362,1.44372437,0.00000000
-5.27363682,2.00273541,0.04797771,0.00000000,2.48971428,0.67237411,1.42964199,0.00000000
-5.26763382,1.96021108,0.04393379,0.00000000,2.45763724,0.65866588,1.41248649,0.00000000
-5.26163082,1.91387579,0.04012286,0.00000000,2.41770300,0.64406342,1.39217930,0.00000000
-5.25562781,1.86388916,0.03654966,0.00000000,2.37030986,0.62854572,1.36868682,0.00000000
-5.24962481,1.81045723,0.03321541,0.00000000,2.31593259,0.61210721,1.34202098,0.00000000
-5.24362181,1.75382812,0.03011807,0.00000000,2.25510969,0.59475831,1.31223882,0.00000000
-5.23761881,1.69428691,0.02725282,0.00000000,2.18843061,0.57652539,1.27944090,0.00000000
-5.23161581,1.63215015,0.02461240,0.00000000,2.11652322,0.55745039,1.24376890,0.00000000
-5.22561281,1.56776003,0.02218760,0.00000000,2.04004195,0.53758997,1.20540240,0.00000000
-5.21960980,1.50147848,0.01996771,0.00000000,1.95965683,0.51701437,1.16455499,0.00000000
-5.21360680,1.43368130,0.01794095,0.00000000,1.87604357,0.49580598,1.12147002,0.00000000
-5.20760380,1.36475273,0.01609487,0.00000000,1.78987496,0.47405779,1.07641606,0.00000000
-5.20160080,1.29508025,0.01441673,0.00000000,1.70181356,0.45187161,1.02968226,0.00000000
-5.19559780,1.22505008,0.01289382,0.00000000,1.61250574,0.42935641,0.98157379,0.00000000
-5.18959480,1.15504318,0.01151373,0.00000000,1.52257708,0.40662654,0.93240742,0.00000000
-5.18359180,1.08543200,0.01026460,0.00000000,1.43262899,0.38380006,0.88250736,0.00000000
-5.17758879,1.01657779,0.00913524,0.00000000,1.34323642,0.36099721,0.83220141,0.00000000
-5.17158579,0.94882858,0.00811529,0.00000000,1.25494659,0.33833887,0.78181738,0.00000000
-5.16558279,0.88251772,0.00719528,0.00000000,1.16827858,0.31594524,0.73167998,0.00000000
-5.15957979,0.81796299,0.00636665,0.00000000,1.08372356,0.29393464,0.68210793,0.00000000
-5.15357679,0.75546611,0.00562181,0.00000000,1.00174576,0.27242238,0.63341154,0.00000000
-5.14757379,0.69531277,0.00495405,0.00000000,0.92278382,0.25151988,0.58589054,0.00000000
-5.14157079,0.63777304,0.00435762,0.00000000,0.84725271,0.23133380,0.53983243,0.00000000
-5.13556778,0.58310218,0.00382761,0.00000000,0.77554606,0.21196551,0.49551116,0.00000000
-5.12956478,0.53154185,0.00335996,0.00000000,0.70803895,0.19351059,0.45318624,0.00000000
-5.12356178,0.48332182,0.00295149,0.00000000,0.64509110,0.17605866,0.41310245,0.00000000
-5.11755878,0.43866198,0.00259982,0.00000000,0.58705061,0.15969332,0.37548997,0.00000000
-5.11155578,0.39777493,0.00230347,0.00000000,0.53425803,0.14449245,0.34056514,0.00000000
-5.10555278,0.36086889,0.00206185,0.00000000,0.48705087,0.13052868,0.30853180,0.00000000
-5.09954977,0.32815106,0.00187538,0.00000000,0.44576841,0.11787012,0.27958308,0.00000000
-5.09354677,0.29983121,0.00174552,0.00000000,0.41075659,0.10658137,0.25390382,0.00000000
-5.08754377,0.27612545,0.00167490,0.00000000,0.38237280,0.09672469,0.23167332,0.00000000
-5.08154077,0.25726002,0.00166745,0.00000000,0.36099032,0.08836130,0.21306829,0.00000000
-5.07553777,0.24347475,0.00172854,0.00000000,0.34700198,0.08155288,0.19826601,0.00000000
-5.06953477,0.23502605,0.00186508,0.00000000,0.34082262,0.07636293,0.18744725,0.00000000
-5.06353177,0.23218906,0.00208568,0.00000000,0.34289004,0.07285819,0.18079880,0.00000000
-5.05752876,0.23525873,0.00240079,0.00000000,0.35366385,0.07110974,0.17851543,0.00000000
-5.05152576,0.24454933,0.00282275,0.00000000,0.37362193,0.07119393,0.18080083,0.00000000
-5.04552276,0.26039240,0.00336591,0.00000000,0.40325402,0.07319287,0.18786744,0.00000000
-5.03951976,0.28313263,0.00404668,0.00000000,0.44305233,0.07719437,0.19993493,0.00000000
-5.03351676,0.31312165,0.00488348,0.00000000,0.49349888,0.08329144,0.21722701,0.00000000
-5.02751376,0.35070967,0.00589668,0.00000000,0.55504969,0.09158113,0.23996671,0.00000000
-5.02151076,0.39623491,0.00710854,0.00000000,0.62811603,0.10216263,0.26836995,0.00000000
-5.01550775,0.45001117,0.00854296,0.00000000,0.71304309,0.11513493,0.30263750,0.00000000
-5.00950475,0.51231360,0.01022522,0.00000000,0.81008677,0.13059367,0.34294560,0.00000000
-5.00350175,0.58336336,0.01218169,0.00000000,0.91938931,0.14862765,0.38943543,0.00000000
-4.99749875,0.66331155,0.01443936,0.00000000,1.04095494,0.16931480,0.44220186,0.00000000
-4.99149575,0.75222324,0.01702540,0.00000000,1.17462653,0.19271799,0.50128203,0.00000000
-4.98549275,0.85006215,0.01996655,0.00000000,1.32006462,0.21888065,0.56664408,0.00000000
-4.97948974,0.95667698,0.02328856,0.00000000,1.47673011,0.24782253,0.63817694,0.00000000
-4.97348674,1.07179006,0.02701546,0.00000000,1.64387186,0.27953577,0.71568152,0.00000000
-4.96748374,1.19498914,0.03116884,0.00000000,1.82052031,0.31398138,0.79886394,0.00000000
-4.96148074,1.32572280,0.03576711,0.00000000,2.00548814,0.35108644,0.88733146,0.00000000
-4.95547774,1.46330028,0.04082467,0.00000000,2.19737854,0.39074210,0.98059130,0.00000000
-4.94947474,1.60689568,0.04635119,0.00000000,2.39460151,0.43280246,1.07805287,0.00000000
-4.94347174,1.75555692,0.05235073,0.00000000,2.59539803,0.47708455,1.17903343,0.00000000
-4.93746873,1.90821914,0.05882108,0.00000000,2.79787165,0.52336927,1.28276709,0.00000000
-4.93146573,2.06372217,0.06575297,0.00000000,3.00002652,0.57140337,1.38841719,0.00000000
-4.92546273,2.22083151,0.07312947,0.00000000,3.19981058,0.62090243,1.49509133,0.00000000
-4.91945973,2.37826189,0.08092544,0.00000000,3.39516227,0.67155451,1.60185879,0.00000000
-4.91345673,2.53470251,0.08910703,0.00000000,3.58405870,0.72302469,1.70776948,0.00000000
-4.90745373,2.68884285,0.09763146,0.00000000,3.76456337,0.77495991,1.81187376,0.00000000
-4.90145073,2.83939801,0.10644681,0.00000000,3.93487122,0.82699420,1.91324221,0.00000000
-4.89544772,2.98513234,0.11549212,0.00000000,4.09334906,0.87875408,2.01098460,0.00000000
-4.88944472,3.12488077,0.12469764,0.00000000,4.23856962,0.92986377,2.10426728,0.00000000
-4.88344172,3.25756665,0.13398536,0.00000000,4.36933775,0.97995034,2.19232836,0.00000000
-4.87743872,3.38221600,0.14326977,0.00000000,4.48470785,1.02864845,2.27449008,0.00000000
-4.87143572,3.49796750,0.15245896,0.00000000,4.58399203,1.07560471,2.35016809,0.00000000
-4.86543272,3.60407858,0.16145589,0.00000000,4.66675896,1.12048165,2.41887743,0.00000000
-4.85942971,3.69992743,0.17016004,0.00000000,4.73282415,1.16296119,2.48023532,0.00000000
-4.85342671,3.78501185,0.17846927,0.00000000,4.78223247,1.20274777,2.53396073,0.00000000
-4.84742371,3.85894505,0.18628188,0.00000000,4.81523444,1.23957099,2.57987134,0.00000000
-4.84142071,3.92144954,0.19349888,0.00000000,4.83225790,1.27318803,2.61787807,0.00000000
-4.83541771,3.97234959,0.20002633,0.00000000,4.83387697,1.30338569,2.64797787,0.00000000
-4.82941471,4.01156311,0.20577771,0.00000000,4.82077990,1.32998218,2.67024517,0.00000000
-4.82341171,4.03909349,0.21067626,0.00000000,4.79373784,1.35282860,2.68482260,0.00000000
-4.81740870,4.05502196,0.21465714,0.00000000,4.75357574,1.37181015,2.69191140,0.00000000
-4.81140570,4.05950080,0.21766935,0.00000000,4.70114681,1.38684702,2.69176187,0.00000000
-4.80540270,4.05274747,0.21967731,0.00000000,4.63731114,1.39789473,2.68466432,0.00000000
-4.79939970,4.03503976,0.22066201,0.00000000,4.56291916,1.40494419,2.67094054,0.00000000
-4.79339670,4.00671184,0.22062170,0.00000000,4.47879995,1.40802103,2.65093609,0.00000000
-4.78739370,3.96815080,0.21957205,0.00000000,4.38575403,1.40718449,2.62501333,0.00000000
-4.78139070,3.91979362,0.21754572,0.00000000,4.28455038,1.40252563,2.59354539,0.00000000
-4.77538769,3.86212417,0.21459143,0.00000000,4.17592675,1.39416496,2.55691091,0.00000000
-4.76938469,3.79566994,0.21077255,0.00000000,4.06059257,1.38224966,2.51548955,0.00000000
-4.76338169,3.72099851,0.20616517,0.00000000,3.93923359,1.36695024,2.46965840,0.00000000
-4.75737869,3.63871347,0.20085586,0.00000000,3.81251745,1.34845714,2.41978911,0.00000000
-4.75137569,3.54944995,0.19493920,0.00000000,3.68109948,1.32697712,2.36624589,0.00000000
-4.74537269,3.45386980,0.18851506,0.00000000,3.54562802,1.30272984,2.30938437,0.00000000
-4.73936968,3.35265666,0.18168602,0.00000000,3.40674908,1.27594469,2.24955128,0.00000000
-4.73336668,3.24651099,0.17455469,0.00000000,3.26510977,1.24685817,2.18708515,0.00000000
-4.72736368,3.13614551,0.16722137,0.00000000,3.12136057,1.21571179,2.12231774,0.00000000
-4.72136068,3.02228089,0.15978191,0.00000000,2.97615626,1.18275059,2.05557636,0.00000000
-4.71535768,2.90564219,0.15232600,0.00000000,2.83015561,1.14822244,1.98718676,0.00000000
-4.70935468,2.78695566,0.14493572,0.00000000,2.68401999,1.11237774,1.91747656,0.00000000
-4.70335168,2.66694625,0.13768467,0.00000000,2.53841082,1.07546979,1.84677876,0.00000000
-4.69734867,2.54633530,0.13063732,0.00000000,2.39398629,1.03775525,1.77543515,0.00000000
-4.69134567,2.42583839,0.12384892,0.00000000,2.25139721,0.99949475,1.70379921,0.00000000
-4.68534267,2.30616308,0.11736554,0.00000000,2.11128224,0.96095333,1.63223825,0.00000000
-4.67933967,2.18800614,0.11122448,0.00000000,1.97426255,0.92240044,1.56113428,0.00000000
-4.67333667,2.07205004,0.10545488,0.00000000,1.84093614,0.88410930,1.49088361,0.00000000
-4.66733367,1.95895865,0.10007831,0.00000000,1.71187171,0.84635562,1.42189481,0.00000000
-4.66133067,1.84937184,0.09510957,0.00000000,1.58760249,0.80941534,1.35458502,0.00000000
-4.65532766,1.74389918,0.09055738,0.00000000,1.46861993,0.77356165,1.28937483,0.00000000
-4.64932466,1.64311277,0.08642499,0.00000000,1.35536770,0.73906119,1.22668165,0.00000000
-4.64332166,1.54753956,0.08271083,0.00000000,1.24823601,0.70616970,1.16691216,0.00000000
-4.63731866,1.45765349,0.07940890,0.00000000,1.14755661,0.67512725,1.11045404,0.00000000
-4.63131566,1.37386796,0.07650923,0.00000000,1.05359862,0.64615347,1.05766756,0.00000000
-4.62531266,1.29652899,0.07399815,0.00000000,0.96656556,0.61944293,1.00887751,0.00000000
-4.61930965,1.22590976,0.07185860,0.00000000,0.88659359,0.59516113,0.96436598,0.00000000
-4.61330665,1.16220678,0.07007038,0.00000000,0.81375118,0.57344118,0.92436642,0.00000000
-4.60730365,1.10553810,0.06861042,0.00000000,0.74804035,0.55438171,0.88905928,0.00000000
-4.60130065,1.05594376,0.06745317,0.00000000,0.68939930,0.53804581,0.85856964,0.00000000
-4.59529765,1.01338850,0.06657103,0.00000000,0.63770649,0.52446128,0.83296670,0.00000000
-4.58929465,0.97776665,0.06593481,0.00000000,0.59278584,0.51362222,0.81226521,0.00000000
-4.58329165,0.94890879,0.06551441,0.00000000,0.55441295,0.50549154,0.79642863,0.00000000
-4.57728864,0.92658994,0.06527949,0.00000000,0.52232186,0.50000447,0.78537360,0.00000000
-4.57128564,0.91053846,0.06520019,0.00000000,0.49621210,0.49707264,0.77897530,0.00000000
-4.56528264,0.90044538,0.06524790,0.00000000,0.47575566,0.49658842,0.77707331,0.00000000
-4.55927964,0.89597312,0.06539600,0.00000000,0.46060345,0.49842908,0.77947715,0.00000000
-4.55327664,0.89676337,0.06562049,0.00000000,0.45039109,0.50246064,0.78597139,0.00000000
-4.54727364,0.90244342,0.06590049,0.00000000,0.44474368,0.50854084,0.79631952,0.00000000
-4.54127064,0.91263056,0.06621866,0.00000000,0.44327939,0.51652123,0.81026655,0.00000000
-4.53526763,0.92693446,0.06656132,0.00000000,0.44561199,0.52624816,0.82754005,0.00000000
-4.52926463,0.94495755,0.06691843,0.00000000,0.45135221,0.53756259,0.84784968,0.00000000
-4.52326163,0.96629345,0.06728331,0.00000000,0.46010819,0.55029900,0.87088544,0.00000000
-4.51725863,0.99052411,0.06765223,0.00000000,0.47148527,0.56428341,0.89631494,0.00000000
-4.51125563,1.01721604,0.06802374,0.00000000,0.48508541,0.57933095,0.92378031,0.00000000
-4.50525263,1.04591646,0.06839800,0.00000000,0.50050670,0.59524342,0.95289520,0.00000000
-4.49924962,1.07615012,0.06877591,0.00000000,0.51734327,0.61180702,0.98324278,0.00000000
-4.49324662,1.10741746,0.06915835,0.00000000,0.53518598,0.62879105,1.01437509,0.00000000
-4.48724362,1.13919506,0.06954541,0.00000000,0.55362428,0.64594765,1.04581460,0.00000000
-4.48124062,1.17093859,0.06993580,0.00000000,0.57224935,0.66301309,1.07705835,0.00000000
-4.47523762,1.20208903,0.07032638,0.00000000,0.59065882,0.67971085,1.10758486,0.00000000
-4.46923462,1.23208192,0.07071195,0.00000000,0.60846282,0.69575649,1.13686406,0.00000000
-4.46323162,1.26035985,0.07108527,0.00000000,0.62529153,0.71086430,1.16436995,0.00000000
-4.45722861,1.28638749,0.07143731,0.00000000,0.64080375,0.72475554,1.18959556,0.00000000
-4.45122561,1.30966877,0.07175774,0.00000000,0.65469612,0.73716795,1.21206973,0.00000000
-4.44522261,1.32976514,0.07203570,0.00000000,0.66671272,0.74786593,1.23137468,0.00000000
-4.43921961,1.34631402,0.07226062,0.00000000,0.67665423,0.75665098,1.24716354,0.00000000
-4.43321661,1.35904620,0.07242321,0.00000000,0.68438630,0.76337164,1.25917676,0.00000000
-4.42721361,1.36780113,0.07251650,0.00000000,0.68984648,0.76793233,1.26725632,0.00000000
-4.42121061,1.37253901,0.07253683,0.00000000,0.69304916,0.77030052,1.27135681,0.00000000
-4.41520760,1.37334873,0.07248475,0.00000000,0.69408827,0.77051164,1.27155248,0.00000000
-4.40920460,1.37045100,0.07236578,0.00000000,0.69313719,0.76867135,1.26803971,0.00000000
-4.40320160,1.36419614,0.07219094,0.00000000,0.69044590,0.76495487,1.26113448,0.00000000
-4.39719860,1.35505652,0.07197705,0.00000000,0.68633534,0.75960335,1.25126478,0.00000000
-4.39119560,1.34361374,0.07174681,0.00000000,0.68118900,0.75291726,1.23895811,0.00000000
-4.38519260,1.33054106,0.07152850,0.00000000,0.67544220,0.74524716,1.22482473,0.00000000
-4.37918959,1.31658190,0.07135553,0.00000000,0.66956936,0.73698221,1.20953712,0.00000000
-4.37318659,1.30252528,0.07126571,0.00000000,0.66406990,0.72853696,1.19380698,0.00000000
-4.36718359,1.28917947,0.07130025,0.00000000,0.65945324,0.72033708,1.17836056,0.00000000
-4.36118059,1.27734504,0.07150266,0.00000000,0.65622354,0.71280472,1.16391365,0.00000000
-4.35517759,1.26778842,0.07191751,0.00000000,0.65486496,0.70634415,1.15114737,0.00000000
-4.34917459,1.26121733,0.07258907,0.00000000,0.65582763,0.70132833,1.14068585,0.00000000
-4.34317159,1.25825889,0.07355994,0.00000000,0.65951519,0.69808709,1.13307674,0.00000000
-4.33716858,1.25944135,0.07486968,0.00000000,0.66627398,0.69689720,1.12877535,0.00000000
-4.33116558,1.26517995,0.07655347,0.00000000,0.67638423,0.69797487,1.12813290,0.00000000
-4.32516258,1.27576726,0.07864089,0.00000000,0.69005336,0.70147073,1.13138926,0.00000000
-4.31915958,1.29136811,0.08115472,0.00000000,0.70741134,0.70746743,1.13867007,0.00000000
-4.31315658,1.31201890,0.08410999,0.00000000,0.72850810,0.71597972,1.14998824,0.00000000
-4.30715358,1.33763095,0.08751309,0.00000000,0.75331267,0.72695698,1.16524927,0.00000000
