energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.10655328,12.47204125,0.07646420,0.38004447,0.36351747,9.75475724,0.70682683,0.31982568,0.17358473,0.71610117
-3.10055028,12.72308114,0.07580368,0.38116436,0.37600780,9.96187238,0.71399753,0.31844058,0.17598910,0.73907494
-3.09454727,12.97480741,0.07566229,0.38427681,0.39254043,10.15869420,0.72455262,0.31867195,0.17885186,0.76627054
-3.08854427,13.22247448,0.07598199,0.38921450,0.41313436,10.34157471,0.73817936,0.32039120,0.18209296,0.79746225
-3.08254127,13.46141499,0.07670020,0.39580231,0.43782022,10.50699293,0.75454941,0.32345754,0.18562453,0.83242058
-3.07653827,13.68715920,0.07775140,0.40386104,0.46664049,10.65165060,0.77332667,0.32772151,0.18935264,0.87091531
-3.07053527,13.89554227,0.07906866,0.41321049,0.49964738,10.77255905,0.79417396,0.33302810,0.19317940,0.91271675
-3.06453227,14.08279662,0.08058506,0.42367209,0.53689808,10.86711441,0.81675830,0.33921964,0.19700506,0.95759553
-3.05852926,14.24562685,0.08223489,0.43507083,0.57844766,10.93315911,0.84075473,0.34613822,0.20073045,1.00532083
-3.05252626,14.38126582,0.08395481,0.44723666,0.62433966,10.96902823,0.86584874,0.35362783,0.20425931,1.05565734
-3.04652326,14.48751116,0.08568481,0.46000523,0.67459471,10.97357983,0.89173735,0.36153602,0.20750071,1.10836112
-3.04052026,14.56274228,0.08736909,0.47321801,0.72919764,10.94620918,0.91812908,0.36971523,0.21037145,1.16317461
-3.03451726,14.60591864,0.08895671,0.48672203,0.78808352,10.88684725,0.94474284,0.37802371,0.21279820,1.21982104
-3.02851426,14.61656060,0.09040228,0.50036906,0.85112334,10.79594447,0.97130622,0.38632618,0.21471945,1.27799870
-3.02251126,14.59471486,0.09166643,0.51401456,0.91811003,10.67444109,0.99755323,0.39449421,0.21608714,1.33737513
-3.01650825,14.54090670,0.09271623,0.52751638,0.98874561,10.52372582,1.02322188,0.40240634,0.21686789,1.39758191
-3.01050525,14.45608161,0.09352553,0.54073344,1.06263021,10.34558471,1.04805186,0.40994810,0.21704366,1.45821013
-3.00450225,14.34153929,0.09407520,0.55352444,1.13925389,10.14214236,1.07178255,0.41701189,0.21661203,1.51880716
-2.99849925,14.19886273,0.09435325,0.56574678,1.21799181,9.91579762,1.09415160,0.42349686,0.21558585,1.57887488
-2.99249625,14.02984547,0.09435492,0.57725583,1.29810368,9.66915599,1.11489429,0.42930876,0.21399237,1.63786989
-2.98649325,13.83641978,0.09408258,0.58790466,1.37873770,9.40496086,1.13374379,0.43435990,0.21187186,1.69520582
-2.98049025,13.62058856,0.09354561,0.59754423,1.45893955,9.12602571,1.15043253,0.43856921,0.20927582,1.75025819
-2.97448724,13.38436342,0.09276009,0.60602432,1.53766652,8.83516920,1.16469451,0.44186242,0.20626477,1.80237170
-2.96848424,13.12971096,0.09174839,0.61319494,1.61380656,8.53515490,1.17626882,0.44417250,0.20290575,1.85087023
-2.96248124,12.85850917,0.09053868,0.61890853,1.68620200,8.22863737,1.18490410,0.44544015,0.19926974,1.89506930
-2.95647824,12.57251512,0.08916421,0.62302265,1.75367723,7.91811590,1.19036382,0.44561461,0.19542898,1.93429076
-2.95047524,12.27334470,0.08766258,0.62540322,1.81506948,7.60589689,1.19243241,0.44465456,0.19145432,1.96787941
-2.94447224,11.96246459,0.08607488,0.62592817,1.86926169,7.29406577,1.19092168,0.44252913,0.18741287,1.99522082
-2.93846923,11.64119600,0.08444471,0.62449134,1.91521598,6.98446879,1.18567759,0.43921907,0.18336587,2.01575998
-2.93246623,11.31072926,0.08281717,0.62100646,1.95200665,6.67870459,1.17658679,0.43471782,0.17936688,2.02901963
-2.92646323,10.97214754,0.08123780,0.61541098,1.97885098,6.37812542,1.16358283,0.42903265,0.17546050,2.03461783
-2.92046023,10.62645777,0.07975152,0.60766963,1.99513667,6.08384688,1.14665158,0.42218559,0.17168148,2.03228361
-2.91445723,10.27462629,0.07840157,0.59777742,2.00044447,5.79676551,1.12583556,0.41421410,0.16805429,2.02187006
-2.90845423,9.91761659,0.07722850,0.58576198,1.99456502,5.51758229,1.10123701,0.40517155,0.16459318,2.00336404
-2.90245123,9.55642634,0.07626926,0.57168499,1.97750895,5.24683092,1.07301935,0.39512725,0.16130267,1.97689198
-2.89644822,9.19212112,0.07555630,0.55564269,1.94950981,4.98490852,1.04140696,0.38416612,0.15817836,1.94272130
-2.89044522,8.82586239,0.07511690,0.53776526,1.91101954,4.73210741,1.00668308,0.37238783,0.15520814,1.90125726
-2.88444222,8.45892768,0.07497255,0.51821521,1.86269660,4.48864572,0.96918599,0.35990556,0.15237351,1.85303529
-2.87843922,8.09272151,0.07513846,0.49718463,1.80538740,4.25469544,0.92930340,0.34684423,0.14965120,1.79870906
-2.87243622,7.72877614,0.07562327,0.47489154,1.74010175,4.03040638,0.88746533,0.33333840,0.14701479,1.73903474
-2.86643322,7.36874195,0.07642887,0.45157534,1.66798341,3.81592506,0.84413564,0.31952968,0.14443639,1.67485216
-2.86043022,7.01436782,0.07755034,0.42749167,1.59027716,3.61140758,0.79980258,0.30556403,0.14188827,1.60706370
-2.85442721,6.66747258,0.07897609,0.40290674,1.50829364,3.41702655,0.75496872,0.29158873,0.13934433,1.53661182
-2.84842421,6.32990916,0.08068800,0.37809146,1.42337372,3.23297172,0.71014056,0.27774936,0.13678154,1.46445620
-2.84242121,6.00352329,0.08266184,0.35331554,1.33685351,3.05944517,0.66581835,0.26418677,0.13418103,1.39155146
-2.83641821,5.69010902,0.08486764,0.32884181,1.25003170,2.89665160,0.62248630,0.25103426,0.13152908,1.31882628
-2.83041521,5.39136357,0.08727020,0.30492096,1.16414019,2.74478489,0.58060368,0.23841494,0.12881778,1.24716473
-2.82441221,5.10884353,0.08982975,0.28178690,1.08031890,2.60401213,0.54059695,0.22643942,0.12604547,1.17739034
-2.81840920,4.84392487,0.09250257,0.25965276,0.99959568,2.47445645,0.50285320,0.21520396,0.12321687,1.11025334
-2.81240620,4.59776826,0.09524176,0.23870778,0.92287140,2.35617986,0.46771499,0.20478903,0.12034298,1.04642120
-2.80640320,4.37129152,0.09799808,0.21911505,0.85091051,2.24916757,0.43547661,0.19525837,0.11744067,0.98647258
-2.80040020,4.16514993,0.10072080,0.20101007,0.78433684,2.15331465,0.40638181,0.18665852,0.11453209,0.93089445
-2.79439720,3.97972523,0.10335869,0.18450018,0.72363419,2.06841601,0.38062284,0.17901886,0.11164383,0.88008205
-2.78839420,3.81512325,0.10586105,0.16966472,0.66915122,1.99416047,0.35834068,0.17235210,0.10880591,0.83434131
-2.78239120,3.67118016,0.10817882,0.15655585,0.62110986,1.93012915,0.33962629,0.16665517,0.10605069,0.79389327
-2.77638819,3.54747664,0.11026571,0.14519994,0.57961643,1.87579848,0.32452277,0.16191055,0.10341163,0.75887992
-2.77038519,3.44335924,0.11207953,0.13559939,0.54467470,1.83054772,0.31302811,0.15808783,0.10092215,0.72937099
-2.76438219,3.35796780,0.11358335,0.12773472,0.51620009,1.79367072,0.30509851,0.15514562,0.09861444,0.70537131
-2.75837919,3.29026808,0.11474689,0.12156703,0.49403424,1.76439138,0.30065197,0.15303365,0.09651849,0.68682827
-2.75237619,3.23908822,0.11554779,0.11704039,0.47795946,1.74188235,0.29957231,0.15169501,0.09466118,0.67363924
-2.74637319,3.20315795,0.11597289,0.11408453,0.46771245,1.72528613,0.30171321,0.15106851,0.09306572,0.66565860
-2.74037019,3.18114963,0.11601944,0.11261737,0.46299696,1.71373780,0.30690263,0.15109117,0.09175127,0.66270448
-2.73436718,3.17171969,0.11569617,0.11254767,0.46349527,1.70638867,0.31494725,0.15170059,0.09073287,0.66456507
-2.72836418,3.17354992,0.11502425,0.11377763,0.46887820,1.70242978,0.32563729,0.15283746,0.09002170,0.67100464
-2.72236118,3.18538718,0.11403803,0.11620543,0.47881381,1.70111468,0.33875141,0.15444784,0.08962559,0.68176935
-2.71635818,3.20608101,0.11278551,0.11972782,0.49297473,1.70178048,0.35406198,0.15648539,0.08954977,0.69659288
-2.71035518,3.23461778,0.11132855,0.12424261,0.51104427,1.70386644,0.37134056,0.15891345,0.08979784,0.71520210
-2.70435218,3.27015081,0.10974274,0.12965115,0.53272140,1.70692953,0.39036353,0.16170674,0.09037285,0.73732276
-2.69834917,3.31202522,0.10811690,0.13586073,0.55772475,1.71065604,0.41091786,0.16485292,0.09127847,0.76268511
-2.69234617,3.35979659,0.10655225,0.14278684,0.58579556,1.71486899,0.43280675,0.16835366,0.09252004,0.79102953
-2.68634317,3.41324255,0.10516109,0.15035529,0.61669988,1.71953066,0.45585505,0.17222530,0.09410557,0.82211188
-2.68034017,3.47236645,0.10406516,0.15850396,0.65022961,1.72474004,0.47991413,0.17649904,0.09604645,0.85570846
-2.67433717,3.53739212,0.10339355,0.16718431,0.68620274,1.73072497,0.50486585,0.18122048,0.09835794,0.89162018
-2.66833417,3.60874955,0.10328027,0.17636239,0.72446241,1.73782902,0.53062555,0.18644861,0.10105927,0.92967577
-2.66233117,3.68705082,0.10386143,0.18601928,0.76487477,1.74649326,0.55714353,0.19225417,0.10417333,0.96973367
-2.65632816,3.77305669,0.10527213,0.19615088,0.80732566,1.75723334,0.58440485,0.19871722,0.10772604,1.01168230
-2.65032516,3.86763422,0.10764309,0.20676709,0.85171594,1.77061259,0.61242730,0.20592424,0.11174525,1.05543863
-2.64432216,3.97170630,0.11109710,0.21789015,0.89795560,1.78721186,0.64125737,0.21396449,0.11625938,1.10094481
-2.63831916,4.08619485,0.11574530,0.22955229,0.94595671,1.80759727,0.67096420,0.22292589,0.12129575,1.14816293
-2.63231616,4.21195934,0.12168355,0.24179266,0.99562556,1.83228710,0.70163170,0.23289046,0.12687879,1.19706811
-2.62631316,4.34973326,0.12898876,0.25465368,1.04685412,1.86171914,0.73334897,0.24392955,0.13302807,1.24764020
-2.62031016,4.50006126,0.13771550,0.26817681,1.09951144,1.89622007,0.76619949,0.25609885,0.13975655,1.29985440
-2.61430715,4.66323983,0.14789285,0.28239813,1.15343553,1.93597821,0.80024959,0.26943361,0.14706886,1.35367154
-2.60830415,4.83926485,0.15952174,0.29734368,1.20842610,1.98102124,0.83553661,0.28394411,0.15495993,1.40902859
-2.60230115,5.02778883,0.17257283,0.31302502,1.26423897,2.03119993,0.87205765,0.29961164,0.16341400,1.46582991
-2.59629815,5.22809059,0.18698502,0.32943505,1.32058261,2.08617914,0.90975945,0.31638530,0.17240409,1.52394020
-2.59029515,5.43905967,0.20266476,0.34654447,1.37711732,2.14543664,0.94853007,0.33417973,0.18189191,1.58317950
-2.58429215,5.65919716,0.21948624,0.36429909,1.43345741,2.20827020,0.98819308,0.35287395,0.19182841,1.64332087
-2.57828914,5.88663359,0.23729250,0.38261808,1.48917656,2.27381302,1.02850467,0.37231153,0.20215465,1.70409100
-2.57228614,6.11916405,0.25589747,0.40139345,1.54381646,2.34105672,1.06915420,0.39230214,0.21280327,1.76517397
-2.56628314,6.35429938,0.27508900,0.42049068,1.59689829,2.40888146,1.10976822,0.41262444,0.22370019,1.82621802
-2.56028014,6.58933180,0.29463285,0.43975077,1.64793686,2.47609146,1.14991814,0.43303041,0.23476663,1.88684497
-2.55427714,6.82141189,0.31427747,0.45899335,1.69645657,2.54145472,1.18913122,0.45325098,0.24592118,1.94666193
-2.54827414,7.04763394,0.33375960,0.47802110,1.74200847,2.60374483,1.22690457,0.47300270,0.25708188,2.00527442
-2.54227114,7.26512533,0.35281035,0.49662495,1.78418746,2.66178310,1.26272152,0.49199539,0.26816818,2.06230019
-2.53626813,7.47113596,0.37116178,0.51459012,1.82264855,2.71447886,1.29606957,0.50994038,0.27910257,2.11738271
-2.53026513,7.66312336,0.38855358,0.53170257,1.85712134,2.76086608,1.32645916,0.52655906,0.28981190,2.17020356
-2.52426213,7.83882944,0.40473975,0.54775553,1.88742154,2.80013468,1.35344215,0.54159144,0.30022830,2.22049269
-2.51825913,7.99634529,0.41949496,0.56255603,1.91345900,2.83165488,1.37662919,0.55480431,0.31028960,2.26803595
-2.51225613,8.13416103,0.43262036,0.57593077,1.93524142,2.85499390,1.39570501,0.56599873,0.31993938,2.31267921
-2.50625313,8.25119875,0.44394871,0.58773138,1.95287355,2.86992402,1.41044078,0.57501642,0.32912656,2.35432888
-2.50025013,8.34682733,0.45334847,0.59783866,1.96655168,2.87642221,1.42070287,0.58174500,0.33780478,2.39294866
-2.49424712,8.42085902,0.46072686,0.60616565,1.97655378,2.87466139,1.42645767,0.58612163,0.34593146,2.42855278
-2.48824412,8.47352873,0.46603170,0.61265939,1.98322554,2.86499420,1.42777193,0.58813500,0.35346685,2.46119614
-2.48224112,8.50545768,0.46925199,0.61730147,1.98696332,2.84793030,1.42480894,0.58782567,0.36037309,2.49096214
-2.47623812,8.51760407,0.47041717,0.62010708,1.98819466,2.82410868,1.41782054,0.58528463,0.36661341,2.51794885
-2.47023512,8.51120386,0.46959533,0.62112309,1.98735769,2.79426647,1.40713544,0.58065025,0.37215160,2.54225470
-2.46423212,8.48770517,0.46689012,0.62042490,1.98488038,2.75920601,1.39314461,0.57410368,0.37695179,2.56396459
-2.45822911,8.44869990,0.46243690,0.61811250,1.98116084,2.71976177,1.37628448,0.56586299,0.38097860,2.58313742
-2.45222611,8.39585626,0.45639800,0.61430601,1.97654989,2.67676876,1.35701878,0.55617626,0.38419768,2.59979590
-2.44622311,8.33085537,0.44895757,0.60914081,1.97133655,2.63103375,1.33582020,0.54531385,0.38657659,2.61391952
-2.44022011,8.25533491,0.44031600,0.60276262,1.96573754,2.58331040,1.31315262,0.53356031,0.38808599,2.62544096
-2.43421711,8.17084189,0.43068435,0.59532285,1.95989099,2.53427923,1.28945495,0.52120602,0.38870099,2.63424647
-2.42821411,8.07879625,0.42027887,0.58697433,1.95385493,2.48453283,1.26512737,0.50853905,0.38840267,2.64018018
-2.42221111,7.98046600,0.40931584,0.57786775,1.94761026,2.43456657,1.24052051,0.49583747,0.38717947,2.64305203
-2.41620810,7.87695407,0.39800699,0.56814882,1.94106816,2.38477466,1.21592810,0.48336223,0.38502857,2.64264903
-2.41020510,7.76919637,0.38655541,0.55795639,1.93408134,2.33545121,1.19158334,0.47135102,0.38195685,2.63874913
-2.40420210,7.65796982,0.37515223,0.54742139,1.92645835,2.28679576,1.16765891,0.46001309,0.37798165,2.63113682
-2.39819910,7.54390882,0.36397410,0.53666672,1.91798030,2.23892238,1.14427046,0.44952528,0.37313103,2.61961974
-2.39219610,7.42752827,0.35318123,0.52580785,1.90841879,2.19187162,1.12148319,0.44002918,0.36744363,2.60404510
-2.38619310,7.30925097,0.34291631,0.51495415,1.89755421,2.14562438,1.09932092,0.43162955,0.36096804,2.58431524
-2.38019010,7.18943712,0.33330394,0.50421054,1.88519331,2.10011677,1.07777699,0.42439394,0.35376173,2.56040110
-2.37418709,7.06841401,0.32445062,0.49367947,1.87118522,2.05525512,1.05682608,0.41835334,0.34588970,2.53235323
-2.36818409,6.94650368,0.31644514,0.48346284,1.85543496,2.01093040,1.03643633,0.41350399,0.33742277,2.50030931
-2.36218109,6.82404708,0.30935924,0.47366372,1.83791386,1.96703145,1.01658071,0.40980991,0.32843568,2.46449810
-2.35617809,6.70142319,0.30324844,0.46438753,1.81866641,1.92345640,0.99724710,0.40720631,0.31900519,2.42523927
-2.35017509,6.57906212,0.29815291,0.45574264,1.79781322,1.88012207,0.97844636,0.40560346,0.30920811,2.38293929
-2.34417209,6.45745170,0.29409831,0.44784014,1.77554991,1.83697094,0.96021779,0.40489105,0.29911955,2.33808342
-2.33816908,6.33713721,0.29109639,0.44079268,1.75214225,1.79397581,0.94263189,0.40494274,0.28881132,2.29122417
-2.33216608,6.21871451,0.28914549,0.43471240,1.72791765,1.75114197,0.92579002,0.40562081,0.27835066,2.24296676
-2.32616308,6.10281709,0.28823078,0.42970795,1.70325356,1.70850718,0.90982120,0.40678065,0.26779931,2.19395213
-2.32016008,5.99009791,0.28832422,0.42588073,1.67856336,1.66613966,0.89487619,0.40827518,0.25721288,2.14483835
-2.31415708,5.88120722,0.28938433,0.42332050,1.65428050,1.62413428,0.88111927,0.40995873,0.24664059,2.09628120
-2.30815408,5.77676762,0.29135587,0.42210063,1.63084153,1.58260747,0.86871833,0.41169065,0.23612539,2.04891460
-2.30215108,5.67734798,0.29416937,0.42227320,1.60866901,1.54169114,0.85783380,0.41333828,0.22570429,2.00333191
-2.29614807,5.58343777,0.29774067,0.42386440,1.58815495,1.50152607,0.84860734,0.41477948,0.21540893,1.96006880
-2.29014507,5.49542346,0.30197071,0.42687048,1.56964561,1.46225515,0.84115088,0.41590449,0.20526636,1.91958819
-2.28414207,5.41356849,0.30674543,0.43125452,1.55342824,1.42401688,0.83553683,0.41661732,0.19529988,1.88226819
-2.27813907,5.33799837,0.31193619,0.43694454,1.53972053,1.38693958,0.83179016,0.41683659,0.18552992,1.84839318
-2.27213607,5.26869192,0.31740058,0.44383300,1.52866293,1.35113650,0.82988290,0.41649602,0.17597489,1.81814854
-2.26613307,5.20547978,0.32298385,0.45177800,1.52031436,1.31670219,0.82973144,0.41554442,0.16665201,1.79161907
-2.26013007,5.14805064,0.32852101,0.46060624,1.51465133,1.28371031,0.83119708,0.41394563,0.15757798,1.76879130
-2.25412706,5.09596542,0.33383958,0.47011780,1.51157048,1.25221302,0.83408968,0.41167809,0.14876957,1.74955922
-2.24812406,5.04867911,0.33876306,0.48009257,1.51089437,1.22224191,0.83817450,0.40873453,0.14024404,1.73373352
-2.24212106,5.00556958,0.34311500,0.49029819,1.51238016,1.19381048,0.84318185,0.40512155,0.13201949,1.72105359
-2.23611806,4.96597220,0.34672360,0.50049911,1.51573082,1.16691793,0.84881911,0.40085937,0.12411505,1.71120201
-2.23011506,4.92921871,0.34942673,0.51046646,1.52060823,1.14155409,0.85478447,0.39598158,0.11655098,1.70382067
-2.22411206,4.89467848,0.35107714,0.51998815,1.52664768,1.11770518,0.86078169,0.39053508,0.10934868,1.69852806
-2.21810905,4.86180002,0.35154770,0.52887871,1.53347302,1.09535988,0.86653513,0.38458009,0.10253071,1.69493688
-2.21210605,4.83015045,0.35073639,0.53698835,1.54071192,1.07451546,0.87180405,0.37819014,0.09612069,1.69267140
-2.20610305,4.79945080,0.34857088,0.54421073,1.54801055,1.05518347,0.87639561,0.37145208,0.09014321,1.69138375
-2.20010005,4.76960475,0.34501230,0.55048884,1.55504716,1.03739446,0.88017563,0.36446589,0.08462375,1.69076875
-2.19409705,4.74071927,0.34005826,0.55581874,1.56154409,1.02120160,0.88307661,0.35734427,0.07958855,1.69057654
-2.18809405,4.71311541,0.33374461,0.56025079,1.56727775,1.00668252,0.88510257,0.35021190,0.07506448,1.69062290
-2.18209105,4.68732836,0.32614612,0.56388825,1.57208640,0.99393953,0.88633022,0.34320424,0.07107886,1.69079659
-2.17608804,4.66409633,0.31737571,0.56688317,1.57587546,0.98309769,0.88690669,0.33646590,0.06765928,1.69106385
-2.17008504,4.64433827,0.30758245,0.56942987,1.57862025,0.97430106,0.88704361,0.33014838,0.06483329,1.69146984
-2.16408204,4.62912131,0.29694820,0.57175602,1.58036624,0.96770692,0.88700807,0.32440735,0.06262804,1.69213698
-2.15807904,4.61961896,0.28568306,0.57411209,1.58122683,0.96347847,0.88711074,0.31939940,0.06106987,1.69326039
-2.15207604,4.61706197,0.27401978,0.57675929,1.58137873,0.96177596,0.88769188,0.31527831,0.06018373,1.69510060
-2.14607304,4.62268383,0.26220733,0.57995696,1.58105519,0.96274702,0.88910590,0.31219103,0.05999246,1.69797360
-2.14007004,4.63766319,0.25050382,0.58394972,1.58053719,0.96651636,0.89170513,0.31027335,0.06051609,1.70223870
-2.13406703,4.66306581,0.23916911,0.58895529,1.58014289,0.97317551,0.89582368,0.30964562,0.06177085,1.70828422
-2.12806403,4.69978830,0.22845730,0.59515337,1.58021536,0.98277295,0.90176200,0.31040842,0.06376830,1.71651163
-2.12206103,4.74850604,0.21860944,0.60267614,1.58110914,0.99530534,0.90977285,0.31263855,0.06651420,1.72731819
-2.11605803,4.80962733,0.20984663,0.61160095,1.58317556,1.01071006,0.92004913,0.31638544,0.07000753,1.74107862
-2.11005503,4.88325552,0.20236380,0.62194523,1.58674738,1.02885964,0.93271416,0.32166805,0.07423941,1.75812626
-2.10405203,4.96916053,0.19632438,0.63366412,1.59212304,1.04955827,0.94781439,0.32847249,0.07919212,1.77873400
-2.09804902,5.06676069,0.19185596,0.64665051,1.59955085,1.07254073,0.96531496,0.33675049,0.08483830,1.80309581
-2.09204602,5.17511559,0.18904707,0.66073765,1.60921376,1.09747370,0.98509799,0.34641863,0.09114018,1.83130916
-2.08604302,5.29293006,0.18794515,0.67570397,1.62121514,1.12395966,1.00696346,0.35735861,0.09804916,1.86335927
-2.08004002,5.41856919,0.18855587,0.69127987,1.63556623,1.15154316,1.03063258,0.36941842,0.10550558,1.89910568
-2.07403702,5.55008390,0.19084349,0.70715603,1.65217591,1.17971939,1.05575334,0.38241447,0.11343881,1.93827202
-2.06803402,5.68524637,0.19473257,0.72299285,1.67084333,1.20794470,1.08190796,0.39613464,0.12176767,1.98043957
-2.06203102,5.82159427,0.20011067,0.73843063,1.69125411,1.23564880,1.10862199,0.41034220,0.13040118,2.02504540
-2.05602801,5.95648269,0.20683206,0.75309992,1.71298051,1.26224822,1.13537469,0.42478049,0.13923975,2.07138539
-2.05002501,6.08714244,0.21472228,0.76663187,1.73548605,1.28716065,1.16161044,0.43917827,0.14817659,2.11862280
-2.04402201,6.21074310,0.22358337,0.77866799,1.75813465,1.30981947,1.18675095,0.45325564,0.15709953,2.16580231
-2.03801901,6.32445925,0.23319956,0.78886927,1.78020442,1.32968827,1.21020796,0.46673023,0.16589311,2.21186956
-2.03201601,6.42553821,0.24334335,0.79692433,1.80090582,1.34627457,1.23139637,0.47932379,0.17444083,2.25569586
-2.02601301,6.51136722,0.25378162,0.80255646,1.81940365,1.35914245,1.24974739,0.49076861,0.18262759,2.29610738
-2.02001001,6.57953843,0.26428164,0.80552953,1.83484222,1.36792350,1.26472163,0.50081397,0.19034217,2.33191787
-2.01400700,6.62790945,0.27461687,0.80565267,1.84637285,1.37232585,1.27582188,0.50923210,0.19747971,2.36196391
-2.00800400,6.65465794,0.28457221,0.80278384,1.85318241,1.37214071,1.28260529,0.51582368,0.20394399,2.38514111
-2.00200100,6.65832809,0.29394867,0.79683212,1.85452182,1.36724642,1.28469471,0.52042257,0.20964957,2.40044001
-1.99599800,6.63786766,0.30256728,0.78775900,1.84973331,1.35760978,1.28178892,0.52289974,0.21452356,2.40697991
-1.98999500,6.59265411,0.31027212,0.77557858,1.83827492,1.34328450,1.27367129,0.52316601,0.21850706,2.40403925
-1.98399200,6.52250883,0.31693247,0.76035672,1.81974148,1.32440717,1.26021678,0.52117387,0.22155613,2.39108116
-1.97798899,6.42769898,0.32244405,0.74220932,1.79388068,1.30119055,1.24139678,0.51691799,0.22364232,2.36777287
-1.97198599,6.30892672,0.32672928,0.72129968,1.76060381,1.27391486,1.21728169,0.51043453,0.22475270,2.33399822
-1.96598299,6.16730630,0.32973684,0.69783500,1.71999043,1.24291724,1.18804093,0.50179939,0.22488946,2.28986259
-1.95997999,6.00432991,0.33144038,0.67206214,1.67228691,1.20857999,1.15394036,0.49112523,0.22406900,2.23569004
-1.95397699,5.82182374,0.33183671,0.64426267,1.61789891,1.17131802,1.11533711,0.47855768,0.22232075,2.17201297
-1.94797399,5.62189589,0.33094356,0.61474738,1.55737827,1.13156620,1.07267182,0.46427070,0.21968565,2.09955464
-1.94197099,5.40687855,0.32879704,0.58385023,1.49140495,1.08976700,1.02645874,0.44846131,0.21621439,2.01920564
-1.93596798,5.17926662,0.32544904,0.55192206,1.42076487,1.04635905,0.97727374,0.43134409,0.21196555,1.93199531
-1.92996498,4.94165532,0.32096466,0.51932410,1.34632499,1.00176710,0.92574095,0.41314541,0.20700379,1.83905957
-1.92396198,4.69667919,0.31541981,0.48642145,1.26900645,0.95639349,0.87251834,0.39409782,0.20139795,1.74160663
-1.91795898,4.44695488,0.30889916,0.45357684,1.18975734,0.91061175,0.81828280,0.37443476,0.19521947,1.64088206
-1.91195598,4.19502934,0.30149442,0.42114470,1.10952602,0.86476207,0.76371548,0.35438568,0.18854086,1.53813477
-1.90595298,3.94333536,0.29330293,0.38946581,1.02923618,0.81914892,0.70948758,0.33417182,0.18143449,1.43458517
-1.89994997,3.69415526,0.28442676,0.35886260,0.94976458,0.77404056,0.65624747,0.31400274,0.17397165,1.33139665
-1.89394697,3.44959334,0.27497199,0.32963527,0.87192210,0.72967029,0.60460919,0.29407357,0.16622177,1.22965137
-1.88794397,3.21155727,0.26504832,0.30205874,0.79643872,0.68623905,0.55514286,0.27456311,0.15825207,1.13033083
-1.88194097,2.98174788,0.25476879,0.27638052,0.72395259,0.64391913,0.50836716,0.25563260,0.15012717,1.03430173
-1.87593797,2.76165657,0.24424946,0.25281938,0.65500340,0.60285846,0.46474373,0.23742521,0.14190914,0.94230692
-1.86993497,2.55256917,0.23360915,0.23156480,0.59002968,0.56318518,0.42467381,0.22006617,0.13365743,0.85496159
-1.86393197,2.35557496,0.22296880,0.21277712,0.52936992,0.52501214,0.38849656,0.20366319,0.12542900,0.77275387
-1.85792896,2.17157926,0.21245068,0.19658820,0.47326694,0.48844084,0.35648912,0.18830738,0.11727842,0.69604962
-1.85192596,2.00131820,0.20217723,0.18310241,0.42187486,0.45356478,0.32886797,0.17407426,0.10925797,0.62510042
-1.84592296,1.84537434,0.19226944,0.17239789,0.37526825,0.42047186,0.30579123,0.16102487,0.10141763,0.56005418
-1.83991996,1.70419186,0.18284501,0.16452788,0.33345258,0.38924586,0.28736166,0.14920685,0.09380507,0.50096743
-1.83391696,1.57809043,0.17401608,0.15952185,0.29637559,0.35996690,0.27362993,0.13865545,0.08646546,0.44781869
-1.82791396,1.46727718,0.16588675,0.15738663,0.26393875,0.33271100,0.26459799,0.12939433,0.07944129,0.40052210
-1.82191096,1.37185622,0.15855047,0.15810721,0.23600848,0.30754888,0.26022223,0.12143617,0.07277206,0.35894081
-1.81590795,1.29183581,0.15208739,0.16164721,0.21242667,0.28454407,0.26041634,0.11478316,0.06649398,0.32289954
-1.80990495,1.22713322,0.14656185,0.16794925,0.19302010,0.26375070,0.26505381,0.10942723,0.06063956,0.29219612
-1.80390195,1.17757758,0.14202010,0.17693502,0.17760857,0.24521109,0.27397006,0.10535020,0.05523730,0.26661157
-1.79789895,1.14291129,0.13848844,0.18850524,0.16601161,0.22895331,0.28696429,0.10252384,0.05031134,0.24591863
-1.79189595,1.12279048,0.13597185,0.20253964,0.15805362,0.21498902,0.30380114,0.10090992,0.04588122,0.22988879
-1.78589295,1.11678506,0.13445324,0.21889706,0.15356752,0.20331160,0.32421237,0.10046026,0.04196158,0.21829767
-1.77988994,1.12437888,0.13389339,0.23741569,0.15239684,0.19389487,0.34789867,0.10111686,0.03856212,0.21092892
-1.77388694,1.14497044,0.13423156,0.25791371,0.15439649,0.18669228,0.37453185,0.10281223,0.03568745,0.20757673
-1.76788394,1.17787444,0.13538684,0.28019028,0.15943222,0.18163668,0.40375735,0.10546978,0.03333710,0.20804710
-1.76188094,1.22232441,0.13726023,0.30402700,0.16737897,0.17864074,0.43519750,0.10900445,0.03150562,0.21215795
-1.75587794,1.27747647,0.13973720,0.32918981,0.17811831,0.17759777,0.46845520,0.11332350,0.03018260,0.21973833
-1.74987494,1.34241410,0.14269093,0.35543129,0.19153507,0.17838308,0.50311826,0.11832746,0.02935290,0.23062675
-1.74387194,1.41615398,0.14598580,0.38249346,0.20751344,0.18085565,0.53876427,0.12391122,0.02899673,0.24466887
