energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.23861931,0.08365868,0.00046519,0.00001406,0.00006087,0.00001328,0.06275860,0.01547417,0.02529597
-3.23261631,0.07979954,0.00058447,0.00001729,0.00004686,0.00001631,0.05478480,0.01434765,0.02762728
-3.22661331,0.07759400,0.00072922,0.00002110,0.00003745,0.00001990,0.04763607,0.01350077,0.03073693
-3.22061031,0.07713904,0.00090337,0.00002558,0.00003191,0.00002412,0.04131432,0.01294419,0.03470449
-3.21460730,0.07852250,0.00111115,0.00003079,0.00002980,0.00002902,0.03581198,0.01268708,0.03960807
-3.20860430,0.08182290,0.00135694,0.00003680,0.00003094,0.00003469,0.03111475,0.01273720,0.04552236
-3.20260130,0.08710898,0.00164524,0.00004369,0.00003542,0.00004116,0.02720444,0.01310104,0.05251639
-3.19659830,0.09443895,0.00198049,0.00005149,0.00004360,0.00004851,0.02406204,0.01378388,0.06065081
-3.19059530,0.10385939,0.00236696,0.00006027,0.00005608,0.00005677,0.02167068,0.01478986,0.06997502
-3.18459230,0.11540395,0.00280855,0.00007006,0.00007380,0.00006598,0.02001865,0.01612201,0.08052397
-3.17858929,0.12909178,0.00330861,0.00008087,0.00009803,0.00007614,0.01910225,0.01778229,0.09231500
-3.17258629,0.14492608,0.00386974,0.00009269,0.00013043,0.00008726,0.01892854,0.01977162,0.10534469
-3.16658329,0.16289271,0.00449355,0.00010551,0.00017313,0.00009930,0.01951786,0.02208994,0.11958595
-3.16058029,0.18295919,0.00518047,0.00011926,0.00022876,0.00011223,0.02090618,0.02473636,0.13498556
-3.15457729,0.20507423,0.00592954,0.00013387,0.00030054,0.00012595,0.02314719,0.02770930,0.15146229
-3.14857429,0.22916798,0.00673821,0.00014923,0.00039240,0.00014037,0.02631404,0.03100687,0.16890581
-3.14257129,0.25515315,0.00760221,0.00016519,0.00050901,0.00015535,0.03050072,0.03462721,0.18717656
-3.13656828,0.28292699,0.00851544,0.00018159,0.00065592,0.00017074,0.03582305,0.03856910,0.20610663
-3.13056528,0.31237428,0.00946991,0.00019823,0.00083960,0.00018635,0.04241904,0.04283256,0.22550182
-3.12456228,0.34337113,0.01045579,0.00021489,0.00106752,0.00020197,0.05044860,0.04741964,0.24514485
-3.11855928,0.37578957,0.01146145,0.00023134,0.00134824,0.00021738,0.06009256,0.05233524,0.26479966
-3.11255628,0.40950252,0.01247367,0.00024732,0.00169141,0.00023235,0.07155066,0.05758794,0.28421682
-3.10655328,0.44438907,0.01347787,0.00026256,0.00210779,0.00024662,0.08503864,0.06319079,0.30313968
-3.10055028,0.48033944,0.01445842,0.00027682,0.00260923,0.00025995,0.10078416,0.06916201,0.32131125
-3.09454727,0.51725945,0.01539904,0.00028982,0.00320856,0.00027211,0.11902158,0.07552551,0.33848140
-3.08854427,0.55507397,0.01628320,0.00030133,0.00391950,0.00028285,0.13998551,0.08231106,0.35441414
-3.08254127,0.59372898,0.01709466,0.00031113,0.00475646,0.00029199,0.16390324,0.08955424,0.36889458
-3.07653827,0.63319196,0.01781792,0.00031903,0.00573431,0.00029933,0.19098606,0.09729588,0.38173537
-3.07053527,0.67345033,0.01843873,0.00032486,0.00686804,0.00030472,0.22141977,0.10558111,0.39278217
-3.06453227,0.71450787,0.01894458,0.00032851,0.00817240,0.00030807,0.25535448,0.11445790,0.40191803
-3.05852926,0.75637909,0.01932513,0.00032991,0.00966147,0.00030930,0.29289412,0.12397511,0.40906635
-3.05252626,0.79908174,0.01957258,0.00032904,0.01134819,0.00030839,0.33408611,0.13418011,0.41419237
-3.04652326,0.84262787,0.01968197,0.00032591,0.01324377,0.00030537,0.37891148,0.14511600,0.41730313
-3.04052026,0.88701373,0.01965138,0.00032061,0.01535717,0.00030029,0.42727608,0.15681855,0.41844589
-3.03451726,0.93220928,0.01948204,0.00031325,0.01769453,0.00029326,0.47900332,0.16931288,0.41770517
-3.02851426,0.97814790,0.01917833,0.00030399,0.02025856,0.00028445,0.53382894,0.18261023,0.41519869
-3.02251126,1.02471699,0.01874765,0.00029304,0.02304805,0.00027402,0.59139824,0.19670480,0.41107218
-3.01650825,1.07175026,0.01820023,0.00028063,0.02605734,0.00026220,0.65126619,0.21157086,0.40549383
-3.01050525,1.11902236,0.01754884,0.00026702,0.02927598,0.00024922,0.71290060,0.22716040,0.39864820
-3.00450225,1.16624626,0.01680844,0.00025250,0.03268839,0.00023532,0.77568856,0.24340139,0.39073033
-2.99849925,1.21307406,0.01599577,0.00023736,0.03627369,0.00022079,0.83894610,0.26019683,0.38194015
-2.99249625,1.25910119,0.01512887,0.00022191,0.04000572,0.00020587,0.90193095,0.27742464,0.37247746
-2.98649325,1.30387420,0.01422666,0.00020644,0.04385317,0.00019083,0.96385800,0.29493854,0.36253781
-2.98049025,1.34690185,0.01330850,0.00019125,0.04777986,0.00017593,1.02391703,0.31256993,0.35230930
-2.97448724,1.38766911,0.01239374,0.00017663,0.05174530,0.00016140,1.08129217,0.33013072,0.34197039
-2.96848424,1.42565348,0.01150134,0.00016286,0.05570527,0.00014748,1.13518227,0.34741702,0.33168877
-2.96248124,1.46034293,0.01064954,0.00015018,0.05961271,0.00013435,1.18482156,0.36421367,0.32162113
-2.95647824,1.49125446,0.00985556,0.00013885,0.06341861,0.00012220,1.22949972,0.38029937,0.31191361
-2.95047524,1.51795252,0.00913540,0.00012907,0.06707314,0.00011120,1.26858065,0.39545230,0.30270292
-2.94447224,1.54006623,0.00850363,0.00012105,0.07052674,0.00010146,1.30151925,0.40945589,0.29411765
-2.93846923,1.55730470,0.00797326,0.00011495,0.07373135,0.00009311,1.32787557,0.42210475,0.28627973
-2.93246623,1.56946948,0.00755567,0.00011093,0.07664162,0.00008623,1.34732596,0.43321025,0.27930557
-2.92646323,1.57646370,0.00726051,0.00010911,0.07921602,0.00008089,1.35967066,0.44260581,0.27330691
-2.92046023,1.57829741,0.00709566,0.00010961,0.08141801,0.00007713,1.36483798,0.45015145,0.26839089
-2.91445723,1.57508881,0.00706718,0.00011251,0.08321693,0.00007499,1.36288481,0.45573770,0.26465955
-2.90845423,1.56706140,0.00717924,0.00011786,0.08458887,0.00007445,1.35399357,0.45928843,0.26220836
-2.90245123,1.55453729,0.00743409,0.00012569,0.08551730,0.00007553,1.33846611,0.46076281,0.26112405
-2.89644822,1.53792677,0.00783193,0.00013601,0.08599350,0.00007818,1.31671454,0.46015608,0.26148164
-2.89044522,1.51771488,0.00837088,0.00014876,0.08601678,0.00008235,1.28924974,0.45749931,0.26334091
-2.88444222,1.49444544,0.00904684,0.00016389,0.08559447,0.00008799,1.25666777,0.45285808,0.26674240
-2.87843922,1.46870326,0.00985340,0.00018128,0.08474166,0.00009501,1.21963483,0.44633015,0.27170334
-2.87243622,1.44109531,0.01078179,0.00020079,0.08348072,0.00010329,1.17887106,0.43804227,0.27821358
-2.86643322,1.41223151,0.01182080,0.00022220,0.08184067,0.00011272,1.13513384,0.42814630,0.28623200
-2.86043022,1.38270599,0.01295679,0.00024529,0.07985631,0.00012315,1.08920075,0.41681456,0.29568356
-2.85442721,1.35307936,0.01417372,0.00026975,0.07756718,0.00013442,1.04185276,0.40423501,0.30645729
-2.84842421,1.32386267,0.01545329,0.00029526,0.07501650,0.00014633,0.99385782,0.39060594,0.31840550
-2.84242121,1.29550356,0.01677513,0.00032144,0.07224995,0.00015869,0.94595520,0.37613080,0.33134430
-2.83641821,1.26837498,0.01811711,0.00034788,0.06931442,0.00017129,0.89884081,0.36101305,0.34505565
-2.83041521,1.24276685,0.01945572,0.00037415,0.06625687,0.00018389,0.85315372,0.34545134,0.35929085
-2.82441221,1.21888078,0.02076655,0.00039978,0.06312309,0.00019628,0.80946417,0.32963513,0.37377557
-2.81840920,1.19682795,0.02202484,0.00042430,0.05995666,0.00020821,0.76826316,0.31374089,0.38821627
-2.81240620,1.17663020,0.02320611,0.00044725,0.05679799,0.00021945,0.72995393,0.29792895,0.40230775
-2.80640320,1.15822413,0.02428684,0.00046817,0.05368355,0.00022981,0.69484549,0.28234109,0.41574165
-2.80040020,1.14146801,0.02524509,0.00048665,0.05064516,0.00023907,0.66314850,0.26709897,0.42821560
-2.79439720,1.12615132,0.02606127,0.00050230,0.04770963,0.00024707,0.63497338,0.25230329,0.43944258
-2.78839420,1.11200634,0.02671869,0.00051480,0.04489844,0.00025367,0.61033119,0.23803372,0.44916025
-2.78239120,1.09872160,0.02720418,0.00052387,0.04222775,0.00025877,0.58913694,0.22434955,0.45713976
-2.77638819,1.08595663,0.02750854,0.00052932,0.03970843,0.00026230,0.57121565,0.21129099,0.46319371
-2.77038519,1.07335738,0.02762689,0.00053103,0.03734643,0.00026426,0.55631086,0.19888097,0.46718292
-2.76438219,1.06057198,0.02755891,0.00052899,0.03514314,0.00026468,0.54409552,0.18712736,0.46902183
-2.75837919,1.04726624,0.02730888,0.00052323,0.03309599,0.00026365,0.53418492,0.17602555,0.46868212
-2.75237619,1.03313824,0.02688559,0.00051390,0.03119907,0.00026130,0.52615136,0.16556107,0.46619453
-2.74637319,1.01793174,0.02630212,0.00050120,0.02944381,0.00025780,0.51954002,0.15571237,0.46164881
-2.74037019,1.00144768,0.02557541,0.00048542,0.02781975,0.00025340,0.51388550,0.14645345,0.45519169
-2.73436718,0.98355366,0.02472580,0.00046691,0.02631519,0.00024834,0.50872856,0.13775637,0.44702308
-2.72836418,0.96419080,0.02377634,0.00044604,0.02491794,0.00024292,0.50363228,0.12959343,0.43739053
-2.72236118,0.94337786,0.02275213,0.00042327,0.02361593,0.00023745,0.49819729,0.12193906,0.42658213
-2.71635818,0.92121251,0.02167953,0.00039902,0.02239772,0.00023227,0.49207519,0.11477132,0.41491826
-2.71035518,0.89786956,0.02058537,0.00037378,0.02125302,0.00022771,0.48498005,0.10807294,0.40274221
-2.70435218,0.87359626,0.01949616,0.00034798,0.02017302,0.00022410,0.47669730,0.10183202,0.39041015
-2.69834917,0.84870492,0.01843737,0.00032208,0.01915060,0.00022175,0.46708988,0.09604227,0.37828078
-2.69234617,0.82356293,0.01743264,0.00029648,0.01818051,0.00022096,0.45610143,0.09070288,0.36670473
-2.68634317,0.79858074,0.01650325,0.00027155,0.01725937,0.00022197,0.44375659,0.08581809,0.35601435
-2.68034017,0.77419807,0.01566750,0.00024762,0.01638559,0.00022500,0.43015836,0.08139641,0.34651395
-2.67433717,0.75086905,0.01494034,0.00022497,0.01555926,0.00023020,0.41548292,0.07744972,0.33847079
-2.66833417,0.72904669,0.01433300,0.00020382,0.01478190,0.00023767,0.39997204,0.07399210,0.33210725
-2.66233117,0.70916736,0.01385283,0.00018434,0.01405618,0.00024744,0.38392362,0.07103867,0.32759416
-2.65632816,0.69163591,0.01350317,0.00016664,0.01338564,0.00025949,0.36768070,0.06860433,0.32504569
-2.65032516,0.67681191,0.01328344,0.00015078,0.01277433,0.00027371,0.35161948,0.06670256,0.32451587
-2.64432216,0.66499753,0.01318922,0.00013676,0.01222654,0.00028992,0.33613671,0.06534428,0.32599687
-2.63831916,0.65642754,0.01321252,0.00012455,0.01174643,0.00030789,0.32163694,0.06453681,0.32941913
-2.63231616,0.65126172,0.01334212,0.00011408,0.01133777,0.00032730,0.30852003,0.06428302,0.33465339
-2.62631316,0.64957990,0.01356395,0.00010524,0.01100369,0.00034780,0.29716910,0.06458055,0.34151453
-2.62031016,0.65137967,0.01386161,0.00009789,0.01074647,0.00036897,0.28793944,0.06542125,0.34976717
-2.61430715,0.65657683,0.01421691,0.00009189,0.01056734,0.00039037,0.28114820,0.06679080,0.35913281
-2.60830415,0.66500825,0.01461038,0.00008706,0.01046640,0.00041151,0.27706542,0.06866845,0.36929841
-2.60230115,0.67643705,0.01502194,0.00008323,0.01044252,0.00043191,0.27590610,0.07102688,0.37992601
-2.59629815,0.69055967,0.01543147,0.00008022,0.01049330,0.00045108,0.27782363,0.07383224,0.39066306
-2.59029515,0.70701436,0.01581940,0.00007788,0.01061508,0.00046854,0.28290454,0.07704428,0.40115324
-2.58429215,0.72539082,0.01616727,0.00007602,0.01080295,0.00048385,0.29116450,0.08061653,0.41104716
-2.57828914,0.74524037,0.01645825,0.00007450,0.01105087,0.00049660,0.30254586,0.08449662,0.42001270
-2.57228614,0.76608640,0.01667761,0.00007318,0.01135168,0.00050646,0.31691650,0.08862667,0.42774459
-2.56628314,0.78743466,0.01681304,0.00007194,0.01169726,0.00051314,0.33407029,0.09294376,0.43397277
-2.56028014,0.80878311,0.01685502,0.00007068,0.01207863,0.00051644,0.35372917,0.09738044,0.43846933
-2.55427714,0.82963118,0.01679692,0.00006932,0.01248609,0.00051623,0.37554684,0.10186544,0.44105382
-2.54827414,0.84948829,0.01663518,0.00006779,0.01290939,0.00051247,0.39911432,0.10632437,0.44159668
-2.54227114,0.86788160,0.01636920,0.00006605,0.01333788,0.00050520,0.42396726,0.11068072,0.44002077
-2.53626813,0.88436298,0.01600133,0.00006406,0.01376068,0.00049455,0.44959510,0.11485677,0.43630106
-2.53026513,0.89851536,0.01553658,0.00006182,0.01416690,0.00048072,0.47545186,0.11877491,0.43046261
-2.52426213,0.90995849,0.01498236,0.00005933,0.01454581,0.00046396,0.50096860,0.12235885,0.42257688
-2.51825913,0.91835424,0.01434814,0.00005661,0.01488708,0.00044462,0.52556718,0.12553519,0.41275686
-2.51225613,0.92341144,0.01364502,0.00005368,0.01518096,0.00042305,0.54867491,0.12823488,0.40115110
-2.50625313,0.92489051,0.01288532,0.00005058,0.01541854,0.00039965,0.56973987,0.13039493,0.38793712
-2.50025013,0.92260755,0.01208210,0.00004735,0.01559193,0.00037485,0.58824621,0.13196000,0.37331445
-2.49424712,0.91643814,0.01124870,0.00004402,0.01569446,0.00034908,0.60372893,0.13288397,0.35749762
-2.48824412,0.90632049,0.01039839,0.00004065,0.01572089,0.00032275,0.61578768,0.13313148,0.34070950
-2.48224112,0.89225794,0.00954390,0.00003728,0.01566754,0.00029627,0.62409883,0.13267909,0.32317505
-2.47623812,0.87432044,0.00869712,0.00003395,0.01553240,0.00027001,0.62842543,0.13151642,0.30511584
-2.47023512,0.85264498,0.00786883,0.00003070,0.01531526,0.00024432,0.62862462,0.12964676,0.28674536
-2.46423212,0.82743472,0.00706850,0.00002757,0.01501769,0.00021948,0.62465201,0.12708742,0.26826527
-2.45822911,0.79895662,0.00630411,0.00002458,0.01464306,0.00019576,0.61656308,0.12386971,0.24986255
-2.45222611,0.76753758,0.00558209,0.00002176,0.01419649,0.00017334,0.60451123,0.12003840,0.23170760
-2.44622311,0.73355905,0.00490733,0.00001913,0.01368469,0.00015240,0.58874292,0.11565089,0.21395305
-2.44022011,0.69745014,0.00428320,0.00001669,0.01311588,0.00013302,0.56958985,0.11077594,0.19673345
-2.43421711,0.65967951,0.00371163,0.00001446,0.01249956,0.00011527,0.54745873,0.10549210,0.18016542
-2.42821411,0.62074619,0.00319326,0.00001244,0.01184627,0.00009917,0.52281900,0.09988589,0.16434835
-2.42221111,0.58116962,0.00272756,0.00001063,0.01116744,0.00008471,0.49618926,0.09404979,0.14936548
-2.41620810,0.54147942,0.00231306,0.00000901,0.01047504,0.00007184,0.46812270,0.08808013,0.13528511
-2.41020510,0.50220500,0.00194747,0.00000759,0.00978142,0.00006048,0.43919246,0.08207501,0.12216205
-2.40420210,0.46386568,0.00162789,0.00000634,0.00909901,0.00005056,0.40997721,0.07613221,0.11003905
-2.39819910,0.42696130,0.00135098,0.00000526,0.00844015,0.00004196,0.38104771,0.07034735,0.09894818
-2.39219610,0.39196392,0.00111313,0.00000434,0.00781687,0.00003457,0.35295448,0.06481218,0.08891217
-2.38619310,0.35931059,0.00091056,0.00000355,0.00724071,0.00002828,0.32621716,0.05961310,0.07994558
-2.38019010,0.32939733,0.00073951,0.00000288,0.00672259,0.00002297,0.30131550,0.05483001,0.07205578
-2.37418709,0.30257442,0.00059628,0.00000232,0.00627269,0.00001852,0.27868224,0.05053530,0.06524382
-2.36818409,0.27914291,0.00047734,0.00000186,0.00590036,0.00001483,0.25869765,0.04679323,0.05950505
-2.36218109,0.25935213,0.00037938,0.00000148,0.00561401,0.00001178,0.24168571,0.04365935,0.05482951
-2.35617809,0.24339817,0.00029936,0.00000117,0.00542106,0.00000930,0.22791164,0.04118023,0.05120219
-2.35017509,0.23142301,0.00023452,0.00000091,0.00532789,0.00000728,0.21758058,0.03939323,0.04860307
-2.34417209,0.22351413,0.00018241,0.00000071,0.00533973,0.00000567,0.21083708,0.03832630,0.04700693
-2.33816908,0.21970438,0.00014086,0.00000055,0.00546059,0.00000438,0.20776520,0.03799788,0.04638308
-2.33216608,0.21997196,0.00010800,0.00000042,0.00569319,0.00000336,0.20838893,0.03841671,0.04669489
-2.32616308,0.22424049,0.00008222,0.00000032,0.00603881,0.00000256,0.21267290,0.03958166,0.04789929
-2.32016008,0.23237899,0.00006216,0.00000024,0.00649721,0.00000194,0.22052309,0.04148141,0.04994615
-2.31415708,0.24420201,0.00004667,0.00000018,0.00706650,0.00000147,0.23178781,0.04409421,0.05277776
-2.30815408,0.25946987,0.00003482,0.00000014,0.00774296,0.00000111,0.24625868,0.04738755,0.05632830
-2.30215108,0.27788931,0.00002584,0.00000010,0.00852100,0.00000084,0.26367217,0.05131788,0.06052350
-2.29614807,0.29911479,0.00001911,0.00000008,0.00939301,0.00000065,0.28371143,0.05583046,0.06528050
-2.29014507,0.32275059,0.00001414,0.00000006,0.01034928,0.00000053,0.30600912,0.06085935,0.07050798
-2.28414207,0.34835413,0.00001054,0.00000005,0.01137807,0.00000046,0.33015102,0.06632759,0.07610661
-2.27813907,0.37544065,0.00000804,0.00000005,0.01246555,0.00000044,0.35568101,0.07214774,0.08196992
-2.27213607,0.40348942,0.00000643,0.00000005,0.01359601,0.00000048,0.38210727,0.07822273,0.08798552
-2.26613307,0.43195166,0.00000557,0.00000005,0.01475199,0.00000058,0.40891010,0.08444712,0.09403681
-2.26013007,0.46026013,0.00000540,0.00000007,0.01591461,0.00000076,0.43555103,0.09070880,0.10000507
-2.25412706,0.48784021,0.00000591,0.00000009,0.01706388,0.00000104,0.46148343,0.09689100,0.10577189
-2.24812406,0.51412249,0.00000719,0.00000012,0.01817922,0.00000145,0.48616415,0.10287481,0.11122200
-2.24212106,0.53855623,0.00000937,0.00000017,0.01923988,0.00000203,0.50906610,0.10854193,0.11624629
-2.23611806,0.56062352,0.00001268,0.00000023,0.02022558,0.00000285,0.52969114,0.11377769,0.12074503
-2.23011506,0.57985355,0.00001745,0.00000032,0.02111706,0.00000399,0.54758305,0.11847421,0.12463112
-2.22411206,0.59583643,0.00002413,0.00000044,0.02189672,0.00000555,0.56233983,0.12253356,0.12783324
-2.21810905,0.60823607,0.00003335,0.00000060,0.02254919,0.00000766,0.57362493,0.12587081,0.13029895
-2.21210605,0.61680145,0.00004590,0.00000081,0.02306191,0.00001052,0.58117694,0.12841684,0.13199738
-2.20610305,0.62137601,0.00006282,0.00000109,0.02342566,0.00001434,0.58481703,0.13012078,0.13292167
-2.20010005,0.62190452,0.00008544,0.00000147,0.02363491,0.00001942,0.58445416,0.13095196,0.13309091
-2.19409705,0.61843729,0.00011544,0.00000195,0.02368819,0.00002610,0.58008737,0.13090127,0.13255159
-2.18809405,0.61113149,0.00015490,0.00000257,0.02358829,0.00003485,0.57180535,0.12998193,0.13137854
-2.18209105,0.60024952,0.00020643,0.00000337,0.02334236,0.00004620,0.55978303,0.12822954,0.12967532
-2.17608804,0.58615451,0.00027320,0.00000439,0.02296182,0.00006083,0.54427555,0.12570148,0.12757408
-2.17008504,0.56930326,0.00035907,0.00000567,0.02246226,0.00007952,0.52560964,0.12247563,0.12523484
-2.16408204,0.55023673,0.00046869,0.00000728,0.02186313,0.00010324,0.50417304,0.11864857,0.12284429
-2.15807904,0.52956864,0.00060755,0.00000928,0.02118737,0.00013311,0.48040216,0.11433318,0.12061419
-2.15207604,0.50797255,0.00078214,0.00001175,0.02046095,0.00017042,0.45476881,0.10965585,0.11877916
-2.14607304,0.48616775,0.00100001,0.00001477,0.01971236,0.00021667,0.42776626,0.10475348,0.11759413
-2.14007004,0.46490462,0.00126983,0.00001844,0.01897200,0.00027358,0.39989542,0.09977014,0.11733129
-2.13406703,0.44494958,0.00160148,0.00002286,0.01827158,0.00034304,0.37165155,0.09485374,0.11827662
-2.12806403,0.42707021,0.00200603,0.00002815,0.01764348,0.00042718,0.34351204,0.09015272,0.12072586
-2.12206103,0.41202052,0.00249579,0.00003443,0.01712013,0.00052829,0.31592551,0.08581282,0.12497999
-2.11605803,0.40052691,0.00308425,0.00004183,0.01673337,0.00064886,0.28930272,0.08197402,0.13134015
-2.11005503,0.39327449,0.00378592,0.00005048,0.01651384,0.00079150,0.26400929,0.07876775,0.14010194
-2.10405203,0.39089429,0.00461628,0.00006052,0.01649041,0.00095891,0.24036041,0.07631433,0.15154911
-2.09804902,0.39395104,0.00559149,0.00007208,0.01668958,0.00115384,0.21861753,0.07472073,0.16594671
-2.09204602,0.40293170,0.00672816,0.00008530,0.01713499,0.00137899,0.19898686,0.07407857,0.18353366
-2.08604302,0.41823472,0.00804300,0.00010030,0.01784690,0.00163696,0.18161960,0.07446252,0.20451496
-2.08004002,0.44016027,0.00955246,0.00011720,0.01884174,0.00193016,0.16661355,0.07592887,0.22905370
-2.07403702,0.46890126,0.01127225,0.00013611,0.02013169,0.00226067,0.15401607,0.07851451,0.25726297
-2.06803402,0.50453574,0.01321689,0.00015710,0.02172432,0.00263020,0.14382782,0.08223616,0.28919825
-2.06203102,0.54702059,0.01539919,0.00018026,0.02362231,0.00303993,0.13600738,0.08708989,0.32485029
-2.05602801,0.59618717,0.01782975,0.00020563,0.02582318,0.00349045,0.13047617,0.09305102,0.36413911
-2.05002501,0.65173898,0.02051644,0.00023323,0.02831922,0.00398165,0.12712374,0.10007435,0.40690942
-2.04402201,0.71325200,0.02346389,0.00026308,0.03109738,0.00451263,0.12581306,0.10809474,0.45292773
-2.03801901,0.78017779,0.02667311,0.00029515,0.03413941,0.00508168,0.12638577,0.11702812,0.50188173
-2.03201601,0.85184984,0.03014106,0.00032940,0.03742200,0.00568618,0.12866731,0.12677290,0.55338194
-2.02601301,0.92749325,0.03386036,0.00036576,0.04091716,0.00632264,0.13247173,0.13721178,0.60696600
-2.02001001,1.00623771,0.03781915,0.00040415,0.04459264,0.00698667,0.13760624,0.14821398,0.66210550
-2.01400700,1.08713376,0.04200090,0.00044446,0.04841251,0.00767305,0.14387548,0.15963787,0.71821541
-2.00800400,1.16917186,0.04638448,0.00048657,0.05233788,0.00837579,0.15108536,0.17133381,0.77466573
-2.00200100,1.25130393,0.05094426,0.00053032,0.05632760,0.00908823,0.15904655,0.18314737,0.83079517
-1.99599800,1.33246643,0.05565030,0.00057556,0.06033917,0.00980317,0.16757761,0.19492260,0.88592613
-1.98999500,1.41160439,0.06046870,0.00062212,0.06432955,0.01051299,0.17650767,0.20650537,0.93938071
-1.98399200,1.48769528,0.06536193,0.00066979,0.06825608,0.01120987,0.18567870,0.21774660,0.99049672
-1.97798899,1.55977191,0.07028933,0.00071835,0.07207724,0.01188586,0.19494727,0.22850529,1.03864336
-1.97198599,1.62694327,0.07520757,0.00076758,0.07575347,0.01253315,0.20418587,0.23865124,1.08323562
-1.96598299,1.68841254,0.08007121,0.00081719,0.07924780,0.01314419,0.21328374,0.24806729,1.12374693
-1.95997999,1.74349166,0.08483323,0.00086689,0.08252639,0.01371181,0.22214716,0.25665109,1.15971956
-1.95397699,1.79161165,0.08944563,0.00091635,0.08555894,0.01422945,0.23069925,0.26431629,1.19077232
-1.94797399,1.83232881,0.09385999,0.00096521,0.08831895,0.01469117,0.23887937,0.27099314,1.21660538
-1.94197099,1.86532642,0.09802810,0.00101304,0.09078386,0.01509184,0.24664198,0.27662854,1.23700223
-1.93596798,1.89041232,0.10190251,0.00105940,0.09293503,0.01542714,0.25395525,0.28118556,1.25182886
-1.92996498,1.90751288,0.10543721,0.00110381,0.09475764,0.01569366,0.26079930,0.28464252,1.26103042
-1.92396198,1.91666385,0.10858825,0.00114573,0.09624052,0.01588886,0.26716424,0.28699172,1.26462588
-1.91795898,1.91799890,0.11131439,0.00118461,0.09737592,0.01601113,0.27304808,0.28823796,1.26270109
-1.91195598,1.91173685,0.11357785,0.00121989,0.09815924,0.01605973,0.27845466,0.28839694,1.25540092
-1.90595298,1.89816813,0.11534498,0.00125098,0.09858879,0.01603479,0.28339151,0.28749366,1.24292097
-1.89994997,1.87764158,0.11658704,0.00127731,0.09866560,0.01593726,0.28786794,0.28556092,1.22549934
-1.89394697,1.85055204,0.11728089,0.00129834,0.09839320,0.01576884,0.29189320,0.28263800,1.20340904
-1.88794397,1.81732933,0.11740974,0.00131358,0.09777751,0.01553198,0.29547498,0.27876960,1.17695120
-1.88194097,1.77842893,0.11696378,0.00132257,0.09682681,0.01522978,0.29861807,0.27400499,1.14644945
-1.87593797,1.73432452,0.11594071,0.00132499,0.09555164,0.01486595,0.30132331,0.26839741,1.11224542
-1.86993497,1.68550229,0.11434625,0.00132055,0.09396489,0.01444480,0.30358688,0.26200377,1.07469534
-1.86393197,1.63245680,0.11219433,0.00130913,0.09208171,0.01397113,0.30539980,0.25488437,1.03416751
-1.85792896,1.57568816,0.10950721,0.00129071,0.08991958,0.01345019,0.30674776,0.24710287,0.99104058
-1.85192596,1.51569998,0.10631532,0.00126539,0.08749827,0.01288766,0.30761118,0.23872615,0.94570202
-1.84592296,1.45299777,0.10265689,0.00123342,0.08483972,0.01228954,0.30796555,0.22982425,0.89854675
-1.83991996,1.38808731,0.09857730,0.00119518,0.08196790,0.01166209,0.30778200,0.22047009,0.84997544
-1.83391696,1.32147274,0.09412825,0.00115116,0.07890860,0.01101176,0.30702818,0.21073912,0.80039238
-1.82791396,1.25365403,0.08936665,0.00110198,0.07568907,0.01034510,0.30566924,0.20070876,0.75020258
-1.82191096,1.18512371,0.08435338,0.00104833,0.07233773,0.00966867,0.30366919,0.19045762,0.69980825
-1.81590795,1.11636294,0.07915193,0.00099099,0.06888364,0.00898892,0.30099234,0.18006466,0.64960442
-1.80990495,1.04783693,0.07382687,0.00093078,0.06535610,0.00831213,0.29760495,0.16960805,0.59997408
-1.80390195,0.97998991,0.06844238,0.00086856,0.06178410,0.00764424,0.29347702,0.15916409,0.55128281
-1.79789895,0.91324001,0.06306077,0.00080518,0.05819587,0.00699085,0.28858416,0.14880605,0.50387331
-1.79189595,0.84797426,0.05774116,0.00074148,0.05461841,0.00635704,0.28290938,0.13860300,0.45806009
-1.78589295,0.78454409,0.05253819,0.00067826,0.05107705,0.00574734,0.27644495,0.12861880,0.41412451
-1.77988994,0.72326158,0.04750103,0.00061625,0.04759515,0.00516565,0.26919395,0.11891122,0.37231068
-1.77388694,0.66439669,0.04267256,0.00055611,0.04419380,0.00461523,0.26117167,0.10953124,0.33282224
-1.76788394,0.60817575,0.03808882,0.00049841,0.04089167,0.00409862,0.25240662,0.10052260,0.29582035
-1.76188094,0.55478110,0.03377872,0.00044363,0.03770491,0.00361767,0.24294114,0.09192155,0.26142298
-1.75587794,0.50435216,0.02976394,0.00039215,0.03464718,0.00317355,0.23283154,0.08375689,0.22970551
-1.74987494,0.45698755,0.02605921,0.00034424,0.03172968,0.00276677,0.22214774,0.07605018,0.20070268
-1.74387194,0.41274837,0.02267262,0.00030008,0.02896136,0.00239724,0.21097236,0.06881619,0.17441170
-1.73786893,0.37166240,0.01960625,0.00025976,0.02634905,0.00206433,0.19939934,0.06206351,0.15079638
-1.73186593,0.33372886,0.01685689,0.00022328,0.02389778,0.00176693,0.18753214,0.05579524,0.12979221
-1.72586293,0.29892370,0.01441683,0.00019058,0.02161099,0.00150356,0.17548144,0.05000982,0.11131191
