energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,3.96849769,0.01882303,0.85109217,0.07119857,1.08326908,4.82356603,1.70363000
-4.29514757,3.95124565,0.01873032,0.77716079,0.07525018,1.12775223,4.48975664,1.70928514
-4.28914457,3.96254218,0.01870209,0.71116747,0.07975371,1.17489670,4.19379869,1.73247714
-4.28314157,4.00107698,0.01872532,0.65313311,0.08468038,1.22385452,3.93483388,1.77304264
-4.27713857,4.06496194,0.01878568,0.60291490,0.08999547,1.27372805,3.71117246,1.83047141
-4.27113557,4.15181578,0.01886818,0.56023091,0.09565945,1.32360232,3.52043919,1.90392194
-4.26513257,4.25885397,0.01895790,0.52468563,0.10162900,1.37257728,3.35972534,1.99224149
-4.25912956,4.38298052,0.01904060,0.49579542,0.10785805,1.41979848,3.22574043,2.09398988
-4.25312656,4.52087844,0.01910332,0.47301273,0.11429859,1.46448495,3.11495802,2.20746687
-4.24712356,4.66909637,0.01913494,0.45574837,0.12090135,1.50595295,3.02375082,2.33074295
-4.24112056,4.82412946,0.01912662,0.44339121,0.12761626,1.54363477,2.94851171,2.46169337
-4.23511756,4.98249281,0.01907213,0.43532487,0.13439267,1.57709175,2.88575787,2.59803547
-4.22911456,5.14078698,0.01896808,0.43094143,0.14117945,1.60602121,2.83221696,2.73736915
-4.22311156,5.29575490,0.01881407,0.42965197,0.14792484,1.63025708,2.78489447,2.87722021
-4.21710855,5.44433039,0.01861261,0.43089428,0.15457620,1.64976469,2.74112295,3.01508630
-4.21110555,5.58367874,0.01836908,0.43413803,0.16107976,1.66463015,2.69859382,3.14848484
-4.20510255,5.71122977,0.01809143,0.43888781,0.16738030,1.67504512,2.65537363,3.27500220
-4.19909955,5.82470442,0.01778993,0.44468454,0.17342092,1.68128819,2.60990641,3.39234306
-4.19309655,5.92213534,0.01747671,0.45110562,0.17914304,1.68370399,2.56100443,3.49837886
-4.18709355,6.00188255,0.01716529,0.45776449,0.18448651,1.68268128,2.50782947,3.59119394
-4.18109055,6.06264454,0.01687012,0.46430980,0.18939007,1.67863150,2.44986680,3.66912801
-4.17508754,6.10346557,0.01660597,0.47042467,0.19379204,1.67196875,2.38689389,3.73081355
-4.16908454,6.12373930,0.01638742,0.47582629,0.19763138,1.66309251,2.31894568,3.77520677
-4.16308154,6.12320910,0.01622832,0.48026594,0.20084900,1.65237374,2.24627804,3.80161097
-4.15707854,6.10196496,0.01614124,0.48352966,0.20338931,1.64014513,2.16933082,3.80969141
-4.15107554,6.06043700,0.01613705,0.48543933,0.20520199,1.62669566,2.08869155,3.79948104
-4.14507254,5.99938537,0.01622445,0.48585430,0.20624381,1.61226965,2.00506072,3.77137670
-4.13906953,5.91988634,0.01640970,0.48467324,0.20648054,1.59706978,1.91921927,3.72612603
-4.13306653,5.82331434,0.01669631,0.48183603,0.20588864,1.58126387,1.83199881,3.66480533
-4.12706353,5.71131981,0.01708491,0.47732547,0.20445685,1.56499440,1.74425489,3.58878926
-4.12106053,5.58580279,0.01757319,0.47116861,0.20218735,1.54838999,1.65684343,3.49971329
-4.11505753,5.44888209,0.01815590,0.46343733,0.19909665,1.53157778,1.57060044,3.39943025
-4.10905453,5.30286029,0.01882501,0.45424813,0.19521590,1.51469574,1.48632491,3.28996237
-4.10305153,5.15018459,0.01956989,0.44376081,0.19059070,1.49790379,1.40476490,3.17345029
-4.09704852,4.99340399,0.02037770,0.43217605,0.18528042,1.48139278,1.32660644,3.05210056
-4.09104552,4.83512321,0.02123368,0.41973177,0.17935692,1.46539065,1.25246520,2.92813308
-4.08504252,4.67795375,0.02212164,0.40669832,0.17290287,1.45016504,1.18288040,2.80372992
-4.07903952,4.52446301,0.02302440,0.39337247,0.16600956,1.43602198,1.11831101,2.68098649
-4.07303652,4.37712217,0.02392436,0.38007053,0.15877446,1.42330057,1.05913349,2.56186646
-4.06703352,4.23825375,0.02480393,0.36712048,0.15129845,1.41236356,1.00564111,2.44816099
-4.06103052,4.10998002,0.02564606,0.35485361,0.14368304,1.40358440,0.95804438,2.34145314
-4.05502751,3.99417335,0.02643468,0.34359566,0.13602758,1.39733115,0.91647227,2.24308803
-4.04902451,3.89240991,0.02715510,0.33365790,0.12842652,1.39394805,0.88097422,2.15414906
-4.04302151,3.80592805,0.02779435,0.32532838,0.12096699,1.39373577,0.85152259,2.07544066
-4.03701851,3.73559288,0.02834142,0.31886352,0.11372672,1.39693128,0.82801559,2.00747762
-4.03101551,3.68186850,0.02878745,0.31448051,0.10677231,1.40368855,0.81028069,1.95048132
-4.02501251,3.64479926,0.02912579,0.31235059,0.10015801,1.41406125,0.79807854,1.90438269
-4.01900950,3.62400149,0.02935202,0.31259365,0.09392501,1.42798848,0.79110753,1.86883208
-4.01300650,3.61866661,0.02946386,0.31527418,0.08810122,1.44528456,0.78900920,1.84321575
-4.00700350,3.62757660,0.02946104,0.32039893,0.08270153,1.46563376,0.79137467,1.82667881
-4.00100050,3.64913219,0.02934513,0.32791633,0.07772860,1.48859062,0.79775218,1.81815415
-3.99499750,3.68139366,0.02911926,0.33771778,0.07317398,1.51358608,0.80765594,1.81639673
-3.98899450,3.72213392,0.02878790,0.34964092,0.06901958,1.53993975,0.82057636,1.82002272
-3.98299150,3.76890259,0.02835665,0.36347474,0.06523943,1.56687789,0.83599147,1.82755220
-3.97698849,3.81909952,0.02783191,0.37896660,0.06180159,1.59355676,0.85337968,1.83745459
-3.97098549,3.87005560,0.02722075,0.39583075,0.05867008,1.61909037,0.87223322,1.84819543
-3.96498249,3.91911823,0.02653067,0.41375838,0.05580692,1.64258172,0.89207230,1.85828303
-3.95897949,3.96373831,0.02576947,0.43242869,0.05317394,1.66315606,0.91245922,1.86631359
-3.95297649,4.00155575,0.02494515,0.45152061,0.05073452,1.67999488,0.93301207,1.87101335
-3.94697349,4.03047983,0.02406579,0.47072485,0.04845506,1.69236907,0.95341728,1.87127609
-3.94097049,4.04876139,0.02313958,0.48975563,0.04630622,1.69966959,0.97344062,1.86619489
-3.93496748,4.05505364,0.02217472,0.50836180,0.04426378,1.70143439,0.99293583,1.85508687
-3.92896448,4.04845891,0.02117951,0.52633668,0.04230926,1.69737002,1.01185055,1.83751004
-3.92296148,4.02855932,0.02016228,0.54352626,0.04043018,1.68736704,1.03022906,1.81327163
-3.91695848,3.99542981,0.01913143,0.55983539,0.03862002,1.67150824,1.04821161,1.78242768
-3.91095548,3.94963278,0.01809546,0.57523155,0.03687791,1.65006928,1.06603011,1.74527404
-3.90495248,3.89219455,0.01706290,0.58974607,0.03520804,1.62351152,1.08400030,1.70232902
-3.89894947,3.82456426,0.01604232,0.60347262,0.03361895,1.59246727,1.10251051,1.65430872
-3.89294647,3.74855710,0.01504222,0.61656302,0.03212256,1.55771801,1.12200750,1.60209588
-3.88694347,3.66628392,0.01407104,0.62922046,0.03073321,1.52016649,1.14297956,1.54670375
-3.88094047,3.58007020,0.01313699,0.64169042,0.02946655,1.48080380,1.16593779,1.48923630
-3.87493747,3.49236762,0.01224797,0.65424953,0.02833853,1.44067283,1.19139591,1.43084646
-3.86893447,3.40566179,0.01141146,0.66719295,0.02736430,1.40082972,1.21984940,1.37269400
-3.86293147,3.32237985,0.01063442,0.68082057,0.02655735,1.36230476,1.25175462,1.31590457
-3.85692846,3.24480144,0.00992313,0.69542275,0.02592861,1.32606456,1.28750857,1.26153147
-3.85092546,3.17497655,0.00928312,0.71126600,0.02548579,1.29297695,1.32742986,1.21052145
-3.84492246,3.11465323,0.00871909,0.72857920,0.02523284,1.26378004,1.37174147,1.16368556
-3.83891946,3.06521792,0.00823484,0.74754098,0.02516951,1.23905680,1.42055569,1.12167611
-3.83291646,3.02765024,0.00783322,0.76826854,0.02529122,1.21921603,1.47386177,1.08497021
-3.82691346,3.00249389,0.00751612,0.79080850,0.02558892,1.20448052,1.53151654,1.05386032
-3.82091046,2.98984443,0.00728449,0.81513011,0.02604929,1.19488285,1.59323832,1.02845185
-3.81490745,2.98935415,0.00713833,0.84112103,0.02665490,1.19026885,1.65860434,1.00866782
-3.80890445,3.00025352,0.00707680,0.86858600,0.02738469,1.19030856,1.72705199,0.99425991
-3.80290145,3.02138828,0.00709822,0.89724843,0.02821441,1.19451421,1.79788394,0.98482559
-3.79689845,3.05127055,0.00720020,0.92675495,0.02911731,1.20226427,1.87027741,0.97983041
-3.79089545,3.08814201,0.00737967,0.95668301,0.03006477,1.21283279,1.94329754,0.97863457
-3.78489245,3.13004659,0.00763298,0.98655114,0.03102710,1.22542247,2.01591501,0.98052280
-3.77888944,3.17491020,0.00795599,1.01583184,0.03197434,1.23920045,2.08702767,0.98473646
-3.77288644,3.22062436,0.00834411,1.04396669,0.03287707,1.25333503,2.15548608,0.99050662
-3.76688344,3.26513085,0.00879235,1.07038324,0.03370722,1.26703210,2.22012247,0.99708715
-3.76088044,3.30650442,0.00929540,1.09451318,0.03443887,1.27956964,2.27978261,1.00378665
-3.75487744,3.34303050,0.00984768,1.11581127,0.03504894,1.29032915,2.33335977,1.00999810
-3.74887444,3.37327540,0.01044330,1.13377423,0.03551791,1.29882262,2.37982983,1.01522539
-3.74287144,3.39614630,0.01107620,1.14795902,0.03583031,1.30471419,2.41828643,1.01910572
-3.73686843,3.41093922,0.01174007,1.15799978,0.03597523,1.30783572,2.44797479,1.02142730
-3.73086543,3.41737313,0.01242849,1.16362262,0.03594664,1.30819571,2.46832289,1.02214162
-3.72486243,3.41560900,0.01313491,1.16465771,0.03574353,1.30598143,2.47896855,1.02136995
-3.71885943,3.40625326,0.01385275,1.16104796,0.03537002,1.30155419,2.47978112,1.01940381
-3.71285643,3.39034534,0.01457546,1.15285394,0.03483526,1.29543819,2.47087645,1.01669928
-3.70685343,3.36932970,0.01529665,1.14025458,0.03415316,1.28830337,2.45262419,1.01386534
-3.70085043,3.34501327,0.01601016,1.12354355,0.03334204,1.28094297,2.42564662,1.01164635
-3.69484742,3.31950953,0.01671024,1.10312131,0.03242419,1.27424682,2.39080874,1.01089926
-3.68884442,3.29517103,0.01739165,1.07948304,0.03142523,1.26917114,2.34919938,1.01256607
-3.68284142,3.27451241,0.01804984,1.05320285,0.03037345,1.26670617,2.30210393,1.01764219
-3.67683842,3.26012634,0.01868101,1.02491490,0.02929907,1.26784243,2.25096936,1.02714167
-3.67083542,3.25459492,0.01928233,0.99529211,0.02823348,1.27353695,2.19736274,1.04206014
-3.66483242,3.26039929,0.01985195,0.96502335,0.02720838,1.28468027,2.14292464,1.06333660
-3.65882941,3.27983022,0.02038908,0.93479004,0.02625501,1.30206531,2.08931920,1.09181512
-3.65282641,3.31490248,0.02089400,0.90524317,0.02540331,1.32635886,2.03818272,1.12820760
-3.64682341,3.36727560,0.02136804,0.87698163,0.02468118,1.35807651,1.99107267,1.17305889
-3.64082041,3.43818361,0.02181346,0.85053281,0.02411373,1.39756159,1.94941903,1.22671535
-3.63481741,3.52837602,0.02223334,0.82633624,0.02372267,1.44496872,1.91447978,1.28929808
-3.62881441,3.63807215,0.02263140,0.80473082,0.02352567,1.50025229,1.88730207,1.36068199
-3.62281141,3.76693040,0.02301177,0.78594627,0.02353590,1.56316021,1.86869045,1.44048149
-3.61680840,3.91403390,0.02337873,0.77009886,0.02376160,1.63323320,1.85918316,1.52804401
-3.61080540,4.07789348,0.02373652,0.75719168,0.02420582,1.70980956,1.85903714,1.62245160
-3.60480240,4.25646815,0.02408902,0.74711917,0.02486621,1.79203554,1.86822217,1.72253139
-3.59879940,4.44720337,0.02443962,0.73967562,0.02573497,1.87888114,1.88642411,1.82687492
-3.59279640,4.64708624,0.02479096,0.73456727,0.02679894,1.96916110,1.91305696,1.93386605
-3.58679340,4.85271652,0.02514487,0.73142719,0.02803977,2.06156065,1.94728314,2.04171725
-3.58079040,5.06039185,0.02550231,0.72983243,0.02943429,2.15466573,1.98804120,2.14851315
-3.57478739,5.26620482,0.02586339,0.72932250,0.03095500,2.24699680,2.03408002,2.25226035
-3.56878439,5.46614925,0.02622749,0.72941852,0.03257067,2.33704567,2.08399813,2.35094186
-3.56278139,5.65623240,0.02659350,0.72964215,0.03424714,2.42331435,2.13628717,2.44257453
-3.55677839,5.83258972,0.02696003,0.72953365,0.03594811,2.50435494,2.18937795,2.52526728
-3.55077539,5.99159832,0.02732578,0.72866840,0.03763620,2.57880942,2.24168772,2.59727830
-3.54477239,6.12998525,0.02768991,0.72667119,0.03927396,2.64544821,2.29166746,2.65706874
-3.53876938,6.24492695,0.02805243,0.72322813,0.04082496,2.70320606,2.33784752,2.70335098
-3.53276638,6.33413607,0.02841458,0.71809551,0.04225497,2.75121434,2.37888063,2.73512957
-3.52676338,6.39593254,0.02877921,0.71110578,0.04353299,2.78882820,2.41358068,2.75173300
-3.52076038,6.42929607,0.02915102,0.70217026,0.04463236,2.81564781,2.44095639,2.75283517
-3.51475738,6.43389806,0.02953677,0.69127898,0.04553168,2.83153260,2.46023871,2.73846555
-3.50875438,6.41011149,0.02994540,0.67849750,0.04621568,2.83660780,2.47090115,2.70900772
-3.50275138,6.35899851,0.03038790,0.66396126,0.04667581,2.83126293,2.47267230,2.66518638
-3.49674837,6.28227583,0.03087715,0.64786767,0.04691078,2.81614196,2.46554022,2.60804335
-3.49074537,6.18225946,0.03142756,0.63046638,0.04692674,2.79212542,2.44974841,2.53890382
-3.48474237,6.06179074,0.03205456,0.61204820,0.04673737,2.76030481,2.42578352,2.45933417
-3.47873937,5.92414660,0.03277394,0.59293316,0.04636358,2.72195025,2.39435520,2.37109332
-3.47273637,5.77293744,0.03360113,0.57345812,0.04583311,2.67847236,2.35636872,2.27607957
-3.46673337,5.61199657,0.03455033,0.55396453,0.04517981,2.63137965,2.31289137,2.17627516
-3.46073037,5.44526540,0.03563362,0.53478666,0.04444276,2.58223310,2.26511388,2.07369079
-3.45472736,5.27667862,0.03686007,0.51624068,0.04366522,2.53259932,2.21430831,1.97031203
-3.44872436,5.11005348,0.03823488,0.49861509,0.04289337,2.48400419,2.16178392,1.86804981
-3.44272136,4.94898713,0.03975859,0.48216255,0.04217503,2.43788847,2.10884291,1.76869630
-3.43671836,4.79676533,0.04142648,0.46709349,0.04155824,2.39556697,2.05673762,1.67388776
-3.43071536,4.65628545,0.04322805,0.45357151,0.04108986,2.35819274,2.00663099,1.58507516
-3.42471236,4.52999595,0.04514681,0.44171073,0.04081416,2.32672738,1.95956178,1.50350320
-3.41870935,4.41985384,0.04716023,0.43157503,0.04077146,2.30191842,1.91641594,1.43019797
-3.41270635,4.32730105,0.04924004,0.42317901,0.04099696,2.28428443,1.87790529,1.36596305
-3.40670335,4.25325958,0.05135267,0.41649081,0.04151960,2.27410833,1.84455432,1.31138374
-3.40070035,4.19814523,0.05346006,0.41143631,0.04236116,2.27143886,1.81669550,1.26683869
-3.39469735,4.16189860,0.05552066,0.40790466,0.04353562,2.27610014,1.79447329,1.23251816
-3.38869435,4.14403184,0.05749064,0.40575495,0.04504867,2.28770891,1.77785658,1.20844779
-3.38269135,4.14368924,0.05932525,0.40482361,0.04689753,2.30569882,1.76665886,1.19451696
-3.37668834,4.15971917,0.06098032,0.40493240,0.04907114,2.32935094,1.76056528,1.19051041
-3.37068534,4.19075485,0.06241374,0.40589664,0.05155050,2.35782951,1.75916525,1.19614202
-3.36468234,4.23530104,0.06358706,0.40753353,0.05430941,2.39022175,1.76198918,1.21108943
-3.35867934,4.29182361,0.06446682,0.40967011,0.05731548,2.42558056,1.76854758,1.23502831
-3.35267634,4.35883878,0.06502591,0.41215087,0.06053137,2.46296850,1.77837084,1.26766483
-3.34667334,4.43499877,0.06524458,0.41484453,0.06391631,2.50150182,1.79104772,1.30876521
-3.34067034,4.51917042,0.06511132,0.41764992,0.06742773,2.54039269,1.80626075,1.35818088
-3.33466733,4.61050352,0.06462336,0.42050072,0.07102311,2.57898820,1.82381668,1.41586798
-3.32866433,4.70848551,0.06378688,0.42336884,0.07466171,2.61680430,1.84367046,1.48190002
-3.32266133,4.81297953,0.06261692,0.42626636,0.07830647,2.65355325,1.86594121,1.55647252
-3.31665833,4.92424306,0.06113694,0.42924580,0.08192554,2.68916283,1.89091900,1.63989865
-3.31065533,5.04292507,0.05937808,0.43239864,0.08549382,2.72378616,1.91906176,1.73259527
-3.30465233,5.17003989,0.05737814,0.43585217,0.08899397,2.75780084,1.95098166,1.83505897
-3.29864932,5.30691744,0.05518038,0.43976444,0.09241718,2.79179685,1.98742113,1.94783214
-3.29264632,5.45512986,0.05283207,0.44431758,0.09576342,2.82655264,2.02921886,2.07145983
-3.28664332,5.61639629,0.05038300,0.44970946,0.09904114,2.86299982,2.07726681,2.20643841
-3.28064032,5.79246831,0.04788387,0.45614403,0.10226654,2.90217704,2.13245956,2.35315782
-3.27463732,5.98500022,0.04538470,0.46382056,0.10546225,2.94517446,2.19563802,2.51183977
-3.26863432,6.19540936,0.04293338,0.47292215,0.10865550,2.99307075,2.26752975,2.68247477
-3.26263132,6.42473263,0.04057417,0.48360396,0.11187599,3.04686521,2.34868852,2.86476115
-3.25662831,6.67348648,0.03834657,0.49598170,0.11515336,3.10740792,2.43943621,3.05804985
-3.25062531,6.94153795,0.03628423,0.51012085,0.11851449,3.17533134,2.53980985,3.26129838
-3.24462231,7.22799455,0.03441417,0.52602723,0.12198076,3.25098704,2.64951714,3.47303785
-3.23861931,7.53112036,0.03275620,0.54363948,0.12556546,3.33439101,2.76790298,3.69135588
-3.23261631,7.84828511,0.03132268,0.56282390,0.12927145,3.42518126,2.89392980,3.91389841
-3.22661331,8.17595156,0.03011845,0.58337209,0.13308923,3.52259039,3.02617355,4.13789189
-3.22061031,8.50970495,0.02914105,0.60500186,0.13699561,3.62543590,3.16283666,4.36018700
-3.21460730,8.84432611,0.02838114,0.62736134,0.14095304,3.73212966,3.30177860,4.57732332
-3.20860430,9.17390777,0.02782319,0.65003653,0.14490971,3.84070732,3.44056375,4.78561366
-3.20260130,9.49201091,0.02744623,0.67256212,0.14880038,3.94887726,3.57652517,4.98124535
-3.19659830,9.79185596,0.02722489,0.69443515,0.15254805,4.05408765,3.70684237,5.16039465
-3.19059530,10.06654119,0.02713037,0.71513113,0.15606633,4.15360914,3.82862994,5.31934959
-3.18459230,10.30927906,0.02713164,0.73412192,0.15926242,4.24462974,3.93903342,5.45463589
-3.17858929,10.51363974,0.02719651,0.75089467,0.16204060,4.32435763,4.03532832,5.56314001
-3.17258629,10.67379046,0.02729280,0.76497088,0.16430605,4.39012720,4.11501754,5.64222355
-3.16658329,10.78471895,0.02738941,0.77592473,0.16596877,4.43950311,4.17592289,5.68982325
-3.16058029,10.84243017,0.02745726,0.78339985,0.16694747,4.47037743,4.21626617,5.70453164
-3.15457729,10.84410643,0.02747019,0.78712364,0.16717320,4.48105502,4.23473583,5.68565421
-3.14857429,10.78822300,0.02740564,0.78691847,0.16659255,4.47032292,4.23053624,5.63324012
-3.14257129,10.67461353,0.02724526,0.78270923,0.16517020,4.43750047,4.20341688,5.54808497
-3.13656828,10.50448232,0.02697522,0.77452680,0.16289081,4.38246777,4.15368042,5.43170544
-3.13056528,10.28036325,0.02658643,0.76250736,0.15976011,4.30567145,4.08216932,5.28628717
-3.12456228,10.00602792,0.02607461,0.74688760,0.15580507,4.20810765,3.99023193,5.11460852
-3.11855928,9.68634839,0.02544009,0.72799606,0.15107337,4.09128374,3.87967006,4.91994417
-3.11255628,9.32712185,0.02468753,0.70624112,0.14563193,3.95716095,3.75267093,4.70595340
-3.10655328,8.93486661,0.02382551,0.68209626,0.13956494,3.80808152,3.61172714,4.47655842
-3.10055028,8.51659994,0.02286601,0.65608348,0.13297117,3.64668418,3.45954889,4.23581862
-3.09454727,8.07960870,0.02182380,0.62875547,0.12596101,3.47581274,3.29897286,3.98780658
-3.08854427,7.63122380,0.02071581,0.60067771,0.11865319,3.29842234,3.13287219,3.73649099
-3.08254127,7.17860851,0.01956047,0.57241120,0.11117145,3.11748798,2.96407173,3.48563153
-3.07653827,6.72856979,0.01837711,0.54449651,0.10364134,2.93591964,2.79527227,3.23868939
-3.07053527,6.28739942,0.01718535,0.51744007,0.09618724,2.75648741,2.62898662,2.99875642
-3.06453227,5.86075035,0.01600457,0.49170290,0.08892969,2.58175954,2.46748982,2.76850447
-3.05852926,5.45355075,0.01485350,0.46769241,0.08198327,2.41405521,2.31278451,2.55015558
-3.05252626,5.06995651,0.01374986,0.44575718,0.07545484,2.25541291,2.16658189,2.34547231
-3.04652326,4.71334042,0.01271008,0.42618479,0.06944245,2.10757423,2.03029740,2.15576680
-3.04052026,4.38631442,0.01174914,0.40920244,0.06403461,1.97198215,1.90505982,1.98192598
-3.03451726,4.09077970,0.01088051,0.39498001,0.05931006,1.84979185,1.79173145,1.82444995
-3.02851426,3.82799834,0.01011611,0.38363504,0.05533789,1.74189163,1.69093683,1.68350005
-3.02251126,3.59867917,0.00946633,0.37523900,0.05217794,1.64893100,1.60309678,1.55895297
-3.01650825,3.40307078,0.00894011,0.36982422,0.04988131,1.57135280,1.52846488,1.45045723
-3.01050525,3.24105412,0.00854506,0.36739093,0.04849090,1.50942625,1.46716307,1.35748871
-3.00450225,3.11222863,0.00828745,0.36791365,0.04804189,1.46327786,1.41921391,1.27940217
-2.99849925,3.01598606,0.00817234,0.37134654,0.04856201,1.43291775,1.38456684,1.21547640
-2.99249625,2.95156787,0.00820356,0.37762723,0.05007155,1.41825934,1.36311701,1.16495113
-2.98649325,2.91810361,0.00838369,0.38667885,0.05258307,1.41913098,1.35471534,1.12705463
-2.98049025,2.91462902,0.00871399,0.39841029,0.05610073,1.43527893,1.35916955,1.10102151
-2.97448724,2.94008433,0.00919425,0.41271451,0.06061932,1.46636190,1.37623639,1.08610111
-2.96848424,2.99329484,0.00982264,0.42946533,0.06612302,1.51193786,1.40560621,1.08155715
-2.96248124,3.07293699,0.01059551,0.44851300,0.07258393,1.57144475,1.44688133,1.08666020
-2.95647824,3.17749429,0.01150716,0.46967896,0.07996052,1.64417720,1.49955042,1.10067455
-2.95047524,3.30520844,0.01254962,0.49275054,0.08819616,1.72926163,1.56296124,1.12284164
-2.94447224,3.45403096,0.01371248,0.51747602,0.09721774,1.82563274,1.63629444,1.15236226
-2.93846923,3.62158124,0.01498274,0.54356087,0.10693479,1.93201388,1.71854115,1.18837945
-2.93246623,3.80511616,0.01634471,0.57066567,0.11723894,2.04690422,1.80848669,1.22996436
-2.92646323,4.00151595,0.01778008,0.59840621,0.12800405,2.16857503,1.90470278,1.27610673
-2.92046023,4.20728999,0.01926797,0.62635614,0.13908717,2.29507678,2.00554995,1.32571127
-2.91445723,4.41860488,0.02078522,0.65405247,0.15033010,2.42425844,2.10919117,1.37760106
-2.90845423,4.63133571,0.02230672,0.68100380,0.16156198,2.55379935,2.21361733,1.43052824
-2.90245123,4.84114004,0.02380585,0.70670124,0.17260255,2.68125328,2.31668423,1.48319196
-2.89644822,5.04355237,0.02525511,0.73063158,0.18326616,2.80410351,2.41616005,1.53426310
-2.89044522,5.23409542,0.02662674,0.75229215,0.19336643,2.91982700,2.50978165,1.58241438
-2.88444222,5.40840371,0.02789347,0.77120683,0.20272128,3.02596491,2.59531745,1.62635479
-2.87843922,5.56235322,0.02902929,0.78694217,0.21115824,3.12019630,2.67063389,1.66486619
-2.87243622,5.69219098,0.03001022,0.79912295,0.21851970,3.20041151,2.73376268,1.69684027
-2.86643322,5.79465777,0.03081503,0.80744630,0.22466789,3.26478142,2.78296521,1.72131382
-2.86043022,5.86709746,0.03142594,0.81169350,0.22948944,3.31181904,2.81679123,1.73750020
-2.85442721,5.90754704,0.03182922,0.81173876,0.23289909,3.34043010,2.83412865,1.74481533
-2.84842421,5.91480237,0.03201558,0.80755460,0.23484253,3.34994995,2.83424193,1.74289653
-2.84242121,5.88845600,0.03198052,0.79921326,0.23529812,3.34016460,2.81679721,1.73161328
-2.83641821,5.82890486,0.03172445,0.78688413,0.23427744,3.31131480,2.78187280,1.71106908
-2.83041521,5.73732738,0.03125266,0.77082733,0.23182463,3.26408276,2.72995470,1.68159431
-2.82441221,5.61563106,0.03057509,0.75138362,0.22801447,3.19956231,2.66191725,1.64373054
-2.81840920,5.46637348,0.02970597,0.72896135,0.22294944,3.11921396,2.57899025,1.59820691
-2.81240620,5.29266078,0.02866334,0.70402093,0.21675577,3.02480730,2.48271412,1.54591015
-2.80640320,5.09802899,0.02746836,0.67705778,0.20957878,2.91835373,2.37488562,1.48784946
-2.80040020,4.88631449,0.02614463,0.64858462,0.20157772,2.80203301,2.25749672,1.42511843
-2.79439720,4.66151986,0.02471741,0.61911395,0.19292031,2.67811743,2.13266990,1.35885572
-2.78839420,4.42768206,0.02321285,0.58914157,0.18377731,2.54889717,2.00259267,1.29020651
-2.78239120,4.18874881,0.02165719,0.55913201,0.17431744,2.41661051,1.86945449,1.22028659
-2.77638819,3.94846881,0.02007604,0.52950642,0.16470265,2.28338200,1.73538868,1.15015056
-2.77038519,3.71030007,0.01849377,0.50063335,0.15508422,2.15117093,1.60242155,1.08076566
-2.76438219,3.47733973,0.01693290,0.47282283,0.14559959,2.02173211,1.47243046,1.01299189
-2.75837919,3.25227693,0.01541373,0.44632376,0.13637019,1.89658981,1.34711197,0.94756915
-2.75237619,3.03736939,0.01395398,0.42132437,0.12750012,1.77702514,1.22796047,0.88511148
-2.74637319,2.83444252,0.01256860,0.39795576,0.11907587,1.66407634,1.11625721,0.82610802
-2.74037019,2.64490919,0.01126974,0.37629779,0.11116682,1.55855054,1.01306900,0.77093025
-2.73436718,2.46980675,0.01006674,0.35638691,0.10382645,1.46104540,0.91925539,0.71984444
-2.72836418,2.30984767,0.00896627,0.33822525,0.09709422,1.37197811,0.83548277,0.67302829
-2.72236118,2.16547924,0.00797258,0.32179039,0.09099772,1.29161933,0.76224359,0.63059051
-2.71635818,2.03694798,0.00708768,0.30704499,0.08555513,1.22012947,0.69987869,0.59259195
-2.71035518,1.92436418,0.00631172,0.29394578,0.08077765,1.15759450,0.64860084,0.55906702
-2.70435218,1.82776257,0.00564323,0.28245141,0.07667181,1.10405927,0.60851764,0.53004435
-2.69834917,1.74715563,0.00507949,0.27252857,0.07324144,1.05955590,0.57965209,0.50556541
-2.69234617,1.68257660,0.00461675,0.26415623,0.07048925,1.02412606,0.56195959,0.48570038
-2.68634317,1.63411046,0.00425055,0.25732773,0.06841780,0.99783566,0.55534033,0.47056066
-2.68034017,1.60191149,0.00397591,0.25205072,0.06703007,0.98078170,0.55964653,0.46030749
-2.67433717,1.58620742,0.00378750,0.24834507,0.06632925,0.97309108,0.57468440,0.45515653
-2.66833417,1.58729065,0.00367978,0.24623890,0.06631814,0.97491186,0.60021096,0.45537847
-2.66233117,1.60549795,0.00364707,0.24576313,0.06699795,0.98639798,0.63592646,0.46129571
-2.65632816,1.64118043,0.00368362,0.24694491,0.06836680,1.00768864,0.68146328,0.47327565
-2.65032516,1.69466637,0.00378359,0.24980041,0.07041786,1.03888404,0.73637257,0.49172074
-2.64432216,1.76621935,0.00394106,0.25432744,0.07313740,1.08001909,0.80010988,0.51705608
-2.63831916,1.85599473,0.00415001,0.26049847,0.07650286,1.13103708,0.87202151,0.54971491
-2.63231616,1.96399707,0.00440429,0.26825435,0.08048103,1.19176502,0.95133277,0.59012267
-2.62631316,2.09004121,0.00469756,0.27749944,0.08502657,1.26189240,1.03713986,0.63868005
-2.62031016,2.23371921,0.00502334,0.28809819,0.09008094,1.34095480,1.12840637,0.69574564
-2.61430715,2.39437509,0.00537500,0.29987367,0.09557188,1.42832356,1.22396548,0.76161859
-2.60830415,2.57108869,0.00574575,0.31260811,0.10141351,1.52320232,1.32252859,0.83652160
-2.60230115,2.76266955,0.00612876,0.32604557,0.10750704,1.62463085,1.42270050,0.92058476
