energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-6.00000000,2.81101767,0.00329863,0.63247989,0.65982635,0.28973583,0.01737455,0.95321675,1.84964905,0.67508335
-5.99399700,2.84792966,0.00347754,0.63736693,0.67320267,0.29676806,0.01659391,0.97022908,1.87592579,0.68446782
-5.98799400,2.88527086,0.00366084,0.64149046,0.68638041,0.30469832,0.01585251,0.98885523,1.89975107,0.69312630
-5.98199100,2.92199136,0.00384520,0.64463918,0.69904797,0.31343299,0.01516052,1.00873005,1.92028614,0.70077103
-5.97598799,2.95713230,0.00402718,0.64663715,0.71092020,0.32287535,0.01452617,1.02949434,1.93680516,0.70715389
-5.96998499,2.98987729,0.00420335,0.64735391,0.72175300,0.33293158,0.01395566,1.05081380,1.94873151,0.71207852
-5.96398199,3.01959882,0.00437036,0.64671288,0.73135675,0.34351681,0.01345317,1.07239745,1.95566822,0.71541054
-5.95797899,3.04589711,0.00452508,0.64469744,0.73960785,0.35456100,0.01302087,1.09401439,1.95742110,0.71708532
-5.95197599,3.06862935,0.00466468,0.64135443,0.74645769,0.36601436,0.01265908,1.11550816,1.95401324,0.71711286
-5.94597299,3.08792758,0.00478672,0.63679479,0.75193862,0.37785188,0.01236642,1.13680786,1.94569020,0.71557954
-5.93996998,3.10420413,0.00488923,0.63119132,0.75616635,0.39007675,0.01213996,1.15793539,1.93291529,0.71264657
-5.93396698,3.11814382,0.00497075,0.62477347,0.75933865,0.40272243,0.01197547,1.17900827,1.91635528,0.70854511
-5.92796398,3.13068303,0.00503039,0.61781953,0.76173018,0.41585312,0.01186765,1.20023764,1.89685669,0.70356834
-5.92196098,3.14297615,0.00506781,0.61064639,0.76368364,0.42956245,0.01181036,1.22192154,1.87541383,0.69806069
-5.91595798,3.15635057,0.00508325,0.60359734,0.76559751,0.44397046,0.01179683,1.24443318,1.85312977,0.69240468
-5.90995498,3.17225193,0.00507748,0.59702849,0.76791071,0.45921881,0.01181992,1.26820498,1.83117191,0.68700602
-5.90395198,3.19218179,0.00505174,0.59129428,0.77108504,0.47546423,0.01187231,1.29370851,1.81072408,0.68227744
-5.89794897,3.21763039,0.00500769,0.58673293,0.77558591,0.49287066,0.01194666,1.32143139,1.79293716,0.67862213
-5.89194597,3.25000721,0.00494733,0.58365220,0.78186239,0.51160006,0.01203579,1.35185184,1.77888049,0.67641731
-5.88594297,3.29057258,0.00487290,0.58231629,0.79032732,0.53180253,0.01213286,1.38541222,1.76949616,0.67599876
-5.87993997,3.34037313,0.00478678,0.58293448,0.80133856,0.55360594,0.01223137,1.42249254,1.76555828,0.67764695
-5.87393697,3.40018440,0.00469141,0.58565182,0.81518207,0.57710562,0.01232535,1.46338532,1.76763905,0.68157531
-5.86793397,3.47046296,0.00458917,0.59054253,0.83205785,0.60235470,0.01240938,1.50827297,1.77608313,0.68792117
-5.86193097,3.55131072,0.00448233,0.59760629,0.85206926,0.62935539,0.01247861,1.55720899,1.79099170,0.69673978
-5.85592796,3.64245313,0.00437295,0.60676755,0.87521634,0.65805192,0.01252882,1.61010388,1.81221670,0.70800157
-5.84992496,3.74323254,0.00426285,0.61787804,0.90139348,0.68832539,0.01255640,1.66671678,1.83936580,0.72159288
-5.84392196,3.85261750,0.00415357,0.63072223,0.93039154,0.71999100,0.01255837,1.72665337,1.87181774,0.73732000
-5.83791896,3.96922770,0.00404635,0.64502553,0.96190450,0.75279791,0.01253235,1.78937047,1.90874740,0.75491635
-5.83191596,4.09137378,0.00394213,0.66046498,0.99554010,0.78643183,0.01247658,1.85418724,1.94915947,0.77405252
-5.82591296,4.21711053,0.00384158,0.67668165,1.03083430,0.82052056,0.01238984,1.92030280,1.99192906,0.79434862
-5.81990995,4.34430109,0.00374514,0.69329456,1.06726859,0.85464209,0.01227151,1.98681959,2.03584744,0.81538845
-5.81390695,4.47068956,0.00365308,0.70991506,1.10428950,0.88833529,0.01212148,2.05277152,2.07967060,0.83673479
-5.80790395,4.59397862,0.00356553,0.72616136,1.14132935,0.92111268,0.01194021,2.11715569,2.12216855,0.85794508
-5.80190095,4.71190882,0.00348259,0.74167229,1.17782711,0.95247480,0.01172861,2.17896638,2.16217268,0.87858692
-5.79589795,4.82233582,0.00340434,0.75611977,1.21324858,0.98192567,0.01148813,2.23722960,2.19861929,0.89825255
-5.78989495,4.92330209,0.00333097,0.76921940,1.24710471,1.00898856,0.01122063,2.29103664,2.23058707,0.91657169
-5.78389195,5.01309991,0.00326274,0.78073871,1.27896731,1.03322152,0.01092842,2.33957507,2.25732694,0.93322238
-5.77788894,5.09032275,0.00320010,0.79050276,1.30848135,1.05423184,0.01061421,2.38215570,2.27828288,0.94793912
-5.77188594,5.15390293,0.00314366,0.79839685,1.33537341,1.07168896,0.01028102,2.41823414,2.29310315,0.96051827
-5.76588294,5.20313402,0.00309424,0.80436638,1.35945581,1.08533502,0.00993217,2.44742606,2.30164146,0.97082045
-5.75987994,5.23767730,0.00305279,0.80841388,1.38062644,1.09499277,0.00957119,2.46951546,2.30394847,0.97876998
-5.75387694,5.25755245,0.00302043,0.81059355,1.39886433,1.10057039,0.00920173,2.48445552,2.30025448,0.98435157
-5.74787394,5.26311341,0.00299833,0.81100372,1.41422146,1.10206301,0.00882752,2.49236226,2.29094433,0.98760456
-5.74187094,5.25501104,0.00298771,0.80977756,1.42681115,1.09955101,0.00845223,2.49350136,2.27652639,0.98861513
-5.73586793,5.23414503,0.00298972,0.80707285,1.43679403,1.09319502,0.00807943,2.48826905,2.25759734,0.98750701
-5.72986493,5.20160774,0.00300539,0.80306120,1.44436224,1.08322813,0.00771247,2.47716801,2.23480489,0.98443129
-5.72386193,5.15862321,0.00303550,0.79791735,1.44972299,1.06994553,0.00735440,2.46077979,2.20881046,0.97955587
-5.71785893,5.10648463,0.00308056,0.79180927,1.45308221,1.05369233,0.00700794,2.43973528,2.18025380,0.97305517
-5.71185593,5.04649349,0.00314067,0.78488937,1.45462944,1.03484991,0.00667535,2.41468460,2.14972149,0.96510065
-5.70585293,4.97990339,0.00321552,0.77728732,1.45452475,1.01382173,0.00635846,2.38626824,2.11772056,0.95585259
-5.69984992,4.90787133,0.00330430,0.76910486,1.45288824,0.99101915,0.00605861,2.35509069,2.08465866,0.94545344
-5.69384692,4.83141842,0.00340569,0.76041263,1.44979294,0.96684790,0.00577664,2.32169803,2.05083131,0.93402310
-5.68784392,4.75140172,0.00351786,0.75124923,1.44526121,0.94169588,0.00551292,2.28656029,2.01641658,0.92165624
-5.68184092,4.66849796,0.00363847,0.74162238,1.43926495,0.91592270,0.00526737,2.25005949,1.98147720,0.90842160
-5.67583792,4.58319948,0.00376474,0.73151208,1.43172944,0.88985145,0.00503952,2.21248360,1.94596931,0.89436333
-5.66983492,4.49582182,0.00389350,0.72087544,1.42254054,0.86376284,0.00482856,2.17402659,1.90975739,0.87950403
-5.66383192,4.40652195,0.00402130,0.70965292,1.41155483,0.83789197,0.00463345,2.13479408,1.87263376,0.86384936
-5.65782891,4.31532552,0.00414448,0.69777553,1.39861204,0.81242752,0.00445297,2.09481427,1.83434180,0.84739381
-5.65182591,4.22216122,0.00425930,0.68517267,1.38354894,0.78751337,0.00428581,2.05405293,1.79460109,0.83012720
-5.64582291,4.12689979,0.00436207,0.67178002,1.36621408,0.76325226,0.00413070,2.01243175,1.75313320,0.81204161
-5.63981991,4.02939540,0.00444929,0.65754727,1.34648231,0.73971112,0.00398648,1.96984845,1.70968666,0.79313834
-5.63381691,3.92952680,0.00451775,0.64244511,1.32426837,0.71692767,0.00385217,1.92619776,1.66405983,0.77343431
-5.62781391,3.82723587,0.00456463,0.62647123,1.29953886,0.69491768,0.00372707,1.88139162,1.61612054,0.75296783
-5.62181091,3.72256144,0.00458766,0.60965503,1.27232168,0.67368257,0.00361085,1.83537779,1.56582167,0.73180315
-5.61580790,3.61566644,0.00458514,0.59206075,1.24271276,0.65321657,0.00350354,1.78815541,1.51321194,0.71003374
-5.60980490,3.50685698,0.00455601,0.57378896,1.21087937,0.63351328,0.00340564,1.73978704,1.45844165,0.68778391
-5.60380190,3.39659231,0.00449991,0.55497626,1.17706002,0.61457107,0.00331811,1.69040627,1.40176315,0.66520884
-5.59779890,3.28548514,0.00441715,0.53579315,1.14156085,0.59639705,0.00324234,1.64022062,1.34352632,0.64249281
-5.59179590,3.17429232,0.00430871,0.51644023,1.10474865,0.57900954,0.00318021,1.58950970,1.28416922,0.61984575
-5.58579290,3.06389622,0.00417621,0.49714279,1.06704083,0.56243874,0.00313400,1.53861867,1.22420474,0.59749817
-5.57978989,2.95527796,0.00402181,0.47814408,1.02889277,0.54672590,0.00310633,1.48794747,1.16420368,0.57569468
-5.57378689,2.84948351,0.00384814,0.45969736,0.99078314,0.53192087,0.00310013,1.43793644,1.10477532,0.55468632
-5.56778389,2.74758458,0.00365819,0.44205722,0.95319782,0.51807848,0.00311850,1.38904908,1.04654625,0.53472207
-5.56178089,2.65063597,0.00345524,0.42547044,0.91661318,0.50525380,0.00316465,1.34175299,0.99013846,0.51603969
-5.55577789,2.55963159,0.00324269,0.41016667,0.88147930,0.49349695,0.00324170,1.29649982,0.93614752,0.49885663
-5.54977489,2.47546123,0.00302399,0.39634953,0.84820405,0.48284754,0.00335264,1.25370542,0.88512186,0.48336100
-5.54377189,2.39887003,0.00280254,0.38418821,0.81713863,0.47332937,0.00350010,1.21373111,0.83754385,0.46970335
-5.53776888,2.33042283,0.00258154,0.37381027,0.78856505,0.46494556,0.00368625,1.17686699,0.79381341,0.45798943
-5.53176588,2.27047490,0.00236395,0.36529561,0.76268632,0.45767468,0.00391263,1.14331818,0.75423475,0.44827441
-5.52576288,2.21915059,0.00215244,0.35867218,0.73961949,0.45146793,0.00418004,1.11319453,0.71900665,0.44055876
-5.51975988,2.17633098,0.00194927,0.35391349,0.71939208,0.44624782,0.00448837,1.08650435,0.68821661,0.43478611
-5.51375688,2.14165114,0.00175634,0.35093804,0.70194175,0.44190819,0.00483651,1.06315249,0.66183900,0.43084323
-5.50775388,2.11450730,0.00157510,0.34961087,0.68711950,0.43831591,0.00522228,1.04294266,0.63973713,0.42856215
-5.50175088,2.09407361,0.00140661,0.34974707,0.67469598,0.43531400,0.00564234,1.02558414,0.62166928,0.42772438
-5.49574787,2.07932802,0.00125152,0.35111723,0.66437084,0.43272612,0.00609221,1.01070226,0.60729810,0.42806729
-5.48974487,2.06908606,0.00111010,0.35345455,0.65578467,0.43036223,0.00656628,0.99785251,0.59620334,0.42929209
-5.48374187,2.06204124,0.00098230,0.35646349,0.64853294,0.42802519,0.00705785,0.98653725,0.58789695,0.43107344
-5.47773887,2.05681042,0.00086778,0.35982943,0.64218149,0.42551782,0.00755928,0.97622468,0.58184038,0.43307013
-5.47173587,2.05198217,0.00076596,0.36322917,0.63628287,0.42265037,0.00806211,0.96636897,0.57746307,0.43493642
-5.46573287,2.04616621,0.00067607,0.36634170,0.63039283,0.41924779,0.00855728,0.95643082,0.57418161,0.43633363
-5.45972986,2.03804185,0.00059720,0.36885882,0.62408647,0.41515665,0.00903532,0.94589756,0.57141881,0.43694148
-5.45372686,2.02640353,0.00052836,0.37049530,0.61697314,0.41025123,0.00948665,0.93430208,0.56862193,0.43646866
-5.44772386,2.01020157,0.00046851,0.37099807,0.60870983,0.40443876,0.00990180,0.92123961,0.56527953,0.43466232
-5.44172086,1.98857668,0.00041661,0.37015408,0.59901232,0.39766326,0.01027174,0.90638200,0.56093628,0.43131600
-5.43571786,1.96088683,0.00037164,0.36779666,0.58766383,0.38990820,0.01058815,0.88948882,0.55520528,0.42627571
-5.42971486,1.92672567,0.00033264,0.36380998,0.57452087,0.38119748,0.01084365,0.87041492,0.54777753,0.41944404
-5.42371186,1.88593195,0.00029873,0.35813169,0.55951614,0.37159510,0.01103208,0.84911432,0.53842833,0.41078210
-5.41770885,1.83858981,0.00026910,0.35075350,0.54265852,0.36120323,0.01114868,0.82564031,0.52702049,0.40030925
-5.41170585,1.78502028,0.00024304,0.34171986,0.52403020,0.35015900,0.01119025,0.80014196,0.51350439,0.38810083
-5.40570285,1.72576454,0.00021994,0.33112494,0.50378126,0.33862997,0.01115525,0.77285714,0.49791512,0.37428399
-5.39969985,1.66156005,0.00019929,0.31910793,0.48212200,0.32680871,0.01104383,0.74410263,0.48036690,0.35903182
-5.39369685,1.59331075,0.00018067,0.30584716,0.45931344,0.31490642,0.01085785,0.71426158,0.46104526,0.34255625
-5.38769385,1.52205280,0.00016374,0.29155319,0.43565651,0.30314610,0.01060077,0.68376919,0.44019743,0.32510002
-5.38169085,1.44891738,0.00014822,0.27646136,0.41148037,0.29175537,0.01027754,0.65309684,0.41812145,0.30692800
-5.37568784,1.37509236,0.00013392,0.26082410,0.38713045,0.28095927,0.00989440,0.62273571,0.39515459,0.28831853
-5.36968484,1.30178421,0.00012069,0.24490334,0.36295664,0.27097327,0.00945869,0.59318022,0.37166161,0.26955485
-5.36368184,1.23018184,0.00010843,0.22896343,0.33930211,0.26199673,0.00897858,0.56491207,0.34802341,0.25091724
-5.35767884,1.16142353,0.00009705,0.21326477,0.31649316,0.25420705,0.00846280,0.53838542,0.32462649,0.23267596
-5.35167584,1.09656818,0.00008653,0.19805845,0.29483034,0.24775455,0.00792038,0.51401352,0.30185367,0.21508532
-5.34567284,1.03657168,0.00007681,0.18358203,0.27458121,0.24275852,0.00736038,0.49215745,0.28007635,0.19837910
-5.33966983,0.98226891,0.00006790,0.17005656,0.25597473,0.23930411,0.00679162,0.47311701,0.25964844,0.18276722
-5.33366683,0.93436176,0.00005977,0.15768486,0.23919745,0.23744061,0.00622249,0.45712407,0.24090222,0.16843391
-5.32766383,0.89341302,0.00005242,0.14665107,0.22439139,0.23718067,0.00566071,0.44433848,0.22414588,0.15553711
-5.32166083,0.85984604,0.00004583,0.13712124,0.21165360,0.23850078,0.00511320,0.43484640,0.20966286,0.14420917
-5.31565783,0.83394947,0.00004000,0.12924494,0.20103721,0.24134281,0.00458595,0.42866107,0.19771260,0.13455853
-5.30965483,0.81588653,0.00003490,0.12315758,0.19255375,0.24561648,0.00408396,0.42572580,0.18853257,0.12667225
-5.30365183,0.80570793,0.00003053,0.11898318,0.18617654,0.25120277,0.00361120,0.42591890,0.18234112,0.12061913
-5.29764882,0.80336735,0.00002685,0.11683742,0.18184498,0.25795795,0.00317061,0.42906022,0.17934085,0.11645318
-5.29164582,0.80873876,0.00002385,0.11683057,0.17946930,0.26571820,0.00276416,0.43491906,0.17972209,0.11421718
-5.28564282,0.82163415,0.00002151,0.11907020,0.17893578,0.27430462,0.00239288,0.44322308,0.18366610,0.11394603
-5.27963982,0.84182110,0.00001979,0.12366319,0.18011196,0.28352840,0.00205699,0.45366770,0.19134766,0.11566975
-5.27363682,0.86903901,0.00001866,0.13071703,0.18285191,0.29319599,0.00175598,0.46592585,0.20293657,0.11941584
-5.26763382,0.90301325,0.00001811,0.14034012,0.18700111,0.30311418,0.00148872,0.47965759,0.21859806,0.12521092
-5.26163082,0.94346664,0.00001811,0.15264098,0.19240103,0.31309476,0.00125362,0.49451938,0.23849164,0.13308151
-5.25562781,0.99012776,0.00001863,0.16772629,0.19889314,0.32295889,0.00104868,0.51017266,0.26276842,0.14305379
-5.24962481,1.04273571,0.00001965,0.18569771,0.20632234,0.33254074,0.00087167,0.52629159,0.29156685,0.15515249
-5.24362181,1.10104134,0.00002114,0.20664763,0.21453986,0.34169068,0.00072018,0.54256976,0.32500695,0.16939879
-5.23761881,1.16480492,0.00002307,0.23065386,0.22340531,0.35027763,0.00059174,0.55872571,0.36318314,0.18580744
-5.23161581,1.23379065,0.00002542,0.25777362,0.23278836,0.35819082,0.00048387,0.57450726,0.40615604,0.20438311
-5.22561281,1.30775845,0.00002816,0.28803680,0.24256959,0.36534078,0.00039418,0.58969464,0.45394348,0.22511632
-5.21960980,1.38645358,0.00003126,0.32143910,0.25264098,0.37165968,0.00032039,0.60410233,0.50651123,0.24797897
-5.21360680,1.46959500,0.00003469,0.35793515,0.26290584,0.37710114,0.00026035,0.61757996,0.56376384,0.27291989
-5.20760380,1.55686317,0.00003840,0.39743211,0.27327850,0.38163943,0.00021212,0.63001206,0.62553618,0.29986057
-5.20160080,1.64788835,0.00004237,0.43978402,0.28368361,0.38526830,0.00017393,0.64131713,0.69158618,0.32869143
-5.19559780,1.74224018,0.00004655,0.48478738,0.29405536,0.38799954,0.00014420,0.65144597,0.76158919,0.35926873
-5.18959480,1.83941947,0.00005090,0.53217814,0.30433668,0.38986122,0.00012155,0.66037958,0.83513467,0.39141264
-5.18359180,1.93885301,0.00005537,0.58163058,0.31447844,0.39089600,0.00010478,0.66812677,0.91172525,0.42490633
-5.17758879,2.03989187,0.00005992,0.63275814,0.32443874,0.39115927,0.00009286,0.67472164,0.99077876,0.45949660
-5.17158579,2.14181382,0.00006450,0.68511643,0.33418240,0.39071750,0.00008490,0.68022107,1.07163330,0.49489582
-5.16558279,2.24382991,0.00006908,0.73820847,0.34368070,0.38964661,0.00008017,0.68470230,1.15355527,0.53078547
-5.15957979,2.34509528,0.00007361,0.79149210,0.35291120,0.38803054,0.00007803,0.68826070,1.23575050,0.56682111
-5.15357679,2.44472380,0.00007808,0.84438947,0.36185783,0.38595996,0.00007797,0.69100763,1.31737798,0.60263865
-5.14757379,2.54180612,0.00008244,0.89629824,0.37051106,0.38353109,0.00007955,0.69306850,1.39756596,0.63786180
-5.14157079,2.63543026,0.00008669,0.94660428,0.37886808,0.38084454,0.00008241,0.69458078,1.47542984,0.67211039
-5.13556778,2.72470374,0.00009082,0.99469543,0.38693296,0.37800423,0.00008624,0.69569199,1.55009118,0.70500926
-5.12956478,2.80877635,0.00009484,1.03997574,0.39471656,0.37511613,0.00009080,0.69655737,1.62069720,0.73619738
-5.12356178,2.88686211,0.00009875,1.08187981,0.40223624,0.37228688,0.00009586,0.69733727,1.68644002,0.76533674
-5.11755878,2.95825948,0.00010258,1.11988652,0.40951517,0.36962213,0.00010123,0.69819399,1.74657482,0.79212072
-5.11155578,3.02236861,0.00010636,1.15353180,0.41658112,0.36722456,0.00010675,0.69928797,1.80043637,0.81628148
-5.10555278,3.07870462,0.00011013,1.18241981,0.42346487,0.36519166,0.00011227,0.70077349,1.84745309,0.83759610
-5.09954977,3.12690636,0.00011392,1.20623213,0.43019804,0.36361301,0.00011766,0.70279356,1.88715832,0.85589115
-5.09354677,3.16673990,0.00011778,1.22473463,0.43681049,0.36256745,0.00012281,0.70547443,1.91919837,0.87104548
-5.08754377,3.19809681,0.00012175,1.23778173,0.44332742,0.36211995,0.00012759,0.70891967,1.94333695,0.88299115
-5.08154077,3.22098723,0.00012586,1.24531795,0.44976615,0.36231842,0.00013192,0.71320413,1.95945623,0.89171242
-5.07553777,3.23552822,0.00013014,1.24737665,0.45613294,0.36319065,0.00013572,0.71836809,1.96755428,0.89724293
-5.06953477,3.24192811,0.00013460,1.24407624,0.46241993,0.36474148,0.00013889,0.72441200,1.96773950,0.89966125
-5.06353177,3.24046794,0.00013925,1.23561379,0.46860246,0.36695050,0.00014138,0.73129206,1.96022210,0.89908491
-5.05752876,3.23148101,0.00014407,1.22225667,0.47463697,0.36977036,0.00014314,0.73891715,1.94530342,0.89566356
-5.05152576,3.21533198,0.00014904,1.20433234,0.48045978,0.37312602,0.00014412,0.74714737,1.92336345,0.88957124
-5.04552276,3.19239671,0.00015410,1.18221708,0.48598679,0.37691496,0.00014431,0.75579452,1.89484736,0.88099854
-5.03951976,3.16304419,0.00015920,1.15632375,0.49111428,0.38100857,0.00014369,0.76462467,1.86025157,0.87014481
-5.03351676,3.12762164,0.00016424,1.12708954,0.49572095,0.38525465,0.00014228,0.77336299,1.82010994,0.85721104
-5.02751376,3.08644355,0.00016913,1.09496392,0.49967109,0.38948118,0.00014008,0.78170074,1.77498078,0.84239358
-5.02151076,3.03978553,0.00017377,1.06039730,0.50281886,0.39350113,0.00013714,0.78930429,1.72543492,0.82587912
-5.01550775,2.98788299,0.00017803,1.02383090,0.50501359,0.39711824,0.00013350,0.79582590,1.67204541,0.80784109
-5.00950475,2.93093478,0.00018181,0.98568812,0.50610573,0.40013358,0.00012924,0.80091583,1.61537887,0.78843762
-5.00350175,2.86911139,0.00018499,0.94636749,0.50595338,0.40235251,0.00012443,0.80423530,1.55598872,0.76781109
-4.99749875,2.80256696,0.00018744,0.90623757,0.50442898,0.40359195,0.00011915,0.80546973,1.49441023,0.74608911
-4.99149575,2.73145419,0.00018908,0.86563358,0.50142577,0.40368742,0.00011349,0.80434158,1.43115724,0.72338687
-4.98549275,2.65594106,0.00018982,0.82485585,0.49686384,0.40249966,0.00010757,0.80062230,1.36672033,0.69981047
-4.97948974,2.57622808,0.00018958,0.78416984,0.49069533,0.39992044,0.00010149,0.79414267,1.30156612,0.67546107
-4.97348674,2.49256463,0.00018834,0.74380754,0.48290849,0.39587733,0.00009535,0.78480108,1.23613746,0.65043934
-4.96748374,2.40526344,0.00018605,0.70396988,0.47353041,0.39033714,0.00008926,0.77256925,1.17085398,0.62484993
-4.96148074,2.31471174,0.00018274,0.66482995,0.46262826,0.38330789,0.00008334,0.75749522,1.10611285,0.59880557
-4.95547774,2.22137846,0.00017843,0.62653660,0.45030882,0.37483920,0.00007768,0.73970323,1.04228929,0.57243047
-4.94947474,2.12581665,0.00017317,0.58921816,0.43671646,0.36502107,0.00007240,0.71939067,0.97973669,0.54586276
-4.94347174,2.02866076,0.00016704,0.55298591,0.42202947,0.35398107,0.00006757,0.69682209,0.91878612,0.51925566
-4.93746873,1.93061877,0.00016015,0.51793725,0.40645504,0.34188013,0.00006328,0.67232060,0.85974510,0.49277741
-4.93146573,1.83245945,0.00015259,0.48415814,0.39022293,0.32890708,0.00005962,0.64625701,0.80289575,0.46660978
-4.92546273,1.73499516,0.00014451,0.45172489,0.37357827,0.31527211,0.00005665,0.61903724,0.74849222,0.44094525
-4.91945973,1.63906117,0.00013603,0.42070519,0.35677368,0.30119968,0.00005442,0.59108854,0.69675772,0.41598299
-4.91345673,1.54549235,0.00012729,0.39115840,0.34006109,0.28692084,0.00005298,0.56284511,0.64788121,0.39192385
-4.90745373,1.45509842,0.00011844,0.36313521,0.32368369,0.27266560,0.00005236,0.53473381,0.60201412,0.36896457
-4.90145073,1.36863903,0.00010961,0.33667671,0.30786816,0.25865546,0.00005259,0.50716046,0.55926730,0.34729151
-4.89544772,1.28679976,0.00010092,0.31181325,0.29281766,0.24509653,0.00005366,0.48049734,0.51970845,0.32707437
-4.88944472,1.21017023,0.00009248,0.28856299,0.27870585,0.23217335,0.00005556,0.45507236,0.48336043,0.30845989
-4.88344172,1.13922545,0.00008440,0.26693052,0.26567198,0.22004375,0.00005829,0.43116028,0.45020045,0.29156630
-4.87743872,1.07431105,0.00007676,0.24690574,0.25381751,0.20883487,0.00006179,0.40897621,0.42016047,0.27647838
-4.87143572,1.01563319,0.00006963,0.22846301,0.24320405,0.19864040,0.00006601,0.38867159,0.39312889,0.26324368
-4.86543272,0.96325352,0.00006305,0.21156083,0.23385289,0.18951916,0.00007089,0.37033271,0.36895346,0.25186998
-4.85942971,0.91708932,0.00005706,0.19614207,0.22574595,0.18149492,0.00007635,0.35398167,0.34744549,0.24232404
-4.85342671,0.87691872,0.00005167,0.18213479,0.21882815,0.17455749,0.00008228,0.33957958,0.32838522,0.23453199
-4.84742371,0.84239082,0.00004687,0.16945367,0.21301098,0.16866494,0.00008858,0.32703183,0.31152804,0.22838097
-4.84142071,0.81303997,0.00004266,0.15800194,0.20817712,0.16374675,0.00009513,0.31619501,0.29661157,0.22372237
-4.83541771,0.78830383,0.00003900,0.14767383,0.20418589,0.15970781,0.00010180,0.30688522,0.28336310,0.22037621
-4.82941471,0.76754410,0.00003586,0.13835728,0.20087928,0.15643303,0.00010845,0.29888726,0.27150722,0.21813674
-4.82341171,0.75006928,0.00003318,0.12993694,0.19808831,0.15379234,0.00011494,0.29196429,0.26077335,0.21677889
-4.81740870,0.73515836,0.00003093,0.12229714,0.19563942,0.15164593,0.00012114,0.28586771,0.25090276,0.21606529
-4.81140570,0.72208455,0.00002904,0.11532491,0.19336072,0.14984948,0.00012690,0.28034663,0.24165497,0.21575384
-4.80540270,0.71013818,0.00002746,0.10891260,0.19108781,0.14825921,0.00013210,0.27515681,0.23281317,0.21560511
-4.79939970,0.69864796,0.00002614,0.10296041,0.18866903,0.14673666,0.00013662,0.27006868,0.22418857,0.21538971
-4.79339670,0.68699974,0.00002502,0.09737827,0.18596990,0.14515285,0.00014034,0.26487419,0.21562349,0.21489506
-4.78739370,0.67465244,0.00002405,0.09208739,0.18287670,0.14339199,0.00014319,0.25939239,0.20699320,0.21393143
-4.78139070,0.66115051,0.00002319,0.08702124,0.17929910,0.14135441,0.00014509,0.25347358,0.19820644,0.21233706
-4.77538769,0.64613270,0.00002240,0.08212600,0.17517175,0.13895876,0.00014599,0.24700199,0.18920477,0.20998208
-4.76938469,0.62933712,0.00002165,0.07736053,0.17045490,0.13614346,0.00014587,0.23989709,0.17996079,0.20677125
-4.76338169,0.61060249,0.00002090,0.07269582,0.16513405,0.13286740,0.00014473,0.23211346,0.17047536,0.20264538
-4.75737869,0.58986599,0.00002014,0.06811417,0.15921876,0.12910984,0.00014259,0.22363946,0.16077414,0.19758145
-4.75137569,0.56715779,0.00001936,0.06360789,0.15274063,0.12486966,0.00013949,0.21449484,0.15090355,0.19159152
-4.74537269,0.54259295,0.00001854,0.05917794,0.14575077,0.12016403,0.00013552,0.20472742,0.14092635,0.18472049
-4.73936968,0.51636107,0.00001767,0.05483228,0.13831662,0.11502653,0.00013075,0.19440907,0.13091717,0.17704297
-4.73336668,0.48871432,0.00001677,0.05058429,0.13051864,0.10950484,0.00012528,0.18363122,0.12095810,0.16865934
-4.72736368,0.45995451,0.00001583,0.04645110,0.12244667,0.10365824,0.00011925,0.17250012,0.11113452,0.15969132
-4.72136068,0.43041974,0.00001485,0.04245213,0.11419640,0.09755481,0.00011277,0.16113202,0.10153136,0.15027730
-4.71535768,0.40047130,0.00001385,0.03860770,0.10586592,0.09126864,0.00010599,0.14964847,0.09222987,0.14056751
-4.70935468,0.37048129,0.00001284,0.03493782,0.09755249,0.08487713,0.00009906,0.13817189,0.08330505,0.13071952
-4.70335168,0.34082140,0.00001183,0.03146132,0.08934978,0.07845834,0.00009211,0.12682158,0.07482364,0.12089402
-4.69734867,0.31185334,0.00001083,0.02819504,0.08134544,0.07208866,0.00008529,0.11571031,0.06684281,0.11125125
-4.69134567,0.28392100,0.00000984,0.02515342,0.07361917,0.06584077,0.00007876,0.10494137,0.05940947,0.10194800
-4.68534267,0.25734458,0.00000889,0.02234819,0.06624138,0.05978193,0.00007265,0.09460642,0.05256018,0.09313547
-4.67933967,0.23241678,0.00000798,0.01978832,0.05927228,0.05397267,0.00006710,0.08478394,0.04632148,0.08495790
-4.67333667,0.20940085,0.00000712,0.01748014,0.05276152,0.04846587,0.00006225,0.07553825,0.04071075,0.07755192
-4.66733367,0.18853040,0.00000631,0.01542758,0.04674822,0.04330626,0.00005824,0.06691928,0.03573727,0.07104660
-4.66133067,0.17001073,0.00000556,0.01363249,0.04126145,0.03853017,0.00005519,0.05896271,0.03140358,0.06556415
-4.65532766,0.15402129,0.00000488,0.01209512,0.03632102,0.03416578,0.00005325,0.05169069,0.02770688,0.06122092
-4.64932466,0.14071902,0.00000426,0.01081450,0.03193845,0.03023344,0.00005253,0.04511287,0.02464051,0.05812870
-4.64332166,0.13024202,0.00000371,0.00978890,0.02811820,0.02674632,0.00005317,0.03922774,0.02219531,0.05639611
-4.63731866,0.12271320,0.00000322,0.00901621,0.02485890,0.02371121,0.00005531,0.03402412,0.02036081,0.05612973
