energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.84392196,2.08141419,0.26290924,0.00000000,0.01229290,0.51792371,0.51488646,0.79637052,0.03418148,0.54998059
-5.83791896,2.13848109,0.27347353,0.00000000,0.01272459,0.53294091,0.52379511,0.81825968,0.03513500,0.56769195
-5.83191596,2.19869434,0.28545066,0.00000000,0.01316787,0.54876058,0.53370781,0.84102789,0.03602794,0.58646852
-5.82591296,2.26245126,0.29893927,0.00000000,0.01362318,0.56547312,0.54480463,0.86480442,0.03686335,0.60635884
-5.81990995,2.32998420,0.31399839,0.00000000,0.01409163,0.58311846,0.55721991,0.88965994,0.03764482,0.62736860
-5.81390695,2.40132626,0.33064139,0.00000000,0.01457466,0.60167799,0.57103274,0.91559394,0.03837610,0.64945224
-5.80790395,2.47628469,0.34883139,0.00000000,0.01507379,0.62106897,0.58625942,0.94252502,0.03906060,0.67250665
-5.80190095,2.55442355,0.36847810,0.00000000,0.01559030,0.64114151,0.60284833,0.97028465,0.03970098,0.69636721
-5.79589795,2.63505685,0.38943652,0.00000000,0.01612491,0.66167871,0.62067745,0.99861488,0.04029870,0.72080659
-5.78989495,2.71725278,0.41150751,0.00000000,0.01667753,0.68239982,0.63955468,1.02717023,0.04085371,0.74553637
-5.78389195,2.79984918,0.43444020,0.00000000,0.01724703,0.70296650,0.65922097,1.05552389,0.04136419,0.77021159
-5.77788894,2.88147994,0.45793637,0.00000000,0.01783101,0.72299200,0.67935611,1.08317792,0.04182638,0.79443804
-5.77188594,2.96061135,0.48165647,0.00000000,0.01842567,0.74205284,0.69958713,1.10957725,0.04223460,0.81778207
-5.76588294,3.03558698,0.50522734,0.00000000,0.01902579,0.75970252,0.71949875,1.13412686,0.04258131,0.83978257
-5.75987994,3.10467930,0.52825130,0.00000000,0.01962465,0.77548671,0.73864568,1.15621130,0.04285734,0.85996457
-5.75387694,3.16614584,0.55031617,0.00000000,0.02021419,0.78895924,0.75656622,1.17521591,0.04305226,0.87785406
-5.74787394,3.21828749,0.57100623,0.00000000,0.02078510,0.79969809,0.77279659,1.19054855,0.04315475,0.89299315
-5.74187094,3.25950645,0.58991336,0.00000000,0.02132702,0.80732080,0.78688547,1.20166105,0.04315319,0.90495518
-5.73586793,3.28836132,0.60664833,0.00000000,0.02182890,0.81149846,0.79840826,1.20806933,0.04303615,0.91335893
-5.72986493,3.30361709,0.62085164,0.00000000,0.02227925,0.81196780,0.80698037,1.20937132,0.04279300,0.91788157
-5.72386193,3.30428797,0.63220354,0.00000000,0.02266652,0.80854084,0.81226924,1.20526191,0.04241445,0.91826952
-5.71785893,3.28967127,0.64043309,0.00000000,0.02297951,0.80111156,0.81400449,1.19554433,0.04189308,0.91434709
-5.71185593,3.25937127,0.64532568,0.00000000,0.02320774,0.78965967,0.81198606,1.18013748,0.04122381,0.90602237
-5.70585293,3.21331212,0.64672901,0.00000000,0.02334187,0.77425110,0.80608988,1.15907908,0.04040424,0.89329025
-5.69984992,3.15173976,0.64455711,0.00000000,0.02337398,0.75503540,0.79627111,1.13252452,0.03943490,0.87623259
-5.69384692,3.07521290,0.63879245,0.00000000,0.02329796,0.73224033,0.78256478,1.10074157,0.03831936,0.85501544
-5.68784392,2.98458387,0.62948604,0.00000000,0.02310970,0.70616381,0.76508394,1.06410144,0.03706431,0.82988368
-5.68184092,2.88097047,0.61675550,0.00000000,0.02280734,0.67716385,0.74401546,1.02306658,0.03567934,0.80115324
-5.67583792,2.76572025,0.60078121,0.00000000,0.02239130,0.64564680,0.71961376,0.97817585,0.03417679,0.76920139
-5.66983492,2.64036891,0.58180076,0.00000000,0.02186437,0.61205464,0.69219265,0.93002783,0.03257139,0.73445543
-5.66383192,2.50659460,0.56010187,0.00000000,0.02123163,0.57685171,0.66211571,0.87926297,0.03087983,0.69738040
-5.65782891,2.36617017,0.53601403,0.00000000,0.02050030,0.54051149,0.62978568,0.82654536,0.02912031,0.65846618
-5.65182591,2.22091497,0.50989925,0.00000000,0.01967958,0.50350404,0.59563310,0.77254480,0.02731199,0.61821458
-5.64582291,2.07264821,0.48214224,0.00000000,0.01878030,0.46628430,0.56010468,0.71791983,0.02547450,0.57712672
-5.63981991,1.92314520,0.45314027,0.00000000,0.01781469,0.42928182,0.52365194,0.66330226,0.02362738,0.53569136
-5.63381691,1.77409790,0.42329322,0.00000000,0.01679595,0.39289209,0.48672020,0.60928367,0.02178963,0.49437420
-5.62781391,1.62708076,0.39299403,0.00000000,0.01573788,0.35746964,0.44973853,0.55640419,0.01997919,0.45360873
-5.62181091,1.48352262,0.36261987,0.00000000,0.01465453,0.32332303,0.41311079,0.50514371,0.01821260,0.41378862
-5.61580790,1.34468507,0.33252433,0.00000000,0.01355976,0.29071164,0.37720794,0.45591566,0.01650467,0.37526189
-5.60980490,1.21164749,0.30303079,0.00000000,0.01246697,0.25984434,0.34236195,0.40906334,0.01486824,0.33832680
-5.60380190,1.08529852,0.27442710,0.00000000,0.01138869,0.23087967,0.30886120,0.36485860,0.01331400,0.30322952
-5.59779890,0.96633382,0.24696174,0.00000000,0.01033638,0.20392757,0.27694748,0.32350272,0.01185043,0.27016350
-5.59179590,0.85525936,0.22084137,0.00000000,0.00932019,0.17905225,0.24681461,0.28512920,0.01048375,0.23927022
-5.58579290,0.75239965,0.19622984,0.00000000,0.00834878,0.15627605,0.21860848,0.24980816,0.00921806,0.21064145
-5.57978989,0.65791014,0.17324849,0.00000000,0.00742927,0.13558402,0.19242848,0.21755198,0.00805537,0.18432250
-5.57378689,0.57179281,0.15197768,0.00000000,0.00656716,0.11692891,0.16832999,0.18832192,0.00699582,0.16031644
-5.56778389,0.49391424,0.13245927,0.00000000,0.00576637,0.10023648,0.14632793,0.16203528,0.00603787,0.13858893
-5.56178089,0.42402507,0.11470008,0.00000000,0.00502929,0.08541080,0.12640099,0.13857285,0.00517851,0.11907351
-5.55577789,0.36178023,0.09867580,0.00000000,0.00435689,0.07233934,0.10849643,0.11778639,0.00441356,0.10167707
-5.54977489,0.30675907,0.08433547,0.00000000,0.00374887,0.06089788,0.09253511,0.09950585,0.00373785,0.08628536
-5.54377189,0.25848489,0.07160610,0.00000000,0.00320380,0.05095492,0.07841667,0.08354615,0.00314550,0.07276833
-5.53776888,0.21644315,0.06039730,0.00000000,0.00271934,0.04237563,0.06602464,0.06971334,0.00263014,0.06098510
-5.53176588,0.18009813,0.05060587,0.00000000,0.00229235,0.03502527,0.05523124,0.05781015,0.00218513,0.05078856
-5.52576288,0.14890764,0.04212002,0.00000000,0.00191916,0.02877204,0.04590185,0.04764068,0.00180373,0.04202946
-5.51975988,0.12233565,0.03482326,0.00000000,0.00159568,0.02348941,0.03789907,0.03901432,0.00147928,0.03455991
-5.51375688,0.09986269,0.02859779,0.00000000,0.00131757,0.01905783,0.03108609,0.03174892,0.00120531,0.02823627
-5.50775388,0.08099418,0.02332746,0.00000000,0.00108041,0.01536605,0.02532970,0.02567315,0.00097568,0.02292153
-5.50175088,0.06526663,0.01890012,0.00000000,0.00087980,0.01231192,0.02050255,0.02062819,0.00078463,0.01848704
-5.49574787,0.05225190,0.01520947,0.00000000,0.00071146,0.00980283,0.01648498,0.01646879,0.00062685,0.01481375
-5.48974487,0.04155986,0.01215648,0.00000000,0.00057132,0.00775580,0.01316621,0.01306374,0.00049749,0.01179298
-5.48374187,0.03283944,0.00965025,0.00000000,0.00045559,0.00609733,0.01044522,0.01029595,0.00039222,0.00932680
-5.47773887,0.02577849,0.00760851,0.00000000,0.00036077,0.00476299,0.00823101,0.00806209,0.00030717,0.00732796
-5.47173587,0.02010264,0.00595785,0.00000000,0.00028368,0.00369693,0.00644273,0.00627193,0.00023897,0.00571969
-5.46573287,0.01557339,0.00463352,0.00000000,0.00022150,0.00285116,0.00500937,0.00484756,0.00018467,0.00443514
-5.45972986,0.01198562,0.00357915,0.00000000,0.00017173,0.00218490,0.00386929,0.00372235,0.00014178,0.00341675
-5.45372686,0.00916480,0.00274621,0.00000000,0.00013222,0.00166384,0.00296963,0.00283990,0.00010813,0.00261550
-5.44772386,0.00696398,0.00209342,0.00000000,0.00010108,0.00125933,0.00226557,0.00215294,0.00008195,0.00199007
-5.44172086,0.00526075,0.00158606,0.00000000,0.00007673,0.00094778,0.00171961,0.00162228,0.00006175,0.00150605
-5.43571786,0.00395427,0.00119527,0.00000000,0.00005784,0.00070987,0.00130072,0.00121569,0.00004629,0.00113511
-5.42971486,0.00296249,0.00089742,0.00000000,0.00004331,0.00053003,0.00098370,0.00090702,0.00003459,0.00085424
-5.42371186,0.00221959,0.00067336,0.00000000,0.00003221,0.00039587,0.00074844,0.00067529,0.00002586,0.00064509
-5.41770885,0.00167369,0.00050794,0.00000000,0.00002380,0.00029765,0.00057934,0.00050390,0.00001947,0.00049334
-5.41170585,0.00128494,0.00038940,0.00000000,0.00001750,0.00022795,0.00046483,0.00037996,0.00001494,0.00038818
-5.40570285,0.00102383,0.00030902,0.00000000,0.00001282,0.00018129,0.00039695,0.00029375,0.00001192,0.00032195
-5.39969985,0.00087001,0.00026070,0.00000000,0.00000940,0.00015389,0.00037116,0.00023821,0.00001018,0.00028978
-5.39369685,0.00081129,0.00024077,0.00000000,0.00000694,0.00014347,0.00038614,0.00020867,0.00000958,0.00028948
-5.38769385,0.00084315,0.00024781,0.00000000,0.00000524,0.00014915,0.00044389,0.00020249,0.00001007,0.00032141
-5.38169085,0.00096850,0.00028264,0.00000000,0.00000414,0.00017138,0.00054984,0.00021902,0.00001170,0.00038858
-5.37568784,0.00119788,0.00034834,0.00000000,0.00000354,0.00021196,0.00071323,0.00025946,0.00001461,0.00049681
-5.36968484,0.00154992,0.00045048,0.00000000,0.00000337,0.00027413,0.00094759,0.00032692,0.00001906,0.00065505
-5.36368184,0.00205227,0.00059735,0.00000000,0.00000362,0.00036269,0.00127140,0.00042658,0.00002539,0.00087583
-5.35767884,0.00274277,0.00080038,0.00000000,0.00000431,0.00048423,0.00170896,0.00056584,0.00003410,0.00117583
-5.35167584,0.00367107,0.00107465,0.00000000,0.00000551,0.00064739,0.00229135,0.00075466,0.00004584,0.00157656
-5.34567284,0.00490047,0.00143946,0.00000000,0.00000731,0.00086315,0.00305765,0.00100590,0.00006142,0.00210521
-5.33966983,0.00651013,0.00191913,0.00000000,0.00000987,0.00114523,0.00405621,0.00133576,0.00008188,0.00279557
-5.33366683,0.00859754,0.00254373,0.00000000,0.00001340,0.00151051,0.00534609,0.00176431,0.00010848,0.00368910
-5.32766383,0.01128109,0.00334998,0.00000000,0.00001818,0.00197943,0.00699855,0.00231598,0.00014277,0.00483601
-5.32166083,0.01470288,0.00438223,0.00000000,0.00002457,0.00257649,0.00909860,0.00302017,0.00018660,0.00629640
-5.31565783,0.01903142,0.00569335,0.00000000,0.00003303,0.00333066,0.01174643,0.00391181,0.00024218,0.00814140
-5.30965483,0.02446420,0.00734569,0.00000000,0.00004410,0.00427586,0.01505878,0.00503192,0.00031207,0.01045424
-5.30365183,0.03123000,0.00941195,0.00000000,0.00005849,0.00545126,0.01917001,0.00642806,0.00039929,0.01333117
-5.29764882,0.03959061,0.01197585,0.00000000,0.00007704,0.00690162,0.02423284,0.00815478,0.00050722,0.01688213
-5.29164582,0.04984188,0.01513270,0.00000000,0.00010075,0.00867737,0.03041860,0.01027377,0.00063974,0.02123119
-5.28564282,0.06231376,0.01898958,0.00000000,0.00013082,0.01083465,0.03791687,0.01285396,0.00080112,0.02651645
-5.27963982,0.07736913,0.02366521,0.00000000,0.00016866,0.01343507,0.04693427,0.01597131,0.00099605,0.03288961
-5.27363682,0.09540122,0.02928940,0.00000000,0.00021589,0.01654519,0.05769251,0.01970822,0.00122956,0.04051473
-5.26763382,0.11682934,0.03600191,0.00000000,0.00027438,0.02023585,0.07042529,0.02415278,0.00150698,0.04956651
-5.26163082,0.14209281,0.04395077,0.00000000,0.00034622,0.02458107,0.08537428,0.02939744,0.00183382,0.06022763
-5.25562781,0.17164295,0.05328996,0.00000000,0.00043376,0.02965668,0.10278382,0.03553744,0.00221565,0.07268545
-5.24962481,0.20593312,0.06417644,0.00000000,0.00053955,0.03553869,0.12289469,0.04266872,0.00265789,0.08712781
-5.24362181,0.24540698,0.07676650,0.00000000,0.00066635,0.04230126,0.14593680,0.05088553,0.00316570,0.10373815
-5.23761881,0.29048493,0.09121151,0.00000000,0.00081709,0.05001451,0.17212101,0.06027760,0.00374370,0.12268990
-5.23161581,0.34154939,0.10765320,0.00000000,0.00099477,0.05874203,0.20163042,0.07092716,0.00439574,0.14414041
-5.22561281,0.39892906,0.12621849,0.00000000,0.00120247,0.06853838,0.23461125,0.08290563,0.00512467,0.16822442
-5.21960980,0.46288296,0.14701405,0.00000000,0.00144317,0.07944647,0.27116382,0.09627039,0.00593205,0.19504758
-5.21360680,0.53358488,0.17012095,0.00000000,0.00171973,0.09149511,0.31133410,0.11106159,0.00681792,0.22468006
-5.20760380,0.61110892,0.19558945,0.00000000,0.00203469,0.10469673,0.35510610,0.12729922,0.00778056,0.25715066
-5.20160080,0.69541709,0.22343425,0.00000000,0.00239022,0.11904546,0.40239581,0.14498067,0.00881628,0.29244184
-5.19559780,0.78634976,0.25363055,0.00000000,0.00278792,0.13451576,0.45304706,0.16407887,0.00991925,0.33048585
-5.18959480,0.88361959,0.28611104,0.00000000,0.00322871,0.15106159,0.50682968,0.18454128,0.01108144,0.37116232
-5.18359180,0.98680991,0.32076424,0.00000000,0.00371268,0.16861634,0.56344050,0.20628976,0.01229255,0.41429774
-5.17758879,1.09537769,0.35743415,0.00000000,0.00423896,0.18709350,0.62250714,0.22922157,0.01354010,0.45966673
-5.17158579,1.20866178,0.39592162,0.00000000,0.00480563,0.20638820,0.68359503,0.25321141,0.01480956,0.50699547
-5.16558279,1.32589615,0.43598724,0.00000000,0.00540961,0.22637955,0.74621734,0.27811463,0.01608457,0.55596719
-5.15957979,1.44622809,0.47735596,0.00000000,0.00604660,0.24693371,0.80984771,0.30377140,0.01734728,0.60622959
-5.15357679,1.56874070,0.51972313,0.00000000,0.00671111,0.26790765,0.87393533,0.33001189,0.01857874,0.65740407
-5.14757379,1.69247889,0.56276192,0.00000000,0.00739647,0.28915345,0.93792189,0.35666206,0.01975938,0.70909625
-5.14157079,1.81647783,0.60613171,0.00000000,0.00809489,0.31052278,1.00125951,0.38354986,0.02086957,0.76090751
-5.13556778,1.93979237,0.64948717,0.00000000,0.00879762,0.33187167,1.06342897,0.41051160,0.02189012,0.81244692
-5.12956478,2.06152612,0.69248756,0.00000000,0.00949515,0.35306496,1.12395724,0.43739791,0.02280294,0.86334292
-5.12356178,2.18085847,0.73480581,0.00000000,0.01017738,0.37398044,1.18243341,0.46407919,0.02359153,0.91325427
-5.11755878,2.29706828,0.77613693,0.00000000,0.01083396,0.39451230,1.23852214,0.49044987,0.02424157,0.96187953
-5.11155578,2.40955252,0.81620539,0.00000000,0.01145451,0.41457381,1.29197381,0.51643145,0.02474136,1.00896455
-5.10555278,2.51783901,0.85477093,0.00000000,0.01202904,0.43409885,1.34263075,0.54197376,0.02508221,1.05430766
-5.09954977,2.62159219,0.89163270,0.00000000,0.01254819,0.45304238,1.39042908,0.56705449,0.02525873,1.09776191
-5.09354677,2.72061156,0.92663145,0.00000000,0.01300360,0.47137973,1.43539593,0.59167675,0.02526901,1.13923458
-5.08754377,2.81482278,0.95964967,0.00000000,0.01338819,0.48910458,1.47764212,0.61586474,0.02511465,1.17868359
-5.08154077,2.90426178,0.99060979,0.00000000,0.01369643,0.50622600,1.51735050,0.63965774,0.02480071,1.21611122
-5.07553777,2.98905274,1.01947064,0.00000000,0.01392460,0.52276442,1.55476061,0.66310262,0.02433549,1.25155541
-5.06953477,3.06938138,1.04622240,0.00000000,0.01407090,0.53874698,1.59015034,0.68624539,0.02373027,1.28507907
-5.06353177,3.14546489,1.07088041,0.00000000,0.01413555,0.55420238,1.62381556,0.70912215,0.02299889,1.31675818
-5.05752876,3.21752061,1.09347847,0.00000000,0.01412088,0.56915556,1.65604877,0.73175011,0.02215730,1.34666923
-5.05152576,3.28573521,1.11406179,0.00000000,0.01403124,0.58362262,1.68711798,0.75411931,0.02122304,1.37487687
-5.04552276,3.35023643,1.13268044,0.00000000,0.01387287,0.59760614,1.71724683,0.77618545,0.02021471,1.40142257
-5.03951976,3.41106913,1.14938348,0.00000000,0.01365378,0.61109136,1.74659711,0.79786460,0.01915142,1.42631483
-5.03351676,3.46817732,1.16421424,0.00000000,0.01338349,0.62404327,1.77525460,0.81903011,0.01805226,1.44952174
-5.02751376,3.52139315,1.17720710,0.00000000,0.01307273,0.63640498,1.80321886,0.83951206,0.01693583,1.47096627
-5.02151076,3.57043386,1.18838580,0.00000000,0.01273315,0.64809740,1.83039774,0.85909948,0.01581978,1.49052459
-5.01550775,3.61490672,1.19776345,0.00000000,0.01237698,0.65902024,1.85660650,0.87754540,0.01472050,1.50802766
-5.00950475,3.65432188,1.20534404,0.00000000,0.01201666,0.66905437,1.88157199,0.89457438,0.01365274,1.52326581
-5.00350175,3.68811224,1.21112535,0.00000000,0.01166450,0.67806538,1.90494125,0.90989238,0.01262950,1.53599634
-4.99749875,3.71565920,1.21510280,0.00000000,0.01133235,0.68590819,1.92629427,0.92319839,0.01166179,1.54595345
-4.99149575,3.73632279,1.21727404,0.00000000,0.01103124,0.69243242,1.94516019,0.93419723,0.01075862,1.55286007
-4.98549275,3.74947417,1.21764363,0.00000000,0.01077113,0.69748828,1.96103599,0.94261269,0.00992699,1.55644100
-4.97948974,3.75452886,1.21622756,0.00000000,0.01056064,0.70093274,1.97340692,0.94820046,0.00917189,1.55643639
-4.97348674,3.75097847,1.21305711,0.00000000,0.01040683,0.70263552,1.98176747,0.95076000,0.00849645,1.55261513
-4.96748374,3.73841928,1.20818167,0.00000000,0.01031502,0.70248475,1.98564202,0.95014455,0.00790203,1.54478718
-4.96148074,3.71657612,1.20167038,0.00000000,0.01028864,0.70039204,1.98460429,0.94626899,0.00738834,1.53281440
-4.95547774,3.68532018,1.19361232,0.00000000,0.01032920,0.69629656,1.97829466,0.93911476,0.00695368,1.51661925
-4.94947474,3.64468015,1.18411529,0.00000000,0.01043617,0.69016824,1.96643471,0.92873191,0.00659503,1.49619102
-4.94347174,3.59484611,1.17330337,0.00000000,0.01060707,0.68200971,1.94883863,0.91523789,0.00630827,1.47158935
-4.93746873,3.53616649,1.16131327,0.00000000,0.01083747,0.67185723,1.92542095,0.89881351,0.00608832,1.44294496
-4.93146573,3.46913839,1.14829002,0.00000000,0.01112109,0.65978029,1.89620067,0.87969600,0.00592934,1.41045774
-4.92546273,3.39439231,1.13438215,0.00000000,0.01145000,0.64588023,1.86130170,0.85817004,0.00582487,1.37439223
-4.91945973,3.31267236,1.11973698,0.00000000,0.01181472,0.63028795,1.82094984,0.83455691,0.00576800,1.33507109
-4.91345673,3.22481336,1.10449623,0.00000000,0.01220456,0.61316064,1.77546672,0.80920272,0.00575152,1.29286671
-4.90745373,3.13171613,1.08879234,0.00000000,0.01260780,0.59467803,1.72526097,0.78246629,0.00576806,1.24819167
-4.90145073,3.03432255,1.07274592,0.00000000,0.01301205,0.57503812,1.67081726,0.75470722,0.00581029,1.20148829
-4.89544772,2.93359138,1.05646421,0.00000000,0.01340457,0.55445260,1.61268371,0.72627503,0.00587099,1.15321800
-4.88944472,2.83047613,1.04004087,0.00000000,0.01377261,0.53314221,1.55145810,0.69749956,0.00594324,1.10385071
-4.88344172,2.72590558,1.02355679,0.00000000,0.01410378,0.51133209,1.48777358,0.66868324,0.00602055,1.05385476
-4.87743872,2.62076750,1.00708195,0.00000000,0.01438641,0.48924733,1.42228416,0.64009532,0.00609695,1.00368759
-4.87143572,2.51589576,0.99067776,0.00000000,0.01460989,0.46710864,1.35565048,0.61196823,0.00616710,0.95378746
-4.86543272,2.41206058,0.97439980,0.00000000,0.01476498,0.44512850,1.28852621,0.58449590,0.00622642,0.90456617
-4.85942971,2.30996188,0.95830035,0.00000000,0.01484406,0.42350751,1.22154521,0.55783394,0.00627109,0.85640309
-4.85342671,2.21022489,0.94243040,0.00000000,0.01484142,0.40243114,1.15530992,0.53210142,0.00629813,0.80964018
-4.84742371,2.11339772,0.92684083,0.00000000,0.01475334,0.38206692,1.09038086,0.50738376,0.00630544,0.76457814
-4.84142071,2.01995009,0.91158246,0.00000000,0.01457826,0.36256193,1.02726748,0.48373643,0.00629171,0.72147365
-4.83541771,1.93027285,0.89670483,0.00000000,0.01431673,0.34404072,0.96642047,0.46118916,0.00625645,0.68053731
-4.82941471,1.84467773,0.88225374,0.00000000,0.01397140,0.32660366,0.90822552,0.43975011,0.00619991,0.64193256
-4.82341171,1.76339710,0.86826767,0.00000000,0.01354689,0.31032563,0.85299863,0.41940989,0.00612294,0.60577522
-4.81740870,1.68658372,0.85477330,0.00000000,0.01304960,0.29525524,0.80098289,0.40014510,0.00602697,0.57213374
-4.81140570,1.61431051,0.84178057,0.00000000,0.01248745,0.28141449,0.75234700,0.38192129,0.00591381,0.54103015
-4.80540270,1.54657056,0.82927775,0.00000000,0.01186963,0.26879900,0.70718533,0.36469535,0.00578558,0.51244158
-4.79939970,1.48327793,0.81722694,0.00000000,0.01120623,0.25737872,0.66551957,0.34841720,0.00564455,0.48630260
-4.79339670,1.42426939,0.80556057,0.00000000,0.01050792,0.24709933,0.62730212,0.33303107,0.00549303,0.46250815
-4.78739370,1.36930785,0.79417940,0.00000000,0.00978564,0.23788420,0.59242095,0.31847632,0.00533326,0.44091731
-4.78139070,1.31808768,0.78295224,0.00000000,0.00905024,0.22963696,0.56070602,0.30468814,0.00516733,0.42135776
-4.77538769,1.27024219,0.77171778,0.00000000,0.00831216,0.22224460,0.53193697,0.29159805,0.00499707,0.40363103
-4.76938469,1.22535356,0.76028855,0.00000000,0.00758120,0.21558118,0.50585206,0.27913467,0.00482406,0.38751831
-4.76338169,1.18296490,0.74845691,0.00000000,0.00686629,0.20951182,0.48215796,0.26722455,0.00464953,0.37278691
-4.75737869,1.14259446,0.73600293,0.00000000,0.00617527,0.20389710,0.46054021,0.25579333,0.00447442,0.35919708
-4.75137569,1.10375130,0.72270369,0.00000000,0.00551482,0.19859752,0.44067392,0.24476724,0.00429937,0.34650901
-4.74537269,1.06595195,0.70834351,0.00000000,0.00489038,0.19347802,0.42223444,0.23407481,0.00412475,0.33448984
-4.73936968,1.02873735,0.69272457,0.00000000,0.00430607,0.18841223,0.40490758,0.22364880,0.00395072,0.32292040
-4.73336668,0.99168910,0.67567727,0.00000000,0.00376482,0.18328645,0.38839901,0.21342830,0.00377730,0.31160140
-4.72736368,0.95444454,0.65706967,0.00000000,0.00326832,0.17800311,0.37244257,0.20336072,0.00360440,0.30035888
-4.72136068,0.91670951,0.63681549,0.00000000,0.00281722,0.17248348,0.35680713,0.19340368,0.00343191,0.28904870
-4.71535768,0.87826853,0.61488020,0.00000000,0.00241117,0.16666978,0.34130182,0.18352661,0.00325977,0.27755987
-4.70935468,0.83899170,0.59128475,0.00000000,0.00204900,0.16052639,0.32577949,0.17371196,0.00308799,0.26581663
-4.70335168,0.79883797,0.56610686,0.00000000,0.00172887,0.15404019,0.31013837,0.16395590,0.00291672,0.25377922
-4.69734867,0.75785499,0.53947971,0.00000000,0.00144839,0.14722014,0.29432185,0.15426854,0.00274625,0.24144337
-4.69134567,0.71617523,0.51158821,0.00000000,0.00120479,0.14009605,0.27831663,0.14467354,0.00257705,0.22883851
-4.68534267,0.67400905,0.48266299,0.00000000,0.00099503,0.13271659,0.26214933,0.13520724,0.00240979,0.21602497
-4.67933967,0.63163491,0.45297267,0.00000000,0.00081596,0.12514688,0.24588187,0.12591733,0.00224529,0.20309019
-4.67333667,0.58938749,0.42281458,0.00000000,0.00066436,0.11746551,0.22960580,0.11686105,0.00208450,0.19014426
-4.66733367,0.54764426,0.39250476,0.00000000,0.00053709,0.10976132,0.21343607,0.10810319,0.00192852,0.17731498
-4.66133067,0.50681127,0.36236750,0.00000000,0.00043113,0.10213010,0.19750443,0.09971384,0.00177852,0.16474265
-4.65532766,0.46730876,0.33272507,0.00000000,0.00034366,0.09467119,0.18195274,0.09176608,0.00163574,0.15257487
-4.64932466,0.42955729,0.30388814,0.00000000,0.00027204,0.08748431,0.16692662,0.08433371,0.00150142,0.14096149
-4.64332166,0.39396481,0.27614715,0.00000000,0.00021389,0.08066662,0.15256953,0.07748907,0.00137676,0.13004991
