energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.86193097,2.03970879,0.91262178,0.00678206,0.00878059,0.46725864,1.31992952,0.44571808
-5.85592796,1.94840637,0.87272029,0.00647254,0.00854453,0.44576862,1.26008905,0.42802021
-5.84992496,1.85581487,0.83193690,0.00615047,0.00840939,0.42421621,1.19734076,0.40989750
-5.84392196,1.76285106,0.79073380,0.00581905,0.00837778,0.40277242,1.13245691,0.39158303
-5.83791896,1.67056531,0.74962871,0.00548191,0.00845277,0.38164246,1.06627994,0.37334099
-5.83191596,1.58010178,0.70917547,0.00514299,0.00863764,0.36105777,0.99969413,0.35545693
-5.82591296,1.49265419,0.66994302,0.00480637,0.00893566,0.34126684,0.93359601,0.33822683
-5.81990995,1.40941924,0.63249364,0.00447619,0.00934966,0.32252515,0.86886508,0.32194575
-5.81390695,1.33155003,0.59736154,0.00415644,0.00988171,0.30508489,0.80633600,0.30689642
-5.80790395,1.26011137,0.56503269,0.00385087,0.01053265,0.28918478,0.74677351,0.29333821
-5.80190095,1.19603906,0.53592664,0.00356289,0.01130170,0.27504064,0.69085079,0.28149712
-5.79589795,1.14010436,0.51038112,0.00329542,0.01218606,0.26283680,0.63913210,0.27155693
-5.78989495,1.09288521,0.48863983,0.00305084,0.01318057,0.25271891,0.59206005,0.26365195
-5.78389195,1.05474485,0.47084385,0.00283098,0.01427741,0.24478820,0.54994765,0.25786159
-5.77788894,1.02581840,0.45702687,0.00263700,0.01546592,0.23909744,0.51297516,0.25420687
-5.77188594,1.00600770,0.44711428,0.00246946,0.01673251,0.23564859,0.48119151,0.25264903
-5.76588294,0.99498412,0.44092600,0.00232830,0.01806067,0.23439214,0.45451982,0.25309016
-5.75987994,0.99219911,0.43818293,0.00221288,0.01943116,0.23522823,0.43276659,0.25537585
-5.75387694,0.99690173,0.43851664,0.00212204,0.02082229,0.23800915,0.41563389,0.25929973
-5.74787394,1.00816245,0.44148180,0.00205412,0.02221032,0.24254339,0.40273402,0.26460972
-5.74187094,1.02490211,0.44657105,0.00200708,0.02356999,0.24860085,0.39360581,0.27101574
-5.73586793,1.04592511,0.45323156,0.00197855,0.02487517,0.25591903,0.38773212,0.27819864
-5.72986493,1.06995540,0.46088280,0.00196590,0.02609957,0.26421010,0.38455769,0.28582000
-5.72386193,1.09567432,0.46893485,0.00196637,0.02721747,0.27316845,0.38350700,0.29353248
-5.71785893,1.12175876,0.47680663,0.00197708,0.02820453,0.28247865,0.38400141,0.30099041
-5.71185593,1.14691860,0.48394340,0.00199517,0.02903853,0.29182345,0.38547532,0.30786010
-5.70585293,1.16993220,0.48983299,0.00201783,0.02970010,0.30089171,0.38739075,0.31382974
-5.69984992,1.18967873,0.49402017,0.00204239,0.03017334,0.30938601,0.38925028,0.31861835
-5.69384692,1.20516659,0.49611880,0.00206635,0.03044636,0.31702967,0.39060782,0.32198358
-5.68784392,1.21555691,0.49582114,0.00208745,0.03051164,0.32357311,0.39107733,0.32372804
-5.68184092,1.22018158,0.49290443,0.00210370,0.03036632,0.32879937,0.39033913,0.32370406
-5.67583792,1.21855543,0.48723419,0.00211340,0.03001219,0.33252860,0.38814393,0.32181654
-5.66983492,1.21038232,0.47876455,0.00211518,0.02945567,0.33462146,0.38431462,0.31802411
-5.66383192,1.19555512,0.46753543,0.00210800,0.02870751,0.33498142,0.37874577,0.31233830
-5.65782891,1.17414993,0.45366706,0.00209114,0.02778241,0.33355584,0.37140128,0.30482109
-5.65182591,1.14641500,0.43735194,0.00206422,0.02669845,0.33033585,0.36231009,0.29558077
-5.64582291,1.11275493,0.41884485,0.00202716,0.02547652,0.32535523,0.35156050,0.28476654
-5.63981991,1.07371102,0.39845126,0.00198018,0.02413954,0.31868805,0.33929319,0.27256192
-5.63381691,1.02993869,0.37651481,0.00192376,0.02271177,0.31044548,0.32569343,0.25917750
-5.62781391,0.98218293,0.35340430,0.00185862,0.02121804,0.30077178,0.31098265,0.24484311
-5.62181091,0.93125278,0.32950087,0.00178569,0.01968302,0.28983957,0.29540992,0.22979995
-5.61580790,0.87799586,0.30518568,0.00170606,0.01813054,0.27784464,0.27924339,0.21429295
-5.60980490,0.82327377,0.28082877,0.00162096,0.01658302,0.26500039,0.26276223,0.19856349
-5.60380190,0.76793929,0.25677924,0.00153172,0.01506093,0.25153223,0.24624914,0.18284298
-5.59779890,0.71281586,0.23335720,0.00143975,0.01358244,0.23767187,0.22998375,0.16734730
-5.59179590,0.65868008,0.21084752,0.00134648,0.01216312,0.22365193,0.21423695,0.15227225
-5.58579290,0.60624729,0.18949555,0.00125338,0.01081576,0.20970086,0.19926639,0.13779026
-5.57978989,0.55616075,0.16950467,0.00116188,0.00955036,0.19603832,0.18531303,0.12404810
-5.57378689,0.50898415,0.15103572,0.00107343,0.00837416,0.18287117,0.17259892,0.11116580
-5.56778389,0.46519750,0.13420796,0.00098942,0.00729176,0.17039021,0.16132591,0.09923658
-5.56178089,0.42519615,0.11910144,0.00091121,0.00630537,0.15876752,0.15167548,0.08832769
-5.55577789,0.38929260,0.10576046,0.00084012,0.00541503,0.14815472,0.14380928,0.07848204
-5.54977489,0.35772074,0.09419781,0.00077743,0.00461898,0.13868194,0.13787044,0.06972041
-5.54377189,0.33064197,0.08439959,0.00072439,0.00391390,0.13045751,0.13398527,0.06204415
-5.53776888,0.30815291,0.07633020,0.00068222,0.00329531,0.12356847,0.13226534,0.05543813
-5.53176588,0.29029413,0.06993737,0.00065215,0.00275790,0.11808166,0.13280959,0.04987385
-5.52576288,0.27705946,0.06515691,0.00063536,0.00229579,0.11404537,0.13570632,0.04531251
-5.51975988,0.26840546,0.06191709,0.00063307,0.00190284,0.11149150,0.14103493,0.04170801
-5.51375688,0.26426075,0.06014240,0.00064647,0.00157294,0.11043809,0.14886711,0.03900970
-5.50775388,0.26453478,0.05975672,0.00067678,0.00130019,0.11089203,0.15926744,0.03716482
-5.50175088,0.26912580,0.06068570,0.00072519,0.00107909,0.11285200,0.17229333,0.03612066
-5.49574787,0.27792781,0.06285850,0.00079288,0.00090471,0.11631135,0.18799405,0.03582634
-5.48974487,0.29083642,0.06620872,0.00088100,0.00077282,0.12126091,0.20640907,0.03623416
-5.48374187,0.30775337,0.07067475,0.00099063,0.00067995,0.12769166,0.22756560,0.03730068
-5.47773887,0.32858985,0.07619946,0.00112277,0.00062348,0.13559704,0.25147548,0.03898736
-5.47173587,0.35326849,0.08272949,0.00127829,0.00060167,0.14497500,0.27813168,0.04126095
-5.46573287,0.38172426,0.09021409,0.00145788,0.00061371,0.15582960,0.30750448,0.04409358
-5.45972986,0.41390432,0.09860378,0.00166205,0.00065966,0.16817225,0.33953776,0.04746256
-5.45372686,0.44976703,0.10784891,0.00189105,0.00074048,0.18202240,0.37414579,0.05135010
-5.44772386,0.48928035,0.11789825,0.00214486,0.00085801,0.19740793,0.41121059,0.05574280
-5.44172086,0.53241981,0.12869782,0.00242315,0.00101488,0.21436497,0.45058070,0.06063106
-5.43571786,0.57916641,0.14019002,0.00272527,0.00121445,0.23293748,0.49207123,0.06600848
-5.42971486,0.62950447,0.15231322,0.00305022,0.00146077,0.25317632,0.53546586,0.07187116
-5.42371186,0.68341988,0.16500189,0.00339667,0.00175843,0.27513807,0.58052084,0.07821715
-5.41770885,0.74089870,0.17818739,0.00376298,0.00211248,0.29888354,0.62697119,0.08504584
-5.41170585,0.80192629,0.19179929,0.00414719,0.00252827,0.32447600,0.67453904,0.09235745
-5.40570285,0.86648696,0.20576741,0.00454710,0.00301133,0.35197917,0.72294396,0.10015263
-5.39969985,0.93456417,0.22002436,0.00496033,0.00356719,0.38145500,0.77191506,0.10843214
-5.39369685,1.00614095,0.23450858,0.00538436,0.00420122,0.41296117,0.82120422,0.11719653
-5.38769385,1.08120057,0.24916766,0.00581659,0.00491843,0.44654842,0.87059991,0.12644604
-5.38169085,1.15972700,0.26396175,0.00625447,0.00572335,0.48225763,0.91994089,0.13618038
-5.37568784,1.24170498,0.27886695,0.00669552,0.00661980,0.52011669,0.96912874,0.14639866
-5.36968484,1.32711930,0.29387825,0.00713744,0.00761078,0.56013714,1.01813859,0.15709927
-5.36368184,1.41595309,0.30901203,0.00757814,0.00869832,0.60231063,1.06702683,0.16827973
-5.35767884,1.50818465,0.32430757,0.00801582,0.00988337,0.64660524,1.11593525,0.17993645
-5.35167584,1.60378286,0.33982767,0.00844901,0.01116574,0.69296176,1.16509068,0.19206454
-5.34567284,1.70270087,0.35565800,0.00887653,0.01254404,0.74128986,1.21479973,0.20465737
-5.33966983,1.80486820,0.37190511,0.00929757,0.01401569,0.79146451,1.26543824,0.21770609
-5.33366683,1.91018121,0.38869308,0.00971159,0.01557695,0.84332258,1.31743546,0.23119908
-5.32766383,2.01849240,0.40615878,0.01011833,0.01722301,0.89665983,1.37125323,0.24512118
-5.32166083,2.12959868,0.42444585,0.01051771,0.01894804,0.95122851,1.42736069,0.25945292
-5.31565783,2.24322926,0.44369755,0.01090976,0.02074532,1.00673564,1.48620554,0.27416955
-5.30965483,2.35903364,0.46404871,0.01129454,0.02260737,1.06284221,1.54818285,0.28924008
-5.30365183,2.47657037,0.48561715,0.01167203,0.02452605,1.11916338,1.61360287,0.30462623
-5.29764882,2.59529725,0.50849482,0.01204205,0.02649267,1.17526990,1.68265948,0.32028130
-5.29164582,2.71456365,0.53273912,0.01240411,0.02849805,1.23069072,1.75540078,0.33614921
-5.28564282,2.83360563,0.55836473,0.01275738,0.03053258,1.28491708,1.83170362,0.35216341
-5.27963982,2.95154447,0.58533654,0.01310061,0.03258621,1.33740781,1.91125346,0.36824604
-5.27363682,3.06738902,0.61356379,0.01343203,0.03464840,1.38759619,1.99353121,0.38430721
-5.26763382,3.18004253,0.64289602,0.01374937,0.03670805,1.43489798,2.07780790,0.40024449
-5.26163082,3.28831387,0.67312099,0.01404981,0.03875340,1.47872084,2.16314819,0.41594272
-5.25562781,3.39093355,0.70396481,0.01433003,0.04077188,1.51847476,2.24842310,0.43127417
-5.24962481,3.48657424,0.73509443,0.01458629,0.04274999,1.55358346,2.33233183,0.44609914
-5.24362181,3.57387570,0.76612261,0.01481443,0.04467319,1.58349652,2.41343233,0.46026709
-5.23761881,3.65147344,0.79661512,0.01501004,0.04652579,1.60770186,2.49017973,0.47361824
-5.23161581,3.71803063,0.82610029,0.01516858,0.04829094,1.62573846,2.56097111,0.48598585
-5.22561281,3.77227234,0.85408036,0.01528551,0.04995071,1.63720873,2.62419519,0.49719908
-5.21960980,3.81302103,0.88004458,0.01535644,0.05148617,1.64179038,2.67828476,0.50708641
-5.21360680,3.83923226,0.90348346,0.01537735,0.05287768,1.63924722,2.72176984,0.51547968
-5.20760380,3.85002924,0.92390369,0.01534470,0.05410521,1.62943858,2.75332921,0.52221852
-5.20160080,3.84473504,0.94084335,0.01525559,0.05514880,1.61232689,2.77183809,0.52715527
-5.19559780,3.82290099,0.95388667,0.01510797,0.05598905,1.58798314,2.77641007,0.53015998
-5.18959480,3.78433019,0.96267792,0.01490068,0.05660777,1.55658983,2.76643110,0.53112552
-5.18359180,3.72909493,0.96693381,0.01463361,0.05698859,1.51844112,2.74158443,0.52997251
-5.17758879,3.65754703,0.96645398,0.01430773,0.05711760,1.47394015,2.70186511,0.52665383
-5.17158579,3.57032056,0.96112913,0.01392514,0.05698402,1.42359334,2.64758369,0.52115856
-5.16558279,3.46832633,0.95094634,0.01348906,0.05658073,1.36800180,2.57935882,0.51351502
-5.15957979,3.35273826,0.93599154,0.01300377,0.05590478,1.30784996,2.49809937,0.50379283
-5.15357679,3.22497170,0.91644893,0.01247456,0.05495773,1.24389177,2.40497675,0.49210379
-5.14757379,3.08665447,0.89259715,0.01190757,0.05374588,1.17693485,2.30138895,0.47860143
-5.14157079,2.93959132,0.86480274,0.01130970,0.05228031,1.10782309,2.18891779,0.46347915
-5.13556778,2.78572310,0.83351067,0.01068841,0.05057674,1.03741820,2.06928141,0.44696707
-5.12956478,2.62708201,0.79923260,0.01005155,0.04865526,0.96658099,1.94428402,0.42932745
-5.12356178,2.46574445,0.76253317,0.00940715,0.04653986,0.89615281,1.81576496,0.41084898
-5.11755878,2.30378314,0.72401482,0.00876324,0.04425785,0.82693788,1.68554922,0.39183996
-5.11155578,2.14321999,0.68430175,0.00812768,0.04183912,0.75968711,1.55540115,0.37262067
-5.10555278,1.98598148,0.64402349,0.00750792,0.03931537,0.69508371,1.42698299,0.35351515
-5.09954977,1.83385775,0.60379874,0.00691090,0.03671924,0.63373123,1.30181960,0.33484269
-5.09354677,1.68846676,0.56421999,0.00634290,0.03408348,0.57614418,1.18127015,0.31690929
-5.08754377,1.55122438,0.52583938,0.00580941,0.03144009,0.52274136,1.06650746,0.29999940
-5.08154077,1.42332114,0.48915623,0.00531505,0.02881961,0.47384212,0.95850505,0.28436828
-5.07553777,1.30570610,0.45460666,0.00486355,0.02625035,0.42966540,0.85803178,0.27023514
-5.06953477,1.19907801,0.42255549,0.00445771,0.02375792,0.39033133,0.76565356,0.25777740
-5.06353177,1.10388353,0.39329053,0.00409941,0.02136473,0.35586537,0.68174139,0.24712617
-5.05752876,1.02032241,0.36701952,0.00378962,0.01908974,0.32620454,0.60648483,0.23836324
-5.05152576,0.94835891,0.34386951,0.00352853,0.01694827,0.30120549,0.53990965,0.23151953
-5.04552276,0.88773898,0.32388869,0.00331556,0.01495204,0.28065404,0.48189888,0.22657513
-5.03951976,0.83801230,0.30705045,0.00314950,0.01310924,0.26427597,0.43221572,0.22346103
-5.03351676,0.79855844,0.29325953,0.00302859,0.01142479,0.25174843,0.39052757,0.22206226
-5.02751376,0.76861616,0.28235975,0.00295067,0.00990067,0.24271208,0.35643000,0.22222258
-5.02151076,0.74731498,0.27414330,0.00291328,0.00853632,0.23678323,0.32946979,0.22375044
-5.01550775,0.73370807,0.26836098,0.00291378,0.00732910,0.23356607,0.30916649,0.22642598
-5.00950475,0.72680563,0.26473311,0.00294948,0.00627477,0.23266448,0.29503166,0.23000901
-5.00350175,0.72560778,0.26296079,0.00301772,0.00536804,0.23369338,0.28658565,0.23424751
-4.99749875,0.72913612,0.26273698,0.00311601,0.00460299,0.23628927,0.28337140,0.23888646
-4.99149575,0.73646333,0.26375730,0.00324209,0.00397362,0.24011990,0.28496529,0.24367671
-4.98549275,0.74673981,0.26572986,0.00339400,0.00347424,0.24489276,0.29098496,0.24838348
-4.97948974,0.75921688,0.26838423,0.00357013,0.00309983,0.25036229,0.30109421,0.25279432
-4.97348674,0.77326592,0.27147895,0.00376928,0.00284643,0.25633565,0.31500510,0.25672610
-4.96748374,0.78839294,0.27480763,0.00399064,0.00271134,0.26267684,0.33247758,0.26003090
-4.96148074,0.80424809,0.27820337,0.00423382,0.00269329,0.26930915,0.35331694,0.26260053
-4.95547774,0.82063019,0.28154148,0.00449879,0.00279262,0.27621567,0.37736931,0.26436948
-4.94947474,0.83748574,0.28474048,0.00478590,0.00301120,0.28343801,0.40451571,0.26531630
-4.94347174,0.85490285,0.28776144,0.00509575,0.00335246,0.29107300,0.43466492,0.26546329
-4.93746873,0.87309997,0.29060572,0.00542920,0.00382121,0.29926751,0.46774558,0.26487454
-4.93146573,0.89241008,0.29331144,0.00578721,0.00442346,0.30821137,0.50369780,0.26365251
-4.92546273,0.91326050,0.29594871,0.00617083,0.00516609,0.31812866,0.54246472,0.26193313
-4.91945973,0.93614929,0.29861398,0.00658103,0.00605656,0.32926736,0.58398417,0.25987981
-4.91345673,0.96161878,0.30142380,0.00701862,0.00710247,0.34188779,0.62818077,0.25767652
-4.90745373,0.99022718,0.30450824,0.00748417,0.00831112,0.35625001,0.67495863,0.25552022
-4.90145073,1.02251925,0.30800427,0.00797786,0.00968903,0.37260062,0.72419496,0.25361302
-4.89544772,1.05899699,0.31204941,0.00849940,0.01124149,0.39115939,0.77573457,0.25215424
-4.88944472,1.10009135,0.31677586,0.00904793,0.01297202,0.41210605,0.82938553,0.25133287
-4.88344172,1.14613607,0.32230538,0.00962195,0.01488196,0.43556785,0.88491602,0.25132055
-4.87743872,1.19734462,0.32874500,0.01021920,0.01697008,0.46160835,0.94205259,0.25226536
-4.87143572,1.25379111,0.33618385,0.01083664,0.01923220,0.49021785,1.00047983,0.25428668
-4.86543272,1.31539609,0.34469097,0.01147039,0.02166103,0.52130607,1.05984155,0.25747131
-4.85942971,1.38191788,0.35431436,0.01211573,0.02424600,0.55469738,1.11974374,0.26187082
-4.85342671,1.45294998,0.36508104,0.01276711,0.02697326,0.59012901,1.17975919,0.26750040
-4.84742371,1.52792487,0.37699816,0.01341816,0.02982588,0.62725250,1.23943402,0.27433903
-4.84142071,1.60612442,0.39005501,0.01406181,0.03278401,0.66563856,1.29829602,0.28233105
-4.83541771,1.68669652,0.40422577,0.01469035,0.03582538,0.70478532,1.35586491,0.29138899
-4.82941471,1.76867787,0.41947277,0.01529560,0.03892572,0.74412992,1.41166437,0.30139749
-4.82341171,1.85102189,0.43575014,0.01586906,0.04205941,0.78306318,1.46523562,0.31221813
-4.81740870,1.93263104,0.45300752,0.01640213,0.04520011,0.82094686,1.51615232,0.32369497
-4.81140570,2.01239235,0.47119366,0.01688632,0.04832143,0.85713297,1.56403636,0.33566050
-4.80540270,2.08921463,0.49025971,0.01731351,0.05139764,0.89098448,1.60857391,0.34794184
-4.79939970,2.16206604,0.51016188,0.01767618,0.05440429,0.92189660,1.64953126,0.36036671
-4.79339670,2.23001016,0.53086344,0.01796768,0.05731879,0.94931763,1.68676953,0.37276913
-4.78739370,2.29223923,0.55233591,0.01818249,0.06012089,0.97276873,1.72025759,0.38499453
-4.78139070,2.34810281,0.57455925,0.01831638,0.06279298,0.99186149,1.75008227,0.39690397
-4.77538769,2.39713065,0.59752115,0.01836668,0.06532035,1.00631255,1.77645522,0.40837748
-4.76938469,2.43904848,0.62121547,0.01833234,0.06769125,1.01595458,1.79971552,0.41931628
-4.76338169,2.47378623,0.64563980,0.01821408,0.06989681,1.02074305,1.82032772,0.42964392
-4.75737869,2.50147789,0.67079248,0.01801440,0.07193087,1.02075839,1.83887473,0.43930628
-4.75137569,2.52245333,0.69666917,0.01773753,0.07378974,1.01620337,1.85604547,0.44827065
-4.74537269,2.53722215,0.72325926,0.01738939,0.07547182,1.00739578,1.87261741,0.45652387
-4.73936968,2.54645062,0.75054233,0.01697735,0.07697729,0.99475669,1.88943424,0.46406979
-4.73336668,2.55093261,0.77848507,0.01651012,0.07830771,0.97879477,1.90737939,0.47092638
-4.72736368,2.55155598,0.80703866,0.01599739,0.07946573,0.96008740,1.92734608,0.47712245
-4.72136068,2.54926603,0.83613710,0.01544961,0.08045482,0.93925927,1.95020518,0.48269458
-4.71535768,2.54502772,0.86569640,0.01487766,0.08127907,0.91695961,1.97677178,0.48768414
-4.70935468,2.53978832,0.89561488,0.01429247,0.08194318,0.89383882,2.00777216,0.49213483
-4.70335168,2.53444223,0.92577451,0.01370478,0.08245236,0.87052569,2.04381215,0.49609081
-4.69734867,2.52979932,0.95604327,0.01312478,0.08281254,0.84760599,2.08534857,0.49959542
-4.69134567,2.52655810,0.98627838,0.01256187,0.08303043,0.82560351,2.13266480,0.50269069
-4.68534267,2.52528470,1.01633018,0.01202442,0.08311377,0.80496404,2.18585170,0.50541743
-4.67933967,2.52639818,1.04604645,0.01151961,0.08307151,0.78604305,2.24479484,0.50781590
-4.67333667,2.53016256,1.07527691,0.01105330,0.08291400,0.76909740,2.30916871,0.50992692
-4.66733367,2.53668544,1.10387750,0.01062996,0.08265315,0.75428128,2.37843835,0.51179315
-4.66133067,2.54592294,1.13171426,0.01025269,0.08230239,0.74164636,2.45186853,0.51346048
-4.65532766,2.55769026,1.15866658,0.00992325,0.08187670,0.73114605,2.52854028,0.51497912
-4.64932466,2.57167703,1.18462948,0.00964218,0.08139235,0.72264339,2.60737427,0.51640440
-4.64332166,2.58746646,1.20951485,0.00940890,0.08086664,0.71592224,2.68716031,0.51779699
-4.63731866,2.60455715,1.23325161,0.00922193,0.08031743,0.71070090,2.76659185,0.51922241
-4.63131566,2.62238643,1.25578469,0.00907901,0.07976262,0.70664780,2.84430414,0.52074986
-4.62531266,2.64035408,1.27707293,0.00897733,0.07921951,0.70339813,2.91891476,0.52245022
-4.61930965,2.65784533,1.29708610,0.00891370,0.07870413,0.70057095,2.98906478,0.52439344
-4.61330665,2.67425236,1.31580115,0.00888474,0.07823053,0.69778590,3.05345907,0.52664528
-4.60730365,2.68899330,1.33319798,0.00888701,0.07781011,0.69467882,3.11090402,0.52926366
-4.60130065,2.70152843,1.34925509,0.00891711,0.07745099,0.69091573,3.16034146,0.53229492
-4.59529765,2.71137299,1.36394529,0.00897182,0.07715754,0.68620469,3.20087724,0.53577003
-4.58929465,2.71810666,1.37723195,0.00904812,0.07692995,0.68030515,3.23180363,0.53970128
-4.58329165,2.72137967,1.38906596,0.00914319,0.07676406,0.67303461,3.25261471,0.54407954
-4.57728864,2.72091587,1.39938383,0.00925444,0.07665134,0.66427246,3.26301444,0.54887245
-4.57128564,2.71651322,1.40810703,0.00937946,0.07657906,0.65396118,3.26291732,0.55402369
-4.56528264,2.70804224,1.41514284,0.00951593,0.07653070,0.64210494,3.25244195,0.55945362
-4.55927964,2.69544302,1.42038678,0.00966158,0.07648654,0.62876604,3.23189822,0.56506121
-4.55327664,2.67872153,1.42372664,0.00981414,0.07642439,0.61405943,3.20176902,0.57072748
-4.54727364,2.65794574,1.42504805,0.00997121,0.07632055,0.59814591,3.16268749,0.57632030
-4.54127064,2.63324218,1.42424133,0.01013025,0.07615078,0.58122425,3.11541133,0.58170030
-4.53526763,2.60479319,1.42120950,0.01028854,0.07589144,0.56352289,3.06079533,0.58672793
-4.52926463,2.57283517,1.41587692,0.01044315,0.07552051,0.54529151,2.99976353,0.59127110
-4.52326163,2.53765782,1.40819828,0.01059096,0.07501871,0.52679283,2.93328213,0.59521314
-4.51725863,2.49960416,1.39816730,0.01072873,0.07437039,0.50829501,2.86233443,0.59846076
-4.51125563,2.45907099,1.38582477,0.01085312,0.07356440,0.49006471,2.78789824,0.60095134
-4.50525263,2.41650930,1.37126528,0.01096081,0.07259463,0.47236110,2.71092676,0.60265937
-4.49924962,2.37242393,1.35464218,0.01104861,0.07146045,0.45543069,2.63233284,0.60360147
-4.49324662,2.32737189,1.33617037,0.01111358,0.07016681,0.43950297,2.55297691,0.60383963
-4.48724362,2.28195869,1.31612649,0.01115316,0.06872413,0.42478691,2.47365823,0.60348244
-4.48124062,2.23683201,1.29484628,0.01116525,0.06714785,0.41146792,2.39510910,0.60268409
-4.47523762,2.19267243,1.27271904,0.01114836,0.06545787,0.39970540,2.31799151,0.60164100
-4.46923462,2.15018080,1.25017915,0.01110167,0.06367761,0.38963055,2.24289566,0.60058612
-4.46323162,2.11006251,1.22769493,0.01102510,0.06183304,0.38134437,2.17033961,0.59978110
-4.45722861,2.07300869,1.20575503,0.01091929,0.05995151,0.37491588,2.10076967,0.59950647
-4.45122561,2.03967505,1.18485303,0.01078565,0.05806054,0.37038043,2.03456091,0.60005036
-4.44522261,2.01065906,1.16547069,0.01062627,0.05618662,0.36773819,1.97201765,0.60169602
-4.43921961,1.98647652,1.14806059,0.01044385,0.05435408,0.36695290,1.91337356,0.60470890
-4.43321661,1.96753868,1.13302895,0.01024160,0.05258407,0.36795111,1.85879160,0.60932370
-4.42721361,1.95413115,1.12071942,0.01002312,0.05089370,0.37062186,1.80836379,0.61573210
-4.42121061,1.94639587,1.11139856,0.00979223,0.04929546,0.37481732,1.76211126,0.62407170
-4.41520760,1.94431733,1.10524374,0.00955282,0.04779683,0.38035423,1.71998482,0.63441675
-4.40920460,1.94771411,1.10233412,0.00930875,0.04640012,0.38701654,1.68186657,0.64677122
-4.40320160,1.95623657,1.10264515,0.00906365,0.04510268,0.39455918,1.64757296,0.66106445
-4.39719860,1.96937112,1.10604694,0.00882085,0.04389721,0.40271314,1.61685967,0.67714983
-4.39119560,1.98645145,1.11230675,0.00858326,0.04277240,0.41119169,1.58942850,0.69480647
-4.38519260,2.00667634,1.12109535,0.00835334,0.04171371,0.41969776,1.56493650,0.71374401
-4.37918959,2.02913379,1.13199734,0.00813302,0.04070423,0.42793211,1.54300723,0.73361033
-4.37318659,2.05283027,1.14452482,0.00792377,0.03972571,0.43560219,1.52324394,0.75400187
-4.36718359,2.07672428,1.15813386,0.00772660,0.03875950,0.44243125,1.50524422,0.77447625
-4.36118059,2.09976249,1.17224324,0.00754211,0.03778761,0.44816728,1.48861574,0.79456645
-4.35517759,2.12091709,1.18625451,0.00737063,0.03679352,0.45259159,1.47299215,0.81379620
-4.34917459,2.13922251,1.19957254,0.00721227,0.03576299,0.45552631,1.45804857,0.83169575
-4.34317159,2.15380994,1.21162581,0.00706707,0.03468470,0.45684075,1.44351575,0.84781742
-4.33716858,2.16393805,1.22188536,0.00693509,0.03355066,0.45645607,1.42919215,0.86175022
-4.33116558,2.16901847,1.22988185,0.00681651,0.03235650,0.45434814,1.41495317,0.87313303
-4.32516258,2.16863486,1.23521991,0.00671172,0.03110152,0.45054835,1.40075691,0.88166569
-4.31915958,2.16255487,1.23758922,0.00662138,0.02978859,0.44514230,1.38664597,0.88711764
-4.31315658,2.15073434,1.23677198,0.00654645,0.02842389,0.43826644,1.37274509,0.88933381
-4.30715358,2.13331375,1.23264662,0.00648818,0.02701645,0.43010276,1.35925436,0.88823759
