energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.75987994,2.85407683,-4.46650035,0.02837826,-0.01947127,0.47328583,-0.67531994,0.88817152,-1.21351135,0.63928253,-0.52144550,0.12436363,-0.11735681,0.05128654,-0.06356113,0.83338625,-1.74282232
-5.75387694,2.71047037,-4.70519696,0.02843145,-0.02037508,0.45535452,-0.71072173,0.85722526,-1.27561681,0.61253719,-0.55052780,0.11389271,-0.13158943,0.04938730,-0.06696549,0.78349564,-1.83695618
-5.74787394,2.58291023,-4.93287318,0.02853309,-0.02121597,0.43974517,-0.74434938,0.83067096,-1.33429538,0.58910024,-0.57853608,0.10425450,-0.14680979,0.04779365,-0.07022372,0.73874513,-1.92692020
-5.74187094,2.47158754,-5.14733995,0.02868543,-0.02198629,0.42648797,-0.77587555,0.80855917,-1.38896662,0.56903276,-0.60521776,0.09547343,-0.16294406,0.04651168,-0.07330615,0.69919667,-2.01185111
-5.73586793,2.37650698,-5.34656607,0.02889060,-0.02267967,0.41558567,-0.80500026,0.79088881,-1.43910520,0.55235739,-0.63033439,0.08755670,-0.17989021,0.04554303,-0.07618503,0.66485423,-2.09094279
-5.72986493,2.29750490,-5.52870437,0.02915050,-0.02329117,0.40701448,-0.83145490,0.77761003,-1.48424886,0.53906105,-0.65366438,0.08049674,-0.19751701,0.04488503,-0.07883487,0.63567200,-2.16345650
-5.72386193,2.23426657,-5.69211215,0.02946662,-0.02381738,0.40072470,-0.85500532,0.76862703,-1.52400440,0.52909740,-0.67500520,0.07427392,-0.21566390,0.04453075,-0.08123260,0.61156247,-2.22872914
-5.71785893,2.18634248,-5.83536663,0.02983983,-0.02425650,0.39664123,-0.87545406,0.76380105,-1.55805191,0.52238895,-0.69417514,0.06885931,-0.23414208,0.04446915,-0.08335776,0.59240430,-2.28617976
-5.71185593,2.15316353,-5.95727592,0.03027024,-0.02460831,0.39466400,-0.89264156,0.76295365,-1.58614738,0.51882897,-0.71101478,0.06421730,-0.25273674,0.04468526,-0.08519260,0.57804968,-2.33531453
-5.70585293,2.13405566,-6.05688660,0.03075706,-0.02487425,0.39466854,-0.90644681,0.76587045,-1.60812398,0.51828338,-0.72538811,0.06030823,-0.27121054,0.04516038,-0.08672214,0.56833127,-2.37573062
-5.69984992,2.12825398,-6.13348891,0.03129853,-0.02505736,0.39650678,-0.91678740,0.77230561,-1.62389228,0.52059256,-0.73718366,0.05709071,-0.28930839,0.04587233,-0.08793427,0.56306851,-2.40711943
-5.69384692,2.13491700,-6.18662053,0.03189190,-0.02516224,0.40000829,-0.92361915,0.78198702,-1.63343967,0.52557345,-0.74631552,0.05452374,-0.30676328,0.04679577,-0.08881975,0.56207347,-2.42926941
-5.68784392,2.15314111,-6.21606980,0.03253347,-0.02519503,0.40498210,-0.92693554,0.79462237,-1.63682941,0.53302194,-0.75272444,0.05256857,-0.32330317,0.04790257,-0.08937234,0.56515598,-2.44206888
-5.68184092,2.18197572,-6.22187897,0.03321875,-0.02516330,0.41121910,-0.92676697,0.80990612,-1.63419934,0.54271573,-0.75637903,0.05119025,-0.33865857,0.04916220,-0.08958887,0.57212821,-2.44550895
-5.67583792,2.22043900,-6.20434759,0.03394266,-0.02507604,0.41849526,-0.92317993,0.82752710,-1.62576048,0.55441761,-0.75727697,0.05035879,-0.35257069,0.05054232,-0.08946931,0.58280850,-2.43968666
-5.66983492,2.26753401,-6.16403577,0.03469982,-0.02494351,0.42657542,-0.91627619,0.84717664,-1.61179548,0.56787924,-0.75544627,0.05005006,-0.36479971,0.05200923,-0.08901695,0.59702436,-2.42480801
-5.66383192,2.32226491,-6.10176690,0.03548482,-0.02477717,0.43521785,-0.90619173,0.86855679,-1.59265691,0.58284538,-0.75094642,0.05024633,-0.37513282,0.05352850,-0.08823845,0.61461456,-2.40119081
-5.65782891,2.38365272,-6.01862865,0.03629262,-0.02458957,0.44417921,-0.89309568,0.89138829,-1.56876507,0.59905827,-0.74386920,0.05093638,-0.38339178,0.05506561,-0.08714400,0.63543011,-2.36926666
-5.65182591,2.45074969,-5.91597110,0.03711883,-0.02439420,0.45321988,-0.87718876,0.91541773,-1.54060525,0.61626218,-0.73433912,0.05211531,-0.38943951,0.05658652,-0.08574734,0.65933396,-2.32958170
-5.64582291,2.52265169,-5.79540076,0.03796006,-0.02420535,0.46210948,-0.85870140,0.94042348,-1.50872391,0.63420780,-0.72251324,0.05378403,-0.39318544,0.05805834,-0.08406580,0.68619937,-2.28279538
-5.63981991,2.59850768,-5.65876913,0.03881415,-0.02403785,0.47063209,-0.83789124,0.96621985,-1.47372366,0.65265622,-0.70858015,0.05594832,-0.39458934,0.05944984,-0.08212020,0.71590673,-2.22967677
-5.63381691,2.67752551,-5.50815449,0.03968033,-0.02390692,0.47859126,-0.81503999,0.99265914,-1.43625670,0.67138242,-0.69275808,0.05861764,-0.39366340,0.06073204,-0.07993474,0.74833895,-2.17109774
-5.62781391,2.75897373,-5.34583643,0.04055924,-0.02382786,0.48581430,-0.79044946,1.01963129,-1.39701640,0.69017787,-0.67529197,0.06180365,-0.39047247,0.06187857,-0.07753667,0.78337533,-2.10802283
-5.62181091,2.84217889,-5.17426237,0.04145292,-0.02381575,0.49215582,-0.76443695,1.04706092,-1.35672711,0.70885231,-0.65644954,0.06551842,-0.38513239,0.06286614,-0.07495601,0.82088425,-2.04149525
-5.61580790,2.92651865,-4.99600647,0.04236458,-0.02388514,0.49750019,-0.73732988,1.07490196,-1.31613206,0.72723445,-0.63651633,0.06977262,-0.37780637,0.06367470,-0.07222498,0.86071491,-1.97261943
-5.60980490,3.01141097,-4.81372145,0.04329826,-0.02404968,0.50176302,-0.70945984,1.10312994,-1.27597956,0.74517182,-0.61578992,0.07457342,-0.36869982,0.06428770,-0.06937754,0.90268849,-1.90253992
-5.60380190,3.09630038,-4.63008458,0.04425846,-0.02432175,0.50489142,-0.68115636,1.13173249,-1.23700786,0.76252961,-0.59457342,0.07992259,-0.35805348,0.06469212,-0.06644865,0.94658935,-1.83241747
-5.59779890,3.18064228,-4.44773958,0.04524957,-0.02471211,0.50686327,-0.65274042,1.16069859,-1.19992897,0.77918888,-0.57316860,0.08581454,-0.34613555,0.06487846,-0.06347369,0.99215691,-1.76340273
-5.59179590,3.26388688,-4.26923658,0.04627532,-0.02522952,0.50768537,-0.62451825,1.19000737,-1.16541217,0.79504423,-0.55186883,0.09223463,-0.33323284,0.06484069,-0.06048767,1.03907877,-1.69660858
-5.58579290,3.34546421,-4.09697248,0.04733818,-0.02588038,0.50739086,-0.59677548,1.21961717,-1.13406763,0.81000125,-0.53095218,0.09915784,-0.31964143,0.06457611,-0.05752460,1.08698586,-1.63308212
-5.57978989,3.42477190,-3.93313415,0.04843883,-0.02666849,0.50603594,-0.56977210,1.24945591,-1.10643099,0.82397416,-0.51067509,0.10654774,-0.30565740,0.06408515,-0.05461682,1.13545016,-1.57377731
-5.57378689,3.50116721,-3.77964715,0.04957559,-0.02759474,0.50369619,-0.54373837,1.27941343,-1.08294940,0.83688372,-0.49126673,0.11435610,-0.29156767,0.06337116,-0.05179440,1.18398569,-1.51952956
-5.56778389,3.57396474,-3.63813195,0.05074409,-0.02865699,0.50046274,-0.51887194,1.30933670,-1.06396977,0.84865588,-0.47292453,0.12252293,-0.27764168,0.06244022,-0.04908471,1.23205296,-1.47103321
-5.56178089,3.64244066,-3.50986976,0.05193701,-0.02984993,0.49643844,-0.49533632,1.33902840,-1.04972968,0.85922127,-0.45581076,0.13097726,-0.26412390,0.06130093,-0.04651203,1.27906729,-1.42882295
-5.55577789,3.70584402,-3.39577928,0.05314393,-0.03116510,0.49173438,-0.47326063,1.36824926,-1.04035135,0.86851578,-0.44005069,0.13963841,-0.25122770,0.05996415,-0.04409731,1.32441083,-1.39325994
-5.54977489,3.76341518,-3.29640539,0.05435151,-0.03259095,0.48646683,-0.45274082,1.39672431,-1.03583910,0.87648209,-0.42573201,0.14841799,-0.23913056,0.05844288,-0.04185805,1.36744816,-1.36452338
-5.54377189,3.81441079,-3.21191999,0.05554375,-0.03411302,0.48075468,-0.43384189,1.42415297,-1.03608024,0.88307232,-0.41290564,0.15722228,-0.22797082,0.05675201,-0.03980827,1.40754484,-1.34260771
-5.53776888,3.85813410,-3.14213474,0.05670243,-0.03571419,0.47471763,-0.41660128,1.45022236,-1.04084947,0.88825142,-0.40158790,0.16595515,-0.21784603,0.05490819,-0.03795868,1.44408832,-1.32732583
-5.53176588,3.89396920,-3.08652493,0.05780780,-0.03737506,0.46847490,-0.40103282,1.47462337,-1.04981666,0.89200128,-0.39176363,0.17452118,-0.20881282,0.05292967,-0.03631679,1.47651012,-1.31831796
-5.52576288,3.92141695,-3.04426310,0.05883929,-0.03907432,0.46214460,-0.38713120,1.49706849,-1.06255752,0.89432498,-0.38339027,0.18282902,-0.20088826,0.05083608,-0.03488720,1.50430836,-1.31506602
-5.51975988,3.94013048,-3.01426079,0.05977643,-0.04078927,0.45584352,-0.37487647,1.51731029,-1.07856694,0.89525098,-0.37640250,0.19079456,-0.19405248,0.04864829,-0.03367184,1.52706931,-1.31691282
-5.51375688,3.94994784,-2.99521630,0.06059965,-0.04249635,0.44968727,-0.36423833,1.53515942,-1.09727435,0.89483684,-0.37071719,0.19834404,-0.18825244,0.04638817,-0.03267030,1.54448701,-1.32308542
-5.50775388,3.95091936,-2.98566655,0.06129124,-0.04417166,0.44379061,-0.35517992,1.55050100,-1.11806052,0.89317190,-0.36623845,0.20541662,-0.18340658,0.04407837,-0.03188004,1.55637952,-1.33272160
-5.50175088,3.94332771,-2.98404060,0.06183610,-0.04579159,0.43826767,-0.34766089,1.56330808,-1.14027527,0.89037881,-0.36286241,0.21196647,-0.17941012,0.04174206,-0.03129667,1.56270122,-1.34489859
-5.49574787,3.92769887,-2.98871296,0.06222248,-0.04733335,0.43323211,-0.34163955,1.57365144,-1.16325536,0.88661339,-0.36048166,0.21796416,-0.17614083,0.03940262,-0.03091414,1.56354998,-1.35866294
-5.48974487,3.90480284,-2.99805467,0.06244251,-0.04877551,0.42879678,-0.33707409,1.58170475,-1.18634216,0.88206287,-0.35898906,0.22339726,-0.17346490,0.03708334,-0.03072483,1.55916913,-1.37306040
-5.48374187,3.87564349,-3.01048037,0.06249252,-0.05009854,0.42507306,-0.33392285,1.58774465,-1.20889829,0.87694225,-0.35828091,0.22827010,-0.17124284,0.03480708,-0.03071968,1.54994361,-1.38716485
-5.47773887,3.84143768,-3.02449028,0.06237325,-0.05128524,0.42216957,-0.33214366,1.59214558,-1.23032309,0.87148899,-0.35825933,0.23260281,-0.16933506,0.03259596,-0.03088825,1.53639083,-1.40010525
-5.47173587,3.80358443,-3.03870570,0.06208976,-0.05232115,0.42019036,-0.33169251,1.59536953,-1.25006620,0.86595609,-0.35883396,0.23642948,-0.16760708,0.03047101,-0.03121864,1.51914633,-1.41108974
-5.46573287,3.76362561,-3.05189775,0.06165117,-0.05319483,0.41923263,-0.33252169,1.59795103,-1.26763923,0.86060414,-0.35992294,0.23979584,-0.16593418,0.02845188,-0.03169758,1.49894533,-1.41942624
-5.45972986,3.72320013,-3.06300877,0.06107028,-0.05389813,0.41938397,-0.33457764,1.60047830,-1.28262517,0.85569240,-0.36145329,0.24275635,-0.16420530,0.02655660,-0.03231036,1.47660082,-1.42453894
-5.45372686,3.68399411,-3.07116657,0.06036297,-0.05442629,0.42071930,-0.33779877,1.60357139,-1.29468542,0.85146982,-0.36336086,0.24537108,-0.16232625,0.02480139,-0.03304085,1.45297972,-1.42598032
-5.44772386,3.64768969,-3.07569189,0.05954755,-0.05477804,0.42329782,-0.34211361,1.60785866,-1.30356451,0.84816624,-0.36558990,0.24770252,-0.16022213,0.02320052,-0.03387160,1.42897803,-1.42343850
-5.44172086,3.61591524,-3.07609950,0.05864410,-0.05495552,0.42715983,-0.34743934,1.61395262,-1.30909254,0.84598447,-0.36809246,0.24981253,-0.15783888,0.02176624,-0.03478391,1.40549660,-1.41674005
-5.43571786,3.59019969,-3.07209390,0.05767377,-0.05496423,0.43232405,-0.35368102,1.62242672,-1.31118534,0.84509376,-0.37082774,0.25175972,-0.15514410,0.02050885,-0.03575803,1.38341854,-1.40584831
-5.42971486,3.57193329,-3.06356044,0.05665816,-0.05481276,0.43878522,-0.36073166,1.63379398,-1.30984275,0.84562508,-0.37376148,0.25359729,-0.15212706,0.01943677,-0.03677343,1.36358937,-1.39085770
-5.42371186,3.56233675,-3.05055288,0.05561881,-0.05451257,0.44651248,-0.36847312,1.64848874,-1.30514510,0.84766855,-0.37686556,0.25537169,-0.14879806,0.01855674,-0.03780913,1.34680092,-1.37198446
-5.41770885,3.56243999,-3.03327840,0.05457679,-0.05407769,0.45544847,-0.37677790,1.66685237,-1.29724819,0.85127318,-0.38011768,0.25712200,-0.14518713,0.01787403,-0.03884413,1.33377933,-1.34955452
-5.41170585,3.57307137,-3.01208102,0.05355252,-0.05352431,0.46550929,-0.38551179,1.68912339,-1.28637708,0.85644903,-0.38350149,0.25888017,-0.14134220,0.01739278,-0.03985785,1.32517765,-1.32398916
-5.40570285,3.59485707,-2.98742435,0.05256565,-0.05287042,0.47658548,-0.39453721,1.71543252,-1.27281896,0.86317166,-0.38700675,0.26067207,-0.13732689,0.01711623,-0.04083068,1.32157278,-1.29578918
-5.39969985,3.62823011,-2.95987454,0.05163517,-0.05213538,0.48854377,-0.40371707,1.74580253,-1.25691534,0.87138843,-0.39062987,0.26251925,-0.13321791,0.01704707,-0.04174453,1.32346652,-1.26551847
-5.39369685,3.67344750,-2.93008390,0.05077962,-0.05133946,0.50122985,-0.41291899,1.78015270,-1.23905401,0.88102651,-0.39437451,0.26444124,-0.12910228,0.01718775,-0.04258336,1.33129000,-1.23378751
-5.38769385,3.73061371,-2.89877599,0.05001738,-0.05050346,0.51447179,-0.42201958,1.81830741,-1.21966083,0.89200179,-0.39825226,0.26645825,-0.12507437,0.01754066,-0.04333370,1.34541055,-1.20123772
-5.38169085,3.79970808,-2.86673227,0.04936700,-0.04964826,0.52808413,-0.43090863,1.86000809,-1.19919172,0.90422822,-0.40228336,0.26859397,-0.12123303,0.01810834,-0.04398518,1.36614010,-1.16852698
-5.37568784,3.88061379,-2.83478074,0.04884759,-0.04879449,0.54187243,-0.43949291,1.90492774,-1.17812509,0.91762688,-0.40649728,0.27087823,-0.11767875,0.01889357,-0.04453087,1.39374372,-1.13631707
-5.36968484,3.97314566,-2.80378662,0.04847903,-0.04796209,0.55563807,-0.44769935,1.95268713,-1.15695489,0.93213410,-0.41093320,0.27334927,-0.11451099,0.01989930,-0.04496765,1.42844739,-1.10526323
-5.36368184,4.07707457,-2.77464497,0.04828220,-0.04717010,0.56918314,-0.45547758,2.00287153,-1.13618436,0.94770805,-0.41564017,0.27605544,-0.11182585,0.02112856,-0.04529638,1.47044373,-1.07600612
-5.35767884,4.19214630,-2.74827538,0.04827894,-0.04643638,0.58231526,-0.46280147,2.05504742,-1.11632092,0.96433328,-0.42067704,0.27905603,-0.10971405,0.02258416,-0.04552201,1.51989490,-1.04916640
-5.35167584,4.31809302,-2.72561837,0.04849189,-0.04577739,0.59485208,-0.46966982,2.10877794,-1.09787195,0.98202277,-0.42611214,0.28242108,-0.10825934,0.02426837,-0.04565352,1.57693191,-1.02534177
-5.34567284,4.45463664,-2.70763334,0.04894404,-0.04520814,0.60662538,-0.47610606,2.16363679,-1.08134189,1.00081728,-0.43202257,0.28623016,-0.10753741,0.02618238,-0.04570373,1.64165000,-1.00510653
-5.33966983,4.60148325,-2.69529796,0.04965815,-0.04474209,0.61748468,-0.48215698,2.21921979,-1.06723054,1.02078201,-0.43849331,0.29057009,-0.10761524,0.02832579,-0.04568903,1.71409995,-0.98901334
-5.33366683,4.75830915,-2.68960864,0.05065589,-0.04439122,0.62730012,-0.48789066,2.27515397,-1.05603251,1.04200053,-0.44561608,0.29553150,-0.10855106,0.03069598,-0.04562893,1.79427573,-0.97759690
-5.32766383,4.92473928,-2.69158167,0.05195677,-0.04416608,0.63596472,-0.49339367,2.33110389,-1.04823796,1.06456638,-0.45348807,0.30120456,-0.11039473,0.03328749,-0.04554557,1.88209891,-0.97137915
-5.32166083,5.10031955,-2.70225493,0.05357700,-0.04407599,0.64339596,-0.49876770,2.38677547,-1.04433428,1.08857280,-0.46221054,0.30767396,-0.11318863,0.03609137,-0.04546308,1.97740090,-0.97087551
-5.31565783,5.28448542,-2.72268947,0.05552820,-0.04412923,0.64953654,-0.50412582,2.44191731,-1.04480862,1.11410117,-0.47188745,0.31501343,-0.11696892,0.03909467,-0.04540694,2.07990415,-0.97660168
-5.30965483,5.47652892,-2.75397065,0.05781617,-0.04433329,0.65435459,-0.50958858,2.49632010,-1.05015091,1.14120876,-0.48262406,0.32328009,-0.12176715,0.04227994,-0.04540328,2.18920373,-0.98908021
-5.30365183,5.67556722,-2.79720808,0.06043957,-0.04469518,0.65784320,-0.51528004,2.54981454,-1.06085700,1.16991678,-0.49452565,0.33250893,-0.12761199,0.04562497,-0.04547815,2.30475072,-1.00884634
-5.29764882,5.88051549,-2.85353371,0.06338894,-0.04522165,0.66001941,-0.52132400,2.60226829,-1.07743133,1.20019936,-0.50769621,0.34270788,-0.13453106,0.04910265,-0.04565688,2.42583909,-1.03645237
-5.29164582,6.09006699,-2.92409719,0.06664574,-0.04591949,0.66092285,-0.52784052,2.65358279,-1.10038870,1.23197424,-0.52223720,0.35385366,-0.14255251,0.05268112,-0.04596333,2.55159740,-1.07246971
-5.28564282,6.30268298,-3.01005750,0.07018185,-0.04679571,0.66061398,-0.53494276,2.70369038,-1.13025436,1.26509596,-0.53824621,0.36588879,-0.15170648,0.05632408,-0.04641936,2.68098678,-1.11748798
-5.27963982,6.51659460,-3.11256997,0.07395926,-0.04785763,0.65917217,-0.54273434,2.75255251,-1.16756191,1.29935216,-0.55581551,0.37872004,-0.16202588,0.05999140,-0.04704423,2.81280612,-1.17211044
-5.27363682,6.72981840,-3.23276764,0.07793025,-0.04911293,0.65669367,-0.55130700,2.80015947,-1.21284823,1.33446327,-0.57503025,0.39221844,-0.17354662,0.06364008,-0.04785417,2.94570535,-1.23694510
-5.26763382,6.94018629,-3.37173614,0.08203798,-0.05056947,0.65328971,-0.56073875,2.84653213,-1.26664503,1.37008613,-0.59596633,0.40622109,-0.18630706,0.06722526,-0.04886196,3.07820696,-1.31259108
-5.26163082,7.14539019,-3.53048140,0.08621744,-0.05223508,0.64908464,-0.57109232,2.89172602,-1.32946640,1.40582134,-0.61868767,0.42053461,-0.20034652,0.07070165,-0.05007662,3.20873582,-1.39961980
