energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.86193097,0.94363800,0.05145161,0.00000000,0.35864474,0.00000000,1.03986866,0.24285062
-5.85592796,0.84087874,0.04437705,0.00000000,0.31913761,0.00000000,0.94234605,0.21422245
-5.84992496,0.74767539,0.03802968,0.00000000,0.28300362,0.00000000,0.85458706,0.18829601
-5.84392196,0.66417741,0.03238143,0.00000000,0.25034560,0.00000000,0.77690215,0.16506600
-5.83791896,0.59032939,0.02739626,0.00000000,0.22118489,0.00000000,0.70935671,0.14447908
-5.83191596,0.52589347,0.02303219,0.00000000,0.19546982,0.00000000,0.65179007,0.12644055
-5.82591296,0.47047458,0.01924320,0.00000000,0.17308548,0.00000000,0.60383885,0.11082152
-5.81990995,0.42354734,0.01598111,0.00000000,0.15386420,0.00000000,0.56496350,0.09746626
-5.81390695,0.38448358,0.01319708,0.00000000,0.13759643,0.00000000,0.53447686,0.08619936
-5.80790395,0.35257957,0.01084314,0.00000000,0.12404151,0.00000000,0.51157384,0.07683278
-5.80190095,0.32708213,0.00887332,0.00000000,0.11293798,0.00000000,0.49536116,0.06917229
-5.79589795,0.30721330,0.00724465,0.00000000,0.10401333,0.00000000,0.48488669,0.06302343
-5.78989495,0.29219285,0.00591801,0.00000000,0.09699285,0.00000000,0.47916757,0.05819683
-5.78389195,0.28125866,0.00485873,0.00000000,0.09160753,0.00000000,0.47721675,0.05451292
-5.77788894,0.27368468,0.00403706,0.00000000,0.08760102,0.00000000,0.47806759,0.05180594
-5.77188594,0.26879647,0.00342855,0.00000000,0.08473550,0.00000000,0.48079613,0.04992739
-5.76588294,0.26598444,0.00301426,0.00000000,0.08279664,0.00000000,0.48454095,0.04874885
-5.75987994,0.26471455,0.00278099,0.00000000,0.08159752,0.00000000,0.48852016,0.04816431
-5.75387694,0.26453698,0.00272134,0.00000000,0.08098172,0.00000000,0.49204566,0.04809199
-5.74787394,0.26509241,0.00283382,0.00000000,0.08082550,0.00000000,0.49453429,0.04847566
-5.74187094,0.26611626,0.00312284,0.00000000,0.08103917,0.00000000,0.49551588,0.04928559
-5.73586793,0.26744079,0.00359872,0.00000000,0.08156774,0.00000000,0.49463809,0.05051898
-5.72986493,0.26899518,0.00427764,0.00000000,0.08239076,0.00000000,0.49166803,0.05220002
-5.72386193,0.27080358,0.00518154,0.00000000,0.08352142,0.00000000,0.48649078,0.05437944
-5.71785893,0.27298108,0.00633795,0.00000000,0.08500501,0.00000000,0.47910477,0.05713360
-5.71185593,0.27572779,0.00777970,0.00000000,0.08691657,0.00000000,0.46961440,0.06056307
-5.70585293,0.27932101,0.00954460,0.00000000,0.08935788,0.00000000,0.45822004,0.06479059
-5.69984992,0.28410546,0.01167488,0.00000000,0.09245373,0.00000000,0.44520585,0.06995853
-5.69384692,0.29048188,0.01421661,0.00000000,0.09634757,0.00000000,0.43092573,0.07622565
-5.68784392,0.29889405,0.01721879,0.00000000,0.10119639,0.00000000,0.41578805,0.08376335
-5.68184092,0.30981438,0.02073243,0.00000000,0.10716518,0.00000000,0.40023945,0.09275117
-5.67583792,0.32372849,0.02480931,0.00000000,0.11442073,0.00000000,0.38474841,0.10337188
-5.66983492,0.34111894,0.02950071,0.00000000,0.12312514,0.00000000,0.36978900,0.11580598
-5.66383192,0.36244858,0.03485589,0.00000000,0.13342902,0.00000000,0.35582537,0.13022583
-5.65782891,0.38814390,0.04092058,0.00000000,0.14546458,0.00000000,0.34329739,0.14678960
-5.65182591,0.41857883,0.04773531,0.00000000,0.15933881,0.00000000,0.33260782,0.16563507
-5.64582291,0.45405956,0.05533390,0.00000000,0.17512707,0.00000000,0.32411143,0.18687361
-5.63981991,0.49481086,0.06374196,0.00000000,0.19286705,0.00000000,0.31810614,0.21058458
-5.63381691,0.54096444,0.07297563,0.00000000,0.21255376,0.00000000,0.31482664,0.23681033
-5.62781391,0.59254989,0.08304060,0.00000000,0.23413538,0.00000000,0.31444020,0.26555204
-5.62181091,0.64948863,0.09393145,0.00000000,0.25751059,0.00000000,0.31704508,0.29676677
-5.61580790,0.71159131,0.10563151,0.00000000,0.28252731,0.00000000,0.32267121,0.33036586
-5.60980490,0.77855903,0.11811317,0.00000000,0.30898322,0.00000000,0.33128311,0.36621482
-5.60380190,0.84998833,0.13133873,0.00000000,0.33662813,0.00000000,0.34278496,0.40413490
-5.59779890,0.92538030,0.14526179,0.00000000,0.36516821,0.00000000,0.35702733,0.44390643
-5.59179590,1.00415329,0.15982918,0.00000000,0.39427215,0.00000000,0.37381562,0.48527376
-5.58579290,1.08565920,0.17498330,0.00000000,0.42357915,0.00000000,0.39291955,0.52795180
-5.57978989,1.16920253,0.19066483,0.00000000,0.45270836,0.00000000,0.41408350,0.57163386
-5.57378689,1.25406171,0.20681559,0.00000000,0.48126979,0.00000000,0.43703733,0.61600055
-5.56778389,1.33951158,0.22338148,0.00000000,0.50887602,0.00000000,0.46150703,0.66072925
-5.56178089,1.42484618,0.24031522,0.00000000,0.53515445,0.00000000,0.48722503,0.70550381
-5.55577789,1.50940070,0.25757867,0.00000000,0.55975949,0.00000000,0.51393949,0.75002384
-5.54977489,1.59257141,0.27514465,0.00000000,0.58238426,0.00000000,0.54142237,0.79401326
-5.54377189,1.67383255,0.29299788,0.00000000,0.60277109,0.00000000,0.56947568,0.83722738
-5.53776888,1.75274921,0.31113502,0.00000000,0.62072053,0.00000000,0.59793573,0.87945834
-5.53176588,1.82898539,0.32956370,0.00000000,0.63609822,0.00000000,0.62667515,0.92053830
-5.52576288,1.90230661,0.34830032,0.00000000,0.64883937,0.00000000,0.65560241,0.96034027
-5.51975988,1.97257701,0.36736687,0.00000000,0.65895046,0.00000000,0.68465896,0.99877655
-5.51375688,2.03975078,0.38678669,0.00000000,0.66650819,0.00000000,0.71381399,1.03579452
-5.50775388,2.10385843,0.40657940,0.00000000,0.67165554,0.00000000,0.74305714,1.07137038
-5.50175088,2.16498866,0.42675531,0.00000000,0.67459508,0.00000000,0.77238947,1.10550088
-5.49574787,2.22326679,0.44730953,0.00000000,0.67557995,0.00000000,0.80181316,1.13819373
-5.48974487,2.27883120,0.46821615,0.00000000,0.67490278,0.00000000,0.83132066,1.16945715
-5.48374187,2.33180902,0.48942306,0.00000000,0.67288320,0.00000000,0.86088389,1.19928946
-5.47773887,2.38229295,0.51084755,0.00000000,0.66985439,0.00000000,0.89044411,1.22766925
-5.47173587,2.43032056,0.53237330,0.00000000,0.66614955,0.00000000,0.91990342,1.25454692
-5.46573287,2.47585765,0.55384899,0.00000000,0.66208870,0.00000000,0.94911831,1.27983834
-5.45972986,2.51878688,0.57508878,0.00000000,0.65796663,0.00000000,0.97789595,1.30342110
-5.45372686,2.55890272,0.59587493,0.00000000,0.65404257,0.00000000,1.00599372,1.32513375
-5.44772386,2.59591323,0.61596250,0.00000000,0.65053188,0.00000000,1.03312211,1.34477833
-5.44172086,2.62944883,0.63508609,0.00000000,0.64760032,0.00000000,1.05895117,1.36212624
-5.43571786,2.65907790,0.65296840,0.00000000,0.64536101,0.00000000,1.08312032,1.37692713
-5.42971486,2.68432829,0.66933041,0.00000000,0.64387405,0.00000000,1.10525124,1.38892058
-5.42371186,2.70471382,0.68390244,0.00000000,0.64314894,0.00000000,1.12496322,1.39784983
-5.41770885,2.71976411,0.69643592,0.00000000,0.64314920,0.00000000,1.14189025,1.40347698
-5.41170585,2.72905611,0.70671499,0.00000000,0.64379919,0.00000000,1.15569903,1.40559863
-5.40570285,2.73224555,0.71456750,0.00000000,0.64499234,0.00000000,1.16610697,1.40406127
-5.39969985,2.72909623,0.71987475,0.00000000,0.64660047,0.00000000,1.17289912,1.39877523
-5.39369685,2.71950561,0.72257938,0.00000000,0.64848356,0.00000000,1.17594330,1.38972668
-5.38769385,2.70352498,0.72269103,0.00000000,0.65049942,0.00000000,1.17520229,1.37698663
-5.38169085,2.68137316,0.72028945,0.00000000,0.65251272,0.00000000,1.17074276,1.36071663
-5.37568784,2.65344281,0.71552472,0.00000000,0.65440308,0.00000000,1.16274013,1.34117063
-5.36968484,2.62029909,0.70861468,0.00000000,0.65607171,0.00000000,1.15147932,1.31869304
-5.36368184,2.58267082,0.69983963,0.00000000,0.65744660,0.00000000,1.13735122,1.29371288
-5.35767884,2.54143464,0.68953456,0.00000000,0.65848597,0.00000000,1.12084520,1.26673464
-5.35167584,2.49759333,0.67807931,0.00000000,0.65918015,0.00000000,1.10253802,1.23832609
-5.34567284,2.45224950,0.66588717,0.00000000,0.65955189,0.00000000,1.08307979,1.20910390
-5.33966983,2.40657623,0.65339249,0.00000000,0.65965548,0.00000000,1.06317766,1.17971786
-5.33366683,2.36178640,0.64103801,0.00000000,0.65957474,0.00000000,1.04357826,1.15083441
-5.32766383,2.31910217,0.62926238,0.00000000,0.65942025,0.00000000,1.02504948,1.12312050
-5.32166083,2.27972625,0.61848852,0.00000000,0.65932613,0.00000000,1.00836257,1.09722834
-5.31565783,2.24481617,0.60911341,0.00000000,0.65944649,0.00000000,0.99427526,1.07378187
-5.30965483,2.21546233,0.60149950,0.00000000,0.65995184,0.00000000,0.98351634,1.05336519
-5.30365183,2.19267050,0.59596820,0.00000000,0.66102543,0.00000000,0.97677223,1.03651345
-5.29764882,2.17734885,0.59279540,0.00000000,0.66285975,0.00000000,0.97467557,1.02370615
-5.29164582,2.17029909,0.59220913,0.00000000,0.66565292,0.00000000,0.97779598,1.01536272
-5.28564282,2.17221135,0.59438902,0.00000000,0.66960507,0.00000000,0.98663263,1.01184016
-5.27963982,2.18366167,0.59946748,0.00000000,0.67491445,0.00000000,1.00160848,1.01343225
-5.27363682,2.20511128,0.60753197,0.00000000,0.68177326,0.00000000,1.02306552,1.02036979
-5.26763382,2.23690642,0.61862821,0.00000000,0.69036294,0.00000000,1.05126088,1.03282145
-5.26163082,2.27927781,0.63276355,0.00000000,0.70084905,0.00000000,1.08636295,1.05089450
-5.25562781,2.33233890,0.64991029,0.00000000,0.71337554,0.00000000,1.12844762,1.07463517
-5.24962481,2.39608243,0.67000850,0.00000000,0.72805868,0.00000000,1.17749394,1.10402819
-5.24362181,2.47037502,0.69296794,0.00000000,0.74498072,0.00000000,1.23337955,1.13899547
-5.23761881,2.55495008,0.71866908,0.00000000,0.76418368,0.00000000,1.29587574,1.17939384
-5.23161581,2.64939970,0.74696295,0.00000000,0.78566353,0.00000000,1.36464260,1.22501222
-5.22561281,2.75316625,0.77767014,0.00000000,0.80936524,0.00000000,1.43922474,1.27556848
-5.21960980,2.86553518,0.81057889,0.00000000,0.83517912,0.00000000,1.51904824,1.33070665
-5.21360680,2.98563018,0.84544292,0.00000000,0.86293889,0.00000000,1.60341960,1.38999505
-5.20760380,3.11241224,0.88197906,0.00000000,0.89242182,0.00000000,1.69152745,1.45292603
-5.20160080,3.24468391,0.91986551,0.00000000,0.92335125,0.00000000,1.78244768,1.51891799
-5.19559780,3.38109983,0.95874089,0.00000000,0.95540156,0.00000000,1.87515276,1.58732015
-5.18959480,3.52018418,0.99820474,0.00000000,0.98820561,0.00000000,1.96852543,1.65742055
-5.18359180,3.66035546,1.03781978,0.00000000,1.02136453,0.00000000,2.06137704,1.72845731
-5.17758879,3.79995806,1.07711610,0.00000000,1.05445931,0.00000000,2.15247032,1.79963323
-5.17158579,3.93730004,1.11559766,0.00000000,1.08706384,0.00000000,2.24054613,1.87013315
-5.16558279,4.07069549,1.15275070,0.00000000,1.11875868,0.00000000,2.32435330,1.93914371
-5.15957979,4.19850974,1.18805423,0.00000000,1.14914480,0.00000000,2.40268056,2.00587449
-5.15357679,4.31920517,1.22099197,0.00000000,1.17785652,0.00000000,2.47438921,2.06957946
-5.14757379,4.43138517,1.25106548,0.00000000,1.20457290,0.00000000,2.53844500,2.12957779
-5.14157079,4.53383372,1.27780766,0.00000000,1.22902686,0.00000000,2.59394778,2.18527265
-5.13556778,4.62554841,1.30079615,0.00000000,1.25101146,0.00000000,2.64015729,2.23616688
-5.12956478,4.70576460,1.31966586,0.00000000,1.27038300,0.00000000,2.67651394,2.28187468
-5.12356178,4.77396946,1.33411996,0.00000000,1.28706067,0.00000000,2.70265320,2.32212829
-5.11755878,4.82990470,1.34393883,0.00000000,1.30102291,0.00000000,2.71841306,2.35677946
-5.11155578,4.87355794,1.34898644,0.00000000,1.31230062,0.00000000,2.72383399,2.38579529
-5.10555278,4.90514307,1.34921385,0.00000000,1.32096790,0.00000000,2.71915147,2.40924880
-5.09954977,4.92507085,1.34465972,0.00000000,1.32713081,0.00000000,2.70478148,2.42730473
-5.09354677,4.93391170,1.33544779,0.00000000,1.33091513,0.00000000,2.68129985,2.44020142
-5.08754377,4.93235290,1.32178163,0.00000000,1.33245391,0.00000000,2.64941656,2.44823002
-5.08154077,4.92115317,1.30393687,0.00000000,1.33187586,0.00000000,2.60994647,2.45171227
-5.07553777,4.90109745,1.28225158,0.00000000,1.32929527,0.00000000,2.56377815,2.45097836
-5.06953477,4.87295483,1.25711520,0.00000000,1.32480447,0.00000000,2.51184240,2.44634640
-5.06353177,4.83744242,1.22895674,0.00000000,1.31846907,0.00000000,2.45508233,2.43810470
-5.05752876,4.79519747,1.19823292,0.00000000,1.31032675,0.00000000,2.39442623,2.42649826
-5.05152576,4.74675933,1.16541672,0.00000000,1.30038937,0.00000000,2.33076476,2.41172020
-5.04552276,4.69256250,1.13098701,0.00000000,1.28864849,0.00000000,2.26493334,2.39390880
-5.03951976,4.63294087,1.09541961,0.00000000,1.27508381,0.00000000,2.19770029,2.37315023
-5.03351676,4.56814271,1.05917997,0.00000000,1.25967396,0.00000000,2.12976097,2.34948693
-5.02751376,4.49835519,1.02271787,0.00000000,1.24240889,0.00000000,2.06173772,2.32293079
-5.02151076,4.42373635,0.98646390,0.00000000,1.22330280,0.00000000,1.99418496,2.29348047
-5.01550775,4.34445221,0.95082763,0.00000000,1.20240686,0.00000000,1.92759857,2.26114130
-5.00950475,4.26071604,0.91619736,0.00000000,1.17982043,0.00000000,1.86242836,2.22594666
-5.00350175,4.17282686,0.88294088,0.00000000,1.15570016,0.00000000,1.79909228,2.18797899
-4.99749875,4.08120415,0.85140700,0.00000000,1.13026594,0.00000000,1.73799095,2.14738907
-4.99149575,3.98641591,0.82192733,0.00000000,1.10380320,0.00000000,1.67952098,2.10441198
-4.98549275,3.88919780,0.79481778,0.00000000,1.07666117,0.00000000,1.62408599,2.05937853
-4.97948974,3.79046146,0.77037958,0.00000000,1.04924687,0.00000000,1.57210397,2.01272114
-4.97348674,3.69129082,0.74889922,0.00000000,1.02201503,0.00000000,1.52401032,1.96497343
-4.96748374,3.59292610,0.73064731,0.00000000,0.99545432,0.00000000,1.48025600,1.91676335
-4.96148074,3.49673570,0.71587597,0.00000000,0.97007032,0.00000000,1.44130057,1.86879977
-4.95547774,3.40417726,0.70481496,0.00000000,0.94636628,0.00000000,1.40760049,1.82185327
-4.94947474,3.31674956,0.69766647,0.00000000,0.92482245,0.00000000,1.37959303,1.77673168
-4.94347174,3.23593771,0.69459887,0.00000000,0.90587508,0.00000000,1.35767687,1.73425189
-4.93746873,3.16315438,0.69573973,0.00000000,0.88989621,0.00000000,1.34219050,1.69520902
-4.93146573,3.09968024,0.70116851,0.00000000,0.87717537,0.00000000,1.33338967,1.66034475
-4.92546273,3.04660684,0.71090938,0.00000000,0.86790412,0.00000000,1.33142555,1.63031640
-4.91945973,3.00478488,0.72492469,0.00000000,0.86216438,0.00000000,1.33632497,1.60566836
-4.91345673,2.97478099,0.74310959,0.00000000,0.85992125,0.00000000,1.34797420,1.58680740
-4.90745373,2.95684535,0.76528826,0.00000000,0.86102078,0.00000000,1.36610770,1.57398336
-4.90145073,2.95089208,0.79121223,0.00000000,0.86519305,0.00000000,1.39030278,1.56727600
-4.89544772,2.95649379,0.82056105,0.00000000,0.87206035,0.00000000,1.41998097,1.56658911
-4.88944472,2.97289091,0.85294566,0.00000000,0.88115048,0.00000000,1.45441669,1.57165201
-4.88344172,2.99901551,0.88791445,0.00000000,0.89191436,0.00000000,1.49275310,1.58202869
-4.87743872,3.03352903,0.92496208,0.00000000,0.90374749,0.00000000,1.53402499,1.59713417
-4.87143572,3.07487210,0.96354092,0.00000000,0.91601415,0.00000000,1.57718784,1.61625742
-4.86543272,3.12132468,1.00307466,0.00000000,0.92807329,0.00000000,1.62115221,1.63858985
-4.85942971,3.17107355,1.04297391,0.00000000,0.93930500,0.00000000,1.66482195,1.66325817
-4.85342671,3.22228458,1.08265302,0.00000000,0.94913636,0.00000000,1.70713474,1.68936011
-4.84742371,3.27317627,1.12154767,0.00000000,0.95706535,0.00000000,1.74710318,1.71600151
-4.84142071,3.32209157,1.15913246,0.00000000,0.96268190,0.00000000,1.78385462,1.74233308
-4.83541771,3.36756480,1.19493772,0.00000000,0.96568497,0.00000000,1.81666792,1.76758534
-4.82941471,3.40838076,1.22856503,0.00000000,0.96589493,0.00000000,1.84500550,1.79110010
-4.82341171,3.44362350,1.25970055,0.00000000,0.96326075,0.00000000,1.86853900,1.81235742
-4.81740870,3.47271286,1.28812569,0.00000000,0.95786159,0.00000000,1.88716751,1.83099662
-4.81140570,3.49542721,1.31372450,0.00000000,0.94990283,0.00000000,1.90102727,1.84683083
-4.80540270,3.51191160,1.33648758,0.00000000,0.93970680,0.00000000,1.91049230,1.85985436
-4.79939970,3.52267126,1.35651206,0.00000000,0.92769867,0.00000000,1.91616588,1.87024277
-4.79339670,3.52855071,1.37399772,0.00000000,0.91438823,0.00000000,1.91886293,1.87834574
-4.78739370,3.53069977,1.38923934,0.00000000,0.90034845,0.00000000,1.91958408,1.88467314
-4.78139070,3.53052795,1.40261545,0.00000000,0.88619195,0.00000000,1.91948217,1.88987501
-4.77538769,3.52964930,1.41457395,0.00000000,0.87254640,0.00000000,1.91982274,1.89471627
-4.76938469,3.52982009,1.42561519,0.00000000,0.86003004,0.00000000,1.92193962,1.90004742
-4.76338169,3.53287190,1.43627301,0.00000000,0.84922840,0.00000000,1.92718773,1.90677229
-4.75737869,3.54064282,1.44709465,0.00000000,0.84067327,0.00000000,1.93689454,1.91581413
-4.75137569,3.55490936,1.45862014,0.00000000,0.83482470,0.00000000,1.95231220,1.92808141
-4.74537269,3.57732157,1.47136207,0.00000000,0.83205674,0.00000000,1.97457194,1.94443447
-4.73936968,3.60934353,1.48578637,0.00000000,0.83264734,0.00000000,2.00464252,1.96565413
-4.73336668,3.65220123,1.50229490,0.00000000,0.83677267,0.00000000,2.04329398,1.99241327
-4.72736368,3.70683918,1.52121037,0.00000000,0.84450578,0.00000000,2.09106801,2.02525231
-4.72136068,3.77388691,1.54276409,0.00000000,0.85581943,0.00000000,2.14825571,2.06455892
-4.71535768,3.85363599,1.56708695,0.00000000,0.87059262,0.00000000,2.21488347,2.11055272
-4.70935468,3.94602770,1.59420374,0.00000000,0.88862027,0.00000000,2.29070705,2.16327499
-4.70335168,4.05065126,1.62403108,0.00000000,0.90962525,0.00000000,2.37521398,2.22258360
-4.69734867,4.16675209,1.65637863,0.00000000,0.93327209,0.00000000,2.46763380,2.28815299
-4.69134567,4.29324915,1.69095375,0.00000000,0.95918152,0.00000000,2.56695561,2.35947902
-4.68534267,4.42876062,1.72736896,0.00000000,0.98694500,0.00000000,2.67195207,2.43588839
-4.67933967,4.57163657,1.76515224,0.00000000,1.01613866,0.00000000,2.78120890,2.51655223
-4.67333667,4.71999753,1.80375936,0.00000000,1.04633592,0.00000000,2.89315870,2.60050344
-4.66733367,4.87177761,1.84258816,0.00000000,1.07711838,0.00000000,3.00611808,2.68665724
-4.66133067,5.02477122,1.88099403,0.00000000,1.10808472,0.00000000,3.11832677,2.77383457
-4.65532766,5.17668199,1.91830629,0.00000000,1.13885731,0.00000000,3.22798782,2.86078767
-4.64932466,5.32517301,1.95384499,0.00000000,1.16908669,0.00000000,3.33330768,2.94622747
-4.64332166,5.46791743,1.98693771,0.00000000,1.19845398,0.00000000,3.43253540,3.02885218
-4.63731866,5.60264835,2.01693593,0.00000000,1.22667141,0.00000000,3.52400007,3.10737649
-4.63131566,5.72720735,2.04323075,0.00000000,1.25348151,0.00000000,3.60614597,3.18056082
-4.62531266,5.83959056,2.06526749,0.00000000,1.27865512,0.00000000,3.67756470,3.24724000
-4.61930965,5.93799165,2.08255896,0.00000000,1.30198881,0.00000000,3.73702398,3.30635067
-4.61330665,6.02084075,2.09469712,0.00000000,1.32330203,0.00000000,3.78349278,3.35695665
-4.60730365,6.08683827,2.10136287,0.00000000,1.34243426,0.00000000,3.81616216,3.39827155
-4.60130065,6.13498299,2.10233367,0.00000000,1.35924263,0.00000000,3.83446186,3.42967794
-4.59529765,6.16459322,2.09748890,0.00000000,1.37359999,0.00000000,3.83807201,3.45074219
-4.58929465,6.17532029,2.08681263,0.00000000,1.38539364,0.00000000,3.82692987,3.46122447
-4.58329165,6.16715368,2.07039376,0.00000000,1.39452469,0.00000000,3.80123108,3.46108328
-4.57728864,6.14041705,2.04842334,0.00000000,1.40090806,0.00000000,3.76142534,3.45047410
-4.57128564,6.09575496,2.02118909,0.00000000,1.40447283,0.00000000,3.70820618,3.42974204
-4.56528264,6.03411021,1.98906714,0.00000000,1.40516292,0.00000000,3.64249476,3.39940836
-4.55927964,5.95669216,1.95251118,0.00000000,1.40293793,0.00000000,3.56541773,3.36015130
-4.55327664,5.86493677,1.91203918,0.00000000,1.39777379,0.00000000,3.47827938,3.31278169
-4.54727364,5.76045948,1.86821820,0.00000000,1.38966339,0.00000000,3.38252860,3.25821425
-4.54127064,5.64500256,1.82164754,0.00000000,1.37861672,0.00000000,3.27972130,3.19743550
-4.53526763,5.52037888,1.77294105,0.00000000,1.36466086,0.00000000,3.17147927,3.13146975
-4.52926463,5.38841410,1.72270906,0.00000000,1.34783953,0.00000000,3.05944677,3.06134443
-4.52326163,5.25088992,1.67154066,0.00000000,1.32821243,0.00000000,2.94524615,2.98805633
-4.51725863,5.10949053,1.61998711,0.00000000,1.30585440,0.00000000,2.83043425,2.91254022
-4.51125563,4.96575487,1.56854698,0.00000000,1.28085458,0.00000000,2.71646102,2.83564131
-4.50525263,4.82103653,1.51765368,0.00000000,1.25331562,0.00000000,2.60463219,2.75809260
-4.49924962,4.67647331,1.46766591,0.00000000,1.22335310,0.00000000,2.49607740,2.68049840
-4.49324662,4.53296749,1.41886147,0.00000000,1.19109517,0.00000000,2.39172519,2.60332443
-4.48724362,4.39117786,1.37143450,0.00000000,1.15668266,0.00000000,2.29228591,2.52689498
-4.48124062,4.25152344,1.32549654,0.00000000,1.12026931,0.00000000,2.19824321,2.45139720
-4.47523762,4.11419860,1.28108095,0.00000000,1.08202241,0.00000000,2.10985452,2.37689194
-4.46923462,3.97919855,1.23815076,0.00000000,1.04212355,0.00000000,2.02716030,2.30333062
-4.46323162,3.84635375,1.19660926,0.00000000,1.00076940,0.00000000,1.95000158,2.23057711
-4.45722861,3.71537115,1.15631296,0.00000000,0.95817236,0.00000000,1.87804494,2.15843326
-4.45122561,3.58588024,1.11708622,0.00000000,0.91456101,0.00000000,1.81081349,2.08666696
-4.44522261,3.45748142,1.07873676,0.00000000,0.87018005,0.00000000,1.74772246,2.01504104
-4.43921961,3.32979415,1.04107151,0.00000000,0.82528978,0.00000000,1.68811769,1.94334169
-4.43321661,3.20250268,1.00391184,0.00000000,0.78016492,0.00000000,1.63131505,1.87140500
-4.42721361,3.07539718,0.96710769,0.00000000,0.73509279,0.00000000,1.57663919,1.79914047
-4.42121061,2.94840836,0.93054991,0.00000000,0.69037082,0.00000000,1.52345979,1.72655026
-4.41520760,2.82163424,0.89418030,0.00000000,0.64630348,0.00000000,1.47122386,1.65374368
-4.40920460,2.69535796,0.85799905,0.00000000,0.60319869,0.00000000,1.41948276,1.58094611
-4.40320160,2.57005612,0.82206921,0.00000000,0.56136381,0.00000000,1.36791307,1.50850227
-4.39719860,2.44639748,0.78651814,0.00000000,0.52110144,0.00000000,1.31633052,1.43687372
-4.39119560,2.32523227,0.75153592,0.00000000,0.48270502,0.00000000,1.26469682,1.36663082
-4.38519260,2.20757273,0.71737078,0.00000000,0.44645455,0.00000000,1.21311934,1.29843965
-4.37918959,2.09456593,0.68432180,0.00000000,0.41261237,0.00000000,1.16184389,1.23304429
-4.37318659,1.98745980,0.65272921,0.00000000,0.38141927,0.00000000,1.11124140,1.17124537
-4.36718359,1.88756394,0.62296256,0.00000000,0.35309089,0.00000000,1.06178904,1.11387557
-4.36118059,1.79620648,0.59540731,0.00000000,0.32781445,0.00000000,1.01404696,1.06177292
-4.35517759,1.71468861,0.57045021,0.00000000,0.30574600,0.00000000,0.96863171,1.01575290
-4.34917459,1.64423822,0.54846402,0.00000000,0.28700797,0.00000000,0.92618737,0.97658008
-4.34317159,1.58596418,0.52979217,0.00000000,0.27168720,0.00000000,0.88735580,0.94494025
-4.33716858,1.54081265,0.51473370,0.00000000,0.25983329,0.00000000,0.85274696,0.92141399
-4.33116558,1.50952696,0.50352920,0.00000000,0.25145747,0.00000000,0.82291048,0.90645227
-4.32516258,1.49261207,0.49634811,0.00000000,0.24653176,0.00000000,0.79830962,0.90035505
-4.31915958,1.49030508,0.49327800,0.00000000,0.24498859,0.00000000,0.77929830,0.90325354
-4.31315658,1.50255274,0.49431615,0.00000000,0.24672088,0.00000000,0.76610219,0.91509673
-4.30715358,1.52899688,0.49936385,0.00000000,0.25158262,0.00000000,0.75880436,0.93564279
