energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.88594297,6.46678965,1.08481619,4.33698633,0.02842164,0.11901059,1.32174635,0.00000000,0.61190047,0.71209884
-5.87993997,6.55595159,1.09797234,4.40069313,0.02924080,0.12085363,1.33676105,0.00000000,0.61546752,0.72259566
-5.87393697,6.63014123,1.10847761,4.45552186,0.03002082,0.12238007,1.34815745,0.00000000,0.61752777,0.73100272
-5.86793397,6.68832895,1.11630397,4.50046439,0.03075768,0.12357865,1.35590369,0.00000000,0.61809165,0.73730893
-5.86193097,6.72986105,1.12147238,4.53478475,0.03144834,0.12444414,1.36003325,0.00000000,0.61719246,0.74154014
-5.85592796,6.75447373,1.12405095,4.55803859,0.03209076,0.12497734,1.36064167,0.00000000,0.61488555,0.74375678
-5.84992496,6.76229157,1.12415134,4.57008052,0.03268389,0.12518494,1.35788125,0.00000000,0.61124693,0.74405040
-5.84392196,6.75381040,1.12192350,4.57105878,0.03322751,0.12507910,1.35195373,0.00000000,0.60637102,0.74253905
-5.83791896,6.72986548,1.11754888,4.56139786,0.03372220,0.12467683,1.34310144,0.00000000,0.60036779,0.73936191
-5.83191596,6.69158655,1.11123245,4.54176979,0.03416907,0.12399919,1.33159723,0.00000000,0.59335933,0.73467313
-5.82591296,6.64034197,1.10319390,4.51305588,0.03456962,0.12307034,1.31773351,0.00000000,0.58547594,0.72863549
-5.81990995,6.57767499,1.09365841,4.47630089,0.03492553,0.12191645,1.30181117,0.00000000,0.57685200,0.72141389
-5.81390695,6.50523521,1.08284745,4.43266205,0.03523842,0.12056469,1.28412863,0.00000000,0.56762177,0.71316916
-5.80790395,6.42470913,1.07097020,4.38335579,0.03550964,0.11904208,1.26497174,0.00000000,0.55791526,0.70405245
-5.80190095,6.33775304,1.05821580,4.32960485,0.03574011,0.11737457,1.24460490,0.00000000,0.54785452,0.69420043
-5.79589795,6.24593206,1.04474720,4.27258868,0.03593017,0.11558614,1.22326397,0.00000000,0.53755043,0.68373161
-5.78989495,6.15066813,1.03069661,4.21339951,0.03607946,0.11369817,1.20115112,0.00000000,0.52710022,0.67274390
-5.78389195,6.05319963,1.01616305,4.15300633,0.03618686,0.11172895,1.17843209,0.00000000,0.51658582,0.66131356
-5.77788894,5.95455447,1.00121201,4.09222836,0.03625056,0.10969351,1.15523577,0.00000000,0.50607316,0.64949558
-5.77188594,5.85553744,0.98587724,4.03171915,0.03626809,0.10760361,1.13165621,0.00000000,0.49561245,0.63732544
-5.76588294,5.75673226,0.97016463,3.97196158,0.03623644,0.10546805,1.10775679,0.00000000,0.48523934,0.62482210
-5.75987994,5.65851728,0.95405779,3.91327366,0.03615231,0.10329311,1.08357635,0.00000000,0.47497695,0.61199208
-5.75387694,5.56109345,0.93752514,3.85582402,0.03601225,0.10108326,1.05913679,0.00000000,0.46483859,0.59883432
-5.74787394,5.46452216,0.92052788,3.79965591,0.03581303,0.09884189,1.03445165,0.00000000,0.45483092,0.58534559
-5.74187094,5.36877021,0.90302851,3.74471758,0.03555185,0.09657219,1.00953518,0.00000000,0.44495741,0.57152598
-5.73586793,5.27375873,0.88499914,3.69089687,0.03522664,0.09427799,0.98441112,0.00000000,0.43522175,0.55738426
-5.72986493,5.17941251,0.86642932,3.63805778,0.03483635,0.09196454,0.95912084,0.00000000,0.42563102,0.54294269
-5.72386193,5.08570684,0.84733260,3.58607631,0.03438120,0.08963920,0.93373011,0.00000000,0.41619843,0.52824103
-5.71785893,4.99270841,0.82775168,3.53487352,0.03386286,0.08731196,0.90833421,0.00000000,0.40694525,0.51333944
-5.71185593,4.90060804,0.80776157,3.48444370,0.03328461,0.08499570,0.88306081,0.00000000,0.39790204,0.49832010
-5.70585293,4.80974320,0.78747069,3.43487593,0.03265141,0.08270635,0.85807068,0.00000000,0.38910881,0.48328753
-5.69984992,4.72060886,0.76701992,3.38636808,0.03196993,0.08046268,0.83355597,0.00000000,0.38061434,0.46836736
-5.69384692,4.63385654,0.74657936,3.33923220,0.03124847,0.07828596,0.80973615,0.00000000,0.37247450,0.45370392
-5.68784392,4.55028132,0.72634339,3.29389159,0.03049683,0.07619934,0.78685194,0.00000000,0.36474988,0.43945644
-5.68184092,4.47079829,0.70652392,3.25086954,0.02972612,0.07422714,0.76515748,0.00000000,0.35750264,0.42579439
-5.67583792,4.39640949,0.68734257,3.21077083,0.02894850,0.07239395,0.74491118,0.00000000,0.35079309,0.41289193
-5.66983492,4.32816385,0.66902204,3.17425703,0.02817683,0.07072366,0.72636581,0.00000000,0.34467607,0.40092200
-5.66383192,4.26711221,0.65177719,3.14201728,0.02742440,0.06923849,0.70975839,0.00000000,0.33919736,0.39005018
-5.65782891,4.21426029,0.63580635,3.11473609,0.02670452,0.06795807,0.69530042,0.00000000,0.33439049,0.38042881
-5.65182591,4.17052203,0.62128338,3.09306010,0.02603017,0.06689856,0.68316891,0.00000000,0.33027416,0.37219143
-5.64582291,4.13667595,0.60835073,3.07756560,0.02541364,0.06607194,0.67349886,0.00000000,0.32685034,0.36544812
-5.63981991,4.11332677,0.59711406,3.06872831,0.02486621,0.06548545,0.66637733,0.00000000,0.32410335,0.36028162
-5.63381691,4.10087402,0.58763839,3.06689720,0.02439787,0.06514123,0.66183961,0.00000000,0.32199990,0.35674459
-5.62781391,4.09948932,0.57994624,3.07227331,0.02401703,0.06503622,0.65986745,0.00000000,0.32049009,0.35485808
-5.62181091,4.10910300,0.57401745,3.08489470,0.02373039,0.06516218,0.66038949,0.00000000,0.31950940,0.35461115
-5.61580790,4.12940063,0.56979086,3.10462808,0.02354274,0.06550602,0.66328380,0.00000000,0.31898152,0.35596163
-5.60980490,4.15982939,0.56716765,3.13116737,0.02345699,0.06605023,0.66838232,0.00000000,0.31882176,0.35883805
-5.60380190,4.19961359,0.56601595,3.16403920,0.02347407,0.06677355,0.67547686,0.00000000,0.31894099,0.36314236
-5.59779890,4.24777854,0.56617668,3.20261498,0.02359306,0.06765171,0.68432647,0.00000000,0.31924980,0.36875347
-5.59179590,4.30318149,0.56747005,3.24612895,0.02381128,0.06865832,0.69466559,0.00000000,0.31966262,0.37553138
-5.58579290,4.36454803,0.56970257,3.29370132,0.02412445,0.06976574,0.70621277,0.00000000,0.32010161,0.38332158
-5.57978989,4.43051250,0.57267414,3.34436558,0.02452694,0.07094601,0.71867939,0.00000000,0.32050005,0.39195963
-5.57378689,4.49966049,0.57618493,3.39709885,0.02501198,0.07217173,0.73177811,0.00000000,0.32080514,0.40127572
-5.56778389,4.57057190,0.58004178,3.45085396,0.02557191,0.07341688,0.74523069,0.00000000,0.32097993,0.41109898
-5.56178089,4.64186292,0.58406388,3.50459216,0.02619853,0.07465755,0.75877493,0.00000000,0.32100441,0.42126144
-5.55577789,4.71222530,0.58808766,3.55731519,0.02688334,0.07587250,0.77217045,0.00000000,0.32087565,0.43160158
-5.54977489,4.78046188,0.59197054,3.60809553,0.02761782,0.07704367,0.78520332,0.00000000,0.32060703,0.44196732
-5.54377189,4.84551708,0.59559378,3.65610388,0.02839369,0.07815649,0.79768934,0.00000000,0.32022658,0.45221842
-5.53776888,4.90650150,0.59886415,3.70063268,0.02920318,0.07919997,0.80947609,0.00000000,0.31977457,0.46222836
-5.53176588,4.96271018,0.60171465,3.74111523,0.03003917,0.08016679,0.82044370,0.00000000,0.31930054,0.47188563
-5.52576288,5.01363391,0.60410427,3.77713936,0.03089541,0.08105312,0.83050455,0.00000000,0.31885975,0.48109449
-5.51975988,5.05896356,0.60601680,3.80845561,0.03176656,0.08185839,0.83960193,0.00000000,0.31850949,0.48977525
-5.51375688,5.09858749,0.60745898,3.83497928,0.03264829,0.08258489,0.84770798,0.00000000,0.31830527,0.49786421
-5.50775388,5.13258233,0.60845800,3.85678669,0.03353726,0.08323736,0.85482088,0.00000000,0.31829712,0.50531315
-5.50175088,5.16119767,0.60905851,3.87410544,0.03443105,0.08382242,0.86096161,0.00000000,0.31852620,0.51208866
-5.49574787,5.18483521,0.60931929,3.88729943,0.03532807,0.08434807,0.86617047,0.00000000,0.31902194,0.51817116
-5.48974487,5.20402351,0.60930964,3.89684894,0.03622740,0.08482311,0.87050339,0.00000000,0.31979966,0.52355388
-5.48374187,5.21938911,0.60910578,3.90332673,0.03712858,0.08525656,0.87402829,0.00000000,0.32085908,0.52824167
-5.47773887,5.23162544,0.60878722,3.90737115,0.03803142,0.08565719,0.87682161,0.00000000,0.32218347,0.53224986
-5.47173587,5.24146052,0.60843324,3.90965724,0.03893574,0.08603298,0.87896503,0.00000000,0.32373974,0.53560304
-5.46573287,5.24962501,0.60811973,3.91086716,0.03984116,0.08639083,0.88054264,0.00000000,0.32547936,0.53833399
-5.45972986,5.25682184,0.60791631,3.91166130,0.04074685,0.08673616,0.88163845,0.00000000,0.32734004,0.54048261
-5.45372686,5.26369864,0.60788392,3.91265108,0.04165137,0.08707274,0.88233446,0.00000000,0.32924823,0.54209493
-5.44772386,5.27082435,0.60807291,3.91437508,0.04255251,0.08740259,0.88270912,0.00000000,0.33112224,0.54322231
-5.44172086,5.27867076,0.60852178,3.91727919,0.04344722,0.08772599,0.88283642,0.00000000,0.33287579,0.54392064
-5.43571786,5.28760001,0.60925643,3.92170209,0.04433152,0.08804154,0.88278541,0.00000000,0.33442209,0.54424969
-5.42971486,5.29785847,0.61029016,3.92786642,0.04520060,0.08834641,0.88262019,0.00000000,0.33567796,0.54427244
-5.42371186,5.30957722,0.61162419,3.93587633,0.04604891,0.08863658,0.88240025,0.00000000,0.33656805,0.54405456
-5.41770885,5.32277893,0.61324881,3.94572133,0.04687027,0.08890727,0.88218117,0.00000000,0.33702880,0.54366379
-5.41170585,5.33739081,0.61514504,3.95728626,0.04765819,0.08915327,0.88201545,0.00000000,0.33701215,0.54316933
-5.40570285,5.35326277,0.61728673,3.97036684,0.04840604,0.08936945,0.88195352,0.00000000,0.33648861,0.54264114
-5.39969985,5.37018952,0.61964286,3.98468980,0.04910742,0.08955117,0.88204461,0.00000000,0.33544968,0.54214915
-5.39369685,5.38793558,0.62218014,3.99993664,0.04975643,0.08969476,0.88233757,0.00000000,0.33390951,0.54176228
-5.38769385,5.40626139,0.62486550,4.01576948,0.05034797,0.08979786,0.88288141,0.00000000,0.33190560,0.54154740
-5.38169085,5.42494914,0.62766855,4.03185763,0.05087807,0.08985985,0.88372552,0.00000000,0.32949858,0.54156806
-5.37568784,5.44382664,0.63056363,4.04790331,0.05134406,0.08988201,0.88491944,0.00000000,0.32677102,0.54188318
-5.36968484,5.46278784,0.63353159,4.06366511,0.05174479,0.08986775,0.88651235,0.00000000,0.32382535,0.54254554
-5.36368184,5.48180876,0.63656096,4.07897780,0.05208073,0.08982264,0.88855201,0.00000000,0.32078088,0.54360035
-5.35767884,5.50095787,0.63964856,4.09376750,0.05235404,0.08975434,0.89108342,0.00000000,0.31777008,0.54508381
-5.35167584,5.52040038,0.64279948,4.10806129,0.05256848,0.08967245,0.89414715,0.00000000,0.31493434,0.54702171
-5.34567284,5.54039626,0.64602650,4.12199096,0.05272932,0.08958821,0.89777746,0.00000000,0.31241920,0.54942838
-5.33966983,5.56129217,0.64934885,4.13579076,0.05284316,0.08951415,0.90200040,0.00000000,0.31036944,0.55230577
-5.33366683,5.58350808,0.65279052,4.14978955,0.05291769,0.08946364,0.90683196,0.00000000,0.30892406,0.55564294
-5.32766383,5.60751935,0.65637823,4.16439790,0.05296136,0.08945042,0.91227635,0.00000000,0.30821148,0.55941603
-5.32166083,5.63383573,0.66013910,4.18009129,0.05298311,0.08948805,0.91832472,0.00000000,0.30834507,0.56358855
-5.31565783,5.66297865,0.66409829,4.19739052,0.05299200,0.08958945,0.92495426,0.00000000,0.30941919,0.56811224
-5.30965483,5.69545833,0.66827670,4.21684073,0.05299689,0.08976639,0.93212781,0.00000000,0.31150594,0.57292837
-5.30365183,5.73175227,0.67268888,4.23899039,0.05300617,0.09002913,0.93979411,0.00000000,0.31465263,0.57796944
-5.29764882,5.77228653,0.67734134,4.26437165,0.05302744,0.09038606,0.94788860,0.00000000,0.31888018,0.58316122
-5.29164582,5.81742088,0.68223136,4.29348325,0.05306731,0.09084354,0.95633476,0.00000000,0.32418244,0.58842512
-5.28564282,5.86743873,0.68734634,4.32677688,0.05313127,0.09140573,0.96504603,0.00000000,0.33052631,0.59368061
-5.27963982,5.92254233,0.69266375,4.36464763,0.05322352,0.09207469,0.97392809,0.00000000,0.33785290,0.59884780
-5.27363682,5.98285323,0.69815181,4.40742895,0.05334700,0.09285049,0.98288147,0.00000000,0.34607939,0.60384983
-5.26763382,6.04841782,0.70377059,4.45539186,0.05350338,0.09373149,0.99180430,0.00000000,0.35510169,0.60861513
-5.26163082,6.11921700,0.70947385,4.50874811,0.05369313,0.09471470,1.00059512,0.00000000,0.36479769,0.61307932
-5.25562781,6.19517926,0.71521109,4.56765650,0.05391567,0.09579620,1.00915556,0.00000000,0.37503095,0.61718677
-5.24962481,6.27619558,0.72093014,4.63223138,0.05416949,0.09697164,1.01739275,0.00000000,0.38565480,0.62089162
-5.24362181,6.36213494,0.72657967,4.70255211,0.05445235,0.09823674,1.02522148,0.00000000,0.39651651,0.62415845
-5.23761881,6.45285882,0.73211191,4.77867221,0.05476147,0.09958777,1.03256581,0.00000000,0.40746160,0.62696227
-5.23161581,6.54823332,0.73748515,4.86062706,0.05509369,0.10102199,1.03936025,0.00000000,0.41833791,0.62928818
-5.22561281,6.64813760,0.74266587,4.94843884,0.05544565,0.10253801,1.04555045,0.00000000,0.42899947,0.63113051
-5.21960980,6.75246767,0.74763060,5.04211788,0.05581392,0.10413606,1.05109327,0.00000000,0.43930999,0.63249167
-5.21360680,6.86113480,0.75236711,5.14165982,0.05619511,0.10581811,1.05595649,0.00000000,0.44914575,0.63338067
-5.20760380,6.97405821,0.75687506,5.24703816,0.05658592,0.10758784,1.06011797,0.00000000,0.45839808,0.63381146
-5.20160080,7.09115237,0.76116588,5.35819231,0.05698317,0.10945049,1.06356452,0.00000000,0.46697503,0.63380125
-5.19559780,7.21230916,0.76526206,5.47501173,0.05738373,0.11141256,1.06629038,0.00000000,0.47480246,0.63336876
-5.18959480,7.33737611,0.76919567,5.59731678,0.05778449,0.11348129,1.06829562,0.00000000,0.48182445,0.63253259
-5.18359180,7.46613182,0.77300630,5.72483758,0.05818223,0.11566414,1.06958428,0.00000000,0.48800296,0.63130982
-5.17758879,7.59826025,0.77673846,5.85719235,0.05857348,0.11796802,1.07016261,0.00000000,0.49331700,0.62971470
-5.17158579,7.73332564,0.78043854,5.99386662,0.05895438,0.12039859,1.07003734,0.00000000,0.49776114,0.62775774
-5.16558279,7.87074977,0.78415153,6.13419522,0.05932050,0.12295944,1.06921400,0.00000000,0.50134363,0.62544496
-5.15957979,8.00979363,0.78791761,6.27734854,0.05966669,0.12565133,1.06769562,0.00000000,0.50408414,0.62277749
-5.15357679,8.14954487,0.79176889,6.42232452,0.05998698,0.12847144,1.06548158,0.00000000,0.50601132,0.61975142
-5.14757379,8.28891273,0.79572633,6.56794773,0.06027447,0.13141281,1.06256684,0.00000000,0.50716025,0.61635790
-5.14157079,8.42663126,0.79979723,6.71287626,0.06052133,0.13446383,1.05894157,0.00000000,0.50756995,0.61258345
-5.13556778,8.56127168,0.80397325,6.85561706,0.06071876,0.13760799,1.05459114,0.00000000,0.50728104,0.60841055
-5.12956478,8.69126387,0.80822923,6.99454958,0.06085718,0.14082385,1.04949662,0.00000000,0.50633377,0.60381826
-5.12356178,8.81492674,0.81252291,7.12795729,0.06092633,0.14408516,1.04363566,0.00000000,0.50476635,0.59878319
-5.11755878,8.93050657,0.81679557,7.25406617,0.06091553,0.14736136,1.03698378,0.00000000,0.50261382,0.59328041
-5.11155578,9.03622194,0.82097358,7.37108877,0.06081401,0.15061821,1.02951613,0.00000000,0.49990742,0.58728460
-5.10555278,9.13031362,0.82497098,7.47727196,0.06061128,0.15381866,1.02120954,0.00000000,0.49667442,0.58077128
-5.09954977,9.21109724,0.82869274,7.57094667,0.06029752,0.15692399,1.01204487,0.00000000,0.49293855,0.57371808
-5.09354677,9.27701652,0.83203883,7.65057715,0.05986404,0.15989498,1.00200954,0.00000000,0.48872082,0.56610612
-5.08754377,9.32669466,0.83490872,7.71480773,0.05930375,0.16269321,0.99110013,0.00000000,0.48404066,0.55792142
-5.08154077,9.35898165,0.83720626,7.76250498,0.05861155,0.16528247,0.97932498,0.00000000,0.47891744,0.54915637
-5.07553777,9.37299524,0.83884448,7.79279336,0.05778476,0.16763000,0.96670659,0.00000000,0.47337202,0.53981107
-5.06953477,9.36815386,0.83975030,7.80508282,0.05682346,0.16970773,0.95328369,0.00000000,0.46742834,0.52989469
-5.06353177,9.34419991,0.83986876,7.79908719,0.05573074,0.17149330,0.93911293,0.00000000,0.46111496,0.51942670
-5.05752876,9.30121259,0.83916655,7.77483270,0.05451287,0.17297093,0.92426997,0.00000000,0.45446626,0.50843785
-5.05152576,9.23960960,0.83763471,7.73265646,0.05317936,0.17413199,0.90884994,0.00000000,0.44752341,0.49697095
-5.04552276,9.16013811,0.83529026,7.67319519,0.05174291,0.17497529,0.89296717,0.00000000,0.44033486,0.48508133
-5.03951976,9.06385529,0.83217682,7.59736495,0.05021924,0.17550713,0.87675421,0.00000000,0.43295646,0.47283695
-5.03351676,8.95209971,0.82836392,7.50633308,0.04862684,0.17574098,0.86036001,0.00000000,0.42545107,0.46031808
-5.02751376,8.82645507,0.82394528,7.40148395,0.04698653,0.17569700,0.84394751,0.00000000,0.41788775,0.44761662
-5.02151076,8.68870791,0.81903599,7.28438004,0.04532110,0.17540120,0.82769052,0.00000000,0.41034055,0.43483495
-5.01550775,8.54080151,0.81376880,7.15672038,0.04365469,0.17488449,0.81177011,0.00000000,0.40288702,0.42208441
-5.00950475,8.38478786,0.80828957,7.02029806,0.04201231,0.17418157,0.79637068,0.00000000,0.39560646,0.40948341
-5.00350175,8.22277983,0.80275230,6.87695876,0.04041922,0.17332973,0.78167582,0.00000000,0.38857810,0.39715527
-4.99749875,8.05690526,0.79731377,6.72856153,0.03890033,0.17236761,0.76786410,0.00000000,0.38187916,0.38522581
-4.99149575,7.88926473,0.79212817,6.57694344,0.03747972,0.17133396,0.75510510,0.00000000,0.37558315,0.37382086
-4.98549275,7.72189409,0.78734186,6.42388874,0.03618009,0.17026657,0.74355573,0.00000000,0.36975823,0.36306370
-4.97948974,7.55673275,0.78308866,6.27110344,0.03502236,0.16920122,0.73335698,0.00000000,0.36446583,0.35307260
-4.97348674,7.39559811,0.77948561,6.12019514,0.03402530,0.16817083,0.72463128,0.00000000,0.35975966,0.34395853
-4.96748374,7.24016619,0.77662954,5.97265836,0.03320528,0.16720473,0.71748054,0.00000000,0.35568490,0.33582305
-4.96148074,7.09195816,0.77459461,5.82986467,0.03257611,0.16632819,0.71198478,0.00000000,0.35227786,0.32875658
-4.95547774,6.95233216,0.77343065,5.69305703,0.03214891,0.16556206,0.70820156,0.00000000,0.34956583,0.32283693
-4.94947474,6.82247939,0.77316263,5.56334741,0.03193215,0.16492260,0.70616596,0.00000000,0.34756731,0.31812826
-4.94347174,6.70342355,0.77379094,5.44171681,0.03193166,0.16442148,0.70589118,0.00000000,0.34629233,0.31468031
-4.93746873,6.59602252,0.77529261,5.32901656,0.03215078,0.16406587,0.70736955,0.00000000,0.34574304,0.31252809
-4.93146573,6.50097107,0.77762329,5.22597002,0.03259049,0.16385868,0.71057398,0.00000000,0.34591435,0.31169175
-4.92546273,6.41880378,0.78071981,5.13317393,0.03324958,0.16379887,0.71545952,0.00000000,0.34679455,0.31217681
-4.91945973,6.34989734,0.78450322,5.05109870,0.03412479,0.16388176,0.72196513,0.00000000,0.34836601,0.31397448
-4.91345673,6.29447169,0.78888211,4.98008739,0.03521101,0.16409942,0.73001539,0.00000000,0.35060571,0.31706232
-4.90745373,6.25258986,0.79375601,4.92035315,0.03650134,0.16444108,0.73952216,0.00000000,0.35348578,0.32140479
-4.90145073,6.22415655,0.79901875,4.87197547,0.03798725,0.16489348,0.75038608,0.00000000,0.35697390,0.32695408
-4.89544772,6.20891585,0.80456157,4.83489552,0.03965859,0.16544126,0.76249791,0.00000000,0.36103358,0.33365087
-4.88944472,6.20644877,0.81027595,4.80891130,0.04150358,0.16606733,0.77573967,0.00000000,0.36562445,0.34142514
-4.88344172,6.21617137,0.81605594,4.79367346,0.04350885,0.16675318,0.78998566,0.00000000,0.37070243,0.35019707
-4.87743872,6.23733465,0.82180002,4.78868264,0.04565936,0.16747924,0.80510335,0.00000000,0.37622000,0.35987794
-4.87143572,6.26902702,0.82741253,4.79328936,0.04793836,0.16822524,0.82095429,0.00000000,0.38212644,0.37037111
-4.86543272,6.31018052,0.83280446,4.80669737,0.05032733,0.16897053,0.83739496,0.00000000,0.38836819,0.38157305
-4.85942971,6.35958151,0.83789396,4.82797116,0.05280597,0.16969444,0.85427785,0.00000000,0.39488933,0.39337452
-4.85342671,6.41588648,0.84260634,4.85604819,0.05535222,0.17037672,0.87145257,0.00000000,0.40163219,0.40566182
-4.84742371,6.47764331,0.84687393,4.88975626,0.05794234,0.17099794,0.88876729,0.00000000,0.40853811,0.41831813
-4.84142071,6.54331784,0.85063566,4.92783576,0.06055104,0.17153992,0.90607033,0.00000000,0.41554829,0.43122499
-4.83541771,6.61132532,0.85383664,4.96896662,0.06315175,0.17198622,0.92321196,0.00000000,0.42260481,0.44426383
-4.82941471,6.68006589,0.85642781,5.01179906,0.06571688,0.17232263,0.94004643,0.00000000,0.42965163,0.45731752
-4.82341171,6.74796283,0.85836563,5.05498727,0.06821824,0.17253758,0.95643408,0.00000000,0.43663560,0.47027192
-4.81740870,6.81350216,0.85961202,5.09722449,0.07062752,0.17262264,0.97224341,0.00000000,0.44350746,0.48301735
-4.81140570,6.87527170,0.86013450,5.13727816,0.07291680,0.17257283,0.98735316,0.00000000,0.45022258,0.49544990
-4.80540270,6.93199789,0.85990655,5.17402341,0.07505912,0.17238696,1.00165412,0.00000000,0.45674161,0.50747253
-4.79939970,6.98257847,0.85890820,5.20647333,0.07702912,0.17206778,1.01505063,0.00000000,0.46303080,0.51899597
-4.79339670,7.02610933,0.85712677,5.23380446,0.07880360,0.17162208,1.02746169,0.00000000,0.46906205,0.52993925
-4.78739370,7.06190423,0.85455770,5.25537620,0.08036208,0.17106056,1.03882164,0.00000000,0.47481266,0.54022997
-4.78139070,7.08950619,0.85120545,5.27074326,0.08168734,0.17039764,1.04908024,0.00000000,0.48026474,0.54980425
-4.77538769,7.10869019,0.84708433,5.27966037,0.08276585,0.16965108,1.05820230,0.00000000,0.48540436,0.55860637
-4.76938469,7.11945687,0.84221926,5.28207925,0.08358810,0.16884145,1.06616683,0.00000000,0.49022055,0.56658822
-4.76338169,7.12201803,0.83664632,5.27813803,0.08414883,0.16799155,1.07296579,0.00000000,0.49470407,0.57370856
-4.75737869,7.11677460,0.83041312,5.26814389,0.08444714,0.16712570,1.07860256,0.00000000,0.49884623,0.57993219
-4.75137569,7.10428875,0.82357890,5.25255006,0.08448647,0.16626901,1.08309027,0.00000000,0.50263774,0.58522921
-4.74537269,7.08525179,0.81621447,5.23192863,0.08427445,0.16544660,1.08645017,0.00000000,0.50606776,0.58957435
-4.73936968,7.06044993,0.80840184,5.20694077,0.08382267,0.16468295,1.08871006,0.00000000,0.50912324,0.59294650
-4.73336668,7.03072989,0.80023368,5.17830634,0.08314629,0.16400127,1.08990314,0.00000000,0.51178862,0.59532853
-4.72736368,6.99696654,0.79181263,5.14677429,0.08226363,0.16342298,1.09006714,0.00000000,0.51404596,0.59670749
-4.72136068,6.96003404,0.78325046,5.11309589,0.08119563,0.16296740,1.08924405,0.00000000,0.51587556,0.59707509
-4.71535768,6.92078230,0.77466714,5.07800170,0.07996534,0.16265152,1.08748025,0.00000000,0.51725698,0.59642853
-4.70935468,6.88001930,0.76618981,5.04218359,0.07859734,0.16248998,1.08482714,0.00000000,0.51817053,0.59477162
-4.70335168,6.83850008,0.75795169,5.00628219,0.07711715,0.16249525,1.08134222,0.00000000,0.51859910,0.59211612
-4.69734867,6.79692200,0.75009086,4.97087989,0.07555069,0.16267782,1.07709033,0.00000000,0.51853014,0.58848311
-4.69134567,6.75592585,0.74274897,4.93649916,0.07392376,0.16304664,1.07214512,0.00000000,0.51795783,0.58390441
-4.68534267,6.71610143,0.73606973,4.90360528,0.07226151,0.16360948,1.06659033,0.00000000,0.51688512,0.57842371
-4.67933967,6.67799644,0.73019714,4.87261247,0.07058805,0.16437334,1.06052079,0.00000000,0.51532555,0.57209751
-4.67333667,6.64212657,0.72527354,4.84389211,0.06892602,0.16534487,1.05404294,0.00000000,0.51330468,0.56499554
-4.66733367,6.60898529,0.72143720,4.81778148,0.06729626,0.16653058,1.04727462,0.00000000,0.51086105,0.55720063
-4.66133067,6.57905130,0.71881957,4.79459161,0.06571752,0.16793699,1.04034406,0.00000000,0.50804638,0.54880806
-4.65532766,6.55279224,0.71754216,4.77461295,0.06420622,0.16957054,1.03338793,0.00000000,0.50492512,0.53992414
-4.64932466,6.53066341,0.71771301,4.75811764,0.06277624,0.17143729,1.02654845,0.00000000,0.50157323,0.53066422
-4.64332166,6.51310077,0.71942285,4.74535769,0.06143878,0.17354249,1.01996955,0.00000000,0.49807613,0.52115012
