energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.68784392,5.45993005,0.25218345,0.00401974,2.92483426,2.53458009,0.01954902,3.12272723
-5.68184092,5.39033038,0.25381018,0.00395796,2.91079119,2.48303321,0.02003435,3.07359489
-5.67583792,5.31466712,0.25453731,0.00388091,2.89573168,2.43030708,0.02046302,3.02235921
-5.66983492,5.23344334,0.25436724,0.00378991,2.87963195,2.37678831,0.02082843,2.96934365
-5.66383192,5.14728424,0.25331625,0.00368656,2.86243855,2.32290723,0.02112486,2.91491397
-5.65782891,5.05689359,0.25141320,0.00357267,2.84405612,2.26911358,0.02134756,2.85945287
-5.65182591,4.96301454,0.24869825,0.00345021,2.82434061,2.21585455,0.02149280,2.80333779
-5.64582291,4.86639816,0.24522155,0.00332125,2.80309915,2.16355697,0.02155799,2.74692380
-5.63981991,4.76778222,0.24104220,0.00318788,2.78009704,2.11261503,0.02154172,2.69053309
-5.63381691,4.66788162,0.23622727,0.00305218,2.75507213,2.06338458,0.02144385,2.63445181
-5.62781391,4.56739116,0.23085113,0.00291617,2.72775587,2.01618436,0.02126558,2.57893451
-5.62181091,4.46699992,0.22499485,0.00278180,2.69790009,1.97130391,0.02100951,2.52421570
-5.61580790,4.36741572,0.21874580,0.00265092,2.66530778,1.92901756,0.02067970,2.47052762
-5.60980490,4.26939705,0.21219730,0.00252525,2.62986598,1.88960302,0.02028168,2.41812251
-5.60380190,4.17378951,0.20544822,0.00240645,2.59157855,1.85336309,0.01982247,2.36729744
-5.59779890,4.08156274,0.19860259,0.00229608,2.55059635,1.82064834,0.01931054,2.31841944
-5.59179590,3.99384422,0.19176888,0.00219563,2.50724268,1.79187869,0.01875576,2.27194866
-5.58579290,3.91194606,0.18505919,0.00210659,2.46203171,1.76756171,0.01816930,2.22845696
-5.57978989,3.83738122,0.17858798,0.00203039,2.41567823,1.74830562,0.01756349,2.18864020
-5.57378689,3.77186631,0.17247060,0.00196853,2.36909729,1.73482520,0.01695166,2.15332219
-5.56778389,3.71730893,0.16682135,0.00192249,2.32339295,1.72793926,0.01634793,2.12344916
-5.56178089,3.67577820,0.16175131,0.00189385,2.27983581,1.72855888,0.01576698,2.10007401
-5.55577789,3.64945843,0.15736582,0.00188418,2.23982988,1.73766596,0.01522378,2.08433035
-5.54977489,3.64058668,0.15376182,0.00189514,2.20486945,1.75628251,0.01473333,2.07739673
-5.54377189,3.65137625,0.15102500,0.00192837,2.17648767,1.78543139,0.01431042,2.08045231
-5.53776888,3.68392873,0.14922707,0.00198551,2.15619874,1.82609006,0.01396925,2.09462579
-5.53176588,3.74013845,0.14842304,0.00206814,2.14543592,1.87913917,0.01372326,2.12093960
-5.52576288,3.82159326,0.14864889,0.00217771,2.14548820,1.94530834,0.01358479,2.16025210
-5.51975988,3.92947658,0.14991952,0.00231552,2.15743810,2.02512164,0.01356488,2.21320059
-5.51375688,4.06447535,0.15222727,0.00248260,2.18210365,2.11884573,0.01367301,2.28014780
-5.50775388,4.22669865,0.15554102,0.00267966,2.21998706,2.22644321,0.01391689,2.36113512
-5.50175088,4.41561151,0.15980596,0.00290701,2.27123253,2.34753401,0.01430232,2.45584480
-5.49574787,4.62998787,0.16494409,0.00316451,2.33559556,2.48136720,0.01483297,2.56357375
-5.48974487,4.86788585,0.17085547,0.00345145,2.41242517,2.62680516,0.01551030,2.68322069
-5.48374187,5.12664774,0.17742014,0.00376657,2.50066055,2.78232180,0.01633343,2.81328797
-5.47773887,5.40292601,0.18450084,0.00410796,2.59884260,2.94601564,0.01729904,2.95189878
-5.47173587,5.69273566,0.19194614,0.00447305,2.70514050,3.11563806,0.01840133,3.09682975
-5.46573287,5.99153181,0.19959428,0.00485863,2.81739283,3.28863643,0.01963201,3.24555823
-5.45972986,6.29431072,0.20727721,0.00526082,2.93316192,3.46221086,0.02098025,3.39532293
-5.45372686,6.59573093,0.21482492,0.00567515,3.04979987,3.63338290,0.02243276,3.54319584
-5.44772386,6.89025059,0.22206988,0.00609662,3.16452390,3.79907392,0.02397386,3.68616288
-5.44172086,7.17227606,0.22885135,0.00651976,3.27449833,3.95619011,0.02558557,3.82121039
-5.43571786,7.43631644,0.23501942,0.00693876,3.37692031,4.10171108,0.02724785,3.94541391
-5.42971486,7.67713819,0.24043878,0.00734758,3.46910594,4.23277854,0.02893875,4.05602600
-5.42371186,7.88991408,0.24499189,0.00774011,3.54857369,4.34678153,0.03063478,4.15055951
-5.41770885,8.07036075,0.24858158,0.00811029,3.61312173,4.44143477,0.03231122,4.22686293
-5.41170585,8.21485980,0.25113303,0.00845230,3.66089649,4.51484716,0.03394256,4.28318506
-5.40570285,8.32055781,0.25259491,0.00876070,3.69044958,4.56557755,0.03550298,4.31822630
-5.39969985,8.38544180,0.25293988,0.00903057,3.70078121,4.59267576,0.03696686,4.33117475
-5.39369685,8.40838764,0.25216437,0.00925766,3.69136854,4.59570741,0.03830942,4.32172595
-5.38769385,8.38918001,0.25028764,0.00943850,3.66217806,4.57476176,0.03950728,4.29008570
-5.38169085,8.32850403,0.24735027,0.00957050,3.61366197,4.53044271,0.04053908,4.23695638
-5.37568784,8.22790954,0.24341213,0.00965202,3.54673914,4.46384355,0.04138614,4.16350769
-5.36968484,8.08975041,0.23854998,0.00968241,3.46276168,4.37650729,0.04203302,4.07133346
-5.36368184,7.91710219,0.23285476,0.00966202,3.36346924,4.27037417,0.04246809,3.96239691
-5.35767884,7.71366214,0.22642877,0.00959220,3.25093303,4.14771941,0.04268397,3.83896680
-5.35167584,7.48363628,0.21938276,0.00947520,3.12749237,4.01108358,0.04267797,3.70354762
-5.34567284,7.23161851,0.21183315,0.00931418,2.99568651,3.86319902,0.04245237,3.55880661
-5.33966983,6.96246672,0.20389946,0.00911302,2.85818462,3.70691507,0.04201459,3.40750083
-5.33366683,6.68118073,0.19570193,0.00887630,2.71771666,3.54512511,0.04137728,3.25240684
-5.32766383,6.39278638,0.18735957,0.00860912,2.57700770,3.38069794,0.04055823,3.09625561
-5.32166083,6.10222945,0.17898851,0.00831698,2.43871778,3.21641572,0.03958020,2.94167451
-5.31565783,5.81428234,0.17070080,0.00800568,2.30538889,3.05492003,0.03847066,2.79113794
-5.30965483,5.53346547,0.16260357,0.00768113,2.17940045,2.89866733,0.03726134,2.64692761
-5.30365183,5.26398446,0.15479854,0.00734931,2.06293364,2.74989427,0.03598777,2.51110256
-5.29764882,5.00968312,0.14738184,0.00701611,1.95794477,2.61059296,0.03468872,2.38547911
-5.29164582,4.77401172,0.14044407,0.00668725,1.86614729,2.48249574,0.03340550,2.27161979
-5.28564282,4.56000882,0.13407048,0.00636819,1.78900155,2.36706853,0.03218134,2.17083042
-5.27963982,4.37029478,0.12834127,0.00606409,1.72771109,2.26551166,0.03106064,2.08416391
-5.27363682,4.20707442,0.12333178,0.00577974,1.68322417,2.17876668,0.03008814,2.01242922
-5.26763382,4.07214623,0.11911261,0.00551949,1.65623898,2.10752769,0.02930824,1.95620405
-5.26163082,3.96691527,0.11574956,0.00528729,1.64721109,2.05225565,0.02876407,1.91584950
-5.25562781,3.89240761,0.11330324,0.00508658,1.65636168,2.01319409,0.02849676,1.89152535
-5.24962481,3.84928372,0.11182844,0.00492034,1.68368556,1.99038523,0.02854457,1.88320479
-5.24362181,3.83784958,0.11137315,0.00479101,1.72895799,1.98368509,0.02894203,1.89068747
-5.23761881,3.85806404,0.11197731,0.00470052,1.79173989,1.99277709,0.02971914,1.91361042
-5.23161581,3.90954225,0.11367121,0.00465024,1.87138126,2.01718360,0.03090055,1.95145635
-5.22561281,3.99155524,0.11647380,0.00464096,1.96702302,2.05627516,0.03250474,2.00355943
-5.21960980,4.10302643,0.12039083,0.00467288,2.07759805,2.10927771,0.03454329,2.06910895
-5.21360680,4.24252663,0.12541300,0.00474560,2.20183202,2.17527799,0.03702024,2.14715132
-5.20760380,4.40826918,0.13151427,0.00485806,2.33824540,2.25322798,0.03993148,2.23659129
-5.20160080,4.59810744,0.13865047,0.00500859,2.48515780,2.34194895,0.04326437,2.33619350
-5.19559780,4.80953698,0.14675830,0.00519488,2.64069590,2.44013615,0.04699748,2.44458519
-5.18959480,5.03970460,0.15575495,0.00541396,2.80280630,2.54636493,0.05110052,2.56026137
-5.18359180,5.28542630,0.16553824,0.00566232,2.96927423,2.65909931,0.05553454,2.68159321
-5.17758879,5.54321591,0.17598769,0.00593587,3.13774901,2.77670368,0.06025238,2.80684072
-5.17158579,5.80932542,0.18696621,0.00623003,3.30577653,2.89745820,0.06519940,2.93417010
-5.16558279,6.07979754,0.19832268,0.00653984,3.47083884,3.01957840,0.07031448,3.06167627
-5.15957979,6.35053021,0.20989522,0.00686003,3.63040033,3.14123892,0.07553125,3.18741047
-5.15357679,6.61735201,0.22151515,0.00718516,3.78195942,3.26060138,0.08077968,3.30941271
-5.14757379,6.87610664,0.23301140,0.00750973,3.92310451,3.37584577,0.08598773,3.42574820
-5.14157079,7.12274388,0.24421534,0.00782833,4.05157209,3.48520458,0.09108326,3.53454701
-5.13556778,7.35341389,0.25496572,0.00813579,4.16530506,3.58699876,0.09599595,3.63404535
-5.12956478,7.56456127,0.26511350,0.00842731,4.26250864,3.67967407,0.10065931,3.72262721
-5.12356178,7.75301486,0.27452645,0.00869859,4.34170158,3.76183652,0.10501257,3.79886446
-5.11755878,7.91606948,0.28309309,0.00894595,4.40176002,3.83228537,0.10900236,3.86155378
-5.11155578,8.05155573,0.29072607,0.00916643,4.44195192,3.89004215,0.11258431,3.90974865
-5.10555278,8.15789455,0.29736448,0.00935788,4.46196001,3.93437437,0.11572417,3.94278473
-5.09954977,8.23413372,0.30297530,0.00951895,4.46189198,3.96481261,0.11839872,3.96029749
-5.09354677,8.27996424,0.30755355,0.00964920,4.44227676,3.98116006,0.12059616,3.96223077
-5.08754377,8.29571566,0.31112152,0.00974898,4.40404690,3.98349381,0.12231613,3.94883580
-5.08154077,8.28233001,0.31372675,0.00981945,4.34850720,3.97215763,0.12356925,3.92066044
-5.07553777,8.24131536,0.31543908,0.00986251,4.27729076,3.94774622,0.12437635,3.87852870
-5.06953477,8.17468074,0.31634683,0.00988064,4.19230398,3.91108165,0.12476717,3.82351146
-5.06353177,8.08485515,0.31655229,0.00987684,4.09566282,3.86318248,0.12477888,3.75688919
-5.05752876,7.97459404,0.31616668,0.00985445,3.98962263,3.80522711,0.12445429,3.68010845
-5.05152576,7.84687713,0.31530500,0.00981701,3.87650463,3.73851255,0.12383990,3.59473360
-5.04552276,7.70480200,0.31408069,0.00976810,3.75862189,3.66441045,0.12298396,3.50239591
-5.03951976,7.55147767,0.31260065,0.00971120,3.63820779,3.58432202,0.12193444,3.40474194
-5.03351676,7.38992249,0.31096064,0.00964956,3.51734974,3.49963372,0.12073724,3.30338342
-5.02751376,7.22297046,0.30924132,0.00958602,3.39793071,3.41167547,0.11943452,3.19985041
-5.02151076,7.05318926,0.30750507,0.00952294,3.28158064,3.32168291,0.11806335,3.09554961
-5.01550775,6.88281308,0.30579377,0.00946211,3.16963940,3.23076514,0.11665467,2.99172928
-5.00950475,6.71369231,0.30412747,0.00940468,3.06313227,3.13987907,0.11523262,2.88945197
-5.00350175,6.54726138,0.30250418,0.00935116,2.96275860,3.04981113,0.11381426,2.78957583
-4.99749875,6.38452545,0.30090063,0.00930135,2.86889338,2.96116683,0.11240965,2.69274485
-4.99149575,6.22606552,0.29927397,0.00925446,2.78160133,2.87436823,0.11102234,2.59938823
-4.98549275,6.07206092,0.29756441,0.00920909,2.70066219,2.78965923,0.10965016,2.50972817
-4.97948974,5.92232764,0.29569851,0.00916337,2.62560582,2.70711790,0.10828623,2.42379579
-4.97348674,5.77636988,0.29359321,0.00911499,2.55575513,2.62667524,0.10692034,2.34145367
-4.96748374,5.63344235,0.29116013,0.00906139,2.49027483,2.54813915,0.10554030,2.26242419
-4.96148074,5.49262004,0.28831024,0.00899984,2.42822367,2.47122239,0.10413347,2.18632185
-4.95547774,5.35287228,0.28495848,0.00892758,2.36860786,2.39557321,0.10268832,2.11268824
-4.94947474,5.21313777,0.28102832,0.00884194,2.31043361,2.32080718,0.10119580,2.04102793
-4.94347174,5.07239732,0.27645587,0.00874050,2.25275647,2.24653871,0.09965071,1.97084375
-4.93746873,4.92974155,0.27119360,0.00862117,2.19472588,2.17241115,0.09805282,1.90167003
-4.93146573,4.78443067,0.26521334,0.00848228,2.13562330,2.09812393,0.09640773,1.83310242
-4.92546273,4.63594444,0.25850847,0.00832269,2.07489276,2.02345594,0.09472757,1.76482319
-4.91945973,4.48402057,0.25109532,0.00814183,2.01216311,1.94828424,0.09303123,1.69662131
-4.91345673,4.32868054,0.24301362,0.00793971,1.94726157,1.87259748,0.09134448,1.62840652
-4.90745373,4.17024246,0.23432604,0.00771698,1.88021868,1.79650373,0.08969965,1.56021731
-4.90145073,4.00932104,0.22511685,0.00747488,1.81126497,1.72023276,0.08813504,1.49222267
-4.89544772,3.84681542,0.21548978,0.00721523,1.74082024,1.64413276,0.08669410,1.42471805
-4.88944472,3.68388604,0.20556517,0.00694034,1.66947632,1.56866215,0.08542428,1.35811589
-4.88344172,3.52192212,0.19547660,0.00665301,1.59797474,1.49437697,0.08437573,1.29293157
-4.87743872,3.36250168,0.18536713,0.00635639,1.52718047,1.42191467,0.08359983,1.22976570
-4.87143572,3.20734617,0.17538528,0.00605394,1.45805339,1.35197520,0.08314753,1.16928357
-4.86543272,3.05827192,0.16568104,0.00574931,1.39161881,1.28530033,0.08306771,1.11219304
-4.85942971,2.91714052,0.15640206,0.00544626,1.32893831,1.22265214,0.08340545,1.05922179
-4.85342671,2.78581011,0.14769009,0.00514860,1.27108225,1.16479165,0.08420043,1.01109487
-4.84742371,2.66608953,0.13967798,0.00486007,1.21910484,1.11245832,0.08548535,0.96851355
-4.84142071,2.55969662,0.13248719,0.00458430,1.17402254,1.06635120,0.08728458,0.93213620
-4.83541771,2.46822198,0.12622601,0.00432473,1.13679624,1.02711234,0.08961302,0.90256173
-4.82941471,2.39309895,0.12098850,0.00408453,1.10831751,0.99531271,0.09247524,0.88031596
-4.82341171,2.33558017,0.11685411,0.00386663,1.08939881,0.97144112,0.09586492,0.86584138
-4.81740870,2.29672088,0.11388795,0.00367361,1.08076740,0.95589597,0.09976467,0.85948998
-4.81140570,2.27736848,0.11214173,0.00350770,1.08306229,0.94897998,0.10414624,0.86151933
-4.80540270,2.27815798,0.11165502,0.00337077,1.09683380,0.95089770,0.10897106,0.87209154
-4.79939970,2.29951241,0.11245700,0.00326432,1.12254454,0.96175529,0.11419128,0.89127454
-4.79339670,2.34164710,0.11456824,0.00318945,1.16057125,0.98156256,0.11975100,0.91904557
-4.78739370,2.40457692,0.11800249,0.00314687,1.21120623,1.01023651,0.12558799,0.95529590
-4.78139070,2.48812509,0.12276833,0.00313693,1.27465778,1.04760613,0.13163554,0.99983666
-4.77538769,2.59193268,0.12887038,0.00315956,1.35104855,1.09341793,0.13782457,1.05240485
-4.76938469,2.71546752,0.13630999,0.00321433,1.44041150,1.14734179,0.14408581,1.11266933
-4.76338169,2.85803181,0.14508537,0.00330044,1.54268265,1.20897677,0.15035196,1.18023623
-4.75737869,3.01876778,0.15519094,0.00341671,1.65769082,1.27785650,0.15655985,1.25465339
-4.75137569,3.19666082,0.16661592,0.00356161,1.78514422,1.35345404,0.16265228,1.33541385
-4.74537269,3.39054021,0.17934223,0.00373326,1.92461440,1.43518595,0.16857968,1.42195799
-4.73936968,3.59907745,0.19334175,0.00392944,2.07551832,1.52241558,0.17430132,1.51367468
-4.73336668,3.82078287,0.20857299,0.00414762,2.23709953,1.61445567,0.17978621,1.60990142
-4.72736368,4.05400130,0.22497757,0.00438496,2.40840976,1.71057041,0.18501338,1.70992390
-4.72136068,4.29690794,0.24247644,0.00463834,2.58829254,1.80997722,0.18997182,1.81297544
-4.71535768,4.54750579,0.26096638,0.00490439,2.77537030,1.91184864,0.19465982,1.91823670
-4.70935468,4.80362615,0.28031696,0.00517953,2.96803691,2.01531467,0.19908399,2.02483644
-4.70335168,5.06293386,0.30036814,0.00545997,3.16445709,2.11946615,0.20325781,2.13185389
-4.69734867,5.32293866,0.32092901,0.00574182,3.36257438,2.22335963,0.20719993,2.23832328
-4.69134567,5.58101430,0.34177774,0.00602109,3.56012860,2.32602406,0.21093230,2.34324122
-4.68534267,5.83442637,0.36266295,0.00629376,3.75468391,2.42646995,0.21447824,2.44557723
-4.67933967,6.08036954,0.38330666,0.00655586,3.94366747,2.52370112,0.21786049,2.54428792
-4.67333667,6.31601471,0.40340889,0.00680354,4.12441857,2.61672927,0.22109956,2.63833465
-4.66733367,6.53856526,0.42265370,0.00703310,4.29424731,2.70459136,0.22421227,2.72670490
-4.66133067,6.74532182,0.44071671,0.00724113,4.45050121,2.78636970,0.22721069,2.80843660
-4.65532766,6.93375357,0.45727372,0.00742454,4.59063766,2.86121412,0.23010157,2.88264508
-4.64932466,7.10157370,0.47201011,0.00758066,4.71229957,2.92836571,0.23288619,2.94855159
-4.64332166,7.24681629,0.48463074,0.00770730,4.81339093,2.98718121,0.23556072,3.00551231
-4.63731866,7.36791087,0.49486980,0.00780280,4.89214912,3.03715698,0.23811704,3.05304641
-4.63131566,7.46375117,0.50250010,0.00786610,4.94721042,3.07795132,0.24054393,3.09086197
-4.62531266,7.53375391,0.50734152,0.00789676,4.97766523,3.10940376,0.24282859,3.11887784
-4.61930965,7.57790405,0.50926804,0.00789500,4.98310021,3.13155012,0.24495829,3.13724033
-4.61330665,7.59678287,0.50821300,0.00786171,4.96362445,3.14463195,0.24692210,3.14633304
-4.60730365,7.59157609,0.50417235,0.00779839,4.91987806,3.14909926,0.24871248,3.14677881
-4.60130065,7.56405986,0.49720569,0.00770715,4.85302190,3.14560574,0.25032670,3.13943279
-4.59529765,7.51656352,0.48743497,0.00759068,4.76470832,3.13499575,0.25176785,3.12536621
-4.58929465,7.45190903,0.47504099,0.00745208,4.65703364,3.11828321,0.25304537,3.10584069
-4.58329165,7.37332832,0.46025770,0.00729487,4.53247406,3.09662221,0.25417515,3.08227342
-4.57728864,7.28436081,0.44336476,0.00712283,4.39380742,3.07127058,0.25517892,3.05619412
-4.57128564,7.18873461,0.42467850,0.00693986,4.24402403,3.04354706,0.25608318,3.02919514
-4.56528264,7.09023587,0.40454188,0.00674992,4.08623048,3.01478401,0.25691763,3.00287624
-4.55927964,6.99257146,0.38331369,0.00655684,3.92355032,2.98627739,0.25771307,2.97878636
-4.55327664,6.89923081,0.36135774,0.00636421,3.75902594,2.95923611,0.25849911,2.95836459
-4.54727364,6.81335299,0.33903223,0.00617532,3.59552587,2.93473317,0.25930161,2.94288278
-4.54127064,6.73760482,0.31667989,0.00599299,3.43566112,2.91366079,0.26014021,2.93339257
-4.53526763,6.67407593,0.29461921,0.00581950,3.28171408,2.89669173,0.26102597,2.93067892
-4.52926463,6.62419529,0.27313708,0.00565659,3.13558243,2.88424888,0.26195931,2.93522264
-4.52326163,6.58867356,0.25248295,0.00550535,2.99874006,2.87648454,0.26292852,2.94717371
-4.51725863,6.56747397,0.23286487,0.00536626,2.87221597,2.87327070,0.26390878,2.96633677
-4.51125563,6.55981323,0.21444713,0.00523916,2.75659131,2.87420100,0.26486187,2.99216983
-4.50525263,6.56419288,0.19734977,0.00512336,2.65201383,2.87860439,0.26573667,3.02379658
-4.49924962,6.57845965,0.18164958,0.00501762,2.55822847,2.88557015,0.26647031,3.06003199
-4.49324662,6.59989257,0.16738261,0.00492030,2.47462175,2.89398312,0.26699009,3.09942060
-4.48724362,6.62531301,0.15454781,0.00482941,2.40027770,2.90256791,0.26721600,3.14028590
-4.48124062,6.65121303,0.14311169,0.00474276,2.33404200,2.90993995,0.26706374,3.18078928
-4.47523762,6.67389657,0.13301359,0.00465804,2.27459163,2.91466133,0.26644810,3.21899592
-4.46923462,6.68962763,0.12417140,0.00457294,2.22050643,2.91529896,0.26528662,3.25294536
-4.46323162,6.69477917,0.11648744,0.00448527,2.17033978,2.91048255,0.26350317,3.28072380
-4.45722861,6.68597672,0.10985421,0.00439304,2.12268561,2.89896002,0.26103148,3.30053525
-4.45122561,6.66023091,0.10415992,0.00429458,2.07623899,2.87964799,0.25781833,3.31076875
-4.44522261,6.61505389,0.09929350,0.00418857,2.02984867,2.85167531,0.25382629,3.31005902
-4.43921961,6.54855508,0.09514906,0.00407411,1.98255971,2.81441806,0.24903587,3.29733812
-4.43321661,6.45951316,0.09162967,0.00395075,1.93364538,2.76752460,0.24344699,3.27187619
-4.42721361,6.34742179,0.08865037,0.00381851,1.88262771,2.71093005,0.23707972,3.23330970
-4.42121061,6.21250808,0.08614040,0.00367783,1.82928683,2.64485968,0.22997426,3.18165623
-4.41520760,6.05572384,0.08404474,0.00352960,1.77365937,2.56982165,0.22219009,3.11731551
-4.40920460,5.87871071,0.08232479,0.00337506,1.71602690,2.48658941,0.21380451,3.04105670
-4.40320160,5.68374141,0.08095849,0.00321580,1.65689551,2.39617498,0.20491044,2.95399266
-4.39719860,5.47364008,0.07993975,0.00305362,1.59696798,2.29979443,0.19561373,2.85754262
-4.39119560,5.25168549,0.07927737,0.00289051,1.53711006,2.19882705,0.18602999,2.75338474
-4.38519260,5.02150144,0.07899351,0.00272857,1.47831259,2.09477011,0.17628118,2.64340063
-4.37918959,4.78693871,0.07912183,0.00256990,1.42165112,1.98919111,0.16649201,2.52961418
-4.37318659,4.55195345,0.07970535,0.00241655,1.36824459,1.88367918,0.15678632,2.41412717
-4.36718359,4.32048624,0.08079421,0.00227042,1.31921476,1.77979770,0.14728361,2.29905398
-4.36118059,4.09634636,0.08244332,0.00213324,1.27564749,1.67903960,0.13809575,2.18645798
-4.35517759,3.88310482,0.08471005,0.00200651,1.23855733,1.58278681,0.12932414,2.07829166
-4.34917459,3.68399952,0.08765205,0.00189142,1.20885608,1.49227516,0.12105719,1.97634266
-4.34317159,3.50185498,0.09132518,0.00178888,1.18732627,1.40856551,0.11336839,1.88218719
-4.33716858,3.33901872,0.09578170,0.00169945,1.17459996,1.33252183,0.10631493,1.79715210
-4.33116558,3.19731520,0.10106870,0.00162340,1.17114305,1.26479655,0.09993681,1.72228667
-4.32516258,3.07801794,0.10722676,0.00156066,1.17724530,1.20582323,0.09425662,1.65834434
-4.31915958,2.98183960,0.11428901,0.00151087,1.19301586,1.15581628,0.08927978,1.60577459
-4.31315658,2.90893912,0.12228028,0.00147340,1.21838401,1.11477749,0.08499536,1.56472469
-4.30715358,2.85894484,0.13121670,0.00144740,1.25310469,1.08250847,0.08137727,1.53505051
