energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.21460730,3.60314605,0.21682626,0.68565462,1.36377297,0.44210849,1.25943683,0.37654719,0.06765499,1.21946589
-3.20860430,3.58606240,0.21276251,0.69602726,1.32440452,0.43094479,1.28021748,0.37610121,0.06788856,1.19612574
-3.20260130,3.57000115,0.20781747,0.70471439,1.28909305,0.42175725,1.29982560,0.37525730,0.06837503,1.17757168
-3.19659830,3.55542718,0.20206274,0.71172889,1.25811415,0.41465036,1.31822358,0.37408940,0.06908798,1.16405194
-3.19059530,3.54285976,0.19558334,0.71713075,1.23164635,0.40970460,1.33544128,0.37268280,0.07000032,1.15575206
-3.18459230,3.53285625,0.18847565,0.72102409,1.20976694,0.40697426,1.35157220,0.37113157,0.07108514,1.15279022
-3.17858929,3.52599088,0.18084500,0.72355222,1.19245103,0.40648542,1.36676602,0.36953527,0.07231631,1.15521273
-3.17258629,3.52282863,0.17280306,0.72489072,1.17957381,0.40823402,1.38121765,0.36799529,0.07366890,1.16298995
-3.16658329,3.52389520,0.16446507,0.72523896,1.17091534,0.41218398,1.39515320,0.36661075,0.07511931,1.17601232
-3.16058029,3.52964411,0.15594697,0.72481030,1.16616770,0.41826560,1.40881332,0.36547416,0.07664523,1.19408683
-3.15457729,3.54042227,0.14736260,0.72382143,1.16494392,0.42637422,1.42243482,0.36466698,0.07822543,1.21693405
-3.14857429,3.55643604,0.13882094,0.72248140,1.16678840,0.43636935,1.43623136,0.36425536,0.07983940,1.24418604
-3.14257129,3.57771954,0.13042360,0.72098072,1.17118842,0.44807441,1.45037424,0.36428619,0.08146698,1.27538558
-3.13656828,3.60410736,0.12226259,0.71948133,1.17758644,0.46127724,1.46497441,0.36478365,0.08308793,1.30998713
-3.13056528,3.63521371,0.11441838,0.71810776,1.18539303,0.47573155,1.48006674,0.36574661,0.08468154,1.34735993
-3.12456228,3.67041982,0.10695843,0.71694005,1.19400010,0.49115950,1.49559756,0.36714688,0.08622639,1.38679384
-3.11855928,3.70887118,0.09993621,0.71600886,1.20279434,0.50725544,1.51141641,0.36892863,0.08770021,1.42750801
-3.11255628,3.74948561,0.09339060,0.71529301,1.21117060,0.52369092,1.52727264,0.37100897,0.08907985,1.46866280
-3.10655328,3.79097282,0.08734592,0.71471970,1.21854519,0.54012095,1.54281731,0.37327975,0.09034156,1.50937485
-3.10055028,3.83186532,0.08181231,0.71416738,1.22436864,0.55619143,1.55761061,0.37561065,0.09146131,1.54873530
-3.09454727,3.87055988,0.07678670,0.71347117,1.22813803,0.57154752,1.57113458,0.37785340,0.09241540,1.58583065
-3.08854427,3.90536821,0.07225405,0.71243064,1.22940826,0.58584277,1.58281081,0.37984691,0.09318114,1.61976574
-3.08254127,3.93457485,0.06818901,0.71081956,1.22780232,0.59874873,1.59202217,0.38142339,0.09373765,1.64968808
-3.07653827,3.95649966,0.06455782,0.70839701,1.22301997,0.60996449,1.59813780,0.38241476,0.09406673,1.67481267
-3.07053527,3.96956207,0.06132031,0.70491949,1.21484472,0.61922589,1.60054000,0.38265947,0.09415371,1.69444605
-3.06453227,3.97234393,0.05843204,0.70015322,1.20314863,0.62631397,1.59865165,0.38200916,0.09398827,1.70800864
-3.05852926,3.96364771,0.05584643,0.69388611,1.18789487,0.63106202,1.59196290,0.38033489,0.09356510,1.71505411
-3.05252626,3.94254715,0.05351664,0.68593876,1.16913762,0.63336116,1.58005556,0.37753268,0.09288444,1.71528489
-3.04652326,3.90842753,0.05139747,0.67617386,1.14701933,0.63316384,1.56262408,0.37352804,0.09195235,1.70856271
-3.04052026,3.86101348,0.04944681,0.66450362,1.12176521,0.63048512,1.53949182,0.36827921,0.09078075,1.69491369
-3.03451726,3.80038270,0.04762692,0.65089486,1.09367512,0.62540166,1.51062203,0.36177912,0.08938726,1.67452738
-3.02851426,3.72696501,0.04590530,0.63537144,1.06311302,0.61804831,1.47612279,0.35405575,0.08779463,1.64774977
-3.02251126,3.64152654,0.04425526,0.61801413,1.03049424,0.60861245,1.43624571,0.34517111,0.08603005,1.61507038
-3.01650825,3.54514010,0.04265616,0.59895782,0.99627115,0.59732636,1.39137876,0.33521874,0.08412417,1.57710401
-3.01050525,3.43914338,0.04109329,0.57838645,0.96091765,0.58445791,1.34203338,0.32431996,0.08210992,1.53456802
-3.00450225,3.32508721,0.03955752,0.55652589,0.92491320,0.57030009,1.28882689,0.31261915,0.08002128,1.48825608
-2.99849925,3.20467681,0.03804475,0.53363528,0.88872691,0.55515988,1.23246111,0.30027815,0.07789189,1.43900990
-2.99249625,3.07970925,0.03655517,0.50999733,0.85280261,0.53934707,1.17369841,0.28747033,0.07575378,1.38769022
-2.98649325,2.95201045,0.03509242,0.48590814,0.81754528,0.52316355,1.11333651,0.27437441,0.07363614,1.33514846
-2.98049025,2.82337509,0.03366279,0.46166712,0.78330964,0.50689369,1.05218327,0.26116859,0.07156419,1.28220063
-2.97448724,2.69551241,0.03227438,0.43756752,0.75039141,0.49079623,0.99103286,0.24802504,0.06955840,1.22960456
-2.96848424,2.57000063,0.03093639,0.41388807,0.71902138,0.47509820,0.93064429,0.23510531,0.06763383,1.17804162
-2.96248124,2.44825187,0.02965859,0.39088605,0.68936287,0.45999093,0.87172336,0.22255653,0.06579987,1.12810364
-2.95647824,2.33148908,0.02845084,0.36879216,0.66151235,0.44562854,0.81490852,0.21050883,0.06406025,1.08028556
-2.95047524,2.22073523,0.02732301,0.34780722,0.63550319,0.43212873,0.76076127,0.19907388,0.06241334,1.03498377
-2.94447224,2.11681487,0.02628487,0.32810077,0.61131235,0.41957576,0.70976099,0.18834462,0.06085277,0.99250011
-2.93846923,2.02036672,0.02534639,0.30981157,0.58886943,0.40802538,0.66230414,0.17839599,0.05936830,0.95305068
-2.93246623,1.93186592,0.02451809,0.29304954,0.56806763,0.39751123,0.61870738,0.16928675,0.05794683,0.91677884
-2.92646323,1.85165358,0.02381159,0.27789914,0.54877586,0.38805228,0.57921403,0.16106193,0.05657364,0.88377123
-2.92046023,1.77997114,0.02324031,0.26442356,0.53085145,0.37966077,0.54400287,0.15375588,0.05523356,0.85407552
-2.91445723,1.71699684,0.02282021,0.25266947,0.51415244,0.37234999,0.51319868,0.14739557,0.05391226,0.82771867
-2.90845423,1.66288131,0.02257056,0.24267187,0.49854914,0.36614146,0.48688331,0.14200391,0.05259733,0.80472437
-2.90245123,1.61777994,0.02251467,0.23445857,0.48393396,0.36107091,0.46510653,0.13760286,0.05127933,0.78512841
-2.89644822,1.58187946,0.02268058,0.22805402,0.47022924,0.35719267,0.44789581,0.13421612,0.04995253,0.76899103
-2.89044522,1.55541701,0.02310154,0.22348220,0.45739257,0.35458217,0.43526420,0.13187113,0.04861550,0.75640544
-2.88444222,1.53869034,0.02381639,0.22076825,0.44541935,0.35333632,0.42721603,0.13060035,0.04727135,0.74750180
-2.87843922,1.53205842,0.02486961,0.21993879,0.43434264,0.35357166,0.42374982,0.13044167,0.04592775,0.74244660
-2.87243622,1.53593234,0.02631113,0.22102097,0.42423019,0.35542047,0.42485844,0.13143793,0.04459667,0.74143743
-2.86643322,1.55075707,0.02819581,0.22404016,0.41517906,0.35902493,0.43052660,0.13363556,0.04329385,0.74469335
-2.86043022,1.57698520,0.03058258,0.22901651,0.40730812,0.36452964,0.44072575,0.13708239,0.04203807,0.75244165
-2.85442721,1.61504402,0.03353320,0.23596074,0.40074891,0.37207306,0.45540709,0.14182488,0.04085029,0.76490159
-2.84842421,1.66529811,0.03711064,0.24486918,0.39563541,0.38177809,0.47449299,0.14790463,0.03975260,0.78226623
-2.84242121,1.72800939,0.04137709,0.25571865,0.39209336,0.39374252,0.49786768,0.15535470,0.03876720,0.80468341
-2.83641821,1.80329704,0.04639168,0.26846139,0.39022969,0.40802979,0.52536778,0.16419560,0.03791532,0.83223680
-2.83041521,1.89109943,0.05220787,0.28302042,0.39012260,0.42466054,0.55677345,0.17443144,0.03721621,0.86492837
-2.82441221,1.99114034,0.05887058,0.29928567,0.39181295,0.44360544,0.59180089,0.18604616,0.03668623,0.90266305
-2.81840920,2.10290116,0.06641325,0.31711117,0.39529721,0.46477967,0.63009671,0.19900028,0.03633807,0.94523646
-2.81240620,2.22560089,0.07485480,0.33631350,0.40052247,0.48803933,0.67123471,0.21322816,0.03618013,0.99232662
-2.80640320,2.35818484,0.08419670,0.35667168,0.40738368,0.51318006,0.71471557,0.22863594,0.03621611,1.04348974
-2.80040020,2.49932315,0.09442027,0.37792860,0.41572321,0.53993783,0.75996948,0.24510042,0.03644472,1.09816078
-2.79439720,2.64741910,0.10548428,0.39979403,0.42533277,0.56799200,0.80636202,0.26246874,0.03685968,1.15565856
-2.78839420,2.80062749,0.11732315,0.42194905,0.43595757,0.59697051,0.85320303,0.28055910,0.03744981,1.21519539
-2.78239120,2.95688233,0.12984578,0.44405191,0.44730248,0.62645696,0.89975839,0.29916243,0.03819932,1.27589086
-2.77638819,3.11393322,0.14293515,0.46574504,0.45904000,0.65599938,0.94526426,0.31804512,0.03908825,1.33678933
-2.77038519,3.26938925,0.15644886,0.48666292,0.47081952,0.68512037,0.98894335,0.33695258,0.04009297,1.39688053
-2.76438219,3.42076901,0.17022061,0.50644074,0.48227770,0.71332813,1.03002270,0.35561377,0.04118690,1.45512239
-2.75837919,3.56555530,0.18406277,0.52472328,0.49304938,0.74012822,1.06775226,0.37374643,0.04234113,1.51046560
-2.75237619,3.70125285,0.19776994,0.54117392,0.50277867,0.76503549,1.10142366,0.39106300,0.04352522,1.56187886
-2.74637319,3.82544742,0.21112341,0.55548340,0.51112985,0.78758587,1.13038853,0.40727702,0.04470800,1.60837419
-2.74037019,3.93586453,0.22389654,0.56737800,0.51779766,0.80734776,1.15407571,0.42210985,0.04585833,1.64903142
-2.73436718,4.03042630,0.23586083,0.57662701,0.52251668,0.82393268,1.17200674,0.43529753,0.04694593,1.68302136
-2.72836418,4.10730473,0.24679237,0.58304914,0.52506955,0.83700483,1.18380915,0.44659759,0.04794210,1.70962671
-2.72236118,4.16497007,0.25647863,0.58651778,0.52529372,0.84628952,1.18922710,0.45579558,0.04882057,1.72826053
-2.71635818,4.20223300,0.26472511,0.58696500,0.52308679,0.85158022,1.18812901,0.46271111,0.04955813,1.73848152
-2.71035518,4.21827941,0.27136171,0.58438406,0.51841003,0.85274404,1.18051208,0.46720325,0.05013538,1.74000598
-2.70435218,4.21269698,0.27624842,0.57883065,0.51129044,0.84972572,1.16650344,0.46917502,0.05053732,1.73271599
-2.69834917,4.18549268,0.27928018,0.57042253,0.50182105,0.84254994,1.14635804,0.46857685,0.05075392,1.71666395
-2.69234617,4.13710088,0.28039059,0.55933797,0.49015976,0.83132205,1.12045338,0.46540889,0.05078061,1.69207310
-2.68634317,4.06838166,0.27955433,0.54581271,0.47652683,0.81622716,1.08928131,0.45972199,0.05061870,1.65933434
-2.68034017,3.98060939,0.27678814,0.53013587,0.46120105,0.79752776,1.05343710,0.45161739,0.05027562,1.61899936
-2.67433717,3.87545185,0.27215040,0.51264464,0.44451499,0.77555986,1.01360632,0.44124497,0.04976513,1.57177036
-2.66833417,3.75494033,0.26573914,0.49371809,0.42684936,0.75072781,0.97054980,0.42880026,0.04910734,1.51848668
-2.66233117,3.62143150,0.25768884,0.47377012,0.40862683,0.72349790,0.92508723,0.41452015,0.04832855,1.46010871
-2.65632816,3.47756201,0.24816588,0.45324175,0.39030541,0.69439103,0.87807971,0.39867745,0.04746100,1.39769952
-2.65032516,3.32619693,0.23736308,0.43259288,0.37237165,0.66397436,0.83041194,0.38157452,0.04654239,1.33240477
-2.64432216,3.17037336,0.22549351,0.41229359,0.35533369,0.63285248,0.78297431,0.36353619,0.04561520,1.26543136
-2.63831916,3.01324059,0.21278373,0.39281529,0.33971447,0.60165794,0.73664529,0.34490203,0.04472591,1.19802536
-2.63231616,2.85799829,0.19946701,0.37462159,0.32604499,0.57104158,0.69227466,0.32601843,0.04392393,1.13144975
-2.62631316,2.70783404,0.18577651,0.35815926,0.31485777,0.54166272,0.65066761,0.30723057,0.04326051,1.06696249
-2.62031016,2.56586180,0.17193892,0.34384923,0.30668040,0.51417943,0.61257020,0.28887459,0.04278736,1.00579531
-2.61430715,2.43506244,0.15816873,0.33207787,0.30202927,0.48923889,0.57865630,0.27127019,0.04255529,0.94913362
-2.60830415,2.31822760,0.14466320,0.32318852,0.30140331,0.46746818,0.54951602,0.25471379,0.04261267,0.89809780
-2.60230115,2.21790787,0.13159833,0.31747366,0.30527760,0.44946534,0.52564600,0.23947248,0.04300390,0.85372621
-2.59629815,2.13636612,0.11912584,0.31516758,0.31409690,0.43579091,0.50744139,0.22577891,0.04376789,0.81695990
-2.59029515,2.07553677,0.10737120,0.31643993,0.32826885,0.42695989,0.49518971,0.21382716,0.04493656,0.78862916
-2.58429215,2.03699132,0.09643264,0.32139025,0.34815692,0.42343414,0.48906664,0.20376964,0.04653347,0.76944194
-2.57828914,2.02191089,0.08638117,0.33004368,0.37407286,0.42561521,0.48913369,0.19571518,0.04857264,0.75997403
-2.57228614,2.03106562,0.07726149,0.34234799,0.40626890,0.43383758,0.49533794,0.18972811,0.05105750,0.76066094
-2.56628314,2.06480144,0.06909361,0.35817228,0.44492956,0.44836229,0.50751368,0.18582845,0.05398019,0.77179138
-2.56028014,2.12303411,0.06187509,0.37730730,0.49016330,0.46937096,0.52538627,0.18399312,0.05732112,0.79350226
-2.55427714,2.20525062,0.05558374,0.39946776,0.54199420,0.49696022,0.54857801,0.18415804,0.06104886,0.82577515
-2.54827414,2.31051785,0.05018063,0.42429661,0.60035384,0.53113671,0.57661613,0.18622111,0.06512044,0.86843421
-2.54227114,2.43749842,0.04561332,0.45137131,0.66507379,0.57181259,0.60894288,0.19004587,0.06948199,0.92114551
-2.53626813,2.58447352,0.04181909,0.48021224,0.73587904,0.61880190,0.64492761,0.19546585,0.07406974,0.98341801
-2.53026513,2.74937241,0.03872808,0.51029291,0.81238265,0.67181785,0.68388069,0.20228936,0.07881143,1.05460608
-2.52426213,2.92980832,0.03626639,0.54105193,0.89408230,0.73047135,0.72506909,0.21030471,0.08362799,1.13391402
-2.51825913,3.12312019,0.03435882,0.57190648,0.98035878,0.79427093,0.76773322,0.21928561,0.08843553,1.22040255
-2.51225613,3.32641968,0.03293140,0.60226672,1.07047718,0.86262450,0.81110482,0.22899677,0.09314749,1.31299754
-2.50625313,3.53664266,0.03191353,0.63155095,1.16359082,0.93484301,0.85442526,0.23919935,0.09767700,1.41050132
-2.50025013,3.75060445,0.03123983,0.65920080,1.25874832,1.01014641,0.89696385,0.24965642,0.10193922,1.51160649
-2.49424712,3.96505770,0.03085153,0.68469606,1.35490407,1.08767199,0.93803564,0.26013797,0.10585368,1.61491254
-2.48824412,4.17675187,0.03069753,0.70756856,1.45093195,1.16648525,0.97701800,0.27042567,0.10934650,1.71894527
-2.48224112,4.38249320,0.03073506,0.72741461,1.54564245,1.24559335,1.01336562,0.28031703,0.11235240,1.82217874
-2.47623812,4.57920379,0.03092994,0.74390543,1.63780291,1.32396098,1.04662326,0.28962901,0.11481642,1.92305990
-2.47023512,4.76397880,0.03125654,0.75679536,1.72616051,1.40052857,1.07643600,0.29820101,0.11669534,2.02003518
-2.46423212,4.93414021,0.03169734,0.76592742,1.80946767,1.47423236,1.10255639,0.30589703,0.11795862,2.11157889
-2.45822911,5.08728628,0.03224223,0.77123609,1.88650907,1.54402602,1.12484864,0.31260725,0.11858906,2.19622270
-2.45222611,5.22133533,0.03288750,0.77274723,1.95612966,1.60890321,1.14328938,0.31824877,0.11858290,2.27258541
-2.44622311,5.33456305,0.03363468,0.77057527,2.01726284,1.66792036,1.15796530,0.32276565,0.11794960,2.33940239
-2.44022011,5.42563229,0.03448907,0.76491780,2.06895780,1.72021906,1.16906777,0.32612831,0.11671120,2.39555364
-2.43421711,5.49361469,0.03545831,0.75604790,2.11040515,1.76504714,1.17688459,0.32833228,0.11490133,2.44008957
-2.42821411,5.53800365,0.03655078,0.74430452,2.14095980,1.80177776,1.18178941,0.32939644,0.11256391,2.47225365
-2.42221111,5.55871808,0.03777404,0.73008139,2.16016029,1.82992577,1.18422913,0.32936078,0.10975169,2.49150099
-2.41620810,5.55609699,0.03913333,0.71381498,2.16774359,1.84916046,1.18470989,0.32828388,0.10652452,2.49751201
-2.41020510,5.53088481,0.04063026,0.69597178,2.16365478,1.85931436,1.18378193,0.32624004,0.10294767,2.49020066
-2.40420210,5.48420769,0.04226167,0.67703565,2.14805100,1.86038749,1.18202403,0.32331629,0.09908998,2.46971664
-2.39819910,5.41754135,0.04401873,0.65749528,2.12129944,1.85254683,1.18002775,0.31960940,0.09502210,2.43644136
-2.39219610,5.33267095,0.04588638,0.63783244,2.08396909,1.83612090,1.17838207,0.31522279,0.09081488,2.39097758
-2.38619310,5.23164420,0.04784312,0.61851107,2.03681653,1.81158961,1.17765841,0.31026362,0.08653772,2.33413301
-2.38019010,5.11671847,0.04986115,0.59996748,1.98076616,1.77956960,1.17839665,0.30484004,0.08225724,2.26689831
-2.37418709,4.99030339,0.05190686,0.58260173,1.91688531,1.74079566,1.18109197,0.29905854,0.07803598,2.19042009
-2.36818409,4.85490035,0.05394175,0.56677040,1.84635525,1.69609884,1.18618280,0.29302171,0.07393139,2.10596996
-2.36218109,4.71304034,0.05592357,0.55278051,1.77043897,1.64638201,1.19403991,0.28682613,0.06999492,2.01491061
-2.35617809,4.56722199,0.05780784,0.54088479,1.69044700,1.59259388,1.20495658,0.28056063,0.06627134,1.91866013
-2.35017509,4.41985132,0.05954957,0.53127803,1.60770235,1.53570223,1.21914005,0.27430485,0.06279821,1.81865581
-2.34417209,4.27318500,0.06110506,0.52409467,1.52350593,1.47666757,1.23670415,0.26812811,0.05960550,1.71631868
-2.33816908,4.12927865,0.06243390,0.51940739,1.43910361,1.41641790,1.25766326,0.26208851,0.05671541,1.61302008
-2.33216608,3.98994185,0.06350086,0.51722672,1.35565610,1.35582565,1.28192784,0.25623250,0.05414229,1.51005115
-2.32616308,3.85670101,0.06427770,0.51750179,1.27421264,1.29568735,1.30930158,0.25059457,0.05189267,1.40859641
-2.32016008,3.73077143,0.06474491,0.52012196,1.19568928,1.23670684,1.33948054,0.24519733,0.04996555,1.30971200
-2.31415708,3.61303928,0.06489306,0.52491975,1.12085244,1.17948229,1.37205456,0.24005188,0.04835261,1.21430917
-2.30815408,3.50405410,0.06472396,0.53167471,1.05030812,1.12449748,1.40651118,0.23515840,0.04703876,1.12314330
-2.30215108,3.40403217,0.06425146,0.54011859,0.98449686,1.07211739,1.44224249,0.23050703,0.04600266,1.03680841
-2.29614807,3.31287045,0.06350184,0.54994175,0.92369444,1.02258797,1.47855504,0.22607903,0.04521739,0.95573719
-2.29014507,3.23017077,0.06251386,0.56080074,0.86801798,0.97604005,1.51468294,0.22184811,0.04465132,0.88020583
-2.28414207,3.15527329,0.06133835,0.57232706,0.81743688,0.93249686,1.54980432,0.21778203,0.04426891,0.81034344
-2.27813907,3.08729807,0.06003755,0.58413698,0.77178804,0.89188480,1.58306077,0.21384432,0.04403180,0.74614513
-2.27213607,3.02519325,0.05868391,0.59584222,0.73079444,0.85404681,1.61357955,0.20999616,0.04389979,0.68748809
-2.26613307,2.96778789,0.05735877,0.60706121,0.69408622,0.81875775,1.64049797,0.20619835,0.04383196,0.63414972
-2.26013007,2.91384755,0.05615059,0.61743052,0.66122331,0.78574105,1.66298923,0.20241328,0.04378781,0.58582712
-2.25412706,2.86213031,0.05515301,0.62661621,0.63171868,0.75468591,1.68028869,0.19860683,0.04372835,0.54215693
-2.24812406,2.81144106,0.05446272,0.63432445,0.60506112,0.72526438,1.69171965,0.19475021,0.04361717,0.50273493
-2.24212106,2.76068173,0.05417710,0.64031107,0.58073699,0.69714773,1.69671741,0.19082146,0.04342139,0.46713455
-2.23611806,2.70889548,0.05439183,0.64438951,0.55824986,0.67002132,1.69485037,0.18680681,0.04311250,0.43492384
-2.23011506,2.65530308,0.05519831,0.64643677,0.53713765,0.64359770,1.68583735,0.18270156,0.04266715,0.40568043
-2.22411206,2.59932980,0.05668119,0.64639697,0.51698667,0.61762731,1.66955984,0.17851060,0.04206757,0.37900407
-2.21810905,2.54062215,0.05891579,0.64428231,0.49744228,0.59190668,1.64606860,0.17424845,0.04130198,0.35452663
-2.21210605,2.47905362,0.06196570,0.64017134,0.47821606,0.56628386,1.61558419,0.16993882,0.04036470,0.33191948
-2.20610305,2.41471970,0.06588047,0.63420448,0.45908947,0.54066110,1.57849105,0.16561369,0.03925607,0.31089828
-2.20010005,2.34792275,0.07069350,0.62657701,0.43991413,0.51499484,1.53532546,0.16131199,0.03798219,0.29122536
-2.19409705,2.27914784,0.07642034,0.61752999,0.42060918,0.48929328,1.48675787,0.15707786,0.03655443,0.27270980
-2.18809405,2.20903122,0.08305724,0.60733931,0.40115599,0.46361180,1.43357032,0.15295870,0.03498885,0.25520581
-2.18209105,2.13832350,0.09058032,0.59630376,0.38159081,0.43804671,1.37663020,0.14900302,0.03330543,0.23860937
-2.17608804,2.06784985,0.09894524,0.58473255,0.36199594,0.41272774,1.31686148,0.14525825,0.03152725,0.22285393
-2.17008504,1.99846964,0.10808763,0.57293316,0.34249004,0.38780973,1.25521503,0.14176875,0.02967961,0.20790521
-2.16408204,1.93103797,0.11792419,0.56120007,0.32321805,0.36346420,1.19263937,0.13857397,0.02778912,0.19375573
-2.15807904,1.86637145,0.12835470,0.54980511,0.30434140,0.33987106,1.13005330,0.13570707,0.02588289,0.18041928
-2.15207604,1.80522003,0.13926483,0.53899000,0.28602898,0.31721103,1.06832170,0.13319399,0.02398769,0.16792571
-2.14607304,1.74824664,0.15052971,0.52896142,0.26844919,0.29565912,1.00823559,0.13105311,0.02212927,0.15631623
-2.14007004,1.69601535,0.16201839,0.51988885,0.25176342,0.27537930,0.95049717,0.12929551,0.02033183,0.14563951
-2.13406703,1.64898864,0.17359883,0.51190540,0.23612115,0.25652078,0.89571023,0.12792582,0.01861750,0.13594848
-2.12806403,1.60753342,0.18514347,0.50511126,0.22165666,0.23921564,0.84437624,0.12694368,0.01700611,0.12729815
-2.12206103,1.57193489,0.19653501,0.49957965,0.20848740,0.22357802,0.79689563,0.12634563,0.01551498,0.11974412
-2.11605803,1.54241682,0.20767223,0.49536465,0.19671376,0.20970454,0.75357381,0.12612735,0.01415889,0.11334193
-2.11005503,1.51916630,0.21847553,0.49251033,0.18642009,0.19767583,0.71463117,0.12628613,0.01295017,0.10814695
-2.10405203,1.50236059,0.22889186,0.49106035,0.17767659,0.18755877,0.68021580,0.12682326,0.01189882,0.10421460
-2.09804902,1.49219366,0.23889879,0.49106734,0.17054175,0.17940916,0.65041803,0.12774628,0.01101273,0.10160088
-2.09204602,1.48889981,0.24850726,0.49260115,0.16506500,0.17327444,0.62528528,0.12907083,0.01029795,0.10036269
-2.08604302,1.49277191,0.25776294,0.49575517,0.16128914,0.16919606,0.60483617,0.13082187,0.00975890,0.10055799
-2.08004002,1.50417223,0.26674584,0.50065021,0.15925225,0.16721121,0.58907277,0.13303421,0.00939862,0.10224537
-2.07403702,1.52353406,0.27556804,0.50743524,0.15898889,0.16735366,0.57798997,0.13575216,0.00921892,0.10548304
-2.06803402,1.55135315,0.28436956,0.51628473,0.16053022,0.16965347,0.57158139,0.13902820,0.00922053,0.11032708
-2.06203102,1.58816841,0.29331233,0.52739250,0.16390307,0.17413542,0.56984128,0.14292076,0.00940311,0.11682879
-2.05602801,1.63453228,0.30257249,0.54096215,0.16912786,0.18081627,0.57276241,0.14749107,0.00976522,0.12503132
-2.05002501,1.69097179,0.31233123,0.55719440,0.17621546,0.18970083,0.58033003,0.15279923,0.01030420,0.13496559
-2.04402201,1.75794200,0.32276448,0.57627201,0.18516316,0.20077706,0.59251240,0.15889959,0.01101599,0.14664562
-2.03801901,1.83577443,0.33403208,0.59834298,0.19595004,0.21401051,0.60924873,0.16583582,0.01189490,0.16006359
-2.03201601,1.92462326,0.34626678,0.62350305,0.20853200,0.22933843,0.63043526,0.17363576,0.01293330,0.17518486
-2.02601301,2.02441271,0.35956365,0.65177844,0.22283686,0.24666398,0.65591083,0.18230648,0.01412137,0.19194320
-2.02001001,2.13478905,0.37397058,0.68311013,0.23876002,0.26585093,0.68544301,0.19182975,0.01544685,0.21023682
-2.01400700,2.25508087,0.38948039,0.71734068,0.25616091,0.28671944,0.71871606,0.20215836,0.01689478,0.22992528
-2.00800400,2.38427077,0.40602496,0.75420460,0.27486091,0.30904323,0.75532183,0.21321340,0.01844739,0.25082776
-2.00200100,2.52098136,0.42347199,0.79332328,0.29464277,0.33254850,0.79475469,0.22488289,0.02008409,0.27272304
-1.99599800,2.66347780,0.44162455,0.83420505,0.31525213,0.35691511,0.83641126,0.23702192,0.02178150,0.29535136
-1.98999500,2.80968824,0.46022370,0.87625092,0.33640109,0.38177992,0.87959551,0.24945436,0.02351370,0.31841822
-1.98399200,2.95724267,0.47895416,0.91876607,0.35777398,0.40674265,0.92352949,0.26197614,0.02525260,0.34160050
-1.97798899,3.10352967,0.49745292,0.96097692,0.37903541,0.43137399,0.96736965,0.27436025,0.02696841,0.36455438
-1.97198599,3.24576943,0.51532045,1.00205335,0.39984018,0.45522591,1.01022820,0.28636306,0.02863032,0.38692539
-1.96598299,3.38110068,0.53213423,1.04113525,0.41984491,0.47784377,1.05119897,0.29773189,0.03020721,0.40835984
-1.95997999,3.50667779,0.54746373,1.07736225,0.43872099,0.49877976,1.08938660,0.30821345,0.03166853,0.42851757
-1.95397699,3.61977423,0.56088652,1.10990551,0.45616817,0.51760719,1.12393774,0.31756290,0.03298515,0.44708532
-1.94797399,3.71788748,0.57200449,1.13799992,0.47192829,0.53393495,1.15407300,0.32555293,0.03413030,0.46379027
-1.94197099,3.79884053,0.58045958,1.16097533,0.48579851,0.54742142,1.17911790,0.33198259,0.03508044,0.47841300
-1.93596798,3.86087500,0.58594819,1.17828524,0.49764326,0.55778731,1.19853138,0.33668545,0.03581610,0.49079935
-1.92996498,3.90273117,0.58823363,1.18953142,0.50740441,0.56482659,1.21193031,0.33953651,0.03632260,0.50087053
-1.92396198,3.92371081,0.58715602,1.19448333,0.51510882,0.56841512,1.21910872,0.34045777,0.03659063,0.50863084
-1.91795898,3.92371930,0.58263915,1.19309118,0.52087304,0.56851642,1.22005065,0.33942195,0.03661667,0.51417259
-1.91195598,3.90328481,0.57469403,1.18549193,0.52490455,0.56518427,1.21493574,0.33645435,0.03640324,0.51767781
-1.90595298,3.86355289,0.56341897,1.17200790,0.52749930,0.55856199,1.20413722,0.33163259,0.03595895,0.51941655
-1.89994997,3.80625667,0.54899630,1.15313772,0.52903557,0.54887841,1.18821216,0.32508438,0.03529834,0.51974155
-1.89394697,3.73366341,0.53168587,1.12954030,0.52996406,0.53644057,1.16788419,0.31698331,0.03444157,0.51907955
-1.88794397,3.64849959,0.51181573,1.10201204,0.53079459,0.52162363,1.14401947,0.30754293,0.03341390,0.51791932
-1.88194097,3.55385782,0.48977056,1.07145870,0.53207964,0.50485828,1.11759675,0.29700935,0.03224509,0.51679677
-1.87593797,3.45308938,0.46597825,1.03886271,0.53439549,0.48661634,1.08967284,0.28565276,0.03096864,0.51627785
-1.86993497,3.34968709,0.44089558,1.00524770,0.53832145,0.46739509,1.06134482,0.27375818,0.02962102,0.51693966
-1.86393197,3.24716340,0.41499339,0.97164152,0.54441807,0.44770098,1.03371073,0.26161593,0.02824080,0.51935065
-1.85792896,3.14892899,0.38874205,0.93903937,0.55320515,0.42803360,1.00783028,0.24951212,0.02686784,0.52405060
-1.85192596,3.05817662,0.36259782,0.90836864,0.56514052,0.40887033,0.98468711,0.23771975,0.02554251,0.53153130
