energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.55077539,0.00365556,0.00000000,0.00063966,0.00167222,0.00131138,0.00000008,0.00004216,0.00056608,0.00042318
-3.54477239,0.00465864,0.00000001,0.00081446,0.00213073,0.00167334,0.00000010,0.00005376,0.00072081,0.00053883
-3.53876938,0.00589502,0.00000001,0.00102957,0.00269572,0.00212047,0.00000012,0.00006806,0.00091125,0.00068118
-3.53276638,0.00740694,0.00000001,0.00129215,0.00338640,0.00266860,0.00000016,0.00008556,0.00114374,0.00085495
-3.52676338,0.00924118,0.00000002,0.00161005,0.00422401,0.00333550,0.00000020,0.00010681,0.00142525,0.00106534
-3.52076038,0.01144877,0.00000002,0.00199176,0.00523169,0.00414076,0.00000024,0.00013243,0.00176332,0.00131799
-3.51475738,0.01408454,0.00000003,0.00244626,0.00643423,0.00510579,0.00000030,0.00016305,0.00216595,0.00161886
-3.50875438,0.01720639,0.00000004,0.00298291,0.00785775,0.00625366,0.00000036,0.00019937,0.00264144,0.00197414
-3.50275138,0.02087429,0.00000006,0.00361117,0.00952918,0.00760887,0.00000044,0.00024211,0.00319823,0.00239014
-3.49674837,0.02514907,0.00000008,0.00434035,0.01147573,0.00919708,0.00000053,0.00029203,0.00384466,0.00287306
-3.49074537,0.03009093,0.00000011,0.00517931,0.01372414,0.01104478,0.00000063,0.00034987,0.00458866,0.00342878
-3.48474237,0.03575768,0.00000015,0.00613605,0.01629985,0.01317882,0.00000074,0.00041637,0.00543743,0.00406268
-3.47873937,0.04220288,0.00000020,0.00721733,0.01922613,0.01562604,0.00000088,0.00049222,0.00639712,0.00477928
-3.47273637,0.04947374,0.00000026,0.00842819,0.02252305,0.01841269,0.00000102,0.00057809,0.00747238,0.00558202
-3.46673337,0.05760908,0.00000035,0.00977154,0.02620653,0.02156401,0.00000119,0.00067454,0.00866601,0.00647291
-3.46073037,0.06663721,0.00000045,0.01124765,0.03028731,0.02510370,0.00000137,0.00078206,0.00997855,0.00745228
-3.45472736,0.07657403,0.00000059,0.01285381,0.03477006,0.02905346,0.00000156,0.00090100,0.01140791,0.00851848
-3.44872436,0.08742132,0.00000075,0.01458388,0.03965257,0.03343263,0.00000177,0.00103162,0.01294905,0.00966761
-3.44272136,0.09916543,0.00000096,0.01642804,0.04492509,0.03825785,0.00000200,0.00117399,0.01459375,0.01089341
-3.43671836,0.11177633,0.00000122,0.01837260,0.05056991,0.04354287,0.00000224,0.00132805,0.01633037,0.01218703
-3.43071536,0.12520729,0.00000154,0.02039993,0.05656124,0.04929839,0.00000249,0.00149358,0.01814389,0.01353707
-3.42471236,0.13939513,0.00000192,0.02248851,0.06286526,0.05553204,0.00000276,0.00167022,0.02001590,0.01492960
-3.41870935,0.15426103,0.00000239,0.02461320,0.06944066,0.06224849,0.00000303,0.00185745,0.02192484,0.01634830
-3.41270635,0.16971204,0.00000295,0.02674563,0.07623932,0.06944953,0.00000331,0.00205461,0.02384631,0.01777474
-3.40670335,0.18564319,0.00000362,0.02885475,0.08320739,0.07713421,0.00000359,0.00226097,0.02575361,0.01918876
-3.40070035,0.20194005,0.00000441,0.03090759,0.09028665,0.08529905,0.00000388,0.00247568,0.02761834,0.02056892
-3.39469735,0.21848175,0.00000534,0.03287009,0.09741603,0.09393808,0.00000418,0.00269786,0.02941113,0.02189308
-3.38869435,0.23514429,0.00000643,0.03470807,0.10453339,0.10304288,0.00000449,0.00292661,0.03110249,0.02313902
-3.38269135,0.25180396,0.00000770,0.03638835,0.11157727,0.11260242,0.00000480,0.00316101,0.03266374,0.02428517
-3.37668834,0.26834070,0.00000917,0.03787980,0.11848877,0.12260278,0.00000515,0.00340022,0.03406793,0.02531132
-3.37068534,0.28464136,0.00001086,0.03915445,0.12521332,0.13302673,0.00000552,0.00364346,0.03529082,0.02619932
-3.36468234,0.30060254,0.00001279,0.04018862,0.13170232,0.14385310,0.00000595,0.00389008,0.03631174,0.02693381
-3.35867934,0.31613312,0.00001501,0.04096380,0.13791462,0.15505609,0.00000645,0.00413953,0.03711448,0.02750285
-3.35267634,0.33115625,0.00001753,0.04146760,0.14381774,0.16660446,0.00000706,0.00439146,0.03768797,0.02789848
-3.34667334,0.34561085,0.00002039,0.04169437,0.14938884,0.17846087,0.00000783,0.00464570,0.03802687,0.02811720
-3.34067034,0.35945266,0.00002365,0.04164574,0.15461549,0.19058122,0.00000881,0.00490233,0.03813203,0.02816029
-3.33466733,0.37265495,0.00002734,0.04133092,0.15949614,0.20291439,0.00001006,0.00516168,0.03801068,0.02803406
-3.32866433,0.38520890,0.00003154,0.04076677,0.16404044,0.21540232,0.00001169,0.00542438,0.03767656,0.02774986
-3.32266133,0.39712397,0.00003632,0.03997768,0.16826943,0.22798059,0.00001379,0.00569142,0.03714975,0.02732410
-3.31665833,0.40842820,0.00004177,0.03899522,0.17221558,0.24057969,0.00001651,0.00596423,0.03645644,0.02677804
-3.31065533,0.41916885,0.00004799,0.03785764,0.17592292,0.25312697,0.00002002,0.00624468,0.03562848,0.02613747
-3.30465233,0.42941319,0.00005513,0.03660920,0.17944707,0.26554930,0.00002450,0.00653526,0.03470284,0.02543235
-3.29864932,0.43924984,0.00006334,0.03529934,0.18285542,0.27777648,0.00003019,0.00683906,0.03372092,0.02469634
-3.29264632,0.44879036,0.00007280,0.03398176,0.18622731,0.28974528,0.00003737,0.00715997,0.03272783,0.02396624
-3.28664332,0.45817126,0.00008374,0.03271349,0.18965432,0.30140399,0.00004636,0.00750270,0.03177160,0.02328140
-3.28064032,0.46755613,0.00009640,0.03155382,0.19324044,0.31271725,0.00005752,0.00787290,0.03090235,0.02268313
-3.27463732,0.47713777,0.00011109,0.03056324,0.19710225,0.32367090,0.00007127,0.00827726,0.03017142,0.02221406
-3.26863432,0.48713993,0.00012812,0.02980244,0.20136884,0.33427664,0.00008808,0.00872352,0.02963058,0.02191745
-3.26263132,0.49781844,0.00014786,0.02933118,0.20618136,0.34457607,0.00010849,0.00922055,0.02933111,0.02183658
-3.25662831,0.50946128,0.00017071,0.02920734,0.21169219,0.35464385,0.00013307,0.00977831,0.02932304,0.02201403
-3.25062531,0.52238727,0.00019713,0.02948581,0.21806343,0.36458963,0.00016244,0.01040780,0.02965424,0.02249103
-3.24462231,0.53694313,0.00022757,0.03021750,0.22546469,0.37455861,0.00019730,0.01112096,0.03036965,0.02330671
-3.23861931,0.55349853,0.00026253,0.03144838,0.23407012,0.38473032,0.00023835,0.01193049,0.03151038,0.02449738
-3.23261631,0.57243920,0.00030255,0.03321840,0.24405454,0.39531566,0.00028635,0.01284962,0.03311295,0.02609579
-3.22661331,0.59415784,0.00034814,0.03556059,0.25558881,0.40655216,0.00034206,0.01389185,0.03520837,0.02813033
-3.22061031,0.61904315,0.00039986,0.03850005,0.26883443,0.41869742,0.00040625,0.01507055,0.03782137,0.03062426
-3.21460730,0.64746715,0.00045824,0.04205307,0.28393752,0.43202105,0.00047969,0.01639862,0.04096957,0.03359488
-3.20860430,0.67977116,0.00052381,0.04622630,0.30102242,0.44679521,0.00056309,0.01788800,0.04466274,0.03705278
-3.20260130,0.71625104,0.00059706,0.05101594,0.32018509,0.46328429,0.00065712,0.01954928,0.04890208,0.04100112
-3.19659830,0.75714224,0.00067846,0.05640722,0.34148668,0.48173402,0.00076238,0.02139114,0.05367966,0.04543495
-3.19059530,0.80260536,0.00076844,0.06237390,0.36494746,0.50236044,0.00087935,0.02341995,0.05897798,0.05034067
-3.18459230,0.85271284,0.00086735,0.06887807,0.39054161,0.52533932,0.00100838,0.02563931,0.06476968,0.05569567
-3.17858929,0.90743761,0.00097550,0.07587020,0.41819299,0.55079640,0.00114967,0.02804962,0.07101749,0.06146807
-3.17258629,0.96664411,0.00109311,0.08328944,0.44777221,0.57879892,0.00130322,0.03064775,0.07767439,0.06761673
-3.16658329,1.03008238,0.00122032,0.09106426,0.47909535,0.60934878,0.00146885,0.03342677,0.08468401,0.07409149
-3.16058029,1.09738544,0.00135716,0.09911340,0.51192429,0.64237755,0.00164613,0.03637572,0.09198136,0.08083368
-3.15457729,1.16807027,0.00150356,0.10734713,0.54596886,0.67774378,0.00183440,0.03947952,0.09949369,0.08777682
-3.14857429,1.24154251,0.00165934,0.11566880,0.58089077,0.71523234,0.00203272,0.04271897,0.10714174,0.09484763
-3.14257129,1.31710467,0.00182417,0.12397666,0.61630922,0.75455621,0.00223991,0.04607081,0.11484110,0.10196728
-3.13656828,1.39396766,0.00199760,0.13216585,0.65180808,0.79536028,0.00245453,0.04950797,0.12250373,0.10905280
-3.13056528,1.47126535,0.00217899,0.14013062,0.68694438,0.83722734,0.00267487,0.05299978,0.13003972,0.11601865
-3.12456228,1.54807150,0.00236757,0.14776649,0.72125783,0.87968580,0.00289900,0.05651245,0.13735899,0.12277845
-3.11855928,1.62341877,0.00256237,0.15497252,0.75428110,0.92221911,0.00312477,0.06000951,0.14437309,0.12924673
-3.11255628,1.69631896,0.00276223,0.16165346,0.78555051,0.96427640,0.00334984,0.06345237,0.15099693,0.13534068
-3.10655328,1.76578410,0.00296580,0.16772172,0.81461675,1.00528424,0.00357176,0.06680101,0.15715041,0.14098189
-3.10055028,1.83084777,0.00317154,0.17309916,0.84105536,1.04465911,0.00378797,0.07001467,0.16275992,0.14609797
-3.09454727,1.89058600,0.00337768,0.17771865,0.86447669,1.08182035,0.00399590,0.07305262,0.16775971,0.15062396
-3.08854427,1.94413749,0.00358228,0.18152521,0.88453496,1.11620330,0.00419301,0.07587499,0.17209296,0.15450372
-3.08254127,1.99072262,0.00378322,0.18447699,0.90093636,1.14727238,0.00437686,0.07844362,0.17571277,0.15769095
-3.07653827,2.02966087,0.00397823,0.18654577,0.91344584,1.17453386,0.00454518,0.08072290,0.17858284,0.16015011
-3.07053527,2.06038642,0.00416490,0.18771731,0.92189256,1.19754801,0.00469597,0.08268067,0.18067799,0.16185705
-3.06453227,2.08246172,0.00434075,0.18799127,0.92617381,1.21594049,0.00482751,0.08428901,0.18198443,0.16279949
-3.05852926,2.09558866,0.00450328,0.18738099,0.92625741,1.22941258,0.00493850,0.08552503,0.18249994,0.16297720
-3.05252626,2.09961725,0.00465000,0.18591299,0.92218249,1.23775018,0.00502807,0.08637157,0.18223376,0.16240210
-3.04652326,2.09455163,0.00477851,0.18362635,0.91405868,1.24083104,0.00509583,0.08681780,0.18120644,0.16109808
-3.04052026,2.08055315,0.00488658,0.18057191,0.90206366,1.23863032,0.00514194,0.08685971,0.17944948,0.15910072
-3.03451726,2.05794042,0.00497218,0.17681143,0.88643926,1.23122393,0.00516712,0.08650039,0.17700487,0.15645684
-3.02851426,2.02718620,0.00503361,0.17241662,0.86748601,1.21878958,0.00517267,0.08575022,0.17392447,0.15322392
-3.02251126,1.98891098,0.00506950,0.16746817,0.84555638,1.20160541,0.00516044,0.08462678,0.17026934,0.14946934
-3.01650825,1.94387326,0.00507888,0.16205470,0.82104678,1.18004600,0.00513285,0.08315467,0.16610879,0.14526959
-3.01050525,1.89295658,0.00506128,0.15627165,0.79438857,1.15457584,0.00509281,0.08136501,0.16151949,0.14070919
-3.00450225,1.83715336,0.00501666,0.15022013,0.76603814,1.12574025,0.00504369,0.07929482,0.15658426,0.13587967
-2.99849925,1.77754584,0.00494550,0.14400573,0.73646653,1.09415395,0.00498924,0.07698621,0.15139088,0.13087819
-2.99249625,1.71528446,0.00484878,0.13773715,0.70614872,1.06048753,0.00493353,0.07448538,0.14603063,0.12580617
-2.98649325,1.65156414,0.00472796,0.13152477,0.67555285,1.02545223,0.00488080,0.07184153,0.14059687,0.12076770
-2.98049025,1.58759902,0.00458491,0.12547917,0.64512993,0.98978343,0.00483540,0.06910564,0.13518340,0.11586781
-2.97448724,1.52459634,0.00442192,0.11970938,0.61530403,0.95422337,0.00480167,0.06632920,0.12988286,0.11121060
-2.96848424,1.46373020,0.00424159,0.11432117,0.58646363,0.91950370,0.00478377,0.06356301,0.12478505,0.10689729
-2.96248124,1.40611590,0.00404676,0.10941516,0.55895403,0.88632841,0.00478565,0.06085589,0.11997538,0.10302416
-2.95647824,1.35278585,0.00384044,0.10508488,0.53307144,0.85535778,0.00481086,0.05825359,0.11553333,0.09968041
-2.95047524,1.30466750,0.00362575,0.10141483,0.50905860,0.82719383,0.00486245,0.05579777,0.11153108,0.09694613
-2.94447224,1.26256432,0.00340577,0.09847856,0.48710236,0.80236783,0.00494291,0.05352513,0.10803242,0.09489019
-2.93846923,1.22714026,0.00318353,0.09633688,0.46733294,0.78133023,0.00505403,0.05146680,0.10509184,0.09356842
-2.93246623,1.19890825,0.00296189,0.09503624,0.44982520,0.76444340,0.00519684,0.04964782,0.10275398,0.09302185
-2.92646323,1.17822312,0.00274350,0.09460736,0.43460144,0.75197730,0.00537158,0.04808694,0.10105342,0.09327533
-2.92046023,1.16527922,0.00253077,0.09506419,0.42163590,0.74410821,0.00557763,0.04679664,0.10001489,0.09433648
-2.91445723,1.16011270,0.00232577,0.09640335,0.41086040,0.74092050,0.00581347,0.04578325,0.09965382,0.09619498
-2.90845423,1.16260844,0.00213027,0.09860393,0.40217111,0.74241124,0.00607677,0.04504741,0.09997730,0.09882247
-2.90245123,1.17251144,0.00194572,0.10162794,0.39543589,0.74849743,0.00636433,0.04458462,0.10098546,0.10217291
-2.89644822,1.18944205,0.00177324,0.10542124,0.39050207,0.75902551,0.00667221,0.04438595,0.10267310,0.10618346
-2.89044522,1.21291479,0.00161362,0.10991508,0.38720413,0.77378269,0.00699577,0.04443889,0.10503165,0.11077603
-2.88444222,1.24235991,0.00146741,0.11502816,0.38537111,0.79250961,0.00732978,0.04472820,0.10805136,0.11585930
-2.87843922,1.27714697,0.00133487,0.12066925,0.38483342,0.81491385,0.00766857,0.04523691,0.11172354,0.12133131
-2.87243622,1.31660967,0.00121610,0.12674021,0.38542873,0.84068379,0.00800616,0.04594723,0.11604289,0.12708248
-2.86643322,1.36007112,0.00111102,0.13313936,0.38700688,0.86950217,0.00833641,0.04684145,0.12100971,0.13299902
-2.86043022,1.40686848,0.00101942,0.13976510,0.38943357,0.90105903,0.00865322,0.04790276,0.12663192,0.13896657
-2.85442721,1.45637630,0.00094106,0.14651954,0.39259278,0.93506348,0.00895067,0.04911599,0.13292679,0.14487397
-2.84842421,1.50802774,0.00087566,0.15331215,0.39638803,0.97125396,0.00922323,0.05046823,0.13992223,0.15061707
-2.84242121,1.56133285,0.00082294,0.16006307,0.40074236,1.00940672,0.00946589,0.05194928,0.14765755,0.15610225
-2.83641821,1.61589345,0.00078270,0.16670613,0.40559727,1.04934231,0.00967435,0.05355192,0.15618369,0.16124975
-2.83041521,1.67141400,0.00075483,0.17319126,0.41091075,1.09092995,0.00984511,0.05527213,0.16556270,0.16599647
-2.82441221,1.72770832,0.00073932,0.17948632,0.41665451,1.13408974,0.00997562,0.05710902,0.17586653,0.17029816
-2.81840920,1.78470185,0.00073629,0.18557807,0.42281081,1.17879288,0.01006431,0.05906471,0.18717516,0.17413103
-2.81240620,1.84242961,0.00074603,0.19147246,0.42936887,1.22505984,0.01011067,0.06114401,0.19957398,0.17749248
-2.80640320,1.90102997,0.00076898,0.19719401,0.43632128,1.27295679,0.01011527,0.06335403,0.21315052,0.18040114
-2.80040020,1.96073454,0.00080575,0.20278440,0.44366057,1.32259049,0.01007967,0.06570367,0.22799064,0.18289602
-2.79439720,2.02185473,0.00085710,0.20830034,0.45137604,1.37410180,0.01000647,0.06820306,0.24417433,0.18503496
-2.78839420,2.08476541,0.00092395,0.21381077,0.45945115,1.42765806,0.00989912,0.07086291,0.26177113,0.18689241
-2.78239120,2.14988633,0.00100735,0.21939355,0.46786147,1.48344454,0.00976189,0.07369395,0.28083552,0.18855657
-2.77638819,2.21766194,0.00110846,0.22513182,0.47657334,1.54165515,0.00959970,0.07670623,0.30140241,0.19012608
-2.77038519,2.28854028,0.00122852,0.23111018,0.48554320,1.60248252,0.00941799,0.07990860,0.32348285,0.19170640
-2.76438219,2.36295149,0.00136882,0.23741084,0.49471768,1.66610761,0.00922257,0.08330811,0.34706035,0.19340605
-2.75837919,2.44128661,0.00153062,0.24411004,0.50403431,1.73268889,0.00901949,0.08690957,0.37208785,0.19533276
-2.75237619,2.52387728,0.00171515,0.25127466,0.51342277,1.80235132,0.00881484,0.09071510,0.39848571,0.19758985
-2.74637319,2.61097668,0.00192349,0.25895949,0.52280672,1.87517515,0.00861467,0.09472384,0.42614062,0.20027277
-2.74037019,2.70274231,0.00215655,0.26720501,0.53210580,1.95118473,0.00842483,0.09893164,0.45490593,0.20346614
-2.73436718,2.79922105,0.00241497,0.27603585,0.54123803,2.03033767,0.00825084,0.10333088,0.48460310,0.20724114
-2.72836418,2.90033683,0.00269904,0.28545996,0.55012221,2.11251455,0.00809784,0.10791042,0.51502459,0.21165350
-2.72236118,3.00588126,0.00300866,0.29546862,0.55868029,2.19750961,0.00797048,0.11265550,0.54593803,0.21674207
-2.71635818,3.11550768,0.00334322,0.30603695,0.56683972,2.28502289,0.00787284,0.11754780,0.57709162,0.22252794
-2.71035518,3.22872878,0.00370159,0.31712525,0.57453556,2.37465434,0.00780841,0.12256553,0.60822051,0.22901413
-2.70435218,3.34491819,0.00408201,0.32868072,0.58171232,2.46590047,0.00778001,0.12768360,0.63905413,0.23618588
-2.69834917,3.46331611,0.00448209,0.34063971,0.58832562,2.55815392,0.00778979,0.13287384,0.66932405,0.24401135
-2.69234617,3.58303916,0.00489875,0.35293016,0.59434349,2.65070666,0.00783921,0.13810526,0.69877203,0.25244283
-2.68634317,3.70309444,0.00532826,0.36547434,0.59974738,2.74275701,0.00792901,0.14334443,0.72715801,0.26141827
-2.68034017,3.82239753,0.00576621,0.37819142,0.60453289,2.83342070,0.00805923,0.14855583,0.75426766,0.27086313
-2.67433717,3.93979428,0.00620761,0.39100013,0.60871018,2.92174617,0.00822921,0.15370233,0.77991896,0.28069245
-2.66833417,4.05408581,0.00664691,0.40382102,0.61230412,3.00673365,0.00843758,0.15874568,0.80396773,0.29081307
-2.66233117,4.16405600,0.00707815,0.41657850,0.61535406,3.08735784,0.00868237,0.16364701,0.82631149,0.30112594
-2.65632816,4.26850085,0.00749501,0.42920247,0.61791333,3.16259345,0.00896095,0.16836741,0.84689176,0.31152848
-2.65032516,4.36625849,0.00789106,0.44162943,0.62004834,3.23144265,0.00927016,0.17286845,0.86569430,0.32191686
-2.64432216,4.45623897,0.00825981,0.45380322,0.62183741,3.29296352,0.00960637,0.17711279,0.88274749,0.33218826
-2.63831916,4.53745268,0.00859497,0.46567521,0.62336901,3.34629825,0.00996554,0.18106467,0.89811873,0.34224296
-2.63231616,4.60903619,0.00889056,0.47720405,0.62473980,3.39069991,0.01034333,0.18469040,0.91190913,0.35198627
-2.62631316,4.67027461,0.00914115,0.48835510,0.62605211,3.42555652,0.01073525,0.18795882,0.92424666,0.36133032
-2.62031016,4.72061934,0.00934197,0.49909943,0.62741103,3.45041129,0.01113672,0.19084170,0.93527812,0.37019550
-2.61430715,4.75970072,0.00948909,0.50941268,0.62892120,3.46497800,0.01154324,0.19331398,0.94516046,0.37851178
-2.60830415,4.78733471,0.00957956,0.51927374,0.63068325,3.46915080,0.01195051,0.19535404,0.95405170,0.38621963
-2.60230115,4.80352358,0.00961148,0.52866334,0.63279004,3.46300773,0.01235451,0.19694389,0.96210231,0.39327070
-2.59629815,4.80845038,0.00958408,0.53756275,0.63532280,3.44680787,0.01275168,0.19806920,0.96944711,0.39962817
-2.59029515,4.80246752,0.00949774,0.54595262,0.63834731,3.42098195,0.01313893,0.19871936,0.97619853,0.40526675
-2.58429215,4.78607994,0.00935398,0.55381194,0.64191033,3.38611696,0.01351376,0.19888752,0.98244133,0.41017243
-2.57828914,4.75992355,0.00915544,0.56111736,0.64603629,3.34293525,0.01387425,0.19857045,0.98822930,0.41434181
-2.57228614,4.72473986,0.00890576,0.56784281,0.65072454,3.29226902,0.01421911,0.19776861,0.99358385,0.41778121
-2.56628314,4.68134792,0.00860948,0.57395933,0.65594729,3.23503134,0.01454759,0.19648598,0.99849480,0.42050548
-2.56028014,4.63061467,0.00827192,0.57943538,0.66164829,3.17218487,0.01485946,0.19473010,1.00292302,0.42253658
-2.55427714,4.57342502,0.00789898,0.58423729,0.66774240,3.10470972,0.01515490,0.19251194,1.00680494,0.42390196
-2.54827414,4.51065268,0.00749701,0.58833008,0.67411612,3.03357171,0.01543439,0.18984594,1.01005835,0.42463285
-2.54227114,4.44313317,0.00707259,0.59167837,0.68062917,2.95969248,0.01569855,0.18674991,1.01258927,0.42476249
-2.53626813,4.37163986,0.00663241,0.59424749,0.68711694,2.88392260,0.01594800,0.18324503,1.01429934,0.42432436
-2.53026513,4.29686401,0.00618305,0.59600467,0.69339403,2.80701894,0.01618324,0.17935573,1.01509318,0.42335051
-2.52426213,4.21939964,0.00573087,0.59692021,0.69925853,2.72962690,0.01640450,0.17510964,1.01488537,0.42187018
-2.51825913,4.13973367,0.00528185,0.59696864,0.70449710,2.65226859,0.01661161,0.17053744,1.01360646,0.41990854
-2.51225613,4.05824167,0.00484152,0.59612980,0.70889065,2.57533683,0.01680391,0.16567257,1.01120784,0.41748587
-2.50625313,3.97518936,0.00441486,0.59438987,0.71222045,2.49909555,0.01698026,0.16055104,1.00766511,0.41461716
-2.50025013,3.89073968,0.00400625,0.59174222,0.71427447,2.42368607,0.01713894,0.15521100,1.00297987,0.41131206
-2.49424712,3.80496498,0.00361946,0.58818831,0.71485381,2.34913892,0.01727778,0.14969233,0.99718006,0.40757545
-2.48824412,3.71786388,0.00325762,0.58373839,0.71377895,2.27539050,0.01739418,0.14403617,0.99031875,0.40340837
-2.48224112,3.62938184,0.00292329,0.57841221,0.71089563,2.20230359,0.01748527,0.13828432,0.98247196,0.39880943
-2.47623812,3.53943460,0.00261847,0.57223978,0.70608030,2.12969064,0.01754805,0.13247869,0.97373547,0.39377666
-2.47023512,3.44793334,0.00234466,0.56526199,0.69924473,2.05733863,0.01757961,0.12666075,0.96422134,0.38830962
-2.46423212,3.35481041,0.00210293,0.55753135,0.69033988,1.98503431,0.01757729,0.12087090,0.95405428,0.38241177
-2.45822911,3.26004439,0.00189398,0.54911265,0.67935878,1.91258847,0.01753895,0.11514801,0.94336827,0.37609287
-2.45222611,3.16368329,0.00171821,0.54008356,0.66633828,1.83985821,0.01746314,0.10952895,0.93230388,0.36937138
-2.44622311,3.06586483,0.00157580,0.53053517,0.65135977,1.76676622,0.01734928,0.10404822,0.92100620,0.36227653
-2.44022011,2.96683263,0.00146674,0.52057220,0.63454870,1.69331613,0.01719783,0.09873764,0.90962375,0.35485020
-2.43421711,2.86694766,0.00139089,0.51031305,0.61607296,1.61960346,0.01701040,0.09362628,0.89830809,0.34714809
-2.42821411,2.76669416,0.00134799,0.49988929,0.59614024,1.54582187,0.01678976,0.08874026,0.88721411,0.33924041
-2.42221111,2.66667965,0.00133769,0.48944467,0.57499430,1.47226446,0.01653990,0.08410287,0.87650074,0.33121169
-2.41620810,2.56762901,0.00135956,0.47913349,0.55291041,1.39932044,0.01626593,0.07973457,0.86633161,0.32315989
-2.41020510,2.47037262,0.00141305,0.46911823,0.53018999,1.32746754,0.01597392,0.07565321,0.85687536,0.31519459
-2.40420210,2.37582898,0.00149748,0.45956640,0.50715468,1.25726058,0.01567078,0.07187411,0.84830531,0.30743443
-2.39819910,2.28498253,0.00161197,0.45064663,0.48413994,1.18931716,0.01536400,0.06841025,0.84079786,0.30000373
-2.39219610,2.19885754,0.00175546,0.44252407,0.46148839,1.12430106,0.01506135,0.06527245,0.83452968,0.29302853
-2.38619310,2.11848905,0.00192658,0.43535518,0.43954314,1.06290427,0.01477064,0.06246939,0.82967334,0.28663215
-2.38019010,2.04489215,0.00212364,0.42928211,0.41864108,1.00582859,0.01449934,0.06000770,0.82639140,0.28093041
-2.37418709,1.97903083,0.00234458,0.42442689,0.39910657,0.95376737,0.01425433,0.05789193,0.82482922,0.27602687
-2.36818409,1.92178779,0.00258694,0.42088572,0.38124541,0.90738823,0.01404161,0.05612446,0.82510664,0.27200822
-2.36218109,1.87393633,0.00284780,0.41872365,0.36533940,0.86731724,0.01386599,0.05470535,0.82730921,0.26894007
-2.35617809,1.83611569,0.00312382,0.41796997,0.35164145,0.83412497,0.01373095,0.05363222,0.83147929,0.26686347
-2.35017509,1.80881066,0.00341119,0.41861469,0.34037144,0.80831470,0.01363845,0.05289997,0.83760786,0.26579227
-2.34417209,1.79233638,0.00370572,0.42060622,0.33171282,0.79031281,0.01358885,0.05250070,0.84562767,0.26571150
-2.33816908,1.78682884,0.00400284,0.42385075,0.32580988,0.78046144,0.01358094,0.05242350,0.85540838,0.26657699
-2.33216608,1.79224134,0.00429772,0.42821319,0.32276592,0.77901320,0.01361192,0.05265438,0.86675417,0.26831617
-2.32616308,1.80834702,0.00458535,0.43352000,0.32264199,0.78612769,0.01367761,0.05317626,0.87940450,0.27083018
-2.32016008,1.83474694,0.00486062,0.43956379,0.32545650,0.80186960,0.01377258,0.05396912,0.89303799,0.27399709
-2.31415708,1.87088342,0.00511851,0.44610949,0.33118534,0.82620809,0.01389044,0.05501012,0.90727978,0.27767621
-2.30815408,1.91605769,0.00535415,0.45290204,0.33976265,0.85901713,0.01402412,0.05627402,0.92171195,0.28171324
-2.30215108,1.96945085,0.00556305,0.45967514,0.35108215,0.90007652,0.01416615,0.05773351,0.93588688,0.28594604
-2.29614807,2.03014723,0.00574115,0.46616076,0.36499885,0.94907345,0.01430905,0.05935979,0.94934280,0.29021077
-2.29014507,2.09715882,0.00588500,0.47209898,0.38133126,1.00560443,0.01444560,0.06112314,0.96162090,0.29434799
-2.28414207,2.16944969,0.00599186,0.47724756,0.39986390,1.06917758,0.01456915,0.06299353,0.97228309,0.29820862
-2.27813907,2.24595947,0.00605978,0.48139101,0.42035019,1.13921526,0.01467394,0.06494125,0.98092949,0.30165922
-2.27213607,2.32562470,0.00608769,0.48434850,0.44251559,1.21505726,0.01475526,0.06693755,0.98721486,0.30458660
-2.26613307,2.40739769,0.00607542,0.48598037,0.46606108,1.29596460,0.01480964,0.06895518,0.99086283,0.30690132
-2.26013007,2.49026211,0.00602371,0.48619287,0.49066681,1.38112437,0.01483496,0.07096887,0.99167749,0.30854007
-2.25412706,2.57324531,0.00593417,0.48494095,0.51599616,1.46965561,0.01483050,0.07295574,0.98955154,0.30946682
-2.24812406,2.65542723,0.00580929,0.48222902,0.54169998,1.56061673,0.01479687,0.07489554,0.98447067,0.30967269
-2.24212106,2.73594634,0.00565226,0.47810963,0.56742113,1.65301456,0.01473598,0.07677081,0.97651408,0.30917467
-2.23611806,2.81400293,0.00546696,0.47268032,0.59279932,1.74581528,0.01465089,0.07856697,0.96585111,0.30801323
-2.23011506,2.88886053,0.00525775,0.46607870,0.61747618,1.83795723,0.01454558,0.08027220,0.95273433,0.30624912
-2.22411206,2.95984609,0.00502941,0.45847620,0.64110057,1.92836576,0.01442481,0.08187738,0.93748952,0.30395939
-2.21810905,3.02634969,0.00478692,0.45007080,0.66333412,2.01596982,0.01429386,0.08337584,0.92050324,0.30123317
-2.21210605,3.08782452,0.00453538,0.44107910,0.68385684,2.09972022,0.01415825,0.08476319,0.90220864,0.29816711
-2.20610305,3.14378769,0.00427980,0.43172817,0.70237282,2.17860914,0.01402358,0.08603713,0.88307043,0.29486107
-2.20010005,3.19382240,0.00402502,0.42224765,0.71861584,2.25169042,0.01389526,0.08719722,0.86356967,0.29141401
-2.19409705,3.23758163,0.00377553,0.41286226,0.73235475,2.31810007,0.01377829,0.08824481,0.84418923,0.28792046
-2.18809405,3.27479342,0.00353543,0.40378519,0.74339865,2.37707643,0.01367717,0.08918300,0.82540056,0.28446765
